,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_nuclear_mm_usd_per_gw
6231,South Sudan,SSD,2042,5153.583333333334
6232,South Sudan,SSD,2043,5153.583333333334
6233,South Sudan,SSD,2044,5153.583333333334
6234,South Sudan,SSD,2045,5153.583333333334
6235,South Sudan,SSD,2046,5153.583333333334
6236,South Sudan,SSD,2047,5153.583333333334
6237,South Sudan,SSD,2048,5153.583333333334
6238,South Sudan,SSD,2049,5153.583333333334
6239,South Sudan,SSD,2050,5153.583333333334
6240,Spain,ESP,2021,6256.666666666667
6241,Spain,ESP,2022,6256.666666666667
6242,Spain,ESP,2023,6256.666666666667
6243,Spain,ESP,2024,6256.666666666667
6244,Spain,ESP,2025,6256.666666666667
6245,Spain,ESP,2026,6256.666666666667
6246,Spain,ESP,2027,6256.666666666667
6247,Spain,ESP,2028,6256.666666666667
6248,Spain,ESP,2029,6256.666666666667
6249,Spain,ESP,2030,6256.666666666667
6250,Spain,ESP,2031,6256.666666666667
6251,Spain,ESP,2032,6256.666666666667
6252,Spain,ESP,2033,6256.666666666667
6253,Spain,ESP,2034,6256.666666666667
6254,Spain,ESP,2035,6256.666666666667
6255,Spain,ESP,2036,6256.666666666667
6256,Spain,ESP,2037,6256.666666666667
6257,Spain,ESP,2038,6256.666666666667
6258,Spain,ESP,2039,6256.666666666667
6259,Spain,ESP,2040,6256.666666666667
6260,Spain,ESP,2041,6256.666666666667
6261,Spain,ESP,2042,6256.666666666667
6262,Spain,ESP,2043,6256.666666666667
6263,Spain,ESP,2044,6256.666666666667
6264,Spain,ESP,2045,6256.666666666667
6265,Spain,ESP,2046,6256.666666666667
6266,Spain,ESP,2047,6256.666666666667
6267,Spain,ESP,2048,6256.666666666667
6268,Spain,ESP,2049,6256.666666666667
6269,Spain,ESP,2050,6256.666666666667
6270,Sri Lanka,LKA,2021,4050.5
6271,Sri Lanka,LKA,2022,4050.5
6272,Sri Lanka,LKA,2023,4050.5
6273,Sri Lanka,LKA,2024,4050.5
6274,Sri Lanka,LKA,2025,4050.5
6275,Sri Lanka,LKA,2026,4050.5
6276,Sri Lanka,LKA,2027,4050.5
6277,Sri Lanka,LKA,2028,4050.5
6278,Sri Lanka,LKA,2029,4050.5
6279,Sri Lanka,LKA,2030,4050.5
6280,Sri Lanka,LKA,2031,4050.5
6281,Sri Lanka,LKA,2032,4050.5
6282,Sri Lanka,LKA,2033,4050.5
6283,Sri Lanka,LKA,2034,4050.5
6284,Sri Lanka,LKA,2035,4050.5
6285,Sri Lanka,LKA,2036,4050.5
6286,Sri Lanka,LKA,2037,4050.5
6287,Sri Lanka,LKA,2038,4050.5
6288,Sri Lanka,LKA,2039,4050.5
6289,Sri Lanka,LKA,2040,4050.5
6290,Sri Lanka,LKA,2041,4050.5
6291,Sri Lanka,LKA,2042,4050.5
6292,Sri Lanka,LKA,2043,4050.5
6293,Sri Lanka,LKA,2044,4050.5
6294,Sri Lanka,LKA,2045,4050.5
6295,Sri Lanka,LKA,2046,4050.5
6296,Sri Lanka,LKA,2047,4050.5
6297,Sri Lanka,LKA,2048,4050.5
6298,Sri Lanka,LKA,2049,4050.5
6299,Sri Lanka,LKA,2050,4050.5
6300,Sudan,SDN,2021,5153.583333333334
6301,Sudan,SDN,2022,5153.583333333334
6302,Sudan,SDN,2023,5153.583333333334
6303,Sudan,SDN,2024,5153.583333333334
6304,Sudan,SDN,2025,5153.583333333334
6305,Sudan,SDN,2026,5153.583333333334
6306,Sudan,SDN,2027,5153.583333333334
6307,Sudan,SDN,2028,5153.583333333334
6308,Sudan,SDN,2029,5153.583333333334
6309,Sudan,SDN,2030,5153.583333333334
6310,Sudan,SDN,2031,5153.583333333334
6311,Sudan,SDN,2032,5153.583333333334
6312,Sudan,SDN,2033,5153.583333333334
6313,Sudan,SDN,2034,5153.583333333334
6314,Sudan,SDN,2035,5153.583333333334
6315,Sudan,SDN,2036,5153.583333333334
6316,Sudan,SDN,2037,5153.583333333334
6317,Sudan,SDN,2038,5153.583333333334
6318,Sudan,SDN,2039,5153.583333333334
6319,Sudan,SDN,2040,5153.583333333334
6320,Sudan,SDN,2041,5153.583333333334
6321,Sudan,SDN,2042,5153.583333333334
6322,Sudan,SDN,2043,5153.583333333334
6323,Sudan,SDN,2044,5153.583333333334
6324,Sudan,SDN,2045,5153.583333333334
6325,Sudan,SDN,2046,5153.583333333334
6326,Sudan,SDN,2047,5153.583333333334
6327,Sudan,SDN,2048,5153.583333333334
6328,Sudan,SDN,2049,5153.583333333334
6329,Sudan,SDN,2050,5153.583333333334
6330,Suriname,SUR,2021,5153.583333333334
6331,Suriname,SUR,2022,5153.583333333334
6332,Suriname,SUR,2023,5153.583333333334
6333,Suriname,SUR,2024,5153.583333333334
6334,Suriname,SUR,2025,5153.583333333334
6335,Suriname,SUR,2026,5153.583333333334
6336,Suriname,SUR,2027,5153.583333333334
6337,Suriname,SUR,2028,5153.583333333334
6338,Suriname,SUR,2029,5153.583333333334
6339,Suriname,SUR,2030,5153.583333333334
6340,Suriname,SUR,2031,5153.583333333334
6341,Suriname,SUR,2032,5153.583333333334
6342,Suriname,SUR,2033,5153.583333333334
6343,Suriname,SUR,2034,5153.583333333334
6344,Suriname,SUR,2035,5153.583333333334
6345,Suriname,SUR,2036,5153.583333333334
6346,Suriname,SUR,2037,5153.583333333334
6347,Suriname,SUR,2038,5153.583333333334
6348,Suriname,SUR,2039,5153.583333333334
6349,Suriname,SUR,2040,5153.583333333334
6350,Suriname,SUR,2041,5153.583333333334
6351,Suriname,SUR,2042,5153.583333333334
6352,Suriname,SUR,2043,5153.583333333334
6353,Suriname,SUR,2044,5153.583333333334
6354,Suriname,SUR,2045,5153.583333333334
6355,Suriname,SUR,2046,5153.583333333334
6356,Suriname,SUR,2047,5153.583333333334
6357,Suriname,SUR,2048,5153.583333333334
6358,Suriname,SUR,2049,5153.583333333334
6359,Suriname,SUR,2050,5153.583333333334
6360,Svalbard and Jan Mayen,SJM,2021,6256.666666666667
6361,Svalbard and Jan Mayen,SJM,2022,6256.666666666667
6362,Svalbard and Jan Mayen,SJM,2023,6256.666666666667
6363,Svalbard and Jan Mayen,SJM,2024,6256.666666666667
6364,Svalbard and Jan Mayen,SJM,2025,6256.666666666667
6365,Svalbard and Jan Mayen,SJM,2026,6256.666666666667
6366,Svalbard and Jan Mayen,SJM,2027,6256.666666666667
6367,Svalbard and Jan Mayen,SJM,2028,6256.666666666667
6368,Svalbard and Jan Mayen,SJM,2029,6256.666666666667
6369,Svalbard and Jan Mayen,SJM,2030,6256.666666666667
6370,Svalbard and Jan Mayen,SJM,2031,6256.666666666667
6371,Svalbard and Jan Mayen,SJM,2032,6256.666666666667
6372,Svalbard and Jan Mayen,SJM,2033,6256.666666666667
6373,Svalbard and Jan Mayen,SJM,2034,6256.666666666667
6374,Svalbard and Jan Mayen,SJM,2035,6256.666666666667
6375,Svalbard and Jan Mayen,SJM,2036,6256.666666666667
6376,Svalbard and Jan Mayen,SJM,2037,6256.666666666667
6377,Svalbard and Jan Mayen,SJM,2038,6256.666666666667
6378,Svalbard and Jan Mayen,SJM,2039,6256.666666666667
6379,Svalbard and Jan Mayen,SJM,2040,6256.666666666667
6380,Svalbard and Jan Mayen,SJM,2041,6256.666666666667
6381,Svalbard and Jan Mayen,SJM,2042,6256.666666666667
6382,Svalbard and Jan Mayen,SJM,2043,6256.666666666667
6383,Svalbard and Jan Mayen,SJM,2044,6256.666666666667
6384,Svalbard and Jan Mayen,SJM,2045,6256.666666666667
6385,Svalbard and Jan Mayen,SJM,2046,6256.666666666667
6386,Svalbard and Jan Mayen,SJM,2047,6256.666666666667
6387,Svalbard and Jan Mayen,SJM,2048,6256.666666666667
6388,Svalbard and Jan Mayen,SJM,2049,6256.666666666667
6389,Svalbard and Jan Mayen,SJM,2050,6256.666666666667
6390,Swaziland,SWZ,2021,5153.583333333334
6391,Swaziland,SWZ,2022,5153.583333333334
6392,Swaziland,SWZ,2023,5153.583333333334
6393,Swaziland,SWZ,2024,5153.583333333334
6394,Swaziland,SWZ,2025,5153.583333333334
6395,Swaziland,SWZ,2026,5153.583333333334
6396,Swaziland,SWZ,2027,5153.583333333334
6397,Swaziland,SWZ,2028,5153.583333333334
6398,Swaziland,SWZ,2029,5153.583333333334
6399,Swaziland,SWZ,2030,5153.583333333334
6400,Swaziland,SWZ,2031,5153.583333333334
6401,Swaziland,SWZ,2032,5153.583333333334
6402,Swaziland,SWZ,2033,5153.583333333334
6403,Swaziland,SWZ,2034,5153.583333333334
6404,Swaziland,SWZ,2035,5153.583333333334
6405,Swaziland,SWZ,2036,5153.583333333334
6406,Swaziland,SWZ,2037,5153.583333333334
6407,Swaziland,SWZ,2038,5153.583333333334
6408,Swaziland,SWZ,2039,5153.583333333334
6409,Swaziland,SWZ,2040,5153.583333333334
6410,Swaziland,SWZ,2041,5153.583333333334
6411,Swaziland,SWZ,2042,5153.583333333334
6412,Swaziland,SWZ,2043,5153.583333333334
6413,Swaziland,SWZ,2044,5153.583333333334
6414,Swaziland,SWZ,2045,5153.583333333334
6415,Swaziland,SWZ,2046,5153.583333333334
6416,Swaziland,SWZ,2047,5153.583333333334
6417,Swaziland,SWZ,2048,5153.583333333334
6418,Swaziland,SWZ,2049,5153.583333333334
6419,Swaziland,SWZ,2050,5153.583333333334
6420,Sweden,SWE,2021,6256.666666666667
6421,Sweden,SWE,2022,6256.666666666667
6422,Sweden,SWE,2023,6256.666666666667
6423,Sweden,SWE,2024,6256.666666666667
6424,Sweden,SWE,2025,6256.666666666667
6425,Sweden,SWE,2026,6256.666666666667
6426,Sweden,SWE,2027,6256.666666666667
6427,Sweden,SWE,2028,6256.666666666667
6428,Sweden,SWE,2029,6256.666666666667
6429,Sweden,SWE,2030,6256.666666666667
6430,Sweden,SWE,2031,6256.666666666667
6431,Sweden,SWE,2032,6256.666666666667
6432,Sweden,SWE,2033,6256.666666666667
6433,Sweden,SWE,2034,6256.666666666667
6434,Sweden,SWE,2035,6256.666666666667
6435,Sweden,SWE,2036,6256.666666666667
6436,Sweden,SWE,2037,6256.666666666667
6437,Sweden,SWE,2038,6256.666666666667
6438,Sweden,SWE,2039,6256.666666666667
6439,Sweden,SWE,2040,6256.666666666667
6440,Sweden,SWE,2041,6256.666666666667
6441,Sweden,SWE,2042,6256.666666666667
6442,Sweden,SWE,2043,6256.666666666667
6443,Sweden,SWE,2044,6256.666666666667
6444,Sweden,SWE,2045,6256.666666666667
6445,Sweden,SWE,2046,6256.666666666667
6446,Sweden,SWE,2047,6256.666666666667
6447,Sweden,SWE,2048,6256.666666666667
6448,Sweden,SWE,2049,6256.666666666667
6449,Sweden,SWE,2050,6256.666666666667
6450,Switzerland,CHE,2021,6256.666666666667
6451,Switzerland,CHE,2022,6256.666666666667
6452,Switzerland,CHE,2023,6256.666666666667
6453,Switzerland,CHE,2024,6256.666666666667
6454,Switzerland,CHE,2025,6256.666666666667
6455,Switzerland,CHE,2026,6256.666666666667
6456,Switzerland,CHE,2027,6256.666666666667
6457,Switzerland,CHE,2028,6256.666666666667
6458,Switzerland,CHE,2029,6256.666666666667
6459,Switzerland,CHE,2030,6256.666666666667
6460,Switzerland,CHE,2031,6256.666666666667
6461,Switzerland,CHE,2032,6256.666666666667
6462,Switzerland,CHE,2033,6256.666666666667
6463,Switzerland,CHE,2034,6256.666666666667
6464,Switzerland,CHE,2035,6256.666666666667
6465,Switzerland,CHE,2036,6256.666666666667
6466,Switzerland,CHE,2037,6256.666666666667
6467,Switzerland,CHE,2038,6256.666666666667
6468,Switzerland,CHE,2039,6256.666666666667
6469,Switzerland,CHE,2040,6256.666666666667
6470,Switzerland,CHE,2041,6256.666666666667
6471,Switzerland,CHE,2042,6256.666666666667
6472,Switzerland,CHE,2043,6256.666666666667
6473,Switzerland,CHE,2044,6256.666666666667
6474,Switzerland,CHE,2045,6256.666666666667
6475,Switzerland,CHE,2046,6256.666666666667
6476,Switzerland,CHE,2047,6256.666666666667
6477,Switzerland,CHE,2048,6256.666666666667
6478,Switzerland,CHE,2049,6256.666666666667
6479,Switzerland,CHE,2050,6256.666666666667
6480,Syrian Arab Republic,SYR,2021,4050.5
6481,Syrian Arab Republic,SYR,2022,4050.5
6482,Syrian Arab Republic,SYR,2023,4050.5
6483,Syrian Arab Republic,SYR,2024,4050.5
6484,Syrian Arab Republic,SYR,2025,4050.5
6485,Syrian Arab Republic,SYR,2026,4050.5
6486,Syrian Arab Republic,SYR,2027,4050.5
6487,Syrian Arab Republic,SYR,2028,4050.5
6488,Syrian Arab Republic,SYR,2029,4050.5
6489,Syrian Arab Republic,SYR,2030,4050.5
6490,Syrian Arab Republic,SYR,2031,4050.5
6491,Syrian Arab Republic,SYR,2032,4050.5
6492,Syrian Arab Republic,SYR,2033,4050.5
6493,Syrian Arab Republic,SYR,2034,4050.5
6494,Syrian Arab Republic,SYR,2035,4050.5
6495,Syrian Arab Republic,SYR,2036,4050.5
6496,Syrian Arab Republic,SYR,2037,4050.5
6497,Syrian Arab Republic,SYR,2038,4050.5
6498,Syrian Arab Republic,SYR,2039,4050.5
6499,Syrian Arab Republic,SYR,2040,4050.5
6500,Syrian Arab Republic,SYR,2041,4050.5
6501,Syrian Arab Republic,SYR,2042,4050.5
6502,Syrian Arab Republic,SYR,2043,4050.5
6503,Syrian Arab Republic,SYR,2044,4050.5
6504,Syrian Arab Republic,SYR,2045,4050.5
6505,Syrian Arab Republic,SYR,2046,4050.5
6506,Syrian Arab Republic,SYR,2047,4050.5
6507,Syrian Arab Republic,SYR,2048,4050.5
6508,Syrian Arab Republic,SYR,2049,4050.5
6509,Syrian Arab Republic,SYR,2050,4050.5
6510,"Taiwan, Province of China",TWN,2021,4050.5
6511,"Taiwan, Province of China",TWN,2022,4050.5
6512,"Taiwan, Province of China",TWN,2023,4050.5
6513,"Taiwan, Province of China",TWN,2024,4050.5
6514,"Taiwan, Province of China",TWN,2025,4050.5
6515,"Taiwan, Province of China",TWN,2026,4050.5
6516,"Taiwan, Province of China",TWN,2027,4050.5
6517,"Taiwan, Province of China",TWN,2028,4050.5
6518,"Taiwan, Province of China",TWN,2029,4050.5
6519,"Taiwan, Province of China",TWN,2030,4050.5
6520,"Taiwan, Province of China",TWN,2031,4050.5
6521,"Taiwan, Province of China",TWN,2032,4050.5
6522,"Taiwan, Province of China",TWN,2033,4050.5
6523,"Taiwan, Province of China",TWN,2034,4050.5
6524,"Taiwan, Province of China",TWN,2035,4050.5
6525,"Taiwan, Province of China",TWN,2036,4050.5
6526,"Taiwan, Province of China",TWN,2037,4050.5
6527,"Taiwan, Province of China",TWN,2038,4050.5
6528,"Taiwan, Province of China",TWN,2039,4050.5
6529,"Taiwan, Province of China",TWN,2040,4050.5
6530,"Taiwan, Province of China",TWN,2041,4050.5
6531,"Taiwan, Province of China",TWN,2042,4050.5
6532,"Taiwan, Province of China",TWN,2043,4050.5
6533,"Taiwan, Province of China",TWN,2044,4050.5
6534,"Taiwan, Province of China",TWN,2045,4050.5
6535,"Taiwan, Province of China",TWN,2046,4050.5
6536,"Taiwan, Province of China",TWN,2047,4050.5
6537,"Taiwan, Province of China",TWN,2048,4050.5
6538,"Taiwan, Province of China",TWN,2049,4050.5
6539,"Taiwan, Province of China",TWN,2050,4050.5
6540,Tajikistan,TJK,2021,4050.5
6541,Tajikistan,TJK,2022,4050.5
6542,Tajikistan,TJK,2023,4050.5
6543,Tajikistan,TJK,2024,4050.5
6544,Tajikistan,TJK,2025,4050.5
6545,Tajikistan,TJK,2026,4050.5
6546,Tajikistan,TJK,2027,4050.5
6547,Tajikistan,TJK,2028,4050.5
6548,Tajikistan,TJK,2029,4050.5
6549,Tajikistan,TJK,2030,4050.5
6550,Tajikistan,TJK,2031,4050.5
6551,Tajikistan,TJK,2032,4050.5
6552,Tajikistan,TJK,2033,4050.5
6553,Tajikistan,TJK,2034,4050.5
6554,Tajikistan,TJK,2035,4050.5
6555,Tajikistan,TJK,2036,4050.5
6556,Tajikistan,TJK,2037,4050.5
6557,Tajikistan,TJK,2038,4050.5
6558,Tajikistan,TJK,2039,4050.5
6559,Tajikistan,TJK,2040,4050.5
6560,Tajikistan,TJK,2041,4050.5
6561,Tajikistan,TJK,2042,4050.5
6562,Tajikistan,TJK,2043,4050.5
6563,Tajikistan,TJK,2044,4050.5
6564,Tajikistan,TJK,2045,4050.5
6565,Tajikistan,TJK,2046,4050.5
6566,Tajikistan,TJK,2047,4050.5
6567,Tajikistan,TJK,2048,4050.5
6568,Tajikistan,TJK,2049,4050.5
6569,Tajikistan,TJK,2050,4050.5
6570,"Tanzania, United Republic of",TZA,2021,5153.583333333334
6571,"Tanzania, United Republic of",TZA,2022,5153.583333333334
6572,"Tanzania, United Republic of",TZA,2023,5153.583333333334
6573,"Tanzania, United Republic of",TZA,2024,5153.583333333334
6574,"Tanzania, United Republic of",TZA,2025,5153.583333333334
6575,"Tanzania, United Republic of",TZA,2026,5153.583333333334
6576,"Tanzania, United Republic of",TZA,2027,5153.583333333334
6577,"Tanzania, United Republic of",TZA,2028,5153.583333333334
6578,"Tanzania, United Republic of",TZA,2029,5153.583333333334
6579,"Tanzania, United Republic of",TZA,2030,5153.583333333334
6580,"Tanzania, United Republic of",TZA,2031,5153.583333333334
6581,"Tanzania, United Republic of",TZA,2032,5153.583333333334
6582,"Tanzania, United Republic of",TZA,2033,5153.583333333334
6583,"Tanzania, United Republic of",TZA,2034,5153.583333333334
6584,"Tanzania, United Republic of",TZA,2035,5153.583333333334
6585,"Tanzania, United Republic of",TZA,2036,5153.583333333334
6586,"Tanzania, United Republic of",TZA,2037,5153.583333333334
6587,"Tanzania, United Republic of",TZA,2038,5153.583333333334
6588,"Tanzania, United Republic of",TZA,2039,5153.583333333334
6589,"Tanzania, United Republic of",TZA,2040,5153.583333333334
6590,"Tanzania, United Republic of",TZA,2041,5153.583333333334
6591,"Tanzania, United Republic of",TZA,2042,5153.583333333334
6592,"Tanzania, United Republic of",TZA,2043,5153.583333333334
6593,"Tanzania, United Republic of",TZA,2044,5153.583333333334
6594,"Tanzania, United Republic of",TZA,2045,5153.583333333334
6595,"Tanzania, United Republic of",TZA,2046,5153.583333333334
6596,"Tanzania, United Republic of",TZA,2047,5153.583333333334
6597,"Tanzania, United Republic of",TZA,2048,5153.583333333334
6598,"Tanzania, United Republic of",TZA,2049,5153.583333333334
6599,"Tanzania, United Republic of",TZA,2050,5153.583333333334
6600,Thailand,THA,2021,4050.5
6601,Thailand,THA,2022,4050.5
6602,Thailand,THA,2023,4050.5
6603,Thailand,THA,2024,4050.5
6604,Thailand,THA,2025,4050.5
6605,Thailand,THA,2026,4050.5
6606,Thailand,THA,2027,4050.5
6607,Thailand,THA,2028,4050.5
6608,Thailand,THA,2029,4050.5
6609,Thailand,THA,2030,4050.5
6610,Thailand,THA,2031,4050.5
6611,Thailand,THA,2032,4050.5
6612,Thailand,THA,2033,4050.5
6613,Thailand,THA,2034,4050.5
6614,Thailand,THA,2035,4050.5
6615,Thailand,THA,2036,4050.5
6616,Thailand,THA,2037,4050.5
6617,Thailand,THA,2038,4050.5
6618,Thailand,THA,2039,4050.5
6619,Thailand,THA,2040,4050.5
6620,Thailand,THA,2041,4050.5
6621,Thailand,THA,2042,4050.5
6622,Thailand,THA,2043,4050.5
6623,Thailand,THA,2044,4050.5
6624,Thailand,THA,2045,4050.5
6625,Thailand,THA,2046,4050.5
6626,Thailand,THA,2047,4050.5
6627,Thailand,THA,2048,4050.5
6628,Thailand,THA,2049,4050.5
6629,Thailand,THA,2050,4050.5
6630,Timor-Leste,TLS,2021,4050.5
6631,Timor-Leste,TLS,2022,4050.5
6632,Timor-Leste,TLS,2023,4050.5
6633,Timor-Leste,TLS,2024,4050.5
6634,Timor-Leste,TLS,2025,4050.5
6635,Timor-Leste,TLS,2026,4050.5
6636,Timor-Leste,TLS,2027,4050.5
6637,Timor-Leste,TLS,2028,4050.5
6638,Timor-Leste,TLS,2029,4050.5
6639,Timor-Leste,TLS,2030,4050.5
6640,Timor-Leste,TLS,2031,4050.5
6641,Timor-Leste,TLS,2032,4050.5
6642,Timor-Leste,TLS,2033,4050.5
6643,Timor-Leste,TLS,2034,4050.5
6644,Timor-Leste,TLS,2035,4050.5
6645,Timor-Leste,TLS,2036,4050.5
6646,Timor-Leste,TLS,2037,4050.5
6647,Timor-Leste,TLS,2038,4050.5
6648,Timor-Leste,TLS,2039,4050.5
6649,Timor-Leste,TLS,2040,4050.5
6650,Timor-Leste,TLS,2041,4050.5
6651,Timor-Leste,TLS,2042,4050.5
6652,Timor-Leste,TLS,2043,4050.5
6653,Timor-Leste,TLS,2044,4050.5
6654,Timor-Leste,TLS,2045,4050.5
6655,Timor-Leste,TLS,2046,4050.5
6656,Timor-Leste,TLS,2047,4050.5
6657,Timor-Leste,TLS,2048,4050.5
6658,Timor-Leste,TLS,2049,4050.5
6659,Timor-Leste,TLS,2050,4050.5
6660,Togo,TGO,2021,5153.583333333334
6661,Togo,TGO,2022,5153.583333333334
6662,Togo,TGO,2023,5153.583333333334
6663,Togo,TGO,2024,5153.583333333334
6664,Togo,TGO,2025,5153.583333333334
6665,Togo,TGO,2026,5153.583333333334
6666,Togo,TGO,2027,5153.583333333334
6667,Togo,TGO,2028,5153.583333333334
6668,Togo,TGO,2029,5153.583333333334
6669,Togo,TGO,2030,5153.583333333334
6670,Togo,TGO,2031,5153.583333333334
6671,Togo,TGO,2032,5153.583333333334
6672,Togo,TGO,2033,5153.583333333334
6673,Togo,TGO,2034,5153.583333333334
6674,Togo,TGO,2035,5153.583333333334
6675,Togo,TGO,2036,5153.583333333334
6676,Togo,TGO,2037,5153.583333333334
6677,Togo,TGO,2038,5153.583333333334
6678,Togo,TGO,2039,5153.583333333334
6679,Togo,TGO,2040,5153.583333333334
6680,Togo,TGO,2041,5153.583333333334
6681,Togo,TGO,2042,5153.583333333334
6682,Togo,TGO,2043,5153.583333333334
6683,Togo,TGO,2044,5153.583333333334
6684,Togo,TGO,2045,5153.583333333334
6685,Togo,TGO,2046,5153.583333333334
6686,Togo,TGO,2047,5153.583333333334
6687,Togo,TGO,2048,5153.583333333334
6688,Togo,TGO,2049,5153.583333333334
6689,Togo,TGO,2050,5153.583333333334
6690,Tokelau,TKL,2021,5153.583333333334
6691,Tokelau,TKL,2022,5153.583333333334
6692,Tokelau,TKL,2023,5153.583333333334
6693,Tokelau,TKL,2024,5153.583333333334
6694,Tokelau,TKL,2025,5153.583333333334
6695,Tokelau,TKL,2026,5153.583333333334
6696,Tokelau,TKL,2027,5153.583333333334
6697,Tokelau,TKL,2028,5153.583333333334
6698,Tokelau,TKL,2029,5153.583333333334
6699,Tokelau,TKL,2030,5153.583333333334
6700,Tokelau,TKL,2031,5153.583333333334
6701,Tokelau,TKL,2032,5153.583333333334
6702,Tokelau,TKL,2033,5153.583333333334
6703,Tokelau,TKL,2034,5153.583333333334
6704,Tokelau,TKL,2035,5153.583333333334
6705,Tokelau,TKL,2036,5153.583333333334
6706,Tokelau,TKL,2037,5153.583333333334
6707,Tokelau,TKL,2038,5153.583333333334
6708,Tokelau,TKL,2039,5153.583333333334
6709,Tokelau,TKL,2040,5153.583333333334
6710,Tokelau,TKL,2041,5153.583333333334
6711,Tokelau,TKL,2042,5153.583333333334
6712,Tokelau,TKL,2043,5153.583333333334
6713,Tokelau,TKL,2044,5153.583333333334
6714,Tokelau,TKL,2045,5153.583333333334
6715,Tokelau,TKL,2046,5153.583333333334
6716,Tokelau,TKL,2047,5153.583333333334
6717,Tokelau,TKL,2048,5153.583333333334
6718,Tokelau,TKL,2049,5153.583333333334
6719,Tokelau,TKL,2050,5153.583333333334
6720,Tonga,TON,2021,5153.583333333334
6721,Tonga,TON,2022,5153.583333333334
6722,Tonga,TON,2023,5153.583333333334
6723,Tonga,TON,2024,5153.583333333334
6724,Tonga,TON,2025,5153.583333333334
6725,Tonga,TON,2026,5153.583333333334
6726,Tonga,TON,2027,5153.583333333334
6727,Tonga,TON,2028,5153.583333333334
6728,Tonga,TON,2029,5153.583333333334
6729,Tonga,TON,2030,5153.583333333334
6730,Tonga,TON,2031,5153.583333333334
6731,Tonga,TON,2032,5153.583333333334
6732,Tonga,TON,2033,5153.583333333334
6733,Tonga,TON,2034,5153.583333333334
6734,Tonga,TON,2035,5153.583333333334
6735,Tonga,TON,2036,5153.583333333334
6736,Tonga,TON,2037,5153.583333333334
6737,Tonga,TON,2038,5153.583333333334
6738,Tonga,TON,2039,5153.583333333334
6739,Tonga,TON,2040,5153.583333333334
6740,Tonga,TON,2041,5153.583333333334
6741,Tonga,TON,2042,5153.583333333334
6742,Tonga,TON,2043,5153.583333333334
6743,Tonga,TON,2044,5153.583333333334
6744,Tonga,TON,2045,5153.583333333334
6745,Tonga,TON,2046,5153.583333333334
6746,Tonga,TON,2047,5153.583333333334
6747,Tonga,TON,2048,5153.583333333334
6748,Tonga,TON,2049,5153.583333333334
6749,Tonga,TON,2050,5153.583333333334
6750,Trinidad and Tobago,TTO,2021,5153.583333333334
6751,Trinidad and Tobago,TTO,2022,5153.583333333334
6752,Trinidad and Tobago,TTO,2023,5153.583333333334
6753,Trinidad and Tobago,TTO,2024,5153.583333333334
6754,Trinidad and Tobago,TTO,2025,5153.583333333334
6755,Trinidad and Tobago,TTO,2026,5153.583333333334
6756,Trinidad and Tobago,TTO,2027,5153.583333333334
6757,Trinidad and Tobago,TTO,2028,5153.583333333334
6758,Trinidad and Tobago,TTO,2029,5153.583333333334
6759,Trinidad and Tobago,TTO,2030,5153.583333333334
6760,Trinidad and Tobago,TTO,2031,5153.583333333334
6761,Trinidad and Tobago,TTO,2032,5153.583333333334
6762,Trinidad and Tobago,TTO,2033,5153.583333333334
6763,Trinidad and Tobago,TTO,2034,5153.583333333334
6764,Trinidad and Tobago,TTO,2035,5153.583333333334
6765,Trinidad and Tobago,TTO,2036,5153.583333333334
6766,Trinidad and Tobago,TTO,2037,5153.583333333334
6767,Trinidad and Tobago,TTO,2038,5153.583333333334
6768,Trinidad and Tobago,TTO,2039,5153.583333333334
6769,Trinidad and Tobago,TTO,2040,5153.583333333334
6770,Trinidad and Tobago,TTO,2041,5153.583333333334
6771,Trinidad and Tobago,TTO,2042,5153.583333333334
6772,Trinidad and Tobago,TTO,2043,5153.583333333334
6773,Trinidad and Tobago,TTO,2044,5153.583333333334
6774,Trinidad and Tobago,TTO,2045,5153.583333333334
6775,Trinidad and Tobago,TTO,2046,5153.583333333334
6776,Trinidad and Tobago,TTO,2047,5153.583333333334
6777,Trinidad and Tobago,TTO,2048,5153.583333333334
6778,Trinidad and Tobago,TTO,2049,5153.583333333334
6779,Trinidad and Tobago,TTO,2050,5153.583333333334
6780,Tunisia,TUN,2021,5153.583333333334
6781,Tunisia,TUN,2022,5153.583333333334
6782,Tunisia,TUN,2023,5153.583333333334
6783,Tunisia,TUN,2024,5153.583333333334
6784,Tunisia,TUN,2025,5153.583333333334
6785,Tunisia,TUN,2026,5153.583333333334
6786,Tunisia,TUN,2027,5153.583333333334
6787,Tunisia,TUN,2028,5153.583333333334
6788,Tunisia,TUN,2029,5153.583333333334
6789,Tunisia,TUN,2030,5153.583333333334
6790,Tunisia,TUN,2031,5153.583333333334
6791,Tunisia,TUN,2032,5153.583333333334
6792,Tunisia,TUN,2033,5153.583333333334
6793,Tunisia,TUN,2034,5153.583333333334
6794,Tunisia,TUN,2035,5153.583333333334
6795,Tunisia,TUN,2036,5153.583333333334
6796,Tunisia,TUN,2037,5153.583333333334
6797,Tunisia,TUN,2038,5153.583333333334
6798,Tunisia,TUN,2039,5153.583333333334
6799,Tunisia,TUN,2040,5153.583333333334
6800,Tunisia,TUN,2041,5153.583333333334
6801,Tunisia,TUN,2042,5153.583333333334
