Year,iso_code3,cost_enfu_fuel_electricity_usd_per_mmbtu
2049,BWA,39.68867767225933
2050,BWA,39.68867767225933
2021,CAF,60.6868329613944
2022,CAF,60.6868329613944
2023,CAF,60.6868329613944
2024,CAF,60.6868329613944
2025,CAF,60.6868329613944
2026,CAF,60.6868329613944
2027,CAF,60.6868329613944
2028,CAF,60.6868329613944
2029,CAF,60.6868329613944
2030,CAF,60.6868329613944
2031,CAF,60.6868329613944
2032,CAF,60.6868329613944
2033,CAF,60.6868329613944
2034,CAF,60.6868329613944
2035,CAF,60.6868329613944
2036,CAF,60.6868329613944
2037,CAF,60.6868329613944
2038,CAF,60.6868329613944
2039,CAF,60.6868329613944
2040,CAF,60.6868329613944
2041,CAF,60.6868329613944
2042,CAF,60.6868329613944
2043,CAF,60.6868329613944
2044,CAF,60.6868329613944
2045,CAF,60.6868329613944
2046,CAF,60.6868329613944
2047,CAF,60.6868329613944
2048,CAF,60.6868329613944
2049,CAF,60.6868329613944
2050,CAF,60.6868329613944
2021,CAN,24.29971696667366
2022,CAN,24.29971696667366
2023,CAN,24.29971696667366
2024,CAN,24.29971696667366
2025,CAN,24.29971696667366
2026,CAN,24.29971696667366
2027,CAN,24.29971696667366
2028,CAN,24.29971696667366
2029,CAN,24.29971696667366
2030,CAN,24.29971696667366
2031,CAN,24.29971696667366
2032,CAN,24.29971696667366
2033,CAN,24.29971696667366
2034,CAN,24.29971696667366
2035,CAN,24.29971696667366
2036,CAN,24.29971696667366
2037,CAN,24.29971696667366
2038,CAN,24.29971696667366
2039,CAN,24.29971696667366
2040,CAN,24.29971696667366
2041,CAN,24.29971696667366
2042,CAN,24.29971696667366
2043,CAN,24.29971696667366
2044,CAN,24.29971696667366
2045,CAN,24.29971696667366
2046,CAN,24.29971696667366
2047,CAN,24.29971696667366
2048,CAN,24.29971696667366
2049,CAN,24.29971696667366
2050,CAN,24.29971696667366
2021,CHE,36.55563096043325
2022,CHE,36.55563096043325
2023,CHE,36.55563096043325
2024,CHE,36.55563096043325
2025,CHE,36.55563096043325
2026,CHE,36.55563096043325
2027,CHE,36.55563096043325
2028,CHE,36.55563096043325
2029,CHE,36.55563096043325
2030,CHE,36.55563096043325
2031,CHE,36.55563096043325
2032,CHE,36.55563096043325
2033,CHE,36.55563096043325
2034,CHE,36.55563096043325
2035,CHE,36.55563096043325
2036,CHE,36.55563096043325
2037,CHE,36.55563096043325
2038,CHE,36.55563096043325
2039,CHE,36.55563096043325
2040,CHE,36.55563096043325
2041,CHE,36.55563096043325
2042,CHE,36.55563096043325
2043,CHE,36.55563096043325
2044,CHE,36.55563096043325
2045,CHE,36.55563096043325
2046,CHE,36.55563096043325
2047,CHE,36.55563096043325
2048,CHE,36.55563096043325
2049,CHE,36.55563096043325
2050,CHE,36.55563096043325
2021,CHL,73.96538427855445
2022,CHL,73.96538427855445
2023,CHL,73.96538427855445
2024,CHL,73.96538427855445
2025,CHL,73.96538427855445
2026,CHL,73.96538427855445
2027,CHL,73.96538427855445
2028,CHL,73.96538427855445
2029,CHL,73.96538427855445
2030,CHL,73.96538427855445
2031,CHL,73.96538427855445
2032,CHL,73.96538427855445
2033,CHL,73.96538427855445
2034,CHL,73.96538427855445
2035,CHL,73.96538427855445
2036,CHL,73.96538427855445
2037,CHL,73.96538427855445
2038,CHL,73.96538427855445
2039,CHL,73.96538427855445
2040,CHL,73.96538427855445
2041,CHL,73.96538427855445
2042,CHL,73.96538427855445
2043,CHL,73.96538427855445
2044,CHL,73.96538427855445
2045,CHL,73.96538427855445
2046,CHL,73.96538427855445
2047,CHL,73.96538427855445
2048,CHL,73.96538427855445
2049,CHL,73.96538427855445
2050,CHL,73.96538427855445
2021,CHN,41.12515024420741
2022,CHN,41.12515024420741
2023,CHN,41.12515024420741
2024,CHN,41.12515024420741
2025,CHN,41.12515024420741
2026,CHN,41.12515024420741
2027,CHN,41.12515024420741
2028,CHN,41.12515024420741
2029,CHN,41.12515024420741
2030,CHN,41.12515024420741
2031,CHN,41.12515024420741
2032,CHN,41.12515024420741
2033,CHN,41.12515024420741
2034,CHN,41.12515024420741
2035,CHN,41.12515024420741
2036,CHN,41.12515024420741
2037,CHN,41.12515024420741
2038,CHN,41.12515024420741
2039,CHN,41.12515024420741
2040,CHN,41.12515024420741
2041,CHN,41.12515024420741
2042,CHN,41.12515024420741
2043,CHN,41.12515024420741
2044,CHN,41.12515024420741
2045,CHN,41.12515024420741
2046,CHN,41.12515024420741
2047,CHN,41.12515024420741
2048,CHN,41.12515024420741
2049,CHN,41.12515024420741
2050,CHN,41.12515024420741
2021,CIV,60.6868329613944
2022,CIV,60.6868329613944
2023,CIV,60.6868329613944
2024,CIV,60.6868329613944
2025,CIV,60.6868329613944
2026,CIV,60.6868329613944
2027,CIV,60.6868329613944
2028,CIV,60.6868329613944
2029,CIV,60.6868329613944
2030,CIV,60.6868329613944
2031,CIV,60.6868329613944
2032,CIV,60.6868329613944
2033,CIV,60.6868329613944
2034,CIV,60.6868329613944
2035,CIV,60.6868329613944
2036,CIV,60.6868329613944
2037,CIV,60.6868329613944
2038,CIV,60.6868329613944
2039,CIV,60.6868329613944
2040,CIV,60.6868329613944
2041,CIV,60.6868329613944
2042,CIV,60.6868329613944
2043,CIV,60.6868329613944
2044,CIV,60.6868329613944
2045,CIV,60.6868329613944
2046,CIV,60.6868329613944
2047,CIV,60.6868329613944
2048,CIV,60.6868329613944
2049,CIV,60.6868329613944
2050,CIV,60.6868329613944
2021,CMR,60.6868329613944
2022,CMR,60.6868329613944
2023,CMR,60.6868329613944
2024,CMR,60.6868329613944
2025,CMR,60.6868329613944
2026,CMR,60.6868329613944
2027,CMR,60.6868329613944
2028,CMR,60.6868329613944
2029,CMR,60.6868329613944
2030,CMR,60.6868329613944
2031,CMR,60.6868329613944
2032,CMR,60.6868329613944
2033,CMR,60.6868329613944
2034,CMR,60.6868329613944
2035,CMR,60.6868329613944
2036,CMR,60.6868329613944
2037,CMR,60.6868329613944
2038,CMR,60.6868329613944
2039,CMR,60.6868329613944
2040,CMR,60.6868329613944
2041,CMR,60.6868329613944
2042,CMR,60.6868329613944
2043,CMR,60.6868329613944
2044,CMR,60.6868329613944
2045,CMR,60.6868329613944
2046,CMR,60.6868329613944
2047,CMR,60.6868329613944
2048,CMR,60.6868329613944
2049,CMR,60.6868329613944
2050,CMR,60.6868329613944
2021,COD,60.6868329613944
2022,COD,60.6868329613944
2023,COD,60.6868329613944
2024,COD,60.6868329613944
2025,COD,60.6868329613944
2026,COD,60.6868329613944
2027,COD,60.6868329613944
2028,COD,60.6868329613944
2029,COD,60.6868329613944
2030,COD,60.6868329613944
2031,COD,60.6868329613944
2032,COD,60.6868329613944
2033,COD,60.6868329613944
2034,COD,60.6868329613944
2035,COD,60.6868329613944
2036,COD,60.6868329613944
2037,COD,60.6868329613944
2038,COD,60.6868329613944
2039,COD,60.6868329613944
2040,COD,60.6868329613944
2041,COD,60.6868329613944
2042,COD,60.6868329613944
2043,COD,60.6868329613944
2044,COD,60.6868329613944
2045,COD,60.6868329613944
2046,COD,60.6868329613944
2047,COD,60.6868329613944
2048,COD,60.6868329613944
2049,COD,60.6868329613944
2050,COD,60.6868329613944
2021,COG,60.6868329613944
2022,COG,60.6868329613944
2023,COG,60.6868329613944
2024,COG,60.6868329613944
2025,COG,60.6868329613944
2026,COG,60.6868329613944
2027,COG,60.6868329613944
2028,COG,60.6868329613944
2029,COG,60.6868329613944
2030,COG,60.6868329613944
2031,COG,60.6868329613944
2032,COG,60.6868329613944
2033,COG,60.6868329613944
2034,COG,60.6868329613944
2035,COG,60.6868329613944
2036,COG,60.6868329613944
2037,COG,60.6868329613944
2038,COG,60.6868329613944
2039,COG,60.6868329613944
2040,COG,60.6868329613944
2041,COG,60.6868329613944
2042,COG,60.6868329613944
2043,COG,60.6868329613944
2044,COG,60.6868329613944
2045,COG,60.6868329613944
2046,COG,60.6868329613944
2047,COG,60.6868329613944
2048,COG,60.6868329613944
2049,COG,60.6868329613944
2050,COG,60.6868329613944
2021,COL,60.6868329613944
2022,COL,60.6868329613944
2023,COL,60.6868329613944
2024,COL,60.6868329613944
2025,COL,60.6868329613944
2026,COL,60.6868329613944
2027,COL,60.6868329613944
2028,COL,60.6868329613944
2029,COL,60.6868329613944
2030,COL,60.6868329613944
2031,COL,60.6868329613944
2032,COL,60.6868329613944
2033,COL,60.6868329613944
2034,COL,60.6868329613944
2035,COL,60.6868329613944
2036,COL,60.6868329613944
2037,COL,60.6868329613944
2038,COL,60.6868329613944
2039,COL,60.6868329613944
2040,COL,60.6868329613944
2041,COL,60.6868329613944
2042,COL,60.6868329613944
2043,COL,60.6868329613944
2044,COL,60.6868329613944
2045,COL,60.6868329613944
2046,COL,60.6868329613944
2047,COL,60.6868329613944
2048,COL,60.6868329613944
2049,COL,60.6868329613944
2050,COL,60.6868329613944
2021,COM,60.6868329613944
2022,COM,60.6868329613944
2023,COM,60.6868329613944
2024,COM,60.6868329613944
2025,COM,60.6868329613944
2026,COM,60.6868329613944
2027,COM,60.6868329613944
2028,COM,60.6868329613944
2029,COM,60.6868329613944
2030,COM,60.6868329613944
2031,COM,60.6868329613944
2032,COM,60.6868329613944
2033,COM,60.6868329613944
2034,COM,60.6868329613944
2035,COM,60.6868329613944
2036,COM,60.6868329613944
2037,COM,60.6868329613944
2038,COM,60.6868329613944
2039,COM,60.6868329613944
2040,COM,60.6868329613944
2041,COM,60.6868329613944
2042,COM,60.6868329613944
2043,COM,60.6868329613944
2044,COM,60.6868329613944
2045,COM,60.6868329613944
2046,COM,60.6868329613944
2047,COM,60.6868329613944
2048,COM,60.6868329613944
2049,COM,60.6868329613944
2050,COM,60.6868329613944
2021,CPV,60.6868329613944
2022,CPV,60.6868329613944
2023,CPV,60.6868329613944
2024,CPV,60.6868329613944
2025,CPV,60.6868329613944
2026,CPV,60.6868329613944
2027,CPV,60.6868329613944
2028,CPV,60.6868329613944
2029,CPV,60.6868329613944
2030,CPV,60.6868329613944
2031,CPV,60.6868329613944
2032,CPV,60.6868329613944
2033,CPV,60.6868329613944
2034,CPV,60.6868329613944
2035,CPV,60.6868329613944
2036,CPV,60.6868329613944
2037,CPV,60.6868329613944
2038,CPV,60.6868329613944
2039,CPV,60.6868329613944
2040,CPV,60.6868329613944
2041,CPV,60.6868329613944
2042,CPV,60.6868329613944
2043,CPV,60.6868329613944
2044,CPV,60.6868329613944
2045,CPV,60.6868329613944
2046,CPV,60.6868329613944
2047,CPV,60.6868329613944
2048,CPV,60.6868329613944
2049,CPV,60.6868329613944
2050,CPV,60.6868329613944
2021,CRI,60.6868329613944
2022,CRI,60.6868329613944
2023,CRI,60.6868329613944
2024,CRI,60.6868329613944
2025,CRI,60.6868329613944
2026,CRI,60.6868329613944
2027,CRI,60.6868329613944
2028,CRI,60.6868329613944
2029,CRI,60.6868329613944
2030,CRI,60.6868329613944
2031,CRI,60.6868329613944
2032,CRI,60.6868329613944
2033,CRI,60.6868329613944
2034,CRI,60.6868329613944
2035,CRI,60.6868329613944
2036,CRI,60.6868329613944
2037,CRI,60.6868329613944
2038,CRI,60.6868329613944
2039,CRI,60.6868329613944
2040,CRI,60.6868329613944
2041,CRI,60.6868329613944
2042,CRI,60.6868329613944
2043,CRI,60.6868329613944
2044,CRI,60.6868329613944
2045,CRI,60.6868329613944
2046,CRI,60.6868329613944
2047,CRI,60.6868329613944
2048,CRI,60.6868329613944
2049,CRI,60.6868329613944
2050,CRI,60.6868329613944
2021,CUB,60.6868329613944
2022,CUB,60.6868329613944
2023,CUB,60.6868329613944
2024,CUB,60.6868329613944
2025,CUB,60.6868329613944
2026,CUB,60.6868329613944
2027,CUB,60.6868329613944
2028,CUB,60.6868329613944
2029,CUB,60.6868329613944
2030,CUB,60.6868329613944
2031,CUB,60.6868329613944
2032,CUB,60.6868329613944
2033,CUB,60.6868329613944
2034,CUB,60.6868329613944
2035,CUB,60.6868329613944
2036,CUB,60.6868329613944
2037,CUB,60.6868329613944
2038,CUB,60.6868329613944
2039,CUB,60.6868329613944
2040,CUB,60.6868329613944
2041,CUB,60.6868329613944
2042,CUB,60.6868329613944
2043,CUB,60.6868329613944
2044,CUB,60.6868329613944
2045,CUB,60.6868329613944
2046,CUB,60.6868329613944
2047,CUB,60.6868329613944
2048,CUB,60.6868329613944
2049,CUB,60.6868329613944
2050,CUB,60.6868329613944
2021,CUW,60.6868329613944
2022,CUW,60.6868329613944
2023,CUW,60.6868329613944
2024,CUW,60.6868329613944
2025,CUW,60.6868329613944
2026,CUW,60.6868329613944
2027,CUW,60.6868329613944
2028,CUW,60.6868329613944
2029,CUW,60.6868329613944
2030,CUW,60.6868329613944
2031,CUW,60.6868329613944
2032,CUW,60.6868329613944
2033,CUW,60.6868329613944
2034,CUW,60.6868329613944
2035,CUW,60.6868329613944
2036,CUW,60.6868329613944
2037,CUW,60.6868329613944
2038,CUW,60.6868329613944
2039,CUW,60.6868329613944
2040,CUW,60.6868329613944
2041,CUW,60.6868329613944
2042,CUW,60.6868329613944
2043,CUW,60.6868329613944
2044,CUW,60.6868329613944
2045,CUW,60.6868329613944
2046,CUW,60.6868329613944
2047,CUW,60.6868329613944
2048,CUW,60.6868329613944
2049,CUW,60.6868329613944
2050,CUW,60.6868329613944
2021,CYM,60.6868329613944
2022,CYM,60.6868329613944
2023,CYM,60.6868329613944
2024,CYM,60.6868329613944
2025,CYM,60.6868329613944
2026,CYM,60.6868329613944
2027,CYM,60.6868329613944
2028,CYM,60.6868329613944
2029,CYM,60.6868329613944
2030,CYM,60.6868329613944
2031,CYM,60.6868329613944
2032,CYM,60.6868329613944
2033,CYM,60.6868329613944
2034,CYM,60.6868329613944
2035,CYM,60.6868329613944
2036,CYM,60.6868329613944
2037,CYM,60.6868329613944
2038,CYM,60.6868329613944
2039,CYM,60.6868329613944
2040,CYM,60.6868329613944
2041,CYM,60.6868329613944
2042,CYM,60.6868329613944
2043,CYM,60.6868329613944
2044,CYM,60.6868329613944
2045,CYM,60.6868329613944
2046,CYM,60.6868329613944
2047,CYM,60.6868329613944
2048,CYM,60.6868329613944
2049,CYM,60.6868329613944
2050,CYM,60.6868329613944
2021,CYP,95.8949058192192
2022,CYP,95.8949058192192
2023,CYP,95.8949058192192
2024,CYP,95.8949058192192
2025,CYP,95.8949058192192
2026,CYP,95.8949058192192
2027,CYP,95.8949058192192
2028,CYP,95.8949058192192
2029,CYP,95.8949058192192
2030,CYP,95.8949058192192
2031,CYP,95.8949058192192
2032,CYP,95.8949058192192
2033,CYP,95.8949058192192
2034,CYP,95.8949058192192
2035,CYP,95.8949058192192
2036,CYP,95.8949058192192
2037,CYP,95.8949058192192
2038,CYP,95.8949058192192
2039,CYP,95.8949058192192
2040,CYP,95.8949058192192
2041,CYP,95.8949058192192
2042,CYP,95.8949058192192
2043,CYP,95.8949058192192
2044,CYP,95.8949058192192
2045,CYP,95.8949058192192
2046,CYP,95.8949058192192
2047,CYP,95.8949058192192
2048,CYP,95.8949058192192
2049,CYP,95.8949058192192
2050,CYP,95.8949058192192
2021,CZE,78.04183571976084
2022,CZE,78.04183571976084
2023,CZE,78.04183571976084
2024,CZE,78.04183571976084
2025,CZE,78.04183571976084
2026,CZE,78.04183571976084
2027,CZE,78.04183571976084
2028,CZE,78.04183571976084
2029,CZE,78.04183571976084
2030,CZE,78.04183571976084
2031,CZE,78.04183571976084
2032,CZE,78.04183571976084
2033,CZE,78.04183571976084
2034,CZE,78.04183571976084
2035,CZE,78.04183571976084
2036,CZE,78.04183571976084
2037,CZE,78.04183571976084
2038,CZE,78.04183571976084
2039,CZE,78.04183571976084
2040,CZE,78.04183571976084
2041,CZE,78.04183571976084
2042,CZE,78.04183571976084
2043,CZE,78.04183571976084
2044,CZE,78.04183571976084
2045,CZE,78.04183571976084
2046,CZE,78.04183571976084
2047,CZE,78.04183571976084
2048,CZE,78.04183571976084
2049,CZE,78.04183571976084
2050,CZE,78.04183571976084
2021,DEU,79.78982835527793
2022,DEU,79.78982835527793
2023,DEU,79.78982835527793
2024,DEU,79.78982835527793
2025,DEU,79.78982835527793
2026,DEU,79.78982835527793
2027,DEU,79.78982835527793
2028,DEU,79.78982835527793
2029,DEU,79.78982835527793
2030,DEU,79.78982835527793
2031,DEU,79.78982835527793
2032,DEU,79.78982835527793
2033,DEU,79.78982835527793
2034,DEU,79.78982835527793
2035,DEU,79.78982835527793
2036,DEU,79.78982835527793
2037,DEU,79.78982835527793
2038,DEU,79.78982835527793
2039,DEU,79.78982835527793
2040,DEU,79.78982835527793
2041,DEU,79.78982835527793
2042,DEU,79.78982835527793
2043,DEU,79.78982835527793
2044,DEU,79.78982835527793
2045,DEU,79.78982835527793
2046,DEU,79.78982835527793
2047,DEU,79.78982835527793
2048,DEU,79.78982835527793
2049,DEU,79.78982835527793
2050,DEU,79.78982835527793
2021,DJI,60.6868329613944
2022,DJI,60.6868329613944
2023,DJI,60.6868329613944
2024,DJI,60.6868329613944
2025,DJI,60.6868329613944
2026,DJI,60.6868329613944
2027,DJI,60.6868329613944
2028,DJI,60.6868329613944
2029,DJI,60.6868329613944
2030,DJI,60.6868329613944
2031,DJI,60.6868329613944
2032,DJI,60.6868329613944
2033,DJI,60.6868329613944
2034,DJI,60.6868329613944
2035,DJI,60.6868329613944
2036,DJI,60.6868329613944
2037,DJI,60.6868329613944
2038,DJI,60.6868329613944
2039,DJI,60.6868329613944
2040,DJI,60.6868329613944
2041,DJI,60.6868329613944
2042,DJI,60.6868329613944
2043,DJI,60.6868329613944
2044,DJI,60.6868329613944
2045,DJI,60.6868329613944
2046,DJI,60.6868329613944
2047,DJI,60.6868329613944
2048,DJI,60.6868329613944
2049,DJI,60.6868329613944
2050,DJI,60.6868329613944
2021,DMA,60.6868329613944
2022,DMA,60.6868329613944
2023,DMA,60.6868329613944
2024,DMA,60.6868329613944
2025,DMA,60.6868329613944
2026,DMA,60.6868329613944
2027,DMA,60.6868329613944
2028,DMA,60.6868329613944
2029,DMA,60.6868329613944
2030,DMA,60.6868329613944
2031,DMA,60.6868329613944
2032,DMA,60.6868329613944
2033,DMA,60.6868329613944
2034,DMA,60.6868329613944
2035,DMA,60.6868329613944
2036,DMA,60.6868329613944
2037,DMA,60.6868329613944
2038,DMA,60.6868329613944
2039,DMA,60.6868329613944
2040,DMA,60.6868329613944
2041,DMA,60.6868329613944
2042,DMA,60.6868329613944
2043,DMA,60.6868329613944
2044,DMA,60.6868329613944
2045,DMA,60.6868329613944
2046,DMA,60.6868329613944
2047,DMA,60.6868329613944
2048,DMA,60.6868329613944
2049,DMA,60.6868329613944
2050,DMA,60.6868329613944
2021,DNK,58.85267028447132
2022,DNK,58.85267028447132
2023,DNK,58.85267028447132
2024,DNK,58.85267028447132
2025,DNK,58.85267028447132
2026,DNK,58.85267028447132
2027,DNK,58.85267028447132
2028,DNK,58.85267028447132
2029,DNK,58.85267028447132
2030,DNK,58.85267028447132
2031,DNK,58.85267028447132
2032,DNK,58.85267028447132
2033,DNK,58.85267028447132
2034,DNK,58.85267028447132
2035,DNK,58.85267028447132
2036,DNK,58.85267028447132
2037,DNK,58.85267028447132
2038,DNK,58.85267028447132
2039,DNK,58.85267028447132
2040,DNK,58.85267028447132
2041,DNK,58.85267028447132
2042,DNK,58.85267028447132
2043,DNK,58.85267028447132
2044,DNK,58.85267028447132
2045,DNK,58.85267028447132
2046,DNK,58.85267028447132
2047,DNK,58.85267028447132
2048,DNK,58.85267028447132
2049,DNK,58.85267028447132
2050,DNK,58.85267028447132
2021,DOM,60.6868329613944
2022,DOM,60.6868329613944
2023,DOM,60.6868329613944
2024,DOM,60.6868329613944
2025,DOM,60.6868329613944
2026,DOM,60.6868329613944
2027,DOM,60.6868329613944
2028,DOM,60.6868329613944
2029,DOM,60.6868329613944
2030,DOM,60.6868329613944
2031,DOM,60.6868329613944
2032,DOM,60.6868329613944
2033,DOM,60.6868329613944
2034,DOM,60.6868329613944
2035,DOM,60.6868329613944
2036,DOM,60.6868329613944
2037,DOM,60.6868329613944
2038,DOM,60.6868329613944
2039,DOM,60.6868329613944
2040,DOM,60.6868329613944
2041,DOM,60.6868329613944
2042,DOM,60.6868329613944
2043,DOM,60.6868329613944
2044,DOM,60.6868329613944
2045,DOM,60.6868329613944
2046,DOM,60.6868329613944
2047,DOM,60.6868329613944
2048,DOM,60.6868329613944
2049,DOM,60.6868329613944
2050,DOM,60.6868329613944
2021,DZA,31.0225320606504
2022,DZA,31.0225320606504
2023,DZA,31.0225320606504
2024,DZA,31.0225320606504
2025,DZA,31.0225320606504
2026,DZA,31.0225320606504
2027,DZA,31.0225320606504
2028,DZA,31.0225320606504
2029,DZA,31.0225320606504
2030,DZA,31.0225320606504
2031,DZA,31.0225320606504
2032,DZA,31.0225320606504
2033,DZA,31.0225320606504
2034,DZA,31.0225320606504
2035,DZA,31.0225320606504
2036,DZA,31.0225320606504
2037,DZA,31.0225320606504
2038,DZA,31.0225320606504
2039,DZA,31.0225320606504
2040,DZA,31.0225320606504
2041,DZA,31.0225320606504
2042,DZA,31.0225320606504
2043,DZA,31.0225320606504
2044,DZA,31.0225320606504
2045,DZA,31.0225320606504
2046,DZA,31.0225320606504
2047,DZA,31.0225320606504
2048,DZA,31.0225320606504
2049,DZA,31.0225320606504
2050,DZA,31.0225320606504
2021,ECU,45.94995638821568
2022,ECU,45.94995638821568
2023,ECU,45.94995638821568
2024,ECU,45.94995638821568
2025,ECU,45.94995638821568
2026,ECU,45.94995638821568
2027,ECU,45.94995638821568
2028,ECU,45.94995638821568
2029,ECU,45.94995638821568
2030,ECU,45.94995638821568
2031,ECU,45.94995638821568
2032,ECU,45.94995638821568
2033,ECU,45.94995638821568
2034,ECU,45.94995638821568
2035,ECU,45.94995638821568
2036,ECU,45.94995638821568
2037,ECU,45.94995638821568
2038,ECU,45.94995638821568
2039,ECU,45.94995638821568
2040,ECU,45.94995638821568
2041,ECU,45.94995638821568
2042,ECU,45.94995638821568
2043,ECU,45.94995638821568
2044,ECU,45.94995638821568
2045,ECU,45.94995638821568
2046,ECU,45.94995638821568
2047,ECU,45.94995638821568
2048,ECU,45.94995638821568
2049,ECU,45.94995638821568
2050,ECU,45.94995638821568
2021,EGY,60.6868329613944
2022,EGY,60.6868329613944
2023,EGY,60.6868329613944
2024,EGY,60.6868329613944
2025,EGY,60.6868329613944
2026,EGY,60.6868329613944
2027,EGY,60.6868329613944
2028,EGY,60.6868329613944
2029,EGY,60.6868329613944
2030,EGY,60.6868329613944
2031,EGY,60.6868329613944
2032,EGY,60.6868329613944
2033,EGY,60.6868329613944
2034,EGY,60.6868329613944
2035,EGY,60.6868329613944
2036,EGY,60.6868329613944
2037,EGY,60.6868329613944
2038,EGY,60.6868329613944
2039,EGY,60.6868329613944
2040,EGY,60.6868329613944
2041,EGY,60.6868329613944
2042,EGY,60.6868329613944
2043,EGY,60.6868329613944
2044,EGY,60.6868329613944
2045,EGY,60.6868329613944
2046,EGY,60.6868329613944
2047,EGY,60.6868329613944
2048,EGY,60.6868329613944
2049,EGY,60.6868329613944
2050,EGY,60.6868329613944
2021,ERI,60.6868329613944
2022,ERI,60.6868329613944
2023,ERI,60.6868329613944
2024,ERI,60.6868329613944
2025,ERI,60.6868329613944
2026,ERI,60.6868329613944
2027,ERI,60.6868329613944
2028,ERI,60.6868329613944
2029,ERI,60.6868329613944
2030,ERI,60.6868329613944
2031,ERI,60.6868329613944
2032,ERI,60.6868329613944
2033,ERI,60.6868329613944
2034,ERI,60.6868329613944
2035,ERI,60.6868329613944
2036,ERI,60.6868329613944
2037,ERI,60.6868329613944
2038,ERI,60.6868329613944
2039,ERI,60.6868329613944
2040,ERI,60.6868329613944
2041,ERI,60.6868329613944
2042,ERI,60.6868329613944
2043,ERI,60.6868329613944
2044,ERI,60.6868329613944
2045,ERI,60.6868329613944
2046,ERI,60.6868329613944
2047,ERI,60.6868329613944
2048,ERI,60.6868329613944
2049,ERI,60.6868329613944
2050,ERI,60.6868329613944
2021,ESP,73.85399066275417
2022,ESP,73.85399066275417
2023,ESP,73.85399066275417
2024,ESP,73.85399066275417
2025,ESP,73.85399066275417
2026,ESP,73.85399066275417
2027,ESP,73.85399066275417
2028,ESP,73.85399066275417
2029,ESP,73.85399066275417
2030,ESP,73.85399066275417
2031,ESP,73.85399066275417
2032,ESP,73.85399066275417
2033,ESP,73.85399066275417
2034,ESP,73.85399066275417
2035,ESP,73.85399066275417
2036,ESP,73.85399066275417
2037,ESP,73.85399066275417
2038,ESP,73.85399066275417
2039,ESP,73.85399066275417
2040,ESP,73.85399066275417
2041,ESP,73.85399066275417
2042,ESP,73.85399066275417
2043,ESP,73.85399066275417
2044,ESP,73.85399066275417
2045,ESP,73.85399066275417
2046,ESP,73.85399066275417
2047,ESP,73.85399066275417
2048,ESP,73.85399066275417
2049,ESP,73.85399066275417
2050,ESP,73.85399066275417
2021,EST,59.51417617008542
2022,EST,59.51417617008542
2023,EST,59.51417617008542
2024,EST,59.51417617008542
2025,EST,59.51417617008542
2026,EST,59.51417617008542
2027,EST,59.51417617008542
2028,EST,59.51417617008542
2029,EST,59.51417617008542
2030,EST,59.51417617008542
2031,EST,59.51417617008542
2032,EST,59.51417617008542
2033,EST,59.51417617008542
2034,EST,59.51417617008542
2035,EST,59.51417617008542
2036,EST,59.51417617008542
2037,EST,59.51417617008542
2038,EST,59.51417617008542
2039,EST,59.51417617008542
2040,EST,59.51417617008542
2041,EST,59.51417617008542
2042,EST,59.51417617008542
2043,EST,59.51417617008542
2044,EST,59.51417617008542
2045,EST,59.51417617008542
2046,EST,59.51417617008542
2047,EST,59.51417617008542
2048,EST,59.51417617008542
2049,EST,59.51417617008542
2050,EST,59.51417617008542
2021,ETH,60.6868329613944
2022,ETH,60.6868329613944
2023,ETH,60.6868329613944
2024,ETH,60.6868329613944
2025,ETH,60.6868329613944
2026,ETH,60.6868329613944
2027,ETH,60.6868329613944
2028,ETH,60.6868329613944
2029,ETH,60.6868329613944
2030,ETH,60.6868329613944
2031,ETH,60.6868329613944
2032,ETH,60.6868329613944
2033,ETH,60.6868329613944
2034,ETH,60.6868329613944
2035,ETH,60.6868329613944
2036,ETH,60.6868329613944
2037,ETH,60.6868329613944
2038,ETH,60.6868329613944
2039,ETH,60.6868329613944
2040,ETH,60.6868329613944
2041,ETH,60.6868329613944
2042,ETH,60.6868329613944
2043,ETH,60.6868329613944
2044,ETH,60.6868329613944
2045,ETH,60.6868329613944
2046,ETH,60.6868329613944
2047,ETH,60.6868329613944
2048,ETH,60.6868329613944
2049,ETH,60.6868329613944
2050,ETH,60.6868329613944
2021,FIN,38.214969248723015
2022,FIN,38.214969248723015
2023,FIN,38.214969248723015
2024,FIN,38.214969248723015
2025,FIN,38.214969248723015
2026,FIN,38.214969248723015
2027,FIN,38.214969248723015
2028,FIN,38.214969248723015
2029,FIN,38.214969248723015
2030,FIN,38.214969248723015
2031,FIN,38.214969248723015
2032,FIN,38.214969248723015
2033,FIN,38.214969248723015
2034,FIN,38.214969248723015
2035,FIN,38.214969248723015
2036,FIN,38.214969248723015
2037,FIN,38.214969248723015
2038,FIN,38.214969248723015
2039,FIN,38.214969248723015
2040,FIN,38.214969248723015
2041,FIN,38.214969248723015
2042,FIN,38.214969248723015
2043,FIN,38.214969248723015
2044,FIN,38.214969248723015
2045,FIN,38.214969248723015
2046,FIN,38.214969248723015
2047,FIN,38.214969248723015
2048,FIN,38.214969248723015
2049,FIN,38.214969248723015
2050,FIN,38.214969248723015
2021,FJI,60.6868329613944
2022,FJI,60.6868329613944
2023,FJI,60.6868329613944
2024,FJI,60.6868329613944
2025,FJI,60.6868329613944
2026,FJI,60.6868329613944
2027,FJI,60.6868329613944
2028,FJI,60.6868329613944
2029,FJI,60.6868329613944
