Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01/03/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
IDA & IBRD total,IBT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,2358.699997,2693.799998,3152.300028,3465.999987,3829.2,4097.800033,4525.299977,5005.600006,5276.800036,5611.499964,6268.000049,6215.700029,6505.100056,7459.200025,8011.199976,8370.700014,8725.400063,8878.199932,9844.60008,11382.00008,12930.59991,13562.7001,13910.2,15879.50006,15649.17383,16560.41893,18627.697,18122.923,18860.473,20230.393,23565.768,24416.51,25504.911,28655.998,30033.78,32206.223,40166.45736,40147.94338,39803.68682,41697.29939,44664.80235,46345.74632,49241.23092,55754.86514,59885.63394,61404.68475,46577.47072,
IDA total,IDA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,233.399999,242.3999996,235.9999997,289.3000006,371.1000041,429.1000041,484.7000073,507.8000055,576.1000051,686.1999985,722.0999983,769.1999998,781.6000054,773.5000045,877.299999,966.0999927,960.2000104,1105.299994,1185.099982,1208.100011,1169.000006,1114.999994,1167.900005,1160.099992,1387.600011,1417.999993,1384.700001,1413.300018,1349.699987,1379.899989,1459.873,1395.434,1136.681,1155.335,1337.16,1436.543,1539.085,1298.993,1340.899,1361.807,1735.159979,1746.318835,1944.597982,2140.599829,2117.234158,2152.615856,2415.529059,3084.821072,3077.543828,3521.854673,3459.105512,
IDA blend,IDB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,96.6999985,93.60000172,80.5,111.9999984,136.4000019,171.3000031,189.8000055,206.6000055,254.3000042,274.3999967,323.5999949,355.9999989,362.1000064,378.6000054,434.3000056,470.6999904,472.0000008,560.0999956,630.0999889,621.400012,613.1000024,592.9999878,665.9000071,686.3999909,759.4000061,809.5999929,793.8000057,723.6000191,786.0999865,799.7999836,836.818,879.678,703.265,693.35,831.251,904.077,964.051,848.285,849.324,775.633,900.8598078,807.5780066,801.8850062,801.1140308,692.1260589,671.6387929,688.6808378,775.9292559,765.0473124,730.1042348,305.4392237,
Indonesia,IDN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,14.19999981,17.60000038,19.89999962,27.70000076,41.29999924,42.90000153,43.59999847,52.09999847,58.90000153,79.80000305,121.9000015,156,177.8999939,189,169.8000031,153.1000061,222,340.2000122,455,438.2000122,458.6000061,475.5,504.1000061,615.5,733.7000122,782.5999756,749.4000244,710,429.3999939,362,408.542,408.372,405.498,424.362,434.101,439.773,469.222,484.52,394.583,276.918,665.6636285,754.2979384,880.340264,768.23502,902.1164864,758.7051634,974.556289,1052.36048,1131.913455,981.74186,674.7993785,
IDA only,IDX,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,136.7000005,148.7999979,155.4999997,177.3000022,234.7000022,257.800001,294.9000017,301.2,321.8000009,411.8000018,398.5000034,413.2000009,419.499999,394.8999991,442.9999935,495.4000023,488.2000096,545.1999979,554.999993,586.6999991,555.9000038,522.0000062,501.9999975,473.7000012,628.2000045,608.3999997,590.8999957,689.6999989,563.6000008,580.1000051,623.055,515.7560001,433.416,461.985,505.909,532.466,575.034,,,,834.3001715,938.7408287,1142.712976,1339.485798,1425.108099,1480.977063,1726.848222,2308.891816,2312.496515,2791.750438,3153.666288,
Isle of Man,IMN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,96.30000305,108.4000015,131.1000061,176.5,144.6999969,211.3000031,250.6999969,275.8999939,297.7000122,297.6000061,366,411.3999939,409.8999939,461.6000061,545.5,489.7000122,539.7000122,645.2000122,646.2999878,680.5999756,662.9000244,493.1000061,429.3999939,372.3999939,563.5999756,653.9000244,565,528,531.2999878,531.2000122,547.652,515.37,546.34,579.85,708.475,774.04,842.55,967.684,1233.937,1235.158,1630.964142,1702.702702,1579.229879,1733.76172,1851.32674,1833.847614,1893.8815,2407.098107,2703.964174,1938.232596,875.122843,
Not classified,INX,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,57.70000076,64.80000305,78.30000305,86.80000305,88.19999695,68.69999695,74.90000153,85.80000305,85.69999695,98.40000153,89.30000305,83.90000153,75.80000305,84.90000153,98.09999847,81.5,75,80.80000305,95.80000305,117.5,128.3000031,115.4000015,109.5,97.40000153,101.1999969,107,102.0999985,122.0999985,129.6000061,138,167.595,158.778,116.063,121.788,124.11,106.997,130.503,125.283,122.241,120.852,138.4751217,123.4521217,123.1100999,118.253832,126.164748,138.58,118.207,154.38504,168.7117,174.5404,131.775022,
"Iran, Islamic Rep.",IRN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,8,11.10000038,11.89999962,15,18.79999924,38.5,70.80000305,77.19999695,87.30000305,33.29999924,20.29999924,35.59999847,42.09999847,74.69999695,90.30000305,104.3000031,132,137.8000031,120.5999985,92.30000305,113.6999969,86.09999847,66.5,60,78.80000305,107.9000015,109.5999985,120.1999969,102.3000031,107.0999985,73.719,152.139,75.457,157.374,89.034,98.218,91.86,95.425,97.324,95.769,96.53793737,85.87630786,66.23381387,84.45905908,96.43858378,95.91070335,139.1752886,325.6687243,169.797251,152.2586607,202.1064723,
Iraq,IRQ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,1.799999952,2,2.299999952,2.299999952,4.900000095,6.300000191,13.80000019,30,38.20000076,46.59999847,52,49.20000076,53.70000076,44.29999924,52,54.59999847,59.20000076,59.5,70.40000153,72.90000153,42.79999924,,,,,,,,,,,,,,,,,,,,11.71864455,14.52137319,15.33562832,10.619112,10.619112,1.218202664,0.951966407,15.58785743,16.199317,0,0,
Iceland,ISL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,10.69999981,17.70000076,17.5,29.20000076,28,20.60000038,27.39999962,28.20000076,34.20000076,38.40000153,22.60000038,25,19.10000038,23.20000076,24.70000076,17.89999962,20.10000038,25.79999924,34.29999924,33.09999847,35.5,31.10000038,30.79999924,35.29999924,40.79999924,45.09999847,52.90000153,55.59999847,54,55.40000153,99.598,101.24,92.146,75.356,117.325,121.548,138.614,141.386,127.4,133.082,79.124198,82.068191,98.30421,99.153358,96.01941,107.696809,128.0081902,166.75235,163.6461081,138.653502,135.059286,
Israel,ISR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,98.40000153,114.9000015,105,129.5,143.6000061,131,126.9000015,174.1000061,201,286.3999939,295,298.2000122,297.1000061,354.6000061,529.5999756,592.0999756,571,642.7000122,754.4000244,816.7999878,831.5,863.2999878,844.2999878,861.7999878,956.5,1071.300049,1112.900024,1135.800049,1117.300049,1034.300049,885.704,857.561,1322.718,1394.397,1354.537,1213.475,1124.374,1132.878,901.863,984.612,856.431,883.418,810.909456,801.730584,651.238996,758.633996,783.925,912.898,994.542,889.334,816.628,
Italy,ITA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,275.2000122,302.2000122,282.2000122,406.3999939,437.6000061,396.6000061,443.8999939,503.8999939,490.1000061,483.1000061,522.9000244,475.7000122,566,614.4000244,689.4000244,756.5999756,844.0999756,911.5999756,1029.199951,1118.699951,1171.300049,1227.699951,1270.400024,1334.900024,1368.5,1469.599976,1459.099976,1443.300049,1475.900024,1614.599976,1748.406,1521.024,1393.803,1373.956,1393.038,1365.128,1377.204,1549.939,1279.021,400,784.96985,760.26837,795.11615,892.930674,989.179882,945.2649666,1083.244836,1437.245062,1418.004731,1344.955151,978.76063,
Jamaica,JAM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,2.5,3.299999952,4.800000191,5.800000191,9.699999809,10.89999962,11,11.60000038,13.19999981,10.69999981,9.399999619,9.899999619,9.699999809,16.60000038,19.60000038,19.10000038,18.89999962,24.20000076,20.60000038,16.29999924,18.79999924,19.70000076,18.39999962,19.79999924,19.79999924,21.79999924,24.89999962,20.89999962,23.79999924,29.5,29.196,26.391,56.588,48.859,37.698,15.823,15.348,15.655,16.25,10.272,0,0,0,0,,1.396,4.506984,2.83938,4.58628,0,,
Jordan,JOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,1.200000048,2.599999905,4.699999809,5.400000095,7.199999809,13.19999981,24.5,40.09999847,51,67,80.19999695,111.9000015,129.5,119.3000031,139.8999939,151.8000031,164.6999969,186.3000031,201.5,206,222.8000031,161.5,175.5,213.5,219.6000061,265.2000122,296.6000061,271,219.1999969,193.6000061,204.022,177.79,197.317,190.326,253.845,223.582,258.557,276.656,140.846,163.192,201.985,196.184547,188.06493,172.126,171.97,169.105,144.2112006,158.95506,175.8386,153.56892,74.66289,
Japan,JPN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,379.6000061,464.1000061,585.0999756,753.0999756,739.4000244,852.9000244,1030.800049,1147.5,1356.099976,1624.800049,1870.699951,2111.5,2221.899902,2528,2796.300049,3071.399902,3608.100098,4326.299805,4780.700195,5128.600098,5068.799805,5225.299805,5185.200195,5484.200195,6007.899902,6538,6801.299805,7504.600098,7514.100098,8225.599609,8672.048,7614.102,8204.671,8279.576,8708.244,8549.241,8480.024,8435.069,8172.807,10485.665,7698.797698,6545.945,7045.781,7715.927,8661.758,8661.758,9360.888,10684.574,9420.659,8919.48,7841.508,
Kazakhstan,KAZ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.20000076,8,8,17.60000038,16.70000076,16.70000076,24,9.800000191,11.752,11.82,20.263,20.796,12.557,15.825,16.382,17.212,16.487,14.584,42.379,50.977,53.977,58.199004,44.61,37.669008,38.89446,49.5077,49.64306,49.84901,23.53957,
Kenya,KEN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,9.399999619,9.199999809,8.5,17,19,15.69999981,17.89999962,14.19999981,22.10000038,18.5,18,19.10000038,23.39999962,30.29999924,31.5,30.39999962,39.29999924,54.29999924,55.20000076,47.70000076,52.20000076,39.20000076,51,56.09999847,57.20000076,52.79999924,47.79999924,50.79999924,53.90000153,65.59999847,77.045,92.732,118.382,141.539,193.459,253.163,301.219,298.083,295.183,271.562,279.9909028,191.1606554,234.5685431,258.081012,248.56658,233.1047919,257.5769358,275.5122768,295.0477604,320.9525546,113.06282,
Kyrgyz Republic,KGZ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699999988,0.699999988,1.100000024,1.600000024,3.200000048,5.199999809,6.199999809,3.714,5.569,6.113,4.849,2.116,2.025,1.23,1.23,2.07,2.182,1.3027,1.486294,0.78235,0.59035,0.237168,0.06929,0.088343,0.02165,1.263266,0.495853,0.005855,
Cambodia,KHM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,0.400000006,0.699999988,0.699999988,0.5,0.5,0.400000006,0.400000006,0.400000006,,,,,,,,,,,,,,,,,,,,,,,,,4.087,3.265,3.143,1.202,1.111,2.03,0.661,0.987,0.022663076,0.095160051,0.068172612,1.070953761,1.75384,2.30126,1.441695,0.876,0.67645,0.68860716,0,
Kiribati,KIR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,0.300000012,0.300000012,1.5,1.700000048,0.100000002,0.100000002,0.100000002,,1,0.800000012,0.800000012,0.800000012,0.800000012,0.800000012,0.899999976,0.899999976,0.899999976,0.800000012,,,,,,,,,,,,,,,,,,,,0,0,0,
St. Kitts and Nevis,KNA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,5.599999905,38,72.69999695,125.3000031,200.3000031,293.2000122,348.2000122,394.3999939,493.3999939,666.2000122,836,914.7999878,1048.599976,1167.099976,1417.300049,1309.099976,1451.199951,1621.099976,1912.900024,2365.100098,2459.399902,2597,3322.699951,4191,4643.299805,5661.299805,6550.899902,7889.200195,7290,8098.399902,7651.338,6827.179,7896.527,6935.935,8072.784,7432.57,7751.658,9039.721,8726.809,15162.607,12942.72733,12381.6339,12290.68063,11112.5146,11124.72618,11293.80127,10805.992,11511.80121,11518.62607,10664.37823,12456.57079,
Kuwait,KWT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,13.39999962,14.39999962,16.29999924,17,18,22.10000038,24.70000076,32,38.5,60.09999847,71.59999847,107.8000031,111.3000031,135.1999969,171,164.3000031,222.6999969,244,223.1000061,233.3999939,145,116.1999969,209.3000031,254.1000061,283.7999878,329.7000122,333.7999878,364.6000061,364.6000061,267.7000122,243.091,226.332,254.302,219.483,226.93,241.623,239.207,266.337,279.74,281.215,335.0994453,277.5440657,267.254,245.968996,267.877606,216.335004,223.005444,309.864884,392.363053,364.649349,119.717272,
Latin America & Caribbean (excluding high income),LAC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,405.7000053,436.5999982,549.3000023,654.1000146,800.0000048,832.7999954,919.7000133,1055.399986,1208.899978,1222.500009,1270.599996,1398.700023,1545.300021,1482.599974,1786.800031,1885.700033,2035.200031,2087.799998,1972.899976,2092.400012,2193.800018,2118.399953,2301.800036,2471.200049,2733.599981,2710.600012,2588.900072,3396.800021,3370.300041,2952.600051,3240.973,2815.333,2765.028,2859.146,3514.202,3420.508,3275.897,3444.494,3869.441,5391.634,3642.040061,3560.968337,3563.224572,4340.084335,4258.031806,4244.933691,4095.448901,4732.527721,5041.60251,4908.661796,3674.128082,
Lao PDR,LAO,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,0.600000024,0.400000006,0.5,0.5,0.5,0.5,0.5,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.200000003,0.200000003,0.200000003,0.100000002,0.100000002,0.100000002,0.800000012,0.800000012,0.800000012,0.800000012,0.800000012,0.899999976,0.899999976,0.899999976,1.700000048,1.5,1.671,1.64,1.828,1.911,2.261,2.481,2.545,2.625,2.579,2.367,0.122,0.389,0.966483518,1.409832,1.37196,1.356497701,1.49602039,1.473259309,0.911447,0.910194,0,
Lebanon,LBN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,143.1000061,196.8000031,269.1000061,391.7000122,418.7999878,470.8999939,573,540.2000122,510.3999939,589.9000244,530.5999756,465.8999939,461.8999939,610.0999756,487.7000122,199.8000031,33.09999847,194.8000031,309.2000122,283.5,167.1000061,169.6000061,152.6999969,125.1999969,138.3999939,128.6999969,80.09999847,123.5,108.4000015,102.5999985,85.204,74.837,80.767,75.056,84.899,86.61,73.556,81.743,66.621,93.983,48.272,47.699,50.619,70.098,59.58,54.077,45.558,53.387,56.569,51.70094,19.11662,
Liberia,LBR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,1.100000024,3.099999905,4.099999905,3.599999905,3.400000095,4.599999905,6.300000191,6.800000191,8.100000382,8.399999619,11,13.10000038,5.400000095,4.800000191,5.400000095,5.400000095,10.80000019,8.699999809,3.799999952,4.699999809,10.30000019,9.399999619,3.799999952,0.300000012,0.300000012,0.400000006,0.300000012,0.300000012,0.300000012,0.300000012,0.328,0.256,0.248,0.283,0.283,0.3,0.324,0.288,0.464,0.365,7.528540059,5.72301943,2.128254767,3.672312,2.906666813,2.549432776,1.37789973,1.236961352,0.711155,0.758181,0.617193348,
St. Lucia,LCA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,519.6000019,567.600001,687.4000033,791.8000189,962.3000036,988.0999982,1100.200008,1308.299983,1442.799978,1446.400009,1588.099996,1721.00002,1844.500024,1716.59998,2013.000031,2102.100028,2298.40003,2423.299993,2360.999977,2622.400005,2746.300017,2701.399944,3029.400029,3267.400059,3645.699986,3635.600038,3556.700081,4611.199971,4739.099992,4244.700076,4669.84,4226.78,3967.612,4070.987,4690.433,4566.581,4392.843,4829.109,5272.132,6647.06,5132.962958,5076.12989,5194.27565,6050.697426,5994.188982,5806.759989,5688.795699,6056.981489,6374.187705,6283.616012,5241.384733,
Least developed countries: UN classification,LDC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,158.3000027,209.3000029,230.2000005,276.2000017,282.1000003,298.6000006,388.5000029,375.2000017,395.000002,395.099999,400.4999993,425.2999944,478.0000041,466.700008,522.6999987,536.9999939,589.099997,531.400004,499.9000061,479.4999971,423.0000003,611.400005,582.4999983,562.0999956,633.499999,519.2000007,541.300005,584.58,491.4910001,439.376,473.786,533.009,568.802,631.918,496.945,537.208,627.317,851.2927125,969.1992895,1199.285064,1397.542656,1477.004763,1511.770206,1755.200711,2357.819436,2380.523264,2844.11138,3175.188971,
Low income,LIC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,97.40000056,104.3999985,111.1999996,134.2000023,178.1000024,194.4000003,218.9000014,222.8000003,237.3999991,315.4000034,296.6000018,301.9000017,313.5999992,296.8999981,306.9999955,330.0000009,331.2000057,428.4000036,431.2999958,457.5999975,427.4000037,379.1000055,393.799999,400.6999988,467.2000023,446.9999899,452.5999913,469.9000029,425.9999906,429.8999979,414.079,360.8130001,,,,,,,,,652.6224932,789.0241134,1009.871098,1121.562257,1187.898959,1390.972994,1640.620224,2213.261186,2228.873809,2590.28648,3018.561382,
Liechtenstein,LIE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,1.799999952,1.899999976,3.5,2.900000095,2.599999905,2,2.400000095,2.200000048,0.5,1.799999952,9.699999809,26.79999924,39.79999924,44.59999847,59.59999847,67.59999847,54.70000076,49.09999847,61.70000076,75.40000153,93.40000153,100.6999969,109.8000031,104.4000015,109.9000015,156,158.6000061,173.8999939,156.5,179.1999969,255.708,217.567,203.126,238.009,312.627,310.362,325.413,343.641,331.457,278.998,339.0489194,364.50263,405.42043,385.12,384.7086541,381.6320526,403.075584,398.4734642,436.198,394.05,226.479,
Lower middle income,LMC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,467.3000081,558.3000067,652.4000128,871.1000102,947.2999856,1166.7,1427.400008,1496.000005,1569.500017,1642.600027,1783.699974,1954.899978,1977.399989,2338.599985,2398.200016,2126.90001,2082.60002,2586.200029,2948.4,2968.100003,2865.600041,2707.600001,2701.30001,2738.199976,3382.600003,3629.000005,3555.400029,3705.600023,3162.899973,3084.899987,3343.624,3311.67,3029.552,3203.857,3605.029,3840.035,3984.852,3790.056,4011.952,3669.26,5349.64549,5387.818027,5522.763385,5432.437485,5802.444566,5367.34686,5827.305521,6877.103334,7599.088244,7104.211173,3935.464669,
Low & middle income,LMY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,2189.699998,2534.699995,2964.900032,3200.79999,3582.9,3863.000033,4197.799976,4677.200009,4979.500033,5384.999958,6042.200049,6003.600034,6250.000057,7131.200029,7626.199975,7818.600022,8123.600062,8256.399942,9072.800088,10536.30007,11965.5999,12575.30008,12886.59999,14595.00011,14231.79987,15219.1999,17137.893,16665.393,17593.916,18959.648,22314.508,23197.829,24302.102,27186.3,28551.282,30890.204,38551.31853,38565.14703,38078.6195,39868.92152,42779.78769,44657.98712,47484.01866,54216.11036,58278.43216,59718.15106,44878.89781,
Lesotho,LSO,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,0.100000002,0.100000002,0.200000003,0.100000002,0.100000002,0.200000003,0.300000012,0.899999976,1,0.100000002,0.100000002,0.100000002,,0.100000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,1325.199991,1491.19999,1727.700016,1833.499991,2016.999969,2196.80003,2295.699989,2466.200033,2724.600033,2920.799964,3311.600057,3230.600021,3447.50001,4047.399988,4477.199996,4809.500005,5138.300026,5729.999942,6682.000077,8171.300118,9212.799866,10034.50011,10434.09994,12267.40008,12682.69991,13733.09987,15890.62,15699.61,17266.838,18993.573,22970.633,24789.264,26363.438,31258.212,35760.026,37854.25,44828.07576,45714.25783,46926.03338,50908.67974,55736.26267,59497.13254,63145.25904,68899.20547,72680.86464,72743.71528,58638.10636,
Lithuania,LTU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.300000191,0.600000024,1.100000024,1.5,1.799999952,2.799999952,2.599999905,1.799999952,1.594,1.527,1.514,1.265,1.205,1.295,1.296,1.177,1.289,7.425,2.640222703,2.291,3.056,4.99992,0.471265,0.56564667,0.472,0.472,0,0,2.807193388,
Luxembourg,LUX,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260.199951,2245.5,2506.100098,3523.142,3768.187,4157.515,4347.781,4670.208,5149.686,5270.266,5512.271,5357.932,8369.219,4573.109,4653.873,4402.974,5224.838626,5753.111628,6309.473324,6877.761503,7321.11217,7323.03958,7188.04334,7344.759036,
Latvia,LVA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.600000024,1.600000024,2.200000048,1,1.100000024,1.100000024,0.899999976,0.400000006,1.103,0.497,0.843,0.465,0.982,1.947,13.194,13.94,13.787,18.375,5.483,5.313543,4.057,3.759996,3.510996,2.277996,2.157,2.83108,4.01487,5.1637624,4.32123,
"Macao SAR, China",MAC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.899,22.616,30.455,45.973,106.863,169.805,180.83,185.079,98.06,32.116,36.71379,25.09099,19.06999,20.07111,23.87158,25.435,29.39461,32.76585,31.84376,26.02953,8.99441,
St. Martin (French part),MAF,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,4.800000191,6.199999809,5.300000191,7.199999809,7.300000191,11,17.60000038,22.60000038,22.5,30.39999962,25.60000038,30.39999962,38.79999924,33.90000153,30.70000076,36.20000076,43.90000153,50.90000153,48.79999924,34,31.5,55.90000153,56.59999847,53.29999924,49.29999924,57.70000076,57,53.90000153,58,57.79999924,62.545,62.97,51.185,52.553,61.898,60.764,50.626,44.809,55.478,62.807,64.571,40.98431707,38.84086358,43.321464,47.000251,52.913598,53.82625368,77.93581,97.71152,102.19214,46.244684,
Monaco,MCO,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,
Moldova,MDA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.60000038,1.799999952,1.799999952,0.699999988,0.800000012,0.699999988,0.400000006,0.800000012,0.617,0.225,0.253,0.54,0.595,0.62,0.78,0.895,0.813,0.686,1.00226,1.18356,1.07716,0.831444,0.628572,0.48963,0.486910182,0.55191,0.6445,1.22908832,0.45188,
Madagascar,MDG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,6.900000095,7.199999809,7.699999809,8.699999809,9,7.599999905,6.699999809,6.599999905,6.199999809,17.29999924,19.79999924,21,19.70000076,19.29999924,22.10000038,20.10000038,19.20000076,21,23.39999962,29,30.20000076,26.10000038,27.5,27.10000038,23.60000038,31.5,25.20000076,29,28.89999962,27.89999962,27.323,10.206,10.863,9.72,12.657,15.363,18.773,23.941,12.188,14.27,23.775,21.27151636,24.97688,34.55841,31.07096,25.62026,11.96217,15.02506,16.24747,16.18255,5.384373332,
Maldives,MDV,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,0.100000002,0.200000003,0.200000003,0.200000003,0.300000012,0.300000012,0.400000006,0.400000006,0.400000006,0.400000006,1.299999952,1.399999976,,,,,,,,0.200000003,2.900000095,6.800000191,6.599999905,10.30000019,11.89999962,13.17,0.008,0.009,0.009,0.011,0.013,0.013,0.013,0.013,0.013,,,,,,5.878705982,6.872800012,7.745645613,0,0,0,
