,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_natural_gas
1753,Cyprus,CYP,2044,0.0
1754,Cyprus,CYP,2045,0.0
1755,Cyprus,CYP,2046,0.0
1756,Cyprus,CYP,2047,0.0
1757,Cyprus,CYP,2048,0.0
1758,Cyprus,CYP,2049,0.0
1759,Cyprus,CYP,2050,0.0
1769,Czech Republic,CZE,2020,0.5567525713538855
1770,Czech Republic,CZE,2021,0.5567525713538855
1771,Czech Republic,CZE,2022,0.5567525713538855
1772,Czech Republic,CZE,2023,0.5567525713538855
1773,Czech Republic,CZE,2024,0.5567525713538855
1774,Czech Republic,CZE,2025,0.5567525713538855
1775,Czech Republic,CZE,2026,0.5567525713538855
1776,Czech Republic,CZE,2027,0.5567525713538855
1777,Czech Republic,CZE,2028,0.5567525713538855
1778,Czech Republic,CZE,2029,0.5567525713538855
1779,Czech Republic,CZE,2030,0.5567525713538855
1780,Czech Republic,CZE,2031,0.5567525713538855
1781,Czech Republic,CZE,2032,0.5567525713538855
1782,Czech Republic,CZE,2033,0.5567525713538855
1783,Czech Republic,CZE,2034,0.5567525713538855
1784,Czech Republic,CZE,2035,0.5567525713538855
1785,Czech Republic,CZE,2036,0.5567525713538855
1786,Czech Republic,CZE,2037,0.5567525713538855
1787,Czech Republic,CZE,2038,0.5567525713538855
1788,Czech Republic,CZE,2039,0.5567525713538855
1789,Czech Republic,CZE,2040,0.5567525713538855
1790,Czech Republic,CZE,2041,0.5567525713538855
1791,Czech Republic,CZE,2042,0.5567525713538855
1792,Czech Republic,CZE,2043,0.5567525713538855
1793,Czech Republic,CZE,2044,0.5567525713538855
1794,Czech Republic,CZE,2045,0.5567525713538855
1795,Czech Republic,CZE,2046,0.5567525713538855
1796,Czech Republic,CZE,2047,0.5567525713538855
1797,Czech Republic,CZE,2048,0.5567525713538855
1798,Czech Republic,CZE,2049,0.5567525713538855
1799,Czech Republic,CZE,2050,0.5567525713538855
1809,Denmark,DNK,2020,0.8341173451932945
1810,Denmark,DNK,2021,0.8341173451932945
1811,Denmark,DNK,2022,0.8341173451932945
1812,Denmark,DNK,2023,0.8341173451932945
1813,Denmark,DNK,2024,0.8341173451932945
1814,Denmark,DNK,2025,0.8341173451932945
1815,Denmark,DNK,2026,0.8341173451932945
1816,Denmark,DNK,2027,0.8341173451932945
1817,Denmark,DNK,2028,0.8341173451932945
1818,Denmark,DNK,2029,0.8341173451932945
1819,Denmark,DNK,2030,0.8341173451932945
1820,Denmark,DNK,2031,0.8341173451932945
1821,Denmark,DNK,2032,0.8341173451932945
1822,Denmark,DNK,2033,0.8341173451932945
1823,Denmark,DNK,2034,0.8341173451932945
1824,Denmark,DNK,2035,0.8341173451932945
1825,Denmark,DNK,2036,0.8341173451932945
1826,Denmark,DNK,2037,0.8341173451932945
1827,Denmark,DNK,2038,0.8341173451932945
1828,Denmark,DNK,2039,0.8341173451932945
1829,Denmark,DNK,2040,0.8341173451932945
1830,Denmark,DNK,2041,0.8341173451932945
1831,Denmark,DNK,2042,0.8341173451932945
1832,Denmark,DNK,2043,0.8341173451932945
1833,Denmark,DNK,2044,0.8341173451932945
1834,Denmark,DNK,2045,0.8341173451932945
1835,Denmark,DNK,2046,0.8341173451932945
1836,Denmark,DNK,2047,0.8341173451932945
1837,Denmark,DNK,2048,0.8341173451932945
1838,Denmark,DNK,2049,0.8341173451932945
1839,Denmark,DNK,2050,0.8341173451932945
1849,Djibouti,DJI,2020,0.2783762856769427
1850,Djibouti,DJI,2021,0.2783762856769427
1851,Djibouti,DJI,2022,0.2783762856769427
1852,Djibouti,DJI,2023,0.2783762856769427
1853,Djibouti,DJI,2024,0.2783762856769427
1854,Djibouti,DJI,2025,0.2783762856769427
1855,Djibouti,DJI,2026,0.2783762856769427
1856,Djibouti,DJI,2027,0.2783762856769427
1857,Djibouti,DJI,2028,0.2783762856769427
1858,Djibouti,DJI,2029,0.2783762856769427
1859,Djibouti,DJI,2030,0.2783762856769427
1860,Djibouti,DJI,2031,0.2783762856769427
1861,Djibouti,DJI,2032,0.2783762856769427
1862,Djibouti,DJI,2033,0.2783762856769427
1863,Djibouti,DJI,2034,0.2783762856769427
1864,Djibouti,DJI,2035,0.2783762856769427
1865,Djibouti,DJI,2036,0.2783762856769427
1866,Djibouti,DJI,2037,0.2783762856769427
1867,Djibouti,DJI,2038,0.2783762856769427
1868,Djibouti,DJI,2039,0.2783762856769427
1869,Djibouti,DJI,2040,0.2783762856769427
1870,Djibouti,DJI,2041,0.2783762856769427
1871,Djibouti,DJI,2042,0.2783762856769427
1872,Djibouti,DJI,2043,0.2783762856769427
1873,Djibouti,DJI,2044,0.2783762856769427
1874,Djibouti,DJI,2045,0.2783762856769427
1875,Djibouti,DJI,2046,0.2783762856769427
1876,Djibouti,DJI,2047,0.2783762856769427
1877,Djibouti,DJI,2048,0.2783762856769427
1878,Djibouti,DJI,2049,0.2783762856769427
1879,Djibouti,DJI,2050,0.2783762856769427
1889,Dominican Republic,DOM,2020,0.2783762856769427
1890,Dominican Republic,DOM,2021,0.2783762856769427
1891,Dominican Republic,DOM,2022,0.2783762856769427
1892,Dominican Republic,DOM,2023,0.2783762856769427
1893,Dominican Republic,DOM,2024,0.2783762856769427
1894,Dominican Republic,DOM,2025,0.2783762856769427
1895,Dominican Republic,DOM,2026,0.2783762856769427
1896,Dominican Republic,DOM,2027,0.2783762856769427
1897,Dominican Republic,DOM,2028,0.2783762856769427
1898,Dominican Republic,DOM,2029,0.2783762856769427
1899,Dominican Republic,DOM,2030,0.2783762856769427
1900,Dominican Republic,DOM,2031,0.2783762856769427
1901,Dominican Republic,DOM,2032,0.2783762856769427
1902,Dominican Republic,DOM,2033,0.2783762856769427
1903,Dominican Republic,DOM,2034,0.2783762856769427
1904,Dominican Republic,DOM,2035,0.2783762856769427
1905,Dominican Republic,DOM,2036,0.2783762856769427
1906,Dominican Republic,DOM,2037,0.2783762856769427
1907,Dominican Republic,DOM,2038,0.2783762856769427
1908,Dominican Republic,DOM,2039,0.2783762856769427
1909,Dominican Republic,DOM,2040,0.2783762856769427
1910,Dominican Republic,DOM,2041,0.2783762856769427
1911,Dominican Republic,DOM,2042,0.2783762856769427
1912,Dominican Republic,DOM,2043,0.2783762856769427
1913,Dominican Republic,DOM,2044,0.2783762856769427
1914,Dominican Republic,DOM,2045,0.2783762856769427
1915,Dominican Republic,DOM,2046,0.2783762856769427
1916,Dominican Republic,DOM,2047,0.2783762856769427
1917,Dominican Republic,DOM,2048,0.2783762856769427
1918,Dominican Republic,DOM,2049,0.2783762856769427
1919,Dominican Republic,DOM,2050,0.2783762856769427
1929,Ecuador,ECU,2020,0.2783762856769427
1930,Ecuador,ECU,2021,0.2783762856769427
1931,Ecuador,ECU,2022,0.2783762856769427
1932,Ecuador,ECU,2023,0.2783762856769427
1933,Ecuador,ECU,2024,0.2783762856769427
1934,Ecuador,ECU,2025,0.2783762856769427
1935,Ecuador,ECU,2026,0.2783762856769427
1936,Ecuador,ECU,2027,0.2783762856769427
1937,Ecuador,ECU,2028,0.2783762856769427
1938,Ecuador,ECU,2029,0.2783762856769427
1939,Ecuador,ECU,2030,0.2783762856769427
1940,Ecuador,ECU,2031,0.2783762856769427
1941,Ecuador,ECU,2032,0.2783762856769427
1942,Ecuador,ECU,2033,0.2783762856769427
1943,Ecuador,ECU,2034,0.2783762856769427
1944,Ecuador,ECU,2035,0.2783762856769427
1945,Ecuador,ECU,2036,0.2783762856769427
1946,Ecuador,ECU,2037,0.2783762856769427
1947,Ecuador,ECU,2038,0.2783762856769427
1948,Ecuador,ECU,2039,0.2783762856769427
1949,Ecuador,ECU,2040,0.2783762856769427
1950,Ecuador,ECU,2041,0.2783762856769427
1951,Ecuador,ECU,2042,0.2783762856769427
1952,Ecuador,ECU,2043,0.2783762856769427
1953,Ecuador,ECU,2044,0.2783762856769427
1954,Ecuador,ECU,2045,0.2783762856769427
1955,Ecuador,ECU,2046,0.2783762856769427
1956,Ecuador,ECU,2047,0.2783762856769427
1957,Ecuador,ECU,2048,0.2783762856769427
1958,Ecuador,ECU,2049,0.2783762856769427
1959,Ecuador,ECU,2050,0.2783762856769427
1969,"Egypt, Arab Rep.",EGY,2020,0.2783762856769427
1970,"Egypt, Arab Rep.",EGY,2021,0.2783762856769427
1971,"Egypt, Arab Rep.",EGY,2022,0.2783762856769427
1972,"Egypt, Arab Rep.",EGY,2023,0.2783762856769427
1973,"Egypt, Arab Rep.",EGY,2024,0.2783762856769427
1974,"Egypt, Arab Rep.",EGY,2025,0.2783762856769427
1975,"Egypt, Arab Rep.",EGY,2026,0.2783762856769427
1976,"Egypt, Arab Rep.",EGY,2027,0.2783762856769427
1977,"Egypt, Arab Rep.",EGY,2028,0.2783762856769427
1978,"Egypt, Arab Rep.",EGY,2029,0.2783762856769427
1979,"Egypt, Arab Rep.",EGY,2030,0.2783762856769427
1980,"Egypt, Arab Rep.",EGY,2031,0.2783762856769427
1981,"Egypt, Arab Rep.",EGY,2032,0.2783762856769427
1982,"Egypt, Arab Rep.",EGY,2033,0.2783762856769427
1983,"Egypt, Arab Rep.",EGY,2034,0.2783762856769427
1984,"Egypt, Arab Rep.",EGY,2035,0.2783762856769427
1985,"Egypt, Arab Rep.",EGY,2036,0.2783762856769427
1986,"Egypt, Arab Rep.",EGY,2037,0.2783762856769427
1987,"Egypt, Arab Rep.",EGY,2038,0.2783762856769427
1988,"Egypt, Arab Rep.",EGY,2039,0.2783762856769427
1989,"Egypt, Arab Rep.",EGY,2040,0.2783762856769427
1990,"Egypt, Arab Rep.",EGY,2041,0.2783762856769427
1991,"Egypt, Arab Rep.",EGY,2042,0.2783762856769427
1992,"Egypt, Arab Rep.",EGY,2043,0.2783762856769427
1993,"Egypt, Arab Rep.",EGY,2044,0.2783762856769427
1994,"Egypt, Arab Rep.",EGY,2045,0.2783762856769427
1995,"Egypt, Arab Rep.",EGY,2046,0.2783762856769427
1996,"Egypt, Arab Rep.",EGY,2047,0.2783762856769427
1997,"Egypt, Arab Rep.",EGY,2048,0.2783762856769427
1998,"Egypt, Arab Rep.",EGY,2049,0.2783762856769427
1999,"Egypt, Arab Rep.",EGY,2050,0.2783762856769427
2009,El Salvador,SLV,2020,0.2783762856769427
2010,El Salvador,SLV,2021,0.2783762856769427
2011,El Salvador,SLV,2022,0.2783762856769427
2012,El Salvador,SLV,2023,0.2783762856769427
2013,El Salvador,SLV,2024,0.2783762856769427
2014,El Salvador,SLV,2025,0.2783762856769427
2015,El Salvador,SLV,2026,0.2783762856769427
2016,El Salvador,SLV,2027,0.2783762856769427
2017,El Salvador,SLV,2028,0.2783762856769427
2018,El Salvador,SLV,2029,0.2783762856769427
2019,El Salvador,SLV,2030,0.2783762856769427
2020,El Salvador,SLV,2031,0.2783762856769427
2021,El Salvador,SLV,2032,0.2783762856769427
2022,El Salvador,SLV,2033,0.2783762856769427
2023,El Salvador,SLV,2034,0.2783762856769427
2024,El Salvador,SLV,2035,0.2783762856769427
2025,El Salvador,SLV,2036,0.2783762856769427
2026,El Salvador,SLV,2037,0.2783762856769427
2027,El Salvador,SLV,2038,0.2783762856769427
2028,El Salvador,SLV,2039,0.2783762856769427
2029,El Salvador,SLV,2040,0.2783762856769427
2030,El Salvador,SLV,2041,0.2783762856769427
2031,El Salvador,SLV,2042,0.2783762856769427
2032,El Salvador,SLV,2043,0.2783762856769427
2033,El Salvador,SLV,2044,0.2783762856769427
2034,El Salvador,SLV,2045,0.2783762856769427
2035,El Salvador,SLV,2046,0.2783762856769427
2036,El Salvador,SLV,2047,0.2783762856769427
2037,El Salvador,SLV,2048,0.2783762856769427
2038,El Salvador,SLV,2049,0.2783762856769427
2039,El Salvador,SLV,2050,0.2783762856769427
2049,Equatorial Guinea,GNQ,2020,0.2783762856769427
2050,Equatorial Guinea,GNQ,2021,0.2783762856769427
2051,Equatorial Guinea,GNQ,2022,0.2783762856769427
2052,Equatorial Guinea,GNQ,2023,0.2783762856769427
2053,Equatorial Guinea,GNQ,2024,0.2783762856769427
2054,Equatorial Guinea,GNQ,2025,0.2783762856769427
2055,Equatorial Guinea,GNQ,2026,0.2783762856769427
2056,Equatorial Guinea,GNQ,2027,0.2783762856769427
2057,Equatorial Guinea,GNQ,2028,0.2783762856769427
2058,Equatorial Guinea,GNQ,2029,0.2783762856769427
2059,Equatorial Guinea,GNQ,2030,0.2783762856769427
2060,Equatorial Guinea,GNQ,2031,0.2783762856769427
2061,Equatorial Guinea,GNQ,2032,0.2783762856769427
2062,Equatorial Guinea,GNQ,2033,0.2783762856769427
2063,Equatorial Guinea,GNQ,2034,0.2783762856769427
2064,Equatorial Guinea,GNQ,2035,0.2783762856769427
2065,Equatorial Guinea,GNQ,2036,0.2783762856769427
2066,Equatorial Guinea,GNQ,2037,0.2783762856769427
2067,Equatorial Guinea,GNQ,2038,0.2783762856769427
2068,Equatorial Guinea,GNQ,2039,0.2783762856769427
2069,Equatorial Guinea,GNQ,2040,0.2783762856769427
2070,Equatorial Guinea,GNQ,2041,0.2783762856769427
2071,Equatorial Guinea,GNQ,2042,0.2783762856769427
2072,Equatorial Guinea,GNQ,2043,0.2783762856769427
2073,Equatorial Guinea,GNQ,2044,0.2783762856769427
2074,Equatorial Guinea,GNQ,2045,0.2783762856769427
2075,Equatorial Guinea,GNQ,2046,0.2783762856769427
2076,Equatorial Guinea,GNQ,2047,0.2783762856769427
2077,Equatorial Guinea,GNQ,2048,0.2783762856769427
2078,Equatorial Guinea,GNQ,2049,0.2783762856769427
2079,Equatorial Guinea,GNQ,2050,0.2783762856769427
2089,Estonia,EST,2020,0.7295585032666798
2090,Estonia,EST,2021,0.7295585032666798
2091,Estonia,EST,2022,0.7295585032666798
2092,Estonia,EST,2023,0.7295585032666798
2093,Estonia,EST,2024,0.7295585032666798
2094,Estonia,EST,2025,0.7295585032666798
2095,Estonia,EST,2026,0.7295585032666798
2096,Estonia,EST,2027,0.7295585032666798
2097,Estonia,EST,2028,0.7295585032666798
2098,Estonia,EST,2029,0.7295585032666798
2099,Estonia,EST,2030,0.7295585032666798
2100,Estonia,EST,2031,0.7295585032666798
2101,Estonia,EST,2032,0.7295585032666798
2102,Estonia,EST,2033,0.7295585032666798
2103,Estonia,EST,2034,0.7295585032666798
2104,Estonia,EST,2035,0.7295585032666798
2105,Estonia,EST,2036,0.7295585032666798
2106,Estonia,EST,2037,0.7295585032666798
2107,Estonia,EST,2038,0.7295585032666798
2108,Estonia,EST,2039,0.7295585032666798
2109,Estonia,EST,2040,0.7295585032666798
2110,Estonia,EST,2041,0.7295585032666798
2111,Estonia,EST,2042,0.7295585032666798
2112,Estonia,EST,2043,0.7295585032666798
2113,Estonia,EST,2044,0.7295585032666798
2114,Estonia,EST,2045,0.7295585032666798
2115,Estonia,EST,2046,0.7295585032666798
2116,Estonia,EST,2047,0.7295585032666798
2117,Estonia,EST,2048,0.7295585032666798
2118,Estonia,EST,2049,0.7295585032666798
2119,Estonia,EST,2050,0.7295585032666798
2129,Eswatini,SWZ,2020,0.2783762856769427
2130,Eswatini,SWZ,2021,0.2783762856769427
2131,Eswatini,SWZ,2022,0.2783762856769427
2132,Eswatini,SWZ,2023,0.2783762856769427
2133,Eswatini,SWZ,2024,0.2783762856769427
2134,Eswatini,SWZ,2025,0.2783762856769427
2135,Eswatini,SWZ,2026,0.2783762856769427
2136,Eswatini,SWZ,2027,0.2783762856769427
2137,Eswatini,SWZ,2028,0.2783762856769427
2138,Eswatini,SWZ,2029,0.2783762856769427
2139,Eswatini,SWZ,2030,0.2783762856769427
2140,Eswatini,SWZ,2031,0.2783762856769427
2141,Eswatini,SWZ,2032,0.2783762856769427
2142,Eswatini,SWZ,2033,0.2783762856769427
2143,Eswatini,SWZ,2034,0.2783762856769427
2144,Eswatini,SWZ,2035,0.2783762856769427
2145,Eswatini,SWZ,2036,0.2783762856769427
2146,Eswatini,SWZ,2037,0.2783762856769427
2147,Eswatini,SWZ,2038,0.2783762856769427
2148,Eswatini,SWZ,2039,0.2783762856769427
2149,Eswatini,SWZ,2040,0.2783762856769427
2150,Eswatini,SWZ,2041,0.2783762856769427
2151,Eswatini,SWZ,2042,0.2783762856769427
2152,Eswatini,SWZ,2043,0.2783762856769427
2153,Eswatini,SWZ,2044,0.2783762856769427
2154,Eswatini,SWZ,2045,0.2783762856769427
2155,Eswatini,SWZ,2046,0.2783762856769427
2156,Eswatini,SWZ,2047,0.2783762856769427
2157,Eswatini,SWZ,2048,0.2783762856769427
2158,Eswatini,SWZ,2049,0.2783762856769427
2159,Eswatini,SWZ,2050,0.2783762856769427
2169,Ethiopia,ETH,2020,0.2783762856769427
2170,Ethiopia,ETH,2021,0.2783762856769427
2171,Ethiopia,ETH,2022,0.2783762856769427
2172,Ethiopia,ETH,2023,0.2783762856769427
2173,Ethiopia,ETH,2024,0.2783762856769427
2174,Ethiopia,ETH,2025,0.2783762856769427
2175,Ethiopia,ETH,2026,0.2783762856769427
2176,Ethiopia,ETH,2027,0.2783762856769427
2177,Ethiopia,ETH,2028,0.2783762856769427
2178,Ethiopia,ETH,2029,0.2783762856769427
2179,Ethiopia,ETH,2030,0.2783762856769427
2180,Ethiopia,ETH,2031,0.2783762856769427
2181,Ethiopia,ETH,2032,0.2783762856769427
2182,Ethiopia,ETH,2033,0.2783762856769427
2183,Ethiopia,ETH,2034,0.2783762856769427
2184,Ethiopia,ETH,2035,0.2783762856769427
2185,Ethiopia,ETH,2036,0.2783762856769427
2186,Ethiopia,ETH,2037,0.2783762856769427
2187,Ethiopia,ETH,2038,0.2783762856769427
2188,Ethiopia,ETH,2039,0.2783762856769427
2189,Ethiopia,ETH,2040,0.2783762856769427
2190,Ethiopia,ETH,2041,0.2783762856769427
2191,Ethiopia,ETH,2042,0.2783762856769427
2192,Ethiopia,ETH,2043,0.2783762856769427
2193,Ethiopia,ETH,2044,0.2783762856769427
2194,Ethiopia,ETH,2045,0.2783762856769427
2195,Ethiopia,ETH,2046,0.2783762856769427
2196,Ethiopia,ETH,2047,0.2783762856769427
2197,Ethiopia,ETH,2048,0.2783762856769427
2198,Ethiopia,ETH,2049,0.2783762856769427
2199,Ethiopia,ETH,2050,0.2783762856769427
2209,Fiji,FJI,2020,0.2783762856769427
2210,Fiji,FJI,2021,0.2783762856769427
2211,Fiji,FJI,2022,0.2783762856769427
2212,Fiji,FJI,2023,0.2783762856769427
2213,Fiji,FJI,2024,0.2783762856769427
2214,Fiji,FJI,2025,0.2783762856769427
2215,Fiji,FJI,2026,0.2783762856769427
2216,Fiji,FJI,2027,0.2783762856769427
2217,Fiji,FJI,2028,0.2783762856769427
2218,Fiji,FJI,2029,0.2783762856769427
2219,Fiji,FJI,2030,0.2783762856769427
2220,Fiji,FJI,2031,0.2783762856769427
2221,Fiji,FJI,2032,0.2783762856769427
2222,Fiji,FJI,2033,0.2783762856769427
2223,Fiji,FJI,2034,0.2783762856769427
2224,Fiji,FJI,2035,0.2783762856769427
2225,Fiji,FJI,2036,0.2783762856769427
2226,Fiji,FJI,2037,0.2783762856769427
2227,Fiji,FJI,2038,0.2783762856769427
2228,Fiji,FJI,2039,0.2783762856769427
2229,Fiji,FJI,2040,0.2783762856769427
2230,Fiji,FJI,2041,0.2783762856769427
2231,Fiji,FJI,2042,0.2783762856769427
2232,Fiji,FJI,2043,0.2783762856769427
2233,Fiji,FJI,2044,0.2783762856769427
2234,Fiji,FJI,2045,0.2783762856769427
2235,Fiji,FJI,2046,0.2783762856769427
2236,Fiji,FJI,2047,0.2783762856769427
2237,Fiji,FJI,2048,0.2783762856769427
2238,Fiji,FJI,2049,0.2783762856769427
2239,Fiji,FJI,2050,0.2783762856769427
2249,Finland,FIN,2020,0.67862372993946
2250,Finland,FIN,2021,0.67862372993946
2251,Finland,FIN,2022,0.67862372993946
2252,Finland,FIN,2023,0.67862372993946
2253,Finland,FIN,2024,0.67862372993946
2254,Finland,FIN,2025,0.67862372993946
2255,Finland,FIN,2026,0.67862372993946
2256,Finland,FIN,2027,0.67862372993946
2257,Finland,FIN,2028,0.67862372993946
2258,Finland,FIN,2029,0.67862372993946
2259,Finland,FIN,2030,0.67862372993946
2260,Finland,FIN,2031,0.67862372993946
2261,Finland,FIN,2032,0.67862372993946
2262,Finland,FIN,2033,0.67862372993946
2263,Finland,FIN,2034,0.67862372993946
2264,Finland,FIN,2035,0.67862372993946
2265,Finland,FIN,2036,0.67862372993946
2266,Finland,FIN,2037,0.67862372993946
2267,Finland,FIN,2038,0.67862372993946
2268,Finland,FIN,2039,0.67862372993946
2269,Finland,FIN,2040,0.67862372993946
2270,Finland,FIN,2041,0.67862372993946
2271,Finland,FIN,2042,0.67862372993946
2272,Finland,FIN,2043,0.67862372993946
2273,Finland,FIN,2044,0.67862372993946
2274,Finland,FIN,2045,0.67862372993946
2275,Finland,FIN,2046,0.67862372993946
2276,Finland,FIN,2047,0.67862372993946
2277,Finland,FIN,2048,0.67862372993946
2278,Finland,FIN,2049,0.67862372993946
2279,Finland,FIN,2050,0.67862372993946
2289,France,FRA,2020,0.6195936167844258
2290,France,FRA,2021,0.6195936167844258
2291,France,FRA,2022,0.6195936167844258
2292,France,FRA,2023,0.6195936167844258
2293,France,FRA,2024,0.6195936167844258
2294,France,FRA,2025,0.6195936167844258
2295,France,FRA,2026,0.6195936167844258
2296,France,FRA,2027,0.6195936167844258
2297,France,FRA,2028,0.6195936167844258
2298,France,FRA,2029,0.6195936167844258
2299,France,FRA,2030,0.6195936167844258
2300,France,FRA,2031,0.6195936167844258
2301,France,FRA,2032,0.6195936167844258
2302,France,FRA,2033,0.6195936167844258
2303,France,FRA,2034,0.6195936167844258
2304,France,FRA,2035,0.6195936167844258
2305,France,FRA,2036,0.6195936167844258
2306,France,FRA,2037,0.6195936167844258
2307,France,FRA,2038,0.6195936167844258
2308,France,FRA,2039,0.6195936167844258
2309,France,FRA,2040,0.6195936167844258
2310,France,FRA,2041,0.6195936167844258
2311,France,FRA,2042,0.6195936167844258
2312,France,FRA,2043,0.6195936167844258
2313,France,FRA,2044,0.6195936167844258
2314,France,FRA,2045,0.6195936167844258
2315,France,FRA,2046,0.6195936167844258
2316,France,FRA,2047,0.6195936167844258
2317,France,FRA,2048,0.6195936167844258
2318,France,FRA,2049,0.6195936167844258
2319,France,FRA,2050,0.6195936167844258
2329,French Polynesia,PYF,2020,0.5567525713538855
2330,French Polynesia,PYF,2021,0.5567525713538855
2331,French Polynesia,PYF,2022,0.5567525713538855
2332,French Polynesia,PYF,2023,0.5567525713538855
2333,French Polynesia,PYF,2024,0.5567525713538855
2334,French Polynesia,PYF,2025,0.5567525713538855
2335,French Polynesia,PYF,2026,0.5567525713538855
2336,French Polynesia,PYF,2027,0.5567525713538855
2337,French Polynesia,PYF,2028,0.5567525713538855
2338,French Polynesia,PYF,2029,0.5567525713538855
2339,French Polynesia,PYF,2030,0.5567525713538855
2340,French Polynesia,PYF,2031,0.5567525713538855
2341,French Polynesia,PYF,2032,0.5567525713538855
2342,French Polynesia,PYF,2033,0.5567525713538855
2343,French Polynesia,PYF,2034,0.5567525713538855
2344,French Polynesia,PYF,2035,0.5567525713538855
2345,French Polynesia,PYF,2036,0.5567525713538855
2346,French Polynesia,PYF,2037,0.5567525713538855
2347,French Polynesia,PYF,2038,0.5567525713538855
2348,French Polynesia,PYF,2039,0.5567525713538855
2349,French Polynesia,PYF,2040,0.5567525713538855
2350,French Polynesia,PYF,2041,0.5567525713538855
2351,French Polynesia,PYF,2042,0.5567525713538855
2352,French Polynesia,PYF,2043,0.5567525713538855
2353,French Polynesia,PYF,2044,0.5567525713538855
2354,French Polynesia,PYF,2045,0.5567525713538855
2355,French Polynesia,PYF,2046,0.5567525713538855
2356,French Polynesia,PYF,2047,0.5567525713538855
2357,French Polynesia,PYF,2048,0.5567525713538855
2358,French Polynesia,PYF,2049,0.5567525713538855
2359,French Polynesia,PYF,2050,0.5567525713538855
2369,Gabon,GAB,2020,0.2783762856769427
2370,Gabon,GAB,2021,0.2783762856769427
2371,Gabon,GAB,2022,0.2783762856769427
2372,Gabon,GAB,2023,0.2783762856769427
2373,Gabon,GAB,2024,0.2783762856769427
2374,Gabon,GAB,2025,0.2783762856769427
2375,Gabon,GAB,2026,0.2783762856769427
2376,Gabon,GAB,2027,0.2783762856769427
2377,Gabon,GAB,2028,0.2783762856769427
2378,Gabon,GAB,2029,0.2783762856769427
2379,Gabon,GAB,2030,0.2783762856769427
2380,Gabon,GAB,2031,0.2783762856769427
2381,Gabon,GAB,2032,0.2783762856769427
2382,Gabon,GAB,2033,0.2783762856769427
2383,Gabon,GAB,2034,0.2783762856769427
2384,Gabon,GAB,2035,0.2783762856769427
2385,Gabon,GAB,2036,0.2783762856769427
2386,Gabon,GAB,2037,0.2783762856769427
2387,Gabon,GAB,2038,0.2783762856769427
2388,Gabon,GAB,2039,0.2783762856769427
2389,Gabon,GAB,2040,0.2783762856769427
2390,Gabon,GAB,2041,0.2783762856769427
2391,Gabon,GAB,2042,0.2783762856769427
2392,Gabon,GAB,2043,0.2783762856769427
2393,Gabon,GAB,2044,0.2783762856769427
2394,Gabon,GAB,2045,0.2783762856769427
2395,Gabon,GAB,2046,0.2783762856769427
2396,Gabon,GAB,2047,0.2783762856769427
2397,Gabon,GAB,2048,0.2783762856769427
2398,Gabon,GAB,2049,0.2783762856769427
2399,Gabon,GAB,2050,0.2783762856769427
2409,"Gambia, The",GMB,2020,0.2783762856769427
2410,"Gambia, The",GMB,2021,0.2783762856769427
2411,"Gambia, The",GMB,2022,0.2783762856769427
2412,"Gambia, The",GMB,2023,0.2783762856769427
2413,"Gambia, The",GMB,2024,0.2783762856769427
2414,"Gambia, The",GMB,2025,0.2783762856769427
2415,"Gambia, The",GMB,2026,0.2783762856769427
2416,"Gambia, The",GMB,2027,0.2783762856769427
2417,"Gambia, The",GMB,2028,0.2783762856769427
2418,"Gambia, The",GMB,2029,0.2783762856769427
2419,"Gambia, The",GMB,2030,0.2783762856769427
2420,"Gambia, The",GMB,2031,0.2783762856769427
2421,"Gambia, The",GMB,2032,0.2783762856769427
2422,"Gambia, The",GMB,2033,0.2783762856769427
2423,"Gambia, The",GMB,2034,0.2783762856769427
2424,"Gambia, The",GMB,2035,0.2783762856769427
2425,"Gambia, The",GMB,2036,0.2783762856769427
2426,"Gambia, The",GMB,2037,0.2783762856769427
2427,"Gambia, The",GMB,2038,0.2783762856769427
2428,"Gambia, The",GMB,2039,0.2783762856769427
2429,"Gambia, The",GMB,2040,0.2783762856769427
2430,"Gambia, The",GMB,2041,0.2783762856769427
2431,"Gambia, The",GMB,2042,0.2783762856769427
2432,"Gambia, The",GMB,2043,0.2783762856769427
2433,"Gambia, The",GMB,2044,0.2783762856769427
2434,"Gambia, The",GMB,2045,0.2783762856769427
2435,"Gambia, The",GMB,2046,0.2783762856769427
2436,"Gambia, The",GMB,2047,0.2783762856769427
2437,"Gambia, The",GMB,2048,0.2783762856769427
2438,"Gambia, The",GMB,2049,0.2783762856769427
2439,"Gambia, The",GMB,2050,0.2783762856769427
2449,Georgia,GEO,2020,0.7999606415428514
2450,Georgia,GEO,2021,0.7999606415428514
2451,Georgia,GEO,2022,0.7999606415428514
2452,Georgia,GEO,2023,0.7999606415428514
2453,Georgia,GEO,2024,0.7999606415428514
2454,Georgia,GEO,2025,0.7999606415428514
2455,Georgia,GEO,2026,0.7999606415428514
2456,Georgia,GEO,2027,0.7999606415428514
2457,Georgia,GEO,2028,0.7999606415428514
2458,Georgia,GEO,2029,0.7999606415428514
2459,Georgia,GEO,2030,0.7999606415428514
2460,Georgia,GEO,2031,0.7999606415428514
2461,Georgia,GEO,2032,0.7999606415428514
2462,Georgia,GEO,2033,0.7999606415428514
2463,Georgia,GEO,2034,0.7999606415428514
