Year,prodinit_ippu_mining_tonne,iso_code3
2045,NA,"PYF"
2046,NA,"PYF"
2047,NA,"PYF"
2048,NA,"PYF"
2049,NA,"PYF"
2050,NA,"PYF"
2021,1612794,"QAT"
2022,1532558.47811108,"QAT"
2023,1456314.62470107,"QAT"
2024,1383863.85668769,"QAT"
2025,1315017.47037639,"QAT"
2026,1249596.14996677,"QAT"
2027,1187429.50051063,"QAT"
2028,1128355.6041049,"QAT"
2029,1072220.59816388,"QAT"
2030,1018878.27467202,"QAT"
2031,968189.699373748,"QAT"
2032,920022.849908327,"QAT"
2033,874252.271947267,"QAT"
2034,830758.752438721,"QAT"
2035,789429.009107761,"QAT"
2036,750155.39540383,"QAT"
2037,712835.620126876,"QAT"
2038,677372.48100192,"QAT"
2039,643673.611508119,"QAT"
2040,611651.240302942,"QAT"
2041,581221.962614834,"QAT"
2042,552306.523008966,"QAT"
2043,524829.608960252,"QAT"
2044,498719.654695984,"QAT"
2045,473908.654797177,"QAT"
2046,450331.987073134,"QAT"
2047,427928.244247895,"QAT"
2048,406639.074020178,"QAT"
2049,386409.027080247,"QAT"
2050,367185.412687848,"QAT"
2021,6869444,"ROU"
2022,6766096.83453004,"ROU"
2023,6664304.47271096,"ROU"
2024,6564043.52334105,"ROU"
2025,6465290.94712692,"ROU"
2026,6368024.05138919,"ROU"
2027,6272220.48484792,"ROU"
2028,6177858.23248635,"ROU"
2029,6084915.6104921,"ROU"
2030,5993371.26127428,"ROU"
2031,5903204.14855572,"ROU"
2032,5814393.55253897,"ROU"
2033,5726919.06514498,"ROU"
2034,5640760.58532353,"ROU"
2035,5555898.31443409,"ROU"
2036,5472312.75169625,"ROU"
2037,5389984.68970857,"ROU"
2038,5308895.21003484,"ROU"
2039,5229025.67885675,"ROU"
2040,5150357.74269198,"ROU"
2041,5072873.32417668,"ROU"
2042,4996554.61791139,"ROU"
2043,4921384.08636954,"ROU"
2044,4847344.45586739,"ROU"
2045,4774418.71259466,"ROU"
2046,4702590.09870489,"ROU"
2047,4631842.1084646,"ROU"
2048,4562158.48446036,"ROU"
2049,4493523.21386295,"ROU"
2050,4425920.52474777,"ROU"
2021,206602700,"RUS"
2022,224618203.012821,"RUS"
2023,244204635.877019,"RUS"
2024,265498981.756271,"RUS"
2025,288650168.578761,"RUS"
2026,313820110.606053,"RUS"
2027,341184840.82549,"RUS"
2028,370935742.085834,"RUS"
2029,403280885.586429,"RUS"
2030,438446486.08098,"RUS"
2031,476678483.973325,"RUS"
2032,518244265.370027,"RUS"
2033,563434532.119449,"RUS"
2034,612565334.915954,"RUS"
2035,665980283.688299,"RUS"
2036,724052950.731208,"RUS"
2037,787189483.387074,"RUS"
2038,855831444.550316,"RUS"
2039,930458900.860244,"RUS"
2040,1011593780.18057,"RUS"
2041,1099803521.84704,"RUS"
2042,1195705045.21216,"RUS"
2043,1299969064.24223,"RUS"
2044,1413324778.34195,"RUS"
2045,1536564972.21316,"RUS"
2046,1670551560.41506,"RUS"
2047,1816221615.40336,"RUS"
2048,1974593921.20696,"RUS"
2049,2146776098.57735,"RUS"
2050,2333972351.44226,"RUS"
2021,2199545,"RWA"
2022,2032235.78056649,"RWA"
2023,1877652.99996803,"RWA"
2024,1734828.61683805,"RWA"
2025,1602868.22424136,"RWA"
2026,1480945.4486434,"RWA"
2027,1368296.774924,"RWA"
2028,1264216.76502836,"RWA"
2029,1168053.64031318,"RWA"
2030,1079205.19992334,"RWA"
2031,997115.049638728,"RWA"
2032,921269.117575296,"RWA"
2033,851192.4349206,"RWA"
2034,786446.161543936,"RWA"
2035,726624.837854538,"RWA"
2036,671353.845698231,"RWA"
2037,620287.062391931,"RWA"
2038,573104.693204895,"RWA"
2039,529511.268713106,"RWA"
2040,489233.794485646,"RWA"
2041,452020.041515878,"RWA"
2042,417636.966691619,"RWA"
2043,385869.253412849,"RWA"
2044,356517.963217879,"RWA"
2045,329399.28997409,"RWA"
2046,304343.408831619,"RWA"
2047,281193.412731811,"RWA"
2048,259804.329810568,"RWA"
2049,240042.215543276,"RWA"
2050,221783.313946065,"RWA"
2021,33616370,"SAU"
2022,33028193.3564041,"SAU"
2023,32450307.8823803,"SAU"
2024,31882533.5160846,"SAU"
2025,31324693.3461666,"SAU"
2026,30776613.5566468,"SAU"
2027,30238123.3727573,"SAU"
2028,29709055.0077307,"SAU"
2029,29189243.61052,"SAU"
2030,28678527.2144326,"SAU"
2031,28176746.6866641,"SAU"
2032,27683745.6787143,"SAU"
2033,27199370.5776707,"SAU"
2034,26723470.458345,"SAU"
2035,26255897.0362466,"SAU"
2036,25796504.6213791,"SAU"
2037,25345150.0728449,"SAU"
2038,24901692.7542444,"SAU"
2039,24465994.4898557,"SAU"
2040,24037919.5215804,"SAU"
2041,23617334.4666434,"SAU"
2042,23204108.2760323,"SAU"
2043,22798112.1936643,"SAU"
2044,22399219.7162674,"SAU"
2045,22007306.5539633,"SAU"
2046,21622250.591541,"SAU"
2047,21243931.8504061,"SAU"
2048,20872232.4511982,"SAU"
2049,20507036.5770601,"SAU"
2050,20148230.4375514,"SAU"
2021,2396357,"SDN"
2022,9771754.65010988,"SDN"
2023,39846812.8671746,"SDN"
2024,162485505.676688,"SDN"
2025,662575941.594526,"SDN"
2026,2701821781.28185,"SDN"
2027,11017364923.0933,"SDN"
2028,44926105300.3348,"SDN"
2029,183197611365.866,"SDN"
2030,747034816078.499,"SDN"
2031,3046224305397.34,"SDN"
2032,12421753737671,"SDN"
2033,50652857586998.4,"SDN"
2034,206549899145705,"SDN"
2035,842259703982658,"SDN"
2036,3434527985184473,"SDN"
2037,14005160671034770,"SDN"
2038,57109601746617872,"SDN"
2039,232878914299261888,"SDN"
2040,949622954224412928,"SDN"
2041,3872328922106967040,"SDN"
2042,15790405249031643136,"SDN"
2043,64389390194926854144,"SDN"
2044,2.6256410169896e+20,"SDN"
2045,1.07067184969883e+21,"SDN"
2046,4.36593655537814e+21,"SDN"
2047,1.78032158134623e+22,"SDN"
2048,7.25971367839222e+22,"SDN"
2049,2.96033274237918e+23,"SDN"
2050,1.20715090619704e+24,"SDN"
2021,5424969,"SEN"
2022,11655143.84174,"SEN"
2023,25040212.7591234,"SEN"
2024,53797041.3352327,"SEN"
2025,115578956.3078,"SEN"
2026,248312821.851256,"SEN"
2027,533481694.812402,"SEN"
2028,1146145883.96243,"SEN"
2029,2462409488.64414,"SEN"
2030,5290304292.50615,"SEN"
2031,11365826697.9468,"SEN"
2032,24418636317.527,"SEN"
2033,52461630416.6738,"SEN"
2034,112709924919.116,"SEN"
2035,242148920542.037,"SEN"
2036,520239009667.982,"SEN"
2037,1117694956370.2,"SEN"
2038,2401284779264.54,"SEN"
2039,5158982384472.43,"SEN"
2040,11083691311052.4,"SEN"
2041,23812489348374.1,"SEN"
2042,51159368576152.4,"SEN"
2043,109912111867855,"SEN"
2044,236138026552644,"SEN"
2045,507325049410545,"SEN"
2046,1089950269835227,"SEN"
2047,2341677376455583,"SEN"
2048,5030920297155263,"SEN"
2049,10808559407376112,"SEN"
2050,23221388843873640,"SEN"
2021,13509830,"SGP"
2022,19576720.6347074,"SGP"
2023,28368083.8922014,"SGP"
2024,41107405.0006234,"SGP"
2025,59567602.5320066,"SGP"
2026,86317763.7060114,"SGP"
2027,125080681.687725,"SGP"
2028,181250952.987518,"SGP"
2029,262645738.059703,"SGP"
2030,380592667.701322,"SGP"
2031,551506298.09604,"SGP"
2032,799172508.17426,"SGP"
2033,1158058756.58435,"SGP"
2034,1678110883.42551,"SGP"
2035,2431704022.83991,"SGP"
2036,3523714978.01461,"SGP"
2037,5106117820.94417,"SGP"
2038,7399133971.96894,"SGP"
2039,10721880194.4961,"SGP"
2040,15536779755.6633,"SGP"
2041,22513917409.7378,"SGP"
2042,32624294422.899,"SGP"
2043,47274961847.8942,"SGP"
2044,68504838411.1923,"SGP"
2045,99268464792.0578,"SGP"
2046,143847184092.65,"SGP"
2047,208444972073.752,"SGP"
2048,302051838253.867,"SGP"
2049,437694956538.742,"SGP"
2050,634251643979.189,"SGP"
2021,829240.4,"SLB"
2022,30342762.708323,"SLB"
2023,1110273026.70444,"SLB"
2024,40626036781.0642,"SLB"
2025,1486548645998.72,"SLB"
2026,54394350323402,"SLB"
2027,1990345458972308,"SLB"
2028,72828796051404464,"SLB"
2029,2664880867985470976,"SLB"
2030,97510743354078117898,"SLB"
2031,3.56801881228288e+21,"SLB"
2032,1.30557493532553e+23,"SLB"
2033,4.77723353330553e+24,"SLB"
2034,1.74803909099621e+26,"SLB"
2035,6.39625557835468e+27,"SLB"
2036,2.34045597918051e+29,"SLB"
2037,8.56397015938321e+30,"SLB"
2038,3.13364513339345e+32,"SLB"
2039,1.14663311983653e+34,"SLB"
2040,4.19564901429113e+35,"SLB"
2041,1.53523130865362e+37,"SLB"
2042,5.61756992313268e+38,"SLB"
2043,2.05552685536097e+40,"SLB"
2044,7.52138506671930e+41,"SLB"
2045,2.75215247975603e+43,"SLB"
2046,1.00704101766339e+45,"SLB"
2047,3.68486709481454e+46,"SLB"
2048,1.3483309287592e+48,"SLB"
2049,4.93368212928764e+49,"SLB"
2050,1.80528524812912e+51,"SLB"
2021,9519973,"SLE"
2022,12165393.334067,"SLE"
2023,15545925.9151849,"SLE"
2024,19865844.5250307,"SLE"
2025,25386186.7633888,"SLE"
2026,32440527.6389659,"SLE"
2027,41455136.3425812,"SLE"
2028,52974734.2061657,"SLE"
2029,67695410.3111068,"SLE"
2030,86506683.7212318,"SLE"
2031,110545254.014325,"SLE"
2032,141263688.069137,"SLE"
2033,180518193.610633,"SLE"
2034,230680783.362369,"SLE"
2035,294782607.49415,"SLE"
2036,376697115.444362,"SLE"
2037,481374114.94645,"SLE"
2038,615138871.629355,"SLE"
2039,786074322.736549,"SLE"
2040,1004509500.8043,"SLE"
2041,1283643681.03687,"SLE"
2042,1640343967.42544,"SLE"
2043,2096164512.95549,"SLE"
2044,2678648961.82126,"SLE"
2045,3422994815.68338,"SLE"
2046,4374180295.81181,"SLE"
2047,5589682219.96807,"SLE"
2048,7142949125.83808,"SLE"
2049,9127839509.73917,"SLE"
2050,11664293367.8713,"SLE"
2021,46495.48,"SLV"
2022,46391.7688979952,"SLV"
2023,46288.2891301476,"SLV"
2024,46185.0401804518,"SLV"
2025,46082.0215340532,"SLV"
2026,45979.232677246,"SLV"
2027,45876.6730974698,"SLV"
2028,45774.3422833078,"SLV"
2029,45672.2397244839,"SLV"
2030,45570.3649118601,"SLV"
2031,45468.7173374342,"SLV"
2032,45367.296494337,"SLV"
2033,45266.1018768299,"SLV"
2034,45165.1329803026,"SLV"
2035,45064.3893012702,"SLV"
2036,44963.8703373707,"SLV"
2037,44863.575587363,"SLV"
2038,44763.5045511238,"SLV"
2039,44663.6567296454,"SLV"
2040,44564.0316250331,"SLV"
2041,44464.6287405031,"SLV"
2042,44365.4475803793,"SLV"
2043,44266.4876500916,"SLV"
2044,44167.7484561727,"SLV"
2045,44069.2295062562,"SLV"
2046,43970.9303090742,"SLV"
2047,43872.8503744541,"SLV"
2048,43774.989213317,"SLV"
2049,43677.3463376748,"SLV"
2050,43579.9212606281,"SLV"
2021,0,"SMR"
2022,NA,"SMR"
2023,NA,"SMR"
2024,NA,"SMR"
2025,NA,"SMR"
2026,NA,"SMR"
2027,NA,"SMR"
2028,NA,"SMR"
2029,NA,"SMR"
2030,NA,"SMR"
2031,NA,"SMR"
2032,NA,"SMR"
2033,NA,"SMR"
2034,NA,"SMR"
2035,NA,"SMR"
2036,NA,"SMR"
2037,NA,"SMR"
2038,NA,"SMR"
2039,NA,"SMR"
2040,NA,"SMR"
2041,NA,"SMR"
2042,NA,"SMR"
2043,NA,"SMR"
2044,NA,"SMR"
2045,NA,"SMR"
2046,NA,"SMR"
2047,NA,"SMR"
2048,NA,"SMR"
2049,NA,"SMR"
2050,NA,"SMR"
2021,17048.97,"SOM"
2022,32171.9620892429,"SOM"
2023,60709.5410849852,"SOM"
2024,114560.882812362,"SOM"
2025,216180.11989871,"SOM"
2026,407938.932488548,"SOM"
2027,769794.062089836,"SOM"
2028,1452626.48606212,"SOM"
2029,2741153.52654269,"SOM"
2030,5172646.05056645,"SOM"
2031,9760951.69619606,"SOM"
2032,18419234.0021098,"SOM"
2033,34757694.9240201,"SOM"
2034,65588903.2243616,"SOM"
2035,123768398.208759,"SOM"
2036,233555001.564229,"SOM"
2037,440725900.513488,"SOM"
2038,831664139.421172,"SOM"
2039,1569377338.59821,"SOM"
2040,2961466190.69061,"SOM"
2041,5588383228.75064,"SOM"
2042,10545461302.0919,"SOM"
2043,19899629198.9768,"SOM"
2044,37551248912.9532,"SOM"
2045,70860430655.4151,"SOM"
2046,133715942292.903,"SOM"
2047,252326341484.246,"SOM"
2048,476148030781.245,"SOM"
2049,898506853795.969,"SOM"
2050,1695511719314.94,"SOM"
2021,6028803,"SRB"
2022,6329856.16354695,"SRB"
2023,6645942.6607891,"SRB"
2024,6977813.19342754,"SRB"
2025,7326255.95006116,"SRB"
2026,7692098.47812528,"SRB"
2027,8076209.64930708,"SRB"
2028,8479501.72310553,"SRB"
2029,8902932.513437,"SRB"
2030,9347507.66343198,"SRB"
2031,9814283.03382567,"SRB"
2032,10304367.2106147,"SRB"
2033,10818924.137936,"SRB"
2034,11359175.8824199,"SRB"
2035,11926405.5355847,"SRB"
2036,12521960.2611632,"SRB"
2037,13147254.4946009,"SRB"
2038,13803773.3023239,"SRB"
2039,14493075.9087533,"SRB"
2040,15216799.3994456,"SRB"
2041,15976662.6091512,"SRB"
2042,16774470.2040265,"SRB"
2043,17612116.9676952,"SRB"
2044,18491592.3013367,"SRB"
2045,19414984.9484903,"SRB"
2046,20384487.955797,"SRB"
2047,21402403.8814588,"SRB"
2048,22471150.2637875,"SRB"
2049,23593265.3628299,"SRB"
2050,24771414.1887051,"SRB"
2021,137.7703,"SSD"
2022,Inf,"SSD"
2023,Inf,"SSD"
2024,Inf,"SSD"
2025,Inf,"SSD"
2026,Inf,"SSD"
2027,Inf,"SSD"
2028,Inf,"SSD"
2029,Inf,"SSD"
2030,Inf,"SSD"
2031,Inf,"SSD"
2032,Inf,"SSD"
2033,Inf,"SSD"
2034,Inf,"SSD"
2035,Inf,"SSD"
2036,Inf,"SSD"
2037,Inf,"SSD"
2038,Inf,"SSD"
2039,Inf,"SSD"
2040,Inf,"SSD"
2041,Inf,"SSD"
2042,Inf,"SSD"
2043,Inf,"SSD"
2044,Inf,"SSD"
2045,Inf,"SSD"
2046,Inf,"SSD"
2047,Inf,"SSD"
2048,Inf,"SSD"
2049,Inf,"SSD"
2050,Inf,"SSD"
2021,355529.5,"SUR"
2022,355529.5,"SUR"
2023,355529.5,"SUR"
2024,355529.5,"SUR"
2025,355529.5,"SUR"
2026,355529.5,"SUR"
2027,355529.5,"SUR"
2028,355529.5,"SUR"
2029,355529.5,"SUR"
2030,355529.5,"SUR"
2031,355529.5,"SUR"
2032,355529.5,"SUR"
2033,355529.5,"SUR"
2034,355529.5,"SUR"
2035,355529.5,"SUR"
2036,355529.5,"SUR"
2037,355529.5,"SUR"
2038,355529.5,"SUR"
2039,355529.5,"SUR"
2040,355529.5,"SUR"
2041,355529.5,"SUR"
2042,355529.5,"SUR"
2043,355529.5,"SUR"
2044,355529.5,"SUR"
2045,355529.5,"SUR"
2046,355529.5,"SUR"
2047,355529.5,"SUR"
2048,355529.5,"SUR"
2049,355529.5,"SUR"
2050,355529.5,"SUR"
2021,2756337,"SVK"
2022,2572883.06980186,"SVK"
2023,2401639.31002378,"SVK"
2024,2241793.04654358,"SVK"
2025,2092585.69451105,"SVK"
2026,1953309.15832028,"SVK"
2027,1823302.47118954,"SVK"
2028,1701948.65840115,"SVK"
2029,1588671.80931516,"SVK"
2030,1482934.34426141,"SVK"
2031,1384234.46333953,"SVK"
2032,1292103.76501949,"SVK"
2033,1206105.02324131,"SVK"
2034,1125830.11246468,"SVK"
2035,1050898.07082134,"SVK"
2036,980953.292178591,"SVK"
2037,915663.838533783,"SVK"
2038,854719.864731109,"SVK"
2039,797832.148024717,"SVK"
2040,744730.715509911,"SVK"
2041,695163.562908626,"SVK"
2042,648895.458628876,"SVK"
2043,605706.827422607,"SVK"
2044,565392.708344089,"SVK"
2045,527761.782063632,"SVK"
2046,492635.462920527,"SVK"
2047,459847.05140635,"SVK"
2048,429240.943056564,"SVK"
2049,400671.889996041,"SVK"
2050,374004.311634,"SVK"
2021,1667179,"SVN"
2022,1657401.08435908,"SVN"
2023,1647680.51567027,"SVN"
2024,1638016.95759677,"SVN"
2025,1628410.07577437,"SVN"
2026,1618859.53779989,"SVN"
2027,1609365.01321968,"SVN"
2028,1599926.17351818,"SVN"
2029,1590542.69210654,"SVN"
2030,1581214.24431137,"SVN"
2031,1571940.50736345,"SVN"
2032,1562721.16038658,"SVN"
2033,1553555.88438649,"SVN"
2034,1544444.36223981,"SVN"
2035,1535386.27868304,"SVN"
2036,1526381.32030173,"SVN"
2037,1517429.17551956,"SVN"
2038,1508529.5345876,"SVN"
2039,1499682.08957358,"SVN"
2040,1490886.53435122,"SVN"
2041,1482142.56458968,"SVN"
2042,1473449.87774299,"SVN"
2043,1464808.17303959,"SVN"
2044,1456217.15147195,"SVN"
2045,1447676.51578619,"SVN"
2046,1439185.9704718,"SVN"
2047,1430745.22175143,"SVN"
2048,1422353.97757073,"SVN"
2049,1414011.94758821,"SVN"
2050,1405718.84316525,"SVN"
2021,72193000,"SWE"
2022,71376606.109237,"SWE"
2023,70569444.4014401,"SWE"
2024,69771410.4745515,"SWE"
2025,68982401.1071427,"SWE"
2026,68202314.2450642,"SWE"
2027,67431048.9882447,"SWE"
2028,66668505.5776406,"SWE"
2029,65914585.3823324,"SWE"
2030,65169190.8867676,"SWE"
2031,64432225.6781473,"SWE"
2032,63703594.433956,"SWE"
2033,62983202.9096319,"SWE"
2034,62270957.9263772,"SWE"
2035,61566767.3591054,"SWE"
2036,60870540.1245258,"SWE"
2037,60182186.1693625,"SWE"
2038,59501616.4587059,"SWE"
2039,58828742.9644972,"SWE"
2040,58163478.6541419,"SWE"
2041,57505737.4792528,"SWE"
2042,56855434.3645203,"SWE"
2043,56212485.1967081,"SWE"
2044,55576806.8137735,"SWE"
2045,54948316.9941112,"SWE"
2046,54326934.4459181,"SWE"
2047,53712578.7966789,"SWE"
2048,53105170.5827698,"SWE"
2049,52504631.2391811,"SWE"
2050,51910883.0893545,"SWE"
2021,10978.85,"SWZ"
2022,36545.2117528396,"SWZ"
2023,121647.759288075,"SWZ"
2024,404927.940762573,"SWZ"
2025,1347880.45558592,"SWZ"
2026,4486679.08450352,"SWZ"
2027,14934773.4243767,"SWZ"
2028,49713262.9805969,"SWZ"
2029,165480147.970918,"SWZ"
2030,550832468.654589,"SWZ"
2031,1833551711.45624,"SWZ"
2032,6103329178.82563,"SWZ"
2033,20316103894.0752,"SWZ"
2034,67626055443.1171,"SWZ"
2035,225106319530.551,"SWZ"
2036,749309637543.672,"SWZ"
2037,2494221104439.62,"SWZ"
2038,8302494197493.14,"SWZ"
2039,27636447216612.7,"SWZ"
2040,91993224757355,"SWZ"
2041,306217124615429,"SWZ"
2042,1019302537280000,"SWZ"
2043,3392944348916715,"SWZ"
2044,11294067201643326,"SWZ"
2045,37594472775824056,"SWZ"
2046,125140426213023536,"SWZ"
2047,416553953719701440,"SWZ"
2048,1386579873590497792,"SWZ"
2049,4615497533219808256,"SWZ"
2050,1.5363570382711e+19,"SWZ"
2021,757.8949,"SXM"
2022,Inf,"SXM"
2023,Inf,"SXM"
2024,Inf,"SXM"
2025,Inf,"SXM"
2026,Inf,"SXM"
2027,Inf,"SXM"
2028,Inf,"SXM"
2029,Inf,"SXM"
2030,Inf,"SXM"
2031,Inf,"SXM"
2032,Inf,"SXM"
2033,Inf,"SXM"
2034,Inf,"SXM"
2035,Inf,"SXM"
2036,Inf,"SXM"
2037,Inf,"SXM"
2038,Inf,"SXM"
2039,Inf,"SXM"
2040,Inf,"SXM"
2041,Inf,"SXM"
2042,Inf,"SXM"
2043,Inf,"SXM"
2044,Inf,"SXM"
2045,Inf,"SXM"
2046,Inf,"SXM"
2047,Inf,"SXM"
2048,Inf,"SXM"
2049,Inf,"SXM"
2050,Inf,"SXM"
2021,2062.939,"SYC"
2022,11272.4128705492,"SYC"
2023,61595.2735025728,"SYC"
2024,336571.926651928,"SYC"
2025,1839112.89565845,"SYC"
2026,10049371.2491806,"SYC"
2027,54912269.2479956,"SYC"
2028,300054325.708211,"SYC"
2029,1639571622.32001,"SYC"
2030,8959027997.25407,"SYC"
2031,48954361958.2827,"SYC"
2032,267498835306.362,"SYC"
2033,1461680308513.42,"SYC"
2034,7986985520325.64,"SYC"
2035,43642879588882.2,"SYC"
2036,238475571786440,"SYC"
2037,1303089962774980,"SYC"
2038,7120408343566246,"SYC"
2039,38907685906167032,"SYC"
2040,212601293286890368,"SYC"
2041,1161706456052532736,"SYC"
2042,6347853623886458880,"SYC"
2043,34686254363439886336,"SYC"
2044,1.89534339172212e+20,"SYC"
2045,1.03566286947694e+21,"SYC"
2046,5.65912005126754e+21,"SYC"
2047,3.09228424601462e+22,"SYC"
2048,1.68970118525908e+23,"SYC"
2049,9.23294842363092e+23,"SYC"
2050,5.04511314409464e+24,"SYC"
2021,1407.543,"SYR"
2022,2005.78401551334,"SYR"
2023,2858.29244072032,"SYR"
2024,4073.13829080847,"SYR"
2025,5804.32404315814,"SYR"
2026,8271.30708378098,"SYR"
2027,11786.8196822762,"SYR"
2028,16796.5131526693,"SYR"
2029,23935.4517751739,"SYR"
2030,34108.6180491354,"SYR"
2031,48605.6346940772,"SYR"
2032,69264.2463734753,"SYR"
2033,98703.2852442123,"SYR"
2034,140654.652697285,"SYR"
2035,200436.401650105,"SYR"
2036,285626.890657544,"SYR"
2037,407025.470398899,"SYR"
2038,580021.485974431,"SYR"
2039,826545.139453506,"SYR"
2040,1177847.51784925,"SYR"
2041,1678462.2025857,"SYR"
2042,2391850.66217494,"SYR"
2043,3408447.07812513,"SYR"
2044,4857122.42327697,"SYR"
2045,6921521.06045808,"SYR"
2046,9863340.80458339,"SYR"
2047,14055507.5940087,"SYR"
2048,20029450.2278005,"SYR"
2049,28542468.0499581,"SYR"
2050,40673731.5861087,"SYR"
2021,570.2095,"TCD"
2022,Inf,"TCD"
2023,Inf,"TCD"
2024,Inf,"TCD"
2025,Inf,"TCD"
2026,Inf,"TCD"
2027,Inf,"TCD"
2028,Inf,"TCD"
2029,Inf,"TCD"
2030,Inf,"TCD"
2031,Inf,"TCD"
2032,Inf,"TCD"
2033,Inf,"TCD"
2034,Inf,"TCD"
2035,Inf,"TCD"
2036,Inf,"TCD"
2037,Inf,"TCD"
2038,Inf,"TCD"
2039,Inf,"TCD"
2040,Inf,"TCD"
2041,Inf,"TCD"
2042,Inf,"TCD"
2043,Inf,"TCD"
2044,Inf,"TCD"
2045,Inf,"TCD"
2046,Inf,"TCD"
2047,Inf,"TCD"
2048,Inf,"TCD"
2049,Inf,"TCD"
2050,Inf,"TCD"
2021,103832.7,"TGO"
2022,176838.606469076,"TGO"
2023,301175.76387713,"TGO"
2024,512935.735912591,"TGO"
2025,873586.459246198,"TGO"
2026,1487814.64878937,"TGO"
2027,2533913.39314292,"TGO"
2028,4315535.60060292,"TGO"
2029,7349835.85882202,"TGO"
2030,12517585.7995654,"TGO"
2031,21318837.2174878,"TGO"
2032,36308344.7226319,"TGO"
2033,61837138.8199389,"TGO"
2034,105315507.12784,"TGO"
2035,179363991.498547,"TGO"
2036,305476774.728331,"TGO"
2037,520260834.511922,"TGO"
2038,886061914.748698,"TGO"
2039,1509061733.43736,"TGO"
2040,2570099535.28004,"TGO"
2041,4377164614.86355,"TGO"
2042,7454796906.73768,"TGO"
2043,12696346107.7047,"TGO"
2044,21623285852.4876,"TGO"
2045,36826854521.1325,"TGO"
2046,62720218526.1144,"TGO"
2047,106819489829.254,"TGO"
2048,181925440878.866,"TGO"
2049,309839207169.716,"TGO"
2050,527690540892.956,"TGO"
2021,7571871,"THA"
2022,7692640.19961051,"THA"
2023,7815335.63377712,"THA"
2024,7939988.02539588,"THA"
2025,8066628.58738433,"THA"
2026,8195289.03049722,"THA"
2027,8326001.57126686,"THA"
2028,8458798.94007012,"THA"
2029,8593714.38932414,"THA"
2030,8730781.70181269,"THA"
2031,8870035.19914538,"THA"
2032,9011509.75035178,"THA"
2033,9155240.78061264,"THA"
2034,9301264.28013027,"THA"
2035,9449616.81314055,"THA"
2036,9600335.52706859,"THA"
2037,9753458.16183038,"THA"
2038,9909023.05928291,"THA"
2039,10067069.172825,"THA"
2040,10227636.0771509,"THA"
2041,10390763.9781605,"THA"
2042,10556493.7230259,"THA"
2043,10724866.8104205,"THA"
2044,10895925.4009094,"THA"
2045,11069712.327507,"THA"
2046,11246271.1064021,"THA"
2047,11425645.9478545,"THA"
2048,11607881.767265,"THA"
2049,11793024.1964223,"THA"
2050,11981119.5949294,"THA"
2021,5626299,"TJK"
2022,7532200.93510571,"TJK"
2023,10083724.8299117,"TJK"
2024,13499574.3370925,"TJK"
2025,18072538.705351,"TJK"
2026,24194589.1848582,"TJK"
2027,32390476.8094777,"TJK"
2028,43362711.3868047,"TJK"
2029,58051777.0663111,"TJK"
2030,77716745.857875,"TJK"
2031,104043198.881549,"TJK"
2032,139287705.80927,"TJK"
2033,186471246.541521,"TJK"
2034,249638154.241424,"TJK"
2035,334202775.006326,"TJK"
2036,447413558.081,"TJK"
2037,598974356.065449,"TJK"
2038,801876189.811547,"TJK"
2039,1073510772.66557,"TJK"
2040,1437161239.69197,"TJK"
2041,1923997859.60638,"TJK"
2042,2575749791.69585,"TJK"
2043,3448281897.14229,"TJK"
2044,4616383190.82638,"TJK"
2045,6180177375.349,"TJK"
2046,8273704935.64648,"TJK"
2047,11076412407.7062,"TJK"
2048,14828533623.0693,"TJK"
2049,19851681331.1787,"TJK"
2050,26576414208.7231,"TJK"
2021,51886.55,"TKM"
2022,79543.6181904593,"TKM"
2023,121942.72301453,"TKM"
2024,186941.806702753,"TKM"
2025,286587.327471154,"TKM"
2026,439346.86261834,"TKM"
2027,673531.755209961,"TKM"
2028,1032544.13283541,"TKM"
2029,1582920.74279478,"TKM"
2030,2426664.38972386,"TKM"
2031,3720148.39476856,"TKM"
2032,5703097.69150811,"TKM"
2033,8743017.70451516,"TKM"
2034,13403305.1363095,"TKM"
2035,20547663.8214108,"TKM"
2036,31500177.323723,"TKM"
2037,48290704.9701702,"TKM"
2038,74031081.2396533,"TKM"
2039,113491840.570511,"TKM"
2040,173986353.574736,"TKM"
2041,266726234.045221,"TKM"
2042,408899218.049227,"TKM"
2043,626854614.131892,"TKM"
2044,960986692.84111,"TKM"
2045,1473221067.53032,"TKM"
2046,2258491537.89899,"TKM"
2047,3462334431.11983,"TKM"
2048,5307861247.98578,"TKM"
2049,8137108528.46674,"TKM"
2050,12474428420.5192,"TKM"
2021,0,"TLS"
2022,NA,"TLS"
2023,NA,"TLS"
2024,NA,"TLS"
2025,NA,"TLS"
2026,NA,"TLS"
2027,NA,"TLS"
2028,NA,"TLS"
2029,NA,"TLS"
2030,NA,"TLS"
2031,NA,"TLS"
2032,NA,"TLS"
2033,NA,"TLS"
2034,NA,"TLS"
2035,NA,"TLS"
2036,NA,"TLS"
2037,NA,"TLS"
2038,NA,"TLS"
2039,NA,"TLS"
2040,NA,"TLS"
2041,NA,"TLS"
2042,NA,"TLS"
2043,NA,"TLS"
2044,NA,"TLS"
2045,NA,"TLS"
2046,NA,"TLS"
2047,NA,"TLS"
2048,NA,"TLS"
2049,NA,"TLS"
2050,NA,"TLS"
2021,0,"TON"
2022,NA,"TON"
2023,NA,"TON"
2024,NA,"TON"
2025,NA,"TON"
2026,NA,"TON"
