"iso_code3","frac_waso_initial_composition_mun_other","Year"
"TCD",0.036,2017
"TCD",0.036,2018
"TCD",0.036,2019
"TCD",0.036,2020
"TGO",0.084,2010
"TGO",0.084,2011
"TGO",0.084,2012
"TGO",0.084,2013
"TGO",0.084,2014
"TGO",0.084,2015
"TGO",0.084,2016
"TGO",0.084,2017
"TGO",0.084,2018
"TGO",0.084,2019
"TGO",0.084,2020
"THA",0.00948,2010
"THA",0.00948,2011
"THA",0.00948,2012
"THA",0.00948,2013
"THA",0.00948,2014
"THA",0.00948,2015
"THA",0.00948,2016
"THA",0.00948,2017
"THA",0.00948,2018
"THA",0.00948,2019
"THA",0.00948,2020
"TJK",0.0390724256221099,2010
"TJK",0.0390724256221099,2011
"TJK",0.0390724256221099,2012
"TJK",0.0390724256221099,2013
"TJK",0.0390724256221099,2014
"TJK",0.0390724256221099,2015
"TJK",0.0390724256221099,2016
"TJK",0.0390724256221099,2017
"TJK",0.0390724256221099,2018
"TJK",0.0390724256221099,2019
"TJK",0.0390724256221099,2020
"TKM",0.12508,2010
"TKM",0.12508,2011
"TKM",0.12508,2012
"TKM",0.12508,2013
"TKM",0.12508,2014
"TKM",0.12508,2015
"TKM",0.12508,2016
"TKM",0.12508,2017
"TKM",0.12508,2018
"TKM",0.12508,2019
"TKM",0.12508,2020
"TLS",0.0186,2010
"TLS",0.0186,2011
"TLS",0.0186,2012
"TLS",0.0186,2013
"TLS",0.0186,2014
"TLS",0.0186,2015
"TLS",0.0186,2016
"TLS",0.0186,2017
"TLS",0.0186,2018
"TLS",0.0186,2019
"TLS",0.0186,2020
"TON",0.0178,2010
"TON",0.0178,2011
"TON",0.0178,2012
"TON",0.0178,2013
"TON",0.0178,2014
"TON",0.0178,2015
"TON",0.0178,2016
"TON",0.0178,2017
"TON",0.0178,2018
"TON",0.0178,2019
"TON",0.0178,2020
"TTO",0.03438,2010
"TTO",0.03438,2011
"TTO",0.03438,2012
"TTO",0.03438,2013
"TTO",0.03438,2014
"TTO",0.03438,2015
"TTO",0.03438,2016
"TTO",0.03438,2017
"TTO",0.03438,2018
"TTO",0.03438,2019
"TTO",0.03438,2020
"TUN",0.01,2010
"TUN",0.01,2011
"TUN",0.01,2012
"TUN",0.01,2013
"TUN",0.01,2014
"TUN",0.01,2015
"TUN",0.01,2016
"TUN",0.01,2017
"TUN",0.01,2018
"TUN",0.01,2019
"TUN",0.01,2020
"TUR",0.048,2010
"TUR",0.048,2011
"TUR",0.048,2012
"TUR",0.048,2013
"TUR",0.048,2014
"TUR",0.048,2015
"TUR",0.048,2016
"TUR",0.048,2017
"TUR",0.048,2018
"TUR",0.048,2019
"TUR",0.048,2020
"TUV",0.0186,2010
"TUV",0.0186,2011
"TUV",0.0186,2012
"TUV",0.0186,2013
"TUV",0.0186,2014
"TUV",0.0186,2015
"TUV",0.0186,2016
"TUV",0.0186,2017
"TUV",0.0186,2018
"TUV",0.0186,2019
"TUV",0.0186,2020
"TWN",0.02822,2010
"TWN",0.02822,2011
"TWN",0.02822,2012
"TWN",0.02822,2013
"TWN",0.02822,2014
"TWN",0.02822,2015
"TWN",0.02822,2016
"TWN",0.02822,2017
"TWN",0.02822,2018
"TWN",0.02822,2019
"TWN",0.02822,2020
"TZA",0.0382869831802505,2010
"TZA",0.0382869831802505,2011
"TZA",0.0382869831802505,2012
"TZA",0.0382869831802505,2013
"TZA",0.0382869831802505,2014
"TZA",0.0382869831802505,2015
"TZA",0.0382869831802505,2016
"TZA",0.0382869831802505,2017
"TZA",0.0382869831802505,2018
"TZA",0.0382869831802505,2019
"TZA",0.0382869831802505,2020
"UGA",0.0212,2010
"UGA",0.0212,2011
"UGA",0.0212,2012
"UGA",0.0212,2013
"UGA",0.0212,2014
"UGA",0.0212,2015
"UGA",0.0212,2016
"UGA",0.0212,2017
"UGA",0.0212,2018
"UGA",0.0212,2019
"UGA",0.0212,2020
"UKR",0.044,2010
"UKR",0.044,2011
"UKR",0.044,2012
"UKR",0.044,2013
"UKR",0.044,2014
"UKR",0.044,2015
"UKR",0.044,2016
"UKR",0.044,2017
"UKR",0.044,2018
"UKR",0.044,2019
"UKR",0.044,2020
"URY",0.015,2010
"URY",0.015,2011
"URY",0.015,2012
"URY",0.015,2013
"URY",0.015,2014
"URY",0.015,2015
"URY",0.015,2016
"URY",0.015,2017
"URY",0.015,2018
"URY",0.015,2019
"URY",0.015,2020
"USA",0.0064,2010
"USA",0.0064,2011
"USA",0.0064,2012
"USA",0.0064,2013
"USA",0.0064,2014
"USA",0.0064,2015
"USA",0.0064,2016
"USA",0.0064,2017
"USA",0.0064,2018
"USA",0.0064,2019
"USA",0.0064,2020
"UZB",0.035,2010
"UZB",0.035,2011
"UZB",0.035,2012
"UZB",0.035,2013
"UZB",0.035,2014
"UZB",0.035,2015
"UZB",0.035,2016
"UZB",0.035,2017
"UZB",0.035,2018
"UZB",0.035,2019
"UZB",0.035,2020
"VCT",0.021,2010
"VCT",0.021,2011
"VCT",0.021,2012
"VCT",0.021,2013
"VCT",0.021,2014
"VCT",0.021,2015
"VCT",0.021,2016
"VCT",0.021,2017
"VCT",0.021,2018
"VCT",0.021,2019
"VCT",0.021,2020
"VEN",0.0377363126508711,2010
"VEN",0.0377363126508711,2011
"VEN",0.0377363126508711,2012
"VEN",0.0377363126508711,2013
"VEN",0.0377363126508711,2014
"VEN",0.0377363126508711,2015
"VEN",0.0377363126508711,2016
"VEN",0.0377363126508711,2017
"VEN",0.0377363126508711,2018
"VEN",0.0377363126508711,2019
"VEN",0.0377363126508711,2020
"VGB",0.0096,2010
"VGB",0.0096,2011
"VGB",0.0096,2012
"VGB",0.0096,2013
"VGB",0.0096,2014
"VGB",0.0096,2015
"VGB",0.0096,2016
"VGB",0.0096,2017
"VGB",0.0096,2018
"VGB",0.0096,2019
"VGB",0.0096,2020
"VIR",0.024,2010
"VIR",0.024,2011
"VIR",0.024,2012
"VIR",0.024,2013
"VIR",0.024,2014
"VIR",0.024,2015
"VIR",0.024,2016
"VIR",0.024,2017
"VIR",0.024,2018
"VIR",0.024,2019
"VIR",0.024,2020
"VNM",0.03036,2010
"VNM",0.03036,2011
"VNM",0.03036,2012
"VNM",0.03036,2013
"VNM",0.03036,2014
"VNM",0.03036,2015
"VNM",0.03036,2016
"VNM",0.03036,2017
"VNM",0.03036,2018
"VNM",0.03036,2019
"VNM",0.03036,2020
"VUT",0.0114,2010
"VUT",0.0114,2011
"VUT",0.0114,2012
"VUT",0.0114,2013
"VUT",0.0114,2014
"VUT",0.0114,2015
"VUT",0.0114,2016
"VUT",0.0114,2017
"VUT",0.0114,2018
"VUT",0.0114,2019
"VUT",0.0114,2020
"WSM",0.0388,2010
"WSM",0.0388,2011
"WSM",0.0388,2012
"WSM",0.0388,2013
"WSM",0.0388,2014
"WSM",0.0388,2015
"WSM",0.0388,2016
"WSM",0.0388,2017
"WSM",0.0388,2018
"WSM",0.0388,2019
"WSM",0.0388,2020
"XKX",0.04,2010
"XKX",0.04,2011
"XKX",0.04,2012
"XKX",0.04,2013
"XKX",0.04,2014
"XKX",0.04,2015
"XKX",0.04,2016
"XKX",0.04,2017
"XKX",0.04,2018
"XKX",0.04,2019
"XKX",0.04,2020
"YEM",0.012,2010
"YEM",0.012,2011
"YEM",0.012,2012
"YEM",0.012,2013
"YEM",0.012,2014
"YEM",0.012,2015
"YEM",0.012,2016
"YEM",0.012,2017
"YEM",0.012,2018
"YEM",0.012,2019
"YEM",0.012,2020
"ZAF",0.0900412911318447,2010
"ZAF",0.0900412911318447,2011
"ZAF",0.0900412911318447,2012
"ZAF",0.0900412911318447,2013
"ZAF",0.0900412911318447,2014
"ZAF",0.0900412911318447,2015
"ZAF",0.0900412911318447,2016
"ZAF",0.0900412911318447,2017
"ZAF",0.0900412911318447,2018
"ZAF",0.0900412911318447,2019
"ZAF",0.0900412911318447,2020
"ZMB",0.0389048204271383,2010
"ZMB",0.0389048204271383,2011
"ZMB",0.0389048204271383,2012
"ZMB",0.0389048204271383,2013
"ZMB",0.0389048204271383,2014
"ZMB",0.0389048204271383,2015
"ZMB",0.0389048204271383,2016
"ZMB",0.0389048204271383,2017
"ZMB",0.0389048204271383,2018
"ZMB",0.0389048204271383,2019
"ZMB",0.0389048204271383,2020
"ZWE",0.006,2010
"ZWE",0.006,2011
"ZWE",0.006,2012
"ZWE",0.006,2013
"ZWE",0.006,2014
"ZWE",0.006,2015
"ZWE",0.006,2016
"ZWE",0.006,2017
"ZWE",0.006,2018
"ZWE",0.006,2019
"ZWE",0.006,2020
