,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_mmm_gdp_other_product_manufacturing
616,Bosnia and Herzegovina,BIH,2037,581.0780626228349
617,Bosnia and Herzegovina,BIH,2038,567.4006067793608
618,Bosnia and Herzegovina,BIH,2039,554.3522255473592
619,Bosnia and Herzegovina,BIH,2040,541.8904944992403
620,Bosnia and Herzegovina,BIH,2041,531.3286641881407
621,Bosnia and Herzegovina,BIH,2042,521.1706778089452
622,Bosnia and Herzegovina,BIH,2043,511.39380770351863
623,Bosnia and Herzegovina,BIH,2044,501.97700024244887
624,Bosnia and Herzegovina,BIH,2045,492.90072448398587
625,Bosnia and Herzegovina,BIH,2046,485.7386316124257
626,Bosnia and Herzegovina,BIH,2047,478.7816952632885
627,Bosnia and Herzegovina,BIH,2048,472.0212249126834
628,Bosnia and Herzegovina,BIH,2049,465.44901404847576
629,Bosnia and Herzegovina,BIH,2050,459.057306937202
630,Botswana,BWA,2021,1539.24587201091
631,Botswana,BWA,2022,1509.6698614943014
632,Botswana,BWA,2023,1482.0511983688418
633,Botswana,BWA,2024,1456.2017997476512
634,Botswana,BWA,2025,1431.9569322107156
635,Botswana,BWA,2026,1409.314868209086
636,Botswana,BWA,2027,1388.0066101317298
637,Botswana,BWA,2028,1367.917671679466
638,Botswana,BWA,2029,1348.946304568839
639,Botswana,BWA,2030,1331.0017748988969
640,Botswana,BWA,2031,1314.563613051815
641,Botswana,BWA,2032,1298.9638416481462
642,Botswana,BWA,2033,1284.1399154265482
643,Botswana,BWA,2034,1270.0353594744972
644,Botswana,BWA,2035,1256.599050224691
645,Botswana,BWA,2036,1242.4630312532947
646,Botswana,BWA,2037,1229.0143296043461
647,Botswana,BWA,2038,1216.2040071957597
648,Botswana,BWA,2039,1203.987664193902
649,Botswana,BWA,2040,1192.3249248681223
650,Botswana,BWA,2041,1180.3188296956248
651,Botswana,BWA,2042,1168.8637136645725
652,Botswana,BWA,2043,1157.9224995548004
653,Botswana,BWA,2044,1147.461363893706
654,Botswana,BWA,2045,1137.4493876988618
655,Botswana,BWA,2046,1127.1636849951487
656,Botswana,BWA,2047,1117.3250005220266
657,Botswana,BWA,2048,1107.904812830607
658,Botswana,BWA,2049,1098.8769763108457
659,Botswana,BWA,2050,1090.2174788537754
660,Brazil,BRA,2021,1010.1727623431792
661,Brazil,BRA,2022,994.1540291500776
662,Brazil,BRA,2023,978.6353971841403
663,Brazil,BRA,2024,963.5938068325181
664,Brazil,BRA,2025,949.0075947238139
665,Brazil,BRA,2026,924.426933887578
666,Brazil,BRA,2027,901.0874730836873
667,Brazil,BRA,2028,878.8975158571918
668,Brazil,BRA,2029,857.774181046774
669,Brazil,BRA,2030,837.6423683176102
670,Brazil,BRA,2031,819.2135274632716
671,Brazil,BRA,2032,801.578130358929
672,Brazil,BRA,2033,784.6860149196457
673,Brazil,BRA,2034,768.4911601699939
674,Brazil,BRA,2035,752.9512675509038
675,Brazil,BRA,2036,737.58234987427
676,Brazil,BRA,2037,722.8282894800365
677,Brazil,BRA,2038,708.6529124916453
678,Brazil,BRA,2039,695.0228280761551
679,Brazil,BRA,2040,681.9071658524343
680,Brazil,BRA,2041,669.1831738227035
681,Brazil,BRA,2042,656.925328384111
682,Brazil,BRA,2043,645.1084742288414
683,Brazil,BRA,2044,633.7092340532872
684,Brazil,BRA,2045,622.7058541965956
685,Brazil,BRA,2046,612.2299219998746
686,Brazil,BRA,2047,602.1006363989611
687,Brazil,BRA,2048,592.301071722979
688,Brazil,BRA,2049,582.815386557643
689,Brazil,BRA,2050,573.6287382920923
690,Brunei Darussalam,BRN,2021,2366.9494218588684
691,Brunei Darussalam,BRN,2022,2323.1498342380987
692,Brunei Darussalam,BRN,2023,2281.3549231964244
693,Brunei Darussalam,BRN,2024,2241.4301388867652
694,Brunei Darussalam,BRN,2025,2203.252708921273
695,Brunei Darussalam,BRN,2026,2147.2967495710845
696,Brunei Darussalam,BRN,2027,2094.796263244507
697,Brunei Darussalam,BRN,2028,2045.440755954327
698,Brunei Darussalam,BRN,2029,1998.9558514621874
699,Brunei Darussalam,BRN,2030,1955.0981880072663
700,Brunei Darussalam,BRN,2031,1911.7428996381395
701,Brunei Darussalam,BRN,2032,1870.8063517433477
702,Brunei Darussalam,BRN,2033,1832.0916291327435
703,Brunei Darussalam,BRN,2034,1795.422626964426
704,Brunei Darussalam,BRN,2035,1760.6413724140655
705,Brunei Darussalam,BRN,2036,1726.5299058716084
706,Brunei Darussalam,BRN,2037,1694.139329988339
707,Brunei Darussalam,BRN,2038,1663.3426229129038
708,Brunei Darussalam,BRN,2039,1634.0249635384505
709,Brunei Darussalam,BRN,2040,1606.0823009668106
710,Brunei Darussalam,BRN,2041,1578.661344482083
711,Brunei Darussalam,BRN,2042,1552.501113239834
712,Brunei Darussalam,BRN,2043,1527.5166150799243
713,Brunei Darussalam,BRN,2044,1503.630329632939
714,Brunei Darussalam,BRN,2045,1480.7714049068259
715,Brunei Darussalam,BRN,2046,1457.7439915244638
716,Brunei Darussalam,BRN,2047,1435.710670467377
717,Brunei Darussalam,BRN,2048,1414.608429477029
718,Brunei Darussalam,BRN,2049,1394.3794716217985
719,Brunei Darussalam,BRN,2050,1374.9706866649751
720,Bulgaria,BGR,2021,633.6436285562677
721,Bulgaria,BGR,2022,616.4942894519909
722,Bulgaria,BGR,2023,600.2487702914689
723,Bulgaria,BGR,2024,584.8374546667527
724,Bulgaria,BGR,2025,570.1976967724073
725,Bulgaria,BGR,2026,552.3220933440596
726,Bulgaria,BGR,2027,535.5332156616979
727,Bulgaria,BGR,2028,519.7348879008215
728,Bulgaria,BGR,2029,504.84195785577566
729,Bulgaria,BGR,2030,490.778761535319
730,Bulgaria,BGR,2031,478.0602182963079
731,Bulgaria,BGR,2032,465.98422603259974
732,Bulgaria,BGR,2033,454.50329116726874
733,Bulgaria,BGR,2034,443.5744881690423
734,Bulgaria,BGR,2035,433.158923241294
735,Bulgaria,BGR,2036,423.86563297888154
736,Bulgaria,BGR,2037,414.9627362607461
737,Bulgaria,BGR,2038,406.4261396062002
738,Bulgaria,BGR,2039,398.233692171162
739,Bulgaria,BGR,2040,390.3649938254003
740,Bulgaria,BGR,2041,383.48487836673905
741,Bulgaria,BGR,2042,376.84308422465654
742,Bulgaria,BGR,2043,370.42743934400295
743,Bulgaria,BGR,2044,364.22658669694437
744,Bulgaria,BGR,2045,358.2299171894331
745,Bulgaria,BGR,2046,352.79252508349487
746,Bulgaria,BGR,2047,347.517727921661
747,Bulgaria,BGR,2048,342.3983399992071
748,Bulgaria,BGR,2049,337.42759288353744
749,Bulgaria,BGR,2050,332.59910555899165
750,Burkina Faso,BFA,2021,0.0
751,Burkina Faso,BFA,2022,0.0
752,Burkina Faso,BFA,2023,0.0
753,Burkina Faso,BFA,2024,0.0
754,Burkina Faso,BFA,2025,0.0
755,Burkina Faso,BFA,2026,0.0
756,Burkina Faso,BFA,2027,0.0
757,Burkina Faso,BFA,2028,0.0
758,Burkina Faso,BFA,2029,0.0
759,Burkina Faso,BFA,2030,0.0
760,Burkina Faso,BFA,2031,0.0
761,Burkina Faso,BFA,2032,0.0
762,Burkina Faso,BFA,2033,0.0
763,Burkina Faso,BFA,2034,3.892638389444025
764,Burkina Faso,BFA,2035,54.16935754787073
765,Burkina Faso,BFA,2036,113.27115964126406
766,Burkina Faso,BFA,2037,164.90469210930067
767,Burkina Faso,BFA,2038,210.40139967798294
768,Burkina Faso,BFA,2039,250.7939865747523
769,Burkina Faso,BFA,2040,286.8957529830512
770,Burkina Faso,BFA,2041,326.8206853050112
771,Burkina Faso,BFA,2042,361.75887380444146
772,Burkina Faso,BFA,2043,392.58968934731297
773,Burkina Faso,BFA,2044,419.99722185669003
774,Burkina Faso,BFA,2045,444.52163644851663
775,Burkina Faso,BFA,2046,469.5230683019032
776,Burkina Faso,BFA,2047,491.4652701368732
777,Burkina Faso,BFA,2048,510.8773704319099
778,Burkina Faso,BFA,2049,528.1731243551291
779,Burkina Faso,BFA,2050,543.6807338211232
780,Burundi,BDI,2021,0.0
781,Burundi,BDI,2022,0.0
782,Burundi,BDI,2023,0.0
783,Burundi,BDI,2024,0.0
784,Burundi,BDI,2025,0.0
785,Burundi,BDI,2026,0.0
786,Burundi,BDI,2027,0.0
787,Burundi,BDI,2028,0.0
788,Burundi,BDI,2029,0.0
789,Burundi,BDI,2030,0.0
790,Burundi,BDI,2031,0.0
791,Burundi,BDI,2032,0.0
792,Burundi,BDI,2033,0.0
793,Burundi,BDI,2034,0.0
794,Burundi,BDI,2035,0.0
795,Burundi,BDI,2036,0.0
796,Burundi,BDI,2037,0.0
797,Burundi,BDI,2038,0.0
798,Burundi,BDI,2039,0.0
799,Burundi,BDI,2040,0.0
800,Burundi,BDI,2041,0.0
801,Burundi,BDI,2042,0.0
802,Burundi,BDI,2043,0.0
803,Burundi,BDI,2044,0.0
804,Burundi,BDI,2045,0.0
805,Burundi,BDI,2046,0.0
806,Burundi,BDI,2047,0.0
807,Burundi,BDI,2048,0.0
808,Burundi,BDI,2049,0.0
809,Burundi,BDI,2050,0.0
810,Cabo Verde,CPV,2021,14039.593997738872
811,Cabo Verde,CPV,2022,13446.917831520726
812,Cabo Verde,CPV,2023,12905.164167306968
813,Cabo Verde,CPV,2024,12408.040469316365
814,Cabo Verde,CPV,2025,11950.249951702392
815,Cabo Verde,CPV,2026,11527.283917141698
816,Cabo Verde,CPV,2027,11135.332680544421
817,Cabo Verde,CPV,2028,10771.105560129881
818,Cabo Verde,CPV,2029,10431.761495877972
819,Cabo Verde,CPV,2030,10114.834793524784
820,Cabo Verde,CPV,2031,9791.829558824733
821,Cabo Verde,CPV,2032,9490.450283338421
822,Cabo Verde,CPV,2033,9208.595454512591
823,Cabo Verde,CPV,2034,8944.42730390982
824,Cabo Verde,CPV,2035,8696.331690363768
825,Cabo Verde,CPV,2036,8432.787393319932
826,Cabo Verde,CPV,2037,8186.1198988424885
827,Cabo Verde,CPV,2038,7954.758372830862
828,Cabo Verde,CPV,2039,7737.321058661294
829,Cabo Verde,CPV,2040,7532.587659753145
830,Cabo Verde,CPV,2041,7320.6720593783275
831,Cabo Verde,CPV,2042,7121.471343141619
832,Cabo Verde,CPV,2043,6933.874506150922
833,Cabo Verde,CPV,2044,6756.896317168687
834,Cabo Verde,CPV,2045,6589.660010375618
835,Cabo Verde,CPV,2046,6421.162803642754
836,Cabo Verde,CPV,2047,6261.94716095145
837,Cabo Verde,CPV,2048,6111.2667345618665
838,Cabo Verde,CPV,2049,5968.453108135252
839,Cabo Verde,CPV,2050,5832.905883798626
840,Cambodia,KHM,2021,0.0
841,Cambodia,KHM,2022,0.0
842,Cambodia,KHM,2023,0.0
843,Cambodia,KHM,2024,0.0
844,Cambodia,KHM,2025,0.0
845,Cambodia,KHM,2026,0.0
846,Cambodia,KHM,2027,0.0
847,Cambodia,KHM,2028,0.0
848,Cambodia,KHM,2029,0.0
849,Cambodia,KHM,2030,0.0
850,Cambodia,KHM,2031,0.0
851,Cambodia,KHM,2032,7.407062898790568
852,Cambodia,KHM,2033,32.426028016776684
853,Cambodia,KHM,2034,55.423090715881905
854,Cambodia,KHM,2035,76.63383124193133
855,Cambodia,KHM,2036,98.8804929984082
856,Cambodia,KHM,2037,119.2725170156294
857,Cambodia,KHM,2038,138.03254617049376
858,Cambodia,KHM,2039,155.34895781144306
859,Cambodia,KHM,2040,171.3822115061971
860,Cambodia,KHM,2041,187.82738318167497
861,Cambodia,KHM,2042,202.95255596153015
862,Cambodia,KHM,2043,216.9105254891354
863,Cambodia,KHM,2044,229.83138117153726
864,Cambodia,KHM,2045,241.82657292716053
865,Cambodia,KHM,2046,253.79904263760116
866,Cambodia,KHM,2047,264.89108166609384
867,Cambodia,KHM,2048,275.1963633213456
868,Cambodia,KHM,2049,284.7957275666417
869,Cambodia,KHM,2050,293.75930596773406
870,Cameroon,CMR,2021,1712.8756613803287
871,Cameroon,CMR,2022,1717.2357554723653
872,Cameroon,CMR,2023,1721.251618054275
873,Cameroon,CMR,2024,1724.9624668596987
874,Cameroon,CMR,2025,1728.401780232386
875,Cameroon,CMR,2026,1696.8957652270867
876,Cameroon,CMR,2027,1669.1385931110426
877,Cameroon,CMR,2028,1644.4987342592603
878,Cameroon,CMR,2029,1622.4789670818207
879,Cameroon,CMR,2030,1602.6824762263348
880,Cameroon,CMR,2031,1574.0427511040157
881,Cameroon,CMR,2032,1548.6061148039137
882,Cameroon,CMR,2033,1525.8636711308166
883,Cameroon,CMR,2034,1505.408904270642
884,Cameroon,CMR,2035,1486.913165429323
885,Cameroon,CMR,2036,1459.2514380232956
886,Cameroon,CMR,2037,1434.5652544673442
887,Cameroon,CMR,2038,1412.3990051588896
888,Cameroon,CMR,2039,1392.3855796531057
889,Cameroon,CMR,2040,1374.2258738403011
890,Cameroon,CMR,2041,1348.5023885934233
891,Cameroon,CMR,2042,1325.4065101729464
892,Cameroon,CMR,2043,1304.555194384557
893,Cameroon,CMR,2044,1285.636398851944
894,Cameroon,CMR,2045,1268.393360320108
895,Cameroon,CMR,2046,1245.0227183384502
896,Cameroon,CMR,2047,1223.921905384468
897,Cameroon,CMR,2048,1204.775556829578
898,Cameroon,CMR,2049,1187.3241435084503
899,Cameroon,CMR,2050,1171.352138373471
900,Canada,CAN,2021,921.6596572255704
901,Canada,CAN,2022,905.0571262217769
902,Canada,CAN,2023,889.0421581384335
903,Canada,CAN,2024,873.5841045556947
904,Canada,CAN,2025,858.6544121993446
905,Canada,CAN,2026,842.3429049179568
906,Canada,CAN,2027,826.6395705124878
907,Canada,CAN,2028,811.5110179780853
908,Canada,CAN,2029,796.9262567693931
909,Canada,CAN,2030,782.8564848994046
910,Canada,CAN,2031,767.8501112012339
911,Canada,CAN,2032,753.4082236152881
912,Canada,CAN,2033,739.4995592180452
913,Canada,CAN,2034,726.0951218183761
914,Canada,CAN,2035,713.1679801770213
915,Canada,CAN,2036,699.7736644063153
916,Canada,CAN,2037,686.873202214211
917,Canada,CAN,2038,674.4397751467415
918,Canada,CAN,2039,662.4484720408332
919,Canada,CAN,2040,650.8761224314472
920,Canada,CAN,2041,639.4965679906289
921,Canada,CAN,2042,628.5080838382017
922,Canada,CAN,2043,617.8908512112947
923,Canada,CAN,2044,607.6263682744716
924,Canada,CAN,2045,597.6973425223053
925,Canada,CAN,2046,588.2353640528676
926,Canada,CAN,2047,579.0682967655882
927,Canada,CAN,2048,570.1825645323393
928,Canada,CAN,2049,561.5654119275196
929,Canada,CAN,2050,553.2048431350835
930,Central African Republic,CAF,2021,6725.818285293532
931,Central African Republic,CAF,2022,6522.440705032877
932,Central African Republic,CAF,2023,6335.299358852639
933,Central African Republic,CAF,2024,6162.524596680885
934,Central African Republic,CAF,2025,6002.523218051628
935,Central African Republic,CAF,2026,5709.505278425365
936,Central African Republic,CAF,2027,5451.151591061772
937,Central African Republic,CAF,2028,5221.654470459011
938,Central African Republic,CAF,2029,5016.434977017714
939,Central African Republic,CAF,2030,4831.834280879342
940,Central African Republic,CAF,2031,4615.461621268609
941,Central African Republic,CAF,2032,4423.7694540332795
942,Central African Republic,CAF,2033,4252.762857887002
943,Central African Republic,CAF,2034,4099.264960372361
944,Central African Republic,CAF,2035,3960.717743169673
945,Central African Republic,CAF,2036,3786.734176591148
946,Central African Republic,CAF,2037,3632.7889404866023
947,Central African Republic,CAF,2038,3495.608702844387
948,Central African Republic,CAF,2039,3372.5962626422256
949,Central African Republic,CAF,2040,3261.6645472780833
950,Central African Republic,CAF,2041,3122.8722955010726
951,Central African Republic,CAF,2042,3000.0236029650478
952,Central African Republic,CAF,2043,2890.5204514889056
953,Central African Republic,CAF,2044,2792.3002084174104
954,Central African Republic,CAF,2045,2703.7044718482266
955,Central African Republic,CAF,2046,2593.973506536635
956,Central African Republic,CAF,2047,2496.642396915317
957,Central African Republic,CAF,2048,2409.7217282094243
958,Central African Republic,CAF,2049,2331.6260533880736
959,Central African Republic,CAF,2050,2261.0763105161604
960,Chad,TCD,2021,0.0
961,Chad,TCD,2022,0.0
962,Chad,TCD,2023,0.0
963,Chad,TCD,2024,0.0
964,Chad,TCD,2025,0.0
965,Chad,TCD,2026,0.0
966,Chad,TCD,2027,0.0
967,Chad,TCD,2028,0.0
968,Chad,TCD,2029,0.0
969,Chad,TCD,2030,0.0
970,Chad,TCD,2031,0.0
971,Chad,TCD,2032,0.0
972,Chad,TCD,2033,0.0
973,Chad,TCD,2034,0.0
974,Chad,TCD,2035,0.0
975,Chad,TCD,2036,0.0
976,Chad,TCD,2037,0.0
977,Chad,TCD,2038,0.0
978,Chad,TCD,2039,0.0
979,Chad,TCD,2040,0.0
980,Chad,TCD,2041,0.0
981,Chad,TCD,2042,0.0
982,Chad,TCD,2043,0.0
983,Chad,TCD,2044,0.0
984,Chad,TCD,2045,0.0
985,Chad,TCD,2046,0.0
986,Chad,TCD,2047,0.0
987,Chad,TCD,2048,0.0
988,Chad,TCD,2049,0.0
989,Chad,TCD,2050,0.0
990,Chile,CHL,2021,570.1084179129798
991,Chile,CHL,2022,557.5343121293491
992,Chile,CHL,2023,545.5028968498196
993,Chile,CHL,2024,533.9797809523019
994,Chile,CHL,2025,522.9334190912168
995,Chile,CHL,2026,505.62009343224946
996,Chile,CHL,2027,489.4164505183843
997,Chile,CHL,2028,474.2191169208354
998,Chile,CHL,2029,459.93717230291907
999,Chile,CHL,2030,446.49032901078783
1000,Chile,CHL,2031,433.921008669535
1001,Chile,CHL,2032,422.03999893917563
1002,Chile,CHL,2033,410.79226759871483
1003,Chile,CHL,2034,400.1284967605536
1004,Chile,CHL,2035,390.0043599440597
1005,Chile,CHL,2036,379.87072945620383
1006,Chile,CHL,2037,370.2503742349807
1007,Chile,CHL,2038,361.1052608779413
1008,Chile,CHL,2039,352.40102307713954
1009,Chile,CHL,2040,344.1065300555476
1010,Chile,CHL,2041,335.79741713234046
1011,Chile,CHL,2042,327.8801219899052
1012,Chile,CHL,2043,320.3275686530073
1013,Chile,CHL,2044,313.11511970129555
1014,Chile,CHL,2045,306.2203077837481
1015,Chile,CHL,2046,299.64679600841504
1016,Chile,CHL,2047,293.34957522323873
1017,Chile,CHL,2048,287.31158480336165
1018,Chile,CHL,2049,281.5171404254333
1019,Chile,CHL,2050,275.9517980263533
1020,China,CHN,2021,529.3668015544166
1021,China,CHN,2022,534.263210174765
1022,China,CHN,2023,538.6420721087006
1023,China,CHN,2024,542.5813248299665
1024,China,CHN,2025,546.1440049573864
1025,China,CHN,2026,549.5655382340411
1026,China,CHN,2027,552.7018760599015
1027,China,CHN,2028,555.587249687315
1028,China,CHN,2029,558.2506228682737
1029,China,CHN,2030,560.7166675232469
1030,China,CHN,2031,563.8095437186059
1031,China,CHN,2032,566.7215172270943
1032,China,CHN,2033,569.4680086023806
1033,China,CHN,2034,572.0627341782222
1034,China,CHN,2035,574.5179351683835
1035,China,CHN,2036,576.9623260271584
1036,China,CHN,2037,579.2959893630315
1037,China,CHN,2038,581.5262822487157
1038,China,CHN,2039,583.6599241109684
1039,China,CHN,2040,585.7030643473908
1040,China,CHN,2041,587.6306821453302
1041,China,CHN,2042,589.4892099932499
1042,China,CHN,2043,591.2822969929923
1043,China,CHN,2044,593.0133397144368
1044,China,CHN,2045,594.6855036692192
1045,China,CHN,2046,596.5629347502972
1046,China,CHN,2047,598.3920945121864
1047,China,CHN,2048,600.1748210078514
1048,China,CHN,2049,601.9128601418103
1049,China,CHN,2050,603.6078713733372
1050,Colombia,COL,2021,257.34843398360715
1051,Colombia,COL,2022,250.2359777114184
1052,Colombia,COL,2023,243.50608866249556
1053,Colombia,COL,2024,237.12870874003232
1054,Colombia,COL,2025,231.07684834797857
1055,Colombia,COL,2026,222.8516530197345
1056,Colombia,COL,2027,215.1918840217336
1057,Colombia,COL,2028,208.0411749270482
1058,Colombia,COL,2029,201.35041045961688
1059,Colombia,COL,2030,195.0765968126818
1060,Colombia,COL,2031,188.49723160314278
1061,Colombia,COL,2032,182.3471921236878
1062,Colombia,COL,2033,176.58578368322438
1063,Colombia,COL,2034,171.17729719442394
1064,Colombia,COL,2035,166.0902683654925
1065,Colombia,COL,2036,160.70221438926143
1066,Colombia,COL,2037,155.65275861313313
1067,Colombia,COL,2038,150.91095588942522
1068,Colombia,COL,2039,146.4495204410558
1069,Colombia,COL,2040,142.24430047715674
1070,Colombia,COL,2041,137.89883016428425
1071,Colombia,COL,2042,133.81099191043313
1072,Colombia,COL,2043,129.9585338056597
1073,Colombia,COL,2044,126.32169478419983
1074,Colombia,COL,2045,122.8828655858067
1075,Colombia,COL,2046,119.34417073761328
1076,Colombia,COL,2047,116.00358072510836
1077,Colombia,COL,2048,112.84491292630655
1078,Colombia,COL,2049,109.85370054877744
1079,Colombia,COL,2050,107.01697109208177
1080,Comoros,COM,2021,31745.200742769404
1081,Comoros,COM,2022,30681.51567039573
1082,Comoros,COM,2023,29685.888996620706
1083,Comoros,COM,2024,28751.991279795442
1084,Comoros,COM,2025,27874.254331459037
1085,Comoros,COM,2026,25964.330726727538
1086,Comoros,COM,2027,24300.073733384565
1087,Comoros,COM,2028,22836.948697304775
1088,Comoros,COM,2029,21540.571945274263
1089,Comoros,COM,2030,20383.974510260545
1090,Comoros,COM,2031,19036.520794864024
1091,Comoros,COM,2032,17857.694951526668
1092,Comoros,COM,2033,16817.706504950107
1093,Comoros,COM,2034,15893.391937776458
1094,Comoros,COM,2035,15066.469044278787
1095,Comoros,COM,2036,14102.527844460203
1096,Comoros,COM,2037,13256.634112254183
1097,Comoros,COM,2038,12508.354295905898
1098,Comoros,COM,2039,11841.713539230233
1099,Comoros,COM,2040,11244.04245637016
1100,Comoros,COM,2041,10559.300200337437
1101,Comoros,COM,2042,9955.59580586068
1102,Comoros,COM,2043,9419.346990187845
1103,Comoros,COM,2044,8939.846131645163
1104,Comoros,COM,2045,8508.53796819404
1105,Comoros,COM,2046,8015.5362389340335
1106,Comoros,COM,2047,7579.017556243899
1107,Comoros,COM,2048,7189.800982430229
1108,Comoros,COM,2049,6840.593047311384
1109,Comoros,COM,2050,6525.526414210651
1110,"Congo, Dem. Rep.",COD,2021,69.55942871873489
1111,"Congo, Dem. Rep.",COD,2022,367.5867551714156
1112,"Congo, Dem. Rep.",COD,2023,643.9076694602304
1113,"Congo, Dem. Rep.",COD,2024,900.8102811263486
1114,"Congo, Dem. Rep.",COD,2025,1140.2720246535193
1115,"Congo, Dem. Rep.",COD,2026,1339.5767923068859
1116,"Congo, Dem. Rep.",COD,2027,1498.9614092949253
1117,"Congo, Dem. Rep.",COD,2028,1629.3278862234033
1118,"Congo, Dem. Rep.",COD,2029,1737.9397339215313
1119,"Congo, Dem. Rep.",COD,2030,1829.822984554424
1120,"Congo, Dem. Rep.",COD,2031,1900.7591481128259
1121,"Congo, Dem. Rep.",COD,2032,1959.1627754996791
1122,"Congo, Dem. Rep.",COD,2033,2008.085541245424
1123,"Congo, Dem. Rep.",COD,2034,2049.662723157896
1124,"Congo, Dem. Rep.",COD,2035,2085.4331660820703
1125,"Congo, Dem. Rep.",COD,2036,2090.8054373795
1126,"Congo, Dem. Rep.",COD,2037,2095.291249500051
1127,"Congo, Dem. Rep.",COD,2038,2099.0932874456776
1128,"Congo, Dem. Rep.",COD,2039,2102.3568213861263
1129,"Congo, Dem. Rep.",COD,2040,2105.188692114101
1130,"Congo, Dem. Rep.",COD,2041,2078.922801139727
1131,"Congo, Dem. Rep.",COD,2042,2056.747489031002
