"iso_code3","frac_waso_msw_incinerated_recovered_for_energy","Year"
"CAN",0.0183993767830794,2019
"CAN",0.0183993767830794,2020
"CHE",0.00312981187362229,2010
"CHE",0.00312981187362229,2011
"CHE",0.00312981187362229,2012
"CHE",0.00312981187362229,2013
"CHE",0.00312981187362229,2014
"CHE",0.00312981187362229,2015
"CHE",0.00312981187362229,2016
"CHE",0.00312981187362229,2017
"CHE",0.00312981187362229,2018
"CHE",0.00312981187362229,2019
"CHE",0.00312981187362229,2020
"CHI",0.012636646146893,2010
"CHI",0.012636646146893,2011
"CHI",0.012636646146893,2012
"CHI",0.012636646146893,2013
"CHI",0.012636646146893,2014
"CHI",0.012636646146893,2015
"CHI",0.012636646146893,2016
"CHI",0.012636646146893,2017
"CHI",0.012636646146893,2018
"CHI",0.012636646146893,2019
"CHI",0.012636646146893,2020
"CHL",1e-04,2010
"CHL",1e-04,2011
"CHL",1e-04,2012
"CHL",1e-04,2013
"CHL",1e-04,2014
"CHL",1e-04,2015
"CHL",1e-04,2016
"CHL",1e-04,2017
"CHL",1e-04,2018
"CHL",1e-04,2019
"CHL",1e-04,2020
"CHN",0.276154328111414,2010
"CHN",0.276154328111414,2011
"CHN",0.276154328111414,2012
"CHN",0.276154328111414,2013
"CHN",0.276154328111414,2014
"CHN",0.276154328111414,2015
"CHN",0.276154328111414,2016
"CHN",0.276154328111414,2017
"CHN",0.276154328111414,2018
"CHN",0.276154328111414,2019
"CHN",0.276154328111414,2020
"CIV",0.0379976942620806,2010
"CIV",0.0379976942620806,2011
"CIV",0.0379976942620806,2012
"CIV",0.0379976942620806,2013
"CIV",0.0379976942620806,2014
"CIV",0.0379976942620806,2015
"CIV",0.0379976942620806,2016
"CIV",0.0379976942620806,2017
"CIV",0.0379976942620806,2018
"CIV",0.0379976942620806,2019
"CIV",0.0379976942620806,2020
"CMR",0.0384215147691179,2010
"CMR",0.0384215147691179,2011
"CMR",0.0384215147691179,2012
"CMR",0.0384215147691179,2013
"CMR",0.0384215147691179,2014
"CMR",0.0384215147691179,2015
"CMR",0.0384215147691179,2016
"CMR",0.0384215147691179,2017
"CMR",0.0384215147691179,2018
"CMR",0.0384215147691179,2019
"CMR",0.0384215147691179,2020
"COD",0.0496526251959636,2010
"COD",0.0496526251959636,2011
"COD",0.0496526251959636,2012
"COD",0.0496526251959636,2013
"COD",0.0496526251959636,2014
"COD",0.0496526251959636,2015
"COD",0.0496526251959636,2016
"COD",0.0496526251959636,2017
"COD",0.0496526251959636,2018
"COD",0.0496526251959636,2019
"COD",0.0496526251959636,2020
"COG",0.0342250939532254,2010
"COG",0.0342250939532254,2011
"COG",0.0342250939532254,2012
"COG",0.0342250939532254,2013
"COG",0.0342250939532254,2014
"COG",0.0342250939532254,2015
"COG",0.0342250939532254,2016
"COG",0.0342250939532254,2017
"COG",0.0342250939532254,2018
"COG",0.0342250939532254,2019
"COG",0.0342250939532254,2020
"COL",0.0381187954933821,2010
"COL",0.0381187954933821,2011
"COL",0.0381187954933821,2012
"COL",0.0381187954933821,2013
"COL",0.0381187954933821,2014
"COL",0.0381187954933821,2015
"COL",0.0381187954933821,2016
"COL",0.0381187954933821,2017
"COL",0.0381187954933821,2018
"COL",0.0381187954933821,2019
"COL",0.0381187954933821,2020
"COM",0.0348757494454364,2010
"COM",0.0348757494454364,2011
"COM",0.0348757494454364,2012
"COM",0.0348757494454364,2013
"COM",0.0348757494454364,2014
"COM",0.0348757494454364,2015
"COM",0.0348757494454364,2016
"COM",0.0348757494454364,2017
"COM",0.0348757494454364,2018
"COM",0.0348757494454364,2019
"COM",0.0348757494454364,2020
"CPV",0.0331106755113001,2010
"CPV",0.0331106755113001,2011
"CPV",0.0331106755113001,2012
"CPV",0.0331106755113001,2013
"CPV",0.0331106755113001,2014
"CPV",0.0331106755113001,2015
"CPV",0.0331106755113001,2016
"CPV",0.0331106755113001,2017
"CPV",0.0331106755113001,2018
"CPV",0.0331106755113001,2019
"CPV",0.0331106755113001,2020
"CRI",0.0278810491629268,2010
"CRI",0.0278810491629268,2011
"CRI",0.0278810491629268,2012
"CRI",0.0278810491629268,2013
"CRI",0.0278810491629268,2014
"CRI",0.0278810491629268,2015
"CRI",0.0278810491629268,2016
"CRI",0.0278810491629268,2017
"CRI",0.0278810491629268,2018
"CRI",0.0278810491629268,2019
"CRI",0.0278810491629268,2020
"CUB",0.0316654028705607,2010
"CUB",0.0316654028705607,2011
"CUB",0.0316654028705607,2012
"CUB",0.0316654028705607,2013
"CUB",0.0316654028705607,2014
"CUB",0.0316654028705607,2015
"CUB",0.0316654028705607,2016
"CUB",0.0316654028705607,2017
"CUB",0.0316654028705607,2018
"CUB",0.0316654028705607,2019
"CUB",0.0316654028705607,2020
"CUW",0.022339295210117,2010
"CUW",0.022339295210117,2011
"CUW",0.022339295210117,2012
"CUW",0.022339295210117,2013
"CUW",0.022339295210117,2014
"CUW",0.022339295210117,2015
"CUW",0.022339295210117,2016
"CUW",0.022339295210117,2017
"CUW",0.022339295210117,2018
"CUW",0.022339295210117,2019
"CUW",0.022339295210117,2020
"CYM",0.00272811052707009,2010
"CYM",0.00272811052707009,2011
"CYM",0.00272811052707009,2012
"CYM",0.00272811052707009,2013
"CYM",0.00272811052707009,2014
"CYM",0.00272811052707009,2015
"CYM",0.00272811052707009,2016
"CYM",0.00272811052707009,2017
"CYM",0.00272811052707009,2018
"CYM",0.00272811052707009,2019
"CYM",0.00272811052707009,2020
"CYP",0.016428490642356,2010
"CYP",0.016428490642356,2011
"CYP",0.016428490642356,2012
"CYP",0.016428490642356,2013
"CYP",0.016428490642356,2014
"CYP",0.016428490642356,2015
"CYP",0.016428490642356,2016
"CYP",0.016428490642356,2017
"CYP",0.016428490642356,2018
"CYP",0.016428490642356,2019
"CYP",0.016428490642356,2020
"CZE",0.0174526962306823,2010
"CZE",0.0174526962306823,2011
"CZE",0.0174526962306823,2012
"CZE",0.0174526962306823,2013
"CZE",0.0174526962306823,2014
"CZE",0.0174526962306823,2015
"CZE",0.0174526962306823,2016
"CZE",0.0174526962306823,2017
"CZE",0.0174526962306823,2018
"CZE",0.0174526962306823,2019
"CZE",0.0174526962306823,2020
"DEU",0.0237365368658572,2010
"DEU",0.0237365368658572,2011
"DEU",0.0237365368658572,2012
"DEU",0.0237365368658572,2013
"DEU",0.0237365368658572,2014
"DEU",0.0237365368658572,2015
"DEU",0.0237365368658572,2016
"DEU",0.0237365368658572,2017
"DEU",0.0237365368658572,2018
"DEU",0.0237365368658572,2019
"DEU",0.0237365368658572,2020
"DJI",0.0330288057209541,2010
"DJI",0.0330288057209541,2011
"DJI",0.0330288057209541,2012
"DJI",0.0330288057209541,2013
"DJI",0.0330288057209541,2014
"DJI",0.0330288057209541,2015
"DJI",0.0330288057209541,2016
"DJI",0.0330288057209541,2017
"DJI",0.0330288057209541,2018
"DJI",0.0330288057209541,2019
"DJI",0.0330288057209541,2020
"DMA",0.0303214439240252,2010
"DMA",0.0303214439240252,2011
"DMA",0.0303214439240252,2012
"DMA",0.0303214439240252,2013
"DMA",0.0303214439240252,2014
"DMA",0.0303214439240252,2015
"DMA",0.0303214439240252,2016
"DMA",0.0303214439240252,2017
"DMA",0.0303214439240252,2018
"DMA",0.0303214439240252,2019
"DMA",0.0303214439240252,2020
"DNK",0.00799426096230025,2010
"DNK",0.00799426096230025,2011
"DNK",0.00799426096230025,2012
"DNK",0.00799426096230025,2013
"DNK",0.00799426096230025,2014
"DNK",0.00799426096230025,2015
"DNK",0.00799426096230025,2016
"DNK",0.00799426096230025,2017
"DNK",0.00799426096230025,2018
"DNK",0.00799426096230025,2019
"DNK",0.00799426096230025,2020
"DOM",0.0303415239159682,2010
"DOM",0.0303415239159682,2011
"DOM",0.0303415239159682,2012
"DOM",0.0303415239159682,2013
"DOM",0.0303415239159682,2014
"DOM",0.0303415239159682,2015
"DOM",0.0303415239159682,2016
"DOM",0.0303415239159682,2017
"DOM",0.0303415239159682,2018
"DOM",0.0303415239159682,2019
"DOM",0.0303415239159682,2020
"DZA",0.0374438172482641,2010
"DZA",0.0374438172482641,2011
"DZA",0.0374438172482641,2012
"DZA",0.0374438172482641,2013
"DZA",0.0374438172482641,2014
"DZA",0.0374438172482641,2015
"DZA",0.0374438172482641,2016
"DZA",0.0374438172482641,2017
"DZA",0.0374438172482641,2018
"DZA",0.0374438172482641,2019
"DZA",0.0374438172482641,2020
"ECU",0.0330740775181832,2010
"ECU",0.0330740775181832,2011
"ECU",0.0330740775181832,2012
"ECU",0.0330740775181832,2013
"ECU",0.0330740775181832,2014
"ECU",0.0330740775181832,2015
"ECU",0.0330740775181832,2016
"ECU",0.0330740775181832,2017
"ECU",0.0330740775181832,2018
"ECU",0.0330740775181832,2019
"ECU",0.0330740775181832,2020
"EGY",0.0465802171637107,2010
"EGY",0.0465802171637107,2011
"EGY",0.0465802171637107,2012
"EGY",0.0465802171637107,2013
"EGY",0.0465802171637107,2014
"EGY",0.0465802171637107,2015
"EGY",0.0465802171637107,2016
"EGY",0.0465802171637107,2017
"EGY",0.0465802171637107,2018
"EGY",0.0465802171637107,2019
"EGY",0.0465802171637107,2020
"ERI",0.0361611391480051,2010
"ERI",0.0361611391480051,2011
"ERI",0.0361611391480051,2012
"ERI",0.0361611391480051,2013
"ERI",0.0361611391480051,2014
"ERI",0.0361611391480051,2015
"ERI",0.0361611391480051,2016
"ERI",0.0361611391480051,2017
"ERI",0.0361611391480051,2018
"ERI",0.0361611391480051,2019
"ERI",0.0361611391480051,2020
"ESP",0.0238278584383803,2010
"ESP",0.0238278584383803,2011
"ESP",0.0238278584383803,2012
"ESP",0.0238278584383803,2013
"ESP",0.0238278584383803,2014
"ESP",0.0238278584383803,2015
"ESP",0.0238278584383803,2016
"ESP",0.0238278584383803,2017
"ESP",0.0238278584383803,2018
"ESP",0.0238278584383803,2019
"ESP",0.0238278584383803,2020
"EST",0.0177615954628906,2010
"EST",0.0177615954628906,2011
"EST",0.0177615954628906,2012
"EST",0.0177615954628906,2013
"EST",0.0177615954628906,2014
"EST",0.0177615954628906,2015
"EST",0.0177615954628906,2016
"EST",0.0177615954628906,2017
"EST",0.0177615954628906,2018
"EST",0.0177615954628906,2019
"EST",0.0177615954628906,2020
"ETH",0.0530314299607309,2010
"ETH",0.0530314299607309,2011
"ETH",0.0530314299607309,2012
"ETH",0.0530314299607309,2013
"ETH",0.0530314299607309,2014
"ETH",0.0530314299607309,2015
"ETH",0.0530314299607309,2016
"ETH",0.0530314299607309,2017
"ETH",0.0530314299607309,2018
"ETH",0.0530314299607309,2019
"ETH",0.0530314299607309,2020
"FIN",0.0125013166571378,2010
"FIN",0.0125013166571378,2011
"FIN",0.0125013166571378,2012
"FIN",0.0125013166571378,2013
"FIN",0.0125013166571378,2014
"FIN",0.0125013166571378,2015
"FIN",0.0125013166571378,2016
"FIN",0.0125013166571378,2017
"FIN",0.0125013166571378,2018
"FIN",0.0125013166571378,2019
"FIN",0.0125013166571378,2020
"FJI",0.0309284981386944,2010
"FJI",0.0309284981386944,2011
"FJI",0.0309284981386944,2012
"FJI",0.0309284981386944,2013
"FJI",0.0309284981386944,2014
"FJI",0.0309284981386944,2015
"FJI",0.0309284981386944,2016
"FJI",0.0309284981386944,2017
"FJI",0.0309284981386944,2018
"FJI",0.0309284981386944,2019
"FJI",0.0309284981386944,2020
"FRA",0.0247740922166716,2010
"FRA",0.0247740922166716,2011
"FRA",0.0247740922166716,2012
"FRA",0.0247740922166716,2013
"FRA",0.0247740922166716,2014
"FRA",0.0247740922166716,2015
"FRA",0.0247740922166716,2016
"FRA",0.0247740922166716,2017
"FRA",0.0247740922166716,2018
"FRA",0.0247740922166716,2019
"FRA",0.0247740922166716,2020
"FRO",0.0137652297612201,2010
"FRO",0.0137652297612201,2011
"FRO",0.0137652297612201,2012
"FRO",0.0137652297612201,2013
"FRO",0.0137652297612201,2014
"FRO",0.0137652297612201,2015
"FRO",0.0137652297612201,2016
"FRO",0.0137652297612201,2017
"FRO",0.0137652297612201,2018
"FRO",0.0137652297612201,2019
"FRO",0.0137652297612201,2020
"FSM",0.0345133222977813,2010
"FSM",0.0345133222977813,2011
"FSM",0.0345133222977813,2012
"FSM",0.0345133222977813,2013
"FSM",0.0345133222977813,2014
"FSM",0.0345133222977813,2015
"FSM",0.0345133222977813,2016
"FSM",0.0345133222977813,2017
"FSM",0.0345133222977813,2018
"FSM",0.0345133222977813,2019
"FSM",0.0345133222977813,2020
"GAB",0.0270553958804707,2010
"GAB",0.0270553958804707,2011
"GAB",0.0270553958804707,2012
"GAB",0.0270553958804707,2013
"GAB",0.0270553958804707,2014
"GAB",0.0270553958804707,2015
"GAB",0.0270553958804707,2016
"GAB",0.0270553958804707,2017
"GAB",0.0270553958804707,2018
"GAB",0.0270553958804707,2019
"GAB",0.0270553958804707,2020
"GBR",0.0245767666735699,2010
"GBR",0.0245767666735699,2011
"GBR",0.0245767666735699,2012
"GBR",0.0245767666735699,2013
"GBR",0.0245767666735699,2014
"GBR",0.0245767666735699,2015
"GBR",0.0245767666735699,2016
"GBR",0.0245767666735699,2017
"GBR",0.0245767666735699,2018
"GBR",0.0245767666735699,2019
"GBR",0.0245767666735699,2020
"GEO",0.0305133536074196,2010
"GEO",0.0305133536074196,2011
"GEO",0.0305133536074196,2012
"GEO",0.0305133536074196,2013
"GEO",0.0305133536074196,2014
"GEO",0.0305133536074196,2015
"GEO",0.0305133536074196,2016
"GEO",0.0305133536074196,2017
"GEO",0.0305133536074196,2018
"GEO",0.0305133536074196,2019
"GEO",0.0305133536074196,2020
"GHA",0.0384875175911237,2010
"GHA",0.0384875175911237,2011
"GHA",0.0384875175911237,2012
"GHA",0.0384875175911237,2013
"GHA",0.0384875175911237,2014
"GHA",0.0384875175911237,2015
"GHA",0.0384875175911237,2016
"GHA",0.0384875175911237,2017
"GHA",0.0384875175911237,2018
"GHA",0.0384875175911237,2019
"GHA",0.0384875175911237,2020
"GIB",0.0141124038051801,2010
"GIB",0.0141124038051801,2011
"GIB",0.0141124038051801,2012
"GIB",0.0141124038051801,2013
"GIB",0.0141124038051801,2014
"GIB",0.0141124038051801,2015
"GIB",0.0141124038051801,2016
"GIB",0.0141124038051801,2017
"GIB",0.0141124038051801,2018
"GIB",0.0141124038051801,2019
"GIB",0.0141124038051801,2020
"GIN",0.0368557129682218,2010
"GIN",0.0368557129682218,2011
"GIN",0.0368557129682218,2012
"GIN",0.0368557129682218,2013
"GIN",0.0368557129682218,2014
"GIN",0.0368557129682218,2015
"GIN",0.0368557129682218,2016
"GIN",0.0368557129682218,2017
"GIN",0.0368557129682218,2018
"GIN",0.0368557129682218,2019
"GIN",0.0368557129682218,2020
"GMB",0.0353645746489321,2010
"GMB",0.0353645746489321,2011
"GMB",0.0353645746489321,2012
"GMB",0.0353645746489321,2013
"GMB",0.0353645746489321,2014
"GMB",0.0353645746489321,2015
"GMB",0.0353645746489321,2016
"GMB",0.0353645746489321,2017
"GMB",0.0353645746489321,2018
"GMB",0.0353645746489321,2019
"GMB",0.0353645746489321,2020
"GNB",0.0356387132376133,2010
"GNB",0.0356387132376133,2011
"GNB",0.0356387132376133,2012
"GNB",0.0356387132376133,2013
"GNB",0.0356387132376133,2014
"GNB",0.0356387132376133,2015
"GNB",0.0356387132376133,2016
"GNB",0.0356387132376133,2017
"GNB",0.0356387132376133,2018
"GNB",0.0356387132376133,2019
"GNB",0.0356387132376133,2020
"GNQ",0.0238836032754202,2010
"GNQ",0.0238836032754202,2011
"GNQ",0.0238836032754202,2012
"GNQ",0.0238836032754202,2013
"GNQ",0.0238836032754202,2014
"GNQ",0.0238836032754202,2015
"GNQ",0.0238836032754202,2016
"GNQ",0.0238836032754202,2017
