Year,iso_code3,qty_soil_organic_c_stock_temperate_crop_grass_tonne_per_ha
2048,CAF,40.50514773367684
2049,CAF,40.50514773367684
2050,CAF,40.50514773367684
2021,CAN,65.53763506220409
2022,CAN,65.53763506220409
2023,CAN,65.53763506220409
2024,CAN,65.53763506220409
2025,CAN,65.53763506220409
2026,CAN,65.53763506220409
2027,CAN,65.53763506220409
2028,CAN,65.53763506220409
2029,CAN,65.53763506220409
2030,CAN,65.53763506220409
2031,CAN,65.53763506220409
2032,CAN,65.53763506220409
2033,CAN,65.53763506220409
2034,CAN,65.53763506220409
2035,CAN,65.53763506220409
2036,CAN,65.53763506220409
2037,CAN,65.53763506220409
2038,CAN,65.53763506220409
2039,CAN,65.53763506220409
2040,CAN,65.53763506220409
2041,CAN,65.53763506220409
2042,CAN,65.53763506220409
2043,CAN,65.53763506220409
2044,CAN,65.53763506220409
2045,CAN,65.53763506220409
2046,CAN,65.53763506220409
2047,CAN,65.53763506220409
2048,CAN,65.53763506220409
2049,CAN,65.53763506220409
2050,CAN,65.53763506220409
2021,CHE,81.17270524899058
2022,CHE,81.17270524899058
2023,CHE,81.17270524899058
2024,CHE,81.17270524899058
2025,CHE,81.17270524899058
2026,CHE,81.17270524899058
2027,CHE,81.17270524899058
2028,CHE,81.17270524899058
2029,CHE,81.17270524899058
2030,CHE,81.17270524899058
2031,CHE,81.17270524899058
2032,CHE,81.17270524899058
2033,CHE,81.17270524899058
2034,CHE,81.17270524899058
2035,CHE,81.17270524899058
2036,CHE,81.17270524899058
2037,CHE,81.17270524899058
2038,CHE,81.17270524899058
2039,CHE,81.17270524899058
2040,CHE,81.17270524899058
2041,CHE,81.17270524899058
2042,CHE,81.17270524899058
2043,CHE,81.17270524899058
2044,CHE,81.17270524899058
2045,CHE,81.17270524899058
2046,CHE,81.17270524899058
2047,CHE,81.17270524899058
2048,CHE,81.17270524899058
2049,CHE,81.17270524899058
2050,CHE,81.17270524899058
2021,CHL,69.70016340116958
2022,CHL,69.70016340116958
2023,CHL,69.70016340116958
2024,CHL,69.70016340116958
2025,CHL,69.70016340116958
2026,CHL,69.70016340116958
2027,CHL,69.70016340116958
2028,CHL,69.70016340116958
2029,CHL,69.70016340116958
2030,CHL,69.70016340116958
2031,CHL,69.70016340116958
2032,CHL,69.70016340116958
2033,CHL,69.70016340116958
2034,CHL,69.70016340116958
2035,CHL,69.70016340116958
2036,CHL,69.70016340116958
2037,CHL,69.70016340116958
2038,CHL,69.70016340116958
2039,CHL,69.70016340116958
2040,CHL,69.70016340116958
2041,CHL,69.70016340116958
2042,CHL,69.70016340116958
2043,CHL,69.70016340116958
2044,CHL,69.70016340116958
2045,CHL,69.70016340116958
2046,CHL,69.70016340116958
2047,CHL,69.70016340116958
2048,CHL,69.70016340116958
2049,CHL,69.70016340116958
2050,CHL,69.70016340116958
2021,CHN,46.996558710010135
2022,CHN,46.996558710010135
2023,CHN,46.996558710010135
2024,CHN,46.996558710010135
2025,CHN,46.996558710010135
2026,CHN,46.996558710010135
2027,CHN,46.996558710010135
2028,CHN,46.996558710010135
2029,CHN,46.996558710010135
2030,CHN,46.996558710010135
2031,CHN,46.996558710010135
2032,CHN,46.996558710010135
2033,CHN,46.996558710010135
2034,CHN,46.996558710010135
2035,CHN,46.996558710010135
2036,CHN,46.996558710010135
2037,CHN,46.996558710010135
2038,CHN,46.996558710010135
2039,CHN,46.996558710010135
2040,CHN,46.996558710010135
2041,CHN,46.996558710010135
2042,CHN,46.996558710010135
2043,CHN,46.996558710010135
2044,CHN,46.996558710010135
2045,CHN,46.996558710010135
2046,CHN,46.996558710010135
2047,CHN,46.996558710010135
2048,CHN,46.996558710010135
2049,CHN,46.996558710010135
2050,CHN,46.996558710010135
2021,CIV,37.98006175838989
2022,CIV,37.98006175838989
2023,CIV,37.98006175838989
2024,CIV,37.98006175838989
2025,CIV,37.98006175838989
2026,CIV,37.98006175838989
2027,CIV,37.98006175838989
2028,CIV,37.98006175838989
2029,CIV,37.98006175838989
2030,CIV,37.98006175838989
2031,CIV,37.98006175838989
2032,CIV,37.98006175838989
2033,CIV,37.98006175838989
2034,CIV,37.98006175838989
2035,CIV,37.98006175838989
2036,CIV,37.98006175838989
2037,CIV,37.98006175838989
2038,CIV,37.98006175838989
2039,CIV,37.98006175838989
2040,CIV,37.98006175838989
2041,CIV,37.98006175838989
2042,CIV,37.98006175838989
2043,CIV,37.98006175838989
2044,CIV,37.98006175838989
2045,CIV,37.98006175838989
2046,CIV,37.98006175838989
2047,CIV,37.98006175838989
2048,CIV,37.98006175838989
2049,CIV,37.98006175838989
2050,CIV,37.98006175838989
2021,CMR,47.09686995930688
2022,CMR,47.09686995930688
2023,CMR,47.09686995930688
2024,CMR,47.09686995930688
2025,CMR,47.09686995930688
2026,CMR,47.09686995930688
2027,CMR,47.09686995930688
2028,CMR,47.09686995930688
2029,CMR,47.09686995930688
2030,CMR,47.09686995930688
2031,CMR,47.09686995930688
2032,CMR,47.09686995930688
2033,CMR,47.09686995930688
2034,CMR,47.09686995930688
2035,CMR,47.09686995930688
2036,CMR,47.09686995930688
2037,CMR,47.09686995930688
2038,CMR,47.09686995930688
2039,CMR,47.09686995930688
2040,CMR,47.09686995930688
2041,CMR,47.09686995930688
2042,CMR,47.09686995930688
2043,CMR,47.09686995930688
2044,CMR,47.09686995930688
2045,CMR,47.09686995930688
2046,CMR,47.09686995930688
2047,CMR,47.09686995930688
2048,CMR,47.09686995930688
2049,CMR,47.09686995930688
2050,CMR,47.09686995930688
2021,COD,45.195778023606856
2022,COD,45.195778023606856
2023,COD,45.195778023606856
2024,COD,45.195778023606856
2025,COD,45.195778023606856
2026,COD,45.195778023606856
2027,COD,45.195778023606856
2028,COD,45.195778023606856
2029,COD,45.195778023606856
2030,COD,45.195778023606856
2031,COD,45.195778023606856
2032,COD,45.195778023606856
2033,COD,45.195778023606856
2034,COD,45.195778023606856
2035,COD,45.195778023606856
2036,COD,45.195778023606856
2037,COD,45.195778023606856
2038,COD,45.195778023606856
2039,COD,45.195778023606856
2040,COD,45.195778023606856
2041,COD,45.195778023606856
2042,COD,45.195778023606856
2043,COD,45.195778023606856
2044,COD,45.195778023606856
2045,COD,45.195778023606856
2046,COD,45.195778023606856
2047,COD,45.195778023606856
2048,COD,45.195778023606856
2049,COD,45.195778023606856
2050,COD,45.195778023606856
2021,COG,49.18421506218211
2022,COG,49.18421506218211
2023,COG,49.18421506218211
2024,COG,49.18421506218211
2025,COG,49.18421506218211
2026,COG,49.18421506218211
2027,COG,49.18421506218211
2028,COG,49.18421506218211
2029,COG,49.18421506218211
2030,COG,49.18421506218211
2031,COG,49.18421506218211
2032,COG,49.18421506218211
2033,COG,49.18421506218211
2034,COG,49.18421506218211
2035,COG,49.18421506218211
2036,COG,49.18421506218211
2037,COG,49.18421506218211
2038,COG,49.18421506218211
2039,COG,49.18421506218211
2040,COG,49.18421506218211
2041,COG,49.18421506218211
2042,COG,49.18421506218211
2043,COG,49.18421506218211
2044,COG,49.18421506218211
2045,COG,49.18421506218211
2046,COG,49.18421506218211
2047,COG,49.18421506218211
2048,COG,49.18421506218211
2049,COG,49.18421506218211
2050,COG,49.18421506218211
2021,COL,61.958069810799
2022,COL,61.958069810799
2023,COL,61.958069810799
2024,COL,61.958069810799
2025,COL,61.958069810799
2026,COL,61.958069810799
2027,COL,61.958069810799
2028,COL,61.958069810799
2029,COL,61.958069810799
2030,COL,61.958069810799
2031,COL,61.958069810799
2032,COL,61.958069810799
2033,COL,61.958069810799
2034,COL,61.958069810799
2035,COL,61.958069810799
2036,COL,61.958069810799
2037,COL,61.958069810799
2038,COL,61.958069810799
2039,COL,61.958069810799
2040,COL,61.958069810799
2041,COL,61.958069810799
2042,COL,61.958069810799
2043,COL,61.958069810799
2044,COL,61.958069810799
2045,COL,61.958069810799
2046,COL,61.958069810799
2047,COL,61.958069810799
2048,COL,61.958069810799
2049,COL,61.958069810799
2050,COL,61.958069810799
2021,COM,71.94416607015032
2022,COM,71.94416607015032
2023,COM,71.94416607015032
2024,COM,71.94416607015032
2025,COM,71.94416607015032
2026,COM,71.94416607015032
2027,COM,71.94416607015032
2028,COM,71.94416607015032
2029,COM,71.94416607015032
2030,COM,71.94416607015032
2031,COM,71.94416607015032
2032,COM,71.94416607015032
2033,COM,71.94416607015032
2034,COM,71.94416607015032
2035,COM,71.94416607015032
2036,COM,71.94416607015032
2037,COM,71.94416607015032
2038,COM,71.94416607015032
2039,COM,71.94416607015032
2040,COM,71.94416607015032
2041,COM,71.94416607015032
2042,COM,71.94416607015032
2043,COM,71.94416607015032
2044,COM,71.94416607015032
2045,COM,71.94416607015032
2046,COM,71.94416607015032
2047,COM,71.94416607015032
2048,COM,71.94416607015032
2049,COM,71.94416607015032
2050,COM,71.94416607015032
2021,CPV,30.323285143032912
2022,CPV,30.323285143032912
2023,CPV,30.323285143032912
2024,CPV,30.323285143032912
2025,CPV,30.323285143032912
2026,CPV,30.323285143032912
2027,CPV,30.323285143032912
2028,CPV,30.323285143032912
2029,CPV,30.323285143032912
2030,CPV,30.323285143032912
2031,CPV,30.323285143032912
2032,CPV,30.323285143032912
2033,CPV,30.323285143032912
2034,CPV,30.323285143032912
2035,CPV,30.323285143032912
2036,CPV,30.323285143032912
2037,CPV,30.323285143032912
2038,CPV,30.323285143032912
2039,CPV,30.323285143032912
2040,CPV,30.323285143032912
2041,CPV,30.323285143032912
2042,CPV,30.323285143032912
2043,CPV,30.323285143032912
2044,CPV,30.323285143032912
2045,CPV,30.323285143032912
2046,CPV,30.323285143032912
2047,CPV,30.323285143032912
2048,CPV,30.323285143032912
2049,CPV,30.323285143032912
2050,CPV,30.323285143032912
2021,CRI,67.8904317596052
2022,CRI,67.8904317596052
2023,CRI,67.8904317596052
2024,CRI,67.8904317596052
2025,CRI,67.8904317596052
2026,CRI,67.8904317596052
2027,CRI,67.8904317596052
2028,CRI,67.8904317596052
2029,CRI,67.8904317596052
2030,CRI,67.8904317596052
2031,CRI,67.8904317596052
2032,CRI,67.8904317596052
2033,CRI,67.8904317596052
2034,CRI,67.8904317596052
2035,CRI,67.8904317596052
2036,CRI,67.8904317596052
2037,CRI,67.8904317596052
2038,CRI,67.8904317596052
2039,CRI,67.8904317596052
2040,CRI,67.8904317596052
2041,CRI,67.8904317596052
2042,CRI,67.8904317596052
2043,CRI,67.8904317596052
2044,CRI,67.8904317596052
2045,CRI,67.8904317596052
2046,CRI,67.8904317596052
2047,CRI,67.8904317596052
2048,CRI,67.8904317596052
2049,CRI,67.8904317596052
2050,CRI,67.8904317596052
2021,CUB,63.40013499831253
2022,CUB,63.40013499831253
2023,CUB,63.40013499831253
2024,CUB,63.40013499831253
2025,CUB,63.40013499831253
2026,CUB,63.40013499831253
2027,CUB,63.40013499831253
2028,CUB,63.40013499831253
2029,CUB,63.40013499831253
2030,CUB,63.40013499831253
2031,CUB,63.40013499831253
2032,CUB,63.40013499831253
2033,CUB,63.40013499831253
2034,CUB,63.40013499831253
2035,CUB,63.40013499831253
2036,CUB,63.40013499831253
2037,CUB,63.40013499831253
2038,CUB,63.40013499831253
2039,CUB,63.40013499831253
2040,CUB,63.40013499831253
2041,CUB,63.40013499831253
2042,CUB,63.40013499831253
2043,CUB,63.40013499831253
2044,CUB,63.40013499831253
2045,CUB,63.40013499831253
2046,CUB,63.40013499831253
2047,CUB,63.40013499831253
2048,CUB,63.40013499831253
2049,CUB,63.40013499831253
2050,CUB,63.40013499831253
2021,CUW,42.41390728476821
2022,CUW,42.41390728476821
2023,CUW,42.41390728476821
2024,CUW,42.41390728476821
2025,CUW,42.41390728476821
2026,CUW,42.41390728476821
2027,CUW,42.41390728476821
2028,CUW,42.41390728476821
2029,CUW,42.41390728476821
2030,CUW,42.41390728476821
2031,CUW,42.41390728476821
2032,CUW,42.41390728476821
2033,CUW,42.41390728476821
2034,CUW,42.41390728476821
2035,CUW,42.41390728476821
2036,CUW,42.41390728476821
2037,CUW,42.41390728476821
2038,CUW,42.41390728476821
2039,CUW,42.41390728476821
2040,CUW,42.41390728476821
2041,CUW,42.41390728476821
2042,CUW,42.41390728476821
2043,CUW,42.41390728476821
2044,CUW,42.41390728476821
2045,CUW,42.41390728476821
2046,CUW,42.41390728476821
2047,CUW,42.41390728476821
2048,CUW,42.41390728476821
2049,CUW,42.41390728476821
2050,CUW,42.41390728476821
2021,CYM,72.36111111111111
2022,CYM,72.36111111111111
2023,CYM,72.36111111111111
2024,CYM,72.36111111111111
2025,CYM,72.36111111111111
2026,CYM,72.36111111111111
2027,CYM,72.36111111111111
2028,CYM,72.36111111111111
2029,CYM,72.36111111111111
2030,CYM,72.36111111111111
2031,CYM,72.36111111111111
2032,CYM,72.36111111111111
2033,CYM,72.36111111111111
2034,CYM,72.36111111111111
2035,CYM,72.36111111111111
2036,CYM,72.36111111111111
2037,CYM,72.36111111111111
2038,CYM,72.36111111111111
2039,CYM,72.36111111111111
2040,CYM,72.36111111111111
2041,CYM,72.36111111111111
2042,CYM,72.36111111111111
2043,CYM,72.36111111111111
2044,CYM,72.36111111111111
2045,CYM,72.36111111111111
2046,CYM,72.36111111111111
2047,CYM,72.36111111111111
2048,CYM,72.36111111111111
2049,CYM,72.36111111111111
2050,CYM,72.36111111111111
2021,CYP,39.24022078233741
2022,CYP,39.24022078233741
2023,CYP,39.24022078233741
2024,CYP,39.24022078233741
2025,CYP,39.24022078233741
2026,CYP,39.24022078233741
2027,CYP,39.24022078233741
2028,CYP,39.24022078233741
2029,CYP,39.24022078233741
2030,CYP,39.24022078233741
2031,CYP,39.24022078233741
2032,CYP,39.24022078233741
2033,CYP,39.24022078233741
2034,CYP,39.24022078233741
2035,CYP,39.24022078233741
2036,CYP,39.24022078233741
2037,CYP,39.24022078233741
2038,CYP,39.24022078233741
2039,CYP,39.24022078233741
2040,CYP,39.24022078233741
2041,CYP,39.24022078233741
2042,CYP,39.24022078233741
2043,CYP,39.24022078233741
2044,CYP,39.24022078233741
2045,CYP,39.24022078233741
2046,CYP,39.24022078233741
2047,CYP,39.24022078233741
2048,CYP,39.24022078233741
2049,CYP,39.24022078233741
2050,CYP,39.24022078233741
2021,CZE,53.45356701916367
2022,CZE,53.45356701916367
2023,CZE,53.45356701916367
2024,CZE,53.45356701916367
2025,CZE,53.45356701916367
2026,CZE,53.45356701916367
2027,CZE,53.45356701916367
2028,CZE,53.45356701916367
2029,CZE,53.45356701916367
2030,CZE,53.45356701916367
2031,CZE,53.45356701916367
2032,CZE,53.45356701916367
2033,CZE,53.45356701916367
2034,CZE,53.45356701916367
2035,CZE,53.45356701916367
2036,CZE,53.45356701916367
2037,CZE,53.45356701916367
2038,CZE,53.45356701916367
2039,CZE,53.45356701916367
2040,CZE,53.45356701916367
2041,CZE,53.45356701916367
2042,CZE,53.45356701916367
2043,CZE,53.45356701916367
2044,CZE,53.45356701916367
2045,CZE,53.45356701916367
2046,CZE,53.45356701916367
2047,CZE,53.45356701916367
2048,CZE,53.45356701916367
2049,CZE,53.45356701916367
2050,CZE,53.45356701916367
2021,DEU,59.40623059819493
2022,DEU,59.40623059819493
2023,DEU,59.40623059819493
2024,DEU,59.40623059819493
2025,DEU,59.40623059819493
2026,DEU,59.40623059819493
2027,DEU,59.40623059819493
2028,DEU,59.40623059819493
2029,DEU,59.40623059819493
2030,DEU,59.40623059819493
2031,DEU,59.40623059819493
2032,DEU,59.40623059819493
2033,DEU,59.40623059819493
2034,DEU,59.40623059819493
2035,DEU,59.40623059819493
2036,DEU,59.40623059819493
2037,DEU,59.40623059819493
2038,DEU,59.40623059819493
2039,DEU,59.40623059819493
2040,DEU,59.40623059819493
2041,DEU,59.40623059819493
2042,DEU,59.40623059819493
2043,DEU,59.40623059819493
2044,DEU,59.40623059819493
2045,DEU,59.40623059819493
2046,DEU,59.40623059819493
2047,DEU,59.40623059819493
2048,DEU,59.40623059819493
2049,DEU,59.40623059819493
2050,DEU,59.40623059819493
2021,DJI,20.403953488372093
2022,DJI,20.403953488372093
2023,DJI,20.403953488372093
2024,DJI,20.403953488372093
2025,DJI,20.403953488372093
2026,DJI,20.403953488372093
2027,DJI,20.403953488372093
2028,DJI,20.403953488372093
2029,DJI,20.403953488372093
2030,DJI,20.403953488372093
2031,DJI,20.403953488372093
2032,DJI,20.403953488372093
2033,DJI,20.403953488372093
2034,DJI,20.403953488372093
2035,DJI,20.403953488372093
2036,DJI,20.403953488372093
2037,DJI,20.403953488372093
2038,DJI,20.403953488372093
2039,DJI,20.403953488372093
2040,DJI,20.403953488372093
2041,DJI,20.403953488372093
2042,DJI,20.403953488372093
2043,DJI,20.403953488372093
2044,DJI,20.403953488372093
2045,DJI,20.403953488372093
2046,DJI,20.403953488372093
2047,DJI,20.403953488372093
2048,DJI,20.403953488372093
2049,DJI,20.403953488372093
2050,DJI,20.403953488372093
2021,DMA,76.16148148148149
2022,DMA,76.16148148148149
2023,DMA,76.16148148148149
2024,DMA,76.16148148148149
2025,DMA,76.16148148148149
2026,DMA,76.16148148148149
2027,DMA,76.16148148148149
2028,DMA,76.16148148148149
2029,DMA,76.16148148148149
2030,DMA,76.16148148148149
2031,DMA,76.16148148148149
2032,DMA,76.16148148148149
2033,DMA,76.16148148148149
2034,DMA,76.16148148148149
2035,DMA,76.16148148148149
2036,DMA,76.16148148148149
2037,DMA,76.16148148148149
2038,DMA,76.16148148148149
2039,DMA,76.16148148148149
2040,DMA,76.16148148148149
2041,DMA,76.16148148148149
2042,DMA,76.16148148148149
2043,DMA,76.16148148148149
2044,DMA,76.16148148148149
2045,DMA,76.16148148148149
2046,DMA,76.16148148148149
2047,DMA,76.16148148148149
2048,DMA,76.16148148148149
2049,DMA,76.16148148148149
2050,DMA,76.16148148148149
2021,DNK,57.16547399099638
2022,DNK,57.16547399099638
2023,DNK,57.16547399099638
2024,DNK,57.16547399099638
2025,DNK,57.16547399099638
2026,DNK,57.16547399099638
2027,DNK,57.16547399099638
2028,DNK,57.16547399099638
2029,DNK,57.16547399099638
2030,DNK,57.16547399099638
2031,DNK,57.16547399099638
2032,DNK,57.16547399099638
2033,DNK,57.16547399099638
2034,DNK,57.16547399099638
2035,DNK,57.16547399099638
2036,DNK,57.16547399099638
2037,DNK,57.16547399099638
2038,DNK,57.16547399099638
2039,DNK,57.16547399099638
2040,DNK,57.16547399099638
2041,DNK,57.16547399099638
2042,DNK,57.16547399099638
2043,DNK,57.16547399099638
2044,DNK,57.16547399099638
2045,DNK,57.16547399099638
2046,DNK,57.16547399099638
2047,DNK,57.16547399099638
2048,DNK,57.16547399099638
2049,DNK,57.16547399099638
2050,DNK,57.16547399099638
2021,DOM,66.05496602139473
2022,DOM,66.05496602139473
2023,DOM,66.05496602139473
2024,DOM,66.05496602139473
2025,DOM,66.05496602139473
2026,DOM,66.05496602139473
2027,DOM,66.05496602139473
2028,DOM,66.05496602139473
2029,DOM,66.05496602139473
2030,DOM,66.05496602139473
2031,DOM,66.05496602139473
2032,DOM,66.05496602139473
2033,DOM,66.05496602139473
2034,DOM,66.05496602139473
2035,DOM,66.05496602139473
2036,DOM,66.05496602139473
2037,DOM,66.05496602139473
2038,DOM,66.05496602139473
2039,DOM,66.05496602139473
2040,DOM,66.05496602139473
2041,DOM,66.05496602139473
2042,DOM,66.05496602139473
2043,DOM,66.05496602139473
2044,DOM,66.05496602139473
2045,DOM,66.05496602139473
2046,DOM,66.05496602139473
2047,DOM,66.05496602139473
2048,DOM,66.05496602139473
2049,DOM,66.05496602139473
2050,DOM,66.05496602139473
2021,DZA,18.414140671333016
2022,DZA,18.414140671333016
2023,DZA,18.414140671333016
2024,DZA,18.414140671333016
2025,DZA,18.414140671333016
2026,DZA,18.414140671333016
2027,DZA,18.414140671333016
2028,DZA,18.414140671333016
2029,DZA,18.414140671333016
2030,DZA,18.414140671333016
2031,DZA,18.414140671333016
2032,DZA,18.414140671333016
2033,DZA,18.414140671333016
2034,DZA,18.414140671333016
2035,DZA,18.414140671333016
2036,DZA,18.414140671333016
2037,DZA,18.414140671333016
2038,DZA,18.414140671333016
2039,DZA,18.414140671333016
2040,DZA,18.414140671333016
2041,DZA,18.414140671333016
2042,DZA,18.414140671333016
2043,DZA,18.414140671333016
2044,DZA,18.414140671333016
2045,DZA,18.414140671333016
2046,DZA,18.414140671333016
2047,DZA,18.414140671333016
2048,DZA,18.414140671333016
2049,DZA,18.414140671333016
2050,DZA,18.414140671333016
2021,ECU,70.4086107718939
2022,ECU,70.4086107718939
2023,ECU,70.4086107718939
2024,ECU,70.4086107718939
2025,ECU,70.4086107718939
2026,ECU,70.4086107718939
2027,ECU,70.4086107718939
2028,ECU,70.4086107718939
2029,ECU,70.4086107718939
2030,ECU,70.4086107718939
2031,ECU,70.4086107718939
2032,ECU,70.4086107718939
2033,ECU,70.4086107718939
2034,ECU,70.4086107718939
2035,ECU,70.4086107718939
2036,ECU,70.4086107718939
2037,ECU,70.4086107718939
2038,ECU,70.4086107718939
2039,ECU,70.4086107718939
2040,ECU,70.4086107718939
2041,ECU,70.4086107718939
2042,ECU,70.4086107718939
2043,ECU,70.4086107718939
2044,ECU,70.4086107718939
2045,ECU,70.4086107718939
2046,ECU,70.4086107718939
2047,ECU,70.4086107718939
2048,ECU,70.4086107718939
2049,ECU,70.4086107718939
2050,ECU,70.4086107718939
2021,EGY,19.193318496308567
2022,EGY,19.193318496308567
2023,EGY,19.193318496308567
2024,EGY,19.193318496308567
2025,EGY,19.193318496308567
2026,EGY,19.193318496308567
2027,EGY,19.193318496308567
2028,EGY,19.193318496308567
2029,EGY,19.193318496308567
2030,EGY,19.193318496308567
2031,EGY,19.193318496308567
2032,EGY,19.193318496308567
2033,EGY,19.193318496308567
2034,EGY,19.193318496308567
2035,EGY,19.193318496308567
2036,EGY,19.193318496308567
2037,EGY,19.193318496308567
2038,EGY,19.193318496308567
2039,EGY,19.193318496308567
2040,EGY,19.193318496308567
2041,EGY,19.193318496308567
2042,EGY,19.193318496308567
2043,EGY,19.193318496308567
2044,EGY,19.193318496308567
2045,EGY,19.193318496308567
2046,EGY,19.193318496308567
2047,EGY,19.193318496308567
2048,EGY,19.193318496308567
2049,EGY,19.193318496308567
2050,EGY,19.193318496308567
2021,ERI,29.98371616078753
2022,ERI,29.98371616078753
2023,ERI,29.98371616078753
2024,ERI,29.98371616078753
2025,ERI,29.98371616078753
2026,ERI,29.98371616078753
2027,ERI,29.98371616078753
2028,ERI,29.98371616078753
2029,ERI,29.98371616078753
2030,ERI,29.98371616078753
2031,ERI,29.98371616078753
2032,ERI,29.98371616078753
2033,ERI,29.98371616078753
2034,ERI,29.98371616078753
2035,ERI,29.98371616078753
2036,ERI,29.98371616078753
2037,ERI,29.98371616078753
2038,ERI,29.98371616078753
2039,ERI,29.98371616078753
2040,ERI,29.98371616078753
2041,ERI,29.98371616078753
2042,ERI,29.98371616078753
2043,ERI,29.98371616078753
2044,ERI,29.98371616078753
2045,ERI,29.98371616078753
2046,ERI,29.98371616078753
2047,ERI,29.98371616078753
2048,ERI,29.98371616078753
2049,ERI,29.98371616078753
2050,ERI,29.98371616078753
2021,ESP,45.72651106153072
2022,ESP,45.72651106153072
2023,ESP,45.72651106153072
2024,ESP,45.72651106153072
2025,ESP,45.72651106153072
2026,ESP,45.72651106153072
2027,ESP,45.72651106153072
2028,ESP,45.72651106153072
2029,ESP,45.72651106153072
2030,ESP,45.72651106153072
2031,ESP,45.72651106153072
2032,ESP,45.72651106153072
2033,ESP,45.72651106153072
2034,ESP,45.72651106153072
2035,ESP,45.72651106153072
2036,ESP,45.72651106153072
2037,ESP,45.72651106153072
2038,ESP,45.72651106153072
2039,ESP,45.72651106153072
2040,ESP,45.72651106153072
2041,ESP,45.72651106153072
2042,ESP,45.72651106153072
2043,ESP,45.72651106153072
2044,ESP,45.72651106153072
2045,ESP,45.72651106153072
2046,ESP,45.72651106153072
2047,ESP,45.72651106153072
2048,ESP,45.72651106153072
2049,ESP,45.72651106153072
2050,ESP,45.72651106153072
2021,EST,83.19351389878831
2022,EST,83.19351389878831
2023,EST,83.19351389878831
2024,EST,83.19351389878831
2025,EST,83.19351389878831
2026,EST,83.19351389878831
2027,EST,83.19351389878831
2028,EST,83.19351389878831
2029,EST,83.19351389878831
2030,EST,83.19351389878831
2031,EST,83.19351389878831
2032,EST,83.19351389878831
2033,EST,83.19351389878831
2034,EST,83.19351389878831
2035,EST,83.19351389878831
2036,EST,83.19351389878831
2037,EST,83.19351389878831
2038,EST,83.19351389878831
2039,EST,83.19351389878831
2040,EST,83.19351389878831
2041,EST,83.19351389878831
2042,EST,83.19351389878831
2043,EST,83.19351389878831
2044,EST,83.19351389878831
2045,EST,83.19351389878831
2046,EST,83.19351389878831
2047,EST,83.19351389878831
2048,EST,83.19351389878831
2049,EST,83.19351389878831
2050,EST,83.19351389878831
2021,ETH,50.08696309309587
2022,ETH,50.08696309309587
2023,ETH,50.08696309309587
2024,ETH,50.08696309309587
2025,ETH,50.08696309309587
2026,ETH,50.08696309309587
2027,ETH,50.08696309309587
2028,ETH,50.08696309309587
2029,ETH,50.08696309309587
2030,ETH,50.08696309309587
2031,ETH,50.08696309309587
2032,ETH,50.08696309309587
2033,ETH,50.08696309309587
2034,ETH,50.08696309309587
2035,ETH,50.08696309309587
2036,ETH,50.08696309309587
2037,ETH,50.08696309309587
2038,ETH,50.08696309309587
2039,ETH,50.08696309309587
2040,ETH,50.08696309309587
2041,ETH,50.08696309309587
2042,ETH,50.08696309309587
2043,ETH,50.08696309309587
2044,ETH,50.08696309309587
2045,ETH,50.08696309309587
2046,ETH,50.08696309309587
2047,ETH,50.08696309309587
2048,ETH,50.08696309309587
2049,ETH,50.08696309309587
2050,ETH,50.08696309309587
2021,FIN,79.5465887058298
2022,FIN,79.5465887058298
2023,FIN,79.5465887058298
2024,FIN,79.5465887058298
2025,FIN,79.5465887058298
2026,FIN,79.5465887058298
2027,FIN,79.5465887058298
2028,FIN,79.5465887058298
2029,FIN,79.5465887058298
2030,FIN,79.5465887058298
2031,FIN,79.5465887058298
2032,FIN,79.5465887058298
2033,FIN,79.5465887058298
2034,FIN,79.5465887058298
2035,FIN,79.5465887058298
2036,FIN,79.5465887058298
2037,FIN,79.5465887058298
2038,FIN,79.5465887058298
2039,FIN,79.5465887058298
2040,FIN,79.5465887058298
2041,FIN,79.5465887058298
2042,FIN,79.5465887058298
2043,FIN,79.5465887058298
2044,FIN,79.5465887058298
2045,FIN,79.5465887058298
2046,FIN,79.5465887058298
2047,FIN,79.5465887058298
2048,FIN,79.5465887058298
2049,FIN,79.5465887058298
2050,FIN,79.5465887058298
2021,FJI,62.98731678133413
2022,FJI,62.98731678133413
2023,FJI,62.98731678133413
2024,FJI,62.98731678133413
2025,FJI,62.98731678133413
2026,FJI,62.98731678133413
2027,FJI,62.98731678133413
2028,FJI,62.98731678133413
2029,FJI,62.98731678133413
2030,FJI,62.98731678133413
2031,FJI,62.98731678133413
2032,FJI,62.98731678133413
2033,FJI,62.98731678133413
2034,FJI,62.98731678133413
2035,FJI,62.98731678133413
2036,FJI,62.98731678133413
2037,FJI,62.98731678133413
2038,FJI,62.98731678133413
2039,FJI,62.98731678133413
2040,FJI,62.98731678133413
2041,FJI,62.98731678133413
2042,FJI,62.98731678133413
2043,FJI,62.98731678133413
2044,FJI,62.98731678133413
2045,FJI,62.98731678133413
2046,FJI,62.98731678133413
2047,FJI,62.98731678133413
2048,FJI,62.98731678133413
2049,FJI,62.98731678133413
2050,FJI,62.98731678133413
2021,FRO,90.22331154684096
2022,FRO,90.22331154684096
2023,FRO,90.22331154684096
2024,FRO,90.22331154684096
2025,FRO,90.22331154684096
2026,FRO,90.22331154684096
2027,FRO,90.22331154684096
2028,FRO,90.22331154684096
2029,FRO,90.22331154684096
