Year,iso_code3,fuelefficiency_trns_road_heavy_regional_diesel_km_per_litre
2023.0,COM,2.750758548658622
2024.0,COM,2.75294986941791
2025.0,COM,2.7559441836084573
2026.0,COM,2.7598415180936704
2027.0,COM,2.7647418997369595
2028.0,COM,2.7707453554017345
2029.0,COM,2.7779519119514036
2030.0,COM,2.786461596249374
2031.0,COM,2.7963744351590596
2032.0,COM,2.8077904555438673
2033.0,COM,2.820809684267206
2034.0,COM,2.8355321481924856
2035.0,COM,2.852057874183115
2036.0,COM,2.870479167764439
2037.0,COM,2.890764815564028
2038.0,COM,2.912784262329378
2039.0,COM,2.9364041389092757
2040.0,COM,2.9614910761525084
2041.0,COM,2.987911704907865
2042.0,COM,3.0155326560241256
2043.0,COM,3.0442205603500914
2044.0,COM,3.073842048734543
2045.0,COM,3.1042637520262684
2046.0,COM,3.1353523010740556
2047.0,COM,3.166974326726685
2048.0,COM,3.198996459832958
2049.0,COM,3.231285331241656
2050.0,COM,3.263707571801566
2015.0,CPV,2.750132522500469
2016.0,CPV,2.7495008628924302
2017.0,CPV,2.748871981808376
2018.0,CPV,2.748345906111714
2019.0,CPV,2.748022662665855
2020.0,CPV,2.7480022783342064
2021.0,CPV,2.748384779980179
2022.0,CPV,2.7492701944671807
2023.0,CPV,2.750758548658622
2024.0,CPV,2.75294986941791
2025.0,CPV,2.7559441836084573
2026.0,CPV,2.7598415180936704
2027.0,CPV,2.7647418997369595
2028.0,CPV,2.7707453554017345
2029.0,CPV,2.7779519119514036
2030.0,CPV,2.786461596249374
2031.0,CPV,2.7963744351590596
2032.0,CPV,2.8077904555438673
2033.0,CPV,2.820809684267206
2034.0,CPV,2.8355321481924856
2035.0,CPV,2.852057874183115
2036.0,CPV,2.870479167764439
2037.0,CPV,2.890764815564028
2038.0,CPV,2.912784262329378
2039.0,CPV,2.9364041389092757
2040.0,CPV,2.9614910761525084
2041.0,CPV,2.987911704907865
2042.0,CPV,3.0155326560241256
2043.0,CPV,3.0442205603500914
2044.0,CPV,3.073842048734543
2045.0,CPV,3.1042637520262684
2046.0,CPV,3.1353523010740556
2047.0,CPV,3.166974326726685
2048.0,CPV,3.198996459832958
2049.0,CPV,3.231285331241656
2050.0,CPV,3.263707571801566
2015.0,CRI,2.750132522500469
2016.0,CRI,2.7495008628924302
2017.0,CRI,2.748871981808376
2018.0,CRI,2.748345906111714
2019.0,CRI,2.748022662665855
2020.0,CRI,2.7480022783342064
2021.0,CRI,2.748384779980179
2022.0,CRI,2.7492701944671807
2023.0,CRI,2.750758548658622
2024.0,CRI,2.75294986941791
2025.0,CRI,2.7559441836084573
2026.0,CRI,2.7598415180936704
2027.0,CRI,2.7647418997369595
2028.0,CRI,2.7707453554017345
2029.0,CRI,2.7779519119514036
2030.0,CRI,2.786461596249374
2031.0,CRI,2.7963744351590596
2032.0,CRI,2.8077904555438673
2033.0,CRI,2.820809684267206
2034.0,CRI,2.8355321481924856
2035.0,CRI,2.852057874183115
2036.0,CRI,2.870479167764439
2037.0,CRI,2.890764815564028
2038.0,CRI,2.912784262329378
2039.0,CRI,2.9364041389092757
2040.0,CRI,2.9614910761525084
2041.0,CRI,2.987911704907865
2042.0,CRI,3.0155326560241256
2043.0,CRI,3.0442205603500914
2044.0,CRI,3.073842048734543
2045.0,CRI,3.1042637520262684
2046.0,CRI,3.1353523010740556
2047.0,CRI,3.166974326726685
2048.0,CRI,3.198996459832958
2049.0,CRI,3.231285331241656
2050.0,CRI,3.263707571801566
2051.0,CRI,
2052.0,CRI,
2053.0,CRI,
2054.0,CRI,
2055.0,CRI,
2015.0,CSS,
2016.0,CSS,
2017.0,CSS,
2018.0,CSS,
2019.0,CSS,
2020.0,CSS,
2021.0,CSS,
2022.0,CSS,
2023.0,CSS,
2024.0,CSS,
2025.0,CSS,
2026.0,CSS,
2027.0,CSS,
2028.0,CSS,
2029.0,CSS,
2030.0,CSS,
2031.0,CSS,
2032.0,CSS,
2033.0,CSS,
2034.0,CSS,
2035.0,CSS,
2036.0,CSS,
2037.0,CSS,
2038.0,CSS,
2039.0,CSS,
2040.0,CSS,
2041.0,CSS,
2042.0,CSS,
2043.0,CSS,
2044.0,CSS,
2045.0,CSS,
2046.0,CSS,
2047.0,CSS,
2048.0,CSS,
2049.0,CSS,
2050.0,CSS,
2015.0,CUB,2.750132522500469
2016.0,CUB,2.7495008628924302
2017.0,CUB,2.748871981808376
2018.0,CUB,2.748345906111714
2019.0,CUB,2.748022662665855
2020.0,CUB,2.7480022783342064
2021.0,CUB,2.748384779980179
2022.0,CUB,2.7492701944671807
2023.0,CUB,2.750758548658622
2024.0,CUB,2.75294986941791
2025.0,CUB,2.7559441836084573
2026.0,CUB,2.7598415180936704
2027.0,CUB,2.7647418997369595
2028.0,CUB,2.7707453554017345
2029.0,CUB,2.7779519119514036
2030.0,CUB,2.786461596249374
2031.0,CUB,2.7963744351590596
2032.0,CUB,2.8077904555438673
2033.0,CUB,2.820809684267206
2034.0,CUB,2.8355321481924856
2035.0,CUB,2.852057874183115
2036.0,CUB,2.870479167764439
2037.0,CUB,2.890764815564028
2038.0,CUB,2.912784262329378
2039.0,CUB,2.9364041389092757
2040.0,CUB,2.9614910761525084
2041.0,CUB,2.987911704907865
2042.0,CUB,3.0155326560241256
2043.0,CUB,3.0442205603500914
2044.0,CUB,3.073842048734543
2045.0,CUB,3.1042637520262684
2046.0,CUB,3.1353523010740556
2047.0,CUB,3.166974326726685
2048.0,CUB,3.198996459832958
2049.0,CUB,3.231285331241656
2050.0,CUB,3.263707571801566
2051.0,CUB,
2052.0,CUB,
2053.0,CUB,
2054.0,CUB,
2055.0,CUB,
2015.0,CUW,2.750132522500469
2016.0,CUW,2.7495008628924302
2017.0,CUW,2.748871981808376
2018.0,CUW,2.748345906111714
2019.0,CUW,2.748022662665855
2020.0,CUW,2.7480022783342064
2021.0,CUW,2.748384779980179
2022.0,CUW,2.7492701944671807
2023.0,CUW,2.750758548658622
2024.0,CUW,2.75294986941791
2025.0,CUW,2.7559441836084573
2026.0,CUW,2.7598415180936704
2027.0,CUW,2.7647418997369595
2028.0,CUW,2.7707453554017345
2029.0,CUW,2.7779519119514036
2030.0,CUW,2.786461596249374
2031.0,CUW,2.7963744351590596
2032.0,CUW,2.8077904555438673
2033.0,CUW,2.820809684267206
2034.0,CUW,2.8355321481924856
2035.0,CUW,2.852057874183115
2036.0,CUW,2.870479167764439
2037.0,CUW,2.890764815564028
2038.0,CUW,2.912784262329378
2039.0,CUW,2.9364041389092757
2040.0,CUW,2.9614910761525084
2041.0,CUW,2.987911704907865
2042.0,CUW,3.0155326560241256
2043.0,CUW,3.0442205603500914
2044.0,CUW,3.073842048734543
2045.0,CUW,3.1042637520262684
2046.0,CUW,3.1353523010740556
2047.0,CUW,3.166974326726685
2048.0,CUW,3.198996459832958
2049.0,CUW,3.231285331241656
2050.0,CUW,3.263707571801566
2015.0,CXR,2.750132522500469
2016.0,CXR,2.7495008628924302
2017.0,CXR,2.748871981808376
2018.0,CXR,2.748345906111714
2019.0,CXR,2.748022662665855
2020.0,CXR,2.7480022783342064
2021.0,CXR,2.748384779980179
2022.0,CXR,2.7492701944671807
2023.0,CXR,2.750758548658622
2024.0,CXR,2.75294986941791
2025.0,CXR,2.7559441836084573
2026.0,CXR,2.7598415180936704
2027.0,CXR,2.7647418997369595
2028.0,CXR,2.7707453554017345
2029.0,CXR,2.7779519119514036
2030.0,CXR,2.786461596249374
2031.0,CXR,2.7963744351590596
2032.0,CXR,2.8077904555438673
2033.0,CXR,2.820809684267206
2034.0,CXR,2.8355321481924856
2035.0,CXR,2.852057874183115
2036.0,CXR,2.870479167764439
2037.0,CXR,2.890764815564028
2038.0,CXR,2.912784262329378
2039.0,CXR,2.9364041389092757
2040.0,CXR,2.9614910761525084
2041.0,CXR,2.987911704907865
2042.0,CXR,3.0155326560241256
2043.0,CXR,3.0442205603500914
2044.0,CXR,3.073842048734543
2045.0,CXR,3.1042637520262684
2046.0,CXR,3.1353523010740556
2047.0,CXR,3.166974326726685
2048.0,CXR,3.198996459832958
2049.0,CXR,3.231285331241656
2050.0,CXR,3.263707571801566
2015.0,CYM,2.750132522500469
2016.0,CYM,2.7495008628924302
2017.0,CYM,2.748871981808376
2018.0,CYM,2.748345906111714
2019.0,CYM,2.748022662665855
2020.0,CYM,2.7480022783342064
2021.0,CYM,2.748384779980179
2022.0,CYM,2.7492701944671807
2023.0,CYM,2.750758548658622
2024.0,CYM,2.75294986941791
2025.0,CYM,2.7559441836084573
2026.0,CYM,2.7598415180936704
2027.0,CYM,2.7647418997369595
2028.0,CYM,2.7707453554017345
2029.0,CYM,2.7779519119514036
2030.0,CYM,2.786461596249374
2031.0,CYM,2.7963744351590596
2032.0,CYM,2.8077904555438673
2033.0,CYM,2.820809684267206
2034.0,CYM,2.8355321481924856
2035.0,CYM,2.852057874183115
2036.0,CYM,2.870479167764439
2037.0,CYM,2.890764815564028
2038.0,CYM,2.912784262329378
2039.0,CYM,2.9364041389092757
2040.0,CYM,2.9614910761525084
2041.0,CYM,2.987911704907865
2042.0,CYM,3.0155326560241256
2043.0,CYM,3.0442205603500914
2044.0,CYM,3.073842048734543
2045.0,CYM,3.1042637520262684
2046.0,CYM,3.1353523010740556
2047.0,CYM,3.166974326726685
2048.0,CYM,3.198996459832958
2049.0,CYM,3.231285331241656
2050.0,CYM,3.263707571801566
2015.0,CYP,2.750132522500469
2016.0,CYP,2.7495008628924302
2017.0,CYP,2.748871981808376
2018.0,CYP,2.748345906111714
2019.0,CYP,2.748022662665855
2020.0,CYP,2.7480022783342064
2021.0,CYP,2.748384779980179
2022.0,CYP,2.7492701944671807
2023.0,CYP,2.750758548658622
2024.0,CYP,2.75294986941791
2025.0,CYP,2.7559441836084573
2026.0,CYP,2.7598415180936704
2027.0,CYP,2.7647418997369595
2028.0,CYP,2.7707453554017345
2029.0,CYP,2.7779519119514036
2030.0,CYP,2.786461596249374
2031.0,CYP,2.7963744351590596
2032.0,CYP,2.8077904555438673
2033.0,CYP,2.820809684267206
2034.0,CYP,2.8355321481924856
2035.0,CYP,2.852057874183115
2036.0,CYP,2.870479167764439
2037.0,CYP,2.890764815564028
2038.0,CYP,2.912784262329378
2039.0,CYP,2.9364041389092757
2040.0,CYP,2.9614910761525084
2041.0,CYP,2.987911704907865
2042.0,CYP,3.0155326560241256
2043.0,CYP,3.0442205603500914
2044.0,CYP,3.073842048734543
2045.0,CYP,3.1042637520262684
2046.0,CYP,3.1353523010740556
2047.0,CYP,3.166974326726685
2048.0,CYP,3.198996459832958
2049.0,CYP,3.231285331241656
2050.0,CYP,3.263707571801566
2015.0,CZE,2.750132522500469
2016.0,CZE,2.7495008628924302
2017.0,CZE,2.748871981808376
2018.0,CZE,2.748345906111714
2019.0,CZE,2.748022662665855
2020.0,CZE,2.7480022783342064
2021.0,CZE,2.748384779980179
2022.0,CZE,2.7492701944671807
2023.0,CZE,2.750758548658622
2024.0,CZE,2.75294986941791
2025.0,CZE,2.7559441836084573
2026.0,CZE,2.7598415180936704
2027.0,CZE,2.7647418997369595
2028.0,CZE,2.7707453554017345
2029.0,CZE,2.7779519119514036
2030.0,CZE,2.786461596249374
2031.0,CZE,2.7963744351590596
2032.0,CZE,2.8077904555438673
2033.0,CZE,2.820809684267206
2034.0,CZE,2.8355321481924856
2035.0,CZE,2.852057874183115
2036.0,CZE,2.870479167764439
2037.0,CZE,2.890764815564028
2038.0,CZE,2.912784262329378
2039.0,CZE,2.9364041389092757
2040.0,CZE,2.9614910761525084
2041.0,CZE,2.987911704907865
2042.0,CZE,3.0155326560241256
2043.0,CZE,3.0442205603500914
2044.0,CZE,3.073842048734543
2045.0,CZE,3.1042637520262684
2046.0,CZE,3.1353523010740556
2047.0,CZE,3.166974326726685
2048.0,CZE,3.198996459832958
2049.0,CZE,3.231285331241656
2050.0,CZE,3.263707571801566
2051.0,CZE,
2052.0,CZE,
2053.0,CZE,
2054.0,CZE,
2055.0,CZE,
2015.0,Cape Verde,
2016.0,Cape Verde,
2017.0,Cape Verde,
2018.0,Cape Verde,
2019.0,Cape Verde,
2020.0,Cape Verde,
2021.0,Cape Verde,
2022.0,Cape Verde,
2023.0,Cape Verde,
2024.0,Cape Verde,
2025.0,Cape Verde,
2026.0,Cape Verde,
2027.0,Cape Verde,
2028.0,Cape Verde,
2029.0,Cape Verde,
2030.0,Cape Verde,
2031.0,Cape Verde,
2032.0,Cape Verde,
2033.0,Cape Verde,
2034.0,Cape Verde,
2035.0,Cape Verde,
2036.0,Cape Verde,
2037.0,Cape Verde,
2038.0,Cape Verde,
2039.0,Cape Verde,
2040.0,Cape Verde,
2041.0,Cape Verde,
2042.0,Cape Verde,
2043.0,Cape Verde,
2044.0,Cape Verde,
2045.0,Cape Verde,
2046.0,Cape Verde,
2047.0,Cape Verde,
2048.0,Cape Verde,
2049.0,Cape Verde,
2050.0,Cape Verde,
2015.0,"Congo, Dem. Rep.",
2016.0,"Congo, Dem. Rep.",
2017.0,"Congo, Dem. Rep.",
2018.0,"Congo, Dem. Rep.",
2019.0,"Congo, Dem. Rep.",
2020.0,"Congo, Dem. Rep.",
2021.0,"Congo, Dem. Rep.",
2022.0,"Congo, Dem. Rep.",
2023.0,"Congo, Dem. Rep.",
2024.0,"Congo, Dem. Rep.",
2025.0,"Congo, Dem. Rep.",
2026.0,"Congo, Dem. Rep.",
2027.0,"Congo, Dem. Rep.",
2028.0,"Congo, Dem. Rep.",
2029.0,"Congo, Dem. Rep.",
2030.0,"Congo, Dem. Rep.",
2031.0,"Congo, Dem. Rep.",
2032.0,"Congo, Dem. Rep.",
2033.0,"Congo, Dem. Rep.",
2034.0,"Congo, Dem. Rep.",
2035.0,"Congo, Dem. Rep.",
2036.0,"Congo, Dem. Rep.",
2037.0,"Congo, Dem. Rep.",
2038.0,"Congo, Dem. Rep.",
2039.0,"Congo, Dem. Rep.",
2040.0,"Congo, Dem. Rep.",
2041.0,"Congo, Dem. Rep.",
2042.0,"Congo, Dem. Rep.",
2043.0,"Congo, Dem. Rep.",
2044.0,"Congo, Dem. Rep.",
2045.0,"Congo, Dem. Rep.",
2046.0,"Congo, Dem. Rep.",
2047.0,"Congo, Dem. Rep.",
2048.0,"Congo, Dem. Rep.",
2049.0,"Congo, Dem. Rep.",
2050.0,"Congo, Dem. Rep.",
2015.0,DEU,2.750132522500469
2016.0,DEU,2.7495008628924302
2017.0,DEU,2.748871981808376
2018.0,DEU,2.748345906111714
2019.0,DEU,2.748022662665855
2020.0,DEU,2.7480022783342064
2021.0,DEU,2.748384779980179
2022.0,DEU,2.7492701944671807
2023.0,DEU,2.750758548658622
2024.0,DEU,2.75294986941791
2025.0,DEU,2.7559441836084573
2026.0,DEU,2.7598415180936704
2027.0,DEU,2.7647418997369595
2028.0,DEU,2.7707453554017345
2029.0,DEU,2.7779519119514036
2030.0,DEU,2.786461596249374
2031.0,DEU,2.7963744351590596
2032.0,DEU,2.8077904555438673
2033.0,DEU,2.820809684267206
2034.0,DEU,2.8355321481924856
2035.0,DEU,2.852057874183115
2036.0,DEU,2.870479167764439
2037.0,DEU,2.890764815564028
2038.0,DEU,2.912784262329378
2039.0,DEU,2.9364041389092757
2040.0,DEU,2.9614910761525084
2041.0,DEU,2.987911704907865
2042.0,DEU,3.0155326560241256
2043.0,DEU,3.0442205603500914
2044.0,DEU,3.073842048734543
2045.0,DEU,3.1042637520262684
2046.0,DEU,3.1353523010740556
2047.0,DEU,3.166974326726685
2048.0,DEU,3.198996459832958
2049.0,DEU,3.231285331241656
2050.0,DEU,3.263707571801566
2051.0,DEU,
2052.0,DEU,
2053.0,DEU,
2054.0,DEU,
2055.0,DEU,
2015.0,DJI,2.750132522500469
2016.0,DJI,2.7495008628924302
2017.0,DJI,2.748871981808376
2018.0,DJI,2.748345906111714
2019.0,DJI,2.748022662665855
2020.0,DJI,2.7480022783342064
2021.0,DJI,2.748384779980179
2022.0,DJI,2.7492701944671807
2023.0,DJI,2.750758548658622
2024.0,DJI,2.75294986941791
2025.0,DJI,2.7559441836084573
2026.0,DJI,2.7598415180936704
2027.0,DJI,2.7647418997369595
2028.0,DJI,2.7707453554017345
2029.0,DJI,2.7779519119514036
2030.0,DJI,2.786461596249374
2031.0,DJI,2.7963744351590596
2032.0,DJI,2.8077904555438673
2033.0,DJI,2.820809684267206
2034.0,DJI,2.8355321481924856
2035.0,DJI,2.852057874183115
2036.0,DJI,2.870479167764439
2037.0,DJI,2.890764815564028
2038.0,DJI,2.912784262329378
2039.0,DJI,2.9364041389092757
2040.0,DJI,2.9614910761525084
2041.0,DJI,2.987911704907865
2042.0,DJI,3.0155326560241256
2043.0,DJI,3.0442205603500914
2044.0,DJI,3.073842048734543
2045.0,DJI,3.1042637520262684
2046.0,DJI,3.1353523010740556
2047.0,DJI,3.166974326726685
2048.0,DJI,3.198996459832958
2049.0,DJI,3.231285331241656
2050.0,DJI,3.263707571801566
2015.0,DMA,2.750132522500469
2016.0,DMA,2.7495008628924302
2017.0,DMA,2.748871981808376
2018.0,DMA,2.748345906111714
2019.0,DMA,2.748022662665855
2020.0,DMA,2.7480022783342064
2021.0,DMA,2.748384779980179
2022.0,DMA,2.7492701944671807
2023.0,DMA,2.750758548658622
2024.0,DMA,2.75294986941791
2025.0,DMA,2.7559441836084573
2026.0,DMA,2.7598415180936704
2027.0,DMA,2.7647418997369595
2028.0,DMA,2.7707453554017345
2029.0,DMA,2.7779519119514036
2030.0,DMA,2.786461596249374
2031.0,DMA,2.7963744351590596
2032.0,DMA,2.8077904555438673
2033.0,DMA,2.820809684267206
2034.0,DMA,2.8355321481924856
2035.0,DMA,2.852057874183115
2036.0,DMA,2.870479167764439
2037.0,DMA,2.890764815564028
2038.0,DMA,2.912784262329378
2039.0,DMA,2.9364041389092757
2040.0,DMA,2.9614910761525084
2041.0,DMA,2.987911704907865
2042.0,DMA,3.0155326560241256
2043.0,DMA,3.0442205603500914
2044.0,DMA,3.073842048734543
2045.0,DMA,3.1042637520262684
2046.0,DMA,3.1353523010740556
2047.0,DMA,3.166974326726685
2048.0,DMA,3.198996459832958
2049.0,DMA,3.231285331241656
2050.0,DMA,3.263707571801566
2015.0,DNK,2.750132522500469
2016.0,DNK,2.7495008628924302
2017.0,DNK,2.748871981808376
2018.0,DNK,2.748345906111714
2019.0,DNK,2.748022662665855
2020.0,DNK,2.7480022783342064
2021.0,DNK,2.748384779980179
2022.0,DNK,2.7492701944671807
2023.0,DNK,2.750758548658622
2024.0,DNK,2.75294986941791
2025.0,DNK,2.7559441836084573
2026.0,DNK,2.7598415180936704
2027.0,DNK,2.7647418997369595
2028.0,DNK,2.7707453554017345
2029.0,DNK,2.7779519119514036
2030.0,DNK,2.786461596249374
2031.0,DNK,2.7963744351590596
2032.0,DNK,2.8077904555438673
2033.0,DNK,2.820809684267206
2034.0,DNK,2.8355321481924856
2035.0,DNK,2.852057874183115
2036.0,DNK,2.870479167764439
2037.0,DNK,2.890764815564028
2038.0,DNK,2.912784262329378
2039.0,DNK,2.9364041389092757
2040.0,DNK,2.9614910761525084
2041.0,DNK,2.987911704907865
2042.0,DNK,3.0155326560241256
2043.0,DNK,3.0442205603500914
2044.0,DNK,3.073842048734543
2045.0,DNK,3.1042637520262684
2046.0,DNK,3.1353523010740556
2047.0,DNK,3.166974326726685
2048.0,DNK,3.198996459832958
2049.0,DNK,3.231285331241656
2050.0,DNK,3.263707571801566
2015.0,DOM,2.750132522500469
2016.0,DOM,2.7495008628924302
2017.0,DOM,2.748871981808376
2018.0,DOM,2.748345906111714
2019.0,DOM,2.748022662665855
2020.0,DOM,2.7480022783342064
2021.0,DOM,2.748384779980179
2022.0,DOM,2.7492701944671807
2023.0,DOM,2.750758548658622
2024.0,DOM,2.75294986941791
2025.0,DOM,2.7559441836084573
2026.0,DOM,2.7598415180936704
2027.0,DOM,2.7647418997369595
2028.0,DOM,2.7707453554017345
2029.0,DOM,2.7779519119514036
2030.0,DOM,2.786461596249374
2031.0,DOM,2.7963744351590596
2032.0,DOM,2.8077904555438673
2033.0,DOM,2.820809684267206
2034.0,DOM,2.8355321481924856
2035.0,DOM,2.852057874183115
2036.0,DOM,2.870479167764439
2037.0,DOM,2.890764815564028
2038.0,DOM,2.912784262329378
2039.0,DOM,2.9364041389092757
2040.0,DOM,2.9614910761525084
2041.0,DOM,2.987911704907865
2042.0,DOM,3.0155326560241256
2043.0,DOM,3.0442205603500914
2044.0,DOM,3.073842048734543
2045.0,DOM,3.1042637520262684
2046.0,DOM,3.1353523010740556
2047.0,DOM,3.166974326726685
2048.0,DOM,3.198996459832958
2049.0,DOM,3.231285331241656
2050.0,DOM,3.263707571801566
2051.0,DOM,
2052.0,DOM,
2053.0,DOM,
2054.0,DOM,
2055.0,DOM,
2015.0,DZA,2.750132522500469
2016.0,DZA,2.7495008628924302
2017.0,DZA,2.748871981808376
2018.0,DZA,2.748345906111714
2019.0,DZA,2.748022662665855
2020.0,DZA,2.7480022783342064
2021.0,DZA,2.748384779980179
2022.0,DZA,2.7492701944671807
2023.0,DZA,2.750758548658622
2024.0,DZA,2.75294986941791
2025.0,DZA,2.7559441836084573
2026.0,DZA,2.7598415180936704
2027.0,DZA,2.7647418997369595
2028.0,DZA,2.7707453554017345
2029.0,DZA,2.7779519119514036
2030.0,DZA,2.786461596249374
2031.0,DZA,2.7963744351590596
2032.0,DZA,2.8077904555438673
2033.0,DZA,2.820809684267206
2034.0,DZA,2.8355321481924856
2035.0,DZA,2.852057874183115
2036.0,DZA,2.870479167764439
2037.0,DZA,2.890764815564028
2038.0,DZA,2.912784262329378
2039.0,DZA,2.9364041389092757
2040.0,DZA,2.9614910761525084
2041.0,DZA,2.987911704907865
2042.0,DZA,3.0155326560241256
2043.0,DZA,3.0442205603500914
2044.0,DZA,3.073842048734543
2045.0,DZA,3.1042637520262684
2046.0,DZA,3.1353523010740556
2047.0,DZA,3.166974326726685
2048.0,DZA,3.198996459832958
2049.0,DZA,3.231285331241656
2050.0,DZA,3.263707571801566
2051.0,DZA,
2015.0,EAP,
2016.0,EAP,
2017.0,EAP,
2018.0,EAP,
2019.0,EAP,
2020.0,EAP,
2021.0,EAP,
2022.0,EAP,
2023.0,EAP,
2024.0,EAP,
2025.0,EAP,
2026.0,EAP,
2027.0,EAP,
2028.0,EAP,
2029.0,EAP,
2030.0,EAP,
2031.0,EAP,
2032.0,EAP,
2033.0,EAP,
2034.0,EAP,
2035.0,EAP,
2036.0,EAP,
2037.0,EAP,
2038.0,EAP,
2039.0,EAP,
2040.0,EAP,
2041.0,EAP,
2042.0,EAP,
2043.0,EAP,
2044.0,EAP,
2045.0,EAP,
2046.0,EAP,
2047.0,EAP,
2048.0,EAP,
2049.0,EAP,
2050.0,EAP,
2015.0,EAR,
2016.0,EAR,
2017.0,EAR,
2018.0,EAR,
2019.0,EAR,
2020.0,EAR,
2021.0,EAR,
2022.0,EAR,
2023.0,EAR,
2024.0,EAR,
2025.0,EAR,
2026.0,EAR,
2027.0,EAR,
2028.0,EAR,
2029.0,EAR,
2030.0,EAR,
2031.0,EAR,
2032.0,EAR,
2033.0,EAR,
2034.0,EAR,
2035.0,EAR,
2036.0,EAR,
2037.0,EAR,
2038.0,EAR,
2039.0,EAR,
2040.0,EAR,
2041.0,EAR,
2042.0,EAR,
2043.0,EAR,
2044.0,EAR,
2045.0,EAR,
2046.0,EAR,
2047.0,EAR,
2048.0,EAR,
2049.0,EAR,
2050.0,EAR,
2015.0,EAS,
2016.0,EAS,
2017.0,EAS,
2018.0,EAS,
2019.0,EAS,
2020.0,EAS,
2021.0,EAS,
2022.0,EAS,
2023.0,EAS,
2024.0,EAS,
2025.0,EAS,
2026.0,EAS,
2027.0,EAS,
2028.0,EAS,
2029.0,EAS,
2030.0,EAS,
2031.0,EAS,
2032.0,EAS,
2033.0,EAS,
2034.0,EAS,
2035.0,EAS,
2036.0,EAS,
2037.0,EAS,
2038.0,EAS,
2039.0,EAS,
2040.0,EAS,
2041.0,EAS,
2042.0,EAS,
2043.0,EAS,
2044.0,EAS,
2045.0,EAS,
2046.0,EAS,
2047.0,EAS,
2048.0,EAS,
2049.0,EAS,
2050.0,EAS,
2015.0,ECA,
2016.0,ECA,
2017.0,ECA,
2018.0,ECA,
2019.0,ECA,
2020.0,ECA,
2021.0,ECA,
2022.0,ECA,
2023.0,ECA,
2024.0,ECA,
2025.0,ECA,
2026.0,ECA,
2027.0,ECA,
2028.0,ECA,
2029.0,ECA,
2030.0,ECA,
2031.0,ECA,
2032.0,ECA,
2033.0,ECA,
2034.0,ECA,
2035.0,ECA,
2036.0,ECA,
2037.0,ECA,
2038.0,ECA,
2039.0,ECA,
2040.0,ECA,
2041.0,ECA,
2042.0,ECA,
2043.0,ECA,
2044.0,ECA,
2045.0,ECA,
2046.0,ECA,
2047.0,ECA,
2048.0,ECA,
2049.0,ECA,
2050.0,ECA,
2015.0,ECS,
2016.0,ECS,
2017.0,ECS,
2018.0,ECS,
2019.0,ECS,
2020.0,ECS,
2021.0,ECS,
2022.0,ECS,
2023.0,ECS,
2024.0,ECS,
2025.0,ECS,
2026.0,ECS,
2027.0,ECS,
2028.0,ECS,
2029.0,ECS,
2030.0,ECS,
2031.0,ECS,
2032.0,ECS,
2033.0,ECS,
2034.0,ECS,
2035.0,ECS,
2036.0,ECS,
2037.0,ECS,
2038.0,ECS,
2039.0,ECS,
2040.0,ECS,
2041.0,ECS,
2042.0,ECS,
2043.0,ECS,
2044.0,ECS,
2045.0,ECS,
2046.0,ECS,
2047.0,ECS,
2048.0,ECS,
2049.0,ECS,
2050.0,ECS,
2015.0,ECU,2.750132522500469
2016.0,ECU,2.7495008628924302
2017.0,ECU,2.748871981808376
2018.0,ECU,2.748345906111714
2019.0,ECU,2.748022662665855
2020.0,ECU,2.7480022783342064
2021.0,ECU,2.748384779980179
2022.0,ECU,2.7492701944671807
2023.0,ECU,2.750758548658622
2024.0,ECU,2.75294986941791
2025.0,ECU,2.7559441836084573
2026.0,ECU,2.7598415180936704
2027.0,ECU,2.7647418997369595
2028.0,ECU,2.7707453554017345
2029.0,ECU,2.7779519119514036
2030.0,ECU,2.786461596249374
2031.0,ECU,2.7963744351590596
2032.0,ECU,2.8077904555438673
2033.0,ECU,2.820809684267206
2034.0,ECU,2.8355321481924856
2035.0,ECU,2.852057874183115
2036.0,ECU,2.870479167764439
2037.0,ECU,2.890764815564028
2038.0,ECU,2.912784262329378
2039.0,ECU,2.9364041389092757
2040.0,ECU,2.9614910761525084
2041.0,ECU,2.987911704907865
2042.0,ECU,3.0155326560241256
2043.0,ECU,3.0442205603500914
2044.0,ECU,3.073842048734543
2045.0,ECU,3.1042637520262684
2046.0,ECU,3.1353523010740556
2047.0,ECU,3.166974326726685
2048.0,ECU,3.198996459832958
2049.0,ECU,3.231285331241656
2050.0,ECU,3.263707571801566
2051.0,ECU,
2052.0,ECU,
2053.0,ECU,
2054.0,ECU,
2055.0,ECU,
2015.0,EGY,2.750132522500469
2016.0,EGY,2.7495008628924302
2017.0,EGY,2.748871981808376
2018.0,EGY,2.748345906111714
2019.0,EGY,2.748022662665855
2020.0,EGY,2.7480022783342064
2021.0,EGY,2.748384779980179
2022.0,EGY,2.7492701944671807
2023.0,EGY,2.750758548658622
2024.0,EGY,2.75294986941791
2025.0,EGY,2.7559441836084573
2026.0,EGY,2.7598415180936704
2027.0,EGY,2.7647418997369595
2028.0,EGY,2.7707453554017345
2029.0,EGY,2.7779519119514036
2030.0,EGY,2.786461596249374
2031.0,EGY,2.7963744351590596
2032.0,EGY,2.8077904555438673
2033.0,EGY,2.820809684267206
2034.0,EGY,2.8355321481924856
2035.0,EGY,2.852057874183115
2036.0,EGY,2.870479167764439
2037.0,EGY,2.890764815564028
