,Nation,Year,Oil and oil products (PJ),Gas (PJ),Coal and coal products (PJ),Biofuels and waste (PJ),Heat (PJ),Electricity (PJ),Other sources (PJ),Total final energy use (PJ),Pseudo Total (PJ),frac_scoe_heat_energy_other_se_coal,frac_scoe_heat_energy_other_se_diesel,frac_scoe_heat_energy_other_se_electricity,frac_scoe_heat_energy_other_se_gasoline,frac_scoe_heat_energy_other_se_hydrocarbon_gas_liquids,frac_scoe_heat_energy_other_se_hydrogen,frac_scoe_heat_energy_other_se_kerosene,frac_scoe_heat_energy_other_se_natural_gas,frac_scoe_heat_energy_other_se_solid_biomass,gdp_mmm_usd,gdp_class
314,Morocco,2019,112.35,0.0,0.0,20.31,0.0,41.16,0.51,174.32,137.286,0.0,0.654691665574057,0.029981207115073637,0.08183645819675713,0.003714872601721953,0.0,0.08183645819675713,0.0,0.14793933831563305,179.1356902,2
315,Netherlands,2011,1.7,315.92,0.16,18.04,10.5,82.89,0.83,430.04,355.439,0.00045014756399832317,0.003826254293985747,0.02332045723738813,0.0004782817867482184,0.0023351404882413014,0.0,0.0004782817867482184,0.9183572990020791,0.05075413784081093,651.28361034,1
316,Netherlands,2012,1.8,337.8,0.2,17.57,12.1,84.09,0.86,454.41,378.73900000000003,0.0005280681419130325,0.003802090621773834,0.02220262502673345,0.00047526132772172925,0.0022706930102260395,0.0,0.00047526132772172925,0.9238552142768502,0.0463907862670599,665.72176558,1
317,Netherlands,2013,1.8,358.8,0.1,17.64,13.59,84.09,0.89,476.91,401.229,0.00024923422783497705,0.00358897288082367,0.020958106218643222,0.0004486216101029587,0.0022181846277312955,0.0,0.0004486216101029587,0.928123341034671,0.04396491779008995,680.15992082,1
318,Netherlands,2014,1.5,267.62,0.02,17.53,10.9,82.1,0.9,380.57,306.67999999999995,6.52145558888744e-05,0.003912873353332465,0.02677057519238294,0.0004891091691665581,0.0029346550149993485,0.0,0.0004891091691665581,0.908177905308465,0.05716055823659842,694.59807606,1
319,Netherlands,2015,1.5,285.22,0.02,17.37,12.1,81.4,0.91,398.51,325.26000000000005,6.148927012236364e-05,0.003689356207341819,0.025026132939802003,0.0004611695259177274,0.0027977617905675456,0.0,0.0004611695259177274,0.914099489639058,0.053403431101272825,709.0362313,1
320,Netherlands,2016,1.5,297.12,0.04,17.2,12.3,81.29,0.92,410.36,337.209,0.00011862079600485159,0.0035586238801455484,0.02410671126808597,0.00044482798501819355,0.002728278308111587,0.0,0.00044482798501819355,0.9175911674955295,0.05100694228208618,719.24557998,1
321,Netherlands,2017,1.5,288.22,0.04,17.06,11.89,81.29,0.91,400.92,327.749,0.00012204461340843144,0.0036613384022529437,0.024802516559928486,0.00045766730028161797,0.0027765149550418155,0.0,0.00045766730028161797,0.915670223250109,0.052052027618696005,729.45492866,1
322,Netherlands,2018,1.5,286.32,0.04,17.08,12.5,82.7,0.93,401.05,326.64,0.0001224589762429586,0.003673769287288759,0.025318393338231698,0.0004592211609110949,0.002847171197648788,0.0,0.0004592211609110949,0.9148297820230223,0.05228998285574332,739.66427734,1
323,Netherlands,2019,1.5,274.3,0.05,16.91,11.7,84.7,0.97,390.12,313.90000000000003,0.00015928639694170118,0.0038228735266008286,0.02698311564192418,0.00047785919082510357,0.0030901561006690024,0.0,0.00047785919082510357,0.9111181905065306,0.05387065944568333,749.87362602,1
324,New Zealand,2011,3.03,5.05,0.71,7.23,0.0,45.23,0.67,61.91,21.213,0.0334700419554047,0.1142695516900014,0.2132183095271767,0.014283693961250175,0.03158440578890303,0.0,0.014283693961250175,0.23806156602083625,0.34082873709517747,117.26512486,1
325,New Zealand,2012,3.08,5.59,0.42,7.34,0.0,44.98,0.66,62.06,21.588,0.019455252918287935,0.11413748378728925,0.20835649434871226,0.014267185473411156,0.030572540300166758,0.0,0.014267185473411156,0.25894015193626085,0.3400037057624606,120.86742912,1
326,New Zealand,2013,3.11,5.49,0.31,7.63,0.0,44.37,0.66,61.57,21.637,0.01432730970097518,0.11498821463234274,0.20506539723621575,0.014373526829042842,0.030503304524656837,0.0,0.014373526829042842,0.2537320330914637,0.3526366871562601,124.46973338,1
327,New Zealand,2014,2.86,5.84,0.32,7.94,0.0,44.55,0.64,62.15,22.055,0.014509181591475856,0.10374064837905236,0.20199501246882792,0.012967581047381545,0.02901836318295171,0.0,0.012967581047381545,0.26479256404443435,0.3600090682384947,128.07203764,1
328,New Zealand,2015,3.01,6.04,0.32,7.24,0.0,45.03,0.62,62.27,21.732999999999997,0.014724152210923483,0.11079924538719921,0.20719642939308888,0.013849905673399901,0.028528044908664247,0.0,0.013849905673399901,0.2779183729811807,0.3331339437721438,131.6743419,1
329,New Zealand,2016,3.29,5.67,0.33,7.82,0.0,45.37,0.61,63.08,22.257,0.01482679606415959,0.11825493103293346,0.20384598103967289,0.014781866379116682,0.027407107876173786,0.0,0.014781866379116682,0.2547513141932875,0.35135013703553936,134.72337284,1
330,New Zealand,2017,3.58,6.02,0.34,7.73,0.0,44.16,0.59,62.41,22.676000000000002,0.01499382607161757,0.12630093490915506,0.19474334097724463,0.015787616863644383,0.026018698183101072,0.0,0.015787616863644383,0.2654789204445228,0.34088904568707,137.77240378,1
331,New Zealand,2018,3.63,5.35,0.34,7.68,0.0,45.06,0.59,62.64,22.095999999999997,0.01538740043446778,0.1314265025343954,0.20392831281679946,0.016428312816799424,0.026701665459811733,0.0,0.016428312816799424,0.24212527154236063,0.3475742215785663,140.82143472,1
332,New Zealand,2019,3.74,6.09,0.35,8.3,0.0,45.84,0.58,64.89,23.644000000000002,0.014802909829132124,0.12654373202503807,0.19387582473354764,0.01581796650312976,0.024530536288276093,0.0,0.01581796650312976,0.257570631026899,0.3510404330908476,143.87046566,1
333,North Macedonia,2011,1.88,0.0,0.06,8.2,1.56,12.04,0.0,23.75,12.904,0.0046497210167389955,0.11655300681959083,0.09330440173589584,0.014569125852448853,0.0,0.0,0.014569125852448853,0.12089274643521389,0.6354618722876627,17.912114938,2
334,North Macedonia,2012,1.18,0.0,0.06,8.97,1.43,11.75,0.0,23.39,12.815000000000001,0.0046820132657042525,0.07366367538041356,0.09168942645337494,0.009207959422551695,0.0,0.0,0.009207959422551695,0.111587982832618,0.6999609832227858,18.531747326,2
335,North Macedonia,2013,0.54,0.0,0.05,8.92,1.18,11.03,0.0,21.74,11.793,0.004239803273128127,0.036631900279827025,0.09353006020520649,0.004578987534978378,0.0,0.0,0.004578987534978378,0.1000593572458238,0.7563809039260578,19.151379714,2
336,North Macedonia,2014,0.44,0.0,0.04,9.4,1.14,10.97,0.0,21.98,12.117,0.00330114714863415,0.029050094907980523,0.09053396055129158,0.0036312618634975653,0.0,0.0,0.0036312618634975653,0.09408269373607327,0.7757695799290253,19.771012102,2
337,North Macedonia,2015,0.47,0.01,0.03,7.81,1.42,10.99,0.0,20.73,10.838999999999999,0.0027677830058123448,0.03468954700618139,0.1013931174462589,0.004336193375772674,0.0,0.0,0.004336193375772674,0.13193098994372177,0.7205461758464804,20.39064449,2
338,North Macedonia,2016,0.48,0.0,0.04,7.74,1.37,11.01,0.0,20.64,10.731,0.003727518404622123,0.03578417668437238,0.10259994408722393,0.004473022085546547,0.0,0.0,0.004473022085546547,0.12766750535830773,0.7212748112943808,20.815364598,2
339,North Macedonia,2017,0.46,0.01,0.04,7.78,1.47,11.15,0.0,20.91,10.875,0.0036781609195402297,0.03383908045977012,0.10252873563218391,0.004229885057471265,0.0,0.0,0.004229885057471265,0.13609195402298851,0.7154022988505747,21.240084706,2
340,North Macedonia,2018,0.46,0.01,0.03,7.53,1.42,10.8,0.0,20.25,10.530000000000001,0.0028490028490028487,0.03494776828110162,0.10256410256410256,0.004368471035137702,0.0,0.0,0.004368471035137702,0.13580246913580246,0.715099715099715,21.664804814,2
341,North Macedonia,2019,0.38,0.01,0.02,7.94,1.32,11.71,0.0,21.37,10.841000000000001,0.0018448482612305136,0.02804169357070381,0.10801586569504658,0.0035052116963379763,0.0,0.0,0.0035052116963379763,0.12268240937182916,0.7324047597085139,22.089524922,2
342,Norway,2011,5.98,0.14,0.0,26.53,2.84,129.81,0.0,165.3,48.471000000000004,0.0,0.09869819067071033,0.2678096181221762,0.01233727383383879,0.0,0.0,0.01233727383383879,0.061480060242206674,0.5473375832972293,242.43518474,1
343,Norway,2012,5.82,0.15,0.0,27.56,3.42,137.7,0.0,174.65,50.72,0.0,0.09179810725552053,0.2714905362776025,0.011474763406940066,0.0,0.0,0.011474763406940066,0.07038643533123028,0.5433753943217665,248.83771998,1
344,Norway,2013,5.81,0.16,0.0,21.77,3.9,140.05,0.0,171.69,45.644999999999996,0.0,0.10182933508598971,0.3068244057399497,0.012728666885748714,0.0,0.0,0.012728666885748714,0.08894731076788256,0.4769416146346807,255.24025522,1
345,Norway,2014,4.37,0.16,0.0,18.74,3.6,132.79,0.0,159.66,40.149,0.0,0.08707564322897209,0.330742982390595,0.01088445540362151,0.0,0.0,0.01088445540362151,0.09365114946823085,0.46676131410495897,261.64279046,1
346,Norway,2015,3.73,0.14,0.0,20.04,3.73,138.99,0.0,166.64,41.539,0.0,0.07183610582825778,0.33460121813235755,0.008979513228532222,0.0,0.0,0.008979513228532222,0.09316545896627265,0.48243819061604754,268.0453257,1
347,Norway,2016,4.03,0.15,0.0,19.3,4.79,139.69,0.0,167.96,42.239,0.0,0.07632756457302493,0.33071332181159596,0.009540945571628117,0.0,0.0,0.009540945571628117,0.11695352636189306,0.4569236961102299,271.41348456,1
348,Norway,2017,3.02,0.13,0.0,20.59,4.58,142.78,0.0,171.1,42.598,0.0,0.056716277759519235,0.33518005540166207,0.007089534719939904,0.0,0.0,0.007089534719939904,0.11056857129442697,0.48335602610451195,274.78164342,1
349,Norway,2018,2.18,0.13,0.0,20.13,4.62,144.79,0.0,171.86,41.539,0.0,0.041984640939839675,0.348564000096295,0.005248080117479959,0.0,0.0,0.005248080117479959,0.1143503695322468,0.48460482919665854,278.14980228,1
350,Norway,2019,0.59,0.06,0.0,19.52,5.57,144.42,0.0,170.17,40.182,0.0,0.01174655318301727,0.35941466328206656,0.0014683191478771587,0.0,0.0,0.0014683191478771587,0.14011248817878652,0.48578965706037525,281.51796114,1
351,Poland,2011,27.69,135.43,284.97,114.98,174.97,101.75,0.82,840.59,749.0350000000001,0.38044951170506053,0.029574051946838265,0.013584144933147316,0.003696756493354783,0.00109474190124627,0.0,0.003696756493354783,0.41439986115468563,0.15350417537231237,675.9731793,2
352,Poland,2012,26.71,141.36,300.92,116.83,179.97,101.96,0.97,868.71,776.9560000000001,0.3873063596908962,0.027502200896833282,0.013123008252719585,0.0034377751121041603,0.001248461946365045,0.0,0.0034377751121041603,0.4135755435314226,0.15036887545755484,703.0081938,2
353,Poland,2013,25.03,143.15,289.76,116.83,175.97,102.41,1.42,854.55,762.4010000000001,0.38006246056865084,0.02626439367209644,0.013432563703352959,0.003283049209012055,0.0018625369064311297,0.0,0.003283049209012055,0.4185723785776776,0.15323956815376683,730.0432083,1
354,Poland,2014,25.52,131.56,265.46,105.43,162.97,101.12,1.86,793.92,702.912,0.3776575161613402,0.029044887553491758,0.0143858690703815,0.0036306109441864697,0.002646134935809888,0.0,0.0036306109441864697,0.4190140444323044,0.1499903259582992,757.0782228,1
355,Poland,2015,24.59,132.21,260.8,108.4,162.5,101.81,2.33,792.64,701.011,0.37203410502830914,0.028062327124681354,0.014523309905265397,0.003507790890585169,0.003323770953665492,0.0,0.003507790890585169,0.42040709774882284,0.15463380745808555,784.1132373,1
356,Poland,2016,25.53,145.15,275.99,111.44,163.0,104.07,2.65,827.83,734.1669999999999,0.3759226443029992,0.027819283623480767,0.01417524895561909,0.003477410452935096,0.0036095329809157865,0.0,0.003477410452935096,0.41972739172422624,0.15179107750688878,812.65161498,1
357,Poland,2017,25.09,151.97,271.89,109.73,164.0,105.05,2.75,830.47,735.9350000000001,0.3694483887843355,0.02727414785273156,0.01427435846915828,0.003409268481591445,0.0037367430547534768,0.0,0.003409268481591445,0.42934498291289314,0.1491028419629451,841.18999266,1
358,Poland,2018,26.44,149.11,267.44,237.67,157.0,105.42,2.87,945.96,851.072,0.3142389833057603,0.024853361407730486,0.012386731087381564,0.0031066701759663107,0.003372217626710784,0.0,0.0031066701759663107,0.35967579711234776,0.27925956910813654,869.72837034,1
359,Poland,2019,27.17,152.35,218.13,219.72,152.0,105.82,3.55,878.75,783.502,0.2784038840998492,0.02774211169850237,0.013506028063744574,0.0034677639623127963,0.0045309392956240065,0.0,0.0034677639623127963,0.388448274541737,0.2804332343759174,898.26674802,1
360,Portugal,2011,25.15,11.05,0.0,29.87,0.04,49.51,1.5,117.11,72.561,0.0,0.27728394040875953,0.06823224597235429,0.03466049255109494,0.02067226195890354,0.0,0.03466049255109494,0.15283692341616018,0.41165364314163255,221.74526774,1
361,Portugal,2012,22.45,11.04,0.0,31.48,0.05,46.43,1.69,113.14,71.35300000000001,0.0,0.25170630527097665,0.06507084495396127,0.03146328815887208,0.023685058792202146,0.0,0.03146328815887208,0.15542443905652178,0.4411867756085938,222.66584398,1
362,Portugal,2013,21.62,10.48,0.0,32.2,0.04,44.33,1.83,110.5,70.60300000000001,0.0,0.24497542597340058,0.06278770023936658,0.030621928246675072,0.02591957848816622,0.0,0.030621928246675072,0.14900216704672603,0.45607127175899037,223.58642022,1
363,Portugal,2014,19.74,11.06,0.0,31.64,0.04,42.89,1.93,107.3,68.699,0.0,0.22987234166436193,0.062431767565757884,0.028734042708045242,0.028093567591959127,0.0,0.028734042708045242,0.16157440428536077,0.46055983347646984,224.50699646,1
364,Portugal,2015,18.27,11.26,0.0,31.48,0.04,43.11,2.02,106.16,67.381,0.0,0.21691574776272243,0.06397946008518722,0.027114468470340304,0.029978777400157315,0.0,0.027114468470340304,0.16770306169394933,0.4671940161173031,225.4275727,1
365,Portugal,2016,18.08,9.97,0.0,31.51,0.04,46.7,2.11,108.41,66.38,0.0,0.21789695691473335,0.07035251581801749,0.02723711961434167,0.03178668273576379,0.0,0.02723711961434167,0.15079843326303105,0.47469117203977107,228.3651733,1
366,Portugal,2017,17.76,10.05,0.0,31.52,0.04,45.32,2.21,106.9,66.11200000000001,0.0,0.2149080348499516,0.06855033881897385,0.02686350435624395,0.03342812197483058,0.0,0.02686350435624395,0.15261979670861567,0.4767666989351403,231.3027739,1
367,Portugal,2018,17.63,11.43,0.0,32.1,0.04,47.57,2.4,111.17,68.357,0.0,0.20632853987155667,0.06959053205962813,0.025791067483944583,0.0351097912430329,0.0,0.025791067483944583,0.16779554398232804,0.46959345787556506,234.2403745,1
368,Portugal,2019,17.04,11.94,0.0,31.86,0.04,47.6,2.42,110.91,68.06,0.0,0.20029385836027033,0.06993828974434324,0.02503673229503379,0.03555686159271231,0.0,0.02503673229503379,0.17602115780193944,0.468116367910667,237.1779751,1
369,Romania,2011,9.78,97.63,0.81,131.75,46.92,41.68,0.51,329.07,291.568,0.0027780826428140267,0.02683422049058882,0.014295121549689954,0.0033542775613236023,0.0017491631454754982,0.0,0.0033542775613236023,0.4957677111342809,0.45186714591450367,216.1638146,2
370,Romania,2012,8.34,106.5,1.17,137.48,40.18,43.33,0.49,337.48,298.493,0.003919689908976089,0.02235228296810981,0.01451625331247299,0.002794035371013726,0.001641579534528448,0.0,0.002794035371013726,0.4914018084176179,0.46058031511626735,223.5716583,2
371,Romania,2013,8.57,102.35,1.06,130.17,37.89,42.83,0.43,323.3,284.753,0.003722524433456364,0.024077007090355505,0.015041105800465669,0.003009625886294438,0.00151008066640211,0.0,0.003009625886294438,0.49249700617728354,0.457133024059448,230.979502,2
372,Romania,2014,9.22,90.99,2.92,130.59,33.46,42.88,0.17,310.23,271.63800000000003,0.010749600571348631,0.027153785552831343,0.01578571481162429,0.003394223194103918,0.0006258329099757766,0.0,0.003394223194103918,0.45814650380285515,0.4807501159631568,238.3873457,2
373,Romania,2015,10.98,93.9,1.99,123.55,33.73,43.54,0.17,307.86,268.674,0.007406745721580801,0.032693896692646114,0.016205513000885834,0.004086737086580764,0.0006327370716928323,0.0,0.004086737086580764,0.4750366615303305,0.45985097180970247,245.7951894,2
374,Romania,2016,10.58,95.78,1.62,124.55,33.81,43.44,0.15,309.93,270.834,0.005981523737787722,0.031251615380639065,0.01603934513391967,0.003906451922579883,0.0005538447905359001,0.0,0.003906451922579883,0.4784849760369821,0.4598757910749758,255.17621912,2
375,Romania,2017,11.96,101.37,1.43,127.72,33.85,45.35,0.15,321.82,281.015,0.005088696332935965,0.034048004554917,0.016137928580324895,0.004256000569364625,0.0005337793356226537,0.0,0.004256000569364625,0.4811842784193015,0.4544953116381688,264.55724884,2
376,Romania,2018,12.56,105.25,1.41,126.78,32.73,46.01,0.15,324.89,283.481,0.0049738783198874,0.035445056282431636,0.016230364645249594,0.0044306320353039545,0.000529135991477383,0.0,0.0044306320353039545,0.486734560693662,0.4472257399966841,273.93827856,2
377,Romania,2019,13.69,104.87,1.7,127.55,29.49,46.74,0.15,324.2,282.124,0.006025719187307708,0.038819809729055306,0.01656718322439778,0.004852476216131913,0.0005316811047624448,0.0,0.004852476216131913,0.47624448823921395,0.4521061660829989,283.31930828,2
378,Serbia,2011,2.91,8.89,16.25,36.55,17.99,52.79,0.0,135.38,87.869,0.18493439096837339,0.026493985364576818,0.06007807076443342,0.0033117481705721022,0.0,0.0,0.0033117481705721022,0.3059099341064539,0.41596012245501823,89.941116692,2
379,Serbia,2012,3.94,8.14,12.86,39.51,16.92,52.26,0.0,133.63,86.596,0.14850570465148505,0.03639890988036399,0.06034920781560349,0.004549863735045499,0.0,0.0,0.004549863735045499,0.2893898101528939,0.4562566400295625,93.619405444,2
380,Serbia,2013,3.16,7.29,10.84,33.54,15.77,50.93,0.0,121.51,75.69299999999998,0.14321007226559923,0.033398068513601005,0.06728495369452923,0.004174758564200126,0.0,0.0,0.004174758564200126,0.3046516850963762,0.4431057033014943,97.297694196,2
381,Serbia,2014,1.83,5.97,8.32,35.65,14.99,49.69,0.0,116.44,71.729,0.11599213707147737,0.02041015488853881,0.0692746309024244,0.002551269361067351,0.0,0.0,0.002551269361067351,0.29221096069929875,0.49700957771612597,100.975982948,2
382,Serbia,2015,2.55,6.33,8.71,35.47,16.81,50.62,0.0,120.5,74.932,0.11623872310895213,0.02722468371323333,0.0675545828217584,0.003403085464154166,0.0,0.0,0.003403085464154166,0.30881332408049966,0.47336251534724816,104.6542717,2
383,Serbia,2016,2.74,7.02,11.27,36.56,16.93,50.15,0.0,124.67,79.535,0.14169862324762683,0.02756019362544792,0.06305400138303892,0.00344502420318099,0.0,0.0,0.00344502420318099,0.3011252907524989,0.4596718425850255,107.66368506,2
384,Serbia,2017,1.99,8.0,10.74,33.64,16.53,49.73,0.0,120.65,75.873,0.14155233086868846,0.02098243116787263,0.06554373756145136,0.0026228038959840785,0.0,0.0,0.0026228038959840785,0.3233034149170324,0.44337247769298693,110.67309842,2
385,Serbia,2018,1.58,8.13,10.08,35.21,16.93,48.29,0.0,120.23,76.75900000000001,0.13132010578564074,0.016467124376294637,0.06291118956734715,0.0020583905470368297,0.0,0.0,0.0020583905470368297,0.32647637410596797,0.45870842507067566,113.68251178,2
386,Serbia,2019,1.98,8.51,9.48,36.48,15.76,48.02,0.0,120.24,77.012,0.12309769905988678,0.02056822313405703,0.062353918869786536,0.0025710278917571287,0.0,0.0,0.0025710278917571287,0.3151456915805329,0.47369241157222247,116.69192514,2
387,Slovak Republic,2011,0.28,49.11,2.01,2.05,19.18,16.2,0.0,88.83,74.24999999999999,0.02707070707070707,0.003016835016835018,0.021818181818181823,0.00037710437710437725,0.0,0.0,0.00037710437710437725,0.9197306397306398,0.02760942760942761,114.02728192,1
388,Slovak Republic,2012,0.46,45.38,1.88,1.55,20.18,17.04,0.0,86.48,71.154,0.02642156449391461,0.005171880709447116,0.023948056328526857,0.0006464850886808895,0.0,0.0,0.0006464850886808895,0.9213817916069371,0.021783736683812577,118.88391564,1
389,Slovak Republic,2013,0.37,47.93,1.14,1.62,20.9,17.75,0.0,89.69,73.73500000000001,0.015460771682376072,0.004014375805248524,0.02407269275106801,0.0005017969756560655,0.0,0.0,0.0005017969756560655,0.9334779955245133,0.02197057028548179,123.74054936,1
390,Slovak Republic,2014,0.18,43.42,0.83,1.69,17.91,17.7,0.0,81.73,65.8,0.012613981762917933,0.002188449848024316,0.02689969604863222,0.0002735562310030395,0.0,0.0,0.0002735562310030395,0.9320668693009119,0.025683890577507598,128.59718308,1
391,Slovak Republic,2015,0.18,43.98,0.76,1.21,18.96,18.12,0.0,83.23,66.902,0.01135989955457236,0.0021524020208663415,0.027084392095901473,0.0002690502526082927,0.0,0.0,0.0002690502526082927,0.9407790499536636,0.01808615586977968,133.4538168,1
392,Slovak Republic,2016,0.37,44.71,1.25,1.56,18.77,18.34,0.0,84.99,68.494,0.018249773702806085,0.004321546412824481,0.02677606797675709,0.0005401933016030601,0.0,0.0,0.0005401933016030601,0.9267965077233042,0.022775717581101994,136.5473911,1
393,Slovak Republic,2017,0.37,48.15,1.45,1.7,18.92,17.7,0.0,88.28,72.36,0.02003869541182974,0.004090657822001105,0.024461028192371476,0.0005113322277501382,0.0,0.0,0.0005113322277501382,0.9268933112216693,0.023493642896627972,139.6409654,1
394,Slovak Republic,2018,0.32,46.84,1.28,1.92,17.45,18.34,0.0,86.16,69.644,0.018379185572339325,0.003675837114467865,0.02633392682786744,0.0004594796393084831,0.0,0.0,0.0004594796393084831,0.9231233128481995,0.027568778358508985,142.7345397,1
395,Slovak Republic,2019,0.28,46.89,1.18,24.48,16.91,19.63,0.0,109.38,91.703,0.012867627013292911,0.002442668178794587,0.021406060870418634,0.0003053335223493234,0.0,0.0,0.0003053335223493234,0.6957242402102439,0.26694873668255126,145.828114,1
396,Slovenia,2011,10.58,4.74,0.01,23.07,3.74,11.56,0.37,54.08,43.666000000000004,0.00022901112994091512,0.19383502038199055,0.02647368662116979,0.02422937754774882,0.00847341180781386,0.0,0.02422937754774882,0.19420143818989602,0.5283286767736911,53.031449968,1
397,Slovenia,2012,9.22,4.91,0.0,22.47,3.43,11.44,0.41,51.88,41.584,0.0,0.17737591381300502,0.027510580992689493,0.022171989226625628,0.009859561369757597,0.0,0.022171989226625628,0.20055790688726433,0.5403520584840322,54.549784936,1
398,Slovenia,2013,7.65,4.79,0.0,23.2,3.41,11.62,0.43,51.1,40.641999999999996,0.0,0.15058314059347477,0.028591112642094386,0.018822892574184347,0.01058018798287486,0.0,0.018822892574184347,0.20176172432459033,0.570838049308597,56.068119904,1
399,Slovenia,2014,6.23,3.71,0.0,19.12,2.8,11.25,0.43,43.54,33.415000000000006,0.0,0.14915457130031423,0.03366751458925631,0.01864432141253928,0.012868472243004636,0.0,0.01864432141253928,0.1948226844231632,0.5721981146191829,57.586454872,1
400,Slovenia,2015,6.44,4.33,0.0,21.66,3.21,11.54,0.44,47.61,37.234,0.0,0.1383681581350379,0.03099317827791803,0.017296019766879736,0.011817156362464413,0.0,0.017296019766879736,0.20250308857495836,0.5817263791158618,59.10478984,1
401,Slovenia,2016,5.99,4.82,0.0,21.8,3.43,11.74,0.44,48.22,37.654,0.0,0.12726403569341904,0.03117862644074999,0.01590800446167738,0.011685345514420778,0.0,0.01590800446167738,0.2191002283953896,0.5789557550326658,60.544853018,1
402,Slovenia,2017,5.61,4.98,0.0,20.57,3.31,11.98,0.44,46.89,36.108000000000004,0.0,0.12429378531073446,0.033178243048631886,0.015536723163841807,0.012185665226542594,0.0,0.015536723163841807,0.22958901074554117,0.5696798493408662,61.984916196,1
403,Slovenia,2018,5.21,4.65,0.0,18.24,3.14,12.12,0.44,43.81,32.891999999999996,0.0,0.12671774291621066,0.03684786574242977,0.015839717864526332,0.013377112975799589,0.0,0.015839717864526332,0.23683570473063364,0.5545421379058738,63.424979374,1
404,Slovenia,2019,5.24,4.43,0.0,17.1,3.09,12.31,0.44,42.61,31.531000000000002,0.0,0.13294852684659542,0.039040943833053184,0.016618565855824427,0.01395452094763883,0.0,0.016618565855824427,0.2384954489232818,0.5423234277377819,64.865042552,1
405,South Africa,2011,30.25,0.0,97.02,172.11,0.0,147.69,0.0,447.07,314.149,0.30883434293917855,0.07703350957666585,0.047012723261891654,0.009629188697083232,0.0,0.0,0.009629188697083232,0.0,0.5478610468280976,480.74210126,2
406,South Africa,2012,27.54,0.0,159.98,161.23,0.0,141.58,0.0,490.33,362.908,0.4408279784408169,0.060709601331466925,0.039012642322572115,0.007588700166433366,0.0,0.0,0.007588700166433366,0.0,0.4442723775722772,501.89214352,2
407,South Africa,2013,24.26,0.0,168.21,149.75,0.0,140.85,0.0,483.08,356.30499999999995,0.4720955361277558,0.05447018705884005,0.03953073911396136,0.006808773382355006,0.0,0.0,0.006808773382355006,0.0,0.42028599093473296,523.04218578,2
408,South Africa,2014,20.74,0.0,172.88,141.99,0.0,139.92,0.0,475.53,349.602,0.4945051801763148,0.047459682724927205,0.04002265433264112,0.005932460340615901,0.0,0.0,0.005932460340615901,0.0,0.40614756208488517,544.19222804,2
409,South Africa,2015,24.28,0.0,151.2,139.8,0.0,145.59,0.0,460.88,329.839,0.45840546448418773,0.05888933691892106,0.04413971664963816,0.007361167114865132,0.0,0.0,0.007361167114865132,0.0,0.42384314771752285,565.3422703,2
410,South Africa,2016,26.02,0.0,133.83,136.07,0.0,174.68,0.0,470.6,313.38800000000003,0.42704251598657256,0.06642245395484192,0.055739211456724565,0.00830280674435524,0.0,0.0,0.00830280674435524,0.0,0.43419020511315043,564.92654126,2
411,South Africa,2017,24.58,0.2,224.02,140.0,0.0,145.83,0.0,534.63,403.3830000000001,0.5553531011470487,0.04874771619032036,0.036151746603104246,0.006093464523790045,0.0,0.0,0.006093464523790045,0.0004958067147103372,0.347064700297236,564.51081222,2
412,South Africa,2018,24.56,0.21,222.79,126.07,0.0,147.7,0.0,521.33,388.4,0.5736096807415036,0.0505870236869207,0.03802780638516993,0.006323377960865088,0.0,0.0,0.006323377960865088,0.0005406797116374872,0.3245880535530381,564.09508318,2
413,South Africa,2019,23.2,0.21,224.72,131.48,0.0,145.21,0.0,524.82,394.131,0.5701657570706187,0.04709094184420916,0.036843080092659554,0.005886367730526145,0.0,0.0,0.005886367730526145,0.0005328177687114183,0.33359466776274893,563.67935414,2
414,Spain,2011,123.17,142.86,5.11,103.51,0.0,273.99,5.93,654.56,407.97900000000004,0.012525154480990442,0.24152223521308694,0.06715786841969806,0.030190279401635867,0.014535061853673838,0.0,0.030190279401635867,0.35016508202628077,0.2537140392029982,1283.0473794,1
415,Spain,2012,116.73,146.94,4.59,105.13,0.0,270.32,6.52,650.23,406.942,0.01127924863985531,0.2294774193865465,0.06642715669554874,0.028684677423318313,0.016021939244413207,0.0,0.028684677423318313,0.3610833976340609,0.25834148355293873,1302.9423538,1
416,Spain,2013,117.12,133.71,3.97,105.58,0.0,255.82,7.18,623.37,393.142,0.010098132481393492,0.23832610100167373,0.06507063605516582,0.029790762625209216,0.01826312121320032,0.0,0.029790762625209216,0.34010611941741153,0.2685543645807367,1322.8373282,1
417,Spain,2014,114.11,129.55,3.85,106.25,0.0,254.56,7.7,616.01,386.916,0.009950480207590278,0.235937516153377,0.06579205822452419,0.029492189519172124,0.019900960415180555,0.0,0.029492189519172124,0.33482719763462876,0.27460740832635505,1342.7323026,1
418,Spain,2015,126.99,138.92,3.71,105.39,0.0,252.25,8.28,635.54,408.515,0.009081673867544644,0.24868609475784242,0.061748038627712575,0.031085761844730303,0.020268533591177803,0.0,0.031085761844730303,0.3400609524742053,0.2579831829920566,1362.627277,1
419,Spain,2016,116.83,139.63,3.31,76.11,0.0,250.73,8.93,595.55,369.88300000000004,0.00894877569393565,0.25268530859758354,0.06778629999215968,0.03158566357469794,0.024142769470346024,0.0,0.03158566357469794,0.3774977492882884,0.2057677698082907,1377.1134526,1
