,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_diesel
1852,Djibouti,DJI,2023,0.09155362967104501
1853,Djibouti,DJI,2024,0.09155362967104501
1854,Djibouti,DJI,2025,0.09155362967104501
1855,Djibouti,DJI,2026,0.09155362967104501
1856,Djibouti,DJI,2027,0.09155362967104501
1857,Djibouti,DJI,2028,0.09155362967104501
1858,Djibouti,DJI,2029,0.09155362967104501
1859,Djibouti,DJI,2030,0.09155362967104501
1860,Djibouti,DJI,2031,0.09155362967104501
1861,Djibouti,DJI,2032,0.09155362967104501
1862,Djibouti,DJI,2033,0.09155362967104501
1863,Djibouti,DJI,2034,0.09155362967104501
1864,Djibouti,DJI,2035,0.09155362967104501
1865,Djibouti,DJI,2036,0.09155362967104501
1866,Djibouti,DJI,2037,0.09155362967104501
1867,Djibouti,DJI,2038,0.09155362967104501
1868,Djibouti,DJI,2039,0.09155362967104501
1869,Djibouti,DJI,2040,0.09155362967104501
1870,Djibouti,DJI,2041,0.09155362967104501
1871,Djibouti,DJI,2042,0.09155362967104501
1872,Djibouti,DJI,2043,0.09155362967104501
1873,Djibouti,DJI,2044,0.09155362967104501
1874,Djibouti,DJI,2045,0.09155362967104501
1875,Djibouti,DJI,2046,0.09155362967104501
1876,Djibouti,DJI,2047,0.09155362967104501
1877,Djibouti,DJI,2048,0.09155362967104501
1878,Djibouti,DJI,2049,0.09155362967104501
1879,Djibouti,DJI,2050,0.09155362967104501
1889,Dominican Republic,DOM,2020,0.09155362967104501
1890,Dominican Republic,DOM,2021,0.09155362967104501
1891,Dominican Republic,DOM,2022,0.09155362967104501
1892,Dominican Republic,DOM,2023,0.09155362967104501
1893,Dominican Republic,DOM,2024,0.09155362967104501
1894,Dominican Republic,DOM,2025,0.09155362967104501
1895,Dominican Republic,DOM,2026,0.09155362967104501
1896,Dominican Republic,DOM,2027,0.09155362967104501
1897,Dominican Republic,DOM,2028,0.09155362967104501
1898,Dominican Republic,DOM,2029,0.09155362967104501
1899,Dominican Republic,DOM,2030,0.09155362967104501
1900,Dominican Republic,DOM,2031,0.09155362967104501
1901,Dominican Republic,DOM,2032,0.09155362967104501
1902,Dominican Republic,DOM,2033,0.09155362967104501
1903,Dominican Republic,DOM,2034,0.09155362967104501
1904,Dominican Republic,DOM,2035,0.09155362967104501
1905,Dominican Republic,DOM,2036,0.09155362967104501
1906,Dominican Republic,DOM,2037,0.09155362967104501
1907,Dominican Republic,DOM,2038,0.09155362967104501
1908,Dominican Republic,DOM,2039,0.09155362967104501
1909,Dominican Republic,DOM,2040,0.09155362967104501
1910,Dominican Republic,DOM,2041,0.09155362967104501
1911,Dominican Republic,DOM,2042,0.09155362967104501
1912,Dominican Republic,DOM,2043,0.09155362967104501
1913,Dominican Republic,DOM,2044,0.09155362967104501
1914,Dominican Republic,DOM,2045,0.09155362967104501
1915,Dominican Republic,DOM,2046,0.09155362967104501
1916,Dominican Republic,DOM,2047,0.09155362967104501
1917,Dominican Republic,DOM,2048,0.09155362967104501
1918,Dominican Republic,DOM,2049,0.09155362967104501
1919,Dominican Republic,DOM,2050,0.09155362967104501
1929,Ecuador,ECU,2020,0.09155362967104501
1930,Ecuador,ECU,2021,0.09155362967104501
1931,Ecuador,ECU,2022,0.09155362967104501
1932,Ecuador,ECU,2023,0.09155362967104501
1933,Ecuador,ECU,2024,0.09155362967104501
1934,Ecuador,ECU,2025,0.09155362967104501
1935,Ecuador,ECU,2026,0.09155362967104501
1936,Ecuador,ECU,2027,0.09155362967104501
1937,Ecuador,ECU,2028,0.09155362967104501
1938,Ecuador,ECU,2029,0.09155362967104501
1939,Ecuador,ECU,2030,0.09155362967104501
1940,Ecuador,ECU,2031,0.09155362967104501
1941,Ecuador,ECU,2032,0.09155362967104501
1942,Ecuador,ECU,2033,0.09155362967104501
1943,Ecuador,ECU,2034,0.09155362967104501
1944,Ecuador,ECU,2035,0.09155362967104501
1945,Ecuador,ECU,2036,0.09155362967104501
1946,Ecuador,ECU,2037,0.09155362967104501
1947,Ecuador,ECU,2038,0.09155362967104501
1948,Ecuador,ECU,2039,0.09155362967104501
1949,Ecuador,ECU,2040,0.09155362967104501
1950,Ecuador,ECU,2041,0.09155362967104501
1951,Ecuador,ECU,2042,0.09155362967104501
1952,Ecuador,ECU,2043,0.09155362967104501
1953,Ecuador,ECU,2044,0.09155362967104501
1954,Ecuador,ECU,2045,0.09155362967104501
1955,Ecuador,ECU,2046,0.09155362967104501
1956,Ecuador,ECU,2047,0.09155362967104501
1957,Ecuador,ECU,2048,0.09155362967104501
1958,Ecuador,ECU,2049,0.09155362967104501
1959,Ecuador,ECU,2050,0.09155362967104501
1969,"Egypt, Arab Rep.",EGY,2020,0.09155362967104501
1970,"Egypt, Arab Rep.",EGY,2021,0.09155362967104501
1971,"Egypt, Arab Rep.",EGY,2022,0.09155362967104501
1972,"Egypt, Arab Rep.",EGY,2023,0.09155362967104501
1973,"Egypt, Arab Rep.",EGY,2024,0.09155362967104501
1974,"Egypt, Arab Rep.",EGY,2025,0.09155362967104501
1975,"Egypt, Arab Rep.",EGY,2026,0.09155362967104501
1976,"Egypt, Arab Rep.",EGY,2027,0.09155362967104501
1977,"Egypt, Arab Rep.",EGY,2028,0.09155362967104501
1978,"Egypt, Arab Rep.",EGY,2029,0.09155362967104501
1979,"Egypt, Arab Rep.",EGY,2030,0.09155362967104501
1980,"Egypt, Arab Rep.",EGY,2031,0.09155362967104501
1981,"Egypt, Arab Rep.",EGY,2032,0.09155362967104501
1982,"Egypt, Arab Rep.",EGY,2033,0.09155362967104501
1983,"Egypt, Arab Rep.",EGY,2034,0.09155362967104501
1984,"Egypt, Arab Rep.",EGY,2035,0.09155362967104501
1985,"Egypt, Arab Rep.",EGY,2036,0.09155362967104501
1986,"Egypt, Arab Rep.",EGY,2037,0.09155362967104501
1987,"Egypt, Arab Rep.",EGY,2038,0.09155362967104501
1988,"Egypt, Arab Rep.",EGY,2039,0.09155362967104501
1989,"Egypt, Arab Rep.",EGY,2040,0.09155362967104501
1990,"Egypt, Arab Rep.",EGY,2041,0.09155362967104501
1991,"Egypt, Arab Rep.",EGY,2042,0.09155362967104501
1992,"Egypt, Arab Rep.",EGY,2043,0.09155362967104501
1993,"Egypt, Arab Rep.",EGY,2044,0.09155362967104501
1994,"Egypt, Arab Rep.",EGY,2045,0.09155362967104501
1995,"Egypt, Arab Rep.",EGY,2046,0.09155362967104501
1996,"Egypt, Arab Rep.",EGY,2047,0.09155362967104501
1997,"Egypt, Arab Rep.",EGY,2048,0.09155362967104501
1998,"Egypt, Arab Rep.",EGY,2049,0.09155362967104501
1999,"Egypt, Arab Rep.",EGY,2050,0.09155362967104501
2009,El Salvador,SLV,2020,0.09155362967104501
2010,El Salvador,SLV,2021,0.09155362967104501
2011,El Salvador,SLV,2022,0.09155362967104501
2012,El Salvador,SLV,2023,0.09155362967104501
2013,El Salvador,SLV,2024,0.09155362967104501
2014,El Salvador,SLV,2025,0.09155362967104501
2015,El Salvador,SLV,2026,0.09155362967104501
2016,El Salvador,SLV,2027,0.09155362967104501
2017,El Salvador,SLV,2028,0.09155362967104501
2018,El Salvador,SLV,2029,0.09155362967104501
2019,El Salvador,SLV,2030,0.09155362967104501
2020,El Salvador,SLV,2031,0.09155362967104501
2021,El Salvador,SLV,2032,0.09155362967104501
2022,El Salvador,SLV,2033,0.09155362967104501
2023,El Salvador,SLV,2034,0.09155362967104501
2024,El Salvador,SLV,2035,0.09155362967104501
2025,El Salvador,SLV,2036,0.09155362967104501
2026,El Salvador,SLV,2037,0.09155362967104501
2027,El Salvador,SLV,2038,0.09155362967104501
2028,El Salvador,SLV,2039,0.09155362967104501
2029,El Salvador,SLV,2040,0.09155362967104501
2030,El Salvador,SLV,2041,0.09155362967104501
2031,El Salvador,SLV,2042,0.09155362967104501
2032,El Salvador,SLV,2043,0.09155362967104501
2033,El Salvador,SLV,2044,0.09155362967104501
2034,El Salvador,SLV,2045,0.09155362967104501
2035,El Salvador,SLV,2046,0.09155362967104501
2036,El Salvador,SLV,2047,0.09155362967104501
2037,El Salvador,SLV,2048,0.09155362967104501
2038,El Salvador,SLV,2049,0.09155362967104501
2039,El Salvador,SLV,2050,0.09155362967104501
2049,Equatorial Guinea,GNQ,2020,0.09155362967104501
2050,Equatorial Guinea,GNQ,2021,0.09155362967104501
2051,Equatorial Guinea,GNQ,2022,0.09155362967104501
2052,Equatorial Guinea,GNQ,2023,0.09155362967104501
2053,Equatorial Guinea,GNQ,2024,0.09155362967104501
2054,Equatorial Guinea,GNQ,2025,0.09155362967104501
2055,Equatorial Guinea,GNQ,2026,0.09155362967104501
2056,Equatorial Guinea,GNQ,2027,0.09155362967104501
2057,Equatorial Guinea,GNQ,2028,0.09155362967104501
2058,Equatorial Guinea,GNQ,2029,0.09155362967104501
2059,Equatorial Guinea,GNQ,2030,0.09155362967104501
2060,Equatorial Guinea,GNQ,2031,0.09155362967104501
2061,Equatorial Guinea,GNQ,2032,0.09155362967104501
2062,Equatorial Guinea,GNQ,2033,0.09155362967104501
2063,Equatorial Guinea,GNQ,2034,0.09155362967104501
2064,Equatorial Guinea,GNQ,2035,0.09155362967104501
2065,Equatorial Guinea,GNQ,2036,0.09155362967104501
2066,Equatorial Guinea,GNQ,2037,0.09155362967104501
2067,Equatorial Guinea,GNQ,2038,0.09155362967104501
2068,Equatorial Guinea,GNQ,2039,0.09155362967104501
2069,Equatorial Guinea,GNQ,2040,0.09155362967104501
2070,Equatorial Guinea,GNQ,2041,0.09155362967104501
2071,Equatorial Guinea,GNQ,2042,0.09155362967104501
2072,Equatorial Guinea,GNQ,2043,0.09155362967104501
2073,Equatorial Guinea,GNQ,2044,0.09155362967104501
2074,Equatorial Guinea,GNQ,2045,0.09155362967104501
2075,Equatorial Guinea,GNQ,2046,0.09155362967104501
2076,Equatorial Guinea,GNQ,2047,0.09155362967104501
2077,Equatorial Guinea,GNQ,2048,0.09155362967104501
2078,Equatorial Guinea,GNQ,2049,0.09155362967104501
2079,Equatorial Guinea,GNQ,2050,0.09155362967104501
2089,Estonia,EST,2020,0.08552761829340726
2090,Estonia,EST,2021,0.08552761829340726
2091,Estonia,EST,2022,0.08552761829340726
2092,Estonia,EST,2023,0.08552761829340726
2093,Estonia,EST,2024,0.08552761829340726
2094,Estonia,EST,2025,0.08552761829340726
2095,Estonia,EST,2026,0.08552761829340726
2096,Estonia,EST,2027,0.08552761829340726
2097,Estonia,EST,2028,0.08552761829340726
2098,Estonia,EST,2029,0.08552761829340726
2099,Estonia,EST,2030,0.08552761829340726
2100,Estonia,EST,2031,0.08552761829340726
2101,Estonia,EST,2032,0.08552761829340726
2102,Estonia,EST,2033,0.08552761829340726
2103,Estonia,EST,2034,0.08552761829340726
2104,Estonia,EST,2035,0.08552761829340726
2105,Estonia,EST,2036,0.08552761829340726
2106,Estonia,EST,2037,0.08552761829340726
2107,Estonia,EST,2038,0.08552761829340726
2108,Estonia,EST,2039,0.08552761829340726
2109,Estonia,EST,2040,0.08552761829340726
2110,Estonia,EST,2041,0.08552761829340726
2111,Estonia,EST,2042,0.08552761829340726
2112,Estonia,EST,2043,0.08552761829340726
2113,Estonia,EST,2044,0.08552761829340726
2114,Estonia,EST,2045,0.08552761829340726
2115,Estonia,EST,2046,0.08552761829340726
2116,Estonia,EST,2047,0.08552761829340726
2117,Estonia,EST,2048,0.08552761829340726
2118,Estonia,EST,2049,0.08552761829340726
2119,Estonia,EST,2050,0.08552761829340726
2129,Eswatini,SWZ,2020,0.09155362967104501
2130,Eswatini,SWZ,2021,0.09155362967104501
2131,Eswatini,SWZ,2022,0.09155362967104501
2132,Eswatini,SWZ,2023,0.09155362967104501
2133,Eswatini,SWZ,2024,0.09155362967104501
2134,Eswatini,SWZ,2025,0.09155362967104501
2135,Eswatini,SWZ,2026,0.09155362967104501
2136,Eswatini,SWZ,2027,0.09155362967104501
2137,Eswatini,SWZ,2028,0.09155362967104501
2138,Eswatini,SWZ,2029,0.09155362967104501
2139,Eswatini,SWZ,2030,0.09155362967104501
2140,Eswatini,SWZ,2031,0.09155362967104501
2141,Eswatini,SWZ,2032,0.09155362967104501
2142,Eswatini,SWZ,2033,0.09155362967104501
2143,Eswatini,SWZ,2034,0.09155362967104501
2144,Eswatini,SWZ,2035,0.09155362967104501
2145,Eswatini,SWZ,2036,0.09155362967104501
2146,Eswatini,SWZ,2037,0.09155362967104501
2147,Eswatini,SWZ,2038,0.09155362967104501
2148,Eswatini,SWZ,2039,0.09155362967104501
2149,Eswatini,SWZ,2040,0.09155362967104501
2150,Eswatini,SWZ,2041,0.09155362967104501
2151,Eswatini,SWZ,2042,0.09155362967104501
2152,Eswatini,SWZ,2043,0.09155362967104501
2153,Eswatini,SWZ,2044,0.09155362967104501
2154,Eswatini,SWZ,2045,0.09155362967104501
2155,Eswatini,SWZ,2046,0.09155362967104501
2156,Eswatini,SWZ,2047,0.09155362967104501
2157,Eswatini,SWZ,2048,0.09155362967104501
2158,Eswatini,SWZ,2049,0.09155362967104501
2159,Eswatini,SWZ,2050,0.09155362967104501
2169,Ethiopia,ETH,2020,0.09155362967104501
2170,Ethiopia,ETH,2021,0.09155362967104501
2171,Ethiopia,ETH,2022,0.09155362967104501
2172,Ethiopia,ETH,2023,0.09155362967104501
2173,Ethiopia,ETH,2024,0.09155362967104501
2174,Ethiopia,ETH,2025,0.09155362967104501
2175,Ethiopia,ETH,2026,0.09155362967104501
2176,Ethiopia,ETH,2027,0.09155362967104501
2177,Ethiopia,ETH,2028,0.09155362967104501
2178,Ethiopia,ETH,2029,0.09155362967104501
2179,Ethiopia,ETH,2030,0.09155362967104501
2180,Ethiopia,ETH,2031,0.09155362967104501
2181,Ethiopia,ETH,2032,0.09155362967104501
2182,Ethiopia,ETH,2033,0.09155362967104501
2183,Ethiopia,ETH,2034,0.09155362967104501
2184,Ethiopia,ETH,2035,0.09155362967104501
2185,Ethiopia,ETH,2036,0.09155362967104501
2186,Ethiopia,ETH,2037,0.09155362967104501
2187,Ethiopia,ETH,2038,0.09155362967104501
2188,Ethiopia,ETH,2039,0.09155362967104501
2189,Ethiopia,ETH,2040,0.09155362967104501
2190,Ethiopia,ETH,2041,0.09155362967104501
2191,Ethiopia,ETH,2042,0.09155362967104501
2192,Ethiopia,ETH,2043,0.09155362967104501
2193,Ethiopia,ETH,2044,0.09155362967104501
2194,Ethiopia,ETH,2045,0.09155362967104501
2195,Ethiopia,ETH,2046,0.09155362967104501
2196,Ethiopia,ETH,2047,0.09155362967104501
2197,Ethiopia,ETH,2048,0.09155362967104501
2198,Ethiopia,ETH,2049,0.09155362967104501
2199,Ethiopia,ETH,2050,0.09155362967104501
2209,Fiji,FJI,2020,0.09155362967104501
2210,Fiji,FJI,2021,0.09155362967104501
2211,Fiji,FJI,2022,0.09155362967104501
2212,Fiji,FJI,2023,0.09155362967104501
2213,Fiji,FJI,2024,0.09155362967104501
2214,Fiji,FJI,2025,0.09155362967104501
2215,Fiji,FJI,2026,0.09155362967104501
2216,Fiji,FJI,2027,0.09155362967104501
2217,Fiji,FJI,2028,0.09155362967104501
2218,Fiji,FJI,2029,0.09155362967104501
2219,Fiji,FJI,2030,0.09155362967104501
2220,Fiji,FJI,2031,0.09155362967104501
2221,Fiji,FJI,2032,0.09155362967104501
2222,Fiji,FJI,2033,0.09155362967104501
2223,Fiji,FJI,2034,0.09155362967104501
2224,Fiji,FJI,2035,0.09155362967104501
2225,Fiji,FJI,2036,0.09155362967104501
2226,Fiji,FJI,2037,0.09155362967104501
2227,Fiji,FJI,2038,0.09155362967104501
2228,Fiji,FJI,2039,0.09155362967104501
2229,Fiji,FJI,2040,0.09155362967104501
2230,Fiji,FJI,2041,0.09155362967104501
2231,Fiji,FJI,2042,0.09155362967104501
2232,Fiji,FJI,2043,0.09155362967104501
2233,Fiji,FJI,2044,0.09155362967104501
2234,Fiji,FJI,2045,0.09155362967104501
2235,Fiji,FJI,2046,0.09155362967104501
2236,Fiji,FJI,2047,0.09155362967104501
2237,Fiji,FJI,2048,0.09155362967104501
2238,Fiji,FJI,2049,0.09155362967104501
2239,Fiji,FJI,2050,0.09155362967104501
2249,Finland,FIN,2020,0.13128613916693088
2250,Finland,FIN,2021,0.13128613916693088
2251,Finland,FIN,2022,0.13128613916693088
2252,Finland,FIN,2023,0.13128613916693088
2253,Finland,FIN,2024,0.13128613916693088
2254,Finland,FIN,2025,0.13128613916693088
2255,Finland,FIN,2026,0.13128613916693088
2256,Finland,FIN,2027,0.13128613916693088
2257,Finland,FIN,2028,0.13128613916693088
2258,Finland,FIN,2029,0.13128613916693088
2259,Finland,FIN,2030,0.13128613916693088
2260,Finland,FIN,2031,0.13128613916693088
2261,Finland,FIN,2032,0.13128613916693088
2262,Finland,FIN,2033,0.13128613916693088
2263,Finland,FIN,2034,0.13128613916693088
2264,Finland,FIN,2035,0.13128613916693088
2265,Finland,FIN,2036,0.13128613916693088
2266,Finland,FIN,2037,0.13128613916693088
2267,Finland,FIN,2038,0.13128613916693088
2268,Finland,FIN,2039,0.13128613916693088
2269,Finland,FIN,2040,0.13128613916693088
2270,Finland,FIN,2041,0.13128613916693088
2271,Finland,FIN,2042,0.13128613916693088
2272,Finland,FIN,2043,0.13128613916693088
2273,Finland,FIN,2044,0.13128613916693088
2274,Finland,FIN,2045,0.13128613916693088
2275,Finland,FIN,2046,0.13128613916693088
2276,Finland,FIN,2047,0.13128613916693088
2277,Finland,FIN,2048,0.13128613916693088
2278,Finland,FIN,2049,0.13128613916693088
2279,Finland,FIN,2050,0.13128613916693088
2289,France,FRA,2020,0.17357177625131243
2290,France,FRA,2021,0.17357177625131243
2291,France,FRA,2022,0.17357177625131243
2292,France,FRA,2023,0.17357177625131243
2293,France,FRA,2024,0.17357177625131243
2294,France,FRA,2025,0.17357177625131243
2295,France,FRA,2026,0.17357177625131243
2296,France,FRA,2027,0.17357177625131243
2297,France,FRA,2028,0.17357177625131243
2298,France,FRA,2029,0.17357177625131243
2299,France,FRA,2030,0.17357177625131243
2300,France,FRA,2031,0.17357177625131243
2301,France,FRA,2032,0.17357177625131243
2302,France,FRA,2033,0.17357177625131243
2303,France,FRA,2034,0.17357177625131243
2304,France,FRA,2035,0.17357177625131243
2305,France,FRA,2036,0.17357177625131243
2306,France,FRA,2037,0.17357177625131243
2307,France,FRA,2038,0.17357177625131243
2308,France,FRA,2039,0.17357177625131243
2309,France,FRA,2040,0.17357177625131243
2310,France,FRA,2041,0.17357177625131243
2311,France,FRA,2042,0.17357177625131243
2312,France,FRA,2043,0.17357177625131243
2313,France,FRA,2044,0.17357177625131243
2314,France,FRA,2045,0.17357177625131243
2315,France,FRA,2046,0.17357177625131243
2316,France,FRA,2047,0.17357177625131243
2317,France,FRA,2048,0.17357177625131243
2318,France,FRA,2049,0.17357177625131243
2319,France,FRA,2050,0.17357177625131243
2329,French Polynesia,PYF,2020,0.18310725934209002
2330,French Polynesia,PYF,2021,0.18310725934209002
2331,French Polynesia,PYF,2022,0.18310725934209002
2332,French Polynesia,PYF,2023,0.18310725934209002
2333,French Polynesia,PYF,2024,0.18310725934209002
2334,French Polynesia,PYF,2025,0.18310725934209002
2335,French Polynesia,PYF,2026,0.18310725934209002
2336,French Polynesia,PYF,2027,0.18310725934209002
2337,French Polynesia,PYF,2028,0.18310725934209002
2338,French Polynesia,PYF,2029,0.18310725934209002
2339,French Polynesia,PYF,2030,0.18310725934209002
2340,French Polynesia,PYF,2031,0.18310725934209002
2341,French Polynesia,PYF,2032,0.18310725934209002
2342,French Polynesia,PYF,2033,0.18310725934209002
2343,French Polynesia,PYF,2034,0.18310725934209002
2344,French Polynesia,PYF,2035,0.18310725934209002
2345,French Polynesia,PYF,2036,0.18310725934209002
2346,French Polynesia,PYF,2037,0.18310725934209002
2347,French Polynesia,PYF,2038,0.18310725934209002
2348,French Polynesia,PYF,2039,0.18310725934209002
2349,French Polynesia,PYF,2040,0.18310725934209002
2350,French Polynesia,PYF,2041,0.18310725934209002
2351,French Polynesia,PYF,2042,0.18310725934209002
2352,French Polynesia,PYF,2043,0.18310725934209002
2353,French Polynesia,PYF,2044,0.18310725934209002
2354,French Polynesia,PYF,2045,0.18310725934209002
2355,French Polynesia,PYF,2046,0.18310725934209002
2356,French Polynesia,PYF,2047,0.18310725934209002
2357,French Polynesia,PYF,2048,0.18310725934209002
2358,French Polynesia,PYF,2049,0.18310725934209002
2359,French Polynesia,PYF,2050,0.18310725934209002
2369,Gabon,GAB,2020,0.09155362967104501
2370,Gabon,GAB,2021,0.09155362967104501
2371,Gabon,GAB,2022,0.09155362967104501
2372,Gabon,GAB,2023,0.09155362967104501
2373,Gabon,GAB,2024,0.09155362967104501
2374,Gabon,GAB,2025,0.09155362967104501
2375,Gabon,GAB,2026,0.09155362967104501
2376,Gabon,GAB,2027,0.09155362967104501
2377,Gabon,GAB,2028,0.09155362967104501
2378,Gabon,GAB,2029,0.09155362967104501
2379,Gabon,GAB,2030,0.09155362967104501
2380,Gabon,GAB,2031,0.09155362967104501
2381,Gabon,GAB,2032,0.09155362967104501
2382,Gabon,GAB,2033,0.09155362967104501
2383,Gabon,GAB,2034,0.09155362967104501
2384,Gabon,GAB,2035,0.09155362967104501
2385,Gabon,GAB,2036,0.09155362967104501
2386,Gabon,GAB,2037,0.09155362967104501
2387,Gabon,GAB,2038,0.09155362967104501
2388,Gabon,GAB,2039,0.09155362967104501
2389,Gabon,GAB,2040,0.09155362967104501
2390,Gabon,GAB,2041,0.09155362967104501
2391,Gabon,GAB,2042,0.09155362967104501
2392,Gabon,GAB,2043,0.09155362967104501
2393,Gabon,GAB,2044,0.09155362967104501
2394,Gabon,GAB,2045,0.09155362967104501
2395,Gabon,GAB,2046,0.09155362967104501
2396,Gabon,GAB,2047,0.09155362967104501
2397,Gabon,GAB,2048,0.09155362967104501
2398,Gabon,GAB,2049,0.09155362967104501
2399,Gabon,GAB,2050,0.09155362967104501
2409,"Gambia, The",GMB,2020,0.09155362967104501
2410,"Gambia, The",GMB,2021,0.09155362967104501
2411,"Gambia, The",GMB,2022,0.09155362967104501
2412,"Gambia, The",GMB,2023,0.09155362967104501
2413,"Gambia, The",GMB,2024,0.09155362967104501
2414,"Gambia, The",GMB,2025,0.09155362967104501
2415,"Gambia, The",GMB,2026,0.09155362967104501
2416,"Gambia, The",GMB,2027,0.09155362967104501
2417,"Gambia, The",GMB,2028,0.09155362967104501
2418,"Gambia, The",GMB,2029,0.09155362967104501
2419,"Gambia, The",GMB,2030,0.09155362967104501
2420,"Gambia, The",GMB,2031,0.09155362967104501
2421,"Gambia, The",GMB,2032,0.09155362967104501
2422,"Gambia, The",GMB,2033,0.09155362967104501
2423,"Gambia, The",GMB,2034,0.09155362967104501
2424,"Gambia, The",GMB,2035,0.09155362967104501
2425,"Gambia, The",GMB,2036,0.09155362967104501
2426,"Gambia, The",GMB,2037,0.09155362967104501
2427,"Gambia, The",GMB,2038,0.09155362967104501
2428,"Gambia, The",GMB,2039,0.09155362967104501
2429,"Gambia, The",GMB,2040,0.09155362967104501
2430,"Gambia, The",GMB,2041,0.09155362967104501
2431,"Gambia, The",GMB,2042,0.09155362967104501
2432,"Gambia, The",GMB,2043,0.09155362967104501
2433,"Gambia, The",GMB,2044,0.09155362967104501
2434,"Gambia, The",GMB,2045,0.09155362967104501
2435,"Gambia, The",GMB,2046,0.09155362967104501
2436,"Gambia, The",GMB,2047,0.09155362967104501
2437,"Gambia, The",GMB,2048,0.09155362967104501
2438,"Gambia, The",GMB,2049,0.09155362967104501
2439,"Gambia, The",GMB,2050,0.09155362967104501
2449,Georgia,GEO,2020,0.003148676571878382
2450,Georgia,GEO,2021,0.003148676571878382
2451,Georgia,GEO,2022,0.003148676571878382
2452,Georgia,GEO,2023,0.003148676571878382
2453,Georgia,GEO,2024,0.003148676571878382
2454,Georgia,GEO,2025,0.003148676571878382
2455,Georgia,GEO,2026,0.003148676571878382
2456,Georgia,GEO,2027,0.003148676571878382
2457,Georgia,GEO,2028,0.003148676571878382
2458,Georgia,GEO,2029,0.003148676571878382
2459,Georgia,GEO,2030,0.003148676571878382
2460,Georgia,GEO,2031,0.003148676571878382
2461,Georgia,GEO,2032,0.003148676571878382
2462,Georgia,GEO,2033,0.003148676571878382
2463,Georgia,GEO,2034,0.003148676571878382
2464,Georgia,GEO,2035,0.003148676571878382
2465,Georgia,GEO,2036,0.003148676571878382
2466,Georgia,GEO,2037,0.003148676571878382
2467,Georgia,GEO,2038,0.003148676571878382
2468,Georgia,GEO,2039,0.003148676571878382
2469,Georgia,GEO,2040,0.003148676571878382
2470,Georgia,GEO,2041,0.003148676571878382
2471,Georgia,GEO,2042,0.003148676571878382
2472,Georgia,GEO,2043,0.003148676571878382
2473,Georgia,GEO,2044,0.003148676571878382
2474,Georgia,GEO,2045,0.003148676571878382
2475,Georgia,GEO,2046,0.003148676571878382
2476,Georgia,GEO,2047,0.003148676571878382
2477,Georgia,GEO,2048,0.003148676571878382
2478,Georgia,GEO,2049,0.003148676571878382
2479,Georgia,GEO,2050,0.003148676571878382
2489,Germany,DEU,2020,0.16827372525975584
2490,Germany,DEU,2021,0.16827372525975584
2491,Germany,DEU,2022,0.16827372525975584
2492,Germany,DEU,2023,0.16827372525975584
2493,Germany,DEU,2024,0.16827372525975584
2494,Germany,DEU,2025,0.16827372525975584
2495,Germany,DEU,2026,0.16827372525975584
2496,Germany,DEU,2027,0.16827372525975584
2497,Germany,DEU,2028,0.16827372525975584
2498,Germany,DEU,2029,0.16827372525975584
2499,Germany,DEU,2030,0.16827372525975584
2500,Germany,DEU,2031,0.16827372525975584
2501,Germany,DEU,2032,0.16827372525975584
2502,Germany,DEU,2033,0.16827372525975584
2503,Germany,DEU,2034,0.16827372525975584
2504,Germany,DEU,2035,0.16827372525975584
2505,Germany,DEU,2036,0.16827372525975584
2506,Germany,DEU,2037,0.16827372525975584
2507,Germany,DEU,2038,0.16827372525975584
2508,Germany,DEU,2039,0.16827372525975584
2509,Germany,DEU,2040,0.16827372525975584
2510,Germany,DEU,2041,0.16827372525975584
2511,Germany,DEU,2042,0.16827372525975584
2512,Germany,DEU,2043,0.16827372525975584
2513,Germany,DEU,2044,0.16827372525975584
2514,Germany,DEU,2045,0.16827372525975584
2515,Germany,DEU,2046,0.16827372525975584
2516,Germany,DEU,2047,0.16827372525975584
2517,Germany,DEU,2048,0.16827372525975584
2518,Germany,DEU,2049,0.16827372525975584
2519,Germany,DEU,2050,0.16827372525975584
2529,Ghana,GHA,2020,0.09155362967104501
2530,Ghana,GHA,2021,0.09155362967104501
2531,Ghana,GHA,2022,0.09155362967104501
2532,Ghana,GHA,2023,0.09155362967104501
2533,Ghana,GHA,2024,0.09155362967104501
2534,Ghana,GHA,2025,0.09155362967104501
2535,Ghana,GHA,2026,0.09155362967104501
2536,Ghana,GHA,2027,0.09155362967104501
2537,Ghana,GHA,2028,0.09155362967104501
2538,Ghana,GHA,2029,0.09155362967104501
2539,Ghana,GHA,2030,0.09155362967104501
2540,Ghana,GHA,2031,0.09155362967104501
2541,Ghana,GHA,2032,0.09155362967104501
2542,Ghana,GHA,2033,0.09155362967104501
2543,Ghana,GHA,2034,0.09155362967104501
2544,Ghana,GHA,2035,0.09155362967104501
2545,Ghana,GHA,2036,0.09155362967104501
2546,Ghana,GHA,2037,0.09155362967104501
2547,Ghana,GHA,2038,0.09155362967104501
2548,Ghana,GHA,2039,0.09155362967104501
2549,Ghana,GHA,2040,0.09155362967104501
2550,Ghana,GHA,2041,0.09155362967104501
2551,Ghana,GHA,2042,0.09155362967104501
2552,Ghana,GHA,2043,0.09155362967104501
2553,Ghana,GHA,2044,0.09155362967104501
2554,Ghana,GHA,2045,0.09155362967104501
