,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_solar_mm_usd_per_gw
3774,Andorra,LBN,2045,539.7749931322179
3775,Andorra,LBN,2046,527.4465152506732
3776,Andorra,LBN,2047,515.3996201931009
3777,Andorra,LBN,2048,503.6278765989129
3778,Andorra,LBN,2049,492.125
3779,Andorra,LBN,2050,480.8848494657033
3780,Angola,LBR,2021,939.8028486488274
3781,Angola,LBR,2022,918.3377219201027
3782,Angola,LBR,2023,897.362859363425
3783,Angola,LBR,2024,876.8670633296289
3784,Angola,LBR,2025,856.8393919242102
3785,Angola,LBR,2026,837.2691531658797
3786,Angola,LBR,2027,818.1458992785389
3787,Angola,LBR,2028,799.4594211136249
3788,Angola,LBR,2029,781.1997426998503
3789,Angola,LBR,2030,763.3571159174267
3790,Angola,LBR,2031,745.9220152939297
3791,Angola,LBR,2032,728.8851329190255
3792,Angola,LBR,2033,712.2373734753461
3793,Angola,LBR,2034,695.9698493828595
3794,Angola,LBR,2035,680.0738760541418
3795,Angola,LBR,2036,664.5409672580205
3796,Angola,LBR,2037,649.3628305891107
3797,Angola,LBR,2038,634.5313630408278
3798,Angola,LBR,2039,620.0386466795145
3799,Angola,LBR,2040,605.876944417367
3800,Angola,LBR,2041,592.0386958819116
3801,Angola,LBR,2042,578.5165133798209
3802,Angola,LBR,2043,565.3031779529159
3803,Angola,LBR,2044,552.3916355242502
3804,Angola,LBR,2045,539.7749931322179
3805,Angola,LBR,2046,527.4465152506732
3806,Angola,LBR,2047,515.3996201931009
3807,Angola,LBR,2048,503.6278765989129
3808,Angola,LBR,2049,492.125
3809,Angola,LBR,2050,480.8848494657033
3810,Angola,LBY,2021,939.8028486488274
3811,Angola,LBY,2022,918.3377219201027
3812,Angola,LBY,2023,897.362859363425
3813,Angola,LBY,2024,876.8670633296289
3814,Angola,LBY,2025,856.8393919242102
3815,Angola,LBY,2026,837.2691531658797
3816,Angola,LBY,2027,818.1458992785389
3817,Angola,LBY,2028,799.4594211136249
3818,Angola,LBY,2029,781.1997426998503
3819,Angola,LBY,2030,763.3571159174267
3820,Angola,LBY,2031,745.9220152939297
3821,Angola,LBY,2032,728.8851329190255
3822,Angola,LBY,2033,712.2373734753461
3823,Angola,LBY,2034,695.9698493828595
3824,Angola,LBY,2035,680.0738760541418
3825,Angola,LBY,2036,664.5409672580205
3826,Angola,LBY,2037,649.3628305891107
3827,Angola,LBY,2038,634.5313630408278
3828,Angola,LBY,2039,620.0386466795145
3829,Angola,LBY,2040,605.876944417367
3830,Angola,LBY,2041,592.0386958819116
3831,Angola,LBY,2042,578.5165133798209
3832,Angola,LBY,2043,565.3031779529159
3833,Angola,LBY,2044,552.3916355242502
3834,Angola,LBY,2045,539.7749931322179
3835,Angola,LBY,2046,527.4465152506732
3836,Angola,LBY,2047,515.3996201931009
3837,Angola,LBY,2048,503.6278765989129
3838,Angola,LBY,2049,492.125
3839,Angola,LBY,2050,480.8848494657033
3840,Angola,LCA,2021,939.8028486488274
3841,Angola,LCA,2022,918.3377219201027
3842,Angola,LCA,2023,897.362859363425
3843,Angola,LCA,2024,876.8670633296289
3844,Angola,LCA,2025,856.8393919242102
3845,Angola,LCA,2026,837.2691531658797
3846,Angola,LCA,2027,818.1458992785389
3847,Angola,LCA,2028,799.4594211136249
3848,Angola,LCA,2029,781.1997426998503
3849,Angola,LCA,2030,763.3571159174267
3850,Angola,LCA,2031,745.9220152939297
3851,Angola,LCA,2032,728.8851329190255
3852,Angola,LCA,2033,712.2373734753461
3853,Angola,LCA,2034,695.9698493828595
3854,Angola,LCA,2035,680.0738760541418
3855,Angola,LCA,2036,664.5409672580205
3856,Angola,LCA,2037,649.3628305891107
3857,Angola,LCA,2038,634.5313630408278
3858,Angola,LCA,2039,620.0386466795145
3859,Angola,LCA,2040,605.876944417367
3860,Angola,LCA,2041,592.0386958819116
3861,Angola,LCA,2042,578.5165133798209
3862,Angola,LCA,2043,565.3031779529159
3863,Angola,LCA,2044,552.3916355242502
3864,Angola,LCA,2045,539.7749931322179
3865,Angola,LCA,2046,527.4465152506732
3866,Angola,LCA,2047,515.3996201931009
3867,Angola,LCA,2048,503.6278765989129
3868,Angola,LCA,2049,492.125
3869,Angola,LCA,2050,480.8848494657033
3870,Angola,LIE,2021,939.8028486488274
3871,Angola,LIE,2022,918.3377219201027
3872,Angola,LIE,2023,897.362859363425
3873,Angola,LIE,2024,876.8670633296289
3874,Angola,LIE,2025,856.8393919242102
3875,Angola,LIE,2026,837.2691531658797
3876,Angola,LIE,2027,818.1458992785389
3877,Angola,LIE,2028,799.4594211136249
3878,Angola,LIE,2029,781.1997426998503
3879,Angola,LIE,2030,763.3571159174267
3880,Angola,LIE,2031,745.9220152939297
3881,Angola,LIE,2032,728.8851329190255
3882,Angola,LIE,2033,712.2373734753461
3883,Angola,LIE,2034,695.9698493828595
3884,Angola,LIE,2035,680.0738760541418
3885,Angola,LIE,2036,664.5409672580205
3886,Angola,LIE,2037,649.3628305891107
3887,Angola,LIE,2038,634.5313630408278
3888,Angola,LIE,2039,620.0386466795145
3889,Angola,LIE,2040,605.876944417367
3890,Angola,LIE,2041,592.0386958819116
3891,Angola,LIE,2042,578.5165133798209
3892,Angola,LIE,2043,565.3031779529159
3893,Angola,LIE,2044,552.3916355242502
3894,Angola,LIE,2045,539.7749931322179
3895,Angola,LIE,2046,527.4465152506732
3896,Angola,LIE,2047,515.3996201931009
3897,Angola,LIE,2048,503.6278765989129
3898,Angola,LIE,2049,492.125
3899,Angola,LIE,2050,480.8848494657033
3900,Angola,LKA,2021,939.8028486488274
3901,Angola,LKA,2022,918.3377219201027
3902,Angola,LKA,2023,897.362859363425
3903,Angola,LKA,2024,876.8670633296289
3904,Angola,LKA,2025,856.8393919242102
3905,Angola,LKA,2026,837.2691531658797
3906,Angola,LKA,2027,818.1458992785389
3907,Angola,LKA,2028,799.4594211136249
3908,Angola,LKA,2029,781.1997426998503
3909,Angola,LKA,2030,763.3571159174267
3910,Angola,LKA,2031,745.9220152939297
3911,Angola,LKA,2032,728.8851329190255
3912,Angola,LKA,2033,712.2373734753461
3913,Angola,LKA,2034,695.9698493828595
3914,Angola,LKA,2035,680.0738760541418
3915,Angola,LKA,2036,664.5409672580205
3916,Angola,LKA,2037,649.3628305891107
3917,Angola,LKA,2038,634.5313630408278
3918,Angola,LKA,2039,620.0386466795145
3919,Angola,LKA,2040,605.876944417367
3920,Angola,LKA,2041,592.0386958819116
3921,Angola,LKA,2042,578.5165133798209
3922,Angola,LKA,2043,565.3031779529159
3923,Angola,LKA,2044,552.3916355242502
3924,Angola,LKA,2045,539.7749931322179
3925,Angola,LKA,2046,527.4465152506732
3926,Angola,LKA,2047,515.3996201931009
3927,Angola,LKA,2048,503.6278765989129
3928,Angola,LKA,2049,492.125
3929,Angola,LKA,2050,480.8848494657033
3930,Angola,LSO,2021,939.8028486488274
3931,Angola,LSO,2022,918.3377219201027
3932,Angola,LSO,2023,897.362859363425
3933,Angola,LSO,2024,876.8670633296289
3934,Angola,LSO,2025,856.8393919242102
3935,Angola,LSO,2026,837.2691531658797
3936,Angola,LSO,2027,818.1458992785389
3937,Angola,LSO,2028,799.4594211136249
3938,Angola,LSO,2029,781.1997426998503
3939,Angola,LSO,2030,763.3571159174267
3940,Angola,LSO,2031,745.9220152939297
3941,Angola,LSO,2032,728.8851329190255
3942,Angola,LSO,2033,712.2373734753461
3943,Angola,LSO,2034,695.9698493828595
3944,Angola,LSO,2035,680.0738760541418
3945,Angola,LSO,2036,664.5409672580205
3946,Angola,LSO,2037,649.3628305891107
3947,Angola,LSO,2038,634.5313630408278
3948,Angola,LSO,2039,620.0386466795145
3949,Angola,LSO,2040,605.876944417367
3950,Angola,LSO,2041,592.0386958819116
3951,Angola,LSO,2042,578.5165133798209
3952,Angola,LSO,2043,565.3031779529159
3953,Angola,LSO,2044,552.3916355242502
3954,Angola,LSO,2045,539.7749931322179
3955,Angola,LSO,2046,527.4465152506732
3956,Angola,LSO,2047,515.3996201931009
3957,Angola,LSO,2048,503.6278765989129
3958,Angola,LSO,2049,492.125
3959,Angola,LSO,2050,480.8848494657033
3960,Angola,LTU,2021,939.8028486488274
3961,Angola,LTU,2022,918.3377219201027
3962,Angola,LTU,2023,897.362859363425
3963,Angola,LTU,2024,876.8670633296289
3964,Angola,LTU,2025,856.8393919242102
3965,Angola,LTU,2026,837.2691531658797
3966,Angola,LTU,2027,818.1458992785389
3967,Angola,LTU,2028,799.4594211136249
3968,Angola,LTU,2029,781.1997426998503
3969,Angola,LTU,2030,763.3571159174267
3970,Angola,LTU,2031,745.9220152939297
3971,Angola,LTU,2032,728.8851329190255
3972,Angola,LTU,2033,712.2373734753461
3973,Angola,LTU,2034,695.9698493828595
3974,Angola,LTU,2035,680.0738760541418
3975,Angola,LTU,2036,664.5409672580205
3976,Angola,LTU,2037,649.3628305891107
3977,Angola,LTU,2038,634.5313630408278
3978,Angola,LTU,2039,620.0386466795145
3979,Angola,LTU,2040,605.876944417367
3980,Angola,LTU,2041,592.0386958819116
3981,Angola,LTU,2042,578.5165133798209
3982,Angola,LTU,2043,565.3031779529159
3983,Angola,LTU,2044,552.3916355242502
3984,Angola,LTU,2045,539.7749931322179
3985,Angola,LTU,2046,527.4465152506732
3986,Angola,LTU,2047,515.3996201931009
3987,Angola,LTU,2048,503.6278765989129
3988,Angola,LTU,2049,492.125
3989,Angola,LTU,2050,480.8848494657033
3990,Angola,LUX,2021,939.8028486488274
3991,Angola,LUX,2022,918.3377219201027
3992,Angola,LUX,2023,897.362859363425
3993,Angola,LUX,2024,876.8670633296289
3994,Angola,LUX,2025,856.8393919242102
3995,Angola,LUX,2026,837.2691531658797
3996,Angola,LUX,2027,818.1458992785389
3997,Angola,LUX,2028,799.4594211136249
3998,Angola,LUX,2029,781.1997426998503
3999,Angola,LUX,2030,763.3571159174267
4000,Angola,LUX,2031,745.9220152939297
4001,Angola,LUX,2032,728.8851329190255
4002,Angola,LUX,2033,712.2373734753461
4003,Angola,LUX,2034,695.9698493828595
4004,Angola,LUX,2035,680.0738760541418
4005,Angola,LUX,2036,664.5409672580205
4006,Angola,LUX,2037,649.3628305891107
4007,Angola,LUX,2038,634.5313630408278
4008,Angola,LUX,2039,620.0386466795145
4009,Angola,LUX,2040,605.876944417367
4010,Angola,LUX,2041,592.0386958819116
4011,Angola,LUX,2042,578.5165133798209
4012,Angola,LUX,2043,565.3031779529159
4013,Angola,LUX,2044,552.3916355242502
4014,Angola,LUX,2045,539.7749931322179
4015,Angola,LUX,2046,527.4465152506732
4016,Angola,LUX,2047,515.3996201931009
4017,Angola,LUX,2048,503.6278765989129
4018,Angola,LUX,2049,492.125
4019,Angola,LUX,2050,480.8848494657033
4020,Angola,LVA,2021,939.8028486488274
4021,Angola,LVA,2022,918.3377219201027
4022,Angola,LVA,2023,897.362859363425
4023,Angola,LVA,2024,876.8670633296289
4024,Angola,LVA,2025,856.8393919242102
4025,Angola,LVA,2026,837.2691531658797
4026,Angola,LVA,2027,818.1458992785389
4027,Angola,LVA,2028,799.4594211136249
4028,Angola,LVA,2029,781.1997426998503
4029,Angola,LVA,2030,763.3571159174267
4030,Angola,LVA,2031,745.9220152939297
4031,Angola,LVA,2032,728.8851329190255
4032,Angola,LVA,2033,712.2373734753461
4033,Angola,LVA,2034,695.9698493828595
4034,Angola,LVA,2035,680.0738760541418
4035,Angola,LVA,2036,664.5409672580205
4036,Angola,LVA,2037,649.3628305891107
4037,Angola,LVA,2038,634.5313630408278
4038,Angola,LVA,2039,620.0386466795145
4039,Angola,LVA,2040,605.876944417367
4040,Angola,LVA,2041,592.0386958819116
4041,Angola,LVA,2042,578.5165133798209
4042,Angola,LVA,2043,565.3031779529159
4043,Angola,LVA,2044,552.3916355242502
4044,Angola,LVA,2045,539.7749931322179
4045,Angola,LVA,2046,527.4465152506732
4046,Angola,LVA,2047,515.3996201931009
4047,Angola,LVA,2048,503.6278765989129
4048,Angola,LVA,2049,492.125
4049,Angola,LVA,2050,480.8848494657033
4050,Angola,MAC,2021,939.8028486488274
4051,Angola,MAC,2022,918.3377219201027
4052,Angola,MAC,2023,897.362859363425
4053,Angola,MAC,2024,876.8670633296289
4054,Angola,MAC,2025,856.8393919242102
4055,Angola,MAC,2026,837.2691531658797
4056,Angola,MAC,2027,818.1458992785389
4057,Angola,MAC,2028,799.4594211136249
4058,Angola,MAC,2029,781.1997426998503
4059,Angola,MAC,2030,763.3571159174267
4060,Angola,MAC,2031,745.9220152939297
4061,Angola,MAC,2032,728.8851329190255
4062,Angola,MAC,2033,712.2373734753461
4063,Angola,MAC,2034,695.9698493828595
4064,Angola,MAC,2035,680.0738760541418
4065,Angola,MAC,2036,664.5409672580205
4066,Angola,MAC,2037,649.3628305891107
4067,Angola,MAC,2038,634.5313630408278
4068,Angola,MAC,2039,620.0386466795145
4069,Angola,MAC,2040,605.876944417367
4070,Angola,MAC,2041,592.0386958819116
4071,Angola,MAC,2042,578.5165133798209
4072,Angola,MAC,2043,565.3031779529159
4073,Angola,MAC,2044,552.3916355242502
4074,Angola,MAC,2045,539.7749931322179
4075,Angola,MAC,2046,527.4465152506732
4076,Angola,MAC,2047,515.3996201931009
4077,Angola,MAC,2048,503.6278765989129
4078,Angola,MAC,2049,492.125
4079,Angola,MAC,2050,480.8848494657033
4080,Angola,MAF,2021,939.8028486488274
4081,Angola,MAF,2022,918.3377219201027
4082,Angola,MAF,2023,897.362859363425
4083,Angola,MAF,2024,876.8670633296289
4084,Angola,MAF,2025,856.8393919242102
4085,Angola,MAF,2026,837.2691531658797
4086,Angola,MAF,2027,818.1458992785389
4087,Angola,MAF,2028,799.4594211136249
4088,Angola,MAF,2029,781.1997426998503
4089,Angola,MAF,2030,763.3571159174267
4090,Angola,MAF,2031,745.9220152939297
4091,Angola,MAF,2032,728.8851329190255
4092,Angola,MAF,2033,712.2373734753461
4093,Angola,MAF,2034,695.9698493828595
4094,Angola,MAF,2035,680.0738760541418
4095,Angola,MAF,2036,664.5409672580205
4096,Angola,MAF,2037,649.3628305891107
4097,Angola,MAF,2038,634.5313630408278
4098,Angola,MAF,2039,620.0386466795145
4099,Angola,MAF,2040,605.876944417367
4100,Angola,MAF,2041,592.0386958819116
4101,Angola,MAF,2042,578.5165133798209
4102,Angola,MAF,2043,565.3031779529159
4103,Angola,MAF,2044,552.3916355242502
4104,Angola,MAF,2045,539.7749931322179
4105,Angola,MAF,2046,527.4465152506732
4106,Angola,MAF,2047,515.3996201931009
4107,Angola,MAF,2048,503.6278765989129
4108,Angola,MAF,2049,492.125
4109,Angola,MAF,2050,480.8848494657033
4110,Angola,MAR,2021,939.8028486488274
4111,Angola,MAR,2022,918.3377219201027
4112,Angola,MAR,2023,897.362859363425
4113,Angola,MAR,2024,876.8670633296289
4114,Angola,MAR,2025,856.8393919242102
4115,Angola,MAR,2026,837.2691531658797
4116,Angola,MAR,2027,818.1458992785389
4117,Angola,MAR,2028,799.4594211136249
4118,Angola,MAR,2029,781.1997426998503
4119,Angola,MAR,2030,763.3571159174267
4120,Angola,MAR,2031,745.9220152939297
4121,Angola,MAR,2032,728.8851329190255
4122,Angola,MAR,2033,712.2373734753461
4123,Angola,MAR,2034,695.9698493828595
4124,Angola,MAR,2035,680.0738760541418
4125,Angola,MAR,2036,664.5409672580205
4126,Angola,MAR,2037,649.3628305891107
4127,Angola,MAR,2038,634.5313630408278
4128,Angola,MAR,2039,620.0386466795145
4129,Angola,MAR,2040,605.876944417367
4130,Angola,MAR,2041,592.0386958819116
4131,Angola,MAR,2042,578.5165133798209
4132,Angola,MAR,2043,565.3031779529159
4133,Angola,MAR,2044,552.3916355242502
4134,Angola,MAR,2045,539.7749931322179
4135,Angola,MAR,2046,527.4465152506732
4136,Angola,MAR,2047,515.3996201931009
4137,Angola,MAR,2048,503.6278765989129
4138,Angola,MAR,2049,492.125
4139,Angola,MAR,2050,480.8848494657033
4140,Angola,MCO,2021,939.8028486488274
4141,Angola,MCO,2022,918.3377219201027
4142,Angola,MCO,2023,897.362859363425
4143,Angola,MCO,2024,876.8670633296289
4144,Angola,MCO,2025,856.8393919242102
4145,Angola,MCO,2026,837.2691531658797
4146,Angola,MCO,2027,818.1458992785389
4147,Angola,MCO,2028,799.4594211136249
4148,Angola,MCO,2029,781.1997426998503
4149,Angola,MCO,2030,763.3571159174267
4150,Angola,MCO,2031,745.9220152939297
4151,Angola,MCO,2032,728.8851329190255
4152,Angola,MCO,2033,712.2373734753461
4153,Angola,MCO,2034,695.9698493828595
4154,Angola,MCO,2035,680.0738760541418
4155,Angola,MCO,2036,664.5409672580205
4156,Angola,MCO,2037,649.3628305891107
4157,Angola,MCO,2038,634.5313630408278
4158,Angola,MCO,2039,620.0386466795145
4159,Angola,MCO,2040,605.876944417367
4160,Angola,MCO,2041,592.0386958819116
4161,Angola,MCO,2042,578.5165133798209
4162,Angola,MCO,2043,565.3031779529159
4163,Angola,MCO,2044,552.3916355242502
4164,Angola,MCO,2045,539.7749931322179
4165,Angola,MCO,2046,527.4465152506732
4166,Angola,MCO,2047,515.3996201931009
4167,Angola,MCO,2048,503.6278765989129
4168,Angola,MCO,2049,492.125
4169,Angola,MCO,2050,480.8848494657033
4170,Angola,MDA,2021,939.8028486488274
4171,Angola,MDA,2022,918.3377219201027
4172,Angola,MDA,2023,897.362859363425
4173,Angola,MDA,2024,876.8670633296289
4174,Angola,MDA,2025,856.8393919242102
4175,Angola,MDA,2026,837.2691531658797
4176,Angola,MDA,2027,818.1458992785389
4177,Angola,MDA,2028,799.4594211136249
4178,Angola,MDA,2029,781.1997426998503
4179,Angola,MDA,2030,763.3571159174267
4180,Angola,MDA,2031,745.9220152939297
4181,Angola,MDA,2032,728.8851329190255
4182,Angola,MDA,2033,712.2373734753461
4183,Angola,MDA,2034,695.9698493828595
4184,Angola,MDA,2035,680.0738760541418
4185,Angola,MDA,2036,664.5409672580205
4186,Angola,MDA,2037,649.3628305891107
4187,Angola,MDA,2038,634.5313630408278
4188,Angola,MDA,2039,620.0386466795145
4189,Angola,MDA,2040,605.876944417367
4190,Angola,MDA,2041,592.0386958819116
4191,Angola,MDA,2042,578.5165133798209
4192,Angola,MDA,2043,565.3031779529159
4193,Angola,MDA,2044,552.3916355242502
4194,Angola,MDA,2045,539.7749931322179
4195,Angola,MDA,2046,527.4465152506732
4196,Angola,MDA,2047,515.3996201931009
4197,Angola,MDA,2048,503.6278765989129
4198,Angola,MDA,2049,492.125
4199,Angola,MDA,2050,480.8848494657033
4200,Angola,MDG,2021,939.8028486488274
4201,Angola,MDG,2022,918.3377219201027
4202,Angola,MDG,2023,897.362859363425
4203,Angola,MDG,2024,876.8670633296289
4204,Angola,MDG,2025,856.8393919242102
4205,Angola,MDG,2026,837.2691531658797
4206,Angola,MDG,2027,818.1458992785389
4207,Angola,MDG,2028,799.4594211136249
4208,Angola,MDG,2029,781.1997426998503
4209,Angola,MDG,2030,763.3571159174267
4210,Angola,MDG,2031,745.9220152939297
4211,Angola,MDG,2032,728.8851329190255
4212,Angola,MDG,2033,712.2373734753461
4213,Angola,MDG,2034,695.9698493828595
4214,Angola,MDG,2035,680.0738760541418
4215,Angola,MDG,2036,664.5409672580205
4216,Angola,MDG,2037,649.3628305891107
4217,Angola,MDG,2038,634.5313630408278
4218,Angola,MDG,2039,620.0386466795145
4219,Angola,MDG,2040,605.876944417367
4220,Angola,MDG,2041,592.0386958819116
4221,Angola,MDG,2042,578.5165133798209
4222,Angola,MDG,2043,565.3031779529159
4223,Angola,MDG,2044,552.3916355242502
4224,Angola,MDG,2045,539.7749931322179
4225,Angola,MDG,2046,527.4465152506732
4226,Angola,MDG,2047,515.3996201931009
4227,Angola,MDG,2048,503.6278765989129
4228,Angola,MDG,2049,492.125
4229,Angola,MDG,2050,480.8848494657033
4230,Angola,MDV,2021,939.8028486488274
4231,Angola,MDV,2022,918.3377219201027
4232,Angola,MDV,2023,897.362859363425
4233,Angola,MDV,2024,876.8670633296289
4234,Angola,MDV,2025,856.8393919242102
4235,Angola,MDV,2026,837.2691531658797
4236,Angola,MDV,2027,818.1458992785389
4237,Angola,MDV,2028,799.4594211136249
4238,Angola,MDV,2029,781.1997426998503
4239,Angola,MDV,2030,763.3571159174267
4240,Angola,MDV,2031,745.9220152939297
4241,Angola,MDV,2032,728.8851329190255
4242,Angola,MDV,2033,712.2373734753461
4243,Angola,MDV,2034,695.9698493828595
4244,Angola,MDV,2035,680.0738760541418
4245,Angola,MDV,2036,664.5409672580205
4246,Angola,MDV,2037,649.3628305891107
4247,Angola,MDV,2038,634.5313630408278
4248,Angola,MDV,2039,620.0386466795145
4249,Angola,MDV,2040,605.876944417367
4250,Angola,MDV,2041,592.0386958819116
4251,Angola,MDV,2042,578.5165133798209
4252,Angola,MDV,2043,565.3031779529159
4253,Angola,MDV,2044,552.3916355242502
4254,Angola,MDV,2045,539.7749931322179
4255,Angola,MDV,2046,527.4465152506732
4256,Angola,MDV,2047,515.3996201931009
4257,Angola,MDV,2048,503.6278765989129
4258,Angola,MDV,2049,492.125
4259,Angola,MDV,2050,480.8848494657033
4260,Angola,MEX,2021,939.8028486488274
4261,Angola,MEX,2022,918.3377219201027
4262,Angola,MEX,2023,897.362859363425
4263,Angola,MEX,2024,876.8670633296289
4264,Angola,MEX,2025,856.8393919242102
4265,Angola,MEX,2026,837.2691531658797
4266,Angola,MEX,2027,818.1458992785389
4267,Angola,MEX,2028,799.4594211136249
4268,Angola,MEX,2029,781.1997426998503
4269,Angola,MEX,2030,763.3571159174267
4270,Angola,MEX,2031,745.9220152939297
4271,Angola,MEX,2032,728.8851329190255
4272,Angola,MEX,2033,712.2373734753461
4273,Angola,MEX,2034,695.9698493828595
4274,Angola,MEX,2035,680.0738760541418
4275,Angola,MEX,2036,664.5409672580205
4276,Angola,MEX,2037,649.3628305891107
4277,Angola,MEX,2038,634.5313630408278
4278,Angola,MEX,2039,620.0386466795145
4279,Angola,MEX,2040,605.876944417367
4280,Angola,MEX,2041,592.0386958819116
4281,Angola,MEX,2042,578.5165133798209
4282,Angola,MEX,2043,565.3031779529159
4283,Angola,MEX,2044,552.3916355242502
4284,Angola,MEX,2045,539.7749931322179
4285,Angola,MEX,2046,527.4465152506732
4286,Angola,MEX,2047,515.3996201931009
4287,Angola,MEX,2048,503.6278765989129
4288,Angola,MEX,2049,492.125
4289,Angola,MEX,2050,480.8848494657033
4290,Angola,MHL,2021,939.8028486488274
4291,Angola,MHL,2022,918.3377219201027
4292,Angola,MHL,2023,897.362859363425
4293,Angola,MHL,2024,876.8670633296289
4294,Angola,MHL,2025,856.8393919242102
4295,Angola,MHL,2026,837.2691531658797
4296,Angola,MHL,2027,818.1458992785389
4297,Angola,MHL,2028,799.4594211136249
4298,Angola,MHL,2029,781.1997426998503
4299,Angola,MHL,2030,763.3571159174267
4300,Angola,MHL,2031,745.9220152939297
4301,Angola,MHL,2032,728.8851329190255
4302,Angola,MHL,2033,712.2373734753461
4303,Angola,MHL,2034,695.9698493828595
4304,Angola,MHL,2035,680.0738760541418
4305,Angola,MHL,2036,664.5409672580205
4306,Angola,MHL,2037,649.3628305891107
4307,Angola,MHL,2038,634.5313630408278
4308,Angola,MHL,2039,620.0386466795145
4309,Angola,MHL,2040,605.876944417367
4310,Angola,MHL,2041,592.0386958819116
4311,Angola,MHL,2042,578.5165133798209
4312,Angola,MHL,2043,565.3031779529159
4313,Angola,MHL,2044,552.3916355242502
4314,Angola,MHL,2045,539.7749931322179
4315,Angola,MHL,2046,527.4465152506732
4316,Angola,MHL,2047,515.3996201931009
4317,Angola,MHL,2048,503.6278765989129
4318,Angola,MHL,2049,492.125
4319,Angola,MHL,2050,480.8848494657033
4320,Angola,MKD,2021,939.8028486488274
4321,Angola,MKD,2022,918.3377219201027
4322,Angola,MKD,2023,897.362859363425
4323,Angola,MKD,2024,876.8670633296289
4324,Angola,MKD,2025,856.8393919242102
4325,Angola,MKD,2026,837.2691531658797
4326,Angola,MKD,2027,818.1458992785389
4327,Angola,MKD,2028,799.4594211136249
4328,Angola,MKD,2029,781.1997426998503
4329,Angola,MKD,2030,763.3571159174267
4330,Angola,MKD,2031,745.9220152939297
4331,Angola,MKD,2032,728.8851329190255
4332,Angola,MKD,2033,712.2373734753461
4333,Angola,MKD,2034,695.9698493828595
4334,Angola,MKD,2035,680.0738760541418
4335,Angola,MKD,2036,664.5409672580205
4336,Angola,MKD,2037,649.3628305891107
4337,Angola,MKD,2038,634.5313630408278
4338,Angola,MKD,2039,620.0386466795145
4339,Angola,MKD,2040,605.876944417367
4340,Angola,MKD,2041,592.0386958819116
4341,Angola,MKD,2042,578.5165133798209
4342,Angola,MKD,2043,565.3031779529159
4343,Angola,MKD,2044,552.3916355242502
4344,Angola,MKD,2045,539.7749931322179
4345,Angola,MKD,2046,527.4465152506732
4346,Angola,MKD,2047,515.3996201931009
4347,Angola,MKD,2048,503.6278765989129
4348,Angola,MKD,2049,492.125
4349,Angola,MKD,2050,480.8848494657033
4350,Angola,MLI,2021,939.8028486488274
4351,Angola,MLI,2022,918.3377219201027
4352,Angola,MLI,2023,897.362859363425
4353,Angola,MLI,2024,876.8670633296289
4354,Angola,MLI,2025,856.8393919242102
4355,Angola,MLI,2026,837.2691531658797
4356,Angola,MLI,2027,818.1458992785389
4357,Angola,MLI,2028,799.4594211136249
4358,Angola,MLI,2029,781.1997426998503
4359,Angola,MLI,2030,763.3571159174267
4360,Angola,MLI,2031,745.9220152939297
4361,Angola,MLI,2032,728.8851329190255
4362,Angola,MLI,2033,712.2373734753461
4363,Angola,MLI,2034,695.9698493828595
4364,Angola,MLI,2035,680.0738760541418
4365,Angola,MLI,2036,664.5409672580205
4366,Angola,MLI,2037,649.3628305891107
4367,Angola,MLI,2038,634.5313630408278
4368,Angola,MLI,2039,620.0386466795145
4369,Angola,MLI,2040,605.876944417367
4370,Angola,MLI,2041,592.0386958819116
4371,Angola,MLI,2042,578.5165133798209
4372,Angola,MLI,2043,565.3031779529159
4373,Angola,MLI,2044,552.3916355242502
4374,Angola,MLI,2045,539.7749931322179
4375,Angola,MLI,2046,527.4465152506732
4376,Angola,MLI,2047,515.3996201931009
4377,Angola,MLI,2048,503.6278765989129
4378,Angola,MLI,2049,492.125
4379,Angola,MLI,2050,480.8848494657033
4380,Angola,MLT,2021,939.8028486488274
4381,Angola,MLT,2022,918.3377219201027
4382,Angola,MLT,2023,897.362859363425
4383,Angola,MLT,2024,876.8670633296289
4384,Angola,MLT,2025,856.8393919242102
4385,Angola,MLT,2026,837.2691531658797
4386,Angola,MLT,2027,818.1458992785389
4387,Angola,MLT,2028,799.4594211136249
4388,Angola,MLT,2029,781.1997426998503
4389,Angola,MLT,2030,763.3571159174267
4390,Angola,MLT,2031,745.9220152939297
4391,Angola,MLT,2032,728.8851329190255
4392,Angola,MLT,2033,712.2373734753461
4393,Angola,MLT,2034,695.9698493828595
4394,Angola,MLT,2035,680.0738760541418
4395,Angola,MLT,2036,664.5409672580205
4396,Angola,MLT,2037,649.3628305891107
4397,Angola,MLT,2038,634.5313630408278
4398,Angola,MLT,2039,620.0386466795145
4399,Angola,MLT,2040,605.876944417367
4400,Angola,MLT,2041,592.0386958819116
4401,Angola,MLT,2042,578.5165133798209
4402,Angola,MLT,2043,565.3031779529159
4403,Angola,MLT,2044,552.3916355242502
4404,Angola,MLT,2045,539.7749931322179
4405,Angola,MLT,2046,527.4465152506732
4406,Angola,MLT,2047,515.3996201931009
4407,Angola,MLT,2048,503.6278765989129
4408,Angola,MLT,2049,492.125
4409,Angola,MLT,2050,480.8848494657033
4410,Anguilla,MMR,2021,939.8028486488274
4411,Anguilla,MMR,2022,918.3377219201027
4412,Anguilla,MMR,2023,897.362859363425
