Year,iso_code3,nemomod_entc_residual_capacity_pp_coal_gw
2022,PER,0.2716482263753192
2023,PER,0.2716482263753192
2024,PER,0.2716482263753192
2025,PER,0.2716482263753192
2026,PER,0.2716482263753192
2027,PER,0.2716482263753192
2028,PER,0.2716482263753192
2029,PER,0.2716482263753192
2030,PER,0.2716482263753192
2031,PER,0.2716482263753192
2032,PER,0.2716482263753192
2033,PER,0.2716482263753192
2034,PER,0.2716482263753192
2035,PER,0.2716482263753192
2036,PER,0.2716482263753192
2037,PER,0.2716482263753192
2038,PER,0.2716482263753192
2039,PER,0.2716482263753192
2040,PER,0.2716482263753192
2041,PER,0.2716482263753192
2042,PER,0.2716482263753192
2043,PER,0.2716482263753192
2044,PER,0.2716482263753192
2045,PER,0.2716482263753192
2046,PER,0.2716482263753192
2047,PER,0.2716482263753192
2048,PER,0.2716482263753192
2049,PER,0.2716482263753192
2050,PER,0.0
2051,PER,0.0
2052,PER,0.0
2053,PER,0.0
2054,PER,0.0
2055,PER,0.0
1982,PHL,0.0
1983,PHL,0.0
1984,PHL,0.0
1985,PHL,0.0
1986,PHL,0.0
1987,PHL,0.0
1988,PHL,0.0
1989,PHL,0.0
1990,PHL,0.0
1991,PHL,0.0
1992,PHL,0.0
1993,PHL,0.0
1994,PHL,0.0
1995,PHL,0.0
1996,PHL,0.0
1997,PHL,0.0
1998,PHL,8.687301253027274
1999,PHL,8.556774541920154
2000,PHL,9.583362580326249
2001,PHL,10.047509442471393
2002,PHL,10.709295558958653
2003,PHL,11.016147998249837
2004,PHL,12.34382264903966
2005,PHL,12.400096657520578
2006,PHL,12.696974894899656
2007,PHL,13.331829281846906
2008,PHL,13.157934518883978
2009,PHL,12.72647749656778
2021,PHL,10.523842869162808
2022,PHL,10.523842869162808
2023,PHL,10.523842869162808
2024,PHL,10.523842869162808
2025,PHL,10.523842869162808
2026,PHL,10.523842869162808
2027,PHL,10.523842869162808
2028,PHL,10.523842869162808
2029,PHL,10.523842869162808
2030,PHL,10.523842869162808
2031,PHL,10.523842869162808
2032,PHL,10.523842869162808
2033,PHL,10.523842869162808
2034,PHL,10.523842869162808
2035,PHL,10.523842869162808
2036,PHL,10.523842869162808
2037,PHL,10.523842869162808
2038,PHL,10.523842869162808
2039,PHL,10.523842869162808
2040,PHL,10.523842869162808
2041,PHL,10.523842869162808
2042,PHL,10.523842869162808
2043,PHL,10.523842869162808
2044,PHL,10.523842869162808
2045,PHL,10.523842869162808
2046,PHL,10.523842869162808
2047,PHL,10.523842869162808
2048,PHL,9.69218531762726
2049,PHL,8.224128944047118
2050,PHL,7.693796592343289
2051,PHL,7.318948043752629
2052,PHL,7.318948043752629
2053,PHL,7.318948043752629
2054,PHL,5.928030921329406
2055,PHL,5.928030921329406
1920,PNG,0.0
1921,PNG,0.0
1922,PNG,0.0
1923,PNG,0.0
1924,PNG,0.0
1925,PNG,0.0
1926,PNG,0.0
1927,PNG,0.0
1928,PNG,0.0
1929,PNG,0.0
1930,PNG,0.0
1931,PNG,0.0
1932,PNG,0.0
1933,PNG,0.0
1934,PNG,0.0
1935,PNG,0.0
1936,PNG,0.0
1937,PNG,0.0
1938,PNG,0.0
1939,PNG,0.0
1940,PNG,0.0
1941,PNG,0.0
1942,PNG,0.0
1943,PNG,0.0
1944,PNG,0.0
1945,PNG,0.0
1946,PNG,0.0
1947,PNG,0.0
1948,PNG,0.0
1949,PNG,0.0
1950,PNG,0.0
1951,PNG,0.0
1952,PNG,0.0
1953,PNG,0.0
1954,PNG,0.0
1955,PNG,0.0
1956,PNG,0.0
1957,PNG,0.0
1958,PNG,0.0
1959,PNG,0.0
1960,PNG,0.0
1961,PNG,0.0
1962,PNG,0.0
1963,PNG,0.0
1964,PNG,0.0
1965,PNG,0.0
1966,PNG,0.0
1967,PNG,0.0
1968,PNG,0.0
1969,PNG,0.0
1970,PNG,0.0
1971,PNG,0.0
1972,PNG,0.0
1973,PNG,0.0
1974,PNG,0.0
1975,PNG,0.0
1976,PNG,0.0
1977,PNG,0.0
1978,PNG,0.0
1979,PNG,0.0
1980,PNG,0.0
1981,PNG,0.0
1982,PNG,0.0
1983,PNG,0.0
1984,PNG,0.0
1985,PNG,0.0
1986,PNG,0.0
1987,PNG,0.0
1988,PNG,0.0
1989,PNG,0.0
1990,PNG,0.0
1991,PNG,0.0
1992,PNG,0.0
1993,PNG,0.0
1994,PNG,0.0
1995,PNG,0.0
1996,PNG,0.0
1997,PNG,0.0
1998,PNG,0.0
1999,PNG,0.0
2000,PNG,0.0
2001,PNG,0.0
2002,PNG,0.0
2003,PNG,0.0
2004,PNG,0.0
2005,PNG,0.0
2006,PNG,0.0
2007,PNG,0.0
2008,PNG,0.0
2009,PNG,0.0
2021,PNG,0.0
2022,PNG,0.0
2023,PNG,0.0
2024,PNG,0.0
2025,PNG,0.0
2026,PNG,0.0
2027,PNG,0.0
2028,PNG,0.0
2029,PNG,0.0
2030,PNG,0.0
2031,PNG,0.0
2032,PNG,0.0
2033,PNG,0.0
2034,PNG,0.0
2035,PNG,0.0
2036,PNG,0.0
2037,PNG,0.0
2038,PNG,0.0
2039,PNG,0.0
2040,PNG,0.0
2041,PNG,0.0
2042,PNG,0.0
2043,PNG,0.0
2044,PNG,0.0
2045,PNG,0.0
2046,PNG,0.0
2047,PNG,0.0
2048,PNG,0.0
2049,PNG,0.0
2050,PNG,0.0
2051,PNG,0.0
2052,PNG,0.0
2053,PNG,0.0
2054,PNG,0.0
2055,PNG,0.0
1920,POL,2.6899737634408605
1921,POL,2.6899737634408605
1922,POL,2.831200716845878
1923,POL,2.831200716845878
1924,POL,2.831200716845878
1925,POL,3.104328315412187
1926,POL,3.104328315412187
1927,POL,3.104328315412187
1928,POL,3.160286164874552
1929,POL,3.178938781362008
1930,POL,3.178938781362008
1931,POL,3.194926738351255
1932,POL,3.2055853763440862
1933,POL,3.2055853763440862
1934,POL,3.2055853763440862
1935,POL,3.2055853763440862
1936,POL,3.2055853763440862
1937,POL,3.2055853763440862
1938,POL,3.2055853763440862
1939,POL,3.2055853763440862
1940,POL,3.866420931899642
1941,POL,3.866420931899642
1942,POL,3.866420931899642
1943,POL,4.030297491039427
1944,POL,4.030297491039427
1945,POL,4.030297491039427
1946,POL,4.030297491039427
1947,POL,4.030297491039427
1948,POL,4.082258351254481
1949,POL,4.231479283154123
1950,POL,4.255461218637993
1951,POL,4.255461218637993
1952,POL,7.9220326881720435
1953,POL,7.9220326881720435
1954,POL,8.29242035842294
1955,POL,8.29242035842294
1956,POL,10.024449032258063
1957,POL,17.326948387096778
1958,POL,17.277652186379928
1959,POL,17.277652186379928
1960,POL,17.277652186379928
1961,POL,18.534039139784948
1962,POL,18.578006021505377
1963,POL,19.16689577060932
1964,POL,19.18021906810036
1965,POL,19.18021906810036
1966,POL,19.23084759856631
1967,POL,20.936229677419355
1968,POL,21.06946265232975
1969,POL,22.00209347670251
1970,POL,19.914332759856634
1971,POL,19.914332759856634
1972,POL,20.6804223655914
1973,POL,20.76569146953405
1974,POL,20.95354996415771
1975,POL,20.82964329749104
1976,POL,20.82964329749104
1977,POL,20.82964329749104
1978,POL,21.24000086021505
1979,POL,21.2213482437276
1980,POL,21.2213482437276
1981,POL,21.46116759856631
1982,POL,21.45050896057348
1983,POL,21.45050896057348
1984,POL,21.45050896057348
1985,POL,21.828890609319
1986,POL,24.528190681003583
1987,POL,24.66408831541219
1988,POL,24.66408831541219
1989,POL,24.66408831541219
1990,POL,24.730704802867383
1991,POL,25.16155461358314
1992,POL,25.313165799256502
1993,POL,25.58175101148677
1994,POL,26.03730983819974
1995,POL,25.88105086479449
1996,POL,26.099637855681607
1997,POL,26.523435658978247
1998,POL,26.787109775674004
1999,POL,27.48013302771411
2000,POL,27.19145984310796
2001,POL,27.293546185235567
2002,POL,26.62284836253555
2003,POL,27.29477523355926
2004,POL,27.41487556749745
2005,POL,27.73082901746421
2006,POL,27.356868186323087
2007,POL,25.41420795623396
2008,POL,25.5637982980382
2009,POL,25.389607863160585
2021,POL,34.08042023443513
2022,POL,32.42182192244697
2023,POL,32.26594777858905
2024,POL,31.92253755540208
2025,POL,31.64975780365072
2026,POL,31.64975780365072
2027,POL,31.64975780365072
2028,POL,30.797321079427725
2029,POL,30.797321079427725
2030,POL,30.797321079427725
2031,POL,30.32969864785397
2032,POL,30.32969864785397
2033,POL,30.32969864785397
2034,POL,30.32969864785397
2035,POL,29.63800713448446
2036,POL,24.70361626798224
2037,POL,24.455191851208685
2038,POL,24.455191851208685
2039,POL,24.455191851208685
2040,POL,23.125390561420826
2041,POL,22.09028882486433
2042,POL,22.061062422890974
2043,POL,22.061062422890974
2044,POL,22.048884755402074
2045,POL,22.048884755402074
2046,POL,22.048884755402074
2047,POL,15.409620440453873
2048,POL,15.409620440453873
2049,POL,15.409620440453873
2050,POL,15.409620440453873
2051,POL,15.04429041578688
2052,POL,15.04429041578688
2053,POL,15.04429041578688
2054,POL,15.04429041578688
2055,POL,15.04429041578688
1952,PRK,0.0
1953,PRK,0.0
1954,PRK,0.0
1955,PRK,0.0
1956,PRK,0.0
1957,PRK,0.0
1958,PRK,0.0
1959,PRK,0.0
1960,PRK,0.0
1961,PRK,0.0
1962,PRK,0.0
1963,PRK,0.0
1964,PRK,0.0
1965,PRK,0.4
1966,PRK,0.4
1967,PRK,0.4
1968,PRK,0.4
1969,PRK,0.4
1970,PRK,0.4
1971,PRK,0.4
1972,PRK,0.6
1973,PRK,0.6
1974,PRK,0.6
1975,PRK,0.8
1976,PRK,2.4
1977,PRK,2.9
1978,PRK,2.9
1979,PRK,2.9
1980,PRK,2.918
1981,PRK,2.918
1982,PRK,2.918
1983,PRK,2.947
1984,PRK,3.347
1985,PRK,3.347
1986,PRK,3.547
1987,PRK,3.997
1988,PRK,3.997
1989,PRK,3.997
1990,PRK,3.997
1991,PRK,3.997
1992,PRK,3.997
1993,PRK,3.997
1994,PRK,4.397
1995,PRK,4.397
1996,PRK,4.597
1997,PRK,4.597
1998,PRK,4.597
1999,PRK,4.597
2000,PRK,4.597
2001,PRK,4.697
2002,PRK,4.697
2003,PRK,4.697
2004,PRK,4.897
2005,PRK,4.897
2006,PRK,5.4030000000000005
2007,PRK,5.4030000000000005
2008,PRK,5.4030000000000005
2009,PRK,5.4030000000000005
2021,PRK,5.003
2022,PRK,4.803
2023,PRK,4.803
2024,PRK,4.803
2025,PRK,4.603
2026,PRK,3.003
2027,PRK,2.503
2028,PRK,2.503
2029,PRK,2.503
2030,PRK,2.485
2031,PRK,2.485
2032,PRK,2.485
2033,PRK,2.456
2034,PRK,2.056
2035,PRK,2.056
2036,PRK,1.856
2037,PRK,1.406
2038,PRK,1.406
2039,PRK,1.406
2040,PRK,1.406
2041,PRK,1.406
2042,PRK,1.406
2043,PRK,1.406
2044,PRK,1.006
2045,PRK,1.006
2046,PRK,0.806
2047,PRK,0.806
2048,PRK,0.806
2049,PRK,0.806
2050,PRK,0.806
2051,PRK,0.706
2052,PRK,0.706
2053,PRK,0.706
2054,PRK,0.506
2055,PRK,0.506
1920,PRT,0.0
1921,PRT,0.0
1922,PRT,0.0
1923,PRT,0.0
1924,PRT,0.0
1925,PRT,0.0
1926,PRT,0.0
1927,PRT,0.0
1928,PRT,0.0
1929,PRT,0.0
1930,PRT,0.0
1931,PRT,0.0
1932,PRT,0.0
1933,PRT,0.0
1934,PRT,0.0
1935,PRT,0.0
1936,PRT,0.0
1937,PRT,0.0
1938,PRT,0.0
1939,PRT,0.0
1940,PRT,0.0
1941,PRT,0.0
1942,PRT,0.0
1943,PRT,0.0
1944,PRT,0.0
1945,PRT,0.0
1946,PRT,0.0
1947,PRT,0.0
1948,PRT,0.0
1949,PRT,0.0
1950,PRT,0.0
1951,PRT,0.0
1952,PRT,0.0
1953,PRT,0.0
1954,PRT,0.0
1955,PRT,0.0
1956,PRT,0.0
1957,PRT,0.0
1958,PRT,0.0
1959,PRT,0.0
1960,PRT,0.0
1961,PRT,0.0
1962,PRT,0.0
1963,PRT,0.0
1964,PRT,0.0
1965,PRT,0.0
1966,PRT,0.0
1967,PRT,0.0
1968,PRT,0.0
1969,PRT,0.0
1970,PRT,0.0
1971,PRT,0.0
1972,PRT,0.0
1973,PRT,0.0
1974,PRT,0.0
1975,PRT,0.0
1976,PRT,0.0
1977,PRT,0.0
1978,PRT,0.0
1979,PRT,0.0
1980,PRT,0.0
1981,PRT,0.0
1982,PRT,0.0
1983,PRT,0.0
1984,PRT,0.0
1985,PRT,0.0
1986,PRT,3.288384710234279
1987,PRT,3.288384710234279
1988,PRT,3.288384710234279
1989,PRT,3.288384710234279
1990,PRT,3.288384710234279
1991,PRT,3.303129828399536
1992,PRT,3.548933608876226
1993,PRT,3.580441138067425
1994,PRT,4.448359703502657
1995,PRT,4.734171946255318
1996,PRT,4.728243044167107
1997,PRT,4.7540809197234575
1998,PRT,4.769981302056774
1999,PRT,5.163649561672902
2000,PRT,5.17774455432714
2001,PRT,5.109726018704153
2002,PRT,5.051586405035037
2003,PRT,5.10943122660873
2004,PRT,5.008064442125969
2005,PRT,3.901811096672945
2006,PRT,3.394400269877961
2007,PRT,2.852295076137301
2008,PRT,2.764082082699596
2009,PRT,2.7004615156509737
2021,PRT,2.9468035877997143
2022,PRT,2.9468035877997143
2023,PRT,2.9468035877997143
2024,PRT,2.9468035877997143
2025,PRT,2.9468035877997143
2026,PRT,2.9468035877997143
2027,PRT,2.9468035877997143
2028,PRT,2.9468035877997143
2029,PRT,2.9468035877997143
2030,PRT,2.9468035877997143
2031,PRT,2.9468035877997143
2032,PRT,2.9468035877997143
2033,PRT,2.9468035877997143
2034,PRT,2.9468035877997143
2035,PRT,2.9468035877997143
2036,PRT,1.016036424104856
2037,PRT,1.016036424104856
2038,PRT,1.016036424104856
2039,PRT,1.016036424104856
2040,PRT,1.016036424104856
2041,PRT,1.016036424104856
2042,PRT,1.016036424104856
2043,PRT,1.016036424104856
2044,PRT,0.0
2045,PRT,0.0
2046,PRT,0.0
2047,PRT,0.0
2048,PRT,0.0
2049,PRT,0.0
2050,PRT,0.0
2051,PRT,0.0
2052,PRT,0.0
2053,PRT,0.0
2054,PRT,0.0
2055,PRT,0.0
1981,PRY,0.0
1982,PRY,0.0
1983,PRY,0.0
1984,PRY,0.0
1985,PRY,0.0
1986,PRY,0.0
1987,PRY,0.0
1988,PRY,0.0
1989,PRY,0.0
1990,PRY,0.0
1991,PRY,0.0
1992,PRY,0.0
1993,PRY,0.0
1994,PRY,0.0
1995,PRY,0.0
1996,PRY,0.0
1997,PRY,0.0
1998,PRY,0.0
1999,PRY,0.0
2000,PRY,0.0
2001,PRY,0.0
2002,PRY,0.0
2003,PRY,0.0
2004,PRY,0.0
2005,PRY,0.0
2006,PRY,0.0
2007,PRY,0.0
2008,PRY,0.0
2009,PRY,0.0
2021,PRY,0.0
2022,PRY,0.0
2023,PRY,0.0
2024,PRY,0.0
2025,PRY,0.0
2026,PRY,0.0
2027,PRY,0.0
2028,PRY,0.0
2029,PRY,0.0
2030,PRY,0.0
2031,PRY,0.0
2032,PRY,0.0
2033,PRY,0.0
2034,PRY,0.0
2035,PRY,0.0
2036,PRY,0.0
2037,PRY,0.0
2038,PRY,0.0
2039,PRY,0.0
2040,PRY,0.0
2041,PRY,0.0
2042,PRY,0.0
2043,PRY,0.0
2044,PRY,0.0
2045,PRY,0.0
2046,PRY,0.0
2047,PRY,0.0
2048,PRY,0.0
2049,PRY,0.0
2050,PRY,0.0
2051,PRY,0.0
2052,PRY,0.0
2053,PRY,0.0
2054,PRY,0.0
2055,PRY,0.0
1951,QAT,0.0
1952,QAT,0.0
1953,QAT,0.0
1954,QAT,0.0
1955,QAT,0.0
1956,QAT,0.0
1957,QAT,0.0
1958,QAT,0.0
1959,QAT,0.0
1960,QAT,0.0
1961,QAT,0.0
1962,QAT,0.0
1963,QAT,0.0
1964,QAT,0.0
1965,QAT,0.0
1966,QAT,0.0
1967,QAT,0.0
1968,QAT,0.0
1969,QAT,0.0
1970,QAT,0.0
1971,QAT,0.0
1972,QAT,0.0
1973,QAT,0.0
1974,QAT,0.0
1975,QAT,0.0
1978,QAT,0.0
1979,QAT,0.0
1980,QAT,0.0
1981,QAT,0.0
1982,QAT,0.0
1983,QAT,0.0
1984,QAT,0.0
1985,QAT,0.0
1986,QAT,0.0
1987,QAT,0.0
1988,QAT,0.0
1989,QAT,0.0
1990,QAT,0.0
1991,QAT,0.0
1992,QAT,0.0
1993,QAT,0.0
1994,QAT,0.0
1995,QAT,0.0
1996,QAT,0.0
1997,QAT,0.0
1998,QAT,0.0
1999,QAT,0.0
2000,QAT,0.0
2001,QAT,0.0
2002,QAT,0.0
2003,QAT,0.0
2004,QAT,0.0
2005,QAT,0.0
2006,QAT,0.0
2007,QAT,0.0
2008,QAT,0.0
2009,QAT,0.0
2021,QAT,0.0
2022,QAT,0.0
2023,QAT,0.0
2024,QAT,0.0
2025,QAT,0.0
2026,QAT,0.0
2027,QAT,0.0
2028,QAT,0.0
2029,QAT,0.0
2030,QAT,0.0
2031,QAT,0.0
2032,QAT,0.0
2033,QAT,0.0
2034,QAT,0.0
2035,QAT,0.0
2036,QAT,0.0
2037,QAT,0.0
2038,QAT,0.0
2039,QAT,0.0
2040,QAT,0.0
2041,QAT,0.0
2042,QAT,0.0
2043,QAT,0.0
2044,QAT,0.0
1964,ROU,0.327395863676085
1965,ROU,0.327395863676085
1966,ROU,0.327395863676085
1967,ROU,0.327395863676085
1968,ROU,0.327395863676085
1969,ROU,0.327395863676085
1970,ROU,0.327395863676085
1971,ROU,0.327395863676085
1972,ROU,0.327395863676085
1973,ROU,0.327395863676085
1974,ROU,0.327395863676085
1975,ROU,0.7137229828138654
1976,ROU,3.0600600058258083
1977,ROU,6.624309641712787
1978,ROU,6.624309641712787
1979,ROU,6.624309641712787
1980,ROU,6.624309641712787
1981,ROU,6.624309641712787
1982,ROU,6.995358287212349
1983,ROU,10.596712787649285
1984,ROU,10.596712787649285
1985,ROU,10.596712787649285
1986,ROU,10.72767113311972
1987,ROU,10.72767113311972
1988,ROU,12.674585202446838
1989,ROU,12.674585202446838
1990,ROU,12.674585202446838
1991,ROU,12.555614719875717
1992,ROU,12.555614719875717
1993,ROU,12.552231672977957
1994,ROU,12.43833576075347
1995,ROU,12.394053080387083
1996,ROU,12.716756922487308
1997,ROU,12.709523905336784
1998,ROU,12.550953913959953
1999,ROU,12.550953913959953
2000,ROU,12.18707751269522
2001,ROU,12.18707751269522
2002,ROU,12.18707751269522
2003,ROU,11.169447638210215
2004,ROU,11.312995209351348
2005,ROU,10.544069847657376
2006,ROU,10.69596320781834
2007,ROU,10.42811169680996
2008,ROU,10.899915440473915
2009,ROU,10.847760080259892
2021,ROU,8.822655297032329
2022,ROU,8.822655297032329
2023,ROU,8.822655297032329
2024,ROU,8.822655297032329
2025,ROU,8.546606156573656
2026,ROU,6.870036518194699
2027,ROU,4.323210267522295
2028,ROU,4.323210267522295
2029,ROU,4.323210267522295
2030,ROU,4.323210267522295
2031,ROU,4.323210267522295
2032,ROU,4.058078324708878
2033,ROU,1.4847388797551313
2034,ROU,1.4847388797551313
2035,ROU,1.4847388797551313
2036,ROU,1.3911628999386314
2037,ROU,1.3911628999386314
2038,ROU,0.0
2039,ROU,0.0
2040,ROU,0.0
2041,ROU,0.0
2042,ROU,0.0
2043,ROU,0.0
2044,ROU,0.0
2045,ROU,0.0
2046,ROU,0.0
2047,ROU,0.0
2048,ROU,0.0
2049,ROU,0.0
2050,ROU,0.0
2051,ROU,0.0
2052,ROU,0.0
2053,ROU,0.0
2054,ROU,0.0
2055,ROU,0.0
1920,RUS,3.1299833418871947
1921,RUS,3.1299833418871947
1922,RUS,3.1299833418871947
1923,RUS,3.1299833418871947
1924,RUS,3.1686574816089417
1925,RUS,3.1686574816089417
1926,RUS,3.1686574816089417
1927,RUS,3.1686574816089417
1928,RUS,3.1686574816089417
1929,RUS,3.1686574816089417
1930,RUS,3.1686574816089417
1931,RUS,3.1686574816089417
1932,RUS,3.1686574816089417
1933,RUS,3.1686574816089417
1934,RUS,3.963443827585533
1935,RUS,3.963443827585533
1936,RUS,4.2269032107662685
1937,RUS,4.2269032107662685
1938,RUS,4.2269032107662685
1939,RUS,4.425190113576923
1940,RUS,5.539529732678123
1941,RUS,5.539529732678123
1942,RUS,7.391791602487074
1943,RUS,11.432911456462897
1944,RUS,11.596784929860132
1945,RUS,12.007861537877098
1946,RUS,12.007861537877098
1947,RUS,12.02015204838189
1948,RUS,13.25657740516403
1949,RUS,13.286074630375532
1950,RUS,13.933374850294612
1951,RUS,13.933374850294612
1952,RUS,14.257844327621138
1953,RUS,15.034604591524037
1954,RUS,17.38618893477436
1955,RUS,18.754532437641277
1956,RUS,24.388502453038225
1957,RUS,27.110440846166306
1958,RUS,27.851148945921803
1959,RUS,29.827463035092467
1960,RUS,38.49964724727416
1961,RUS,40.85942526419434
1962,RUS,41.63782426283121
1963,RUS,42.05488225262717
1964,RUS,43.24460366949111
1965,RUS,45.358243729368645
1966,RUS,46.03012497029732
1967,RUS,46.05962219550881
1968,RUS,47.34242374526237
1969,RUS,44.212440403375176
1970,RUS,51.27784520889698
1971,RUS,52.01511196571114
1972,RUS,52.02166690464703
1973,RUS,53.20155591310712
1974,RUS,56.474764670743504
1975,RUS,56.63896589108753
1976,RUS,60.17863291646782
1977,RUS,61.40276776274517
1978,RUS,63.31189372782296
1979,RUS,68.12158017203181
1980,RUS,68.85901080231937
1981,RUS,69.87174886791429
1982,RUS,70.5764048035224
1983,RUS,70.5764048035224
1984,RUS,69.7816184575458
1985,RUS,69.7816184575458
1986,RUS,69.51815907436506
1987,RUS,69.51815907436506
1988,RUS,70.06058027130992
1989,RUS,69.86229336849925
1990,RUS,68.74795374939806
1991,RUS,68.74795374939806
1992,RUS,66.89569187958911
1993,RUS,63.78835977466933
1994,RUS,65.5512870532172
1995,RUS,66.66946672561822
1996,RUS,66.10985470973615
1997,RUS,65.98392010954845
1998,RUS,66.5331026987414
1999,RUS,66.83112727007189
2000,RUS,65.79805584684843
2001,RUS,62.55586156768726
2002,RUS,62.30637385189385
2003,RUS,62.92192961924944
2004,RUS,69.1559531962078
2005,RUS,69.28526589302383
2006,RUS,64.79103678155982
2007,RUS,64.1647827516881
2008,RUS,66.3884935674651
2009,RUS,64.62648319368907
2021,RUS,12.4212
2022,RUS,12.4172
2023,RUS,11.6972
2024,RUS,9.6762
2025,RUS,9.576
2026,RUS,7.416
2027,RUS,6.6690000000000005
2028,RUS,5.504
2029,RUS,2.569
2030,RUS,2.119
2031,RUS,1.501
2032,RUS,1.071
2033,RUS,1.071
2034,RUS,1.071
2035,RUS,1.071
2036,RUS,1.071
2037,RUS,1.071
2038,RUS,0.74
2039,RUS,0.74
2040,RUS,0.74
2041,RUS,0.74
2042,RUS,0.74
2043,RUS,0.74
2044,RUS,0.74
2045,RUS,0.085
2046,RUS,0.085
2047,RUS,0.0
2048,RUS,0.0
2049,RUS,0.0
2050,RUS,0.0
2051,RUS,0.0
2052,RUS,0.0
2053,RUS,0.0
2054,RUS,0.0
2055,RUS,0.0
1958,RWA,0.0
1959,RWA,0.0
1960,RWA,0.0
1961,RWA,0.0
1962,RWA,0.0
1963,RWA,0.0
1964,RWA,0.0
1965,RWA,0.0
1966,RWA,0.0
1967,RWA,0.0
1968,RWA,0.0
1969,RWA,0.0
1970,RWA,0.0
1971,RWA,0.0
1972,RWA,0.0
1973,RWA,0.0
1974,RWA,0.0
1975,RWA,0.0
1976,RWA,0.0
1977,RWA,0.0
1978,RWA,0.0
1979,RWA,0.0
1980,RWA,0.0
1981,RWA,0.0
1982,RWA,0.0
1983,RWA,0.0
1984,RWA,0.0
1985,RWA,0.0
1986,RWA,0.0
1987,RWA,0.0
1988,RWA,0.0
1989,RWA,0.0
1990,RWA,0.0
1991,RWA,0.0
1992,RWA,0.0
1993,RWA,0.0
1994,RWA,0.0
1995,RWA,0.0
1996,RWA,0.0
1997,RWA,0.0
1998,RWA,0.0
1999,RWA,0.0
2000,RWA,0.0
2001,RWA,0.0
2002,RWA,0.0
2003,RWA,0.0
2004,RWA,0.0
2005,RWA,0.0
2006,RWA,0.0
2007,RWA,0.0
2008,RWA,0.0
2009,RWA,0.0
2021,RWA,0.0
2022,RWA,0.0
2023,RWA,0.0
2024,RWA,0.0
2025,RWA,0.0
2026,RWA,0.0
2027,RWA,0.0
2028,RWA,0.0
2029,RWA,0.0
2030,RWA,0.0
2031,RWA,0.0
2032,RWA,0.0
2033,RWA,0.0
2034,RWA,0.0
2035,RWA,0.0
2036,RWA,0.0
2037,RWA,0.0
2038,RWA,0.0
2039,RWA,0.0
2040,RWA,0.0
2041,RWA,0.0
2042,RWA,0.0
2043,RWA,0.0
2044,RWA,0.0
2045,RWA,0.0
2046,RWA,0.0
2047,RWA,0.0
2048,RWA,0.0
2049,RWA,0.0
2050,RWA,0.0
2051,RWA,0.0
2052,RWA,0.0
2053,RWA,0.0
2054,RWA,0.0
2055,RWA,0.0
1972,SAU,0.0
1973,SAU,0.0
1974,SAU,0.0
1975,SAU,0.0
1976,SAU,0.0
1977,SAU,0.0
1978,SAU,0.0
1979,SAU,0.0
1980,SAU,0.0
1981,SAU,0.0
1982,SAU,0.0
1983,SAU,0.0
1984,SAU,0.0
1985,SAU,0.0
1986,SAU,0.0
1987,SAU,0.0
1988,SAU,0.0
1989,SAU,0.0
1990,SAU,0.0
1991,SAU,0.0
1992,SAU,0.0
1993,SAU,0.0
1994,SAU,0.0
1995,SAU,0.0
1996,SAU,0.0
1997,SAU,0.0
1998,SAU,0.0
1999,SAU,0.0
2000,SAU,0.0
2001,SAU,0.0
2002,SAU,0.0
2003,SAU,0.0
2004,SAU,0.0
2005,SAU,0.0
2006,SAU,0.0
2007,SAU,0.0
2008,SAU,0.0
2009,SAU,0.0
2021,SAU,0.0
2022,SAU,0.0
2023,SAU,0.0
2024,SAU,0.0
2025,SAU,0.0
2026,SAU,0.0
2027,SAU,0.0
2028,SAU,0.0
2029,SAU,0.0
2030,SAU,0.0
2031,SAU,0.0
2032,SAU,0.0
2033,SAU,0.0
2034,SAU,0.0
2035,SAU,0.0
2036,SAU,0.0
2037,SAU,0.0
2038,SAU,0.0
2039,SAU,0.0
2040,SAU,0.0
2041,SAU,0.0
2042,SAU,0.0
2043,SAU,0.0
2044,SAU,0.0
2045,SAU,0.0
2046,SAU,0.0
2047,SAU,0.0
2048,SAU,0.0
2049,SAU,0.0
2050,SAU,0.0
2051,SAU,0.0
2052,SAU,0.0
2053,SAU,0.0
2054,SAU,0.0
2055,SAU,0.0
1925,SDN,0.0
1926,SDN,0.0
1927,SDN,0.0
1928,SDN,0.0
1929,SDN,0.0
1930,SDN,0.0
1931,SDN,0.0
1932,SDN,0.0
1933,SDN,0.0
1934,SDN,0.0
1935,SDN,0.0
1936,SDN,0.0
1937,SDN,0.0
1938,SDN,0.0
1939,SDN,0.0
1940,SDN,0.0
1941,SDN,0.0
1942,SDN,0.0
1943,SDN,0.0
1944,SDN,0.0
1945,SDN,0.0
1946,SDN,0.0
1947,SDN,0.0
1948,SDN,0.0
1949,SDN,0.0
1950,SDN,0.0
1951,SDN,0.0
1952,SDN,0.0
1953,SDN,0.0
1954,SDN,0.0
1955,SDN,0.0
1956,SDN,0.0
1957,SDN,0.0
1958,SDN,0.0
1959,SDN,0.0
1960,SDN,0.0
1961,SDN,0.0
1962,SDN,0.0
1963,SDN,0.0
1964,SDN,0.0
1965,SDN,0.0
1966,SDN,0.0
1967,SDN,0.0
1968,SDN,0.0
1969,SDN,0.0
1970,SDN,0.0
1971,SDN,0.0
1972,SDN,0.0
1973,SDN,0.0
1974,SDN,0.0
1975,SDN,0.0
1976,SDN,0.0
