,Nation,iso_code3,Year,deminit_trde_freight_mt_km
3722,Rwanda,RWA,2023,80328.87404403916
3723,Rwanda,RWA,2024,80328.87404403916
3724,Rwanda,RWA,2025,80328.87404403916
3725,Rwanda,RWA,2026,80328.87404403916
3726,Rwanda,RWA,2027,80328.87404403916
3727,Rwanda,RWA,2028,80328.87404403916
3728,Rwanda,RWA,2029,80328.87404403916
3729,Rwanda,RWA,2030,80328.87404403916
3730,Rwanda,RWA,2031,80328.87404403916
3731,Rwanda,RWA,2032,80328.87404403916
3732,Rwanda,RWA,2033,80328.87404403916
3733,Rwanda,RWA,2034,80328.87404403916
3734,Rwanda,RWA,2035,80328.87404403916
3735,Rwanda,RWA,2036,80328.87404403916
3736,Rwanda,RWA,2037,80328.87404403916
3737,Rwanda,RWA,2038,80328.87404403916
3738,Rwanda,RWA,2039,80328.87404403916
3739,Rwanda,RWA,2040,80328.87404403916
3740,Rwanda,RWA,2041,80328.87404403916
3741,Rwanda,RWA,2042,80328.87404403916
3742,Rwanda,RWA,2043,80328.87404403916
3743,Rwanda,RWA,2044,80328.87404403916
3744,Rwanda,RWA,2045,80328.87404403916
3745,Rwanda,RWA,2046,80328.87404403916
3746,Rwanda,RWA,2047,80328.87404403916
3747,Rwanda,RWA,2048,80328.87404403916
3748,Rwanda,RWA,2049,80328.87404403916
3749,Rwanda,RWA,2050,80328.87404403916
3750,Saudi Arabia,SAU,2021,1461344.2594183995
3751,Saudi Arabia,SAU,2022,1461344.2594183995
3752,Saudi Arabia,SAU,2023,1461344.2594183995
3753,Saudi Arabia,SAU,2024,1461344.2594183995
3754,Saudi Arabia,SAU,2025,1461344.2594183995
3755,Saudi Arabia,SAU,2026,1461344.2594183995
3756,Saudi Arabia,SAU,2027,1461344.2594183995
3757,Saudi Arabia,SAU,2028,1461344.2594183995
3758,Saudi Arabia,SAU,2029,1461344.2594183995
3759,Saudi Arabia,SAU,2030,1461344.2594183995
3760,Saudi Arabia,SAU,2031,1461344.2594183995
3761,Saudi Arabia,SAU,2032,1461344.2594183995
3762,Saudi Arabia,SAU,2033,1461344.2594183995
3763,Saudi Arabia,SAU,2034,1461344.2594183995
3764,Saudi Arabia,SAU,2035,1461344.2594183995
3765,Saudi Arabia,SAU,2036,1461344.2594183995
3766,Saudi Arabia,SAU,2037,1461344.2594183995
3767,Saudi Arabia,SAU,2038,1461344.2594183995
3768,Saudi Arabia,SAU,2039,1461344.2594183995
3769,Saudi Arabia,SAU,2040,1461344.2594183995
3770,Saudi Arabia,SAU,2041,1461344.2594183995
3771,Saudi Arabia,SAU,2042,1461344.2594183995
3772,Saudi Arabia,SAU,2043,1461344.2594183995
3773,Saudi Arabia,SAU,2044,1461344.2594183995
3774,Saudi Arabia,SAU,2045,1461344.2594183995
3775,Saudi Arabia,SAU,2046,1461344.2594183995
3776,Saudi Arabia,SAU,2047,1461344.2594183995
3777,Saudi Arabia,SAU,2048,1461344.2594183995
3778,Saudi Arabia,SAU,2049,1461344.2594183995
3779,Saudi Arabia,SAU,2050,1461344.2594183995
3780,Sudan,SDN,2021,115711.6478783718
3781,Sudan,SDN,2022,115711.6478783718
3782,Sudan,SDN,2023,115711.6478783718
3783,Sudan,SDN,2024,115711.6478783718
3784,Sudan,SDN,2025,115711.6478783718
3785,Sudan,SDN,2026,115711.6478783718
3786,Sudan,SDN,2027,115711.6478783718
3787,Sudan,SDN,2028,115711.6478783718
3788,Sudan,SDN,2029,115711.6478783718
3789,Sudan,SDN,2030,115711.6478783718
3790,Sudan,SDN,2031,115711.6478783718
3791,Sudan,SDN,2032,115711.6478783718
3792,Sudan,SDN,2033,115711.6478783718
3793,Sudan,SDN,2034,115711.6478783718
3794,Sudan,SDN,2035,115711.6478783718
3795,Sudan,SDN,2036,115711.6478783718
3796,Sudan,SDN,2037,115711.6478783718
3797,Sudan,SDN,2038,115711.6478783718
3798,Sudan,SDN,2039,115711.6478783718
3799,Sudan,SDN,2040,115711.6478783718
3800,Sudan,SDN,2041,115711.6478783718
3801,Sudan,SDN,2042,115711.6478783718
3802,Sudan,SDN,2043,115711.6478783718
3803,Sudan,SDN,2044,115711.6478783718
3804,Sudan,SDN,2045,115711.6478783718
3805,Sudan,SDN,2046,115711.6478783718
3806,Sudan,SDN,2047,115711.6478783718
3807,Sudan,SDN,2048,115711.6478783718
3808,Sudan,SDN,2049,115711.6478783718
3809,Sudan,SDN,2050,115711.6478783718
3810,Senegal,SEN,2021,70658.56447
3811,Senegal,SEN,2022,70658.56447
3812,Senegal,SEN,2023,70658.56447
3813,Senegal,SEN,2024,70658.56447
3814,Senegal,SEN,2025,70658.56447
3815,Senegal,SEN,2026,70658.56447
3816,Senegal,SEN,2027,70658.56447
3817,Senegal,SEN,2028,70658.56447
3818,Senegal,SEN,2029,70658.56447
3819,Senegal,SEN,2030,70658.56447
3820,Senegal,SEN,2031,70658.56447
3821,Senegal,SEN,2032,70658.56447
3822,Senegal,SEN,2033,70658.56447
3823,Senegal,SEN,2034,70658.56447
3824,Senegal,SEN,2035,70658.56447
3825,Senegal,SEN,2036,70658.56447
3826,Senegal,SEN,2037,70658.56447
3827,Senegal,SEN,2038,70658.56447
3828,Senegal,SEN,2039,70658.56447
3829,Senegal,SEN,2040,70658.56447
3830,Senegal,SEN,2041,70658.56447
3831,Senegal,SEN,2042,70658.56447
3832,Senegal,SEN,2043,70658.56447
3833,Senegal,SEN,2044,70658.56447
3834,Senegal,SEN,2045,70658.56447
3835,Senegal,SEN,2046,70658.56447
3836,Senegal,SEN,2047,70658.56447
3837,Senegal,SEN,2048,70658.56447
3838,Senegal,SEN,2049,70658.56447
3839,Senegal,SEN,2050,70658.56447
3840,Singapore,SGP,2021,359133.44662299997
3841,Singapore,SGP,2022,359133.44662299997
3842,Singapore,SGP,2023,359133.44662299997
3843,Singapore,SGP,2024,359133.44662299997
3844,Singapore,SGP,2025,359133.44662299997
3845,Singapore,SGP,2026,359133.44662299997
3846,Singapore,SGP,2027,359133.44662299997
3847,Singapore,SGP,2028,359133.44662299997
3848,Singapore,SGP,2029,359133.44662299997
3849,Singapore,SGP,2030,359133.44662299997
3850,Singapore,SGP,2031,359133.44662299997
3851,Singapore,SGP,2032,359133.44662299997
3852,Singapore,SGP,2033,359133.44662299997
3853,Singapore,SGP,2034,359133.44662299997
3854,Singapore,SGP,2035,359133.44662299997
3855,Singapore,SGP,2036,359133.44662299997
3856,Singapore,SGP,2037,359133.44662299997
3857,Singapore,SGP,2038,359133.44662299997
3858,Singapore,SGP,2039,359133.44662299997
3859,Singapore,SGP,2040,359133.44662299997
3860,Singapore,SGP,2041,359133.44662299997
3861,Singapore,SGP,2042,359133.44662299997
3862,Singapore,SGP,2043,359133.44662299997
3863,Singapore,SGP,2044,359133.44662299997
3864,Singapore,SGP,2045,359133.44662299997
3865,Singapore,SGP,2046,359133.44662299997
3866,Singapore,SGP,2047,359133.44662299997
3867,Singapore,SGP,2048,359133.44662299997
3868,Singapore,SGP,2049,359133.44662299997
3869,Singapore,SGP,2050,359133.44662299997
3870,Solomon Islands,SLB,2021,78095.40542668889
3871,Solomon Islands,SLB,2022,78095.40542668889
3872,Solomon Islands,SLB,2023,78095.40542668889
3873,Solomon Islands,SLB,2024,78095.40542668889
3874,Solomon Islands,SLB,2025,78095.40542668889
3875,Solomon Islands,SLB,2026,78095.40542668889
3876,Solomon Islands,SLB,2027,78095.40542668889
3877,Solomon Islands,SLB,2028,78095.40542668889
3878,Solomon Islands,SLB,2029,78095.40542668889
3879,Solomon Islands,SLB,2030,78095.40542668889
3880,Solomon Islands,SLB,2031,78095.40542668889
3881,Solomon Islands,SLB,2032,78095.40542668889
3882,Solomon Islands,SLB,2033,78095.40542668889
3883,Solomon Islands,SLB,2034,78095.40542668889
3884,Solomon Islands,SLB,2035,78095.40542668889
3885,Solomon Islands,SLB,2036,78095.40542668889
3886,Solomon Islands,SLB,2037,78095.40542668889
3887,Solomon Islands,SLB,2038,78095.40542668889
3888,Solomon Islands,SLB,2039,78095.40542668889
3889,Solomon Islands,SLB,2040,78095.40542668889
3890,Solomon Islands,SLB,2041,78095.40542668889
3891,Solomon Islands,SLB,2042,78095.40542668889
3892,Solomon Islands,SLB,2043,78095.40542668889
3893,Solomon Islands,SLB,2044,78095.40542668889
3894,Solomon Islands,SLB,2045,78095.40542668889
3895,Solomon Islands,SLB,2046,78095.40542668889
3896,Solomon Islands,SLB,2047,78095.40542668889
3897,Solomon Islands,SLB,2048,78095.40542668889
3898,Solomon Islands,SLB,2049,78095.40542668889
3899,Solomon Islands,SLB,2050,78095.40542668889
3900,Sierra Leone,SLE,2021,71915.64172734672
3901,Sierra Leone,SLE,2022,71915.64172734672
3902,Sierra Leone,SLE,2023,71915.64172734672
3903,Sierra Leone,SLE,2024,71915.64172734672
3904,Sierra Leone,SLE,2025,71915.64172734672
3905,Sierra Leone,SLE,2026,71915.64172734672
3906,Sierra Leone,SLE,2027,71915.64172734672
3907,Sierra Leone,SLE,2028,71915.64172734672
3908,Sierra Leone,SLE,2029,71915.64172734672
3909,Sierra Leone,SLE,2030,71915.64172734672
3910,Sierra Leone,SLE,2031,71915.64172734672
3911,Sierra Leone,SLE,2032,71915.64172734672
3912,Sierra Leone,SLE,2033,71915.64172734672
3913,Sierra Leone,SLE,2034,71915.64172734672
3914,Sierra Leone,SLE,2035,71915.64172734672
3915,Sierra Leone,SLE,2036,71915.64172734672
3916,Sierra Leone,SLE,2037,71915.64172734672
3917,Sierra Leone,SLE,2038,71915.64172734672
3918,Sierra Leone,SLE,2039,71915.64172734672
3919,Sierra Leone,SLE,2040,71915.64172734672
3920,Sierra Leone,SLE,2041,71915.64172734672
3921,Sierra Leone,SLE,2042,71915.64172734672
3922,Sierra Leone,SLE,2043,71915.64172734672
3923,Sierra Leone,SLE,2044,71915.64172734672
3924,Sierra Leone,SLE,2045,71915.64172734672
3925,Sierra Leone,SLE,2046,71915.64172734672
3926,Sierra Leone,SLE,2047,71915.64172734672
3927,Sierra Leone,SLE,2048,71915.64172734672
3928,Sierra Leone,SLE,2049,71915.64172734672
3929,Sierra Leone,SLE,2050,71915.64172734672
3930,El Salvador,SLV,2021,85104.37835727198
3931,El Salvador,SLV,2022,85104.37835727198
3932,El Salvador,SLV,2023,85104.37835727198
3933,El Salvador,SLV,2024,85104.37835727198
3934,El Salvador,SLV,2025,85104.37835727198
3935,El Salvador,SLV,2026,85104.37835727198
3936,El Salvador,SLV,2027,85104.37835727198
3937,El Salvador,SLV,2028,85104.37835727198
3938,El Salvador,SLV,2029,85104.37835727198
3939,El Salvador,SLV,2030,85104.37835727198
3940,El Salvador,SLV,2031,85104.37835727198
3941,El Salvador,SLV,2032,85104.37835727198
3942,El Salvador,SLV,2033,85104.37835727198
3943,El Salvador,SLV,2034,85104.37835727198
3944,El Salvador,SLV,2035,85104.37835727198
3945,El Salvador,SLV,2036,85104.37835727198
3946,El Salvador,SLV,2037,85104.37835727198
3947,El Salvador,SLV,2038,85104.37835727198
3948,El Salvador,SLV,2039,85104.37835727198
3949,El Salvador,SLV,2040,85104.37835727198
3950,El Salvador,SLV,2041,85104.37835727198
3951,El Salvador,SLV,2042,85104.37835727198
3952,El Salvador,SLV,2043,85104.37835727198
3953,El Salvador,SLV,2044,85104.37835727198
3954,El Salvador,SLV,2045,85104.37835727198
3955,El Salvador,SLV,2046,85104.37835727198
3956,El Salvador,SLV,2047,85104.37835727198
3957,El Salvador,SLV,2048,85104.37835727198
3958,El Salvador,SLV,2049,85104.37835727198
3959,El Salvador,SLV,2050,85104.37835727198
3960,Somalia,SOM,2021,62326.20447830925
3961,Somalia,SOM,2022,62326.20447830925
3962,Somalia,SOM,2023,62326.20447830925
3963,Somalia,SOM,2024,62326.20447830925
3964,Somalia,SOM,2025,62326.20447830925
3965,Somalia,SOM,2026,62326.20447830925
3966,Somalia,SOM,2027,62326.20447830925
3967,Somalia,SOM,2028,62326.20447830925
3968,Somalia,SOM,2029,62326.20447830925
3969,Somalia,SOM,2030,62326.20447830925
3970,Somalia,SOM,2031,62326.20447830925
3971,Somalia,SOM,2032,62326.20447830925
3972,Somalia,SOM,2033,62326.20447830925
3973,Somalia,SOM,2034,62326.20447830925
3974,Somalia,SOM,2035,62326.20447830925
3975,Somalia,SOM,2036,62326.20447830925
3976,Somalia,SOM,2037,62326.20447830925
3977,Somalia,SOM,2038,62326.20447830925
3978,Somalia,SOM,2039,62326.20447830925
3979,Somalia,SOM,2040,62326.20447830925
3980,Somalia,SOM,2041,62326.20447830925
3981,Somalia,SOM,2042,62326.20447830925
3982,Somalia,SOM,2043,62326.20447830925
3983,Somalia,SOM,2044,62326.20447830925
3984,Somalia,SOM,2045,62326.20447830925
3985,Somalia,SOM,2046,62326.20447830925
3986,Somalia,SOM,2047,62326.20447830925
3987,Somalia,SOM,2048,62326.20447830925
3988,Somalia,SOM,2049,62326.20447830925
3989,Somalia,SOM,2050,62326.20447830925
3990,Serbia,SRB,2021,25342.601000000002
3991,Serbia,SRB,2022,25342.601000000002
3992,Serbia,SRB,2023,25342.601000000002
3993,Serbia,SRB,2024,25342.601000000002
3994,Serbia,SRB,2025,25342.601000000002
3995,Serbia,SRB,2026,25342.601000000002
3996,Serbia,SRB,2027,25342.601000000002
3997,Serbia,SRB,2028,25342.601000000002
3998,Serbia,SRB,2029,25342.601000000002
3999,Serbia,SRB,2030,25342.601000000002
4000,Serbia,SRB,2031,25342.601000000002
4001,Serbia,SRB,2032,25342.601000000002
4002,Serbia,SRB,2033,25342.601000000002
4003,Serbia,SRB,2034,25342.601000000002
4004,Serbia,SRB,2035,25342.601000000002
4005,Serbia,SRB,2036,25342.601000000002
4006,Serbia,SRB,2037,25342.601000000002
4007,Serbia,SRB,2038,25342.601000000002
4008,Serbia,SRB,2039,25342.601000000002
4009,Serbia,SRB,2040,25342.601000000002
4010,Serbia,SRB,2041,25342.601000000002
4011,Serbia,SRB,2042,25342.601000000002
4012,Serbia,SRB,2043,25342.601000000002
4013,Serbia,SRB,2044,25342.601000000002
4014,Serbia,SRB,2045,25342.601000000002
4015,Serbia,SRB,2046,25342.601000000002
4016,Serbia,SRB,2047,25342.601000000002
4017,Serbia,SRB,2048,25342.601000000002
4018,Serbia,SRB,2049,25342.601000000002
4019,Serbia,SRB,2050,25342.601000000002
4020,Sao Tome and Principe,STP,2021,77447.48110799999
4021,Sao Tome and Principe,STP,2022,77447.48110799999
4022,Sao Tome and Principe,STP,2023,77447.48110799999
4023,Sao Tome and Principe,STP,2024,77447.48110799999
4024,Sao Tome and Principe,STP,2025,77447.48110799999
4025,Sao Tome and Principe,STP,2026,77447.48110799999
4026,Sao Tome and Principe,STP,2027,77447.48110799999
4027,Sao Tome and Principe,STP,2028,77447.48110799999
4028,Sao Tome and Principe,STP,2029,77447.48110799999
4029,Sao Tome and Principe,STP,2030,77447.48110799999
4030,Sao Tome and Principe,STP,2031,77447.48110799999
4031,Sao Tome and Principe,STP,2032,77447.48110799999
4032,Sao Tome and Principe,STP,2033,77447.48110799999
4033,Sao Tome and Principe,STP,2034,77447.48110799999
4034,Sao Tome and Principe,STP,2035,77447.48110799999
4035,Sao Tome and Principe,STP,2036,77447.48110799999
4036,Sao Tome and Principe,STP,2037,77447.48110799999
4037,Sao Tome and Principe,STP,2038,77447.48110799999
4038,Sao Tome and Principe,STP,2039,77447.48110799999
4039,Sao Tome and Principe,STP,2040,77447.48110799999
4040,Sao Tome and Principe,STP,2041,77447.48110799999
4041,Sao Tome and Principe,STP,2042,77447.48110799999
4042,Sao Tome and Principe,STP,2043,77447.48110799999
4043,Sao Tome and Principe,STP,2044,77447.48110799999
4044,Sao Tome and Principe,STP,2045,77447.48110799999
4045,Sao Tome and Principe,STP,2046,77447.48110799999
4046,Sao Tome and Principe,STP,2047,77447.48110799999
4047,Sao Tome and Principe,STP,2048,77447.48110799999
4048,Sao Tome and Principe,STP,2049,77447.48110799999
4049,Sao Tome and Principe,STP,2050,77447.48110799999
4050,Suriname,SUR,2021,78956.008401
4051,Suriname,SUR,2022,78956.008401
4052,Suriname,SUR,2023,78956.008401
4053,Suriname,SUR,2024,78956.008401
4054,Suriname,SUR,2025,78956.008401
4055,Suriname,SUR,2026,78956.008401
4056,Suriname,SUR,2027,78956.008401
4057,Suriname,SUR,2028,78956.008401
4058,Suriname,SUR,2029,78956.008401
4059,Suriname,SUR,2030,78956.008401
4060,Suriname,SUR,2031,78956.008401
4061,Suriname,SUR,2032,78956.008401
4062,Suriname,SUR,2033,78956.008401
4063,Suriname,SUR,2034,78956.008401
4064,Suriname,SUR,2035,78956.008401
4065,Suriname,SUR,2036,78956.008401
4066,Suriname,SUR,2037,78956.008401
4067,Suriname,SUR,2038,78956.008401
4068,Suriname,SUR,2039,78956.008401
4069,Suriname,SUR,2040,78956.008401
4070,Suriname,SUR,2041,78956.008401
4071,Suriname,SUR,2042,78956.008401
4072,Suriname,SUR,2043,78956.008401
4073,Suriname,SUR,2044,78956.008401
4074,Suriname,SUR,2045,78956.008401
4075,Suriname,SUR,2046,78956.008401
4076,Suriname,SUR,2047,78956.008401
4077,Suriname,SUR,2048,78956.008401
4078,Suriname,SUR,2049,78956.008401
4079,Suriname,SUR,2050,78956.008401
4080,Slovenia,SVN,2021,16100.83394295111
4081,Slovenia,SVN,2022,16100.83394295111
4082,Slovenia,SVN,2023,16100.83394295111
4083,Slovenia,SVN,2024,16100.83394295111
4084,Slovenia,SVN,2025,16100.83394295111
4085,Slovenia,SVN,2026,16100.83394295111
4086,Slovenia,SVN,2027,16100.83394295111
4087,Slovenia,SVN,2028,16100.83394295111
4088,Slovenia,SVN,2029,16100.83394295111
4089,Slovenia,SVN,2030,16100.83394295111
4090,Slovenia,SVN,2031,16100.83394295111
4091,Slovenia,SVN,2032,16100.83394295111
4092,Slovenia,SVN,2033,16100.83394295111
4093,Slovenia,SVN,2034,16100.83394295111
4094,Slovenia,SVN,2035,16100.83394295111
4095,Slovenia,SVN,2036,16100.83394295111
4096,Slovenia,SVN,2037,16100.83394295111
4097,Slovenia,SVN,2038,16100.83394295111
4098,Slovenia,SVN,2039,16100.83394295111
4099,Slovenia,SVN,2040,16100.83394295111
4100,Slovenia,SVN,2041,16100.83394295111
4101,Slovenia,SVN,2042,16100.83394295111
4102,Slovenia,SVN,2043,16100.83394295111
4103,Slovenia,SVN,2044,16100.83394295111
4104,Slovenia,SVN,2045,16100.83394295111
4105,Slovenia,SVN,2046,16100.83394295111
4106,Slovenia,SVN,2047,16100.83394295111
4107,Slovenia,SVN,2048,16100.83394295111
4108,Slovenia,SVN,2049,16100.83394295111
4109,Slovenia,SVN,2050,16100.83394295111
4110,Sweden,SWE,2021,138642.51445663694
4111,Sweden,SWE,2022,138642.51445663694
4112,Sweden,SWE,2023,138642.51445663694
4113,Sweden,SWE,2024,138642.51445663694
4114,Sweden,SWE,2025,138642.51445663694
4115,Sweden,SWE,2026,138642.51445663694
4116,Sweden,SWE,2027,138642.51445663694
4117,Sweden,SWE,2028,138642.51445663694
4118,Sweden,SWE,2029,138642.51445663694
4119,Sweden,SWE,2030,138642.51445663694
4120,Sweden,SWE,2031,138642.51445663694
4121,Sweden,SWE,2032,138642.51445663694
4122,Sweden,SWE,2033,138642.51445663694
4123,Sweden,SWE,2034,138642.51445663694
4124,Sweden,SWE,2035,138642.51445663694
4125,Sweden,SWE,2036,138642.51445663694
4126,Sweden,SWE,2037,138642.51445663694
4127,Sweden,SWE,2038,138642.51445663694
4128,Sweden,SWE,2039,138642.51445663694
4129,Sweden,SWE,2040,138642.51445663694
4130,Sweden,SWE,2041,138642.51445663694
4131,Sweden,SWE,2042,138642.51445663694
4132,Sweden,SWE,2043,138642.51445663694
4133,Sweden,SWE,2044,138642.51445663694
4134,Sweden,SWE,2045,138642.51445663694
4135,Sweden,SWE,2046,138642.51445663694
4136,Sweden,SWE,2047,138642.51445663694
4137,Sweden,SWE,2048,138642.51445663694
4138,Sweden,SWE,2049,138642.51445663694
4139,Sweden,SWE,2050,138642.51445663694
4140,Eswatini,SWZ,2021,79796.18735099999
4141,Eswatini,SWZ,2022,79796.18735099999
4142,Eswatini,SWZ,2023,79796.18735099999
4143,Eswatini,SWZ,2024,79796.18735099999
4144,Eswatini,SWZ,2025,79796.18735099999
4145,Eswatini,SWZ,2026,79796.18735099999
4146,Eswatini,SWZ,2027,79796.18735099999
4147,Eswatini,SWZ,2028,79796.18735099999
4148,Eswatini,SWZ,2029,79796.18735099999
4149,Eswatini,SWZ,2030,79796.18735099999
4150,Eswatini,SWZ,2031,79796.18735099999
4151,Eswatini,SWZ,2032,79796.18735099999
4152,Eswatini,SWZ,2033,79796.18735099999
4153,Eswatini,SWZ,2034,79796.18735099999
4154,Eswatini,SWZ,2035,79796.18735099999
4155,Eswatini,SWZ,2036,79796.18735099999
4156,Eswatini,SWZ,2037,79796.18735099999
4157,Eswatini,SWZ,2038,79796.18735099999
4158,Eswatini,SWZ,2039,79796.18735099999
4159,Eswatini,SWZ,2040,79796.18735099999
4160,Eswatini,SWZ,2041,79796.18735099999
4161,Eswatini,SWZ,2042,79796.18735099999
4162,Eswatini,SWZ,2043,79796.18735099999
4163,Eswatini,SWZ,2044,79796.18735099999
4164,Eswatini,SWZ,2045,79796.18735099999
4165,Eswatini,SWZ,2046,79796.18735099999
4166,Eswatini,SWZ,2047,79796.18735099999
4167,Eswatini,SWZ,2048,79796.18735099999
4168,Eswatini,SWZ,2049,79796.18735099999
4169,Eswatini,SWZ,2050,79796.18735099999
4170,Syrian Arab Republic,SYR,2021,106859.54941866301
4171,Syrian Arab Republic,SYR,2022,106859.54941866301
4172,Syrian Arab Republic,SYR,2023,106859.54941866301
4173,Syrian Arab Republic,SYR,2024,106859.54941866301
4174,Syrian Arab Republic,SYR,2025,106859.54941866301
4175,Syrian Arab Republic,SYR,2026,106859.54941866301
4176,Syrian Arab Republic,SYR,2027,106859.54941866301
4177,Syrian Arab Republic,SYR,2028,106859.54941866301
4178,Syrian Arab Republic,SYR,2029,106859.54941866301
4179,Syrian Arab Republic,SYR,2030,106859.54941866301
4180,Syrian Arab Republic,SYR,2031,106859.54941866301
4181,Syrian Arab Republic,SYR,2032,106859.54941866301
4182,Syrian Arab Republic,SYR,2033,106859.54941866301
4183,Syrian Arab Republic,SYR,2034,106859.54941866301
4184,Syrian Arab Republic,SYR,2035,106859.54941866301
4185,Syrian Arab Republic,SYR,2036,106859.54941866301
4186,Syrian Arab Republic,SYR,2037,106859.54941866301
4187,Syrian Arab Republic,SYR,2038,106859.54941866301
4188,Syrian Arab Republic,SYR,2039,106859.54941866301
4189,Syrian Arab Republic,SYR,2040,106859.54941866301
4190,Syrian Arab Republic,SYR,2041,106859.54941866301
4191,Syrian Arab Republic,SYR,2042,106859.54941866301
4192,Syrian Arab Republic,SYR,2043,106859.54941866301
4193,Syrian Arab Republic,SYR,2044,106859.54941866301
4194,Syrian Arab Republic,SYR,2045,106859.54941866301
4195,Syrian Arab Republic,SYR,2046,106859.54941866301
4196,Syrian Arab Republic,SYR,2047,106859.54941866301
4197,Syrian Arab Republic,SYR,2048,106859.54941866301
4198,Syrian Arab Republic,SYR,2049,106859.54941866301
4199,Syrian Arab Republic,SYR,2050,106859.54941866301
4200,Chad,TCD,2021,75988.26121440688
4201,Chad,TCD,2022,75988.26121440688
4202,Chad,TCD,2023,75988.26121440688
4203,Chad,TCD,2024,75988.26121440688
4204,Chad,TCD,2025,75988.26121440688
4205,Chad,TCD,2026,75988.26121440688
4206,Chad,TCD,2027,75988.26121440688
4207,Chad,TCD,2028,75988.26121440688
4208,Chad,TCD,2029,75988.26121440688
4209,Chad,TCD,2030,75988.26121440688
4210,Chad,TCD,2031,75988.26121440688
4211,Chad,TCD,2032,75988.26121440688
4212,Chad,TCD,2033,75988.26121440688
4213,Chad,TCD,2034,75988.26121440688
4214,Chad,TCD,2035,75988.26121440688
4215,Chad,TCD,2036,75988.26121440688
4216,Chad,TCD,2037,75988.26121440688
4217,Chad,TCD,2038,75988.26121440688
4218,Chad,TCD,2039,75988.26121440688
4219,Chad,TCD,2040,75988.26121440688
4220,Chad,TCD,2041,75988.26121440688
4221,Chad,TCD,2042,75988.26121440688
4222,Chad,TCD,2043,75988.26121440688
4223,Chad,TCD,2044,75988.26121440688
4224,Chad,TCD,2045,75988.26121440688
4225,Chad,TCD,2046,75988.26121440688
4226,Chad,TCD,2047,75988.26121440688
4227,Chad,TCD,2048,75988.26121440688
4228,Chad,TCD,2049,75988.26121440688
4229,Chad,TCD,2050,75988.26121440688
4230,Togo,TGO,2021,71351.90143
4231,Togo,TGO,2022,71351.90143
4232,Togo,TGO,2023,71351.90143
4233,Togo,TGO,2024,71351.90143
4234,Togo,TGO,2025,71351.90143
4235,Togo,TGO,2026,71351.90143
4236,Togo,TGO,2027,71351.90143
4237,Togo,TGO,2028,71351.90143
4238,Togo,TGO,2029,71351.90143
4239,Togo,TGO,2030,71351.90143
4240,Togo,TGO,2031,71351.90143
4241,Togo,TGO,2032,71351.90143
4242,Togo,TGO,2033,71351.90143
4243,Togo,TGO,2034,71351.90143
4244,Togo,TGO,2035,71351.90143
4245,Togo,TGO,2036,71351.90143
4246,Togo,TGO,2037,71351.90143
4247,Togo,TGO,2038,71351.90143
4248,Togo,TGO,2039,71351.90143
4249,Togo,TGO,2040,71351.90143
4250,Togo,TGO,2041,71351.90143
4251,Togo,TGO,2042,71351.90143
4252,Togo,TGO,2043,71351.90143
4253,Togo,TGO,2044,71351.90143
4254,Togo,TGO,2045,71351.90143
4255,Togo,TGO,2046,71351.90143
4256,Togo,TGO,2047,71351.90143
4257,Togo,TGO,2048,71351.90143
4258,Togo,TGO,2049,71351.90143
4259,Togo,TGO,2050,71351.90143
4260,Thailand,THA,2021,1243515.086276
4261,Thailand,THA,2022,1243515.086276
4262,Thailand,THA,2023,1243515.086276
4263,Thailand,THA,2024,1243515.086276
4264,Thailand,THA,2025,1243515.086276
4265,Thailand,THA,2026,1243515.086276
4266,Thailand,THA,2027,1243515.086276
4267,Thailand,THA,2028,1243515.086276
4268,Thailand,THA,2029,1243515.086276
4269,Thailand,THA,2030,1243515.086276
4270,Thailand,THA,2031,1243515.086276
4271,Thailand,THA,2032,1243515.086276
4272,Thailand,THA,2033,1243515.086276
4273,Thailand,THA,2034,1243515.086276
4274,Thailand,THA,2035,1243515.086276
4275,Thailand,THA,2036,1243515.086276
4276,Thailand,THA,2037,1243515.086276
4277,Thailand,THA,2038,1243515.086276
4278,Thailand,THA,2039,1243515.086276
4279,Thailand,THA,2040,1243515.086276
4280,Thailand,THA,2041,1243515.086276
4281,Thailand,THA,2042,1243515.086276
4282,Thailand,THA,2043,1243515.086276
4283,Thailand,THA,2044,1243515.086276
4284,Thailand,THA,2045,1243515.086276
4285,Thailand,THA,2046,1243515.086276
4286,Thailand,THA,2047,1243515.086276
4287,Thailand,THA,2048,1243515.086276
4288,Thailand,THA,2049,1243515.086276
4289,Thailand,THA,2050,1243515.086276
4290,Tajikistan,TJK,2021,80346.16286299999
4291,Tajikistan,TJK,2022,80346.16286299999
4292,Tajikistan,TJK,2023,80346.16286299999
4293,Tajikistan,TJK,2024,80346.16286299999
4294,Tajikistan,TJK,2025,80346.16286299999
4295,Tajikistan,TJK,2026,80346.16286299999
4296,Tajikistan,TJK,2027,80346.16286299999
4297,Tajikistan,TJK,2028,80346.16286299999
4298,Tajikistan,TJK,2029,80346.16286299999
4299,Tajikistan,TJK,2030,80346.16286299999
4300,Tajikistan,TJK,2031,80346.16286299999
4301,Tajikistan,TJK,2032,80346.16286299999
4302,Tajikistan,TJK,2033,80346.16286299999
4303,Tajikistan,TJK,2034,80346.16286299999
4304,Tajikistan,TJK,2035,80346.16286299999
