Year,iso_code3,pij_lndu_forests_mangroves_to_forests_mangroves
2033,COL,0.9783667877386062
2034,COL,0.9783667877386062
2035,COL,0.9783667877386062
2036,COL,0.9783667877386062
2037,COL,0.9783667877386062
2038,COL,0.9783667877386062
2039,COL,0.9783667877386062
2040,COL,0.9783667877386062
2041,COL,0.9783667877386062
2042,COL,0.9783667877386062
2043,COL,0.9783667877386062
2044,COL,0.9783667877386062
2045,COL,0.9783667877386062
2046,COL,0.9783667877386062
2047,COL,0.9783667877386062
2048,COL,0.9783667877386062
2049,COL,0.9783667877386062
2050,COL,0.9783667877386062
2019,COM,0.9900023420491528
2020,COM,0.9880537171400804
2021,COM,0.9880537171400804
2022,COM,0.9880537171400804
2023,COM,0.9880537171400804
2024,COM,0.9880537171400804
2025,COM,0.9880537171400804
2026,COM,0.9880537171400804
2027,COM,0.9880537171400804
2028,COM,0.9880537171400804
2029,COM,0.9880537171400804
2030,COM,0.9880537171400804
2031,COM,0.9880537171400804
2032,COM,0.9880537171400804
2033,COM,0.9880537171400804
2034,COM,0.9880537171400804
2035,COM,0.9880537171400804
2036,COM,0.9880537171400804
2037,COM,0.9880537171400804
2038,COM,0.9880537171400804
2039,COM,0.9880537171400804
2040,COM,0.9880537171400804
2041,COM,0.9880537171400804
2042,COM,0.9880537171400804
2043,COM,0.9880537171400804
2044,COM,0.9880537171400804
2045,COM,0.9880537171400804
2046,COM,0.9880537171400804
2047,COM,0.9880537171400804
2048,COM,0.9880537171400804
2049,COM,0.9880537171400804
2050,COM,0.9880537171400804
2019,CPV,0.990403230377046
2020,CPV,0.990427904096446
2021,CPV,0.990427904096446
2022,CPV,0.990427904096446
2023,CPV,0.990427904096446
2024,CPV,0.990427904096446
2025,CPV,0.990427904096446
2026,CPV,0.990427904096446
2027,CPV,0.990427904096446
2028,CPV,0.990427904096446
2029,CPV,0.990427904096446
2030,CPV,0.990427904096446
2031,CPV,0.990427904096446
2032,CPV,0.990427904096446
2033,CPV,0.990427904096446
2034,CPV,0.990427904096446
2035,CPV,0.990427904096446
2036,CPV,0.990427904096446
2037,CPV,0.990427904096446
2038,CPV,0.990427904096446
2039,CPV,0.990427904096446
2040,CPV,0.990427904096446
2041,CPV,0.990427904096446
2042,CPV,0.990427904096446
2043,CPV,0.990427904096446
2044,CPV,0.990427904096446
2045,CPV,0.990427904096446
2046,CPV,0.990427904096446
2047,CPV,0.990427904096446
2048,CPV,0.990427904096446
2049,CPV,0.990427904096446
2050,CPV,0.990427904096446
2019,CRI,0.9929201465539316
2020,CRI,0.9903373428309592
2021,CRI,0.9903373428309592
2022,CRI,0.9903373428309592
2023,CRI,0.9903373428309592
2024,CRI,0.9903373428309592
2025,CRI,0.9903373428309592
2026,CRI,0.9903373428309592
2027,CRI,0.9903373428309592
2028,CRI,0.9903373428309592
2029,CRI,0.9903373428309592
2030,CRI,0.9903373428309592
2031,CRI,0.9903373428309592
2032,CRI,0.9903373428309592
2033,CRI,0.9903373428309592
2034,CRI,0.9903373428309592
2035,CRI,0.9903373428309592
2036,CRI,0.9903373428309592
2037,CRI,0.9903373428309592
2038,CRI,0.9903373428309592
2039,CRI,0.9903373428309592
2040,CRI,0.9903373428309592
2041,CRI,0.9903373428309592
2042,CRI,0.9903373428309592
2043,CRI,0.9903373428309592
2044,CRI,0.9903373428309592
2045,CRI,0.9903373428309592
2046,CRI,0.9903373428309592
2047,CRI,0.9903373428309592
2048,CRI,0.9903373428309592
2049,CRI,0.9903373428309592
2050,CRI,0.9903373428309592
2019,CUB,0.9857772769764565
2020,CUB,0.985662022821843
2021,CUB,0.985662022821843
2022,CUB,0.985662022821843
2023,CUB,0.985662022821843
2024,CUB,0.985662022821843
2025,CUB,0.985662022821843
2026,CUB,0.985662022821843
2027,CUB,0.985662022821843
2028,CUB,0.985662022821843
2029,CUB,0.985662022821843
2030,CUB,0.985662022821843
2031,CUB,0.985662022821843
2032,CUB,0.985662022821843
2033,CUB,0.985662022821843
2034,CUB,0.985662022821843
2035,CUB,0.985662022821843
2036,CUB,0.985662022821843
2037,CUB,0.985662022821843
2038,CUB,0.985662022821843
2039,CUB,0.985662022821843
2040,CUB,0.985662022821843
2041,CUB,0.985662022821843
2042,CUB,0.985662022821843
2043,CUB,0.985662022821843
2044,CUB,0.985662022821843
2045,CUB,0.985662022821843
2046,CUB,0.985662022821843
2047,CUB,0.985662022821843
2048,CUB,0.985662022821843
2049,CUB,0.985662022821843
2050,CUB,0.985662022821843
2019,CYM,0.99000024858145
2020,CYM,0.9894952679460356
2021,CYM,0.9894952679460356
2022,CYM,0.9894952679460356
2023,CYM,0.9894952679460356
2024,CYM,0.9894952679460356
2025,CYM,0.9894952679460356
2026,CYM,0.9894952679460356
2027,CYM,0.9894952679460356
2028,CYM,0.9894952679460356
2029,CYM,0.9894952679460356
2030,CYM,0.9894952679460356
2031,CYM,0.9894952679460356
2032,CYM,0.9894952679460356
2033,CYM,0.9894952679460356
2034,CYM,0.9894952679460356
2035,CYM,0.9894952679460356
2036,CYM,0.9894952679460356
2037,CYM,0.9894952679460356
2038,CYM,0.9894952679460356
2039,CYM,0.9894952679460356
2040,CYM,0.9894952679460356
2041,CYM,0.9894952679460356
2042,CYM,0.9894952679460356
2043,CYM,0.9894952679460356
2044,CYM,0.9894952679460356
2045,CYM,0.9894952679460356
2046,CYM,0.9894952679460356
2047,CYM,0.9894952679460356
2048,CYM,0.9894952679460356
2049,CYM,0.9894952679460356
2050,CYM,0.9894952679460356
2019,CYP,0.9903584557502266
2020,CYP,0.9903986453849744
2021,CYP,0.9903986453849744
2022,CYP,0.9903986453849744
2023,CYP,0.9903986453849744
2024,CYP,0.9903986453849744
2025,CYP,0.9903986453849744
2026,CYP,0.9903986453849744
2027,CYP,0.9903986453849744
2028,CYP,0.9903986453849744
2029,CYP,0.9903986453849744
2030,CYP,0.9903986453849744
2031,CYP,0.9903986453849744
2032,CYP,0.9903986453849744
2033,CYP,0.9903986453849744
2034,CYP,0.9903986453849744
2035,CYP,0.9903986453849744
2036,CYP,0.9903986453849744
2037,CYP,0.9903986453849744
2038,CYP,0.9903986453849744
2039,CYP,0.9903986453849744
2040,CYP,0.9903986453849744
2041,CYP,0.9903986453849744
2042,CYP,0.9903986453849744
2043,CYP,0.9903986453849744
2044,CYP,0.9903986453849744
2045,CYP,0.9903986453849744
2046,CYP,0.9903986453849744
2047,CYP,0.9903986453849744
2048,CYP,0.9903986453849744
2049,CYP,0.9903986453849744
2050,CYP,0.9903986453849744
2019,CZE,0.990376463342278
2020,CZE,0.9904139537776292
2021,CZE,0.9904139537776292
2022,CZE,0.9904139537776292
2023,CZE,0.9904139537776292
2024,CZE,0.9904139537776292
2025,CZE,0.9904139537776292
2026,CZE,0.9904139537776292
2027,CZE,0.9904139537776292
2028,CZE,0.9904139537776292
2029,CZE,0.9904139537776292
2030,CZE,0.9904139537776292
2031,CZE,0.9904139537776292
2032,CZE,0.9904139537776292
2033,CZE,0.9904139537776292
2034,CZE,0.9904139537776292
2035,CZE,0.9904139537776292
2036,CZE,0.9904139537776292
2037,CZE,0.9904139537776292
2038,CZE,0.9904139537776292
2039,CZE,0.9904139537776292
2040,CZE,0.9904139537776292
2041,CZE,0.9904139537776292
2042,CZE,0.9904139537776292
2043,CZE,0.9904139537776292
2044,CZE,0.9904139537776292
2045,CZE,0.9904139537776292
2046,CZE,0.9904139537776292
2047,CZE,0.9904139537776292
2048,CZE,0.9904139537776292
2049,CZE,0.9904139537776292
2050,CZE,0.9904139537776292
2019,DEU,0.990358024407938
2020,DEU,0.9904125132845412
2021,DEU,0.9904125132845412
2022,DEU,0.9904125132845412
2023,DEU,0.9904125132845412
2024,DEU,0.9904125132845412
2025,DEU,0.9904125132845412
2026,DEU,0.9904125132845412
2027,DEU,0.9904125132845412
2028,DEU,0.9904125132845412
2029,DEU,0.9904125132845412
2030,DEU,0.9904125132845412
2031,DEU,0.9904125132845412
2032,DEU,0.9904125132845412
2033,DEU,0.9904125132845412
2034,DEU,0.9904125132845412
2035,DEU,0.9904125132845412
2036,DEU,0.9904125132845412
2037,DEU,0.9904125132845412
2038,DEU,0.9904125132845412
2039,DEU,0.9904125132845412
2040,DEU,0.9904125132845412
2041,DEU,0.9904125132845412
2042,DEU,0.9904125132845412
2043,DEU,0.9904125132845412
2044,DEU,0.9904125132845412
2045,DEU,0.9904125132845412
2046,DEU,0.9904125132845412
2047,DEU,0.9904125132845412
2048,DEU,0.9904125132845412
2049,DEU,0.9904125132845412
2050,DEU,0.9904125132845412
2019,DNK,0.9903711319430656
2020,DNK,0.9904158482720462
2021,DNK,0.9904158482720462
2022,DNK,0.9904158482720462
2023,DNK,0.9904158482720462
2024,DNK,0.9904158482720462
2025,DNK,0.9904158482720462
2026,DNK,0.9904158482720462
2027,DNK,0.9904158482720462
2028,DNK,0.9904158482720462
2029,DNK,0.9904158482720462
2030,DNK,0.9904158482720462
2031,DNK,0.9904158482720462
2032,DNK,0.9904158482720462
2033,DNK,0.9904158482720462
2034,DNK,0.9904158482720462
2035,DNK,0.9904158482720462
2036,DNK,0.9904158482720462
2037,DNK,0.9904158482720462
2038,DNK,0.9904158482720462
2039,DNK,0.9904158482720462
2040,DNK,0.9904158482720462
2041,DNK,0.9904158482720462
2042,DNK,0.9904158482720462
2043,DNK,0.9904158482720462
2044,DNK,0.9904158482720462
2045,DNK,0.9904158482720462
2046,DNK,0.9904158482720462
2047,DNK,0.9904158482720462
2048,DNK,0.9904158482720462
2049,DNK,0.9904158482720462
2050,DNK,0.9904158482720462
2019,DOM,0.9867671245032904
2020,DOM,0.985932161242283
2021,DOM,0.985932161242283
2022,DOM,0.985932161242283
2023,DOM,0.985932161242283
2024,DOM,0.985932161242283
2025,DOM,0.985932161242283
2026,DOM,0.985932161242283
2027,DOM,0.985932161242283
2028,DOM,0.985932161242283
2029,DOM,0.985932161242283
2030,DOM,0.985932161242283
2031,DOM,0.985932161242283
2032,DOM,0.985932161242283
2033,DOM,0.985932161242283
2034,DOM,0.985932161242283
2035,DOM,0.985932161242283
2036,DOM,0.985932161242283
2037,DOM,0.985932161242283
2038,DOM,0.985932161242283
2039,DOM,0.985932161242283
2040,DOM,0.985932161242283
2041,DOM,0.985932161242283
2042,DOM,0.985932161242283
2043,DOM,0.985932161242283
2044,DOM,0.985932161242283
2045,DOM,0.985932161242283
2046,DOM,0.985932161242283
2047,DOM,0.985932161242283
2048,DOM,0.985932161242283
2049,DOM,0.985932161242283
2050,DOM,0.985932161242283
2019,DZA,0.99037673285121
2020,DZA,0.9904034136280612
2021,DZA,0.9904034136280612
2022,DZA,0.9904034136280612
2023,DZA,0.9904034136280612
2024,DZA,0.9904034136280612
2025,DZA,0.9904034136280612
2026,DZA,0.9904034136280612
2027,DZA,0.9904034136280612
2028,DZA,0.9904034136280612
2029,DZA,0.9904034136280612
2030,DZA,0.9904034136280612
2031,DZA,0.9904034136280612
2032,DZA,0.9904034136280612
2033,DZA,0.9904034136280612
2034,DZA,0.9904034136280612
2035,DZA,0.9904034136280612
2036,DZA,0.9904034136280612
2037,DZA,0.9904034136280612
2038,DZA,0.9904034136280612
2039,DZA,0.9904034136280612
2040,DZA,0.9904034136280612
2041,DZA,0.9904034136280612
2042,DZA,0.9904034136280612
2043,DZA,0.9904034136280612
2044,DZA,0.9904034136280612
2045,DZA,0.9904034136280612
2046,DZA,0.9904034136280612
2047,DZA,0.9904034136280612
2048,DZA,0.9904034136280612
2049,DZA,0.9904034136280612
2050,DZA,0.9904034136280612
2019,ECU,0.9720008004952024
2020,ECU,0.9714680260459312
2021,ECU,0.9714680260459312
2022,ECU,0.9714680260459312
2023,ECU,0.9714680260459312
2024,ECU,0.9714680260459312
2025,ECU,0.9714680260459312
2026,ECU,0.9714680260459312
2027,ECU,0.9714680260459312
2028,ECU,0.9714680260459312
2029,ECU,0.9714680260459312
2030,ECU,0.9714680260459312
2031,ECU,0.9714680260459312
2032,ECU,0.9714680260459312
2033,ECU,0.9714680260459312
2034,ECU,0.9714680260459312
2035,ECU,0.9714680260459312
2036,ECU,0.9714680260459312
2037,ECU,0.9714680260459312
2038,ECU,0.9714680260459312
2039,ECU,0.9714680260459312
2040,ECU,0.9714680260459312
2041,ECU,0.9714680260459312
2042,ECU,0.9714680260459312
2043,ECU,0.9714680260459312
2044,ECU,0.9714680260459312
2045,ECU,0.9714680260459312
2046,ECU,0.9714680260459312
2047,ECU,0.9714680260459312
2048,ECU,0.9714680260459312
2049,ECU,0.9714680260459312
2050,ECU,0.9714680260459312
2019,EGY,0.9919459890697828
2020,EGY,0.9925257817713472
2021,EGY,0.9925257817713472
2022,EGY,0.9925257817713472
2023,EGY,0.9925257817713472
2024,EGY,0.9925257817713472
2025,EGY,0.9925257817713472
2026,EGY,0.9925257817713472
2027,EGY,0.9925257817713472
2028,EGY,0.9925257817713472
2029,EGY,0.9925257817713472
2030,EGY,0.9925257817713472
2031,EGY,0.9925257817713472
2032,EGY,0.9925257817713472
2033,EGY,0.9925257817713472
2034,EGY,0.9925257817713472
2035,EGY,0.9925257817713472
2036,EGY,0.9925257817713472
2037,EGY,0.9925257817713472
2038,EGY,0.9925257817713472
2039,EGY,0.9925257817713472
2040,EGY,0.9925257817713472
2041,EGY,0.9925257817713472
2042,EGY,0.9925257817713472
2043,EGY,0.9925257817713472
2044,EGY,0.9925257817713472
2045,EGY,0.9925257817713472
2046,EGY,0.9925257817713472
2047,EGY,0.9925257817713472
2048,EGY,0.9925257817713472
2049,EGY,0.9925257817713472
2050,EGY,0.9925257817713472
2019,ERI,0.8400675698061042
2020,ERI,0.837945732933955
2021,ERI,0.837945732933955
2022,ERI,0.837945732933955
2023,ERI,0.837945732933955
2024,ERI,0.837945732933955
2025,ERI,0.837945732933955
2026,ERI,0.837945732933955
2027,ERI,0.837945732933955
2028,ERI,0.837945732933955
2029,ERI,0.837945732933955
2030,ERI,0.837945732933955
2031,ERI,0.837945732933955
2032,ERI,0.837945732933955
2033,ERI,0.837945732933955
2034,ERI,0.837945732933955
2035,ERI,0.837945732933955
2036,ERI,0.837945732933955
2037,ERI,0.837945732933955
2038,ERI,0.837945732933955
2039,ERI,0.837945732933955
2040,ERI,0.837945732933955
2041,ERI,0.837945732933955
2042,ERI,0.837945732933955
2043,ERI,0.837945732933955
2044,ERI,0.837945732933955
2045,ERI,0.837945732933955
2046,ERI,0.837945732933955
2047,ERI,0.837945732933955
2048,ERI,0.837945732933955
2049,ERI,0.837945732933955
2050,ERI,0.837945732933955
2019,ESP,0.9903560463590668
2020,ESP,0.990405187350027
2021,ESP,0.990405187350027
2022,ESP,0.990405187350027
2023,ESP,0.990405187350027
2024,ESP,0.990405187350027
2025,ESP,0.990405187350027
2026,ESP,0.990405187350027
2027,ESP,0.990405187350027
2028,ESP,0.990405187350027
2029,ESP,0.990405187350027
2030,ESP,0.990405187350027
2031,ESP,0.990405187350027
2032,ESP,0.990405187350027
2033,ESP,0.990405187350027
2034,ESP,0.990405187350027
2035,ESP,0.990405187350027
2036,ESP,0.990405187350027
2037,ESP,0.990405187350027
2038,ESP,0.990405187350027
2039,ESP,0.990405187350027
2040,ESP,0.990405187350027
2041,ESP,0.990405187350027
2042,ESP,0.990405187350027
2043,ESP,0.990405187350027
2044,ESP,0.990405187350027
2045,ESP,0.990405187350027
2046,ESP,0.990405187350027
2047,ESP,0.990405187350027
2048,ESP,0.990405187350027
2049,ESP,0.990405187350027
2050,ESP,0.990405187350027
2019,EST,0.9903661139328048
2020,EST,0.9904020110663604
2021,EST,0.9904020110663604
2022,EST,0.9904020110663604
2023,EST,0.9904020110663604
2024,EST,0.9904020110663604
2025,EST,0.9904020110663604
2026,EST,0.9904020110663604
2027,EST,0.9904020110663604
2028,EST,0.9904020110663604
2029,EST,0.9904020110663604
2030,EST,0.9904020110663604
2031,EST,0.9904020110663604
2032,EST,0.9904020110663604
2033,EST,0.9904020110663604
2034,EST,0.9904020110663604
2035,EST,0.9904020110663604
2036,EST,0.9904020110663604
2037,EST,0.9904020110663604
2038,EST,0.9904020110663604
2039,EST,0.9904020110663604
2040,EST,0.9904020110663604
2041,EST,0.9904020110663604
2042,EST,0.9904020110663604
2043,EST,0.9904020110663604
2044,EST,0.9904020110663604
2045,EST,0.9904020110663604
2046,EST,0.9904020110663604
2047,EST,0.9904020110663604
2048,EST,0.9904020110663604
2049,EST,0.9904020110663604
2050,EST,0.9904020110663604
2019,ETH,0.9903485041715834
2020,ETH,0.990394326205678
2021,ETH,0.990394326205678
2022,ETH,0.990394326205678
2023,ETH,0.990394326205678
2024,ETH,0.990394326205678
2025,ETH,0.990394326205678
2026,ETH,0.990394326205678
2027,ETH,0.990394326205678
2028,ETH,0.990394326205678
2029,ETH,0.990394326205678
2030,ETH,0.990394326205678
2031,ETH,0.990394326205678
2032,ETH,0.990394326205678
2033,ETH,0.990394326205678
2034,ETH,0.990394326205678
2035,ETH,0.990394326205678
2036,ETH,0.990394326205678
2037,ETH,0.990394326205678
2038,ETH,0.990394326205678
2039,ETH,0.990394326205678
2040,ETH,0.990394326205678
2041,ETH,0.990394326205678
2042,ETH,0.990394326205678
2043,ETH,0.990394326205678
2044,ETH,0.990394326205678
2045,ETH,0.990394326205678
2046,ETH,0.990394326205678
2047,ETH,0.990394326205678
2048,ETH,0.990394326205678
2049,ETH,0.990394326205678
2050,ETH,0.990394326205678
2019,FIN,0.9903466230321856
2020,FIN,0.9903947434782212
2021,FIN,0.9903947434782212
2022,FIN,0.9903947434782212
2023,FIN,0.9903947434782212
2024,FIN,0.9903947434782212
2025,FIN,0.9903947434782212
2026,FIN,0.9903947434782212
2027,FIN,0.9903947434782212
2028,FIN,0.9903947434782212
2029,FIN,0.9903947434782212
2030,FIN,0.9903947434782212
2031,FIN,0.9903947434782212
2032,FIN,0.9903947434782212
2033,FIN,0.9903947434782212
2034,FIN,0.9903947434782212
2035,FIN,0.9903947434782212
2036,FIN,0.9903947434782212
2037,FIN,0.9903947434782212
2038,FIN,0.9903947434782212
2039,FIN,0.9903947434782212
2040,FIN,0.9903947434782212
2041,FIN,0.9903947434782212
2042,FIN,0.9903947434782212
2043,FIN,0.9903947434782212
2044,FIN,0.9903947434782212
2045,FIN,0.9903947434782212
2046,FIN,0.9903947434782212
2047,FIN,0.9903947434782212
2048,FIN,0.9903947434782212
2049,FIN,0.9903947434782212
2050,FIN,0.9903947434782212
2019,FJI,0.975350532336582
2020,FJI,0.9730879820642784
2021,FJI,0.9730879820642784
2022,FJI,0.9730879820642784
2023,FJI,0.9730879820642784
2024,FJI,0.9730879820642784
2025,FJI,0.9730879820642784
2026,FJI,0.9730879820642784
2027,FJI,0.9730879820642784
2028,FJI,0.9730879820642784
2029,FJI,0.9730879820642784
2030,FJI,0.9730879820642784
2031,FJI,0.9730879820642784
2032,FJI,0.9730879820642784
2033,FJI,0.9730879820642784
2034,FJI,0.9730879820642784
2035,FJI,0.9730879820642784
2036,FJI,0.9730879820642784
2037,FJI,0.9730879820642784
2038,FJI,0.9730879820642784
2039,FJI,0.9730879820642784
2040,FJI,0.9730879820642784
2041,FJI,0.9730879820642784
2042,FJI,0.9730879820642784
2043,FJI,0.9730879820642784
2044,FJI,0.9730879820642784
2045,FJI,0.9730879820642784
2046,FJI,0.9730879820642784
2047,FJI,0.9730879820642784
2048,FJI,0.9730879820642784
2049,FJI,0.9730879820642784
2050,FJI,0.9730879820642784
2019,FRA,0.9903514924410756
2020,FRA,0.9904016038278703
2021,FRA,0.9904016038278703
2022,FRA,0.9904016038278703
2023,FRA,0.9904016038278703
2024,FRA,0.9904016038278703
2025,FRA,0.9904016038278703
2026,FRA,0.9904016038278703
2027,FRA,0.9904016038278703
2028,FRA,0.9904016038278703
2029,FRA,0.9904016038278703
2030,FRA,0.9904016038278703
2031,FRA,0.9904016038278703
2032,FRA,0.9904016038278703
2033,FRA,0.9904016038278703
2034,FRA,0.9904016038278703
2035,FRA,0.9904016038278703
2036,FRA,0.9904016038278703
2037,FRA,0.9904016038278703
2038,FRA,0.9904016038278703
2039,FRA,0.9904016038278703
2040,FRA,0.9904016038278703
2041,FRA,0.9904016038278703
2042,FRA,0.9904016038278703
2043,FRA,0.9904016038278703
2044,FRA,0.9904016038278703
2045,FRA,0.9904016038278703
2046,FRA,0.9904016038278703
2047,FRA,0.9904016038278703
2048,FRA,0.9904016038278703
2049,FRA,0.9904016038278703
2050,FRA,0.9904016038278703
2019,GAB,0.969055236521012
2020,GAB,0.9679391910229868
2021,GAB,0.9679391910229868
2022,GAB,0.9679391910229868
2023,GAB,0.9679391910229868
2024,GAB,0.9679391910229868
2025,GAB,0.9679391910229868
2026,GAB,0.9679391910229868
2027,GAB,0.9679391910229868
2028,GAB,0.9679391910229868
2029,GAB,0.9679391910229868
2030,GAB,0.9679391910229868
2031,GAB,0.9679391910229868
2032,GAB,0.9679391910229868
2033,GAB,0.9679391910229868
2034,GAB,0.9679391910229868
2035,GAB,0.9679391910229868
2036,GAB,0.9679391910229868
2037,GAB,0.9679391910229868
2038,GAB,0.9679391910229868
2039,GAB,0.9679391910229868
2040,GAB,0.9679391910229868
2041,GAB,0.9679391910229868
2042,GAB,0.9679391910229868
2043,GAB,0.9679391910229868
2044,GAB,0.9679391910229868
2045,GAB,0.9679391910229868
2046,GAB,0.9679391910229868
2047,GAB,0.9679391910229868
2048,GAB,0.9679391910229868
2049,GAB,0.9679391910229868
2050,GAB,0.9679391910229868
2019,GBR,0.9903790353808384
2020,GBR,0.990395226958276
2021,GBR,0.990395226958276
2022,GBR,0.990395226958276
2023,GBR,0.990395226958276
2024,GBR,0.990395226958276
2025,GBR,0.990395226958276
2026,GBR,0.990395226958276
2027,GBR,0.990395226958276
2028,GBR,0.990395226958276
2029,GBR,0.990395226958276
2030,GBR,0.990395226958276
2031,GBR,0.990395226958276
2032,GBR,0.990395226958276
2033,GBR,0.990395226958276
2034,GBR,0.990395226958276
2035,GBR,0.990395226958276
2036,GBR,0.990395226958276
2037,GBR,0.990395226958276
2038,GBR,0.990395226958276
2039,GBR,0.990395226958276
2040,GBR,0.990395226958276
2041,GBR,0.990395226958276
2042,GBR,0.990395226958276
2043,GBR,0.990395226958276
2044,GBR,0.990395226958276
2045,GBR,0.990395226958276
2046,GBR,0.990395226958276
2047,GBR,0.990395226958276
2048,GBR,0.990395226958276
2049,GBR,0.990395226958276
2050,GBR,0.990395226958276
2019,GEO,1.0
2020,GEO,1.0
2021,GEO,1.0
2022,GEO,1.0
2023,GEO,1.0
2024,GEO,1.0
2025,GEO,1.0
2026,GEO,1.0
2027,GEO,1.0
2028,GEO,1.0
2029,GEO,1.0
2030,GEO,1.0
2031,GEO,1.0
2032,GEO,1.0
2033,GEO,1.0
2034,GEO,1.0
2035,GEO,1.0
2036,GEO,1.0
2037,GEO,1.0
2038,GEO,1.0
2039,GEO,1.0
2040,GEO,1.0
2041,GEO,1.0
2042,GEO,1.0
2043,GEO,1.0
2044,GEO,1.0
2045,GEO,1.0
2046,GEO,1.0
2047,GEO,1.0
2048,GEO,1.0
2049,GEO,1.0
2050,GEO,1.0
2019,GHA,0.9827996675397166
2020,GHA,0.98248963893495
2021,GHA,0.98248963893495
2022,GHA,0.98248963893495
2023,GHA,0.98248963893495
2024,GHA,0.98248963893495
2025,GHA,0.98248963893495
2026,GHA,0.98248963893495
2027,GHA,0.98248963893495
2028,GHA,0.98248963893495
2029,GHA,0.98248963893495
2030,GHA,0.98248963893495
2031,GHA,0.98248963893495
2032,GHA,0.98248963893495
2033,GHA,0.98248963893495
2034,GHA,0.98248963893495
2035,GHA,0.98248963893495
2036,GHA,0.98248963893495
2037,GHA,0.98248963893495
2038,GHA,0.98248963893495
2039,GHA,0.98248963893495
2040,GHA,0.98248963893495
2041,GHA,0.98248963893495
2042,GHA,0.98248963893495
2043,GHA,0.98248963893495
2044,GHA,0.98248963893495
2045,GHA,0.98248963893495
2046,GHA,0.98248963893495
2047,GHA,0.98248963893495
2048,GHA,0.98248963893495
2049,GHA,0.98248963893495
2050,GHA,0.98248963893495
2019,GIN,0.9900816109241204
2020,GIN,0.9911512404134856
2021,GIN,0.9911512404134856
2022,GIN,0.9911512404134856
2023,GIN,0.9911512404134856
2024,GIN,0.9911512404134856
2025,GIN,0.9911512404134856
2026,GIN,0.9911512404134856
2027,GIN,0.9911512404134856
2028,GIN,0.9911512404134856
2029,GIN,0.9911512404134856
2030,GIN,0.9911512404134856
2031,GIN,0.9911512404134856
2032,GIN,0.9911512404134856
2033,GIN,0.9911512404134856
2034,GIN,0.9911512404134856
2035,GIN,0.9911512404134856
2036,GIN,0.9911512404134856
2037,GIN,0.9911512404134856
2038,GIN,0.9911512404134856
2039,GIN,0.9911512404134856
2040,GIN,0.9911512404134856
2041,GIN,0.9911512404134856
2042,GIN,0.9911512404134856
2043,GIN,0.9911512404134856
2044,GIN,0.9911512404134856
2045,GIN,0.9911512404134856
2046,GIN,0.9911512404134856
2047,GIN,0.9911512404134856
2048,GIN,0.9911512404134856
2049,GIN,0.9911512404134856
2050,GIN,0.9911512404134856
2019,GMB,0.9900037808859103
2020,GMB,0.9900010792046924
2021,GMB,0.9900010792046924
2022,GMB,0.9900010792046924
2023,GMB,0.9900010792046924
2024,GMB,0.9900010792046924
2025,GMB,0.9900010792046924
2026,GMB,0.9900010792046924
2027,GMB,0.9900010792046924
2028,GMB,0.9900010792046924
2029,GMB,0.9900010792046924
2030,GMB,0.9900010792046924
2031,GMB,0.9900010792046924
2032,GMB,0.9900010792046924
2033,GMB,0.9900010792046924
2034,GMB,0.9900010792046924
2035,GMB,0.9900010792046924
2036,GMB,0.9900010792046924
2037,GMB,0.9900010792046924
2038,GMB,0.9900010792046924
2039,GMB,0.9900010792046924
2040,GMB,0.9900010792046924
2041,GMB,0.9900010792046924
2042,GMB,0.9900010792046924
2043,GMB,0.9900010792046924
2044,GMB,0.9900010792046924
2045,GMB,0.9900010792046924
2046,GMB,0.9900010792046924
2047,GMB,0.9900010792046924
2048,GMB,0.9900010792046924
2049,GMB,0.9900010792046924
2050,GMB,0.9900010792046924
2019,GNB,0.9900087078668712
2020,GNB,0.9898505073571492
2021,GNB,0.9898505073571492
2022,GNB,0.9898505073571492
2023,GNB,0.9898505073571492
2024,GNB,0.9898505073571492
2025,GNB,0.9898505073571492
2026,GNB,0.9898505073571492
2027,GNB,0.9898505073571492
2028,GNB,0.9898505073571492
2029,GNB,0.9898505073571492
2030,GNB,0.9898505073571492
2031,GNB,0.9898505073571492
2032,GNB,0.9898505073571492
2033,GNB,0.9898505073571492
2034,GNB,0.9898505073571492
2035,GNB,0.9898505073571492
2036,GNB,0.9898505073571492
2037,GNB,0.9898505073571492
2038,GNB,0.9898505073571492
2039,GNB,0.9898505073571492
2040,GNB,0.9898505073571492
2041,GNB,0.9898505073571492
2042,GNB,0.9898505073571492
2043,GNB,0.9898505073571492
2044,GNB,0.9898505073571492
2045,GNB,0.9898505073571492
2046,GNB,0.9898505073571492
2047,GNB,0.9898505073571492
2048,GNB,0.9898505073571492
2049,GNB,0.9898505073571492
2050,GNB,0.9898505073571492
2019,GNQ,0.9897376364942596
2020,GNQ,0.98723585499827
2021,GNQ,0.98723585499827
2022,GNQ,0.98723585499827
2023,GNQ,0.98723585499827
2024,GNQ,0.98723585499827
2025,GNQ,0.98723585499827
2026,GNQ,0.98723585499827
2027,GNQ,0.98723585499827
2028,GNQ,0.98723585499827
2029,GNQ,0.98723585499827
2030,GNQ,0.98723585499827
2031,GNQ,0.98723585499827
2032,GNQ,0.98723585499827
2033,GNQ,0.98723585499827
2034,GNQ,0.98723585499827
2035,GNQ,0.98723585499827
2036,GNQ,0.98723585499827
2037,GNQ,0.98723585499827
2038,GNQ,0.98723585499827
2039,GNQ,0.98723585499827
