Year,iso_code3,cost_enfu_fuel_crude_usd_per_m3
2015,POL,637.7164289623723
2016,POL,637.7164289623723
2017,POL,637.7164289623723
2018,POL,637.7164289623723
2019,POL,637.7164289623723
2020,POL,637.7164289623723
2015,PRI,367.3625548236649
2016,PRI,367.3625548236649
2017,PRI,367.3625548236649
2018,PRI,367.3625548236649
2019,PRI,367.3625548236649
2020,PRI,367.3625548236649
2015,PRK,367.3625548236649
2016,PRK,367.3625548236649
2017,PRK,367.3625548236649
2018,PRK,367.3625548236649
2019,PRK,367.3625548236649
2020,PRK,367.3625548236649
2015,PRT,657.7233271059505
2016,PRT,657.7233271059505
2017,PRT,657.7233271059505
2018,PRT,657.7233271059505
2019,PRT,657.7233271059505
2020,PRT,657.7233271059505
2015,PRY,367.3625548236649
2016,PRY,367.3625548236649
2017,PRY,367.3625548236649
2018,PRY,367.3625548236649
2019,PRY,367.3625548236649
2020,PRY,367.3625548236649
2015,PYF,367.3625548236649
2016,PYF,367.3625548236649
2017,PYF,367.3625548236649
2018,PYF,367.3625548236649
2019,PYF,367.3625548236649
2020,PYF,367.3625548236649
2015,QAT,367.3625548236649
2016,QAT,367.3625548236649
2017,QAT,367.3625548236649
2018,QAT,367.3625548236649
2019,QAT,367.3625548236649
2020,QAT,367.3625548236649
2015,ROU,367.3625548236649
2016,ROU,367.3625548236649
2017,ROU,367.3625548236649
2018,ROU,367.3625548236649
2019,ROU,367.3625548236649
2020,ROU,367.3625548236649
2015,RUS,367.3625548236649
2016,RUS,367.3625548236649
2017,RUS,367.3625548236649
2018,RUS,367.3625548236649
2019,RUS,367.3625548236649
2020,RUS,367.3625548236649
2015,RWA,367.3625548236649
2016,RWA,367.3625548236649
2017,RWA,367.3625548236649
2018,RWA,367.3625548236649
2019,RWA,367.3625548236649
2020,RWA,367.3625548236649
2015,SAU,367.3625548236649
2016,SAU,367.3625548236649
2017,SAU,367.3625548236649
2018,SAU,367.3625548236649
2019,SAU,367.3625548236649
2020,SAU,367.3625548236649
2015,SDN,367.3625548236649
2016,SDN,367.3625548236649
2017,SDN,367.3625548236649
2018,SDN,367.3625548236649
2019,SDN,367.3625548236649
2020,SDN,367.3625548236649
2015,SEN,367.3625548236649
2016,SEN,367.3625548236649
2017,SEN,367.3625548236649
2018,SEN,367.3625548236649
2019,SEN,367.3625548236649
2020,SEN,367.3625548236649
2015,SGP,367.3625548236649
2016,SGP,367.3625548236649
2017,SGP,367.3625548236649
2018,SGP,367.3625548236649
2019,SGP,367.3625548236649
2020,SGP,367.3625548236649
2015,SLB,367.3625548236649
2016,SLB,367.3625548236649
2017,SLB,367.3625548236649
2018,SLB,367.3625548236649
2019,SLB,367.3625548236649
2020,SLB,367.3625548236649
2015,SLE,367.3625548236649
2016,SLE,367.3625548236649
2017,SLE,367.3625548236649
2018,SLE,367.3625548236649
2019,SLE,367.3625548236649
2020,SLE,367.3625548236649
2015,SLV,367.3625548236649
2016,SLV,367.3625548236649
2017,SLV,367.3625548236649
2018,SLV,367.3625548236649
2019,SLV,367.3625548236649
2020,SLV,367.3625548236649
2015,SMR,367.3625548236649
2016,SMR,367.3625548236649
2017,SMR,367.3625548236649
2018,SMR,367.3625548236649
2019,SMR,367.3625548236649
2020,SMR,367.3625548236649
2015,SOM,367.3625548236649
2016,SOM,367.3625548236649
2017,SOM,367.3625548236649
2018,SOM,367.3625548236649
2019,SOM,367.3625548236649
2020,SOM,367.3625548236649
2015,SRB,367.3625548236649
2016,SRB,367.3625548236649
2017,SRB,367.3625548236649
2018,SRB,367.3625548236649
2019,SRB,367.3625548236649
2020,SRB,367.3625548236649
2015,SSD,367.3625548236649
2016,SSD,367.3625548236649
2017,SSD,367.3625548236649
2018,SSD,367.3625548236649
2019,SSD,367.3625548236649
2020,SSD,367.3625548236649
2015,STP,367.3625548236649
2016,STP,367.3625548236649
2017,STP,367.3625548236649
2018,STP,367.3625548236649
2019,STP,367.3625548236649
2020,STP,367.3625548236649
2015,SUR,367.3625548236649
2016,SUR,367.3625548236649
2017,SUR,367.3625548236649
2018,SUR,367.3625548236649
2019,SUR,367.3625548236649
2020,SUR,367.3625548236649
2015,SVK,519.8835871110924
2016,SVK,519.8835871110924
2017,SVK,519.8835871110924
2018,SVK,519.8835871110924
2019,SVK,519.8835871110924
2020,SVK,519.8835871110924
2015,SVN,594.5489679954179
2016,SVN,594.5489679954179
2017,SVN,594.5489679954179
2018,SVN,594.5489679954179
2019,SVN,594.5489679954179
2020,SVN,594.5489679954179
2015,SWE,613.7415208444716
2016,SWE,613.7415208444716
2017,SWE,613.7415208444716
2018,SWE,613.7415208444716
2019,SWE,613.7415208444716
2020,SWE,613.7415208444716
2015,SWZ,367.3625548236649
2016,SWZ,367.3625548236649
2017,SWZ,367.3625548236649
2018,SWZ,367.3625548236649
2019,SWZ,367.3625548236649
2020,SWZ,367.3625548236649
2015,SXM,367.3625548236649
2016,SXM,367.3625548236649
2017,SXM,367.3625548236649
2018,SXM,367.3625548236649
2019,SXM,367.3625548236649
2020,SXM,367.3625548236649
2015,SYC,367.3625548236649
2016,SYC,367.3625548236649
2017,SYC,367.3625548236649
2018,SYC,367.3625548236649
2019,SYC,367.3625548236649
2020,SYC,367.3625548236649
2015,SYR,367.3625548236649
2016,SYR,367.3625548236649
2017,SYR,367.3625548236649
2018,SYR,367.3625548236649
2019,SYR,367.3625548236649
2020,SYR,367.3625548236649
2015,TCA,367.3625548236649
2016,TCA,367.3625548236649
2017,TCA,367.3625548236649
2018,TCA,367.3625548236649
2019,TCA,367.3625548236649
2020,TCA,367.3625548236649
2015,TCD,367.3625548236649
2016,TCD,367.3625548236649
2017,TCD,367.3625548236649
2018,TCD,367.3625548236649
2019,TCD,367.3625548236649
2020,TCD,367.3625548236649
2015,TGO,367.3625548236649
2016,TGO,367.3625548236649
2017,TGO,367.3625548236649
2018,TGO,367.3625548236649
2019,TGO,367.3625548236649
2020,TGO,367.3625548236649
2015,THA,367.3625548236649
2016,THA,367.3625548236649
2017,THA,367.3625548236649
2018,THA,367.3625548236649
2019,THA,367.3625548236649
2020,THA,367.3625548236649
2015,TJK,367.3625548236649
2016,TJK,367.3625548236649
2017,TJK,367.3625548236649
2018,TJK,367.3625548236649
2019,TJK,367.3625548236649
2020,TJK,367.3625548236649
2015,TKM,367.3625548236649
2016,TKM,367.3625548236649
2017,TKM,367.3625548236649
2018,TKM,367.3625548236649
2019,TKM,367.3625548236649
2020,TKM,367.3625548236649
2015,TLS,367.3625548236649
2016,TLS,367.3625548236649
2017,TLS,367.3625548236649
2018,TLS,367.3625548236649
2019,TLS,367.3625548236649
2020,TLS,367.3625548236649
2015,TON,367.3625548236649
2016,TON,367.3625548236649
2017,TON,367.3625548236649
2018,TON,367.3625548236649
2019,TON,367.3625548236649
2020,TON,367.3625548236649
2015,TTO,367.3625548236649
2016,TTO,367.3625548236649
2017,TTO,367.3625548236649
2018,TTO,367.3625548236649
2019,TTO,367.3625548236649
2020,TTO,367.3625548236649
2015,TUN,367.3625548236649
2016,TUN,367.3625548236649
2017,TUN,367.3625548236649
2018,TUN,367.3625548236649
2019,TUN,367.3625548236649
2020,TUN,367.3625548236649
2015,TUR,1092.4643316240088
2016,TUR,1092.4643316240088
2017,TUR,1092.4643316240088
2018,TUR,1092.4643316240088
2019,TUR,1092.4643316240088
2020,TUR,1092.4643316240088
2015,TUV,367.3625548236649
2016,TUV,367.3625548236649
2017,TUV,367.3625548236649
2018,TUV,367.3625548236649
2019,TUV,367.3625548236649
2020,TUV,367.3625548236649
2015,TZA,367.3625548236649
2016,TZA,367.3625548236649
2017,TZA,367.3625548236649
2018,TZA,367.3625548236649
2019,TZA,367.3625548236649
2020,TZA,367.3625548236649
2015,UGA,367.3625548236649
2016,UGA,367.3625548236649
2017,UGA,367.3625548236649
2018,UGA,367.3625548236649
2019,UGA,367.3625548236649
2020,UGA,367.3625548236649
2015,UKR,367.3625548236649
2016,UKR,367.3625548236649
2017,UKR,367.3625548236649
2018,UKR,367.3625548236649
2019,UKR,367.3625548236649
2020,UKR,367.3625548236649
2015,URY,367.3625548236649
2016,URY,367.3625548236649
2017,URY,367.3625548236649
2018,URY,367.3625548236649
2019,URY,367.3625548236649
2020,URY,367.3625548236649
2015,USA,367.3625548236649
2016,USA,367.3625548236649
2017,USA,367.3625548236649
2018,USA,367.3625548236649
2019,USA,367.3625548236649
2020,USA,367.3625548236649
2015,UZB,367.3625548236649
2016,UZB,367.3625548236649
2017,UZB,367.3625548236649
2018,UZB,367.3625548236649
2019,UZB,367.3625548236649
2020,UZB,367.3625548236649
2015,VCT,367.3625548236649
2016,VCT,367.3625548236649
2017,VCT,367.3625548236649
2018,VCT,367.3625548236649
2019,VCT,367.3625548236649
2020,VCT,367.3625548236649
2015,VEN,367.3625548236649
2016,VEN,367.3625548236649
2017,VEN,367.3625548236649
2018,VEN,367.3625548236649
2019,VEN,367.3625548236649
2020,VEN,367.3625548236649
2015,VGB,367.3625548236649
2016,VGB,367.3625548236649
2017,VGB,367.3625548236649
2018,VGB,367.3625548236649
2019,VGB,367.3625548236649
2020,VGB,367.3625548236649
2015,VIR,367.3625548236649
2016,VIR,367.3625548236649
2017,VIR,367.3625548236649
2018,VIR,367.3625548236649
2019,VIR,367.3625548236649
2020,VIR,367.3625548236649
2015,VNM,367.3625548236649
2016,VNM,367.3625548236649
2017,VNM,367.3625548236649
2018,VNM,367.3625548236649
2019,VNM,367.3625548236649
2020,VNM,367.3625548236649
2015,VUT,367.3625548236649
2016,VUT,367.3625548236649
2017,VUT,367.3625548236649
2018,VUT,367.3625548236649
2019,VUT,367.3625548236649
2020,VUT,367.3625548236649
2015,WSM,367.3625548236649
2016,WSM,367.3625548236649
2017,WSM,367.3625548236649
2018,WSM,367.3625548236649
2019,WSM,367.3625548236649
2020,WSM,367.3625548236649
2015,XKX,367.3625548236649
2016,XKX,367.3625548236649
2017,XKX,367.3625548236649
2018,XKX,367.3625548236649
2019,XKX,367.3625548236649
2020,XKX,367.3625548236649
2015,YEM,367.3625548236649
2016,YEM,367.3625548236649
2017,YEM,367.3625548236649
2018,YEM,367.3625548236649
2019,YEM,367.3625548236649
2020,YEM,367.3625548236649
2015,ZAF,367.3625548236649
2016,ZAF,367.3625548236649
2017,ZAF,367.3625548236649
2018,ZAF,367.3625548236649
2019,ZAF,367.3625548236649
2020,ZAF,367.3625548236649
2015,ZMB,367.3625548236649
2016,ZMB,367.3625548236649
2017,ZMB,367.3625548236649
2018,ZMB,367.3625548236649
2019,ZMB,367.3625548236649
2020,ZMB,367.3625548236649
2015,ZWE,367.3625548236649
2016,ZWE,367.3625548236649
2017,ZWE,367.3625548236649
2018,ZWE,367.3625548236649
2019,ZWE,367.3625548236649
2020,ZWE,367.3625548236649
