Year,iso_code3,frac_waso_non_recycled_open_dump
2011,GUM,0.6371339011428502
2012,GUM,0.6371339011428502
2013,GUM,0.6371339011428502
2014,GUM,0.6371339011428502
2015,GUM,0.6371339011428502
2016,GUM,0.6371339011428502
2017,GUM,0.6371339011428502
2018,GUM,0.6371339011428502
2019,GUM,0.6371339011428502
2020,GUM,0.6371339011428502
2010,GUY,0.416050523325077
2011,GUY,0.416050523325077
2012,GUY,0.416050523325077
2013,GUY,0.416050523325077
2014,GUY,0.416050523325077
2015,GUY,0.416050523325077
2016,GUY,0.416050523325077
2017,GUY,0.416050523325077
2018,GUY,0.416050523325077
2019,GUY,0.416050523325077
2020,GUY,0.416050523325077
2010,HKG,0.36506789170829024
2011,HKG,0.36506789170829024
2012,HKG,0.36506789170829024
2013,HKG,0.36506789170829024
2014,HKG,0.36506789170829024
2015,HKG,0.36506789170829024
2016,HKG,0.36506789170829024
2017,HKG,0.36506789170829024
2018,HKG,0.36506789170829024
2019,HKG,0.36506789170829024
2020,HKG,0.36506789170829024
2010,HND,0.16582512261214247
2011,HND,0.16582512261214247
2012,HND,0.16582512261214247
2013,HND,0.16582512261214247
2014,HND,0.16582512261214247
2015,HND,0.16582512261214247
2016,HND,0.16582512261214247
2017,HND,0.16582512261214247
2018,HND,0.16582512261214247
2019,HND,0.16582512261214247
2020,HND,0.16582512261214247
2010,HRV,0.352758653217654
2011,HRV,0.352758653217654
2012,HRV,0.352758653217654
2013,HRV,0.352758653217654
2014,HRV,0.352758653217654
2015,HRV,0.352758653217654
2016,HRV,0.352758653217654
2017,HRV,0.352758653217654
2018,HRV,0.352758653217654
2019,HRV,0.352758653217654
2020,HRV,0.352758653217654
2010,HTI,0.6917276031402791
2011,HTI,0.6917276031402791
2012,HTI,0.6917276031402791
2013,HTI,0.6917276031402791
2014,HTI,0.6917276031402791
2015,HTI,0.6917276031402791
2016,HTI,0.6917276031402791
2017,HTI,0.6917276031402791
2018,HTI,0.6917276031402791
2019,HTI,0.6917276031402791
2020,HTI,0.6917276031402791
2010,HUN,0.4515179297577417
2011,HUN,0.4515179297577417
2012,HUN,0.4515179297577417
2013,HUN,0.4515179297577417
2014,HUN,0.4515179297577417
2015,HUN,0.4515179297577417
2016,HUN,0.4515179297577417
2017,HUN,0.4515179297577417
2018,HUN,0.4515179297577417
2019,HUN,0.4515179297577417
2020,HUN,0.4515179297577417
2010,IDN,0.10267998707543974
2011,IDN,0.10267998707543974
2012,IDN,0.10267998707543974
2013,IDN,0.10267998707543974
2014,IDN,0.10267998707543974
2015,IDN,0.10267998707543974
2016,IDN,0.10267998707543974
2017,IDN,0.10267998707543974
2018,IDN,0.10267998707543974
2019,IDN,0.10267998707543974
2020,IDN,0.10267998707543974
2010,IMN,0.528398922721464
2011,IMN,0.528398922721464
2012,IMN,0.528398922721464
2013,IMN,0.528398922721464
2014,IMN,0.528398922721464
2015,IMN,0.528398922721464
2016,IMN,0.528398922721464
2017,IMN,0.528398922721464
2018,IMN,0.528398922721464
2019,IMN,0.528398922721464
2020,IMN,0.528398922721464
2010,IND,0.7730623062119572
2011,IND,0.7730623062119572
2012,IND,0.7730623062119572
2013,IND,0.7730623062119572
2014,IND,0.7730623062119572
2015,IND,0.7730623062119572
2016,IND,0.7730623062119572
2017,IND,0.7730623062119572
2018,IND,0.7730623062119572
2019,IND,0.7730623062119572
2020,IND,0.7730623062119572
2010,IRL,0.492395195522247
2011,IRL,0.492395195522247
2012,IRL,0.492395195522247
2013,IRL,0.492395195522247
2014,IRL,0.492395195522247
2015,IRL,0.492395195522247
2016,IRL,0.492395195522247
2017,IRL,0.492395195522247
2018,IRL,0.492395195522247
2019,IRL,0.492395195522247
2020,IRL,0.492395195522247
2010,IRN,0.8737864077669903
2011,IRN,0.8737864077669903
2012,IRN,0.8737864077669903
2013,IRN,0.8737864077669903
2014,IRN,0.8737864077669903
2015,IRN,0.8737864077669903
2016,IRN,0.8737864077669903
2017,IRN,0.8737864077669903
2018,IRN,0.8737864077669903
2019,IRN,0.8737864077669903
2020,IRN,0.8737864077669903
2010,IRQ,0.8532518372197154
2011,IRQ,0.8532518372197154
2012,IRQ,0.8532518372197154
2013,IRQ,0.8532518372197154
2014,IRQ,0.8532518372197154
2015,IRQ,0.8532518372197154
2016,IRQ,0.8532518372197154
2017,IRQ,0.8532518372197154
2018,IRQ,0.8532518372197154
2019,IRQ,0.8532518372197154
2020,IRQ,0.8532518372197154
2010,ISL,0.6354257384936397
2011,ISL,0.6354257384936397
2012,ISL,0.6354257384936397
2013,ISL,0.6354257384936397
2014,ISL,0.6354257384936397
2015,ISL,0.6354257384936397
2016,ISL,0.6354257384936397
2017,ISL,0.6354257384936397
2018,ISL,0.6354257384936397
2019,ISL,0.6354257384936397
2020,ISL,0.6354257384936397
2010,ISR,0.35733978425608187
2011,ISR,0.35733978425608187
2012,ISR,0.35733978425608187
2013,ISR,0.35733978425608187
2014,ISR,0.35733978425608187
2015,ISR,0.35733978425608187
2016,ISR,0.35733978425608187
2017,ISR,0.35733978425608187
2018,ISR,0.35733978425608187
2019,ISR,0.35733978425608187
2020,ISR,0.35733978425608187
2010,ITA,0.5481607044445661
2011,ITA,0.5481607044445661
2012,ITA,0.5481607044445661
2013,ITA,0.5481607044445661
2014,ITA,0.5481607044445661
2015,ITA,0.5481607044445661
2016,ITA,0.5481607044445661
2017,ITA,0.5481607044445661
2018,ITA,0.5481607044445661
2019,ITA,0.5481607044445661
2020,ITA,0.5481607044445661
2010,JAM,0.4081116745116034
2011,JAM,0.4081116745116034
2012,JAM,0.4081116745116034
2013,JAM,0.4081116745116034
2014,JAM,0.4081116745116034
2015,JAM,0.4081116745116034
2016,JAM,0.4081116745116034
2017,JAM,0.4081116745116034
2018,JAM,0.4081116745116034
2019,JAM,0.4081116745116034
2020,JAM,0.4081116745116034
2010,JOR,0.40874987751279723
2011,JOR,0.40874987751279723
2012,JOR,0.40874987751279723
2013,JOR,0.40874987751279723
2014,JOR,0.40874987751279723
2015,JOR,0.40874987751279723
2016,JOR,0.40874987751279723
2017,JOR,0.40874987751279723
2018,JOR,0.40874987751279723
2019,JOR,0.40874987751279723
2020,JOR,0.40874987751279723
2010,JPN,0.4002248849799841
2011,JPN,0.4002248849799841
2012,JPN,0.4002248849799841
2013,JPN,0.4002248849799841
2014,JPN,0.4002248849799841
2015,JPN,0.4002248849799841
2016,JPN,0.4002248849799841
2017,JPN,0.4002248849799841
2018,JPN,0.4002248849799841
2019,JPN,0.4002248849799841
2020,JPN,0.4002248849799841
2010,KAZ,0.7419578969663506
2011,KAZ,0.7419578969663506
2012,KAZ,0.7419578969663506
2013,KAZ,0.7419578969663506
2014,KAZ,0.7419578969663506
2015,KAZ,0.7419578969663506
2016,KAZ,0.7419578969663506
2017,KAZ,0.7419578969663506
2018,KAZ,0.7419578969663506
2019,KAZ,0.7419578969663506
2020,KAZ,0.7419578969663506
2010,KEN,0.7851721174535373
2011,KEN,0.7851721174535373
2012,KEN,0.7851721174535373
2013,KEN,0.7851721174535373
2014,KEN,0.7851721174535373
2015,KEN,0.7851721174535373
2016,KEN,0.7851721174535373
2017,KEN,0.7851721174535373
2018,KEN,0.7851721174535373
2019,KEN,0.7851721174535373
2020,KEN,0.7851721174535373
2010,KGZ,0.8668521725247097
2011,KGZ,0.8668521725247097
2012,KGZ,0.8668521725247097
2013,KGZ,0.8668521725247097
2014,KGZ,0.8668521725247097
2015,KGZ,0.8668521725247097
2016,KGZ,0.8668521725247097
2017,KGZ,0.8668521725247097
2018,KGZ,0.8668521725247097
2019,KGZ,0.8668521725247097
2020,KGZ,0.8668521725247097
2010,KHM,0.7876061807807926
2011,KHM,0.7876061807807926
2012,KHM,0.7876061807807926
2013,KHM,0.7876061807807926
2014,KHM,0.7876061807807926
2015,KHM,0.7876061807807926
2016,KHM,0.7876061807807926
2017,KHM,0.7876061807807926
2018,KHM,0.7876061807807926
2019,KHM,0.7876061807807926
2020,KHM,0.7876061807807926
2010,KIR,0.7928941738183171
2011,KIR,0.7928941738183171
2012,KIR,0.7928941738183171
2013,KIR,0.7928941738183171
2014,KIR,0.7928941738183171
2015,KIR,0.7928941738183171
2016,KIR,0.7928941738183171
2017,KIR,0.7928941738183171
2018,KIR,0.7928941738183171
2019,KIR,0.7928941738183171
2020,KIR,0.7928941738183171
2010,KNA,0.3146659779780567
2011,KNA,0.3146659779780567
2012,KNA,0.3146659779780567
2013,KNA,0.3146659779780567
2014,KNA,0.3146659779780567
2015,KNA,0.3146659779780567
2016,KNA,0.3146659779780567
2017,KNA,0.3146659779780567
2018,KNA,0.3146659779780567
2019,KNA,0.3146659779780567
2020,KNA,0.3146659779780567
2010,KOR,0.5742160254520602
2011,KOR,0.5742160254520602
2012,KOR,0.5742160254520602
2013,KOR,0.5742160254520602
2014,KOR,0.5742160254520602
2015,KOR,0.5742160254520602
2016,KOR,0.5742160254520602
2017,KOR,0.5742160254520602
2018,KOR,0.5742160254520602
2019,KOR,0.5742160254520602
2020,KOR,0.5742160254520602
2010,KWT,0.7581231954928123
2011,KWT,0.7581231954928123
2012,KWT,0.7581231954928123
2013,KWT,0.7581231954928123
2014,KWT,0.7581231954928123
2015,KWT,0.7581231954928123
2016,KWT,0.7581231954928123
2017,KWT,0.7581231954928123
2018,KWT,0.7581231954928123
2019,KWT,0.7581231954928123
2020,KWT,0.7581231954928123
2010,LAO,0.5665907694746211
2011,LAO,0.5665907694746211
2012,LAO,0.5665907694746211
2013,LAO,0.5665907694746211
2014,LAO,0.5665907694746211
2015,LAO,0.5665907694746211
2016,LAO,0.5665907694746211
2017,LAO,0.5665907694746211
2018,LAO,0.5665907694746211
2019,LAO,0.5665907694746211
2020,LAO,0.5665907694746211
2010,LBN,0.3018090218663958
2011,LBN,0.3018090218663958
2012,LBN,0.3018090218663958
2013,LBN,0.3018090218663958
2014,LBN,0.3018090218663958
2015,LBN,0.3018090218663958
2016,LBN,0.3018090218663958
2017,LBN,0.3018090218663958
2018,LBN,0.3018090218663958
2019,LBN,0.3018090218663958
2020,LBN,0.3018090218663958
2010,LBR,0.7957274963568493
2011,LBR,0.7957274963568493
2012,LBR,0.7957274963568493
2013,LBR,0.7957274963568493
2014,LBR,0.7957274963568493
2015,LBR,0.7957274963568493
2016,LBR,0.7957274963568493
2017,LBR,0.7957274963568493
2018,LBR,0.7957274963568493
2019,LBR,0.7957274963568493
2020,LBR,0.7957274963568493
2010,LBY,0.7714640320724233
2011,LBY,0.7714640320724233
2012,LBY,0.7714640320724233
2013,LBY,0.7714640320724233
2014,LBY,0.7714640320724233
2015,LBY,0.7714640320724233
2016,LBY,0.7714640320724233
2017,LBY,0.7714640320724233
2018,LBY,0.7714640320724233
2019,LBY,0.7714640320724233
2020,LBY,0.7714640320724233
2010,LCA,0.32671383867281606
2011,LCA,0.32671383867281606
2012,LCA,0.32671383867281606
2013,LCA,0.32671383867281606
2014,LCA,0.32671383867281606
2015,LCA,0.32671383867281606
2016,LCA,0.32671383867281606
2017,LCA,0.32671383867281606
2018,LCA,0.32671383867281606
2019,LCA,0.32671383867281606
2020,LCA,0.32671383867281606
2010,LIE,0.6677709543697105
2011,LIE,0.6677709543697105
2012,LIE,0.6677709543697105
2013,LIE,0.6677709543697105
2014,LIE,0.6677709543697105
2015,LIE,0.6677709543697105
2016,LIE,0.6677709543697105
2017,LIE,0.6677709543697105
2018,LIE,0.6677709543697105
2019,LIE,0.6677709543697105
2020,LIE,0.6677709543697105
2010,LKA,0.8274087575955266
2011,LKA,0.8274087575955266
2012,LKA,0.8274087575955266
2013,LKA,0.8274087575955266
2014,LKA,0.8274087575955266
2015,LKA,0.8274087575955266
2016,LKA,0.8274087575955266
2017,LKA,0.8274087575955266
2018,LKA,0.8274087575955266
2019,LKA,0.8274087575955266
2020,LKA,0.8274087575955266
2010,LSO,0.7936477447141295
2011,LSO,0.7936477447141295
2012,LSO,0.7936477447141295
2013,LSO,0.7936477447141295
2014,LSO,0.7936477447141295
2015,LSO,0.7936477447141295
2016,LSO,0.7936477447141295
2017,LSO,0.7936477447141295
2018,LSO,0.7936477447141295
2019,LSO,0.7936477447141295
2020,LSO,0.7936477447141295
2010,LTU,0.46044391582326794
2011,LTU,0.46044391582326794
2012,LTU,0.46044391582326794
2013,LTU,0.46044391582326794
2014,LTU,0.46044391582326794
2015,LTU,0.46044391582326794
2016,LTU,0.46044391582326794
2017,LTU,0.46044391582326794
2018,LTU,0.46044391582326794
2019,LTU,0.46044391582326794
2020,LTU,0.46044391582326794
2010,LUX,0.5225065976568029
2011,LUX,0.5225065976568029
2012,LUX,0.5225065976568029
2013,LUX,0.5225065976568029
2014,LUX,0.5225065976568029
2015,LUX,0.5225065976568029
2016,LUX,0.5225065976568029
2017,LUX,0.5225065976568029
2018,LUX,0.5225065976568029
2019,LUX,0.5225065976568029
2020,LUX,0.5225065976568029
2010,LVA,0.4082783143910275
2011,LVA,0.4082783143910275
2012,LVA,0.4082783143910275
2013,LVA,0.4082783143910275
2014,LVA,0.4082783143910275
2015,LVA,0.4082783143910275
2016,LVA,0.4082783143910275
2017,LVA,0.4082783143910275
2018,LVA,0.4082783143910275
2019,LVA,0.4082783143910275
2020,LVA,0.4082783143910275
2010,MAC,0.5317039258494687
2011,MAC,0.5317039258494687
2012,MAC,0.5317039258494687
2013,MAC,0.5317039258494687
2014,MAC,0.5317039258494687
2015,MAC,0.5317039258494687
2016,MAC,0.5317039258494687
2017,MAC,0.5317039258494687
2018,MAC,0.5317039258494687
2019,MAC,0.5317039258494687
2020,MAC,0.5317039258494687
2010,MAF,0.7069850782260875
2011,MAF,0.7069850782260875
2012,MAF,0.7069850782260875
2013,MAF,0.7069850782260875
2014,MAF,0.7069850782260875
2015,MAF,0.7069850782260875
2016,MAF,0.7069850782260875
2017,MAF,0.7069850782260875
2018,MAF,0.7069850782260875
2019,MAF,0.7069850782260875
2020,MAF,0.7069850782260875
2010,MAR,0.7630391553195265
2011,MAR,0.7630391553195265
2012,MAR,0.7630391553195265
2013,MAR,0.7630391553195265
2014,MAR,0.7630391553195265
2015,MAR,0.7630391553195265
2016,MAR,0.7630391553195265
2017,MAR,0.7630391553195265
2018,MAR,0.7630391553195265
2019,MAR,0.7630391553195265
2020,MAR,0.7630391553195265
2010,MCO,0.39724245286169385
2011,MCO,0.39724245286169385
2012,MCO,0.39724245286169385
2013,MCO,0.39724245286169385
2014,MCO,0.39724245286169385
2015,MCO,0.39724245286169385
2016,MCO,0.39724245286169385
2017,MCO,0.39724245286169385
2018,MCO,0.39724245286169385
2019,MCO,0.39724245286169385
2020,MCO,0.39724245286169385
2010,MDA,0.6729142349770009
2011,MDA,0.6729142349770009
2012,MDA,0.6729142349770009
2013,MDA,0.6729142349770009
2014,MDA,0.6729142349770009
2015,MDA,0.6729142349770009
2016,MDA,0.6729142349770009
2017,MDA,0.6729142349770009
2018,MDA,0.6729142349770009
2019,MDA,0.6729142349770009
2020,MDA,0.6729142349770009
2010,MDG,0.8699075068916404
2011,MDG,0.8699075068916404
2012,MDG,0.8699075068916404
2013,MDG,0.8699075068916404
2014,MDG,0.8699075068916404
2015,MDG,0.8699075068916404
2016,MDG,0.8699075068916404
2017,MDG,0.8699075068916404
2018,MDG,0.8699075068916404
2019,MDG,0.8699075068916404
2020,MDG,0.8699075068916404
2010,MDV,0.9029231772096997
2011,MDV,0.9029231772096997
2012,MDV,0.9029231772096997
2013,MDV,0.9029231772096997
2014,MDV,0.9029231772096997
2015,MDV,0.9029231772096997
2016,MDV,0.9029231772096997
2017,MDV,0.9029231772096997
2018,MDV,0.9029231772096997
2019,MDV,0.9029231772096997
2020,MDV,0.9029231772096997
2010,MEX,0.5070840741064143
2011,MEX,0.5070840741064143
2012,MEX,0.5070840741064143
2013,MEX,0.5070840741064143
2014,MEX,0.5070840741064143
2015,MEX,0.5070840741064143
2016,MEX,0.5070840741064143
2017,MEX,0.5070840741064143
2018,MEX,0.5070840741064143
2019,MEX,0.5070840741064143
2020,MEX,0.5070840741064143
2010,MHL,0.788187466637854
2011,MHL,0.788187466637854
2012,MHL,0.788187466637854
2013,MHL,0.788187466637854
2014,MHL,0.788187466637854
2015,MHL,0.788187466637854
2016,MHL,0.788187466637854
2017,MHL,0.788187466637854
2018,MHL,0.788187466637854
2019,MHL,0.788187466637854
2020,MHL,0.788187466637854
2010,MKD,0.3199681749147131
2011,MKD,0.3199681749147131
2012,MKD,0.3199681749147131
2013,MKD,0.3199681749147131
2014,MKD,0.3199681749147131
2015,MKD,0.3199681749147131
2016,MKD,0.3199681749147131
2017,MKD,0.3199681749147131
2018,MKD,0.3199681749147131
2019,MKD,0.3199681749147131
2020,MKD,0.3199681749147131
2010,MLI,0.7921800867776229
2011,MLI,0.7921800867776229
2012,MLI,0.7921800867776229
2013,MLI,0.7921800867776229
2014,MLI,0.7921800867776229
2015,MLI,0.7921800867776229
2016,MLI,0.7921800867776229
2017,MLI,0.7921800867776229
2018,MLI,0.7921800867776229
2019,MLI,0.7921800867776229
2020,MLI,0.7921800867776229
2010,MLT,0.9934376332046877
2011,MLT,0.9934376332046877
2012,MLT,0.9934376332046877
2013,MLT,0.9934376332046877
2014,MLT,0.9934376332046877
2015,MLT,0.9934376332046877
2016,MLT,0.9934376332046877
2017,MLT,0.9934376332046877
2018,MLT,0.9934376332046877
2019,MLT,0.9934376332046877
2020,MLT,0.9934376332046877
2010,MMR,0.792396560321301
2011,MMR,0.792396560321301
2012,MMR,0.792396560321301
2013,MMR,0.792396560321301
2014,MMR,0.792396560321301
2015,MMR,0.792396560321301
2016,MMR,0.792396560321301
2017,MMR,0.792396560321301
2018,MMR,0.792396560321301
2019,MMR,0.792396560321301
2020,MMR,0.792396560321301
2010,MNE,0.819101418989378
2011,MNE,0.819101418989378
2012,MNE,0.819101418989378
2013,MNE,0.819101418989378
2014,MNE,0.819101418989378
2015,MNE,0.819101418989378
2016,MNE,0.819101418989378
2017,MNE,0.819101418989378
2018,MNE,0.819101418989378
2019,MNE,0.819101418989378
2020,MNE,0.819101418989378
2010,MNG,0.8444226286683345
2011,MNG,0.8444226286683345
2012,MNG,0.8444226286683345
2013,MNG,0.8444226286683345
2014,MNG,0.8444226286683345
2015,MNG,0.8444226286683345
2016,MNG,0.8444226286683345
2017,MNG,0.8444226286683345
2018,MNG,0.8444226286683345
2019,MNG,0.8444226286683345
2020,MNG,0.8444226286683345
2010,MNP,0.6330614535695559
2011,MNP,0.6330614535695559
2012,MNP,0.6330614535695559
2013,MNP,0.6330614535695559
2014,MNP,0.6330614535695559
2015,MNP,0.6330614535695559
2016,MNP,0.6330614535695559
2017,MNP,0.6330614535695559
2018,MNP,0.6330614535695559
2019,MNP,0.6330614535695559
2020,MNP,0.6330614535695559
2010,MOZ,0.8732786763299291
2011,MOZ,0.8732786763299291
2012,MOZ,0.8732786763299291
2013,MOZ,0.8732786763299291
2014,MOZ,0.8732786763299291
2015,MOZ,0.8732786763299291
2016,MOZ,0.8732786763299291
2017,MOZ,0.8732786763299291
2018,MOZ,0.8732786763299291
2019,MOZ,0.8732786763299291
2020,MOZ,0.8732786763299291
2010,MRT,0.5095904997436236
2011,MRT,0.5095904997436236
2012,MRT,0.5095904997436236
2013,MRT,0.5095904997436236
2014,MRT,0.5095904997436236
2015,MRT,0.5095904997436236
2016,MRT,0.5095904997436236
2017,MRT,0.5095904997436236
2018,MRT,0.5095904997436236
2019,MRT,0.5095904997436236
2020,MRT,0.5095904997436236
2010,MUS,0.7343423017453793
2011,MUS,0.7343423017453793
2012,MUS,0.7343423017453793
2013,MUS,0.7343423017453793
2014,MUS,0.7343423017453793
2015,MUS,0.7343423017453793
2016,MUS,0.7343423017453793
2017,MUS,0.7343423017453793
2018,MUS,0.7343423017453793
2019,MUS,0.7343423017453793
2020,MUS,0.7343423017453793
2010,MWI,0.7956147435181745
2011,MWI,0.7956147435181745
2012,MWI,0.7956147435181745
2013,MWI,0.7956147435181745
2014,MWI,0.7956147435181745
2015,MWI,0.7956147435181745
2016,MWI,0.7956147435181745
2017,MWI,0.7956147435181745
2018,MWI,0.7956147435181745
2019,MWI,0.7956147435181745
2020,MWI,0.7956147435181745
2010,MYS,0.37391829743144595
2011,MYS,0.37391829743144595
2012,MYS,0.37391829743144595
2013,MYS,0.37391829743144595
2014,MYS,0.37391829743144595
2015,MYS,0.37391829743144595
2016,MYS,0.37391829743144595
2017,MYS,0.37391829743144595
2018,MYS,0.37391829743144595
2019,MYS,0.37391829743144595
2020,MYS,0.37391829743144595
2010,NAM,0.7795639964121227
2011,NAM,0.7795639964121227
2012,NAM,0.7795639964121227
2013,NAM,0.7795639964121227
2014,NAM,0.7795639964121227
2015,NAM,0.7795639964121227
2016,NAM,0.7795639964121227
2017,NAM,0.7795639964121227
2018,NAM,0.7795639964121227
2019,NAM,0.7795639964121227
2020,NAM,0.7795639964121227
2010,NCL,0.6409591923454528
2011,NCL,0.6409591923454528
2012,NCL,0.6409591923454528
2013,NCL,0.6409591923454528
2014,NCL,0.6409591923454528
2015,NCL,0.6409591923454528
2016,NCL,0.6409591923454528
2017,NCL,0.6409591923454528
2018,NCL,0.6409591923454528
2019,NCL,0.6409591923454528
2020,NCL,0.6409591923454528
2010,NER,0.8182125077829681
2011,NER,0.8182125077829681
2012,NER,0.8182125077829681
2013,NER,0.8182125077829681
2014,NER,0.8182125077829681
2015,NER,0.8182125077829681
2016,NER,0.8182125077829681
2017,NER,0.8182125077829681
2018,NER,0.8182125077829681
2019,NER,0.8182125077829681
2020,NER,0.8182125077829681
2010,NGA,0.4886584780423058
2011,NGA,0.4886584780423058
2012,NGA,0.4886584780423058
2013,NGA,0.4886584780423058
2014,NGA,0.4886584780423058
2015,NGA,0.4886584780423058
2016,NGA,0.4886584780423058
2017,NGA,0.4886584780423058
2018,NGA,0.4886584780423058
2019,NGA,0.4886584780423058
2020,NGA,0.4886584780423058
2010,NIC,0.6295146378164459
2011,NIC,0.6295146378164459
2012,NIC,0.6295146378164459
2013,NIC,0.6295146378164459
2014,NIC,0.6295146378164459
2015,NIC,0.6295146378164459
2016,NIC,0.6295146378164459
2017,NIC,0.6295146378164459
2018,NIC,0.6295146378164459
2019,NIC,0.6295146378164459
2020,NIC,0.6295146378164459
2010,NLD,0.5339239634307229
2011,NLD,0.5339239634307229
2012,NLD,0.5339239634307229
2013,NLD,0.5339239634307229
2014,NLD,0.5339239634307229
2015,NLD,0.5339239634307229
2016,NLD,0.5339239634307229
2017,NLD,0.5339239634307229
2018,NLD,0.5339239634307229
2019,NLD,0.5339239634307229
2020,NLD,0.5339239634307229
2010,NOR,0.5173395809258533
2011,NOR,0.5173395809258533
2012,NOR,0.5173395809258533
2013,NOR,0.5173395809258533
2014,NOR,0.5173395809258533
2015,NOR,0.5173395809258533
2016,NOR,0.5173395809258533
2017,NOR,0.5173395809258533
2018,NOR,0.5173395809258533
2019,NOR,0.5173395809258533
2020,NOR,0.5173395809258533
2010,NPL,0.5158955811746639
2011,NPL,0.5158955811746639
2012,NPL,0.5158955811746639
2013,NPL,0.5158955811746639
2014,NPL,0.5158955811746639
2015,NPL,0.5158955811746639
2016,NPL,0.5158955811746639
2017,NPL,0.5158955811746639
2018,NPL,0.5158955811746639
2019,NPL,0.5158955811746639
2020,NPL,0.5158955811746639
2010,NRU,0.7634202484087781
2011,NRU,0.7634202484087781
2012,NRU,0.7634202484087781
2013,NRU,0.7634202484087781
2014,NRU,0.7634202484087781
2015,NRU,0.7634202484087781
2016,NRU,0.7634202484087781
2017,NRU,0.7634202484087781
2018,NRU,0.7634202484087781
2019,NRU,0.7634202484087781
2020,NRU,0.7634202484087781
2010,NZL,0.3062593951238038
2011,NZL,0.3062593951238038
2012,NZL,0.3062593951238038
2013,NZL,0.3062593951238038
2014,NZL,0.3062593951238038
2015,NZL,0.3062593951238038
2016,NZL,0.3062593951238038
2017,NZL,0.3062593951238038
2018,NZL,0.3062593951238038
2019,NZL,0.3062593951238038
2020,NZL,0.3062593951238038
2010,OMN,0.8113455212899595
2011,OMN,0.8113455212899595
2012,OMN,0.8113455212899595
2013,OMN,0.8113455212899595
2014,OMN,0.8113455212899595
2015,OMN,0.8113455212899595
2016,OMN,0.8113455212899595
2017,OMN,0.8113455212899595
2018,OMN,0.8113455212899595
2019,OMN,0.8113455212899595
2020,OMN,0.8113455212899595
2010,PAK,0.4707062232265769
2011,PAK,0.4707062232265769
2012,PAK,0.4707062232265769
2013,PAK,0.4707062232265769
2014,PAK,0.4707062232265769
2015,PAK,0.4707062232265769
2016,PAK,0.4707062232265769
2017,PAK,0.4707062232265769
2018,PAK,0.4707062232265769
2019,PAK,0.4707062232265769
2020,PAK,0.4707062232265769
2010,PAN,0.377443654008534
2011,PAN,0.377443654008534
2012,PAN,0.377443654008534
2013,PAN,0.377443654008534
2014,PAN,0.377443654008534
2015,PAN,0.377443654008534
2016,PAN,0.377443654008534
2017,PAN,0.377443654008534
2018,PAN,0.377443654008534
2019,PAN,0.377443654008534
2020,PAN,0.377443654008534
2010,PER,0.6291889431503276
2011,PER,0.6291889431503276
2012,PER,0.6291889431503276
2013,PER,0.6291889431503276
2014,PER,0.6291889431503276
2015,PER,0.6291889431503276
2016,PER,0.6291889431503276
2017,PER,0.6291889431503276
2018,PER,0.6291889431503276
2019,PER,0.6291889431503276
2020,PER,0.6291889431503276
2010,PHL,0.7644375334884539
2011,PHL,0.7644375334884539
2012,PHL,0.7644375334884539
2013,PHL,0.7644375334884539
2014,PHL,0.7644375334884539
2015,PHL,0.7644375334884539
2016,PHL,0.7644375334884539
2017,PHL,0.7644375334884539
2018,PHL,0.7644375334884539
2019,PHL,0.7644375334884539
2020,PHL,0.7644375334884539
2010,PLW,0.7414925316131639
2011,PLW,0.7414925316131639
2012,PLW,0.7414925316131639
2013,PLW,0.7414925316131639
2014,PLW,0.7414925316131639
2015,PLW,0.7414925316131639
2016,PLW,0.7414925316131639
2017,PLW,0.7414925316131639
2018,PLW,0.7414925316131639
2019,PLW,0.7414925316131639
2020,PLW,0.7414925316131639
2010,PNG,0.4190078813750791
2011,PNG,0.4190078813750791
2012,PNG,0.4190078813750791
2013,PNG,0.4190078813750791
2014,PNG,0.4190078813750791
2015,PNG,0.4190078813750791
2016,PNG,0.4190078813750791
2017,PNG,0.4190078813750791
2018,PNG,0.4190078813750791
2019,PNG,0.4190078813750791
2020,PNG,0.4190078813750791
2010,POL,0.49075393020360586
2011,POL,0.49075393020360586
2012,POL,0.49075393020360586
2013,POL,0.49075393020360586
2014,POL,0.49075393020360586
2015,POL,0.49075393020360586
2016,POL,0.49075393020360586
2017,POL,0.49075393020360586
2018,POL,0.49075393020360586
2019,POL,0.49075393020360586
2020,POL,0.49075393020360586
2010,PRI,0.380793059954284
2011,PRI,0.380793059954284
2012,PRI,0.380793059954284
2013,PRI,0.380793059954284
2014,PRI,0.380793059954284
2015,PRI,0.380793059954284
2016,PRI,0.380793059954284
2017,PRI,0.380793059954284
2018,PRI,0.380793059954284
2019,PRI,0.380793059954284
2020,PRI,0.380793059954284
2010,PRT,0.4448370019984634
2011,PRT,0.4448370019984634
2012,PRT,0.4448370019984634
2013,PRT,0.4448370019984634
2014,PRT,0.4448370019984634
2015,PRT,0.4448370019984634
2016,PRT,0.4448370019984634
2017,PRT,0.4448370019984634
2018,PRT,0.4448370019984634
2019,PRT,0.4448370019984634
2020,PRT,0.4448370019984634
2010,PRY,0.28849229147930217
2011,PRY,0.28849229147930217
2012,PRY,0.28849229147930217
2013,PRY,0.28849229147930217
2014,PRY,0.28849229147930217
2015,PRY,0.28849229147930217
2016,PRY,0.28849229147930217
2017,PRY,0.28849229147930217
2018,PRY,0.28849229147930217
2019,PRY,0.28849229147930217
2020,PRY,0.28849229147930217
2010,PSE,0.5790219179661397
