iso_code3,Nation,pop_lvst_initial_cattle_nondairy,Year
JAM,Jamaica,152625,2028
JAM,Jamaica,152625,2029
JAM,Jamaica,152625,2030
JAM,Jamaica,152625,2031
JAM,Jamaica,152625,2032
JAM,Jamaica,152625,2033
JAM,Jamaica,152625,2034
JAM,Jamaica,152625,2035
JAM,Jamaica,152625,2036
JAM,Jamaica,152625,2037
JAM,Jamaica,152625,2038
JAM,Jamaica,152625,2039
JAM,Jamaica,152625,2040
JAM,Jamaica,152625,2041
JAM,Jamaica,152625,2042
JAM,Jamaica,152625,2043
JAM,Jamaica,152625,2044
JAM,Jamaica,152625,2045
JAM,Jamaica,152625,2046
JAM,Jamaica,152625,2047
JAM,Jamaica,152625,2048
JAM,Jamaica,152625,2049
JAM,Jamaica,152625,2050
JPN,Japan,3985000,2023
JPN,Japan,3985000,2024
JPN,Japan,3985000,2025
JPN,Japan,3985000,2026
JPN,Japan,3985000,2027
JPN,Japan,3985000,2028
JPN,Japan,3985000,2029
JPN,Japan,3985000,2030
JPN,Japan,3985000,2031
JPN,Japan,3985000,2032
JPN,Japan,3985000,2033
JPN,Japan,3985000,2034
JPN,Japan,3985000,2035
JPN,Japan,3985000,2036
JPN,Japan,3985000,2037
JPN,Japan,3985000,2038
JPN,Japan,3985000,2039
JPN,Japan,3985000,2040
JPN,Japan,3985000,2041
JPN,Japan,3985000,2042
JPN,Japan,3985000,2043
JPN,Japan,3985000,2044
JPN,Japan,3985000,2045
JPN,Japan,3985000,2046
JPN,Japan,3985000,2047
JPN,Japan,3985000,2048
JPN,Japan,3985000,2049
JPN,Japan,3985000,2050
JOR,Jordan,81466,2023
JOR,Jordan,81466,2024
JOR,Jordan,81466,2025
JOR,Jordan,81466,2026
JOR,Jordan,81466,2027
JOR,Jordan,81466,2028
JOR,Jordan,81466,2029
JOR,Jordan,81466,2030
JOR,Jordan,81466,2031
JOR,Jordan,81466,2032
JOR,Jordan,81466,2033
JOR,Jordan,81466,2034
JOR,Jordan,81466,2035
JOR,Jordan,81466,2036
JOR,Jordan,81466,2037
JOR,Jordan,81466,2038
JOR,Jordan,81466,2039
JOR,Jordan,81466,2040
JOR,Jordan,81466,2041
JOR,Jordan,81466,2042
JOR,Jordan,81466,2043
JOR,Jordan,81466,2044
JOR,Jordan,81466,2045
JOR,Jordan,81466,2046
JOR,Jordan,81466,2047
JOR,Jordan,81466,2048
JOR,Jordan,81466,2049
JOR,Jordan,81466,2050
KAZ,Kazakhstan,8538050,2023
KAZ,Kazakhstan,8538050,2024
KAZ,Kazakhstan,8538050,2025
KAZ,Kazakhstan,8538050,2026
KAZ,Kazakhstan,8538050,2027
KAZ,Kazakhstan,8538050,2028
KAZ,Kazakhstan,8538050,2029
KAZ,Kazakhstan,8538050,2030
KAZ,Kazakhstan,8538050,2031
KAZ,Kazakhstan,8538050,2032
KAZ,Kazakhstan,8538050,2033
KAZ,Kazakhstan,8538050,2034
KAZ,Kazakhstan,8538050,2035
KAZ,Kazakhstan,8538050,2036
KAZ,Kazakhstan,8538050,2037
KAZ,Kazakhstan,8538050,2038
KAZ,Kazakhstan,8538050,2039
KAZ,Kazakhstan,8538050,2040
KAZ,Kazakhstan,8538050,2041
KAZ,Kazakhstan,8538050,2042
KAZ,Kazakhstan,8538050,2043
KAZ,Kazakhstan,8538050,2044
KAZ,Kazakhstan,8538050,2045
KAZ,Kazakhstan,8538050,2046
KAZ,Kazakhstan,8538050,2047
KAZ,Kazakhstan,8538050,2048
KAZ,Kazakhstan,8538050,2049
KAZ,Kazakhstan,8538050,2050
KEN,Kenya,23500549,2023
KEN,Kenya,23500549,2024
KEN,Kenya,23500549,2025
KEN,Kenya,23500549,2026
KEN,Kenya,23500549,2027
KEN,Kenya,23500549,2028
KEN,Kenya,23500549,2029
KEN,Kenya,23500549,2030
KEN,Kenya,23500549,2031
KEN,Kenya,23500549,2032
KEN,Kenya,23500549,2033
KEN,Kenya,23500549,2034
KEN,Kenya,23500549,2035
KEN,Kenya,23500549,2036
KEN,Kenya,23500549,2037
KEN,Kenya,23500549,2038
KEN,Kenya,23500549,2039
KEN,Kenya,23500549,2040
KEN,Kenya,23500549,2041
KEN,Kenya,23500549,2042
KEN,Kenya,23500549,2043
KEN,Kenya,23500549,2044
KEN,Kenya,23500549,2045
KEN,Kenya,23500549,2046
KEN,Kenya,23500549,2047
KEN,Kenya,23500549,2048
KEN,Kenya,23500549,2049
KEN,Kenya,23500549,2050
KWT,Kuwait,32665,2023
KWT,Kuwait,32665,2024
KWT,Kuwait,32665,2025
KWT,Kuwait,32665,2026
KWT,Kuwait,32665,2027
KWT,Kuwait,32665,2028
KWT,Kuwait,32665,2029
KWT,Kuwait,32665,2030
KWT,Kuwait,32665,2031
KWT,Kuwait,32665,2032
KWT,Kuwait,32665,2033
KWT,Kuwait,32665,2034
KWT,Kuwait,32665,2035
KWT,Kuwait,32665,2036
KWT,Kuwait,32665,2037
KWT,Kuwait,32665,2038
KWT,Kuwait,32665,2039
KWT,Kuwait,32665,2040
KWT,Kuwait,32665,2041
KWT,Kuwait,32665,2042
KWT,Kuwait,32665,2043
KWT,Kuwait,32665,2044
KWT,Kuwait,32665,2045
KWT,Kuwait,32665,2046
KWT,Kuwait,32665,2047
KWT,Kuwait,32665,2048
KWT,Kuwait,32665,2049
KWT,Kuwait,32665,2050
KGZ,Kyrgyzstan,1783469,2023
KGZ,Kyrgyzstan,1783469,2024
KGZ,Kyrgyzstan,1783469,2025
KGZ,Kyrgyzstan,1783469,2026
KGZ,Kyrgyzstan,1783469,2027
KGZ,Kyrgyzstan,1783469,2028
KGZ,Kyrgyzstan,1783469,2029
KGZ,Kyrgyzstan,1783469,2030
KGZ,Kyrgyzstan,1783469,2031
KGZ,Kyrgyzstan,1783469,2032
KGZ,Kyrgyzstan,1783469,2033
KGZ,Kyrgyzstan,1783469,2034
KGZ,Kyrgyzstan,1783469,2035
KGZ,Kyrgyzstan,1783469,2036
KGZ,Kyrgyzstan,1783469,2037
KGZ,Kyrgyzstan,1783469,2038
KGZ,Kyrgyzstan,1783469,2039
KGZ,Kyrgyzstan,1783469,2040
KGZ,Kyrgyzstan,1783469,2041
KGZ,Kyrgyzstan,1783469,2042
KGZ,Kyrgyzstan,1783469,2043
KGZ,Kyrgyzstan,1783469,2044
KGZ,Kyrgyzstan,1783469,2045
KGZ,Kyrgyzstan,1783469,2046
KGZ,Kyrgyzstan,1783469,2047
KGZ,Kyrgyzstan,1783469,2048
KGZ,Kyrgyzstan,1783469,2049
KGZ,Kyrgyzstan,1783469,2050
LAO,Lao People's Democratic Republic,2428000,2023
LAO,Lao People's Democratic Republic,2428000,2024
LAO,Lao People's Democratic Republic,2428000,2025
LAO,Lao People's Democratic Republic,2428000,2026
LAO,Lao People's Democratic Republic,2428000,2027
LAO,Lao People's Democratic Republic,2428000,2028
LAO,Lao People's Democratic Republic,2428000,2029
LAO,Lao People's Democratic Republic,2428000,2030
LAO,Lao People's Democratic Republic,2428000,2031
LAO,Lao People's Democratic Republic,2428000,2032
LAO,Lao People's Democratic Republic,2428000,2033
LAO,Lao People's Democratic Republic,2428000,2034
LAO,Lao People's Democratic Republic,2428000,2035
LAO,Lao People's Democratic Republic,2428000,2036
LAO,Lao People's Democratic Republic,2428000,2037
LAO,Lao People's Democratic Republic,2428000,2038
LAO,Lao People's Democratic Republic,2428000,2039
LAO,Lao People's Democratic Republic,2428000,2040
LAO,Lao People's Democratic Republic,2428000,2041
LAO,Lao People's Democratic Republic,2428000,2042
LAO,Lao People's Democratic Republic,2428000,2043
LAO,Lao People's Democratic Republic,2428000,2044
LAO,Lao People's Democratic Republic,2428000,2045
LAO,Lao People's Democratic Republic,2428000,2046
LAO,Lao People's Democratic Republic,2428000,2047
LAO,Lao People's Democratic Republic,2428000,2048
LAO,Lao People's Democratic Republic,2428000,2049
LAO,Lao People's Democratic Republic,2428000,2050
LVA,Latvia,391350,2023
LVA,Latvia,391350,2024
LVA,Latvia,391350,2025
LVA,Latvia,391350,2026
LVA,Latvia,391350,2027
LVA,Latvia,391350,2028
LVA,Latvia,391350,2029
LVA,Latvia,391350,2030
LVA,Latvia,391350,2031
LVA,Latvia,391350,2032
LVA,Latvia,391350,2033
LVA,Latvia,391350,2034
LVA,Latvia,391350,2035
LVA,Latvia,391350,2036
LVA,Latvia,391350,2037
LVA,Latvia,391350,2038
LVA,Latvia,391350,2039
LVA,Latvia,391350,2040
LVA,Latvia,391350,2041
LVA,Latvia,391350,2042
LVA,Latvia,391350,2043
LVA,Latvia,391350,2044
LVA,Latvia,391350,2045
LVA,Latvia,391350,2046
LVA,Latvia,391350,2047
LVA,Latvia,391350,2048
LVA,Latvia,391350,2049
LVA,Latvia,391350,2050
LBN,Lebanon,87413,2023
LBN,Lebanon,87413,2024
LBN,Lebanon,87413,2025
LBN,Lebanon,87413,2026
LBN,Lebanon,87413,2027
LBN,Lebanon,87413,2028
LBN,Lebanon,87413,2029
LBN,Lebanon,87413,2030
LBN,Lebanon,87413,2031
LBN,Lebanon,87413,2032
LBN,Lebanon,87413,2033
LBN,Lebanon,87413,2034
LBN,Lebanon,87413,2035
LBN,Lebanon,87413,2036
LBN,Lebanon,87413,2037
LBN,Lebanon,87413,2038
LBN,Lebanon,87413,2039
LBN,Lebanon,87413,2040
LBN,Lebanon,87413,2041
LBN,Lebanon,87413,2042
LBN,Lebanon,87413,2043
LBN,Lebanon,87413,2044
LBN,Lebanon,87413,2045
LBN,Lebanon,87413,2046
LBN,Lebanon,87413,2047
LBN,Lebanon,87413,2048
LBN,Lebanon,87413,2049
LBN,Lebanon,87413,2050
LSO,Lesotho,357623,2023
LSO,Lesotho,357623,2024
LSO,Lesotho,357623,2025
LSO,Lesotho,357623,2026
LSO,Lesotho,357623,2027
LSO,Lesotho,357623,2028
LSO,Lesotho,357623,2029
LSO,Lesotho,357623,2030
LSO,Lesotho,357623,2031
LSO,Lesotho,357623,2032
LSO,Lesotho,357623,2033
LSO,Lesotho,357623,2034
LSO,Lesotho,357623,2035
LSO,Lesotho,357623,2036
LSO,Lesotho,357623,2037
LSO,Lesotho,357623,2038
LSO,Lesotho,357623,2039
LSO,Lesotho,357623,2040
LSO,Lesotho,357623,2041
LSO,Lesotho,357623,2042
LSO,Lesotho,357623,2043
LSO,Lesotho,357623,2044
LSO,Lesotho,357623,2045
LSO,Lesotho,357623,2046
LSO,Lesotho,357623,2047
LSO,Lesotho,357623,2048
LSO,Lesotho,357623,2049
LSO,Lesotho,357623,2050
LBR,Liberia,45052,2023
LBR,Liberia,45052,2024
LBR,Liberia,45052,2025
LBR,Liberia,45052,2026
LBR,Liberia,45052,2027
LBR,Liberia,45052,2028
LBR,Liberia,45052,2029
LBR,Liberia,45052,2030
LBR,Liberia,45052,2031
LBR,Liberia,45052,2032
LBR,Liberia,45052,2033
LBR,Liberia,45052,2034
LBR,Liberia,45052,2035
LBR,Liberia,45052,2036
LBR,Liberia,45052,2037
LBR,Liberia,45052,2038
LBR,Liberia,45052,2039
LBR,Liberia,45052,2040
LBR,Liberia,45052,2041
LBR,Liberia,45052,2042
LBR,Liberia,45052,2043
LBR,Liberia,45052,2044
LBR,Liberia,45052,2045
LBR,Liberia,45052,2046
LBR,Liberia,45052,2047
LBR,Liberia,45052,2048
LBR,Liberia,45052,2049
LBR,Liberia,45052,2050
LBY,Libya,224193,2023
LBY,Libya,224193,2024
LBY,Libya,224193,2025
LBY,Libya,224193,2026
LBY,Libya,224193,2027
LBY,Libya,224193,2028
LBY,Libya,224193,2029
LBY,Libya,224193,2030
LBY,Libya,224193,2031
LBY,Libya,224193,2032
LBY,Libya,224193,2033
LBY,Libya,224193,2034
LBY,Libya,224193,2035
LBY,Libya,224193,2036
LBY,Libya,224193,2037
LBY,Libya,224193,2038
LBY,Libya,224193,2039
LBY,Libya,224193,2040
LBY,Libya,224193,2041
LBY,Libya,224193,2042
LBY,Libya,224193,2043
LBY,Libya,224193,2044
LBY,Libya,224193,2045
LBY,Libya,224193,2046
LBY,Libya,224193,2047
LBY,Libya,224193,2048
LBY,Libya,224193,2049
LBY,Libya,224193,2050
LTU,Lithuania,641920,2023
LTU,Lithuania,641920,2024
LTU,Lithuania,641920,2025
LTU,Lithuania,641920,2026
LTU,Lithuania,641920,2027
LTU,Lithuania,641920,2028
LTU,Lithuania,641920,2029
LTU,Lithuania,641920,2030
LTU,Lithuania,641920,2031
LTU,Lithuania,641920,2032
LTU,Lithuania,641920,2033
LTU,Lithuania,641920,2034
LTU,Lithuania,641920,2035
LTU,Lithuania,641920,2036
LTU,Lithuania,641920,2037
LTU,Lithuania,641920,2038
LTU,Lithuania,641920,2039
LTU,Lithuania,641920,2040
LTU,Lithuania,641920,2041
LTU,Lithuania,641920,2042
LTU,Lithuania,641920,2043
LTU,Lithuania,641920,2044
LTU,Lithuania,641920,2045
LTU,Lithuania,641920,2046
LTU,Lithuania,641920,2047
LTU,Lithuania,641920,2048
LTU,Lithuania,641920,2049
LTU,Lithuania,641920,2050
LUX,Luxembourg,186130,2023
LUX,Luxembourg,186130,2024
LUX,Luxembourg,186130,2025
LUX,Luxembourg,186130,2026
LUX,Luxembourg,186130,2027
LUX,Luxembourg,186130,2028
LUX,Luxembourg,186130,2029
LUX,Luxembourg,186130,2030
LUX,Luxembourg,186130,2031
LUX,Luxembourg,186130,2032
LUX,Luxembourg,186130,2033
LUX,Luxembourg,186130,2034
LUX,Luxembourg,186130,2035
LUX,Luxembourg,186130,2036
LUX,Luxembourg,186130,2037
LUX,Luxembourg,186130,2038
LUX,Luxembourg,186130,2039
LUX,Luxembourg,186130,2040
LUX,Luxembourg,186130,2041
LUX,Luxembourg,186130,2042
LUX,Luxembourg,186130,2043
LUX,Luxembourg,186130,2044
LUX,Luxembourg,186130,2045
LUX,Luxembourg,186130,2046
LUX,Luxembourg,186130,2047
LUX,Luxembourg,186130,2048
LUX,Luxembourg,186130,2049
LUX,Luxembourg,186130,2050
MDG,Madagascar,8916001,2023
MDG,Madagascar,8916001,2024
MDG,Madagascar,8916001,2025
MDG,Madagascar,8916001,2026
MDG,Madagascar,8916001,2027
MDG,Madagascar,8916001,2028
MDG,Madagascar,8916001,2029
MDG,Madagascar,8916001,2030
MDG,Madagascar,8916001,2031
MDG,Madagascar,8916001,2032
MDG,Madagascar,8916001,2033
MDG,Madagascar,8916001,2034
MDG,Madagascar,8916001,2035
MDG,Madagascar,8916001,2036
MDG,Madagascar,8916001,2037
MDG,Madagascar,8916001,2038
MDG,Madagascar,8916001,2039
MDG,Madagascar,8916001,2040
MDG,Madagascar,8916001,2041
MDG,Madagascar,8916001,2042
MDG,Madagascar,8916001,2043
MDG,Madagascar,8916001,2044
MDG,Madagascar,8916001,2045
MDG,Madagascar,8916001,2046
MDG,Madagascar,8916001,2047
MDG,Madagascar,8916001,2048
MDG,Madagascar,8916001,2049
MDG,Madagascar,8916001,2050
MWI,Malawi,2073878,2023
MWI,Malawi,2073878,2024
MWI,Malawi,2073878,2025
MWI,Malawi,2073878,2026
MWI,Malawi,2073878,2027
MWI,Malawi,2073878,2028
MWI,Malawi,2073878,2029
MWI,Malawi,2073878,2030
MWI,Malawi,2073878,2031
MWI,Malawi,2073878,2032
MWI,Malawi,2073878,2033
MWI,Malawi,2073878,2034
MWI,Malawi,2073878,2035
MWI,Malawi,2073878,2036
MWI,Malawi,2073878,2037
MWI,Malawi,2073878,2038
MWI,Malawi,2073878,2039
MWI,Malawi,2073878,2040
MWI,Malawi,2073878,2041
MWI,Malawi,2073878,2042
MWI,Malawi,2073878,2043
MWI,Malawi,2073878,2044
MWI,Malawi,2073878,2045
MWI,Malawi,2073878,2046
MWI,Malawi,2073878,2047
MWI,Malawi,2073878,2048
MWI,Malawi,2073878,2049
MWI,Malawi,2073878,2050
MYS,Malaysia,721344,2023
MYS,Malaysia,721344,2024
MYS,Malaysia,721344,2025
MYS,Malaysia,721344,2026
MYS,Malaysia,721344,2027
MYS,Malaysia,721344,2028
MYS,Malaysia,721344,2029
MYS,Malaysia,721344,2030
MYS,Malaysia,721344,2031
MYS,Malaysia,721344,2032
MYS,Malaysia,721344,2033
MYS,Malaysia,721344,2034
MYS,Malaysia,721344,2035
MYS,Malaysia,721344,2036
MYS,Malaysia,721344,2037
MYS,Malaysia,721344,2038
MYS,Malaysia,721344,2039
MYS,Malaysia,721344,2040
MYS,Malaysia,721344,2041
MYS,Malaysia,721344,2042
MYS,Malaysia,721344,2043
MYS,Malaysia,721344,2044
MYS,Malaysia,721344,2045
MYS,Malaysia,721344,2046
MYS,Malaysia,721344,2047
MYS,Malaysia,721344,2048
MYS,Malaysia,721344,2049
MYS,Malaysia,721344,2050
MLI,Mali,12478095,2023
MLI,Mali,12478095,2024
MLI,Mali,12478095,2025
MLI,Mali,12478095,2026
MLI,Mali,12478095,2027
MLI,Mali,12478095,2028
MLI,Mali,12478095,2029
MLI,Mali,12478095,2030
MLI,Mali,12478095,2031
MLI,Mali,12478095,2032
MLI,Mali,12478095,2033
MLI,Mali,12478095,2034
MLI,Mali,12478095,2035
MLI,Mali,12478095,2036
MLI,Mali,12478095,2037
MLI,Mali,12478095,2038
MLI,Mali,12478095,2039
MLI,Mali,12478095,2040
MLI,Mali,12478095,2041
MLI,Mali,12478095,2042
MLI,Mali,12478095,2043
MLI,Mali,12478095,2044
MLI,Mali,12478095,2045
MLI,Mali,12478095,2046
MLI,Mali,12478095,2047
MLI,Mali,12478095,2048
MLI,Mali,12478095,2049
MLI,Mali,12478095,2050
MLT,Malta,14200,2023
MLT,Malta,14200,2024
MLT,Malta,14200,2025
MLT,Malta,14200,2026
MLT,Malta,14200,2027
MLT,Malta,14200,2028
MLT,Malta,14200,2029
MLT,Malta,14200,2030
MLT,Malta,14200,2031
MLT,Malta,14200,2032
MLT,Malta,14200,2033
MLT,Malta,14200,2034
MLT,Malta,14200,2035
MLT,Malta,14200,2036
MLT,Malta,14200,2037
MLT,Malta,14200,2038
MLT,Malta,14200,2039
MLT,Malta,14200,2040
MLT,Malta,14200,2041
MLT,Malta,14200,2042
MLT,Malta,14200,2043
MLT,Malta,14200,2044
MLT,Malta,14200,2045
MLT,Malta,14200,2046
MLT,Malta,14200,2047
MLT,Malta,14200,2048
MLT,Malta,14200,2049
MLT,Malta,14200,2050
MRT,Mauritania,1945413,2023
MRT,Mauritania,1945413,2024
MRT,Mauritania,1945413,2025
MRT,Mauritania,1945413,2026
MRT,Mauritania,1945413,2027
MRT,Mauritania,1945413,2028
MRT,Mauritania,1945413,2029
MRT,Mauritania,1945413,2030
MRT,Mauritania,1945413,2031
MRT,Mauritania,1945413,2032
MRT,Mauritania,1945413,2033
MRT,Mauritania,1945413,2034
MRT,Mauritania,1945413,2035
MRT,Mauritania,1945413,2036
MRT,Mauritania,1945413,2037
MRT,Mauritania,1945413,2038
MRT,Mauritania,1945413,2039
MRT,Mauritania,1945413,2040
MRT,Mauritania,1945413,2041
MRT,Mauritania,1945413,2042
MRT,Mauritania,1945413,2043
MRT,Mauritania,1945413,2044
MRT,Mauritania,1945413,2045
MRT,Mauritania,1945413,2046
MRT,Mauritania,1945413,2047
MRT,Mauritania,1945413,2048
MRT,Mauritania,1945413,2049
MRT,Mauritania,1945413,2050
MUS,Mauritius,3512,2023
MUS,Mauritius,3512,2024
MUS,Mauritius,3512,2025
MUS,Mauritius,3512,2026
MUS,Mauritius,3512,2027
MUS,Mauritius,3512,2028
MUS,Mauritius,3512,2029
MUS,Mauritius,3512,2030
MUS,Mauritius,3512,2031
MUS,Mauritius,3512,2032
MUS,Mauritius,3512,2033
MUS,Mauritius,3512,2034
MUS,Mauritius,3512,2035
MUS,Mauritius,3512,2036
MUS,Mauritius,3512,2037
MUS,Mauritius,3512,2038
MUS,Mauritius,3512,2039
MUS,Mauritius,3512,2040
MUS,Mauritius,3512,2041
MUS,Mauritius,3512,2042
MUS,Mauritius,3512,2043
MUS,Mauritius,3512,2044
MUS,Mauritius,3512,2045
MUS,Mauritius,3512,2046
MUS,Mauritius,3512,2047
MUS,Mauritius,3512,2048
MUS,Mauritius,3512,2049
MUS,Mauritius,3512,2050
MEX,Mexico,36338366,2023
MEX,Mexico,36338366,2024
MEX,Mexico,36338366,2025
MEX,Mexico,36338366,2026
MEX,Mexico,36338366,2027
MEX,Mexico,36338366,2028
MEX,Mexico,36338366,2029
MEX,Mexico,36338366,2030
MEX,Mexico,36338366,2031
MEX,Mexico,36338366,2032
MEX,Mexico,36338366,2033
MEX,Mexico,36338366,2034
MEX,Mexico,36338366,2035
MEX,Mexico,36338366,2036
MEX,Mexico,36338366,2037
MEX,Mexico,36338366,2038
MEX,Mexico,36338366,2039
MEX,Mexico,36338366,2040
MEX,Mexico,36338366,2041
MEX,Mexico,36338366,2042
MEX,Mexico,36338366,2043
MEX,Mexico,36338366,2044
MEX,Mexico,36338366,2045
MEX,Mexico,36338366,2046
MEX,Mexico,36338366,2047
MEX,Mexico,36338366,2048
MEX,Mexico,36338366,2049
MEX,Mexico,36338366,2050
FSM,Micronesia (Federated States of),17928,2023
FSM,Micronesia (Federated States of),17928,2024
FSM,Micronesia (Federated States of),17928,2025
FSM,Micronesia (Federated States of),17928,2026
FSM,Micronesia (Federated States of),17928,2027
FSM,Micronesia (Federated States of),17928,2028
FSM,Micronesia (Federated States of),17928,2029
FSM,Micronesia (Federated States of),17928,2030
FSM,Micronesia (Federated States of),17928,2031
FSM,Micronesia (Federated States of),17928,2032
FSM,Micronesia (Federated States of),17928,2033
FSM,Micronesia (Federated States of),17928,2034
FSM,Micronesia (Federated States of),17928,2035
FSM,Micronesia (Federated States of),17928,2036
FSM,Micronesia (Federated States of),17928,2037
FSM,Micronesia (Federated States of),17928,2038
FSM,Micronesia (Federated States of),17928,2039
FSM,Micronesia (Federated States of),17928,2040
FSM,Micronesia (Federated States of),17928,2041
FSM,Micronesia (Federated States of),17928,2042
FSM,Micronesia (Federated States of),17928,2043
FSM,Micronesia (Federated States of),17928,2044
FSM,Micronesia (Federated States of),17928,2045
FSM,Micronesia (Federated States of),17928,2046
FSM,Micronesia (Federated States of),17928,2047
FSM,Micronesia (Federated States of),17928,2048
FSM,Micronesia (Federated States of),17928,2049
FSM,Micronesia (Federated States of),17928,2050
MNG,Mongolia,5512839,2023
MNG,Mongolia,5512839,2024
MNG,Mongolia,5512839,2025
MNG,Mongolia,5512839,2026
MNG,Mongolia,5512839,2027
MNG,Mongolia,5512839,2028
MNG,Mongolia,5512839,2029
MNG,Mongolia,5512839,2030
MNG,Mongolia,5512839,2031
MNG,Mongolia,5512839,2032
MNG,Mongolia,5512839,2033
MNG,Mongolia,5512839,2034
MNG,Mongolia,5512839,2035
MNG,Mongolia,5512839,2036
MNG,Mongolia,5512839,2037
MNG,Mongolia,5512839,2038
MNG,Mongolia,5512839,2039
MNG,Mongolia,5512839,2040
MNG,Mongolia,5512839,2041
MNG,Mongolia,5512839,2042
MNG,Mongolia,5512839,2043
MNG,Mongolia,5512839,2044
MNG,Mongolia,5512839,2045
MNG,Mongolia,5512839,2046
MNG,Mongolia,5512839,2047
MNG,Mongolia,5512839,2048
MNG,Mongolia,5512839,2049
MNG,Mongolia,5512839,2050
MNE,Montenegro,70765,2023
MNE,Montenegro,70765,2024
MNE,Montenegro,70765,2025
MNE,Montenegro,70765,2026
MNE,Montenegro,70765,2027
MNE,Montenegro,70765,2028
MNE,Montenegro,70765,2029
MNE,Montenegro,70765,2030
MNE,Montenegro,70765,2031
MNE,Montenegro,70765,2032
MNE,Montenegro,70765,2033
MNE,Montenegro,70765,2034
MNE,Montenegro,70765,2035
MNE,Montenegro,70765,2036
MNE,Montenegro,70765,2037
MNE,Montenegro,70765,2038
MNE,Montenegro,70765,2039
MNE,Montenegro,70765,2040
MNE,Montenegro,70765,2041
MNE,Montenegro,70765,2042
MNE,Montenegro,70765,2043
MNE,Montenegro,70765,2044
MNE,Montenegro,70765,2045
MNE,Montenegro,70765,2046
MNE,Montenegro,70765,2047
MNE,Montenegro,70765,2048
MNE,Montenegro,70765,2049
MNE,Montenegro,70765,2050
MAR,Morocco,3100909,2023
MAR,Morocco,3100909,2024
MAR,Morocco,3100909,2025
MAR,Morocco,3100909,2026
MAR,Morocco,3100909,2027
MAR,Morocco,3100909,2028
MAR,Morocco,3100909,2029
MAR,Morocco,3100909,2030
MAR,Morocco,3100909,2031
MAR,Morocco,3100909,2032
MAR,Morocco,3100909,2033
MAR,Morocco,3100909,2034
MAR,Morocco,3100909,2035
MAR,Morocco,3100909,2036
MAR,Morocco,3100909,2037
MAR,Morocco,3100909,2038
MAR,Morocco,3100909,2039
MAR,Morocco,3100909,2040
MAR,Morocco,3100909,2041
MAR,Morocco,3100909,2042
MAR,Morocco,3100909,2043
MAR,Morocco,3100909,2044
MAR,Morocco,3100909,2045
MAR,Morocco,3100909,2046
MAR,Morocco,3100909,2047
MAR,Morocco,3100909,2048
MAR,Morocco,3100909,2049
MAR,Morocco,3100909,2050
MOZ,Mozambique,2320248,2023
MOZ,Mozambique,2320248,2024
MOZ,Mozambique,2320248,2025
MOZ,Mozambique,2320248,2026
MOZ,Mozambique,2320248,2027
MOZ,Mozambique,2320248,2028
MOZ,Mozambique,2320248,2029
MOZ,Mozambique,2320248,2030
MOZ,Mozambique,2320248,2031
MOZ,Mozambique,2320248,2032
MOZ,Mozambique,2320248,2033
MOZ,Mozambique,2320248,2034
MOZ,Mozambique,2320248,2035
MOZ,Mozambique,2320248,2036
MOZ,Mozambique,2320248,2037
MOZ,Mozambique,2320248,2038
MOZ,Mozambique,2320248,2039
MOZ,Mozambique,2320248,2040
MOZ,Mozambique,2320248,2041
MOZ,Mozambique,2320248,2042
MOZ,Mozambique,2320248,2043
MOZ,Mozambique,2320248,2044
MOZ,Mozambique,2320248,2045
MOZ,Mozambique,2320248,2046
MOZ,Mozambique,2320248,2047
MOZ,Mozambique,2320248,2048
MOZ,Mozambique,2320248,2049
MOZ,Mozambique,2320248,2050
MMR,Myanmar,10500000,2023
MMR,Myanmar,10500000,2024
MMR,Myanmar,10500000,2025
MMR,Myanmar,10500000,2026
MMR,Myanmar,10500000,2027
MMR,Myanmar,10500000,2028
MMR,Myanmar,10500000,2029
MMR,Myanmar,10500000,2030
MMR,Myanmar,10500000,2031
MMR,Myanmar,10500000,2032
MMR,Myanmar,10500000,2033
MMR,Myanmar,10500000,2034
MMR,Myanmar,10500000,2035
MMR,Myanmar,10500000,2036
MMR,Myanmar,10500000,2037
MMR,Myanmar,10500000,2038
MMR,Myanmar,10500000,2039
MMR,Myanmar,10500000,2040
MMR,Myanmar,10500000,2041
MMR,Myanmar,10500000,2042
MMR,Myanmar,10500000,2043
MMR,Myanmar,10500000,2044
MMR,Myanmar,10500000,2045
MMR,Myanmar,10500000,2046
MMR,Myanmar,10500000,2047
MMR,Myanmar,10500000,2048
MMR,Myanmar,10500000,2049
MMR,Myanmar,10500000,2050
NAM,Namibia,2917450,2023
NAM,Namibia,2917450,2024
NAM,Namibia,2917450,2025
NAM,Namibia,2917450,2026
NAM,Namibia,2917450,2027
NAM,Namibia,2917450,2028
NAM,Namibia,2917450,2029
NAM,Namibia,2917450,2030
NAM,Namibia,2917450,2031
NAM,Namibia,2917450,2032
NAM,Namibia,2917450,2033
NAM,Namibia,2917450,2034
NAM,Namibia,2917450,2035
NAM,Namibia,2917450,2036
NAM,Namibia,2917450,2037
NAM,Namibia,2917450,2038
NAM,Namibia,2917450,2039
NAM,Namibia,2917450,2040
NAM,Namibia,2917450,2041
NAM,Namibia,2917450,2042
NAM,Namibia,2917450,2043
NAM,Namibia,2917450,2044
NAM,Namibia,2917450,2045
NAM,Namibia,2917450,2046
NAM,Namibia,2917450,2047
NAM,Namibia,2917450,2048
NAM,Namibia,2917450,2049
