,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_hydropower_mm_usd_per_gw
6051,Antigua and Barbuda,SMR,2042,2285.247170055656
6052,Antigua and Barbuda,SMR,2043,2233.052052556035
6053,Antigua and Barbuda,SMR,2044,2182.049073187683
6054,Antigua and Barbuda,SMR,2045,2132.211003478052
6055,Antigua and Barbuda,SMR,2046,2083.5112368537652
6056,Antigua and Barbuda,SMR,2047,2035.923774436422
6057,Antigua and Barbuda,SMR,2048,1989.423211162825
6058,Antigua and Barbuda,SMR,2049,1943.9847222222222
6059,Antigua and Barbuda,SMR,2050,1899.584049803323
6060,Antigua and Barbuda,SOM,2021,3712.3949802880243
6061,Antigua and Barbuda,SOM,2022,3627.603761753699
6062,Antigua and Barbuda,SOM,2023,3544.7491773271963
6063,Antigua and Barbuda,SOM,2024,3463.7869942243624
6064,Antigua and Barbuda,SOM,2025,3384.67398993923
6065,Antigua and Barbuda,SOM,2026,3307.367929169231
6066,Antigua and Barbuda,SOM,2027,3231.8275412674434
6067,Antigua and Barbuda,SOM,2028,3158.012498209822
6068,Antigua and Barbuda,SOM,2029,3085.8833930656638
6069,Antigua and Barbuda,SOM,2030,3015.4017189598076
6070,Antigua and Barbuda,SOM,2031,2946.5298485153367
6071,Antigua and Barbuda,SOM,2032,2879.23101376581
6072,Antigua and Barbuda,SOM,2033,2813.469286526301
6073,Antigua and Barbuda,SOM,2034,2749.2095592127607
6074,Antigua and Barbuda,SOM,2035,2686.417526099468
6075,Antigua and Barbuda,SOM,2036,2625.059665004562
6076,Antigua and Barbuda,SOM,2037,2565.10321939387
6077,Antigua and Barbuda,SOM,2038,2506.5161808934963
6078,Antigua and Barbuda,SOM,2039,2449.2672722018156
6079,Antigua and Barbuda,SOM,2040,2393.325930391758
6080,Antigua and Barbuda,SOM,2041,2338.6622905944723
6081,Antigua and Barbuda,SOM,2042,2285.247170055656
6082,Antigua and Barbuda,SOM,2043,2233.052052556035
6083,Antigua and Barbuda,SOM,2044,2182.049073187683
6084,Antigua and Barbuda,SOM,2045,2132.211003478052
6085,Antigua and Barbuda,SOM,2046,2083.5112368537652
6086,Antigua and Barbuda,SOM,2047,2035.923774436422
6087,Antigua and Barbuda,SOM,2048,1989.423211162825
6088,Antigua and Barbuda,SOM,2049,1943.9847222222222
6089,Antigua and Barbuda,SOM,2050,1899.584049803323
6090,Antigua and Barbuda,SPM,2021,3712.3949802880243
6091,Antigua and Barbuda,SPM,2022,3627.603761753699
6092,Antigua and Barbuda,SPM,2023,3544.7491773271963
6093,Antigua and Barbuda,SPM,2024,3463.7869942243624
6094,Antigua and Barbuda,SPM,2025,3384.67398993923
6095,Antigua and Barbuda,SPM,2026,3307.367929169231
6096,Antigua and Barbuda,SPM,2027,3231.8275412674434
6097,Antigua and Barbuda,SPM,2028,3158.012498209822
6098,Antigua and Barbuda,SPM,2029,3085.8833930656638
6099,Antigua and Barbuda,SPM,2030,3015.4017189598076
6100,Antigua and Barbuda,SPM,2031,2946.5298485153367
6101,Antigua and Barbuda,SPM,2032,2879.23101376581
6102,Antigua and Barbuda,SPM,2033,2813.469286526301
6103,Antigua and Barbuda,SPM,2034,2749.2095592127607
6104,Antigua and Barbuda,SPM,2035,2686.417526099468
6105,Antigua and Barbuda,SPM,2036,2625.059665004562
6106,Antigua and Barbuda,SPM,2037,2565.10321939387
6107,Antigua and Barbuda,SPM,2038,2506.5161808934963
6108,Antigua and Barbuda,SPM,2039,2449.2672722018156
6109,Antigua and Barbuda,SPM,2040,2393.325930391758
6110,Antigua and Barbuda,SPM,2041,2338.6622905944723
6111,Antigua and Barbuda,SPM,2042,2285.247170055656
6112,Antigua and Barbuda,SPM,2043,2233.052052556035
6113,Antigua and Barbuda,SPM,2044,2182.049073187683
6114,Antigua and Barbuda,SPM,2045,2132.211003478052
6115,Antigua and Barbuda,SPM,2046,2083.5112368537652
6116,Antigua and Barbuda,SPM,2047,2035.923774436422
6117,Antigua and Barbuda,SPM,2048,1989.423211162825
6118,Antigua and Barbuda,SPM,2049,1943.9847222222222
6119,Antigua and Barbuda,SPM,2050,1899.584049803323
6120,Antigua and Barbuda,SRB,2021,3712.3949802880243
6121,Antigua and Barbuda,SRB,2022,3627.603761753699
6122,Antigua and Barbuda,SRB,2023,3544.7491773271963
6123,Antigua and Barbuda,SRB,2024,3463.7869942243624
6124,Antigua and Barbuda,SRB,2025,3384.67398993923
6125,Antigua and Barbuda,SRB,2026,3307.367929169231
6126,Antigua and Barbuda,SRB,2027,3231.8275412674434
6127,Antigua and Barbuda,SRB,2028,3158.012498209822
6128,Antigua and Barbuda,SRB,2029,3085.8833930656638
6129,Antigua and Barbuda,SRB,2030,3015.4017189598076
6130,Antigua and Barbuda,SRB,2031,2946.5298485153367
6131,Antigua and Barbuda,SRB,2032,2879.23101376581
6132,Antigua and Barbuda,SRB,2033,2813.469286526301
6133,Antigua and Barbuda,SRB,2034,2749.2095592127607
6134,Antigua and Barbuda,SRB,2035,2686.417526099468
6135,Antigua and Barbuda,SRB,2036,2625.059665004562
6136,Antigua and Barbuda,SRB,2037,2565.10321939387
6137,Antigua and Barbuda,SRB,2038,2506.5161808934963
6138,Antigua and Barbuda,SRB,2039,2449.2672722018156
6139,Antigua and Barbuda,SRB,2040,2393.325930391758
6140,Antigua and Barbuda,SRB,2041,2338.6622905944723
6141,Antigua and Barbuda,SRB,2042,2285.247170055656
6142,Antigua and Barbuda,SRB,2043,2233.052052556035
6143,Antigua and Barbuda,SRB,2044,2182.049073187683
6144,Antigua and Barbuda,SRB,2045,2132.211003478052
6145,Antigua and Barbuda,SRB,2046,2083.5112368537652
6146,Antigua and Barbuda,SRB,2047,2035.923774436422
6147,Antigua and Barbuda,SRB,2048,1989.423211162825
6148,Antigua and Barbuda,SRB,2049,1943.9847222222222
6149,Antigua and Barbuda,SRB,2050,1899.584049803323
6150,Antigua and Barbuda,SSD,2021,3712.3949802880243
6151,Antigua and Barbuda,SSD,2022,3627.603761753699
6152,Antigua and Barbuda,SSD,2023,3544.7491773271963
6153,Antigua and Barbuda,SSD,2024,3463.7869942243624
6154,Antigua and Barbuda,SSD,2025,3384.67398993923
6155,Antigua and Barbuda,SSD,2026,3307.367929169231
6156,Antigua and Barbuda,SSD,2027,3231.8275412674434
6157,Antigua and Barbuda,SSD,2028,3158.012498209822
6158,Antigua and Barbuda,SSD,2029,3085.8833930656638
6159,Antigua and Barbuda,SSD,2030,3015.4017189598076
6160,Antigua and Barbuda,SSD,2031,2946.5298485153367
6161,Antigua and Barbuda,SSD,2032,2879.23101376581
6162,Antigua and Barbuda,SSD,2033,2813.469286526301
6163,Antigua and Barbuda,SSD,2034,2749.2095592127607
6164,Antigua and Barbuda,SSD,2035,2686.417526099468
6165,Antigua and Barbuda,SSD,2036,2625.059665004562
6166,Antigua and Barbuda,SSD,2037,2565.10321939387
6167,Antigua and Barbuda,SSD,2038,2506.5161808934963
6168,Antigua and Barbuda,SSD,2039,2449.2672722018156
6169,Antigua and Barbuda,SSD,2040,2393.325930391758
6170,Antigua and Barbuda,SSD,2041,2338.6622905944723
6171,Antigua and Barbuda,SSD,2042,2285.247170055656
6172,Antigua and Barbuda,SSD,2043,2233.052052556035
6173,Antigua and Barbuda,SSD,2044,2182.049073187683
6174,Antigua and Barbuda,SSD,2045,2132.211003478052
6175,Antigua and Barbuda,SSD,2046,2083.5112368537652
6176,Antigua and Barbuda,SSD,2047,2035.923774436422
6177,Antigua and Barbuda,SSD,2048,1989.423211162825
6178,Antigua and Barbuda,SSD,2049,1943.9847222222222
6179,Antigua and Barbuda,SSD,2050,1899.584049803323
6180,Antigua and Barbuda,STP,2021,3712.3949802880243
6181,Antigua and Barbuda,STP,2022,3627.603761753699
6182,Antigua and Barbuda,STP,2023,3544.7491773271963
6183,Antigua and Barbuda,STP,2024,3463.7869942243624
6184,Antigua and Barbuda,STP,2025,3384.67398993923
6185,Antigua and Barbuda,STP,2026,3307.367929169231
6186,Antigua and Barbuda,STP,2027,3231.8275412674434
6187,Antigua and Barbuda,STP,2028,3158.012498209822
6188,Antigua and Barbuda,STP,2029,3085.8833930656638
6189,Antigua and Barbuda,STP,2030,3015.4017189598076
6190,Antigua and Barbuda,STP,2031,2946.5298485153367
6191,Antigua and Barbuda,STP,2032,2879.23101376581
6192,Antigua and Barbuda,STP,2033,2813.469286526301
6193,Antigua and Barbuda,STP,2034,2749.2095592127607
6194,Antigua and Barbuda,STP,2035,2686.417526099468
6195,Antigua and Barbuda,STP,2036,2625.059665004562
6196,Antigua and Barbuda,STP,2037,2565.10321939387
6197,Antigua and Barbuda,STP,2038,2506.5161808934963
6198,Antigua and Barbuda,STP,2039,2449.2672722018156
6199,Antigua and Barbuda,STP,2040,2393.325930391758
6200,Antigua and Barbuda,STP,2041,2338.6622905944723
6201,Antigua and Barbuda,STP,2042,2285.247170055656
6202,Antigua and Barbuda,STP,2043,2233.052052556035
6203,Antigua and Barbuda,STP,2044,2182.049073187683
6204,Antigua and Barbuda,STP,2045,2132.211003478052
6205,Antigua and Barbuda,STP,2046,2083.5112368537652
6206,Antigua and Barbuda,STP,2047,2035.923774436422
6207,Antigua and Barbuda,STP,2048,1989.423211162825
6208,Antigua and Barbuda,STP,2049,1943.9847222222222
6209,Antigua and Barbuda,STP,2050,1899.584049803323
6210,Antigua and Barbuda,SUR,2021,3712.3949802880243
6211,Antigua and Barbuda,SUR,2022,3627.603761753699
6212,Antigua and Barbuda,SUR,2023,3544.7491773271963
6213,Antigua and Barbuda,SUR,2024,3463.7869942243624
6214,Antigua and Barbuda,SUR,2025,3384.67398993923
6215,Antigua and Barbuda,SUR,2026,3307.367929169231
6216,Antigua and Barbuda,SUR,2027,3231.8275412674434
6217,Antigua and Barbuda,SUR,2028,3158.012498209822
6218,Antigua and Barbuda,SUR,2029,3085.8833930656638
6219,Antigua and Barbuda,SUR,2030,3015.4017189598076
6220,Antigua and Barbuda,SUR,2031,2946.5298485153367
6221,Antigua and Barbuda,SUR,2032,2879.23101376581
6222,Antigua and Barbuda,SUR,2033,2813.469286526301
6223,Antigua and Barbuda,SUR,2034,2749.2095592127607
6224,Antigua and Barbuda,SUR,2035,2686.417526099468
6225,Antigua and Barbuda,SUR,2036,2625.059665004562
6226,Antigua and Barbuda,SUR,2037,2565.10321939387
6227,Antigua and Barbuda,SUR,2038,2506.5161808934963
6228,Antigua and Barbuda,SUR,2039,2449.2672722018156
6229,Antigua and Barbuda,SUR,2040,2393.325930391758
6230,Antigua and Barbuda,SUR,2041,2338.6622905944723
6231,Antigua and Barbuda,SUR,2042,2285.247170055656
6232,Antigua and Barbuda,SUR,2043,2233.052052556035
6233,Antigua and Barbuda,SUR,2044,2182.049073187683
6234,Antigua and Barbuda,SUR,2045,2132.211003478052
6235,Antigua and Barbuda,SUR,2046,2083.5112368537652
6236,Antigua and Barbuda,SUR,2047,2035.923774436422
6237,Antigua and Barbuda,SUR,2048,1989.423211162825
6238,Antigua and Barbuda,SUR,2049,1943.9847222222222
6239,Antigua and Barbuda,SUR,2050,1899.584049803323
6240,Antigua and Barbuda,SVK,2021,3712.3949802880243
6241,Antigua and Barbuda,SVK,2022,3627.603761753699
6242,Antigua and Barbuda,SVK,2023,3544.7491773271963
6243,Antigua and Barbuda,SVK,2024,3463.7869942243624
6244,Antigua and Barbuda,SVK,2025,3384.67398993923
6245,Antigua and Barbuda,SVK,2026,3307.367929169231
6246,Antigua and Barbuda,SVK,2027,3231.8275412674434
6247,Antigua and Barbuda,SVK,2028,3158.012498209822
6248,Antigua and Barbuda,SVK,2029,3085.8833930656638
6249,Antigua and Barbuda,SVK,2030,3015.4017189598076
6250,Antigua and Barbuda,SVK,2031,2946.5298485153367
6251,Antigua and Barbuda,SVK,2032,2879.23101376581
6252,Antigua and Barbuda,SVK,2033,2813.469286526301
6253,Antigua and Barbuda,SVK,2034,2749.2095592127607
6254,Antigua and Barbuda,SVK,2035,2686.417526099468
6255,Antigua and Barbuda,SVK,2036,2625.059665004562
6256,Antigua and Barbuda,SVK,2037,2565.10321939387
6257,Antigua and Barbuda,SVK,2038,2506.5161808934963
6258,Antigua and Barbuda,SVK,2039,2449.2672722018156
6259,Antigua and Barbuda,SVK,2040,2393.325930391758
6260,Antigua and Barbuda,SVK,2041,2338.6622905944723
6261,Antigua and Barbuda,SVK,2042,2285.247170055656
6262,Antigua and Barbuda,SVK,2043,2233.052052556035
6263,Antigua and Barbuda,SVK,2044,2182.049073187683
6264,Antigua and Barbuda,SVK,2045,2132.211003478052
6265,Antigua and Barbuda,SVK,2046,2083.5112368537652
6266,Antigua and Barbuda,SVK,2047,2035.923774436422
6267,Antigua and Barbuda,SVK,2048,1989.423211162825
6268,Antigua and Barbuda,SVK,2049,1943.9847222222222
6269,Antigua and Barbuda,SVK,2050,1899.584049803323
6270,Antigua and Barbuda,SVN,2021,3712.3949802880243
6271,Antigua and Barbuda,SVN,2022,3627.603761753699
6272,Antigua and Barbuda,SVN,2023,3544.7491773271963
6273,Antigua and Barbuda,SVN,2024,3463.7869942243624
6274,Antigua and Barbuda,SVN,2025,3384.67398993923
6275,Antigua and Barbuda,SVN,2026,3307.367929169231
6276,Antigua and Barbuda,SVN,2027,3231.8275412674434
6277,Antigua and Barbuda,SVN,2028,3158.012498209822
6278,Antigua and Barbuda,SVN,2029,3085.8833930656638
6279,Antigua and Barbuda,SVN,2030,3015.4017189598076
6280,Antigua and Barbuda,SVN,2031,2946.5298485153367
6281,Antigua and Barbuda,SVN,2032,2879.23101376581
6282,Antigua and Barbuda,SVN,2033,2813.469286526301
6283,Antigua and Barbuda,SVN,2034,2749.2095592127607
6284,Antigua and Barbuda,SVN,2035,2686.417526099468
6285,Antigua and Barbuda,SVN,2036,2625.059665004562
6286,Antigua and Barbuda,SVN,2037,2565.10321939387
6287,Antigua and Barbuda,SVN,2038,2506.5161808934963
6288,Antigua and Barbuda,SVN,2039,2449.2672722018156
6289,Antigua and Barbuda,SVN,2040,2393.325930391758
6290,Antigua and Barbuda,SVN,2041,2338.6622905944723
6291,Antigua and Barbuda,SVN,2042,2285.247170055656
6292,Antigua and Barbuda,SVN,2043,2233.052052556035
6293,Antigua and Barbuda,SVN,2044,2182.049073187683
6294,Antigua and Barbuda,SVN,2045,2132.211003478052
6295,Antigua and Barbuda,SVN,2046,2083.5112368537652
6296,Antigua and Barbuda,SVN,2047,2035.923774436422
6297,Antigua and Barbuda,SVN,2048,1989.423211162825
6298,Antigua and Barbuda,SVN,2049,1943.9847222222222
6299,Antigua and Barbuda,SVN,2050,1899.584049803323
6300,Argentina,SWE,2021,2844.4731380491307
6301,Argentina,SWE,2022,2779.505281788149
6302,Argentina,SWE,2023,2716.0212934149276
6303,Argentina,SWE,2024,2653.9872813400707
6304,Argentina,SWE,2025,2593.3701280591536
6305,Argentina,SWE,2026,2534.1374724725993
6306,Argentina,SWE,2027,2476.2576926093648
6307,Argentina,SWE,2028,2419.699888745226
6308,Argentina,SWE,2029,2364.4338669066333
6309,Argentina,SWE,2030,2310.430122751348
6310,Argentina,SWE,2031,2257.659825817238
6311,Argentina,SWE,2032,2206.0948041308375
6312,Argentina,SWE,2033,2155.707529167443
6313,Argentina,SWE,2034,2106.471101154725
6314,Argentina,SWE,2035,2058.3592347120025
6315,Argentina,SWE,2036,2011.3462448175192
6316,Argentina,SWE,2037,1965.4070330962263
6317,Argentina,SWE,2038,1920.517074420753
6318,Argentina,SWE,2039,1876.6524038184136
6319,Argentina,SWE,2040,1833.789603677253
6320,Argentina,SWE,2041,1791.9057912443127
6321,Argentina,SWE,2042,1750.978606409435
6322,Argentina,SWE,2043,1710.9861997680837
6323,Argentina,SWE,2044,1671.9072209568112
6324,Argentina,SWE,2045,1633.7208072551457
6325,Argentina,SWE,2046,1596.4065724478087
6326,Argentina,SWE,2047,1559.9445959413235
6327,Argentina,SWE,2048,1524.3154121291964
6328,Argentina,SWE,2049,1489.5
6329,Argentina,SWE,2050,1455.4797729828094
6330,Argentina,SWZ,2021,2844.4731380491307
6331,Argentina,SWZ,2022,2779.505281788149
6332,Argentina,SWZ,2023,2716.0212934149276
6333,Argentina,SWZ,2024,2653.9872813400707
6334,Argentina,SWZ,2025,2593.3701280591536
6335,Argentina,SWZ,2026,2534.1374724725993
6336,Argentina,SWZ,2027,2476.2576926093648
6337,Argentina,SWZ,2028,2419.699888745226
6338,Argentina,SWZ,2029,2364.4338669066333
6339,Argentina,SWZ,2030,2310.430122751348
6340,Argentina,SWZ,2031,2257.659825817238
6341,Argentina,SWZ,2032,2206.0948041308375
6342,Argentina,SWZ,2033,2155.707529167443
6343,Argentina,SWZ,2034,2106.471101154725
6344,Argentina,SWZ,2035,2058.3592347120025
6345,Argentina,SWZ,2036,2011.3462448175192
6346,Argentina,SWZ,2037,1965.4070330962263
6347,Argentina,SWZ,2038,1920.517074420753
6348,Argentina,SWZ,2039,1876.6524038184136
6349,Argentina,SWZ,2040,1833.789603677253
6350,Argentina,SWZ,2041,1791.9057912443127
6351,Argentina,SWZ,2042,1750.978606409435
6352,Argentina,SWZ,2043,1710.9861997680837
6353,Argentina,SWZ,2044,1671.9072209568112
6354,Argentina,SWZ,2045,1633.7208072551457
6355,Argentina,SWZ,2046,1596.4065724478087
6356,Argentina,SWZ,2047,1559.9445959413235
6357,Argentina,SWZ,2048,1524.3154121291964
6358,Argentina,SWZ,2049,1489.5
6359,Argentina,SWZ,2050,1455.4797729828094
6360,Argentina,SXM,2021,2844.4731380491307
6361,Argentina,SXM,2022,2779.505281788149
6362,Argentina,SXM,2023,2716.0212934149276
6363,Argentina,SXM,2024,2653.9872813400707
6364,Argentina,SXM,2025,2593.3701280591536
6365,Argentina,SXM,2026,2534.1374724725993
6366,Argentina,SXM,2027,2476.2576926093648
6367,Argentina,SXM,2028,2419.699888745226
6368,Argentina,SXM,2029,2364.4338669066333
6369,Argentina,SXM,2030,2310.430122751348
6370,Argentina,SXM,2031,2257.659825817238
6371,Argentina,SXM,2032,2206.0948041308375
6372,Argentina,SXM,2033,2155.707529167443
6373,Argentina,SXM,2034,2106.471101154725
6374,Argentina,SXM,2035,2058.3592347120025
6375,Argentina,SXM,2036,2011.3462448175192
6376,Argentina,SXM,2037,1965.4070330962263
6377,Argentina,SXM,2038,1920.517074420753
6378,Argentina,SXM,2039,1876.6524038184136
6379,Argentina,SXM,2040,1833.789603677253
6380,Argentina,SXM,2041,1791.9057912443127
6381,Argentina,SXM,2042,1750.978606409435
6382,Argentina,SXM,2043,1710.9861997680837
6383,Argentina,SXM,2044,1671.9072209568112
6384,Argentina,SXM,2045,1633.7208072551457
6385,Argentina,SXM,2046,1596.4065724478087
6386,Argentina,SXM,2047,1559.9445959413235
6387,Argentina,SXM,2048,1524.3154121291964
6388,Argentina,SXM,2049,1489.5
6389,Argentina,SXM,2050,1455.4797729828094
6390,Argentina,SYC,2021,2844.4731380491307
6391,Argentina,SYC,2022,2779.505281788149
6392,Argentina,SYC,2023,2716.0212934149276
6393,Argentina,SYC,2024,2653.9872813400707
6394,Argentina,SYC,2025,2593.3701280591536
6395,Argentina,SYC,2026,2534.1374724725993
6396,Argentina,SYC,2027,2476.2576926093648
6397,Argentina,SYC,2028,2419.699888745226
6398,Argentina,SYC,2029,2364.4338669066333
6399,Argentina,SYC,2030,2310.430122751348
6400,Argentina,SYC,2031,2257.659825817238
6401,Argentina,SYC,2032,2206.0948041308375
6402,Argentina,SYC,2033,2155.707529167443
6403,Argentina,SYC,2034,2106.471101154725
6404,Argentina,SYC,2035,2058.3592347120025
6405,Argentina,SYC,2036,2011.3462448175192
6406,Argentina,SYC,2037,1965.4070330962263
6407,Argentina,SYC,2038,1920.517074420753
6408,Argentina,SYC,2039,1876.6524038184136
6409,Argentina,SYC,2040,1833.789603677253
6410,Argentina,SYC,2041,1791.9057912443127
6411,Argentina,SYC,2042,1750.978606409435
6412,Argentina,SYC,2043,1710.9861997680837
6413,Argentina,SYC,2044,1671.9072209568112
6414,Argentina,SYC,2045,1633.7208072551457
6415,Argentina,SYC,2046,1596.4065724478087
6416,Argentina,SYC,2047,1559.9445959413235
6417,Argentina,SYC,2048,1524.3154121291964
6418,Argentina,SYC,2049,1489.5
6419,Argentina,SYC,2050,1455.4797729828094
6420,Argentina,SYR,2021,2844.4731380491307
6421,Argentina,SYR,2022,2779.505281788149
6422,Argentina,SYR,2023,2716.0212934149276
6423,Argentina,SYR,2024,2653.9872813400707
6424,Argentina,SYR,2025,2593.3701280591536
6425,Argentina,SYR,2026,2534.1374724725993
6426,Argentina,SYR,2027,2476.2576926093648
6427,Argentina,SYR,2028,2419.699888745226
6428,Argentina,SYR,2029,2364.4338669066333
6429,Argentina,SYR,2030,2310.430122751348
6430,Argentina,SYR,2031,2257.659825817238
6431,Argentina,SYR,2032,2206.0948041308375
6432,Argentina,SYR,2033,2155.707529167443
6433,Argentina,SYR,2034,2106.471101154725
6434,Argentina,SYR,2035,2058.3592347120025
6435,Argentina,SYR,2036,2011.3462448175192
6436,Argentina,SYR,2037,1965.4070330962263
6437,Argentina,SYR,2038,1920.517074420753
6438,Argentina,SYR,2039,1876.6524038184136
6439,Argentina,SYR,2040,1833.789603677253
6440,Argentina,SYR,2041,1791.9057912443127
6441,Argentina,SYR,2042,1750.978606409435
6442,Argentina,SYR,2043,1710.9861997680837
6443,Argentina,SYR,2044,1671.9072209568112
6444,Argentina,SYR,2045,1633.7208072551457
6445,Argentina,SYR,2046,1596.4065724478087
6446,Argentina,SYR,2047,1559.9445959413235
6447,Argentina,SYR,2048,1524.3154121291964
6448,Argentina,SYR,2049,1489.5
6449,Argentina,SYR,2050,1455.4797729828094
6450,Argentina,TCA,2021,2844.4731380491307
6451,Argentina,TCA,2022,2779.505281788149
6452,Argentina,TCA,2023,2716.0212934149276
6453,Argentina,TCA,2024,2653.9872813400707
6454,Argentina,TCA,2025,2593.3701280591536
6455,Argentina,TCA,2026,2534.1374724725993
6456,Argentina,TCA,2027,2476.2576926093648
6457,Argentina,TCA,2028,2419.699888745226
6458,Argentina,TCA,2029,2364.4338669066333
6459,Argentina,TCA,2030,2310.430122751348
6460,Argentina,TCA,2031,2257.659825817238
6461,Argentina,TCA,2032,2206.0948041308375
6462,Argentina,TCA,2033,2155.707529167443
6463,Argentina,TCA,2034,2106.471101154725
6464,Argentina,TCA,2035,2058.3592347120025
6465,Argentina,TCA,2036,2011.3462448175192
6466,Argentina,TCA,2037,1965.4070330962263
6467,Argentina,TCA,2038,1920.517074420753
6468,Argentina,TCA,2039,1876.6524038184136
6469,Argentina,TCA,2040,1833.789603677253
6470,Argentina,TCA,2041,1791.9057912443127
6471,Argentina,TCA,2042,1750.978606409435
6472,Argentina,TCA,2043,1710.9861997680837
6473,Argentina,TCA,2044,1671.9072209568112
6474,Argentina,TCA,2045,1633.7208072551457
6475,Argentina,TCA,2046,1596.4065724478087
6476,Argentina,TCA,2047,1559.9445959413235
6477,Argentina,TCA,2048,1524.3154121291964
6478,Argentina,TCA,2049,1489.5
6479,Argentina,TCA,2050,1455.4797729828094
6480,Argentina,TCD,2021,2844.4731380491307
6481,Argentina,TCD,2022,2779.505281788149
6482,Argentina,TCD,2023,2716.0212934149276
6483,Argentina,TCD,2024,2653.9872813400707
6484,Argentina,TCD,2025,2593.3701280591536
6485,Argentina,TCD,2026,2534.1374724725993
6486,Argentina,TCD,2027,2476.2576926093648
6487,Argentina,TCD,2028,2419.699888745226
6488,Argentina,TCD,2029,2364.4338669066333
6489,Argentina,TCD,2030,2310.430122751348
6490,Argentina,TCD,2031,2257.659825817238
6491,Argentina,TCD,2032,2206.0948041308375
6492,Argentina,TCD,2033,2155.707529167443
6493,Argentina,TCD,2034,2106.471101154725
6494,Argentina,TCD,2035,2058.3592347120025
6495,Argentina,TCD,2036,2011.3462448175192
6496,Argentina,TCD,2037,1965.4070330962263
6497,Argentina,TCD,2038,1920.517074420753
6498,Argentina,TCD,2039,1876.6524038184136
6499,Argentina,TCD,2040,1833.789603677253
6500,Argentina,TCD,2041,1791.9057912443127
6501,Argentina,TCD,2042,1750.978606409435
6502,Argentina,TCD,2043,1710.9861997680837
6503,Argentina,TCD,2044,1671.9072209568112
6504,Argentina,TCD,2045,1633.7208072551457
6505,Argentina,TCD,2046,1596.4065724478087
6506,Argentina,TCD,2047,1559.9445959413235
6507,Argentina,TCD,2048,1524.3154121291964
6508,Argentina,TCD,2049,1489.5
6509,Argentina,TCD,2050,1455.4797729828094
6510,Argentina,TGO,2021,2844.4731380491307
6511,Argentina,TGO,2022,2779.505281788149
6512,Argentina,TGO,2023,2716.0212934149276
6513,Argentina,TGO,2024,2653.9872813400707
6514,Argentina,TGO,2025,2593.3701280591536
6515,Argentina,TGO,2026,2534.1374724725993
6516,Argentina,TGO,2027,2476.2576926093648
6517,Argentina,TGO,2028,2419.699888745226
6518,Argentina,TGO,2029,2364.4338669066333
6519,Argentina,TGO,2030,2310.430122751348
6520,Argentina,TGO,2031,2257.659825817238
6521,Argentina,TGO,2032,2206.0948041308375
6522,Argentina,TGO,2033,2155.707529167443
6523,Argentina,TGO,2034,2106.471101154725
6524,Argentina,TGO,2035,2058.3592347120025
6525,Argentina,TGO,2036,2011.3462448175192
6526,Argentina,TGO,2037,1965.4070330962263
6527,Argentina,TGO,2038,1920.517074420753
6528,Argentina,TGO,2039,1876.6524038184136
6529,Argentina,TGO,2040,1833.789603677253
6530,Argentina,TGO,2041,1791.9057912443127
6531,Argentina,TGO,2042,1750.978606409435
6532,Argentina,TGO,2043,1710.9861997680837
6533,Argentina,TGO,2044,1671.9072209568112
6534,Argentina,TGO,2045,1633.7208072551457
6535,Argentina,TGO,2046,1596.4065724478087
6536,Argentina,TGO,2047,1559.9445959413235
6537,Argentina,TGO,2048,1524.3154121291964
6538,Argentina,TGO,2049,1489.5
6539,Argentina,TGO,2050,1455.4797729828094
6540,Argentina,THA,2021,2844.4731380491307
6541,Argentina,THA,2022,2779.505281788149
6542,Argentina,THA,2023,2716.0212934149276
6543,Argentina,THA,2024,2653.9872813400707
6544,Argentina,THA,2025,2593.3701280591536
6545,Argentina,THA,2026,2534.1374724725993
6546,Argentina,THA,2027,2476.2576926093648
6547,Argentina,THA,2028,2419.699888745226
6548,Argentina,THA,2029,2364.4338669066333
6549,Argentina,THA,2030,2310.430122751348
6550,Argentina,THA,2031,2257.659825817238
6551,Argentina,THA,2032,2206.0948041308375
6552,Argentina,THA,2033,2155.707529167443
6553,Argentina,THA,2034,2106.471101154725
6554,Argentina,THA,2035,2058.3592347120025
6555,Argentina,THA,2036,2011.3462448175192
6556,Argentina,THA,2037,1965.4070330962263
6557,Argentina,THA,2038,1920.517074420753
6558,Argentina,THA,2039,1876.6524038184136
6559,Argentina,THA,2040,1833.789603677253
6560,Argentina,THA,2041,1791.9057912443127
6561,Argentina,THA,2042,1750.978606409435
6562,Argentina,THA,2043,1710.9861997680837
6563,Argentina,THA,2044,1671.9072209568112
6564,Argentina,THA,2045,1633.7208072551457
6565,Argentina,THA,2046,1596.4065724478087
6566,Argentina,THA,2047,1559.9445959413235
6567,Argentina,THA,2048,1524.3154121291964
6568,Argentina,THA,2049,1489.5
6569,Argentina,THA,2050,1455.4797729828094
6570,Argentina,TJK,2021,2844.4731380491307
6571,Argentina,TJK,2022,2779.505281788149
6572,Argentina,TJK,2023,2716.0212934149276
6573,Argentina,TJK,2024,2653.9872813400707
6574,Argentina,TJK,2025,2593.3701280591536
6575,Argentina,TJK,2026,2534.1374724725993
6576,Argentina,TJK,2027,2476.2576926093648
6577,Argentina,TJK,2028,2419.699888745226
6578,Argentina,TJK,2029,2364.4338669066333
6579,Argentina,TJK,2030,2310.430122751348
6580,Argentina,TJK,2031,2257.659825817238
6581,Argentina,TJK,2032,2206.0948041308375
