Year,iso_code3,frac_lndu_initial_other
2013,SAU,0.9851627526185126
2014,SAU,0.9847190428932876
2019,SAU,0.9847017096939924
2020,SAU,0.9835136369548155
2021,SAU,0.9835136369548155
2022,SAU,0.9835136369548155
2023,SAU,0.9835136369548155
2024,SAU,0.9835136369548155
2025,SAU,0.9835136369548155
2026,SAU,0.9835136369548155
2027,SAU,0.9835136369548155
2028,SAU,0.9835136369548155
2029,SAU,0.9835136369548155
2030,SAU,0.9835136369548155
2031,SAU,0.9835136369548155
2032,SAU,0.9835136369548155
2033,SAU,0.9835136369548155
2034,SAU,0.9835136369548155
2035,SAU,0.9835136369548155
2036,SAU,0.9835136369548155
2037,SAU,0.9835136369548155
2038,SAU,0.9835136369548155
2039,SAU,0.9835136369548155
2040,SAU,0.9835136369548155
2041,SAU,0.9835136369548155
2042,SAU,0.9835136369548155
2043,SAU,0.9835136369548155
2044,SAU,0.9835136369548155
2045,SAU,0.9835136369548155
2046,SAU,0.9835136369548155
2047,SAU,0.9835136369548155
2048,SAU,0.9835136369548155
2049,SAU,0.9835136369548155
2050,SAU,0.9835136369548155
2012,SDN,0.5594833564837995
2013,SDN,0.5084396871140057
2014,SDN,0.4937073483712639
2019,SDN,0.47846549698013396
2020,SDN,0.47557358120253745
2021,SDN,0.47557358120253745
2022,SDN,0.47557358120253745
2023,SDN,0.47557358120253745
2024,SDN,0.47557358120253745
2025,SDN,0.47557358120253745
2026,SDN,0.47557358120253745
2027,SDN,0.47557358120253745
2028,SDN,0.47557358120253745
2029,SDN,0.47557358120253745
2030,SDN,0.47557358120253745
2031,SDN,0.47557358120253745
2032,SDN,0.47557358120253745
2033,SDN,0.47557358120253745
2034,SDN,0.47557358120253745
2035,SDN,0.47557358120253745
2036,SDN,0.47557358120253745
2037,SDN,0.47557358120253745
2038,SDN,0.47557358120253745
2039,SDN,0.47557358120253745
2040,SDN,0.47557358120253745
2041,SDN,0.47557358120253745
2042,SDN,0.47557358120253745
2043,SDN,0.47557358120253745
2044,SDN,0.47557358120253745
2045,SDN,0.47557358120253745
2046,SDN,0.47557358120253745
2047,SDN,0.47557358120253745
2048,SDN,0.47557358120253745
2049,SDN,0.47557358120253745
2050,SDN,0.47557358120253745
1992,SEN,0.00973310592192448
1993,SEN,0.010125709251874454
1994,SEN,0.009641012706558094
1995,SEN,0.010030723046631756
1996,SEN,0.009913075466219714
1997,SEN,0.013791800956720845
1998,SEN,0.02243972774940118
1999,SEN,0.009687699203764517
2000,SEN,0.009917123535708504
2001,SEN,0.010787005107017656
2002,SEN,0.01210600438180734
2003,SEN,0.017615525742088602
2004,SEN,0.01453287646480444
2005,SEN,0.01154878896003694
2006,SEN,0.01945217063701032
2007,SEN,0.021579109288052758
2008,SEN,0.010323525980666777
2009,SEN,0.009444950795879526
2010,SEN,0.009404471236152744
2011,SEN,0.013330276547114706
2012,SEN,0.015703650907750773
2013,SEN,0.01169840900063881
2014,SEN,0.012244080817663205
2019,SEN,0.009244132566476833
2020,SEN,0.008265152165182066
2021,SEN,0.008265152165182066
2022,SEN,0.008265152165182066
2023,SEN,0.008265152165182066
2024,SEN,0.008265152165182066
2025,SEN,0.008265152165182066
2026,SEN,0.008265152165182066
2027,SEN,0.008265152165182066
2028,SEN,0.008265152165182066
2029,SEN,0.008265152165182066
2030,SEN,0.008265152165182066
2031,SEN,0.008265152165182066
2032,SEN,0.008265152165182066
2033,SEN,0.008265152165182066
2034,SEN,0.008265152165182066
2035,SEN,0.008265152165182066
2036,SEN,0.008265152165182066
2037,SEN,0.008265152165182066
2038,SEN,0.008265152165182066
2039,SEN,0.008265152165182066
2040,SEN,0.008265152165182066
2041,SEN,0.008265152165182066
2042,SEN,0.008265152165182066
2043,SEN,0.008265152165182066
2044,SEN,0.008265152165182066
2045,SEN,0.008265152165182066
2046,SEN,0.008265152165182066
2047,SEN,0.008265152165182066
2048,SEN,0.008265152165182066
2049,SEN,0.008265152165182066
2050,SEN,0.008265152165182066
1992,SGP,0.23914108210433926
1993,SGP,0.23780788380440124
1994,SGP,0.23333098892676774
1995,SGP,0.23079551271276508
1996,SGP,0.2266396295065601
1997,SGP,0.22254750860482228
1998,SGP,0.2191640797916291
1999,SGP,0.21608584477181841
2000,SGP,0.212630073648047
2001,SGP,0.1880604902387146
2002,SGP,0.16243179022537152
2003,SGP,0.15443995902094512
2004,SGP,0.15073121367424905
2005,SGP,0.13679586627848117
2006,SGP,0.12940241481925643
2007,SGP,0.1244123294230773
2008,SGP,0.11892909679943708
2009,SGP,0.11439363810622469
2010,SGP,0.10797952740470199
2011,SGP,0.10321267543906909
2012,SGP,0.09445995744923846
2013,SGP,0.08896298494283643
2014,SGP,0.08642306709917386
2019,SGP,0.06996286181183732
2020,SGP,0.06545036348756843
2021,SGP,0.06545036348756843
2022,SGP,0.06545036348756843
2023,SGP,0.06545036348756843
2024,SGP,0.06545036348756843
2025,SGP,0.06545036348756843
2026,SGP,0.06545036348756843
2027,SGP,0.06545036348756843
2028,SGP,0.06545036348756843
2029,SGP,0.06545036348756843
2030,SGP,0.06545036348756843
2031,SGP,0.06545036348756843
2032,SGP,0.06545036348756843
2033,SGP,0.06545036348756843
2034,SGP,0.06545036348756843
2035,SGP,0.06545036348756843
2036,SGP,0.06545036348756843
2037,SGP,0.06545036348756843
2038,SGP,0.06545036348756843
2039,SGP,0.06545036348756843
2040,SGP,0.06545036348756843
2041,SGP,0.06545036348756843
2042,SGP,0.06545036348756843
2043,SGP,0.06545036348756843
2044,SGP,0.06545036348756843
2045,SGP,0.06545036348756843
2046,SGP,0.06545036348756843
2047,SGP,0.06545036348756843
2048,SGP,0.06545036348756843
2049,SGP,0.06545036348756843
2050,SGP,0.06545036348756843
1992,SLB,9.424936529495374e-05
1993,SLB,9.418544825953567e-05
1994,SLB,9.450159753101805e-05
1995,SLB,9.497578749357978e-05
1996,SLB,9.922571285818234e-05
1997,SLB,0.00010150495081973303
1998,SLB,0.00010253060849340788
1999,SLB,0.00010396123244522152
2000,SLB,0.00010234607361533385
2001,SLB,0.0001354694763726606
2002,SLB,0.00013509405765233347
2003,SLB,0.00013270114304901335
2004,SLB,0.00013415237848817053
2005,SLB,0.00011219608635920102
2006,SLB,0.000107540561669819
2007,SLB,0.00010293793959989955
2008,SLB,0.00010660337524891405
2009,SLB,0.00010258439673615317
2010,SLB,0.00012392506666654668
2011,SLB,0.00012083097049526506
2012,SLB,0.00012040287642179697
2013,SLB,0.00011863044739655658
2014,SLB,0.0001176553041188174
2019,SLB,0.00010778701770168422
2020,SLB,0.00010706392822422654
2021,SLB,0.00010706392822422654
2022,SLB,0.00010706392822422654
2023,SLB,0.00010706392822422654
2024,SLB,0.00010706392822422654
2025,SLB,0.00010706392822422654
2026,SLB,0.00010706392822422654
2027,SLB,0.00010706392822422654
2028,SLB,0.00010706392822422654
2029,SLB,0.00010706392822422654
2030,SLB,0.00010706392822422654
2031,SLB,0.00010706392822422654
2032,SLB,0.00010706392822422654
2033,SLB,0.00010706392822422654
2034,SLB,0.00010706392822422654
2035,SLB,0.00010706392822422654
2036,SLB,0.00010706392822422654
2037,SLB,0.00010706392822422654
2038,SLB,0.00010706392822422654
2039,SLB,0.00010706392822422654
2040,SLB,0.00010706392822422654
2041,SLB,0.00010706392822422654
2042,SLB,0.00010706392822422654
2043,SLB,0.00010706392822422654
2044,SLB,0.00010706392822422654
2045,SLB,0.00010706392822422654
2046,SLB,0.00010706392822422654
2047,SLB,0.00010706392822422654
2048,SLB,0.00010706392822422654
2049,SLB,0.00010706392822422654
2050,SLB,0.00010706392822422654
1992,SLE,0.1441649711763736
1993,SLE,0.1397723809113769
1994,SLE,0.1433213308931366
1995,SLE,0.1602544963341485
1996,SLE,0.1553792888647116
1997,SLE,0.14595464850498535
1998,SLE,0.1591012732846576
1999,SLE,0.18204935020577176
2000,SLE,0.19866108593344414
2001,SLE,0.16161644898056832
2002,SLE,0.12407768459896504
2003,SLE,0.09477143658124261
2004,SLE,0.06760458319005891
2005,SLE,0.05613668946641809
2006,SLE,0.03596555665034693
2007,SLE,0.09266160391200086
2008,SLE,0.08280105711141815
2009,SLE,0.07157277949796775
2010,SLE,0.056602189945930456
2011,SLE,0.04648930750870219
2012,SLE,0.04828797217619563
2013,SLE,0.049410627848808786
2014,SLE,0.04159546429767427
2019,SLE,0.08590477236097804
2020,SLE,0.06519814305354939
2021,SLE,0.06519814305354939
2022,SLE,0.06519814305354939
2023,SLE,0.06519814305354939
2024,SLE,0.06519814305354939
2025,SLE,0.06519814305354939
2026,SLE,0.06519814305354939
2027,SLE,0.06519814305354939
2028,SLE,0.06519814305354939
2029,SLE,0.06519814305354939
2030,SLE,0.06519814305354939
2031,SLE,0.06519814305354939
2032,SLE,0.06519814305354939
2033,SLE,0.06519814305354939
2034,SLE,0.06519814305354939
2035,SLE,0.06519814305354939
2036,SLE,0.06519814305354939
2037,SLE,0.06519814305354939
2038,SLE,0.06519814305354939
2039,SLE,0.06519814305354939
2040,SLE,0.06519814305354939
2041,SLE,0.06519814305354939
2042,SLE,0.06519814305354939
2043,SLE,0.06519814305354939
2044,SLE,0.06519814305354939
2045,SLE,0.06519814305354939
2046,SLE,0.06519814305354939
2047,SLE,0.06519814305354939
2048,SLE,0.06519814305354939
2049,SLE,0.06519814305354939
2050,SLE,0.06519814305354939
1992,SLV,0.0020650444416238237
1993,SLV,0.002209190764708674
1994,SLV,0.0022581375987814436
1995,SLV,0.002442840298574212
1996,SLV,0.0025700292547798926
1997,SLV,0.0023811708733520462
1998,SLV,0.0025673598670008604
1999,SLV,0.0028285416989927803
2000,SLV,0.003547759831287515
2001,SLV,0.003413185664709849
2002,SLV,0.004001652396939357
2003,SLV,0.004222910641387357
2004,SLV,0.004486093889198689
2005,SLV,0.004498079586292368
2006,SLV,0.0045032236540118184
2007,SLV,0.004574497529532464
2008,SLV,0.004283391592632289
2009,SLV,0.004454601689063762
2010,SLV,0.004610025626105646
2011,SLV,0.00455236750875639
2012,SLV,0.0043309564270085895
2013,SLV,0.004424125198109146
2014,SLV,0.0045338463412481714
2019,SLV,0.005522869317504227
2020,SLV,0.005656188504849719
2021,SLV,0.005656188504849719
2022,SLV,0.005656188504849719
2023,SLV,0.005656188504849719
2024,SLV,0.005656188504849719
2025,SLV,0.005656188504849719
2026,SLV,0.005656188504849719
2027,SLV,0.005656188504849719
2028,SLV,0.005656188504849719
2029,SLV,0.005656188504849719
2030,SLV,0.005656188504849719
2031,SLV,0.005656188504849719
2032,SLV,0.005656188504849719
2033,SLV,0.005656188504849719
2034,SLV,0.005656188504849719
2035,SLV,0.005656188504849719
2036,SLV,0.005656188504849719
2037,SLV,0.005656188504849719
2038,SLV,0.005656188504849719
2039,SLV,0.005656188504849719
2040,SLV,0.005656188504849719
2041,SLV,0.005656188504849719
2042,SLV,0.005656188504849719
2043,SLV,0.005656188504849719
2044,SLV,0.005656188504849719
2045,SLV,0.005656188504849719
2046,SLV,0.005656188504849719
2047,SLV,0.005656188504849719
2048,SLV,0.005656188504849719
2049,SLV,0.005656188504849719
2050,SLV,0.005656188504849719
1992,SMR,0.05811962012284828
1993,SMR,0.05643495202159695
1994,SMR,0.05691375138703661
1995,SMR,0.05872949690016719
1996,SMR,0.06059380454590216
1997,SMR,0.05555929915428141
1998,SMR,0.05256051113514296
1999,SMR,0.05504307061270861
2000,SMR,0.05824629554085078
2001,SMR,0.058191983901491016
2002,SMR,0.05904448634590017
2003,SMR,0.05433320913236102
2004,SMR,0.05790893004855424
2005,SMR,0.0586314059059319
2006,SMR,0.05315377228490826
2007,SMR,0.055886205455322996
2008,SMR,0.04907968221471348
2009,SMR,0.052899786518393443
2010,SMR,0.0541221525578974
2011,SMR,0.05385874812078287
2012,SMR,0.05004369237695872
2013,SMR,0.05097315759743239
2014,SMR,0.05344413971521474
2019,SMR,0.09657377838865605
2020,SMR,0.09525633881329955
2021,SMR,0.09525633881329955
2022,SMR,0.09525633881329955
2023,SMR,0.09525633881329955
2024,SMR,0.09525633881329955
2025,SMR,0.09525633881329955
2026,SMR,0.09525633881329955
2027,SMR,0.09525633881329955
2028,SMR,0.09525633881329955
2029,SMR,0.09525633881329955
2030,SMR,0.09525633881329955
2031,SMR,0.09525633881329955
2032,SMR,0.09525633881329955
2033,SMR,0.09525633881329955
2034,SMR,0.09525633881329955
2035,SMR,0.09525633881329955
2036,SMR,0.09525633881329955
2037,SMR,0.09525633881329955
2038,SMR,0.09525633881329955
2039,SMR,0.09525633881329955
2040,SMR,0.09525633881329955
2041,SMR,0.09525633881329955
2042,SMR,0.09525633881329955
2043,SMR,0.09525633881329955
2044,SMR,0.09525633881329955
2045,SMR,0.09525633881329955
2046,SMR,0.09525633881329955
2047,SMR,0.09525633881329955
2048,SMR,0.09525633881329955
2049,SMR,0.09525633881329955
2050,SMR,0.09525633881329955
1992,SOM,0.18160568587320666
1993,SOM,0.18167548950039208
1994,SOM,0.17285364669243794
1995,SOM,0.17903752024565908
1996,SOM,0.17962534293066978
1997,SOM,0.17886234957511993
1998,SOM,0.18264352068203482
1999,SOM,0.18531269034815567
2000,SOM,0.18607401996884698
2001,SOM,0.1874639609328523
2002,SOM,0.18711977568506158
2003,SOM,0.18733833434486888
2004,SOM,0.18627362039958006
2005,SOM,0.18823385306964444
2006,SOM,0.18895556341768519
2007,SOM,0.1923075524294601
2008,SOM,0.19217834808796433
2009,SOM,0.19084858460855567
2010,SOM,0.1908794938483161
2011,SOM,0.19652257517044264
2012,SOM,0.19566655787817624
2013,SOM,0.19472263166446685
2014,SOM,0.19323739377806912
2019,SOM,0.1921986445242999
2020,SOM,0.19231468355328712
2021,SOM,0.19231468355328712
2022,SOM,0.19231468355328712
2023,SOM,0.19231468355328712
2024,SOM,0.19231468355328712
2025,SOM,0.19231468355328712
2026,SOM,0.19231468355328712
2027,SOM,0.19231468355328712
2028,SOM,0.19231468355328712
2029,SOM,0.19231468355328712
2030,SOM,0.19231468355328712
2031,SOM,0.19231468355328712
2032,SOM,0.19231468355328712
2033,SOM,0.19231468355328712
2034,SOM,0.19231468355328712
2035,SOM,0.19231468355328712
2036,SOM,0.19231468355328712
2037,SOM,0.19231468355328712
2038,SOM,0.19231468355328712
2039,SOM,0.19231468355328712
2040,SOM,0.19231468355328712
2041,SOM,0.19231468355328712
2042,SOM,0.19231468355328712
2043,SOM,0.19231468355328712
2044,SOM,0.19231468355328712
2045,SOM,0.19231468355328712
2046,SOM,0.19231468355328712
2047,SOM,0.19231468355328712
2048,SOM,0.19231468355328712
2049,SOM,0.19231468355328712
2050,SOM,0.19231468355328712
2006,SRB,0.0023627402846951176
2007,SRB,0.002262038328170772
2008,SRB,0.0022525164561480013
2009,SRB,0.0021762647605163858
2010,SRB,0.002346095944801042
2011,SRB,0.0022076018051327066
2012,SRB,0.002684119253452153
2013,SRB,0.002664938259874989
2014,SRB,0.0027917945288945547
2019,SRB,0.0026499885071180865
2020,SRB,0.002346018653762976
2021,SRB,0.002346018653762976
2022,SRB,0.002346018653762976
2023,SRB,0.002346018653762976
2024,SRB,0.002346018653762976
2025,SRB,0.002346018653762976
2026,SRB,0.002346018653762976
2027,SRB,0.002346018653762976
2028,SRB,0.002346018653762976
2029,SRB,0.002346018653762976
2030,SRB,0.002346018653762976
2031,SRB,0.002346018653762976
2032,SRB,0.002346018653762976
2033,SRB,0.002346018653762976
2034,SRB,0.002346018653762976
2035,SRB,0.002346018653762976
2036,SRB,0.002346018653762976
2037,SRB,0.002346018653762976
2038,SRB,0.002346018653762976
2039,SRB,0.002346018653762976
2040,SRB,0.002346018653762976
2041,SRB,0.002346018653762976
2042,SRB,0.002346018653762976
2043,SRB,0.002346018653762976
2044,SRB,0.002346018653762976
2045,SRB,0.002346018653762976
2046,SRB,0.002346018653762976
2047,SRB,0.002346018653762976
2048,SRB,0.002346018653762976
2049,SRB,0.002346018653762976
2050,SRB,0.002346018653762976
2012,SSD,0.08473990555685526
2013,SSD,0.08484843990550059
2014,SSD,0.08569198055125386
2019,SSD,0.08530000265197098
2020,SSD,0.08504856642922208
2021,SSD,0.08504856642922208
2022,SSD,0.08504856642922208
2023,SSD,0.08504856642922208
2024,SSD,0.08504856642922208
2025,SSD,0.08504856642922208
2026,SSD,0.08504856642922208
2027,SSD,0.08504856642922208
2028,SSD,0.08504856642922208
2029,SSD,0.08504856642922208
2030,SSD,0.08504856642922208
2031,SSD,0.08504856642922208
2032,SSD,0.08504856642922208
2033,SSD,0.08504856642922208
2034,SSD,0.08504856642922208
2035,SSD,0.08504856642922208
2036,SSD,0.08504856642922208
2037,SSD,0.08504856642922208
2038,SSD,0.08504856642922208
2039,SSD,0.08504856642922208
2040,SSD,0.08504856642922208
2041,SSD,0.08504856642922208
2042,SSD,0.08504856642922208
2043,SSD,0.08504856642922208
2044,SSD,0.08504856642922208
2045,SSD,0.08504856642922208
2046,SSD,0.08504856642922208
2047,SSD,0.08504856642922208
2048,SSD,0.08504856642922208
2049,SSD,0.08504856642922208
2050,SSD,0.08504856642922208
1992,STP,-0.0004201368145751649
1993,STP,-0.00045456472029038573
1994,STP,-0.0004710737127721426
1995,STP,-0.00027490909716267915
1996,STP,-0.00034811038022562274
1997,STP,-0.0003583862591664831
1998,STP,-0.0003782167912838985
1999,STP,-0.0005116230829321313
2000,STP,-0.0006626724519775703
2001,STP,-0.0007411478383677929
2002,STP,-0.0007032476833586184
2003,STP,-0.0009004336563988451
2004,STP,-0.0007698849211296487
2005,STP,-0.0007255247402647739
2006,STP,-0.000663950488423504
2007,STP,-0.0005641199109426373
2008,STP,-0.0004438749204266077
2009,STP,-0.0009389632153489341
2010,STP,-0.0007065340925687221
2011,STP,0.00026783586672731916
2012,STP,0.0003196686861926468
2013,STP,-1.3368347817877139e-05
2014,STP,-0.00024643208688249603
2019,STP,0.0011451578005079604
2020,STP,0.0008169116321333089
2021,STP,0.0008169116321333089
2022,STP,0.0008169116321333089
2023,STP,0.0008169116321333089
2024,STP,0.0008169116321333089
2025,STP,0.0008169116321333089
2026,STP,0.0008169116321333089
2027,STP,0.0008169116321333089
2028,STP,0.0008169116321333089
2029,STP,0.0008169116321333089
2030,STP,0.0008169116321333089
2031,STP,0.0008169116321333089
2032,STP,0.0008169116321333089
2033,STP,0.0008169116321333089
2034,STP,0.0008169116321333089
2035,STP,0.0008169116321333089
2036,STP,0.0008169116321333089
2037,STP,0.0008169116321333089
2038,STP,0.0008169116321333089
2039,STP,0.0008169116321333089
2040,STP,0.0008169116321333089
2041,STP,0.0008169116321333089
2042,STP,0.0008169116321333089
2043,STP,0.0008169116321333089
2044,STP,0.0008169116321333089
2045,STP,0.0008169116321333089
2046,STP,0.0008169116321333089
2047,STP,0.0008169116321333089
2048,STP,0.0008169116321333089
2049,STP,0.0008169116321333089
2050,STP,0.0008169116321333089
1992,SUR,0.009835946547653334
1993,SUR,0.010080622345972649
1994,SUR,0.010107431424789405
1995,SUR,0.010213984629281293
1996,SUR,0.010335391250121211
1997,SUR,0.010577103912147282
1998,SUR,0.01088596311432544
1999,SUR,0.010875359613398155
2000,SUR,0.010869508801687097
2001,SUR,0.01045869137179512
2002,SUR,0.01084096292050862
2003,SUR,0.010641343389610015
2004,SUR,0.01137053802324728
2005,SUR,0.011499542490746757
2006,SUR,0.011562263500677293
2007,SUR,0.011663960959366735
2008,SUR,0.011714572011147102
2009,SUR,0.011451920483493661
2010,SUR,0.011535143345425132
2011,SUR,0.011582410351038804
2012,SUR,0.011844343077997886
2013,SUR,0.011768083419137234
2014,SUR,0.01175690884270631
2019,SUR,0.012504926964584077
2020,SUR,0.012717267383752421
2021,SUR,0.012717267383752421
2022,SUR,0.012717267383752421
2023,SUR,0.012717267383752421
2024,SUR,0.012717267383752421
2025,SUR,0.012717267383752421
2026,SUR,0.012717267383752421
2027,SUR,0.012717267383752421
2028,SUR,0.012717267383752421
2029,SUR,0.012717267383752421
2030,SUR,0.012717267383752421
2031,SUR,0.012717267383752421
2032,SUR,0.012717267383752421
2033,SUR,0.012717267383752421
2034,SUR,0.012717267383752421
2035,SUR,0.012717267383752421
2036,SUR,0.012717267383752421
2037,SUR,0.012717267383752421
2038,SUR,0.012717267383752421
2039,SUR,0.012717267383752421
2040,SUR,0.012717267383752421
2041,SUR,0.012717267383752421
2042,SUR,0.012717267383752421
2043,SUR,0.012717267383752421
2044,SUR,0.012717267383752421
2045,SUR,0.012717267383752421
2046,SUR,0.012717267383752421
2047,SUR,0.012717267383752421
2048,SUR,0.012717267383752421
2049,SUR,0.012717267383752421
2050,SUR,0.012717267383752421
1993,SVK,0.0017539324895446942
1994,SVK,0.0016577808775440077
1995,SVK,0.001557000941873079
1996,SVK,0.0015994588593051795
1997,SVK,0.0015268437593735466
1998,SVK,0.001537110005048888
1999,SVK,0.0015159951982703082
2000,SVK,0.0015279911608015893
2001,SVK,0.0015078941910963565
2002,SVK,0.0014372187767404039
2003,SVK,0.0014442363536392605
2004,SVK,0.0014052981530887514
2005,SVK,0.001419396563848741
2006,SVK,0.0014866548945259065
2007,SVK,0.0014786447247674016
2008,SVK,0.0014596146253230448
2009,SVK,0.0014731248585921203
2010,SVK,0.0016718506884280742
2011,SVK,0.0016097251691898323
2012,SVK,0.0016549342598686922
2013,SVK,0.0016353805907464312
2014,SVK,0.001649978534189414
2019,SVK,0.007008603178584596
2020,SVK,0.010921007629310421
2021,SVK,0.010921007629310421
2022,SVK,0.010921007629310421
2023,SVK,0.010921007629310421
2024,SVK,0.010921007629310421
2025,SVK,0.010921007629310421
2026,SVK,0.010921007629310421
2027,SVK,0.010921007629310421
2028,SVK,0.010921007629310421
2029,SVK,0.010921007629310421
2030,SVK,0.010921007629310421
2031,SVK,0.010921007629310421
2032,SVK,0.010921007629310421
2033,SVK,0.010921007629310421
2034,SVK,0.010921007629310421
2035,SVK,0.010921007629310421
2036,SVK,0.010921007629310421
2037,SVK,0.010921007629310421
2038,SVK,0.010921007629310421
2039,SVK,0.010921007629310421
2040,SVK,0.010921007629310421
2041,SVK,0.010921007629310421
2042,SVK,0.010921007629310421
2043,SVK,0.010921007629310421
2044,SVK,0.010921007629310421
2045,SVK,0.010921007629310421
2046,SVK,0.010921007629310421
2047,SVK,0.010921007629310421
2048,SVK,0.010921007629310421
2049,SVK,0.010921007629310421
2050,SVK,0.010921007629310421
1992,SVN,0.0514974698969277
1993,SVN,0.05171999686262181
1994,SVN,0.05441583492799649
1995,SVN,0.05706890862631251
1996,SVN,0.05697915187742957
1997,SVN,0.05889420561492042
1998,SVN,0.05815970727721483
1999,SVN,0.06009116704698542
2000,SVN,0.05552184624856943
2001,SVN,0.05447151300577499
2002,SVN,0.05380536342236702
2003,SVN,0.05166313523781731
2004,SVN,0.05161122434716256
2005,SVN,0.05331896316370985
2006,SVN,0.05100764215999251
2007,SVN,0.0520850728259375
2008,SVN,0.04945761439145357
2009,SVN,0.0524428518885633
2010,SVN,0.05605130362080763
2011,SVN,0.055840975018306586
2012,SVN,0.053111609774926745
2013,SVN,0.054955156188269426
2014,SVN,0.05487037848091476
2019,SVN,0.05706997685795671
2020,SVN,0.05546260754101895
2021,SVN,0.05546260754101895
2022,SVN,0.05546260754101895
2023,SVN,0.05546260754101895
2024,SVN,0.05546260754101895
2025,SVN,0.05546260754101895
2026,SVN,0.05546260754101895
2027,SVN,0.05546260754101895
2028,SVN,0.05546260754101895
2029,SVN,0.05546260754101895
2030,SVN,0.05546260754101895
2031,SVN,0.05546260754101895
2032,SVN,0.05546260754101895
2033,SVN,0.05546260754101895
2034,SVN,0.05546260754101895
2035,SVN,0.05546260754101895
2036,SVN,0.05546260754101895
2037,SVN,0.05546260754101895
2038,SVN,0.05546260754101895
2039,SVN,0.05546260754101895
2040,SVN,0.05546260754101895
2041,SVN,0.05546260754101895
2042,SVN,0.05546260754101895
2043,SVN,0.05546260754101895
2044,SVN,0.05546260754101895
2045,SVN,0.05546260754101895
2046,SVN,0.05546260754101895
2047,SVN,0.05546260754101895
2048,SVN,0.05546260754101895
2049,SVN,0.05546260754101895
2050,SVN,0.05546260754101895
1992,SWE,0.12656403210286452
1993,SWE,0.12658456544113192
1994,SWE,0.12617454174729656
1995,SWE,0.12802345536030993
1996,SWE,0.1259915453746489
1997,SWE,0.12506293437818455
1998,SWE,0.12490019045163786
1999,SWE,0.1269414312173056
2000,SWE,0.127862628487833
2001,SWE,0.12904613729009182
2002,SWE,0.12938296529320878
2003,SWE,0.12914430947493713
2004,SWE,0.1281589702170552
2005,SWE,0.13086083078036453
2006,SWE,0.13210763544832513
2007,SWE,0.13123548297906598
2008,SWE,0.12716867416177693
2009,SWE,0.12681917279530974
2010,SWE,0.1281995440336305
2011,SWE,0.1277495375062862
2012,SWE,0.12719963879655702
2013,SWE,0.16599883460887083
2014,SWE,0.16505142749928897
2019,SWE,0.1737567088400226
2020,SWE,0.17319891962658945
2021,SWE,0.17319891962658945
2022,SWE,0.17319891962658945
2023,SWE,0.17319891962658945
2024,SWE,0.17319891962658945
2025,SWE,0.17319891962658945
2026,SWE,0.17319891962658945
2027,SWE,0.17319891962658945
2028,SWE,0.17319891962658945
2029,SWE,0.17319891962658945
2030,SWE,0.17319891962658945
2031,SWE,0.17319891962658945
2032,SWE,0.17319891962658945
2033,SWE,0.17319891962658945
2034,SWE,0.17319891962658945
2035,SWE,0.17319891962658945
2036,SWE,0.17319891962658945
2037,SWE,0.17319891962658945
2038,SWE,0.17319891962658945
2039,SWE,0.17319891962658945
2040,SWE,0.17319891962658945
2041,SWE,0.17319891962658945
2042,SWE,0.17319891962658945
2043,SWE,0.17319891962658945
2044,SWE,0.17319891962658945
2045,SWE,0.17319891962658945
2046,SWE,0.17319891962658945
2047,SWE,0.17319891962658945
2048,SWE,0.17319891962658945
2049,SWE,0.17319891962658945
2050,SWE,0.17319891962658945
1992,SWZ,0.07911587625365159
1993,SWZ,0.08601680326615935
1994,SWZ,0.08387738824999627
1995,SWZ,0.08928752499160719
1996,SWZ,0.08093308058579707
1997,SWZ,0.05333282201828369
1998,SWZ,0.05736885877369594
1999,SWZ,0.05287905090830712
2000,SWZ,0.0725594688689329
2001,SWZ,0.10418266194406223
2002,SWZ,0.09496351439877447
2003,SWZ,0.10495017827939697
2004,SWZ,0.11640360921239885
2005,SWZ,0.1114468820232314
2006,SWZ,0.12313664245402739
2007,SWZ,0.12039132695626344
2008,SWZ,0.11210771380853121
2009,SWZ,0.11244850510843428
2010,SWZ,0.10046728872866617
2011,SWZ,0.10848533827484388
2012,SWZ,0.10420957455872619
2013,SWZ,0.08667146010142057
2014,SWZ,0.08524843739279891
2019,SWZ,0.09043246828969333
2020,SWZ,0.09450918522476838
2021,SWZ,0.09450918522476838
2022,SWZ,0.09450918522476838
2023,SWZ,0.09450918522476838
2024,SWZ,0.09450918522476838
2025,SWZ,0.09450918522476838
2026,SWZ,0.09450918522476838
2027,SWZ,0.09450918522476838
2028,SWZ,0.09450918522476838
2029,SWZ,0.09450918522476838
2030,SWZ,0.09450918522476838
2031,SWZ,0.09450918522476838
2032,SWZ,0.09450918522476838
2033,SWZ,0.09450918522476838
2034,SWZ,0.09450918522476838
2035,SWZ,0.09450918522476838
2036,SWZ,0.09450918522476838
2037,SWZ,0.09450918522476838
2038,SWZ,0.09450918522476838
2039,SWZ,0.09450918522476838
2040,SWZ,0.09450918522476838
2041,SWZ,0.09450918522476838
2042,SWZ,0.09450918522476838
2043,SWZ,0.09450918522476838
2044,SWZ,0.09450918522476838
2045,SWZ,0.09450918522476838
2046,SWZ,0.09450918522476838
2047,SWZ,0.09450918522476838
2048,SWZ,0.09450918522476838
2049,SWZ,0.09450918522476838
2050,SWZ,0.09450918522476838
1992,SXM,0.06052085847728138
1993,SXM,0.061728544608861124
1994,SXM,0.06083506913766858
1995,SXM,0.06045560379868231
