"iso_code3","frac_waso_compost_yard","Year"
"COG",0.00685223949512223,2017
"COG",0.00685223949512223,2018
"COG",0.00685223949512223,2019
"COG",0.00685223949512223,2020
"COL",0.0110028067637566,2010
"COL",0.0110028067637566,2011
"COL",0.0110028067637566,2012
"COL",0.0110028067637566,2013
"COL",0.0110028067637566,2014
"COL",0.0110028067637566,2015
"COL",0.0110028067637566,2016
"COL",0.0110028067637566,2017
"COL",0.0110028067637566,2018
"COL",0.0110028067637566,2019
"COL",0.0110028067637566,2020
"COM",0.00590753896520854,2010
"COM",0.00590753896520854,2011
"COM",0.00590753896520854,2012
"COM",0.00590753896520854,2013
"COM",0.00590753896520854,2014
"COM",0.00590753896520854,2015
"COM",0.00590753896520854,2016
"COM",0.00590753896520854,2017
"COM",0.00590753896520854,2018
"COM",0.00590753896520854,2019
"COM",0.00590753896520854,2020
"CPV",0.00751777452786284,2010
"CPV",0.00751777452786284,2011
"CPV",0.00751777452786284,2012
"CPV",0.00751777452786284,2013
"CPV",0.00751777452786284,2014
"CPV",0.00751777452786284,2015
"CPV",0.00751777452786284,2016
"CPV",0.00751777452786284,2017
"CPV",0.00751777452786284,2018
"CPV",0.00751777452786284,2019
"CPV",0.00751777452786284,2020
"CRI",0.0131849379805426,2010
"CRI",0.0131849379805426,2011
"CRI",0.0131849379805426,2012
"CRI",0.0131849379805426,2013
"CRI",0.0131849379805426,2014
"CRI",0.0131849379805426,2015
"CRI",0.0131849379805426,2016
"CRI",0.0131849379805426,2017
"CRI",0.0131849379805426,2018
"CRI",0.0131849379805426,2019
"CRI",0.0131849379805426,2020
"CUB",0.0107996109157793,2010
"CUB",0.0107996109157793,2011
"CUB",0.0107996109157793,2012
"CUB",0.0107996109157793,2013
"CUB",0.0107996109157793,2014
"CUB",0.0107996109157793,2015
"CUB",0.0107996109157793,2016
"CUB",0.0107996109157793,2017
"CUB",0.0107996109157793,2018
"CUB",0.0107996109157793,2019
"CUB",0.0107996109157793,2020
"CUW",0.0175668073604695,2010
"CUW",0.0175668073604695,2011
"CUW",0.0175668073604695,2012
"CUW",0.0175668073604695,2013
"CUW",0.0175668073604695,2014
"CUW",0.0175668073604695,2015
"CUW",0.0175668073604695,2016
"CUW",0.0175668073604695,2017
"CUW",0.0175668073604695,2018
"CUW",0.0175668073604695,2019
"CUW",0.0175668073604695,2020
"CYM",0.0359629274449965,2010
"CYM",0.0359629274449965,2011
"CYM",0.0359629274449965,2012
"CYM",0.0359629274449965,2013
"CYM",0.0359629274449965,2014
"CYM",0.0359629274449965,2015
"CYM",0.0359629274449965,2016
"CYM",0.0359629274449965,2017
"CYM",0.0359629274449965,2018
"CYM",0.0359629274449965,2019
"CYM",0.0359629274449965,2020
"CYP",0.01155,2010
"CYP",0.01155,2011
"CYP",0.01155,2012
"CYP",0.01155,2013
"CYP",0.01155,2014
"CYP",0.01155,2015
"CYP",0.01155,2016
"CYP",0.01155,2017
"CYP",0.01155,2018
"CYP",0.01155,2019
"CYP",0.01155,2020
"CZE",0.01055,2010
"CZE",0.01055,2011
"CZE",0.01055,2012
"CZE",0.01055,2013
"CZE",0.01055,2014
"CZE",0.01055,2015
"CZE",0.01055,2016
"CZE",0.01055,2017
"CZE",0.01055,2018
"CZE",0.01055,2019
"CZE",0.01055,2020
"DEU",0.045575,2010
"DEU",0.045575,2011
"DEU",0.045575,2012
"DEU",0.045575,2013
"DEU",0.045575,2014
"DEU",0.045575,2015
"DEU",0.045575,2016
"DEU",0.045575,2017
"DEU",0.045575,2018
"DEU",0.045575,2019
"DEU",0.045575,2020
"DJI",0.00763607391156655,2010
"DJI",0.00763607391156655,2011
"DJI",0.00763607391156655,2012
"DJI",0.00763607391156655,2013
"DJI",0.00763607391156655,2014
"DJI",0.00763607391156655,2015
"DJI",0.00763607391156655,2016
"DJI",0.00763607391156655,2017
"DJI",0.00763607391156655,2018
"DJI",0.00763607391156655,2019
"DJI",0.00763607391156655,2020
"DMA",0.0100578162664495,2010
"DMA",0.0100578162664495,2011
"DMA",0.0100578162664495,2012
"DMA",0.0100578162664495,2013
"DMA",0.0100578162664495,2014
"DMA",0.0100578162664495,2015
"DMA",0.0100578162664495,2016
"DMA",0.0100578162664495,2017
"DMA",0.0100578162664495,2018
"DMA",0.0100578162664495,2019
"DMA",0.0100578162664495,2020
"DNK",0.047475,2010
"DNK",0.047475,2011
"DNK",0.047475,2012
"DNK",0.047475,2013
"DNK",0.047475,2014
"DNK",0.047475,2015
"DNK",0.047475,2016
"DNK",0.047475,2017
"DNK",0.047475,2018
"DNK",0.047475,2019
"DNK",0.047475,2020
"DOM",0.0119042942736461,2010
"DOM",0.0119042942736461,2011
"DOM",0.0119042942736461,2012
"DOM",0.0119042942736461,2013
"DOM",0.0119042942736461,2014
"DOM",0.0119042942736461,2015
"DOM",0.0119042942736461,2016
"DOM",0.0119042942736461,2017
"DOM",0.0119042942736461,2018
"DOM",0.0119042942736461,2019
"DOM",0.0119042942736461,2020
"DZA",0.0025,2010
"DZA",0.0025,2011
"DZA",0.0025,2012
"DZA",0.0025,2013
"DZA",0.0025,2014
"DZA",0.0025,2015
"DZA",0.0025,2016
"DZA",0.0025,2017
"DZA",0.0025,2018
"DZA",0.0025,2019
"DZA",0.0025,2020
"ECU",0.0103405707656516,2010
"ECU",0.0103405707656516,2011
"ECU",0.0103405707656516,2012
"ECU",0.0103405707656516,2013
"ECU",0.0103405707656516,2014
"ECU",0.0103405707656516,2015
"ECU",0.0103405707656516,2016
"ECU",0.0103405707656516,2017
"ECU",0.0103405707656516,2018
"ECU",0.0103405707656516,2019
"ECU",0.0103405707656516,2020
"EGY",0.0175,2010
"EGY",0.0175,2011
"EGY",0.0175,2012
"EGY",0.0175,2013
"EGY",0.0175,2014
"EGY",0.0175,2015
"EGY",0.0175,2016
"EGY",0.0175,2017
"EGY",0.0175,2018
"EGY",0.0175,2019
"EGY",0.0175,2020
"ERI",0.00536026820250429,2010
"ERI",0.00536026820250429,2011
"ERI",0.00536026820250429,2012
"ERI",0.00536026820250429,2013
"ERI",0.00536026820250429,2014
"ERI",0.00536026820250429,2015
"ERI",0.00536026820250429,2016
"ERI",0.00536026820250429,2017
"ERI",0.00536026820250429,2018
"ERI",0.00536026820250429,2019
"ERI",0.00536026820250429,2020
"ESP",0.041125,2010
"ESP",0.041125,2011
"ESP",0.041125,2012
"ESP",0.041125,2013
"ESP",0.041125,2014
"ESP",0.041125,2015
"ESP",0.041125,2016
"ESP",0.041125,2017
"ESP",0.041125,2018
"ESP",0.041125,2019
"ESP",0.041125,2020
"EST",0.009,2010
"EST",0.009,2011
"EST",0.009,2012
"EST",0.009,2013
"EST",0.009,2014
"EST",0.009,2015
"EST",0.009,2016
"EST",0.009,2017
"EST",0.009,2018
"EST",0.009,2019
"EST",0.009,2020
"ETH",0.00653959554260615,2010
"ETH",0.00653959554260615,2011
"ETH",0.00653959554260615,2012
"ETH",0.00653959554260615,2013
"ETH",0.00653959554260615,2014
"ETH",0.00653959554260615,2015
"ETH",0.00653959554260615,2016
"ETH",0.00653959554260615,2017
"ETH",0.00653959554260615,2018
"ETH",0.00653959554260615,2019
"ETH",0.00653959554260615,2020
"FIN",0.031125,2010
"FIN",0.031125,2011
"FIN",0.031125,2012
"FIN",0.031125,2013
"FIN",0.031125,2014
"FIN",0.031125,2015
"FIN",0.031125,2016
"FIN",0.031125,2017
"FIN",0.031125,2018
"FIN",0.031125,2019
"FIN",0.031125,2020
"FJI",0.00962962168037328,2010
"FJI",0.00962962168037328,2011
"FJI",0.00962962168037328,2012
"FJI",0.00962962168037328,2013
"FJI",0.00962962168037328,2014
"FJI",0.00962962168037328,2015
"FJI",0.00962962168037328,2016
"FJI",0.00962962168037328,2017
"FJI",0.00962962168037328,2018
"FJI",0.00962962168037328,2019
"FJI",0.00962962168037328,2020
"FRA",0.04315,2010
"FRA",0.04315,2011
"FRA",0.04315,2012
"FRA",0.04315,2013
"FRA",0.04315,2014
"FRA",0.04315,2015
"FRA",0.04315,2016
"FRA",0.04315,2017
"FRA",0.04315,2018
"FRA",0.04315,2019
"FRA",0.04315,2020
"FRO",0.0255982972209349,2010
"FRO",0.0255982972209349,2011
"FRO",0.0255982972209349,2012
"FRO",0.0255982972209349,2013
"FRO",0.0255982972209349,2014
"FRO",0.0255982972209349,2015
"FRO",0.0255982972209349,2016
"FRO",0.0255982972209349,2017
"FRO",0.0255982972209349,2018
"FRO",0.0255982972209349,2019
"FRO",0.0255982972209349,2020
"FSM",0.00612785248693203,2010
"FSM",0.00612785248693203,2011
"FSM",0.00612785248693203,2012
"FSM",0.00612785248693203,2013
"FSM",0.00612785248693203,2014
"FSM",0.00612785248693203,2015
"FSM",0.00612785248693203,2016
"FSM",0.00612785248693203,2017
"FSM",0.00612785248693203,2018
"FSM",0.00612785248693203,2019
"FSM",0.00612785248693203,2020
"GAB",0.0133051683841901,2010
"GAB",0.0133051683841901,2011
"GAB",0.0133051683841901,2012
"GAB",0.0133051683841901,2013
"GAB",0.0133051683841901,2014
"GAB",0.0133051683841901,2015
"GAB",0.0133051683841901,2016
"GAB",0.0133051683841901,2017
"GAB",0.0133051683841901,2018
"GAB",0.0133051683841901,2019
"GAB",0.0133051683841901,2020
"GBR",0.040575,2010
"GBR",0.040575,2011
"GBR",0.040575,2012
"GBR",0.040575,2013
"GBR",0.040575,2014
"GBR",0.040575,2015
"GBR",0.040575,2016
"GBR",0.040575,2017
"GBR",0.040575,2018
"GBR",0.040575,2019
"GBR",0.040575,2020
"GEO",0.0105278397892252,2010
"GEO",0.0105278397892252,2011
"GEO",0.0105278397892252,2012
"GEO",0.0105278397892252,2013
"GEO",0.0105278397892252,2014
"GEO",0.0105278397892252,2015
"GEO",0.0105278397892252,2016
"GEO",0.0105278397892252,2017
"GEO",0.0105278397892252,2018
"GEO",0.0105278397892252,2019
"GEO",0.0105278397892252,2020
"GHA",0.00622080377002834,2010
"GHA",0.00622080377002834,2011
"GHA",0.00622080377002834,2012
"GHA",0.00622080377002834,2013
"GHA",0.00622080377002834,2014
"GHA",0.00622080377002834,2015
"GHA",0.00622080377002834,2016
"GHA",0.00622080377002834,2017
"GHA",0.00622080377002834,2018
"GHA",0.00622080377002834,2019
"GHA",0.00622080377002834,2020
"GIB",0.0252696193316894,2010
"GIB",0.0252696193316894,2011
"GIB",0.0252696193316894,2012
"GIB",0.0252696193316894,2013
"GIB",0.0252696193316894,2014
"GIB",0.0252696193316894,2015
"GIB",0.0252696193316894,2016
"GIB",0.0252696193316894,2017
"GIB",0.0252696193316894,2018
"GIB",0.0252696193316894,2019
"GIB",0.0252696193316894,2020
"GIN",0.00536068680010439,2010
"GIN",0.00536068680010439,2011
"GIN",0.00536068680010439,2012
"GIN",0.00536068680010439,2013
"GIN",0.00536068680010439,2014
"GIN",0.00536068680010439,2015
"GIN",0.00536068680010439,2016
"GIN",0.00536068680010439,2017
"GIN",0.00536068680010439,2018
"GIN",0.00536068680010439,2019
"GIN",0.00536068680010439,2020
"GMB",0.00554383067494705,2010
"GMB",0.00554383067494705,2011
"GMB",0.00554383067494705,2012
"GMB",0.00554383067494705,2013
"GMB",0.00554383067494705,2014
"GMB",0.00554383067494705,2015
"GMB",0.00554383067494705,2016
"GMB",0.00554383067494705,2017
"GMB",0.00554383067494705,2018
"GMB",0.00554383067494705,2019
"GMB",0.00554383067494705,2020
"GNB",0.00536835743650438,2010
"GNB",0.00536835743650438,2011
"GNB",0.00536835743650438,2012
"GNB",0.00536835743650438,2013
"GNB",0.00536835743650438,2014
"GNB",0.00536835743650438,2015
"GNB",0.00536835743650438,2016
"GNB",0.00536835743650438,2017
"GNB",0.00536835743650438,2018
"GNB",0.00536835743650438,2019
"GNB",0.00536835743650438,2020
"GNQ",0.0163073215815796,2010
"GNQ",0.0163073215815796,2011
"GNQ",0.0163073215815796,2012
"GNQ",0.0163073215815796,2013
"GNQ",0.0163073215815796,2014
"GNQ",0.0163073215815796,2015
"GNQ",0.0163073215815796,2016
"GNQ",0.0163073215815796,2017
"GNQ",0.0163073215815796,2018
"GNQ",0.0163073215815796,2019
"GNQ",0.0163073215815796,2020
"GRC",0.0191017712931735,2010
"GRC",0.0191017712931735,2011
"GRC",0.0191017712931735,2012
"GRC",0.0191017712931735,2013
"GRC",0.0191017712931735,2014
"GRC",0.0191017712931735,2015
"GRC",0.0191017712931735,2016
"GRC",0.0191017712931735,2017
"GRC",0.0191017712931735,2018
"GRC",0.0191017712931735,2019
"GRC",0.0191017712931735,2020
"GRD",5e-04,2010
"GRD",5e-04,2011
"GRD",5e-04,2012
"GRD",5e-04,2013
"GRD",5e-04,2014
"GRD",5e-04,2015
"GRD",5e-04,2016
"GRD",5e-04,2017
"GRD",5e-04,2018
"GRD",5e-04,2019
"GRD",5e-04,2020
"GRL",0.0253824411429002,2010
"GRL",0.0253824411429002,2011
"GRL",0.0253824411429002,2012
"GRL",0.0253824411429002,2013
"GRL",0.0253824411429002,2014
"GRL",0.0253824411429002,2015
"GRL",0.0253824411429002,2016
"GRL",0.0253824411429002,2017
"GRL",0.0253824411429002,2018
"GRL",0.0253824411429002,2019
"GRL",0.0253824411429002,2020
"GTM",0.0085493722160017,2010
"GTM",0.0085493722160017,2011
"GTM",0.0085493722160017,2012
"GTM",0.0085493722160017,2013
"GTM",0.0085493722160017,2014
"GTM",0.0085493722160017,2015
"GTM",0.0085493722160017,2016
"GTM",0.0085493722160017,2017
"GTM",0.0085493722160017,2018
"GTM",0.0085493722160017,2019
"GTM",0.0085493722160017,2020
"GUM",0.0325738018485612,2010
"GUM",0.0325738018485612,2011
"GUM",0.0325738018485612,2012
"GUM",0.0325738018485612,2013
"GUM",0.0325738018485612,2014
"GUM",0.0325738018485612,2015
"GUM",0.0325738018485612,2016
"GUM",0.0325738018485612,2017
"GUM",0.0325738018485612,2018
"GUM",0.0325738018485612,2019
"GUM",0.0325738018485612,2020
"GUY",0.00916443419958675,2010
"GUY",0.00916443419958675,2011
"GUY",0.00916443419958675,2012
"GUY",0.00916443419958675,2013
