,Nation,iso_code3,Year,frac_trns_mtkm_dem_freight_rail_freight
2397,Lesotho,LSO,2041,0.16546762589928007
2398,Lesotho,LSO,2042,0.16546762589928007
2399,Lesotho,LSO,2043,0.16546762589928007
2400,Lesotho,LSO,2044,0.16546762589928007
2401,Lesotho,LSO,2045,0.16546762589928007
2402,Lesotho,LSO,2046,0.16546762589928007
2403,Lesotho,LSO,2047,0.16546762589928007
2404,Lesotho,LSO,2048,0.16546762589928007
2405,Lesotho,LSO,2049,0.16546762589928007
2406,Lesotho,LSO,2050,0.16546762589928007
2407,Lithuania,LTU,2022,0.08748747690585276
2408,Lithuania,LTU,2023,0.08748747690585276
2409,Lithuania,LTU,2024,0.08748747690585276
2410,Lithuania,LTU,2025,0.08748747690585276
2411,Lithuania,LTU,2026,0.08748747690585276
2412,Lithuania,LTU,2027,0.08748747690585276
2413,Lithuania,LTU,2028,0.08748747690585276
2414,Lithuania,LTU,2029,0.08748747690585276
2415,Lithuania,LTU,2030,0.08748747690585276
2416,Lithuania,LTU,2031,0.08748747690585276
2417,Lithuania,LTU,2032,0.08748747690585276
2418,Lithuania,LTU,2033,0.08748747690585276
2419,Lithuania,LTU,2034,0.08748747690585276
2420,Lithuania,LTU,2035,0.08748747690585276
2421,Lithuania,LTU,2036,0.08748747690585276
2422,Lithuania,LTU,2037,0.08748747690585276
2423,Lithuania,LTU,2038,0.08748747690585276
2424,Lithuania,LTU,2039,0.08748747690585276
2425,Lithuania,LTU,2040,0.08748747690585276
2426,Lithuania,LTU,2041,0.08748747690585276
2427,Lithuania,LTU,2042,0.08748747690585276
2428,Lithuania,LTU,2043,0.08748747690585276
2429,Lithuania,LTU,2044,0.08748747690585276
2430,Lithuania,LTU,2045,0.08748747690585276
2431,Lithuania,LTU,2046,0.08748747690585276
2432,Lithuania,LTU,2047,0.08748747690585276
2433,Lithuania,LTU,2048,0.08748747690585276
2434,Lithuania,LTU,2049,0.08748747690585276
2435,Lithuania,LTU,2050,0.08748747690585276
2436,Luxembourg,LUX,2022,0.006155032204695647
2437,Luxembourg,LUX,2023,0.006155032204695647
2438,Luxembourg,LUX,2024,0.006155032204695647
2439,Luxembourg,LUX,2025,0.006155032204695647
2440,Luxembourg,LUX,2026,0.006155032204695647
2441,Luxembourg,LUX,2027,0.006155032204695647
2442,Luxembourg,LUX,2028,0.006155032204695647
2443,Luxembourg,LUX,2029,0.006155032204695647
2444,Luxembourg,LUX,2030,0.006155032204695647
2445,Luxembourg,LUX,2031,0.006155032204695647
2446,Luxembourg,LUX,2032,0.006155032204695647
2447,Luxembourg,LUX,2033,0.006155032204695647
2448,Luxembourg,LUX,2034,0.006155032204695647
2449,Luxembourg,LUX,2035,0.006155032204695647
2450,Luxembourg,LUX,2036,0.006155032204695647
2451,Luxembourg,LUX,2037,0.006155032204695647
2452,Luxembourg,LUX,2038,0.006155032204695647
2453,Luxembourg,LUX,2039,0.006155032204695647
2454,Luxembourg,LUX,2040,0.006155032204695647
2455,Luxembourg,LUX,2041,0.006155032204695647
2456,Luxembourg,LUX,2042,0.006155032204695647
2457,Luxembourg,LUX,2043,0.006155032204695647
2458,Luxembourg,LUX,2044,0.006155032204695647
2459,Luxembourg,LUX,2045,0.006155032204695647
2460,Luxembourg,LUX,2046,0.006155032204695647
2461,Luxembourg,LUX,2047,0.006155032204695647
2462,Luxembourg,LUX,2048,0.006155032204695647
2463,Luxembourg,LUX,2049,0.006155032204695647
2464,Luxembourg,LUX,2050,0.006155032204695647
2465,Latvia,LVA,2022,0.14190323627064136
2466,Latvia,LVA,2023,0.14190323627064136
2467,Latvia,LVA,2024,0.14190323627064136
2468,Latvia,LVA,2025,0.14190323627064136
2469,Latvia,LVA,2026,0.14190323627064136
2470,Latvia,LVA,2027,0.14190323627064136
2471,Latvia,LVA,2028,0.14190323627064136
2472,Latvia,LVA,2029,0.14190323627064136
2473,Latvia,LVA,2030,0.14190323627064136
2474,Latvia,LVA,2031,0.14190323627064136
2475,Latvia,LVA,2032,0.14190323627064136
2476,Latvia,LVA,2033,0.14190323627064136
2477,Latvia,LVA,2034,0.14190323627064136
2478,Latvia,LVA,2035,0.14190323627064136
2479,Latvia,LVA,2036,0.14190323627064136
2480,Latvia,LVA,2037,0.14190323627064136
2481,Latvia,LVA,2038,0.14190323627064136
2482,Latvia,LVA,2039,0.14190323627064136
2483,Latvia,LVA,2040,0.14190323627064136
2484,Latvia,LVA,2041,0.14190323627064136
2485,Latvia,LVA,2042,0.14190323627064136
2486,Latvia,LVA,2043,0.14190323627064136
2487,Latvia,LVA,2044,0.14190323627064136
2488,Latvia,LVA,2045,0.14190323627064136
2489,Latvia,LVA,2046,0.14190323627064136
2490,Latvia,LVA,2047,0.14190323627064136
2491,Latvia,LVA,2048,0.14190323627064136
2492,Latvia,LVA,2049,0.14190323627064136
2493,Latvia,LVA,2050,0.14190323627064136
2494,Morocco,MAR,2022,0.33957370613831783
2495,Morocco,MAR,2023,0.33957370613831783
2496,Morocco,MAR,2024,0.33957370613831783
2497,Morocco,MAR,2025,0.33957370613831783
2498,Morocco,MAR,2026,0.33957370613831783
2499,Morocco,MAR,2027,0.33957370613831783
2500,Morocco,MAR,2028,0.33957370613831783
2501,Morocco,MAR,2029,0.33957370613831783
2502,Morocco,MAR,2030,0.33957370613831783
2503,Morocco,MAR,2031,0.33957370613831783
2504,Morocco,MAR,2032,0.33957370613831783
2505,Morocco,MAR,2033,0.33957370613831783
2506,Morocco,MAR,2034,0.33957370613831783
2507,Morocco,MAR,2035,0.33957370613831783
2508,Morocco,MAR,2036,0.33957370613831783
2509,Morocco,MAR,2037,0.33957370613831783
2510,Morocco,MAR,2038,0.33957370613831783
2511,Morocco,MAR,2039,0.33957370613831783
2512,Morocco,MAR,2040,0.33957370613831783
2513,Morocco,MAR,2041,0.33957370613831783
2514,Morocco,MAR,2042,0.33957370613831783
2515,Morocco,MAR,2043,0.33957370613831783
2516,Morocco,MAR,2044,0.33957370613831783
2517,Morocco,MAR,2045,0.33957370613831783
2518,Morocco,MAR,2046,0.33957370613831783
2519,Morocco,MAR,2047,0.33957370613831783
2520,Morocco,MAR,2048,0.33957370613831783
2521,Morocco,MAR,2049,0.33957370613831783
2522,Morocco,MAR,2050,0.33957370613831783
2523,Madagascar,MDG,2022,0.1654676258992804
2524,Madagascar,MDG,2023,0.1654676258992804
2525,Madagascar,MDG,2024,0.1654676258992804
2526,Madagascar,MDG,2025,0.1654676258992804
2527,Madagascar,MDG,2026,0.1654676258992804
2528,Madagascar,MDG,2027,0.1654676258992804
2529,Madagascar,MDG,2028,0.1654676258992804
2530,Madagascar,MDG,2029,0.1654676258992804
2531,Madagascar,MDG,2030,0.1654676258992804
2532,Madagascar,MDG,2031,0.1654676258992804
2533,Madagascar,MDG,2032,0.1654676258992804
2534,Madagascar,MDG,2033,0.1654676258992804
2535,Madagascar,MDG,2034,0.1654676258992804
2536,Madagascar,MDG,2035,0.1654676258992804
2537,Madagascar,MDG,2036,0.1654676258992804
2538,Madagascar,MDG,2037,0.1654676258992804
2539,Madagascar,MDG,2038,0.1654676258992804
2540,Madagascar,MDG,2039,0.1654676258992804
2541,Madagascar,MDG,2040,0.1654676258992804
2542,Madagascar,MDG,2041,0.1654676258992804
2543,Madagascar,MDG,2042,0.1654676258992804
2544,Madagascar,MDG,2043,0.1654676258992804
2545,Madagascar,MDG,2044,0.1654676258992804
2546,Madagascar,MDG,2045,0.1654676258992804
2547,Madagascar,MDG,2046,0.1654676258992804
2548,Madagascar,MDG,2047,0.1654676258992804
2549,Madagascar,MDG,2048,0.1654676258992804
2550,Madagascar,MDG,2049,0.1654676258992804
2551,Madagascar,MDG,2050,0.1654676258992804
2552,Maldives,MDV,2022,0.1654676258992808
2553,Maldives,MDV,2023,0.1654676258992808
2554,Maldives,MDV,2024,0.1654676258992808
2555,Maldives,MDV,2025,0.1654676258992808
2556,Maldives,MDV,2026,0.1654676258992808
2557,Maldives,MDV,2027,0.1654676258992808
2558,Maldives,MDV,2028,0.1654676258992808
2559,Maldives,MDV,2029,0.1654676258992808
2560,Maldives,MDV,2030,0.1654676258992808
2561,Maldives,MDV,2031,0.1654676258992808
2562,Maldives,MDV,2032,0.1654676258992808
2563,Maldives,MDV,2033,0.1654676258992808
2564,Maldives,MDV,2034,0.1654676258992808
2565,Maldives,MDV,2035,0.1654676258992808
2566,Maldives,MDV,2036,0.1654676258992808
2567,Maldives,MDV,2037,0.1654676258992808
2568,Maldives,MDV,2038,0.1654676258992808
2569,Maldives,MDV,2039,0.1654676258992808
2570,Maldives,MDV,2040,0.1654676258992808
2571,Maldives,MDV,2041,0.1654676258992808
2572,Maldives,MDV,2042,0.1654676258992808
2573,Maldives,MDV,2043,0.1654676258992808
2574,Maldives,MDV,2044,0.1654676258992808
2575,Maldives,MDV,2045,0.1654676258992808
2576,Maldives,MDV,2046,0.1654676258992808
2577,Maldives,MDV,2047,0.1654676258992808
2578,Maldives,MDV,2048,0.1654676258992808
2579,Maldives,MDV,2049,0.1654676258992808
2580,Maldives,MDV,2050,0.1654676258992808
2581,Mexico,MEX,2022,0.10523569845651841
2582,Mexico,MEX,2023,0.10523569845651841
2583,Mexico,MEX,2024,0.10523569845651841
2584,Mexico,MEX,2025,0.10523569845651841
2585,Mexico,MEX,2026,0.10523569845651841
2586,Mexico,MEX,2027,0.10523569845651841
2587,Mexico,MEX,2028,0.10523569845651841
2588,Mexico,MEX,2029,0.10523569845651841
2589,Mexico,MEX,2030,0.10523569845651841
2590,Mexico,MEX,2031,0.10523569845651841
2591,Mexico,MEX,2032,0.10523569845651841
2592,Mexico,MEX,2033,0.10523569845651841
2593,Mexico,MEX,2034,0.10523569845651841
2594,Mexico,MEX,2035,0.10523569845651841
2595,Mexico,MEX,2036,0.10523569845651841
2596,Mexico,MEX,2037,0.10523569845651841
2597,Mexico,MEX,2038,0.10523569845651841
2598,Mexico,MEX,2039,0.10523569845651841
2599,Mexico,MEX,2040,0.10523569845651841
2600,Mexico,MEX,2041,0.10523569845651841
2601,Mexico,MEX,2042,0.10523569845651841
2602,Mexico,MEX,2043,0.10523569845651841
2603,Mexico,MEX,2044,0.10523569845651841
2604,Mexico,MEX,2045,0.10523569845651841
2605,Mexico,MEX,2046,0.10523569845651841
2606,Mexico,MEX,2047,0.10523569845651841
2607,Mexico,MEX,2048,0.10523569845651841
2608,Mexico,MEX,2049,0.10523569845651841
2609,Mexico,MEX,2050,0.10523569845651841
2610,North Macedonia,MKD,2022,0.013776278490552402
2611,North Macedonia,MKD,2023,0.013776278490552402
2612,North Macedonia,MKD,2024,0.013776278490552402
2613,North Macedonia,MKD,2025,0.013776278490552402
2614,North Macedonia,MKD,2026,0.013776278490552402
2615,North Macedonia,MKD,2027,0.013776278490552402
2616,North Macedonia,MKD,2028,0.013776278490552402
2617,North Macedonia,MKD,2029,0.013776278490552402
2618,North Macedonia,MKD,2030,0.013776278490552402
2619,North Macedonia,MKD,2031,0.013776278490552402
2620,North Macedonia,MKD,2032,0.013776278490552402
2621,North Macedonia,MKD,2033,0.013776278490552402
2622,North Macedonia,MKD,2034,0.013776278490552402
2623,North Macedonia,MKD,2035,0.013776278490552402
2624,North Macedonia,MKD,2036,0.013776278490552402
2625,North Macedonia,MKD,2037,0.013776278490552402
2626,North Macedonia,MKD,2038,0.013776278490552402
2627,North Macedonia,MKD,2039,0.013776278490552402
2628,North Macedonia,MKD,2040,0.013776278490552402
2629,North Macedonia,MKD,2041,0.013776278490552402
2630,North Macedonia,MKD,2042,0.013776278490552402
2631,North Macedonia,MKD,2043,0.013776278490552402
2632,North Macedonia,MKD,2044,0.013776278490552402
2633,North Macedonia,MKD,2045,0.013776278490552402
2634,North Macedonia,MKD,2046,0.013776278490552402
2635,North Macedonia,MKD,2047,0.013776278490552402
2636,North Macedonia,MKD,2048,0.013776278490552402
2637,North Macedonia,MKD,2049,0.013776278490552402
2638,North Macedonia,MKD,2050,0.013776278490552402
2639,Mali,MLI,2022,0.16546762589928035
2640,Mali,MLI,2023,0.16546762589928035
2641,Mali,MLI,2024,0.16546762589928035
2642,Mali,MLI,2025,0.16546762589928035
2643,Mali,MLI,2026,0.16546762589928035
2644,Mali,MLI,2027,0.16546762589928035
2645,Mali,MLI,2028,0.16546762589928035
2646,Mali,MLI,2029,0.16546762589928035
2647,Mali,MLI,2030,0.16546762589928035
2648,Mali,MLI,2031,0.16546762589928035
2649,Mali,MLI,2032,0.16546762589928035
2650,Mali,MLI,2033,0.16546762589928035
2651,Mali,MLI,2034,0.16546762589928035
2652,Mali,MLI,2035,0.16546762589928035
2653,Mali,MLI,2036,0.16546762589928035
2654,Mali,MLI,2037,0.16546762589928035
2655,Mali,MLI,2038,0.16546762589928035
2656,Mali,MLI,2039,0.16546762589928035
2657,Mali,MLI,2040,0.16546762589928035
2658,Mali,MLI,2041,0.16546762589928035
2659,Mali,MLI,2042,0.16546762589928035
2660,Mali,MLI,2043,0.16546762589928035
2661,Mali,MLI,2044,0.16546762589928035
2662,Mali,MLI,2045,0.16546762589928035
2663,Mali,MLI,2046,0.16546762589928035
2664,Mali,MLI,2047,0.16546762589928035
2665,Mali,MLI,2048,0.16546762589928035
2666,Mali,MLI,2049,0.16546762589928035
2667,Mali,MLI,2050,0.16546762589928035
2668,Malta,MLT,2022,0.16546762589928038
2669,Malta,MLT,2023,0.16546762589928038
2670,Malta,MLT,2024,0.16546762589928038
2671,Malta,MLT,2025,0.16546762589928038
2672,Malta,MLT,2026,0.16546762589928038
2673,Malta,MLT,2027,0.16546762589928038
2674,Malta,MLT,2028,0.16546762589928038
2675,Malta,MLT,2029,0.16546762589928038
2676,Malta,MLT,2030,0.16546762589928038
2677,Malta,MLT,2031,0.16546762589928038
2678,Malta,MLT,2032,0.16546762589928038
2679,Malta,MLT,2033,0.16546762589928038
2680,Malta,MLT,2034,0.16546762589928038
2681,Malta,MLT,2035,0.16546762589928038
2682,Malta,MLT,2036,0.16546762589928038
2683,Malta,MLT,2037,0.16546762589928038
2684,Malta,MLT,2038,0.16546762589928038
2685,Malta,MLT,2039,0.16546762589928038
2686,Malta,MLT,2040,0.16546762589928038
2687,Malta,MLT,2041,0.16546762589928038
2688,Malta,MLT,2042,0.16546762589928038
2689,Malta,MLT,2043,0.16546762589928038
2690,Malta,MLT,2044,0.16546762589928038
2691,Malta,MLT,2045,0.16546762589928038
2692,Malta,MLT,2046,0.16546762589928038
2693,Malta,MLT,2047,0.16546762589928038
2694,Malta,MLT,2048,0.16546762589928038
2695,Malta,MLT,2049,0.16546762589928038
2696,Malta,MLT,2050,0.16546762589928038
2697,Myanmar,MMR,2022,0.16546762589928068
2698,Myanmar,MMR,2023,0.16546762589928068
2699,Myanmar,MMR,2024,0.16546762589928068
2700,Myanmar,MMR,2025,0.16546762589928068
2701,Myanmar,MMR,2026,0.16546762589928068
2702,Myanmar,MMR,2027,0.16546762589928068
2703,Myanmar,MMR,2028,0.16546762589928068
2704,Myanmar,MMR,2029,0.16546762589928068
2705,Myanmar,MMR,2030,0.16546762589928068
2706,Myanmar,MMR,2031,0.16546762589928068
2707,Myanmar,MMR,2032,0.16546762589928068
2708,Myanmar,MMR,2033,0.16546762589928068
2709,Myanmar,MMR,2034,0.16546762589928068
2710,Myanmar,MMR,2035,0.16546762589928068
2711,Myanmar,MMR,2036,0.16546762589928068
2712,Myanmar,MMR,2037,0.16546762589928068
2713,Myanmar,MMR,2038,0.16546762589928068
2714,Myanmar,MMR,2039,0.16546762589928068
2715,Myanmar,MMR,2040,0.16546762589928068
2716,Myanmar,MMR,2041,0.16546762589928068
2717,Myanmar,MMR,2042,0.16546762589928068
2718,Myanmar,MMR,2043,0.16546762589928068
2719,Myanmar,MMR,2044,0.16546762589928068
2720,Myanmar,MMR,2045,0.16546762589928068
2721,Myanmar,MMR,2046,0.16546762589928068
2722,Myanmar,MMR,2047,0.16546762589928068
2723,Myanmar,MMR,2048,0.16546762589928068
2724,Myanmar,MMR,2049,0.16546762589928068
2725,Myanmar,MMR,2050,0.16546762589928068
2726,Montenegro,MNE,2022,0.5964177806390911
2727,Montenegro,MNE,2023,0.5964177806390911
2728,Montenegro,MNE,2024,0.5964177806390911
2729,Montenegro,MNE,2025,0.5964177806390911
2730,Montenegro,MNE,2026,0.5964177806390911
2731,Montenegro,MNE,2027,0.5964177806390911
2732,Montenegro,MNE,2028,0.5964177806390911
2733,Montenegro,MNE,2029,0.5964177806390911
2734,Montenegro,MNE,2030,0.5964177806390911
2735,Montenegro,MNE,2031,0.5964177806390911
2736,Montenegro,MNE,2032,0.5964177806390911
2737,Montenegro,MNE,2033,0.5964177806390911
2738,Montenegro,MNE,2034,0.5964177806390911
2739,Montenegro,MNE,2035,0.5964177806390911
2740,Montenegro,MNE,2036,0.5964177806390911
2741,Montenegro,MNE,2037,0.5964177806390911
2742,Montenegro,MNE,2038,0.5964177806390911
2743,Montenegro,MNE,2039,0.5964177806390911
2744,Montenegro,MNE,2040,0.5964177806390911
2745,Montenegro,MNE,2041,0.5964177806390911
2746,Montenegro,MNE,2042,0.5964177806390911
2747,Montenegro,MNE,2043,0.5964177806390911
2748,Montenegro,MNE,2044,0.5964177806390911
2749,Montenegro,MNE,2045,0.5964177806390911
2750,Montenegro,MNE,2046,0.5964177806390911
2751,Montenegro,MNE,2047,0.5964177806390911
2752,Montenegro,MNE,2048,0.5964177806390911
2753,Montenegro,MNE,2049,0.5964177806390911
2754,Montenegro,MNE,2050,0.5964177806390911
2755,Mongolia,MNG,2022,0.1654676258992805
2756,Mongolia,MNG,2023,0.1654676258992805
2757,Mongolia,MNG,2024,0.1654676258992805
2758,Mongolia,MNG,2025,0.1654676258992805
2759,Mongolia,MNG,2026,0.1654676258992805
2760,Mongolia,MNG,2027,0.1654676258992805
2761,Mongolia,MNG,2028,0.1654676258992805
2762,Mongolia,MNG,2029,0.1654676258992805
2763,Mongolia,MNG,2030,0.1654676258992805
2764,Mongolia,MNG,2031,0.1654676258992805
2765,Mongolia,MNG,2032,0.1654676258992805
2766,Mongolia,MNG,2033,0.1654676258992805
2767,Mongolia,MNG,2034,0.1654676258992805
2768,Mongolia,MNG,2035,0.1654676258992805
2769,Mongolia,MNG,2036,0.1654676258992805
2770,Mongolia,MNG,2037,0.1654676258992805
2771,Mongolia,MNG,2038,0.1654676258992805
2772,Mongolia,MNG,2039,0.1654676258992805
2773,Mongolia,MNG,2040,0.1654676258992805
2774,Mongolia,MNG,2041,0.1654676258992805
2775,Mongolia,MNG,2042,0.1654676258992805
2776,Mongolia,MNG,2043,0.1654676258992805
2777,Mongolia,MNG,2044,0.1654676258992805
2778,Mongolia,MNG,2045,0.1654676258992805
2779,Mongolia,MNG,2046,0.1654676258992805
2780,Mongolia,MNG,2047,0.1654676258992805
2781,Mongolia,MNG,2048,0.1654676258992805
2782,Mongolia,MNG,2049,0.1654676258992805
2783,Mongolia,MNG,2050,0.1654676258992805
2784,Mozambique,MOZ,2022,0.16546762589927996
2785,Mozambique,MOZ,2023,0.16546762589927996
2786,Mozambique,MOZ,2024,0.16546762589927996
2787,Mozambique,MOZ,2025,0.16546762589927996
2788,Mozambique,MOZ,2026,0.16546762589927996
2789,Mozambique,MOZ,2027,0.16546762589927996
2790,Mozambique,MOZ,2028,0.16546762589927996
2791,Mozambique,MOZ,2029,0.16546762589927996
2792,Mozambique,MOZ,2030,0.16546762589927996
2793,Mozambique,MOZ,2031,0.16546762589927996
2794,Mozambique,MOZ,2032,0.16546762589927996
2795,Mozambique,MOZ,2033,0.16546762589927996
2796,Mozambique,MOZ,2034,0.16546762589927996
2797,Mozambique,MOZ,2035,0.16546762589927996
2798,Mozambique,MOZ,2036,0.16546762589927996
2799,Mozambique,MOZ,2037,0.16546762589927996
2800,Mozambique,MOZ,2038,0.16546762589927996
2801,Mozambique,MOZ,2039,0.16546762589927996
2802,Mozambique,MOZ,2040,0.16546762589927996
2803,Mozambique,MOZ,2041,0.16546762589927996
2804,Mozambique,MOZ,2042,0.16546762589927996
2805,Mozambique,MOZ,2043,0.16546762589927996
2806,Mozambique,MOZ,2044,0.16546762589927996
2807,Mozambique,MOZ,2045,0.16546762589927996
2808,Mozambique,MOZ,2046,0.16546762589927996
2809,Mozambique,MOZ,2047,0.16546762589927996
2810,Mozambique,MOZ,2048,0.16546762589927996
2811,Mozambique,MOZ,2049,0.16546762589927996
2812,Mozambique,MOZ,2050,0.16546762589927996
2813,Mauritania,MRT,2022,0.16546762589928057
2814,Mauritania,MRT,2023,0.16546762589928057
2815,Mauritania,MRT,2024,0.16546762589928057
2816,Mauritania,MRT,2025,0.16546762589928057
2817,Mauritania,MRT,2026,0.16546762589928057
2818,Mauritania,MRT,2027,0.16546762589928057
2819,Mauritania,MRT,2028,0.16546762589928057
2820,Mauritania,MRT,2029,0.16546762589928057
2821,Mauritania,MRT,2030,0.16546762589928057
2822,Mauritania,MRT,2031,0.16546762589928057
2823,Mauritania,MRT,2032,0.16546762589928057
2824,Mauritania,MRT,2033,0.16546762589928057
2825,Mauritania,MRT,2034,0.16546762589928057
2826,Mauritania,MRT,2035,0.16546762589928057
2827,Mauritania,MRT,2036,0.16546762589928057
2828,Mauritania,MRT,2037,0.16546762589928057
2829,Mauritania,MRT,2038,0.16546762589928057
2830,Mauritania,MRT,2039,0.16546762589928057
2831,Mauritania,MRT,2040,0.16546762589928057
2832,Mauritania,MRT,2041,0.16546762589928057
2833,Mauritania,MRT,2042,0.16546762589928057
2834,Mauritania,MRT,2043,0.16546762589928057
2835,Mauritania,MRT,2044,0.16546762589928057
2836,Mauritania,MRT,2045,0.16546762589928057
2837,Mauritania,MRT,2046,0.16546762589928057
2838,Mauritania,MRT,2047,0.16546762589928057
2839,Mauritania,MRT,2048,0.16546762589928057
2840,Mauritania,MRT,2049,0.16546762589928057
2841,Mauritania,MRT,2050,0.16546762589928057
2842,Mauritius,MUS,2022,0.16546762589928007
2843,Mauritius,MUS,2023,0.16546762589928007
2844,Mauritius,MUS,2024,0.16546762589928007
2845,Mauritius,MUS,2025,0.16546762589928007
2846,Mauritius,MUS,2026,0.16546762589928007
2847,Mauritius,MUS,2027,0.16546762589928007
2848,Mauritius,MUS,2028,0.16546762589928007
2849,Mauritius,MUS,2029,0.16546762589928007
2850,Mauritius,MUS,2030,0.16546762589928007
2851,Mauritius,MUS,2031,0.16546762589928007
2852,Mauritius,MUS,2032,0.16546762589928007
2853,Mauritius,MUS,2033,0.16546762589928007
2854,Mauritius,MUS,2034,0.16546762589928007
2855,Mauritius,MUS,2035,0.16546762589928007
2856,Mauritius,MUS,2036,0.16546762589928007
2857,Mauritius,MUS,2037,0.16546762589928007
2858,Mauritius,MUS,2038,0.16546762589928007
2859,Mauritius,MUS,2039,0.16546762589928007
2860,Mauritius,MUS,2040,0.16546762589928007
2861,Mauritius,MUS,2041,0.16546762589928007
2862,Mauritius,MUS,2042,0.16546762589928007
2863,Mauritius,MUS,2043,0.16546762589928007
2864,Mauritius,MUS,2044,0.16546762589928007
2865,Mauritius,MUS,2045,0.16546762589928007
2866,Mauritius,MUS,2046,0.16546762589928007
2867,Mauritius,MUS,2047,0.16546762589928007
2868,Mauritius,MUS,2048,0.16546762589928007
2869,Mauritius,MUS,2049,0.16546762589928007
2870,Mauritius,MUS,2050,0.16546762589928007
2871,Malawi,MWI,2022,0.16546762589928035
2872,Malawi,MWI,2023,0.16546762589928035
2873,Malawi,MWI,2024,0.16546762589928035
2874,Malawi,MWI,2025,0.16546762589928035
2875,Malawi,MWI,2026,0.16546762589928035
2876,Malawi,MWI,2027,0.16546762589928035
2877,Malawi,MWI,2028,0.16546762589928035
2878,Malawi,MWI,2029,0.16546762589928035
2879,Malawi,MWI,2030,0.16546762589928035
2880,Malawi,MWI,2031,0.16546762589928035
2881,Malawi,MWI,2032,0.16546762589928035
2882,Malawi,MWI,2033,0.16546762589928035
2883,Malawi,MWI,2034,0.16546762589928035
2884,Malawi,MWI,2035,0.16546762589928035
2885,Malawi,MWI,2036,0.16546762589928035
2886,Malawi,MWI,2037,0.16546762589928035
2887,Malawi,MWI,2038,0.16546762589928035
2888,Malawi,MWI,2039,0.16546762589928035
2889,Malawi,MWI,2040,0.16546762589928035
2890,Malawi,MWI,2041,0.16546762589928035
2891,Malawi,MWI,2042,0.16546762589928035
2892,Malawi,MWI,2043,0.16546762589928035
2893,Malawi,MWI,2044,0.16546762589928035
2894,Malawi,MWI,2045,0.16546762589928035
2895,Malawi,MWI,2046,0.16546762589928035
2896,Malawi,MWI,2047,0.16546762589928035
2897,Malawi,MWI,2048,0.16546762589928035
2898,Malawi,MWI,2049,0.16546762589928035
2899,Malawi,MWI,2050,0.16546762589928035
2900,Malaysia,MYS,2022,0.20201789779072207
2901,Malaysia,MYS,2023,0.20201789779072207
2902,Malaysia,MYS,2024,0.20201789779072207
2903,Malaysia,MYS,2025,0.20201789779072207
2904,Malaysia,MYS,2026,0.20201789779072207
2905,Malaysia,MYS,2027,0.20201789779072207
2906,Malaysia,MYS,2028,0.20201789779072207
2907,Malaysia,MYS,2029,0.20201789779072207
2908,Malaysia,MYS,2030,0.20201789779072207
2909,Malaysia,MYS,2031,0.20201789779072207
2910,Malaysia,MYS,2032,0.20201789779072207
2911,Malaysia,MYS,2033,0.20201789779072207
2912,Malaysia,MYS,2034,0.20201789779072207
2913,Malaysia,MYS,2035,0.20201789779072207
2914,Malaysia,MYS,2036,0.20201789779072207
2915,Malaysia,MYS,2037,0.20201789779072207
2916,Malaysia,MYS,2038,0.20201789779072207
2917,Malaysia,MYS,2039,0.20201789779072207
2918,Malaysia,MYS,2040,0.20201789779072207
2919,Malaysia,MYS,2041,0.20201789779072207
2920,Malaysia,MYS,2042,0.20201789779072207
2921,Malaysia,MYS,2043,0.20201789779072207
2922,Malaysia,MYS,2044,0.20201789779072207
2923,Malaysia,MYS,2045,0.20201789779072207
2924,Malaysia,MYS,2046,0.20201789779072207
2925,Malaysia,MYS,2047,0.20201789779072207
2926,Malaysia,MYS,2048,0.20201789779072207
2927,Malaysia,MYS,2049,0.20201789779072207
2928,Malaysia,MYS,2050,0.20201789779072207
2929,Namibia,NAM,2022,0.1654676258992803
2930,Namibia,NAM,2023,0.1654676258992803
2931,Namibia,NAM,2024,0.1654676258992803
2932,Namibia,NAM,2025,0.1654676258992803
2933,Namibia,NAM,2026,0.1654676258992803
2934,Namibia,NAM,2027,0.1654676258992803
2935,Namibia,NAM,2028,0.1654676258992803
2936,Namibia,NAM,2029,0.1654676258992803
2937,Namibia,NAM,2030,0.1654676258992803
2938,Namibia,NAM,2031,0.1654676258992803
2939,Namibia,NAM,2032,0.1654676258992803
2940,Namibia,NAM,2033,0.1654676258992803
2941,Namibia,NAM,2034,0.1654676258992803
2942,Namibia,NAM,2035,0.1654676258992803
2943,Namibia,NAM,2036,0.1654676258992803
2944,Namibia,NAM,2037,0.1654676258992803
2945,Namibia,NAM,2038,0.1654676258992803
2946,Namibia,NAM,2039,0.1654676258992803
2947,Namibia,NAM,2040,0.1654676258992803
2948,Namibia,NAM,2041,0.1654676258992803
2949,Namibia,NAM,2042,0.1654676258992803
2950,Namibia,NAM,2043,0.1654676258992803
2951,Namibia,NAM,2044,0.1654676258992803
2952,Namibia,NAM,2045,0.1654676258992803
2953,Namibia,NAM,2046,0.1654676258992803
2954,Namibia,NAM,2047,0.1654676258992803
2955,Namibia,NAM,2048,0.1654676258992803
2956,Namibia,NAM,2049,0.1654676258992803
2957,Namibia,NAM,2050,0.1654676258992803
2958,New Caledonia,NCL,2022,0.21143130044752798
2959,New Caledonia,NCL,2023,0.21143130044752798
2960,New Caledonia,NCL,2024,0.21143130044752798
2961,New Caledonia,NCL,2025,0.21143130044752798
2962,New Caledonia,NCL,2026,0.21143130044752798
