Year,prodinit_ippu_rubber_and_leather_tonne,iso_code3
2045,362476.411541814,"POL"
2046,370803.108532485,"POL"
2047,379321.08385346,"POL"
2048,388034.731491897,"POL"
2049,396948.546372281,"POL"
2050,406067.12667512,"POL"
2021,72842.95,"PRT"
2022,72811.4894212668,"PRT"
2023,72780.0424302317,"PRT"
2024,72748.6090210263,"PRT"
2025,72717.1891877845,"PRT"
2026,72685.782924643,"PRT"
2027,72654.390225741,"PRT"
2028,72623.0110852201,"PRT"
2029,72591.6454972244,"PRT"
2030,72560.2934559008,"PRT"
2031,72528.9549553983,"PRT"
2032,72497.6299898689,"PRT"
2033,72466.3185534668,"PRT"
2034,72435.0206403488,"PRT"
2035,72403.7362446743,"PRT"
2036,72372.4653606052,"PRT"
2037,72341.2079823058,"PRT"
2038,72309.9641039431,"PRT"
2039,72278.7337196865,"PRT"
2040,72247.5168237078,"PRT"
2041,72216.3134101818,"PRT"
2042,72185.1234732851,"PRT"
2043,72153.9470071975,"PRT"
2044,72122.7840061009,"PRT"
2045,72091.6344641798,"PRT"
2046,72060.4983756212,"PRT"
2047,72029.3757346148,"PRT"
2048,71998.2665353525,"PRT"
2049,71967.170772029,"PRT"
2050,71936.0884388412,"PRT"
2021,7327.926,"PRY"
2022,7244.22517468707,"PRY"
2023,7161.48039453044,"PRY"
2024,7079.68073941867,"PRY"
2025,6998.81541397169,"PRY"
2026,6918.87374611611,"PRY"
2027,6839.84518567678,"PRY"
2028,6761.71930298449,"PRY"
2029,6684.48578749945,"PRY"
2030,6608.13444645067,"PRY"
2031,6532.65520349069,"PRY"
2032,6458.03809736585,"PRY"
2033,6384.27328060162,"PRY"
2034,6311.351018203,"PRY"
2035,6239.26168636979,"PRY"
2036,6167.99577122647,"PRY"
2037,6097.54386756665,"PRY"
2038,6027.89667761179,"PRY"
2039,5959.0450097842,"PRY"
2040,5890.97977749394,"PRY"
2041,5823.69199793966,"PRY"
2042,5757.17279092313,"PRY"
2043,5691.41337767722,"PRY"
2044,5626.40507970742,"PRY"
2045,5562.13931764645,"PRY"
2046,5498.60761012205,"PRY"
2047,5435.80157263761,"PRY"
2048,5373.71291646571,"PRY"
2049,5312.33344755419,"PRY"
2050,5251.65506544474,"PRY"
2021,1150.794,"PSE"
2022,1245.63328760421,"PSE"
2023,1348.28847490312,"PSE"
2024,1459.40368617879,"PSE"
2025,1579.67612931297,"PSE"
2026,1709.86047051514,"PSE"
2027,1850.77356958087,"PSE"
2028,2003.29960539244,"PSE"
2029,2168.39562382251,"PSE"
2030,2347.09754285181,"PSE"
2031,2540.52665258096,"PSE"
2032,2749.89665092148,"PSE"
2033,2976.5212591125,"PSE"
2034,3221.82246484785,"PSE"
2035,3487.339444736,"PSE"
2036,3774.73822207826,"PSE"
2037,4085.82212056424,"PSE"
2038,4422.54307947766,"PSE"
2039,4787.01390141154,"PSE"
2040,5181.5215093425,"PSE"
2041,5608.54129624782,"PSE"
2042,6070.75265730367,"PSE"
2043,6571.05580212371,"PSE"
2044,7112.58995252847,"PSE"
2045,7698.75304003035,"PSE"
2046,8333.22302662847,"PSE"
2047,9019.98098269394,"PSE"
2048,9763.33606675085,"PSE"
2049,10567.952563892,"PSE"
2050,11438.8791524861,"PSE"
2021,431.9246,"PYF"
2022,441.662584489939,"PYF"
2023,451.620117349955,"PYF"
2024,461.802148422272,"PYF"
2025,472.213739146108,"PYF"
2026,482.86006507369,"PYF"
2027,493.746418443001,"PYF"
2028,504.878210808522,"PYF"
2029,516.260975731292,"PYF"
2030,527.900371529614,"PYF"
2031,539.80218409178,"PYF"
2032,551.972329752204,"PYF"
2033,564.416858232412,"PYF"
2034,577.14195564832,"PYF"
2035,590.15394758533,"PYF"
2036,603.459302242745,"PYF"
2037,617.064633649081,"PYF"
2038,630.976704949869,"PYF"
2039,645.202431769583,"PYF"
2040,659.748885649365,"PYF"
2041,674.623297562249,"PYF"
2042,689.833061507652,"PYF"
2043,705.385738186888,"PYF"
2044,721.289058761562,"PYF"
2045,737.550928696691,"PYF"
2046,754.179431690473,"PYF"
2047,771.182833692657,"PYF"
2048,788.569587013506,"PYF"
2049,806.348334525397,"PYF"
2050,824.52791395916,"PYF"
2021,8033.499,"QAT"
2022,8205.72568888223,"QAT"
2023,8381.64467079436,"QAT"
2024,8561.33510319976,"QAT"
2025,8744.87784058422,"QAT"
2026,8932.35547083767,"QAT"
2027,9123.85235241586,"QAT"
2028,9319.45465229876,"QAT"
2029,9519.25038476273,"QAT"
2030,9723.32945098389,"QAT"
2031,9931.78367949055,"QAT"
2032,10144.7068674829,"QAT"
2033,10362.1948230384,"QAT"
2034,10584.3454082224,"QAT"
2035,10811.2585831221,"QAT"
2036,11043.0364508259,"QAT"
2037,11279.7833033657,"QAT"
2038,11521.6056686449,"QAT"
2039,11768.6123583722,"QAT"
2040,12020.9145170232,"QAT"
2041,12278.6256718517,"QAT"
2042,12541.8617839726,"QAT"
2043,12810.741300541,"QAT"
2044,13085.3852080486,"QAT"
2045,13365.9170867644,"QAT"
2046,13652.4631663404,"QAT"
2047,13945.1523826116,"QAT"
2048,14244.1164356121,"QAT"
2049,14549.4898488357,"QAT"
2050,14861.4100297669,"QAT"
2021,118107.9,"ROU"
2022,121426.23444866,"ROU"
2023,124837.800116513,"ROU"
2024,128345.21640807,"ROU"
2025,131951.176322078,"ROU"
2026,135658.448519203,"ROU"
2027,139469.879447812,"ROU"
2028,143388.395529482,"ROU"
2029,147417.005405905,"ROU"
2030,151558.802248934,"ROU"
2031,155816.966135519,"ROU"
2032,160194.766489375,"ROU"
2033,164695.564591254,"ROU"
2034,169322.816159732,"ROU"
2035,174080.074004526,"ROU"
2036,178970.990754333,"ROU"
2037,183999.321661334,"ROU"
2038,189168.927484475,"ROU"
2039,194483.777453765,"ROU"
2040,199947.952317855,"ROU"
2041,205565.647477243,"ROU"
2042,211341.176205507,"ROU"
2043,217278.972961043,"ROU"
2044,223383.596791846,"ROU"
2045,229659.734835957,"ROU"
2046,236112.205920249,"ROU"
2047,242745.964260329,"ROU"
2048,249566.103264395,"ROU"
2049,256577.859443958,"ROU"
2050,263786.616434443,"ROU"
2021,283106.4,"RUS"
2022,290545.09406949,"RUS"
2023,298179.241754508,"RUS"
2024,306013.978649485,"RUS"
2025,314054.575287925,"RUS"
2026,322306.440687967,"RUS"
2027,330775.125991103,"RUS"
2028,339466.32819651,"RUS"
2029,348385.893993492,"RUS"
2030,357539.823694633,"RUS"
2031,366934.275272286,"RUS"
2032,376575.568501123,"RUS"
2033,386470.189209535,"RUS"
2034,396624.793642735,"RUS"
2035,407046.212940507,"RUS"
2036,417741.457732602,"RUS"
2037,428717.722854886,"RUS"
2038,439982.392189404,"RUS"
2039,451543.043631614,"RUS"
2040,463407.454188146,"RUS"
2041,475583.605208493,"RUS"
2042,488079.687754175,"RUS"
2043,500904.108108979,"RUS"
2044,514065.493433977,"RUS"
2045,527572.697571137,"RUS"
2046,541434.80699942,"RUS"
2047,555661.146947375,"RUS"
2048,570261.287666352,"RUS"
2049,585245.050868538,"RUS"
2050,600622.51633415,"RUS"
2021,723.0972,"RWA"
2022,737.751854465481,"RWA"
2023,752.703507588268,"RWA"
2024,767.95817849373,"RWA"
2025,783.522008293881,"RWA"
2026,799.401262559623,"RWA"
2027,815.602333843097,"RWA"
2028,832.131744251144,"RWA"
2029,848.996148070932,"RWA"
2030,866.202334448785,"RWA"
2031,883.757230123308,"RWA"
2032,901.667902213902,"RWA"
2033,919.941561065796,"RWA"
2034,938.585563152727,"RWA"
2035,957.607414038461,"RWA"
2036,977.014771398323,"RWA"
2037,996.815448101971,"RWA"
2038,1017.01741535864,"RWA"
2039,1037.62880592613,"RWA"
2040,1058.65791738483,"RWA"
2041,1080.11321547811,"RWA"
2042,1102.00333752039,"RWA"
2043,1124.33709587427,"RWA"
2044,1147.12348149817,"RWA"
2045,1170.37166756582,"RWA"
2046,1194.09101315914,"RWA"
2047,1218.29106703597,"RWA"
2048,1242.98157147409,"RWA"
2049,1268.17246619324,"RWA"
2050,1293.87389235655,"RWA"
2021,81738.91,"SAU"
2022,87040.9331774202,"SAU"
2023,92686.8739550862,"SAU"
2024,98699.0406692311,"SAU"
2025,105101.188694173,"SAU"
2026,111918.614304949,"SAU"
2027,119178.254628384,"SAU"
2028,126908.794077517,"SAU"
2029,135140.777689942,"SAU"
2030,143906.731817868,"SAU"
2031,153241.292646794,"SAU"
2032,163181.343050587,"SAU"
2033,173766.158323715,"SAU"
2034,185037.561366447,"SAU"
2035,197040.087936207,"SAU"
2036,209821.162618004,"SAU"
2037,223431.286209252,"SAU"
2038,237924.235259371,"SAU"
2039,253357.274552593,"SAU"
2040,269791.383373544,"SAU"
2041,287291.496449615,"SAU"
2042,305926.760522155,"SAU"
2043,325770.807560237,"SAU"
2044,346902.045696533,"SAU"
2045,369403.969034849,"SAU"
2046,393365.487553432,"SAU"
2047,418881.278407573,"SAU"
2048,446052.160019578,"SAU"
2049,474985.490434214,"SAU"
2050,505795.59151362,"SAU"
2021,626423.4,"SDN"
2022,1577863.31498103,"SDN"
2023,3974392.78411844,"SDN"
2024,10010878.5421902,"SDN"
2025,25215849.2202761,"SDN"
2026,63514810.3355763,"SDN"
2027,159983948.853897,"SDN"
2028,402974735.430327,"SDN"
2029,1015030811.26871,"SDN"
2030,2556705066.69503,"SDN"
2031,6439943226.84024,"SDN"
2032,16221217419.7065,"SDN"
2033,40858728921.8223,"SDN"
2034,102916796311.405,"SDN"
2035,259231435791.099,"SDN"
2036,652963750435.627,"SDN"
2037,1644714338297.08,"SDN"
2038,4142780135643.51,"SDN"
2039,10435020144624.3,"SDN"
2040,26284196084135.4,"SDN"
2041,66205810263354.5,"SDN"
2042,166762159991376,"SDN"
2043,420047997213052,"SDN"
2044,1058035707691844,"SDN"
2045,2665027725827226,"SDN"
2046,6712791192011847,"SDN"
2047,16908479094177044,"SDN"
2048,42589834407248696,"SDN"
2049,107277182337560752,"SDN"
2050,270214571398463872,"SDN"
2021,3756.288,"SEN"
2022,4014.84416584927,"SEN"
2023,4291.19750031252,"SEN"
2024,4586.57303397308,"SEN"
2025,4902.280119812,"SEN"
2026,5239.71823736254,"SEN"
2027,5600.38319638138,"SEN"
2028,5985.87376753647,"SEN"
2029,6397.89876950436,"SEN"
2030,6838.28464389279,"SEN"
2031,7308.9835515673,"SEN"
2032,7812.08202627121,"SEN"
2033,8349.81022389947,"SEN"
2034,8924.55180842665,"SEN"
2035,9538.85451831204,"SEN"
2036,10195.4414602208,"SEN"
2037,10897.223180125,"SEN"
2038,11647.3105652927,"SEN"
2039,12449.0286343592,"SEN"
2040,13305.9312766081,"SEN"
2041,14221.8170057997,"SEN"
2042,15200.7457983815,"SEN"
2043,16247.0570907209,"SEN"
2044,17365.3890151396,"SEN"
2045,18560.6989600201,"SEN"
2046,19838.2855451236,"SEN"
2047,21203.8121095325,"SEN"
2048,22663.3318163358,"SEN"
2049,24223.3144853435,"SEN"
2050,25890.6752727729,"SEN"
2021,28437.07,"SGP"
2022,30104.0834445976,"SGP"
2023,31868.8191167125,"SGP"
2024,33737.0056046667,"SGP"
2025,35714.7073131565,"SGP"
2026,37808.3441491912,"SGP"
2027,40024.7123620441,"SGP"
2028,42371.0066048644,"SGP"
2029,44854.8432895665,"SGP"
2030,47484.2853108094,"SGP"
2031,50267.8682193237,"SGP"
2032,53214.6279295495,"SGP"
2033,56334.1300515268,"SGP"
2034,59636.500942255,"SGP"
2035,63132.4605773192,"SGP"
2036,66833.3573494872,"SGP"
2037,70751.2049072415,"SGP"
2038,74898.7211528269,"SGP"
2039,79289.3695264085,"SGP"
2040,83937.4027103542,"SGP"
2041,88857.9088955118,"SGP"
2042,94066.8607596681,"SGP"
2043,99581.167317181,"SGP"
2044,105418.728808096,"SGP"
2045,111598.494804926,"SGP"
2046,118140.525725716,"SGP"
2047,125066.057953073,"SGP"
2048,132397.572770548,"SGP"
2049,140158.869340152,"SGP"
2050,148375.141957888,"SGP"
2021,146.1593,"SLB"
2022,173.825475050487,"SLB"
2023,206.72852002252,"SLB"
2024,245.859710599316,"SLB"
2025,292.397958875702,"SLB"
2026,347.745330645137,"SLB"
2027,413.569285676516,"SLB"
2028,491.852913560827,"SLB"
2029,584.954678591624,"SLB"
2030,695.679473623602,"SLB"
2031,827.363123561042,"SLB"
2032,983.972884327257,"SLB"
2033,1170.22696506472,"SLB"
2034,1391.73667443169,"SLB"
2035,1655.17547346131,"SLB"
2036,1968.48002806751,"SLB"
2037,2341.08931834123,"SLB"
2038,2784.22900832369,"SLB"
2039,3311.2496435137,"SLB"
2040,3938.02886504331,"SLB"
2041,4683.44975809739,"SLB"
2042,5569.96974586199,"SLB"
2043,6624.29716816721,"SLB"
2044,7878.19592822531,"SLB"
2045,9369.44244919466,"SLB"
2046,11142.963770964,"SLB"
2047,13252.1910747943,"SLB"
2048,15760.6694136873,"SLB"
2049,18743.9721451039,"SLB"
2050,22291.9777424753,"SLB"
2021,462.6445,"SLE"
2022,494.791593056202,"SLE"
2023,529.172443548112,"SLE"
2024,565.942265269799,"SLE"
2025,605.267057126324,"SLE"
2026,647.324352542769,"SLE"
2027,692.304020946345,"SLE"
2028,740.409124939898,"SLE"
2029,791.856837036559,"SLE"
2030,846.879420094186,"SLE"
2031,905.725275875786,"SLE"
2032,968.660066469716,"SLE"
2033,1035.96791363234,"SLE"
2034,1107.95268146764,"SLE"
2035,1184.93934823448,"SLE"
2036,1267.27547347459,"SLE"
2037,1355.33276708476,"SLE"
2038,1449.50876741675,"SLE"
2039,1550.2286359809,"SLE"
2040,1657.94707685563,"SLE"
2041,1773.15038946809,"SLE"
2042,1896.35866401339,"SLE"
2043,2028.12812942359,"SLE"
2044,2169.05366448665,"SLE"
2045,2319.77148345164,"SLE"
2046,2480.96200824475,"SLE"
2047,2653.35294026263,"SLE"
2048,2837.72254561095,"SLE"
2049,3034.90316861941,"SLE"
2050,3245.78498949521,"SLE"
2021,2175.67,"SLV"
2022,2214.15404051064,"SLV"
2023,2253.3188006957,"SLV"
2024,2293.17632137179,"SLV"
2025,2333.73885633791,"SLV"
2026,2375.01887614264,"SLV"
2027,2417.0290719182,"SLV"
2028,2459.78235928214,"SLV"
2029,2503.29188230814,"SLV"
2030,2547.57101756703,"SLV"
2031,2592.63337823928,"SLV"
2032,2638.49281830023,"SLV"
2033,2685.16343677937,"SLV"
2034,2732.65958209493,"SLV"
2035,2780.99585646519,"SLV"
2036,2830.18712039774,"SLV"
2037,2880.24849725824,"SLV"
2038,2931.19537791993,"SLV"
2039,2983.04342549538,"SLV"
2040,3035.808580152,"SLV"
2041,3089.50706401266,"SLV"
2042,3144.15538614303,"SLV"
2043,3199.77034762712,"SLV"
2044,3256.36904673261,"SLV"
2045,3313.96888416754,"SLV"
2046,3372.58756843,"SLV"
2047,3432.24312125242,"SLV"
2048,3492.95388314216,"SLV"
2049,3554.73851902015,"SLV"
2050,3617.61602395918,"SLV"
2021,21.88526,"SMR"
2022,21.7692001244972,"SMR"
2023,21.6537557269326,"SMR"
2024,21.5389235433608,"SMR"
2025,21.4247003271455,"SMR"
2026,21.3110828488677,"SMR"
2027,21.1980678962343,"SMR"
2028,21.0856522739873,"SMR"
2029,20.9738328038136,"SMR"
2030,20.8626063242548,"SMR"
2031,20.7519696906184,"SMR"
2032,20.6419197748883,"SMR"
2033,20.5324534656367,"SMR"
2034,20.4235676679359,"SMR"
2035,20.3152593032711,"SMR"
2036,20.2075253094531,"SMR"
2037,20.1003626405318,"SMR"
2038,19.9937682667103,"SMR"
2039,19.8877391742587,"SMR"
2040,19.7822723654295,"SMR"
2041,19.6773648583725,"SMR"
2042,19.5730136870505,"SMR"
2043,19.4692159011556,"SMR"
2044,19.3659685660257,"SMR"
2045,19.2632687625614,"SMR"
2046,19.1611135871438,"SMR"
2047,19.059500151552,"SMR"
2048,18.9584255828818,"SMR"
2049,18.8578870234643,"SMR"
2050,18.7578816307849,"SMR"
2021,874.0642,"SOM"
2022,895.325941201314,"SOM"
2023,917.104877408341,"SOM"
2024,939.413589466242,"SOM"
2025,962.264964251102,"SOM"
2026,985.672202114178,"SOM"
2027,1009.64882450723,"SOM"
2028,1034.20868179332,"SOM"
2029,1059.36596124767,"SOM"
2030,1085.13519525305,"SOM"
2031,1111.53126969462,"SOM"
2032,1138.56943255888,"SOM"
2033,1166.26530274186,"SOM"
2034,1194.63487907157,"SOM"
2035,1223.69454954988,"SOM"
2036,1253.46110081921,"SOM"
2037,1283.95172785957,"SOM"
2038,1315.1840439214,"SOM"
2039,1347.17609070007,"SOM"
2040,1379.94634875784,"SOM"
2041,1413.51374819943,"SOM"
2042,1447.89767960712,"SOM"
2043,1483.11800524199,"SOM"
2044,1519.19507051759,"SOM"
2045,1556.14971575264,"SOM"
2046,1594.00328820972,"SOM"
2047,1632.7776544267,"SOM"
2048,1672.49521284828,"SOM"
2049,1713.17890676461,"SOM"
2050,1754.85223756477,"SOM"
2021,26370.01,"SRB"
2022,27954.254241494,"SRB"
2023,29633.6759143468,"SRB"
2024,31413.9930405672,"SRB"
2025,33301.2671666237,"SRB"
2026,35301.9240015349,"SRB"
2027,37422.7752948446,"SRB"
2028,39671.042028971,"SRB"
2029,42054.3790048941,"SRB"
2030,44580.90090489,"SRB"
2031,47259.2099210483,"SRB"
2032,50098.4250436431,"SRB"
2033,53108.2131090746,"SRB"
2034,56298.8217130944,"SRB"
2035,59681.1141013743,"SRB"
2036,63266.6061562142,"SRB"
2037,67067.5056053175,"SRB"
2038,71096.7535861332,"SRB"
2039,75368.0687072784,"SRB"
2040,79895.9937570614,"SRB"
2041,84695.9452181364,"SRB"
2042,89784.2657568743,"SRB"
2043,95178.2798661634,"SRB"
2044,100896.352851091,"SRB"
2045,106957.953358337,"SRB"
2046,113383.719662177,"SRB"
2047,120195.529932783,"SRB"
2048,127416.576726065,"SRB"
2049,135071.445948684,"SRB"
2050,143186.200567073,"SRB"
2021,154.7287,"SSD"
2022,184.868048727668,"SSD"
2023,220.878191572575,"SSD"
2024,263.902690855143,"SSD"
2025,315.307861517426,"SSD"
2026,376.726160739542,"SSD"
2027,450.108029348046,"SSD"
2028,537.783831326892,"SSD"
2029,642.537858423758,"SSD"
2030,767.696749991792,"SSD"
2031,917.235135986763,"SSD"
2032,1095.9018579897,"SSD"
2033,1309.37077661469,"SSD"
2034,1564.42095444342,"SSD"
2035,1869.15193649679,"SSD"
2036,2233.24096483526,"SSD"
2037,2668.25029556759,"SSD"
2038,3187.99437763392,"SSD"
2039,3808.97855373928,"SSD"
2040,4550.92321511987,"SSD"
2041,5437.39005555308,"SSD"
2042,6496.53031235528,"SSD"
2043,7761.97875601146,"SSD"
2044,9273.9218185731,"SSD"
2045,11080.3737810281,"SSD"
2046,13238.7015471071,"SSD"
2047,15817.4464252699,"SSD"
2048,18898.5007726044,"SSD"
2049,22579.7086236084,"SSD"
2050,26977.9728911688,"SSD"
2021,387.7878,"SUR"
2022,387.7878,"SUR"
2023,387.7878,"SUR"
2024,387.7878,"SUR"
2025,387.7878,"SUR"
2026,387.7878,"SUR"
2027,387.7878,"SUR"
2028,387.7878,"SUR"
2029,387.7878,"SUR"
2030,387.7878,"SUR"
2031,387.7878,"SUR"
2032,387.7878,"SUR"
2033,387.7878,"SUR"
2034,387.7878,"SUR"
2035,387.7878,"SUR"
2036,387.7878,"SUR"
2037,387.7878,"SUR"
2038,387.7878,"SUR"
2039,387.7878,"SUR"
2040,387.7878,"SUR"
2041,387.7878,"SUR"
2042,387.7878,"SUR"
2043,387.7878,"SUR"
2044,387.7878,"SUR"
2045,387.7878,"SUR"
2046,387.7878,"SUR"
2047,387.7878,"SUR"
2048,387.7878,"SUR"
2049,387.7878,"SUR"
2050,387.7878,"SUR"
2021,43021.31,"SVK"
2022,44186.8911573103,"SVK"
2023,45384.0515351111,"SVK"
2024,46613.6467127504,"SVK"
2025,47876.5554498833,"SVK"
2026,49173.6803144982,"SVK"
2027,50505.948327959,"SVK"
2028,51874.3116275228,"SVK"
2029,53279.7481468079,"SVK"
2030,54723.2623146972,"SVK"
2031,56205.8857731777,"SVK"
2032,57728.6781146279,"SVK"
2033,59292.7276390808,"SVK"
2034,60899.1521320041,"SVK"
2035,62549.0996631518,"SVK"
2036,64243.74940706,"SVK"
2037,65984.3124857723,"SVK"
2038,67772.032834397,"SVK"
2039,69608.1880901154,"SVK"
2040,71494.0905052755,"SVK"
2041,73431.0878852248,"SVK"
2042,75420.5645515517,"SVK"
2043,77463.942331424,"SVK"
2044,79562.6815737316,"SVK"
2045,81718.2821927602,"SVK"
2046,83932.2847401408,"SVK"
2047,86206.2715058416,"SVK"
2048,88541.8676489899,"SVK"
2049,90940.7423593306,"SVK"
2050,93404.6100501529,"SVK"
2021,20512.2,"SVN"
2022,20637.5758195744,"SVN"
2023,20763.7179682668,"SVN"
2024,20890.631130077,"SVN"
2025,21018.3200176347,"SVN"
2026,21146.7893723742,"SVN"
2027,21276.043964711,"SVN"
2028,21406.0885942181,"SVN"
2029,21536.9280898053,"SVN"
2030,21668.5673098975,"SVN"
2031,21801.0111426156,"SVN"
2032,21934.2645059583,"SVN"
2033,22068.3323479838,"SVN"
2034,22203.2196469946,"SVN"
2035,22338.9314117216,"SVN"
2036,22475.4726815104,"SVN"
2037,22612.8485265083,"SVN"
2038,22751.0640478528,"SVN"
2039,22890.1243778608,"SVN"
2040,23030.0346802191,"SVN"
2041,23170.8001501765,"SVN"
2042,23312.4260147363,"SVN"
2043,23454.9175328507,"SVN"
2044,23598.2799956159,"SVN"
2045,23742.5187264686,"SVN"
2046,23887.6390813838,"SVN"
2047,24033.6464490736,"SVN"
2048,24180.5462511872,"SVN"
2049,24328.3439425123,"SVN"
2050,24477.0450111778,"SVN"
2021,80821.97,"SWE"
2022,82373.9013931377,"SWE"
2023,83955.6327410278,"SWE"
2024,85567.7362579495,"SWE"
2025,87210.7951457549,"SWE"
2026,88885.4038048509,"SWE"
2027,90592.1680492323,"SWE"
2028,92331.7053256438,"SWE"
2029,94104.64493695,"SWE"
2030,95911.6282697954,"SWE"
2031,97753.3090266347,"SWE"
2032,99630.3534622198,"SWE"
2033,101543.440624626,"SWE"
2034,103493.262600911,"SWE"
2035,105480.52476748,"SWE"
2036,107505.946045275,"SWE"
2037,109570.259159848,"SWE"
2038,111674.210906438,"SWE"
2039,113818.562420137,"SWE"
2040,116004.089451235,"SWE"
2041,118231.582645866,"SWE"
2042,120501.847832034,"SWE"
2043,122815.706311129,"SWE"
2044,125173.995155048,"SWE"
2045,127577.567509021,"SWE"
2046,130027.29290024,"SWE"
2047,132524.057552433,"SWE"
2048,135068.764706461,"SWE"
2049,137662.334947081,"SWE"
2050,140305.706535982,"SWE"
2021,535.7562,"SWZ"
2022,543.587190970228,"SWZ"
2023,551.532645234724,"SWZ"
2024,559.594235869828,"SWZ"
2025,567.773660406751,"SWZ"
2026,576.072641189015,"SWZ"
2027,584.492925735133,"SWZ"
2028,593.036287106582,"SWZ"
2029,601.704524281158,"SWZ"
2030,610.499462531786,"SWZ"
2031,619.422953810871,"SWZ"
2032,628.476877140261,"SWZ"
2033,637.663139006914,"SWZ"
2034,646.983673764347,"SWZ"
2035,656.440444039957,"SWZ"
2036,666.035441148287,"SWZ"
2037,675.770685510339,"SWZ"
2038,685.648227079016,"SWZ"
2039,695.670145770781,"SWZ"
2040,705.838551903624,"SWZ"
2041,716.155586641432,"SWZ"
2042,726.623422444859,"SWZ"
2043,737.244263528774,"SWZ"
2044,748.020346326409,"SWZ"
2045,758.953939960285,"SWZ"
2046,770.047346720017,"SWZ"
2047,781.302902547113,"SWZ"
2048,792.722977526851,"SWZ"
2049,804.30997638735,"SWZ"
2050,816.066339005933,"SWZ"
2021,47.83352,"SXM"
2022,49.6154837508778,"SXM"
2023,51.463831803171,"SXM"
2024,53.3810372012792,"SXM"
2025,55.3696651190435,"SXM"
2026,57.4323762918858,"SXM"
2027,59.571930576808,"SXM"
2028,61.7911906450128,"SXM"
2029,64.0931258120879,"SXM"
2030,66.4808160108771,"SXM"
2031,68.9574559123553,"SXM"
2032,71.5263592000199,"SXM"
2033,74.1909630035179,"SXM"
2034,76.9548324974414,"SXM"
2035,79.8216656714438,"SXM"
2036,82.7952982780593,"SXM"
2037,85.8797089648458,"SXM"
2038,89.0790245977176,"SXM"
2039,92.3975257825913,"SXM"
2040,95.8396525927313,"SXM"
2041,99.4100105094593,"SXM"
2042,103.113376584175,"SXM"
2043,106.954705829934,"SXM"
2044,110.939137851135,"SXM"
2045,115.072003720181,"SXM"
2046,119.358833110329,"SXM"
2047,123.805361694252,"SXM"
2048,128.417538818233,"SXM"
2049,133.20153546224,"SXM"
2050,138.163752496549,"SXM"
2021,89.97467,"SYC"
2022,109.90545413835,"SYC"
2023,134.251215918401,"SYC"
2024,163.989941326125,"SYC"
2025,200.316255403538,"SYC"
2026,244.689411157823,"SYC"
2027,298.891908757719,"SYC"
2028,365.101099790589,"SYC"
2029,445.976652972392,"SYC"
2030,544.767394868266,"SYC"
2031,665.441817488882,"SYC"
2032,812.847495342459,"SYC"
2033,992.905815834977,"SYC"
2034,1212.84984547264,"SYC"
2035,1481.51488711542,"SYC"
2036,1809.69340016636,"SYC"
2037,2210.56854108448,"SYC"
2038,2700.24373984188,"SYC"
2039,3298.38958577516,"SYC"
2040,4029.03400868069,"SYC"
2041,4921.52749727124,"SYC"
2042,6011.72212848317,"SYC"
2043,7343.41177005159,"SYC"
2044,8970.09131028123,"SYC"
2045,10957.105584482,"SYC"
2046,13384.2743219212,"SYC"
2047,16349.0985592168,"SYC"
2048,19970.6773239997,"SYC"
2049,24394.4919247231,"SYC"
2050,29798.2500348264,"SYC"
2021,2648.953,"SYR"
2022,2467.69912499988,"SYR"
2023,2298.84749617119,"SYR"
2024,2141.54949325632,"SYR"
2025,1995.01456260362,"SYR"
2026,1858.506243976,"SYR"
2027,1731.33846922402,"SYR"
2028,1612.87211422126,"SYR"
2029,1502.51178673253,"SYR"
2030,1399.70283407137,"SYR"
2031,1303.92855550769,"SYR"
2032,1214.70760541568,"SYR"
2033,1131.59157411059,"SYR"
2034,1054.1627342161,"SYR"
2035,982.031941235858,"SYR"
2036,914.836677777845,"SYR"
2037,852.23923160214,"SYR"
2038,793.924998335254,"SYR"
2039,739.600900320782,"SYR"
2040,688.993913659741,"SYR"
2041,641.849696037787,"SYR"
2042,597.931308442952,"SYR"
2043,557.018024349509,"SYR"
2044,518.904220383088,"SYR"
2045,483.398342891735,"SYR"
2046,450.321945229049,"SYR"
2047,419.508790910962,"SYR"
2048,390.804018138765,"SYR"
2049,364.063361489414,"SYR"
2050,339.152426861458,"SYR"
2021,301.0058,"TCD"
2022,367.312166516886,"TCD"
2023,448.224677635211,"TCD"
2024,546.960814138872,"TCD"
2025,667.446812125178,"TCD"
2026,814.473789529931,"TCD"
2027,993.888264622999,"TCD"
2028,1212.82464243009,"TCD"
2029,1479.98891388825,"TCD"
2030,1806.00484901376,"TCD"
2031,2203.83645043134,"TCD"
2032,2689.30346610205,"TCD"
2033,3281.71046058022,"TCD"
2034,4004.61445977735,"TCD"
2035,4886.76169457754,"TCD"
2036,5963.23069285378,"TCD"
2037,7276.82717486545,"TCD"
2038,8879.78621996249,"TCD"
2039,10835.8493911453,"TCD"
2040,13222.7994142049,"TCD"
2041,16135.5532027948,"TCD"
2042,19689.9362233786,"TCD"
2043,24027.28828743,"TCD"
2044,29320.0839199169,"TCD"
2045,35778.7907976578,"TCD"
2046,43660.2389829103,"TCD"
2047,53277.833754226,"TCD"
2048,65014.0181471296,"TCD"
2049,79335.4807767503,"TCD"
2050,96811.7136804903,"TCD"
2021,3186.995,"TGO"
2022,3854.768993748,"TGO"
2023,4662.46228662454,"TGO"
