Year,iso_code3,cost_enfu_fuel_diesel_usd_per_m3
2019,QAT,829.9999999999999
2020,QAT,829.9999999999999
2015,ROU,3342.857143
2016,ROU,3342.857143
2017,ROU,3342.857143
2018,ROU,3342.857143
2019,ROU,3342.857143
2020,ROU,3342.857143
2015,RUS,1494.285714
2016,RUS,1494.285714
2017,RUS,1494.285714
2018,RUS,1494.285714
2019,RUS,1494.285714
2020,RUS,1494.285714
2015,RWA,1840.4389266888888
2016,RWA,1840.4389266888888
2017,RWA,1840.4389266888888
2018,RWA,1840.4389266888888
2019,RWA,1840.4389266888888
2020,RWA,1840.4389266888888
2015,SAU,172.85714299999998
2016,SAU,172.85714299999998
2017,SAU,172.85714299999998
2018,SAU,172.85714299999998
2019,SAU,172.85714299999998
2020,SAU,172.85714299999998
2015,SDN,1840.4389266888888
2016,SDN,1840.4389266888888
2017,SDN,1840.4389266888888
2018,SDN,1840.4389266888888
2019,SDN,1840.4389266888888
2020,SDN,1840.4389266888888
2015,SEN,1840.4389266888888
2016,SEN,1840.4389266888888
2017,SEN,1840.4389266888888
2018,SEN,1840.4389266888888
2019,SEN,1840.4389266888888
2020,SEN,1840.4389266888888
2015,SGP,1547.142857
2016,SGP,1547.142857
2017,SGP,1547.142857
2018,SGP,1547.142857
2019,SGP,1547.142857
2020,SGP,1547.142857
2015,SLB,1840.4389266888888
2016,SLB,1840.4389266888888
2017,SLB,1840.4389266888888
2018,SLB,1840.4389266888888
2019,SLB,1840.4389266888888
2020,SLB,1840.4389266888888
2015,SLE,1840.4389266888888
2016,SLE,1840.4389266888888
2017,SLE,1840.4389266888888
2018,SLE,1840.4389266888888
2019,SLE,1840.4389266888888
2020,SLE,1840.4389266888888
2015,SLV,1850.0
2016,SLV,1850.0
2017,SLV,1850.0
2018,SLV,1850.0
2019,SLV,1850.0
2020,SLV,1850.0
2015,SMR,1840.4389266888888
2016,SMR,1840.4389266888888
2017,SMR,1840.4389266888888
2018,SMR,1840.4389266888888
2019,SMR,1840.4389266888888
2020,SMR,1840.4389266888888
2015,SOM,1840.4389266888888
2016,SOM,1840.4389266888888
2017,SOM,1840.4389266888888
2018,SOM,1840.4389266888888
2019,SOM,1840.4389266888888
2020,SOM,1840.4389266888888
2015,SRB,1837.991497
2016,SRB,1837.991497
2017,SRB,1837.991497
2018,SRB,1837.991497
2019,SRB,1837.991497
2020,SRB,1837.991497
2015,SSD,1840.4389266888888
2016,SSD,1840.4389266888888
2017,SSD,1840.4389266888888
2018,SSD,1840.4389266888888
2019,SSD,1840.4389266888888
2020,SSD,1840.4389266888888
2015,STP,1840.4389266888888
2016,STP,1840.4389266888888
2017,STP,1840.4389266888888
2018,STP,1840.4389266888888
2019,STP,1840.4389266888888
2020,STP,1840.4389266888888
2015,SUR,1840.4389266888888
2016,SUR,1840.4389266888888
2017,SUR,1840.4389266888888
2018,SUR,1840.4389266888888
2019,SUR,1840.4389266888888
2020,SUR,1840.4389266888888
2015,SVK,2532.5
2016,SVK,2532.5
2017,SVK,2532.5
2018,SVK,2532.5
2019,SVK,2532.5
2020,SVK,2532.5
2015,SVN,2047.5
2016,SVN,2047.5
2017,SVN,2047.5
2018,SVN,2047.5
2019,SVN,2047.5
2020,SVN,2047.5
2015,SWE,1562.5
2016,SWE,1562.5
2017,SWE,1562.5
2018,SWE,1562.5
2019,SWE,1562.5
2020,SWE,1562.5
2015,SWZ,1840.4389266888888
2016,SWZ,1840.4389266888888
2017,SWZ,1840.4389266888888
2018,SWZ,1840.4389266888888
2019,SWZ,1840.4389266888888
2020,SWZ,1840.4389266888888
2015,SXM,1840.4389266888888
2016,SXM,1840.4389266888888
2017,SXM,1840.4389266888888
2018,SXM,1840.4389266888888
2019,SXM,1840.4389266888888
2020,SXM,1840.4389266888888
2015,SYC,1840.4389266888888
2016,SYC,1840.4389266888888
2017,SYC,1840.4389266888888
2018,SYC,1840.4389266888888
2019,SYC,1840.4389266888888
2020,SYC,1840.4389266888888
2015,SYR,1840.4389266888888
2016,SYR,1840.4389266888888
2017,SYR,1840.4389266888888
2018,SYR,1840.4389266888888
2019,SYR,1840.4389266888888
2020,SYR,1840.4389266888888
2015,TCA,1840.4389266888888
2016,TCA,1840.4389266888888
2017,TCA,1840.4389266888888
2018,TCA,1840.4389266888888
2019,TCA,1840.4389266888888
2020,TCA,1840.4389266888888
2015,TCD,1840.4389266888888
2016,TCD,1840.4389266888888
2017,TCD,1840.4389266888888
2018,TCD,1840.4389266888888
2019,TCD,1840.4389266888888
2020,TCD,1840.4389266888888
2015,TGO,1840.4389266888888
2016,TGO,1840.4389266888888
2017,TGO,1840.4389266888888
2018,TGO,1840.4389266888888
2019,TGO,1840.4389266888888
2020,TGO,1840.4389266888888
2015,THA,2272.857143
2016,THA,2272.857143
2017,THA,2272.857143
2018,THA,2272.857143
2019,THA,2272.857143
2020,THA,2272.857143
2015,TJK,2735.714286
2016,TJK,2735.714286
2017,TJK,2735.714286
2018,TJK,2735.714286
2019,TJK,2735.714286
2020,TJK,2735.714286
2015,TKM,472.857143
2016,TKM,472.857143
2017,TKM,472.857143
2018,TKM,472.857143
2019,TKM,472.857143
2020,TKM,472.857143
2015,TLS,1840.4389266888888
2016,TLS,1840.4389266888888
2017,TLS,1840.4389266888888
2018,TLS,1840.4389266888888
2019,TLS,1840.4389266888888
2020,TLS,1840.4389266888888
2015,TON,1840.4389266888888
2016,TON,1840.4389266888888
2017,TON,1840.4389266888888
2018,TON,1840.4389266888888
2019,TON,1840.4389266888888
2020,TON,1840.4389266888888
2015,TTO,1840.4389266888888
2016,TTO,1840.4389266888888
2017,TTO,1840.4389266888888
2018,TTO,1840.4389266888888
2019,TTO,1840.4389266888888
2020,TTO,1840.4389266888888
2015,TUN,1840.4389266888888
2016,TUN,1840.4389266888888
2017,TUN,1840.4389266888888
2018,TUN,1840.4389266888888
2019,TUN,1840.4389266888888
2020,TUN,1840.4389266888888
2015,TUR,3587.5
2016,TUR,3587.5
2017,TUR,3587.5
2018,TUR,3587.5
2019,TUR,3587.5
2020,TUR,3587.5
2015,TUV,1840.4389266888888
2016,TUV,1840.4389266888888
2017,TUV,1840.4389266888888
2018,TUV,1840.4389266888888
2019,TUV,1840.4389266888888
2020,TUV,1840.4389266888888
2015,TZA,3360.0
2016,TZA,3360.0
2017,TZA,3360.0
2018,TZA,3360.0
2019,TZA,3360.0
2020,TZA,3360.0
2015,UGA,1840.4389266888888
2016,UGA,1840.4389266888888
2017,UGA,1840.4389266888888
2018,UGA,1840.4389266888888
2019,UGA,1840.4389266888888
2020,UGA,1840.4389266888888
2015,UKR,2970.0
2016,UKR,2970.0
2017,UKR,2970.0
2018,UKR,2970.0
2019,UKR,2970.0
2020,UKR,2970.0
2015,URY,2027.142857
2016,URY,2027.142857
2017,URY,2027.142857
2018,URY,2027.142857
2019,URY,2027.142857
2020,URY,2027.142857
2015,USA,867.5
2016,USA,867.5
2017,USA,867.5
2018,USA,867.5
2019,USA,867.5
2020,USA,867.5
2015,UZB,2355.714286
2016,UZB,2355.714286
2017,UZB,2355.714286
2018,UZB,2355.714286
2019,UZB,2355.714286
2020,UZB,2355.714286
2015,VCT,1840.4389266888888
2016,VCT,1840.4389266888888
2017,VCT,1840.4389266888888
2018,VCT,1840.4389266888888
2019,VCT,1840.4389266888888
2020,VCT,1840.4389266888888
2015,VEN,16.0
2016,VEN,16.0
2017,VEN,16.0
2018,VEN,16.0
2019,VEN,16.0
2020,VEN,16.0
2015,VGB,1840.4389266888888
2016,VGB,1840.4389266888888
2017,VGB,1840.4389266888888
2018,VGB,1840.4389266888888
2019,VGB,1840.4389266888888
2020,VGB,1840.4389266888888
2015,VIR,1840.4389266888888
2016,VIR,1840.4389266888888
2017,VIR,1840.4389266888888
2018,VIR,1840.4389266888888
2019,VIR,1840.4389266888888
2020,VIR,1840.4389266888888
2015,VNM,2086.666667
2016,VNM,2086.666667
2017,VNM,2086.666667
2018,VNM,2086.666667
2019,VNM,2086.666667
2020,VNM,2086.666667
2015,VUT,1840.4389266888888
2016,VUT,1840.4389266888888
2017,VUT,1840.4389266888888
2018,VUT,1840.4389266888888
2019,VUT,1840.4389266888888
2020,VUT,1840.4389266888888
2015,WSM,1840.4389266888888
2016,WSM,1840.4389266888888
2017,WSM,1840.4389266888888
2018,WSM,1840.4389266888888
2019,WSM,1840.4389266888888
2020,WSM,1840.4389266888888
2015,XKX,1837.991497
2016,XKX,1837.991497
2017,XKX,1837.991497
2018,XKX,1837.991497
2019,XKX,1837.991497
2020,XKX,1837.991497
2015,YEM,1840.4389266888888
2016,YEM,1840.4389266888888
2017,YEM,1840.4389266888888
2018,YEM,1840.4389266888888
2019,YEM,1840.4389266888888
2020,YEM,1840.4389266888888
2015,ZAF,2040.0
2016,ZAF,2040.0
2017,ZAF,2040.0
2018,ZAF,2040.0
2019,ZAF,2040.0
2020,ZAF,2040.0
2015,ZMB,1840.4389266888888
2016,ZMB,1840.4389266888888
2017,ZMB,1840.4389266888888
2018,ZMB,1840.4389266888888
2019,ZMB,1840.4389266888888
2020,ZMB,1840.4389266888888
2015,ZWE,1840.4389266888888
2016,ZWE,1840.4389266888888
2017,ZWE,1840.4389266888888
2018,ZWE,1840.4389266888888
2019,ZWE,1840.4389266888888
2020,ZWE,1840.4389266888888
