"Nation","iso_code3","Year","nemomod_entc_variable_cost_pp_hydropower_mm_usd_per_gw"
"Afghanistan","BES",2030,4.1058801845739
"Afghanistan","BES",2031,4.01210175155302
"Afghanistan","BES",2032,3.92046522090254
"Afghanistan","BES",2033,3.83092167150468
"Afghanistan","BES",2034,3.74342329960158
"Afghanistan","BES",2035,3.6579233932747
"Afghanistan","BES",2036,3.5743763075072
"Afghanistan","BES",2037,3.49273743981585
"Afghanistan","BES",2038,3.41296320643957
"Afghanistan","BES",2039,3.33501101907173
"Afghanistan","BES",2040,3.25883926212399
"Afghanistan","BES",2041,3.18440727050936
"Afghanistan","BES",2042,3.11167530793271
"Afghanistan","BES",2043,3.04060454567715
"Afghanistan","BES",2044,2.97115704187491
"Afghanistan","BES",2045,2.90329572125168
"Afghanistan","BES",2046,2.83698435533357
"Afghanistan","BES",2047,2.7721875431062
"Afghanistan","BES",2048,2.70887069211546
"Afghanistan","BES",2049,2.647
"Afghanistan","BES",2050,2.58654243644545
"Åland Islands","BFA",2021,3.2377803517132
"Åland Islands","BFA",2022,3.16382934627709
"Åland Islands","BFA",2023,3.09156738413946
"Åland Islands","BFA",2024,3.02095588749806
"Åland Islands","BFA",2025,2.95195715966885
"Åland Islands","BFA",2026,2.88453436496126
"Åland Islands","BFA",2027,2.81865150901305
"Åland Islands","BFA",2028,2.75427341957433
"Åland Islands","BFA",2029,2.69136572773053
"Åland Islands","BFA",2030,2.62989484955418
"Åland Islands","BFA",2031,2.56982796817575
"Åland Islands","BFA",2032,2.51113301626406
"Åland Islands","BFA",2033,2.45377865890678
"Åland Islands","BFA",2034,2.39773427688197
"Åland Islands","BFA",2035,2.3429699503117
"Åland Islands","BFA",2036,2.28945644268897
"Åland Islands","BFA",2037,2.23716518526953
"Åland Islands","BFA",2038,2.18606826182017
"Åland Islands","BFA",2039,2.1361383937153
"Åland Islands","BFA",2040,2.08734892537403
"Åland Islands","BFA",2041,2.03967381002974
"Åland Islands","BFA",2042,1.99308759582482
"Åland Islands","BFA",2043,1.94756541222287
"Åland Islands","BFA",2044,1.90308295673133
"Åland Islands","BFA",2045,1.85961648192734
"Åland Islands","BFA",2046,1.81714278277992
"Åland Islands","BFA",2047,1.77563918426174
"Åland Islands","BFA",2048,1.73508352924382
"Åland Islands","BFA",2049,1.69545416666667
"Åland Islands","BFA",2050,1.65672993998171
"Åland Islands","BGD",2021,3.2377803517132
"Åland Islands","BGD",2022,3.16382934627709
"Åland Islands","BGD",2023,3.09156738413946
"Åland Islands","BGD",2024,3.02095588749806
"Åland Islands","BGD",2025,2.95195715966885
"Åland Islands","BGD",2026,2.88453436496126
"Åland Islands","BGD",2027,2.81865150901305
"Åland Islands","BGD",2028,2.75427341957433
"Åland Islands","BGD",2029,2.69136572773053
"Åland Islands","BGD",2030,2.62989484955418
"Åland Islands","BGD",2031,2.56982796817575
"Åland Islands","BGD",2032,2.51113301626406
"Åland Islands","BGD",2033,2.45377865890678
"Åland Islands","BGD",2034,2.39773427688197
"Åland Islands","BGD",2035,2.3429699503117
"Åland Islands","BGD",2036,2.28945644268897
"Åland Islands","BGD",2037,2.23716518526953
"Åland Islands","BGD",2038,2.18606826182017
"Åland Islands","BGD",2039,2.1361383937153
"Åland Islands","BGD",2040,2.08734892537403
"Åland Islands","BGD",2041,2.03967381002974
"Åland Islands","BGD",2042,1.99308759582482
"Åland Islands","BGD",2043,1.94756541222287
"Åland Islands","BGD",2044,1.90308295673133
"Åland Islands","BGD",2045,1.85961648192734
"Åland Islands","BGD",2046,1.81714278277992
"Åland Islands","BGD",2047,1.77563918426174
"Åland Islands","BGD",2048,1.73508352924382
"Åland Islands","BGD",2049,1.69545416666667
"Åland Islands","BGD",2050,1.65672993998171
"Åland Islands","BGR",2021,3.2377803517132
"Åland Islands","BGR",2022,3.16382934627709
"Åland Islands","BGR",2023,3.09156738413946
"Åland Islands","BGR",2024,3.02095588749806
"Åland Islands","BGR",2025,2.95195715966885
"Åland Islands","BGR",2026,2.88453436496126
"Åland Islands","BGR",2027,2.81865150901305
"Åland Islands","BGR",2028,2.75427341957433
"Åland Islands","BGR",2029,2.69136572773053
"Åland Islands","BGR",2030,2.62989484955418
"Åland Islands","BGR",2031,2.56982796817575
"Åland Islands","BGR",2032,2.51113301626406
"Åland Islands","BGR",2033,2.45377865890678
"Åland Islands","BGR",2034,2.39773427688197
"Åland Islands","BGR",2035,2.3429699503117
"Åland Islands","BGR",2036,2.28945644268897
"Åland Islands","BGR",2037,2.23716518526953
"Åland Islands","BGR",2038,2.18606826182017
"Åland Islands","BGR",2039,2.1361383937153
"Åland Islands","BGR",2040,2.08734892537403
"Åland Islands","BGR",2041,2.03967381002974
"Åland Islands","BGR",2042,1.99308759582482
"Åland Islands","BGR",2043,1.94756541222287
"Åland Islands","BGR",2044,1.90308295673133
"Åland Islands","BGR",2045,1.85961648192734
"Åland Islands","BGR",2046,1.81714278277992
"Åland Islands","BGR",2047,1.77563918426174
"Åland Islands","BGR",2048,1.73508352924382
"Åland Islands","BGR",2049,1.69545416666667
"Åland Islands","BGR",2050,1.65672993998171
"Åland Islands","BHR",2021,3.2377803517132
"Åland Islands","BHR",2022,3.16382934627709
"Åland Islands","BHR",2023,3.09156738413946
"Åland Islands","BHR",2024,3.02095588749806
"Åland Islands","BHR",2025,2.95195715966885
"Åland Islands","BHR",2026,2.88453436496126
"Åland Islands","BHR",2027,2.81865150901305
"Åland Islands","BHR",2028,2.75427341957433
"Åland Islands","BHR",2029,2.69136572773053
"Åland Islands","BHR",2030,2.62989484955418
"Åland Islands","BHR",2031,2.56982796817575
"Åland Islands","BHR",2032,2.51113301626406
"Åland Islands","BHR",2033,2.45377865890678
"Åland Islands","BHR",2034,2.39773427688197
"Åland Islands","BHR",2035,2.3429699503117
"Åland Islands","BHR",2036,2.28945644268897
"Åland Islands","BHR",2037,2.23716518526953
"Åland Islands","BHR",2038,2.18606826182017
"Åland Islands","BHR",2039,2.1361383937153
"Åland Islands","BHR",2040,2.08734892537403
"Åland Islands","BHR",2041,2.03967381002974
"Åland Islands","BHR",2042,1.99308759582482
"Åland Islands","BHR",2043,1.94756541222287
"Åland Islands","BHR",2044,1.90308295673133
"Åland Islands","BHR",2045,1.85961648192734
"Åland Islands","BHR",2046,1.81714278277992
"Åland Islands","BHR",2047,1.77563918426174
"Åland Islands","BHR",2048,1.73508352924382
"Åland Islands","BHR",2049,1.69545416666667
"Åland Islands","BHR",2050,1.65672993998171
"Åland Islands","BHS",2021,3.2377803517132
"Åland Islands","BHS",2022,3.16382934627709
"Åland Islands","BHS",2023,3.09156738413946
"Åland Islands","BHS",2024,3.02095588749806
"Åland Islands","BHS",2025,2.95195715966885
"Åland Islands","BHS",2026,2.88453436496126
"Åland Islands","BHS",2027,2.81865150901305
"Åland Islands","BHS",2028,2.75427341957433
"Åland Islands","BHS",2029,2.69136572773053
"Åland Islands","BHS",2030,2.62989484955418
"Åland Islands","BHS",2031,2.56982796817575
"Åland Islands","BHS",2032,2.51113301626406
"Åland Islands","BHS",2033,2.45377865890678
"Åland Islands","BHS",2034,2.39773427688197
"Åland Islands","BHS",2035,2.3429699503117
"Åland Islands","BHS",2036,2.28945644268897
"Åland Islands","BHS",2037,2.23716518526953
"Åland Islands","BHS",2038,2.18606826182017
"Åland Islands","BHS",2039,2.1361383937153
"Åland Islands","BHS",2040,2.08734892537403
"Åland Islands","BHS",2041,2.03967381002974
"Åland Islands","BHS",2042,1.99308759582482
"Åland Islands","BHS",2043,1.94756541222287
"Åland Islands","BHS",2044,1.90308295673133
"Åland Islands","BHS",2045,1.85961648192734
"Åland Islands","BHS",2046,1.81714278277992
"Åland Islands","BHS",2047,1.77563918426174
"Åland Islands","BHS",2048,1.73508352924382
"Åland Islands","BHS",2049,1.69545416666667
"Åland Islands","BHS",2050,1.65672993998171
"Åland Islands","BIH",2021,3.2377803517132
"Åland Islands","BIH",2022,3.16382934627709
"Åland Islands","BIH",2023,3.09156738413946
"Åland Islands","BIH",2024,3.02095588749806
"Åland Islands","BIH",2025,2.95195715966885
"Åland Islands","BIH",2026,2.88453436496126
"Åland Islands","BIH",2027,2.81865150901305
"Åland Islands","BIH",2028,2.75427341957433
"Åland Islands","BIH",2029,2.69136572773053
"Åland Islands","BIH",2030,2.62989484955418
"Åland Islands","BIH",2031,2.56982796817575
"Åland Islands","BIH",2032,2.51113301626406
"Åland Islands","BIH",2033,2.45377865890678
"Åland Islands","BIH",2034,2.39773427688197
"Åland Islands","BIH",2035,2.3429699503117
"Åland Islands","BIH",2036,2.28945644268897
"Åland Islands","BIH",2037,2.23716518526953
"Åland Islands","BIH",2038,2.18606826182017
"Åland Islands","BIH",2039,2.1361383937153
"Åland Islands","BIH",2040,2.08734892537403
"Åland Islands","BIH",2041,2.03967381002974
"Åland Islands","BIH",2042,1.99308759582482
"Åland Islands","BIH",2043,1.94756541222287
"Åland Islands","BIH",2044,1.90308295673133
"Åland Islands","BIH",2045,1.85961648192734
"Åland Islands","BIH",2046,1.81714278277992
"Åland Islands","BIH",2047,1.77563918426174
"Åland Islands","BIH",2048,1.73508352924382
"Åland Islands","BIH",2049,1.69545416666667
"Åland Islands","BIH",2050,1.65672993998171
"Åland Islands","BLM",2021,3.2377803517132
"Åland Islands","BLM",2022,3.16382934627709
"Åland Islands","BLM",2023,3.09156738413946
"Åland Islands","BLM",2024,3.02095588749806
"Åland Islands","BLM",2025,2.95195715966885
"Åland Islands","BLM",2026,2.88453436496126
"Åland Islands","BLM",2027,2.81865150901305
"Åland Islands","BLM",2028,2.75427341957433
"Åland Islands","BLM",2029,2.69136572773053
"Åland Islands","BLM",2030,2.62989484955418
"Åland Islands","BLM",2031,2.56982796817575
"Åland Islands","BLM",2032,2.51113301626406
"Åland Islands","BLM",2033,2.45377865890678
"Åland Islands","BLM",2034,2.39773427688197
"Åland Islands","BLM",2035,2.3429699503117
"Åland Islands","BLM",2036,2.28945644268897
"Åland Islands","BLM",2037,2.23716518526953
"Åland Islands","BLM",2038,2.18606826182017
"Åland Islands","BLM",2039,2.1361383937153
"Åland Islands","BLM",2040,2.08734892537403
"Åland Islands","BLM",2041,2.03967381002974
"Åland Islands","BLM",2042,1.99308759582482
"Åland Islands","BLM",2043,1.94756541222287
"Åland Islands","BLM",2044,1.90308295673133
"Åland Islands","BLM",2045,1.85961648192734
"Åland Islands","BLM",2046,1.81714278277992
"Åland Islands","BLM",2047,1.77563918426174
"Åland Islands","BLM",2048,1.73508352924382
"Åland Islands","BLM",2049,1.69545416666667
"Åland Islands","BLM",2050,1.65672993998171
"Åland Islands","BLR",2021,3.2377803517132
"Åland Islands","BLR",2022,3.16382934627709
"Åland Islands","BLR",2023,3.09156738413946
"Åland Islands","BLR",2024,3.02095588749806
"Åland Islands","BLR",2025,2.95195715966885
"Åland Islands","BLR",2026,2.88453436496126
"Åland Islands","BLR",2027,2.81865150901305
"Åland Islands","BLR",2028,2.75427341957433
"Åland Islands","BLR",2029,2.69136572773053
"Åland Islands","BLR",2030,2.62989484955418
"Åland Islands","BLR",2031,2.56982796817575
"Åland Islands","BLR",2032,2.51113301626406
"Åland Islands","BLR",2033,2.45377865890678
"Åland Islands","BLR",2034,2.39773427688197
"Åland Islands","BLR",2035,2.3429699503117
"Åland Islands","BLR",2036,2.28945644268897
"Åland Islands","BLR",2037,2.23716518526953
"Åland Islands","BLR",2038,2.18606826182017
"Åland Islands","BLR",2039,2.1361383937153
"Åland Islands","BLR",2040,2.08734892537403
"Åland Islands","BLR",2041,2.03967381002974
"Åland Islands","BLR",2042,1.99308759582482
"Åland Islands","BLR",2043,1.94756541222287
"Åland Islands","BLR",2044,1.90308295673133
"Åland Islands","BLR",2045,1.85961648192734
"Åland Islands","BLR",2046,1.81714278277992
"Åland Islands","BLR",2047,1.77563918426174
"Åland Islands","BLR",2048,1.73508352924382
"Åland Islands","BLR",2049,1.69545416666667
"Åland Islands","BLR",2050,1.65672993998171
"Åland Islands","BLZ",2021,3.2377803517132
"Åland Islands","BLZ",2022,3.16382934627709
"Åland Islands","BLZ",2023,3.09156738413946
"Åland Islands","BLZ",2024,3.02095588749806
"Åland Islands","BLZ",2025,2.95195715966885
"Åland Islands","BLZ",2026,2.88453436496126
"Åland Islands","BLZ",2027,2.81865150901305
"Åland Islands","BLZ",2028,2.75427341957433
"Åland Islands","BLZ",2029,2.69136572773053
"Åland Islands","BLZ",2030,2.62989484955418
"Åland Islands","BLZ",2031,2.56982796817575
"Åland Islands","BLZ",2032,2.51113301626406
"Åland Islands","BLZ",2033,2.45377865890678
"Åland Islands","BLZ",2034,2.39773427688197
"Åland Islands","BLZ",2035,2.3429699503117
"Åland Islands","BLZ",2036,2.28945644268897
"Åland Islands","BLZ",2037,2.23716518526953
"Åland Islands","BLZ",2038,2.18606826182017
"Åland Islands","BLZ",2039,2.1361383937153
"Åland Islands","BLZ",2040,2.08734892537403
"Åland Islands","BLZ",2041,2.03967381002974
"Åland Islands","BLZ",2042,1.99308759582482
"Åland Islands","BLZ",2043,1.94756541222287
"Åland Islands","BLZ",2044,1.90308295673133
"Åland Islands","BLZ",2045,1.85961648192734
"Åland Islands","BLZ",2046,1.81714278277992
"Åland Islands","BLZ",2047,1.77563918426174
"Åland Islands","BLZ",2048,1.73508352924382
"Åland Islands","BLZ",2049,1.69545416666667
"Åland Islands","BLZ",2050,1.65672993998171
"Åland Islands","BMU",2021,3.2377803517132
"Åland Islands","BMU",2022,3.16382934627709
"Åland Islands","BMU",2023,3.09156738413946
"Åland Islands","BMU",2024,3.02095588749806
"Åland Islands","BMU",2025,2.95195715966885
"Åland Islands","BMU",2026,2.88453436496126
"Åland Islands","BMU",2027,2.81865150901305
"Åland Islands","BMU",2028,2.75427341957433
"Åland Islands","BMU",2029,2.69136572773053
"Åland Islands","BMU",2030,2.62989484955418
"Åland Islands","BMU",2031,2.56982796817575
"Åland Islands","BMU",2032,2.51113301626406
"Åland Islands","BMU",2033,2.45377865890678
"Åland Islands","BMU",2034,2.39773427688197
"Åland Islands","BMU",2035,2.3429699503117
"Åland Islands","BMU",2036,2.28945644268897
"Åland Islands","BMU",2037,2.23716518526953
"Åland Islands","BMU",2038,2.18606826182017
"Åland Islands","BMU",2039,2.1361383937153
"Åland Islands","BMU",2040,2.08734892537403
"Åland Islands","BMU",2041,2.03967381002974
"Åland Islands","BMU",2042,1.99308759582482
"Åland Islands","BMU",2043,1.94756541222287
"Åland Islands","BMU",2044,1.90308295673133
"Åland Islands","BMU",2045,1.85961648192734
"Åland Islands","BMU",2046,1.81714278277992
"Åland Islands","BMU",2047,1.77563918426174
"Åland Islands","BMU",2048,1.73508352924382
"Åland Islands","BMU",2049,1.69545416666667
"Åland Islands","BMU",2050,1.65672993998171
"Åland Islands","BOL",2021,3.2377803517132
"Åland Islands","BOL",2022,3.16382934627709
"Åland Islands","BOL",2023,3.09156738413946
"Åland Islands","BOL",2024,3.02095588749806
"Åland Islands","BOL",2025,2.95195715966885
"Åland Islands","BOL",2026,2.88453436496126
"Åland Islands","BOL",2027,2.81865150901305
"Åland Islands","BOL",2028,2.75427341957433
"Åland Islands","BOL",2029,2.69136572773053
"Åland Islands","BOL",2030,2.62989484955418
"Åland Islands","BOL",2031,2.56982796817575
"Åland Islands","BOL",2032,2.51113301626406
"Åland Islands","BOL",2033,2.45377865890678
"Åland Islands","BOL",2034,2.39773427688197
"Åland Islands","BOL",2035,2.3429699503117
"Åland Islands","BOL",2036,2.28945644268897
"Åland Islands","BOL",2037,2.23716518526953
"Åland Islands","BOL",2038,2.18606826182017
"Åland Islands","BOL",2039,2.1361383937153
"Åland Islands","BOL",2040,2.08734892537403
"Åland Islands","BOL",2041,2.03967381002974
"Åland Islands","BOL",2042,1.99308759582482
"Åland Islands","BOL",2043,1.94756541222287
"Åland Islands","BOL",2044,1.90308295673133
"Åland Islands","BOL",2045,1.85961648192734
"Åland Islands","BOL",2046,1.81714278277992
"Åland Islands","BOL",2047,1.77563918426174
"Åland Islands","BOL",2048,1.73508352924382
"Åland Islands","BOL",2049,1.69545416666667
"Åland Islands","BOL",2050,1.65672993998171
"Åland Islands","BRA",2021,3.2377803517132
"Åland Islands","BRA",2022,3.16382934627709
"Åland Islands","BRA",2023,3.09156738413946
"Åland Islands","BRA",2024,3.02095588749806
"Åland Islands","BRA",2025,2.95195715966885
"Åland Islands","BRA",2026,2.88453436496126
"Åland Islands","BRA",2027,2.81865150901305
"Åland Islands","BRA",2028,2.75427341957433
"Åland Islands","BRA",2029,2.69136572773053
"Åland Islands","BRA",2030,2.62989484955418
"Åland Islands","BRA",2031,2.56982796817575
"Åland Islands","BRA",2032,2.51113301626406
"Åland Islands","BRA",2033,2.45377865890678
"Åland Islands","BRA",2034,2.39773427688197
"Åland Islands","BRA",2035,2.3429699503117
"Åland Islands","BRA",2036,2.28945644268897
"Åland Islands","BRA",2037,2.23716518526953
"Åland Islands","BRA",2038,2.18606826182017
"Åland Islands","BRA",2039,2.1361383937153
"Åland Islands","BRA",2040,2.08734892537403
"Åland Islands","BRA",2041,2.03967381002974
"Åland Islands","BRA",2042,1.99308759582482
"Åland Islands","BRA",2043,1.94756541222287
"Åland Islands","BRA",2044,1.90308295673133
"Åland Islands","BRA",2045,1.85961648192734
"Åland Islands","BRA",2046,1.81714278277992
"Åland Islands","BRA",2047,1.77563918426174
"Åland Islands","BRA",2048,1.73508352924382
"Åland Islands","BRA",2049,1.69545416666667
"Åland Islands","BRA",2050,1.65672993998171
"Åland Islands","BRB",2021,3.2377803517132
"Åland Islands","BRB",2022,3.16382934627709
"Åland Islands","BRB",2023,3.09156738413946
"Åland Islands","BRB",2024,3.02095588749806
"Åland Islands","BRB",2025,2.95195715966885
"Åland Islands","BRB",2026,2.88453436496126
"Åland Islands","BRB",2027,2.81865150901305
"Åland Islands","BRB",2028,2.75427341957433
"Åland Islands","BRB",2029,2.69136572773053
"Åland Islands","BRB",2030,2.62989484955418
"Åland Islands","BRB",2031,2.56982796817575
"Åland Islands","BRB",2032,2.51113301626406
"Åland Islands","BRB",2033,2.45377865890678
"Åland Islands","BRB",2034,2.39773427688197
"Åland Islands","BRB",2035,2.3429699503117
"Åland Islands","BRB",2036,2.28945644268897
"Åland Islands","BRB",2037,2.23716518526953
"Åland Islands","BRB",2038,2.18606826182017
"Åland Islands","BRB",2039,2.1361383937153
"Åland Islands","BRB",2040,2.08734892537403
"Åland Islands","BRB",2041,2.03967381002974
"Åland Islands","BRB",2042,1.99308759582482
"Åland Islands","BRB",2043,1.94756541222287
"Åland Islands","BRB",2044,1.90308295673133
"Åland Islands","BRB",2045,1.85961648192734
"Åland Islands","BRB",2046,1.81714278277992
"Åland Islands","BRB",2047,1.77563918426174
"Åland Islands","BRB",2048,1.73508352924382
"Åland Islands","BRB",2049,1.69545416666667
"Åland Islands","BRB",2050,1.65672993998171
"Åland Islands","BRN",2021,3.2377803517132
"Åland Islands","BRN",2022,3.16382934627709
"Åland Islands","BRN",2023,3.09156738413946
"Åland Islands","BRN",2024,3.02095588749806
"Åland Islands","BRN",2025,2.95195715966885
"Åland Islands","BRN",2026,2.88453436496126
"Åland Islands","BRN",2027,2.81865150901305
"Åland Islands","BRN",2028,2.75427341957433
"Åland Islands","BRN",2029,2.69136572773053
"Åland Islands","BRN",2030,2.62989484955418
"Åland Islands","BRN",2031,2.56982796817575
"Åland Islands","BRN",2032,2.51113301626406
"Åland Islands","BRN",2033,2.45377865890678
"Åland Islands","BRN",2034,2.39773427688197
"Åland Islands","BRN",2035,2.3429699503117
"Åland Islands","BRN",2036,2.28945644268897
"Åland Islands","BRN",2037,2.23716518526953
"Åland Islands","BRN",2038,2.18606826182017
"Åland Islands","BRN",2039,2.1361383937153
"Åland Islands","BRN",2040,2.08734892537403
"Åland Islands","BRN",2041,2.03967381002974
"Åland Islands","BRN",2042,1.99308759582482
"Åland Islands","BRN",2043,1.94756541222287
"Åland Islands","BRN",2044,1.90308295673133
"Åland Islands","BRN",2045,1.85961648192734
"Åland Islands","BRN",2046,1.81714278277992
"Åland Islands","BRN",2047,1.77563918426174
"Åland Islands","BRN",2048,1.73508352924382
"Åland Islands","BRN",2049,1.69545416666667
