Year,iso_code3,cost_enfu_fuel_electricity_usd_per_mmbtu
2015,POL,84.16364344596639
2016,POL,84.16364344596639
2017,POL,84.16364344596639
2018,POL,84.16364344596639
2019,POL,84.16364344596639
2020,POL,84.16364344596639
2015,PRI,60.6868329613944
2016,PRI,60.6868329613944
2017,PRI,60.6868329613944
2018,PRI,60.6868329613944
2019,PRI,60.6868329613944
2020,PRI,60.6868329613944
2015,PRK,60.6868329613944
2016,PRK,60.6868329613944
2017,PRK,60.6868329613944
2018,PRK,60.6868329613944
2019,PRK,60.6868329613944
2020,PRK,60.6868329613944
2015,PRT,82.4064661321549
2016,PRT,82.4064661321549
2017,PRT,82.4064661321549
2018,PRT,82.4064661321549
2019,PRT,82.4064661321549
2020,PRT,82.4064661321549
2015,PRY,42.79649927692342
2016,PRY,42.79649927692342
2017,PRY,42.79649927692342
2018,PRY,42.79649927692342
2019,PRY,42.79649927692342
2020,PRY,42.79649927692342
2015,PYF,60.6868329613944
2016,PYF,60.6868329613944
2017,PYF,60.6868329613944
2018,PYF,60.6868329613944
2019,PYF,60.6868329613944
2020,PYF,60.6868329613944
2015,QAT,60.6868329613944
2016,QAT,60.6868329613944
2017,QAT,60.6868329613944
2018,QAT,60.6868329613944
2019,QAT,60.6868329613944
2020,QAT,60.6868329613944
2015,ROU,98.54825610861715
2016,ROU,98.54825610861715
2017,ROU,98.54825610861715
2018,ROU,98.54825610861715
2019,ROU,98.54825610861715
2020,ROU,98.54825610861715
2015,RUS,36.12533813280909
2016,RUS,36.12533813280909
2017,RUS,36.12533813280909
2018,RUS,36.12533813280909
2019,RUS,36.12533813280909
2020,RUS,36.12533813280909
2015,RWA,60.6868329613944
2016,RWA,60.6868329613944
2017,RWA,60.6868329613944
2018,RWA,60.6868329613944
2019,RWA,60.6868329613944
2020,RWA,60.6868329613944
2015,SAU,20.549051934513763
2016,SAU,20.549051934513763
2017,SAU,20.549051934513763
2018,SAU,20.549051934513763
2019,SAU,20.549051934513763
2020,SAU,20.549051934513763
2015,SDN,60.6868329613944
2016,SDN,60.6868329613944
2017,SDN,60.6868329613944
2018,SDN,60.6868329613944
2019,SDN,60.6868329613944
2020,SDN,60.6868329613944
2015,SEN,60.6868329613944
2016,SEN,60.6868329613944
2017,SEN,60.6868329613944
2018,SEN,60.6868329613944
2019,SEN,60.6868329613944
2020,SEN,60.6868329613944
2015,SGP,87.68427817170364
2016,SGP,87.68427817170364
2017,SGP,87.68427817170364
2018,SGP,87.68427817170364
2019,SGP,87.68427817170364
2020,SGP,87.68427817170364
2015,SLB,60.6868329613944
2016,SLB,60.6868329613944
2017,SLB,60.6868329613944
2018,SLB,60.6868329613944
2019,SLB,60.6868329613944
2020,SLB,60.6868329613944
2015,SLE,60.6868329613944
2016,SLE,60.6868329613944
2017,SLE,60.6868329613944
2018,SLE,60.6868329613944
2019,SLE,60.6868329613944
2020,SLE,60.6868329613944
2015,SLV,60.6868329613944
2016,SLV,60.6868329613944
2017,SLV,60.6868329613944
2018,SLV,60.6868329613944
2019,SLV,60.6868329613944
2020,SLV,60.6868329613944
2015,SMR,60.6868329613944
2016,SMR,60.6868329613944
2017,SMR,60.6868329613944
2018,SMR,60.6868329613944
2019,SMR,60.6868329613944
2020,SMR,60.6868329613944
2015,SOM,60.6868329613944
2016,SOM,60.6868329613944
2017,SOM,60.6868329613944
2018,SOM,60.6868329613944
2019,SOM,60.6868329613944
2020,SOM,60.6868329613944
2015,SRB,68.52944406643664
2016,SRB,68.52944406643664
2017,SRB,68.52944406643664
2018,SRB,68.52944406643664
2019,SRB,68.52944406643664
2020,SRB,68.52944406643664
2015,SSD,60.6868329613944
2016,SSD,60.6868329613944
2017,SSD,60.6868329613944
2018,SSD,60.6868329613944
2019,SSD,60.6868329613944
2020,SSD,60.6868329613944
2015,STP,60.6868329613944
2016,STP,60.6868329613944
2017,STP,60.6868329613944
2018,STP,60.6868329613944
2019,STP,60.6868329613944
2020,STP,60.6868329613944
2015,SUR,60.6868329613944
2016,SUR,60.6868329613944
2017,SUR,60.6868329613944
2018,SUR,60.6868329613944
2019,SUR,60.6868329613944
2020,SUR,60.6868329613944
2015,SVK,92.46245441503366
2016,SVK,92.46245441503366
2017,SVK,92.46245441503366
2018,SVK,92.46245441503366
2019,SVK,92.46245441503366
2020,SVK,92.46245441503366
2015,SVN,62.63413931730854
2016,SVN,62.63413931730854
2017,SVN,62.63413931730854
2018,SVN,62.63413931730854
2019,SVN,62.63413931730854
2020,SVN,62.63413931730854
2015,SWE,37.39810894327998
2016,SWE,37.39810894327998
2017,SWE,37.39810894327998
2018,SWE,37.39810894327998
2019,SWE,37.39810894327998
2020,SWE,37.39810894327998
2015,SWZ,60.6868329613944
2016,SWZ,60.6868329613944
2017,SWZ,60.6868329613944
2018,SWZ,60.6868329613944
2019,SWZ,60.6868329613944
2020,SWZ,60.6868329613944
2015,SXM,60.6868329613944
2016,SXM,60.6868329613944
2017,SXM,60.6868329613944
2018,SXM,60.6868329613944
2019,SXM,60.6868329613944
2020,SXM,60.6868329613944
2015,SYC,60.6868329613944
2016,SYC,60.6868329613944
2017,SYC,60.6868329613944
2018,SYC,60.6868329613944
2019,SYC,60.6868329613944
2020,SYC,60.6868329613944
2015,SYR,60.6868329613944
2016,SYR,60.6868329613944
2017,SYR,60.6868329613944
2018,SYR,60.6868329613944
2019,SYR,60.6868329613944
2020,SYR,60.6868329613944
2015,TCA,60.6868329613944
2016,TCA,60.6868329613944
2017,TCA,60.6868329613944
2018,TCA,60.6868329613944
2019,TCA,60.6868329613944
2020,TCA,60.6868329613944
2015,TCD,60.6868329613944
2016,TCD,60.6868329613944
2017,TCD,60.6868329613944
2018,TCD,60.6868329613944
2019,TCD,60.6868329613944
2020,TCD,60.6868329613944
2015,TGO,60.6868329613944
2016,TGO,60.6868329613944
2017,TGO,60.6868329613944
2018,TGO,60.6868329613944
2019,TGO,60.6868329613944
2020,TGO,60.6868329613944
2015,THA,86.51826941016887
2016,THA,86.51826941016887
2017,THA,86.51826941016887
2018,THA,86.51826941016887
2019,THA,86.51826941016887
2020,THA,86.51826941016887
2015,TJK,17.501435763747473
2016,TJK,17.501435763747473
2017,TJK,17.501435763747473
2018,TJK,17.501435763747473
2019,TJK,17.501435763747473
2020,TJK,17.501435763747473
2015,TKM,0.0
2016,TKM,0.0
2017,TKM,0.0
2018,TKM,0.0
2019,TKM,0.0
2020,TKM,0.0
2015,TLS,60.6868329613944
2016,TLS,60.6868329613944
2017,TLS,60.6868329613944
2018,TLS,60.6868329613944
2019,TLS,60.6868329613944
2020,TLS,60.6868329613944
2015,TON,60.6868329613944
2016,TON,60.6868329613944
2017,TON,60.6868329613944
2018,TON,60.6868329613944
2019,TON,60.6868329613944
2020,TON,60.6868329613944
2015,TTO,60.6868329613944
2016,TTO,60.6868329613944
2017,TTO,60.6868329613944
2018,TTO,60.6868329613944
2019,TTO,60.6868329613944
2020,TTO,60.6868329613944
2015,TUN,60.6868329613944
2016,TUN,60.6868329613944
2017,TUN,60.6868329613944
2018,TUN,60.6868329613944
2019,TUN,60.6868329613944
2020,TUN,60.6868329613944
2015,TUR,82.72476349086318
2016,TUR,82.72476349086318
2017,TUR,82.72476349086318
2018,TUR,82.72476349086318
2019,TUR,82.72476349086318
2020,TUR,82.72476349086318
2015,TUV,60.6868329613944
2016,TUV,60.6868329613944
2017,TUV,60.6868329613944
2018,TUV,60.6868329613944
2019,TUV,60.6868329613944
2020,TUV,60.6868329613944
2015,TZA,60.6868329613944
2016,TZA,60.6868329613944
2017,TZA,60.6868329613944
2018,TZA,60.6868329613944
2019,TZA,60.6868329613944
2020,TZA,60.6868329613944
2015,UGA,60.6868329613944
2016,UGA,60.6868329613944
2017,UGA,60.6868329613944
2018,UGA,60.6868329613944
2019,UGA,60.6868329613944
2020,UGA,60.6868329613944
2015,UKR,34.95179322423001
2016,UKR,34.95179322423001
2017,UKR,34.95179322423001
2018,UKR,34.95179322423001
2019,UKR,34.95179322423001
2020,UKR,34.95179322423001
2015,URY,77.78157712373424
2016,URY,77.78157712373424
2017,URY,77.78157712373424
2018,URY,77.78157712373424
2019,URY,77.78157712373424
2020,URY,77.78157712373424
2015,USA,27.97062972035676
2016,USA,27.97062972035676
2017,USA,27.97062972035676
2018,USA,27.97062972035676
2019,USA,27.97062972035676
2020,USA,27.97062972035676
2015,UZB,47.576172269399656
2016,UZB,47.576172269399656
2017,UZB,47.576172269399656
2018,UZB,47.576172269399656
2019,UZB,47.576172269399656
2020,UZB,47.576172269399656
2015,VCT,60.6868329613944
2016,VCT,60.6868329613944
2017,VCT,60.6868329613944
2018,VCT,60.6868329613944
2019,VCT,60.6868329613944
2020,VCT,60.6868329613944
2015,VEN,60.6868329613944
2016,VEN,60.6868329613944
2017,VEN,60.6868329613944
2018,VEN,60.6868329613944
2019,VEN,60.6868329613944
2020,VEN,60.6868329613944
2015,VGB,60.6868329613944
2016,VGB,60.6868329613944
2017,VGB,60.6868329613944
2018,VGB,60.6868329613944
2019,VGB,60.6868329613944
2020,VGB,60.6868329613944
2015,VIR,60.6868329613944
2016,VIR,60.6868329613944
2017,VIR,60.6868329613944
2018,VIR,60.6868329613944
2019,VIR,60.6868329613944
2020,VIR,60.6868329613944
2015,VNM,60.6868329613944
2016,VNM,60.6868329613944
2017,VNM,60.6868329613944
2018,VNM,60.6868329613944
2019,VNM,60.6868329613944
2020,VNM,60.6868329613944
2015,VUT,60.6868329613944
2016,VUT,60.6868329613944
2017,VUT,60.6868329613944
2018,VUT,60.6868329613944
2019,VUT,60.6868329613944
2020,VUT,60.6868329613944
2015,WSM,60.6868329613944
2016,WSM,60.6868329613944
2017,WSM,60.6868329613944
2018,WSM,60.6868329613944
2019,WSM,60.6868329613944
2020,WSM,60.6868329613944
2015,XKX,71.61293018466932
2016,XKX,71.61293018466932
2017,XKX,71.61293018466932
2018,XKX,71.61293018466932
2019,XKX,71.61293018466932
2020,XKX,71.61293018466932
2015,YEM,60.6868329613944
2016,YEM,60.6868329613944
2017,YEM,60.6868329613944
2018,YEM,60.6868329613944
2019,YEM,60.6868329613944
2020,YEM,60.6868329613944
2015,ZAF,45.9958012363322
2016,ZAF,45.9958012363322
2017,ZAF,45.9958012363322
2018,ZAF,45.9958012363322
2019,ZAF,45.9958012363322
2020,ZAF,45.9958012363322
2015,ZMB,60.6868329613944
2016,ZMB,60.6868329613944
2017,ZMB,60.6868329613944
2018,ZMB,60.6868329613944
2019,ZMB,60.6868329613944
2020,ZMB,60.6868329613944
2015,ZWE,60.6868329613944
2016,ZWE,60.6868329613944
2017,ZWE,60.6868329613944
2018,ZWE,60.6868329613944
2019,ZWE,60.6868329613944
2020,ZWE,60.6868329613944
