Year,iso_code3,cost_enfu_fuel_hydrogen_usd_per_mmbtu
2046,GAB,120.89914942397824
2047,GAB,120.89914942397824
2048,GAB,120.89914942397824
2049,GAB,120.89914942397824
2050,GAB,120.89914942397824
2021,GBR,105.7391661
2022,GBR,105.7391661
2023,GBR,105.7391661
2024,GBR,105.7391661
2025,GBR,105.7391661
2026,GBR,105.7391661
2027,GBR,105.7391661
2028,GBR,105.7391661
2029,GBR,105.7391661
2030,GBR,105.7391661
2031,GBR,105.7391661
2032,GBR,105.7391661
2033,GBR,105.7391661
2034,GBR,105.7391661
2035,GBR,105.7391661
2036,GBR,105.7391661
2037,GBR,105.7391661
2038,GBR,105.7391661
2039,GBR,105.7391661
2040,GBR,105.7391661
2041,GBR,105.7391661
2042,GBR,105.7391661
2043,GBR,105.7391661
2044,GBR,105.7391661
2045,GBR,105.7391661
2046,GBR,105.7391661
2047,GBR,105.7391661
2048,GBR,105.7391661
2049,GBR,105.7391661
2050,GBR,105.7391661
2021,GEO,120.89914942397824
2022,GEO,120.89914942397824
2023,GEO,120.89914942397824
2024,GEO,120.89914942397824
2025,GEO,120.89914942397824
2026,GEO,120.89914942397824
2027,GEO,120.89914942397824
2028,GEO,120.89914942397824
2029,GEO,120.89914942397824
2030,GEO,120.89914942397824
2031,GEO,120.89914942397824
2032,GEO,120.89914942397824
2033,GEO,120.89914942397824
2034,GEO,120.89914942397824
2035,GEO,120.89914942397824
2036,GEO,120.89914942397824
2037,GEO,120.89914942397824
2038,GEO,120.89914942397824
2039,GEO,120.89914942397824
2040,GEO,120.89914942397824
2041,GEO,120.89914942397824
2042,GEO,120.89914942397824
2043,GEO,120.89914942397824
2044,GEO,120.89914942397824
2045,GEO,120.89914942397824
2046,GEO,120.89914942397824
2047,GEO,120.89914942397824
2048,GEO,120.89914942397824
2049,GEO,120.89914942397824
2050,GEO,120.89914942397824
2021,GHA,135.8756193
2022,GHA,135.8756193
2023,GHA,135.8756193
2024,GHA,135.8756193
2025,GHA,135.8756193
2026,GHA,135.8756193
2027,GHA,135.8756193
2028,GHA,135.8756193
2029,GHA,135.8756193
2030,GHA,135.8756193
2031,GHA,135.8756193
2032,GHA,135.8756193
2033,GHA,135.8756193
2034,GHA,135.8756193
2035,GHA,135.8756193
2036,GHA,135.8756193
2037,GHA,135.8756193
2038,GHA,135.8756193
2039,GHA,135.8756193
2040,GHA,135.8756193
2041,GHA,135.8756193
2042,GHA,135.8756193
2043,GHA,135.8756193
2044,GHA,135.8756193
2045,GHA,135.8756193
2046,GHA,135.8756193
2047,GHA,135.8756193
2048,GHA,135.8756193
2049,GHA,135.8756193
2050,GHA,135.8756193
2021,GIB,120.89914942397824
2022,GIB,120.89914942397824
2023,GIB,120.89914942397824
2024,GIB,120.89914942397824
2025,GIB,120.89914942397824
2026,GIB,120.89914942397824
2027,GIB,120.89914942397824
2028,GIB,120.89914942397824
2029,GIB,120.89914942397824
2030,GIB,120.89914942397824
2031,GIB,120.89914942397824
2032,GIB,120.89914942397824
2033,GIB,120.89914942397824
2034,GIB,120.89914942397824
2035,GIB,120.89914942397824
2036,GIB,120.89914942397824
2037,GIB,120.89914942397824
2038,GIB,120.89914942397824
2039,GIB,120.89914942397824
2040,GIB,120.89914942397824
2041,GIB,120.89914942397824
2042,GIB,120.89914942397824
2043,GIB,120.89914942397824
2044,GIB,120.89914942397824
2045,GIB,120.89914942397824
2046,GIB,120.89914942397824
2047,GIB,120.89914942397824
2048,GIB,120.89914942397824
2049,GIB,120.89914942397824
2050,GIB,120.89914942397824
2021,GIN,120.89914942397824
2022,GIN,120.89914942397824
2023,GIN,120.89914942397824
2024,GIN,120.89914942397824
2025,GIN,120.89914942397824
2026,GIN,120.89914942397824
2027,GIN,120.89914942397824
2028,GIN,120.89914942397824
2029,GIN,120.89914942397824
2030,GIN,120.89914942397824
2031,GIN,120.89914942397824
2032,GIN,120.89914942397824
2033,GIN,120.89914942397824
2034,GIN,120.89914942397824
2035,GIN,120.89914942397824
2036,GIN,120.89914942397824
2037,GIN,120.89914942397824
2038,GIN,120.89914942397824
2039,GIN,120.89914942397824
2040,GIN,120.89914942397824
2041,GIN,120.89914942397824
2042,GIN,120.89914942397824
2043,GIN,120.89914942397824
2044,GIN,120.89914942397824
2045,GIN,120.89914942397824
2046,GIN,120.89914942397824
2047,GIN,120.89914942397824
2048,GIN,120.89914942397824
2049,GIN,120.89914942397824
2050,GIN,120.89914942397824
2021,GMB,120.89914942397824
2022,GMB,120.89914942397824
2023,GMB,120.89914942397824
2024,GMB,120.89914942397824
2025,GMB,120.89914942397824
2026,GMB,120.89914942397824
2027,GMB,120.89914942397824
2028,GMB,120.89914942397824
2029,GMB,120.89914942397824
2030,GMB,120.89914942397824
2031,GMB,120.89914942397824
2032,GMB,120.89914942397824
2033,GMB,120.89914942397824
2034,GMB,120.89914942397824
2035,GMB,120.89914942397824
2036,GMB,120.89914942397824
2037,GMB,120.89914942397824
2038,GMB,120.89914942397824
2039,GMB,120.89914942397824
2040,GMB,120.89914942397824
2041,GMB,120.89914942397824
2042,GMB,120.89914942397824
2043,GMB,120.89914942397824
2044,GMB,120.89914942397824
2045,GMB,120.89914942397824
2046,GMB,120.89914942397824
2047,GMB,120.89914942397824
2048,GMB,120.89914942397824
2049,GMB,120.89914942397824
2050,GMB,120.89914942397824
2021,GNB,120.89914942397824
2022,GNB,120.89914942397824
2023,GNB,120.89914942397824
2024,GNB,120.89914942397824
2025,GNB,120.89914942397824
2026,GNB,120.89914942397824
2027,GNB,120.89914942397824
2028,GNB,120.89914942397824
2029,GNB,120.89914942397824
2030,GNB,120.89914942397824
2031,GNB,120.89914942397824
2032,GNB,120.89914942397824
2033,GNB,120.89914942397824
2034,GNB,120.89914942397824
2035,GNB,120.89914942397824
2036,GNB,120.89914942397824
2037,GNB,120.89914942397824
2038,GNB,120.89914942397824
2039,GNB,120.89914942397824
2040,GNB,120.89914942397824
2041,GNB,120.89914942397824
2042,GNB,120.89914942397824
2043,GNB,120.89914942397824
2044,GNB,120.89914942397824
2045,GNB,120.89914942397824
2046,GNB,120.89914942397824
2047,GNB,120.89914942397824
2048,GNB,120.89914942397824
2049,GNB,120.89914942397824
2050,GNB,120.89914942397824
2021,GNQ,120.89914942397824
2022,GNQ,120.89914942397824
2023,GNQ,120.89914942397824
2024,GNQ,120.89914942397824
2025,GNQ,120.89914942397824
2026,GNQ,120.89914942397824
2027,GNQ,120.89914942397824
2028,GNQ,120.89914942397824
2029,GNQ,120.89914942397824
2030,GNQ,120.89914942397824
2031,GNQ,120.89914942397824
2032,GNQ,120.89914942397824
2033,GNQ,120.89914942397824
2034,GNQ,120.89914942397824
2035,GNQ,120.89914942397824
2036,GNQ,120.89914942397824
2037,GNQ,120.89914942397824
2038,GNQ,120.89914942397824
2039,GNQ,120.89914942397824
2040,GNQ,120.89914942397824
2041,GNQ,120.89914942397824
2042,GNQ,120.89914942397824
2043,GNQ,120.89914942397824
2044,GNQ,120.89914942397824
2045,GNQ,120.89914942397824
2046,GNQ,120.89914942397824
2047,GNQ,120.89914942397824
2048,GNQ,120.89914942397824
2049,GNQ,120.89914942397824
2050,GNQ,120.89914942397824
2021,GRC,141.8372108
2022,GRC,141.8372108
2023,GRC,141.8372108
2024,GRC,141.8372108
2025,GRC,141.8372108
2026,GRC,141.8372108
2027,GRC,141.8372108
2028,GRC,141.8372108
2029,GRC,141.8372108
2030,GRC,141.8372108
2031,GRC,141.8372108
2032,GRC,141.8372108
2033,GRC,141.8372108
2034,GRC,141.8372108
2035,GRC,141.8372108
2036,GRC,141.8372108
2037,GRC,141.8372108
2038,GRC,141.8372108
2039,GRC,141.8372108
2040,GRC,141.8372108
2041,GRC,141.8372108
2042,GRC,141.8372108
2043,GRC,141.8372108
2044,GRC,141.8372108
2045,GRC,141.8372108
2046,GRC,141.8372108
2047,GRC,141.8372108
2048,GRC,141.8372108
2049,GRC,141.8372108
2050,GRC,141.8372108
2021,GRD,120.89914942397824
2022,GRD,120.89914942397824
2023,GRD,120.89914942397824
2024,GRD,120.89914942397824
2025,GRD,120.89914942397824
2026,GRD,120.89914942397824
2027,GRD,120.89914942397824
2028,GRD,120.89914942397824
2029,GRD,120.89914942397824
2030,GRD,120.89914942397824
2031,GRD,120.89914942397824
2032,GRD,120.89914942397824
2033,GRD,120.89914942397824
2034,GRD,120.89914942397824
2035,GRD,120.89914942397824
2036,GRD,120.89914942397824
2037,GRD,120.89914942397824
2038,GRD,120.89914942397824
2039,GRD,120.89914942397824
2040,GRD,120.89914942397824
2041,GRD,120.89914942397824
2042,GRD,120.89914942397824
2043,GRD,120.89914942397824
2044,GRD,120.89914942397824
2045,GRD,120.89914942397824
2046,GRD,120.89914942397824
2047,GRD,120.89914942397824
2048,GRD,120.89914942397824
2049,GRD,120.89914942397824
2050,GRD,120.89914942397824
2021,GRL,120.89914942397824
2022,GRL,120.89914942397824
2023,GRL,120.89914942397824
2024,GRL,120.89914942397824
2025,GRL,120.89914942397824
2026,GRL,120.89914942397824
2027,GRL,120.89914942397824
2028,GRL,120.89914942397824
2029,GRL,120.89914942397824
2030,GRL,120.89914942397824
2031,GRL,120.89914942397824
2032,GRL,120.89914942397824
2033,GRL,120.89914942397824
2034,GRL,120.89914942397824
2035,GRL,120.89914942397824
2036,GRL,120.89914942397824
2037,GRL,120.89914942397824
2038,GRL,120.89914942397824
2039,GRL,120.89914942397824
2040,GRL,120.89914942397824
2041,GRL,120.89914942397824
2042,GRL,120.89914942397824
2043,GRL,120.89914942397824
2044,GRL,120.89914942397824
2045,GRL,120.89914942397824
2046,GRL,120.89914942397824
2047,GRL,120.89914942397824
2048,GRL,120.89914942397824
2049,GRL,120.89914942397824
2050,GRL,120.89914942397824
2021,GTM,121.1367576
2022,GTM,121.1367576
2023,GTM,121.1367576
2024,GTM,121.1367576
2025,GTM,121.1367576
2026,GTM,121.1367576
2027,GTM,121.1367576
2028,GTM,121.1367576
2029,GTM,121.1367576
2030,GTM,121.1367576
2031,GTM,121.1367576
2032,GTM,121.1367576
2033,GTM,121.1367576
2034,GTM,121.1367576
2035,GTM,121.1367576
2036,GTM,121.1367576
2037,GTM,121.1367576
2038,GTM,121.1367576
2039,GTM,121.1367576
2040,GTM,121.1367576
2041,GTM,121.1367576
2042,GTM,121.1367576
2043,GTM,121.1367576
2044,GTM,121.1367576
2045,GTM,121.1367576
2046,GTM,121.1367576
2047,GTM,121.1367576
2048,GTM,121.1367576
2049,GTM,121.1367576
2050,GTM,121.1367576
2021,GUM,120.89914942397824
2022,GUM,120.89914942397824
2023,GUM,120.89914942397824
2024,GUM,120.89914942397824
2025,GUM,120.89914942397824
2026,GUM,120.89914942397824
2027,GUM,120.89914942397824
2028,GUM,120.89914942397824
2029,GUM,120.89914942397824
2030,GUM,120.89914942397824
2031,GUM,120.89914942397824
2032,GUM,120.89914942397824
2033,GUM,120.89914942397824
2034,GUM,120.89914942397824
2035,GUM,120.89914942397824
2036,GUM,120.89914942397824
2037,GUM,120.89914942397824
2038,GUM,120.89914942397824
2039,GUM,120.89914942397824
2040,GUM,120.89914942397824
2041,GUM,120.89914942397824
2042,GUM,120.89914942397824
2043,GUM,120.89914942397824
2044,GUM,120.89914942397824
2045,GUM,120.89914942397824
2046,GUM,120.89914942397824
2047,GUM,120.89914942397824
2048,GUM,120.89914942397824
2049,GUM,120.89914942397824
2050,GUM,120.89914942397824
2021,GUY,120.89914942397824
2022,GUY,120.89914942397824
2023,GUY,120.89914942397824
2024,GUY,120.89914942397824
2025,GUY,120.89914942397824
2026,GUY,120.89914942397824
2027,GUY,120.89914942397824
2028,GUY,120.89914942397824
2029,GUY,120.89914942397824
2030,GUY,120.89914942397824
2031,GUY,120.89914942397824
2032,GUY,120.89914942397824
2033,GUY,120.89914942397824
2034,GUY,120.89914942397824
2035,GUY,120.89914942397824
2036,GUY,120.89914942397824
2037,GUY,120.89914942397824
2038,GUY,120.89914942397824
2039,GUY,120.89914942397824
2040,GUY,120.89914942397824
2041,GUY,120.89914942397824
2042,GUY,120.89914942397824
2043,GUY,120.89914942397824
2044,GUY,120.89914942397824
2045,GUY,120.89914942397824
2046,GUY,120.89914942397824
2047,GUY,120.89914942397824
2048,GUY,120.89914942397824
2049,GUY,120.89914942397824
2050,GUY,120.89914942397824
2021,HKG,120.89914942397824
2022,HKG,120.89914942397824
2023,HKG,120.89914942397824
2024,HKG,120.89914942397824
2025,HKG,120.89914942397824
2026,HKG,120.89914942397824
2027,HKG,120.89914942397824
2028,HKG,120.89914942397824
2029,HKG,120.89914942397824
2030,HKG,120.89914942397824
2031,HKG,120.89914942397824
2032,HKG,120.89914942397824
2033,HKG,120.89914942397824
2034,HKG,120.89914942397824
2035,HKG,120.89914942397824
2036,HKG,120.89914942397824
2037,HKG,120.89914942397824
2038,HKG,120.89914942397824
2039,HKG,120.89914942397824
2040,HKG,120.89914942397824
2041,HKG,120.89914942397824
2042,HKG,120.89914942397824
2043,HKG,120.89914942397824
2044,HKG,120.89914942397824
2045,HKG,120.89914942397824
2046,HKG,120.89914942397824
2047,HKG,120.89914942397824
2048,HKG,120.89914942397824
2049,HKG,120.89914942397824
2050,HKG,120.89914942397824
2021,HND,126.0172675
2022,HND,126.0172675
2023,HND,126.0172675
2024,HND,126.0172675
2025,HND,126.0172675
2026,HND,126.0172675
2027,HND,126.0172675
2028,HND,126.0172675
2029,HND,126.0172675
2030,HND,126.0172675
2031,HND,126.0172675
2032,HND,126.0172675
2033,HND,126.0172675
2034,HND,126.0172675
2035,HND,126.0172675
2036,HND,126.0172675
2037,HND,126.0172675
2038,HND,126.0172675
2039,HND,126.0172675
2040,HND,126.0172675
2041,HND,126.0172675
2042,HND,126.0172675
2043,HND,126.0172675
2044,HND,126.0172675
2045,HND,126.0172675
2046,HND,126.0172675
2047,HND,126.0172675
2048,HND,126.0172675
2049,HND,126.0172675
2050,HND,126.0172675
2021,HRV,150.0861067
2022,HRV,150.0861067
2023,HRV,150.0861067
2024,HRV,150.0861067
2025,HRV,150.0861067
2026,HRV,150.0861067
2027,HRV,150.0861067
2028,HRV,150.0861067
2029,HRV,150.0861067
2030,HRV,150.0861067
2031,HRV,150.0861067
2032,HRV,150.0861067
2033,HRV,150.0861067
2034,HRV,150.0861067
2035,HRV,150.0861067
2036,HRV,150.0861067
2037,HRV,150.0861067
2038,HRV,150.0861067
2039,HRV,150.0861067
2040,HRV,150.0861067
2041,HRV,150.0861067
2042,HRV,150.0861067
2043,HRV,150.0861067
2044,HRV,150.0861067
2045,HRV,150.0861067
2046,HRV,150.0861067
2047,HRV,150.0861067
2048,HRV,150.0861067
2049,HRV,150.0861067
2050,HRV,150.0861067
2021,HTI,120.89914942397824
2022,HTI,120.89914942397824
2023,HTI,120.89914942397824
2024,HTI,120.89914942397824
2025,HTI,120.89914942397824
2026,HTI,120.89914942397824
2027,HTI,120.89914942397824
2028,HTI,120.89914942397824
2029,HTI,120.89914942397824
2030,HTI,120.89914942397824
2031,HTI,120.89914942397824
2032,HTI,120.89914942397824
2033,HTI,120.89914942397824
2034,HTI,120.89914942397824
2035,HTI,120.89914942397824
2036,HTI,120.89914942397824
2037,HTI,120.89914942397824
2038,HTI,120.89914942397824
2039,HTI,120.89914942397824
2040,HTI,120.89914942397824
2041,HTI,120.89914942397824
2042,HTI,120.89914942397824
2043,HTI,120.89914942397824
2044,HTI,120.89914942397824
2045,HTI,120.89914942397824
2046,HTI,120.89914942397824
2047,HTI,120.89914942397824
2048,HTI,120.89914942397824
2049,HTI,120.89914942397824
2050,HTI,120.89914942397824
2021,HUN,170.598848
2022,HUN,170.598848
2023,HUN,170.598848
2024,HUN,170.598848
2025,HUN,170.598848
2026,HUN,170.598848
2027,HUN,170.598848
2028,HUN,170.598848
2029,HUN,170.598848
2030,HUN,170.598848
2031,HUN,170.598848
2032,HUN,170.598848
2033,HUN,170.598848
2034,HUN,170.598848
2035,HUN,170.598848
2036,HUN,170.598848
2037,HUN,170.598848
2038,HUN,170.598848
2039,HUN,170.598848
2040,HUN,170.598848
2041,HUN,170.598848
2042,HUN,170.598848
2043,HUN,170.598848
2044,HUN,170.598848
2045,HUN,170.598848
2046,HUN,170.598848
2047,HUN,170.598848
2048,HUN,170.598848
2049,HUN,170.598848
2050,HUN,170.598848
2021,IDN,86.34748219
2022,IDN,86.34748219
2023,IDN,86.34748219
2024,IDN,86.34748219
2025,IDN,86.34748219
2026,IDN,86.34748219
2027,IDN,86.34748219
2028,IDN,86.34748219
2029,IDN,86.34748219
2030,IDN,86.34748219
2031,IDN,86.34748219
2032,IDN,86.34748219
2033,IDN,86.34748219
2034,IDN,86.34748219
2035,IDN,86.34748219
2036,IDN,86.34748219
2037,IDN,86.34748219
2038,IDN,86.34748219
2039,IDN,86.34748219
2040,IDN,86.34748219
2041,IDN,86.34748219
2042,IDN,86.34748219
2043,IDN,86.34748219
2044,IDN,86.34748219
2045,IDN,86.34748219
2046,IDN,86.34748219
2047,IDN,86.34748219
2048,IDN,86.34748219
2049,IDN,86.34748219
2050,IDN,86.34748219
2021,IMN,120.89914942397824
2022,IMN,120.89914942397824
2023,IMN,120.89914942397824
2024,IMN,120.89914942397824
2025,IMN,120.89914942397824
2026,IMN,120.89914942397824
2027,IMN,120.89914942397824
2028,IMN,120.89914942397824
2029,IMN,120.89914942397824
2030,IMN,120.89914942397824
2031,IMN,120.89914942397824
2032,IMN,120.89914942397824
2033,IMN,120.89914942397824
2034,IMN,120.89914942397824
2035,IMN,120.89914942397824
2036,IMN,120.89914942397824
2037,IMN,120.89914942397824
2038,IMN,120.89914942397824
2039,IMN,120.89914942397824
2040,IMN,120.89914942397824
2041,IMN,120.89914942397824
2042,IMN,120.89914942397824
2043,IMN,120.89914942397824
2044,IMN,120.89914942397824
2045,IMN,120.89914942397824
2046,IMN,120.89914942397824
2047,IMN,120.89914942397824
2048,IMN,120.89914942397824
2049,IMN,120.89914942397824
2050,IMN,120.89914942397824
2021,IND,242.6906528
2022,IND,242.6906528
2023,IND,242.6906528
2024,IND,242.6906528
2025,IND,242.6906528
2026,IND,242.6906528
2027,IND,242.6906528
2028,IND,242.6906528
2029,IND,242.6906528
2030,IND,242.6906528
2031,IND,242.6906528
2032,IND,242.6906528
2033,IND,242.6906528
2034,IND,242.6906528
2035,IND,242.6906528
2036,IND,242.6906528
2037,IND,242.6906528
2038,IND,242.6906528
2039,IND,242.6906528
2040,IND,242.6906528
2041,IND,242.6906528
2042,IND,242.6906528
2043,IND,242.6906528
2044,IND,242.6906528
2045,IND,242.6906528
2046,IND,242.6906528
2047,IND,242.6906528
2048,IND,242.6906528
2049,IND,242.6906528
2050,IND,242.6906528
2021,IRL,102.7097044
2022,IRL,102.7097044
2023,IRL,102.7097044
2024,IRL,102.7097044
2025,IRL,102.7097044
2026,IRL,102.7097044
2027,IRL,102.7097044
2028,IRL,102.7097044
2029,IRL,102.7097044
2030,IRL,102.7097044
2031,IRL,102.7097044
2032,IRL,102.7097044
2033,IRL,102.7097044
2034,IRL,102.7097044
2035,IRL,102.7097044
2036,IRL,102.7097044
2037,IRL,102.7097044
2038,IRL,102.7097044
2039,IRL,102.7097044
2040,IRL,102.7097044
2041,IRL,102.7097044
2042,IRL,102.7097044
2043,IRL,102.7097044
2044,IRL,102.7097044
2045,IRL,102.7097044
2046,IRL,102.7097044
2047,IRL,102.7097044
2048,IRL,102.7097044
2049,IRL,102.7097044
2050,IRL,102.7097044
2021,IRN,48.59652983
2022,IRN,48.59652983
2023,IRN,48.59652983
2024,IRN,48.59652983
2025,IRN,48.59652983
2026,IRN,48.59652983
2027,IRN,48.59652983
2028,IRN,48.59652983
2029,IRN,48.59652983
2030,IRN,48.59652983
2031,IRN,48.59652983
2032,IRN,48.59652983
2033,IRN,48.59652983
2034,IRN,48.59652983
2035,IRN,48.59652983
2036,IRN,48.59652983
2037,IRN,48.59652983
2038,IRN,48.59652983
2039,IRN,48.59652983
2040,IRN,48.59652983
2041,IRN,48.59652983
2042,IRN,48.59652983
2043,IRN,48.59652983
2044,IRN,48.59652983
2045,IRN,48.59652983
2046,IRN,48.59652983
2047,IRN,48.59652983
2048,IRN,48.59652983
2049,IRN,48.59652983
2050,IRN,48.59652983
2021,IRQ,120.89914942397824
2022,IRQ,120.89914942397824
2023,IRQ,120.89914942397824
2024,IRQ,120.89914942397824
2025,IRQ,120.89914942397824
2026,IRQ,120.89914942397824
2027,IRQ,120.89914942397824
2028,IRQ,120.89914942397824
2029,IRQ,120.89914942397824
2030,IRQ,120.89914942397824
2031,IRQ,120.89914942397824
2032,IRQ,120.89914942397824
2033,IRQ,120.89914942397824
2034,IRQ,120.89914942397824
2035,IRQ,120.89914942397824
2036,IRQ,120.89914942397824
2037,IRQ,120.89914942397824
2038,IRQ,120.89914942397824
2039,IRQ,120.89914942397824
2040,IRQ,120.89914942397824
2041,IRQ,120.89914942397824
2042,IRQ,120.89914942397824
2043,IRQ,120.89914942397824
2044,IRQ,120.89914942397824
2045,IRQ,120.89914942397824
2046,IRQ,120.89914942397824
2047,IRQ,120.89914942397824
2048,IRQ,120.89914942397824
2049,IRQ,120.89914942397824
2050,IRQ,120.89914942397824
2021,ISL,100.4467329
2022,ISL,100.4467329
2023,ISL,100.4467329
2024,ISL,100.4467329
2025,ISL,100.4467329
2026,ISL,100.4467329
2027,ISL,100.4467329
2028,ISL,100.4467329
2029,ISL,100.4467329
2030,ISL,100.4467329
2031,ISL,100.4467329
2032,ISL,100.4467329
2033,ISL,100.4467329
2034,ISL,100.4467329
2035,ISL,100.4467329
2036,ISL,100.4467329
2037,ISL,100.4467329
2038,ISL,100.4467329
2039,ISL,100.4467329
2040,ISL,100.4467329
2041,ISL,100.4467329
2042,ISL,100.4467329
2043,ISL,100.4467329
2044,ISL,100.4467329
2045,ISL,100.4467329
2046,ISL,100.4467329
2047,ISL,100.4467329
2048,ISL,100.4467329
2049,ISL,100.4467329
2050,ISL,100.4467329
2021,ISR,104.0966869
2022,ISR,104.0966869
2023,ISR,104.0966869
2024,ISR,104.0966869
2025,ISR,104.0966869
2026,ISR,104.0966869
2027,ISR,104.0966869
2028,ISR,104.0966869
2029,ISR,104.0966869
2030,ISR,104.0966869
2031,ISR,104.0966869
2032,ISR,104.0966869
2033,ISR,104.0966869
2034,ISR,104.0966869
2035,ISR,104.0966869
2036,ISR,104.0966869
2037,ISR,104.0966869
2038,ISR,104.0966869
2039,ISR,104.0966869
2040,ISR,104.0966869
2041,ISR,104.0966869
2042,ISR,104.0966869
2043,ISR,104.0966869
2044,ISR,104.0966869
2045,ISR,104.0966869
2046,ISR,104.0966869
2047,ISR,104.0966869
2048,ISR,104.0966869
2049,ISR,104.0966869
2050,ISR,104.0966869
2021,ITA,124.9014244
2022,ITA,124.9014244
2023,ITA,124.9014244
2024,ITA,124.9014244
2025,ITA,124.9014244
2026,ITA,124.9014244
2027,ITA,124.9014244
2028,ITA,124.9014244
2029,ITA,124.9014244
2030,ITA,124.9014244
2031,ITA,124.9014244
2032,ITA,124.9014244
2033,ITA,124.9014244
2034,ITA,124.9014244
2035,ITA,124.9014244
2036,ITA,124.9014244
2037,ITA,124.9014244
2038,ITA,124.9014244
2039,ITA,124.9014244
2040,ITA,124.9014244
2041,ITA,124.9014244
2042,ITA,124.9014244
2043,ITA,124.9014244
2044,ITA,124.9014244
2045,ITA,124.9014244
2046,ITA,124.9014244
2047,ITA,124.9014244
2048,ITA,124.9014244
2049,ITA,124.9014244
2050,ITA,124.9014244
2021,JAM,120.89914942397824
2022,JAM,120.89914942397824
2023,JAM,120.89914942397824
2024,JAM,120.89914942397824
2025,JAM,120.89914942397824
2026,JAM,120.89914942397824
2027,JAM,120.89914942397824
2028,JAM,120.89914942397824
2029,JAM,120.89914942397824
2030,JAM,120.89914942397824
2031,JAM,120.89914942397824
2032,JAM,120.89914942397824
2033,JAM,120.89914942397824
2034,JAM,120.89914942397824
2035,JAM,120.89914942397824
2036,JAM,120.89914942397824
2037,JAM,120.89914942397824
2038,JAM,120.89914942397824
2039,JAM,120.89914942397824
2040,JAM,120.89914942397824
2041,JAM,120.89914942397824
2042,JAM,120.89914942397824
2043,JAM,120.89914942397824
2044,JAM,120.89914942397824
2045,JAM,120.89914942397824
2046,JAM,120.89914942397824
2047,JAM,120.89914942397824
2048,JAM,120.89914942397824
2049,JAM,120.89914942397824
2050,JAM,120.89914942397824
2021,JOR,145.0637701
2022,JOR,145.0637701
2023,JOR,145.0637701
2024,JOR,145.0637701
2025,JOR,145.0637701
2026,JOR,145.0637701
2027,JOR,145.0637701
2028,JOR,145.0637701
2029,JOR,145.0637701
2030,JOR,145.0637701
2031,JOR,145.0637701
2032,JOR,145.0637701
2033,JOR,145.0637701
2034,JOR,145.0637701
2035,JOR,145.0637701
2036,JOR,145.0637701
2037,JOR,145.0637701
2038,JOR,145.0637701
2039,JOR,145.0637701
2040,JOR,145.0637701
2041,JOR,145.0637701
2042,JOR,145.0637701
2043,JOR,145.0637701
2044,JOR,145.0637701
2045,JOR,145.0637701
2046,JOR,145.0637701
2047,JOR,145.0637701
2048,JOR,145.0637701
2049,JOR,145.0637701
2050,JOR,145.0637701
2021,JPN,80.1529889
2022,JPN,80.1529889
2023,JPN,80.1529889
2024,JPN,80.1529889
2025,JPN,80.1529889
2026,JPN,80.1529889
2027,JPN,80.1529889
2028,JPN,80.1529889
2029,JPN,80.1529889
2030,JPN,80.1529889
2031,JPN,80.1529889
2032,JPN,80.1529889
2033,JPN,80.1529889
2034,JPN,80.1529889
2035,JPN,80.1529889
2036,JPN,80.1529889
2037,JPN,80.1529889
2038,JPN,80.1529889
2039,JPN,80.1529889
2040,JPN,80.1529889
2041,JPN,80.1529889
2042,JPN,80.1529889
2043,JPN,80.1529889
2044,JPN,80.1529889
2045,JPN,80.1529889
2046,JPN,80.1529889
2047,JPN,80.1529889
2048,JPN,80.1529889
2049,JPN,80.1529889
2050,JPN,80.1529889
2021,KAZ,87.89089129
2022,KAZ,87.89089129
2023,KAZ,87.89089129
2024,KAZ,87.89089129
2025,KAZ,87.89089129
2026,KAZ,87.89089129
2027,KAZ,87.89089129
2028,KAZ,87.89089129
2029,KAZ,87.89089129
2030,KAZ,87.89089129
2031,KAZ,87.89089129
2032,KAZ,87.89089129
2033,KAZ,87.89089129
2034,KAZ,87.89089129
2035,KAZ,87.89089129
2036,KAZ,87.89089129
2037,KAZ,87.89089129
2038,KAZ,87.89089129
2039,KAZ,87.89089129
2040,KAZ,87.89089129
2041,KAZ,87.89089129
2042,KAZ,87.89089129
2043,KAZ,87.89089129
2044,KAZ,87.89089129
2045,KAZ,87.89089129
2046,KAZ,87.89089129
2047,KAZ,87.89089129
2048,KAZ,87.89089129
2049,KAZ,87.89089129
2050,KAZ,87.89089129
2021,KEN,142.2022062
2022,KEN,142.2022062
2023,KEN,142.2022062
2024,KEN,142.2022062
2025,KEN,142.2022062
2026,KEN,142.2022062
2027,KEN,142.2022062
2028,KEN,142.2022062
2029,KEN,142.2022062
2030,KEN,142.2022062
2031,KEN,142.2022062
2032,KEN,142.2022062
2033,KEN,142.2022062
2034,KEN,142.2022062
2035,KEN,142.2022062
2036,KEN,142.2022062
2037,KEN,142.2022062
2038,KEN,142.2022062
2039,KEN,142.2022062
2040,KEN,142.2022062
2041,KEN,142.2022062
2042,KEN,142.2022062
2043,KEN,142.2022062
2044,KEN,142.2022062
2045,KEN,142.2022062
2046,KEN,142.2022062
2047,KEN,142.2022062
2048,KEN,142.2022062
2049,KEN,142.2022062
2050,KEN,142.2022062
2021,KGZ,102.8557025
2022,KGZ,102.8557025
2023,KGZ,102.8557025
2024,KGZ,102.8557025
2025,KGZ,102.8557025
2026,KGZ,102.8557025
2027,KGZ,102.8557025
2028,KGZ,102.8557025
