"iso_code3","frac_waso_initial_composition_mun_other","Year"
"GEO",0.032,2025
"GEO",0.032,2026
"GEO",0.032,2027
"GEO",0.032,2028
"GEO",0.032,2029
"GEO",0.032,2030
"GEO",0.032,2031
"GEO",0.032,2032
"GEO",0.032,2033
"GEO",0.032,2034
"GEO",0.032,2035
"GEO",0.032,2036
"GEO",0.032,2037
"GEO",0.032,2038
"GEO",0.032,2039
"GEO",0.032,2040
"GEO",0.032,2041
"GEO",0.032,2042
"GEO",0.032,2043
"GEO",0.032,2044
"GEO",0.032,2045
"GEO",0.032,2046
"GEO",0.032,2047
"GEO",0.032,2048
"GEO",0.032,2049
"GEO",0.032,2050
"GHA",0.05,2021
"GHA",0.05,2022
"GHA",0.05,2023
"GHA",0.05,2024
"GHA",0.05,2025
"GHA",0.05,2026
"GHA",0.05,2027
"GHA",0.05,2028
"GHA",0.05,2029
"GHA",0.05,2030
"GHA",0.05,2031
"GHA",0.05,2032
"GHA",0.05,2033
"GHA",0.05,2034
"GHA",0.05,2035
"GHA",0.05,2036
"GHA",0.05,2037
"GHA",0.05,2038
"GHA",0.05,2039
"GHA",0.05,2040
"GHA",0.05,2041
"GHA",0.05,2042
"GHA",0.05,2043
"GHA",0.05,2044
"GHA",0.05,2045
"GHA",0.05,2046
"GHA",0.05,2047
"GHA",0.05,2048
"GHA",0.05,2049
"GHA",0.05,2050
"GIB",0.02876,2021
"GIB",0.02876,2022
"GIB",0.02876,2023
"GIB",0.02876,2024
"GIB",0.02876,2025
"GIB",0.02876,2026
"GIB",0.02876,2027
"GIB",0.02876,2028
"GIB",0.02876,2029
"GIB",0.02876,2030
"GIB",0.02876,2031
"GIB",0.02876,2032
"GIB",0.02876,2033
"GIB",0.02876,2034
"GIB",0.02876,2035
"GIB",0.02876,2036
"GIB",0.02876,2037
"GIB",0.02876,2038
"GIB",0.02876,2039
"GIB",0.02876,2040
"GIB",0.02876,2041
"GIB",0.02876,2042
"GIB",0.02876,2043
"GIB",0.02876,2044
"GIB",0.02876,2045
"GIB",0.02876,2046
"GIB",0.02876,2047
"GIB",0.02876,2048
"GIB",0.02876,2049
"GIB",0.02876,2050
"GIN",0.054,2021
"GIN",0.054,2022
"GIN",0.054,2023
"GIN",0.054,2024
"GIN",0.054,2025
"GIN",0.054,2026
"GIN",0.054,2027
"GIN",0.054,2028
"GIN",0.054,2029
"GIN",0.054,2030
"GIN",0.054,2031
"GIN",0.054,2032
"GIN",0.054,2033
"GIN",0.054,2034
"GIN",0.054,2035
"GIN",0.054,2036
"GIN",0.054,2037
"GIN",0.054,2038
"GIN",0.054,2039
"GIN",0.054,2040
"GIN",0.054,2041
"GIN",0.054,2042
"GIN",0.054,2043
"GIN",0.054,2044
"GIN",0.054,2045
"GIN",0.054,2046
"GIN",0.054,2047
"GIN",0.054,2048
"GIN",0.054,2049
"GIN",0.054,2050
"GMB",0.1028,2021
"GMB",0.1028,2022
"GMB",0.1028,2023
"GMB",0.1028,2024
"GMB",0.1028,2025
"GMB",0.1028,2026
"GMB",0.1028,2027
"GMB",0.1028,2028
"GMB",0.1028,2029
"GMB",0.1028,2030
"GMB",0.1028,2031
"GMB",0.1028,2032
"GMB",0.1028,2033
"GMB",0.1028,2034
"GMB",0.1028,2035
"GMB",0.1028,2036
"GMB",0.1028,2037
"GMB",0.1028,2038
"GMB",0.1028,2039
"GMB",0.1028,2040
"GMB",0.1028,2041
"GMB",0.1028,2042
"GMB",0.1028,2043
"GMB",0.1028,2044
"GMB",0.1028,2045
"GMB",0.1028,2046
"GMB",0.1028,2047
"GMB",0.1028,2048
"GMB",0.1028,2049
"GMB",0.1028,2050
"GNB",0.0392643463148118,2021
"GNB",0.0392643463148118,2022
"GNB",0.0392643463148118,2023
"GNB",0.0392643463148118,2024
"GNB",0.0392643463148118,2025
"GNB",0.0392643463148118,2026
"GNB",0.0392643463148118,2027
"GNB",0.0392643463148118,2028
"GNB",0.0392643463148118,2029
"GNB",0.0392643463148118,2030
"GNB",0.0392643463148118,2031
"GNB",0.0392643463148118,2032
"GNB",0.0392643463148118,2033
"GNB",0.0392643463148118,2034
"GNB",0.0392643463148118,2035
"GNB",0.0392643463148118,2036
"GNB",0.0392643463148118,2037
"GNB",0.0392643463148118,2038
"GNB",0.0392643463148118,2039
"GNB",0.0392643463148118,2040
"GNB",0.0392643463148118,2041
"GNB",0.0392643463148118,2042
"GNB",0.0392643463148118,2043
"GNB",0.0392643463148118,2044
"GNB",0.0392643463148118,2045
"GNB",0.0392643463148118,2046
"GNB",0.0392643463148118,2047
"GNB",0.0392643463148118,2048
"GNB",0.0392643463148118,2049
"GNB",0.0392643463148118,2050
"GNQ",0.0374986313797279,2021
"GNQ",0.0374986313797279,2022
"GNQ",0.0374986313797279,2023
"GNQ",0.0374986313797279,2024
"GNQ",0.0374986313797279,2025
"GNQ",0.0374986313797279,2026
"GNQ",0.0374986313797279,2027
"GNQ",0.0374986313797279,2028
"GNQ",0.0374986313797279,2029
"GNQ",0.0374986313797279,2030
"GNQ",0.0374986313797279,2031
"GNQ",0.0374986313797279,2032
"GNQ",0.0374986313797279,2033
"GNQ",0.0374986313797279,2034
"GNQ",0.0374986313797279,2035
"GNQ",0.0374986313797279,2036
"GNQ",0.0374986313797279,2037
"GNQ",0.0374986313797279,2038
"GNQ",0.0374986313797279,2039
"GNQ",0.0374986313797279,2040
"GNQ",0.0374986313797279,2041
"GNQ",0.0374986313797279,2042
"GNQ",0.0374986313797279,2043
"GNQ",0.0374986313797279,2044
"GNQ",0.0374986313797279,2045
"GNQ",0.0374986313797279,2046
"GNQ",0.0374986313797279,2047
"GNQ",0.0374986313797279,2048
"GNQ",0.0374986313797279,2049
"GNQ",0.0374986313797279,2050
"GRC",0.018,2021
"GRC",0.018,2022
"GRC",0.018,2023
"GRC",0.018,2024
"GRC",0.018,2025
"GRC",0.018,2026
"GRC",0.018,2027
"GRC",0.018,2028
"GRC",0.018,2029
"GRC",0.018,2030
"GRC",0.018,2031
"GRC",0.018,2032
"GRC",0.018,2033
"GRC",0.018,2034
"GRC",0.018,2035
"GRC",0.018,2036
"GRC",0.018,2037
"GRC",0.018,2038
"GRC",0.018,2039
"GRC",0.018,2040
"GRC",0.018,2041
"GRC",0.018,2042
"GRC",0.018,2043
"GRC",0.018,2044
"GRC",0.018,2045
"GRC",0.018,2046
"GRC",0.018,2047
"GRC",0.018,2048
"GRC",0.018,2049
"GRC",0.018,2050
"GRD",0.073,2021
"GRD",0.073,2022
"GRD",0.073,2023
"GRD",0.073,2024
"GRD",0.073,2025
"GRD",0.073,2026
"GRD",0.073,2027
"GRD",0.073,2028
"GRD",0.073,2029
"GRD",0.073,2030
"GRD",0.073,2031
"GRD",0.073,2032
"GRD",0.073,2033
"GRD",0.073,2034
"GRD",0.073,2035
"GRD",0.073,2036
"GRD",0.073,2037
"GRD",0.073,2038
"GRD",0.073,2039
"GRD",0.073,2040
"GRD",0.073,2041
"GRD",0.073,2042
"GRD",0.073,2043
"GRD",0.073,2044
"GRD",0.073,2045
"GRD",0.073,2046
"GRD",0.073,2047
"GRD",0.073,2048
"GRD",0.073,2049
"GRD",0.073,2050
"GRL",0.0668,2021
"GRL",0.0668,2022
"GRL",0.0668,2023
"GRL",0.0668,2024
"GRL",0.0668,2025
"GRL",0.0668,2026
"GRL",0.0668,2027
"GRL",0.0668,2028
"GRL",0.0668,2029
"GRL",0.0668,2030
"GRL",0.0668,2031
"GRL",0.0668,2032
"GRL",0.0668,2033
"GRL",0.0668,2034
"GRL",0.0668,2035
"GRL",0.0668,2036
"GRL",0.0668,2037
"GRL",0.0668,2038
"GRL",0.0668,2039
"GRL",0.0668,2040
"GRL",0.0668,2041
"GRL",0.0668,2042
"GRL",0.0668,2043
"GRL",0.0668,2044
"GRL",0.0668,2045
"GRL",0.0668,2046
"GRL",0.0668,2047
"GRL",0.0668,2048
"GRL",0.0668,2049
"GRL",0.0668,2050
"GTM",0.0360369472827406,2021
"GTM",0.0360369472827406,2022
"GTM",0.0360369472827406,2023
"GTM",0.0360369472827406,2024
"GTM",0.0360369472827406,2025
"GTM",0.0360369472827406,2026
"GTM",0.0360369472827406,2027
"GTM",0.0360369472827406,2028
"GTM",0.0360369472827406,2029
"GTM",0.0360369472827406,2030
"GTM",0.0360369472827406,2031
"GTM",0.0360369472827406,2032
"GTM",0.0360369472827406,2033
"GTM",0.0360369472827406,2034
"GTM",0.0360369472827406,2035
"GTM",0.0360369472827406,2036
"GTM",0.0360369472827406,2037
"GTM",0.0360369472827406,2038
"GTM",0.0360369472827406,2039
"GTM",0.0360369472827406,2040
"GTM",0.0360369472827406,2041
"GTM",0.0360369472827406,2042
"GTM",0.0360369472827406,2043
"GTM",0.0360369472827406,2044
"GTM",0.0360369472827406,2045
"GTM",0.0360369472827406,2046
"GTM",0.0360369472827406,2047
"GTM",0.0360369472827406,2048
"GTM",0.0360369472827406,2049
"GTM",0.0360369472827406,2050
"GUM",0.0174,2021
"GUM",0.0174,2022
"GUM",0.0174,2023
"GUM",0.0174,2024
"GUM",0.0174,2025
"GUM",0.0174,2026
"GUM",0.0174,2027
"GUM",0.0174,2028
"GUM",0.0174,2029
"GUM",0.0174,2030
"GUM",0.0174,2031
"GUM",0.0174,2032
"GUM",0.0174,2033
"GUM",0.0174,2034
"GUM",0.0174,2035
"GUM",0.0174,2036
"GUM",0.0174,2037
"GUM",0.0174,2038
"GUM",0.0174,2039
"GUM",0.0174,2040
"GUM",0.0174,2041
"GUM",0.0174,2042
"GUM",0.0174,2043
"GUM",0.0174,2044
"GUM",0.0174,2045
"GUM",0.0174,2046
"GUM",0.0174,2047
"GUM",0.0174,2048
"GUM",0.0174,2049
"GUM",0.0174,2050
"GUY",0.0242,2021
"GUY",0.0242,2022
"GUY",0.0242,2023
"GUY",0.0242,2024
"GUY",0.0242,2025
"GUY",0.0242,2026
"GUY",0.0242,2027
"GUY",0.0242,2028
"GUY",0.0242,2029
"GUY",0.0242,2030
"GUY",0.0242,2031
"GUY",0.0242,2032
"GUY",0.0242,2033
"GUY",0.0242,2034
"GUY",0.0242,2035
"GUY",0.0242,2036
"GUY",0.0242,2037
"GUY",0.0242,2038
"GUY",0.0242,2039
"GUY",0.0242,2040
"GUY",0.0242,2041
"GUY",0.0242,2042
"GUY",0.0242,2043
"GUY",0.0242,2044
"GUY",0.0242,2045
"GUY",0.0242,2046
"GUY",0.0242,2047
"GUY",0.0242,2048
"GUY",0.0242,2049
"GUY",0.0242,2050
"HKG",0.028,2021
"HKG",0.028,2022
"HKG",0.028,2023
"HKG",0.028,2024
"HKG",0.028,2025
"HKG",0.028,2026
"HKG",0.028,2027
"HKG",0.028,2028
"HKG",0.028,2029
"HKG",0.028,2030
"HKG",0.028,2031
"HKG",0.028,2032
"HKG",0.028,2033
"HKG",0.028,2034
"HKG",0.028,2035
"HKG",0.028,2036
"HKG",0.028,2037
"HKG",0.028,2038
"HKG",0.028,2039
"HKG",0.028,2040
"HKG",0.028,2041
"HKG",0.028,2042
"HKG",0.028,2043
"HKG",0.028,2044
"HKG",0.028,2045
"HKG",0.028,2046
"HKG",0.028,2047
"HKG",0.028,2048
"HKG",0.028,2049
"HKG",0.028,2050
"HND",0.01324,2021
"HND",0.01324,2022
"HND",0.01324,2023
"HND",0.01324,2024
"HND",0.01324,2025
"HND",0.01324,2026
"HND",0.01324,2027
"HND",0.01324,2028
"HND",0.01324,2029
"HND",0.01324,2030
"HND",0.01324,2031
"HND",0.01324,2032
"HND",0.01324,2033
"HND",0.01324,2034
"HND",0.01324,2035
"HND",0.01324,2036
"HND",0.01324,2037
"HND",0.01324,2038
"HND",0.01324,2039
"HND",0.01324,2040
"HND",0.01324,2041
"HND",0.01324,2042
"HND",0.01324,2043
"HND",0.01324,2044
"HND",0.01324,2045
"HND",0.01324,2046
"HND",0.01324,2047
"HND",0.01324,2048
"HND",0.01324,2049
"HND",0.01324,2050
"HRV",0.023,2021
"HRV",0.023,2022
"HRV",0.023,2023
"HRV",0.023,2024
"HRV",0.023,2025
"HRV",0.023,2026
"HRV",0.023,2027
"HRV",0.023,2028
"HRV",0.023,2029
"HRV",0.023,2030
"HRV",0.023,2031
"HRV",0.023,2032
"HRV",0.023,2033
"HRV",0.023,2034
"HRV",0.023,2035
"HRV",0.023,2036
"HRV",0.023,2037
"HRV",0.023,2038
"HRV",0.023,2039
"HRV",0.023,2040
"HRV",0.023,2041
"HRV",0.023,2042
"HRV",0.023,2043
"HRV",0.023,2044
"HRV",0.023,2045
"HRV",0.023,2046
"HRV",0.023,2047
"HRV",0.023,2048
"HRV",0.023,2049
"HRV",0.023,2050
"HTI",0.0336,2021
"HTI",0.0336,2022
"HTI",0.0336,2023
"HTI",0.0336,2024
"HTI",0.0336,2025
"HTI",0.0336,2026
"HTI",0.0336,2027
"HTI",0.0336,2028
"HTI",0.0336,2029
"HTI",0.0336,2030
"HTI",0.0336,2031
"HTI",0.0336,2032
"HTI",0.0336,2033
"HTI",0.0336,2034
"HTI",0.0336,2035
"HTI",0.0336,2036
"HTI",0.0336,2037
"HTI",0.0336,2038
"HTI",0.0336,2039
"HTI",0.0336,2040
"HTI",0.0336,2041
"HTI",0.0336,2042
"HTI",0.0336,2043
"HTI",0.0336,2044
"HTI",0.0336,2045
"HTI",0.0336,2046
"HTI",0.0336,2047
"HTI",0.0336,2048
"HTI",0.0336,2049
"HTI",0.0336,2050
"HUN",0.0918,2021
"HUN",0.0918,2022
"HUN",0.0918,2023
"HUN",0.0918,2024
"HUN",0.0918,2025
"HUN",0.0918,2026
"HUN",0.0918,2027
"HUN",0.0918,2028
"HUN",0.0918,2029
"HUN",0.0918,2030
"HUN",0.0918,2031
"HUN",0.0918,2032
"HUN",0.0918,2033
"HUN",0.0918,2034
"HUN",0.0918,2035
"HUN",0.0918,2036
"HUN",0.0918,2037
"HUN",0.0918,2038
"HUN",0.0918,2039
"HUN",0.0918,2040
"HUN",0.0918,2041
"HUN",0.0918,2042
"HUN",0.0918,2043
"HUN",0.0918,2044
"HUN",0.0918,2045
"HUN",0.0918,2046
"HUN",0.0918,2047
"HUN",0.0918,2048
"HUN",0.0918,2049
"HUN",0.0918,2050
"IDN",0.0258,2021
"IDN",0.0258,2022
"IDN",0.0258,2023
"IDN",0.0258,2024
"IDN",0.0258,2025
"IDN",0.0258,2026
"IDN",0.0258,2027
"IDN",0.0258,2028
"IDN",0.0258,2029
"IDN",0.0258,2030
"IDN",0.0258,2031
"IDN",0.0258,2032
"IDN",0.0258,2033
"IDN",0.0258,2034
"IDN",0.0258,2035
"IDN",0.0258,2036
"IDN",0.0258,2037
"IDN",0.0258,2038
"IDN",0.0258,2039
"IDN",0.0258,2040
"IDN",0.0258,2041
"IDN",0.0258,2042
"IDN",0.0258,2043
"IDN",0.0258,2044
"IDN",0.0258,2045
"IDN",0.0258,2046
"IDN",0.0258,2047
"IDN",0.0258,2048
"IDN",0.0258,2049
"IDN",0.0258,2050
"IMN",0.036026491411713,2021
"IMN",0.036026491411713,2022
"IMN",0.036026491411713,2023
"IMN",0.036026491411713,2024
"IMN",0.036026491411713,2025
"IMN",0.036026491411713,2026
"IMN",0.036026491411713,2027
"IMN",0.036026491411713,2028
"IMN",0.036026491411713,2029
"IMN",0.036026491411713,2030
"IMN",0.036026491411713,2031
"IMN",0.036026491411713,2032
"IMN",0.036026491411713,2033
"IMN",0.036026491411713,2034
"IMN",0.036026491411713,2035
"IMN",0.036026491411713,2036
"IMN",0.036026491411713,2037
"IMN",0.036026491411713,2038
"IMN",0.036026491411713,2039
"IMN",0.036026491411713,2040
"IMN",0.036026491411713,2041
"IMN",0.036026491411713,2042
"IMN",0.036026491411713,2043
"IMN",0.036026491411713,2044
"IMN",0.036026491411713,2045
"IMN",0.036026491411713,2046
"IMN",0.036026491411713,2047
"IMN",0.036026491411713,2048
"IMN",0.036026491411713,2049
"IMN",0.036026491411713,2050
"IND",0.0117203292974796,2021
"IND",0.0117203292974796,2022
"IND",0.0117203292974796,2023
"IND",0.0117203292974796,2024
"IND",0.0117203292974796,2025
"IND",0.0117203292974796,2026
"IND",0.0117203292974796,2027
"IND",0.0117203292974796,2028
"IND",0.0117203292974796,2029
"IND",0.0117203292974796,2030
"IND",0.0117203292974796,2031
"IND",0.0117203292974796,2032
"IND",0.0117203292974796,2033
"IND",0.0117203292974796,2034
"IND",0.0117203292974796,2035
"IND",0.0117203292974796,2036
"IND",0.0117203292974796,2037
"IND",0.0117203292974796,2038
"IND",0.0117203292974796,2039
"IND",0.0117203292974796,2040
"IND",0.0117203292974796,2041
"IND",0.0117203292974796,2042
"IND",0.0117203292974796,2043
"IND",0.0117203292974796,2044
"IND",0.0117203292974796,2045
"IND",0.0117203292974796,2046
"IND",0.0117203292974796,2047
"IND",0.0117203292974796,2048
"IND",0.0117203292974796,2049
"IND",0.0117203292974796,2050
"IRL",0.0516,2021
"IRL",0.0516,2022
"IRL",0.0516,2023
"IRL",0.0516,2024
"IRL",0.0516,2025
"IRL",0.0516,2026
"IRL",0.0516,2027
"IRL",0.0516,2028
"IRL",0.0516,2029
"IRL",0.0516,2030
"IRL",0.0516,2031
"IRL",0.0516,2032
"IRL",0.0516,2033
"IRL",0.0516,2034
"IRL",0.0516,2035
"IRL",0.0516,2036
"IRL",0.0516,2037
"IRL",0.0516,2038
"IRL",0.0516,2039
"IRL",0.0516,2040
"IRL",0.0516,2041
"IRL",0.0516,2042
"IRL",0.0516,2043
"IRL",0.0516,2044
"IRL",0.0516,2045
"IRL",0.0516,2046
"IRL",0.0516,2047
"IRL",0.0516,2048
"IRL",0.0516,2049
"IRL",0.0516,2050
"IRN",0.01,2021
"IRN",0.01,2022
"IRN",0.01,2023
"IRN",0.01,2024
"IRN",0.01,2025
"IRN",0.01,2026
"IRN",0.01,2027
"IRN",0.01,2028
"IRN",0.01,2029
"IRN",0.01,2030
"IRN",0.01,2031
"IRN",0.01,2032
"IRN",0.01,2033
"IRN",0.01,2034
"IRN",0.01,2035
"IRN",0.01,2036
"IRN",0.01,2037
"IRN",0.01,2038
"IRN",0.01,2039
"IRN",0.01,2040
"IRN",0.01,2041
"IRN",0.01,2042
"IRN",0.01,2043
"IRN",0.01,2044
"IRN",0.01,2045
"IRN",0.01,2046
"IRN",0.01,2047
"IRN",0.01,2048
"IRN",0.01,2049
"IRN",0.01,2050
"IRQ",0.012,2021
"IRQ",0.012,2022
"IRQ",0.012,2023
"IRQ",0.012,2024
"IRQ",0.012,2025
"IRQ",0.012,2026
"IRQ",0.012,2027
"IRQ",0.012,2028
"IRQ",0.012,2029
"IRQ",0.012,2030
"IRQ",0.012,2031
"IRQ",0.012,2032
"IRQ",0.012,2033
"IRQ",0.012,2034
"IRQ",0.012,2035
"IRQ",0.012,2036
"IRQ",0.012,2037
"IRQ",0.012,2038
"IRQ",0.012,2039
"IRQ",0.012,2040
"IRQ",0.012,2041
"IRQ",0.012,2042
"IRQ",0.012,2043
"IRQ",0.012,2044
"IRQ",0.012,2045
"IRQ",0.012,2046
"IRQ",0.012,2047
"IRQ",0.012,2048
"IRQ",0.012,2049
"IRQ",0.012,2050
"ISL",0.0351670021574694,2021
"ISL",0.0351670021574694,2022
"ISL",0.0351670021574694,2023
"ISL",0.0351670021574694,2024
"ISL",0.0351670021574694,2025
"ISL",0.0351670021574694,2026
"ISL",0.0351670021574694,2027
"ISL",0.0351670021574694,2028
"ISL",0.0351670021574694,2029
"ISL",0.0351670021574694,2030
"ISL",0.0351670021574694,2031
"ISL",0.0351670021574694,2032
"ISL",0.0351670021574694,2033
"ISL",0.0351670021574694,2034
"ISL",0.0351670021574694,2035
"ISL",0.0351670021574694,2036
"ISL",0.0351670021574694,2037
"ISL",0.0351670021574694,2038
"ISL",0.0351670021574694,2039
"ISL",0.0351670021574694,2040
"ISL",0.0351670021574694,2041
"ISL",0.0351670021574694,2042
"ISL",0.0351670021574694,2043
"ISL",0.0351670021574694,2044
"ISL",0.0351670021574694,2045
"ISL",0.0351670021574694,2046
"ISL",0.0351670021574694,2047
"ISL",0.0351670021574694,2048
"ISL",0.0351670021574694,2049
"ISL",0.0351670021574694,2050
"ISR",0.032,2021
"ISR",0.032,2022
"ISR",0.032,2023
"ISR",0.032,2024
"ISR",0.032,2025
"ISR",0.032,2026
"ISR",0.032,2027
"ISR",0.032,2028
"ISR",0.032,2029
"ISR",0.032,2030
"ISR",0.032,2031
"ISR",0.032,2032
"ISR",0.032,2033
"ISR",0.032,2034
"ISR",0.032,2035
"ISR",0.032,2036
"ISR",0.032,2037
"ISR",0.032,2038
"ISR",0.032,2039
"ISR",0.032,2040
"ISR",0.032,2041
"ISR",0.032,2042
"ISR",0.032,2043
"ISR",0.032,2044
"ISR",0.032,2045
"ISR",0.032,2046
"ISR",0.032,2047
"ISR",0.032,2048
"ISR",0.032,2049
"ISR",0.032,2050
"ITA",0.0308,2021
"ITA",0.0308,2022
"ITA",0.0308,2023
"ITA",0.0308,2024
"ITA",0.0308,2025
"ITA",0.0308,2026
"ITA",0.0308,2027
"ITA",0.0308,2028
"ITA",0.0308,2029
"ITA",0.0308,2030
"ITA",0.0308,2031
"ITA",0.0308,2032
"ITA",0.0308,2033
"ITA",0.0308,2034
"ITA",0.0308,2035
"ITA",0.0308,2036
"ITA",0.0308,2037
"ITA",0.0308,2038
"ITA",0.0308,2039
"ITA",0.0308,2040
"ITA",0.0308,2041
"ITA",0.0308,2042
"ITA",0.0308,2043
"ITA",0.0308,2044
"ITA",0.0308,2045
"ITA",0.0308,2046
"ITA",0.0308,2047
"ITA",0.0308,2048
"ITA",0.0308,2049
"ITA",0.0308,2050
"JAM",0.01026,2021
"JAM",0.01026,2022
"JAM",0.01026,2023
"JAM",0.01026,2024
"JAM",0.01026,2025
"JAM",0.01026,2026
"JAM",0.01026,2027
"JAM",0.01026,2028
"JAM",0.01026,2029
"JAM",0.01026,2030
"JAM",0.01026,2031
"JAM",0.01026,2032
"JAM",0.01026,2033
"JAM",0.01026,2034
"JAM",0.01026,2035
"JAM",0.01026,2036
"JAM",0.01026,2037
"JAM",0.01026,2038
"JAM",0.01026,2039
"JAM",0.01026,2040
"JAM",0.01026,2041
"JAM",0.01026,2042
"JAM",0.01026,2043
"JAM",0.01026,2044
"JAM",0.01026,2045
"JAM",0.01026,2046
"JAM",0.01026,2047
"JAM",0.01026,2048
"JAM",0.01026,2049
"JAM",0.01026,2050
"JOR",0.031,2021
"JOR",0.031,2022
"JOR",0.031,2023
"JOR",0.031,2024
"JOR",0.031,2025
"JOR",0.031,2026
"JOR",0.031,2027
"JOR",0.031,2028
"JOR",0.031,2029
"JOR",0.031,2030
"JOR",0.031,2031
"JOR",0.031,2032
"JOR",0.031,2033
"JOR",0.031,2034
"JOR",0.031,2035
"JOR",0.031,2036
"JOR",0.031,2037
"JOR",0.031,2038
"JOR",0.031,2039
"JOR",0.031,2040
"JOR",0.031,2041
"JOR",0.031,2042
"JOR",0.031,2043
"JOR",0.031,2044
"JOR",0.031,2045
"JOR",0.031,2046
"JOR",0.031,2047
"JOR",0.031,2048
"JOR",0.031,2049
"JOR",0.031,2050
"JPN",0.012,2021
"JPN",0.012,2022
"JPN",0.012,2023
"JPN",0.012,2024
"JPN",0.012,2025
"JPN",0.012,2026
"JPN",0.012,2027
"JPN",0.012,2028
"JPN",0.012,2029
"JPN",0.012,2030
"JPN",0.012,2031
"JPN",0.012,2032
"JPN",0.012,2033
"JPN",0.012,2034
"JPN",0.012,2035
"JPN",0.012,2036
"JPN",0.012,2037
"JPN",0.012,2038
"JPN",0.012,2039
"JPN",0.012,2040
"JPN",0.012,2041
"JPN",0.012,2042
"JPN",0.012,2043
"JPN",0.012,2044
"JPN",0.012,2045
"JPN",0.012,2046
"JPN",0.012,2047
"JPN",0.012,2048
"JPN",0.012,2049
"JPN",0.012,2050
"KAZ",0.014,2021
"KAZ",0.014,2022
"KAZ",0.014,2023
"KAZ",0.014,2024
"KAZ",0.014,2025
"KAZ",0.014,2026
"KAZ",0.014,2027
"KAZ",0.014,2028
"KAZ",0.014,2029
"KAZ",0.014,2030
"KAZ",0.014,2031
"KAZ",0.014,2032
"KAZ",0.014,2033
"KAZ",0.014,2034
"KAZ",0.014,2035
"KAZ",0.014,2036
"KAZ",0.014,2037
"KAZ",0.014,2038
"KAZ",0.014,2039
"KAZ",0.014,2040
"KAZ",0.014,2041
"KAZ",0.014,2042
"KAZ",0.014,2043
"KAZ",0.014,2044
"KAZ",0.014,2045
"KAZ",0.014,2046
"KAZ",0.014,2047
"KAZ",0.014,2048
"KAZ",0.014,2049
"KAZ",0.014,2050
"KEN",0.018,2021
"KEN",0.018,2022
"KEN",0.018,2023
"KEN",0.018,2024
"KEN",0.018,2025
"KEN",0.018,2026
"KEN",0.018,2027
"KEN",0.018,2028
"KEN",0.018,2029
"KEN",0.018,2030
"KEN",0.018,2031
"KEN",0.018,2032
"KEN",0.018,2033
"KEN",0.018,2034
"KEN",0.018,2035
"KEN",0.018,2036
"KEN",0.018,2037
"KEN",0.018,2038
"KEN",0.018,2039
"KEN",0.018,2040
"KEN",0.018,2041
"KEN",0.018,2042
"KEN",0.018,2043
"KEN",0.018,2044
"KEN",0.018,2045
"KEN",0.018,2046
"KEN",0.018,2047
"KEN",0.018,2048
"KEN",0.018,2049
"KEN",0.018,2050
"KGZ",0.0389482372154503,2021
"KGZ",0.0389482372154503,2022
"KGZ",0.0389482372154503,2023
"KGZ",0.0389482372154503,2024
"KGZ",0.0389482372154503,2025
"KGZ",0.0389482372154503,2026
"KGZ",0.0389482372154503,2027
"KGZ",0.0389482372154503,2028
"KGZ",0.0389482372154503,2029
"KGZ",0.0389482372154503,2030
"KGZ",0.0389482372154503,2031
"KGZ",0.0389482372154503,2032
"KGZ",0.0389482372154503,2033
"KGZ",0.0389482372154503,2034
"KGZ",0.0389482372154503,2035
"KGZ",0.0389482372154503,2036
"KGZ",0.0389482372154503,2037
"KGZ",0.0389482372154503,2038
"KGZ",0.0389482372154503,2039
"KGZ",0.0389482372154503,2040
"KGZ",0.0389482372154503,2041
"KGZ",0.0389482372154503,2042
"KGZ",0.0389482372154503,2043
"KGZ",0.0389482372154503,2044
"KGZ",0.0389482372154503,2045
"KGZ",0.0389482372154503,2046
"KGZ",0.0389482372154503,2047
"KGZ",0.0389482372154503,2048
"KGZ",0.0389482372154503,2049
"KGZ",0.0389482372154503,2050
"KHM",0.0208,2021
"KHM",0.0208,2022
"KHM",0.0208,2023
"KHM",0.0208,2024
"KHM",0.0208,2025
"KHM",0.0208,2026
"KHM",0.0208,2027
"KHM",0.0208,2028
"KHM",0.0208,2029
"KHM",0.0208,2030
"KHM",0.0208,2031
"KHM",0.0208,2032
"KHM",0.0208,2033
"KHM",0.0208,2034
"KHM",0.0208,2035
"KHM",0.0208,2036
"KHM",0.0208,2037
"KHM",0.0208,2038
"KHM",0.0208,2039
"KHM",0.0208,2040
"KHM",0.0208,2041
"KHM",0.0208,2042
"KHM",0.0208,2043
"KHM",0.0208,2044
"KHM",0.0208,2045
"KHM",0.0208,2046
"KHM",0.0208,2047
"KHM",0.0208,2048
"KHM",0.0208,2049
"KHM",0.0208,2050
"KIR",0.0186,2021
"KIR",0.0186,2022
"KIR",0.0186,2023
"KIR",0.0186,2024
"KIR",0.0186,2025
"KIR",0.0186,2026
"KIR",0.0186,2027
"KIR",0.0186,2028
"KIR",0.0186,2029
"KIR",0.0186,2030
"KIR",0.0186,2031
"KIR",0.0186,2032
"KIR",0.0186,2033
"KIR",0.0186,2034
"KIR",0.0186,2035
"KIR",0.0186,2036
"KIR",0.0186,2037
"KIR",0.0186,2038
"KIR",0.0186,2039
"KIR",0.0186,2040
"KIR",0.0186,2041
"KIR",0.0186,2042
"KIR",0.0186,2043
