,Nation,iso_code3,Year,cost_enfu_fuel_biomass_usd_per_m3
4500,Myanmar,MMR,2043,40.921
4501,Myanmar,MMR,2044,40.921
4502,Myanmar,MMR,2045,40.921
4503,Myanmar,MMR,2046,40.921
4504,Myanmar,MMR,2047,40.921
4505,Myanmar,MMR,2048,40.921
4506,Myanmar,MMR,2049,40.921
4507,Myanmar,MMR,2050,40.921
4508,Middle East & North Africa (excluding high income),MNA,2023,40.921
4509,Middle East & North Africa (excluding high income),MNA,2024,40.921
4510,Middle East & North Africa (excluding high income),MNA,2025,40.921
4511,Middle East & North Africa (excluding high income),MNA,2026,40.921
4512,Middle East & North Africa (excluding high income),MNA,2027,40.921
4513,Middle East & North Africa (excluding high income),MNA,2028,40.921
4514,Middle East & North Africa (excluding high income),MNA,2029,40.921
4515,Middle East & North Africa (excluding high income),MNA,2030,40.921
4516,Middle East & North Africa (excluding high income),MNA,2031,40.921
4517,Middle East & North Africa (excluding high income),MNA,2032,40.921
4518,Middle East & North Africa (excluding high income),MNA,2033,40.921
4519,Middle East & North Africa (excluding high income),MNA,2034,40.921
4520,Middle East & North Africa (excluding high income),MNA,2035,40.921
4521,Middle East & North Africa (excluding high income),MNA,2036,40.921
4522,Middle East & North Africa (excluding high income),MNA,2037,40.921
4523,Middle East & North Africa (excluding high income),MNA,2038,40.921
4524,Middle East & North Africa (excluding high income),MNA,2039,40.921
4525,Middle East & North Africa (excluding high income),MNA,2040,40.921
4526,Middle East & North Africa (excluding high income),MNA,2041,40.921
4527,Middle East & North Africa (excluding high income),MNA,2042,40.921
4528,Middle East & North Africa (excluding high income),MNA,2043,40.921
4529,Middle East & North Africa (excluding high income),MNA,2044,40.921
4530,Middle East & North Africa (excluding high income),MNA,2045,40.921
4531,Middle East & North Africa (excluding high income),MNA,2046,40.921
4532,Middle East & North Africa (excluding high income),MNA,2047,40.921
4533,Middle East & North Africa (excluding high income),MNA,2048,40.921
4534,Middle East & North Africa (excluding high income),MNA,2049,40.921
4535,Middle East & North Africa (excluding high income),MNA,2050,40.921
4536,Montenegro,MNE,2023,40.921
4537,Montenegro,MNE,2024,40.921
4538,Montenegro,MNE,2025,40.921
4539,Montenegro,MNE,2026,40.921
4540,Montenegro,MNE,2027,40.921
4541,Montenegro,MNE,2028,40.921
4542,Montenegro,MNE,2029,40.921
4543,Montenegro,MNE,2030,40.921
4544,Montenegro,MNE,2031,40.921
4545,Montenegro,MNE,2032,40.921
4546,Montenegro,MNE,2033,40.921
4547,Montenegro,MNE,2034,40.921
4548,Montenegro,MNE,2035,40.921
4549,Montenegro,MNE,2036,40.921
4550,Montenegro,MNE,2037,40.921
4551,Montenegro,MNE,2038,40.921
4552,Montenegro,MNE,2039,40.921
4553,Montenegro,MNE,2040,40.921
4554,Montenegro,MNE,2041,40.921
4555,Montenegro,MNE,2042,40.921
4556,Montenegro,MNE,2043,40.921
4557,Montenegro,MNE,2044,40.921
4558,Montenegro,MNE,2045,40.921
4559,Montenegro,MNE,2046,40.921
4560,Montenegro,MNE,2047,40.921
4561,Montenegro,MNE,2048,40.921
4562,Montenegro,MNE,2049,40.921
4563,Montenegro,MNE,2050,40.921
4564,Mongolia,MNG,2023,40.921
4565,Mongolia,MNG,2024,40.921
4566,Mongolia,MNG,2025,40.921
4567,Mongolia,MNG,2026,40.921
4568,Mongolia,MNG,2027,40.921
4569,Mongolia,MNG,2028,40.921
4570,Mongolia,MNG,2029,40.921
4571,Mongolia,MNG,2030,40.921
4572,Mongolia,MNG,2031,40.921
4573,Mongolia,MNG,2032,40.921
4574,Mongolia,MNG,2033,40.921
4575,Mongolia,MNG,2034,40.921
4576,Mongolia,MNG,2035,40.921
4577,Mongolia,MNG,2036,40.921
4578,Mongolia,MNG,2037,40.921
4579,Mongolia,MNG,2038,40.921
4580,Mongolia,MNG,2039,40.921
4581,Mongolia,MNG,2040,40.921
4582,Mongolia,MNG,2041,40.921
4583,Mongolia,MNG,2042,40.921
4584,Mongolia,MNG,2043,40.921
4585,Mongolia,MNG,2044,40.921
4586,Mongolia,MNG,2045,40.921
4587,Mongolia,MNG,2046,40.921
4588,Mongolia,MNG,2047,40.921
4589,Mongolia,MNG,2048,40.921
4590,Mongolia,MNG,2049,40.921
4591,Mongolia,MNG,2050,40.921
4592,Northern Mariana Islands,MNP,2023,40.921
4593,Northern Mariana Islands,MNP,2024,40.921
4594,Northern Mariana Islands,MNP,2025,40.921
4595,Northern Mariana Islands,MNP,2026,40.921
4596,Northern Mariana Islands,MNP,2027,40.921
4597,Northern Mariana Islands,MNP,2028,40.921
4598,Northern Mariana Islands,MNP,2029,40.921
4599,Northern Mariana Islands,MNP,2030,40.921
4600,Northern Mariana Islands,MNP,2031,40.921
4601,Northern Mariana Islands,MNP,2032,40.921
4602,Northern Mariana Islands,MNP,2033,40.921
4603,Northern Mariana Islands,MNP,2034,40.921
4604,Northern Mariana Islands,MNP,2035,40.921
4605,Northern Mariana Islands,MNP,2036,40.921
4606,Northern Mariana Islands,MNP,2037,40.921
4607,Northern Mariana Islands,MNP,2038,40.921
4608,Northern Mariana Islands,MNP,2039,40.921
4609,Northern Mariana Islands,MNP,2040,40.921
4610,Northern Mariana Islands,MNP,2041,40.921
4611,Northern Mariana Islands,MNP,2042,40.921
4612,Northern Mariana Islands,MNP,2043,40.921
4613,Northern Mariana Islands,MNP,2044,40.921
4614,Northern Mariana Islands,MNP,2045,40.921
4615,Northern Mariana Islands,MNP,2046,40.921
4616,Northern Mariana Islands,MNP,2047,40.921
4617,Northern Mariana Islands,MNP,2048,40.921
4618,Northern Mariana Islands,MNP,2049,40.921
4619,Northern Mariana Islands,MNP,2050,40.921
4620,Mozambique,MOZ,2023,40.921
4621,Mozambique,MOZ,2024,40.921
4622,Mozambique,MOZ,2025,40.921
4623,Mozambique,MOZ,2026,40.921
4624,Mozambique,MOZ,2027,40.921
4625,Mozambique,MOZ,2028,40.921
4626,Mozambique,MOZ,2029,40.921
4627,Mozambique,MOZ,2030,40.921
4628,Mozambique,MOZ,2031,40.921
4629,Mozambique,MOZ,2032,40.921
4630,Mozambique,MOZ,2033,40.921
4631,Mozambique,MOZ,2034,40.921
4632,Mozambique,MOZ,2035,40.921
4633,Mozambique,MOZ,2036,40.921
4634,Mozambique,MOZ,2037,40.921
4635,Mozambique,MOZ,2038,40.921
4636,Mozambique,MOZ,2039,40.921
4637,Mozambique,MOZ,2040,40.921
4638,Mozambique,MOZ,2041,40.921
4639,Mozambique,MOZ,2042,40.921
4640,Mozambique,MOZ,2043,40.921
4641,Mozambique,MOZ,2044,40.921
4642,Mozambique,MOZ,2045,40.921
4643,Mozambique,MOZ,2046,40.921
4644,Mozambique,MOZ,2047,40.921
4645,Mozambique,MOZ,2048,40.921
4646,Mozambique,MOZ,2049,40.921
4647,Mozambique,MOZ,2050,40.921
4648,Mauritania,MRT,2023,40.921
4649,Mauritania,MRT,2024,40.921
4650,Mauritania,MRT,2025,40.921
4651,Mauritania,MRT,2026,40.921
4652,Mauritania,MRT,2027,40.921
4653,Mauritania,MRT,2028,40.921
4654,Mauritania,MRT,2029,40.921
4655,Mauritania,MRT,2030,40.921
4656,Mauritania,MRT,2031,40.921
4657,Mauritania,MRT,2032,40.921
4658,Mauritania,MRT,2033,40.921
4659,Mauritania,MRT,2034,40.921
4660,Mauritania,MRT,2035,40.921
4661,Mauritania,MRT,2036,40.921
4662,Mauritania,MRT,2037,40.921
4663,Mauritania,MRT,2038,40.921
4664,Mauritania,MRT,2039,40.921
4665,Mauritania,MRT,2040,40.921
4666,Mauritania,MRT,2041,40.921
4667,Mauritania,MRT,2042,40.921
4668,Mauritania,MRT,2043,40.921
4669,Mauritania,MRT,2044,40.921
4670,Mauritania,MRT,2045,40.921
4671,Mauritania,MRT,2046,40.921
4672,Mauritania,MRT,2047,40.921
4673,Mauritania,MRT,2048,40.921
4674,Mauritania,MRT,2049,40.921
4675,Mauritania,MRT,2050,40.921
4676,Mauritius,MUS,2023,40.921
4677,Mauritius,MUS,2024,40.921
4678,Mauritius,MUS,2025,40.921
4679,Mauritius,MUS,2026,40.921
4680,Mauritius,MUS,2027,40.921
4681,Mauritius,MUS,2028,40.921
4682,Mauritius,MUS,2029,40.921
4683,Mauritius,MUS,2030,40.921
4684,Mauritius,MUS,2031,40.921
4685,Mauritius,MUS,2032,40.921
4686,Mauritius,MUS,2033,40.921
4687,Mauritius,MUS,2034,40.921
4688,Mauritius,MUS,2035,40.921
4689,Mauritius,MUS,2036,40.921
4690,Mauritius,MUS,2037,40.921
4691,Mauritius,MUS,2038,40.921
4692,Mauritius,MUS,2039,40.921
4693,Mauritius,MUS,2040,40.921
4694,Mauritius,MUS,2041,40.921
4695,Mauritius,MUS,2042,40.921
4696,Mauritius,MUS,2043,40.921
4697,Mauritius,MUS,2044,40.921
4698,Mauritius,MUS,2045,40.921
4699,Mauritius,MUS,2046,40.921
4700,Mauritius,MUS,2047,40.921
4701,Mauritius,MUS,2048,40.921
4702,Mauritius,MUS,2049,40.921
4703,Mauritius,MUS,2050,40.921
4704,Malawi,MWI,2023,40.921
4705,Malawi,MWI,2024,40.921
4706,Malawi,MWI,2025,40.921
4707,Malawi,MWI,2026,40.921
4708,Malawi,MWI,2027,40.921
4709,Malawi,MWI,2028,40.921
4710,Malawi,MWI,2029,40.921
4711,Malawi,MWI,2030,40.921
4712,Malawi,MWI,2031,40.921
4713,Malawi,MWI,2032,40.921
4714,Malawi,MWI,2033,40.921
4715,Malawi,MWI,2034,40.921
4716,Malawi,MWI,2035,40.921
4717,Malawi,MWI,2036,40.921
4718,Malawi,MWI,2037,40.921
4719,Malawi,MWI,2038,40.921
4720,Malawi,MWI,2039,40.921
4721,Malawi,MWI,2040,40.921
4722,Malawi,MWI,2041,40.921
4723,Malawi,MWI,2042,40.921
4724,Malawi,MWI,2043,40.921
4725,Malawi,MWI,2044,40.921
4726,Malawi,MWI,2045,40.921
4727,Malawi,MWI,2046,40.921
4728,Malawi,MWI,2047,40.921
4729,Malawi,MWI,2048,40.921
4730,Malawi,MWI,2049,40.921
4731,Malawi,MWI,2050,40.921
4732,Malaysia,MYS,2023,40.921
4733,Malaysia,MYS,2024,40.921
4734,Malaysia,MYS,2025,40.921
4735,Malaysia,MYS,2026,40.921
4736,Malaysia,MYS,2027,40.921
4737,Malaysia,MYS,2028,40.921
4738,Malaysia,MYS,2029,40.921
4739,Malaysia,MYS,2030,40.921
4740,Malaysia,MYS,2031,40.921
4741,Malaysia,MYS,2032,40.921
4742,Malaysia,MYS,2033,40.921
4743,Malaysia,MYS,2034,40.921
4744,Malaysia,MYS,2035,40.921
4745,Malaysia,MYS,2036,40.921
4746,Malaysia,MYS,2037,40.921
4747,Malaysia,MYS,2038,40.921
4748,Malaysia,MYS,2039,40.921
4749,Malaysia,MYS,2040,40.921
4750,Malaysia,MYS,2041,40.921
4751,Malaysia,MYS,2042,40.921
4752,Malaysia,MYS,2043,40.921
4753,Malaysia,MYS,2044,40.921
4754,Malaysia,MYS,2045,40.921
4755,Malaysia,MYS,2046,40.921
4756,Malaysia,MYS,2047,40.921
4757,Malaysia,MYS,2048,40.921
4758,Malaysia,MYS,2049,40.921
4759,Malaysia,MYS,2050,40.921
4760,North America,NAC,2023,40.921
4761,North America,NAC,2024,40.921
4762,North America,NAC,2025,40.921
4763,North America,NAC,2026,40.921
4764,North America,NAC,2027,40.921
4765,North America,NAC,2028,40.921
4766,North America,NAC,2029,40.921
4767,North America,NAC,2030,40.921
4768,North America,NAC,2031,40.921
4769,North America,NAC,2032,40.921
4770,North America,NAC,2033,40.921
4771,North America,NAC,2034,40.921
4772,North America,NAC,2035,40.921
4773,North America,NAC,2036,40.921
4774,North America,NAC,2037,40.921
4775,North America,NAC,2038,40.921
4776,North America,NAC,2039,40.921
4777,North America,NAC,2040,40.921
4778,North America,NAC,2041,40.921
4779,North America,NAC,2042,40.921
4780,North America,NAC,2043,40.921
4781,North America,NAC,2044,40.921
4782,North America,NAC,2045,40.921
4783,North America,NAC,2046,40.921
4784,North America,NAC,2047,40.921
4785,North America,NAC,2048,40.921
4786,North America,NAC,2049,40.921
4787,North America,NAC,2050,40.921
4788,Namibia,NAM,2023,40.921
4789,Namibia,NAM,2024,40.921
4790,Namibia,NAM,2025,40.921
4791,Namibia,NAM,2026,40.921
4792,Namibia,NAM,2027,40.921
4793,Namibia,NAM,2028,40.921
4794,Namibia,NAM,2029,40.921
4795,Namibia,NAM,2030,40.921
4796,Namibia,NAM,2031,40.921
4797,Namibia,NAM,2032,40.921
4798,Namibia,NAM,2033,40.921
4799,Namibia,NAM,2034,40.921
4800,Namibia,NAM,2035,40.921
4801,Namibia,NAM,2036,40.921
4802,Namibia,NAM,2037,40.921
4803,Namibia,NAM,2038,40.921
4804,Namibia,NAM,2039,40.921
4805,Namibia,NAM,2040,40.921
4806,Namibia,NAM,2041,40.921
4807,Namibia,NAM,2042,40.921
4808,Namibia,NAM,2043,40.921
4809,Namibia,NAM,2044,40.921
4810,Namibia,NAM,2045,40.921
4811,Namibia,NAM,2046,40.921
4812,Namibia,NAM,2047,40.921
4813,Namibia,NAM,2048,40.921
4814,Namibia,NAM,2049,40.921
4815,Namibia,NAM,2050,40.921
4816,New Caledonia,NCL,2023,40.921
4817,New Caledonia,NCL,2024,40.921
4818,New Caledonia,NCL,2025,40.921
4819,New Caledonia,NCL,2026,40.921
4820,New Caledonia,NCL,2027,40.921
4821,New Caledonia,NCL,2028,40.921
4822,New Caledonia,NCL,2029,40.921
4823,New Caledonia,NCL,2030,40.921
4824,New Caledonia,NCL,2031,40.921
4825,New Caledonia,NCL,2032,40.921
4826,New Caledonia,NCL,2033,40.921
4827,New Caledonia,NCL,2034,40.921
4828,New Caledonia,NCL,2035,40.921
4829,New Caledonia,NCL,2036,40.921
4830,New Caledonia,NCL,2037,40.921
4831,New Caledonia,NCL,2038,40.921
4832,New Caledonia,NCL,2039,40.921
4833,New Caledonia,NCL,2040,40.921
4834,New Caledonia,NCL,2041,40.921
4835,New Caledonia,NCL,2042,40.921
4836,New Caledonia,NCL,2043,40.921
4837,New Caledonia,NCL,2044,40.921
4838,New Caledonia,NCL,2045,40.921
4839,New Caledonia,NCL,2046,40.921
4840,New Caledonia,NCL,2047,40.921
4841,New Caledonia,NCL,2048,40.921
4842,New Caledonia,NCL,2049,40.921
4843,New Caledonia,NCL,2050,40.921
4844,Niger,NER,2023,40.921
4845,Niger,NER,2024,40.921
4846,Niger,NER,2025,40.921
4847,Niger,NER,2026,40.921
4848,Niger,NER,2027,40.921
4849,Niger,NER,2028,40.921
4850,Niger,NER,2029,40.921
4851,Niger,NER,2030,40.921
4852,Niger,NER,2031,40.921
4853,Niger,NER,2032,40.921
4854,Niger,NER,2033,40.921
4855,Niger,NER,2034,40.921
4856,Niger,NER,2035,40.921
4857,Niger,NER,2036,40.921
4858,Niger,NER,2037,40.921
4859,Niger,NER,2038,40.921
4860,Niger,NER,2039,40.921
4861,Niger,NER,2040,40.921
4862,Niger,NER,2041,40.921
4863,Niger,NER,2042,40.921
4864,Niger,NER,2043,40.921
4865,Niger,NER,2044,40.921
4866,Niger,NER,2045,40.921
4867,Niger,NER,2046,40.921
4868,Niger,NER,2047,40.921
4869,Niger,NER,2048,40.921
4870,Niger,NER,2049,40.921
4871,Niger,NER,2050,40.921
4872,Nigeria,NGA,2023,40.921
4873,Nigeria,NGA,2024,40.921
4874,Nigeria,NGA,2025,40.921
4875,Nigeria,NGA,2026,40.921
4876,Nigeria,NGA,2027,40.921
4877,Nigeria,NGA,2028,40.921
4878,Nigeria,NGA,2029,40.921
4879,Nigeria,NGA,2030,40.921
4880,Nigeria,NGA,2031,40.921
4881,Nigeria,NGA,2032,40.921
4882,Nigeria,NGA,2033,40.921
4883,Nigeria,NGA,2034,40.921
4884,Nigeria,NGA,2035,40.921
4885,Nigeria,NGA,2036,40.921
4886,Nigeria,NGA,2037,40.921
4887,Nigeria,NGA,2038,40.921
4888,Nigeria,NGA,2039,40.921
4889,Nigeria,NGA,2040,40.921
4890,Nigeria,NGA,2041,40.921
4891,Nigeria,NGA,2042,40.921
4892,Nigeria,NGA,2043,40.921
4893,Nigeria,NGA,2044,40.921
4894,Nigeria,NGA,2045,40.921
4895,Nigeria,NGA,2046,40.921
4896,Nigeria,NGA,2047,40.921
4897,Nigeria,NGA,2048,40.921
4898,Nigeria,NGA,2049,40.921
4899,Nigeria,NGA,2050,40.921
4900,Nicaragua,NIC,2023,40.921
4901,Nicaragua,NIC,2024,40.921
4902,Nicaragua,NIC,2025,40.921
4903,Nicaragua,NIC,2026,40.921
4904,Nicaragua,NIC,2027,40.921
4905,Nicaragua,NIC,2028,40.921
4906,Nicaragua,NIC,2029,40.921
4907,Nicaragua,NIC,2030,40.921
4908,Nicaragua,NIC,2031,40.921
4909,Nicaragua,NIC,2032,40.921
4910,Nicaragua,NIC,2033,40.921
4911,Nicaragua,NIC,2034,40.921
4912,Nicaragua,NIC,2035,40.921
4913,Nicaragua,NIC,2036,40.921
4914,Nicaragua,NIC,2037,40.921
4915,Nicaragua,NIC,2038,40.921
4916,Nicaragua,NIC,2039,40.921
4917,Nicaragua,NIC,2040,40.921
4918,Nicaragua,NIC,2041,40.921
4919,Nicaragua,NIC,2042,40.921
4920,Nicaragua,NIC,2043,40.921
4921,Nicaragua,NIC,2044,40.921
4922,Nicaragua,NIC,2045,40.921
4923,Nicaragua,NIC,2046,40.921
4924,Nicaragua,NIC,2047,40.921
4925,Nicaragua,NIC,2048,40.921
4926,Nicaragua,NIC,2049,40.921
4927,Nicaragua,NIC,2050,40.921
4928,Netherlands,NLD,2023,40.921
4929,Netherlands,NLD,2024,40.921
4930,Netherlands,NLD,2025,40.921
4931,Netherlands,NLD,2026,40.921
4932,Netherlands,NLD,2027,40.921
4933,Netherlands,NLD,2028,40.921
4934,Netherlands,NLD,2029,40.921
4935,Netherlands,NLD,2030,40.921
4936,Netherlands,NLD,2031,40.921
4937,Netherlands,NLD,2032,40.921
4938,Netherlands,NLD,2033,40.921
4939,Netherlands,NLD,2034,40.921
4940,Netherlands,NLD,2035,40.921
4941,Netherlands,NLD,2036,40.921
4942,Netherlands,NLD,2037,40.921
4943,Netherlands,NLD,2038,40.921
4944,Netherlands,NLD,2039,40.921
4945,Netherlands,NLD,2040,40.921
4946,Netherlands,NLD,2041,40.921
4947,Netherlands,NLD,2042,40.921
4948,Netherlands,NLD,2043,40.921
4949,Netherlands,NLD,2044,40.921
4950,Netherlands,NLD,2045,40.921
4951,Netherlands,NLD,2046,40.921
4952,Netherlands,NLD,2047,40.921
4953,Netherlands,NLD,2048,40.921
4954,Netherlands,NLD,2049,40.921
4955,Netherlands,NLD,2050,40.921
4956,Norway,NOR,2023,40.921
4957,Norway,NOR,2024,40.921
4958,Norway,NOR,2025,40.921
4959,Norway,NOR,2026,40.921
4960,Norway,NOR,2027,40.921
4961,Norway,NOR,2028,40.921
4962,Norway,NOR,2029,40.921
4963,Norway,NOR,2030,40.921
4964,Norway,NOR,2031,40.921
4965,Norway,NOR,2032,40.921
4966,Norway,NOR,2033,40.921
4967,Norway,NOR,2034,40.921
4968,Norway,NOR,2035,40.921
4969,Norway,NOR,2036,40.921
4970,Norway,NOR,2037,40.921
4971,Norway,NOR,2038,40.921
4972,Norway,NOR,2039,40.921
4973,Norway,NOR,2040,40.921
4974,Norway,NOR,2041,40.921
4975,Norway,NOR,2042,40.921
4976,Norway,NOR,2043,40.921
4977,Norway,NOR,2044,40.921
4978,Norway,NOR,2045,40.921
4979,Norway,NOR,2046,40.921
4980,Norway,NOR,2047,40.921
4981,Norway,NOR,2048,40.921
4982,Norway,NOR,2049,40.921
4983,Norway,NOR,2050,40.921
4984,Nepal,NPL,2023,40.921
4985,Nepal,NPL,2024,40.921
4986,Nepal,NPL,2025,40.921
4987,Nepal,NPL,2026,40.921
4988,Nepal,NPL,2027,40.921
4989,Nepal,NPL,2028,40.921
4990,Nepal,NPL,2029,40.921
4991,Nepal,NPL,2030,40.921
4992,Nepal,NPL,2031,40.921
4993,Nepal,NPL,2032,40.921
4994,Nepal,NPL,2033,40.921
4995,Nepal,NPL,2034,40.921
4996,Nepal,NPL,2035,40.921
4997,Nepal,NPL,2036,40.921
4998,Nepal,NPL,2037,40.921
4999,Nepal,NPL,2038,40.921
5000,Nepal,NPL,2039,40.921
5001,Nepal,NPL,2040,40.921
5002,Nepal,NPL,2041,40.921
5003,Nepal,NPL,2042,40.921
5004,Nepal,NPL,2043,40.921
5005,Nepal,NPL,2044,40.921
5006,Nepal,NPL,2045,40.921
5007,Nepal,NPL,2046,40.921
5008,Nepal,NPL,2047,40.921
5009,Nepal,NPL,2048,40.921
5010,Nepal,NPL,2049,40.921
5011,Nepal,NPL,2050,40.921
5012,Nauru,NRU,2023,40.921
5013,Nauru,NRU,2024,40.921
5014,Nauru,NRU,2025,40.921
5015,Nauru,NRU,2026,40.921
5016,Nauru,NRU,2027,40.921
5017,Nauru,NRU,2028,40.921
5018,Nauru,NRU,2029,40.921
5019,Nauru,NRU,2030,40.921
5020,Nauru,NRU,2031,40.921
5021,Nauru,NRU,2032,40.921
5022,Nauru,NRU,2033,40.921
5023,Nauru,NRU,2034,40.921
5024,Nauru,NRU,2035,40.921
5025,Nauru,NRU,2036,40.921
5026,Nauru,NRU,2037,40.921
5027,Nauru,NRU,2038,40.921
5028,Nauru,NRU,2039,40.921
5029,Nauru,NRU,2040,40.921
5030,Nauru,NRU,2041,40.921
5031,Nauru,NRU,2042,40.921
5032,Nauru,NRU,2043,40.921
5033,Nauru,NRU,2044,40.921
5034,Nauru,NRU,2045,40.921
5035,Nauru,NRU,2046,40.921
5036,Nauru,NRU,2047,40.921
5037,Nauru,NRU,2048,40.921
5038,Nauru,NRU,2049,40.921
5039,Nauru,NRU,2050,40.921
5040,New Zealand,NZL,2023,40.921
5041,New Zealand,NZL,2024,40.921
5042,New Zealand,NZL,2025,40.921
5043,New Zealand,NZL,2026,40.921
5044,New Zealand,NZL,2027,40.921
5045,New Zealand,NZL,2028,40.921
5046,New Zealand,NZL,2029,40.921
5047,New Zealand,NZL,2030,40.921
5048,New Zealand,NZL,2031,40.921
5049,New Zealand,NZL,2032,40.921
5050,New Zealand,NZL,2033,40.921
5051,New Zealand,NZL,2034,40.921
5052,New Zealand,NZL,2035,40.921
5053,New Zealand,NZL,2036,40.921
5054,New Zealand,NZL,2037,40.921
5055,New Zealand,NZL,2038,40.921
5056,New Zealand,NZL,2039,40.921
5057,New Zealand,NZL,2040,40.921
5058,New Zealand,NZL,2041,40.921
5059,New Zealand,NZL,2042,40.921
5060,New Zealand,NZL,2043,40.921
5061,New Zealand,NZL,2044,40.921
5062,New Zealand,NZL,2045,40.921
5063,New Zealand,NZL,2046,40.921
5064,New Zealand,NZL,2047,40.921
5065,New Zealand,NZL,2048,40.921
5066,New Zealand,NZL,2049,40.921
5067,New Zealand,NZL,2050,40.921
5068,OECD members,OED,2023,40.921
5069,OECD members,OED,2024,40.921
5070,OECD members,OED,2025,40.921
5071,OECD members,OED,2026,40.921
5072,OECD members,OED,2027,40.921
5073,OECD members,OED,2028,40.921
5074,OECD members,OED,2029,40.921
5075,OECD members,OED,2030,40.921
5076,OECD members,OED,2031,40.921
5077,OECD members,OED,2032,40.921
5078,OECD members,OED,2033,40.921
5079,OECD members,OED,2034,40.921
5080,OECD members,OED,2035,40.921
5081,OECD members,OED,2036,40.921
5082,OECD members,OED,2037,40.921
5083,OECD members,OED,2038,40.921
5084,OECD members,OED,2039,40.921
5085,OECD members,OED,2040,40.921
5086,OECD members,OED,2041,40.921
5087,OECD members,OED,2042,40.921
5088,OECD members,OED,2043,40.921
5089,OECD members,OED,2044,40.921
5090,OECD members,OED,2045,40.921
5091,OECD members,OED,2046,40.921
5092,OECD members,OED,2047,40.921
5093,OECD members,OED,2048,40.921
5094,OECD members,OED,2049,40.921
5095,OECD members,OED,2050,40.921
5096,Oman,OMN,2023,40.921
5097,Oman,OMN,2024,40.921
5098,Oman,OMN,2025,40.921
5099,Oman,OMN,2026,40.921
5100,Oman,OMN,2027,40.921
5101,Oman,OMN,2028,40.921
5102,Oman,OMN,2029,40.921
5103,Oman,OMN,2030,40.921
5104,Oman,OMN,2031,40.921
5105,Oman,OMN,2032,40.921
5106,Oman,OMN,2033,40.921
5107,Oman,OMN,2034,40.921
5108,Oman,OMN,2035,40.921
5109,Oman,OMN,2036,40.921
5110,Oman,OMN,2037,40.921
5111,Oman,OMN,2038,40.921
5112,Oman,OMN,2039,40.921
5113,Oman,OMN,2040,40.921
5114,Oman,OMN,2041,40.921
5115,Oman,OMN,2042,40.921
5116,Oman,OMN,2043,40.921
5117,Oman,OMN,2044,40.921
5118,Oman,OMN,2045,40.921
5119,Oman,OMN,2046,40.921
5120,Oman,OMN,2047,40.921
5121,Oman,OMN,2048,40.921
5122,Oman,OMN,2049,40.921
5123,Oman,OMN,2050,40.921
5124,Other small states,OSS,2023,40.921
5125,Other small states,OSS,2024,40.921
5126,Other small states,OSS,2025,40.921
5127,Other small states,OSS,2026,40.921
5128,Other small states,OSS,2027,40.921
5129,Other small states,OSS,2028,40.921
5130,Other small states,OSS,2029,40.921
5131,Other small states,OSS,2030,40.921
5132,Other small states,OSS,2031,40.921
5133,Other small states,OSS,2032,40.921
5134,Other small states,OSS,2033,40.921
5135,Other small states,OSS,2034,40.921
5136,Other small states,OSS,2035,40.921
5137,Other small states,OSS,2036,40.921
5138,Other small states,OSS,2037,40.921
5139,Other small states,OSS,2038,40.921
5140,Other small states,OSS,2039,40.921
5141,Other small states,OSS,2040,40.921
5142,Other small states,OSS,2041,40.921
5143,Other small states,OSS,2042,40.921
5144,Other small states,OSS,2043,40.921
5145,Other small states,OSS,2044,40.921
5146,Other small states,OSS,2045,40.921
5147,Other small states,OSS,2046,40.921
5148,Other small states,OSS,2047,40.921
5149,Other small states,OSS,2048,40.921
5150,Other small states,OSS,2049,40.921
5151,Other small states,OSS,2050,40.921
5152,Pakistan,PAK,2023,40.921
5153,Pakistan,PAK,2024,40.921
5154,Pakistan,PAK,2025,40.921
5155,Pakistan,PAK,2026,40.921
5156,Pakistan,PAK,2027,40.921
