,Nation,iso_code3,Year,consumpinit_scoe_gj_per_hh_residential_elec_appliances
3665,Lesotho,LSO,2036,1.175873851530311
3666,Lesotho,LSO,2037,1.2363268494504316
3667,Lesotho,LSO,2038,1.2967779311316552
3668,Lesotho,LSO,2039,1.3737176864162592
3669,Lesotho,LSO,2040,1.4506575402381048
3670,Lesotho,LSO,2041,1.5275951977763957
3671,Lesotho,LSO,2042,1.604535136833138
3672,Lesotho,LSO,2043,1.6814726598899785
3673,Lesotho,LSO,2044,1.776794304902897
3674,Lesotho,LSO,2045,1.872113308515748
3675,Lesotho,LSO,2046,1.9674351097001588
3676,Lesotho,LSO,2047,2.0627539948748255
3677,Lesotho,LSO,2048,2.158075951116101
3678,Lesotho,LSO,2049,2.158075951116101
3679,Lesotho,LSO,2050,2.158075951116101
3689,Liberia,LBR,2020,0.49747107763870796
3690,Liberia,LBR,2021,0.5162303642314656
3691,Liberia,LBR,2022,0.534990056858206
3692,Liberia,LBR,2023,0.5537497520607858
3693,Liberia,LBR,2024,0.6176754878211536
3694,Liberia,LBR,2025,0.6816012139389956
3695,Liberia,LBR,2026,0.7455269311476651
3696,Liberia,LBR,2027,0.8094526401079872
3697,Liberia,LBR,2028,0.8733783414170098
3698,Liberia,LBR,2029,0.9604824211678415
3699,Liberia,LBR,2030,1.0475871333833682
3700,Liberia,LBR,2031,1.134691210746398
3701,Liberia,LBR,2032,1.2217952679939463
3702,Liberia,LBR,2033,1.3089000705351206
3703,Liberia,LBR,2034,1.4293081847075184
3704,Liberia,LBR,2035,1.54971629108845
3705,Liberia,LBR,2036,1.6701243901421106
3706,Liberia,LBR,2037,1.7905324822965394
3707,Liberia,LBR,2038,1.910940567947072
3708,Liberia,LBR,2039,2.077187776730544
3709,Liberia,LBR,2040,2.2434349490089316
3710,Liberia,LBR,2041,2.409683291806464
3711,Liberia,LBR,2042,2.575930457556293
3712,Liberia,LBR,2043,2.7421775901316434
3713,Liberia,LBR,2044,2.9672209733730313
3714,Liberia,LBR,2045,3.1922644218382783
3715,Liberia,LBR,2046,3.4173063577244918
3716,Liberia,LBR,2047,3.642349849473869
3717,Liberia,LBR,2048,3.867391671164205
3718,Liberia,LBR,2049,3.867391671164205
3719,Liberia,LBR,2050,3.867391671164205
3729,Libya,LBY,2020,26.37933270755476
3730,Libya,LBY,2021,27.9362725446435
3731,Libya,LBY,2022,29.49321220954868
3732,Libya,LBY,2023,31.050151708082417
3733,Libya,LBY,2024,32.20443259649731
3734,Libya,LBY,2025,33.35871366003841
3735,Libya,LBY,2026,34.51297717690665
3736,Libya,LBY,2027,35.66725816027535
3737,Libya,LBY,2028,36.821539311909234
3738,Libya,LBY,2029,38.00187078952595
3739,Libya,LBY,2030,39.18220225257355
3740,Libya,LBY,2031,40.362533701442814
3741,Libya,LBY,2032,41.54286513651064
3742,Libya,LBY,2033,42.723196558140735
3743,Libya,LBY,2034,43.90443340972674
3744,Libya,LBY,2035,45.08567011044127
3745,Libya,LBY,2036,46.266928374083264
3746,Libya,LBY,2037,47.44816515301797
3747,Libya,LBY,2038,48.62940178602429
3748,Libya,LBY,2039,49.71900662927686
3749,Libya,LBY,2040,50.808588626140306
3750,Libya,LBY,2041,51.89819363386028
3751,Libya,LBY,2042,52.987775159940476
3752,Libya,LBY,2043,54.077380329510795
3753,Libya,LBY,2044,55.10296153770173
3754,Libya,LBY,2045,56.12851830706627
3755,Libya,LBY,2046,57.1540996013327
3756,Libya,LBY,2047,58.179681085701816
3757,Libya,LBY,2048,59.205237243094686
3758,Libya,LBY,2049,59.205237243094686
3759,Libya,LBY,2050,59.205237243094686
3769,Lithuania,LTU,2020,53.029669639901634
3770,Lithuania,LTU,2021,54.41977664452265
3771,Lithuania,LTU,2022,55.80992760749389
3772,Lithuania,LTU,2023,57.2000332051319
3773,Lithuania,LTU,2024,58.4255348046056
3774,Lithuania,LTU,2025,59.650988448470216
3775,Lithuania,LTU,2026,60.87649110177616
3776,Lithuania,LTU,2027,62.10194331079697
3777,Lithuania,LTU,2028,63.32744703649457
3778,Lithuania,LTU,2029,64.60117199618989
3779,Lithuania,LTU,2030,65.87495069786635
3780,Lithuania,LTU,2031,67.14873027432593
3781,Lithuania,LTU,2032,68.42251074042059
3782,Lithuania,LTU,2033,69.69623225516375
3783,Lithuania,LTU,2034,70.96050474773529
3784,Lithuania,LTU,2035,72.22471640118506
3785,Lithuania,LTU,2036,73.4889270541165
3786,Lithuania,LTU,2037,74.75320242719305
3787,Lithuania,LTU,2038,76.01741253961022
3788,Lithuania,LTU,2039,77.15058964445615
3789,Lithuania,LTU,2040,78.28383573128961
3790,Lithuania,LTU,2041,79.41701206653475
3791,Lithuania,LTU,2042,80.55018728664713
3792,Lithuania,LTU,2043,81.68343580530072
3793,Lithuania,LTU,2044,82.539459700357
3794,Lithuania,LTU,2045,83.39555939503794
3795,Lithuania,LTU,2046,84.25158231575305
3796,Lithuania,LTU,2047,85.10768354314568
3797,Lithuania,LTU,2048,85.96370546911433
3798,Lithuania,LTU,2049,85.96370546911433
3799,Lithuania,LTU,2050,85.96370546911433
3809,Luxembourg,LUX,2020,75.07682842926897
3810,Luxembourg,LUX,2021,76.95396005745391
3811,Luxembourg,LUX,2022,78.8310914510852
3812,Luxembourg,LUX,2023,80.70822261931707
3813,Luxembourg,LUX,2024,81.8304082543697
3814,Luxembourg,LUX,2025,82.95259384651806
3815,Luxembourg,LUX,2026,84.07477939738624
3816,Luxembourg,LUX,2027,85.1969649085173
3817,Luxembourg,LUX,2028,86.31915038137845
3818,Luxembourg,LUX,2029,87.4070034992244
3819,Luxembourg,LUX,2030,88.49485666069633
3820,Luxembourg,LUX,2031,89.58270986426267
3821,Luxembourg,LUX,2032,90.67056310846257
3822,Luxembourg,LUX,2033,91.75841639190209
3823,Luxembourg,LUX,2034,92.84749277890411
3824,Luxembourg,LUX,2035,93.93688453218103
3825,Luxembourg,LUX,2036,95.02627645504525
3826,Luxembourg,LUX,2037,96.11535241476517
3827,Luxembourg,LUX,2038,97.20474443853406
3828,Luxembourg,LUX,2039,98.24001177967982
3829,Luxembourg,LUX,2040,99.27496252599013
3830,Luxembourg,LUX,2041,100.31022991215563
3831,Luxembourg,LUX,2042,101.34549740640792
3832,Luxembourg,LUX,2043,102.38044778983746
3833,Luxembourg,LUX,2044,103.39094872811133
3834,Luxembourg,LUX,2045,104.40144972417615
3835,Luxembourg,LUX,2046,105.4119507765033
3836,Luxembourg,LUX,2047,106.42245188361755
3837,Luxembourg,LUX,2048,107.4329530440949
3838,Luxembourg,LUX,2049,107.4329530440949
3839,Luxembourg,LUX,2050,107.4329530440949
3849,"Macao SAR, China",MAC,2020,7.176899058502415
3850,"Macao SAR, China",MAC,2021,7.692054665700903
3851,"Macao SAR, China",MAC,2022,8.207208754066402
3852,"Macao SAR, China",MAC,2023,8.72236136673702
3853,"Macao SAR, China",MAC,2024,8.795002364246004
3854,"Macao SAR, China",MAC,2025,8.867586962397356
3855,"Macao SAR, China",MAC,2026,8.940227872303547
3856,"Macao SAR, China",MAC,2027,9.012812549673189
3857,"Macao SAR, China",MAC,2028,9.085453375347802
3858,"Macao SAR, China",MAC,2029,9.15662107127979
3859,"Macao SAR, China",MAC,2030,9.227788794045328
3860,"Macao SAR, China",MAC,2031,9.298956542942408
3861,"Macao SAR, China",MAC,2032,9.370180145012066
3862,"Macao SAR, China",MAC,2033,9.441347886048025
3863,"Macao SAR, China",MAC,2034,9.503067796135527
3864,"Macao SAR, China",MAC,2035,9.56484341104778
3865,"Macao SAR, China",MAC,2036,9.62656338234322
3866,"Macao SAR, China",MAC,2037,9.688338933043156
3867,"Macao SAR, China",MAC,2038,9.750058963753558
3868,"Macao SAR, China",MAC,2039,9.800979257745587
3869,"Macao SAR, China",MAC,2040,9.85189954476208
3870,"Macao SAR, China",MAC,2041,9.902819824935115
3871,"Macao SAR, China",MAC,2042,9.953740098393451
3872,"Macao SAR, China",MAC,2043,10.004660365262643
3873,"Macao SAR, China",MAC,2044,10.042177887830144
3874,"Macao SAR, China",MAC,2045,10.079750435502664
3875,"Macao SAR, China",MAC,2046,10.117267994091439
3876,"Macao SAR, China",MAC,2047,10.154840412799453
3877,"Macao SAR, China",MAC,2048,10.192358007146302
3878,"Macao SAR, China",MAC,2049,10.192358007146302
3879,"Macao SAR, China",MAC,2050,10.192358007146302
3889,Madagascar,MDG,2020,5.353786465578019
3890,Madagascar,MDG,2021,5.574163567636581
3891,Madagascar,MDG,2022,5.794541599363397
3892,Madagascar,MDG,2023,6.014918690485564
3893,Madagascar,MDG,2024,6.456625927368027
3894,Madagascar,MDG,2025,6.898333160021953
3895,Madagascar,MDG,2026,7.340040388702377
3896,Madagascar,MDG,2027,7.781747613644234
3897,Madagascar,MDG,2028,8.2234548350643
3898,Madagascar,MDG,2029,8.828799740232528
3899,Madagascar,MDG,2030,9.434143397248112
3900,Madagascar,MDG,2031,10.039488360063096
3901,Madagascar,MDG,2032,10.644833378637964
3902,Madagascar,MDG,2033,11.250176971324505
3903,Madagascar,MDG,2034,12.094193278587667
3904,Madagascar,MDG,2035,12.938209611622414
3905,Madagascar,MDG,2036,13.782225969186033
3906,Madagascar,MDG,2037,14.626240549258478
3907,Madagascar,MDG,2038,15.470256878203402
3908,Madagascar,MDG,2039,16.634252099184497
3909,Madagascar,MDG,2040,17.798247387646562
3910,Madagascar,MDG,2041,18.962240539601112
3911,Madagascar,MDG,2042,20.126235851990376
3912,Madagascar,MDG,2043,21.290231226576722
3913,Madagascar,MDG,2044,22.86472125266796
3914,Madagascar,MDG,2045,24.439211252605297
3915,Madagascar,MDG,2046,26.013701227351273
3916,Madagascar,MDG,2047,27.58819117782173
3917,Madagascar,MDG,2048,29.16268110488864
3918,Madagascar,MDG,2049,29.16268110488864
3919,Madagascar,MDG,2050,29.16268110488864
3929,Malawi,MWI,2020,3.7785044050270264
3930,Malawi,MWI,2021,3.9791195502446906
3931,Malawi,MWI,2022,4.179734692945743
3932,Malawi,MWI,2023,4.380349833325364
3933,Malawi,MWI,2024,4.721740744557937
3934,Malawi,MWI,2025,5.063130784677153
3935,Malawi,MWI,2026,5.404520795909294
3936,Malawi,MWI,2027,5.74591177053031
3937,Malawi,MWI,2028,6.0873017632880595
3938,Malawi,MWI,2029,6.553964401241927
3939,Malawi,MWI,2030,7.020628133179081
3940,Malawi,MWI,2031,7.487290764445304
3941,Malawi,MWI,2032,7.95395337026984
3942,Malawi,MWI,2033,8.420617203407232
3943,Malawi,MWI,2034,9.07721777300242
3944,Malawi,MWI,2035,9.733819610869203
3945,Malawi,MWI,2036,10.39042146485097
3946,Malawi,MWI,2037,11.0470233338786
3947,Malawi,MWI,2038,11.703625216975407
3948,Malawi,MWI,2039,12.624894800011267
3949,Malawi,MWI,2040,13.546162721268557
3950,Malawi,MWI,2041,14.467432336702714
3951,Malawi,MWI,2042,15.388700131613923
3952,Malawi,MWI,2043,16.30996977874204
3953,Malawi,MWI,2044,17.588294166008495
3954,Malawi,MWI,2045,18.866620676184024
3955,Malawi,MWI,2046,20.144945080615614
3956,Malawi,MWI,2047,21.42326944141841
3957,Malawi,MWI,2048,22.70159376093316
3958,Malawi,MWI,2049,22.70159376093316
3959,Malawi,MWI,2050,22.70159376093316
3969,Malaysia,MYS,2020,112.02989986713618
3970,Malaysia,MYS,2021,117.28405276651411
3971,Malaysia,MYS,2022,122.53820547078627
3972,Malaysia,MYS,2023,127.79237460295548
3973,Malaysia,MYS,2024,133.48625832196086
3974,Malaysia,MYS,2025,139.18015884380853
3975,Malaysia,MYS,2026,144.87405954637688
3976,Malaysia,MYS,2027,150.56796042361384
3977,Malaysia,MYS,2028,156.26186146973316
3978,Malaysia,MYS,2029,162.53681344800123
3979,Malaysia,MYS,2030,168.81176549289276
3980,Malaysia,MYS,2031,175.08671760245016
3981,Malaysia,MYS,2032,181.36166977479022
3982,Malaysia,MYS,2033,187.6366000656183
3983,Malaysia,MYS,2034,194.45119268086154
3984,Malaysia,MYS,2035,201.2657857475838
3985,Malaysia,MYS,2036,208.08035551310914
3986,Malaysia,MYS,2037,214.89494886975893
3987,Malaysia,MYS,2038,221.70954265526356
3988,Malaysia,MYS,2039,228.8013785984721
3989,Malaysia,MYS,2040,235.89321432746627
3990,Malaysia,MYS,2041,242.9850498465814
3991,Malaysia,MYS,2042,250.07688516003861
3992,Malaysia,MYS,2043,257.1687202719445
3993,Malaysia,MYS,2044,264.5252558339134
3994,Malaysia,MYS,2045,271.8817919491221
3995,Malaysia,MYS,2046,279.2382988124779
3996,Malaysia,MYS,2047,286.5948353929391
3997,Malaysia,MYS,2048,293.9513414904669
3998,Malaysia,MYS,2049,293.9513414904669
3999,Malaysia,MYS,2050,293.9513414904669
4009,Maldives,MDV,2020,0.6949873475160184
4010,Maldives,MDV,2021,0.7341901029720137
4011,Maldives,MDV,2022,0.77339294798673
4012,Maldives,MDV,2023,0.8125958795119645
4013,Maldives,MDV,2024,0.8514141599098795
4014,Maldives,MDV,2025,0.8902326620491288
4015,Maldives,MDV,2026,0.9290379951945626
4016,Maldives,MDV,2027,0.9678564943340646
4017,Maldives,MDV,2028,1.0066752049072576
4018,Maldives,MDV,2029,1.05060480974243
4019,Maldives,MDV,2030,1.0945491456850096
4020,Maldives,MDV,2031,1.1384782483388167
4021,Maldives,MDV,2032,1.1824230676545542
4022,Maldives,MDV,2033,1.2263516835808022
4023,Maldives,MDV,2034,1.2763387330921763
4024,Maldives,MDV,2035,1.3263085900839884
4025,Maldives,MDV,2036,1.3762962795339904
4026,Maldives,MDV,2037,1.4262656745533664
4027,Maldives,MDV,2038,1.4762539857840797
4028,Maldives,MDV,2039,1.530426770273713
4029,Maldives,MDV,2040,1.5845990942071047
4030,Maldives,MDV,2041,1.6387921302870845
4031,Maldives,MDV,2042,1.6929641287111779
4032,Maldives,MDV,2043,1.74715798491114
4033,Maldives,MDV,2044,1.8031637478414793
4034,Maldives,MDV,2045,1.8591923068730631
4035,Maldives,MDV,2046,1.9151972664341916
4036,Maldives,MDV,2047,1.971226209831141
4037,Maldives,MDV,2048,2.02723038364721
4038,Maldives,MDV,2049,2.02723038364721
4039,Maldives,MDV,2050,2.02723038364721
4049,Mali,MLI,2020,6.69080707397642
4050,Mali,MLI,2021,6.987074947338205
4051,Mali,MLI,2022,7.283344666841826
4052,Mali,MLI,2023,7.57961255210122
4053,Mali,MLI,2024,8.07031555853903
4054,Mali,MLI,2025,8.561020524507635
4055,Mali,MLI,2026,9.051723456973386
4056,Mali,MLI,2027,9.542428489855041
4057,Mali,MLI,2028,10.033131354800938
4058,Mali,MLI,2029,10.706899979988723
4059,Mali,MLI,2030,11.380668584791527
4060,Mali,MLI,2031,12.054439691318931
4061,Mali,MLI,2032,12.728208348101976
4062,Mali,MLI,2033,13.40197698446126
4063,Mali,MLI,2034,14.337999717975256
4064,Mali,MLI,2035,15.274022368123951
4065,Mali,MLI,2036,16.210048029409343
4066,Mali,MLI,2037,17.146070648010244
4067,Mali,MLI,2038,18.08209319133565
4068,Mali,MLI,2039,19.361347343566205
4069,Mali,MLI,2040,20.640601558831914
4070,Mali,MLI,2041,21.91985583423913
4071,Mali,MLI,2042,23.199110167068664
4072,Mali,MLI,2043,24.47836038047667
4073,Mali,MLI,2044,26.195881044264468
4074,Mali,MLI,2045,27.913401766701313
4075,Mali,MLI,2046,29.63092254547691
4076,Mali,MLI,2047,31.348443378400745
4077,Mali,MLI,2048,33.065964263394434
4078,Mali,MLI,2049,33.065964263394434
4079,Mali,MLI,2050,33.065964263394434
4089,Malta,MLT,2020,22.026168370061818
4090,Malta,MLT,2021,22.836168270585517
4091,Malta,MLT,2022,23.646167991754734
4092,Malta,MLT,2023,24.456167535212895
4093,Malta,MLT,2024,25.070402696714318
4094,Malta,MLT,2025,25.684639700896938
4095,Malta,MLT,2026,26.29871255753659
4096,Malta,MLT,2027,26.912949680359528
4097,Malta,MLT,2028,27.52718862678306
4098,Malta,MLT,2029,28.19902377578383
4099,Malta,MLT,2030,28.87085727482563
4100,Malta,MLT,2031,29.542689128252935
4101,Malta,MLT,2032,30.214708597506494
4102,Malta,MLT,2033,30.886541211357216
4103,Malta,MLT,2034,31.54553112706266
4104,Malta,MLT,2035,32.20452005837597
4105,Malta,MLT,2036,32.863508005038305
4106,Malta,MLT,2037,33.522494966790774
4107,Malta,MLT,2038,34.18148094337439
4108,Malta,MLT,2039,34.78729421449604
4109,Malta,MLT,2040,35.39310999948737
4110,Malta,MLT,2041,35.99892830288953
4111,Malta,MLT,2042,36.60451939473846
4112,Malta,MLT,2043,37.21033880563899
4113,Malta,MLT,2044,37.759134324413104
4114,Malta,MLT,2045,38.30792956450368
4115,Malta,MLT,2046,38.856724525258144
4116,Malta,MLT,2047,39.405519206021914
4117,Malta,MLT,2048,39.954313606138314
4118,Malta,MLT,2049,39.954313606138314
4119,Malta,MLT,2050,39.954313606138314
4129,Mauritania,MRT,2020,2.5443849112102046
4130,Mauritania,MRT,2021,2.644987604977297
4131,Mauritania,MRT,2022,2.7455902715035627
4132,Mauritania,MRT,2023,2.846196479219372
4133,Mauritania,MRT,2024,3.0280826992626593
4134,Mauritania,MRT,2025,3.209972581702165
4135,Mauritania,MRT,2026,3.3918625550584256
4136,Mauritania,MRT,2027,3.5737526152047265
4137,Mauritania,MRT,2028,3.755638402154571
4138,Mauritania,MRT,2029,3.982601091042237
4139,Mauritania,MRT,2030,4.209568463317543
4140,Mauritania,MRT,2031,4.436531216374379
4141,Mauritania,MRT,2032,4.6634939067250905
4142,Mauritania,MRT,2033,4.890456536894353
4143,Mauritania,MRT,2034,5.17298431160499
4144,Mauritania,MRT,2035,5.455506580245291
4145,Mauritania,MRT,2036,5.738028642227759
4146,Mauritania,MRT,2037,6.0205567119286885
4147,Mauritania,MRT,2038,6.303078597686405
4148,Mauritania,MRT,2039,6.656343529495024
4149,Mauritania,MRT,2040,7.009608469953177
4150,Mauritania,MRT,2041,7.362873418803629
4151,Mauritania,MRT,2042,7.716138375799246
4152,Mauritania,MRT,2043,8.0694033407025
4153,Mauritania,MRT,2044,8.503756744797187
4154,Mauritania,MRT,2045,8.938101964296685
4155,Mauritania,MRT,2046,9.372455689563793
4156,Mauritania,MRT,2047,9.80680054606087
4157,Mauritania,MRT,2048,10.241154582303054
4158,Mauritania,MRT,2049,10.241154582303054
4159,Mauritania,MRT,2050,10.241154582303054
4169,Mauritius,MUS,2020,2.846825127378694
4170,Mauritius,MUS,2021,2.938087680023584
4171,Mauritius,MUS,2022,3.0293502341679823
4172,Mauritius,MUS,2023,3.120612789791348
4173,Mauritius,MUS,2024,3.2422851768583545
4174,Mauritius,MUS,2025,3.3639658233743988
4175,Mauritius,MUS,2026,3.4856383857890356
4176,Mauritius,MUS,2027,3.6073109011750604
4177,Mauritius,MUS,2028,3.728983370078181
4178,Mauritius,MUS,2029,3.847715297347073
4179,Mauritius,MUS,2030,3.966447125047444
4180,Mauritius,MUS,2031,4.085178854047827
4181,Mauritius,MUS,2032,4.203920625104768
4182,Mauritius,MUS,2033,4.32265241551203
4183,Mauritius,MUS,2034,4.442277547090675
4184,Mauritius,MUS,2035,4.561913397484604
4185,Mauritius,MUS,2036,4.681538372329165
4186,Mauritius,MUS,2037,4.801163136719577
4187,Mauritius,MUS,2038,4.920799416754686
4188,Mauritius,MUS,2039,5.042584327732485
4189,Mauritius,MUS,2040,5.164369091622138
4190,Mauritius,MUS,2041,5.2861662675736545
4191,Mauritius,MUS,2042,5.407951015404792
4192,Mauritius,MUS,2043,5.5297356168936345
4193,Mauritius,MUS,2044,5.658133354322202
4194,Mauritius,MUS,2045,5.786544617686177
4195,Mauritius,MUS,2046,5.914942279594371
4196,Mauritius,MUS,2047,6.0433397533253395
4197,Mauritius,MUS,2048,6.171751655739871
4198,Mauritius,MUS,2049,6.171751655739871
4199,Mauritius,MUS,2050,6.171751655739871
4209,Mexico,MEX,2020,22.400296276216334
4210,Mexico,MEX,2021,22.683652970355958
4211,Mexico,MEX,2022,22.967010360777653
4212,Mexico,MEX,2023,23.250367752989533
4213,Mexico,MEX,2024,23.896853987241958
4214,Mexico,MEX,2025,24.543340933654964
4215,Mexico,MEX,2026,25.189827889682864
4216,Mexico,MEX,2027,25.83631409737053
4217,Mexico,MEX,2028,26.482801058651212
4218,Mexico,MEX,2029,27.180277679403325
4219,Mexico,MEX,2030,27.877754301216864
4220,Mexico,MEX,2031,28.575230924072795
4221,Mexico,MEX,2032,29.27270754795253
4222,Mexico,MEX,2033,29.97018417283793
4223,Mexico,MEX,2034,30.71270421176238
4224,Mexico,MEX,2035,31.455223374507433
4225,Mexico,MEX,2036,32.19774340523427
4226,Mexico,MEX,2037,32.9402634401834
4227,Mexico,MEX,2038,33.68278347929576
4228,Mexico,MEX,2039,34.491538984252244
4229,Mexico,MEX,2040,35.30029449332217
4230,Mexico,MEX,2041,36.10905000646134
4231,Mexico,MEX,2042,36.917805523626114
4232,Mexico,MEX,2043,37.726561044774236
4233,Mexico,MEX,2044,38.6185944179526
4234,Mexico,MEX,2045,39.51062883081505
4235,Mexico,MEX,2046,40.402662173633566
4236,Mexico,MEX,2047,41.29469659906369
4237,Mexico,MEX,2048,42.186731041331974
4238,Mexico,MEX,2049,42.186731041331974
4239,Mexico,MEX,2050,42.186731041331974
4249,Moldova,MDA,2020,79.30150174898759
4250,Moldova,MDA,2021,81.99106411954895
4251,Moldova,MDA,2022,84.68051296364854
4252,Moldova,MDA,2023,87.3700749646832
4253,Moldova,MDA,2024,91.77438663289189
4254,Moldova,MDA,2025,96.17870191389325
4255,Moldova,MDA,2026,100.58302093548663
4256,Moldova,MDA,2027,104.98719161842394
4257,Moldova,MDA,2028,109.39151022860851
4258,Moldova,MDA,2029,114.03273084901224
4259,Moldova,MDA,2030,118.67395019973384
4260,Moldova,MDA,2031,123.31516823357488
4261,Moldova,MDA,2032,127.9563849009683
4262,Moldova,MDA,2033,132.5976001498278
4263,Moldova,MDA,2034,137.15900070688957
4264,Moldova,MDA,2035,141.72018421219158
4265,Moldova,MDA,2036,146.2815944375417
4266,Moldova,MDA,2037,150.84276711873773
4267,Moldova,MDA,2038,155.40418751663987
4268,Moldova,MDA,2039,159.53636070370064
4269,Moldova,MDA,2040,163.66853779294806
4270,Moldova,MDA,2041,167.8004278938765
4271,Moldova,MDA,2042,171.93260193340842
4272,Moldova,MDA,2043,176.06478006584248
4273,Moldova,MDA,2044,179.5041603314997
4274,Moldova,MDA,2045,182.94354231223224
4275,Moldova,MDA,2046,186.38292608258914
4276,Moldova,MDA,2047,189.82231172150372
4277,Moldova,MDA,2048,193.2616993126205
4278,Moldova,MDA,2049,193.2616993126205
4279,Moldova,MDA,2050,193.2616993126205
4289,Mongolia,MNG,2020,3.844510112248368
4290,Mongolia,MNG,2021,4.016802915772778
4291,Mongolia,MNG,2022,4.1890904747479
4292,Mongolia,MNG,2023,4.361383239532835
4293,Mongolia,MNG,2024,4.658908537539453
4294,Mongolia,MNG,2025,4.956433901349639
4295,Mongolia,MNG,2026,5.253959329584356
4296,Mongolia,MNG,2027,5.551484820902832
4297,Mongolia,MNG,2028,5.849010374001248
4298,Mongolia,MNG,2029,6.182513809806539
4299,Mongolia,MNG,2030,6.516016988512054
4300,Mongolia,MNG,2031,6.849528074226192
4301,Mongolia,MNG,2032,7.183031099411492
4302,Mongolia,MNG,2033,7.516542726606182
4303,Mongolia,MNG,2034,7.882125456737692
4304,Mongolia,MNG,2035,8.247707996845383
4305,Mongolia,MNG,2036,8.613290350085578
4306,Mongolia,MNG,2037,8.978882858282017
4307,Mongolia,MNG,2038,9.344465209008996
4308,Mongolia,MNG,2039,9.723337669883328
4309,Mongolia,MNG,2040,10.102221110144297
4310,Mongolia,MNG,2041,10.481104825038853
4311,Mongolia,MNG,2042,10.859976610573067
4312,Mongolia,MNG,2043,11.238860497093887
4313,Mongolia,MNG,2044,11.614634503550995
4314,Mongolia,MNG,2045,11.99039538515902
4315,Mongolia,MNG,2046,12.366169394667498
4316,Mongolia,MNG,2047,12.741943589846016
4317,Mongolia,MNG,2048,13.117717968752311
4318,Mongolia,MNG,2049,13.117717968752311
4319,Mongolia,MNG,2050,13.117717968752311
4329,Montenegro,MNE,2020,0.9848585450885414
4330,Montenegro,MNE,2021,1.0066628327576002
4331,Montenegro,MNE,2022,1.0284671546717243
4332,Montenegro,MNE,2023,1.050271510533017
4333,Montenegro,MNE,2024,1.0857786845852544
4334,Montenegro,MNE,2025,1.1212915131169887
4335,Montenegro,MNE,2026,1.1567985899366622
4336,Montenegro,MNE,2027,1.1923116590151701
4337,Montenegro,MNE,2028,1.2278186391978625
4338,Montenegro,MNE,2029,1.264415863030677
4339,Montenegro,MNE,2030,1.3010130327631293
4340,Montenegro,MNE,2031,1.337610148719285
4341,Montenegro,MNE,2032,1.3742141969625643
4342,Montenegro,MNE,2033,1.4108113781049
4343,Montenegro,MNE,2034,1.4475050579607156
4344,Montenegro,MNE,2035,1.4842059647607473
4345,Montenegro,MNE,2036,1.5209069406496796
4346,Montenegro,MNE,2037,1.5576079852931928
4347,Montenegro,MNE,2038,1.5943090983591206
4348,Montenegro,MNE,2039,1.6298915486351504
4349,Montenegro,MNE,2040,1.665473877485071
4350,Montenegro,MNE,2041,1.7010646154020597
4351,Montenegro,MNE,2042,1.7366468707879144
4352,Montenegro,MNE,2043,1.7722290056410908
4353,Montenegro,MNE,2044,1.8069312065932928
4354,Montenegro,MNE,2045,1.8416335256394294
4355,Montenegro,MNE,2046,1.8763265980509052
4356,Montenegro,MNE,2047,1.9110289867685608
4357,Montenegro,MNE,2048,1.9457314930049763
4358,Montenegro,MNE,2049,1.9457314930049763
4359,Montenegro,MNE,2050,1.9457314930049763
4369,Morocco,MAR,2020,23.648245120676407
4370,Morocco,MAR,2021,24.32101302980614
4371,Morocco,MAR,2022,24.99378448273395
4372,Morocco,MAR,2023,25.666552413302355
4373,Morocco,MAR,2024,27.126806784682206
4374,Morocco,MAR,2025,28.587057169271677
4375,Morocco,MAR,2026,30.047311432591197
4376,Morocco,MAR,2027,31.507565736789594
4377,Morocco,MAR,2028,32.96782008136381
4378,Morocco,MAR,2029,34.655328567870164
4379,Morocco,MAR,2030,36.34283700118785
4380,Morocco,MAR,2031,38.03035063081079
4381,Morocco,MAR,2032,39.717859177334866
4382,Morocco,MAR,2033,41.40536767077531
4383,Morocco,MAR,2034,43.34084250167411
4384,Morocco,MAR,2035,45.27631123758231
4385,Morocco,MAR,2036,47.21178601761263
4386,Morocco,MAR,2037,49.147260899940285
4387,Morocco,MAR,2038,51.082735884110065
4388,Morocco,MAR,2039,53.202953403336274
4389,Morocco,MAR,2040,55.323170993305716
4390,Morocco,MAR,2041,57.44338083450628
4391,Morocco,MAR,2042,59.563598280034284
4392,Morocco,MAR,2043,61.68381579628225
4393,Morocco,MAR,2044,63.926031512966006
4394,Morocco,MAR,2045,66.16824733412174
4395,Morocco,MAR,2046,68.41046325995582
4396,Morocco,MAR,2047,70.65266965470252
4397,Morocco,MAR,2048,72.89488547815169
4398,Morocco,MAR,2049,72.89488547815169
4399,Morocco,MAR,2050,72.89488547815169
4409,Mozambique,MOZ,2020,7.278527206845939
4410,Mozambique,MOZ,2021,7.793094128431451
4411,Mozambique,MOZ,2022,8.307659884802323
4412,Mozambique,MOZ,2023,8.822226850458149
4413,Mozambique,MOZ,2024,9.425233989790305
4414,Mozambique,MOZ,2025,10.0282410978523
4415,Mozambique,MOZ,2026,10.631249634181815
4416,Mozambique,MOZ,2027,11.23425674318369
4417,Mozambique,MOZ,2028,11.837263823235153
4418,Mozambique,MOZ,2029,12.59184496122902
4419,Mozambique,MOZ,2030,13.346426082897862
4420,Mozambique,MOZ,2031,14.101007188911579
4421,Mozambique,MOZ,2032,14.855588279903904
