,Nation,iso_code3,Year,consumpinit_scoe_tj_per_mmmgdp_commercial_municipal_heat_energy
1230,Rwanda,RWA,2041,296.969766226919
1231,Rwanda,RWA,2042,279.96464678505765
1232,Rwanda,RWA,2043,264.8015478386638
1233,Rwanda,RWA,2044,251.19655092085623
1234,Rwanda,RWA,2045,238.92123496507816
1235,Rwanda,RWA,2046,225.0991043330159
1236,Rwanda,RWA,2047,212.7887941577115
1237,Rwanda,RWA,2048,201.75512869277844
1238,Rwanda,RWA,2049,191.8093055632152
1239,Rwanda,RWA,2050,182.79800253734584
1240,Colombia,COL,2020,46.78245160265561
1241,Colombia,COL,2021,45.45275415318093
1242,Colombia,COL,2022,44.196555615809466
1243,Colombia,COL,2023,43.007925913720975
1244,Colombia,COL,2024,41.88155620060425
1245,Colombia,COL,2025,40.812679587246215
1246,Colombia,COL,2026,39.35994962371209
1247,Colombia,COL,2027,38.007084981223265
1248,Colombia,COL,2028,36.744130249109546
1249,Colombia,COL,2029,35.562410711409285
1250,Colombia,COL,2030,34.45433282306598
1251,Colombia,COL,2031,33.29228856764138
1252,Colombia,COL,2032,32.2060716120339
1253,Colombia,COL,2033,31.188494479867927
1254,Colombia,COL,2034,30.233250249658592
1255,Colombia,COL,2035,29.33478171362588
1256,Colombia,COL,2036,28.383146263762207
1257,Colombia,COL,2037,27.49131386188197
1258,Colombia,COL,2038,26.653818991183403
1259,Colombia,COL,2039,25.865842451104907
1260,Colombia,COL,2040,25.1231185641924
1261,Colombia,COL,2041,24.355623729452034
1262,Colombia,COL,2042,23.633631742579876
1263,Colombia,COL,2043,22.953212482158612
1264,Colombia,COL,2044,22.31087575844791
1265,Colombia,COL,2045,21.7035114325422
1266,Colombia,COL,2046,21.078508884563576
1267,Colombia,COL,2047,20.48849551547259
1268,Colombia,COL,2048,19.930613158513488
1269,Colombia,COL,2049,19.40230669590473
1270,Colombia,COL,2050,18.90128493098314
1271,Burkina Faso,BFA,2020,801.9429942226091
1272,Burkina Faso,BFA,2021,762.5027236573532
1273,Burkina Faso,BFA,2022,726.760018773185
1274,Burkina Faso,BFA,2023,694.218186469699
1275,Burkina Faso,BFA,2024,664.4656818839491
1276,Burkina Faso,BFA,2025,637.1586120100233
1277,Burkina Faso,BFA,2026,591.0209501595891
1278,Burkina Faso,BFA,2027,551.1139203862144
1279,Burkina Faso,BFA,2028,516.2552355142727
1280,Burkina Faso,BFA,2029,485.54393876285917
1281,Burkina Faso,BFA,2030,458.2814224852581
1282,Burkina Faso,BFA,2031,427.0944635520031
1283,Burkina Faso,BFA,2032,399.88172009181216
1284,Burkina Faso,BFA,2033,375.92903236131286
1285,Burkina Faso,BFA,2034,354.6836814535255
1286,Burkina Faso,BFA,2035,335.71121094391424
1287,Burkina Faso,BFA,2036,313.0700020694938
1288,Burkina Faso,BFA,2037,293.28979990771126
1289,Burkina Faso,BFA,2038,275.86054356231847
1290,Burkina Faso,BFA,2039,260.38661612669137
1291,Burkina Faso,BFA,2040,246.55645181640168
1292,Burkina Faso,BFA,2041,230.1329598552052
1293,Burkina Faso,BFA,2042,215.760811310734
1294,Burkina Faso,BFA,2043,203.07826880465038
1295,Burkina Faso,BFA,2044,191.80392558938607
1296,Burkina Faso,BFA,2045,181.71557972435482
1297,Burkina Faso,BFA,2046,169.87351057404874
1298,Burkina Faso,BFA,2047,159.48046296927137
1299,Burkina Faso,BFA,2048,150.28581222308404
1300,Burkina Faso,BFA,2049,142.0935808674296
1301,Burkina Faso,BFA,2050,134.7483142151377
1302,Togo,TGO,2020,3107.539816361024
1303,Togo,TGO,2021,2962.9662071468406
1304,Togo,TGO,2022,2831.246718159118
1305,Togo,TGO,2023,2710.74001488392
1306,Togo,TGO,2024,2600.07279578027
1307,Togo,TGO,2025,2498.087225491155
1308,Togo,TGO,2026,2344.066090951427
1309,Togo,TGO,2027,2207.93450439731
1310,Togo,TGO,2028,2086.7467338348106
1311,Togo,TGO,2029,1978.1701309141329
1312,Togo,TGO,2030,1880.3335210545386
1313,Togo,TGO,2031,1772.956093313334
1314,Togo,TGO,2032,1677.1798614052586
1315,Togo,TGO,2033,1591.2210725570637
1316,Togo,TGO,2034,1513.6438291751729
1317,Togo,TGO,2035,1443.2792353186946
1318,Togo,TGO,2036,1359.7658399962165
1319,Togo,TGO,2037,1285.388573651987
1320,Togo,TGO,2038,1218.7259875574246
1321,Togo,TGO,2039,1158.6369698560106
1322,Togo,TGO,2040,1104.1948831547381
1323,Togo,TGO,2041,1039.5404799169048
1324,Togo,TGO,2042,982.0387385435309
1325,Togo,TGO,2043,930.5649333731621
1326,Togo,TGO,2044,884.218405341
1327,Togo,TGO,2045,842.269411262521
1328,Togo,TGO,2046,792.8152133507325
1329,Togo,TGO,2047,748.8463870629229
1330,Togo,TGO,2048,709.4982456676279
1331,Togo,TGO,2049,674.0787695329067
1332,Togo,TGO,2050,642.027556101408
1333,"Macao SAR, China",MAC,2020,677.8002031955851
1334,"Macao SAR, China",MAC,2021,625.3841435103618
1335,"Macao SAR, China",MAC,2022,580.4930964894301
1336,"Macao SAR, China",MAC,2023,541.6151203119475
1337,"Macao SAR, China",MAC,2024,507.617892036199
1338,"Macao SAR, China",MAC,2025,477.63660099066874
1339,"Macao SAR, China",MAC,2026,473.693191110421
1340,"Macao SAR, China",MAC,2027,469.81436232213156
1341,"Macao SAR, China",MAC,2028,465.99854104743986
1342,"Macao SAR, China",MAC,2029,462.24420441838384
1343,"Macao SAR, China",MAC,2030,458.549878250973
1344,"Macao SAR, China",MAC,2031,454.98529604372555
1345,"Macao SAR, China",MAC,2032,451.4757056075629
1346,"Macao SAR, China",MAC,2033,448.01984412407904
1347,"Macao SAR, China",MAC,2034,444.616487146578
1348,"Macao SAR, China",MAC,2035,441.2644471536184
1349,"Macao SAR, China",MAC,2036,438.39728207072847
1350,"Macao SAR, China",MAC,2037,435.56713590469127
1351,"Macao SAR, China",MAC,2038,432.7732963089557
1352,"Macao SAR, China",MAC,2039,430.015069097182
1353,"Macao SAR, China",MAC,2040,427.29177766819737
1354,"Macao SAR, China",MAC,2041,425.0719406749508
1355,"Macao SAR, China",MAC,2042,422.8750491672668
1356,"Macao SAR, China",MAC,2043,420.7007492081958
1357,"Macao SAR, China",MAC,2044,418.54869410291286
1358,"Macao SAR, China",MAC,2045,416.41854421442844
1359,"Macao SAR, China",MAC,2046,414.86199174141683
1360,"Macao SAR, China",MAC,2047,413.31703256963516
1361,"Macao SAR, China",MAC,2048,411.7835376581749
1362,"Macao SAR, China",MAC,2049,410.26137987412653
1363,"Macao SAR, China",MAC,2050,408.7504339574446
1364,Zimbabwe,ZWE,2020,3464.358248389622
1365,Zimbabwe,ZWE,2021,3429.9480252480103
1366,Zimbabwe,ZWE,2022,3396.2146479544667
1367,Zimbabwe,ZWE,2023,3363.1383407614207
1368,Zimbabwe,ZWE,2024,3330.7000908880004
1369,Zimbabwe,ZWE,2025,3298.881612076586
1370,Zimbabwe,ZWE,2026,3114.3477955124736
1371,Zimbabwe,ZWE,2027,2949.3653245477035
1372,Zimbabwe,ZWE,2028,2800.9833259439447
1373,Zimbabwe,ZWE,2029,2666.816313401248
1374,Zimbabwe,ZWE,2030,2544.914967130292
1375,Zimbabwe,ZWE,2031,2384.4910162966275
1376,Zimbabwe,ZWE,2032,2243.093032102626
1377,Zimbabwe,ZWE,2033,2117.52582268158
1378,Zimbabwe,ZWE,2034,2005.271729093176
1379,Zimbabwe,ZWE,2035,1904.3200796925673
1380,Zimbabwe,ZWE,2036,1775.0278922169493
1381,Zimbabwe,ZWE,2037,1662.175878723472
1382,Zimbabwe,ZWE,2038,1562.8158007191214
1383,Zimbabwe,ZWE,2039,1474.664605580119
1384,Zimbabwe,ZWE,2040,1395.9268429614872
1385,Zimbabwe,ZWE,2041,1300.171309485844
1386,Zimbabwe,ZWE,2042,1216.7094416538287
1387,Zimbabwe,ZWE,2043,1143.3165480213363
1388,Zimbabwe,ZWE,2044,1078.2741808368949
1389,Zimbabwe,ZWE,2045,1020.2338880787181
1390,Zimbabwe,ZWE,2046,952.4114561618777
1391,Zimbabwe,ZWE,2047,893.0442525022164
1392,Zimbabwe,ZWE,2048,840.6439181991186
1393,Zimbabwe,ZWE,2049,794.0520576519592
1394,Zimbabwe,ZWE,2050,752.3536009130039
1395,India,IND,2020,3.2730990875036228
1396,India,IND,2021,3.066849724028887
1397,India,IND,2022,2.88505252482173
1398,India,IND,2023,2.7236023946685677
1399,India,IND,2024,2.5792644403304554
1400,India,IND,2025,2.4494549925351845
1401,India,IND,2026,2.3223598652625204
1402,India,IND,2027,2.207803342422406
1403,India,IND,2028,2.1040171496512974
1404,India,IND,2029,2.0095505818792874
1405,India,IND,2030,1.923202275212329
1406,India,IND,2031,1.833176839547767
1407,India,IND,2032,1.7512027326254107
1408,India,IND,2033,1.676246092621893
1409,India,IND,2034,1.6074428015153321
1410,India,IND,2035,1.5440650220432668
1411,India,IND,2036,1.4771263697255776
1412,India,IND,2037,1.4157504398838452
1413,India,IND,2038,1.3592714864912177
1414,India,IND,2039,1.3071259232494654
1415,India,IND,2040,1.2588334518579412
1416,India,IND,2041,1.209027394531274
1417,India,IND,2042,1.1630125162558536
1418,India,IND,2043,1.120371817589486
1419,India,IND,2044,1.0807472916670748
1420,India,IND,2045,1.043829848509808
1421,India,IND,2046,1.0062978009843488
1422,India,IND,2047,0.9713710877075219
1423,India,IND,2048,0.9387875295977385
1424,India,IND,2049,0.9083189838812277
1425,India,IND,2050,0.8797659944386935
1426,Costa Rica,CRI,2020,365.22680461056433
1427,Costa Rica,CRI,2021,356.6752720214052
1428,Costa Rica,CRI,2022,348.5150339634986
1429,Costa Rica,CRI,2023,340.7198343041143
1430,Costa Rica,CRI,2024,333.2657145913361
1431,Costa Rica,CRI,2025,326.1307680967231
1432,Costa Rica,CRI,2026,314.38324296312896
1433,Costa Rica,CRI,2027,303.4526057417179
1434,Costa Rica,CRI,2028,293.2565134465689
1435,Costa Rica,CRI,2029,283.72333031534674
1436,Costa Rica,CRI,2030,274.7904422512329
1437,Costa Rica,CRI,2031,265.9357262140613
1438,Costa Rica,CRI,2032,257.6338558279283
1439,Costa Rica,CRI,2033,249.83462295585304
1440,Costa Rica,CRI,2034,242.49372053301283
1441,Costa Rica,CRI,2035,235.5719003560614
1442,Costa Rica,CRI,2036,228.50468994507008
1443,Costa Rica,CRI,2037,221.84916471405933
1444,Costa Rica,CRI,2038,215.57037001178574
1445,Costa Rica,CRI,2039,209.6371994321683
1446,Costa Rica,CRI,2040,204.0218794208338
1447,Costa Rica,CRI,2041,198.43436574357133
1448,Costa Rica,CRI,2042,193.1447424292563
1449,Costa Rica,CRI,2043,188.12980561540436
1450,Costa Rica,CRI,2044,183.36870037155688
1451,Costa Rica,CRI,2045,178.84263080712023
1452,Costa Rica,CRI,2046,174.40017311784635
1453,Costa Rica,CRI,2047,170.1730677028125
1454,Costa Rica,CRI,2048,166.14602602201413
1455,Costa Rica,CRI,2049,162.30517325643828
1456,Costa Rica,CRI,2050,158.63788859296594
1457,Lao PDR,LAO,2020,872.0929500217317
1458,Lao PDR,LAO,2021,824.4672686649596
1459,Lao PDR,LAO,2022,781.7739773833939
1460,Lao PDR,LAO,2023,743.2845606889404
1461,Lao PDR,LAO,2024,708.4072403239707
1462,Lao PDR,LAO,2025,676.6563323558489
1463,Lao PDR,LAO,2026,638.3231760249001
1464,Lao PDR,LAO,2027,604.1003762727364
1465,Lao PDR,LAO,2028,573.3604611561502
1466,Lao PDR,LAO,2029,545.5974912467025
1467,Lao PDR,LAO,2030,520.3989946495877
1468,Lao PDR,LAO,2031,495.38975819042366
1469,Lao PDR,LAO,2032,472.6740768065062
1470,Lao PDR,LAO,2033,451.95027638473255
1471,Lao PDR,LAO,2034,432.9673667277678
1472,Lao PDR,LAO,2035,415.5148264298764
1473,Lao PDR,LAO,2036,397.0174392438177
1474,Lao PDR,LAO,2037,380.096751155051
1475,Lao PDR,LAO,2038,364.5594083852686
1476,Lao PDR,LAO,2039,350.2424307157274
1477,Lao PDR,LAO,2040,337.00747270819016
1478,Lao PDR,LAO,2041,323.13100056836436
1479,Lao PDR,LAO,2042,310.35207923913924
1480,Lao PDR,LAO,2043,298.5454473225997
1481,Lao PDR,LAO,2044,287.60420598769366
1482,Lao PDR,LAO,2045,277.4365731234326
1483,Lao PDR,LAO,2046,266.95739009763963
1484,Lao PDR,LAO,2047,257.24102240614286
1485,Lao PDR,LAO,2048,248.20710325527222
1486,Lao PDR,LAO,2049,239.78617227931014
1487,Lao PDR,LAO,2050,231.9178861358922
1488,Papua New Guinea,PNG,2020,909.3102187571603
1489,Papua New Guinea,PNG,2021,887.8782524284735
1490,Papua New Guinea,PNG,2022,867.4333031020765
1491,Papua New Guinea,PNG,2023,847.9087221030577
1492,Papua New Guinea,PNG,2024,829.2437292987444
1493,Papua New Guinea,PNG,2025,811.3827810907351
1494,Papua New Guinea,PNG,2026,763.6064404311286
1495,Papua New Guinea,PNG,2027,721.1436177661225
1496,Papua New Guinea,PNG,2028,683.1545826308729
1497,Papua New Guinea,PNG,2029,648.9676940242742
1498,Papua New Guinea,PNG,2030,618.0393465712597
1499,Papua New Guinea,PNG,2031,583.7730537383372
1500,Papua New Guinea,PNG,2032,553.106848819982
1501,Papua New Guinea,PNG,2033,525.5016987116679
1502,Papua New Guinea,PNG,2034,500.52106579572774
1503,Papua New Guinea,PNG,2035,477.80765195305327
1504,Papua New Guinea,PNG,2036,452.07962726128716
1505,Papua New Guinea,PNG,2037,428.98073605595334
1506,Papua New Guinea,PNG,2038,408.1275641084581
1507,Papua New Guinea,PNG,2039,389.20779367887815
1508,Papua New Guinea,PNG,2040,371.96445433390016
1509,Papua New Guinea,PNG,2041,352.4997253322634
1510,Papua New Guinea,PNG,2042,334.9708544180518
1511,Papua New Guinea,PNG,2043,319.10272712551654
1512,Papua New Guinea,PNG,2044,304.67000169479496
1513,Papua New Guinea,PNG,2045,291.4863402646895
1514,Papua New Guinea,PNG,2046,276.81445817781395
1515,Papua New Guinea,PNG,2047,263.54880403619995
1516,Papua New Guinea,PNG,2048,251.49645320171606
1517,Papua New Guinea,PNG,2049,240.4982282884798
1518,Papua New Guinea,PNG,2050,230.4216293077065
1519,Cambodia,KHM,2020,475.70695481401674
1520,Cambodia,KHM,2021,444.00920867131697
1521,Cambodia,KHM,2022,416.27180073057934
1522,Cambodia,KHM,2023,391.7961599003141
1523,Cambodia,KHM,2024,370.03888763019586
1524,Cambodia,KHM,2025,350.5709393497332
1525,Cambodia,KHM,2026,331.65389389002496
1526,Cambodia,KHM,2027,314.67387817762625
1527,Cambodia,KHM,2028,299.34786642555434
1528,Cambodia,KHM,2029,285.4454105193628
1529,Cambodia,KHM,2030,272.7769726903747
1530,Cambodia,KHM,2031,260.23431772483184
1531,Cambodia,KHM,2032,248.7944133473024
1532,Cambodia,KHM,2033,238.3179526940561
1533,Cambodia,KHM,2034,228.688145011315
1534,Cambodia,KHM,2035,219.8063432461563
1535,Cambodia,KHM,2036,210.24551527702434
1536,Cambodia,KHM,2037,201.4817449772267
1537,Cambodia,KHM,2038,193.41934831704745
1538,Cambodia,KHM,2039,185.97736737833034
1539,Cambodia,KHM,2040,179.08684231713266
1540,Cambodia,KHM,2041,171.5989786856913
1541,Cambodia,KHM,2042,164.71214080935437
1542,Cambodia,KHM,2043,158.35675732920993
1543,Cambodia,KHM,2044,152.4735955562241
1544,Cambodia,KHM,2045,147.0119097878092
1545,Cambodia,KHM,2046,141.40009305877638
1546,Cambodia,KHM,2047,136.20095773543287
1547,Cambodia,KHM,2048,131.3705966329192
1548,Cambodia,KHM,2049,126.87111789856218
1549,Cambodia,KHM,2050,122.66964899199402
1550,Dominican Republic,DOM,2020,171.4668046294257
1551,Dominican Republic,DOM,2021,164.43978610384238
1552,Dominican Republic,DOM,2022,157.9660527114484
1553,Dominican Republic,DOM,2023,151.98273370124397
1554,Dominican Republic,DOM,2024,146.43613617404287
1555,Dominican Republic,DOM,2025,141.28012932463932
1556,Dominican Republic,DOM,2026,136.74743550297845
1557,Dominican Republic,DOM,2027,132.49654561100775
1558,Dominican Republic,DOM,2028,128.5019717401393
1559,Dominican Republic,DOM,2029,124.74120971681667
1560,Dominican Republic,DOM,2030,121.19431490451599
1561,Dominican Republic,DOM,2031,117.65765076643858
1562,Dominican Republic,DOM,2032,114.32154615770297
1563,Dominican Republic,DOM,2033,111.16941127411418
1564,Dominican Republic,DOM,2034,108.1864369077794
1565,Dominican Republic,DOM,2035,105.35936179874506
1566,Dominican Republic,DOM,2036,102.43873271281043
1567,Dominican Republic,DOM,2037,99.67565950008773
1568,Dominican Republic,DOM,2038,97.05772778016924
1569,Dominican Republic,DOM,2039,94.57379402451062
1570,Dominican Republic,DOM,2040,92.21382699408652
1571,Dominican Republic,DOM,2041,89.81425011474197
1572,Dominican Republic,DOM,2042,87.53638895355482
1573,Dominican Republic,DOM,2043,85.37121174320245
1574,Dominican Republic,DOM,2044,83.31055873577569
1575,Dominican Republic,DOM,2045,81.34703944107774
1576,Dominican Republic,DOM,2046,79.37373874426336
1577,Dominican Republic,DOM,2047,77.49390659627161
1578,Dominican Republic,DOM,2048,75.70105570623122
1579,Dominican Republic,DOM,2049,73.9892855518855
1580,Dominican Republic,DOM,2050,72.35321750578179
1581,Greece,GRC,2020,16.998435098790694
1582,Greece,GRC,2021,16.64276976631298
1583,Greece,GRC,2022,16.301682870698357
1584,Greece,GRC,2023,15.974296075440893
1585,Greece,GRC,2024,15.659800213454146
1586,Greece,GRC,2025,15.357448609628069
1587,Greece,GRC,2026,15.119333590161256
1588,Greece,GRC,2027,14.888489710596037
1589,Greece,GRC,2028,14.664588929485259
1590,Greece,GRC,2029,14.447322646048363
1591,Greece,GRC,2030,14.236400281060224
1592,Greece,GRC,2031,14.01892524996756
1593,Greece,GRC,2032,13.807994538391613
1594,Greece,GRC,2033,13.603317124840073
1595,Greece,GRC,2034,13.404618991152045
1596,Greece,GRC,2035,13.21164189857165
1597,Greece,GRC,2036,13.015291015281948
1598,Greece,GRC,2037,12.824690980757737
1599,Greece,GRC,2038,12.639592789770415
1600,Greece,GRC,2039,12.459761608087318
1601,Greece,GRC,2040,12.28497577851638
1602,Greece,GRC,2041,12.111633551066204
1603,Greece,GRC,2042,11.943115012945997
1604,Greece,GRC,2043,11.779221580033596
1605,Greece,GRC,2044,11.619765421196279
1606,Greece,GRC,2045,11.464568740191815
1607,Greece,GRC,2046,11.304309217334833
1608,Greece,GRC,2047,11.148468360127818
1609,Greece,GRC,2048,10.99686590688882
1610,Greece,GRC,2049,10.849331269543667
1611,Greece,GRC,2050,10.705702893307878
1612,Finland,FIN,2020,219.97667473328258
1613,Finland,FIN,2021,217.03512357827498
1614,Finland,FIN,2022,214.1712037893259
1615,Finland,FIN,2023,211.3818822017327
1616,Finland,FIN,2024,208.66428163256435
1617,Finland,FIN,2025,206.01567098114788
1618,Finland,FIN,2026,202.63992763533906
1619,Finland,FIN,2027,199.37302966099304
1620,Finland,FIN,2028,196.20979626739305
1621,Finland,FIN,2029,193.14537032043475
1622,Finland,FIN,2030,190.17519345677522
1623,Finland,FIN,2031,186.94954322496335
1624,Finland,FIN,2032,183.83149148361866
1625,Finland,FIN,2033,180.81574278518278
1626,Finland,FIN,2034,177.89734356007338
1627,Finland,FIN,2035,175.07165496505084
1628,Finland,FIN,2036,172.00473832498494
1629,Finland,FIN,2037,169.04342461630395
1630,Finland,FIN,2038,166.18235182612457
1631,Finland,FIN,2039,163.41651490974954
1632,Finland,FIN,2040,160.74123657118372
1633,Finland,FIN,2041,158.06456663614998
1634,Finland,FIN,2042,155.47558062871374
1635,Finland,FIN,2043,152.97003938096572
1636,Finland,FIN,2044,150.5439726535857
1637,Finland,FIN,2045,148.19365814308037
1638,Finland,FIN,2046,145.7939537251101
1639,Finland,FIN,2047,143.47072786098434
1640,Finland,FIN,2048,141.2203818401112
1641,Finland,FIN,2049,139.039539249027
1642,Finland,FIN,2050,136.92502906794772
1643,China,CHN,2020,7.1528844293641916
1644,China,CHN,2021,6.730177377787462
1645,China,CHN,2022,6.3546432108368975
1646,China,CHN,2023,6.018802721193481
1647,China,CHN,2024,5.7166784289233075
1648,China,CHN,2025,5.443435687661499
1649,China,CHN,2026,5.2067059516626655
1650,China,CHN,2027,4.989708376164877
1651,China,CHN,2028,4.790074562360963
1652,China,CHN,2029,4.605800560323146
1653,China,CHN,2030,4.435179364230639
1654,China,CHN,2031,4.301564718847579
1655,China,CHN,2032,4.175765209547814
1656,China,CHN,2033,4.057114656477785
1657,China,CHN,2034,3.945020503403477
1658,China,CHN,2035,3.838953920416164
1659,China,CHN,2036,3.7499892831781394
1660,China,CHN,2037,3.6650546208811536
1661,China,CHN,2038,3.5838821697581413
1662,China,CHN,2039,3.5062273734353724
1663,China,CHN,2040,3.4318664219912938
1664,China,CHN,2041,3.3692413933344305
1665,China,CHN,2042,3.3088609798209507
1666,China,CHN,2043,3.250606628329108
1667,China,CHN,2044,3.1943679900717816
1668,China,CHN,2045,3.1400422229517875
1669,China,CHN,2046,3.0991491255391512
1670,China,CHN,2047,3.0593074455541465
1671,China,CHN,2048,3.020477147610296
1672,China,CHN,2049,2.982620203444258
1673,China,CHN,2050,2.945700467692071
1674,Slovak Republic,SVK,2020,20.58801541266169
1675,Slovak Republic,SVK,2021,19.983945701148667
1676,Slovak Republic,SVK,2022,19.414313395320768
1677,Slovak Republic,SVK,2023,18.876255247893187
1678,Slovak Republic,SVK,2024,18.367216865799556
1679,Slovak Republic,SVK,2025,17.884912159180793
1680,Slovak Republic,SVK,2026,17.45908844047185
1681,Slovak Republic,SVK,2027,17.053070134349742
1682,Slovak Republic,SVK,2028,16.665506894547093
1683,Slovak Republic,SVK,2029,16.295168403596616
1684,Slovak Republic,SVK,2030,15.940931326432889
1685,Slovak Republic,SVK,2031,15.589993278475934
1686,Slovak Republic,SVK,2032,15.254174123345045
1687,Slovak Republic,SVK,2033,14.932517448831454
1688,Slovak Republic,SVK,2034,14.624145846247812
1689,Slovak Republic,SVK,2035,14.328252917967118
1690,Slovak Republic,SVK,2036,14.04890971237793
1691,Slovak Republic,SVK,2037,13.780250349064884
1692,Slovak Republic,SVK,2038,13.521673403111125
1693,Slovak Republic,SVK,2039,13.272621759459861
1694,Slovak Republic,SVK,2040,13.032578606065247
1695,Slovak Republic,SVK,2041,12.816728607721103
1696,Slovak Republic,SVK,2042,12.607912080768378
1697,Slovak Republic,SVK,2043,12.405790757966843
1698,Slovak Republic,SVK,2044,12.210047721285882
1699,Slovak Republic,SVK,2045,12.020385743789218
1700,Slovak Republic,SVK,2046,11.847998798097748
1701,Slovak Republic,SVK,2047,11.680486421924083
1702,Slovak Republic,SVK,2048,11.51764474111483
1703,Slovak Republic,SVK,2049,11.359281094314051
1704,Slovak Republic,SVK,2050,11.20521327255807
1705,Belarus,BLR,2020,155.09004295657988
1706,Belarus,BLR,2021,153.59985000137394
1707,Belarus,BLR,2022,152.13802173767345
1708,Belarus,BLR,2023,150.7037559497112
1709,Belarus,BLR,2024,149.2962803904245
1710,Belarus,BLR,2025,147.91485139496262
1711,Belarus,BLR,2026,144.0272975761689
1712,Belarus,BLR,2027,140.33885884613463
1713,Belarus,BLR,2028,136.8346195874013
1714,Belarus,BLR,2029,133.50111765210212
1715,Belarus,BLR,2030,130.3261715286655
1716,Belarus,BLR,2031,127.38140530435531
1717,Belarus,BLR,2032,124.5667747009396
1718,Belarus,BLR,2033,121.8738397448368
1719,Belarus,BLR,2034,119.29487485353054
1720,Belarus,BLR,2035,116.82279481596518
1721,Belarus,BLR,2036,114.641209856958
1722,Belarus,BLR,2037,112.53961040675925
1723,Belarus,BLR,2038,110.51367677744125
1724,Belarus,BLR,2039,108.55939483196826
1725,Belarus,BLR,2040,106.67302943740931
1726,Belarus,BLR,2041,105.11775151275252
1727,Belarus,BLR,2042,103.6071733433055
1728,Belarus,BLR,2043,102.1393951766872
1729,Belarus,BLR,2044,100.71262341008035
1730,Belarus,BLR,2045,99.32516327842283
1731,Belarus,BLR,2046,98.2129601824384
1732,Belarus,BLR,2047,97.12538926810848
1733,Belarus,BLR,2048,96.0616411970329
1734,Belarus,BLR,2049,95.02094170321101
1735,Belarus,BLR,2050,94.00254971359006
1736,Djibouti,DJI,2020,7252.578533492259
1737,Djibouti,DJI,2021,6814.384633622461
1738,Djibouti,DJI,2022,6426.124312088736
1739,Djibouti,DJI,2023,6079.722523973226
1740,Djibouti,DJI,2024,5768.7563169198565
1741,Djibouti,DJI,2025,5488.052883097699
1742,Djibouti,DJI,2026,5121.179905344752
1743,Djibouti,DJI,2027,4800.283865645044
1744,Djibouti,DJI,2028,4517.231571359702
1745,Djibouti,DJI,2029,4265.701332189162
1746,Djibouti,DJI,2030,4040.7052181147774
1747,Djibouti,DJI,2031,3787.52125962519
1748,Djibouti,DJI,2032,3564.1946701546826
1749,Djibouti,DJI,2033,3365.738017137025
1750,Djibouti,DJI,2034,3188.216093247425
1751,Djibouti,DJI,2035,3028.4823271480973
1752,Djibouti,DJI,2036,2853.061229767422
1753,Djibouti,DJI,2037,2696.84955122918
1754,Djibouti,DJI,2038,2556.855802573193
1755,Djibouti,DJI,2039,2430.6789959129446
1756,Djibouti,DJI,2040,2316.369794949465
1757,Djibouti,DJI,2041,2194.0425201791454
1758,Djibouti,DJI,2042,2083.9873413067
1759,Djibouti,DJI,2043,1984.4457291129868
1760,Djibouti,DJI,2044,1893.9798221369572
1761,Djibouti,DJI,2045,1811.402521290123
1762,Djibouti,DJI,2046,1724.448756642427
1763,Djibouti,DJI,2047,1645.4607856051452
1764,Djibouti,DJI,2048,1573.3919367891501
1765,Djibouti,DJI,2049,1507.3712153132265
1766,Djibouti,DJI,2050,1446.6679294960152
1767,Mozambique,MOZ,2020,654.4334897429117
1768,Mozambique,MOZ,2021,604.6476478518535
1769,Mozambique,MOZ,2022,561.9011754908831
1770,Mozambique,MOZ,2023,524.7996753107119
1771,Mozambique,MOZ,2024,492.2942190933733
1772,Mozambique,MOZ,2025,463.58059835043724
1773,Mozambique,MOZ,2026,433.92164724520273
1774,Mozambique,MOZ,2027,407.82953655912553
1775,Mozambique,MOZ,2028,384.69732969469095
1776,Mozambique,MOZ,2029,364.048401230646
1777,Mozambique,MOZ,2030,345.5032457169179
1778,Mozambique,MOZ,2031,324.79855218270575
1779,Mozambique,MOZ,2032,306.43506586110766
1780,Mozambique,MOZ,2033,290.0369346315431
1781,Mozambique,MOZ,2034,275.30467116431095
1782,Mozambique,MOZ,2035,261.99669590088604
1783,Mozambique,MOZ,2036,246.26298509190818
1784,Mozambique,MOZ,2037,232.31193581252762
1785,Mozambique,MOZ,2038,219.85682257261524
1786,Mozambique,MOZ,2039,208.66928065343077
1787,Mozambique,MOZ,2040,198.56517649278078
1788,Mozambique,MOZ,2041,186.50322332397934
1789,Mozambique,MOZ,2042,175.82277038717672
1790,Mozambique,MOZ,2043,166.29933082083573
1791,Mozambique,MOZ,2044,157.75455600514164
1792,Mozambique,MOZ,2045,150.04496149346878
1793,Mozambique,MOZ,2046,140.94434691302405
1794,Mozambique,MOZ,2047,132.88455530466547
1795,Mozambique,MOZ,2048,125.69668901884876
1796,Mozambique,MOZ,2049,119.2465185785973
1797,Mozambique,MOZ,2050,113.42602180412328
1798,Canada,CAN,2020,0.20316727878155333
1799,Canada,CAN,2021,0.19944034161129062
1800,Canada,CAN,2022,0.19584767654338886
1801,Canada,CAN,2023,0.19238215575120102
1802,Canada,CAN,2024,0.18903714714306952
1803,Canada,CAN,2025,0.18580647200137435
1804,Canada,CAN,2026,0.1822767823172366
1805,Canada,CAN,2027,0.1788786967509324
1806,Canada,CAN,2028,0.17560498973566793
