,Nation,iso_code3,Year,occrateinit_gnrl_occupancy
4254,Lesotho,LSO,2045,3.9514285714285715
4255,Lesotho,LSO,2046,3.9514285714285715
4256,Lesotho,LSO,2047,3.9514285714285715
4257,Lesotho,LSO,2048,3.9514285714285715
4258,Lesotho,LSO,2049,3.9514285714285715
4259,Lesotho,LSO,2050,3.9514285714285715
4260,Late-demographic dividend,LTE,2021,4.181218872870249
4261,Late-demographic dividend,LTE,2022,4.181218872870249
4262,Late-demographic dividend,LTE,2023,4.181218872870249
4263,Late-demographic dividend,LTE,2024,4.181218872870249
4264,Late-demographic dividend,LTE,2025,4.181218872870249
4265,Late-demographic dividend,LTE,2026,4.181218872870249
4266,Late-demographic dividend,LTE,2027,4.181218872870249
4267,Late-demographic dividend,LTE,2028,4.181218872870249
4268,Late-demographic dividend,LTE,2029,4.181218872870249
4269,Late-demographic dividend,LTE,2030,4.181218872870249
4270,Late-demographic dividend,LTE,2031,4.181218872870249
4271,Late-demographic dividend,LTE,2032,4.181218872870249
4272,Late-demographic dividend,LTE,2033,4.181218872870249
4273,Late-demographic dividend,LTE,2034,4.181218872870249
4274,Late-demographic dividend,LTE,2035,4.181218872870249
4275,Late-demographic dividend,LTE,2036,4.181218872870249
4276,Late-demographic dividend,LTE,2037,4.181218872870249
4277,Late-demographic dividend,LTE,2038,4.181218872870249
4278,Late-demographic dividend,LTE,2039,4.181218872870249
4279,Late-demographic dividend,LTE,2040,4.181218872870249
4280,Late-demographic dividend,LTE,2041,4.181218872870249
4281,Late-demographic dividend,LTE,2042,4.181218872870249
4282,Late-demographic dividend,LTE,2043,4.181218872870249
4283,Late-demographic dividend,LTE,2044,4.181218872870249
4284,Late-demographic dividend,LTE,2045,4.181218872870249
4285,Late-demographic dividend,LTE,2046,4.181218872870249
4286,Late-demographic dividend,LTE,2047,4.181218872870249
4287,Late-demographic dividend,LTE,2048,4.181218872870249
4288,Late-demographic dividend,LTE,2049,4.181218872870249
4289,Late-demographic dividend,LTE,2050,4.181218872870249
4290,Lithuania,LTU,2021,2.5475
4291,Lithuania,LTU,2022,2.5475
4292,Lithuania,LTU,2023,2.5475
4293,Lithuania,LTU,2024,2.5475
4294,Lithuania,LTU,2025,2.5475
4295,Lithuania,LTU,2026,2.5475
4296,Lithuania,LTU,2027,2.5475
4297,Lithuania,LTU,2028,2.5475
4298,Lithuania,LTU,2029,2.5475
4299,Lithuania,LTU,2030,2.5475
4300,Lithuania,LTU,2031,2.5475
4301,Lithuania,LTU,2032,2.5475
4302,Lithuania,LTU,2033,2.5475
4303,Lithuania,LTU,2034,2.5475
4304,Lithuania,LTU,2035,2.5475
4305,Lithuania,LTU,2036,2.5475
4306,Lithuania,LTU,2037,2.5475
4307,Lithuania,LTU,2038,2.5475
4308,Lithuania,LTU,2039,2.5475
4309,Lithuania,LTU,2040,2.5475
4310,Lithuania,LTU,2041,2.5475
4311,Lithuania,LTU,2042,2.5475
4312,Lithuania,LTU,2043,2.5475
4313,Lithuania,LTU,2044,2.5475
4314,Lithuania,LTU,2045,2.5475
4315,Lithuania,LTU,2046,2.5475
4316,Lithuania,LTU,2047,2.5475
4317,Lithuania,LTU,2048,2.5475
4318,Lithuania,LTU,2049,2.5475
4319,Lithuania,LTU,2050,2.5475
4320,Luxembourg,LUX,2021,2.4625
4321,Luxembourg,LUX,2022,2.4625
4322,Luxembourg,LUX,2023,2.4625
4323,Luxembourg,LUX,2024,2.4625
4324,Luxembourg,LUX,2025,2.4625
4325,Luxembourg,LUX,2026,2.4625
4326,Luxembourg,LUX,2027,2.4625
4327,Luxembourg,LUX,2028,2.4625
4328,Luxembourg,LUX,2029,2.4625
4329,Luxembourg,LUX,2030,2.4625
4330,Luxembourg,LUX,2031,2.4625
4331,Luxembourg,LUX,2032,2.4625
4332,Luxembourg,LUX,2033,2.4625
4333,Luxembourg,LUX,2034,2.4625
4334,Luxembourg,LUX,2035,2.4625
4335,Luxembourg,LUX,2036,2.4625
4336,Luxembourg,LUX,2037,2.4625
4337,Luxembourg,LUX,2038,2.4625
4338,Luxembourg,LUX,2039,2.4625
4339,Luxembourg,LUX,2040,2.4625
4340,Luxembourg,LUX,2041,2.4625
4341,Luxembourg,LUX,2042,2.4625
4342,Luxembourg,LUX,2043,2.4625
4343,Luxembourg,LUX,2044,2.4625
4344,Luxembourg,LUX,2045,2.4625
4345,Luxembourg,LUX,2046,2.4625
4346,Luxembourg,LUX,2047,2.4625
4347,Luxembourg,LUX,2048,2.4625
4348,Luxembourg,LUX,2049,2.4625
4349,Luxembourg,LUX,2050,2.4625
4350,Latvia,LVA,2021,2.4639999999999995
4351,Latvia,LVA,2022,2.4639999999999995
4352,Latvia,LVA,2023,2.4639999999999995
4353,Latvia,LVA,2024,2.4639999999999995
4354,Latvia,LVA,2025,2.4639999999999995
4355,Latvia,LVA,2026,2.4639999999999995
4356,Latvia,LVA,2027,2.4639999999999995
4357,Latvia,LVA,2028,2.4639999999999995
4358,Latvia,LVA,2029,2.4639999999999995
4359,Latvia,LVA,2030,2.4639999999999995
4360,Latvia,LVA,2031,2.4639999999999995
4361,Latvia,LVA,2032,2.4639999999999995
4362,Latvia,LVA,2033,2.4639999999999995
4363,Latvia,LVA,2034,2.4639999999999995
4364,Latvia,LVA,2035,2.4639999999999995
4365,Latvia,LVA,2036,2.4639999999999995
4366,Latvia,LVA,2037,2.4639999999999995
4367,Latvia,LVA,2038,2.4639999999999995
4368,Latvia,LVA,2039,2.4639999999999995
4369,Latvia,LVA,2040,2.4639999999999995
4370,Latvia,LVA,2041,2.4639999999999995
4371,Latvia,LVA,2042,2.4639999999999995
4372,Latvia,LVA,2043,2.4639999999999995
4373,Latvia,LVA,2044,2.4639999999999995
4374,Latvia,LVA,2045,2.4639999999999995
4375,Latvia,LVA,2046,2.4639999999999995
4376,Latvia,LVA,2047,2.4639999999999995
4377,Latvia,LVA,2048,2.4639999999999995
4378,Latvia,LVA,2049,2.4639999999999995
4379,Latvia,LVA,2050,2.4639999999999995
4380,"Macao SAR, China",MAC,2021,4.181218872870249
4381,"Macao SAR, China",MAC,2022,4.181218872870249
4382,"Macao SAR, China",MAC,2023,4.181218872870249
4383,"Macao SAR, China",MAC,2024,4.181218872870249
4384,"Macao SAR, China",MAC,2025,4.181218872870249
4385,"Macao SAR, China",MAC,2026,4.181218872870249
4386,"Macao SAR, China",MAC,2027,4.181218872870249
4387,"Macao SAR, China",MAC,2028,4.181218872870249
4388,"Macao SAR, China",MAC,2029,4.181218872870249
4389,"Macao SAR, China",MAC,2030,4.181218872870249
4390,"Macao SAR, China",MAC,2031,4.181218872870249
4391,"Macao SAR, China",MAC,2032,4.181218872870249
4392,"Macao SAR, China",MAC,2033,4.181218872870249
4393,"Macao SAR, China",MAC,2034,4.181218872870249
4394,"Macao SAR, China",MAC,2035,4.181218872870249
4395,"Macao SAR, China",MAC,2036,4.181218872870249
4396,"Macao SAR, China",MAC,2037,4.181218872870249
4397,"Macao SAR, China",MAC,2038,4.181218872870249
4398,"Macao SAR, China",MAC,2039,4.181218872870249
4399,"Macao SAR, China",MAC,2040,4.181218872870249
4400,"Macao SAR, China",MAC,2041,4.181218872870249
4401,"Macao SAR, China",MAC,2042,4.181218872870249
4402,"Macao SAR, China",MAC,2043,4.181218872870249
4403,"Macao SAR, China",MAC,2044,4.181218872870249
4404,"Macao SAR, China",MAC,2045,4.181218872870249
4405,"Macao SAR, China",MAC,2046,4.181218872870249
4406,"Macao SAR, China",MAC,2047,4.181218872870249
4407,"Macao SAR, China",MAC,2048,4.181218872870249
4408,"Macao SAR, China",MAC,2049,4.181218872870249
4409,"Macao SAR, China",MAC,2050,4.181218872870249
4410,St. Martin (French part),MAF,2021,4.181218872870249
4411,St. Martin (French part),MAF,2022,4.181218872870249
4412,St. Martin (French part),MAF,2023,4.181218872870249
4413,St. Martin (French part),MAF,2024,4.181218872870249
4414,St. Martin (French part),MAF,2025,4.181218872870249
4415,St. Martin (French part),MAF,2026,4.181218872870249
4416,St. Martin (French part),MAF,2027,4.181218872870249
4417,St. Martin (French part),MAF,2028,4.181218872870249
4418,St. Martin (French part),MAF,2029,4.181218872870249
4419,St. Martin (French part),MAF,2030,4.181218872870249
4420,St. Martin (French part),MAF,2031,4.181218872870249
4421,St. Martin (French part),MAF,2032,4.181218872870249
4422,St. Martin (French part),MAF,2033,4.181218872870249
4423,St. Martin (French part),MAF,2034,4.181218872870249
4424,St. Martin (French part),MAF,2035,4.181218872870249
4425,St. Martin (French part),MAF,2036,4.181218872870249
4426,St. Martin (French part),MAF,2037,4.181218872870249
4427,St. Martin (French part),MAF,2038,4.181218872870249
4428,St. Martin (French part),MAF,2039,4.181218872870249
4429,St. Martin (French part),MAF,2040,4.181218872870249
4430,St. Martin (French part),MAF,2041,4.181218872870249
4431,St. Martin (French part),MAF,2042,4.181218872870249
4432,St. Martin (French part),MAF,2043,4.181218872870249
4433,St. Martin (French part),MAF,2044,4.181218872870249
4434,St. Martin (French part),MAF,2045,4.181218872870249
4435,St. Martin (French part),MAF,2046,4.181218872870249
4436,St. Martin (French part),MAF,2047,4.181218872870249
4437,St. Martin (French part),MAF,2048,4.181218872870249
4438,St. Martin (French part),MAF,2049,4.181218872870249
4439,St. Martin (French part),MAF,2050,4.181218872870249
4440,Morocco,MAR,2021,5.0600000000000005
4441,Morocco,MAR,2022,5.0600000000000005
4442,Morocco,MAR,2023,5.0600000000000005
4443,Morocco,MAR,2024,5.0600000000000005
4444,Morocco,MAR,2025,5.0600000000000005
4445,Morocco,MAR,2026,5.0600000000000005
4446,Morocco,MAR,2027,5.0600000000000005
4447,Morocco,MAR,2028,5.0600000000000005
4448,Morocco,MAR,2029,5.0600000000000005
4449,Morocco,MAR,2030,5.0600000000000005
4450,Morocco,MAR,2031,5.0600000000000005
4451,Morocco,MAR,2032,5.0600000000000005
4452,Morocco,MAR,2033,5.0600000000000005
4453,Morocco,MAR,2034,5.0600000000000005
4454,Morocco,MAR,2035,5.0600000000000005
4455,Morocco,MAR,2036,5.0600000000000005
4456,Morocco,MAR,2037,5.0600000000000005
4457,Morocco,MAR,2038,5.0600000000000005
4458,Morocco,MAR,2039,5.0600000000000005
4459,Morocco,MAR,2040,5.0600000000000005
4460,Morocco,MAR,2041,5.0600000000000005
4461,Morocco,MAR,2042,5.0600000000000005
4462,Morocco,MAR,2043,5.0600000000000005
4463,Morocco,MAR,2044,5.0600000000000005
4464,Morocco,MAR,2045,5.0600000000000005
4465,Morocco,MAR,2046,5.0600000000000005
4466,Morocco,MAR,2047,5.0600000000000005
4467,Morocco,MAR,2048,5.0600000000000005
4468,Morocco,MAR,2049,5.0600000000000005
4469,Morocco,MAR,2050,5.0600000000000005
4470,Monaco,MCO,2021,2.13
4471,Monaco,MCO,2022,2.13
4472,Monaco,MCO,2023,2.13
4473,Monaco,MCO,2024,2.13
4474,Monaco,MCO,2025,2.13
4475,Monaco,MCO,2026,2.13
4476,Monaco,MCO,2027,2.13
4477,Monaco,MCO,2028,2.13
4478,Monaco,MCO,2029,2.13
4479,Monaco,MCO,2030,2.13
4480,Monaco,MCO,2031,2.13
4481,Monaco,MCO,2032,2.13
4482,Monaco,MCO,2033,2.13
4483,Monaco,MCO,2034,2.13
4484,Monaco,MCO,2035,2.13
4485,Monaco,MCO,2036,2.13
4486,Monaco,MCO,2037,2.13
4487,Monaco,MCO,2038,2.13
4488,Monaco,MCO,2039,2.13
4489,Monaco,MCO,2040,2.13
4490,Monaco,MCO,2041,2.13
4491,Monaco,MCO,2042,2.13
4492,Monaco,MCO,2043,2.13
4493,Monaco,MCO,2044,2.13
4494,Monaco,MCO,2045,2.13
4495,Monaco,MCO,2046,2.13
4496,Monaco,MCO,2047,2.13
4497,Monaco,MCO,2048,2.13
4498,Monaco,MCO,2049,2.13
4499,Monaco,MCO,2050,2.13
4500,Moldova,MDA,2021,4.181218872870249
4501,Moldova,MDA,2022,4.181218872870249
4502,Moldova,MDA,2023,4.181218872870249
4503,Moldova,MDA,2024,4.181218872870249
4504,Moldova,MDA,2025,4.181218872870249
4505,Moldova,MDA,2026,4.181218872870249
4506,Moldova,MDA,2027,4.181218872870249
4507,Moldova,MDA,2028,4.181218872870249
4508,Moldova,MDA,2029,4.181218872870249
4509,Moldova,MDA,2030,4.181218872870249
4510,Moldova,MDA,2031,4.181218872870249
4511,Moldova,MDA,2032,4.181218872870249
4512,Moldova,MDA,2033,4.181218872870249
4513,Moldova,MDA,2034,4.181218872870249
4514,Moldova,MDA,2035,4.181218872870249
4515,Moldova,MDA,2036,4.181218872870249
4516,Moldova,MDA,2037,4.181218872870249
4517,Moldova,MDA,2038,4.181218872870249
4518,Moldova,MDA,2039,4.181218872870249
4519,Moldova,MDA,2040,4.181218872870249
4520,Moldova,MDA,2041,4.181218872870249
4521,Moldova,MDA,2042,4.181218872870249
4522,Moldova,MDA,2043,4.181218872870249
4523,Moldova,MDA,2044,4.181218872870249
4524,Moldova,MDA,2045,4.181218872870249
4525,Moldova,MDA,2046,4.181218872870249
4526,Moldova,MDA,2047,4.181218872870249
4527,Moldova,MDA,2048,4.181218872870249
4528,Moldova,MDA,2049,4.181218872870249
4529,Moldova,MDA,2050,4.181218872870249
4530,Madagascar,MDG,2021,4.788
4531,Madagascar,MDG,2022,4.788
4532,Madagascar,MDG,2023,4.788
4533,Madagascar,MDG,2024,4.788
4534,Madagascar,MDG,2025,4.788
4535,Madagascar,MDG,2026,4.788
4536,Madagascar,MDG,2027,4.788
4537,Madagascar,MDG,2028,4.788
4538,Madagascar,MDG,2029,4.788
4539,Madagascar,MDG,2030,4.788
4540,Madagascar,MDG,2031,4.788
4541,Madagascar,MDG,2032,4.788
4542,Madagascar,MDG,2033,4.788
4543,Madagascar,MDG,2034,4.788
4544,Madagascar,MDG,2035,4.788
4545,Madagascar,MDG,2036,4.788
4546,Madagascar,MDG,2037,4.788
4547,Madagascar,MDG,2038,4.788
4548,Madagascar,MDG,2039,4.788
4549,Madagascar,MDG,2040,4.788
4550,Madagascar,MDG,2041,4.788
4551,Madagascar,MDG,2042,4.788
4552,Madagascar,MDG,2043,4.788
4553,Madagascar,MDG,2044,4.788
4554,Madagascar,MDG,2045,4.788
4555,Madagascar,MDG,2046,4.788
4556,Madagascar,MDG,2047,4.788
4557,Madagascar,MDG,2048,4.788
4558,Madagascar,MDG,2049,4.788
4559,Madagascar,MDG,2050,4.788
4560,Maldives,MDV,2021,5.696666666666668
4561,Maldives,MDV,2022,5.696666666666668
4562,Maldives,MDV,2023,5.696666666666668
4563,Maldives,MDV,2024,5.696666666666668
4564,Maldives,MDV,2025,5.696666666666668
4565,Maldives,MDV,2026,5.696666666666668
4566,Maldives,MDV,2027,5.696666666666668
4567,Maldives,MDV,2028,5.696666666666668
4568,Maldives,MDV,2029,5.696666666666668
4569,Maldives,MDV,2030,5.696666666666668
4570,Maldives,MDV,2031,5.696666666666668
4571,Maldives,MDV,2032,5.696666666666668
4572,Maldives,MDV,2033,5.696666666666668
4573,Maldives,MDV,2034,5.696666666666668
4574,Maldives,MDV,2035,5.696666666666668
4575,Maldives,MDV,2036,5.696666666666668
4576,Maldives,MDV,2037,5.696666666666668
4577,Maldives,MDV,2038,5.696666666666668
4578,Maldives,MDV,2039,5.696666666666668
4579,Maldives,MDV,2040,5.696666666666668
4580,Maldives,MDV,2041,5.696666666666668
4581,Maldives,MDV,2042,5.696666666666668
4582,Maldives,MDV,2043,5.696666666666668
4583,Maldives,MDV,2044,5.696666666666668
4584,Maldives,MDV,2045,5.696666666666668
4585,Maldives,MDV,2046,5.696666666666668
4586,Maldives,MDV,2047,5.696666666666668
4587,Maldives,MDV,2048,5.696666666666668
4588,Maldives,MDV,2049,5.696666666666668
4589,Maldives,MDV,2050,5.696666666666668
4590,Middle East & North Africa,MEA,2021,4.181218872870249
4591,Middle East & North Africa,MEA,2022,4.181218872870249
4592,Middle East & North Africa,MEA,2023,4.181218872870249
4593,Middle East & North Africa,MEA,2024,4.181218872870249
4594,Middle East & North Africa,MEA,2025,4.181218872870249
4595,Middle East & North Africa,MEA,2026,4.181218872870249
4596,Middle East & North Africa,MEA,2027,4.181218872870249
4597,Middle East & North Africa,MEA,2028,4.181218872870249
4598,Middle East & North Africa,MEA,2029,4.181218872870249
4599,Middle East & North Africa,MEA,2030,4.181218872870249
4600,Middle East & North Africa,MEA,2031,4.181218872870249
4601,Middle East & North Africa,MEA,2032,4.181218872870249
4602,Middle East & North Africa,MEA,2033,4.181218872870249
4603,Middle East & North Africa,MEA,2034,4.181218872870249
4604,Middle East & North Africa,MEA,2035,4.181218872870249
4605,Middle East & North Africa,MEA,2036,4.181218872870249
4606,Middle East & North Africa,MEA,2037,4.181218872870249
4607,Middle East & North Africa,MEA,2038,4.181218872870249
4608,Middle East & North Africa,MEA,2039,4.181218872870249
4609,Middle East & North Africa,MEA,2040,4.181218872870249
4610,Middle East & North Africa,MEA,2041,4.181218872870249
4611,Middle East & North Africa,MEA,2042,4.181218872870249
4612,Middle East & North Africa,MEA,2043,4.181218872870249
4613,Middle East & North Africa,MEA,2044,4.181218872870249
4614,Middle East & North Africa,MEA,2045,4.181218872870249
4615,Middle East & North Africa,MEA,2046,4.181218872870249
4616,Middle East & North Africa,MEA,2047,4.181218872870249
4617,Middle East & North Africa,MEA,2048,4.181218872870249
4618,Middle East & North Africa,MEA,2049,4.181218872870249
4619,Middle East & North Africa,MEA,2050,4.181218872870249
4620,Mexico,MEX,2021,3.981666666666667
4621,Mexico,MEX,2022,3.981666666666667
4622,Mexico,MEX,2023,3.981666666666667
4623,Mexico,MEX,2024,3.981666666666667
4624,Mexico,MEX,2025,3.981666666666667
4625,Mexico,MEX,2026,3.981666666666667
4626,Mexico,MEX,2027,3.981666666666667
4627,Mexico,MEX,2028,3.981666666666667
4628,Mexico,MEX,2029,3.981666666666667
4629,Mexico,MEX,2030,3.981666666666667
4630,Mexico,MEX,2031,3.981666666666667
4631,Mexico,MEX,2032,3.981666666666667
4632,Mexico,MEX,2033,3.981666666666667
4633,Mexico,MEX,2034,3.981666666666667
4634,Mexico,MEX,2035,3.981666666666667
4635,Mexico,MEX,2036,3.981666666666667
4636,Mexico,MEX,2037,3.981666666666667
4637,Mexico,MEX,2038,3.981666666666667
4638,Mexico,MEX,2039,3.981666666666667
4639,Mexico,MEX,2040,3.981666666666667
4640,Mexico,MEX,2041,3.981666666666667
4641,Mexico,MEX,2042,3.981666666666667
4642,Mexico,MEX,2043,3.981666666666667
4643,Mexico,MEX,2044,3.981666666666667
4644,Mexico,MEX,2045,3.981666666666667
4645,Mexico,MEX,2046,3.981666666666667
4646,Mexico,MEX,2047,3.981666666666667
4647,Mexico,MEX,2048,3.981666666666667
4648,Mexico,MEX,2049,3.981666666666667
4649,Mexico,MEX,2050,3.981666666666667
4650,Marshall Islands,MHL,2021,4.181218872870249
4651,Marshall Islands,MHL,2022,4.181218872870249
4652,Marshall Islands,MHL,2023,4.181218872870249
4653,Marshall Islands,MHL,2024,4.181218872870249
4654,Marshall Islands,MHL,2025,4.181218872870249
4655,Marshall Islands,MHL,2026,4.181218872870249
4656,Marshall Islands,MHL,2027,4.181218872870249
4657,Marshall Islands,MHL,2028,4.181218872870249
4658,Marshall Islands,MHL,2029,4.181218872870249
4659,Marshall Islands,MHL,2030,4.181218872870249
4660,Marshall Islands,MHL,2031,4.181218872870249
4661,Marshall Islands,MHL,2032,4.181218872870249
4662,Marshall Islands,MHL,2033,4.181218872870249
4663,Marshall Islands,MHL,2034,4.181218872870249
4664,Marshall Islands,MHL,2035,4.181218872870249
4665,Marshall Islands,MHL,2036,4.181218872870249
4666,Marshall Islands,MHL,2037,4.181218872870249
4667,Marshall Islands,MHL,2038,4.181218872870249
4668,Marshall Islands,MHL,2039,4.181218872870249
4669,Marshall Islands,MHL,2040,4.181218872870249
4670,Marshall Islands,MHL,2041,4.181218872870249
4671,Marshall Islands,MHL,2042,4.181218872870249
4672,Marshall Islands,MHL,2043,4.181218872870249
4673,Marshall Islands,MHL,2044,4.181218872870249
4674,Marshall Islands,MHL,2045,4.181218872870249
4675,Marshall Islands,MHL,2046,4.181218872870249
4676,Marshall Islands,MHL,2047,4.181218872870249
4677,Marshall Islands,MHL,2048,4.181218872870249
4678,Marshall Islands,MHL,2049,4.181218872870249
4679,Marshall Islands,MHL,2050,4.181218872870249
4680,Middle income,MIC,2021,4.181218872870249
4681,Middle income,MIC,2022,4.181218872870249
4682,Middle income,MIC,2023,4.181218872870249
4683,Middle income,MIC,2024,4.181218872870249
4684,Middle income,MIC,2025,4.181218872870249
4685,Middle income,MIC,2026,4.181218872870249
4686,Middle income,MIC,2027,4.181218872870249
4687,Middle income,MIC,2028,4.181218872870249
4688,Middle income,MIC,2029,4.181218872870249
4689,Middle income,MIC,2030,4.181218872870249
4690,Middle income,MIC,2031,4.181218872870249
4691,Middle income,MIC,2032,4.181218872870249
4692,Middle income,MIC,2033,4.181218872870249
4693,Middle income,MIC,2034,4.181218872870249
4694,Middle income,MIC,2035,4.181218872870249
4695,Middle income,MIC,2036,4.181218872870249
4696,Middle income,MIC,2037,4.181218872870249
4697,Middle income,MIC,2038,4.181218872870249
4698,Middle income,MIC,2039,4.181218872870249
4699,Middle income,MIC,2040,4.181218872870249
4700,Middle income,MIC,2041,4.181218872870249
4701,Middle income,MIC,2042,4.181218872870249
4702,Middle income,MIC,2043,4.181218872870249
4703,Middle income,MIC,2044,4.181218872870249
4704,Middle income,MIC,2045,4.181218872870249
4705,Middle income,MIC,2046,4.181218872870249
4706,Middle income,MIC,2047,4.181218872870249
4707,Middle income,MIC,2048,4.181218872870249
4708,Middle income,MIC,2049,4.181218872870249
4709,Middle income,MIC,2050,4.181218872870249
4710,North Macedonia,MKD,2021,4.181218872870249
4711,North Macedonia,MKD,2022,4.181218872870249
4712,North Macedonia,MKD,2023,4.181218872870249
4713,North Macedonia,MKD,2024,4.181218872870249
4714,North Macedonia,MKD,2025,4.181218872870249
4715,North Macedonia,MKD,2026,4.181218872870249
4716,North Macedonia,MKD,2027,4.181218872870249
4717,North Macedonia,MKD,2028,4.181218872870249
4718,North Macedonia,MKD,2029,4.181218872870249
4719,North Macedonia,MKD,2030,4.181218872870249
4720,North Macedonia,MKD,2031,4.181218872870249
4721,North Macedonia,MKD,2032,4.181218872870249
4722,North Macedonia,MKD,2033,4.181218872870249
4723,North Macedonia,MKD,2034,4.181218872870249
4724,North Macedonia,MKD,2035,4.181218872870249
4725,North Macedonia,MKD,2036,4.181218872870249
4726,North Macedonia,MKD,2037,4.181218872870249
4727,North Macedonia,MKD,2038,4.181218872870249
4728,North Macedonia,MKD,2039,4.181218872870249
4729,North Macedonia,MKD,2040,4.181218872870249
4730,North Macedonia,MKD,2041,4.181218872870249
4731,North Macedonia,MKD,2042,4.181218872870249
4732,North Macedonia,MKD,2043,4.181218872870249
4733,North Macedonia,MKD,2044,4.181218872870249
4734,North Macedonia,MKD,2045,4.181218872870249
4735,North Macedonia,MKD,2046,4.181218872870249
4736,North Macedonia,MKD,2047,4.181218872870249
4737,North Macedonia,MKD,2048,4.181218872870249
4738,North Macedonia,MKD,2049,4.181218872870249
4739,North Macedonia,MKD,2050,4.181218872870249
4740,Mali,MLI,2021,5.732
4741,Mali,MLI,2022,5.732
4742,Mali,MLI,2023,5.732
4743,Mali,MLI,2024,5.732
4744,Mali,MLI,2025,5.732
4745,Mali,MLI,2026,5.732
4746,Mali,MLI,2027,5.732
4747,Mali,MLI,2028,5.732
4748,Mali,MLI,2029,5.732
4749,Mali,MLI,2030,5.732
4750,Mali,MLI,2031,5.732
4751,Mali,MLI,2032,5.732
4752,Mali,MLI,2033,5.732
4753,Mali,MLI,2034,5.732
4754,Mali,MLI,2035,5.732
4755,Mali,MLI,2036,5.732
4756,Mali,MLI,2037,5.732
4757,Mali,MLI,2038,5.732
4758,Mali,MLI,2039,5.732
4759,Mali,MLI,2040,5.732
4760,Mali,MLI,2041,5.732
4761,Mali,MLI,2042,5.732
4762,Mali,MLI,2043,5.732
4763,Mali,MLI,2044,5.732
4764,Mali,MLI,2045,5.732
4765,Mali,MLI,2046,5.732
4766,Mali,MLI,2047,5.732
4767,Mali,MLI,2048,5.732
4768,Mali,MLI,2049,5.732
4769,Mali,MLI,2050,5.732
4770,Malta,MLT,2021,2.793333333333333
4771,Malta,MLT,2022,2.793333333333333
4772,Malta,MLT,2023,2.793333333333333
4773,Malta,MLT,2024,2.793333333333333
4774,Malta,MLT,2025,2.793333333333333
4775,Malta,MLT,2026,2.793333333333333
4776,Malta,MLT,2027,2.793333333333333
4777,Malta,MLT,2028,2.793333333333333
4778,Malta,MLT,2029,2.793333333333333
4779,Malta,MLT,2030,2.793333333333333
4780,Malta,MLT,2031,2.793333333333333
4781,Malta,MLT,2032,2.793333333333333
4782,Malta,MLT,2033,2.793333333333333
4783,Malta,MLT,2034,2.793333333333333
4784,Malta,MLT,2035,2.793333333333333
4785,Malta,MLT,2036,2.793333333333333
4786,Malta,MLT,2037,2.793333333333333
4787,Malta,MLT,2038,2.793333333333333
4788,Malta,MLT,2039,2.793333333333333
4789,Malta,MLT,2040,2.793333333333333
4790,Malta,MLT,2041,2.793333333333333
4791,Malta,MLT,2042,2.793333333333333
4792,Malta,MLT,2043,2.793333333333333
4793,Malta,MLT,2044,2.793333333333333
4794,Malta,MLT,2045,2.793333333333333
4795,Malta,MLT,2046,2.793333333333333
4796,Malta,MLT,2047,2.793333333333333
4797,Malta,MLT,2048,2.793333333333333
4798,Malta,MLT,2049,2.793333333333333
4799,Malta,MLT,2050,2.793333333333333
4800,Myanmar,MMR,2021,4.5633333333333335
4801,Myanmar,MMR,2022,4.5633333333333335
4802,Myanmar,MMR,2023,4.5633333333333335
4803,Myanmar,MMR,2024,4.5633333333333335
4804,Myanmar,MMR,2025,4.5633333333333335
4805,Myanmar,MMR,2026,4.5633333333333335
4806,Myanmar,MMR,2027,4.5633333333333335
4807,Myanmar,MMR,2028,4.5633333333333335
4808,Myanmar,MMR,2029,4.5633333333333335
4809,Myanmar,MMR,2030,4.5633333333333335
4810,Myanmar,MMR,2031,4.5633333333333335
4811,Myanmar,MMR,2032,4.5633333333333335
4812,Myanmar,MMR,2033,4.5633333333333335
4813,Myanmar,MMR,2034,4.5633333333333335
4814,Myanmar,MMR,2035,4.5633333333333335
4815,Myanmar,MMR,2036,4.5633333333333335
4816,Myanmar,MMR,2037,4.5633333333333335
4817,Myanmar,MMR,2038,4.5633333333333335
4818,Myanmar,MMR,2039,4.5633333333333335
4819,Myanmar,MMR,2040,4.5633333333333335
4820,Myanmar,MMR,2041,4.5633333333333335
4821,Myanmar,MMR,2042,4.5633333333333335
4822,Myanmar,MMR,2043,4.5633333333333335
4823,Myanmar,MMR,2044,4.5633333333333335
4824,Myanmar,MMR,2045,4.5633333333333335
4825,Myanmar,MMR,2046,4.5633333333333335
4826,Myanmar,MMR,2047,4.5633333333333335
4827,Myanmar,MMR,2048,4.5633333333333335
4828,Myanmar,MMR,2049,4.5633333333333335
4829,Myanmar,MMR,2050,4.5633333333333335
4830,Middle East & North Africa (excluding high income),MNA,2021,4.181218872870249
4831,Middle East & North Africa (excluding high income),MNA,2022,4.181218872870249
4832,Middle East & North Africa (excluding high income),MNA,2023,4.181218872870249
4833,Middle East & North Africa (excluding high income),MNA,2024,4.181218872870249
4834,Middle East & North Africa (excluding high income),MNA,2025,4.181218872870249
4835,Middle East & North Africa (excluding high income),MNA,2026,4.181218872870249
4836,Middle East & North Africa (excluding high income),MNA,2027,4.181218872870249
4837,Middle East & North Africa (excluding high income),MNA,2028,4.181218872870249
4838,Middle East & North Africa (excluding high income),MNA,2029,4.181218872870249
4839,Middle East & North Africa (excluding high income),MNA,2030,4.181218872870249
