iso_code3,Nation,Year,yf_agrc_fruits_tonne_ha
KWT,Kuwait,2039,24.32744285714286
KWT,Kuwait,2040,24.32744285714286
KWT,Kuwait,2041,24.32744285714286
KWT,Kuwait,2042,24.32744285714286
KWT,Kuwait,2043,24.32744285714286
KWT,Kuwait,2044,24.32744285714286
KWT,Kuwait,2045,24.32744285714286
KWT,Kuwait,2046,24.32744285714286
KWT,Kuwait,2047,24.32744285714286
KWT,Kuwait,2048,24.32744285714286
KWT,Kuwait,2049,24.32744285714286
KWT,Kuwait,2050,24.32744285714286
LAO,Lao People's Democratic Republic,2020,10.442680000000001
LAO,Lao People's Democratic Republic,2021,10.442680000000001
LAO,Lao People's Democratic Republic,2022,10.442680000000001
LAO,Lao People's Democratic Republic,2023,10.442680000000001
LAO,Lao People's Democratic Republic,2024,10.442680000000001
LAO,Lao People's Democratic Republic,2025,10.442680000000001
LAO,Lao People's Democratic Republic,2026,10.442680000000001
LAO,Lao People's Democratic Republic,2027,10.442680000000001
LAO,Lao People's Democratic Republic,2028,10.442680000000001
LAO,Lao People's Democratic Republic,2029,10.442680000000001
LAO,Lao People's Democratic Republic,2030,10.442680000000001
LAO,Lao People's Democratic Republic,2031,10.442680000000001
LAO,Lao People's Democratic Republic,2032,10.442680000000001
LAO,Lao People's Democratic Republic,2033,10.442680000000001
LAO,Lao People's Democratic Republic,2034,10.442680000000001
LAO,Lao People's Democratic Republic,2035,10.442680000000001
LAO,Lao People's Democratic Republic,2036,10.442680000000001
LAO,Lao People's Democratic Republic,2037,10.442680000000001
LAO,Lao People's Democratic Republic,2038,10.442680000000001
LAO,Lao People's Democratic Republic,2039,10.442680000000001
LAO,Lao People's Democratic Republic,2040,10.442680000000001
LAO,Lao People's Democratic Republic,2041,10.442680000000001
LAO,Lao People's Democratic Republic,2042,10.442680000000001
LAO,Lao People's Democratic Republic,2043,10.442680000000001
LAO,Lao People's Democratic Republic,2044,10.442680000000001
LAO,Lao People's Democratic Republic,2045,10.442680000000001
LAO,Lao People's Democratic Republic,2046,10.442680000000001
LAO,Lao People's Democratic Republic,2047,10.442680000000001
LAO,Lao People's Democratic Republic,2048,10.442680000000001
LAO,Lao People's Democratic Republic,2049,10.442680000000001
LAO,Lao People's Democratic Republic,2050,10.442680000000001
LBN,Lebanon,2020,14.682838888888888
LBN,Lebanon,2021,14.682838888888888
LBN,Lebanon,2022,14.682838888888888
LBN,Lebanon,2023,14.682838888888888
LBN,Lebanon,2024,14.682838888888888
LBN,Lebanon,2025,14.682838888888888
LBN,Lebanon,2026,14.682838888888888
LBN,Lebanon,2027,14.682838888888888
LBN,Lebanon,2028,14.682838888888888
LBN,Lebanon,2029,14.682838888888888
LBN,Lebanon,2030,14.682838888888888
LBN,Lebanon,2031,14.682838888888888
LBN,Lebanon,2032,14.682838888888888
LBN,Lebanon,2033,14.682838888888888
LBN,Lebanon,2034,14.682838888888888
LBN,Lebanon,2035,14.682838888888888
LBN,Lebanon,2036,14.682838888888888
LBN,Lebanon,2037,14.682838888888888
LBN,Lebanon,2038,14.682838888888888
LBN,Lebanon,2039,14.682838888888888
LBN,Lebanon,2040,14.682838888888888
LBN,Lebanon,2041,14.682838888888888
LBN,Lebanon,2042,14.682838888888888
LBN,Lebanon,2043,14.682838888888888
LBN,Lebanon,2044,14.682838888888888
LBN,Lebanon,2045,14.682838888888888
LBN,Lebanon,2046,14.682838888888888
LBN,Lebanon,2047,14.682838888888888
LBN,Lebanon,2048,14.682838888888888
LBN,Lebanon,2049,14.682838888888888
LBN,Lebanon,2050,14.682838888888888
LBR,Liberia,2020,5.08975
LBR,Liberia,2021,5.08975
LBR,Liberia,2022,5.08975
LBR,Liberia,2023,5.08975
LBR,Liberia,2024,5.08975
LBR,Liberia,2025,5.08975
LBR,Liberia,2026,5.08975
LBR,Liberia,2027,5.08975
LBR,Liberia,2028,5.08975
LBR,Liberia,2029,5.08975
LBR,Liberia,2030,5.08975
LBR,Liberia,2031,5.08975
LBR,Liberia,2032,5.08975
LBR,Liberia,2033,5.08975
LBR,Liberia,2034,5.08975
LBR,Liberia,2035,5.08975
LBR,Liberia,2036,5.08975
LBR,Liberia,2037,5.08975
LBR,Liberia,2038,5.08975
LBR,Liberia,2039,5.08975
LBR,Liberia,2040,5.08975
LBR,Liberia,2041,5.08975
LBR,Liberia,2042,5.08975
LBR,Liberia,2043,5.08975
LBR,Liberia,2044,5.08975
LBR,Liberia,2045,5.08975
LBR,Liberia,2046,5.08975
LBR,Liberia,2047,5.08975
LBR,Liberia,2048,5.08975
LBR,Liberia,2049,5.08975
LBR,Liberia,2050,5.08975
LBY,Libya,2020,8.808115384615386
LBY,Libya,2021,8.808115384615386
LBY,Libya,2022,8.808115384615386
LBY,Libya,2023,8.808115384615386
LBY,Libya,2024,8.808115384615386
LBY,Libya,2025,8.808115384615386
LBY,Libya,2026,8.808115384615386
LBY,Libya,2027,8.808115384615386
LBY,Libya,2028,8.808115384615386
LBY,Libya,2029,8.808115384615386
LBY,Libya,2030,8.808115384615386
LBY,Libya,2031,8.808115384615386
LBY,Libya,2032,8.808115384615386
LBY,Libya,2033,8.808115384615386
LBY,Libya,2034,8.808115384615386
LBY,Libya,2035,8.808115384615386
LBY,Libya,2036,8.808115384615386
LBY,Libya,2037,8.808115384615386
LBY,Libya,2038,8.808115384615386
LBY,Libya,2039,8.808115384615386
LBY,Libya,2040,8.808115384615386
LBY,Libya,2041,8.808115384615386
LBY,Libya,2042,8.808115384615386
LBY,Libya,2043,8.808115384615386
LBY,Libya,2044,8.808115384615386
LBY,Libya,2045,8.808115384615386
LBY,Libya,2046,8.808115384615386
LBY,Libya,2047,8.808115384615386
LBY,Libya,2048,8.808115384615386
LBY,Libya,2049,8.808115384615386
LBY,Libya,2050,8.808115384615386
LCA,Saint Lucia,2020,18.215263636363638
LCA,Saint Lucia,2021,18.215263636363638
LCA,Saint Lucia,2022,18.215263636363638
LCA,Saint Lucia,2023,18.215263636363638
LCA,Saint Lucia,2024,18.215263636363638
LCA,Saint Lucia,2025,18.215263636363638
LCA,Saint Lucia,2026,18.215263636363638
LCA,Saint Lucia,2027,18.215263636363638
LCA,Saint Lucia,2028,18.215263636363638
LCA,Saint Lucia,2029,18.215263636363638
LCA,Saint Lucia,2030,18.215263636363638
LCA,Saint Lucia,2031,18.215263636363638
LCA,Saint Lucia,2032,18.215263636363638
LCA,Saint Lucia,2033,18.215263636363638
LCA,Saint Lucia,2034,18.215263636363638
LCA,Saint Lucia,2035,18.215263636363638
LCA,Saint Lucia,2036,18.215263636363638
LCA,Saint Lucia,2037,18.215263636363638
LCA,Saint Lucia,2038,18.215263636363638
LCA,Saint Lucia,2039,18.215263636363638
LCA,Saint Lucia,2040,18.215263636363638
LCA,Saint Lucia,2041,18.215263636363638
LCA,Saint Lucia,2042,18.215263636363638
LCA,Saint Lucia,2043,18.215263636363638
LCA,Saint Lucia,2044,18.215263636363638
LCA,Saint Lucia,2045,18.215263636363638
LCA,Saint Lucia,2046,18.215263636363638
LCA,Saint Lucia,2047,18.215263636363638
LCA,Saint Lucia,2048,18.215263636363638
LCA,Saint Lucia,2049,18.215263636363638
LCA,Saint Lucia,2050,18.215263636363638
LKA,Sri Lanka,2020,5.5643875000000005
LKA,Sri Lanka,2021,5.5643875000000005
LKA,Sri Lanka,2022,5.5643875000000005
LKA,Sri Lanka,2023,5.5643875000000005
LKA,Sri Lanka,2024,5.5643875000000005
LKA,Sri Lanka,2025,5.5643875000000005
LKA,Sri Lanka,2026,5.5643875000000005
LKA,Sri Lanka,2027,5.5643875000000005
LKA,Sri Lanka,2028,5.5643875000000005
LKA,Sri Lanka,2029,5.5643875000000005
LKA,Sri Lanka,2030,5.5643875000000005
LKA,Sri Lanka,2031,5.5643875000000005
LKA,Sri Lanka,2032,5.5643875000000005
LKA,Sri Lanka,2033,5.5643875000000005
LKA,Sri Lanka,2034,5.5643875000000005
LKA,Sri Lanka,2035,5.5643875000000005
LKA,Sri Lanka,2036,5.5643875000000005
LKA,Sri Lanka,2037,5.5643875000000005
LKA,Sri Lanka,2038,5.5643875000000005
LKA,Sri Lanka,2039,5.5643875000000005
LKA,Sri Lanka,2040,5.5643875000000005
LKA,Sri Lanka,2041,5.5643875000000005
LKA,Sri Lanka,2042,5.5643875000000005
LKA,Sri Lanka,2043,5.5643875000000005
LKA,Sri Lanka,2044,5.5643875000000005
LKA,Sri Lanka,2045,5.5643875000000005
LKA,Sri Lanka,2046,5.5643875000000005
LKA,Sri Lanka,2047,5.5643875000000005
LKA,Sri Lanka,2048,5.5643875000000005
LKA,Sri Lanka,2049,5.5643875000000005
LKA,Sri Lanka,2050,5.5643875000000005
LSO,Lesotho,2020,4.0136
LSO,Lesotho,2021,4.0136
LSO,Lesotho,2022,4.0136
LSO,Lesotho,2023,4.0136
LSO,Lesotho,2024,4.0136
LSO,Lesotho,2025,4.0136
LSO,Lesotho,2026,4.0136
LSO,Lesotho,2027,4.0136
LSO,Lesotho,2028,4.0136
LSO,Lesotho,2029,4.0136
LSO,Lesotho,2030,4.0136
LSO,Lesotho,2031,4.0136
LSO,Lesotho,2032,4.0136
LSO,Lesotho,2033,4.0136
LSO,Lesotho,2034,4.0136
LSO,Lesotho,2035,4.0136
LSO,Lesotho,2036,4.0136
LSO,Lesotho,2037,4.0136
LSO,Lesotho,2038,4.0136
LSO,Lesotho,2039,4.0136
LSO,Lesotho,2040,4.0136
LSO,Lesotho,2041,4.0136
LSO,Lesotho,2042,4.0136
LSO,Lesotho,2043,4.0136
LSO,Lesotho,2044,4.0136
LSO,Lesotho,2045,4.0136
LSO,Lesotho,2046,4.0136
LSO,Lesotho,2047,4.0136
LSO,Lesotho,2048,4.0136
LSO,Lesotho,2049,4.0136
LSO,Lesotho,2050,4.0136
LTU,Lithuania,2020,1.1905750000000002
LTU,Lithuania,2021,1.1905750000000002
LTU,Lithuania,2022,1.1905750000000002
LTU,Lithuania,2023,1.1905750000000002
LTU,Lithuania,2024,1.1905750000000002
LTU,Lithuania,2025,1.1905750000000002
LTU,Lithuania,2026,1.1905750000000002
LTU,Lithuania,2027,1.1905750000000002
LTU,Lithuania,2028,1.1905750000000002
LTU,Lithuania,2029,1.1905750000000002
LTU,Lithuania,2030,1.1905750000000002
LTU,Lithuania,2031,1.1905750000000002
LTU,Lithuania,2032,1.1905750000000002
LTU,Lithuania,2033,1.1905750000000002
LTU,Lithuania,2034,1.1905750000000002
LTU,Lithuania,2035,1.1905750000000002
LTU,Lithuania,2036,1.1905750000000002
LTU,Lithuania,2037,1.1905750000000002
LTU,Lithuania,2038,1.1905750000000002
LTU,Lithuania,2039,1.1905750000000002
LTU,Lithuania,2040,1.1905750000000002
LTU,Lithuania,2041,1.1905750000000002
LTU,Lithuania,2042,1.1905750000000002
LTU,Lithuania,2043,1.1905750000000002
LTU,Lithuania,2044,1.1905750000000002
LTU,Lithuania,2045,1.1905750000000002
LTU,Lithuania,2046,1.1905750000000002
LTU,Lithuania,2047,1.1905750000000002
LTU,Lithuania,2048,1.1905750000000002
LTU,Lithuania,2049,1.1905750000000002
LTU,Lithuania,2050,1.1905750000000002
LUX,Luxembourg,2020,6.41832
LUX,Luxembourg,2021,6.41832
LUX,Luxembourg,2022,6.41832
LUX,Luxembourg,2023,6.41832
LUX,Luxembourg,2024,6.41832
LUX,Luxembourg,2025,6.41832
LUX,Luxembourg,2026,6.41832
LUX,Luxembourg,2027,6.41832
LUX,Luxembourg,2028,6.41832
LUX,Luxembourg,2029,6.41832
LUX,Luxembourg,2030,6.41832
LUX,Luxembourg,2031,6.41832
LUX,Luxembourg,2032,6.41832
LUX,Luxembourg,2033,6.41832
LUX,Luxembourg,2034,6.41832
LUX,Luxembourg,2035,6.41832
LUX,Luxembourg,2036,6.41832
LUX,Luxembourg,2037,6.41832
LUX,Luxembourg,2038,6.41832
LUX,Luxembourg,2039,6.41832
LUX,Luxembourg,2040,6.41832
LUX,Luxembourg,2041,6.41832
LUX,Luxembourg,2042,6.41832
LUX,Luxembourg,2043,6.41832
LUX,Luxembourg,2044,6.41832
LUX,Luxembourg,2045,6.41832
LUX,Luxembourg,2046,6.41832
LUX,Luxembourg,2047,6.41832
LUX,Luxembourg,2048,6.41832
LUX,Luxembourg,2049,6.41832
LUX,Luxembourg,2050,6.41832
LVA,Latvia,2020,1.5661111111111112
LVA,Latvia,2021,1.5661111111111112
LVA,Latvia,2022,1.5661111111111112
LVA,Latvia,2023,1.5661111111111112
LVA,Latvia,2024,1.5661111111111112
LVA,Latvia,2025,1.5661111111111112
LVA,Latvia,2026,1.5661111111111112
LVA,Latvia,2027,1.5661111111111112
LVA,Latvia,2028,1.5661111111111112
LVA,Latvia,2029,1.5661111111111112
LVA,Latvia,2030,1.5661111111111112
LVA,Latvia,2031,1.5661111111111112
LVA,Latvia,2032,1.5661111111111112
LVA,Latvia,2033,1.5661111111111112
LVA,Latvia,2034,1.5661111111111112
LVA,Latvia,2035,1.5661111111111112
LVA,Latvia,2036,1.5661111111111112
LVA,Latvia,2037,1.5661111111111112
LVA,Latvia,2038,1.5661111111111112
LVA,Latvia,2039,1.5661111111111112
LVA,Latvia,2040,1.5661111111111112
LVA,Latvia,2041,1.5661111111111112
LVA,Latvia,2042,1.5661111111111112
LVA,Latvia,2043,1.5661111111111112
LVA,Latvia,2044,1.5661111111111112
LVA,Latvia,2045,1.5661111111111112
LVA,Latvia,2046,1.5661111111111112
LVA,Latvia,2047,1.5661111111111112
LVA,Latvia,2048,1.5661111111111112
LVA,Latvia,2049,1.5661111111111112
LVA,Latvia,2050,1.5661111111111112
MAC,"China, Macao SAR",2020,0.0
MAC,"China, Macao SAR",2021,0.0
MAC,"China, Macao SAR",2022,0.0
MAC,"China, Macao SAR",2023,0.0
MAC,"China, Macao SAR",2024,0.0
MAC,"China, Macao SAR",2025,0.0
MAC,"China, Macao SAR",2026,0.0
MAC,"China, Macao SAR",2027,0.0
MAC,"China, Macao SAR",2028,0.0
MAC,"China, Macao SAR",2029,0.0
MAC,"China, Macao SAR",2030,0.0
MAC,"China, Macao SAR",2031,0.0
MAC,"China, Macao SAR",2032,0.0
MAC,"China, Macao SAR",2033,0.0
MAC,"China, Macao SAR",2034,0.0
MAC,"China, Macao SAR",2035,0.0
MAC,"China, Macao SAR",2036,0.0
MAC,"China, Macao SAR",2037,0.0
MAC,"China, Macao SAR",2038,0.0
MAC,"China, Macao SAR",2039,0.0
MAC,"China, Macao SAR",2040,0.0
MAC,"China, Macao SAR",2041,0.0
MAC,"China, Macao SAR",2042,0.0
MAC,"China, Macao SAR",2043,0.0
MAC,"China, Macao SAR",2044,0.0
MAC,"China, Macao SAR",2045,0.0
MAC,"China, Macao SAR",2046,0.0
MAC,"China, Macao SAR",2047,0.0
MAC,"China, Macao SAR",2048,0.0
MAC,"China, Macao SAR",2049,0.0
MAC,"China, Macao SAR",2050,0.0
MAR,Morocco,2020,12.306521428571429
MAR,Morocco,2021,12.306521428571429
MAR,Morocco,2022,12.306521428571429
MAR,Morocco,2023,12.306521428571429
MAR,Morocco,2024,12.306521428571429
MAR,Morocco,2025,12.306521428571429
MAR,Morocco,2026,12.306521428571429
MAR,Morocco,2027,12.306521428571429
MAR,Morocco,2028,12.306521428571429
MAR,Morocco,2029,12.306521428571429
MAR,Morocco,2030,12.306521428571429
MAR,Morocco,2031,12.306521428571429
MAR,Morocco,2032,12.306521428571429
MAR,Morocco,2033,12.306521428571429
MAR,Morocco,2034,12.306521428571429
MAR,Morocco,2035,12.306521428571429
MAR,Morocco,2036,12.306521428571429
MAR,Morocco,2037,12.306521428571429
MAR,Morocco,2038,12.306521428571429
MAR,Morocco,2039,12.306521428571429
MAR,Morocco,2040,12.306521428571429
MAR,Morocco,2041,12.306521428571429
MAR,Morocco,2042,12.306521428571429
MAR,Morocco,2043,12.306521428571429
MAR,Morocco,2044,12.306521428571429
MAR,Morocco,2045,12.306521428571429
MAR,Morocco,2046,12.306521428571429
MAR,Morocco,2047,12.306521428571429
MAR,Morocco,2048,12.306521428571429
MAR,Morocco,2049,12.306521428571429
MAR,Morocco,2050,12.306521428571429
MDA,Republic of Moldova,2020,4.26946923076923
MDA,Republic of Moldova,2021,4.26946923076923
MDA,Republic of Moldova,2022,4.26946923076923
MDA,Republic of Moldova,2023,4.26946923076923
MDA,Republic of Moldova,2024,4.26946923076923
MDA,Republic of Moldova,2025,4.26946923076923
MDA,Republic of Moldova,2026,4.26946923076923
MDA,Republic of Moldova,2027,4.26946923076923
MDA,Republic of Moldova,2028,4.26946923076923
MDA,Republic of Moldova,2029,4.26946923076923
MDA,Republic of Moldova,2030,4.26946923076923
MDA,Republic of Moldova,2031,4.26946923076923
MDA,Republic of Moldova,2032,4.26946923076923
MDA,Republic of Moldova,2033,4.26946923076923
MDA,Republic of Moldova,2034,4.26946923076923
MDA,Republic of Moldova,2035,4.26946923076923
MDA,Republic of Moldova,2036,4.26946923076923
MDA,Republic of Moldova,2037,4.26946923076923
MDA,Republic of Moldova,2038,4.26946923076923
MDA,Republic of Moldova,2039,4.26946923076923
MDA,Republic of Moldova,2040,4.26946923076923
MDA,Republic of Moldova,2041,4.26946923076923
MDA,Republic of Moldova,2042,4.26946923076923
MDA,Republic of Moldova,2043,4.26946923076923
MDA,Republic of Moldova,2044,4.26946923076923
MDA,Republic of Moldova,2045,4.26946923076923
MDA,Republic of Moldova,2046,4.26946923076923
MDA,Republic of Moldova,2047,4.26946923076923
MDA,Republic of Moldova,2048,4.26946923076923
MDA,Republic of Moldova,2049,4.26946923076923
MDA,Republic of Moldova,2050,4.26946923076923
MDG,Madagascar,2020,4.8849647058823535
MDG,Madagascar,2021,4.8849647058823535
MDG,Madagascar,2022,4.8849647058823535
MDG,Madagascar,2023,4.8849647058823535
MDG,Madagascar,2024,4.8849647058823535
MDG,Madagascar,2025,4.8849647058823535
MDG,Madagascar,2026,4.8849647058823535
MDG,Madagascar,2027,4.8849647058823535
MDG,Madagascar,2028,4.8849647058823535
MDG,Madagascar,2029,4.8849647058823535
MDG,Madagascar,2030,4.8849647058823535
MDG,Madagascar,2031,4.8849647058823535
MDG,Madagascar,2032,4.8849647058823535
MDG,Madagascar,2033,4.8849647058823535
MDG,Madagascar,2034,4.8849647058823535
MDG,Madagascar,2035,4.8849647058823535
MDG,Madagascar,2036,4.8849647058823535
MDG,Madagascar,2037,4.8849647058823535
MDG,Madagascar,2038,4.8849647058823535
MDG,Madagascar,2039,4.8849647058823535
MDG,Madagascar,2040,4.8849647058823535
MDG,Madagascar,2041,4.8849647058823535
MDG,Madagascar,2042,4.8849647058823535
MDG,Madagascar,2043,4.8849647058823535
MDG,Madagascar,2044,4.8849647058823535
MDG,Madagascar,2045,4.8849647058823535
MDG,Madagascar,2046,4.8849647058823535
MDG,Madagascar,2047,4.8849647058823535
MDG,Madagascar,2048,4.8849647058823535
MDG,Madagascar,2049,4.8849647058823535
MDG,Madagascar,2050,4.8849647058823535
MDV,Maldives,2020,10.141466666666668
MDV,Maldives,2021,10.141466666666668
MDV,Maldives,2022,10.141466666666668
MDV,Maldives,2023,10.141466666666668
MDV,Maldives,2024,10.141466666666668
MDV,Maldives,2025,10.141466666666668
MDV,Maldives,2026,10.141466666666668
MDV,Maldives,2027,10.141466666666668
MDV,Maldives,2028,10.141466666666668
MDV,Maldives,2029,10.141466666666668
MDV,Maldives,2030,10.141466666666668
MDV,Maldives,2031,10.141466666666668
MDV,Maldives,2032,10.141466666666668
MDV,Maldives,2033,10.141466666666668
MDV,Maldives,2034,10.141466666666668
MDV,Maldives,2035,10.141466666666668
MDV,Maldives,2036,10.141466666666668
MDV,Maldives,2037,10.141466666666668
MDV,Maldives,2038,10.141466666666668
MDV,Maldives,2039,10.141466666666668
MDV,Maldives,2040,10.141466666666668
MDV,Maldives,2041,10.141466666666668
MDV,Maldives,2042,10.141466666666668
MDV,Maldives,2043,10.141466666666668
MDV,Maldives,2044,10.141466666666668
MDV,Maldives,2045,10.141466666666668
MDV,Maldives,2046,10.141466666666668
MDV,Maldives,2047,10.141466666666668
MDV,Maldives,2048,10.141466666666668
MDV,Maldives,2049,10.141466666666668
MDV,Maldives,2050,10.141466666666668
MEX,Mexico,2020,15.27164
MEX,Mexico,2021,15.27164
MEX,Mexico,2022,15.27164
MEX,Mexico,2023,15.27164
MEX,Mexico,2024,15.27164
MEX,Mexico,2025,15.27164
MEX,Mexico,2026,15.27164
MEX,Mexico,2027,15.27164
MEX,Mexico,2028,15.27164
MEX,Mexico,2029,15.27164
MEX,Mexico,2030,15.27164
MEX,Mexico,2031,15.27164
MEX,Mexico,2032,15.27164
MEX,Mexico,2033,15.27164
MEX,Mexico,2034,15.27164
MEX,Mexico,2035,15.27164
MEX,Mexico,2036,15.27164
MEX,Mexico,2037,15.27164
MEX,Mexico,2038,15.27164
MEX,Mexico,2039,15.27164
MEX,Mexico,2040,15.27164
MEX,Mexico,2041,15.27164
MEX,Mexico,2042,15.27164
MEX,Mexico,2043,15.27164
MEX,Mexico,2044,15.27164
MEX,Mexico,2045,15.27164
MEX,Mexico,2046,15.27164
MEX,Mexico,2047,15.27164
MEX,Mexico,2048,15.27164
MEX,Mexico,2049,15.27164
MEX,Mexico,2050,15.27164
MHL,Marshall Islands,2020,2.7453000000000003
MHL,Marshall Islands,2021,2.7453000000000003
MHL,Marshall Islands,2022,2.7453000000000003
MHL,Marshall Islands,2023,2.7453000000000003
MHL,Marshall Islands,2024,2.7453000000000003
MHL,Marshall Islands,2025,2.7453000000000003
MHL,Marshall Islands,2026,2.7453000000000003
MHL,Marshall Islands,2027,2.7453000000000003
MHL,Marshall Islands,2028,2.7453000000000003
MHL,Marshall Islands,2029,2.7453000000000003
MHL,Marshall Islands,2030,2.7453000000000003
MHL,Marshall Islands,2031,2.7453000000000003
MHL,Marshall Islands,2032,2.7453000000000003
MHL,Marshall Islands,2033,2.7453000000000003
MHL,Marshall Islands,2034,2.7453000000000003
MHL,Marshall Islands,2035,2.7453000000000003
MHL,Marshall Islands,2036,2.7453000000000003
MHL,Marshall Islands,2037,2.7453000000000003
MHL,Marshall Islands,2038,2.7453000000000003
MHL,Marshall Islands,2039,2.7453000000000003
MHL,Marshall Islands,2040,2.7453000000000003
MHL,Marshall Islands,2041,2.7453000000000003
MHL,Marshall Islands,2042,2.7453000000000003
MHL,Marshall Islands,2043,2.7453000000000003
MHL,Marshall Islands,2044,2.7453000000000003
MHL,Marshall Islands,2045,2.7453000000000003
MHL,Marshall Islands,2046,2.7453000000000003
MHL,Marshall Islands,2047,2.7453000000000003
MHL,Marshall Islands,2048,2.7453000000000003
MHL,Marshall Islands,2049,2.7453000000000003
MHL,Marshall Islands,2050,2.7453000000000003
MKD,North Macedonia,2020,6.48946875
MKD,North Macedonia,2021,6.48946875
MKD,North Macedonia,2022,6.48946875
MKD,North Macedonia,2023,6.48946875
MKD,North Macedonia,2024,6.48946875
MKD,North Macedonia,2025,6.48946875
MKD,North Macedonia,2026,6.48946875
MKD,North Macedonia,2027,6.48946875
MKD,North Macedonia,2028,6.48946875
MKD,North Macedonia,2029,6.48946875
MKD,North Macedonia,2030,6.48946875
MKD,North Macedonia,2031,6.48946875
MKD,North Macedonia,2032,6.48946875
MKD,North Macedonia,2033,6.48946875
MKD,North Macedonia,2034,6.48946875
MKD,North Macedonia,2035,6.48946875
MKD,North Macedonia,2036,6.48946875
MKD,North Macedonia,2037,6.48946875
MKD,North Macedonia,2038,6.48946875
MKD,North Macedonia,2039,6.48946875
MKD,North Macedonia,2040,6.48946875
MKD,North Macedonia,2041,6.48946875
MKD,North Macedonia,2042,6.48946875
MKD,North Macedonia,2043,6.48946875
MKD,North Macedonia,2044,6.48946875
MKD,North Macedonia,2045,6.48946875
MKD,North Macedonia,2046,6.48946875
MKD,North Macedonia,2047,6.48946875
MKD,North Macedonia,2048,6.48946875
MKD,North Macedonia,2049,6.48946875
MKD,North Macedonia,2050,6.48946875
MLI,Mali,2020,16.315450000000002
MLI,Mali,2021,16.315450000000002
MLI,Mali,2022,16.315450000000002
MLI,Mali,2023,16.315450000000002
MLI,Mali,2024,16.315450000000002
MLI,Mali,2025,16.315450000000002
MLI,Mali,2026,16.315450000000002
MLI,Mali,2027,16.315450000000002
MLI,Mali,2028,16.315450000000002
MLI,Mali,2029,16.315450000000002
MLI,Mali,2030,16.315450000000002
MLI,Mali,2031,16.315450000000002
MLI,Mali,2032,16.315450000000002
MLI,Mali,2033,16.315450000000002
MLI,Mali,2034,16.315450000000002
MLI,Mali,2035,16.315450000000002
MLI,Mali,2036,16.315450000000002
MLI,Mali,2037,16.315450000000002
MLI,Mali,2038,16.315450000000002
MLI,Mali,2039,16.315450000000002
MLI,Mali,2040,16.315450000000002
MLI,Mali,2041,16.315450000000002
MLI,Mali,2042,16.315450000000002
MLI,Mali,2043,16.315450000000002
MLI,Mali,2044,16.315450000000002
MLI,Mali,2045,16.315450000000002
MLI,Mali,2046,16.315450000000002
MLI,Mali,2047,16.315450000000002
MLI,Mali,2048,16.315450000000002
MLI,Mali,2049,16.315450000000002
MLI,Mali,2050,16.315450000000002
MLT,Malta,2020,7.714300000000001
MLT,Malta,2021,7.714300000000001
MLT,Malta,2022,7.714300000000001
MLT,Malta,2023,7.714300000000001
MLT,Malta,2024,7.714300000000001
MLT,Malta,2025,7.714300000000001
MLT,Malta,2026,7.714300000000001
MLT,Malta,2027,7.714300000000001
MLT,Malta,2028,7.714300000000001
MLT,Malta,2029,7.714300000000001
MLT,Malta,2030,7.714300000000001
MLT,Malta,2031,7.714300000000001
MLT,Malta,2032,7.714300000000001
MLT,Malta,2033,7.714300000000001
MLT,Malta,2034,7.714300000000001
MLT,Malta,2035,7.714300000000001
MLT,Malta,2036,7.714300000000001
MLT,Malta,2037,7.714300000000001
MLT,Malta,2038,7.714300000000001
MLT,Malta,2039,7.714300000000001
MLT,Malta,2040,7.714300000000001
MLT,Malta,2041,7.714300000000001
MLT,Malta,2042,7.714300000000001
MLT,Malta,2043,7.714300000000001
MLT,Malta,2044,7.714300000000001
MLT,Malta,2045,7.714300000000001
MLT,Malta,2046,7.714300000000001
MLT,Malta,2047,7.714300000000001
MLT,Malta,2048,7.714300000000001
MLT,Malta,2049,7.714300000000001
MLT,Malta,2050,7.714300000000001
MMR,Myanmar,2020,8.2268
MMR,Myanmar,2021,8.2268
MMR,Myanmar,2022,8.2268
MMR,Myanmar,2023,8.2268
MMR,Myanmar,2024,8.2268
MMR,Myanmar,2025,8.2268
MMR,Myanmar,2026,8.2268
MMR,Myanmar,2027,8.2268
MMR,Myanmar,2028,8.2268
MMR,Myanmar,2029,8.2268
MMR,Myanmar,2030,8.2268
MMR,Myanmar,2031,8.2268
MMR,Myanmar,2032,8.2268
MMR,Myanmar,2033,8.2268
MMR,Myanmar,2034,8.2268
MMR,Myanmar,2035,8.2268
MMR,Myanmar,2036,8.2268
MMR,Myanmar,2037,8.2268
MMR,Myanmar,2038,8.2268
MMR,Myanmar,2039,8.2268
MMR,Myanmar,2040,8.2268
MMR,Myanmar,2041,8.2268
MMR,Myanmar,2042,8.2268
MMR,Myanmar,2043,8.2268
MMR,Myanmar,2044,8.2268
MMR,Myanmar,2045,8.2268
MMR,Myanmar,2046,8.2268
MMR,Myanmar,2047,8.2268
MMR,Myanmar,2048,8.2268
MMR,Myanmar,2049,8.2268
MMR,Myanmar,2050,8.2268
MNE,Montenegro,2020,16.64035
MNE,Montenegro,2021,16.64035
MNE,Montenegro,2022,16.64035
MNE,Montenegro,2023,16.64035
MNE,Montenegro,2024,16.64035
MNE,Montenegro,2025,16.64035
MNE,Montenegro,2026,16.64035
MNE,Montenegro,2027,16.64035
MNE,Montenegro,2028,16.64035
MNE,Montenegro,2029,16.64035
MNE,Montenegro,2030,16.64035
