,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_biomass_mm_usd_per_gw
5847,Antigua and Barbuda,SGP,2048,1557.3192201460922
5848,Antigua and Barbuda,SGP,2049,1521.75
5849,Antigua and Barbuda,SGP,2050,1486.9931819648139
5850,Antigua and Barbuda,SGS,2021,2906.0604215013527
5851,Antigua and Barbuda,SGS,2022,2839.6859097422735
5852,Antigua and Barbuda,SGS,2023,2774.827393926933
5853,Antigua and Barbuda,SGS,2024,2711.4502486601227
5854,Antigua and Barbuda,SGS,2025,2649.520639391754
5855,Antigua and Barbuda,SGS,2026,2589.005504353929
5856,Antigua and Barbuda,SGS,2027,2529.8725369105746
5857,Antigua and Barbuda,SGS,2028,2472.090168310203
5858,Antigua and Barbuda,SGS,2029,2415.6275508326075
5859,Antigua and Barbuda,SGS,2030,2360.4545413204855
5860,Antigua and Barbuda,SGS,2031,2306.5416850871984
5861,Antigua and Barbuda,SGS,2032,2253.8602001920794
5862,Antigua and Barbuda,SGS,2033,2202.3819620748955
5863,Antigua and Barbuda,SGS,2034,2152.0794885412574
5864,Antigua and Barbuda,SGS,2035,2102.925925090963
5865,Antigua and Barbuda,SGS,2036,2054.8950305814433
5866,Antigua and Barbuda,SGS,2037,2007.961163218652
5867,Antigua and Barbuda,SGS,2038,1962.0992668679296
5868,Antigua and Barbuda,SGS,2039,1917.2848576775232
5869,Antigua and Barbuda,SGS,2040,1873.4940110076263
5870,Antigua and Barbuda,SGS,2041,1830.703348657961
5871,Antigua and Barbuda,SGS,2042,1788.8900263870817
5872,Antigua and Barbuda,SGS,2043,1748.031721716738
5873,Antigua and Barbuda,SGS,2044,1708.1066220147884
5874,Antigua and Barbuda,SGS,2045,1669.0934128502972
5875,Antigua and Barbuda,SGS,2046,1630.971266614604
5876,Antigua and Barbuda,SGS,2047,1593.7198314022887
5877,Antigua and Barbuda,SGS,2048,1557.3192201460922
5878,Antigua and Barbuda,SGS,2049,1521.75
5879,Antigua and Barbuda,SGS,2050,1486.9931819648139
5880,Antigua and Barbuda,SHN,2021,2906.0604215013527
5881,Antigua and Barbuda,SHN,2022,2839.6859097422735
5882,Antigua and Barbuda,SHN,2023,2774.827393926933
5883,Antigua and Barbuda,SHN,2024,2711.4502486601227
5884,Antigua and Barbuda,SHN,2025,2649.520639391754
5885,Antigua and Barbuda,SHN,2026,2589.005504353929
5886,Antigua and Barbuda,SHN,2027,2529.8725369105746
5887,Antigua and Barbuda,SHN,2028,2472.090168310203
5888,Antigua and Barbuda,SHN,2029,2415.6275508326075
5889,Antigua and Barbuda,SHN,2030,2360.4545413204855
5890,Antigua and Barbuda,SHN,2031,2306.5416850871984
5891,Antigua and Barbuda,SHN,2032,2253.8602001920794
5892,Antigua and Barbuda,SHN,2033,2202.3819620748955
5893,Antigua and Barbuda,SHN,2034,2152.0794885412574
5894,Antigua and Barbuda,SHN,2035,2102.925925090963
5895,Antigua and Barbuda,SHN,2036,2054.8950305814433
5896,Antigua and Barbuda,SHN,2037,2007.961163218652
5897,Antigua and Barbuda,SHN,2038,1962.0992668679296
5898,Antigua and Barbuda,SHN,2039,1917.2848576775232
5899,Antigua and Barbuda,SHN,2040,1873.4940110076263
5900,Antigua and Barbuda,SHN,2041,1830.703348657961
5901,Antigua and Barbuda,SHN,2042,1788.8900263870817
5902,Antigua and Barbuda,SHN,2043,1748.031721716738
5903,Antigua and Barbuda,SHN,2044,1708.1066220147884
5904,Antigua and Barbuda,SHN,2045,1669.0934128502972
5905,Antigua and Barbuda,SHN,2046,1630.971266614604
5906,Antigua and Barbuda,SHN,2047,1593.7198314022887
5907,Antigua and Barbuda,SHN,2048,1557.3192201460922
5908,Antigua and Barbuda,SHN,2049,1521.75
5909,Antigua and Barbuda,SHN,2050,1486.9931819648139
5910,Antigua and Barbuda,SJM,2021,2906.0604215013527
5911,Antigua and Barbuda,SJM,2022,2839.6859097422735
5912,Antigua and Barbuda,SJM,2023,2774.827393926933
5913,Antigua and Barbuda,SJM,2024,2711.4502486601227
5914,Antigua and Barbuda,SJM,2025,2649.520639391754
5915,Antigua and Barbuda,SJM,2026,2589.005504353929
5916,Antigua and Barbuda,SJM,2027,2529.8725369105746
5917,Antigua and Barbuda,SJM,2028,2472.090168310203
5918,Antigua and Barbuda,SJM,2029,2415.6275508326075
5919,Antigua and Barbuda,SJM,2030,2360.4545413204855
5920,Antigua and Barbuda,SJM,2031,2306.5416850871984
5921,Antigua and Barbuda,SJM,2032,2253.8602001920794
5922,Antigua and Barbuda,SJM,2033,2202.3819620748955
5923,Antigua and Barbuda,SJM,2034,2152.0794885412574
5924,Antigua and Barbuda,SJM,2035,2102.925925090963
5925,Antigua and Barbuda,SJM,2036,2054.8950305814433
5926,Antigua and Barbuda,SJM,2037,2007.961163218652
5927,Antigua and Barbuda,SJM,2038,1962.0992668679296
5928,Antigua and Barbuda,SJM,2039,1917.2848576775232
5929,Antigua and Barbuda,SJM,2040,1873.4940110076263
5930,Antigua and Barbuda,SJM,2041,1830.703348657961
5931,Antigua and Barbuda,SJM,2042,1788.8900263870817
5932,Antigua and Barbuda,SJM,2043,1748.031721716738
5933,Antigua and Barbuda,SJM,2044,1708.1066220147884
5934,Antigua and Barbuda,SJM,2045,1669.0934128502972
5935,Antigua and Barbuda,SJM,2046,1630.971266614604
5936,Antigua and Barbuda,SJM,2047,1593.7198314022887
5937,Antigua and Barbuda,SJM,2048,1557.3192201460922
5938,Antigua and Barbuda,SJM,2049,1521.75
5939,Antigua and Barbuda,SJM,2050,1486.9931819648139
5940,Antigua and Barbuda,SLB,2021,2906.0604215013527
5941,Antigua and Barbuda,SLB,2022,2839.6859097422735
5942,Antigua and Barbuda,SLB,2023,2774.827393926933
5943,Antigua and Barbuda,SLB,2024,2711.4502486601227
5944,Antigua and Barbuda,SLB,2025,2649.520639391754
5945,Antigua and Barbuda,SLB,2026,2589.005504353929
5946,Antigua and Barbuda,SLB,2027,2529.8725369105746
5947,Antigua and Barbuda,SLB,2028,2472.090168310203
5948,Antigua and Barbuda,SLB,2029,2415.6275508326075
5949,Antigua and Barbuda,SLB,2030,2360.4545413204855
5950,Antigua and Barbuda,SLB,2031,2306.5416850871984
5951,Antigua and Barbuda,SLB,2032,2253.8602001920794
5952,Antigua and Barbuda,SLB,2033,2202.3819620748955
5953,Antigua and Barbuda,SLB,2034,2152.0794885412574
5954,Antigua and Barbuda,SLB,2035,2102.925925090963
5955,Antigua and Barbuda,SLB,2036,2054.8950305814433
5956,Antigua and Barbuda,SLB,2037,2007.961163218652
5957,Antigua and Barbuda,SLB,2038,1962.0992668679296
5958,Antigua and Barbuda,SLB,2039,1917.2848576775232
5959,Antigua and Barbuda,SLB,2040,1873.4940110076263
5960,Antigua and Barbuda,SLB,2041,1830.703348657961
5961,Antigua and Barbuda,SLB,2042,1788.8900263870817
5962,Antigua and Barbuda,SLB,2043,1748.031721716738
5963,Antigua and Barbuda,SLB,2044,1708.1066220147884
5964,Antigua and Barbuda,SLB,2045,1669.0934128502972
5965,Antigua and Barbuda,SLB,2046,1630.971266614604
5966,Antigua and Barbuda,SLB,2047,1593.7198314022887
5967,Antigua and Barbuda,SLB,2048,1557.3192201460922
5968,Antigua and Barbuda,SLB,2049,1521.75
5969,Antigua and Barbuda,SLB,2050,1486.9931819648139
5970,Antigua and Barbuda,SLE,2021,2906.0604215013527
5971,Antigua and Barbuda,SLE,2022,2839.6859097422735
5972,Antigua and Barbuda,SLE,2023,2774.827393926933
5973,Antigua and Barbuda,SLE,2024,2711.4502486601227
5974,Antigua and Barbuda,SLE,2025,2649.520639391754
5975,Antigua and Barbuda,SLE,2026,2589.005504353929
5976,Antigua and Barbuda,SLE,2027,2529.8725369105746
5977,Antigua and Barbuda,SLE,2028,2472.090168310203
5978,Antigua and Barbuda,SLE,2029,2415.6275508326075
5979,Antigua and Barbuda,SLE,2030,2360.4545413204855
5980,Antigua and Barbuda,SLE,2031,2306.5416850871984
5981,Antigua and Barbuda,SLE,2032,2253.8602001920794
5982,Antigua and Barbuda,SLE,2033,2202.3819620748955
5983,Antigua and Barbuda,SLE,2034,2152.0794885412574
5984,Antigua and Barbuda,SLE,2035,2102.925925090963
5985,Antigua and Barbuda,SLE,2036,2054.8950305814433
5986,Antigua and Barbuda,SLE,2037,2007.961163218652
5987,Antigua and Barbuda,SLE,2038,1962.0992668679296
5988,Antigua and Barbuda,SLE,2039,1917.2848576775232
5989,Antigua and Barbuda,SLE,2040,1873.4940110076263
5990,Antigua and Barbuda,SLE,2041,1830.703348657961
5991,Antigua and Barbuda,SLE,2042,1788.8900263870817
5992,Antigua and Barbuda,SLE,2043,1748.031721716738
5993,Antigua and Barbuda,SLE,2044,1708.1066220147884
5994,Antigua and Barbuda,SLE,2045,1669.0934128502972
5995,Antigua and Barbuda,SLE,2046,1630.971266614604
5996,Antigua and Barbuda,SLE,2047,1593.7198314022887
5997,Antigua and Barbuda,SLE,2048,1557.3192201460922
5998,Antigua and Barbuda,SLE,2049,1521.75
5999,Antigua and Barbuda,SLE,2050,1486.9931819648139
6000,Antigua and Barbuda,SLV,2021,2906.0604215013527
6001,Antigua and Barbuda,SLV,2022,2839.6859097422735
6002,Antigua and Barbuda,SLV,2023,2774.827393926933
6003,Antigua and Barbuda,SLV,2024,2711.4502486601227
6004,Antigua and Barbuda,SLV,2025,2649.520639391754
6005,Antigua and Barbuda,SLV,2026,2589.005504353929
6006,Antigua and Barbuda,SLV,2027,2529.8725369105746
6007,Antigua and Barbuda,SLV,2028,2472.090168310203
6008,Antigua and Barbuda,SLV,2029,2415.6275508326075
6009,Antigua and Barbuda,SLV,2030,2360.4545413204855
6010,Antigua and Barbuda,SLV,2031,2306.5416850871984
6011,Antigua and Barbuda,SLV,2032,2253.8602001920794
6012,Antigua and Barbuda,SLV,2033,2202.3819620748955
6013,Antigua and Barbuda,SLV,2034,2152.0794885412574
6014,Antigua and Barbuda,SLV,2035,2102.925925090963
6015,Antigua and Barbuda,SLV,2036,2054.8950305814433
6016,Antigua and Barbuda,SLV,2037,2007.961163218652
6017,Antigua and Barbuda,SLV,2038,1962.0992668679296
6018,Antigua and Barbuda,SLV,2039,1917.2848576775232
6019,Antigua and Barbuda,SLV,2040,1873.4940110076263
6020,Antigua and Barbuda,SLV,2041,1830.703348657961
6021,Antigua and Barbuda,SLV,2042,1788.8900263870817
6022,Antigua and Barbuda,SLV,2043,1748.031721716738
6023,Antigua and Barbuda,SLV,2044,1708.1066220147884
6024,Antigua and Barbuda,SLV,2045,1669.0934128502972
6025,Antigua and Barbuda,SLV,2046,1630.971266614604
6026,Antigua and Barbuda,SLV,2047,1593.7198314022887
6027,Antigua and Barbuda,SLV,2048,1557.3192201460922
6028,Antigua and Barbuda,SLV,2049,1521.75
6029,Antigua and Barbuda,SLV,2050,1486.9931819648139
6030,Antigua and Barbuda,SMR,2021,2906.0604215013527
6031,Antigua and Barbuda,SMR,2022,2839.6859097422735
6032,Antigua and Barbuda,SMR,2023,2774.827393926933
6033,Antigua and Barbuda,SMR,2024,2711.4502486601227
6034,Antigua and Barbuda,SMR,2025,2649.520639391754
6035,Antigua and Barbuda,SMR,2026,2589.005504353929
6036,Antigua and Barbuda,SMR,2027,2529.8725369105746
6037,Antigua and Barbuda,SMR,2028,2472.090168310203
6038,Antigua and Barbuda,SMR,2029,2415.6275508326075
6039,Antigua and Barbuda,SMR,2030,2360.4545413204855
6040,Antigua and Barbuda,SMR,2031,2306.5416850871984
6041,Antigua and Barbuda,SMR,2032,2253.8602001920794
6042,Antigua and Barbuda,SMR,2033,2202.3819620748955
6043,Antigua and Barbuda,SMR,2034,2152.0794885412574
6044,Antigua and Barbuda,SMR,2035,2102.925925090963
6045,Antigua and Barbuda,SMR,2036,2054.8950305814433
6046,Antigua and Barbuda,SMR,2037,2007.961163218652
6047,Antigua and Barbuda,SMR,2038,1962.0992668679296
6048,Antigua and Barbuda,SMR,2039,1917.2848576775232
6049,Antigua and Barbuda,SMR,2040,1873.4940110076263
6050,Antigua and Barbuda,SMR,2041,1830.703348657961
6051,Antigua and Barbuda,SMR,2042,1788.8900263870817
6052,Antigua and Barbuda,SMR,2043,1748.031721716738
6053,Antigua and Barbuda,SMR,2044,1708.1066220147884
6054,Antigua and Barbuda,SMR,2045,1669.0934128502972
6055,Antigua and Barbuda,SMR,2046,1630.971266614604
6056,Antigua and Barbuda,SMR,2047,1593.7198314022887
6057,Antigua and Barbuda,SMR,2048,1557.3192201460922
6058,Antigua and Barbuda,SMR,2049,1521.75
6059,Antigua and Barbuda,SMR,2050,1486.9931819648139
6060,Antigua and Barbuda,SOM,2021,2906.0604215013527
6061,Antigua and Barbuda,SOM,2022,2839.6859097422735
6062,Antigua and Barbuda,SOM,2023,2774.827393926933
6063,Antigua and Barbuda,SOM,2024,2711.4502486601227
6064,Antigua and Barbuda,SOM,2025,2649.520639391754
6065,Antigua and Barbuda,SOM,2026,2589.005504353929
6066,Antigua and Barbuda,SOM,2027,2529.8725369105746
6067,Antigua and Barbuda,SOM,2028,2472.090168310203
6068,Antigua and Barbuda,SOM,2029,2415.6275508326075
6069,Antigua and Barbuda,SOM,2030,2360.4545413204855
6070,Antigua and Barbuda,SOM,2031,2306.5416850871984
6071,Antigua and Barbuda,SOM,2032,2253.8602001920794
6072,Antigua and Barbuda,SOM,2033,2202.3819620748955
6073,Antigua and Barbuda,SOM,2034,2152.0794885412574
6074,Antigua and Barbuda,SOM,2035,2102.925925090963
6075,Antigua and Barbuda,SOM,2036,2054.8950305814433
6076,Antigua and Barbuda,SOM,2037,2007.961163218652
6077,Antigua and Barbuda,SOM,2038,1962.0992668679296
6078,Antigua and Barbuda,SOM,2039,1917.2848576775232
6079,Antigua and Barbuda,SOM,2040,1873.4940110076263
6080,Antigua and Barbuda,SOM,2041,1830.703348657961
6081,Antigua and Barbuda,SOM,2042,1788.8900263870817
6082,Antigua and Barbuda,SOM,2043,1748.031721716738
6083,Antigua and Barbuda,SOM,2044,1708.1066220147884
6084,Antigua and Barbuda,SOM,2045,1669.0934128502972
6085,Antigua and Barbuda,SOM,2046,1630.971266614604
6086,Antigua and Barbuda,SOM,2047,1593.7198314022887
6087,Antigua and Barbuda,SOM,2048,1557.3192201460922
6088,Antigua and Barbuda,SOM,2049,1521.75
6089,Antigua and Barbuda,SOM,2050,1486.9931819648139
6090,Antigua and Barbuda,SPM,2021,2906.0604215013527
6091,Antigua and Barbuda,SPM,2022,2839.6859097422735
6092,Antigua and Barbuda,SPM,2023,2774.827393926933
6093,Antigua and Barbuda,SPM,2024,2711.4502486601227
6094,Antigua and Barbuda,SPM,2025,2649.520639391754
6095,Antigua and Barbuda,SPM,2026,2589.005504353929
6096,Antigua and Barbuda,SPM,2027,2529.8725369105746
6097,Antigua and Barbuda,SPM,2028,2472.090168310203
6098,Antigua and Barbuda,SPM,2029,2415.6275508326075
6099,Antigua and Barbuda,SPM,2030,2360.4545413204855
6100,Antigua and Barbuda,SPM,2031,2306.5416850871984
6101,Antigua and Barbuda,SPM,2032,2253.8602001920794
6102,Antigua and Barbuda,SPM,2033,2202.3819620748955
6103,Antigua and Barbuda,SPM,2034,2152.0794885412574
6104,Antigua and Barbuda,SPM,2035,2102.925925090963
6105,Antigua and Barbuda,SPM,2036,2054.8950305814433
6106,Antigua and Barbuda,SPM,2037,2007.961163218652
6107,Antigua and Barbuda,SPM,2038,1962.0992668679296
6108,Antigua and Barbuda,SPM,2039,1917.2848576775232
6109,Antigua and Barbuda,SPM,2040,1873.4940110076263
6110,Antigua and Barbuda,SPM,2041,1830.703348657961
6111,Antigua and Barbuda,SPM,2042,1788.8900263870817
6112,Antigua and Barbuda,SPM,2043,1748.031721716738
6113,Antigua and Barbuda,SPM,2044,1708.1066220147884
6114,Antigua and Barbuda,SPM,2045,1669.0934128502972
6115,Antigua and Barbuda,SPM,2046,1630.971266614604
6116,Antigua and Barbuda,SPM,2047,1593.7198314022887
6117,Antigua and Barbuda,SPM,2048,1557.3192201460922
6118,Antigua and Barbuda,SPM,2049,1521.75
6119,Antigua and Barbuda,SPM,2050,1486.9931819648139
6120,Antigua and Barbuda,SRB,2021,2906.0604215013527
6121,Antigua and Barbuda,SRB,2022,2839.6859097422735
6122,Antigua and Barbuda,SRB,2023,2774.827393926933
6123,Antigua and Barbuda,SRB,2024,2711.4502486601227
6124,Antigua and Barbuda,SRB,2025,2649.520639391754
6125,Antigua and Barbuda,SRB,2026,2589.005504353929
6126,Antigua and Barbuda,SRB,2027,2529.8725369105746
6127,Antigua and Barbuda,SRB,2028,2472.090168310203
6128,Antigua and Barbuda,SRB,2029,2415.6275508326075
6129,Antigua and Barbuda,SRB,2030,2360.4545413204855
6130,Antigua and Barbuda,SRB,2031,2306.5416850871984
6131,Antigua and Barbuda,SRB,2032,2253.8602001920794
6132,Antigua and Barbuda,SRB,2033,2202.3819620748955
6133,Antigua and Barbuda,SRB,2034,2152.0794885412574
6134,Antigua and Barbuda,SRB,2035,2102.925925090963
6135,Antigua and Barbuda,SRB,2036,2054.8950305814433
6136,Antigua and Barbuda,SRB,2037,2007.961163218652
6137,Antigua and Barbuda,SRB,2038,1962.0992668679296
6138,Antigua and Barbuda,SRB,2039,1917.2848576775232
6139,Antigua and Barbuda,SRB,2040,1873.4940110076263
6140,Antigua and Barbuda,SRB,2041,1830.703348657961
6141,Antigua and Barbuda,SRB,2042,1788.8900263870817
6142,Antigua and Barbuda,SRB,2043,1748.031721716738
6143,Antigua and Barbuda,SRB,2044,1708.1066220147884
6144,Antigua and Barbuda,SRB,2045,1669.0934128502972
6145,Antigua and Barbuda,SRB,2046,1630.971266614604
6146,Antigua and Barbuda,SRB,2047,1593.7198314022887
6147,Antigua and Barbuda,SRB,2048,1557.3192201460922
6148,Antigua and Barbuda,SRB,2049,1521.75
6149,Antigua and Barbuda,SRB,2050,1486.9931819648139
6150,Antigua and Barbuda,SSD,2021,2906.0604215013527
6151,Antigua and Barbuda,SSD,2022,2839.6859097422735
6152,Antigua and Barbuda,SSD,2023,2774.827393926933
6153,Antigua and Barbuda,SSD,2024,2711.4502486601227
6154,Antigua and Barbuda,SSD,2025,2649.520639391754
6155,Antigua and Barbuda,SSD,2026,2589.005504353929
6156,Antigua and Barbuda,SSD,2027,2529.8725369105746
6157,Antigua and Barbuda,SSD,2028,2472.090168310203
6158,Antigua and Barbuda,SSD,2029,2415.6275508326075
6159,Antigua and Barbuda,SSD,2030,2360.4545413204855
6160,Antigua and Barbuda,SSD,2031,2306.5416850871984
6161,Antigua and Barbuda,SSD,2032,2253.8602001920794
6162,Antigua and Barbuda,SSD,2033,2202.3819620748955
6163,Antigua and Barbuda,SSD,2034,2152.0794885412574
6164,Antigua and Barbuda,SSD,2035,2102.925925090963
6165,Antigua and Barbuda,SSD,2036,2054.8950305814433
6166,Antigua and Barbuda,SSD,2037,2007.961163218652
6167,Antigua and Barbuda,SSD,2038,1962.0992668679296
6168,Antigua and Barbuda,SSD,2039,1917.2848576775232
6169,Antigua and Barbuda,SSD,2040,1873.4940110076263
6170,Antigua and Barbuda,SSD,2041,1830.703348657961
6171,Antigua and Barbuda,SSD,2042,1788.8900263870817
6172,Antigua and Barbuda,SSD,2043,1748.031721716738
6173,Antigua and Barbuda,SSD,2044,1708.1066220147884
6174,Antigua and Barbuda,SSD,2045,1669.0934128502972
6175,Antigua and Barbuda,SSD,2046,1630.971266614604
6176,Antigua and Barbuda,SSD,2047,1593.7198314022887
6177,Antigua and Barbuda,SSD,2048,1557.3192201460922
6178,Antigua and Barbuda,SSD,2049,1521.75
6179,Antigua and Barbuda,SSD,2050,1486.9931819648139
6180,Antigua and Barbuda,STP,2021,2906.0604215013527
6181,Antigua and Barbuda,STP,2022,2839.6859097422735
6182,Antigua and Barbuda,STP,2023,2774.827393926933
6183,Antigua and Barbuda,STP,2024,2711.4502486601227
6184,Antigua and Barbuda,STP,2025,2649.520639391754
6185,Antigua and Barbuda,STP,2026,2589.005504353929
6186,Antigua and Barbuda,STP,2027,2529.8725369105746
6187,Antigua and Barbuda,STP,2028,2472.090168310203
6188,Antigua and Barbuda,STP,2029,2415.6275508326075
6189,Antigua and Barbuda,STP,2030,2360.4545413204855
6190,Antigua and Barbuda,STP,2031,2306.5416850871984
6191,Antigua and Barbuda,STP,2032,2253.8602001920794
6192,Antigua and Barbuda,STP,2033,2202.3819620748955
6193,Antigua and Barbuda,STP,2034,2152.0794885412574
6194,Antigua and Barbuda,STP,2035,2102.925925090963
6195,Antigua and Barbuda,STP,2036,2054.8950305814433
6196,Antigua and Barbuda,STP,2037,2007.961163218652
6197,Antigua and Barbuda,STP,2038,1962.0992668679296
6198,Antigua and Barbuda,STP,2039,1917.2848576775232
6199,Antigua and Barbuda,STP,2040,1873.4940110076263
6200,Antigua and Barbuda,STP,2041,1830.703348657961
6201,Antigua and Barbuda,STP,2042,1788.8900263870817
6202,Antigua and Barbuda,STP,2043,1748.031721716738
6203,Antigua and Barbuda,STP,2044,1708.1066220147884
6204,Antigua and Barbuda,STP,2045,1669.0934128502972
6205,Antigua and Barbuda,STP,2046,1630.971266614604
6206,Antigua and Barbuda,STP,2047,1593.7198314022887
6207,Antigua and Barbuda,STP,2048,1557.3192201460922
6208,Antigua and Barbuda,STP,2049,1521.75
6209,Antigua and Barbuda,STP,2050,1486.9931819648139
6210,Antigua and Barbuda,SUR,2021,2906.0604215013527
6211,Antigua and Barbuda,SUR,2022,2839.6859097422735
6212,Antigua and Barbuda,SUR,2023,2774.827393926933
6213,Antigua and Barbuda,SUR,2024,2711.4502486601227
6214,Antigua and Barbuda,SUR,2025,2649.520639391754
6215,Antigua and Barbuda,SUR,2026,2589.005504353929
6216,Antigua and Barbuda,SUR,2027,2529.8725369105746
6217,Antigua and Barbuda,SUR,2028,2472.090168310203
6218,Antigua and Barbuda,SUR,2029,2415.6275508326075
6219,Antigua and Barbuda,SUR,2030,2360.4545413204855
6220,Antigua and Barbuda,SUR,2031,2306.5416850871984
6221,Antigua and Barbuda,SUR,2032,2253.8602001920794
6222,Antigua and Barbuda,SUR,2033,2202.3819620748955
6223,Antigua and Barbuda,SUR,2034,2152.0794885412574
6224,Antigua and Barbuda,SUR,2035,2102.925925090963
6225,Antigua and Barbuda,SUR,2036,2054.8950305814433
6226,Antigua and Barbuda,SUR,2037,2007.961163218652
6227,Antigua and Barbuda,SUR,2038,1962.0992668679296
6228,Antigua and Barbuda,SUR,2039,1917.2848576775232
6229,Antigua and Barbuda,SUR,2040,1873.4940110076263
6230,Antigua and Barbuda,SUR,2041,1830.703348657961
6231,Antigua and Barbuda,SUR,2042,1788.8900263870817
6232,Antigua and Barbuda,SUR,2043,1748.031721716738
6233,Antigua and Barbuda,SUR,2044,1708.1066220147884
6234,Antigua and Barbuda,SUR,2045,1669.0934128502972
6235,Antigua and Barbuda,SUR,2046,1630.971266614604
6236,Antigua and Barbuda,SUR,2047,1593.7198314022887
6237,Antigua and Barbuda,SUR,2048,1557.3192201460922
6238,Antigua and Barbuda,SUR,2049,1521.75
6239,Antigua and Barbuda,SUR,2050,1486.9931819648139
6240,Antigua and Barbuda,SVK,2021,2906.0604215013527
6241,Antigua and Barbuda,SVK,2022,2839.6859097422735
6242,Antigua and Barbuda,SVK,2023,2774.827393926933
6243,Antigua and Barbuda,SVK,2024,2711.4502486601227
6244,Antigua and Barbuda,SVK,2025,2649.520639391754
6245,Antigua and Barbuda,SVK,2026,2589.005504353929
6246,Antigua and Barbuda,SVK,2027,2529.8725369105746
6247,Antigua and Barbuda,SVK,2028,2472.090168310203
6248,Antigua and Barbuda,SVK,2029,2415.6275508326075
6249,Antigua and Barbuda,SVK,2030,2360.4545413204855
6250,Antigua and Barbuda,SVK,2031,2306.5416850871984
6251,Antigua and Barbuda,SVK,2032,2253.8602001920794
6252,Antigua and Barbuda,SVK,2033,2202.3819620748955
6253,Antigua and Barbuda,SVK,2034,2152.0794885412574
6254,Antigua and Barbuda,SVK,2035,2102.925925090963
6255,Antigua and Barbuda,SVK,2036,2054.8950305814433
6256,Antigua and Barbuda,SVK,2037,2007.961163218652
6257,Antigua and Barbuda,SVK,2038,1962.0992668679296
6258,Antigua and Barbuda,SVK,2039,1917.2848576775232
6259,Antigua and Barbuda,SVK,2040,1873.4940110076263
6260,Antigua and Barbuda,SVK,2041,1830.703348657961
6261,Antigua and Barbuda,SVK,2042,1788.8900263870817
6262,Antigua and Barbuda,SVK,2043,1748.031721716738
6263,Antigua and Barbuda,SVK,2044,1708.1066220147884
6264,Antigua and Barbuda,SVK,2045,1669.0934128502972
6265,Antigua and Barbuda,SVK,2046,1630.971266614604
6266,Antigua and Barbuda,SVK,2047,1593.7198314022887
6267,Antigua and Barbuda,SVK,2048,1557.3192201460922
6268,Antigua and Barbuda,SVK,2049,1521.75
6269,Antigua and Barbuda,SVK,2050,1486.9931819648139
6270,Antigua and Barbuda,SVN,2021,2906.0604215013527
6271,Antigua and Barbuda,SVN,2022,2839.6859097422735
6272,Antigua and Barbuda,SVN,2023,2774.827393926933
6273,Antigua and Barbuda,SVN,2024,2711.4502486601227
6274,Antigua and Barbuda,SVN,2025,2649.520639391754
6275,Antigua and Barbuda,SVN,2026,2589.005504353929
6276,Antigua and Barbuda,SVN,2027,2529.8725369105746
6277,Antigua and Barbuda,SVN,2028,2472.090168310203
6278,Antigua and Barbuda,SVN,2029,2415.6275508326075
6279,Antigua and Barbuda,SVN,2030,2360.4545413204855
6280,Antigua and Barbuda,SVN,2031,2306.5416850871984
6281,Antigua and Barbuda,SVN,2032,2253.8602001920794
6282,Antigua and Barbuda,SVN,2033,2202.3819620748955
6283,Antigua and Barbuda,SVN,2034,2152.0794885412574
6284,Antigua and Barbuda,SVN,2035,2102.925925090963
6285,Antigua and Barbuda,SVN,2036,2054.8950305814433
6286,Antigua and Barbuda,SVN,2037,2007.961163218652
6287,Antigua and Barbuda,SVN,2038,1962.0992668679296
6288,Antigua and Barbuda,SVN,2039,1917.2848576775232
6289,Antigua and Barbuda,SVN,2040,1873.4940110076263
6290,Antigua and Barbuda,SVN,2041,1830.703348657961
6291,Antigua and Barbuda,SVN,2042,1788.8900263870817
6292,Antigua and Barbuda,SVN,2043,1748.031721716738
6293,Antigua and Barbuda,SVN,2044,1708.1066220147884
6294,Antigua and Barbuda,SVN,2045,1669.0934128502972
6295,Antigua and Barbuda,SVN,2046,1630.971266614604
6296,Antigua and Barbuda,SVN,2047,1593.7198314022887
6297,Antigua and Barbuda,SVN,2048,1557.3192201460922
6298,Antigua and Barbuda,SVN,2049,1521.75
6299,Antigua and Barbuda,SVN,2050,1486.9931819648139
6300,Argentina,SWE,2021,1271.8490164086747
6301,Argentina,SWE,2022,1242.7999447270274
6302,Argentina,SWE,2023,1214.4143547595447
6303,Argentina,SWE,2024,1186.6770925629319
6304,Argentina,SWE,2025,1159.5733503104373
6305,Argentina,SWE,2026,1133.0886583865397
6306,Argentina,SWE,2027,1107.2088776621933
6307,Argentina,SWE,2028,1081.9201919465058
6308,Argentina,SWE,2029,1057.209100610821
6309,Argentina,SWE,2030,1033.0624113812673
6310,Argentina,SWE,2031,1009.4672332959252
6311,Argentina,SWE,2032,986.4109698228518
6312,Argentina,SWE,2033,963.8813121352919
6313,Argentina,SWE,2034,941.8662325404814
6314,Argentina,SWE,2035,920.3539780585388
6315,Argentina,SWE,2036,899.3330641480146
6316,Argentina,SWE,2037,878.7922685747477
6317,Argentina,SWE,2038,858.7206254207597
6318,Argentina,SWE,2039,839.1074192299856
6319,Argentina,SWE,2040,819.9421792877142
6320,Argentina,SWE,2041,801.2146740306897
6321,Argentina,SWE,2042,782.9149055848834
6322,Argentina,SWE,2043,765.0331044280254
6323,Argentina,SWE,2044,747.5597241740425
6324,Argentina,SWE,2045,730.485436476621
