Year,iso_code3,ef_lndu_conv_forests_mangroves_to_croplands_gg_co2_ha
2043,SYR,0.098675
2044,SYR,0.098675
2045,SYR,0.098675
2046,SYR,0.098675
2047,SYR,0.098675
2048,SYR,0.098675
2049,SYR,0.098675
2050,SYR,0.098675
2020,TCD,0.078188
2021,TCD,0.078188
2022,TCD,0.078188
2023,TCD,0.078188
2024,TCD,0.078188
2025,TCD,0.078188
2026,TCD,0.078188
2027,TCD,0.078188
2028,TCD,0.078188
2029,TCD,0.078188
2030,TCD,0.078188
2031,TCD,0.078188
2032,TCD,0.078188
2033,TCD,0.078188
2034,TCD,0.078188
2035,TCD,0.078188
2036,TCD,0.078188
2037,TCD,0.078188
2038,TCD,0.078188
2039,TCD,0.078188
2040,TCD,0.078188
2041,TCD,0.078188
2042,TCD,0.078188
2043,TCD,0.078188
2044,TCD,0.078188
2045,TCD,0.078188
2046,TCD,0.078188
2047,TCD,0.078188
2048,TCD,0.078188
2049,TCD,0.078188
2050,TCD,0.078188
2020,TGO,0.083493
2021,TGO,0.083493
2022,TGO,0.083493
2023,TGO,0.083493
2024,TGO,0.083493
2025,TGO,0.083493
2026,TGO,0.083493
2027,TGO,0.083493
2028,TGO,0.083493
2029,TGO,0.083493
2030,TGO,0.083493
2031,TGO,0.083493
2032,TGO,0.083493
2033,TGO,0.083493
2034,TGO,0.083493
2035,TGO,0.083493
2036,TGO,0.083493
2037,TGO,0.083493
2038,TGO,0.083493
2039,TGO,0.083493
2040,TGO,0.083493
2041,TGO,0.083493
2042,TGO,0.083493
2043,TGO,0.083493
2044,TGO,0.083493
2045,TGO,0.083493
2046,TGO,0.083493
2047,TGO,0.083493
2048,TGO,0.083493
2049,TGO,0.083493
2050,TGO,0.083493
2020,THA,0.088203
2021,THA,0.088203
2022,THA,0.088203
2023,THA,0.088203
2024,THA,0.088203
2025,THA,0.088203
2026,THA,0.088203
2027,THA,0.088203
2028,THA,0.088203
2029,THA,0.088203
2030,THA,0.088203
2031,THA,0.088203
2032,THA,0.088203
2033,THA,0.088203
2034,THA,0.088203
2035,THA,0.088203
2036,THA,0.088203
2037,THA,0.088203
2038,THA,0.088203
2039,THA,0.088203
2040,THA,0.088203
2041,THA,0.088203
2042,THA,0.088203
2043,THA,0.088203
2044,THA,0.088203
2045,THA,0.088203
2046,THA,0.088203
2047,THA,0.088203
2048,THA,0.088203
2049,THA,0.088203
2050,THA,0.088203
2020,TKM,0.082037
2021,TKM,0.082037
2022,TKM,0.082037
2023,TKM,0.082037
2024,TKM,0.082037
2025,TKM,0.082037
2026,TKM,0.082037
2027,TKM,0.082037
2028,TKM,0.082037
2029,TKM,0.082037
2030,TKM,0.082037
2031,TKM,0.082037
2032,TKM,0.082037
2033,TKM,0.082037
2034,TKM,0.082037
2035,TKM,0.082037
2036,TKM,0.082037
2037,TKM,0.082037
2038,TKM,0.082037
2039,TKM,0.082037
2040,TKM,0.082037
2041,TKM,0.082037
2042,TKM,0.082037
2043,TKM,0.082037
2044,TKM,0.082037
2045,TKM,0.082037
2046,TKM,0.082037
2047,TKM,0.082037
2048,TKM,0.082037
2049,TKM,0.082037
2050,TKM,0.082037
2020,TUN,0.084995
2021,TUN,0.084995
2022,TUN,0.084995
2023,TUN,0.084995
2024,TUN,0.084995
2025,TUN,0.084995
2026,TUN,0.084995
2027,TUN,0.084995
2028,TUN,0.084995
2029,TUN,0.084995
2030,TUN,0.084995
2031,TUN,0.084995
2032,TUN,0.084995
2033,TUN,0.084995
2034,TUN,0.084995
2035,TUN,0.084995
2036,TUN,0.084995
2037,TUN,0.084995
2038,TUN,0.084995
2039,TUN,0.084995
2040,TUN,0.084995
2041,TUN,0.084995
2042,TUN,0.084995
2043,TUN,0.084995
2044,TUN,0.084995
2045,TUN,0.084995
2046,TUN,0.084995
2047,TUN,0.084995
2048,TUN,0.084995
2049,TUN,0.084995
2050,TUN,0.084995
2020,TUR,0.170252
2021,TUR,0.170252
2022,TUR,0.170252
2023,TUR,0.170252
2024,TUR,0.170252
2025,TUR,0.170252
2026,TUR,0.170252
2027,TUR,0.170252
2028,TUR,0.170252
2029,TUR,0.170252
2030,TUR,0.170252
2031,TUR,0.170252
2032,TUR,0.170252
2033,TUR,0.170252
2034,TUR,0.170252
2035,TUR,0.170252
2036,TUR,0.170252
2037,TUR,0.170252
2038,TUR,0.170252
2039,TUR,0.170252
2040,TUR,0.170252
2041,TUR,0.170252
2042,TUR,0.170252
2043,TUR,0.170252
2044,TUR,0.170252
2045,TUR,0.170252
2046,TUR,0.170252
2047,TUR,0.170252
2048,TUR,0.170252
2049,TUR,0.170252
2050,TUR,0.170252
2020,TZA,0.088
2021,TZA,0.088
2022,TZA,0.088
2023,TZA,0.088
2024,TZA,0.088
2025,TZA,0.088
2026,TZA,0.088
2027,TZA,0.088
2028,TZA,0.088
2029,TZA,0.088
2030,TZA,0.088
2031,TZA,0.088
2032,TZA,0.088
2033,TZA,0.088
2034,TZA,0.088
2035,TZA,0.088
2036,TZA,0.088
2037,TZA,0.088
2038,TZA,0.088
2039,TZA,0.088
2040,TZA,0.088
2041,TZA,0.088
2042,TZA,0.088
2043,TZA,0.088
2044,TZA,0.088
2045,TZA,0.088
2046,TZA,0.088
2047,TZA,0.088
2048,TZA,0.088
2049,TZA,0.088
2050,TZA,0.088
2020,UGA,0.091463
2021,UGA,0.091463
2022,UGA,0.091463
2023,UGA,0.091463
2024,UGA,0.091463
2025,UGA,0.091463
2026,UGA,0.091463
2027,UGA,0.091463
2028,UGA,0.091463
2029,UGA,0.091463
2030,UGA,0.091463
2031,UGA,0.091463
2032,UGA,0.091463
2033,UGA,0.091463
2034,UGA,0.091463
2035,UGA,0.091463
2036,UGA,0.091463
2037,UGA,0.091463
2038,UGA,0.091463
2039,UGA,0.091463
2040,UGA,0.091463
2041,UGA,0.091463
2042,UGA,0.091463
2043,UGA,0.091463
2044,UGA,0.091463
2045,UGA,0.091463
2046,UGA,0.091463
2047,UGA,0.091463
2048,UGA,0.091463
2049,UGA,0.091463
2050,UGA,0.091463
2020,UKR,0.301808
2021,UKR,0.301808
2022,UKR,0.301808
2023,UKR,0.301808
2024,UKR,0.301808
2025,UKR,0.301808
2026,UKR,0.301808
2027,UKR,0.301808
2028,UKR,0.301808
2029,UKR,0.301808
2030,UKR,0.301808
2031,UKR,0.301808
2032,UKR,0.301808
2033,UKR,0.301808
2034,UKR,0.301808
2035,UKR,0.301808
2036,UKR,0.301808
2037,UKR,0.301808
2038,UKR,0.301808
2039,UKR,0.301808
2040,UKR,0.301808
2041,UKR,0.301808
2042,UKR,0.301808
2043,UKR,0.301808
2044,UKR,0.301808
2045,UKR,0.301808
2046,UKR,0.301808
2047,UKR,0.301808
2048,UKR,0.301808
2049,UKR,0.301808
2050,UKR,0.301808
2020,USA,0.152539
2021,USA,0.152539
2022,USA,0.152539
2023,USA,0.152539
2024,USA,0.152539
2025,USA,0.152539
2026,USA,0.152539
2027,USA,0.152539
2028,USA,0.152539
2029,USA,0.152539
2030,USA,0.152539
2031,USA,0.152539
2032,USA,0.152539
2033,USA,0.152539
2034,USA,0.152539
2035,USA,0.152539
2036,USA,0.152539
2037,USA,0.152539
2038,USA,0.152539
2039,USA,0.152539
2040,USA,0.152539
2041,USA,0.152539
2042,USA,0.152539
2043,USA,0.152539
2044,USA,0.152539
2045,USA,0.152539
2046,USA,0.152539
2047,USA,0.152539
2048,USA,0.152539
2049,USA,0.152539
2050,USA,0.152539
2020,UZB,0.087262
2021,UZB,0.087262
2022,UZB,0.087262
2023,UZB,0.087262
2024,UZB,0.087262
2025,UZB,0.087262
2026,UZB,0.087262
2027,UZB,0.087262
2028,UZB,0.087262
2029,UZB,0.087262
2030,UZB,0.087262
2031,UZB,0.087262
2032,UZB,0.087262
2033,UZB,0.087262
2034,UZB,0.087262
2035,UZB,0.087262
2036,UZB,0.087262
2037,UZB,0.087262
2038,UZB,0.087262
2039,UZB,0.087262
2040,UZB,0.087262
2041,UZB,0.087262
2042,UZB,0.087262
2043,UZB,0.087262
2044,UZB,0.087262
2045,UZB,0.087262
2046,UZB,0.087262
2047,UZB,0.087262
2048,UZB,0.087262
2049,UZB,0.087262
2050,UZB,0.087262
2020,VEN,0.219795
2021,VEN,0.219795
2022,VEN,0.219795
2023,VEN,0.219795
2024,VEN,0.219795
2025,VEN,0.219795
2026,VEN,0.219795
2027,VEN,0.219795
2028,VEN,0.219795
2029,VEN,0.219795
2030,VEN,0.219795
2031,VEN,0.219795
2032,VEN,0.219795
2033,VEN,0.219795
2034,VEN,0.219795
2035,VEN,0.219795
2036,VEN,0.219795
2037,VEN,0.219795
2038,VEN,0.219795
2039,VEN,0.219795
2040,VEN,0.219795
2041,VEN,0.219795
2042,VEN,0.219795
2043,VEN,0.219795
2044,VEN,0.219795
2045,VEN,0.219795
2046,VEN,0.219795
2047,VEN,0.219795
2048,VEN,0.219795
2049,VEN,0.219795
2050,VEN,0.219795
2020,VIR,0.123917
2021,VIR,0.123917
2022,VIR,0.123917
2023,VIR,0.123917
2024,VIR,0.123917
2025,VIR,0.123917
2026,VIR,0.123917
2027,VIR,0.123917
2028,VIR,0.123917
2029,VIR,0.123917
2030,VIR,0.123917
2031,VIR,0.123917
2032,VIR,0.123917
2033,VIR,0.123917
2034,VIR,0.123917
2035,VIR,0.123917
2036,VIR,0.123917
2037,VIR,0.123917
2038,VIR,0.123917
2039,VIR,0.123917
2040,VIR,0.123917
2041,VIR,0.123917
2042,VIR,0.123917
2043,VIR,0.123917
2044,VIR,0.123917
2045,VIR,0.123917
2046,VIR,0.123917
2047,VIR,0.123917
2048,VIR,0.123917
2049,VIR,0.123917
2050,VIR,0.123917
2020,VNM,0.299773
2021,VNM,0.299773
2022,VNM,0.299773
2023,VNM,0.299773
2024,VNM,0.299773
2025,VNM,0.299773
2026,VNM,0.299773
2027,VNM,0.299773
2028,VNM,0.299773
2029,VNM,0.299773
2030,VNM,0.299773
2031,VNM,0.299773
2032,VNM,0.299773
2033,VNM,0.299773
2034,VNM,0.299773
2035,VNM,0.299773
2036,VNM,0.299773
2037,VNM,0.299773
2038,VNM,0.299773
2039,VNM,0.299773
2040,VNM,0.299773
2041,VNM,0.299773
2042,VNM,0.299773
2043,VNM,0.299773
2044,VNM,0.299773
2045,VNM,0.299773
2046,VNM,0.299773
2047,VNM,0.299773
2048,VNM,0.299773
2049,VNM,0.299773
2050,VNM,0.299773
2020,ZAF,0.103296
2021,ZAF,0.103296
2022,ZAF,0.103296
2023,ZAF,0.103296
2024,ZAF,0.103296
2025,ZAF,0.103296
2026,ZAF,0.103296
2027,ZAF,0.103296
2028,ZAF,0.103296
2029,ZAF,0.103296
2030,ZAF,0.103296
2031,ZAF,0.103296
2032,ZAF,0.103296
2033,ZAF,0.103296
2034,ZAF,0.103296
2035,ZAF,0.103296
2036,ZAF,0.103296
2037,ZAF,0.103296
2038,ZAF,0.103296
2039,ZAF,0.103296
2040,ZAF,0.103296
2041,ZAF,0.103296
2042,ZAF,0.103296
2043,ZAF,0.103296
2044,ZAF,0.103296
2045,ZAF,0.103296
2046,ZAF,0.103296
2047,ZAF,0.103296
2048,ZAF,0.103296
2049,ZAF,0.103296
2050,ZAF,0.103296
2020,ZMB,0.092598
2021,ZMB,0.092598
2022,ZMB,0.092598
2023,ZMB,0.092598
2024,ZMB,0.092598
2025,ZMB,0.092598
2026,ZMB,0.092598
2027,ZMB,0.092598
2028,ZMB,0.092598
2029,ZMB,0.092598
2030,ZMB,0.092598
2031,ZMB,0.092598
2032,ZMB,0.092598
2033,ZMB,0.092598
2034,ZMB,0.092598
2035,ZMB,0.092598
2036,ZMB,0.092598
2037,ZMB,0.092598
2038,ZMB,0.092598
2039,ZMB,0.092598
2040,ZMB,0.092598
2041,ZMB,0.092598
2042,ZMB,0.092598
2043,ZMB,0.092598
2044,ZMB,0.092598
2045,ZMB,0.092598
2046,ZMB,0.092598
2047,ZMB,0.092598
2048,ZMB,0.092598
2049,ZMB,0.092598
2050,ZMB,0.092598
2020,ZWE,0.119333
2021,ZWE,0.119333
2022,ZWE,0.119333
2023,ZWE,0.119333
2024,ZWE,0.119333
2025,ZWE,0.119333
2026,ZWE,0.119333
2027,ZWE,0.119333
2028,ZWE,0.119333
2029,ZWE,0.119333
2030,ZWE,0.119333
2031,ZWE,0.119333
2032,ZWE,0.119333
2033,ZWE,0.119333
2034,ZWE,0.119333
2035,ZWE,0.119333
2036,ZWE,0.119333
2037,ZWE,0.119333
2038,ZWE,0.119333
2039,ZWE,0.119333
2040,ZWE,0.119333
2041,ZWE,0.119333
2042,ZWE,0.119333
2043,ZWE,0.119333
2044,ZWE,0.119333
2045,ZWE,0.119333
2046,ZWE,0.119333
2047,ZWE,0.119333
2048,ZWE,0.119333
2049,ZWE,0.119333
2050,ZWE,0.119333
2020,ABW,0.137882
2021,ABW,0.137882
2022,ABW,0.137882
2023,ABW,0.137882
2024,ABW,0.137882
2025,ABW,0.137882
2026,ABW,0.137882
2027,ABW,0.137882
2028,ABW,0.137882
2029,ABW,0.137882
2030,ABW,0.137882
2031,ABW,0.137882
2032,ABW,0.137882
2033,ABW,0.137882
2034,ABW,0.137882
2035,ABW,0.137882
2036,ABW,0.137882
2037,ABW,0.137882
2038,ABW,0.137882
2039,ABW,0.137882
2040,ABW,0.137882
2041,ABW,0.137882
2042,ABW,0.137882
2043,ABW,0.137882
2044,ABW,0.137882
2045,ABW,0.137882
2046,ABW,0.137882
2047,ABW,0.137882
2048,ABW,0.137882
2049,ABW,0.137882
2050,ABW,0.137882
2020,AND,0.162191
2021,AND,0.162191
2022,AND,0.162191
2023,AND,0.162191
2024,AND,0.162191
2025,AND,0.162191
2026,AND,0.162191
2027,AND,0.162191
2028,AND,0.162191
2029,AND,0.162191
2030,AND,0.162191
2031,AND,0.162191
2032,AND,0.162191
2033,AND,0.162191
2034,AND,0.162191
2035,AND,0.162191
2036,AND,0.162191
2037,AND,0.162191
2038,AND,0.162191
2039,AND,0.162191
2040,AND,0.162191
2041,AND,0.162191
2042,AND,0.162191
2043,AND,0.162191
2044,AND,0.162191
2045,AND,0.162191
2046,AND,0.162191
2047,AND,0.162191
2048,AND,0.162191
2049,AND,0.162191
2050,AND,0.162191
2020,ARE,0.102626
2021,ARE,0.102626
2022,ARE,0.102626
2023,ARE,0.102626
2024,ARE,0.102626
2025,ARE,0.102626
2026,ARE,0.102626
2027,ARE,0.102626
2028,ARE,0.102626
2029,ARE,0.102626
2030,ARE,0.102626
2031,ARE,0.102626
2032,ARE,0.102626
2033,ARE,0.102626
2034,ARE,0.102626
2035,ARE,0.102626
2036,ARE,0.102626
2037,ARE,0.102626
2038,ARE,0.102626
2039,ARE,0.102626
2040,ARE,0.102626
2041,ARE,0.102626
2042,ARE,0.102626
2043,ARE,0.102626
2044,ARE,0.102626
2045,ARE,0.102626
2046,ARE,0.102626
2047,ARE,0.102626
2048,ARE,0.102626
2049,ARE,0.102626
2050,ARE,0.102626
2020,ARM,0.260713
2021,ARM,0.260713
2022,ARM,0.260713
2023,ARM,0.260713
2024,ARM,0.260713
2025,ARM,0.260713
2026,ARM,0.260713
2027,ARM,0.260713
2028,ARM,0.260713
2029,ARM,0.260713
2030,ARM,0.260713
2031,ARM,0.260713
2032,ARM,0.260713
2033,ARM,0.260713
2034,ARM,0.260713
2035,ARM,0.260713
2036,ARM,0.260713
2037,ARM,0.260713
2038,ARM,0.260713
2039,ARM,0.260713
2040,ARM,0.260713
2041,ARM,0.260713
2042,ARM,0.260713
2043,ARM,0.260713
2044,ARM,0.260713
2045,ARM,0.260713
2046,ARM,0.260713
2047,ARM,0.260713
2048,ARM,0.260713
2049,ARM,0.260713
2050,ARM,0.260713
2020,ASM,0.2967
2021,ASM,0.2967
2022,ASM,0.2967
2023,ASM,0.2967
2024,ASM,0.2967
2025,ASM,0.2967
2026,ASM,0.2967
2027,ASM,0.2967
2028,ASM,0.2967
2029,ASM,0.2967
2030,ASM,0.2967
2031,ASM,0.2967
2032,ASM,0.2967
2033,ASM,0.2967
2034,ASM,0.2967
2035,ASM,0.2967
2036,ASM,0.2967
2037,ASM,0.2967
2038,ASM,0.2967
2039,ASM,0.2967
2040,ASM,0.2967
2041,ASM,0.2967
2042,ASM,0.2967
2043,ASM,0.2967
2044,ASM,0.2967
2045,ASM,0.2967
2046,ASM,0.2967
2047,ASM,0.2967
2048,ASM,0.2967
2049,ASM,0.2967
2050,ASM,0.2967
2020,ATG,0.123917
2021,ATG,0.123917
2022,ATG,0.123917
2023,ATG,0.123917
2024,ATG,0.123917
2025,ATG,0.123917
2026,ATG,0.123917
2027,ATG,0.123917
2028,ATG,0.123917
2029,ATG,0.123917
2030,ATG,0.123917
2031,ATG,0.123917
2032,ATG,0.123917
2033,ATG,0.123917
2034,ATG,0.123917
2035,ATG,0.123917
2036,ATG,0.123917
2037,ATG,0.123917
2038,ATG,0.123917
2039,ATG,0.123917
2040,ATG,0.123917
2041,ATG,0.123917
2042,ATG,0.123917
2043,ATG,0.123917
2044,ATG,0.123917
2045,ATG,0.123917
2046,ATG,0.123917
2047,ATG,0.123917
2048,ATG,0.123917
2049,ATG,0.123917
2050,ATG,0.123917
2020,BHR,0.102626
2021,BHR,0.102626
2022,BHR,0.102626
2023,BHR,0.102626
2024,BHR,0.102626
2025,BHR,0.102626
2026,BHR,0.102626
2027,BHR,0.102626
2028,BHR,0.102626
2029,BHR,0.102626
2030,BHR,0.102626
2031,BHR,0.102626
2032,BHR,0.102626
2033,BHR,0.102626
2034,BHR,0.102626
2035,BHR,0.102626
2036,BHR,0.102626
2037,BHR,0.102626
2038,BHR,0.102626
2039,BHR,0.102626
2040,BHR,0.102626
2041,BHR,0.102626
2042,BHR,0.102626
2043,BHR,0.102626
2044,BHR,0.102626
2045,BHR,0.102626
2046,BHR,0.102626
2047,BHR,0.102626
2048,BHR,0.102626
2049,BHR,0.102626
2050,BHR,0.102626
2020,BLR,0.31224
2021,BLR,0.31224
2022,BLR,0.31224
2023,BLR,0.31224
2024,BLR,0.31224
2025,BLR,0.31224
2026,BLR,0.31224
2027,BLR,0.31224
2028,BLR,0.31224
2029,BLR,0.31224
2030,BLR,0.31224
2031,BLR,0.31224
2032,BLR,0.31224
2033,BLR,0.31224
2034,BLR,0.31224
2035,BLR,0.31224
2036,BLR,0.31224
2037,BLR,0.31224
2038,BLR,0.31224
2039,BLR,0.31224
2040,BLR,0.31224
2041,BLR,0.31224
2042,BLR,0.31224
2043,BLR,0.31224
2044,BLR,0.31224
2045,BLR,0.31224
2046,BLR,0.31224
2047,BLR,0.31224
2048,BLR,0.31224
2049,BLR,0.31224
2050,BLR,0.31224
2020,BLZ,0.191414
2021,BLZ,0.191414
2022,BLZ,0.191414
2023,BLZ,0.191414
2024,BLZ,0.191414
2025,BLZ,0.191414
2026,BLZ,0.191414
2027,BLZ,0.191414
2028,BLZ,0.191414
2029,BLZ,0.191414
2030,BLZ,0.191414
2031,BLZ,0.191414
2032,BLZ,0.191414
2033,BLZ,0.191414
2034,BLZ,0.191414
2035,BLZ,0.191414
2036,BLZ,0.191414
2037,BLZ,0.191414
2038,BLZ,0.191414
2039,BLZ,0.191414
2040,BLZ,0.191414
2041,BLZ,0.191414
2042,BLZ,0.191414
2043,BLZ,0.191414
2044,BLZ,0.191414
2045,BLZ,0.191414
2046,BLZ,0.191414
2047,BLZ,0.191414
2048,BLZ,0.191414
2049,BLZ,0.191414
2050,BLZ,0.191414
2020,BMU,0.12743
2021,BMU,0.12743
2022,BMU,0.12743
2023,BMU,0.12743
2024,BMU,0.12743
2025,BMU,0.12743
2026,BMU,0.12743
2027,BMU,0.12743
2028,BMU,0.12743
2029,BMU,0.12743
2030,BMU,0.12743
2031,BMU,0.12743
2032,BMU,0.12743
2033,BMU,0.12743
2034,BMU,0.12743
2035,BMU,0.12743
2036,BMU,0.12743
2037,BMU,0.12743
2038,BMU,0.12743
2039,BMU,0.12743
2040,BMU,0.12743
2041,BMU,0.12743
2042,BMU,0.12743
2043,BMU,0.12743
2044,BMU,0.12743
2045,BMU,0.12743
2046,BMU,0.12743
2047,BMU,0.12743
2048,BMU,0.12743
2049,BMU,0.12743
2050,BMU,0.12743
2020,BRB,0.123917
2021,BRB,0.123917
2022,BRB,0.123917
2023,BRB,0.123917
2024,BRB,0.123917
2025,BRB,0.123917
2026,BRB,0.123917
2027,BRB,0.123917
2028,BRB,0.123917
2029,BRB,0.123917
2030,BRB,0.123917
2031,BRB,0.123917
2032,BRB,0.123917
2033,BRB,0.123917
2034,BRB,0.123917
2035,BRB,0.123917
2036,BRB,0.123917
2037,BRB,0.123917
2038,BRB,0.123917
2039,BRB,0.123917
2040,BRB,0.123917
2041,BRB,0.123917
2042,BRB,0.123917
2043,BRB,0.123917
2044,BRB,0.123917
2045,BRB,0.123917
2046,BRB,0.123917
2047,BRB,0.123917
2048,BRB,0.123917
2049,BRB,0.123917
2050,BRB,0.123917
2020,BRN,0.323674
2021,BRN,0.323674
2022,BRN,0.323674
2023,BRN,0.323674
2024,BRN,0.323674
2025,BRN,0.323674
2026,BRN,0.323674
2027,BRN,0.323674
2028,BRN,0.323674
2029,BRN,0.323674
2030,BRN,0.323674
2031,BRN,0.323674
2032,BRN,0.323674
2033,BRN,0.323674
2034,BRN,0.323674
2035,BRN,0.323674
2036,BRN,0.323674
2037,BRN,0.323674
2038,BRN,0.323674
2039,BRN,0.323674
2040,BRN,0.323674
2041,BRN,0.323674
2042,BRN,0.323674
2043,BRN,0.323674
2044,BRN,0.323674
2045,BRN,0.323674
2046,BRN,0.323674
2047,BRN,0.323674
2048,BRN,0.323674
2049,BRN,0.323674
2050,BRN,0.323674
2020,BWA,0.103296
2021,BWA,0.103296
2022,BWA,0.103296
2023,BWA,0.103296
2024,BWA,0.103296
2025,BWA,0.103296
2026,BWA,0.103296
2027,BWA,0.103296
2028,BWA,0.103296
2029,BWA,0.103296
2030,BWA,0.103296
2031,BWA,0.103296
2032,BWA,0.103296
2033,BWA,0.103296
2034,BWA,0.103296
2035,BWA,0.103296
2036,BWA,0.103296
2037,BWA,0.103296
2038,BWA,0.103296
2039,BWA,0.103296
2040,BWA,0.103296
2041,BWA,0.103296
2042,BWA,0.103296
2043,BWA,0.103296
2044,BWA,0.103296
2045,BWA,0.103296
2046,BWA,0.103296
2047,BWA,0.103296
2048,BWA,0.103296
2049,BWA,0.103296
2050,BWA,0.103296
2020,COM,0.085573
2021,COM,0.085573
2022,COM,0.085573
2023,COM,0.085573
2024,COM,0.085573
2025,COM,0.085573
2026,COM,0.085573
2027,COM,0.085573
2028,COM,0.085573
2029,COM,0.085573
2030,COM,0.085573
2031,COM,0.085573
2032,COM,0.085573
2033,COM,0.085573
2034,COM,0.085573
2035,COM,0.085573
2036,COM,0.085573
2037,COM,0.085573
2038,COM,0.085573
2039,COM,0.085573
2040,COM,0.085573
2041,COM,0.085573
2042,COM,0.085573
2043,COM,0.085573
2044,COM,0.085573
2045,COM,0.085573
2046,COM,0.085573
2047,COM,0.085573
2048,COM,0.085573
2049,COM,0.085573
2050,COM,0.085573
2020,CPV,0.098958
2021,CPV,0.098958
2022,CPV,0.098958
2023,CPV,0.098958
2024,CPV,0.098958
2025,CPV,0.098958
2026,CPV,0.098958
2027,CPV,0.098958
2028,CPV,0.098958
2029,CPV,0.098958
2030,CPV,0.098958
2031,CPV,0.098958
2032,CPV,0.098958
2033,CPV,0.098958
2034,CPV,0.098958
2035,CPV,0.098958
2036,CPV,0.098958
2037,CPV,0.098958
2038,CPV,0.098958
2039,CPV,0.098958
2040,CPV,0.098958
2041,CPV,0.098958
2042,CPV,0.098958
2043,CPV,0.098958
2044,CPV,0.098958
2045,CPV,0.098958
2046,CPV,0.098958
2047,CPV,0.098958
2048,CPV,0.098958
2049,CPV,0.098958
2050,CPV,0.098958
2020,CYM,0.141996
2021,CYM,0.141996
2022,CYM,0.141996
2023,CYM,0.141996
2024,CYM,0.141996
2025,CYM,0.141996
2026,CYM,0.141996
2027,CYM,0.141996
2028,CYM,0.141996
2029,CYM,0.141996
2030,CYM,0.141996
2031,CYM,0.141996
2032,CYM,0.141996
2033,CYM,0.141996
2034,CYM,0.141996
2035,CYM,0.141996
2036,CYM,0.141996
2037,CYM,0.141996
2038,CYM,0.141996
2039,CYM,0.141996
2040,CYM,0.141996
2041,CYM,0.141996
2042,CYM,0.141996
2043,CYM,0.141996
2044,CYM,0.141996
2045,CYM,0.141996
2046,CYM,0.141996
2047,CYM,0.141996
2048,CYM,0.141996
2049,CYM,0.141996
2050,CYM,0.141996
2020,DJI,0.088547
2021,DJI,0.088547
2022,DJI,0.088547
2023,DJI,0.088547
2024,DJI,0.088547
2025,DJI,0.088547
2026,DJI,0.088547
2027,DJI,0.088547
2028,DJI,0.088547
2029,DJI,0.088547
2030,DJI,0.088547
2031,DJI,0.088547
2032,DJI,0.088547
2033,DJI,0.088547
2034,DJI,0.088547
2035,DJI,0.088547
2036,DJI,0.088547
2037,DJI,0.088547
2038,DJI,0.088547
2039,DJI,0.088547
2040,DJI,0.088547
2041,DJI,0.088547
2042,DJI,0.088547
2043,DJI,0.088547
2044,DJI,0.088547
2045,DJI,0.088547
2046,DJI,0.088547
2047,DJI,0.088547
2048,DJI,0.088547
2049,DJI,0.088547
2050,DJI,0.088547
2020,DMA,0.123917
2021,DMA,0.123917
2022,DMA,0.123917
2023,DMA,0.123917
2024,DMA,0.123917
2025,DMA,0.123917
2026,DMA,0.123917
2027,DMA,0.123917
2028,DMA,0.123917
2029,DMA,0.123917
2030,DMA,0.123917
2031,DMA,0.123917
2032,DMA,0.123917
2033,DMA,0.123917
2034,DMA,0.123917
2035,DMA,0.123917
2036,DMA,0.123917
2037,DMA,0.123917
2038,DMA,0.123917
2039,DMA,0.123917
2040,DMA,0.123917
2041,DMA,0.123917
2042,DMA,0.123917
2043,DMA,0.123917
2044,DMA,0.123917
2045,DMA,0.123917
2046,DMA,0.123917
2047,DMA,0.123917
2048,DMA,0.123917
2049,DMA,0.123917
2050,DMA,0.123917
2020,EGY,0.128922
2021,EGY,0.128922
2022,EGY,0.128922
2023,EGY,0.128922
2024,EGY,0.128922
2025,EGY,0.128922
2026,EGY,0.128922
2027,EGY,0.128922
2028,EGY,0.128922
2029,EGY,0.128922
2030,EGY,0.128922
2031,EGY,0.128922
2032,EGY,0.128922
2033,EGY,0.128922
2034,EGY,0.128922
2035,EGY,0.128922
2036,EGY,0.128922
2037,EGY,0.128922
2038,EGY,0.128922
2039,EGY,0.128922
2040,EGY,0.128922
2041,EGY,0.128922
2042,EGY,0.128922
2043,EGY,0.128922
2044,EGY,0.128922
2045,EGY,0.128922
2046,EGY,0.128922
2047,EGY,0.128922
2048,EGY,0.128922
2049,EGY,0.128922
2050,EGY,0.128922
2020,FJI,0.2967
2021,FJI,0.2967
2022,FJI,0.2967
2023,FJI,0.2967
2024,FJI,0.2967
2025,FJI,0.2967
2026,FJI,0.2967
2027,FJI,0.2967
2028,FJI,0.2967
2029,FJI,0.2967
2030,FJI,0.2967
2031,FJI,0.2967
2032,FJI,0.2967
2033,FJI,0.2967
2034,FJI,0.2967
2035,FJI,0.2967
2036,FJI,0.2967
2037,FJI,0.2967
2038,FJI,0.2967
2039,FJI,0.2967
2040,FJI,0.2967
2041,FJI,0.2967
2042,FJI,0.2967
2043,FJI,0.2967
2044,FJI,0.2967
2045,FJI,0.2967
2046,FJI,0.2967
2047,FJI,0.2967
2048,FJI,0.2967
2049,FJI,0.2967
2050,FJI,0.2967
2020,FRA,0.163161
2021,FRA,0.163161
2022,FRA,0.163161
2023,FRA,0.163161
2024,FRA,0.163161
2025,FRA,0.163161
2026,FRA,0.163161
2027,FRA,0.163161
2028,FRA,0.163161
2029,FRA,0.163161
