,Nation,Year,Oil and oil products (PJ),Gas (PJ),Coal and coal products (PJ),Biofuels and waste (PJ),Heat (PJ),Electricity (PJ),Other sources (PJ),Total final energy use (PJ),Pseudo Total (PJ),frac_scoe_heat_energy_commercial_municipal_coal,frac_scoe_heat_energy_commercial_municipal_diesel,frac_scoe_heat_energy_commercial_municipal_electricity,frac_scoe_heat_energy_commercial_municipal_gasoline,frac_scoe_heat_energy_commercial_municipal_hydrocarbon_gas_liquids,frac_scoe_heat_energy_commercial_municipal_hydrogen,frac_scoe_heat_energy_commercial_municipal_kerosene,frac_scoe_heat_energy_commercial_municipal_natural_gas,frac_scoe_heat_energy_commercial_municipal_solid_biomass,gdp_mmm_usd,gdp_class
211,Hungary,2015,1.66,52.8,0.12,1.57,6.71,28.57,0.83,92.26,91.76199999999999,0.0013077308689871626,0.010854166212593448,0.3113489243913603,0.003618055404197817,0.003618055404197817,0.0,0.003618055404197817,0.648525533445217,0.017109478869248712,191.9662128,2
212,Hungary,2016,1.47,51.32,0.12,1.43,7.41,28.96,0.7,91.41,90.99000000000001,0.0013188262446422682,0.009693372898120672,0.31827673370700077,0.003231124299373557,0.003231124299373557,0.0,0.0030772612374986258,0.6454555445653368,0.015716012748653696,197.8679942,2
213,Hungary,2017,1.25,49.0,0.06,1.44,7.49,29.96,0.97,90.18,89.588,0.0006697325534669822,0.008371656918337278,0.33441978836451314,0.002790552306112426,0.002790552306112426,0.0,0.004330937179086485,0.6305531990891637,0.016073581283207572,203.7697756,2
214,Hungary,2018,1.48,46.16,0.06,1.33,7.08,30.74,0.92,87.78,87.21799999999999,0.0006879313903093399,0.010181384576578231,0.35245018230181846,0.00339379485885941,0.00339379485885941,0.0,0.004219312527230619,0.6104244536678208,0.015249145818523702,209.671557,2
215,Hungary,2019,1.27,44.36,0.06,1.45,6.79,30.81,1.02,85.74,85.14800000000001,0.0007046554234979094,0.00894912387842345,0.3618405599661765,0.0029830412928078167,0.0029830412928078167,0.0,0.004791656879785784,0.6007187485319678,0.01702917273453281,215.5733384,2
216,Ireland,2011,10.67,14.59,0.02,0.84,0.0,36.78,0.01,62.91,62.903999999999996,0.0003179448047818899,0.10177413201068296,0.5847004959938955,0.03392471067022765,0.03392471067022765,0.0,6.358896095637798e-05,0.23194073508838867,0.013353681800839375,163.69061206,2
217,Ireland,2012,10.31,15.83,0.02,0.97,0.0,38.02,0.01,65.15,65.154,0.0003069650366823219,0.09494428584584216,0.583540534733094,0.03164809528194739,0.03164809528194739,0.0,6.139300733646438e-05,0.2429628265340578,0.014887804279092611,168.35575962,2
218,Ireland,2013,11.93,15.09,0.02,1.24,0.0,38.18,0.01,66.47,66.464,0.0003009147809340395,0.10769740009629272,0.5744463168030813,0.035899133365430914,0.035899133365430914,0.0,6.01829561868079e-05,0.22704020221473278,0.01865671641791045,173.02090718,2
219,Ireland,2014,11.04,14.22,0.01,1.36,0.0,36.02,0.01,62.67,62.653999999999996,0.00015960672901969548,0.10572349730264628,0.5749034379289432,0.03524116576754876,0.03524116576754876,0.0,6.384269160787819e-05,0.22696076866600698,0.021706515146678585,177.68605474,2
220,Ireland,2015,11.45,15.28,0.01,0.91,0.0,39.29,0.01,66.96,66.94399999999999,0.0001493785850860421,0.1026230879541109,0.5869084608030594,0.03420769598470364,0.03420769598470364,0.0,5.975143403441684e-05,0.2282504780114723,0.01359345124282983,182.3512023,2
221,Ireland,2016,11.38,15.4,0.03,1.26,0.0,40.38,0.01,68.46,68.45400000000001,0.0004382505039880795,0.09974581470768691,0.5898851783679551,0.033248604902562304,0.033248604902562304,0.0,5.843340053174394e-05,0.22496859204721417,0.01840652116749934,196.17696552,2
222,Ireland,2017,11.03,15.44,0.02,1.13,0.0,40.58,0.01,68.22,68.204,0.00029323793325904644,0.09703243211541845,0.5949797665826052,0.03234414403847282,0.03234414403847282,0.0,5.864758665180929e-05,0.22637968447598383,0.01656794322913612,210.00272874,2
223,Ireland,2018,11.52,17.02,0.02,1.0,0.0,43.72,0.01,73.29,73.284,0.0002729108673107363,0.09431799574259046,0.5965831559412695,0.031439331914196816,0.031439331914196816,0.0,5.458217346214726e-05,0.23224714808143657,0.013645543365536814,223.82849196,2
224,Ireland,2019,11.62,17.17,0.02,0.86,0.0,45.83,0.01,75.51,75.50399999999999,0.0002648866285229922,0.09233947870311507,0.6069877092604365,0.030779826234371692,0.030779826234371692,0.0,5.297732570459844e-05,0.2274051705869888,0.011390125026488665,237.65425518,2
225,Italy,2011,6.46,66.94,0.01,0.07,0.91,155.88,0.0,230.27,230.26999999999998,4.3427281017935474e-05,0.01683241412255179,0.6769444565075781,0.005610804707517263,0.005610804707517263,0.0,0.0,0.29465410170669215,0.00030399096712554834,1625.4133812,1
226,Italy,2012,5.57,67.39,0.01,0.12,0.68,165.8,0.0,239.58,239.57000000000005,4.174145343740868e-05,0.013949993738781983,0.692073297992236,0.004649997912927328,0.004649997912927328,0.0,0.0,0.28413407354844095,0.0005008974412489042,1646.7964564,1
227,Italy,2013,5.36,67.79,0.0,0.17,1.02,167.16,0.0,241.49,241.5,0.0,0.013316770186335404,0.6921739130434782,0.004438923395445135,0.004438923395445135,0.0,0.0,0.28492753623188405,0.0007039337474120084,1668.1795316,1
228,Italy,2014,5.36,58.93,0.0,0.25,1.78,170.44,0.0,236.77,236.76000000000002,0.0,0.013583375570197669,0.7198851157290083,0.004527791856732556,0.004527791856732556,0.0,0.0,0.2564200033789491,0.0010559216083797938,1689.5626068,1
229,Italy,2015,5.1,61.86,0.0,0.22,1.46,182.0,0.0,250.64,250.64000000000004,0.0,0.012208745611235234,0.7261410788381741,0.004069581870411745,0.004069581870411745,0.0,0.0,0.2526332588573252,0.0008777529524417489,1710.945682,1
230,Italy,2016,5.24,62.27,0.0,0.27,1.62,185.06,0.0,254.44,254.46000000000004,0.0,0.012355576514972882,0.7272655820168198,0.004118525504990961,0.004118525504990961,0.0,0.0,0.2510807199559852,0.0010610705022400376,1708.6414554,1
231,Italy,2017,5.57,64.13,0.0,0.26,2.08,186.63,0.0,258.67,258.67,0.0,0.01291993659875517,0.721498434298527,0.00430664553291839,0.00430664553291839,0.0,0.0,0.25596319635056247,0.0010051416863184753,1706.3372288,1
232,Italy,2018,5.56,74.53,0.0,0.27,2.71,193.15,0.0,276.22,276.21999999999997,0.0,0.012077329664759974,0.6992614582579104,0.004025776554919991,0.004025776554919991,0.0,0.0,0.2796321772500181,0.0009774817174715807,1704.0330022,1
233,Italy,2019,5.53,70.81,0.0,0.29,2.06,180.96,0.0,259.64,259.65000000000003,0.0,0.012778740612362794,0.6969381860196417,0.004259580204120932,0.004259580204120932,0.0,0.0,0.2806470248411323,0.0011168881186212206,1701.7287756,1
234,Japan,2011,102.44,239.36,21.85,58.41,9.24,831.68,2.74,1265.72,1264.076,0.01728535309585816,0.04862365870406526,0.6579351241539274,0.01620788623468842,0.01620788623468842,0.0,0.0008670364756549449,0.1966653903720979,0.04620766472901945,4089.0486822,1
235,Japan,2012,104.26,242.76,23.21,58.61,9.37,838.04,2.91,1279.16,1277.4139999999995,0.018169520609606603,0.048970811342289984,0.6560441642255371,0.01632360378076333,0.01632360378076333,0.0,0.0009112159409557125,0.19737532233089672,0.04588175798918755,4165.7961764,1
236,Japan,2013,94.97,244.87,22.83,64.21,9.41,837.67,2.92,1276.87,1275.1280000000002,0.017904084923239076,0.04468727845361406,0.6569301277989346,0.01489575948453802,0.01489575948453802,0.0,0.0009159864735148156,0.19941527438813983,0.050355728993481425,4242.5436706,1
237,Japan,2014,88.31,241.05,23.09,64.08,9.17,825.75,2.97,1254.43,1252.6380000000001,0.018433098788317132,0.04229953106963064,0.6592088057363739,0.014099843689876884,0.014099843689876884,0.0,0.0009483984998060094,0.19975443823355188,0.05115604029256656,4319.2911648,1
238,Japan,2015,94.4,234.46,23.96,64.6,9.02,837.22,2.95,1266.61,1264.84,0.018943107428607574,0.04478036747730939,0.6619177129123052,0.014926789159103131,0.014926789159103131,0.0,0.0009329243224439457,0.19249865595648463,0.051073653584643115,4396.038659,1
239,Japan,2016,83.38,246.97,23.02,65.17,8.78,854.44,2.94,1284.7,1282.9360000000001,0.017943217744299012,0.03899493037844444,0.666003604232791,0.012998310126148145,0.012998310126148145,0.0,0.0009166474399346497,0.1993474343225227,0.050797545629711845,4408.4763416,1
240,Japan,2017,71.51,250.83,23.13,70.05,8.66,862.58,2.92,1289.67,1287.928,0.017959078457801987,0.033313974073084826,0.6697424079606934,0.01110465802436161,0.01110465802436161,0.0,0.0009068829934592616,0.20147865408625326,0.05438968637998397,4420.9140242,1
241,Japan,2018,89.97,248.35,23.17,70.98,8.66,867.46,2.89,1311.48,1309.746,0.01769045295805446,0.04121562501431575,0.6623116237804887,0.013738541671438583,0.013738541671438583,0.0,0.0008826138808593423,0.19622888712773315,0.054193713895671375,4433.3517068,1
242,Japan,2019,90.93,244.6,22.87,72.59,8.46,864.68,2.87,1306.99,1305.278,0.017521171735063335,0.04179799245831156,0.6624489189276154,0.013932664152770523,0.013932664152770523,0.0,0.0008795061281964456,0.19387440836358233,0.05561267408168988,4445.7893894,1
243,Latvia,2011,1.33,4.37,0.79,2.91,4.97,8.95,0.0,23.31,23.32,0.033876500857632934,0.03421955403087479,0.3837907375643224,0.011406518010291595,0.011406518010291595,0.0,0.0,0.40051457975986277,0.12478559176672385,28.14256995,2
244,Latvia,2012,1.8,4.1,0.42,3.96,5.75,10.07,0.0,26.1,26.1,0.016091954022988506,0.041379310344827586,0.385823754789272,0.013793103448275864,0.013793103448275864,0.0,0.0,0.37739463601532564,0.15172413793103448,28.83854882,2
245,Latvia,2013,1.88,3.5,0.46,4.01,5.56,9.73,0.0,25.14,25.14,0.018297533810660304,0.044868735083532216,0.38703261734287986,0.014956245027844072,0.014956245027844072,0.0,0.0,0.36038186157517893,0.15950676213206044,29.53452769,2
246,Latvia,2014,2.06,3.79,0.35,3.63,5.29,10.38,0.0,25.49,25.5,0.013725490196078431,0.04847058823529412,0.4070588235294118,0.01615686274509804,0.01615686274509804,0.0,0.0,0.356078431372549,0.14235294117647057,30.23050656,2
247,Latvia,2015,2.18,3.58,0.26,3.49,5.23,9.81,0.0,24.55,24.550000000000004,0.010590631364562116,0.05327902240325865,0.3995926680244399,0.01775967413441955,0.01775967413441955,0.0,0.0,0.35885947046843175,0.1421588594704684,30.92648543,2
248,Latvia,2016,1.51,3.94,0.24,3.36,5.93,9.84,0.0,24.81,24.82,0.0096696212731668,0.03650282030620467,0.3964544721998388,0.012167606768734893,0.012167606768734893,0.0,0.0,0.39766317485898467,0.1353746978243352,31.639449826,2
249,Latvia,2017,1.52,4.23,0.16,3.56,5.96,9.95,0.0,25.39,25.38,0.006304176516942475,0.0359338061465721,0.39204097714736014,0.011977935382190703,0.011977935382190703,0.0,0.0,0.4014972419227739,0.14026792750197006,32.352414222,2
250,Latvia,2018,1.58,4.4,0.15,2.94,5.4,10.28,0.0,24.76,24.750000000000004,0.00606060606060606,0.0383030303030303,0.41535353535353525,0.012767676767676768,0.012767676767676768,0.0,0.0,0.39595959595959596,0.11878787878787876,33.065378618,2
251,Latvia,2019,1.16,4.61,0.11,2.44,5.21,10.25,0.0,23.79,23.78,0.004625735912531539,0.029268292682926828,0.43103448275862066,0.009756097560975608,0.009756097560975608,0.0,0.0,0.4129520605550883,0.10260723296888141,33.778343014,2
252,Lithuania,2011,0.24,2.52,2.45,1.44,7.14,10.63,0.0,24.43,24.42,0.10032760032760032,0.005896805896805896,0.4352989352989353,0.0019656019656019656,0.0019656019656019656,0.0,0.0,0.3955773955773956,0.05896805896805896,47.64650251,2
253,Lithuania,2012,0.2,2.65,1.72,1.48,8.36,11.21,0.0,25.62,25.62,0.06713505074160811,0.00468384074941452,0.43754879000780644,0.0015612802498048402,0.0015612802498048402,0.0,0.0,0.4297423887587822,0.057767369242779074,48.59410734,2
254,Lithuania,2013,0.2,2.66,2.01,1.57,7.17,11.27,0.0,24.86,24.879999999999995,0.08078778135048233,0.00482315112540193,0.45297427652733124,0.0016077170418006437,0.0016077170418006437,0.0,0.0,0.3950964630225081,0.06310289389067525,49.54171217,2
255,Lithuania,2014,0.21,2.26,1.76,1.6,7.1,11.59,0.0,24.52,24.52,0.07177814029363785,0.005138662316476346,0.47267536704730834,0.0017128874388254488,0.0017128874388254488,0.0,0.0,0.3817292006525285,0.06525285481239805,50.489317,2
256,Lithuania,2015,0.1,2.58,1.31,1.6,7.3,11.2,0.0,24.08,24.09,0.05437941054379411,0.0024906600249066002,0.46492320464923204,0.0008302200083022003,0.0008302200083022003,0.0,0.0,0.4101286841012868,0.06641760066417601,51.43692183,2
257,Lithuania,2016,0.11,2.74,1.6,1.67,7.27,11.81,0.0,25.21,25.200000000000003,0.06349206349206349,0.002619047619047619,0.4686507936507936,0.000873015873015873,0.000873015873015873,0.0,0.0,0.39722222222222214,0.06626984126984126,53.004754842,2
258,Lithuania,2017,0.13,2.88,1.67,1.49,8.46,11.91,0.0,26.54,26.54,0.06292388847023361,0.00293896006028636,0.4487565938206481,0.000979653353428787,0.000979653353428787,0.0,0.0,0.42727957799547855,0.05614167294649586,54.572587854,2
259,Lithuania,2018,0.08,3.06,1.72,1.53,8.44,12.37,0.0,27.21,27.200000000000003,0.06323529411764706,0.001764705882352941,0.4547794117647058,0.000588235294117647,0.000588235294117647,0.0,0.0,0.42279411764705876,0.056249999999999994,56.140420866,2
260,Lithuania,2019,0.1,3.04,1.45,1.51,7.33,12.76,0.0,26.18,26.19,0.05536464299350897,0.0022909507445589916,0.4872088583428789,0.0007636502481863308,0.0007636502481863308,0.0,0.0,0.39595265368461247,0.05765559373806796,57.708253878,2
261,Luxembourg,2011,1.93,2.89,0.0,0.04,2.62,6.77,0.0,14.24,14.249999999999996,0.0,0.08126315789473686,0.4750877192982457,0.027087719298245622,0.027087719298245622,0.0,0.0,0.38666666666666677,0.0028070175438596498,40.201751398,2
262,Luxembourg,2012,2.11,4.51,0.0,0.04,2.43,7.01,0.0,16.1,16.1,0.0,0.07863354037267078,0.4354037267080745,0.0262111801242236,0.0262111801242236,0.0,0.0,0.4310559006211179,0.0024844720496894407,41.780918416,2
263,Luxembourg,2013,2.53,4.46,0.0,0.05,2.56,7.17,0.0,16.78,16.77,0.0,0.09051878354203935,0.4275491949910555,0.030172927847346452,0.030172927847346452,0.0,0.0,0.41860465116279066,0.0029815146094215863,43.360085434,2
264,Luxembourg,2014,2.31,3.77,0.0,0.06,1.77,6.93,0.0,14.84,14.839999999999998,0.0,0.09339622641509435,0.46698113207547176,0.03113207547169812,0.03113207547169812,0.0,0.0,0.3733153638814017,0.004043126684636119,44.939252452,2
265,Luxembourg,2015,3.29,4.34,0.0,0.05,2.13,6.89,0.0,16.69,16.7,0.0,0.11820359281437126,0.4125748502994012,0.039401197604790425,0.039401197604790425,0.0,0.0,0.3874251497005988,0.0029940119760479044,46.51841947,2
266,Luxembourg,2016,3.21,4.89,0.0,0.08,2.18,6.43,0.0,16.79,16.789999999999996,0.0,0.11471113758189401,0.38296605122096494,0.03823704586063134,0.03823704586063134,0.0,0.0,0.421083978558666,0.004764740917212628,47.584528278,2
267,Luxembourg,2017,4.57,3.71,0.0,0.04,2.45,8.07,0.0,18.83,18.84,0.0,0.14554140127388535,0.428343949044586,0.04851380042462846,0.04851380042462846,0.0,0.0,0.32696390658174096,0.0021231422505307855,48.650637086,2
268,Luxembourg,2018,4.53,4.2,0.0,0.04,2.75,7.83,0.0,19.35,19.35,0.0,0.14046511627906977,0.4046511627906976,0.046821705426356594,0.046821705426356594,0.0,0.0,0.35917312661498707,0.0020671834625322996,49.716745894,2
269,Luxembourg,2019,5.53,4.5,0.0,0.04,3.47,8.26,0.0,21.79,21.799999999999997,0.0,0.15220183486238534,0.3788990825688074,0.05073394495412845,0.05073394495412845,0.0,0.0,0.3655963302752294,0.0018348623853211012,50.782854702,2
270,Malta,2011,0.66,0.0,0.0,0.03,0.01,2.98,0.0,3.68,3.6799999999999997,0.0,0.10760869565217393,0.8097826086956522,0.035869565217391305,0.035869565217391305,0.0,0.0,0.0027173913043478264,0.008152173913043478,9.3840158272,2
271,Malta,2012,0.96,0.0,0.0,0.04,0.01,3.2,0.0,4.2,4.21,0.0,0.1368171021377672,0.7600950118764846,0.04560570071258908,0.04560570071258908,0.0,0.0,0.0023752969121140144,0.009501187648456057,9.6706795004,2
272,Malta,2013,1.07,0.0,0.0,0.03,0.0,3.23,0.0,4.33,4.330000000000001,0.0,0.1482678983833718,0.7459584295612007,0.04942263279445727,0.04942263279445727,0.0,0.0,0.0,0.006928406466512701,9.9573431736,2
273,Malta,2014,1.2,0.0,0.0,0.04,0.0,3.39,0.0,4.63,4.630000000000001,0.0,0.15550755939524835,0.732181425485961,0.05183585313174945,0.05183585313174945,0.0,0.0,0.0,0.008639308855291575,10.2440068468,2
274,Malta,2015,1.42,0.0,0.0,0.03,0.01,3.61,0.0,5.06,5.069999999999999,0.0,0.16804733727810653,0.7120315581854044,0.056015779092702174,0.056015779092702174,0.0,0.0,0.0019723865877712033,0.00591715976331361,10.53067052,2
275,Malta,2016,1.34,0.0,0.0,0.04,0.0,3.57,0.0,4.95,4.949999999999999,0.0,0.16242424242424247,0.7212121212121213,0.05414141414141415,0.05414141414141415,0.0,0.0,0.0,0.008080808080808083,10.999033302,2
276,Malta,2017,1.25,0.0,0.0,0.03,0.0,3.94,0.0,5.22,5.22,0.0,0.14367816091954025,0.7547892720306514,0.04789272030651341,0.04789272030651341,0.0,0.0,0.0,0.005747126436781609,11.467396084,2
277,Malta,2018,1.02,0.0,0.0,0.03,0.0,3.85,0.0,4.89,4.8999999999999995,0.0,0.12489795918367348,0.7857142857142858,0.041632653061224496,0.041632653061224496,0.0,0.0,0.0,0.006122448979591837,11.935758866,2
278,Malta,2019,1.15,0.0,0.0,0.04,0.0,3.92,0.0,5.11,5.11,0.0,0.1350293542074364,0.7671232876712328,0.045009784735812124,0.045009784735812124,0.0,0.0,0.0,0.007827788649706457,12.404121648,2
279,Mexico,2011,68.5,8.67,0.0,0.0,0.0,49.48,2.18,128.84,127.522,0.0,0.32229732908831416,0.3880114803720142,0.10743244302943807,0.10743244302943807,0.0,0.006838035789902919,0.06798826869089254,0.0,1555.5536692,1
280,Mexico,2012,69.36,9.26,0.0,0.0,0.0,50.68,2.56,131.86,130.32399999999998,0.0,0.3193272152481508,0.3888769528252663,0.10644240508271693,0.10644240508271693,0.0,0.007857340167582334,0.07105368159356681,0.0,1631.0772774,1
281,Mexico,2013,69.43,9.99,0.0,0.0,0.0,50.08,2.82,132.31,130.628,0.0,0.3189055945126619,0.3833787549376857,0.10630186483755401,0.10630186483755401,0.0,0.008635208377989406,0.07647671249655512,0.0,1706.6008856,1
282,Mexico,2014,67.78,11.82,0.0,0.0,0.0,50.2,3.12,132.93,131.048,0.0,0.31032903974116355,0.38306574690189854,0.10344301324705452,0.10344301324705452,0.0,0.009523228130150786,0.0901959587326781,0.0,1782.1244938,1
283,Mexico,2015,68.39,12.01,0.0,0.0,0.0,53.24,3.64,137.27,135.096,0.0,0.30373956297743826,0.39409012850121394,0.10124652099247942,0.10124652099247942,0.0,0.010777521170130871,0.08889974536625807,0.0,1857.648102,1
284,Mexico,2016,67.18,12.95,0.0,0.0,0.0,55.16,3.91,139.19,136.85399999999998,0.0,0.29453285983602967,0.40305727271398717,0.09817761994534324,0.09817761994534324,0.0,0.011428237391672879,0.09462639016762389,0.0,1869.8082082,1
285,Mexico,2017,64.43,10.86,0.0,0.0,0.0,56.28,3.87,135.45,133.118,0.0,0.29040400246397935,0.42278279421265347,0.0968013341546598,0.0968013341546598,0.0,0.01162878048047597,0.08158175453357172,0.0,1881.9683144,1
286,Mexico,2018,63.29,11.0,0.0,0.0,0.0,56.24,4.75,135.28,132.43,0.0,0.2867477157743713,0.4246771879483501,0.09558257192479046,0.09558257192479046,0.0,0.014347202295552367,0.08306275013214529,0.0,1894.1284206,1
287,Mexico,2019,61.89,9.87,0.0,0.0,0.0,59.72,5.18,136.65,133.552,0.0,0.27804899964058943,0.447166646699413,0.09268299988019649,0.09268299988019649,0.0,0.015514556127950163,0.07390379777165448,0.0,1906.2885268,1
288,Morocco,2011,4.49,0.0,0.0,26.96,0.0,5.3,0.0,36.75,36.75,0.0,0.07330612244897959,0.14421768707482993,0.024435374149659867,0.024435374149659867,0.0,0.0,0.0,0.7336054421768707,136.2030522,2
289,Morocco,2012,4.58,0.0,0.0,27.12,0.0,5.68,0.0,37.38,37.38,0.0,0.07351524879614767,0.1519529159978598,0.024505082932049223,0.024505082932049223,0.0,0.0,0.0,0.725521669341894,143.740745,2
290,Morocco,2013,4.59,0.0,0.0,27.18,0.0,5.81,0.0,37.58,37.58,0.0,0.07328366152208622,0.15460351250665247,0.02442788717402874,0.02442788717402874,0.0,0.0,0.0,0.7232570516232039,151.2784378,2
291,Morocco,2014,4.67,0.0,0.0,27.25,0.0,5.95,0.0,37.87,37.87,0.0,0.07398996567203592,0.15711645101663588,0.02466332189067864,0.02466332189067864,0.0,0.0,0.0,0.719566939529971,158.8161306,2
292,Morocco,2015,4.87,0.0,0.0,27.28,0.0,6.02,0.0,38.18,38.17,0.0,0.07655226617762641,0.15771548336389832,0.025517422059208802,0.025517422059208802,0.0,0.0,0.0,0.7146974063400576,166.3538234,2
293,Morocco,2016,5.03,0.0,0.0,27.38,0.0,6.18,0.0,38.59,38.59,0.0,0.07820678932365897,0.16014511531484837,0.026068929774552992,0.026068929774552992,0.0,0.0,0.0,0.7095102358123866,169.5492901,2
294,Morocco,2017,5.39,0.0,0.0,27.54,0.0,6.6,0.0,39.53,39.53,0.0,0.08181128257019983,0.16696180116367315,0.02727042752339995,0.02727042752339995,0.0,0.0,0.0,0.6966860612193271,172.7447568,2
295,Morocco,2018,5.5,0.0,0.0,27.56,0.0,6.63,0.0,39.7,39.69,0.0,0.08314436885865457,0.1670445956160242,0.027714789619551528,0.027714789619551528,0.0,0.0,0.0,0.6943814562862182,175.9402235,2
296,Morocco,2019,6.04,0.0,0.0,27.67,0.0,6.94,0.0,40.65,40.650000000000006,0.0,0.0891512915129151,0.17072570725707256,0.02971709717097171,0.02971709717097171,0.0,0.0,0.0,0.6806888068880689,179.1356902,2
297,Netherlands,2011,0.0,8.49,0.0,6.54,0.0,41.25,0.21,56.49,56.364000000000004,0.0,0.0,0.7318501170960187,0.0,0.0,0.0,0.0014903129657228018,0.15062806046412602,0.11603150947413242,651.28361034,2
298,Netherlands,2012,0.0,8.31,0.0,5.98,0.0,40.12,0.21,54.63,54.494,0.0,0.0,0.73622784159724,0.0,0.0,0.0,0.001541454105039087,0.15249385253422396,0.1097368517634969,665.72176558,2
299,Netherlands,2013,0.0,8.96,0.0,6.0,0.0,40.0,0.22,55.18,55.048,0.0,0.0,0.7266385699752943,0.0,0.0,0.0,0.0015986048539456475,0.16276703967446593,0.10899578549629414,680.15992082,2
300,Netherlands,2014,0.0,7.9,0.0,6.11,0.0,39.12,0.23,53.35,53.221999999999994,0.0,0.0,0.7350343842771786,0.0,0.0,0.0,0.0017286084701815044,0.14843485776558568,0.11480214948705425,694.59807606,2
301,Netherlands,2015,0.0,7.48,0.0,5.88,0.0,40.19,0.23,53.77,53.642,0.0,0.0,0.749226352484993,0.0,0.0,0.0,0.0017150740091719176,0.13944297378919504,0.10961559971663994,709.0362313,2
302,Netherlands,2016,0.0,7.34,0.0,5.91,0.0,39.29,0.23,52.77,52.63199999999999,0.0,0.0,0.7465040279677764,0.0,0.0,0.0,0.0017479860161118716,0.1394588843289254,0.11228910168718652,719.24557998,2
303,Netherlands,2017,0.0,7.89,0.0,7.36,0.0,38.45,0.23,53.93,53.792,0.0,0.0,0.7147903033908388,0.0,0.0,0.0,0.0017102914931588342,0.14667608566329565,0.13682331945270673,729.45492866,2
304,Netherlands,2018,0.0,7.5,0.0,8.14,0.0,37.65,0.23,53.52,53.382,0.0,0.0,0.7052939192986399,0.0,0.0,0.0,0.0017234273725225734,0.14049679667303586,0.1524858566558016,739.66427734,1
305,Netherlands,2019,0.0,7.89,0.0,8.8,0.0,39.95,0.24,56.88,56.736000000000004,0.0,0.0,0.7041384658770445,0.0,0.0,0.0,0.001692047377326565,0.13906514382402704,0.1551043429216018,749.87362602,1
306,New Zealand,2011,0.85,1.22,0.0,0.0,0.0,9.16,0.0,11.22,11.23,0.0,0.04541406945681211,0.8156723063223509,0.015138023152270703,0.015138023152270703,0.0,0.0,0.10863757791629564,0.0,117.26512486,2
307,New Zealand,2012,0.72,1.7,0.0,0.0,0.0,9.56,0.0,11.98,11.98,0.0,0.03606010016694491,0.7979966611018364,0.012020033388981635,0.012020033388981635,0.0,0.0,0.1419031719532554,0.0,120.86742912,2
308,New Zealand,2013,0.75,1.68,0.0,0.0,0.0,9.53,0.0,11.95,11.959999999999999,0.0,0.037625418060200665,0.7968227424749164,0.012541806020066892,0.012541806020066892,0.0,0.0,0.14046822742474918,0.0,124.46973338,2
309,New Zealand,2014,0.8,1.92,0.0,0.0,0.0,9.5,0.0,12.22,12.22,0.0,0.0392798690671031,0.7774140752864157,0.013093289689034372,0.013093289689034372,0.0,0.0,0.1571194762684124,0.0,128.07203764,2
310,New Zealand,2015,0.87,1.95,0.0,0.0,0.0,9.69,0.0,12.5,12.509999999999998,0.0,0.04172661870503598,0.7745803357314149,0.01390887290167866,0.01390887290167866,0.0,0.0,0.15587529976019188,0.0,131.6743419,2
311,New Zealand,2016,0.96,1.75,0.0,0.0,0.0,9.69,0.0,12.39,12.4,0.0,0.0464516129032258,0.7814516129032257,0.015483870967741935,0.015483870967741935,0.0,0.0,0.1411290322580645,0.0,134.72337284,2
312,New Zealand,2017,1.19,1.72,0.0,0.0,0.0,9.52,0.0,12.43,12.43,0.0,0.05744167337087691,0.7658889782783588,0.01914722445695897,0.01914722445695897,0.0,0.0,0.13837489943684633,0.0,137.77240378,2
313,New Zealand,2018,1.22,1.9,0.0,0.0,0.0,9.69,0.0,12.81,12.809999999999999,0.0,0.05714285714285715,0.756440281030445,0.01904761904761905,0.01904761904761905,0.0,0.0,0.1483216237314598,0.0,140.82143472,2
314,New Zealand,2019,1.3,1.84,0.0,0.0,0.0,9.76,0.0,12.9,12.899999999999999,0.0,0.060465116279069774,0.7565891472868218,0.020155038759689926,0.020155038759689926,0.0,0.0,0.1426356589147287,0.0,143.87046566,2
315,Norway,2011,11.57,0.98,0.0,1.51,9.52,89.51,0.0,113.08,113.08999999999999,0.0,0.061384737819435854,0.7914935007516138,0.020461579273145285,0.020461579273145285,0.0,0.0,0.09284640551772926,0.013352197364930587,242.43518474,2
316,Norway,2012,10.56,1.19,0.0,1.59,10.64,93.08,0.0,117.06,117.05999999999999,0.0,0.054126089185033324,0.7951477874594226,0.01804202972834444,0.01804202972834444,0.0,0.0,0.10105928583632326,0.013582778062532037,248.83771998,2
317,Norway,2013,10.7,0.99,0.0,1.72,12.06,93.8,0.0,119.26,119.27,0.0,0.05382745032279701,0.7864509097006791,0.01794248344093234,0.01794248344093234,0.0,0.0,0.10941561163746123,0.014421061457197954,255.24025522,2
318,Norway,2014,10.27,0.78,0.0,1.67,11.46,88.77,0.0,112.95,112.95,0.0,0.05455511288180611,0.7859229747675962,0.0181850376272687,0.0181850376272687,0.0,0.0,0.10836653386454183,0.01478530323151837,261.64279046,2
319,Norway,2015,10.88,1.0,0.0,1.58,11.98,88.78,0.0,114.22,114.22000000000001,0.0,0.057152862896165293,0.7772719313605322,0.019050954298721764,0.019050954298721764,0.0,0.0,0.11364034319733846,0.013832953948520398,268.0453257,2
