Year,iso_code3,frac_scoe_heat_energy_residential_kerosene
2014,LTU,0.003935592136806702
2015,LTU,0.0035412524850894013
2016,LTU,0.003978909817910901
2017,LTU,0.004464458273742801
2018,LTU,0.004626595211473901
2019,LTU,0.004962235197991102
2011,LUX,0.041871778537093805
2012,LUX,0.04570290267501421
2013,LUX,0.04270462633451951
2014,LUX,0.03938985542759121
2015,LUX,0.040757718009609506
2016,LUX,0.039156306449899016
2017,LUX,0.03414938406362071
2018,LUX,0.03425537859737352
2019,LUX,0.029762629336579405
2011,LVA,0.004521885927890901
2012,LVA,0.004341198942676801
2013,LVA,0.004765737524358202
2014,LVA,0.005074931141425701
2015,LVA,0.005105690254791201
2016,LVA,0.005117220040461701
2017,LVA,0.005107984586432401
2018,LVA,0.004969510210281802
2019,LVA,0.005031134374153901
2011,MAC,0.02195237415108501
2012,MAC,0.02195237415108501
2013,MAC,0.02195237415108501
2014,MAC,0.02195237415108501
2015,MAC,0.02195237415108501
2016,MAC,0.02195237415108501
2017,MAC,0.02195237415108501
2018,MAC,0.02195237415108501
2019,MAC,0.02195237415108501
2011,MAR,0.07187638583341302
2012,MAR,0.0744815057778675
2013,MAR,0.0757632523249327
2014,MAR,0.07697705367584781
2015,MAR,0.07740587429855872
2016,MAR,0.07860241889038201
2017,MAR,0.0794716507511662
2018,MAR,0.08073423447115133
2019,MAR,0.08183645819675713
2011,MDA,0.0058232365924673025
2012,MDA,0.005962974091108602
2013,MDA,0.006235404016814503
2014,MDA,0.006124274606050801
2015,MDA,0.005265317286652001
2016,MDA,0.006271686889803602
2017,MDA,0.005290687188120001
2018,MDA,0.004745074300443201
2019,MDA,0.004806228524205101
2011,MDG,0.021952374151085016
2012,MDG,0.021952374151085016
2013,MDG,0.021952374151085016
2014,MDG,0.021952374151085016
2015,MDG,0.021952374151085016
2016,MDG,0.021952374151085016
2017,MDG,0.021952374151085016
2018,MDG,0.021952374151085016
2019,MDG,0.021952374151085016
2011,MDV,0.021952374151085016
2012,MDV,0.021952374151085016
2013,MDV,0.021952374151085016
2014,MDV,0.021952374151085016
2015,MDV,0.021952374151085016
2016,MDV,0.021952374151085016
2017,MDV,0.021952374151085016
2018,MDV,0.021952374151085016
2019,MDV,0.021952374151085016
2011,MEX,0.04676992925701001
2012,MEX,0.04707701075485311
2013,MEX,0.0450376449636473
2014,MEX,0.04490687526513391
2015,MEX,0.04478466008547841
2016,MEX,0.044036126268254906
2017,MEX,0.043920575182934005
2018,MEX,0.044601491240770216
2019,MEX,0.04302300680614131
2011,MKD,0.014569125852448806
2012,MKD,0.009207959422551603
2013,MKD,0.004578987534978302
2014,MKD,0.0036312618634975016
2015,MKD,0.004336193375772601
2016,MKD,0.0044730220855465005
2017,MKD,0.004229885057471201
2018,MKD,0.0043684710351377005
2019,MKD,0.0035052116963379012
2011,MLI,0.021952374151085016
2012,MLI,0.021952374151085016
2013,MLI,0.021952374151085016
2014,MLI,0.021952374151085016
2015,MLI,0.021952374151085016
2016,MLI,0.021952374151085016
2017,MLI,0.021952374151085016
2018,MLI,0.021952374151085016
2019,MLI,0.021952374151085016
2011,MLT,0.05765199161425572
2012,MLT,0.058195926285160016
2013,MLT,0.06111603188662531
2014,MLT,0.05812897366030882
2015,MLT,0.05902192242833052
2016,MLT,0.0549549549549549
2017,MLT,0.05646481178396071
2018,MLT,0.05351170568561872
2019,MLT,0.05284227381905522
2011,MMR,0.021952374151085016
2012,MMR,0.021952374151085016
2013,MMR,0.021952374151085016
2014,MMR,0.021952374151085016
2015,MMR,0.021952374151085016
2016,MMR,0.021952374151085016
2017,MMR,0.021952374151085016
2018,MMR,0.021952374151085016
2019,MMR,0.021952374151085016
2011,MNE,0.021952374151085016
2012,MNE,0.021952374151085016
2013,MNE,0.021952374151085016
2014,MNE,0.021952374151085016
2015,MNE,0.021952374151085016
2016,MNE,0.021952374151085016
2017,MNE,0.021952374151085016
2018,MNE,0.021952374151085016
2019,MNE,0.021952374151085016
2011,MNG,0.021952374151085016
2012,MNG,0.021952374151085016
2013,MNG,0.021952374151085016
2014,MNG,0.021952374151085016
2015,MNG,0.021952374151085016
2016,MNG,0.021952374151085016
2017,MNG,0.021952374151085016
2018,MNG,0.021952374151085016
2019,MNG,0.021952374151085016
2011,MOZ,0.021952374151085016
2012,MOZ,0.021952374151085016
2013,MOZ,0.021952374151085016
2014,MOZ,0.021952374151085016
2015,MOZ,0.021952374151085016
2016,MOZ,0.021952374151085016
2017,MOZ,0.021952374151085016
2018,MOZ,0.021952374151085016
2019,MOZ,0.021952374151085016
2011,MRT,0.021952374151085016
2012,MRT,0.021952374151085016
2013,MRT,0.021952374151085016
2014,MRT,0.021952374151085016
2015,MRT,0.021952374151085016
2016,MRT,0.021952374151085016
2017,MRT,0.021952374151085016
2018,MRT,0.021952374151085016
2019,MRT,0.021952374151085016
2011,MUS,0.021952374151085016
2012,MUS,0.021952374151085016
2013,MUS,0.021952374151085016
2014,MUS,0.021952374151085016
2015,MUS,0.021952374151085016
2016,MUS,0.021952374151085016
2017,MUS,0.021952374151085016
2018,MUS,0.021952374151085016
2019,MUS,0.021952374151085016
2011,MWI,0.021952374151085016
2012,MWI,0.021952374151085016
2013,MWI,0.021952374151085016
2014,MWI,0.021952374151085016
2015,MWI,0.021952374151085016
2016,MWI,0.021952374151085016
2017,MWI,0.021952374151085016
2018,MWI,0.021952374151085016
2019,MWI,0.021952374151085016
2011,MYS,0.021952374151085016
2012,MYS,0.021952374151085016
2013,MYS,0.021952374151085016
2014,MYS,0.021952374151085016
2015,MYS,0.021952374151085016
2016,MYS,0.021952374151085016
2017,MYS,0.021952374151085016
2018,MYS,0.021952374151085016
2019,MYS,0.021952374151085016
2011,NAM,0.021952374151085016
2012,NAM,0.021952374151085016
2013,NAM,0.021952374151085016
2014,NAM,0.021952374151085016
2015,NAM,0.021952374151085016
2016,NAM,0.021952374151085016
2017,NAM,0.021952374151085016
2018,NAM,0.021952374151085016
2019,NAM,0.021952374151085016
2011,NCL,0.02195237415108501
2012,NCL,0.02195237415108501
2013,NCL,0.02195237415108501
2014,NCL,0.02195237415108501
2015,NCL,0.02195237415108501
2016,NCL,0.02195237415108501
2017,NCL,0.02195237415108501
2018,NCL,0.02195237415108501
2019,NCL,0.02195237415108501
2011,NER,0.021952374151085016
2012,NER,0.021952374151085016
2013,NER,0.021952374151085016
2014,NER,0.021952374151085016
2015,NER,0.021952374151085016
2016,NER,0.021952374151085016
2017,NER,0.021952374151085016
2018,NER,0.021952374151085016
2019,NER,0.021952374151085016
2011,NGA,0.021952374151085016
2012,NGA,0.021952374151085016
2013,NGA,0.021952374151085016
2014,NGA,0.021952374151085016
2015,NGA,0.021952374151085016
2016,NGA,0.021952374151085016
2017,NGA,0.021952374151085016
2018,NGA,0.021952374151085016
2019,NGA,0.021952374151085016
2011,NIC,0.021952374151085016
2012,NIC,0.021952374151085016
2013,NIC,0.021952374151085016
2014,NIC,0.021952374151085016
2015,NIC,0.021952374151085016
2016,NIC,0.021952374151085016
2017,NIC,0.021952374151085016
2018,NIC,0.021952374151085016
2019,NIC,0.021952374151085016
2011,NLD,0.0004782817867482001
2012,NLD,0.00047526132772170013
2013,NLD,0.00044862161010290023
2014,NLD,0.0004891091691665001
2015,NLD,0.0004611695259177001
2016,NLD,0.00044482798501810014
2017,NLD,0.00045766730028160013
2018,NLD,0.0004592211609110002
2019,NLD,0.00047785919082510015
2011,NOR,0.012337273833838704
2012,NOR,0.011474763406940003
2013,NOR,0.0127286668857487
2014,NOR,0.010884455403621504
2015,NOR,0.008979513228532203
2016,NOR,0.0095409455716281
2017,NOR,0.007089534719939902
2018,NOR,0.005248080117479902
2019,NOR,0.0014683191478771006
2011,NPL,0.021952374151085016
2012,NPL,0.021952374151085016
2013,NPL,0.021952374151085016
2014,NPL,0.021952374151085016
2015,NPL,0.021952374151085016
2016,NPL,0.021952374151085016
2017,NPL,0.021952374151085016
2018,NPL,0.021952374151085016
2019,NPL,0.021952374151085016
2011,NZL,0.014283693961250107
2012,NZL,0.014267185473411107
2013,NZL,0.014373526829042808
2014,NZL,0.012967581047381506
2015,NZL,0.013849905673399901
2016,NZL,0.014781866379116609
2017,NZL,0.01578761686364431
2018,NZL,0.016428312816799403
2019,NZL,0.015817966503129704
2011,OMN,0.02195237415108501
2012,OMN,0.02195237415108501
2013,OMN,0.02195237415108501
2014,OMN,0.02195237415108501
2015,OMN,0.02195237415108501
2016,OMN,0.02195237415108501
2017,OMN,0.02195237415108501
2018,OMN,0.02195237415108501
2019,OMN,0.02195237415108501
2011,PAK,0.021952374151085016
2012,PAK,0.021952374151085016
2013,PAK,0.021952374151085016
2014,PAK,0.021952374151085016
2015,PAK,0.021952374151085016
2016,PAK,0.021952374151085016
2017,PAK,0.021952374151085016
2018,PAK,0.021952374151085016
2019,PAK,0.021952374151085016
2011,PAN,0.021952374151085016
2012,PAN,0.021952374151085016
2013,PAN,0.021952374151085016
2014,PAN,0.021952374151085016
2015,PAN,0.021952374151085016
2016,PAN,0.021952374151085016
2017,PAN,0.021952374151085016
2018,PAN,0.021952374151085016
2019,PAN,0.021952374151085016
2011,PER,0.021952374151085016
2012,PER,0.021952374151085016
2013,PER,0.021952374151085016
2014,PER,0.021952374151085016
2015,PER,0.021952374151085016
2016,PER,0.021952374151085016
2017,PER,0.021952374151085016
2018,PER,0.021952374151085016
2019,PER,0.021952374151085016
2011,PHL,0.021952374151085016
2012,PHL,0.021952374151085016
2013,PHL,0.021952374151085016
2014,PHL,0.021952374151085016
2015,PHL,0.021952374151085016
2016,PHL,0.021952374151085016
2017,PHL,0.021952374151085016
2018,PHL,0.021952374151085016
2019,PHL,0.021952374151085016
2011,PNG,0.021952374151085016
2012,PNG,0.021952374151085016
2013,PNG,0.021952374151085016
2014,PNG,0.021952374151085016
2015,PNG,0.021952374151085016
2016,PNG,0.021952374151085016
2017,PNG,0.021952374151085016
2018,PNG,0.021952374151085016
2019,PNG,0.021952374151085016
2011,POL,0.0036967564933547015
2012,POL,0.0034377751121041017
2013,POL,0.0032830492090120014
2014,POL,0.003630610944186402
2015,POL,0.0035077908905851015
2016,POL,0.003477410452935002
2017,POL,0.0034092684815914013
2018,POL,0.003106670175966301
2019,POL,0.003467763962312701
2011,PRI,0.02195237415108501
2012,PRI,0.02195237415108501
2013,PRI,0.02195237415108501
2014,PRI,0.02195237415108501
2015,PRI,0.02195237415108501
2016,PRI,0.02195237415108501
2017,PRI,0.02195237415108501
2018,PRI,0.02195237415108501
2019,PRI,0.02195237415108501
2011,PRT,0.034660492551094914
2012,PRT,0.03146328815887201
2013,PRT,0.030621928246675017
2014,PRT,0.02873404270804521
2015,PRT,0.0271144684703403
2016,PRT,0.02723711961434161
2017,PRT,0.02686350435624391
2018,PRT,0.02579106748394451
2019,PRT,0.02503673229503371
2011,PRY,0.021952374151085016
2012,PRY,0.021952374151085016
2013,PRY,0.021952374151085016
2014,PRY,0.021952374151085016
2015,PRY,0.021952374151085016
2016,PRY,0.021952374151085016
2017,PRY,0.021952374151085016
2018,PRY,0.021952374151085016
2019,PRY,0.021952374151085016
2011,PSE,0.021952374151085016
2012,PSE,0.021952374151085016
2013,PSE,0.021952374151085016
2014,PSE,0.021952374151085016
2015,PSE,0.021952374151085016
2016,PSE,0.021952374151085016
2017,PSE,0.021952374151085016
2018,PSE,0.021952374151085016
2019,PSE,0.021952374151085016
2011,PYF,0.02195237415108501
2012,PYF,0.02195237415108501
2013,PYF,0.02195237415108501
2014,PYF,0.02195237415108501
2015,PYF,0.02195237415108501
2016,PYF,0.02195237415108501
2017,PYF,0.02195237415108501
2018,PYF,0.02195237415108501
2019,PYF,0.02195237415108501
2011,QAT,0.02195237415108501
2012,QAT,0.02195237415108501
2013,QAT,0.02195237415108501
2014,QAT,0.02195237415108501
2015,QAT,0.02195237415108501
2016,QAT,0.02195237415108501
2017,QAT,0.02195237415108501
2018,QAT,0.02195237415108501
2019,QAT,0.02195237415108501
2011,ROU,0.003354277561323601
2012,ROU,0.002794035371013701
2013,ROU,0.003009625886294401
2014,ROU,0.0033942231941039014
2015,ROU,0.004086737086580701
2016,ROU,0.003906451922579802
2017,ROU,0.004256000569364601
2018,ROU,0.004430632035303901
2019,ROU,0.004852476216131902
2011,RUS,0.021952374151085016
2012,RUS,0.021952374151085016
2013,RUS,0.021952374151085016
2014,RUS,0.021952374151085016
2015,RUS,0.021952374151085016
2016,RUS,0.021952374151085016
2017,RUS,0.021952374151085016
2018,RUS,0.021952374151085016
2019,RUS,0.021952374151085016
2011,RWA,0.021952374151085016
2012,RWA,0.021952374151085016
2013,RWA,0.021952374151085016
2014,RWA,0.021952374151085016
2015,RWA,0.021952374151085016
2016,RWA,0.021952374151085016
2017,RWA,0.021952374151085016
2018,RWA,0.021952374151085016
2019,RWA,0.021952374151085016
2011,SAU,0.02195237415108501
2012,SAU,0.02195237415108501
2013,SAU,0.02195237415108501
2014,SAU,0.02195237415108501
2015,SAU,0.02195237415108501
2016,SAU,0.02195237415108501
2017,SAU,0.02195237415108501
2018,SAU,0.02195237415108501
2019,SAU,0.02195237415108501
2011,SDN,0.021952374151085016
2012,SDN,0.021952374151085016
2013,SDN,0.021952374151085016
2014,SDN,0.021952374151085016
2015,SDN,0.021952374151085016
2016,SDN,0.021952374151085016
2017,SDN,0.021952374151085016
2018,SDN,0.021952374151085016
2019,SDN,0.021952374151085016
2011,SEN,0.021952374151085016
2012,SEN,0.021952374151085016
2013,SEN,0.021952374151085016
2014,SEN,0.021952374151085016
2015,SEN,0.021952374151085016
2016,SEN,0.021952374151085016
2017,SEN,0.021952374151085016
2018,SEN,0.021952374151085016
2019,SEN,0.021952374151085016
2011,SGP,0.02195237415108501
2012,SGP,0.02195237415108501
2013,SGP,0.02195237415108501
2014,SGP,0.02195237415108501
2015,SGP,0.02195237415108501
2016,SGP,0.02195237415108501
2017,SGP,0.02195237415108501
2018,SGP,0.02195237415108501
2019,SGP,0.02195237415108501
2011,SLB,0.021952374151085016
2012,SLB,0.021952374151085016
2013,SLB,0.021952374151085016
2014,SLB,0.021952374151085016
2015,SLB,0.021952374151085016
2016,SLB,0.021952374151085016
2017,SLB,0.021952374151085016
2018,SLB,0.021952374151085016
2019,SLB,0.021952374151085016
2011,SLE,0.021952374151085016
2012,SLE,0.021952374151085016
2013,SLE,0.021952374151085016
2014,SLE,0.021952374151085016
2015,SLE,0.021952374151085016
2016,SLE,0.021952374151085016
2017,SLE,0.021952374151085016
2018,SLE,0.021952374151085016
2019,SLE,0.021952374151085016
2011,SLV,0.021952374151085016
2012,SLV,0.021952374151085016
2013,SLV,0.021952374151085016
2014,SLV,0.021952374151085016
2015,SLV,0.021952374151085016
2016,SLV,0.021952374151085016
2017,SLV,0.021952374151085016
2018,SLV,0.021952374151085016
2019,SLV,0.021952374151085016
2011,SOM,0.021952374151085016
2012,SOM,0.021952374151085016
2013,SOM,0.021952374151085016
2014,SOM,0.021952374151085016
2015,SOM,0.021952374151085016
2016,SOM,0.021952374151085016
2017,SOM,0.021952374151085016
2018,SOM,0.021952374151085016
2019,SOM,0.021952374151085016
2011,SRB,0.003311748170572101
2012,SRB,0.004549863735045402
2013,SRB,0.0041747585642001
2014,SRB,0.0025512693610673003
2015,SRB,0.0034030854641541007
2016,SRB,0.003445024203180901
2017,SRB,0.0026228038959840013
2018,SRB,0.002058390547036801
2019,SRB,0.002571027891757101
2011,STP,0.021952374151085016
2012,STP,0.021952374151085016
2013,STP,0.021952374151085016
2014,STP,0.021952374151085016
2015,STP,0.021952374151085016
2016,STP,0.021952374151085016
2017,STP,0.021952374151085016
2018,STP,0.021952374151085016
2019,STP,0.021952374151085016
2011,SUR,0.021952374151085016
2012,SUR,0.021952374151085016
2013,SUR,0.021952374151085016
2014,SUR,0.021952374151085016
2015,SUR,0.021952374151085016
2016,SUR,0.021952374151085016
2017,SUR,0.021952374151085016
2018,SUR,0.021952374151085016
2019,SUR,0.021952374151085016
2011,SVK,0.00037710437710430006
2012,SVK,0.0006464850886808001
2013,SVK,0.0005017969756560003
2014,SVK,0.00027355623100300003
2015,SVK,0.0002690502526082001
2016,SVK,0.0005401933016030002
2017,SVK,0.0005113322277501002
2018,SVK,0.0004594796393084001
2019,SVK,0.00030533352234930007
2011,SVN,0.02422937754774881
2012,SVN,0.022171989226625607
2013,SVN,0.018822892574184305
2014,SVN,0.018644321412539206
2015,SVN,0.017296019766879705
2016,SVN,0.015908004461677307
2017,SVN,0.015536723163841805
2018,SVN,0.015839717864526304
2019,SVN,0.016618565855824403
2011,SWE,0.005839138913977601
2012,SWE,0.0055454510059125
2013,SWE,0.005451224546343801
2014,SWE,0.0050764336330955005
2015,SWE,0.005966191581040702
2016,SWE,0.0051565167899829
2017,SWE,0.005133458539639101
2018,SWE,0.004970563548803703
2019,SWE,0.0048497424328334
2011,SWZ,0.021952374151085016
2012,SWZ,0.021952374151085016
2013,SWZ,0.021952374151085016
2014,SWZ,0.021952374151085016
2015,SWZ,0.021952374151085016
2016,SWZ,0.021952374151085016
2017,SWZ,0.021952374151085016
2018,SWZ,0.021952374151085016
2019,SWZ,0.021952374151085016
2011,SYR,0.021952374151085016
2012,SYR,0.021952374151085016
2013,SYR,0.021952374151085016
2014,SYR,0.021952374151085016
2015,SYR,0.021952374151085016
2016,SYR,0.021952374151085016
2017,SYR,0.021952374151085016
2018,SYR,0.021952374151085016
2019,SYR,0.021952374151085016
2011,TCD,0.021952374151085016
2012,TCD,0.021952374151085016
2013,TCD,0.021952374151085016
2014,TCD,0.021952374151085016
2015,TCD,0.021952374151085016
2016,TCD,0.021952374151085016
2017,TCD,0.021952374151085016
2018,TCD,0.021952374151085016
2019,TCD,0.021952374151085016
2011,TGO,0.021952374151085016
2012,TGO,0.021952374151085016
2013,TGO,0.021952374151085016
2014,TGO,0.021952374151085016
2015,TGO,0.021952374151085016
2016,TGO,0.021952374151085016
2017,TGO,0.021952374151085016
2018,TGO,0.021952374151085016
2019,TGO,0.021952374151085016
2011,THA,0.021952374151085016
2012,THA,0.021952374151085016
2013,THA,0.021952374151085016
2014,THA,0.021952374151085016
2015,THA,0.021952374151085016
2016,THA,0.021952374151085016
2017,THA,0.021952374151085016
2018,THA,0.021952374151085016
2019,THA,0.021952374151085016
2011,TJK,0.021952374151085016
2012,TJK,0.021952374151085016
2013,TJK,0.021952374151085016
2014,TJK,0.021952374151085016
2015,TJK,0.021952374151085016
2016,TJK,0.021952374151085016
2017,TJK,0.021952374151085016
2018,TJK,0.021952374151085016
2019,TJK,0.021952374151085016
2011,TKM,0.021952374151085016
2012,TKM,0.021952374151085016
2013,TKM,0.021952374151085016
2014,TKM,0.021952374151085016
2015,TKM,0.021952374151085016
2016,TKM,0.021952374151085016
2017,TKM,0.021952374151085016
2018,TKM,0.021952374151085016
2019,TKM,0.021952374151085016
2011,TLS,0.021952374151085016
2012,TLS,0.021952374151085016
2013,TLS,0.021952374151085016
2014,TLS,0.021952374151085016
2015,TLS,0.021952374151085016
2016,TLS,0.021952374151085016
2017,TLS,0.021952374151085016
2018,TLS,0.021952374151085016
2019,TLS,0.021952374151085016
2011,TON,0.021952374151085016
2012,TON,0.021952374151085016
2013,TON,0.021952374151085016
2014,TON,0.021952374151085016
2015,TON,0.021952374151085016
2016,TON,0.021952374151085016
2017,TON,0.021952374151085016
2018,TON,0.021952374151085016
2019,TON,0.021952374151085016
2011,TTO,0.02195237415108501
2012,TTO,0.02195237415108501
2013,TTO,0.02195237415108501
2014,TTO,0.02195237415108501
2015,TTO,0.02195237415108501
2016,TTO,0.02195237415108501
2017,TTO,0.02195237415108501
2018,TTO,0.02195237415108501
2019,TTO,0.02195237415108501
2011,TUN,0.021952374151085016
2012,TUN,0.021952374151085016
2013,TUN,0.021952374151085016
2014,TUN,0.021952374151085016
2015,TUN,0.021952374151085016
2016,TUN,0.021952374151085016
2017,TUN,0.021952374151085016
2018,TUN,0.021952374151085016
2019,TUN,0.021952374151085016
2011,TUR,0.007328109298379502
2012,TUR,0.005202218675965001
2013,TUR,0.0060867700664713024
2014,TUR,0.0057538224643514015
2015,TUR,0.002032561519730601
2016,TUR,0.0014663900285478003
2017,TUR,0.0013276573100971002
2018,TUR,0.0013151100142921005
2019,TUR,0.0013853925095159002
2011,TZA,0.021952374151085016
2012,TZA,0.021952374151085016
2013,TZA,0.021952374151085016
2014,TZA,0.021952374151085016
2015,TZA,0.021952374151085016
2016,TZA,0.021952374151085016
2017,TZA,0.021952374151085016
2018,TZA,0.021952374151085016
2019,TZA,0.021952374151085016
2011,UGA,0.021952374151085016
2012,UGA,0.021952374151085016
2013,UGA,0.021952374151085016
2014,UGA,0.021952374151085016
2015,UGA,0.021952374151085016
2016,UGA,0.021952374151085016
2017,UGA,0.021952374151085016
2018,UGA,0.021952374151085016
2019,UGA,0.021952374151085016
2011,UKR,0.00031401503564240006
2012,UKR,0.0002786827517531002
2013,UKR,0.0002005530545409001
2014,UKR,0.00018316531702740004
2015,UKR,0.00010469084792600005
2016,UKR,0.0007793589530072002
2017,UKR,0.00041593790516960004
2018,UKR,0.0005642165666087002
2019,UKR,0.0002435063216358001
2011,URY,0.027139339216088607
2012,URY,0.0263551498272216
2013,URY,0.026085614323934907
2014,URY,0.026151484135107407
2015,URY,0.02621532196487651
2016,URY,0.02594840667678301
2017,URY,0.02576267727782871
2018,URY,0.0257841843467668
2019,URY,0.0263404991351618
2011,USA,0.015376605812141807
2012,USA,0.015028759124137104
2013,USA,0.013328502704263903
2014,USA,0.014309911708181803
2015,USA,0.015085438069415404
2016,USA,0.014285662306835803
2017,USA,0.015447967756033604
2018,USA,0.013706241789469806
2019,USA,0.014331624675393007
2011,UZB,0.021952374151085016
2012,UZB,0.021952374151085016
2013,UZB,0.021952374151085016
2014,UZB,0.021952374151085016
2015,UZB,0.021952374151085016
2016,UZB,0.021952374151085016
2017,UZB,0.021952374151085016
2018,UZB,0.021952374151085016
2019,UZB,0.021952374151085016
2011,VCT,0.021952374151085016
2012,VCT,0.021952374151085016
2013,VCT,0.021952374151085016
2014,VCT,0.021952374151085016
2015,VCT,0.021952374151085016
2016,VCT,0.021952374151085016
2017,VCT,0.021952374151085016
2018,VCT,0.021952374151085016
2019,VCT,0.021952374151085016
2011,VEN,0.021952374151085016
2012,VEN,0.021952374151085016
2013,VEN,0.021952374151085016
2014,VEN,0.021952374151085016
2015,VEN,0.021952374151085016
2016,VEN,0.021952374151085016
2017,VEN,0.021952374151085016
2018,VEN,0.021952374151085016
2019,VEN,0.021952374151085016
2011,VNM,0.021952374151085016
2012,VNM,0.021952374151085016
2013,VNM,0.021952374151085016
2014,VNM,0.021952374151085016
2015,VNM,0.021952374151085016
2016,VNM,0.021952374151085016
2017,VNM,0.021952374151085016
2018,VNM,0.021952374151085016
2019,VNM,0.021952374151085016
2011,VUT,0.021952374151085016
2012,VUT,0.021952374151085016
2013,VUT,0.021952374151085016
2014,VUT,0.021952374151085016
2015,VUT,0.021952374151085016
2016,VUT,0.021952374151085016
2017,VUT,0.021952374151085016
2018,VUT,0.021952374151085016
2019,VUT,0.021952374151085016
2011,WSM,0.021952374151085016
2012,WSM,0.021952374151085016
2013,WSM,0.021952374151085016
2014,WSM,0.021952374151085016
2015,WSM,0.021952374151085016
2016,WSM,0.021952374151085016
2017,WSM,0.021952374151085016
2018,WSM,0.021952374151085016
2019,WSM,0.021952374151085016
2011,YEM,0.021952374151085016
2012,YEM,0.021952374151085016
2013,YEM,0.021952374151085016
2014,YEM,0.021952374151085016
2015,YEM,0.021952374151085016
2016,YEM,0.021952374151085016
2017,YEM,0.021952374151085016
2018,YEM,0.021952374151085016
2019,YEM,0.021952374151085016
2011,ZAF,0.009629188697083202
2012,ZAF,0.007588700166433302
2013,ZAF,0.006808773382355
2014,ZAF,0.0059324603406159
2015,ZAF,0.007361167114865102
2016,ZAF,0.008302806744355202
2017,ZAF,0.006093464523790003
2018,ZAF,0.006323377960865002
2019,ZAF,0.005886367730526101
2011,ZMB,0.021952374151085016
2012,ZMB,0.021952374151085016
2013,ZMB,0.021952374151085016
2014,ZMB,0.021952374151085016
2015,ZMB,0.021952374151085016
2016,ZMB,0.021952374151085016
2017,ZMB,0.021952374151085016
2018,ZMB,0.021952374151085016
2019,ZMB,0.021952374151085016
2011,ZWE,0.021952374151085016
2012,ZWE,0.021952374151085016
2013,ZWE,0.021952374151085016
2014,ZWE,0.021952374151085016
2015,ZWE,0.021952374151085016
2016,ZWE,0.021952374151085016
2017,ZWE,0.021952374151085016
2018,ZWE,0.021952374151085016
2019,ZWE,0.021952374151085016
