Year,iso_code3,frac_lndu_initial_forests_primary
2028,ETH,0.13962875023825078
2029,ETH,0.13962875023825078
2030,ETH,0.13962875023825078
2031,ETH,0.13962875023825078
2032,ETH,0.13962875023825078
2033,ETH,0.13962875023825078
2034,ETH,0.13962875023825078
2035,ETH,0.13962875023825078
2036,ETH,0.13962875023825078
2037,ETH,0.13962875023825078
2038,ETH,0.13962875023825078
2039,ETH,0.13962875023825078
2040,ETH,0.13962875023825078
2041,ETH,0.13962875023825078
2042,ETH,0.13962875023825078
2043,ETH,0.13962875023825078
2044,ETH,0.13962875023825078
2045,ETH,0.13962875023825078
2046,ETH,0.13962875023825078
2047,ETH,0.13962875023825078
2048,ETH,0.13962875023825078
2049,ETH,0.13962875023825078
2050,ETH,0.13962875023825078
1992,FIN,0.5190824741386958
1993,FIN,0.517239838716546
1994,FIN,0.515396407816058
1995,FIN,0.5135912779861008
1996,FIN,0.5116998210261721
1997,FIN,0.5098054546207305
1998,FIN,0.5079025347804229
1999,FIN,0.5059333247612007
2000,FIN,0.5038975469584505
2001,FIN,0.49831660288925034
2002,FIN,0.4927026304657697
2003,FIN,0.4870424509980778
2004,FIN,0.48136484885405884
2005,FIN,0.4756868819488393
2006,FIN,0.46957319796123387
2007,FIN,0.4639764498552096
2008,FIN,0.45831526141481005
2009,FIN,0.4526488562141718
2010,FIN,0.44700146386738376
2011,FIN,0.44429706796584123
2012,FIN,0.44170312448141363
2013,FIN,0.43907705010342185
2014,FIN,0.4365491005732522
2019,FIN,0.4334063295633162
2020,FIN,0.4332925789517225
2021,FIN,0.4332925789517225
2022,FIN,0.4332925789517225
2023,FIN,0.4332925789517225
2024,FIN,0.4332925789517225
2025,FIN,0.4332925789517225
2026,FIN,0.4332925789517225
2027,FIN,0.4332925789517225
2028,FIN,0.4332925789517225
2029,FIN,0.4332925789517225
2030,FIN,0.4332925789517225
2031,FIN,0.4332925789517225
2032,FIN,0.4332925789517225
2033,FIN,0.4332925789517225
2034,FIN,0.4332925789517225
2035,FIN,0.4332925789517225
2036,FIN,0.4332925789517225
2037,FIN,0.4332925789517225
2038,FIN,0.4332925789517225
2039,FIN,0.4332925789517225
2040,FIN,0.4332925789517225
2041,FIN,0.4332925789517225
2042,FIN,0.4332925789517225
2043,FIN,0.4332925789517225
2044,FIN,0.4332925789517225
2045,FIN,0.4332925789517225
2046,FIN,0.4332925789517225
2047,FIN,0.4332925789517225
2048,FIN,0.4332925789517225
2049,FIN,0.4332925789517225
2050,FIN,0.4332925789517225
1992,FJI,0.4548107542166395
1993,FJI,0.45617070065869675
1994,FJI,0.4575563235998452
1995,FJI,0.4589686823848416
1996,FJI,0.46030522235228494
1997,FJI,0.46172136451141066
1998,FJI,0.4630616878529835
1999,FJI,0.46448373207575105
2000,FJI,0.4658299574809656
2001,FJI,0.46719430504820286
2002,FJI,0.46858643357847307
2003,FJI,0.46991912551510295
2004,FJI,0.47122734089042567
2005,FJI,0.47262530200104463
2006,FJI,0.47398946735996234
2007,FJI,0.4753335244449988
2008,FJI,0.47676957633634365
2009,FJI,0.47805644684186827
2010,FJI,0.4795975514380421
2011,FJI,0.4809374794716064
2012,FJI,0.4823700728529727
2013,FJI,0.48373256421180755
2014,FJI,0.4853371298873394
2019,FJI,0.49255686490365225
2020,FJI,0.4938389915428717
2021,FJI,0.4938389915428717
2022,FJI,0.4938389915428717
2023,FJI,0.4938389915428717
2024,FJI,0.4938389915428717
2025,FJI,0.4938389915428717
2026,FJI,0.4938389915428717
2027,FJI,0.4938389915428717
2028,FJI,0.4938389915428717
2029,FJI,0.4938389915428717
2030,FJI,0.4938389915428717
2031,FJI,0.4938389915428717
2032,FJI,0.4938389915428717
2033,FJI,0.4938389915428717
2034,FJI,0.4938389915428717
2035,FJI,0.4938389915428717
2036,FJI,0.4938389915428717
2037,FJI,0.4938389915428717
2038,FJI,0.4938389915428717
2039,FJI,0.4938389915428717
2040,FJI,0.4938389915428717
2041,FJI,0.4938389915428717
2042,FJI,0.4938389915428717
2043,FJI,0.4938389915428717
2044,FJI,0.4938389915428717
2045,FJI,0.4938389915428717
2046,FJI,0.4938389915428717
2047,FJI,0.4938389915428717
2048,FJI,0.4938389915428717
2049,FJI,0.4938389915428717
2050,FJI,0.4938389915428717
1992,FRA,0.38504494361393304
1993,FRA,0.38705416789136854
1994,FRA,0.3884399852664245
1995,FRA,0.3897276055816393
1996,FRA,0.3908813104205899
1997,FRA,0.3918623114313606
1998,FRA,0.392744277039116
1999,FRA,0.39347852901130237
2000,FRA,0.3941599256001325
2001,FRA,0.3938997772427685
2002,FRA,0.393496683139466
2003,FRA,0.39263809494290897
2004,FRA,0.3923303627426982
2005,FRA,0.3919253707288645
2006,FRA,0.3916893018629105
2007,FRA,0.39159854292161345
2008,FRA,0.39067724571515994
2009,FRA,0.3898263611487797
2010,FRA,0.3889235355825215
2011,FRA,0.3886665797807999
2012,FRA,0.3884001851710203
2013,FRA,0.3881247759571798
2014,FRA,0.387840370753815
2019,FRA,0.38676228433599785
2020,FRA,0.3865242173889533
2021,FRA,0.3865242173889533
2022,FRA,0.3865242173889533
2023,FRA,0.3865242173889533
2024,FRA,0.3865242173889533
2025,FRA,0.3865242173889533
2026,FRA,0.3865242173889533
2027,FRA,0.3865242173889533
2028,FRA,0.3865242173889533
2029,FRA,0.3865242173889533
2030,FRA,0.3865242173889533
2031,FRA,0.3865242173889533
2032,FRA,0.3865242173889533
2033,FRA,0.3865242173889533
2034,FRA,0.3865242173889533
2035,FRA,0.3865242173889533
2036,FRA,0.3865242173889533
2037,FRA,0.3865242173889533
2038,FRA,0.3865242173889533
2039,FRA,0.3865242173889533
2040,FRA,0.3865242173889533
2041,FRA,0.3865242173889533
2042,FRA,0.3865242173889533
2043,FRA,0.3865242173889533
2044,FRA,0.3865242173889533
2045,FRA,0.3865242173889533
2046,FRA,0.3865242173889533
2047,FRA,0.3865242173889533
2048,FRA,0.3865242173889533
2049,FRA,0.3865242173889533
2050,FRA,0.3865242173889533
1992,FRO,0.0
1993,FRO,0.0
1994,FRO,0.0
1995,FRO,0.0
1996,FRO,0.0
1997,FRO,0.0
1998,FRO,0.0
1999,FRO,0.0
2000,FRO,0.0
2001,FRO,0.0
2002,FRO,0.0
2003,FRO,0.0
2004,FRO,0.0
2005,FRO,0.0
2006,FRO,0.0
2007,FRO,0.0
2008,FRO,0.0
2009,FRO,0.0
2010,FRO,0.0
2011,FRO,0.0
2012,FRO,0.0
2013,FRO,0.0
2014,FRO,0.0
2019,FRO,0.0
2020,FRO,0.0
2021,FRO,0.0
2022,FRO,0.0
2023,FRO,0.0
2024,FRO,0.0
2025,FRO,0.0
2026,FRO,0.0
2027,FRO,0.0
2028,FRO,0.0
2029,FRO,0.0
2030,FRO,0.0
2031,FRO,0.0
2032,FRO,0.0
2033,FRO,0.0
2034,FRO,0.0
2035,FRO,0.0
2036,FRO,0.0
2037,FRO,0.0
2038,FRO,0.0
2039,FRO,0.0
2040,FRO,0.0
2041,FRO,0.0
2042,FRO,0.0
2043,FRO,0.0
2044,FRO,0.0
2045,FRO,0.0
2046,FRO,0.0
2047,FRO,0.0
2048,FRO,0.0
2049,FRO,0.0
2050,FRO,0.0
1992,FSM,0.30780068310635894
1993,FSM,0.3101187965935097
1994,FSM,0.3123942659163383
1995,FSM,0.31471619966235237
1996,FSM,0.31704005333333335
1997,FSM,0.3193212040667791
1998,FSM,0.32164887799662345
1999,FSM,0.32393380980679043
2000,FSM,0.326265303995498
2001,FSM,0.32854887422622414
2002,FSM,0.33087897744888395
2003,FSM,0.3331661937178766
2004,FSM,0.33545522356030766
2005,FSM,0.3377908430688427
2006,FSM,0.34008351894954036
2007,FSM,0.34237800840367655
2008,FSM,0.3446743114312511
2009,FSM,0.346972428032264
2010,FSM,0.3492723582067155
2011,FSM,0.3495380233522667
2012,FSM,0.3497354881448933
2013,FSM,0.34993299212731754
2014,FSM,0.3501305352995393
2019,FSM,0.3511624684492552
2020,FSM,0.3512338629857946
2021,FSM,0.3512338629857946
2022,FSM,0.3512338629857946
2023,FSM,0.3512338629857946
2024,FSM,0.3512338629857946
2025,FSM,0.3512338629857946
2026,FSM,0.3512338629857946
2027,FSM,0.3512338629857946
2028,FSM,0.3512338629857946
2029,FSM,0.3512338629857946
2030,FSM,0.3512338629857946
2031,FSM,0.3512338629857946
2032,FSM,0.3512338629857946
2033,FSM,0.3512338629857946
2034,FSM,0.3512338629857946
2035,FSM,0.3512338629857946
2036,FSM,0.3512338629857946
2037,FSM,0.3512338629857946
2038,FSM,0.3512338629857946
2039,FSM,0.3512338629857946
2040,FSM,0.3512338629857946
2041,FSM,0.3512338629857946
2042,FSM,0.3512338629857946
2043,FSM,0.3512338629857946
2044,FSM,0.3512338629857946
2045,FSM,0.3512338629857946
2046,FSM,0.3512338629857946
2047,FSM,0.3512338629857946
2048,FSM,0.3512338629857946
2049,FSM,0.3512338629857946
2050,FSM,0.3512338629857946
1992,GAB,0.8778711498188957
1993,GAB,0.8776440829319475
1994,GAB,0.8774162655289919
1995,GAB,0.8771917822590999
1996,GAB,0.8772199819415378
1997,GAB,0.8771587036351116
1998,GAB,0.877019313430439
1999,GAB,0.8767887350069615
2000,GAB,0.876567848196663
2001,GAB,0.8763719143159333
2002,GAB,0.8761734986377518
2003,GAB,0.8759771018891791
2004,GAB,0.8757919509313773
2005,GAB,0.875604835795456
2006,GAB,0.8754104109465543
2007,GAB,0.8751883167223267
2008,GAB,0.8750010055394285
2009,GAB,0.8748008681893035
2010,GAB,0.8746058900586683
2011,GAB,0.8741323374078867
2012,GAB,0.8736682656548255
2013,GAB,0.8732211315560714
2014,GAB,0.8727649845430395
2019,GAB,0.8705820975646849
2020,GAB,0.870154654450952
2021,GAB,0.870154654450952
2022,GAB,0.870154654450952
2023,GAB,0.870154654450952
2024,GAB,0.870154654450952
2025,GAB,0.870154654450952
2026,GAB,0.870154654450952
2027,GAB,0.870154654450952
2028,GAB,0.870154654450952
2029,GAB,0.870154654450952
2030,GAB,0.870154654450952
2031,GAB,0.870154654450952
2032,GAB,0.870154654450952
2033,GAB,0.870154654450952
2034,GAB,0.870154654450952
2035,GAB,0.870154654450952
2036,GAB,0.870154654450952
2037,GAB,0.870154654450952
2038,GAB,0.870154654450952
2039,GAB,0.870154654450952
2040,GAB,0.870154654450952
2041,GAB,0.870154654450952
2042,GAB,0.870154654450952
2043,GAB,0.870154654450952
2044,GAB,0.870154654450952
2045,GAB,0.870154654450952
2046,GAB,0.870154654450952
2047,GAB,0.870154654450952
2048,GAB,0.870154654450952
2049,GAB,0.870154654450952
2050,GAB,0.870154654450952
1992,GBR,0.016005283675136494
1993,GBR,0.016038258850211408
1994,GBR,0.016108708512786833
1995,GBR,0.016142078239809527
1996,GBR,0.01618335523582776
1997,GBR,0.016230099150281185
1998,GBR,0.01627185033865605
1999,GBR,0.01631193554615985
2000,GBR,0.016341979754525674
2001,GBR,0.016363925865112268
2002,GBR,0.016398116008374042
2003,GBR,0.016418311944501454
2004,GBR,0.01642234852592258
2005,GBR,0.016415087459463896
2006,GBR,0.01641911568490621
2007,GBR,0.01640120949386314
2008,GBR,0.016374882083658306
2009,GBR,0.01634208532983047
2010,GBR,0.01633804282459669
2011,GBR,0.016302344101637868
2012,GBR,0.01626221244776487
2013,GBR,0.016213617904026933
2014,GBR,0.01614990196913099
2019,GBR,0.016033241926439797
2020,GBR,0.016031169388777147
2021,GBR,0.016031169388777147
2022,GBR,0.016031169388777147
2023,GBR,0.016031169388777147
2024,GBR,0.016031169388777147
2025,GBR,0.016031169388777147
2026,GBR,0.016031169388777147
2027,GBR,0.016031169388777147
2028,GBR,0.016031169388777147
2029,GBR,0.016031169388777147
2030,GBR,0.016031169388777147
2031,GBR,0.016031169388777147
2032,GBR,0.016031169388777147
2033,GBR,0.016031169388777147
2034,GBR,0.016031169388777147
2035,GBR,0.016031169388777147
2036,GBR,0.016031169388777147
2037,GBR,0.016031169388777147
2038,GBR,0.016031169388777147
2039,GBR,0.016031169388777147
2040,GBR,0.016031169388777147
2041,GBR,0.016031169388777147
2042,GBR,0.016031169388777147
2043,GBR,0.016031169388777147
2044,GBR,0.016031169388777147
2045,GBR,0.016031169388777147
2046,GBR,0.016031169388777147
2047,GBR,0.016031169388777147
2048,GBR,0.016031169388777147
2049,GBR,0.016031169388777147
2050,GBR,0.016031169388777147
1994,GEO,0.3029800202008608
2000,GEO,0.30177354822094693
2005,GEO,0.30102538077474894
2010,GEO,0.30025617302725965
2011,GEO,0.29969426262553805
2012,GEO,0.2958319150645624
2013,GEO,0.29581989110473456
2014,GEO,0.2948087599713056
2019,GEO,0.29472375337159257
2020,GEO,0.29472375337159257
2021,GEO,0.29472375337159257
2022,GEO,0.29472375337159257
2023,GEO,0.29472375337159257
2024,GEO,0.29472375337159257
2025,GEO,0.29472375337159257
2026,GEO,0.29472375337159257
2027,GEO,0.29472375337159257
2028,GEO,0.29472375337159257
2029,GEO,0.29472375337159257
2030,GEO,0.29472375337159257
2031,GEO,0.29472375337159257
2032,GEO,0.29472375337159257
2033,GEO,0.29472375337159257
2034,GEO,0.29472375337159257
2035,GEO,0.29472375337159257
2036,GEO,0.29472375337159257
2037,GEO,0.29472375337159257
2038,GEO,0.29472375337159257
2039,GEO,0.29472375337159257
2040,GEO,0.29472375337159257
2041,GEO,0.29472375337159257
2042,GEO,0.29472375337159257
2043,GEO,0.29472375337159257
2044,GEO,0.29472375337159257
2045,GEO,0.29472375337159257
2046,GEO,0.29472375337159257
2047,GEO,0.29472375337159257
2048,GEO,0.29472375337159257
2049,GEO,0.29472375337159257
2050,GEO,0.29472375337159257
1992,GHA,0.40361374615759876
1993,GHA,0.39910371532832994
1994,GHA,0.3945930150196787
1995,GHA,0.39011602763961384
1996,GHA,0.38561549625867125
1997,GHA,0.3811185749442596
1998,GHA,0.37664923905631353
1999,GHA,0.372176017799388
2000,GHA,0.3676983009682632
2001,GHA,0.3632428738819654
2002,GHA,0.358734927861937
2003,GHA,0.35423629273771196
2004,GHA,0.3497945738978983
2005,GHA,0.3452892889005491
2006,GHA,0.34080122032636295
2007,GHA,0.3362982017856766
2008,GHA,0.3318161939677248
2009,GHA,0.3273087855028142
2010,GHA,0.3228242570331616
2011,GHA,0.32195877458132033
2012,GHA,0.32112582079085467
2013,GHA,0.3202587786839089
2014,GHA,0.3193866589226328
2019,GHA,0.3208042260820002
2020,GHA,0.32136184423323866
2021,GHA,0.32136184423323866
2022,GHA,0.32136184423323866
2023,GHA,0.32136184423323866
2024,GHA,0.32136184423323866
2025,GHA,0.32136184423323866
2026,GHA,0.32136184423323866
2027,GHA,0.32136184423323866
2028,GHA,0.32136184423323866
2029,GHA,0.32136184423323866
2030,GHA,0.32136184423323866
2031,GHA,0.32136184423323866
2032,GHA,0.32136184423323866
2033,GHA,0.32136184423323866
2034,GHA,0.32136184423323866
2035,GHA,0.32136184423323866
2036,GHA,0.32136184423323866
2037,GHA,0.32136184423323866
2038,GHA,0.32136184423323866
2039,GHA,0.32136184423323866
2040,GHA,0.32136184423323866
2041,GHA,0.32136184423323866
2042,GHA,0.32136184423323866
2043,GHA,0.32136184423323866
2044,GHA,0.32136184423323866
2045,GHA,0.32136184423323866
2046,GHA,0.32136184423323866
2047,GHA,0.32136184423323866
2048,GHA,0.32136184423323866
2049,GHA,0.32136184423323866
2050,GHA,0.32136184423323866
1992,GIB,0.2727541329919886
1993,GIB,0.27327591442611865
1994,GIB,0.27386422296487406
1995,GIB,0.27450292174562946
1996,GIB,0.275128834565577
1997,GIB,0.2757948546956695
1998,GIB,0.2764863938048412
1999,GIB,0.2770442041906603
2000,GIB,0.27759086686150874
2001,GIB,0.2788184939675896
2002,GIB,0.2800233234359213
2003,GIB,0.26483688134245176
2004,GIB,0.2808026574940481
2005,GIB,0.28125944518907925
2006,GIB,0.3046016480369001
2007,GIB,0.30634715935275175
2008,GIB,0.29262501269204755
2009,GIB,0.30966882113379723
2010,GIB,0.3113477190442903
2011,GIB,0.3120370041099854
2012,GIB,0.29794109705419775
2013,GIB,0.28570498139861383
2014,GIB,0.2862552626409543
2019,GIB,0.3033743180780913
2020,GIB,0.3049106745085965
2021,GIB,0.3049106745085965
2022,GIB,0.3049106745085965
2023,GIB,0.3049106745085965
2024,GIB,0.3049106745085965
2025,GIB,0.3049106745085965
2026,GIB,0.3049106745085965
2027,GIB,0.3049106745085965
2028,GIB,0.3049106745085965
2029,GIB,0.3049106745085965
2030,GIB,0.3049106745085965
2031,GIB,0.3049106745085965
2032,GIB,0.3049106745085965
2033,GIB,0.3049106745085965
2034,GIB,0.3049106745085965
2035,GIB,0.3049106745085965
2036,GIB,0.3049106745085965
2037,GIB,0.3049106745085965
2038,GIB,0.3049106745085965
2039,GIB,0.3049106745085965
2040,GIB,0.3049106745085965
2041,GIB,0.3049106745085965
2042,GIB,0.3049106745085965
2043,GIB,0.3049106745085965
2044,GIB,0.3049106745085965
2045,GIB,0.3049106745085965
2046,GIB,0.3049106745085965
2047,GIB,0.3049106745085965
2048,GIB,0.3049106745085965
2049,GIB,0.3049106745085965
2050,GIB,0.3049106745085965
1992,GIN,0.287102965249664
1993,GIN,0.2856955664974488
1994,GIN,0.2842850370987672
1995,GIN,0.2828353358100003
1996,GIN,0.28142226627765043
1997,GIN,0.28001259764114333
1998,GIN,0.27862523576661896
1999,GIN,0.2772308848231731
2000,GIN,0.27584319103407323
2001,GIN,0.27434454143699605
2002,GIN,0.2728469125223994
2003,GIN,0.27138620740520963
2004,GIN,0.269920769991517
2005,GIN,0.2684380166926965
2006,GIN,0.26696331508918997
2007,GIN,0.26547127109585056
2008,GIN,0.26400421566965704
2009,GIN,0.2625146398468971
2010,GIN,0.2610665204393793
2011,GIN,0.25960413409987215
2012,GIN,0.25815322471088564
2013,GIN,0.2567257047149135
2014,GIN,0.2552720319746304
2019,GIN,0.24736955582274223
2020,GIN,0.24574647835082905
2021,GIN,0.24574647835082905
2022,GIN,0.24574647835082905
2023,GIN,0.24574647835082905
2024,GIN,0.24574647835082905
2025,GIN,0.24574647835082905
2026,GIN,0.24574647835082905
2027,GIN,0.24574647835082905
2028,GIN,0.24574647835082905
2029,GIN,0.24574647835082905
2030,GIN,0.24574647835082905
2031,GIN,0.24574647835082905
2032,GIN,0.24574647835082905
2033,GIN,0.24574647835082905
2034,GIN,0.24574647835082905
2035,GIN,0.24574647835082905
2036,GIN,0.24574647835082905
2037,GIN,0.24574647835082905
2038,GIN,0.24574647835082905
2039,GIN,0.24574647835082905
2040,GIN,0.24574647835082905
2041,GIN,0.24574647835082905
2042,GIN,0.24574647835082905
2043,GIN,0.24574647835082905
2044,GIN,0.24574647835082905
2045,GIN,0.24574647835082905
2046,GIN,0.24574647835082905
2047,GIN,0.24574647835082905
2048,GIN,0.24574647835082905
2049,GIN,0.24574647835082905
2050,GIN,0.24574647835082905
1992,GMB,0.14683595366754484
1993,GMB,0.1447424136067954
1994,GMB,0.14266336587571254
1995,GMB,0.1404799720883507
1996,GMB,0.13827367041683447
1997,GMB,0.13584272797945904
1998,GMB,0.1331785609931882
1999,GMB,0.1332099458747517
2000,GMB,0.1343237091595182
2001,GMB,0.1331813856394958
2002,GMB,0.13049661911128038
2003,GMB,0.1293407967864266
2004,GMB,0.13263303171091445
2005,GMB,0.13057656333860998
2006,GMB,0.12857558927654325
2007,GMB,0.12604889881827974
2008,GMB,0.12382367917632399
2009,GMB,0.12197698878480173
2010,GMB,0.11988154577529951
2011,GMB,0.11741796813320667
2012,GMB,0.11513142933242974
2013,GMB,0.11289347941914893
2014,GMB,0.11072105717472883
2019,GMB,0.10555933053440011
2020,GMB,0.10315852461267386
2021,GMB,0.10315852461267386
2022,GMB,0.10315852461267386
2023,GMB,0.10315852461267386
2024,GMB,0.10315852461267386
2025,GMB,0.10315852461267386
2026,GMB,0.10315852461267386
2027,GMB,0.10315852461267386
2028,GMB,0.10315852461267386
2029,GMB,0.10315852461267386
2030,GMB,0.10315852461267386
2031,GMB,0.10315852461267386
2032,GMB,0.10315852461267386
2033,GMB,0.10315852461267386
2034,GMB,0.10315852461267386
2035,GMB,0.10315852461267386
2036,GMB,0.10315852461267386
2037,GMB,0.10315852461267386
2038,GMB,0.10315852461267386
2039,GMB,0.10315852461267386
2040,GMB,0.10315852461267386
2041,GMB,0.10315852461267386
2042,GMB,0.10315852461267386
2043,GMB,0.10315852461267386
2044,GMB,0.10315852461267386
2045,GMB,0.10315852461267386
2046,GMB,0.10315852461267386
2047,GMB,0.10315852461267386
2048,GMB,0.10315852461267386
2049,GMB,0.10315852461267386
2050,GMB,0.10315852461267386
1992,GNB,0.5413559050986366
1993,GNB,0.5392959400477918
1994,GNB,0.5372329602553642
1995,GNB,0.5347579263028414
1996,GNB,0.5326131540302752
1997,GNB,0.5303586706551507
1998,GNB,0.5284274889630322
1999,GNB,0.5264937542491538
2000,GNB,0.5255495063345175
2001,GNB,0.5235604835821238
2002,GNB,0.5215664741971436
2003,GNB,0.5196991177791628
2004,GNB,0.5178051277768084
2005,GNB,0.515675589486661
2006,GNB,0.5136037803642275
2007,GNB,0.5115721156617004
2008,GNB,0.5096359383341033
2009,GNB,0.5076840449852018
2010,GNB,0.5057182768908923
2011,GNB,0.5043922813414145
2012,GNB,0.5026918688768722
2013,GNB,0.5007404241948819
2014,GNB,0.49883927520766896
2019,GNB,0.49100230497002056
2020,GNB,0.4890945624155121
2021,GNB,0.4890945624155121
2022,GNB,0.4890945624155121
2023,GNB,0.4890945624155121
2024,GNB,0.4890945624155121
2025,GNB,0.4890945624155121
2026,GNB,0.4890945624155121
2027,GNB,0.4890945624155121
2028,GNB,0.4890945624155121
2029,GNB,0.4890945624155121
2030,GNB,0.4890945624155121
2031,GNB,0.4890945624155121
2032,GNB,0.4890945624155121
2033,GNB,0.4890945624155121
2034,GNB,0.4890945624155121
2035,GNB,0.4890945624155121
2036,GNB,0.4890945624155121
2037,GNB,0.4890945624155121
2038,GNB,0.4890945624155121
2039,GNB,0.4890945624155121
2040,GNB,0.4890945624155121
2041,GNB,0.4890945624155121
2042,GNB,0.4890945624155121
2043,GNB,0.4890945624155121
2044,GNB,0.4890945624155121
2045,GNB,0.4890945624155121
2046,GNB,0.4890945624155121
2047,GNB,0.4890945624155121
2048,GNB,0.4890945624155121
2049,GNB,0.4890945624155121
2050,GNB,0.4890945624155121
1992,GNQ,0.9320119307960949
1993,GNQ,0.9247003678525522
1994,GNQ,0.9173229895775825
1995,GNQ,0.9100677327395422
1996,GNQ,0.9027469294622967
1997,GNQ,0.8954673206945949
1998,GNQ,0.8881050846006093
1999,GNQ,0.8806354126022418
2000,GNQ,0.8732582846141862
2001,GNQ,0.8703698055150826
2002,GNQ,0.8673229345874207
2003,GNQ,0.8643781944364107
2004,GNQ,0.8614860497168196
2005,GNQ,0.858528543136034
2006,GNQ,0.8556698522867127
2007,GNQ,0.8526278132265507
2008,GNQ,0.8497292568238929
2009,GNQ,0.8467692616244538
2010,GNQ,0.8438202808964443
2011,GNQ,0.8409098194913798
2012,GNQ,0.8379470246318331
2013,GNQ,0.8349789013938471
2014,GNQ,0.8321118218177397
2019,GNQ,0.8174751903220318
2020,GNQ,0.8145851773579216
2021,GNQ,0.8145851773579216
2022,GNQ,0.8145851773579216
2023,GNQ,0.8145851773579216
2024,GNQ,0.8145851773579216
2025,GNQ,0.8145851773579216
2026,GNQ,0.8145851773579216
2027,GNQ,0.8145851773579216
2028,GNQ,0.8145851773579216
2029,GNQ,0.8145851773579216
2030,GNQ,0.8145851773579216
2031,GNQ,0.8145851773579216
2032,GNQ,0.8145851773579216
2033,GNQ,0.8145851773579216
2034,GNQ,0.8145851773579216
2035,GNQ,0.8145851773579216
2036,GNQ,0.8145851773579216
2037,GNQ,0.8145851773579216
2038,GNQ,0.8145851773579216
2039,GNQ,0.8145851773579216
2040,GNQ,0.8145851773579216
2041,GNQ,0.8145851773579216
2042,GNQ,0.8145851773579216
2043,GNQ,0.8145851773579216
2044,GNQ,0.8145851773579216
2045,GNQ,0.8145851773579216
2046,GNQ,0.8145851773579216
2047,GNQ,0.8145851773579216
2048,GNQ,0.8145851773579216
2049,GNQ,0.8145851773579216
2050,GNQ,0.8145851773579216
1992,GRC,0.24632337593816309
1993,GRC,0.24660680530918455
1994,GRC,0.24689022737268868
1995,GRC,0.2471736567437102
1996,GRC,0.24745707880721435
1997,GRC,0.24788584739239172
1998,GRC,0.24802393024173985
1999,GRC,0.24830735961276149
2000,GRC,0.2485907816762655
2001,GRC,0.24887420373976968
2002,GRC,0.24915763311079114
2003,GRC,0.24944105517429532
2004,GRC,0.24972448454531676
2005,GRC,0.25003383297059706
2006,GRC,0.25031729173385875
2007,GRC,0.2506007431888451
2008,GRC,0.2508842019521067
2009,GRC,0.2511676534070931
2010,GRC,0.2514511121703547
2011,GRC,0.251734563625341
2012,GRC,0.25201801508032734
2013,GRC,0.25230147384358903
2014,GRC,0.25258492529857535
2019,GRC,0.25400399502576543
2020,GRC,0.25436585696574715
2021,GRC,0.25436585696574715
2022,GRC,0.25436585696574715
2023,GRC,0.25436585696574715
2024,GRC,0.25436585696574715
2025,GRC,0.25436585696574715
2026,GRC,0.25436585696574715
2027,GRC,0.25436585696574715
2028,GRC,0.25436585696574715
2029,GRC,0.25436585696574715
2030,GRC,0.25436585696574715
2031,GRC,0.25436585696574715
2032,GRC,0.25436585696574715
2033,GRC,0.25436585696574715
2034,GRC,0.25436585696574715
2035,GRC,0.25436585696574715
2036,GRC,0.25436585696574715
2037,GRC,0.25436585696574715
2038,GRC,0.25436585696574715
2039,GRC,0.25436585696574715
2040,GRC,0.25436585696574715
2041,GRC,0.25436585696574715
2042,GRC,0.25436585696574715
2043,GRC,0.25436585696574715
2044,GRC,0.25436585696574715
2045,GRC,0.25436585696574715
2046,GRC,0.25436585696574715
2047,GRC,0.25436585696574715
2048,GRC,0.25436585696574715
2049,GRC,0.25436585696574715
2050,GRC,0.25436585696574715
1992,GRD,0.5114475331592909
1993,GRD,0.511447533159291
1994,GRD,0.5114475331592907
1995,GRD,0.5114475331592909
1996,GRD,0.511447533159291
1997,GRD,0.511447533159291
1998,GRD,0.5114454230574752
1999,GRD,0.5114433099304238
2000,GRD,0.5114401345532832
2001,GRD,0.5114401345532832
2002,GRD,0.5114401345532832
2003,GRD,0.5114401345532831
2004,GRD,0.5114401345532831
2005,GRD,0.5114401345532831
2006,GRD,0.5114390745745534
2007,GRD,0.5114380138346183
2008,GRD,0.5114380138346182
2009,GRD,0.5114380138346183
2010,GRD,0.5114380138346183
2011,GRD,0.5114369523326573
2012,GRD,0.5114369523326572
2013,GRD,0.511435890067849
2014,GRD,0.5114358900678488
2019,GRD,0.511435890067849
2020,GRD,0.511435890067849
2021,GRD,0.511435890067849
2022,GRD,0.511435890067849
2023,GRD,0.511435890067849
2024,GRD,0.511435890067849
2025,GRD,0.511435890067849
2026,GRD,0.511435890067849
2027,GRD,0.511435890067849
2028,GRD,0.511435890067849
2029,GRD,0.511435890067849
2030,GRD,0.511435890067849
2031,GRD,0.511435890067849
2032,GRD,0.511435890067849
2033,GRD,0.511435890067849
2034,GRD,0.511435890067849
2035,GRD,0.511435890067849
2036,GRD,0.511435890067849
2037,GRD,0.511435890067849
2038,GRD,0.511435890067849
2039,GRD,0.511435890067849
2040,GRD,0.511435890067849
2041,GRD,0.511435890067849
2042,GRD,0.511435890067849
2043,GRD,0.511435890067849
2044,GRD,0.511435890067849
2045,GRD,0.511435890067849
2046,GRD,0.511435890067849
2047,GRD,0.511435890067849
2048,GRD,0.511435890067849
2049,GRD,0.511435890067849
2050,GRD,0.511435890067849
1992,GRL,0.25044520820063554
1993,GRL,0.2500501196804681
1994,GRL,0.24966290206156225
1995,GRL,0.24926588165484234
