"iso_code3","Year","frac_wali_ww_domestic_rural_treatment_path_untreated_no_sewerage"
"NOR",2014,0.0505376344086022
"NOR",2015,0.0505376344086022
"NOR",2016,0.0505376344086022
"NOR",2017,0.0505376344086022
"NOR",2018,0.0505376344086022
"NOR",2019,0.0505376344086022
"NOR",2020,0.0505376344086022
"NPL",2011,0.779830839603011
"NPL",2012,0.779830839603011
"NPL",2013,0.779830839603011
"NPL",2014,0.779830839603011
"NPL",2015,0.779830839603011
"NPL",2016,0.779830839603011
"NPL",2017,0.779830839603011
"NPL",2018,0.779830839603011
"NPL",2019,0.779830839603011
"NPL",2020,0.779830839603011
"NZL",2011,0.173727585378417
"NZL",2012,0.173727585378417
"NZL",2013,0.173727585378417
"NZL",2014,0.173727585378417
"NZL",2015,0.173727585378417
"NZL",2016,0.173727585378417
"NZL",2017,0.173727585378417
"NZL",2018,0.173727585378417
"NZL",2019,0.173727585378417
"NZL",2020,0.173727585378417
"OMN",2011,0.244308463929506
"OMN",2012,0.244308463929506
"OMN",2013,0.244308463929506
"OMN",2014,0.244308463929506
"OMN",2015,0.244308463929506
"OMN",2016,0.244308463929506
"OMN",2017,0.244308463929506
"OMN",2018,0.244308463929506
"OMN",2019,0.244308463929506
"OMN",2020,0.244308463929506
"PAK",2011,0.990425985090522
"PAK",2012,0.990425985090522
"PAK",2013,0.990425985090522
"PAK",2014,0.990425985090522
"PAK",2015,0.990425985090522
"PAK",2016,0.990425985090522
"PAK",2017,0.990425985090522
"PAK",2018,0.990425985090522
"PAK",2019,0.990425985090522
"PAK",2020,0.990425985090522
"PAN",2011,0.754184025160238
"PAN",2012,0.754184025160238
"PAN",2013,0.754184025160238
"PAN",2014,0.754184025160238
"PAN",2015,0.754184025160238
"PAN",2016,0.754184025160238
"PAN",2017,0.754184025160238
"PAN",2018,0.754184025160238
"PAN",2019,0.754184025160238
"PAN",2020,0.754184025160238
"PER",2011,0.501599903236093
"PER",2012,0.501599903236093
"PER",2013,0.501599903236093
"PER",2014,0.501599903236093
"PER",2015,0.501599903236093
"PER",2016,0.501599903236093
"PER",2017,0.501599903236093
"PER",2018,0.501599903236093
"PER",2019,0.501599903236093
"PER",2020,0.501599903236093
"PHL",2011,0.455639376807733
"PHL",2012,0.455639376807733
"PHL",2013,0.455639376807733
"PHL",2014,0.455639376807733
"PHL",2015,0.455639376807733
"PHL",2016,0.455639376807733
"PHL",2017,0.455639376807733
"PHL",2018,0.455639376807733
"PHL",2019,0.455639376807733
"PHL",2020,0.455639376807733
"PNG",2011,1
"PNG",2012,1
"PNG",2013,1
"PNG",2014,1
"PNG",2015,1
"PNG",2016,1
"PNG",2017,1
"PNG",2018,1
"PNG",2019,1
"PNG",2020,1
"POL",2011,0.059727595010089
"POL",2012,0.059727595010089
"POL",2013,0.059727595010089
"POL",2014,0.059727595010089
"POL",2015,0.059727595010089
"POL",2016,0.059727595010089
"POL",2017,0.059727595010089
"POL",2018,0.059727595010089
"POL",2019,0.059727595010089
"POL",2020,0.059727595010089
"PRI",2011,0.341915197089259
"PRI",2012,0.341915197089259
"PRI",2013,0.341915197089259
"PRI",2014,0.341915197089259
"PRI",2015,0.341915197089259
"PRI",2016,0.341915197089259
"PRI",2017,0.341915197089259
"PRI",2018,0.341915197089259
"PRI",2019,0.341915197089259
"PRI",2020,0.341915197089259
"PRT",2011,0
"PRT",2012,0
"PRT",2013,0
"PRT",2014,0
"PRT",2015,0
"PRT",2016,0
"PRT",2017,0
"PRT",2018,0
"PRT",2019,0
"PRT",2020,0
"PRY",2011,1
"PRY",2012,1
"PRY",2013,1
"PRY",2014,1
"PRY",2015,1
"PRY",2016,1
"PRY",2017,1
"PRY",2018,1
"PRY",2019,1
"PRY",2020,1
"QAT",2011,0.279197080291971
"QAT",2012,0.279197080291971
"QAT",2013,0.279197080291971
"QAT",2014,0.279197080291971
"QAT",2015,0.279197080291971
"QAT",2016,0.279197080291971
"QAT",2017,0.279197080291971
"QAT",2018,0.279197080291971
"QAT",2019,0.279197080291971
"QAT",2020,0.279197080291971
"ROU",2011,0.0210653266331658
"ROU",2012,0.0210653266331658
"ROU",2013,0.0210653266331658
"ROU",2014,0.0210653266331658
"ROU",2015,0.0210653266331658
"ROU",2016,0.0210653266331658
"ROU",2017,0.0210653266331658
"ROU",2018,0.0210653266331658
"ROU",2019,0.0210653266331658
"ROU",2020,0.0210653266331658
"RUS",2011,0.285488424618859
"RUS",2012,0.285488424618859
"RUS",2013,0.285488424618859
"RUS",2014,0.285488424618859
"RUS",2015,0.285488424618859
"RUS",2016,0.285488424618859
"RUS",2017,0.285488424618859
"RUS",2018,0.285488424618859
"RUS",2019,0.285488424618859
"RUS",2020,0.285488424618859
"RWA",2011,1
"RWA",2012,1
"RWA",2013,1
"RWA",2014,1
"RWA",2015,1
"RWA",2016,1
"RWA",2017,1
"RWA",2018,1
"RWA",2019,1
"RWA",2020,1
"SAU",2011,0.0491591203104786
"SAU",2012,0.0491591203104786
"SAU",2013,0.0491591203104786
"SAU",2014,0.0491591203104786
"SAU",2015,0.0491591203104786
"SAU",2016,0.0491591203104786
"SAU",2017,0.0491591203104786
"SAU",2018,0.0491591203104786
"SAU",2019,0.0491591203104786
"SAU",2020,0.0491591203104786
"SDN",2011,1
"SDN",2011,1
"SDN",2012,1
"SDN",2012,1
"SDN",2013,1
"SDN",2013,1
"SDN",2014,1
"SDN",2014,1
"SDN",2015,1
"SDN",2015,1
"SDN",2016,1
"SDN",2016,1
"SDN",2017,1
"SDN",2017,1
"SDN",2018,1
"SDN",2018,1
"SDN",2019,1
"SDN",2019,1
"SDN",2020,1
"SDN",2020,1
"SEN",2011,0.929915450844917
"SEN",2012,0.929915450844917
"SEN",2013,0.929915450844917
"SEN",2014,0.929915450844917
"SEN",2015,0.929915450844917
"SEN",2016,0.929915450844917
"SEN",2017,0.929915450844917
"SEN",2018,0.929915450844917
"SEN",2019,0.929915450844917
"SEN",2020,0.929915450844917
"SGP",2011,0.167381129610277
"SGP",2012,0.167381129610277
"SGP",2013,0.167381129610277
"SGP",2014,0.167381129610277
"SGP",2015,0.167381129610277
"SGP",2016,0.167381129610277
"SGP",2017,0.167381129610277
"SGP",2018,0.167381129610277
"SGP",2019,0.167381129610277
"SGP",2020,0.167381129610277
"SLB",2011,1
"SLB",2012,1
"SLB",2013,1
"SLB",2014,1
"SLB",2015,1
"SLB",2016,1
"SLB",2017,1
"SLB",2018,1
"SLB",2019,1
"SLB",2020,1
"SLE",2011,1
"SLE",2012,1
"SLE",2013,1
"SLE",2014,1
"SLE",2015,1
"SLE",2016,1
"SLE",2017,1
"SLE",2018,1
"SLE",2019,1
"SLE",2020,1
"SLV",2011,0.484352148617918
"SLV",2012,0.484352148617918
"SLV",2013,0.484352148617918
"SLV",2014,0.484352148617918
"SLV",2015,0.484352148617918
"SLV",2016,0.484352148617918
"SLV",2017,0.484352148617918
"SLV",2018,0.484352148617918
"SLV",2019,0.484352148617918
"SLV",2020,0.484352148617918
"SOM",2011,1
"SOM",2012,1
"SOM",2013,1
"SOM",2014,1
"SOM",2015,1
"SOM",2016,1
"SOM",2017,1
"SOM",2018,1
"SOM",2019,1
"SOM",2020,1
"SRB",2011,0.0954416924710848
"SRB",2012,0.0954416924710848
"SRB",2013,0.0954416924710848
"SRB",2014,0.0954416924710848
"SRB",2015,0.0954416924710848
"SRB",2016,0.0954416924710848
"SRB",2017,0.0954416924710848
"SRB",2018,0.0954416924710848
"SRB",2019,0.0954416924710848
"SRB",2020,0.0954416924710848
"STP",2011,1
"STP",2012,1
"STP",2013,1
"STP",2014,1
"STP",2015,1
"STP",2016,1
"STP",2017,1
"STP",2018,1
"STP",2019,1
"STP",2020,1
"SUR",2011,1
"SUR",2012,1
"SUR",2013,1
"SUR",2014,1
"SUR",2015,1
"SUR",2016,1
"SUR",2017,1
"SUR",2018,1
"SUR",2019,1
"SUR",2020,1
"SVN",2011,0.237776237705657
"SVN",2012,0.237776237705657
"SVN",2013,0.237776237705657
"SVN",2014,0.237776237705657
"SVN",2015,0.237776237705657
"SVN",2016,0.237776237705657
"SVN",2017,0.237776237705657
"SVN",2018,0.237776237705657
"SVN",2019,0.237776237705657
"SVN",2020,0.237776237705657
"SWE",2011,0
"SWE",2012,0
"SWE",2013,0
"SWE",2014,0
"SWE",2015,0
"SWE",2016,0
"SWE",2017,0
"SWE",2018,0
"SWE",2019,0
"SWE",2020,0
"SWZ",2011,0.693287037037037
"SWZ",2012,0.693287037037037
"SWZ",2013,0.693287037037037
"SWZ",2014,0.693287037037037
"SWZ",2015,0.693287037037037
"SWZ",2016,0.693287037037037
"SWZ",2017,0.693287037037037
"SWZ",2018,0.693287037037037
"SWZ",2019,0.693287037037037
"SWZ",2020,0.693287037037037
"SYR",2011,0.620722651461831
"SYR",2012,0.620722651461831
"SYR",2013,0.620722651461831
"SYR",2014,0.620722651461831
"SYR",2015,0.620722651461831
"SYR",2016,0.620722651461831
"SYR",2017,0.620722651461831
"SYR",2018,0.620722651461831
"SYR",2019,0.620722651461831
"SYR",2020,0.620722651461831
"TCD",2011,1
"TCD",2012,1
"TCD",2013,1
"TCD",2014,1
"TCD",2015,1
"TCD",2016,1
"TCD",2017,1
"TCD",2018,1
"TCD",2019,1
"TCD",2020,1
"TGO",2011,1
"TGO",2012,1
"TGO",2013,1
"TGO",2014,1
"TGO",2015,1
"TGO",2016,1
"TGO",2017,1
"TGO",2018,1
"TGO",2019,1
"TGO",2020,1
"THA",2011,0.770491803278689
"THA",2012,0.770491803278689
"THA",2013,0.770491803278689
"THA",2014,0.770491803278689
"THA",2015,0.770491803278689
"THA",2016,0.770491803278689
"THA",2017,0.770491803278689
"THA",2018,0.770491803278689
"THA",2019,0.770491803278689
"THA",2020,0.770491803278689
"TJK",2011,0.886687779692342
"TJK",2012,0.886687779692342
"TJK",2013,0.886687779692342
"TJK",2014,0.886687779692342
"TJK",2015,0.886687779692342
"TJK",2016,0.886687779692342
"TJK",2017,0.886687779692342
"TJK",2018,0.886687779692342
"TJK",2019,0.886687779692342
"TJK",2020,0.886687779692342
"TKM",2011,0.611672278338945
"TKM",2012,0.611672278338945
"TKM",2013,0.611672278338945
"TKM",2014,0.611672278338945
"TKM",2015,0.611672278338945
"TKM",2016,0.611672278338945
"TKM",2017,0.611672278338945
"TKM",2018,0.611672278338945
"TKM",2019,0.611672278338945
"TKM",2020,0.611672278338945
"TLS",2011,1
"TLS",2012,1
"TLS",2013,1
"TLS",2014,1
"TLS",2015,1
"TLS",2016,1
"TLS",2017,1
"TLS",2018,1
"TLS",2019,1
"TLS",2020,1
"TON",2011,1
"TON",2012,1
"TON",2013,1
"TON",2014,1
"TON",2015,1
"TON",2016,1
"TON",2017,1
"TON",2018,1
"TON",2019,1
"TON",2020,1
"TTO",2011,0.568071309022731
"TTO",2012,0.568071309022731
"TTO",2013,0.568071309022731
"TTO",2014,0.568071309022731
"TTO",2015,0.568071309022731
"TTO",2016,0.568071309022731
"TTO",2017,0.568071309022731
"TTO",2018,0.568071309022731
"TTO",2019,0.568071309022731
"TTO",2020,0.568071309022731
"TUN",2011,0.192127403650537
"TUN",2012,0.192127403650537
"TUN",2013,0.192127403650537
"TUN",2014,0.192127403650537
"TUN",2015,0.192127403650537
"TUN",2016,0.192127403650537
"TUN",2017,0.192127403650537
"TUN",2018,0.192127403650537
"TUN",2019,0.192127403650537
"TUN",2020,0.192127403650537
"TUR",2011,0.104994903160041
"TUR",2012,0.104994903160041
"TUR",2013,0.104994903160041
"TUR",2014,0.104994903160041
"TUR",2015,0.104994903160041
"TUR",2016,0.104994903160041
"TUR",2017,0.104994903160041
"TUR",2018,0.104994903160041
"TUR",2019,0.104994903160041
"TUR",2020,0.104994903160041
"UGA",2011,1
"UGA",2012,1
"UGA",2013,1
"UGA",2014,1
"UGA",2015,1
"UGA",2016,1
"UGA",2017,1
"UGA",2018,1
"UGA",2019,1
"UGA",2020,1
"UKR",2011,0.225535990640891
"UKR",2012,0.225535990640891
"UKR",2013,0.225535990640891
"UKR",2014,0.225535990640891
"UKR",2015,0.225535990640891
"UKR",2016,0.225535990640891
"UKR",2017,0.225535990640891
"UKR",2018,0.225535990640891
"UKR",2019,0.225535990640891
"UKR",2020,0.225535990640891
"URY",2011,0.0609999999999999
"URY",2012,0.0609999999999999
"URY",2013,0.0609999999999999
"URY",2014,0.0609999999999999
"URY",2015,0.0609999999999999
"URY",2016,0.0609999999999999
"URY",2017,0.0609999999999999
"URY",2018,0.0609999999999999
"URY",2019,0.0609999999999999
"URY",2020,0.0609999999999999
"USA",2011,0.227450783162807
"USA",2012,0.227450783162807
"USA",2013,0.227450783162807
"USA",2014,0.227450783162807
"USA",2015,0.227450783162807
"USA",2016,0.227450783162807
"USA",2017,0.227450783162807
"USA",2018,0.227450783162807
"USA",2019,0.227450783162807
"USA",2020,0.227450783162807
"UZB",2011,1
"UZB",2012,1
"UZB",2013,1
"UZB",2014,1
"UZB",2015,1
"UZB",2016,1
"UZB",2017,1
"UZB",2018,1
"UZB",2019,1
"UZB",2020,1
"VNM",2011,0.902319148195831
"VNM",2012,0.902319148195831
"VNM",2013,0.902319148195831
"VNM",2014,0.902319148195831
"VNM",2015,0.902319148195831
"VNM",2016,0.902319148195831
"VNM",2017,0.902319148195831
"VNM",2018,0.902319148195831
"VNM",2019,0.902319148195831
"VNM",2020,0.902319148195831
"VUT",2011,1
"VUT",2012,1
"VUT",2013,1
"VUT",2014,1
"VUT",2015,1
"VUT",2016,1
"VUT",2017,1
"VUT",2018,1
"VUT",2019,1
"VUT",2020,1
"WSM",2011,1
"WSM",2012,1
"WSM",2013,1
"WSM",2014,1
"WSM",2015,1
"WSM",2016,1
"WSM",2017,1
"WSM",2018,1
"WSM",2019,1
"WSM",2020,1
"ZAF",2011,0.190043639123423
"ZAF",2012,0.190043639123423
"ZAF",2013,0.190043639123423
"ZAF",2014,0.190043639123423
"ZAF",2015,0.190043639123423
"ZAF",2016,0.190043639123423
"ZAF",2017,0.190043639123423
"ZAF",2018,0.190043639123423
"ZAF",2019,0.190043639123423
"ZAF",2020,0.190043639123423
"ZMB",2011,1
"ZMB",2012,1
"ZMB",2013,1
"ZMB",2014,1
"ZMB",2015,1
"ZMB",2016,1
"ZMB",2017,1
"ZMB",2018,1
"ZMB",2019,1
"ZMB",2020,1
"ZWE",2011,0.644106632716433
"ZWE",2012,0.644106632716433
"ZWE",2013,0.644106632716433
"ZWE",2014,0.644106632716433
"ZWE",2015,0.644106632716433
"ZWE",2016,0.644106632716433
"ZWE",2017,0.644106632716433
"ZWE",2018,0.644106632716433
"ZWE",2019,0.644106632716433
"ZWE",2020,0.644106632716433
