,Nation,iso_code3,Year,frac_scoe_heat_energy_other_se_kerosene
1389,China,CHN,2040,0.010976187075542519
1390,China,CHN,2041,0.010976187075542519
1391,China,CHN,2042,0.010976187075542519
1392,China,CHN,2043,0.010976187075542519
1393,China,CHN,2044,0.010976187075542519
1394,China,CHN,2045,0.010976187075542519
1395,China,CHN,2046,0.010976187075542519
1396,China,CHN,2047,0.010976187075542519
1397,China,CHN,2048,0.010976187075542519
1398,China,CHN,2049,0.010976187075542519
1399,China,CHN,2050,0.010976187075542519
1409,Colombia,COL,2020,0.010432294755940128
1410,Colombia,COL,2021,0.010432294755940128
1411,Colombia,COL,2022,0.010432294755940128
1412,Colombia,COL,2023,0.010432294755940128
1413,Colombia,COL,2024,0.010432294755940128
1414,Colombia,COL,2025,0.010432294755940128
1415,Colombia,COL,2026,0.010432294755940128
1416,Colombia,COL,2027,0.010432294755940128
1417,Colombia,COL,2028,0.010432294755940128
1418,Colombia,COL,2029,0.010432294755940128
1419,Colombia,COL,2030,0.010432294755940128
1420,Colombia,COL,2031,0.010432294755940128
1421,Colombia,COL,2032,0.010432294755940128
1422,Colombia,COL,2033,0.010432294755940128
1423,Colombia,COL,2034,0.010432294755940128
1424,Colombia,COL,2035,0.010432294755940128
1425,Colombia,COL,2036,0.010432294755940128
1426,Colombia,COL,2037,0.010432294755940128
1427,Colombia,COL,2038,0.010432294755940128
1428,Colombia,COL,2039,0.010432294755940128
1429,Colombia,COL,2040,0.010432294755940128
1430,Colombia,COL,2041,0.010432294755940128
1431,Colombia,COL,2042,0.010432294755940128
1432,Colombia,COL,2043,0.010432294755940128
1433,Colombia,COL,2044,0.010432294755940128
1434,Colombia,COL,2045,0.010432294755940128
1435,Colombia,COL,2046,0.010432294755940128
1436,Colombia,COL,2047,0.010432294755940128
1437,Colombia,COL,2048,0.010432294755940128
1438,Colombia,COL,2049,0.010432294755940128
1439,Colombia,COL,2050,0.010432294755940128
1449,Comoros,COM,2020,0.010976187075542519
1450,Comoros,COM,2021,0.010976187075542519
1451,Comoros,COM,2022,0.010976187075542519
1452,Comoros,COM,2023,0.010976187075542519
1453,Comoros,COM,2024,0.010976187075542519
1454,Comoros,COM,2025,0.010976187075542519
1455,Comoros,COM,2026,0.010976187075542519
1456,Comoros,COM,2027,0.010976187075542519
1457,Comoros,COM,2028,0.010976187075542519
1458,Comoros,COM,2029,0.010976187075542519
1459,Comoros,COM,2030,0.010976187075542519
1460,Comoros,COM,2031,0.010976187075542519
1461,Comoros,COM,2032,0.010976187075542519
1462,Comoros,COM,2033,0.010976187075542519
1463,Comoros,COM,2034,0.010976187075542519
1464,Comoros,COM,2035,0.010976187075542519
1465,Comoros,COM,2036,0.010976187075542519
1466,Comoros,COM,2037,0.010976187075542519
1467,Comoros,COM,2038,0.010976187075542519
1468,Comoros,COM,2039,0.010976187075542519
1469,Comoros,COM,2040,0.010976187075542519
1470,Comoros,COM,2041,0.010976187075542519
1471,Comoros,COM,2042,0.010976187075542519
1472,Comoros,COM,2043,0.010976187075542519
1473,Comoros,COM,2044,0.010976187075542519
1474,Comoros,COM,2045,0.010976187075542519
1475,Comoros,COM,2046,0.010976187075542519
1476,Comoros,COM,2047,0.010976187075542519
1477,Comoros,COM,2048,0.010976187075542519
1478,Comoros,COM,2049,0.010976187075542519
1479,Comoros,COM,2050,0.010976187075542519
1489,"Congo, Dem. Rep.",COD,2020,0.010976187075542519
1490,"Congo, Dem. Rep.",COD,2021,0.010976187075542519
1491,"Congo, Dem. Rep.",COD,2022,0.010976187075542519
1492,"Congo, Dem. Rep.",COD,2023,0.010976187075542519
1493,"Congo, Dem. Rep.",COD,2024,0.010976187075542519
1494,"Congo, Dem. Rep.",COD,2025,0.010976187075542519
1495,"Congo, Dem. Rep.",COD,2026,0.010976187075542519
1496,"Congo, Dem. Rep.",COD,2027,0.010976187075542519
1497,"Congo, Dem. Rep.",COD,2028,0.010976187075542519
1498,"Congo, Dem. Rep.",COD,2029,0.010976187075542519
1499,"Congo, Dem. Rep.",COD,2030,0.010976187075542519
1500,"Congo, Dem. Rep.",COD,2031,0.010976187075542519
1501,"Congo, Dem. Rep.",COD,2032,0.010976187075542519
1502,"Congo, Dem. Rep.",COD,2033,0.010976187075542519
1503,"Congo, Dem. Rep.",COD,2034,0.010976187075542519
1504,"Congo, Dem. Rep.",COD,2035,0.010976187075542519
1505,"Congo, Dem. Rep.",COD,2036,0.010976187075542519
1506,"Congo, Dem. Rep.",COD,2037,0.010976187075542519
1507,"Congo, Dem. Rep.",COD,2038,0.010976187075542519
1508,"Congo, Dem. Rep.",COD,2039,0.010976187075542519
1509,"Congo, Dem. Rep.",COD,2040,0.010976187075542519
1510,"Congo, Dem. Rep.",COD,2041,0.010976187075542519
1511,"Congo, Dem. Rep.",COD,2042,0.010976187075542519
1512,"Congo, Dem. Rep.",COD,2043,0.010976187075542519
1513,"Congo, Dem. Rep.",COD,2044,0.010976187075542519
1514,"Congo, Dem. Rep.",COD,2045,0.010976187075542519
1515,"Congo, Dem. Rep.",COD,2046,0.010976187075542519
1516,"Congo, Dem. Rep.",COD,2047,0.010976187075542519
1517,"Congo, Dem. Rep.",COD,2048,0.010976187075542519
1518,"Congo, Dem. Rep.",COD,2049,0.010976187075542519
1519,"Congo, Dem. Rep.",COD,2050,0.010976187075542519
1529,"Congo, Rep.",COG,2020,0.010976187075542519
1530,"Congo, Rep.",COG,2021,0.010976187075542519
1531,"Congo, Rep.",COG,2022,0.010976187075542519
1532,"Congo, Rep.",COG,2023,0.010976187075542519
1533,"Congo, Rep.",COG,2024,0.010976187075542519
1534,"Congo, Rep.",COG,2025,0.010976187075542519
1535,"Congo, Rep.",COG,2026,0.010976187075542519
1536,"Congo, Rep.",COG,2027,0.010976187075542519
1537,"Congo, Rep.",COG,2028,0.010976187075542519
1538,"Congo, Rep.",COG,2029,0.010976187075542519
1539,"Congo, Rep.",COG,2030,0.010976187075542519
1540,"Congo, Rep.",COG,2031,0.010976187075542519
1541,"Congo, Rep.",COG,2032,0.010976187075542519
1542,"Congo, Rep.",COG,2033,0.010976187075542519
1543,"Congo, Rep.",COG,2034,0.010976187075542519
1544,"Congo, Rep.",COG,2035,0.010976187075542519
1545,"Congo, Rep.",COG,2036,0.010976187075542519
1546,"Congo, Rep.",COG,2037,0.010976187075542519
1547,"Congo, Rep.",COG,2038,0.010976187075542519
1548,"Congo, Rep.",COG,2039,0.010976187075542519
1549,"Congo, Rep.",COG,2040,0.010976187075542519
1550,"Congo, Rep.",COG,2041,0.010976187075542519
1551,"Congo, Rep.",COG,2042,0.010976187075542519
1552,"Congo, Rep.",COG,2043,0.010976187075542519
1553,"Congo, Rep.",COG,2044,0.010976187075542519
1554,"Congo, Rep.",COG,2045,0.010976187075542519
1555,"Congo, Rep.",COG,2046,0.010976187075542519
1556,"Congo, Rep.",COG,2047,0.010976187075542519
1557,"Congo, Rep.",COG,2048,0.010976187075542519
1558,"Congo, Rep.",COG,2049,0.010976187075542519
1559,"Congo, Rep.",COG,2050,0.010976187075542519
1569,Costa Rica,CRI,2020,0.010976187075542519
1570,Costa Rica,CRI,2021,0.010976187075542519
1571,Costa Rica,CRI,2022,0.010976187075542519
1572,Costa Rica,CRI,2023,0.010976187075542519
1573,Costa Rica,CRI,2024,0.010976187075542519
1574,Costa Rica,CRI,2025,0.010976187075542519
1575,Costa Rica,CRI,2026,0.010976187075542519
1576,Costa Rica,CRI,2027,0.010976187075542519
1577,Costa Rica,CRI,2028,0.010976187075542519
1578,Costa Rica,CRI,2029,0.010976187075542519
1579,Costa Rica,CRI,2030,0.010976187075542519
1580,Costa Rica,CRI,2031,0.010976187075542519
1581,Costa Rica,CRI,2032,0.010976187075542519
1582,Costa Rica,CRI,2033,0.010976187075542519
1583,Costa Rica,CRI,2034,0.010976187075542519
1584,Costa Rica,CRI,2035,0.010976187075542519
1585,Costa Rica,CRI,2036,0.010976187075542519
1586,Costa Rica,CRI,2037,0.010976187075542519
1587,Costa Rica,CRI,2038,0.010976187075542519
1588,Costa Rica,CRI,2039,0.010976187075542519
1589,Costa Rica,CRI,2040,0.010976187075542519
1590,Costa Rica,CRI,2041,0.010976187075542519
1591,Costa Rica,CRI,2042,0.010976187075542519
1592,Costa Rica,CRI,2043,0.010976187075542519
1593,Costa Rica,CRI,2044,0.010976187075542519
1594,Costa Rica,CRI,2045,0.010976187075542519
1595,Costa Rica,CRI,2046,0.010976187075542519
1596,Costa Rica,CRI,2047,0.010976187075542519
1597,Costa Rica,CRI,2048,0.010976187075542519
1598,Costa Rica,CRI,2049,0.010976187075542519
1599,Costa Rica,CRI,2050,0.010976187075542519
1609,Cote d'Ivoire,CIV,2020,0.010976187075542519
1610,Cote d'Ivoire,CIV,2021,0.010976187075542519
1611,Cote d'Ivoire,CIV,2022,0.010976187075542519
1612,Cote d'Ivoire,CIV,2023,0.010976187075542519
1613,Cote d'Ivoire,CIV,2024,0.010976187075542519
1614,Cote d'Ivoire,CIV,2025,0.010976187075542519
1615,Cote d'Ivoire,CIV,2026,0.010976187075542519
1616,Cote d'Ivoire,CIV,2027,0.010976187075542519
1617,Cote d'Ivoire,CIV,2028,0.010976187075542519
1618,Cote d'Ivoire,CIV,2029,0.010976187075542519
1619,Cote d'Ivoire,CIV,2030,0.010976187075542519
1620,Cote d'Ivoire,CIV,2031,0.010976187075542519
1621,Cote d'Ivoire,CIV,2032,0.010976187075542519
1622,Cote d'Ivoire,CIV,2033,0.010976187075542519
1623,Cote d'Ivoire,CIV,2034,0.010976187075542519
1624,Cote d'Ivoire,CIV,2035,0.010976187075542519
1625,Cote d'Ivoire,CIV,2036,0.010976187075542519
1626,Cote d'Ivoire,CIV,2037,0.010976187075542519
1627,Cote d'Ivoire,CIV,2038,0.010976187075542519
1628,Cote d'Ivoire,CIV,2039,0.010976187075542519
1629,Cote d'Ivoire,CIV,2040,0.010976187075542519
1630,Cote d'Ivoire,CIV,2041,0.010976187075542519
1631,Cote d'Ivoire,CIV,2042,0.010976187075542519
1632,Cote d'Ivoire,CIV,2043,0.010976187075542519
1633,Cote d'Ivoire,CIV,2044,0.010976187075542519
1634,Cote d'Ivoire,CIV,2045,0.010976187075542519
1635,Cote d'Ivoire,CIV,2046,0.010976187075542519
1636,Cote d'Ivoire,CIV,2047,0.010976187075542519
1637,Cote d'Ivoire,CIV,2048,0.010976187075542519
1638,Cote d'Ivoire,CIV,2049,0.010976187075542519
1639,Cote d'Ivoire,CIV,2050,0.010976187075542519
1649,Croatia,HRV,2020,0.005767597336767406
1650,Croatia,HRV,2021,0.005767597336767406
1651,Croatia,HRV,2022,0.005767597336767406
1652,Croatia,HRV,2023,0.005767597336767406
1653,Croatia,HRV,2024,0.005767597336767406
1654,Croatia,HRV,2025,0.005767597336767406
1655,Croatia,HRV,2026,0.005767597336767406
1656,Croatia,HRV,2027,0.005767597336767406
1657,Croatia,HRV,2028,0.005767597336767406
1658,Croatia,HRV,2029,0.005767597336767406
1659,Croatia,HRV,2030,0.005767597336767406
1660,Croatia,HRV,2031,0.005767597336767406
1661,Croatia,HRV,2032,0.005767597336767406
1662,Croatia,HRV,2033,0.005767597336767406
1663,Croatia,HRV,2034,0.005767597336767406
1664,Croatia,HRV,2035,0.005767597336767406
1665,Croatia,HRV,2036,0.005767597336767406
1666,Croatia,HRV,2037,0.005767597336767406
1667,Croatia,HRV,2038,0.005767597336767406
1668,Croatia,HRV,2039,0.005767597336767406
1669,Croatia,HRV,2040,0.005767597336767406
1670,Croatia,HRV,2041,0.005767597336767406
1671,Croatia,HRV,2042,0.005767597336767406
1672,Croatia,HRV,2043,0.005767597336767406
1673,Croatia,HRV,2044,0.005767597336767406
1674,Croatia,HRV,2045,0.005767597336767406
1675,Croatia,HRV,2046,0.005767597336767406
1676,Croatia,HRV,2047,0.005767597336767406
1677,Croatia,HRV,2048,0.005767597336767406
1678,Croatia,HRV,2049,0.005767597336767406
1679,Croatia,HRV,2050,0.005767597336767406
1689,Cuba,CUB,2020,0.010976187075542519
1690,Cuba,CUB,2021,0.010976187075542519
1691,Cuba,CUB,2022,0.010976187075542519
1692,Cuba,CUB,2023,0.010976187075542519
1693,Cuba,CUB,2024,0.010976187075542519
1694,Cuba,CUB,2025,0.010976187075542519
1695,Cuba,CUB,2026,0.010976187075542519
1696,Cuba,CUB,2027,0.010976187075542519
1697,Cuba,CUB,2028,0.010976187075542519
1698,Cuba,CUB,2029,0.010976187075542519
1699,Cuba,CUB,2030,0.010976187075542519
1700,Cuba,CUB,2031,0.010976187075542519
1701,Cuba,CUB,2032,0.010976187075542519
1702,Cuba,CUB,2033,0.010976187075542519
1703,Cuba,CUB,2034,0.010976187075542519
1704,Cuba,CUB,2035,0.010976187075542519
1705,Cuba,CUB,2036,0.010976187075542519
1706,Cuba,CUB,2037,0.010976187075542519
1707,Cuba,CUB,2038,0.010976187075542519
1708,Cuba,CUB,2039,0.010976187075542519
1709,Cuba,CUB,2040,0.010976187075542519
1710,Cuba,CUB,2041,0.010976187075542519
1711,Cuba,CUB,2042,0.010976187075542519
1712,Cuba,CUB,2043,0.010976187075542519
1713,Cuba,CUB,2044,0.010976187075542519
1714,Cuba,CUB,2045,0.010976187075542519
1715,Cuba,CUB,2046,0.010976187075542519
1716,Cuba,CUB,2047,0.010976187075542519
1717,Cuba,CUB,2048,0.010976187075542519
1718,Cuba,CUB,2049,0.010976187075542519
1719,Cuba,CUB,2050,0.010976187075542519
1729,Cyprus,CYP,2020,0.05237187394863744
1730,Cyprus,CYP,2021,0.05237187394863744
1731,Cyprus,CYP,2022,0.05237187394863744
1732,Cyprus,CYP,2023,0.05237187394863744
1733,Cyprus,CYP,2024,0.05237187394863744
1734,Cyprus,CYP,2025,0.05237187394863744
1735,Cyprus,CYP,2026,0.05237187394863744
1736,Cyprus,CYP,2027,0.05237187394863744
1737,Cyprus,CYP,2028,0.05237187394863744
1738,Cyprus,CYP,2029,0.05237187394863744
1739,Cyprus,CYP,2030,0.05237187394863744
1740,Cyprus,CYP,2031,0.05237187394863744
1741,Cyprus,CYP,2032,0.05237187394863744
1742,Cyprus,CYP,2033,0.05237187394863744
1743,Cyprus,CYP,2034,0.05237187394863744
1744,Cyprus,CYP,2035,0.05237187394863744
1745,Cyprus,CYP,2036,0.05237187394863744
1746,Cyprus,CYP,2037,0.05237187394863744
1747,Cyprus,CYP,2038,0.05237187394863744
1748,Cyprus,CYP,2039,0.05237187394863744
1749,Cyprus,CYP,2040,0.05237187394863744
1750,Cyprus,CYP,2041,0.05237187394863744
1751,Cyprus,CYP,2042,0.05237187394863744
1752,Cyprus,CYP,2043,0.05237187394863744
1753,Cyprus,CYP,2044,0.05237187394863744
1754,Cyprus,CYP,2045,0.05237187394863744
1755,Cyprus,CYP,2046,0.05237187394863744
1756,Cyprus,CYP,2047,0.05237187394863744
1757,Cyprus,CYP,2048,0.05237187394863744
1758,Cyprus,CYP,2049,0.05237187394863744
1759,Cyprus,CYP,2050,0.05237187394863744
1769,Czech Republic,CZE,2020,0.021952374151085037
1770,Czech Republic,CZE,2021,0.021952374151085037
1771,Czech Republic,CZE,2022,0.021952374151085037
1772,Czech Republic,CZE,2023,0.021952374151085037
1773,Czech Republic,CZE,2024,0.021952374151085037
1774,Czech Republic,CZE,2025,0.021952374151085037
1775,Czech Republic,CZE,2026,0.021952374151085037
1776,Czech Republic,CZE,2027,0.021952374151085037
1777,Czech Republic,CZE,2028,0.021952374151085037
1778,Czech Republic,CZE,2029,0.021952374151085037
1779,Czech Republic,CZE,2030,0.021952374151085037
1780,Czech Republic,CZE,2031,0.021952374151085037
1781,Czech Republic,CZE,2032,0.021952374151085037
1782,Czech Republic,CZE,2033,0.021952374151085037
1783,Czech Republic,CZE,2034,0.021952374151085037
1784,Czech Republic,CZE,2035,0.021952374151085037
1785,Czech Republic,CZE,2036,0.021952374151085037
1786,Czech Republic,CZE,2037,0.021952374151085037
1787,Czech Republic,CZE,2038,0.021952374151085037
1788,Czech Republic,CZE,2039,0.021952374151085037
1789,Czech Republic,CZE,2040,0.021952374151085037
1790,Czech Republic,CZE,2041,0.021952374151085037
1791,Czech Republic,CZE,2042,0.021952374151085037
1792,Czech Republic,CZE,2043,0.021952374151085037
1793,Czech Republic,CZE,2044,0.021952374151085037
1794,Czech Republic,CZE,2045,0.021952374151085037
1795,Czech Republic,CZE,2046,0.021952374151085037
1796,Czech Republic,CZE,2047,0.021952374151085037
1797,Czech Republic,CZE,2048,0.021952374151085037
1798,Czech Republic,CZE,2049,0.021952374151085037
1799,Czech Republic,CZE,2050,0.021952374151085037
1809,Denmark,DNK,2020,0.006102212051868803
1810,Denmark,DNK,2021,0.006102212051868803
1811,Denmark,DNK,2022,0.006102212051868803
1812,Denmark,DNK,2023,0.006102212051868803
1813,Denmark,DNK,2024,0.006102212051868803
1814,Denmark,DNK,2025,0.006102212051868803
1815,Denmark,DNK,2026,0.006102212051868803
1816,Denmark,DNK,2027,0.006102212051868803
1817,Denmark,DNK,2028,0.006102212051868803
1818,Denmark,DNK,2029,0.006102212051868803
1819,Denmark,DNK,2030,0.006102212051868803
1820,Denmark,DNK,2031,0.006102212051868803
1821,Denmark,DNK,2032,0.006102212051868803
1822,Denmark,DNK,2033,0.006102212051868803
1823,Denmark,DNK,2034,0.006102212051868803
1824,Denmark,DNK,2035,0.006102212051868803
1825,Denmark,DNK,2036,0.006102212051868803
1826,Denmark,DNK,2037,0.006102212051868803
1827,Denmark,DNK,2038,0.006102212051868803
1828,Denmark,DNK,2039,0.006102212051868803
1829,Denmark,DNK,2040,0.006102212051868803
1830,Denmark,DNK,2041,0.006102212051868803
1831,Denmark,DNK,2042,0.006102212051868803
1832,Denmark,DNK,2043,0.006102212051868803
1833,Denmark,DNK,2044,0.006102212051868803
1834,Denmark,DNK,2045,0.006102212051868803
1835,Denmark,DNK,2046,0.006102212051868803
1836,Denmark,DNK,2047,0.006102212051868803
1837,Denmark,DNK,2048,0.006102212051868803
1838,Denmark,DNK,2049,0.006102212051868803
1839,Denmark,DNK,2050,0.006102212051868803
1849,Djibouti,DJI,2020,0.010976187075542519
1850,Djibouti,DJI,2021,0.010976187075542519
1851,Djibouti,DJI,2022,0.010976187075542519
1852,Djibouti,DJI,2023,0.010976187075542519
1853,Djibouti,DJI,2024,0.010976187075542519
1854,Djibouti,DJI,2025,0.010976187075542519
1855,Djibouti,DJI,2026,0.010976187075542519
1856,Djibouti,DJI,2027,0.010976187075542519
1857,Djibouti,DJI,2028,0.010976187075542519
1858,Djibouti,DJI,2029,0.010976187075542519
1859,Djibouti,DJI,2030,0.010976187075542519
1860,Djibouti,DJI,2031,0.010976187075542519
1861,Djibouti,DJI,2032,0.010976187075542519
1862,Djibouti,DJI,2033,0.010976187075542519
1863,Djibouti,DJI,2034,0.010976187075542519
1864,Djibouti,DJI,2035,0.010976187075542519
1865,Djibouti,DJI,2036,0.010976187075542519
1866,Djibouti,DJI,2037,0.010976187075542519
1867,Djibouti,DJI,2038,0.010976187075542519
1868,Djibouti,DJI,2039,0.010976187075542519
1869,Djibouti,DJI,2040,0.010976187075542519
1870,Djibouti,DJI,2041,0.010976187075542519
1871,Djibouti,DJI,2042,0.010976187075542519
1872,Djibouti,DJI,2043,0.010976187075542519
1873,Djibouti,DJI,2044,0.010976187075542519
1874,Djibouti,DJI,2045,0.010976187075542519
1875,Djibouti,DJI,2046,0.010976187075542519
1876,Djibouti,DJI,2047,0.010976187075542519
1877,Djibouti,DJI,2048,0.010976187075542519
1878,Djibouti,DJI,2049,0.010976187075542519
1879,Djibouti,DJI,2050,0.010976187075542519
1889,Dominican Republic,DOM,2020,0.010976187075542519
1890,Dominican Republic,DOM,2021,0.010976187075542519
1891,Dominican Republic,DOM,2022,0.010976187075542519
1892,Dominican Republic,DOM,2023,0.010976187075542519
1893,Dominican Republic,DOM,2024,0.010976187075542519
1894,Dominican Republic,DOM,2025,0.010976187075542519
1895,Dominican Republic,DOM,2026,0.010976187075542519
1896,Dominican Republic,DOM,2027,0.010976187075542519
1897,Dominican Republic,DOM,2028,0.010976187075542519
1898,Dominican Republic,DOM,2029,0.010976187075542519
1899,Dominican Republic,DOM,2030,0.010976187075542519
1900,Dominican Republic,DOM,2031,0.010976187075542519
1901,Dominican Republic,DOM,2032,0.010976187075542519
1902,Dominican Republic,DOM,2033,0.010976187075542519
1903,Dominican Republic,DOM,2034,0.010976187075542519
1904,Dominican Republic,DOM,2035,0.010976187075542519
1905,Dominican Republic,DOM,2036,0.010976187075542519
1906,Dominican Republic,DOM,2037,0.010976187075542519
1907,Dominican Republic,DOM,2038,0.010976187075542519
1908,Dominican Republic,DOM,2039,0.010976187075542519
1909,Dominican Republic,DOM,2040,0.010976187075542519
1910,Dominican Republic,DOM,2041,0.010976187075542519
1911,Dominican Republic,DOM,2042,0.010976187075542519
1912,Dominican Republic,DOM,2043,0.010976187075542519
1913,Dominican Republic,DOM,2044,0.010976187075542519
1914,Dominican Republic,DOM,2045,0.010976187075542519
1915,Dominican Republic,DOM,2046,0.010976187075542519
1916,Dominican Republic,DOM,2047,0.010976187075542519
1917,Dominican Republic,DOM,2048,0.010976187075542519
1918,Dominican Republic,DOM,2049,0.010976187075542519
1919,Dominican Republic,DOM,2050,0.010976187075542519
1929,Ecuador,ECU,2020,0.010976187075542519
1930,Ecuador,ECU,2021,0.010976187075542519
1931,Ecuador,ECU,2022,0.010976187075542519
1932,Ecuador,ECU,2023,0.010976187075542519
1933,Ecuador,ECU,2024,0.010976187075542519
1934,Ecuador,ECU,2025,0.010976187075542519
1935,Ecuador,ECU,2026,0.010976187075542519
1936,Ecuador,ECU,2027,0.010976187075542519
1937,Ecuador,ECU,2028,0.010976187075542519
1938,Ecuador,ECU,2029,0.010976187075542519
1939,Ecuador,ECU,2030,0.010976187075542519
1940,Ecuador,ECU,2031,0.010976187075542519
1941,Ecuador,ECU,2032,0.010976187075542519
1942,Ecuador,ECU,2033,0.010976187075542519
1943,Ecuador,ECU,2034,0.010976187075542519
1944,Ecuador,ECU,2035,0.010976187075542519
1945,Ecuador,ECU,2036,0.010976187075542519
1946,Ecuador,ECU,2037,0.010976187075542519
1947,Ecuador,ECU,2038,0.010976187075542519
1948,Ecuador,ECU,2039,0.010976187075542519
1949,Ecuador,ECU,2040,0.010976187075542519
1950,Ecuador,ECU,2041,0.010976187075542519
1951,Ecuador,ECU,2042,0.010976187075542519
1952,Ecuador,ECU,2043,0.010976187075542519
1953,Ecuador,ECU,2044,0.010976187075542519
1954,Ecuador,ECU,2045,0.010976187075542519
1955,Ecuador,ECU,2046,0.010976187075542519
1956,Ecuador,ECU,2047,0.010976187075542519
1957,Ecuador,ECU,2048,0.010976187075542519
1958,Ecuador,ECU,2049,0.010976187075542519
1959,Ecuador,ECU,2050,0.010976187075542519
1969,"Egypt, Arab Rep.",EGY,2020,0.010976187075542519
1970,"Egypt, Arab Rep.",EGY,2021,0.010976187075542519
1971,"Egypt, Arab Rep.",EGY,2022,0.010976187075542519
1972,"Egypt, Arab Rep.",EGY,2023,0.010976187075542519
1973,"Egypt, Arab Rep.",EGY,2024,0.010976187075542519
1974,"Egypt, Arab Rep.",EGY,2025,0.010976187075542519
1975,"Egypt, Arab Rep.",EGY,2026,0.010976187075542519
1976,"Egypt, Arab Rep.",EGY,2027,0.010976187075542519
1977,"Egypt, Arab Rep.",EGY,2028,0.010976187075542519
1978,"Egypt, Arab Rep.",EGY,2029,0.010976187075542519
1979,"Egypt, Arab Rep.",EGY,2030,0.010976187075542519
1980,"Egypt, Arab Rep.",EGY,2031,0.010976187075542519
1981,"Egypt, Arab Rep.",EGY,2032,0.010976187075542519
1982,"Egypt, Arab Rep.",EGY,2033,0.010976187075542519
1983,"Egypt, Arab Rep.",EGY,2034,0.010976187075542519
1984,"Egypt, Arab Rep.",EGY,2035,0.010976187075542519
1985,"Egypt, Arab Rep.",EGY,2036,0.010976187075542519
1986,"Egypt, Arab Rep.",EGY,2037,0.010976187075542519
1987,"Egypt, Arab Rep.",EGY,2038,0.010976187075542519
1988,"Egypt, Arab Rep.",EGY,2039,0.010976187075542519
1989,"Egypt, Arab Rep.",EGY,2040,0.010976187075542519
1990,"Egypt, Arab Rep.",EGY,2041,0.010976187075542519
1991,"Egypt, Arab Rep.",EGY,2042,0.010976187075542519
1992,"Egypt, Arab Rep.",EGY,2043,0.010976187075542519
1993,"Egypt, Arab Rep.",EGY,2044,0.010976187075542519
1994,"Egypt, Arab Rep.",EGY,2045,0.010976187075542519
1995,"Egypt, Arab Rep.",EGY,2046,0.010976187075542519
1996,"Egypt, Arab Rep.",EGY,2047,0.010976187075542519
1997,"Egypt, Arab Rep.",EGY,2048,0.010976187075542519
1998,"Egypt, Arab Rep.",EGY,2049,0.010976187075542519
1999,"Egypt, Arab Rep.",EGY,2050,0.010976187075542519
2009,El Salvador,SLV,2020,0.010976187075542519
2010,El Salvador,SLV,2021,0.010976187075542519
2011,El Salvador,SLV,2022,0.010976187075542519
2012,El Salvador,SLV,2023,0.010976187075542519
2013,El Salvador,SLV,2024,0.010976187075542519
2014,El Salvador,SLV,2025,0.010976187075542519
2015,El Salvador,SLV,2026,0.010976187075542519
2016,El Salvador,SLV,2027,0.010976187075542519
2017,El Salvador,SLV,2028,0.010976187075542519
2018,El Salvador,SLV,2029,0.010976187075542519
2019,El Salvador,SLV,2030,0.010976187075542519
2020,El Salvador,SLV,2031,0.010976187075542519
2021,El Salvador,SLV,2032,0.010976187075542519
2022,El Salvador,SLV,2033,0.010976187075542519
2023,El Salvador,SLV,2034,0.010976187075542519
2024,El Salvador,SLV,2035,0.010976187075542519
2025,El Salvador,SLV,2036,0.010976187075542519
2026,El Salvador,SLV,2037,0.010976187075542519
2027,El Salvador,SLV,2038,0.010976187075542519
2028,El Salvador,SLV,2039,0.010976187075542519
2029,El Salvador,SLV,2040,0.010976187075542519
2030,El Salvador,SLV,2041,0.010976187075542519
2031,El Salvador,SLV,2042,0.010976187075542519
2032,El Salvador,SLV,2043,0.010976187075542519
2033,El Salvador,SLV,2044,0.010976187075542519
2034,El Salvador,SLV,2045,0.010976187075542519
2035,El Salvador,SLV,2046,0.010976187075542519
2036,El Salvador,SLV,2047,0.010976187075542519
2037,El Salvador,SLV,2048,0.010976187075542519
2038,El Salvador,SLV,2049,0.010976187075542519
2039,El Salvador,SLV,2050,0.010976187075542519
2049,Equatorial Guinea,GNQ,2020,0.010976187075542519
2050,Equatorial Guinea,GNQ,2021,0.010976187075542519
2051,Equatorial Guinea,GNQ,2022,0.010976187075542519
2052,Equatorial Guinea,GNQ,2023,0.010976187075542519
2053,Equatorial Guinea,GNQ,2024,0.010976187075542519
2054,Equatorial Guinea,GNQ,2025,0.010976187075542519
2055,Equatorial Guinea,GNQ,2026,0.010976187075542519
2056,Equatorial Guinea,GNQ,2027,0.010976187075542519
2057,Equatorial Guinea,GNQ,2028,0.010976187075542519
2058,Equatorial Guinea,GNQ,2029,0.010976187075542519
2059,Equatorial Guinea,GNQ,2030,0.010976187075542519
2060,Equatorial Guinea,GNQ,2031,0.010976187075542519
2061,Equatorial Guinea,GNQ,2032,0.010976187075542519
2062,Equatorial Guinea,GNQ,2033,0.010976187075542519
2063,Equatorial Guinea,GNQ,2034,0.010976187075542519
2064,Equatorial Guinea,GNQ,2035,0.010976187075542519
2065,Equatorial Guinea,GNQ,2036,0.010976187075542519
2066,Equatorial Guinea,GNQ,2037,0.010976187075542519
2067,Equatorial Guinea,GNQ,2038,0.010976187075542519
2068,Equatorial Guinea,GNQ,2039,0.010976187075542519
2069,Equatorial Guinea,GNQ,2040,0.010976187075542519
2070,Equatorial Guinea,GNQ,2041,0.010976187075542519
2071,Equatorial Guinea,GNQ,2042,0.010976187075542519
