Year,prodinit_ippu_metals_tonne,iso_code3
2040,41421404.6023068,"POL"
2041,42798043.4765253,"POL"
2042,44220434.8936189,"POL"
2043,45690099.4376845,"POL"
2044,47208608.2293763,"POL"
2045,48777584.6054863,"POL"
2046,50398705.8543455,"POL"
2047,52073705.0089018,"POL"
2048,53804372.6993898,"POL"
2049,55592559.0675749,"POL"
2050,57440175.7446166,"POL"
2021,5956364,"PRT"
2022,6015991.9425232,"PRT"
2023,6076216.80819105,"PRT"
2024,6137044.57267913,"PRT"
2025,6198481.27148431,"PRT"
2026,6260533.00052357,"PRT"
2027,6323205.91673886,"PRT"
2028,6386506.23870804,"PRT"
2029,6450440.24726188,"PRT"
2030,6515014.28610723,"PRT"
2031,6580234.76245653,"PRT"
2032,6646108.14766349,"PRT"
2033,6712640.97786525,"PRT"
2034,6779839.85463084,"PRT"
2035,6847711.44561628,"PRT"
2036,6916262.48522613,"PRT"
2037,6985499.77528167,"PRT"
2038,7055430.18569586,"PRT"
2039,7126060.65515494,"PRT"
2040,7197398.19180689,"PRT"
2041,7269449.87395688,"PRT"
2042,7342222.85076951,"PRT"
2043,7415724.34297821,"PRT"
2044,7489961.64360171,"PRT"
2045,7564942.11866765,"PRT"
2046,7640673.20794346,"PRT"
2047,7717162.42567458,"PRT"
2048,7794417.36133001,"PRT"
2049,7872445.68035537,"PRT"
2050,7951255.12493351,"PRT"
2021,489947.7,"PRY"
2022,530810.866816824,"PRY"
2023,575082.149239252,"PRY"
2024,623045.794742111,"PRY"
2025,675009.757926483,"PRY"
2026,731307.677767996,"PRY"
2027,792301.019773802,"PRY"
2028,858381.396802118,"PRY"
2029,929973.083445373,"PRY"
2030,1007535.74012074,"PRY"
2031,1091567.36435832,"PRY"
2032,1182607.48823598,"PRY"
2033,1281240.64249022,"PRY"
2034,1388100.10954471,"PRY"
2035,1503871.98955308,"PRY"
2036,1629299.60556241,"PRY"
2037,1765188.27608109,"PRY"
2038,1912410.48569367,"PRY"
2039,2071911.48692124,"PRY"
2040,2244715.36929431,"PRY"
2041,2431931.63460541,"PRY"
2042,2634762.3205582,"PRY"
2043,2854509.7185512,"PRY"
2044,3092584.73514869,"PRY"
2045,3350515.95092446,"PRY"
2046,3629959.43484133,"PRY"
2047,3932709.37718053,"PRY"
2048,4260709.60929065,"PRY"
2049,4616066.08411947,"PRY"
2050,5001060.39766121,"PRY"
2021,322315.3,"PSE"
2022,347099.435079113,"PSE"
2023,373789.323163497,"PSE"
2024,402531.505357189,"PSE"
2025,433483.790906065,"PSE"
2026,466816.123651119,"PSE"
2027,502711.515106869,"PSE"
2028,541367.049287947,"PSE"
2029,582994.964800904,"PSE"
2030,627823.820142455,"PSE"
2031,676099.748602244,"PSE"
2032,728087.809660198,"PSE"
2033,784073.444298312,"PSE"
2034,844364.04221729,"PSE"
2035,909290.629562848,"PSE"
2036,979209.686428152,"PSE"
2037,1054505.10411143,"PSE"
2038,1135590.29287508,"PSE"
2039,1222910.45177894,"PSE"
2040,1316945.01305031,"PSE"
2041,1418210.27441148,"PSE"
2042,1527262.23381769,"PSE"
2043,1644699.64216959,"PSE"
2044,1771167.2907612,"PSE"
2045,1907359.55151312,"PSE"
2046,2054024.18942866,"PSE"
2047,2211966.46820527,"PSE"
2048,2382053.57154312,"PSE"
2049,2565219.36442608,"PSE"
2050,2762469.520517,"PSE"
2021,58034.35,"PYF"
2022,58888.2582042418,"PYF"
2023,59754.7306781148,"PYF"
2024,60633.9522902859,"PYF"
2025,61526.1106295501,"PYF"
2026,62431.3960448543,"PYF"
2027,63350.0016859095,"PYF"
2028,64282.1235444007,"PYF"
2029,65227.9604958036,"PYF"
2030,66187.7143418159,"PYF"
2031,67161.5898534136,"PYF"
2032,68149.7948145401,"PYF"
2033,69152.5400664388,"PYF"
2034,70170.0395526378,"PYF"
2035,71202.510364596,"PYF"
2036,72250.1727880218,"PYF"
2037,73313.2503498723,"PYF"
2038,74391.9698660449,"PYF"
2039,75486.5614897699,"PYF"
2040,76597.2587607157,"PYF"
2041,77724.2986548165,"PYF"
2042,78867.9216348324,"PYF"
2043,80028.3717016546,"PYF"
2044,81205.8964463645,"PYF"
2045,82400.7471030593,"PYF"
2046,83613.178602455,"PYF"
2047,84843.4496262775,"PYF"
2048,86091.8226624544,"PYF"
2049,87358.5640611191,"PYF"
2050,88643.9440914386,"PYF"
2021,1703370,"QAT"
2022,1716817.08753474,"QAT"
2023,1730370.33178421,"QAT"
2024,1744030.57079219,"QAT"
2025,1757798.64921831,"QAT"
2026,1771675.4183903,"QAT"
2027,1785661.73635659,"QAT"
2028,1799758.4679394,"QAT"
2029,1813966.48478822,"QAT"
2030,1828286.66543367,"QAT"
2031,1842719.89534184,"QAT"
2032,1857267.06696907,"QAT"
2033,1871929.07981708,"QAT"
2034,1886706.84048865,"QAT"
2035,1901601.26274361,"QAT"
2036,1916613.26755542,"QAT"
2037,1931743.78316804,"QAT"
2038,1946993.74515337,"QAT"
2039,1962364.09646909,"QAT"
2040,1977855.78751699,"QAT"
2041,1993469.77620167,"QAT"
2042,2009207.02798986,"QAT"
2043,2025068.51597003,"QAT"
2044,2041055.22091265,"QAT"
2045,2057168.13133073,"QAT"
2046,2073408.24354104,"QAT"
2047,2089776.56172567,"QAT"
2048,2106274.09799411,"QAT"
2049,2122901.87244586,"QAT"
2050,2139660.9132335,"QAT"
2021,8277176,"ROU"
2022,8506341.49944615,"ROU"
2023,8741851.77471154,"ROU"
2024,8983882.49002265,"ROU"
2025,9232614.17312224,"ROU"
2026,9488232.34992277,"ROU"
2027,9750927.68288792,"ROU"
2028,10020896.1132454,"ROU"
2029,10298339.0071369,"ROU"
2030,10583463.3058152,"ROU"
2031,10876481.6799982,"ROU"
2032,11177612.6884984,"ROU"
2033,11487080.9412425,"ROU"
2034,11805117.2668055,"ROU"
2035,12131958.8845829,"ROU"
2036,12467849.5817295,"ROU"
2037,12813039.8949978,"ROU"
2038,13167787.2976095,"ROU"
2039,13532356.3913025,"ROU"
2040,13907019.1036933,"ROU"
2041,14292054.891105,"ROU"
2042,14687750.9470101,"ROU"
2043,15094402.4162445,"ROU"
2044,15512312.6151529,"ROU"
2045,15941793.2578282,"ROU"
2046,16383164.6886154,"ROU"
2047,16836756.1210526,"ROU"
2048,17302905.8834273,"ROU"
2049,17781961.6711314,"ROU"
2050,18274280.8060027,"ROU"
2021,48482410,"RUS"
2022,49599042.3175488,"RUS"
2023,50741392.5755339,"RUS"
2024,51910053.1018417,"RUS"
2025,53105629.8666764,"RUS"
2026,54328742.7967662,"RUS"
2027,55580026.0968056,"RUS"
2028,56860128.5783014,"RUS"
2029,58169713.9959922,"RUS"
2030,59509461.3920167,"RUS"
2031,60880065.4480083,"RUS"
2032,62282236.8452992,"RUS"
2033,63716702.6334208,"RUS"
2034,65184206.6070913,"RUS"
2035,66685509.6918855,"RUS"
2036,68221390.3387875,"RUS"
2037,69792644.9278312,"RUS"
2038,71400088.1810363,"RUS"
2039,73044553.5848554,"RUS"
2040,74726893.8223513,"RUS"
2041,76447981.2153269,"RUS"
2042,78208708.1766391,"RUS"
2043,80009987.6729301,"RUS"
2044,81852753.6980157,"RUS"
2045,83737961.7571771,"RUS"
2046,85666589.362606,"RUS"
2047,87639636.5402621,"RUS"
2048,89658126.3484025,"RUS"
2049,91723105.4080552,"RUS"
2050,93835644.4457096,"RUS"
2021,121565,"RWA"
2022,125976.763810026,"RWA"
2023,130548.636696806,"RWA"
2024,135286.429242582,"RWA"
2025,140196.162903752,"RWA"
2026,145284.077663784,"RWA"
2027,150556.639963872,"RWA"
2028,156020.550921399,"RWA"
2029,161682.754846669,"RWA"
2030,167550.448068714,"RWA"
2031,173631.088081409,"RWA"
2032,179932.403021508,"RWA"
2033,186462.401490651,"RWA"
2034,193229.38273383,"RWA"
2035,200241.947187241,"RWA"
2036,207509.007408932,"RWA"
2037,215039.799406146,"RWA"
2038,222843.894373738,"RWA"
2039,230931.21085861,"RWA"
2040,239312.027365595,"RWA"
2041,247996.995420838,"RWA"
2042,256997.153109259,"RWA"
2043,266323.939103314,"RWA"
2044,275989.207200873,"RWA"
2045,286005.241390703,"RWA"
2046,296384.771464699,"RWA"
2047,307140.989196702,"RWA"
2048,318287.565108467,"RWA"
2049,329838.665844099,"RWA"
2050,341808.97217502,"RWA"
2021,14314800,"SAU"
2022,15300816.3502644,"SAU"
2023,16354750.3971078,"SAU"
2024,17481280.3728002,"SAU"
2025,18685406.7504748,"SAU"
2026,19972474.4403698,"SAU"
2027,21348196.5149669,"SAU"
2028,22818679.5683393,"SAU"
2029,24390450.8222741,"SAU"
2030,26070487.0994895,"SAU"
2031,27866245.7925522,"SAU"
2032,29785697.9659631,"SAU"
2033,31837363.7383439,"SAU"
2034,34030350.1017805,"SAU"
2035,36374391.3461973,"SAU"
2036,38879892.2681987,"SAU"
2037,41557974.356175,"SAU"
2038,44420525.1566791,"SAU"
2039,47480251.0412054,"SAU"
2040,50750733.6075903,"SAU"
2041,54246489.9663936,"SAU"
2042,57983037.1798592,"SAU"
2043,61976961.1394905,"SAU"
2044,66245990.1879745,"SAU"
2045,70809073.8122513,"SAU"
2046,75686466.7570328,"SAU"
2047,80899818.9321367,"SAU"
2048,86472271.5127188,"SAU"
2049,92428559.658976,"SAU"
2050,98795122.3112757,"SAU"
2021,42972980,"SDN"
2022,117715629.898742,"SDN"
2023,322457728.611273,"SDN"
2024,883306548.421674,"SDN"
2025,2419636402.71494,"SDN"
2026,6628095684.11398,"SDN"
2027,18156303297.6678,"SDN"
2028,49735454216.0579,"SDN"
2029,136240035514.021,"SDN"
2030,373201523328.38,"SDN"
2031,1022308725105.18,"SDN"
2032,2800404243008.89,"SDN"
2033,7671130776522.88,"SDN"
2034,21013483156020.8,"SDN"
2035,57562110099825.4,"SDN"
2036,157679547676277,"SDN"
2037,431930652164726,"SDN"
2038,1183185080302674,"SDN"
2039,3241091891105134,"SDN"
2040,8878303843976993,"SDN"
2041,24320285198424124,"SDN"
2042,66620413372532056,"SDN"
2043,182492904244997664,"SDN"
2044,499901733025048512,"SDN"
2045,1369377860006833408,"SDN"
2046,3751128671088112128,"SDN"
2047,10275444578159785984,"SDN"
2048,28147464546505609216,"SDN"
2049,77104183120286793738,"SDN"
2050,2.11211032696186e+20,"SDN"
2021,720741,"SEN"
2022,772697.290419529,"SEN"
2023,828398.970811542,"SEN"
2024,888116.036318739,"SEN"
2025,952137.945311313,"SEN"
2026,1020775.02243895,"SEN"
2027,1094359.96282508,"SEN"
2028,1173249.44469449,"SEN"
2029,1257825.85825095,"SEN"
2030,1348499.15918496,"SEN"
2031,1445708.85579596,"SEN"
2032,1549926.13936081,"SEN"
2033,1661656.16807494,"SEN"
2034,1781440.51563655,"SEN"
2035,1909859.79634284,"SEN"
2036,2047536.47942229,"SEN"
2037,2195137.90624475,"SEN"
2038,2353379.52503398,"SEN"
2039,2523028.35876209,"SEN"
2040,2704906.72303518,"SEN"
2041,2899896.21199134,"SEN"
2042,3108941.97153147,"SEN"
2043,3333057.28059583,"SEN"
2044,3573328.46269253,"SEN"
2045,3830920.15148507,"SEN"
2046,4107080.93596185,"SEN"
2047,4403149.41255101,"SEN"
2048,4720560.67351587,"SEN"
2049,5060853.2630816,"SEN"
2050,5425676.63501034,"SEN"
2021,2152736,"SGP"
2022,2158952.39676223,"SGP"
2023,2165186.74444307,"SGP"
2024,2171439.09487888,"SGP"
2025,2177709.50005573,"SGP"
2026,2183998.0121098,"SGP"
2027,2190304.68332782,"SGP"
2028,2196629.56614752,"SGP"
2029,2202972.71315804,"SGP"
2030,2209334.17710037,"SGP"
2031,2215714.01086783,"SGP"
2032,2222112.26750645,"SGP"
2033,2228529.00021545,"SGP"
2034,2234964.26234768,"SGP"
2035,2241418.10741004,"SGP"
2036,2247890.58906395,"SGP"
2037,2254381.76112579,"SGP"
2038,2260891.67756733,"SGP"
2039,2267420.39251621,"SGP"
2040,2273967.96025636,"SGP"
2041,2280534.43522847,"SGP"
2042,2287119.87203043,"SGP"
2043,2293724.32541781,"SGP"
2044,2300347.85030427,"SGP"
2045,2306990.50176207,"SGP"
2046,2313652.33502247,"SGP"
2047,2320333.40547624,"SGP"
2048,2327033.76867409,"SGP"
2049,2333753.48032717,"SGP"
2050,2340492.59630746,"SGP"
2021,30988.95,"SLB"
2022,37205.9665920065,"SLB"
2023,44670.2437496432,"SLB"
2024,53632.0074286483,"SLB"
2025,64391.6840245485,"SLB"
2026,77309.971606666,"SLB"
2027,92819.931647461,"SLB"
2028,111441.506599861,"SLB"
2029,133798.949997251,"SLB"
2030,160641.753387684,"SLB"
2031,192869.771638713,"SLB"
2032,231563.388891779,"SLB"
2033,278019.736423446,"SLB"
2034,333796.176549679,"SLB"
2035,400762.510289857,"SLB"
2036,481163.658954985,"SLB"
2037,577694.920943329,"SLB"
2038,693592.326587037,"SLB"
2039,832741.120027279,"SLB"
2040,999806.00477025,"SLB"
2041,1200387.5191631,"SLB"
2042,1441209.78398571,"SLB"
2043,1730345.91604573,"SLB"
2044,2077488.66434688,"SLB"
2045,2494275.34140273,"SLB"
2046,2994677.94241159,"SLB"
2047,3595471.5303095,"SLB"
2048,4316796.58843574,"SLB"
2049,5182834.19263407,"SLB"
2050,6222616.63667379,"SLB"
2021,87219.7,"SLE"
2022,93024.1252708234,"SLE"
2023,99214.8319978382,"SLE"
2024,105817.527009272,"SLE"
2025,112859.627909283,"SLE"
2026,120370.376929199,"SLE"
2027,128380.9623555,"SLE"
2028,136924.648038768,"SLE"
2029,146036.911521385,"SLE"
2030,155755.591357565,"SLE"
2031,166121.044237453,"SLE"
2032,177176.312567743,"SLE"
2033,188967.303204715,"SLE"
2034,201542.978081845,"SLE"
2035,214955.557523591,"SLE"
2036,229260.737089605,"SLE"
2037,244517.91884981,"SLE"
2038,260790.458050712,"SLE"
2039,278145.926197234,"SLE"
2040,296656.391642492,"SLE"
2041,316398.718850692,"SLE"
2042,337454.887575797,"SLE"
2043,359912.333281387,"SLE"
2044,383864.310215262,"SLE"
2045,409410.278646484,"SLE"
2046,436656.317872835,"SLE"
2047,465715.566713702,"SLE"
2048,496708.693317541,"SLE"
2049,529764.396234772,"SLE"
2050,565019.938836817,"SLE"
2021,545519.9,"SLV"
2022,573147.23119998,"SLV"
2023,602173.722044243,"SLV"
2024,632670.231628662,"SLV"
2025,664711.207639937,"SLV"
2026,698374.868096333,"SLV"
2027,733743.392292499,"SLV"
2028,770903.121414501,"SLV"
2029,809944.76931482,"SLV"
2030,850963.643961834,"SLV"
2031,894059.880104412,"SLV"
2032,939338.683719568,"SLV"
2033,986910.588839938,"SLV"
2034,1036891.72738804,"SLV"
2035,1089404.11267604,"SLV"
2036,1144575.93726305,"SLV"
2037,1202541.88589717,"SLV"
2038,1263443.46430619,"SLV"
2039,1327429.3446395,"SLV"
2040,1394655.72840465,"SLV"
2041,1465286.72778448,"SLV"
2042,1539494.76626564,"SLV"
2043,1617460.99955659,"SLV"
2044,1699375.7578226,"SLV"
2045,1785439.0103173,"SLV"
2046,1875860.85354502,"SLV"
2047,1970862.0241457,"SLV"
2048,2070674.43775433,"SLV"
2049,2175541.75515039,"SLV"
2050,2285719.97707947,"SLV"
2021,5300.973,"SMR"
2022,5193.39508097296,"SMR"
2023,5088.00034768601,"SMR"
2024,4984.74449457887,"SMR"
2025,4883.58411522809,"SMR"
2026,4784.47668409993,"SMR"
2027,4687.38053867363,"SMR"
2028,4592.25486192743,"SMR"
2029,4499.05966517997,"SMR"
2030,4407.75577128002,"SMR"
2031,4318.30479813721,"SMR"
2032,4230.66914258717,"SMR"
2033,4144.81196458392,"SMR"
2034,4060.6971717132,"SMR"
2035,3978.28940402,"SMR"
2036,3897.5540191441,"SMR"
2037,3818.45707775711,"SMR"
2038,3740.96532929524,"SMR"
2039,3665.04619798144,"SMR"
2040,3590.66776913134,"SMR"
2041,3517.798775737,"SMR"
2042,3446.40858532297,"SMR"
2043,3376.4671870691,"SMR"
2044,3307.94517919471,"SMR"
2045,3240.81375659865,"SMR"
2046,3175.04469875039,"SMR"
2047,3110.61035782667,"SMR"
2048,3047.48364708905,"SMR"
2049,2985.63802949719,"SMR"
2050,2925.04750655333,"SMR"
2021,70001.95,"SOM"
2022,78099.834881652,"SOM"
2023,87134.4899469416,"SOM"
2024,97214.2815643437,"SOM"
2025,108460.112015646,"SOM"
2026,121006.869661023,"SOM"
2027,135005.04686043,"SOM"
2028,150622.545057521,"SOM"
2029,168046.688677195,"SOM"
2030,187486.471992527,"SOM"
2031,209175.065911162,"SOM"
2032,233372.614748881,"SOM"
2033,260369.356536311,"SOM"
2034,290489.10428535,"SOM"
2035,324093.129971448,"SOM"
2036,361584.497818245,"SOM"
2037,403412.898860246,"SOM"
2038,450080.044771808,"SOM"
2039,502145.685658824,"SOM"
2040,560234.323993662,"SOM"
2041,625042.705223768,"SOM"
2042,697348.174900233,"SOM"
2043,778018.002566066,"SOM"
2044,868019.78423976,"SOM"
2045,968433.048266977,"SOM"
2046,1080462.20374698,"SOM"
2047,1205450.98684401,"SOM"
2048,1344898.5782602,"SOM"
2049,1500477.58519141,"SOM"
2050,1674054.10345097,"SOM"
2021,1994744,"SRB"
2022,2011568.12110972,"SRB"
2023,2028534.14065409,"SRB"
2024,2045643.25543652,"SRB"
2025,2062896.67235455,"SRB"
2026,2080295.60848497,"SRB"
2027,2097841.29116965,"SRB"
2028,2115534.95810216,"SRB"
2029,2133377.85741503,"SRB"
2030,2151371.24776785,"SRB"
2031,2169516.39843601,"SRB"
2032,2187814.58940028,"SRB"
2033,2206267.11143703,"SRB"
2034,2224875.26620938,"SRB"
2035,2243640.36635893,"SRB"
2036,2262563.73559844,"SRB"
2037,2281646.70880511,"SRB"
2038,2300890.63211483,"SRB"
2039,2320296.86301711,"SRB"
2040,2339866.7704508,"SRB"
2041,2359601.73490071,"SRB"
2042,2379503.14849497,"SRB"
2043,2399572.41510324,"SRB"
2044,2419810.95043571,"SRB"
2045,2440220.18214302,"SRB"
2046,2460801.54991691,"SRB"
2047,2481556.50559182,"SRB"
2048,2502486.51324728,"SRB"
2049,2523593.04931122,"SRB"
2050,2544877.60266406,"SRB"
2021,25224.53,"SSD"
2022,37342.4489517526,"SSD"
2023,55281.8424650229,"SSD"
2024,81839.3595523463,"SSD"
2025,121155.165480888,"SSD"
2026,179358.369896731,"SSD"
2027,265522.520020719,"SSD"
2028,393080.114849093,"SSD"
2029,581916.655045754,"SSD"
2030,861470.678947067,"SSD"
2031,1275323.06259076,"SSD"
2032,1887991.02943794,"SSD"
2033,2794986.01710926,"SSD"
2034,4137703.3651277,"SSD"
2035,6125465.04096512,"SSD"
2036,9068151.73951645,"SSD"
2037,13424511.5139762,"SSD"
2038,19873675.9778229,"SSD"
2039,29421033.0454332,"SSD"
2040,43554961.1670431,"SSD"
2041,64478859.0303119,"SSD"
2042,95454642.8340457,"SSD"
2043,141311260.397642,"SSD"
2044,209197496.552235,"SSD"
2045,309696427.875416,"SSD"
2046,458475263.898984,"SSD"
2047,678727775.613226,"SSD"
2048,1004790071.92497,"SSD"
2049,1487493402.97265,"SSD"
2050,2202088461.77015,"SSD"
2021,59425.37,"SUR"
2022,59425.37,"SUR"
2023,59425.37,"SUR"
2024,59425.37,"SUR"
2025,59425.37,"SUR"
2026,59425.37,"SUR"
2027,59425.37,"SUR"
2028,59425.37,"SUR"
2029,59425.37,"SUR"
2030,59425.37,"SUR"
2031,59425.37,"SUR"
2032,59425.37,"SUR"
2033,59425.37,"SUR"
2034,59425.37,"SUR"
2035,59425.37,"SUR"
2036,59425.37,"SUR"
2037,59425.37,"SUR"
2038,59425.37,"SUR"
2039,59425.37,"SUR"
2040,59425.37,"SUR"
2041,59425.37,"SUR"
2042,59425.37,"SUR"
2043,59425.37,"SUR"
2044,59425.37,"SUR"
2045,59425.37,"SUR"
2046,59425.37,"SUR"
2047,59425.37,"SUR"
2048,59425.37,"SUR"
2049,59425.37,"SUR"
2050,59425.37,"SUR"
2021,3993440,"SVK"
2022,4018815.09128933,"SVK"
2023,4044351.42082386,"SVK"
2024,4070050.01314265,"SVK"
2025,4095911.89929484,"SVK"
2026,4121938.1168811,"SVK"
2027,4148129.71009517,"SVK"
2028,4174487.72976584,"SVK"
2029,4201013.23339905,"SVK"
2030,4227707.28522033,"SVK"
2031,4254570.95621752,"SVK"
2032,4281605.32418372,"SVK"
2033,4308811.47376054,"SVK"
2034,4336190.49648159,"SVK"
2035,4363743.49081634,"SVK"
2036,4391471.5622141,"SVK"
2037,4419375.82314845,"SVK"
2038,4447457.39316183,"SVK"
2039,4475717.39891048,"SVK"
2040,4504156.97420962,"SVK"
2041,4532777.26007895,"SVK"
2042,4561579.40478845,"SVK"
2043,4590564.5639044,"SVK"
2044,4619733.90033581,"SVK"
2045,4649088.584381,"SVK"
2046,4678629.79377461,"SVK"
2047,4708358.71373485,"SVK"
2048,4738276.537011,"SVK"
2049,4768384.46393134,"SVK"
2050,4798683.70245123,"SVK"
2021,2510417,"SVN"
2022,2568997.80939399,"SVN"
2023,2628945.6073119,"SVN"
2024,2690292.29255547,"SVN"
2025,2753070.50828788,"SVN"
2026,2817313.6594035,"SVN"
2027,2883055.93030295,"SVN"
2028,2950332.30308297,"SVN"
2029,3019178.57615068,"SVN"
2030,3089631.38327233,"SVN"
2031,3161728.21306641,"SVN"
2032,3235507.42895175,"SVN"
2033,3311008.28956107,"SVN"
2034,3388270.96963083,"SVN"
2035,3467336.58137865,"SVN"
2036,3548247.19637949,"SVN"
2037,3631045.86795232,"SVN"
2038,3715776.65406927,"SVN"
2039,3802484.64079923,"SVN"
2040,3891215.96629863,"SVN"
2041,3982017.84536198,"SVN"
2042,4074938.59454533,"SVN"
2043,4170027.65787595,"SVN"
2044,4267335.63316201,"SVN"
2045,4366914.29891612,"SVN"
2046,4468816.64190722,"SVN"
2047,4573096.88535532,"SVN"
2048,4679810.51778421,"SVN"
2049,4789014.32254745,"SVN"
2050,4900766.4080433,"SVN"
2021,13982380,"SWE"
2022,14025388.3369248,"SWE"
2023,14068528.962991,"SWE"
2024,14111802.2851062,"SWE"
2025,14155208.7114295,"SWE"
2026,14198748.6513755,"SWE"
2027,14242422.5156182,"SWE"
2028,14286230.7160946,"SWE"
2029,14330173.6660089,"SWE"
2030,14374251.7798364,"SWE"
2031,14418465.473327,"SWE"
2032,14462815.1635096,"SWE"
2033,14507301.2686958,"SWE"
2034,14551924.2084839,"SWE"
2035,14596684.4037627,"SWE"
2036,14641582.2767158,"SWE"
2037,14686618.2508254,"SWE"
2038,14731792.750876,"SWE"
2039,14777106.202959,"SWE"
2040,14822559.0344762,"SWE"
2041,14868151.6741444,"SWE"
2042,14913884.5519986,"SWE"
2043,14959758.0993968,"SWE"
2044,15005772.7490239,"SWE"
2045,15051928.9348955,"SWE"
2046,15098227.0923622,"SWE"
2047,15144667.658114,"SWE"
2048,15191251.0701836,"SWE"
2049,15237977.7679515,"SWE"
2050,15284848.1921495,"SWE"
2021,55071.38,"SWZ"
2022,56164.1548398458,"SWZ"
2023,57278.6134807984,"SWZ"
2024,58415.1861919429,"SWZ"
2025,59574.3117801425,"SWZ"
2026,60756.4377594527,"SWZ"
2027,61962.0205238974,"SWZ"
2028,63191.5255236727,"SWZ"
2029,64445.4274448474,"SWZ"
2030,65724.2103926296,"SWZ"
2031,67028.3680782695,"SWZ"
2032,68358.4040096708,"SWZ"
2033,69714.8316857847,"SWZ"
2034,71098.1747948607,"SWZ"
2035,72508.9674166323,"SWZ"
2036,73947.7542285134,"SWZ"
2037,75415.0907158871,"SWZ"
2038,76911.5433865666,"SWZ"
2039,78437.6899895126,"SWZ"
2040,79994.1197378894,"SWZ"
2041,81581.4335365481,"SWZ"
2042,83200.2442140232,"SWZ"
2043,84851.176759133,"SWZ"
2044,86534.8685622745,"SWZ"
2045,88251.9696615063,"SWZ"
2046,90003.1429935152,"SWZ"
2047,91789.0646495615,"SWZ"
2048,93610.424136504,"SWZ"
2049,95467.9246430042,"SWZ"
2050,97362.2833110123,"SWZ"
2021,4286.304,"SXM"
2022,5350.29572883358,"SXM"
2023,6678.40274184352,"SXM"
2024,8336.18652926061,"SXM"
2025,10405.4829480744,"SXM"
2026,12988.4420175361,"SXM"
2027,16212.5705154432,"SXM"
2028,20237.026301025,"SXM"
2029,25260.4750812511,"SXM"
2030,31530.8974667977,"SXM"
2031,39357.8304392076,"SXM"
2032,49127.6475245454,"SXM"
2033,61322.6319734244,"SXM"
2034,76544.7844875786,"SXM"
2035,95545.5407522142,"SXM"
2036,119262.865768659,"SXM"
2037,148867.556134728,"SXM"
2038,185821.035967008,"SXM"
2039,231947.499538463,"SXM"
2040,289523.961924835,"SXM"
2041,361392.662975239,"SXM"
2042,451101.373385606,"SXM"
2043,563078.529030132,"SXM"
2044,702851.838989444,"SXM"
2045,877321.158776431,"SXM"
2046,1095099.09904124,"SXM"
2047,1366936.18377274,"SXM"
2048,1706251.54576703,"SXM"
2049,2129795.35693992,"SXM"
2050,2658475.69410039,"SXM"
2021,24925.93,"SYC"
2022,26922.9098486564,"SYC"
2023,29079.8808597664,"SYC"
2024,31409.6609754244,"SYC"
2025,33926.0950671935,"SYC"
2026,36644.1372101661,"SYC"
2027,39579.9395485383,"SYC"
2028,42750.9482807889,"SYC"
2029,46176.0073348618,"SYC"
2030,49875.4703494465,"SYC"
2031,53871.3216268152,"SYC"
2032,58187.3067759846,"SYC"
2033,62849.0738225593,"SYC"
2034,67884.3256238108,"SYC"
2035,73322.9844947286,"SYC"
2036,79197.3700233455,"SYC"
2037,85542.3911320144,"SYC"
2038,92395.7535259758,"SYC"
2039,99798.1837619908,"SYC"
2040,107793.671268583,"SYC"
2041,116429.729756112,"SYC"
2042,125757.67957012,"SYC"
2043,135832.95266586,"SYC"
2044,146715.422016341,"SYC"
2045,158469.757411399,"SYC"
2046,171165.809762185,"SYC"
2047,184879.026194793,"SYC"
2048,199690.89839977,"SYC"
2049,215689.446901849,"SYC"
2050,232969.744127703,"SYC"
2021,240870.6,"SYR"
2022,212805.321772577,"SYR"
2023,188010.097432936,"SYR"
2024,166103.913390466,"SYR"
2025,146750.150233122,"SYR"
2026,129651.410095435,"SYR"
2027,114544.946720884,"SYR"
2028,101198.627995116,"SYR"
2029,89407.3689086332,"SYR"
2030,78989.9801363934,"SYR"
2031,69786.3838082963,"SYR"
2032,61655.1536869548,"SYR"
2033,54471.3419541035,"SYR"
2034,48124.5592111575,"SYR"
2035,42517.2781904217,"SYR"
2036,37563.3351110797,"SYR"
2037,33186.6056511855,"SYR"
2038,29319.8351900985,"SYR"
2039,25903.6053463885,"SYR"
2040,22885.4209306078,"SYR"
2041,20218.9032826706,"SYR"
2042,17863.0775983342,"SYR"
2043,15781.7432935444,"SYR"
2044,13942.9177314081,"SYR"
2045,12318.3447638727,"SYR"
2046,10883.0605361612,"SYR"
2047,9615.00988193746,"SYR"
2048,8494.70741457116,"SYR"
2049,7504.93810669175,"SYR"
2050,6630.4927570148,"SYR"
2021,34470.86,"TCD"
2022,33788.8107291586,"TCD"
2023,33120.2566599993,"TCD"
2024,32464.9307730027,"TCD"
2025,31822.5713319663,"TCD"
2026,31192.921779467,"TCD"
2027,30575.7306343926,"TCD"
2028,29970.7513915008,"TCD"
2029,29377.742422965,"TCD"
2030,28796.4668818688,"TCD"
2031,28226.6926076097,"TCD"
2032,27668.1920331742,"TCD"
2033,27120.7420942482,"TCD"
2034,26584.1241401252,"TCD"
2035,26058.1238463777,"TCD"
2036,25542.5311292561,"TCD"
2037,25037.1400617819,"TCD"
2038,24541.7487915005,"TCD"
2039,24056.1594598617,"TCD"
2040,23580.1781231952,"TCD"
2041,23113.61467525,"TCD"
2042,22656.282771266,"TCD"
2043,22207.9997535485,"TCD"
