Year,iso_code3,frac_lndu_initial_settlements
1992,COL,0.001635591908978852
1993,COL,0.0016780775172072
1994,COL,0.0017177265020928507
1995,COL,0.0017526693546542002
1996,COL,0.001791281027860825
1997,COL,0.001828589742510117
1998,COL,0.0018685885506092045
1999,COL,0.0018926844350569325
2000,COL,0.0019477708980199192
2001,COL,0.001968100009719072
2002,COL,0.0019916658617125872
2003,COL,0.002000627266666105
2004,COL,0.0020026963826440913
2005,COL,0.002032250303458477
2006,COL,0.002087496446489017
2007,COL,0.00214386034271545
2008,COL,0.002194363517079723
2009,COL,0.002247952015628039
2010,COL,0.0023007834366343604
2011,COL,0.002344269324709168
2012,COL,0.0023936211672776395
2013,COL,0.0024793384811279415
2014,COL,0.0025857811808549466
2019,COL,0.002853983774352017
2020,COL,0.0028730927637506567
2021,COL,0.0028730927637506567
2022,COL,0.0028730927637506567
2023,COL,0.0028730927637506567
2024,COL,0.0028730927637506567
2025,COL,0.0028730927637506567
2026,COL,0.0028730927637506567
2027,COL,0.0028730927637506567
2028,COL,0.0028730927637506567
2029,COL,0.0028730927637506567
2030,COL,0.0028730927637506567
2031,COL,0.0028730927637506567
2032,COL,0.0028730927637506567
2033,COL,0.0028730927637506567
2034,COL,0.0028730927637506567
2035,COL,0.0028730927637506567
2036,COL,0.0028730927637506567
2037,COL,0.0028730927637506567
2038,COL,0.0028730927637506567
2039,COL,0.0028730927637506567
2040,COL,0.0028730927637506567
2041,COL,0.0028730927637506567
2042,COL,0.0028730927637506567
2043,COL,0.0028730927637506567
2044,COL,0.0028730927637506567
2045,COL,0.0028730927637506567
2046,COL,0.0028730927637506567
2047,COL,0.0028730927637506567
2048,COL,0.0028730927637506567
2049,COL,0.0028730927637506567
2050,COL,0.0028730927637506567
1992,COM,0.009483375497871238
1993,COM,0.00949502387922645
1994,COM,0.010064542525721174
1995,COM,0.009289045344817067
1996,COM,0.009025134500040418
1997,COM,0.00890766961555963
1998,COM,0.00898798851399639
1999,COM,0.008839107395007059
2000,COM,0.00867186414613266
2001,COM,0.008632068658906143
2002,COM,0.014249235391060823
2003,COM,0.014271732044731098
2004,COM,0.01161799436246668
2005,COM,0.01048754000365193
2006,COM,0.009572350666912073
2007,COM,0.009860327438462952
2008,COM,0.009857293528839507
2009,COM,0.010104821115821557
2010,COM,0.010261172189243424
2011,COM,0.010246496612149927
2012,COM,0.01061201059581567
2013,COM,0.01065509996438971
2014,COM,0.01102425349829916
2019,COM,0.009989724562226734
2020,COM,0.009721316399372355
2021,COM,0.009721316399372355
2022,COM,0.009721316399372355
2023,COM,0.009721316399372355
2024,COM,0.009721316399372355
2025,COM,0.009721316399372355
2026,COM,0.009721316399372355
2027,COM,0.009721316399372355
2028,COM,0.009721316399372355
2029,COM,0.009721316399372355
2030,COM,0.009721316399372355
2031,COM,0.009721316399372355
2032,COM,0.009721316399372355
2033,COM,0.009721316399372355
2034,COM,0.009721316399372355
2035,COM,0.009721316399372355
2036,COM,0.009721316399372355
2037,COM,0.009721316399372355
2038,COM,0.009721316399372355
2039,COM,0.009721316399372355
2040,COM,0.009721316399372355
2041,COM,0.009721316399372355
2042,COM,0.009721316399372355
2043,COM,0.009721316399372355
2044,COM,0.009721316399372355
2045,COM,0.009721316399372355
2046,COM,0.009721316399372355
2047,COM,0.009721316399372355
2048,COM,0.009721316399372355
2049,COM,0.009721316399372355
2050,COM,0.009721316399372355
1992,CPV,0.004203501400397496
1993,CPV,0.004192298426627374
1994,CPV,0.004160679241971957
1995,CPV,0.00417958307379447
1996,CPV,0.004121066072106067
1997,CPV,0.004080298341971488
1998,CPV,0.004079450251713078
1999,CPV,0.0041490972666982815
2000,CPV,0.003955698343490445
2001,CPV,0.0040140481651232286
2002,CPV,0.003946682633873782
2003,CPV,0.003984480354284834
2004,CPV,0.004103230265023949
2005,CPV,0.004321977546713398
2006,CPV,0.004024626749716173
2007,CPV,0.0040485890839374655
2008,CPV,0.00393514125930908
2009,CPV,0.0039916927297521075
2010,CPV,0.004031112145554292
2011,CPV,0.003982499118246804
2012,CPV,0.003918823003913234
2013,CPV,0.003920646222574781
2014,CPV,0.004002526048703041
2019,CPV,0.00416805244531172
2020,CPV,0.0041858380232295996
2021,CPV,0.0041858380232295996
2022,CPV,0.0041858380232295996
2023,CPV,0.0041858380232295996
2024,CPV,0.0041858380232295996
2025,CPV,0.0041858380232295996
2026,CPV,0.0041858380232295996
2027,CPV,0.0041858380232295996
2028,CPV,0.0041858380232295996
2029,CPV,0.0041858380232295996
2030,CPV,0.0041858380232295996
2031,CPV,0.0041858380232295996
2032,CPV,0.0041858380232295996
2033,CPV,0.0041858380232295996
2034,CPV,0.0041858380232295996
2035,CPV,0.0041858380232295996
2036,CPV,0.0041858380232295996
2037,CPV,0.0041858380232295996
2038,CPV,0.0041858380232295996
2039,CPV,0.0041858380232295996
2040,CPV,0.0041858380232295996
2041,CPV,0.0041858380232295996
2042,CPV,0.0041858380232295996
2043,CPV,0.0041858380232295996
2044,CPV,0.0041858380232295996
2045,CPV,0.0041858380232295996
2046,CPV,0.0041858380232295996
2047,CPV,0.0041858380232295996
2048,CPV,0.0041858380232295996
2049,CPV,0.0041858380232295996
2050,CPV,0.0041858380232295996
1992,CRI,0.006319250582070722
1993,CRI,0.006628142582504691
1994,CRI,0.006839387099363106
1995,CRI,0.006914297520316457
1996,CRI,0.007083564133258637
1997,CRI,0.007236179457799516
1998,CRI,0.007472036670860219
1999,CRI,0.0073641232065673815
2000,CRI,0.00775848215489672
2001,CRI,0.008598307857290264
2002,CRI,0.009394224786576921
2003,CRI,0.00957023375525738
2004,CRI,0.009916867860952978
2005,CRI,0.010565736235353316
2006,CRI,0.011096317994717402
2007,CRI,0.011386577943891477
2008,CRI,0.011656120074495372
2009,CRI,0.011762361215798742
2010,CRI,0.011418276231816155
2011,CRI,0.011530173725870662
2012,CRI,0.012051036180470326
2013,CRI,0.011852551609117745
2014,CRI,0.01241755881006566
2019,CRI,0.012100062509379846
2020,CRI,0.0120518899964696
2021,CRI,0.0120518899964696
2022,CRI,0.0120518899964696
2023,CRI,0.0120518899964696
2024,CRI,0.0120518899964696
2025,CRI,0.0120518899964696
2026,CRI,0.0120518899964696
2027,CRI,0.0120518899964696
2028,CRI,0.0120518899964696
2029,CRI,0.0120518899964696
2030,CRI,0.0120518899964696
2031,CRI,0.0120518899964696
2032,CRI,0.0120518899964696
2033,CRI,0.0120518899964696
2034,CRI,0.0120518899964696
2035,CRI,0.0120518899964696
2036,CRI,0.0120518899964696
2037,CRI,0.0120518899964696
2038,CRI,0.0120518899964696
2039,CRI,0.0120518899964696
2040,CRI,0.0120518899964696
2041,CRI,0.0120518899964696
2042,CRI,0.0120518899964696
2043,CRI,0.0120518899964696
2044,CRI,0.0120518899964696
2045,CRI,0.0120518899964696
2046,CRI,0.0120518899964696
2047,CRI,0.0120518899964696
2048,CRI,0.0120518899964696
2049,CRI,0.0120518899964696
2050,CRI,0.0120518899964696
1992,CUB,0.006815932112943069
1993,CUB,0.007531391921255737
1994,CUB,0.007368015406199622
1995,CUB,0.0077006313927930285
1996,CUB,0.007421484408665735
1997,CUB,0.007457561545465266
1998,CUB,0.008025764699404797
1999,CUB,0.008269111878887484
2000,CUB,0.008273024943944145
2001,CUB,0.008468510549797898
2002,CUB,0.008413293895392903
2003,CUB,0.008790663832578292
2004,CUB,0.008813912886476913
2005,CUB,0.009036590030933888
2006,CUB,0.009351357235406019
2007,CUB,0.009479968229877647
2008,CUB,0.0095109102567231
2009,CUB,0.009322659722405934
2010,CUB,0.009417718287296685
2011,CUB,0.009492444046002184
2012,CUB,0.009724870729620503
2013,CUB,0.009772171727163107
2014,CUB,0.010105826131932567
2019,CUB,0.010346672650222497
2020,CUB,0.01048904400209343
2021,CUB,0.01048904400209343
2022,CUB,0.01048904400209343
2023,CUB,0.01048904400209343
2024,CUB,0.01048904400209343
2025,CUB,0.01048904400209343
2026,CUB,0.01048904400209343
2027,CUB,0.01048904400209343
2028,CUB,0.01048904400209343
2029,CUB,0.01048904400209343
2030,CUB,0.01048904400209343
2031,CUB,0.01048904400209343
2032,CUB,0.01048904400209343
2033,CUB,0.01048904400209343
2034,CUB,0.01048904400209343
2035,CUB,0.01048904400209343
2036,CUB,0.01048904400209343
2037,CUB,0.01048904400209343
2038,CUB,0.01048904400209343
2039,CUB,0.01048904400209343
2040,CUB,0.01048904400209343
2041,CUB,0.01048904400209343
2042,CUB,0.01048904400209343
2043,CUB,0.01048904400209343
2044,CUB,0.01048904400209343
2045,CUB,0.01048904400209343
2046,CUB,0.01048904400209343
2047,CUB,0.01048904400209343
2048,CUB,0.01048904400209343
2049,CUB,0.01048904400209343
2050,CUB,0.01048904400209343
1992,CUW,0.010809347732804939
1993,CUW,0.010995649231926708
1994,CUW,0.011265142465333595
1995,CUW,0.011749072091409489
1996,CUW,0.011992405009130283
1997,CUW,0.012188531752702961
1998,CUW,0.012797445012215521
1999,CUW,0.013289632537216949
2000,CUW,0.01378834065878026
2001,CUW,0.01441234971556564
2002,CUW,0.014480424740803433
2003,CUW,0.01535224923341231
2004,CUW,0.015572586366571398
2005,CUW,0.01697558534253359
2006,CUW,0.017649617552349416
2007,CUW,0.018303127316065478
2008,CUW,0.018653543714387516
2009,CUW,0.01913551625415537
2010,CUW,0.019889886588488337
2011,CUW,0.020081191218754037
2012,CUW,0.02072045716665308
2013,CUW,0.02145657060562133
2014,CUW,0.0223254210351001
2019,CUW,0.023403997907074616
2020,CUW,0.023523709155480417
2021,CUW,0.023523709155480417
2022,CUW,0.023523709155480417
2023,CUW,0.023523709155480417
2024,CUW,0.023523709155480417
2025,CUW,0.023523709155480417
2026,CUW,0.023523709155480417
2027,CUW,0.023523709155480417
2028,CUW,0.023523709155480417
2029,CUW,0.023523709155480417
2030,CUW,0.023523709155480417
2031,CUW,0.023523709155480417
2032,CUW,0.023523709155480417
2033,CUW,0.023523709155480417
2034,CUW,0.023523709155480417
2035,CUW,0.023523709155480417
2036,CUW,0.023523709155480417
2037,CUW,0.023523709155480417
2038,CUW,0.023523709155480417
2039,CUW,0.023523709155480417
2040,CUW,0.023523709155480417
2041,CUW,0.023523709155480417
2042,CUW,0.023523709155480417
2043,CUW,0.023523709155480417
2044,CUW,0.023523709155480417
2045,CUW,0.023523709155480417
2046,CUW,0.023523709155480417
2047,CUW,0.023523709155480417
2048,CUW,0.023523709155480417
2049,CUW,0.023523709155480417
2050,CUW,0.023523709155480417
1992,CYM,0.010809347732804939
1993,CYM,0.010995649231926708
1994,CYM,0.011265142465333595
1995,CYM,0.011749072091409489
1996,CYM,0.011992405009130283
1997,CYM,0.012188531752702961
1998,CYM,0.012797445012215521
1999,CYM,0.013289632537216949
2000,CYM,0.01378834065878026
2001,CYM,0.01441234971556564
2002,CYM,0.014480424740803433
2003,CYM,0.01535224923341231
2004,CYM,0.015572586366571398
2005,CYM,0.01697558534253359
2006,CYM,0.017649617552349416
2007,CYM,0.018303127316065478
2008,CYM,0.018653543714387516
2009,CYM,0.01913551625415537
2010,CYM,0.019889886588488337
2011,CYM,0.020081191218754037
2012,CYM,0.02072045716665308
2013,CYM,0.02145657060562133
2014,CYM,0.0223254210351001
2019,CYM,0.023403997907074616
2020,CYM,0.023523709155480417
2021,CYM,0.023523709155480417
2022,CYM,0.023523709155480417
2023,CYM,0.023523709155480417
2024,CYM,0.023523709155480417
2025,CYM,0.023523709155480417
2026,CYM,0.023523709155480417
2027,CYM,0.023523709155480417
2028,CYM,0.023523709155480417
2029,CYM,0.023523709155480417
2030,CYM,0.023523709155480417
2031,CYM,0.023523709155480417
2032,CYM,0.023523709155480417
2033,CYM,0.023523709155480417
2034,CYM,0.023523709155480417
2035,CYM,0.023523709155480417
2036,CYM,0.023523709155480417
2037,CYM,0.023523709155480417
2038,CYM,0.023523709155480417
2039,CYM,0.023523709155480417
2040,CYM,0.023523709155480417
2041,CYM,0.023523709155480417
2042,CYM,0.023523709155480417
2043,CYM,0.023523709155480417
2044,CYM,0.023523709155480417
2045,CYM,0.023523709155480417
2046,CYM,0.023523709155480417
2047,CYM,0.023523709155480417
2048,CYM,0.023523709155480417
2049,CYM,0.023523709155480417
2050,CYM,0.023523709155480417
1992,CYP,0.011130295736630338
1993,CYP,0.01155343403145979
1994,CYP,0.012124218728255363
1995,CYP,0.012391886207553613
1996,CYP,0.01262174044308552
1997,CYP,0.013282297879559236
1998,CYP,0.0131471644379121
1999,CYP,0.013473754706113941
2000,CYP,0.014035052336193201
2001,CYP,0.01607208926998527
2002,CYP,0.018007264620446516
2003,CYP,0.019213983551288047
2004,CYP,0.021007254541100435
2005,CYP,0.023646357123777287
2006,CYP,0.0248785930342009
2007,CYP,0.026551820444114752
2008,CYP,0.02785307155176861
2009,CYP,0.02883822157652132
2010,CYP,0.030008915541229912
2011,CYP,0.03078627877917618
2012,CYP,0.03175887032982949
2013,CYP,0.03402611922974453
2014,CYP,0.03555746938866054
2019,CYP,0.039708165318040105
2020,CYP,0.03953551022782377
2021,CYP,0.03953551022782377
2022,CYP,0.03953551022782377
2023,CYP,0.03953551022782377
2024,CYP,0.03953551022782377
2025,CYP,0.03953551022782377
2026,CYP,0.03953551022782377
2027,CYP,0.03953551022782377
2028,CYP,0.03953551022782377
2029,CYP,0.03953551022782377
2030,CYP,0.03953551022782377
2031,CYP,0.03953551022782377
2032,CYP,0.03953551022782377
2033,CYP,0.03953551022782377
2034,CYP,0.03953551022782377
2035,CYP,0.03953551022782377
2036,CYP,0.03953551022782377
2037,CYP,0.03953551022782377
2038,CYP,0.03953551022782377
2039,CYP,0.03953551022782377
2040,CYP,0.03953551022782377
2041,CYP,0.03953551022782377
2042,CYP,0.03953551022782377
2043,CYP,0.03953551022782377
2044,CYP,0.03953551022782377
2045,CYP,0.03953551022782377
2046,CYP,0.03953551022782377
2047,CYP,0.03953551022782377
2048,CYP,0.03953551022782377
2049,CYP,0.03953551022782377
2050,CYP,0.03953551022782377
1993,CZE,0.013922662525033129
1994,CZE,0.013233286806524172
1995,CZE,0.013382679451710578
1996,CZE,0.01429822411020532
1997,CZE,0.013699896118993055
1998,CZE,0.013741294006439935
1999,CZE,0.013123633717115012
2000,CZE,0.013958298151445454
2001,CZE,0.015033288776611033
2002,CZE,0.018468200038779407
2003,CZE,0.022390900662380545
2004,CZE,0.02394593767276592
2005,CZE,0.023495252518948694
2006,CZE,0.024063386472381747
2007,CZE,0.02306670585063258
2008,CZE,0.022901539964741056
2009,CZE,0.023000472669504425
2010,CZE,0.0241223371668277
2011,CZE,0.024460718177331038
2012,CZE,0.024734378168391184
2013,CZE,0.02501256709928001
2014,CZE,0.025462994110242377
2019,CZE,0.03547987463123485
2020,CZE,0.035395337502989795
2021,CZE,0.035395337502989795
2022,CZE,0.035395337502989795
2023,CZE,0.035395337502989795
2024,CZE,0.035395337502989795
2025,CZE,0.035395337502989795
2026,CZE,0.035395337502989795
2027,CZE,0.035395337502989795
2028,CZE,0.035395337502989795
2029,CZE,0.035395337502989795
2030,CZE,0.035395337502989795
2031,CZE,0.035395337502989795
2032,CZE,0.035395337502989795
2033,CZE,0.035395337502989795
2034,CZE,0.035395337502989795
2035,CZE,0.035395337502989795
2036,CZE,0.035395337502989795
2037,CZE,0.035395337502989795
2038,CZE,0.035395337502989795
2039,CZE,0.035395337502989795
2040,CZE,0.035395337502989795
2041,CZE,0.035395337502989795
2042,CZE,0.035395337502989795
2043,CZE,0.035395337502989795
2044,CZE,0.035395337502989795
2045,CZE,0.035395337502989795
2046,CZE,0.035395337502989795
2047,CZE,0.035395337502989795
2048,CZE,0.035395337502989795
2049,CZE,0.035395337502989795
2050,CZE,0.035395337502989795
1992,DEU,0.023617545858321567
1993,DEU,0.02533640432997845
1994,DEU,0.0252401516419118
1995,DEU,0.025826258588275773
1996,DEU,0.02634893219460047
1997,DEU,0.0258248130764229
1998,DEU,0.025760385531504913
1999,DEU,0.026554270822721167
2000,DEU,0.026939538719395785
2001,DEU,0.02928002646279826
2002,DEU,0.03176053250600965
2003,DEU,0.035237873366470586
2004,DEU,0.03791928893147871
2005,DEU,0.03822401788087326
2006,DEU,0.03851882287435792
2007,DEU,0.03820954643911299
2008,DEU,0.03755320884200146
2009,DEU,0.037341526386828215
2010,DEU,0.038933928718026596
2011,DEU,0.04016443864359988
2012,DEU,0.040295748583573265
2013,DEU,0.0393666482981458
2014,DEU,0.04016336787039898
2019,DEU,0.04934510314967609
2020,DEU,0.05080933135742588
2021,DEU,0.05080933135742588
2022,DEU,0.05080933135742588
2023,DEU,0.05080933135742588
2024,DEU,0.05080933135742588
2025,DEU,0.05080933135742588
2026,DEU,0.05080933135742588
2027,DEU,0.05080933135742588
2028,DEU,0.05080933135742588
2029,DEU,0.05080933135742588
2030,DEU,0.05080933135742588
2031,DEU,0.05080933135742588
2032,DEU,0.05080933135742588
2033,DEU,0.05080933135742588
2034,DEU,0.05080933135742588
2035,DEU,0.05080933135742588
2036,DEU,0.05080933135742588
2037,DEU,0.05080933135742588
2038,DEU,0.05080933135742588
2039,DEU,0.05080933135742588
2040,DEU,0.05080933135742588
2041,DEU,0.05080933135742588
2042,DEU,0.05080933135742588
2043,DEU,0.05080933135742588
2044,DEU,0.05080933135742588
2045,DEU,0.05080933135742588
2046,DEU,0.05080933135742588
2047,DEU,0.05080933135742588
2048,DEU,0.05080933135742588
2049,DEU,0.05080933135742588
2050,DEU,0.05080933135742588
1992,DJI,0.0005141676180538575
1993,DJI,0.0005323937872379462
1994,DJI,0.000532349780077053
1995,DJI,0.0005414430970172912
1996,DJI,0.0005505113072132394
1997,DJI,0.0005504293799231746
1998,DJI,0.000559490352184152
1999,DJI,0.0005638825425149149
2000,DJI,0.0005774218337009739
2001,DJI,0.0005772505809673426
2002,DJI,0.0005771171000845228
2003,DJI,0.0005781283159685337
2004,DJI,0.0005776119686263465
2005,DJI,0.000582148139585387
2006,DJI,0.0005963772553388741
2007,DJI,0.0006095918969621414
2008,DJI,0.0006095387576258258
2009,DJI,0.0006094342038227171
2010,DJI,0.0006142160387142468
2011,DJI,0.0006186821660308605
2012,DJI,0.0006180156990303333
2013,DJI,0.000627115026721421
2014,DJI,0.0006500426587874048
2019,DJI,0.0007151911640783772
2020,DJI,0.0008024733100156679
2021,DJI,0.0008024733100156679
2022,DJI,0.0008024733100156679
2023,DJI,0.0008024733100156679
2024,DJI,0.0008024733100156679
2025,DJI,0.0008024733100156679
2026,DJI,0.0008024733100156679
2027,DJI,0.0008024733100156679
2028,DJI,0.0008024733100156679
2029,DJI,0.0008024733100156679
2030,DJI,0.0008024733100156679
2031,DJI,0.0008024733100156679
2032,DJI,0.0008024733100156679
2033,DJI,0.0008024733100156679
2034,DJI,0.0008024733100156679
2035,DJI,0.0008024733100156679
2036,DJI,0.0008024733100156679
2037,DJI,0.0008024733100156679
2038,DJI,0.0008024733100156679
2039,DJI,0.0008024733100156679
2040,DJI,0.0008024733100156679
2041,DJI,0.0008024733100156679
2042,DJI,0.0008024733100156679
2043,DJI,0.0008024733100156679
2044,DJI,0.0008024733100156679
2045,DJI,0.0008024733100156679
2046,DJI,0.0008024733100156679
2047,DJI,0.0008024733100156679
2048,DJI,0.0008024733100156679
2049,DJI,0.0008024733100156679
2050,DJI,0.0008024733100156679
1992,DMA,-0.001277354798845617
1993,DMA,-0.0012618058388554885
1994,DMA,0.0005518531233597825
1995,DMA,0.0027883225103581717
1996,DMA,0.00021082569250578426
1997,DMA,0.000150783243442219
1998,DMA,0.0016571878167821771
1999,DMA,0.0022002799779873104
2000,DMA,0.003120227622748061
2001,DMA,0.004796838801106475
2002,DMA,0.004215931347544333
2003,DMA,0.008233142550063749
2004,DMA,0.006130755504396458
2005,DMA,0.006194827844764406
2006,DMA,0.0051668937046672496
2007,DMA,0.006186192131967606
2008,DMA,0.00592525641607957
2009,DMA,0.004359625922986223
2010,DMA,0.0057347479280894075
2011,DMA,0.006119551850404649
2012,DMA,0.0049849011841466406
2013,DMA,0.002576830974434772
2014,DMA,0.001599854829721159
2019,DMA,-0.0020180603452904025
2020,DMA,-0.002293361964946745
2021,DMA,-0.002293361964946745
2022,DMA,-0.002293361964946745
2023,DMA,-0.002293361964946745
2024,DMA,-0.002293361964946745
2025,DMA,-0.002293361964946745
2026,DMA,-0.002293361964946745
2027,DMA,-0.002293361964946745
2028,DMA,-0.002293361964946745
2029,DMA,-0.002293361964946745
2030,DMA,-0.002293361964946745
2031,DMA,-0.002293361964946745
2032,DMA,-0.002293361964946745
2033,DMA,-0.002293361964946745
2034,DMA,-0.002293361964946745
2035,DMA,-0.002293361964946745
2036,DMA,-0.002293361964946745
2037,DMA,-0.002293361964946745
2038,DMA,-0.002293361964946745
2039,DMA,-0.002293361964946745
2040,DMA,-0.002293361964946745
2041,DMA,-0.002293361964946745
2042,DMA,-0.002293361964946745
2043,DMA,-0.002293361964946745
2044,DMA,-0.002293361964946745
2045,DMA,-0.002293361964946745
2046,DMA,-0.002293361964946745
2047,DMA,-0.002293361964946745
2048,DMA,-0.002293361964946745
2049,DMA,-0.002293361964946745
2050,DMA,-0.002293361964946745
1992,DNK,0.010495985099440441
1993,DNK,0.012121542039328742
1994,DNK,0.012694407942762585
1995,DNK,0.01275441363141121
1996,DNK,0.012923594583240723
1997,DNK,0.012942897667581228
1998,DNK,0.012991495210782425
1999,DNK,0.013299180161168291
2000,DNK,0.014305022659648762
2001,DNK,0.01563512968851628
2002,DNK,0.016786856568425965
2003,DNK,0.01796767194394093
2004,DNK,0.018375454575974285
2005,DNK,0.018846337830449707
2006,DNK,0.019029419868287198
2007,DNK,0.018595630756391243
2008,DNK,0.017941039955526244
2009,DNK,0.018253624156161805
2010,DNK,0.017946570546729736
2011,DNK,0.01829646316837166
2012,DNK,0.01869821214265573
2013,DNK,0.018458640723480697
2014,DNK,0.018613257068692553
2019,DNK,0.022610033631782878
2020,DNK,0.022738038189068967
2021,DNK,0.022738038189068967
2022,DNK,0.022738038189068967
2023,DNK,0.022738038189068967
2024,DNK,0.022738038189068967
2025,DNK,0.022738038189068967
2026,DNK,0.022738038189068967
2027,DNK,0.022738038189068967
2028,DNK,0.022738038189068967
2029,DNK,0.022738038189068967
2030,DNK,0.022738038189068967
2031,DNK,0.022738038189068967
2032,DNK,0.022738038189068967
2033,DNK,0.022738038189068967
2034,DNK,0.022738038189068967
2035,DNK,0.022738038189068967
2036,DNK,0.022738038189068967
2037,DNK,0.022738038189068967
2038,DNK,0.022738038189068967
2039,DNK,0.022738038189068967
2040,DNK,0.022738038189068967
2041,DNK,0.022738038189068967
2042,DNK,0.022738038189068967
2043,DNK,0.022738038189068967
2044,DNK,0.022738038189068967
2045,DNK,0.022738038189068967
2046,DNK,0.022738038189068967
2047,DNK,0.022738038189068967
2048,DNK,0.022738038189068967
2049,DNK,0.022738038189068967
2050,DNK,0.022738038189068967
1992,DOM,0.007510099215290359
1993,DOM,0.007518094998443015
1994,DOM,0.007837083648462192
1995,DOM,0.007437164534397712
1996,DOM,0.007651599910558027
1997,DOM,0.0076473396788174115
1998,DOM,0.007567648723864282
1999,DOM,0.008521925698087837
2000,DOM,0.008475730333322558
2001,DOM,0.008753667842657267
2002,DOM,0.009388455878770853
2003,DOM,0.01025656801551588
2004,DOM,0.010829670308401994
2005,DOM,0.010844969696359124
2006,DOM,0.011139642800653991
2007,DOM,0.011145644768571297
2008,DOM,0.011643210943188534
2009,DOM,0.011472722529921136
2010,DOM,0.011647053012338343
2011,DOM,0.01117536364723397
2012,DOM,0.011958990230384797
2013,DOM,0.012103106856469615
2014,DOM,0.012489290801159682
2019,DOM,0.024726188586182755
2020,DOM,0.024930364982000533
2021,DOM,0.024930364982000533
2022,DOM,0.024930364982000533
2023,DOM,0.024930364982000533
2024,DOM,0.024930364982000533
2025,DOM,0.024930364982000533
2026,DOM,0.024930364982000533
2027,DOM,0.024930364982000533
2028,DOM,0.024930364982000533
2029,DOM,0.024930364982000533
2030,DOM,0.024930364982000533
2031,DOM,0.024930364982000533
2032,DOM,0.024930364982000533
2033,DOM,0.024930364982000533
2034,DOM,0.024930364982000533
2035,DOM,0.024930364982000533
2036,DOM,0.024930364982000533
2037,DOM,0.024930364982000533
2038,DOM,0.024930364982000533
2039,DOM,0.024930364982000533
2040,DOM,0.024930364982000533
2041,DOM,0.024930364982000533
2042,DOM,0.024930364982000533
2043,DOM,0.024930364982000533
2044,DOM,0.024930364982000533
2045,DOM,0.024930364982000533
2046,DOM,0.024930364982000533
2047,DOM,0.024930364982000533
2048,DOM,0.024930364982000533
2049,DOM,0.024930364982000533
2050,DOM,0.024930364982000533
1992,DZA,0.00034334379484540816
1993,DZA,0.00035879592105130345
1994,DZA,0.0003745169535209597
1995,DZA,0.000384547617073952
1996,DZA,0.00039550701733260217
1997,DZA,0.0004162523143242264
1998,DZA,0.00042601102124189866
1999,DZA,0.00044572915864669036
2000,DZA,0.00046369094216570824
2001,DZA,0.00047878295009635676
2002,DZA,0.0005039977338566153
2003,DZA,0.0005244483835501124
2004,DZA,0.0005433960834384565
2005,DZA,0.0005784876116621678
2006,DZA,0.0006021009025097144
2007,DZA,0.0006246106704649536
2008,DZA,0.0006502789432014978
2009,DZA,0.0006669671908822369
2010,DZA,0.0006883120405201202
2011,DZA,0.0007101569663133312
2012,DZA,0.0007362827518991112
2013,DZA,0.000782801813068912
2014,DZA,0.0008230859233608192
2019,DZA,0.000980062898279333
2020,DZA,0.0009823634084199335
2021,DZA,0.0009823634084199335
2022,DZA,0.0009823634084199335
2023,DZA,0.0009823634084199335
2024,DZA,0.0009823634084199335
2025,DZA,0.0009823634084199335
2026,DZA,0.0009823634084199335
2027,DZA,0.0009823634084199335
2028,DZA,0.0009823634084199335
2029,DZA,0.0009823634084199335
2030,DZA,0.0009823634084199335
2031,DZA,0.0009823634084199335
2032,DZA,0.0009823634084199335
2033,DZA,0.0009823634084199335
2034,DZA,0.0009823634084199335
2035,DZA,0.0009823634084199335
2036,DZA,0.0009823634084199335
2037,DZA,0.0009823634084199335
2038,DZA,0.0009823634084199335
2039,DZA,0.0009823634084199335
2040,DZA,0.0009823634084199335
2041,DZA,0.0009823634084199335
2042,DZA,0.0009823634084199335
2043,DZA,0.0009823634084199335
2044,DZA,0.0009823634084199335
2045,DZA,0.0009823634084199335
2046,DZA,0.0009823634084199335
2047,DZA,0.0009823634084199335
2048,DZA,0.0009823634084199335
2049,DZA,0.0009823634084199335
2050,DZA,0.0009823634084199335
1992,ECU,0.002645900864070389
1993,ECU,0.0027397293505599524
1994,ECU,0.002863635595117828
1995,ECU,0.003073520541456642
1996,ECU,0.0032901181002326315
1997,ECU,0.0034548988687196688
1998,ECU,0.0032536189706802005
1999,ECU,0.00322287031558033
2000,ECU,0.0032164101920475825
2001,ECU,0.00324753449916948
2002,ECU,0.003328098973813908
2003,ECU,0.003372314162507952
2004,ECU,0.003299938750207244
2005,ECU,0.0033969496055517036
2006,ECU,0.0035150587113854798
2007,ECU,0.0036846018401787027
2008,ECU,0.0039915595133189295
2009,ECU,0.004114935043541645
2010,ECU,0.0043573196406907055
2011,ECU,0.004559000596171156
2012,ECU,0.004949980949959674
2013,ECU,0.005657621137466873
2014,ECU,0.006282678358094224
2019,ECU,0.007639480965091128
2020,ECU,0.007660838203703349
2021,ECU,0.007660838203703349
2022,ECU,0.007660838203703349
2023,ECU,0.007660838203703349
2024,ECU,0.007660838203703349
2025,ECU,0.007660838203703349
2026,ECU,0.007660838203703349
2027,ECU,0.007660838203703349
2028,ECU,0.007660838203703349
2029,ECU,0.007660838203703349
2030,ECU,0.007660838203703349
2031,ECU,0.007660838203703349
2032,ECU,0.007660838203703349
2033,ECU,0.007660838203703349
2034,ECU,0.007660838203703349
2035,ECU,0.007660838203703349
2036,ECU,0.007660838203703349
