iso_code3,Nation,pop_lvst_initial_pigs,Year
UGA,Uganda,2630074,2047
UGA,Uganda,2630074,2048
UGA,Uganda,2630074,2049
UGA,Uganda,2630074,2050
UKR,Ukraine,5608800,2023
UKR,Ukraine,5608800,2024
UKR,Ukraine,5608800,2025
UKR,Ukraine,5608800,2026
UKR,Ukraine,5608800,2027
UKR,Ukraine,5608800,2028
UKR,Ukraine,5608800,2029
UKR,Ukraine,5608800,2030
UKR,Ukraine,5608800,2031
UKR,Ukraine,5608800,2032
UKR,Ukraine,5608800,2033
UKR,Ukraine,5608800,2034
UKR,Ukraine,5608800,2035
UKR,Ukraine,5608800,2036
UKR,Ukraine,5608800,2037
UKR,Ukraine,5608800,2038
UKR,Ukraine,5608800,2039
UKR,Ukraine,5608800,2040
UKR,Ukraine,5608800,2041
UKR,Ukraine,5608800,2042
UKR,Ukraine,5608800,2043
UKR,Ukraine,5608800,2044
UKR,Ukraine,5608800,2045
UKR,Ukraine,5608800,2046
UKR,Ukraine,5608800,2047
UKR,Ukraine,5608800,2048
UKR,Ukraine,5608800,2049
UKR,Ukraine,5608800,2050
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2023
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2024
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2025
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2026
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2027
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2028
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2029
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2030
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2031
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2032
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2033
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2034
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2035
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2036
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2037
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2038
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2039
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2040
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2041
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2042
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2043
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2044
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2045
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2046
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2047
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2048
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2049
GBR,United Kingdom of Great Britain and Northern Ireland,5192000,2050
TZA,United Republic of Tanzania,531080,2023
TZA,United Republic of Tanzania,531080,2024
TZA,United Republic of Tanzania,531080,2025
TZA,United Republic of Tanzania,531080,2026
TZA,United Republic of Tanzania,531080,2027
TZA,United Republic of Tanzania,531080,2028
TZA,United Republic of Tanzania,531080,2029
TZA,United Republic of Tanzania,531080,2030
TZA,United Republic of Tanzania,531080,2031
TZA,United Republic of Tanzania,531080,2032
TZA,United Republic of Tanzania,531080,2033
TZA,United Republic of Tanzania,531080,2034
TZA,United Republic of Tanzania,531080,2035
TZA,United Republic of Tanzania,531080,2036
TZA,United Republic of Tanzania,531080,2037
TZA,United Republic of Tanzania,531080,2038
TZA,United Republic of Tanzania,531080,2039
TZA,United Republic of Tanzania,531080,2040
TZA,United Republic of Tanzania,531080,2041
TZA,United Republic of Tanzania,531080,2042
TZA,United Republic of Tanzania,531080,2043
TZA,United Republic of Tanzania,531080,2044
TZA,United Republic of Tanzania,531080,2045
TZA,United Republic of Tanzania,531080,2046
TZA,United Republic of Tanzania,531080,2047
TZA,United Republic of Tanzania,531080,2048
TZA,United Republic of Tanzania,531080,2049
TZA,United Republic of Tanzania,531080,2050
USA,United States of America,74399300,2023
USA,United States of America,74399300,2024
USA,United States of America,74399300,2025
USA,United States of America,74399300,2026
USA,United States of America,74399300,2027
USA,United States of America,74399300,2028
USA,United States of America,74399300,2029
USA,United States of America,74399300,2030
USA,United States of America,74399300,2031
USA,United States of America,74399300,2032
USA,United States of America,74399300,2033
USA,United States of America,74399300,2034
USA,United States of America,74399300,2035
USA,United States of America,74399300,2036
USA,United States of America,74399300,2037
USA,United States of America,74399300,2038
USA,United States of America,74399300,2039
USA,United States of America,74399300,2040
USA,United States of America,74399300,2041
USA,United States of America,74399300,2042
USA,United States of America,74399300,2043
USA,United States of America,74399300,2044
USA,United States of America,74399300,2045
USA,United States of America,74399300,2046
USA,United States of America,74399300,2047
USA,United States of America,74399300,2048
USA,United States of America,74399300,2049
USA,United States of America,74399300,2050
URY,Uruguay,161000,2023
URY,Uruguay,161000,2024
URY,Uruguay,161000,2025
URY,Uruguay,161000,2026
URY,Uruguay,161000,2027
URY,Uruguay,161000,2028
URY,Uruguay,161000,2029
URY,Uruguay,161000,2030
URY,Uruguay,161000,2031
URY,Uruguay,161000,2032
URY,Uruguay,161000,2033
URY,Uruguay,161000,2034
URY,Uruguay,161000,2035
URY,Uruguay,161000,2036
URY,Uruguay,161000,2037
URY,Uruguay,161000,2038
URY,Uruguay,161000,2039
URY,Uruguay,161000,2040
URY,Uruguay,161000,2041
URY,Uruguay,161000,2042
URY,Uruguay,161000,2043
URY,Uruguay,161000,2044
URY,Uruguay,161000,2045
URY,Uruguay,161000,2046
URY,Uruguay,161000,2047
URY,Uruguay,161000,2048
URY,Uruguay,161000,2049
URY,Uruguay,161000,2050
UZB,Uzbekistan,45166,2023
UZB,Uzbekistan,45166,2024
UZB,Uzbekistan,45166,2025
UZB,Uzbekistan,45166,2026
UZB,Uzbekistan,45166,2027
UZB,Uzbekistan,45166,2028
UZB,Uzbekistan,45166,2029
UZB,Uzbekistan,45166,2030
UZB,Uzbekistan,45166,2031
UZB,Uzbekistan,45166,2032
UZB,Uzbekistan,45166,2033
UZB,Uzbekistan,45166,2034
UZB,Uzbekistan,45166,2035
UZB,Uzbekistan,45166,2036
UZB,Uzbekistan,45166,2037
UZB,Uzbekistan,45166,2038
UZB,Uzbekistan,45166,2039
UZB,Uzbekistan,45166,2040
UZB,Uzbekistan,45166,2041
UZB,Uzbekistan,45166,2042
UZB,Uzbekistan,45166,2043
UZB,Uzbekistan,45166,2044
UZB,Uzbekistan,45166,2045
UZB,Uzbekistan,45166,2046
UZB,Uzbekistan,45166,2047
UZB,Uzbekistan,45166,2048
UZB,Uzbekistan,45166,2049
UZB,Uzbekistan,45166,2050
VUT,Vanuatu,78928,2023
VUT,Vanuatu,78928,2024
VUT,Vanuatu,78928,2025
VUT,Vanuatu,78928,2026
VUT,Vanuatu,78928,2027
VUT,Vanuatu,78928,2028
VUT,Vanuatu,78928,2029
VUT,Vanuatu,78928,2030
VUT,Vanuatu,78928,2031
VUT,Vanuatu,78928,2032
VUT,Vanuatu,78928,2033
VUT,Vanuatu,78928,2034
VUT,Vanuatu,78928,2035
VUT,Vanuatu,78928,2036
VUT,Vanuatu,78928,2037
VUT,Vanuatu,78928,2038
VUT,Vanuatu,78928,2039
VUT,Vanuatu,78928,2040
VUT,Vanuatu,78928,2041
VUT,Vanuatu,78928,2042
VUT,Vanuatu,78928,2043
VUT,Vanuatu,78928,2044
VUT,Vanuatu,78928,2045
VUT,Vanuatu,78928,2046
VUT,Vanuatu,78928,2047
VUT,Vanuatu,78928,2048
VUT,Vanuatu,78928,2049
VUT,Vanuatu,78928,2050
VEN,Venezuela (Bolivarian Republic of),3193425,2023
VEN,Venezuela (Bolivarian Republic of),3193425,2024
VEN,Venezuela (Bolivarian Republic of),3193425,2025
VEN,Venezuela (Bolivarian Republic of),3193425,2026
VEN,Venezuela (Bolivarian Republic of),3193425,2027
VEN,Venezuela (Bolivarian Republic of),3193425,2028
VEN,Venezuela (Bolivarian Republic of),3193425,2029
VEN,Venezuela (Bolivarian Republic of),3193425,2030
VEN,Venezuela (Bolivarian Republic of),3193425,2031
VEN,Venezuela (Bolivarian Republic of),3193425,2032
VEN,Venezuela (Bolivarian Republic of),3193425,2033
VEN,Venezuela (Bolivarian Republic of),3193425,2034
VEN,Venezuela (Bolivarian Republic of),3193425,2035
VEN,Venezuela (Bolivarian Republic of),3193425,2036
VEN,Venezuela (Bolivarian Republic of),3193425,2037
VEN,Venezuela (Bolivarian Republic of),3193425,2038
VEN,Venezuela (Bolivarian Republic of),3193425,2039
VEN,Venezuela (Bolivarian Republic of),3193425,2040
VEN,Venezuela (Bolivarian Republic of),3193425,2041
VEN,Venezuela (Bolivarian Republic of),3193425,2042
VEN,Venezuela (Bolivarian Republic of),3193425,2043
VEN,Venezuela (Bolivarian Republic of),3193425,2044
VEN,Venezuela (Bolivarian Republic of),3193425,2045
VEN,Venezuela (Bolivarian Republic of),3193425,2046
VEN,Venezuela (Bolivarian Republic of),3193425,2047
VEN,Venezuela (Bolivarian Republic of),3193425,2048
VEN,Venezuela (Bolivarian Republic of),3193425,2049
VEN,Venezuela (Bolivarian Republic of),3193425,2050
VNM,Viet Nam,24684900,2023
VNM,Viet Nam,24684900,2024
VNM,Viet Nam,24684900,2025
VNM,Viet Nam,24684900,2026
VNM,Viet Nam,24684900,2027
VNM,Viet Nam,24684900,2028
VNM,Viet Nam,24684900,2029
VNM,Viet Nam,24684900,2030
VNM,Viet Nam,24684900,2031
VNM,Viet Nam,24684900,2032
VNM,Viet Nam,24684900,2033
VNM,Viet Nam,24684900,2034
VNM,Viet Nam,24684900,2035
VNM,Viet Nam,24684900,2036
VNM,Viet Nam,24684900,2037
VNM,Viet Nam,24684900,2038
VNM,Viet Nam,24684900,2039
VNM,Viet Nam,24684900,2040
VNM,Viet Nam,24684900,2041
VNM,Viet Nam,24684900,2042
VNM,Viet Nam,24684900,2043
VNM,Viet Nam,24684900,2044
VNM,Viet Nam,24684900,2045
VNM,Viet Nam,24684900,2046
VNM,Viet Nam,24684900,2047
VNM,Viet Nam,24684900,2048
VNM,Viet Nam,24684900,2049
VNM,Viet Nam,24684900,2050
ZMB,Zambia,1160842,2023
ZMB,Zambia,1160842,2024
ZMB,Zambia,1160842,2025
ZMB,Zambia,1160842,2026
ZMB,Zambia,1160842,2027
ZMB,Zambia,1160842,2028
ZMB,Zambia,1160842,2029
ZMB,Zambia,1160842,2030
ZMB,Zambia,1160842,2031
ZMB,Zambia,1160842,2032
ZMB,Zambia,1160842,2033
ZMB,Zambia,1160842,2034
ZMB,Zambia,1160842,2035
ZMB,Zambia,1160842,2036
ZMB,Zambia,1160842,2037
ZMB,Zambia,1160842,2038
ZMB,Zambia,1160842,2039
ZMB,Zambia,1160842,2040
ZMB,Zambia,1160842,2041
ZMB,Zambia,1160842,2042
ZMB,Zambia,1160842,2043
ZMB,Zambia,1160842,2044
ZMB,Zambia,1160842,2045
ZMB,Zambia,1160842,2046
ZMB,Zambia,1160842,2047
ZMB,Zambia,1160842,2048
ZMB,Zambia,1160842,2049
ZMB,Zambia,1160842,2050
ZWE,Zimbabwe,237493,2023
ZWE,Zimbabwe,237493,2024
ZWE,Zimbabwe,237493,2025
ZWE,Zimbabwe,237493,2026
ZWE,Zimbabwe,237493,2027
ZWE,Zimbabwe,237493,2028
ZWE,Zimbabwe,237493,2029
ZWE,Zimbabwe,237493,2030
ZWE,Zimbabwe,237493,2031
ZWE,Zimbabwe,237493,2032
ZWE,Zimbabwe,237493,2033
ZWE,Zimbabwe,237493,2034
ZWE,Zimbabwe,237493,2035
ZWE,Zimbabwe,237493,2036
ZWE,Zimbabwe,237493,2037
ZWE,Zimbabwe,237493,2038
ZWE,Zimbabwe,237493,2039
ZWE,Zimbabwe,237493,2040
ZWE,Zimbabwe,237493,2041
ZWE,Zimbabwe,237493,2042
ZWE,Zimbabwe,237493,2043
ZWE,Zimbabwe,237493,2044
ZWE,Zimbabwe,237493,2045
ZWE,Zimbabwe,237493,2046
ZWE,Zimbabwe,237493,2047
ZWE,Zimbabwe,237493,2048
ZWE,Zimbabwe,237493,2049
ZWE,Zimbabwe,237493,2050
