,Nation,iso_code3,Year,frac_trns_pkm_dem_private_and_public_powered_bikes
6378,San Marino,SMR,2039,0.06137931034482759
6379,San Marino,SMR,2040,0.0603448275862069
6380,San Marino,SMR,2041,0.05931034482758621
6381,San Marino,SMR,2042,0.05827586206896552
6382,San Marino,SMR,2043,0.05724137931034483
6383,San Marino,SMR,2044,0.05620689655172414
6384,San Marino,SMR,2045,0.05517241379310345
6385,San Marino,SMR,2046,0.054137931034482764
6386,San Marino,SMR,2047,0.05310344827586207
6387,San Marino,SMR,2048,0.05206896551724138
6388,San Marino,SMR,2049,0.051034482758620686
6389,San Marino,SMR,2050,0.05
6390,Somalia,SOM,2021,0.08
6391,Somalia,SOM,2022,0.07896551724137932
6392,Somalia,SOM,2023,0.07793103448275862
6393,Somalia,SOM,2024,0.07689655172413794
6394,Somalia,SOM,2025,0.07586206896551724
6395,Somalia,SOM,2026,0.07482758620689656
6396,Somalia,SOM,2027,0.07379310344827586
6397,Somalia,SOM,2028,0.07275862068965518
6398,Somalia,SOM,2029,0.07172413793103448
6399,Somalia,SOM,2030,0.0706896551724138
6400,Somalia,SOM,2031,0.0696551724137931
6401,Somalia,SOM,2032,0.06862068965517241
6402,Somalia,SOM,2033,0.06758620689655173
6403,Somalia,SOM,2034,0.06655172413793103
6404,Somalia,SOM,2035,0.06551724137931035
6405,Somalia,SOM,2036,0.06448275862068965
6406,Somalia,SOM,2037,0.06344827586206897
6407,Somalia,SOM,2038,0.06241379310344827
6408,Somalia,SOM,2039,0.06137931034482759
6409,Somalia,SOM,2040,0.0603448275862069
6410,Somalia,SOM,2041,0.05931034482758621
6411,Somalia,SOM,2042,0.05827586206896552
6412,Somalia,SOM,2043,0.05724137931034483
6413,Somalia,SOM,2044,0.05620689655172414
6414,Somalia,SOM,2045,0.05517241379310345
6415,Somalia,SOM,2046,0.054137931034482764
6416,Somalia,SOM,2047,0.05310344827586207
6417,Somalia,SOM,2048,0.05206896551724138
6418,Somalia,SOM,2049,0.051034482758620686
6419,Somalia,SOM,2050,0.05
6420,Serbia,SRB,2021,0.08
6421,Serbia,SRB,2022,0.07896551724137932
6422,Serbia,SRB,2023,0.07793103448275862
6423,Serbia,SRB,2024,0.07689655172413794
6424,Serbia,SRB,2025,0.07586206896551724
6425,Serbia,SRB,2026,0.07482758620689656
6426,Serbia,SRB,2027,0.07379310344827586
6427,Serbia,SRB,2028,0.07275862068965518
6428,Serbia,SRB,2029,0.07172413793103448
6429,Serbia,SRB,2030,0.0706896551724138
6430,Serbia,SRB,2031,0.0696551724137931
6431,Serbia,SRB,2032,0.06862068965517241
6432,Serbia,SRB,2033,0.06758620689655173
6433,Serbia,SRB,2034,0.06655172413793103
6434,Serbia,SRB,2035,0.06551724137931035
6435,Serbia,SRB,2036,0.06448275862068965
6436,Serbia,SRB,2037,0.06344827586206897
6437,Serbia,SRB,2038,0.06241379310344827
6438,Serbia,SRB,2039,0.06137931034482759
6439,Serbia,SRB,2040,0.0603448275862069
6440,Serbia,SRB,2041,0.05931034482758621
6441,Serbia,SRB,2042,0.05827586206896552
6442,Serbia,SRB,2043,0.05724137931034483
6443,Serbia,SRB,2044,0.05620689655172414
6444,Serbia,SRB,2045,0.05517241379310345
6445,Serbia,SRB,2046,0.054137931034482764
6446,Serbia,SRB,2047,0.05310344827586207
6447,Serbia,SRB,2048,0.05206896551724138
6448,Serbia,SRB,2049,0.051034482758620686
6449,Serbia,SRB,2050,0.05
6450,Sub-Saharan Africa (excluding high income),SSA,2021,0.08
6451,Sub-Saharan Africa (excluding high income),SSA,2022,0.07896551724137932
6452,Sub-Saharan Africa (excluding high income),SSA,2023,0.07793103448275862
6453,Sub-Saharan Africa (excluding high income),SSA,2024,0.07689655172413794
6454,Sub-Saharan Africa (excluding high income),SSA,2025,0.07586206896551724
6455,Sub-Saharan Africa (excluding high income),SSA,2026,0.07482758620689656
6456,Sub-Saharan Africa (excluding high income),SSA,2027,0.07379310344827586
6457,Sub-Saharan Africa (excluding high income),SSA,2028,0.07275862068965518
6458,Sub-Saharan Africa (excluding high income),SSA,2029,0.07172413793103448
6459,Sub-Saharan Africa (excluding high income),SSA,2030,0.0706896551724138
6460,Sub-Saharan Africa (excluding high income),SSA,2031,0.0696551724137931
6461,Sub-Saharan Africa (excluding high income),SSA,2032,0.06862068965517241
6462,Sub-Saharan Africa (excluding high income),SSA,2033,0.06758620689655173
6463,Sub-Saharan Africa (excluding high income),SSA,2034,0.06655172413793103
6464,Sub-Saharan Africa (excluding high income),SSA,2035,0.06551724137931035
6465,Sub-Saharan Africa (excluding high income),SSA,2036,0.06448275862068965
6466,Sub-Saharan Africa (excluding high income),SSA,2037,0.06344827586206897
6467,Sub-Saharan Africa (excluding high income),SSA,2038,0.06241379310344827
6468,Sub-Saharan Africa (excluding high income),SSA,2039,0.06137931034482759
6469,Sub-Saharan Africa (excluding high income),SSA,2040,0.0603448275862069
6470,Sub-Saharan Africa (excluding high income),SSA,2041,0.05931034482758621
6471,Sub-Saharan Africa (excluding high income),SSA,2042,0.05827586206896552
6472,Sub-Saharan Africa (excluding high income),SSA,2043,0.05724137931034483
6473,Sub-Saharan Africa (excluding high income),SSA,2044,0.05620689655172414
6474,Sub-Saharan Africa (excluding high income),SSA,2045,0.05517241379310345
6475,Sub-Saharan Africa (excluding high income),SSA,2046,0.054137931034482764
6476,Sub-Saharan Africa (excluding high income),SSA,2047,0.05310344827586207
6477,Sub-Saharan Africa (excluding high income),SSA,2048,0.05206896551724138
6478,Sub-Saharan Africa (excluding high income),SSA,2049,0.051034482758620686
6479,Sub-Saharan Africa (excluding high income),SSA,2050,0.05
6480,South Sudan,SSD,2021,0.08
6481,South Sudan,SSD,2022,0.07896551724137932
6482,South Sudan,SSD,2023,0.07793103448275862
6483,South Sudan,SSD,2024,0.07689655172413794
6484,South Sudan,SSD,2025,0.07586206896551724
6485,South Sudan,SSD,2026,0.07482758620689656
6486,South Sudan,SSD,2027,0.07379310344827586
6487,South Sudan,SSD,2028,0.07275862068965518
6488,South Sudan,SSD,2029,0.07172413793103448
6489,South Sudan,SSD,2030,0.0706896551724138
6490,South Sudan,SSD,2031,0.0696551724137931
6491,South Sudan,SSD,2032,0.06862068965517241
6492,South Sudan,SSD,2033,0.06758620689655173
6493,South Sudan,SSD,2034,0.06655172413793103
6494,South Sudan,SSD,2035,0.06551724137931035
6495,South Sudan,SSD,2036,0.06448275862068965
6496,South Sudan,SSD,2037,0.06344827586206897
6497,South Sudan,SSD,2038,0.06241379310344827
6498,South Sudan,SSD,2039,0.06137931034482759
6499,South Sudan,SSD,2040,0.0603448275862069
6500,South Sudan,SSD,2041,0.05931034482758621
6501,South Sudan,SSD,2042,0.05827586206896552
6502,South Sudan,SSD,2043,0.05724137931034483
6503,South Sudan,SSD,2044,0.05620689655172414
6504,South Sudan,SSD,2045,0.05517241379310345
6505,South Sudan,SSD,2046,0.054137931034482764
6506,South Sudan,SSD,2047,0.05310344827586207
6507,South Sudan,SSD,2048,0.05206896551724138
6508,South Sudan,SSD,2049,0.051034482758620686
6509,South Sudan,SSD,2050,0.05
6510,Sub-Saharan Africa,SSF,2021,0.08
6511,Sub-Saharan Africa,SSF,2022,0.07896551724137932
6512,Sub-Saharan Africa,SSF,2023,0.07793103448275862
6513,Sub-Saharan Africa,SSF,2024,0.07689655172413794
6514,Sub-Saharan Africa,SSF,2025,0.07586206896551724
6515,Sub-Saharan Africa,SSF,2026,0.07482758620689656
6516,Sub-Saharan Africa,SSF,2027,0.07379310344827586
6517,Sub-Saharan Africa,SSF,2028,0.07275862068965518
6518,Sub-Saharan Africa,SSF,2029,0.07172413793103448
6519,Sub-Saharan Africa,SSF,2030,0.0706896551724138
6520,Sub-Saharan Africa,SSF,2031,0.0696551724137931
6521,Sub-Saharan Africa,SSF,2032,0.06862068965517241
6522,Sub-Saharan Africa,SSF,2033,0.06758620689655173
6523,Sub-Saharan Africa,SSF,2034,0.06655172413793103
6524,Sub-Saharan Africa,SSF,2035,0.06551724137931035
6525,Sub-Saharan Africa,SSF,2036,0.06448275862068965
6526,Sub-Saharan Africa,SSF,2037,0.06344827586206897
6527,Sub-Saharan Africa,SSF,2038,0.06241379310344827
6528,Sub-Saharan Africa,SSF,2039,0.06137931034482759
6529,Sub-Saharan Africa,SSF,2040,0.0603448275862069
6530,Sub-Saharan Africa,SSF,2041,0.05931034482758621
6531,Sub-Saharan Africa,SSF,2042,0.05827586206896552
6532,Sub-Saharan Africa,SSF,2043,0.05724137931034483
6533,Sub-Saharan Africa,SSF,2044,0.05620689655172414
6534,Sub-Saharan Africa,SSF,2045,0.05517241379310345
6535,Sub-Saharan Africa,SSF,2046,0.054137931034482764
6536,Sub-Saharan Africa,SSF,2047,0.05310344827586207
6537,Sub-Saharan Africa,SSF,2048,0.05206896551724138
6538,Sub-Saharan Africa,SSF,2049,0.051034482758620686
6539,Sub-Saharan Africa,SSF,2050,0.05
6540,Small states,SST,2021,0.08
6541,Small states,SST,2022,0.07896551724137932
6542,Small states,SST,2023,0.07793103448275862
6543,Small states,SST,2024,0.07689655172413794
6544,Small states,SST,2025,0.07586206896551724
6545,Small states,SST,2026,0.07482758620689656
6546,Small states,SST,2027,0.07379310344827586
6547,Small states,SST,2028,0.07275862068965518
6548,Small states,SST,2029,0.07172413793103448
6549,Small states,SST,2030,0.0706896551724138
6550,Small states,SST,2031,0.0696551724137931
6551,Small states,SST,2032,0.06862068965517241
6552,Small states,SST,2033,0.06758620689655173
6553,Small states,SST,2034,0.06655172413793103
6554,Small states,SST,2035,0.06551724137931035
6555,Small states,SST,2036,0.06448275862068965
6556,Small states,SST,2037,0.06344827586206897
6557,Small states,SST,2038,0.06241379310344827
6558,Small states,SST,2039,0.06137931034482759
6559,Small states,SST,2040,0.0603448275862069
6560,Small states,SST,2041,0.05931034482758621
6561,Small states,SST,2042,0.05827586206896552
6562,Small states,SST,2043,0.05724137931034483
6563,Small states,SST,2044,0.05620689655172414
6564,Small states,SST,2045,0.05517241379310345
6565,Small states,SST,2046,0.054137931034482764
6566,Small states,SST,2047,0.05310344827586207
6567,Small states,SST,2048,0.05206896551724138
6568,Small states,SST,2049,0.051034482758620686
6569,Small states,SST,2050,0.05
6570,Sao Tome and Principe,STP,2021,0.08
6571,Sao Tome and Principe,STP,2022,0.07896551724137932
6572,Sao Tome and Principe,STP,2023,0.07793103448275862
6573,Sao Tome and Principe,STP,2024,0.07689655172413794
6574,Sao Tome and Principe,STP,2025,0.07586206896551724
6575,Sao Tome and Principe,STP,2026,0.07482758620689656
6576,Sao Tome and Principe,STP,2027,0.07379310344827586
6577,Sao Tome and Principe,STP,2028,0.07275862068965518
6578,Sao Tome and Principe,STP,2029,0.07172413793103448
6579,Sao Tome and Principe,STP,2030,0.0706896551724138
6580,Sao Tome and Principe,STP,2031,0.0696551724137931
6581,Sao Tome and Principe,STP,2032,0.06862068965517241
6582,Sao Tome and Principe,STP,2033,0.06758620689655173
6583,Sao Tome and Principe,STP,2034,0.06655172413793103
6584,Sao Tome and Principe,STP,2035,0.06551724137931035
6585,Sao Tome and Principe,STP,2036,0.06448275862068965
6586,Sao Tome and Principe,STP,2037,0.06344827586206897
6587,Sao Tome and Principe,STP,2038,0.06241379310344827
6588,Sao Tome and Principe,STP,2039,0.06137931034482759
6589,Sao Tome and Principe,STP,2040,0.0603448275862069
6590,Sao Tome and Principe,STP,2041,0.05931034482758621
6591,Sao Tome and Principe,STP,2042,0.05827586206896552
6592,Sao Tome and Principe,STP,2043,0.05724137931034483
6593,Sao Tome and Principe,STP,2044,0.05620689655172414
6594,Sao Tome and Principe,STP,2045,0.05517241379310345
6595,Sao Tome and Principe,STP,2046,0.054137931034482764
6596,Sao Tome and Principe,STP,2047,0.05310344827586207
6597,Sao Tome and Principe,STP,2048,0.05206896551724138
6598,Sao Tome and Principe,STP,2049,0.051034482758620686
6599,Sao Tome and Principe,STP,2050,0.05
6600,Suriname,SUR,2021,0.08
6601,Suriname,SUR,2022,0.07896551724137932
6602,Suriname,SUR,2023,0.07793103448275862
6603,Suriname,SUR,2024,0.07689655172413794
6604,Suriname,SUR,2025,0.07586206896551724
6605,Suriname,SUR,2026,0.07482758620689656
6606,Suriname,SUR,2027,0.07379310344827586
6607,Suriname,SUR,2028,0.07275862068965518
6608,Suriname,SUR,2029,0.07172413793103448
6609,Suriname,SUR,2030,0.0706896551724138
6610,Suriname,SUR,2031,0.0696551724137931
6611,Suriname,SUR,2032,0.06862068965517241
6612,Suriname,SUR,2033,0.06758620689655173
6613,Suriname,SUR,2034,0.06655172413793103
6614,Suriname,SUR,2035,0.06551724137931035
6615,Suriname,SUR,2036,0.06448275862068965
6616,Suriname,SUR,2037,0.06344827586206897
6617,Suriname,SUR,2038,0.06241379310344827
6618,Suriname,SUR,2039,0.06137931034482759
6619,Suriname,SUR,2040,0.0603448275862069
6620,Suriname,SUR,2041,0.05931034482758621
6621,Suriname,SUR,2042,0.05827586206896552
6622,Suriname,SUR,2043,0.05724137931034483
6623,Suriname,SUR,2044,0.05620689655172414
6624,Suriname,SUR,2045,0.05517241379310345
6625,Suriname,SUR,2046,0.054137931034482764
6626,Suriname,SUR,2047,0.05310344827586207
6627,Suriname,SUR,2048,0.05206896551724138
6628,Suriname,SUR,2049,0.051034482758620686
6629,Suriname,SUR,2050,0.05
6630,Slovak Republic,SVK,2021,0.08
6631,Slovak Republic,SVK,2022,0.07896551724137932
6632,Slovak Republic,SVK,2023,0.07793103448275862
6633,Slovak Republic,SVK,2024,0.07689655172413794
6634,Slovak Republic,SVK,2025,0.07586206896551724
6635,Slovak Republic,SVK,2026,0.07482758620689656
6636,Slovak Republic,SVK,2027,0.07379310344827586
6637,Slovak Republic,SVK,2028,0.07275862068965518
6638,Slovak Republic,SVK,2029,0.07172413793103448
6639,Slovak Republic,SVK,2030,0.0706896551724138
6640,Slovak Republic,SVK,2031,0.0696551724137931
6641,Slovak Republic,SVK,2032,0.06862068965517241
6642,Slovak Republic,SVK,2033,0.06758620689655173
6643,Slovak Republic,SVK,2034,0.06655172413793103
6644,Slovak Republic,SVK,2035,0.06551724137931035
6645,Slovak Republic,SVK,2036,0.06448275862068965
6646,Slovak Republic,SVK,2037,0.06344827586206897
6647,Slovak Republic,SVK,2038,0.06241379310344827
6648,Slovak Republic,SVK,2039,0.06137931034482759
6649,Slovak Republic,SVK,2040,0.0603448275862069
6650,Slovak Republic,SVK,2041,0.05931034482758621
6651,Slovak Republic,SVK,2042,0.05827586206896552
6652,Slovak Republic,SVK,2043,0.05724137931034483
6653,Slovak Republic,SVK,2044,0.05620689655172414
6654,Slovak Republic,SVK,2045,0.05517241379310345
6655,Slovak Republic,SVK,2046,0.054137931034482764
6656,Slovak Republic,SVK,2047,0.05310344827586207
6657,Slovak Republic,SVK,2048,0.05206896551724138
6658,Slovak Republic,SVK,2049,0.051034482758620686
6659,Slovak Republic,SVK,2050,0.05
6660,Slovenia,SVN,2021,0.08
6661,Slovenia,SVN,2022,0.07896551724137932
6662,Slovenia,SVN,2023,0.07793103448275862
6663,Slovenia,SVN,2024,0.07689655172413794
6664,Slovenia,SVN,2025,0.07586206896551724
6665,Slovenia,SVN,2026,0.07482758620689656
6666,Slovenia,SVN,2027,0.07379310344827586
6667,Slovenia,SVN,2028,0.07275862068965518
6668,Slovenia,SVN,2029,0.07172413793103448
6669,Slovenia,SVN,2030,0.0706896551724138
6670,Slovenia,SVN,2031,0.0696551724137931
6671,Slovenia,SVN,2032,0.06862068965517241
6672,Slovenia,SVN,2033,0.06758620689655173
6673,Slovenia,SVN,2034,0.06655172413793103
6674,Slovenia,SVN,2035,0.06551724137931035
6675,Slovenia,SVN,2036,0.06448275862068965
6676,Slovenia,SVN,2037,0.06344827586206897
6677,Slovenia,SVN,2038,0.06241379310344827
6678,Slovenia,SVN,2039,0.06137931034482759
6679,Slovenia,SVN,2040,0.0603448275862069
6680,Slovenia,SVN,2041,0.05931034482758621
6681,Slovenia,SVN,2042,0.05827586206896552
6682,Slovenia,SVN,2043,0.05724137931034483
6683,Slovenia,SVN,2044,0.05620689655172414
6684,Slovenia,SVN,2045,0.05517241379310345
6685,Slovenia,SVN,2046,0.054137931034482764
6686,Slovenia,SVN,2047,0.05310344827586207
6687,Slovenia,SVN,2048,0.05206896551724138
6688,Slovenia,SVN,2049,0.051034482758620686
6689,Slovenia,SVN,2050,0.05
6690,Sweden,SWE,2021,0.08
6691,Sweden,SWE,2022,0.07896551724137932
6692,Sweden,SWE,2023,0.07793103448275862
6693,Sweden,SWE,2024,0.07689655172413794
6694,Sweden,SWE,2025,0.07586206896551724
6695,Sweden,SWE,2026,0.07482758620689656
6696,Sweden,SWE,2027,0.07379310344827586
6697,Sweden,SWE,2028,0.07275862068965518
6698,Sweden,SWE,2029,0.07172413793103448
6699,Sweden,SWE,2030,0.0706896551724138
6700,Sweden,SWE,2031,0.0696551724137931
6701,Sweden,SWE,2032,0.06862068965517241
6702,Sweden,SWE,2033,0.06758620689655173
6703,Sweden,SWE,2034,0.06655172413793103
6704,Sweden,SWE,2035,0.06551724137931035
6705,Sweden,SWE,2036,0.06448275862068965
6706,Sweden,SWE,2037,0.06344827586206897
6707,Sweden,SWE,2038,0.06241379310344827
6708,Sweden,SWE,2039,0.06137931034482759
6709,Sweden,SWE,2040,0.0603448275862069
6710,Sweden,SWE,2041,0.05931034482758621
6711,Sweden,SWE,2042,0.05827586206896552
6712,Sweden,SWE,2043,0.05724137931034483
6713,Sweden,SWE,2044,0.05620689655172414
6714,Sweden,SWE,2045,0.05517241379310345
6715,Sweden,SWE,2046,0.054137931034482764
6716,Sweden,SWE,2047,0.05310344827586207
6717,Sweden,SWE,2048,0.05206896551724138
6718,Sweden,SWE,2049,0.051034482758620686
6719,Sweden,SWE,2050,0.05
6720,Eswatini,SWZ,2021,0.08
6721,Eswatini,SWZ,2022,0.07896551724137932
6722,Eswatini,SWZ,2023,0.07793103448275862
6723,Eswatini,SWZ,2024,0.07689655172413794
6724,Eswatini,SWZ,2025,0.07586206896551724
6725,Eswatini,SWZ,2026,0.07482758620689656
6726,Eswatini,SWZ,2027,0.07379310344827586
6727,Eswatini,SWZ,2028,0.07275862068965518
6728,Eswatini,SWZ,2029,0.07172413793103448
6729,Eswatini,SWZ,2030,0.0706896551724138
6730,Eswatini,SWZ,2031,0.0696551724137931
6731,Eswatini,SWZ,2032,0.06862068965517241
6732,Eswatini,SWZ,2033,0.06758620689655173
6733,Eswatini,SWZ,2034,0.06655172413793103
6734,Eswatini,SWZ,2035,0.06551724137931035
6735,Eswatini,SWZ,2036,0.06448275862068965
6736,Eswatini,SWZ,2037,0.06344827586206897
6737,Eswatini,SWZ,2038,0.06241379310344827
6738,Eswatini,SWZ,2039,0.06137931034482759
6739,Eswatini,SWZ,2040,0.0603448275862069
6740,Eswatini,SWZ,2041,0.05931034482758621
6741,Eswatini,SWZ,2042,0.05827586206896552
6742,Eswatini,SWZ,2043,0.05724137931034483
6743,Eswatini,SWZ,2044,0.05620689655172414
6744,Eswatini,SWZ,2045,0.05517241379310345
6745,Eswatini,SWZ,2046,0.054137931034482764
6746,Eswatini,SWZ,2047,0.05310344827586207
6747,Eswatini,SWZ,2048,0.05206896551724138
6748,Eswatini,SWZ,2049,0.051034482758620686
6749,Eswatini,SWZ,2050,0.05
6750,Sint Maarten (Dutch part),SXM,2021,0.08
6751,Sint Maarten (Dutch part),SXM,2022,0.07896551724137932
6752,Sint Maarten (Dutch part),SXM,2023,0.07793103448275862
6753,Sint Maarten (Dutch part),SXM,2024,0.07689655172413794
6754,Sint Maarten (Dutch part),SXM,2025,0.07586206896551724
6755,Sint Maarten (Dutch part),SXM,2026,0.07482758620689656
6756,Sint Maarten (Dutch part),SXM,2027,0.07379310344827586
6757,Sint Maarten (Dutch part),SXM,2028,0.07275862068965518
6758,Sint Maarten (Dutch part),SXM,2029,0.07172413793103448
6759,Sint Maarten (Dutch part),SXM,2030,0.0706896551724138
6760,Sint Maarten (Dutch part),SXM,2031,0.0696551724137931
6761,Sint Maarten (Dutch part),SXM,2032,0.06862068965517241
6762,Sint Maarten (Dutch part),SXM,2033,0.06758620689655173
6763,Sint Maarten (Dutch part),SXM,2034,0.06655172413793103
6764,Sint Maarten (Dutch part),SXM,2035,0.06551724137931035
6765,Sint Maarten (Dutch part),SXM,2036,0.06448275862068965
6766,Sint Maarten (Dutch part),SXM,2037,0.06344827586206897
6767,Sint Maarten (Dutch part),SXM,2038,0.06241379310344827
6768,Sint Maarten (Dutch part),SXM,2039,0.06137931034482759
6769,Sint Maarten (Dutch part),SXM,2040,0.0603448275862069
6770,Sint Maarten (Dutch part),SXM,2041,0.05931034482758621
6771,Sint Maarten (Dutch part),SXM,2042,0.05827586206896552
6772,Sint Maarten (Dutch part),SXM,2043,0.05724137931034483
6773,Sint Maarten (Dutch part),SXM,2044,0.05620689655172414
6774,Sint Maarten (Dutch part),SXM,2045,0.05517241379310345
6775,Sint Maarten (Dutch part),SXM,2046,0.054137931034482764
6776,Sint Maarten (Dutch part),SXM,2047,0.05310344827586207
6777,Sint Maarten (Dutch part),SXM,2048,0.05206896551724138
6778,Sint Maarten (Dutch part),SXM,2049,0.051034482758620686
6779,Sint Maarten (Dutch part),SXM,2050,0.05
6780,Seychelles,SYC,2021,0.08
6781,Seychelles,SYC,2022,0.07896551724137932
6782,Seychelles,SYC,2023,0.07793103448275862
6783,Seychelles,SYC,2024,0.07689655172413794
6784,Seychelles,SYC,2025,0.07586206896551724
6785,Seychelles,SYC,2026,0.07482758620689656
6786,Seychelles,SYC,2027,0.07379310344827586
6787,Seychelles,SYC,2028,0.07275862068965518
6788,Seychelles,SYC,2029,0.07172413793103448
6789,Seychelles,SYC,2030,0.0706896551724138
6790,Seychelles,SYC,2031,0.0696551724137931
6791,Seychelles,SYC,2032,0.06862068965517241
6792,Seychelles,SYC,2033,0.06758620689655173
6793,Seychelles,SYC,2034,0.06655172413793103
6794,Seychelles,SYC,2035,0.06551724137931035
6795,Seychelles,SYC,2036,0.06448275862068965
6796,Seychelles,SYC,2037,0.06344827586206897
6797,Seychelles,SYC,2038,0.06241379310344827
6798,Seychelles,SYC,2039,0.06137931034482759
6799,Seychelles,SYC,2040,0.0603448275862069
6800,Seychelles,SYC,2041,0.05931034482758621
6801,Seychelles,SYC,2042,0.05827586206896552
6802,Seychelles,SYC,2043,0.05724137931034483
6803,Seychelles,SYC,2044,0.05620689655172414
6804,Seychelles,SYC,2045,0.05517241379310345
6805,Seychelles,SYC,2046,0.054137931034482764
6806,Seychelles,SYC,2047,0.05310344827586207
6807,Seychelles,SYC,2048,0.05206896551724138
6808,Seychelles,SYC,2049,0.051034482758620686
6809,Seychelles,SYC,2050,0.05
6810,Syrian Arab Republic,SYR,2021,0.08
6811,Syrian Arab Republic,SYR,2022,0.07896551724137932
6812,Syrian Arab Republic,SYR,2023,0.07793103448275862
6813,Syrian Arab Republic,SYR,2024,0.07689655172413794
6814,Syrian Arab Republic,SYR,2025,0.07586206896551724
6815,Syrian Arab Republic,SYR,2026,0.07482758620689656
6816,Syrian Arab Republic,SYR,2027,0.07379310344827586
6817,Syrian Arab Republic,SYR,2028,0.07275862068965518
6818,Syrian Arab Republic,SYR,2029,0.07172413793103448
6819,Syrian Arab Republic,SYR,2030,0.0706896551724138
6820,Syrian Arab Republic,SYR,2031,0.0696551724137931
6821,Syrian Arab Republic,SYR,2032,0.06862068965517241
6822,Syrian Arab Republic,SYR,2033,0.06758620689655173
6823,Syrian Arab Republic,SYR,2034,0.06655172413793103
6824,Syrian Arab Republic,SYR,2035,0.06551724137931035
6825,Syrian Arab Republic,SYR,2036,0.06448275862068965
6826,Syrian Arab Republic,SYR,2037,0.06344827586206897
6827,Syrian Arab Republic,SYR,2038,0.06241379310344827
6828,Syrian Arab Republic,SYR,2039,0.06137931034482759
6829,Syrian Arab Republic,SYR,2040,0.0603448275862069
6830,Syrian Arab Republic,SYR,2041,0.05931034482758621
6831,Syrian Arab Republic,SYR,2042,0.05827586206896552
6832,Syrian Arab Republic,SYR,2043,0.05724137931034483
6833,Syrian Arab Republic,SYR,2044,0.05620689655172414
6834,Syrian Arab Republic,SYR,2045,0.05517241379310345
6835,Syrian Arab Republic,SYR,2046,0.054137931034482764
6836,Syrian Arab Republic,SYR,2047,0.05310344827586207
6837,Syrian Arab Republic,SYR,2048,0.05206896551724138
6838,Syrian Arab Republic,SYR,2049,0.051034482758620686
6839,Syrian Arab Republic,SYR,2050,0.05
6840,Turks and Caicos Islands,TCA,2021,0.08
6841,Turks and Caicos Islands,TCA,2022,0.07896551724137932
6842,Turks and Caicos Islands,TCA,2023,0.07793103448275862
6843,Turks and Caicos Islands,TCA,2024,0.07689655172413794
6844,Turks and Caicos Islands,TCA,2025,0.07586206896551724
6845,Turks and Caicos Islands,TCA,2026,0.07482758620689656
6846,Turks and Caicos Islands,TCA,2027,0.07379310344827586
6847,Turks and Caicos Islands,TCA,2028,0.07275862068965518
6848,Turks and Caicos Islands,TCA,2029,0.07172413793103448
6849,Turks and Caicos Islands,TCA,2030,0.0706896551724138
6850,Turks and Caicos Islands,TCA,2031,0.0696551724137931
6851,Turks and Caicos Islands,TCA,2032,0.06862068965517241
6852,Turks and Caicos Islands,TCA,2033,0.06758620689655173
6853,Turks and Caicos Islands,TCA,2034,0.06655172413793103
6854,Turks and Caicos Islands,TCA,2035,0.06551724137931035
6855,Turks and Caicos Islands,TCA,2036,0.06448275862068965
6856,Turks and Caicos Islands,TCA,2037,0.06344827586206897
6857,Turks and Caicos Islands,TCA,2038,0.06241379310344827
6858,Turks and Caicos Islands,TCA,2039,0.06137931034482759
6859,Turks and Caicos Islands,TCA,2040,0.0603448275862069
6860,Turks and Caicos Islands,TCA,2041,0.05931034482758621
6861,Turks and Caicos Islands,TCA,2042,0.05827586206896552
6862,Turks and Caicos Islands,TCA,2043,0.05724137931034483
6863,Turks and Caicos Islands,TCA,2044,0.05620689655172414
6864,Turks and Caicos Islands,TCA,2045,0.05517241379310345
6865,Turks and Caicos Islands,TCA,2046,0.054137931034482764
6866,Turks and Caicos Islands,TCA,2047,0.05310344827586207
6867,Turks and Caicos Islands,TCA,2048,0.05206896551724138
6868,Turks and Caicos Islands,TCA,2049,0.051034482758620686
6869,Turks and Caicos Islands,TCA,2050,0.05
6870,Chad,TCD,2021,0.08
6871,Chad,TCD,2022,0.07896551724137932
6872,Chad,TCD,2023,0.07793103448275862
6873,Chad,TCD,2024,0.07689655172413794
6874,Chad,TCD,2025,0.07586206896551724
6875,Chad,TCD,2026,0.07482758620689656
6876,Chad,TCD,2027,0.07379310344827586
6877,Chad,TCD,2028,0.07275862068965518
6878,Chad,TCD,2029,0.07172413793103448
6879,Chad,TCD,2030,0.0706896551724138
6880,Chad,TCD,2031,0.0696551724137931
6881,Chad,TCD,2032,0.06862068965517241
6882,Chad,TCD,2033,0.06758620689655173
6883,Chad,TCD,2034,0.06655172413793103
6884,Chad,TCD,2035,0.06551724137931035
6885,Chad,TCD,2036,0.06448275862068965
6886,Chad,TCD,2037,0.06344827586206897
6887,Chad,TCD,2038,0.06241379310344827
6888,Chad,TCD,2039,0.06137931034482759
6889,Chad,TCD,2040,0.0603448275862069
6890,Chad,TCD,2041,0.05931034482758621
6891,Chad,TCD,2042,0.05827586206896552
6892,Chad,TCD,2043,0.05724137931034483
6893,Chad,TCD,2044,0.05620689655172414
6894,Chad,TCD,2045,0.05517241379310345
6895,Chad,TCD,2046,0.054137931034482764
6896,Chad,TCD,2047,0.05310344827586207
6897,Chad,TCD,2048,0.05206896551724138
6898,Chad,TCD,2049,0.051034482758620686
6899,Chad,TCD,2050,0.05
6900,East Asia & Pacific (IDA & IBRD countries),TEA,2021,0.08
