Nation,iso_code3,Year,fuelefficiency_trns_road_heavy_regional_hydrogen_km_per_litre
Malawi,MWI,2022,0.9025516704416763
Malawi,MWI,2023,0.911577187146093
Malawi,MWI,2024,0.920692959017554
Malawi,MWI,2025,0.9298998886077295
Malawi,MWI,2026,0.9391988874938069
Malawi,MWI,2027,0.948590876368745
Malawi,MWI,2028,0.9580767851324324
Malawi,MWI,2029,0.9676575529837568
Malawi,MWI,2030,0.9773341285135944
Malawi,MWI,2031,0.9871074697987303
Malawi,MWI,2032,0.9969785444967176
Malawi,MWI,2033,1.0069483299416848
Malawi,MWI,2034,1.0170178132411016
Malawi,MWI,2035,1.0271879913735127
Malawi,MWI,2036,1.0374598712872478
Malawi,MWI,2037,1.0478344700001203
Malawi,MWI,2038,1.0583128147001215
Malawi,MWI,2039,1.0688959428471227
Malawi,MWI,2040,1.079584902275594
Malawi,MWI,2041,1.0903807512983499
Malawi,MWI,2042,1.1012845588113334
Malawi,MWI,2043,1.1122974043994467
Malawi,MWI,2044,1.1234203784434411
Malawi,MWI,2045,1.1346545822278755
Malawi,MWI,2046,1.1460011280501543
Malawi,MWI,2047,1.1574611393306558
Malawi,MWI,2048,1.1690357507239624
Malawi,MWI,2049,1.180726108231202
Malawi,MWI,2050,1.192533369313514
Malaysia,MYS,2020,0.8847678369195924
Malaysia,MYS,2021,0.8936155152887884
Malaysia,MYS,2022,0.9025516704416763
Malaysia,MYS,2023,0.911577187146093
Malaysia,MYS,2024,0.920692959017554
Malaysia,MYS,2025,0.9298998886077295
Malaysia,MYS,2026,0.9391988874938069
Malaysia,MYS,2027,0.948590876368745
Malaysia,MYS,2028,0.9580767851324324
Malaysia,MYS,2029,0.9676575529837568
Malaysia,MYS,2030,0.9773341285135944
Malaysia,MYS,2031,0.9871074697987303
Malaysia,MYS,2032,0.9969785444967176
Malaysia,MYS,2033,1.0069483299416848
Malaysia,MYS,2034,1.0170178132411016
Malaysia,MYS,2035,1.0271879913735127
Malaysia,MYS,2036,1.0374598712872478
Malaysia,MYS,2037,1.0478344700001203
Malaysia,MYS,2038,1.0583128147001215
Malaysia,MYS,2039,1.0688959428471227
Malaysia,MYS,2040,1.079584902275594
Malaysia,MYS,2041,1.0903807512983499
Malaysia,MYS,2042,1.1012845588113334
Malaysia,MYS,2043,1.1122974043994467
Malaysia,MYS,2044,1.1234203784434411
Malaysia,MYS,2045,1.1346545822278755
Malaysia,MYS,2046,1.1460011280501543
Malaysia,MYS,2047,1.1574611393306558
Malaysia,MYS,2048,1.1690357507239624
Malaysia,MYS,2049,1.180726108231202
Malaysia,MYS,2050,1.192533369313514
Maldives,MDV,2020,0.8847678369195924
Maldives,MDV,2021,0.8936155152887884
Maldives,MDV,2022,0.9025516704416763
Maldives,MDV,2023,0.911577187146093
Maldives,MDV,2024,0.920692959017554
Maldives,MDV,2025,0.9298998886077295
Maldives,MDV,2026,0.9391988874938069
Maldives,MDV,2027,0.948590876368745
Maldives,MDV,2028,0.9580767851324324
Maldives,MDV,2029,0.9676575529837568
Maldives,MDV,2030,0.9773341285135944
Maldives,MDV,2031,0.9871074697987303
Maldives,MDV,2032,0.9969785444967176
Maldives,MDV,2033,1.0069483299416848
Maldives,MDV,2034,1.0170178132411016
Maldives,MDV,2035,1.0271879913735127
Maldives,MDV,2036,1.0374598712872478
Maldives,MDV,2037,1.0478344700001203
Maldives,MDV,2038,1.0583128147001215
Maldives,MDV,2039,1.0688959428471227
Maldives,MDV,2040,1.079584902275594
Maldives,MDV,2041,1.0903807512983499
Maldives,MDV,2042,1.1012845588113334
Maldives,MDV,2043,1.1122974043994467
Maldives,MDV,2044,1.1234203784434411
Maldives,MDV,2045,1.1346545822278755
Maldives,MDV,2046,1.1460011280501543
Maldives,MDV,2047,1.1574611393306558
Maldives,MDV,2048,1.1690357507239624
Maldives,MDV,2049,1.180726108231202
Maldives,MDV,2050,1.192533369313514
Mali,MLI,2020,0.8847678369195924
Mali,MLI,2021,0.8936155152887884
Mali,MLI,2022,0.9025516704416763
Mali,MLI,2023,0.911577187146093
Mali,MLI,2024,0.920692959017554
Mali,MLI,2025,0.9298998886077295
Mali,MLI,2026,0.9391988874938069
Mali,MLI,2027,0.948590876368745
Mali,MLI,2028,0.9580767851324324
Mali,MLI,2029,0.9676575529837568
Mali,MLI,2030,0.9773341285135944
Mali,MLI,2031,0.9871074697987303
Mali,MLI,2032,0.9969785444967176
Mali,MLI,2033,1.0069483299416848
Mali,MLI,2034,1.0170178132411016
Mali,MLI,2035,1.0271879913735127
Mali,MLI,2036,1.0374598712872478
Mali,MLI,2037,1.0478344700001203
Mali,MLI,2038,1.0583128147001215
Mali,MLI,2039,1.0688959428471227
Mali,MLI,2040,1.079584902275594
Mali,MLI,2041,1.0903807512983499
Mali,MLI,2042,1.1012845588113334
Mali,MLI,2043,1.1122974043994467
Mali,MLI,2044,1.1234203784434411
Mali,MLI,2045,1.1346545822278755
Mali,MLI,2046,1.1460011280501543
Mali,MLI,2047,1.1574611393306558
Mali,MLI,2048,1.1690357507239624
Mali,MLI,2049,1.180726108231202
Mali,MLI,2050,1.192533369313514
Malta,MLT,2020,0.8847678369195924
Malta,MLT,2021,0.8936155152887884
Malta,MLT,2022,0.9025516704416763
Malta,MLT,2023,0.911577187146093
Malta,MLT,2024,0.920692959017554
Malta,MLT,2025,0.9298998886077295
Malta,MLT,2026,0.9391988874938069
Malta,MLT,2027,0.948590876368745
Malta,MLT,2028,0.9580767851324324
Malta,MLT,2029,0.9676575529837568
Malta,MLT,2030,0.9773341285135944
Malta,MLT,2031,0.9871074697987303
Malta,MLT,2032,0.9969785444967176
Malta,MLT,2033,1.0069483299416848
Malta,MLT,2034,1.0170178132411016
Malta,MLT,2035,1.0271879913735127
Malta,MLT,2036,1.0374598712872478
Malta,MLT,2037,1.0478344700001203
Malta,MLT,2038,1.0583128147001215
Malta,MLT,2039,1.0688959428471227
Malta,MLT,2040,1.079584902275594
Malta,MLT,2041,1.0903807512983499
Malta,MLT,2042,1.1012845588113334
Malta,MLT,2043,1.1122974043994467
Malta,MLT,2044,1.1234203784434411
Malta,MLT,2045,1.1346545822278755
Malta,MLT,2046,1.1460011280501543
Malta,MLT,2047,1.1574611393306558
Malta,MLT,2048,1.1690357507239624
Malta,MLT,2049,1.180726108231202
Malta,MLT,2050,1.192533369313514
Marshall Islands,MHL,2020,0.8847678369195924
Marshall Islands,MHL,2021,0.8936155152887884
Marshall Islands,MHL,2022,0.9025516704416763
Marshall Islands,MHL,2023,0.911577187146093
Marshall Islands,MHL,2024,0.920692959017554
Marshall Islands,MHL,2025,0.9298998886077295
Marshall Islands,MHL,2026,0.9391988874938069
Marshall Islands,MHL,2027,0.948590876368745
Marshall Islands,MHL,2028,0.9580767851324324
Marshall Islands,MHL,2029,0.9676575529837568
Marshall Islands,MHL,2030,0.9773341285135944
Marshall Islands,MHL,2031,0.9871074697987303
Marshall Islands,MHL,2032,0.9969785444967176
Marshall Islands,MHL,2033,1.0069483299416848
Marshall Islands,MHL,2034,1.0170178132411016
Marshall Islands,MHL,2035,1.0271879913735127
Marshall Islands,MHL,2036,1.0374598712872478
Marshall Islands,MHL,2037,1.0478344700001203
Marshall Islands,MHL,2038,1.0583128147001215
Marshall Islands,MHL,2039,1.0688959428471227
Marshall Islands,MHL,2040,1.079584902275594
Marshall Islands,MHL,2041,1.0903807512983499
Marshall Islands,MHL,2042,1.1012845588113334
Marshall Islands,MHL,2043,1.1122974043994467
Marshall Islands,MHL,2044,1.1234203784434411
Marshall Islands,MHL,2045,1.1346545822278755
Marshall Islands,MHL,2046,1.1460011280501543
Marshall Islands,MHL,2047,1.1574611393306558
Marshall Islands,MHL,2048,1.1690357507239624
Marshall Islands,MHL,2049,1.180726108231202
Marshall Islands,MHL,2050,1.192533369313514
Martinique,MTQ,2020,0.8847678369195924
Martinique,MTQ,2021,0.8936155152887884
Martinique,MTQ,2022,0.9025516704416763
Martinique,MTQ,2023,0.911577187146093
Martinique,MTQ,2024,0.920692959017554
Martinique,MTQ,2025,0.9298998886077295
Martinique,MTQ,2026,0.9391988874938069
Martinique,MTQ,2027,0.948590876368745
Martinique,MTQ,2028,0.9580767851324324
Martinique,MTQ,2029,0.9676575529837568
Martinique,MTQ,2030,0.9773341285135944
Martinique,MTQ,2031,0.9871074697987303
Martinique,MTQ,2032,0.9969785444967176
Martinique,MTQ,2033,1.0069483299416848
Martinique,MTQ,2034,1.0170178132411016
Martinique,MTQ,2035,1.0271879913735127
Martinique,MTQ,2036,1.0374598712872478
Martinique,MTQ,2037,1.0478344700001203
Martinique,MTQ,2038,1.0583128147001215
Martinique,MTQ,2039,1.0688959428471227
Martinique,MTQ,2040,1.079584902275594
Martinique,MTQ,2041,1.0903807512983499
Martinique,MTQ,2042,1.1012845588113334
Martinique,MTQ,2043,1.1122974043994467
Martinique,MTQ,2044,1.1234203784434411
Martinique,MTQ,2045,1.1346545822278755
Martinique,MTQ,2046,1.1460011280501543
Martinique,MTQ,2047,1.1574611393306558
Martinique,MTQ,2048,1.1690357507239624
Martinique,MTQ,2049,1.180726108231202
Martinique,MTQ,2050,1.192533369313514
Mauritania,MRT,2020,0.8847678369195924
Mauritania,MRT,2021,0.8936155152887884
Mauritania,MRT,2022,0.9025516704416763
Mauritania,MRT,2023,0.911577187146093
Mauritania,MRT,2024,0.920692959017554
Mauritania,MRT,2025,0.9298998886077295
Mauritania,MRT,2026,0.9391988874938069
Mauritania,MRT,2027,0.948590876368745
Mauritania,MRT,2028,0.9580767851324324
Mauritania,MRT,2029,0.9676575529837568
Mauritania,MRT,2030,0.9773341285135944
Mauritania,MRT,2031,0.9871074697987303
Mauritania,MRT,2032,0.9969785444967176
Mauritania,MRT,2033,1.0069483299416848
Mauritania,MRT,2034,1.0170178132411016
Mauritania,MRT,2035,1.0271879913735127
Mauritania,MRT,2036,1.0374598712872478
Mauritania,MRT,2037,1.0478344700001203
Mauritania,MRT,2038,1.0583128147001215
Mauritania,MRT,2039,1.0688959428471227
Mauritania,MRT,2040,1.079584902275594
Mauritania,MRT,2041,1.0903807512983499
Mauritania,MRT,2042,1.1012845588113334
Mauritania,MRT,2043,1.1122974043994467
Mauritania,MRT,2044,1.1234203784434411
Mauritania,MRT,2045,1.1346545822278755
Mauritania,MRT,2046,1.1460011280501543
Mauritania,MRT,2047,1.1574611393306558
Mauritania,MRT,2048,1.1690357507239624
Mauritania,MRT,2049,1.180726108231202
Mauritania,MRT,2050,1.192533369313514
Mauritius,MUS,2020,0.8847678369195924
Mauritius,MUS,2021,0.8936155152887884
Mauritius,MUS,2022,0.9025516704416763
Mauritius,MUS,2023,0.911577187146093
Mauritius,MUS,2024,0.920692959017554
Mauritius,MUS,2025,0.9298998886077295
Mauritius,MUS,2026,0.9391988874938069
Mauritius,MUS,2027,0.948590876368745
Mauritius,MUS,2028,0.9580767851324324
Mauritius,MUS,2029,0.9676575529837568
Mauritius,MUS,2030,0.9773341285135944
Mauritius,MUS,2031,0.9871074697987303
Mauritius,MUS,2032,0.9969785444967176
Mauritius,MUS,2033,1.0069483299416848
Mauritius,MUS,2034,1.0170178132411016
Mauritius,MUS,2035,1.0271879913735127
Mauritius,MUS,2036,1.0374598712872478
Mauritius,MUS,2037,1.0478344700001203
Mauritius,MUS,2038,1.0583128147001215
Mauritius,MUS,2039,1.0688959428471227
Mauritius,MUS,2040,1.079584902275594
Mauritius,MUS,2041,1.0903807512983499
Mauritius,MUS,2042,1.1012845588113334
Mauritius,MUS,2043,1.1122974043994467
Mauritius,MUS,2044,1.1234203784434411
Mauritius,MUS,2045,1.1346545822278755
Mauritius,MUS,2046,1.1460011280501543
Mauritius,MUS,2047,1.1574611393306558
Mauritius,MUS,2048,1.1690357507239624
Mauritius,MUS,2049,1.180726108231202
Mauritius,MUS,2050,1.192533369313514
Mayotte,MYT,2020,0.8847678369195924
Mayotte,MYT,2021,0.8936155152887884
Mayotte,MYT,2022,0.9025516704416763
Mayotte,MYT,2023,0.911577187146093
Mayotte,MYT,2024,0.920692959017554
Mayotte,MYT,2025,0.9298998886077295
Mayotte,MYT,2026,0.9391988874938069
Mayotte,MYT,2027,0.948590876368745
Mayotte,MYT,2028,0.9580767851324324
Mayotte,MYT,2029,0.9676575529837568
Mayotte,MYT,2030,0.9773341285135944
Mayotte,MYT,2031,0.9871074697987303
Mayotte,MYT,2032,0.9969785444967176
Mayotte,MYT,2033,1.0069483299416848
Mayotte,MYT,2034,1.0170178132411016
Mayotte,MYT,2035,1.0271879913735127
Mayotte,MYT,2036,1.0374598712872478
Mayotte,MYT,2037,1.0478344700001203
Mayotte,MYT,2038,1.0583128147001215
Mayotte,MYT,2039,1.0688959428471227
Mayotte,MYT,2040,1.079584902275594
Mayotte,MYT,2041,1.0903807512983499
Mayotte,MYT,2042,1.1012845588113334
Mayotte,MYT,2043,1.1122974043994467
Mayotte,MYT,2044,1.1234203784434411
Mayotte,MYT,2045,1.1346545822278755
Mayotte,MYT,2046,1.1460011280501543
Mayotte,MYT,2047,1.1574611393306558
Mayotte,MYT,2048,1.1690357507239624
Mayotte,MYT,2049,1.180726108231202
Mayotte,MYT,2050,1.192533369313514
Mexico,MEX,2020,0.8847678369195924
Mexico,MEX,2021,0.8936155152887884
Mexico,MEX,2022,0.9025516704416763
Mexico,MEX,2023,0.911577187146093
Mexico,MEX,2024,0.920692959017554
Mexico,MEX,2025,0.9298998886077295
Mexico,MEX,2026,0.9391988874938069
Mexico,MEX,2027,0.948590876368745
Mexico,MEX,2028,0.9580767851324324
Mexico,MEX,2029,0.9676575529837568
Mexico,MEX,2030,0.9773341285135944
Mexico,MEX,2031,0.9871074697987303
Mexico,MEX,2032,0.9969785444967176
Mexico,MEX,2033,1.0069483299416848
Mexico,MEX,2034,1.0170178132411016
Mexico,MEX,2035,1.0271879913735127
Mexico,MEX,2036,1.0374598712872478
Mexico,MEX,2037,1.0478344700001203
Mexico,MEX,2038,1.0583128147001215
Mexico,MEX,2039,1.0688959428471227
Mexico,MEX,2040,1.079584902275594
Mexico,MEX,2041,1.0903807512983499
Mexico,MEX,2042,1.1012845588113334
Mexico,MEX,2043,1.1122974043994467
Mexico,MEX,2044,1.1234203784434411
Mexico,MEX,2045,1.1346545822278755
Mexico,MEX,2046,1.1460011280501543
Mexico,MEX,2047,1.1574611393306558
Mexico,MEX,2048,1.1690357507239624
Mexico,MEX,2049,1.180726108231202
Mexico,MEX,2050,1.192533369313514
Micronesia (Federated States of),FSM,2020,0.8847678369195924
Micronesia (Federated States of),FSM,2021,0.8936155152887884
Micronesia (Federated States of),FSM,2022,0.9025516704416763
Micronesia (Federated States of),FSM,2023,0.911577187146093
Micronesia (Federated States of),FSM,2024,0.920692959017554
Micronesia (Federated States of),FSM,2025,0.9298998886077295
Micronesia (Federated States of),FSM,2026,0.9391988874938069
Micronesia (Federated States of),FSM,2027,0.948590876368745
Micronesia (Federated States of),FSM,2028,0.9580767851324324
Micronesia (Federated States of),FSM,2029,0.9676575529837568
Micronesia (Federated States of),FSM,2030,0.9773341285135944
Micronesia (Federated States of),FSM,2031,0.9871074697987303
Micronesia (Federated States of),FSM,2032,0.9969785444967176
Micronesia (Federated States of),FSM,2033,1.0069483299416848
Micronesia (Federated States of),FSM,2034,1.0170178132411016
Micronesia (Federated States of),FSM,2035,1.0271879913735127
Micronesia (Federated States of),FSM,2036,1.0374598712872478
Micronesia (Federated States of),FSM,2037,1.0478344700001203
Micronesia (Federated States of),FSM,2038,1.0583128147001215
Micronesia (Federated States of),FSM,2039,1.0688959428471227
Micronesia (Federated States of),FSM,2040,1.079584902275594
Micronesia (Federated States of),FSM,2041,1.0903807512983499
Micronesia (Federated States of),FSM,2042,1.1012845588113334
Micronesia (Federated States of),FSM,2043,1.1122974043994467
Micronesia (Federated States of),FSM,2044,1.1234203784434411
Micronesia (Federated States of),FSM,2045,1.1346545822278755
Micronesia (Federated States of),FSM,2046,1.1460011280501543
Micronesia (Federated States of),FSM,2047,1.1574611393306558
Micronesia (Federated States of),FSM,2048,1.1690357507239624
Micronesia (Federated States of),FSM,2049,1.180726108231202
Micronesia (Federated States of),FSM,2050,1.192533369313514
Monaco,MCO,2020,0.8847678369195924
Monaco,MCO,2021,0.8936155152887884
Monaco,MCO,2022,0.9025516704416763
Monaco,MCO,2023,0.911577187146093
Monaco,MCO,2024,0.920692959017554
Monaco,MCO,2025,0.9298998886077295
Monaco,MCO,2026,0.9391988874938069
Monaco,MCO,2027,0.948590876368745
Monaco,MCO,2028,0.9580767851324324
Monaco,MCO,2029,0.9676575529837568
Monaco,MCO,2030,0.9773341285135944
Monaco,MCO,2031,0.9871074697987303
Monaco,MCO,2032,0.9969785444967176
Monaco,MCO,2033,1.0069483299416848
Monaco,MCO,2034,1.0170178132411016
Monaco,MCO,2035,1.0271879913735127
Monaco,MCO,2036,1.0374598712872478
Monaco,MCO,2037,1.0478344700001203
Monaco,MCO,2038,1.0583128147001215
Monaco,MCO,2039,1.0688959428471227
Monaco,MCO,2040,1.079584902275594
Monaco,MCO,2041,1.0903807512983499
Monaco,MCO,2042,1.1012845588113334
Monaco,MCO,2043,1.1122974043994467
Monaco,MCO,2044,1.1234203784434411
Monaco,MCO,2045,1.1346545822278755
Monaco,MCO,2046,1.1460011280501543
Monaco,MCO,2047,1.1574611393306558
Monaco,MCO,2048,1.1690357507239624
Monaco,MCO,2049,1.180726108231202
Monaco,MCO,2050,1.192533369313514
Mongolia,MNG,2020,0.8847678369195924
Mongolia,MNG,2021,0.8936155152887884
Mongolia,MNG,2022,0.9025516704416763
Mongolia,MNG,2023,0.911577187146093
Mongolia,MNG,2024,0.920692959017554
Mongolia,MNG,2025,0.9298998886077295
Mongolia,MNG,2026,0.9391988874938069
Mongolia,MNG,2027,0.948590876368745
Mongolia,MNG,2028,0.9580767851324324
Mongolia,MNG,2029,0.9676575529837568
Mongolia,MNG,2030,0.9773341285135944
Mongolia,MNG,2031,0.9871074697987303
Mongolia,MNG,2032,0.9969785444967176
Mongolia,MNG,2033,1.0069483299416848
Mongolia,MNG,2034,1.0170178132411016
Mongolia,MNG,2035,1.0271879913735127
Mongolia,MNG,2036,1.0374598712872478
Mongolia,MNG,2037,1.0478344700001203
Mongolia,MNG,2038,1.0583128147001215
Mongolia,MNG,2039,1.0688959428471227
Mongolia,MNG,2040,1.079584902275594
Mongolia,MNG,2041,1.0903807512983499
Mongolia,MNG,2042,1.1012845588113334
Mongolia,MNG,2043,1.1122974043994467
Mongolia,MNG,2044,1.1234203784434411
Mongolia,MNG,2045,1.1346545822278755
Mongolia,MNG,2046,1.1460011280501543
Mongolia,MNG,2047,1.1574611393306558
Mongolia,MNG,2048,1.1690357507239624
Mongolia,MNG,2049,1.180726108231202
Mongolia,MNG,2050,1.192533369313514
Montenegro,MNE,2020,0.8847678369195924
Montenegro,MNE,2021,0.8936155152887884
Montenegro,MNE,2022,0.9025516704416763
Montenegro,MNE,2023,0.911577187146093
Montenegro,MNE,2024,0.920692959017554
Montenegro,MNE,2025,0.9298998886077295
Montenegro,MNE,2026,0.9391988874938069
Montenegro,MNE,2027,0.948590876368745
Montenegro,MNE,2028,0.9580767851324324
Montenegro,MNE,2029,0.9676575529837568
Montenegro,MNE,2030,0.9773341285135944
Montenegro,MNE,2031,0.9871074697987303
Montenegro,MNE,2032,0.9969785444967176
Montenegro,MNE,2033,1.0069483299416848
Montenegro,MNE,2034,1.0170178132411016
Montenegro,MNE,2035,1.0271879913735127
Montenegro,MNE,2036,1.0374598712872478
Montenegro,MNE,2037,1.0478344700001203
Montenegro,MNE,2038,1.0583128147001215
Montenegro,MNE,2039,1.0688959428471227
Montenegro,MNE,2040,1.079584902275594
Montenegro,MNE,2041,1.0903807512983499
Montenegro,MNE,2042,1.1012845588113334
Montenegro,MNE,2043,1.1122974043994467
Montenegro,MNE,2044,1.1234203784434411
Montenegro,MNE,2045,1.1346545822278755
Montenegro,MNE,2046,1.1460011280501543
Montenegro,MNE,2047,1.1574611393306558
Montenegro,MNE,2048,1.1690357507239624
Montenegro,MNE,2049,1.180726108231202
Montenegro,MNE,2050,1.192533369313514
Montserrat,MSR,2020,0.8847678369195924
Montserrat,MSR,2021,0.8936155152887884
Montserrat,MSR,2022,0.9025516704416763
Montserrat,MSR,2023,0.911577187146093
Montserrat,MSR,2024,0.920692959017554
Montserrat,MSR,2025,0.9298998886077295
Montserrat,MSR,2026,0.9391988874938069
Montserrat,MSR,2027,0.948590876368745
Montserrat,MSR,2028,0.9580767851324324
Montserrat,MSR,2029,0.9676575529837568
Montserrat,MSR,2030,0.9773341285135944
Montserrat,MSR,2031,0.9871074697987303
Montserrat,MSR,2032,0.9969785444967176
Montserrat,MSR,2033,1.0069483299416848
Montserrat,MSR,2034,1.0170178132411016
Montserrat,MSR,2035,1.0271879913735127
Montserrat,MSR,2036,1.0374598712872478
Montserrat,MSR,2037,1.0478344700001203
Montserrat,MSR,2038,1.0583128147001215
Montserrat,MSR,2039,1.0688959428471227
Montserrat,MSR,2040,1.079584902275594
Montserrat,MSR,2041,1.0903807512983499
Montserrat,MSR,2042,1.1012845588113334
Montserrat,MSR,2043,1.1122974043994467
Montserrat,MSR,2044,1.1234203784434411
Montserrat,MSR,2045,1.1346545822278755
Montserrat,MSR,2046,1.1460011280501543
Montserrat,MSR,2047,1.1574611393306558
Montserrat,MSR,2048,1.1690357507239624
Montserrat,MSR,2049,1.180726108231202
Montserrat,MSR,2050,1.192533369313514
Morocco,MAR,2020,0.8847678369195924
Morocco,MAR,2021,0.8936155152887884
Morocco,MAR,2022,0.9025516704416763
Morocco,MAR,2023,0.911577187146093
Morocco,MAR,2024,0.920692959017554
Morocco,MAR,2025,0.9298998886077295
Morocco,MAR,2026,0.9391988874938069
Morocco,MAR,2027,0.948590876368745
Morocco,MAR,2028,0.9580767851324324
Morocco,MAR,2029,0.9676575529837568
Morocco,MAR,2030,0.9773341285135944
Morocco,MAR,2031,0.9871074697987303
Morocco,MAR,2032,0.9969785444967176
Morocco,MAR,2033,1.0069483299416848
Morocco,MAR,2034,1.0170178132411016
Morocco,MAR,2035,1.0271879913735127
Morocco,MAR,2036,1.0374598712872478
Morocco,MAR,2037,1.0478344700001203
Morocco,MAR,2038,1.0583128147001215
Morocco,MAR,2039,1.0688959428471227
Morocco,MAR,2040,1.079584902275594
Morocco,MAR,2041,1.0903807512983499
Morocco,MAR,2042,1.1012845588113334
Morocco,MAR,2043,1.1122974043994467
Morocco,MAR,2044,1.1234203784434411
Morocco,MAR,2045,1.1346545822278755
Morocco,MAR,2046,1.1460011280501543
Morocco,MAR,2047,1.1574611393306558
Morocco,MAR,2048,1.1690357507239624
Morocco,MAR,2049,1.180726108231202
Morocco,MAR,2050,1.192533369313514
Mozambique,MOZ,2020,0.8847678369195924
Mozambique,MOZ,2021,0.8936155152887884
Mozambique,MOZ,2022,0.9025516704416763
Mozambique,MOZ,2023,0.911577187146093
Mozambique,MOZ,2024,0.920692959017554
Mozambique,MOZ,2025,0.9298998886077295
Mozambique,MOZ,2026,0.9391988874938069
Mozambique,MOZ,2027,0.948590876368745
Mozambique,MOZ,2028,0.9580767851324324
Mozambique,MOZ,2029,0.9676575529837568
Mozambique,MOZ,2030,0.9773341285135944
Mozambique,MOZ,2031,0.9871074697987303
Mozambique,MOZ,2032,0.9969785444967176
Mozambique,MOZ,2033,1.0069483299416848
Mozambique,MOZ,2034,1.0170178132411016
Mozambique,MOZ,2035,1.0271879913735127
Mozambique,MOZ,2036,1.0374598712872478
Mozambique,MOZ,2037,1.0478344700001203
Mozambique,MOZ,2038,1.0583128147001215
Mozambique,MOZ,2039,1.0688959428471227
Mozambique,MOZ,2040,1.079584902275594
Mozambique,MOZ,2041,1.0903807512983499
Mozambique,MOZ,2042,1.1012845588113334
Mozambique,MOZ,2043,1.1122974043994467
Mozambique,MOZ,2044,1.1234203784434411
Mozambique,MOZ,2045,1.1346545822278755
Mozambique,MOZ,2046,1.1460011280501543
Mozambique,MOZ,2047,1.1574611393306558
Mozambique,MOZ,2048,1.1690357507239624
Mozambique,MOZ,2049,1.180726108231202
Mozambique,MOZ,2050,1.192533369313514
Myanmar,MMR,2020,0.8847678369195924
Myanmar,MMR,2021,0.8936155152887884
Myanmar,MMR,2022,0.9025516704416763
Myanmar,MMR,2023,0.911577187146093
Myanmar,MMR,2024,0.920692959017554
Myanmar,MMR,2025,0.9298998886077295
Myanmar,MMR,2026,0.9391988874938069
Myanmar,MMR,2027,0.948590876368745
Myanmar,MMR,2028,0.9580767851324324
Myanmar,MMR,2029,0.9676575529837568
Myanmar,MMR,2030,0.9773341285135944
Myanmar,MMR,2031,0.9871074697987303
Myanmar,MMR,2032,0.9969785444967176
Myanmar,MMR,2033,1.0069483299416848
Myanmar,MMR,2034,1.0170178132411016
Myanmar,MMR,2035,1.0271879913735127
Myanmar,MMR,2036,1.0374598712872478
Myanmar,MMR,2037,1.0478344700001203
Myanmar,MMR,2038,1.0583128147001215
Myanmar,MMR,2039,1.0688959428471227
Myanmar,MMR,2040,1.079584902275594
Myanmar,MMR,2041,1.0903807512983499
Myanmar,MMR,2042,1.1012845588113334
Myanmar,MMR,2043,1.1122974043994467
Myanmar,MMR,2044,1.1234203784434411
Myanmar,MMR,2045,1.1346545822278755
Myanmar,MMR,2046,1.1460011280501543
Myanmar,MMR,2047,1.1574611393306558
Myanmar,MMR,2048,1.1690357507239624
Myanmar,MMR,2049,1.180726108231202
Myanmar,MMR,2050,1.192533369313514
Namibia,NAM,2020,0.8847678369195924
Namibia,NAM,2021,0.8936155152887884
Namibia,NAM,2022,0.9025516704416763
Namibia,NAM,2023,0.911577187146093
Namibia,NAM,2024,0.920692959017554
Namibia,NAM,2025,0.9298998886077295
Namibia,NAM,2026,0.9391988874938069
Namibia,NAM,2027,0.948590876368745
Namibia,NAM,2028,0.9580767851324324
Namibia,NAM,2029,0.9676575529837568
Namibia,NAM,2030,0.9773341285135944
Namibia,NAM,2031,0.9871074697987303
Namibia,NAM,2032,0.9969785444967176
Namibia,NAM,2033,1.0069483299416848
Namibia,NAM,2034,1.0170178132411016
Namibia,NAM,2035,1.0271879913735127
Namibia,NAM,2036,1.0374598712872478
Namibia,NAM,2037,1.0478344700001203
Namibia,NAM,2038,1.0583128147001215
Namibia,NAM,2039,1.0688959428471227
Namibia,NAM,2040,1.079584902275594
Namibia,NAM,2041,1.0903807512983499
Namibia,NAM,2042,1.1012845588113334
Namibia,NAM,2043,1.1122974043994467
Namibia,NAM,2044,1.1234203784434411
Namibia,NAM,2045,1.1346545822278755
Namibia,NAM,2046,1.1460011280501543
Namibia,NAM,2047,1.1574611393306558
Namibia,NAM,2048,1.1690357507239624
Namibia,NAM,2049,1.180726108231202
Namibia,NAM,2050,1.192533369313514
Nauru,NRU,2020,0.8847678369195924
Nauru,NRU,2021,0.8936155152887884
Nauru,NRU,2022,0.9025516704416763
Nauru,NRU,2023,0.911577187146093
Nauru,NRU,2024,0.920692959017554
Nauru,NRU,2025,0.9298998886077295
Nauru,NRU,2026,0.9391988874938069
Nauru,NRU,2027,0.948590876368745
Nauru,NRU,2028,0.9580767851324324
Nauru,NRU,2029,0.9676575529837568
Nauru,NRU,2030,0.9773341285135944
Nauru,NRU,2031,0.9871074697987303
Nauru,NRU,2032,0.9969785444967176
Nauru,NRU,2033,1.0069483299416848
Nauru,NRU,2034,1.0170178132411016
Nauru,NRU,2035,1.0271879913735127
Nauru,NRU,2036,1.0374598712872478
Nauru,NRU,2037,1.0478344700001203
Nauru,NRU,2038,1.0583128147001215
Nauru,NRU,2039,1.0688959428471227
Nauru,NRU,2040,1.079584902275594
Nauru,NRU,2041,1.0903807512983499
Nauru,NRU,2042,1.1012845588113334
Nauru,NRU,2043,1.1122974043994467
