Country,Mode/vehicle type,Indicator,2000,2005,2010,2015,2016,2017,2018,2019,2020
Spain,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                      ,7.43,7.66,7.27,6.81,7.09,7.15,7.29,7.27,5.83
Spain,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                      ,1.44,1.54,1.57,1.56,1.57,1.61,1.64,1.66,1.68
Spain,Cars/light trucks,Passenger average occupancy (#passengers)                           ,1.90,1.75,1.85,1.78,1.78,1.75,1.76,1.74,1.73
Spain,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                        ,3.90,4.39,3.92,3.82,3.98,4.09,4.14,4.19,3.38
Spain,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                        ,2.75,2.69,2.90,2.77,2.79,2.82,2.90,2.88,2.90
Spain,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                      ,11.96,12.62,11.00,10.52,10.71,10.70,10.61,10.59,8.57
Spain,Freight trucks,Per capita energy intensity (GJ/cap)                                   ,15.37,17.13,13.92,12.09,12.27,12.36,12.37,12.28,10.08
Spain,Freight trucks,Fuel intensity (litres/100 vkm)                                        ,14.70,13.21,12.51,11.94,11.81,11.71,11.67,11.62,..
Spain,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                             ,7.35,7.47,5.80,5.47,5.55,6.02,6.22,6.37,6.13
Spain,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                             ,2.09,2.29,2.40,2.21,2.21,2.05,1.99,1.93,1.64
Spain,Freight trucks,Freight load factor (tkm/vkm)                                          ,2.33,1.91,1.73,1.79,1.77,1.89,1.95,2.00,..
Spain,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                           ,3.15,3.91,3.36,3.05,3.14,3.19,3.20,3.19,..
Spain,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                           ,4.87,4.38,4.15,3.96,3.91,3.88,3.87,3.85,..
Spain,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                         ,44.94,49.04,41.08,38.92,39.54,39.73,39.51,39.32,..
Sweden,Cars/light trucks,Per capita energy intensity (GJ/cap)                               ,19.51,20.25,18.61,..,..,..,..,..,..
Sweden,Cars/light trucks,Fuel intensity (litres/100 vkm)                                    ,8.87,8.89,8.38,..,..,..,..,..,..
Sweden,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                     ,9.61,9.78,9.42,9.35,9.64,9.69,9.66,9.49,8.91
Sweden,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                     ,2.03,2.07,1.97,..,..,..,..,..,..
Sweden,Cars/light trucks,Passenger average occupancy (#passengers)                          ,1.45,1.42,1.41,1.39,1.42,1.43,1.43,1.44,1.48
Sweden,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                       ,6.64,6.87,6.70,6.72,6.79,6.79,6.75,6.60,6.01
Sweden,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                       ,2.94,2.95,2.78,..,..,..,..,..,..
Sweden,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                     ,14.72,14.95,14.49,14.10,14.13,14.10,14.09,13.87,12.58
Sweden,Freight trucks,Per capita energy intensity (GJ/cap)                                  ,8.06,9.74,9.83,..,..,..,..,..,..
Sweden,Freight trucks,Fuel intensity (litres/100 vkm)                                       ,21.77,23.11,21.97,..,..,..,..,..,..
Sweden,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                            ,4.39,4.78,4.34,3.89,3.96,3.83,4.00,3.90,3.93
Sweden,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                            ,1.83,2.04,2.26,..,..,..,..,..,..
Sweden,Freight trucks,Freight load factor (tkm/vkm)                                         ,4.36,3.95,3.32,2.89,2.89,2.77,2.85,2.83,2.92
Sweden,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                          ,1.01,1.21,1.31,1.34,1.37,1.38,1.40,1.38,1.35
Sweden,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                          ,8.00,8.05,7.53,..,..,..,..,..,..
Sweden,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                        ,24.15,23.76,23.26,22.10,22.02,21.81,21.72,21.20,20.53
Switzerland,Cars/light trucks,Per capita energy intensity (GJ/cap)                          ,20.53,20.08,19.74,18.49,18.32,18.13,17.85,17.63,15.00
Switzerland,Cars/light trucks,Fuel intensity (litres/100 vkm)                               ,9.85,9.44,8.94,8.15,8.00,7.85,7.70,7.60,7.48
Switzerland,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                ,10.34,10.40,10.96,11.11,11.22,11.33,11.38,11.41,6.02
Switzerland,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                ,1.99,1.93,1.80,1.66,1.63,1.60,1.57,1.55,2.49
Switzerland,Cars/light trucks,Passenger average occupancy (#passengers)                     ,1.64,1.62,1.65,1.62,1.63,1.63,1.63,1.64,1.00
Switzerland,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                  ,6.29,6.42,6.64,6.84,6.90,6.95,6.97,6.98,6.02
Switzerland,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                  ,3.26,3.13,2.97,2.71,2.66,2.61,2.56,2.53,2.49
Switzerland,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                ,12.87,12.44,12.77,12.70,12.76,12.85,12.89,12.94,11.17
Switzerland,Freight trucks,Per capita energy intensity (GJ/cap)                             ,5.29,5.14,5.06,4.96,4.96,4.94,4.92,4.90,4.44
Switzerland,Freight trucks,Fuel intensity (litres/100 vkm)                                  ,22.10,21.69,20.86,19.42,19.22,18.94,18.63,18.34,16.47
Switzerland,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                       ,1.88,2.10,2.16,2.07,2.02,2.04,2.07,2.00,1.97
Switzerland,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                       ,2.82,2.45,2.35,2.39,2.46,2.42,2.38,2.45,2.26
Switzerland,Freight trucks,Freight load factor (tkm/vkm)                                    ,2.60,2.94,2.95,2.70,2.60,2.60,2.60,2.49,2.42
Switzerland,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                     ,0.72,0.71,0.73,0.77,0.78,0.78,0.79,0.80,0.81
Switzerland,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                     ,7.33,7.20,6.93,6.45,6.39,6.29,6.19,6.10,5.47
Switzerland,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                   ,17.24,15.90,15.41,14.32,14.12,13.95,13.74,13.53,13.30
Republic of Türkiye,Cars/light trucks,Per capita energy intensity (GJ/cap)                               ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Cars/light trucks,Fuel intensity (litres/100 vkm)                                    ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                     ,1.41,..,1.88,2.56,2.70,2.75,2.82,2.91,2.58
Republic of Türkiye,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                     ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Cars/light trucks,Passenger average occupancy (#passengers)                          ,2.50,..,2.50,2.45,2.45,2.38,2.37,2.37,2.32
Republic of Türkiye,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                       ,0.56,..,0.75,1.04,1.10,1.16,1.19,1.23,1.11
Republic of Türkiye,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                       ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                     ,8.19,..,5.54,5.89,5.91,5.94,6.00,6.22,5.45
Republic of Türkiye,Freight trucks,Per capita energy intensity (GJ/cap)                                  ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Freight trucks,Fuel intensity (litres/100 vkm)                                       ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                            ,..,2.44,2.60,3.12,3.19,3.27,3.27,3.24,3.27
Republic of Türkiye,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                            ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Freight trucks,Freight load factor (tkm/vkm)                                         ,..,..,8.95,8.89,8.96,8.76,9.11,9.34,9.59
Republic of Türkiye,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                          ,0.26,..,0.29,0.35,0.36,0.37,0.36,0.35,0.34
Republic of Türkiye,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                          ,..,..,..,..,..,..,..,..,..
Republic of Türkiye,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                        ,42.76,..,29.28,34.18,34.25,35.77,34.61,33.94,33.12
United Kingdom,Cars/light trucks,Per capita energy intensity (GJ/cap)                       ,19.44,19.25,16.40,15.13,15.19,15.08,14.81,14.64,12.17
United Kingdom,Cars/light trucks,Fuel intensity (litres/100 vkm)                            ,9.06,8.81,8.04,7.45,7.08,6.93,6.77,6.58,7.30
United Kingdom,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)             ,10.84,11.04,10.37,10.47,10.62,10.71,10.86,11.04,7.97
United Kingdom,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)             ,1.79,1.74,1.58,1.44,1.43,1.41,1.36,1.33,1.53
United Kingdom,Cars/light trucks,Passenger average occupancy (#passengers)                  ,1.67,1.67,1.69,1.71,1.64,1.63,1.65,1.65,1.59
United Kingdom,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)               ,6.48,6.59,6.15,6.12,6.47,6.56,6.60,6.70,5.02
United Kingdom,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)               ,3.00,2.92,2.67,2.47,2.35,2.30,2.25,2.18,2.43
United Kingdom,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                             ,15.24,14.09,13.20,12.79,13.42,13.46,13.50,13.64,10.31
United Kingdom,Freight trucks,Per capita energy intensity (GJ/cap)                          ,8.44,8.91,8.04,8.01,8.32,8.33,8.35,8.17,6.92
United Kingdom,Freight trucks,Fuel intensity (litres/100 vkm)                               ,18.29,17.56,16.47,15.38,14.92,15.23,15.35,15.07,13.03
United Kingdom,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                    ,2.56,2.53,2.21,2.20,2.26,2.23,2.29,2.30,2.03
United Kingdom,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                    ,3.30,3.53,3.63,3.64,3.68,3.74,3.65,3.55,3.41
United Kingdom,Freight trucks,Freight load factor (tkm/vkm)                                 ,1.84,1.65,1.50,1.40,1.34,1.35,1.40,1.41,1.27
United Kingdom,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                  ,1.39,1.53,1.47,1.57,1.68,1.65,1.64,1.63,1.60
United Kingdom,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                  ,6.06,5.82,5.46,5.10,4.94,5.05,5.09,5.00,4.32
United Kingdom,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                ,33.59,30.60,25.12,24.11,24.37,24.01,24.06,24.08,22.15
United States,Cars/light trucks,Per capita energy intensity (GJ/cap)                        ,55.51,56.96,50.50,51.94,50.31,50.09,49.56,49.96,43.93
United States,Cars/light trucks,Fuel intensity (litres/100 vkm)                             ,11.63,11.48,11.06,11.23,10.68,10.60,10.47,10.51,10.57
United States,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)              ,22.86,24.49,23.02,23.35,23.78,23.83,23.87,23.98,20.98
United States,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)              ,2.43,2.33,2.19,2.22,2.12,2.10,2.08,2.08,2.09
United States,Cars/light trucks,Passenger average occupancy (#passengers)                   ,1.59,1.64,1.67,1.68,1.68,1.67,1.67,1.67,1.68
United States,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                ,14.38,14.95,13.76,13.94,14.19,14.24,14.26,14.32,12.52
United States,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                ,3.86,3.81,3.67,3.73,3.55,3.52,3.48,3.49,3.51
United States,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                              ,19.09,19.08,18.50,18.42,18.52,18.48,18.60,18.54,16.33
United States,Freight trucks,Per capita energy intensity (GJ/cap)                           ,15.87,17.48,16.14,17.20,16.84,17.41,17.40,17.60,15.83
United States,Freight trucks,Fuel intensity (litres/100 vkm)                                ,29.60,32.41,32.69,36.77,35.20,35.43,34.70,35.83,32.14
United States,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                     ,12.03,12.10,8.57,9.10,9.08,9.08,9.25,..,..
United States,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                     ,1.32,1.44,1.88,1.89,1.85,1.92,1.88,..,..
United States,Freight trucks,Freight load factor (tkm/vkm)                                  ,7.44,7.44,5.76,6.48,6.34,6.17,6.16,..,..
United States,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                   ,1.62,1.63,1.49,1.40,1.43,1.47,1.50,1.47,1.47
United States,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                   ,9.82,10.75,10.84,12.26,11.75,11.82,11.59,11.98,10.75
United States,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                 ,56.88,56.73,42.81,40.20,40.29,39.16,37.08,36.89,36.07
Argentina,Cars/light trucks,Per capita energy intensity (GJ/cap)                            ,..,..,..,..,..,..,..,..,..
Argentina,Cars/light trucks,Fuel intensity (litres/100 vkm)                                 ,..,..,..,..,..,..,..,..,..
Argentina,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                  ,..,..,..,..,..,..,..,..,..
Argentina,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                  ,..,..,..,..,..,..,..,..,..
Argentina,Cars/light trucks,Passenger average occupancy (#passengers)                       ,..,..,..,..,..,..,..,..,..
Argentina,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                    ,..,..,..,..,..,..,..,..,..
Argentina,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                    ,..,..,..,..,..,..,..,..,..
Argentina,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                  ,..,..,..,..,..,..,..,..,..
Argentina,Freight trucks,Per capita energy intensity (GJ/cap)                               ,..,..,..,..,..,..,..,..,..
Argentina,Freight trucks,Fuel intensity (litres/100 vkm)                                    ,..,..,..,..,..,..,..,..,..
Argentina,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                         ,..,..,..,..,..,..,..,..,..
Argentina,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                         ,..,..,..,..,..,..,..,..,..
Argentina,Freight trucks,Freight load factor (tkm/vkm)                                      ,..,..,..,..,..,..,..,..,..
Argentina,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                       ,..,..,..,..,..,..,..,..,..
Argentina,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                       ,..,..,..,..,..,..,..,..,..
Argentina,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                     ,..,..,..,..,..,..,..,..,..
Brazil,Cars/light trucks,Per capita energy intensity (GJ/cap)                               ,4.66,5.03,6.79,8.49,8.34,8.46,8.20,8.51,7.61
Brazil,Cars/light trucks,Fuel intensity (litres/100 vkm)                                    ,..,..,..,..,..,..,..,..,..
Brazil,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                     ,2.91,3.15,4.21,4.91,4.83,4.92,4.75,4.94,4.09
Brazil,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                     ,1.60,1.60,1.61,1.73,1.73,1.72,1.73,1.72,1.86
Brazil,Cars/light trucks,Passenger average occupancy (#passengers)                          ,..,..,..,..,..,..,..,..,..
Brazil,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                       ,..,..,..,..,..,..,..,..,..
Brazil,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                       ,..,..,..,..,..,..,..,..,..
Brazil,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                     ,..,..,..,..,..,..,..,..,..
Brazil,Freight trucks,Per capita energy intensity (GJ/cap)                                  ,4.87,5.32,6.27,6.63,6.33,6.25,6.25,6.34,6.66
Brazil,Freight trucks,Fuel intensity (litres/100 vkm)                                       ,41.26,45.75,55.48,66.20,65.37,64.46,64.44,65.30,64.58
Brazil,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                            ,3.32,3.78,5.17,6.14,5.85,5.79,5.82,6.04,6.71
Brazil,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                            ,1.47,1.41,1.21,1.08,1.08,1.08,1.07,1.05,0.99
Brazil,Freight trucks,Freight load factor (tkm/vkm)                                         ,9.45,11.62,16.15,21.32,21.10,20.95,21.23,22.03,22.68
Brazil,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                          ,0.35,0.33,0.32,0.29,0.28,0.28,0.27,0.27,0.30
Brazil,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                          ,13.86,16.35,19.57,23.05,22.84,22.63,22.78,23.10,22.51
Brazil,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                        ,35.85,30.29,25.75,20.44,20.12,20.57,20.74,20.83,22.64
Morocco,Cars/light trucks,Per capita energy intensity (GJ/cap)                              ,..,3.30,4.15,4.66,4.81,4.94,5.01,5.05,4.31
Morocco,Cars/light trucks,Fuel intensity (litres/100 vkm)                                   ,..,13.05,9.48,7.93,7.72,7.51,7.26,6.96,5.75
Morocco,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                    ,..,..,..,..,..,..,..,..,..
Morocco,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                    ,..,..,..,..,..,..,..,..,..
Morocco,Cars/light trucks,Passenger average occupancy (#passengers)                         ,..,..,..,..,..,..,..,..,..
Morocco,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                      ,..,0.76,1.32,1.77,1.88,1.98,2.08,2.19,2.26
Morocco,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                      ,..,4.33,3.14,2.63,2.56,2.49,2.41,2.31,1.91
Morocco,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                    ,..,24.12,24.65,24.63,24.60,24.59,24.57,24.57,24.57
Morocco,Freight trucks,Per capita energy intensity (GJ/cap)                                 ,..,1.28,1.58,1.80,1.84,1.89,1.93,1.94,1.65
Morocco,Freight trucks,Fuel intensity (litres/100 vkm)                                      ,..,49.62,29.71,25.37,24.63,24.13,23.52,22.59,18.59
Morocco,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                           ,..,..,..,..,..,..,..,..,..
Morocco,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                           ,..,..,..,..,..,..,..,..,..
Morocco,Freight trucks,Freight load factor (tkm/vkm)                                        ,..,..,..,..,..,..,..,..,..
Morocco,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                         ,..,0.08,0.16,0.21,0.23,0.24,0.25,0.26,0.27
Morocco,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                         ,..,16.45,9.85,8.41,8.17,8.00,7.80,7.49,6.16
Morocco,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                       ,..,36.73,36.73,36.71,36.72,36.72,36.72,36.72,36.72
South Africa,Cars/light trucks,Per capita energy intensity (GJ/cap)                         ,..,..,5.49,..,..,..,..,..,..
South Africa,Cars/light trucks,Fuel intensity (litres/100 vkm)                              ,..,..,9.12,..,..,..,..,..,..
South Africa,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)               ,..,..,2.54,..,..,..,..,..,..
South Africa,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)               ,..,..,2.16,..,..,..,..,..,..
South Africa,Cars/light trucks,Passenger average occupancy (#passengers)                    ,..,..,1.40,..,..,..,..,..,..
South Africa,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                 ,..,..,1.81,..,..,..,..,..,..
South Africa,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                 ,..,..,3.02,..,..,..,..,..,..
South Africa,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                               ,..,..,16.95,..,..,..,..,..,..
South Africa,Freight trucks,Per capita energy intensity (GJ/cap)                            ,..,..,6.05,..,..,..,..,..,..
South Africa,Freight trucks,Fuel intensity (litres/100 vkm)                                 ,..,..,20.34,..,..,..,..,..,..
South Africa,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                      ,..,..,3.18,..,..,..,..,..,..
South Africa,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                      ,..,..,1.90,..,..,..,..,..,..
South Africa,Freight trucks,Freight load factor (tkm/vkm)                                   ,..,..,3.54,..,..,..,..,..,..
South Africa,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                    ,..,..,0.90,..,..,..,..,..,..
South Africa,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                    ,..,..,6.74,..,..,..,..,..,..
South Africa,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                  ,..,..,17.89,..,..,..,..,..,..
Ukraine,Cars/light trucks,Per capita energy intensity (GJ/cap)                              ,..,..,..,..,..,..,..,..,..
Ukraine,Cars/light trucks,Fuel intensity (litres/100 vkm)                                   ,..,..,..,..,..,..,..,..,..
Ukraine,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                    ,..,..,..,..,..,..,..,..,..
Ukraine,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                    ,..,..,..,..,..,..,..,..,..
Ukraine,Cars/light trucks,Passenger average occupancy (#passengers)                         ,..,..,..,..,..,..,..,..,..
Ukraine,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                      ,..,0.10,0.10,0.09,0.09,0.09,0.09,0.10,..
Ukraine,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                      ,..,..,..,..,..,..,..,..,..
Ukraine,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                    ,..,0.86,0.74,..,..,..,..,..,..
Ukraine,Freight trucks,Per capita energy intensity (GJ/cap)                                 ,..,..,..,..,..,..,..,..,..
Ukraine,Freight trucks,Fuel intensity (litres/100 vkm)                                      ,..,..,..,..,..,..,..,..,..
Ukraine,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                           ,0.16,0.42,0.85,0.81,0.89,0.98,1.01,1.05,..
Ukraine,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                           ,..,..,..,..,..,..,..,..,..
Ukraine,Freight trucks,Freight load factor (tkm/vkm)                                        ,..,2.89,6.01,6.41,6.64,6.88,6.64,6.74,..
Ukraine,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                         ,..,0.14,0.14,0.13,0.13,0.14,0.15,0.16,..
Ukraine,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                         ,..,..,..,..,..,..,..,..,..
Ukraine,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                       ,..,7.26,6.59,..,..,..,..,..,..
Chile,Cars/light trucks,Per capita energy intensity (GJ/cap)                                ,..,..,..,..,..,..,..,..,..
Chile,Cars/light trucks,Fuel intensity (litres/100 vkm)                                     ,..,..,..,..,..,..,..,..,..
Chile,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                      ,..,..,..,..,..,..,..,..,..
Chile,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                      ,..,..,..,..,..,..,..,..,..
Chile,Cars/light trucks,Passenger average occupancy (#passengers)                           ,..,..,..,..,..,..,..,..,..
Chile,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                        ,..,..,..,..,..,..,..,..,..
Chile,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                        ,..,..,..,..,..,..,..,..,..
Chile,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                      ,..,..,..,..,..,..,..,..,..
Chile,Freight trucks,Per capita energy intensity (GJ/cap)                                   ,..,..,..,..,..,..,..,..,..
Chile,Freight trucks,Fuel intensity (litres/100 vkm)                                        ,..,..,..,..,..,..,..,..,..
Chile,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                             ,..,..,..,..,..,..,..,..,..
Chile,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                             ,..,..,..,..,..,..,..,..,..
Chile,Freight trucks,Freight load factor (tkm/vkm)                                          ,..,..,..,..,..,..,..,..,..
Chile,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                           ,..,..,..,..,..,..,..,..,..
Chile,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                           ,..,..,..,..,..,..,..,..,..
Chile,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                         ,..,..,..,..,..,..,..,..,..
Colombia,Cars/light trucks,Per capita energy intensity (GJ/cap)                             ,..,..,..,..,..,..,..,..,..
Colombia,Cars/light trucks,Fuel intensity (litres/100 vkm)                                  ,..,..,..,..,..,..,..,..,..
Colombia,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                   ,..,..,..,..,..,..,..,..,..
Colombia,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                   ,..,..,..,..,..,..,..,..,..
Colombia,Cars/light trucks,Passenger average occupancy (#passengers)                        ,..,..,..,..,..,..,..,..,..
Colombia,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                     ,..,..,0.43,0.52,0.46,0.54,0.43,..,..
Colombia,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                     ,..,..,..,..,..,..,..,..,..
Colombia,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                   ,..,..,..,..,..,..,..,..,..
Colombia,Freight trucks,Per capita energy intensity (GJ/cap)                                ,..,..,2.98,2.71,2.68,2.62,2.66,2.70,..
Colombia,Freight trucks,Fuel intensity (litres/100 vkm)                                     ,..,..,..,..,..,..,..,..,..
Colombia,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                          ,..,..,..,..,..,..,..,..,..
Colombia,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                          ,..,..,..,..,..,..,..,..,..
Colombia,Freight trucks,Freight load factor (tkm/vkm)                                       ,..,..,..,..,..,..,..,..,..
Colombia,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                        ,..,..,..,..,..,..,..,..,..
Colombia,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                        ,..,..,..,..,..,..,..,..,..
Colombia,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                      ,..,..,..,..,..,..,..,..,..
Latvia,Cars/light trucks,Per capita energy intensity (GJ/cap)                               ,..,..,..,..,..,..,..,..,..
Latvia,Cars/light trucks,Fuel intensity (litres/100 vkm)                                    ,..,..,..,..,..,..,..,..,..
Latvia,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                     ,..,..,..,..,..,..,..,..,..
Latvia,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                     ,..,..,..,..,..,..,..,..,..
Latvia,Cars/light trucks,Passenger average occupancy (#passengers)                          ,..,..,..,..,..,..,..,..,..
Latvia,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                       ,..,..,..,..,..,..,..,..,..
Latvia,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                       ,..,..,..,..,..,..,..,..,..
Latvia,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                     ,..,..,..,..,..,..,..,..,..
