Year,iso_code3,cost_enfu_fuel_hydrogen_usd_per_mmbtu
2019,SDN,120.89914942397824
2020,SDN,120.89914942397824
2015,SEN,120.89914942397824
2016,SEN,120.89914942397824
2017,SEN,120.89914942397824
2018,SEN,120.89914942397824
2019,SEN,120.89914942397824
2020,SEN,120.89914942397824
2015,SGP,133.1781295
2016,SGP,133.1781295
2017,SGP,133.1781295
2018,SGP,133.1781295
2019,SGP,133.1781295
2020,SGP,133.1781295
2015,SLB,120.89914942397824
2016,SLB,120.89914942397824
2017,SLB,120.89914942397824
2018,SLB,120.89914942397824
2019,SLB,120.89914942397824
2020,SLB,120.89914942397824
2015,SLE,120.89914942397824
2016,SLE,120.89914942397824
2017,SLE,120.89914942397824
2018,SLE,120.89914942397824
2019,SLE,120.89914942397824
2020,SLE,120.89914942397824
2015,SLV,116.4231028
2016,SLV,116.4231028
2017,SLV,116.4231028
2018,SLV,116.4231028
2019,SLV,116.4231028
2020,SLV,116.4231028
2015,SMR,120.89914942397824
2016,SMR,120.89914942397824
2017,SMR,120.89914942397824
2018,SMR,120.89914942397824
2019,SMR,120.89914942397824
2020,SMR,120.89914942397824
2015,SOM,120.89914942397824
2016,SOM,120.89914942397824
2017,SOM,120.89914942397824
2018,SOM,120.89914942397824
2019,SOM,120.89914942397824
2020,SOM,120.89914942397824
2015,SRB,120.46214
2016,SRB,120.46214
2017,SRB,120.46214
2018,SRB,120.46214
2019,SRB,120.46214
2020,SRB,120.46214
2015,SSD,120.89914942397824
2016,SSD,120.89914942397824
2017,SSD,120.89914942397824
2018,SSD,120.89914942397824
2019,SSD,120.89914942397824
2020,SSD,120.89914942397824
2015,STP,120.89914942397824
2016,STP,120.89914942397824
2017,STP,120.89914942397824
2018,STP,120.89914942397824
2019,STP,120.89914942397824
2020,STP,120.89914942397824
2015,SUR,120.89914942397824
2016,SUR,120.89914942397824
2017,SUR,120.89914942397824
2018,SUR,120.89914942397824
2019,SUR,120.89914942397824
2020,SUR,120.89914942397824
2015,SVK,163.5179373
2016,SVK,163.5179373
2017,SVK,163.5179373
2018,SVK,163.5179373
2019,SVK,163.5179373
2020,SVK,163.5179373
2015,SVN,130.5588531
2016,SVN,130.5588531
2017,SVN,130.5588531
2018,SVN,130.5588531
2019,SVN,130.5588531
2020,SVN,130.5588531
2015,SWE,93.29282315
2016,SWE,93.29282315
2017,SWE,93.29282315
2018,SWE,93.29282315
2019,SWE,93.29282315
2020,SWE,93.29282315
2015,SWZ,120.89914942397824
2016,SWZ,120.89914942397824
2017,SWZ,120.89914942397824
2018,SWZ,120.89914942397824
2019,SWZ,120.89914942397824
2020,SWZ,120.89914942397824
2015,SXM,120.89914942397824
2016,SXM,120.89914942397824
2017,SXM,120.89914942397824
2018,SXM,120.89914942397824
2019,SXM,120.89914942397824
2020,SXM,120.89914942397824
2015,SYC,120.89914942397824
2016,SYC,120.89914942397824
2017,SYC,120.89914942397824
2018,SYC,120.89914942397824
2019,SYC,120.89914942397824
2020,SYC,120.89914942397824
2015,SYR,120.89914942397824
2016,SYR,120.89914942397824
2017,SYR,120.89914942397824
2018,SYR,120.89914942397824
2019,SYR,120.89914942397824
2020,SYR,120.89914942397824
2015,TCA,120.89914942397824
2016,TCA,120.89914942397824
2017,TCA,120.89914942397824
2018,TCA,120.89914942397824
2019,TCA,120.89914942397824
2020,TCA,120.89914942397824
2015,TCD,120.89914942397824
2016,TCD,120.89914942397824
2017,TCD,120.89914942397824
2018,TCD,120.89914942397824
2019,TCD,120.89914942397824
2020,TCD,120.89914942397824
2015,TGO,120.89914942397824
2016,TGO,120.89914942397824
2017,TGO,120.89914942397824
2018,TGO,120.89914942397824
2019,TGO,120.89914942397824
2020,TGO,120.89914942397824
2015,THA,197.4729375
2016,THA,197.4729375
2017,THA,197.4729375
2018,THA,197.4729375
2019,THA,197.4729375
2020,THA,197.4729375
2015,TJK,163.3510823
2016,TJK,163.3510823
2017,TJK,163.3510823
2018,TJK,163.3510823
2019,TJK,163.3510823
2020,TJK,163.3510823
2015,TKM,30.03390685
2016,TKM,30.03390685
2017,TKM,30.03390685
2018,TKM,30.03390685
2019,TKM,30.03390685
2020,TKM,30.03390685
2015,TLS,120.89914942397824
2016,TLS,120.89914942397824
2017,TLS,120.89914942397824
2018,TLS,120.89914942397824
2019,TLS,120.89914942397824
2020,TLS,120.89914942397824
2015,TON,120.89914942397824
2016,TON,120.89914942397824
2017,TON,120.89914942397824
2018,TON,120.89914942397824
2019,TON,120.89914942397824
2020,TON,120.89914942397824
2015,TTO,120.89914942397824
2016,TTO,120.89914942397824
2017,TTO,120.89914942397824
2018,TTO,120.89914942397824
2019,TTO,120.89914942397824
2020,TTO,120.89914942397824
2015,TUN,120.89914942397824
2016,TUN,120.89914942397824
2017,TUN,120.89914942397824
2018,TUN,120.89914942397824
2019,TUN,120.89914942397824
2020,TUN,120.89914942397824
2015,TUR,238.9989851
2016,TUR,238.9989851
2017,TUR,238.9989851
2018,TUR,238.9989851
2019,TUR,238.9989851
2020,TUR,238.9989851
2015,TUV,120.89914942397824
2016,TUV,120.89914942397824
2017,TUV,120.89914942397824
2018,TUV,120.89914942397824
2019,TUV,120.89914942397824
2020,TUV,120.89914942397824
2015,TZA,205.0982128
2016,TZA,205.0982128
2017,TZA,205.0982128
2018,TZA,205.0982128
2019,TZA,205.0982128
2020,TZA,205.0982128
2015,UGA,120.89914942397824
2016,UGA,120.89914942397824
2017,UGA,120.89914942397824
2018,UGA,120.89914942397824
2019,UGA,120.89914942397824
2020,UGA,120.89914942397824
2015,UKR,188.8632176
2016,UKR,188.8632176
2017,UKR,188.8632176
2018,UKR,188.8632176
2019,UKR,188.8632176
2020,UKR,188.8632176
2015,URY,126.8886216
2016,URY,126.8886216
2017,URY,126.8886216
2018,URY,126.8886216
2019,URY,126.8886216
2020,URY,126.8886216
2015,USA,48.66605276
2016,USA,48.66605276
2017,USA,48.66605276
2018,USA,48.66605276
2019,USA,48.66605276
2020,USA,48.66605276
2015,UZB,149.1266903
2016,UZB,149.1266903
2017,UZB,149.1266903
2018,UZB,149.1266903
2019,UZB,149.1266903
2020,UZB,149.1266903
2015,VCT,120.89914942397824
2016,VCT,120.89914942397824
2017,VCT,120.89914942397824
2018,VCT,120.89914942397824
2019,VCT,120.89914942397824
2020,VCT,120.89914942397824
2015,VEN,1.518380846
2016,VEN,1.518380846
2017,VEN,1.518380846
2018,VEN,1.518380846
2019,VEN,1.518380846
2020,VEN,1.518380846
2015,VGB,120.89914942397824
2016,VGB,120.89914942397824
2017,VGB,120.89914942397824
2018,VGB,120.89914942397824
2019,VGB,120.89914942397824
2020,VGB,120.89914942397824
2015,VIR,120.89914942397824
2016,VIR,120.89914942397824
2017,VIR,120.89914942397824
2018,VIR,120.89914942397824
2019,VIR,120.89914942397824
2020,VIR,120.89914942397824
2015,VNM,147.555472
2016,VNM,147.555472
2017,VNM,147.555472
2018,VNM,147.555472
2019,VNM,147.555472
2020,VNM,147.555472
2015,VUT,120.89914942397824
2016,VUT,120.89914942397824
2017,VUT,120.89914942397824
2018,VUT,120.89914942397824
2019,VUT,120.89914942397824
2020,VUT,120.89914942397824
2015,WSM,120.89914942397824
2016,WSM,120.89914942397824
2017,WSM,120.89914942397824
2018,WSM,120.89914942397824
2019,WSM,120.89914942397824
2020,WSM,120.89914942397824
2015,XKX,120.46214
2016,XKX,120.46214
2017,XKX,120.46214
2018,XKX,120.46214
2019,XKX,120.46214
2020,XKX,120.46214
2015,YEM,120.89914942397824
2016,YEM,120.89914942397824
2017,YEM,120.89914942397824
2018,YEM,120.89914942397824
2019,YEM,120.89914942397824
2020,YEM,120.89914942397824
2015,ZAF,129.7297921
2016,ZAF,129.7297921
2017,ZAF,129.7297921
2018,ZAF,129.7297921
2019,ZAF,129.7297921
2020,ZAF,129.7297921
2015,ZMB,120.89914942397824
2016,ZMB,120.89914942397824
2017,ZMB,120.89914942397824
2018,ZMB,120.89914942397824
2019,ZMB,120.89914942397824
2020,ZMB,120.89914942397824
2015,ZWE,120.89914942397824
2016,ZWE,120.89914942397824
2017,ZWE,120.89914942397824
2018,ZWE,120.89914942397824
2019,ZWE,120.89914942397824
2020,ZWE,120.89914942397824
