Year,iso_code3,frac_waso_non_recycled_open_dump
2048,DNK,0.5106085815138939
2049,DNK,0.5106085815138939
2050,DNK,0.5106085815138939
2021,DOM,0.7959158776735099
2022,DOM,0.7959158776735099
2023,DOM,0.7959158776735099
2024,DOM,0.7959158776735099
2025,DOM,0.7959158776735099
2026,DOM,0.7959158776735099
2027,DOM,0.7959158776735099
2028,DOM,0.7959158776735099
2029,DOM,0.7959158776735099
2030,DOM,0.7959158776735099
2031,DOM,0.7959158776735099
2032,DOM,0.7959158776735099
2033,DOM,0.7959158776735099
2034,DOM,0.7959158776735099
2035,DOM,0.7959158776735099
2036,DOM,0.7959158776735099
2037,DOM,0.7959158776735099
2038,DOM,0.7959158776735099
2039,DOM,0.7959158776735099
2040,DOM,0.7959158776735099
2041,DOM,0.7959158776735099
2042,DOM,0.7959158776735099
2043,DOM,0.7959158776735099
2044,DOM,0.7959158776735099
2045,DOM,0.7959158776735099
2046,DOM,0.7959158776735099
2047,DOM,0.7959158776735099
2048,DOM,0.7959158776735099
2049,DOM,0.7959158776735099
2050,DOM,0.7959158776735099
2021,DZA,0.7371511974837058
2022,DZA,0.7371511974837058
2023,DZA,0.7371511974837058
2024,DZA,0.7371511974837058
2025,DZA,0.7371511974837058
2026,DZA,0.7371511974837058
2027,DZA,0.7371511974837058
2028,DZA,0.7371511974837058
2029,DZA,0.7371511974837058
2030,DZA,0.7371511974837058
2031,DZA,0.7371511974837058
2032,DZA,0.7371511974837058
2033,DZA,0.7371511974837058
2034,DZA,0.7371511974837058
2035,DZA,0.7371511974837058
2036,DZA,0.7371511974837058
2037,DZA,0.7371511974837058
2038,DZA,0.7371511974837058
2039,DZA,0.7371511974837058
2040,DZA,0.7371511974837058
2041,DZA,0.7371511974837058
2042,DZA,0.7371511974837058
2043,DZA,0.7371511974837058
2044,DZA,0.7371511974837058
2045,DZA,0.7371511974837058
2046,DZA,0.7371511974837058
2047,DZA,0.7371511974837058
2048,DZA,0.7371511974837058
2049,DZA,0.7371511974837058
2050,DZA,0.7371511974837058
2021,ECU,0.558883766639159
2022,ECU,0.558883766639159
2023,ECU,0.558883766639159
2024,ECU,0.558883766639159
2025,ECU,0.558883766639159
2026,ECU,0.558883766639159
2027,ECU,0.558883766639159
2028,ECU,0.558883766639159
2029,ECU,0.558883766639159
2030,ECU,0.558883766639159
2031,ECU,0.558883766639159
2032,ECU,0.558883766639159
2033,ECU,0.558883766639159
2034,ECU,0.558883766639159
2035,ECU,0.558883766639159
2036,ECU,0.558883766639159
2037,ECU,0.558883766639159
2038,ECU,0.558883766639159
2039,ECU,0.558883766639159
2040,ECU,0.558883766639159
2041,ECU,0.558883766639159
2042,ECU,0.558883766639159
2043,ECU,0.558883766639159
2044,ECU,0.558883766639159
2045,ECU,0.558883766639159
2046,ECU,0.558883766639159
2047,ECU,0.558883766639159
2048,ECU,0.558883766639159
2049,ECU,0.558883766639159
2050,ECU,0.558883766639159
2021,EGY,0.7745223732790641
2022,EGY,0.7745223732790641
2023,EGY,0.7745223732790641
2024,EGY,0.7745223732790641
2025,EGY,0.7745223732790641
2026,EGY,0.7745223732790641
2027,EGY,0.7745223732790641
2028,EGY,0.7745223732790641
2029,EGY,0.7745223732790641
2030,EGY,0.7745223732790641
2031,EGY,0.7745223732790641
2032,EGY,0.7745223732790641
2033,EGY,0.7745223732790641
2034,EGY,0.7745223732790641
2035,EGY,0.7745223732790641
2036,EGY,0.7745223732790641
2037,EGY,0.7745223732790641
2038,EGY,0.7745223732790641
2039,EGY,0.7745223732790641
2040,EGY,0.7745223732790641
2041,EGY,0.7745223732790641
2042,EGY,0.7745223732790641
2043,EGY,0.7745223732790641
2044,EGY,0.7745223732790641
2045,EGY,0.7745223732790641
2046,EGY,0.7745223732790641
2047,EGY,0.7745223732790641
2048,EGY,0.7745223732790641
2049,EGY,0.7745223732790641
2050,EGY,0.7745223732790641
2021,ERI,0.7943149962786481
2022,ERI,0.7943149962786481
2023,ERI,0.7943149962786481
2024,ERI,0.7943149962786481
2025,ERI,0.7943149962786481
2026,ERI,0.7943149962786481
2027,ERI,0.7943149962786481
2028,ERI,0.7943149962786481
2029,ERI,0.7943149962786481
2030,ERI,0.7943149962786481
2031,ERI,0.7943149962786481
2032,ERI,0.7943149962786481
2033,ERI,0.7943149962786481
2034,ERI,0.7943149962786481
2035,ERI,0.7943149962786481
2036,ERI,0.7943149962786481
2037,ERI,0.7943149962786481
2038,ERI,0.7943149962786481
2039,ERI,0.7943149962786481
2040,ERI,0.7943149962786481
2041,ERI,0.7943149962786481
2042,ERI,0.7943149962786481
2043,ERI,0.7943149962786481
2044,ERI,0.7943149962786481
2045,ERI,0.7943149962786481
2046,ERI,0.7943149962786481
2047,ERI,0.7943149962786481
2048,ERI,0.7943149962786481
2049,ERI,0.7943149962786481
2050,ERI,0.7943149962786481
2021,ESP,0.45345134576385426
2022,ESP,0.45345134576385426
2023,ESP,0.45345134576385426
2024,ESP,0.45345134576385426
2025,ESP,0.45345134576385426
2026,ESP,0.45345134576385426
2027,ESP,0.45345134576385426
2028,ESP,0.45345134576385426
2029,ESP,0.45345134576385426
2030,ESP,0.45345134576385426
2031,ESP,0.45345134576385426
2032,ESP,0.45345134576385426
2033,ESP,0.45345134576385426
2034,ESP,0.45345134576385426
2035,ESP,0.45345134576385426
2036,ESP,0.45345134576385426
2037,ESP,0.45345134576385426
2038,ESP,0.45345134576385426
2039,ESP,0.45345134576385426
2040,ESP,0.45345134576385426
2041,ESP,0.45345134576385426
2042,ESP,0.45345134576385426
2043,ESP,0.45345134576385426
2044,ESP,0.45345134576385426
2045,ESP,0.45345134576385426
2046,ESP,0.45345134576385426
2047,ESP,0.45345134576385426
2048,ESP,0.45345134576385426
2049,ESP,0.45345134576385426
2050,ESP,0.45345134576385426
2021,EST,0.48769982195736566
2022,EST,0.48769982195736566
2023,EST,0.48769982195736566
2024,EST,0.48769982195736566
2025,EST,0.48769982195736566
2026,EST,0.48769982195736566
2027,EST,0.48769982195736566
2028,EST,0.48769982195736566
2029,EST,0.48769982195736566
2030,EST,0.48769982195736566
2031,EST,0.48769982195736566
2032,EST,0.48769982195736566
2033,EST,0.48769982195736566
2034,EST,0.48769982195736566
2035,EST,0.48769982195736566
2036,EST,0.48769982195736566
2037,EST,0.48769982195736566
2038,EST,0.48769982195736566
2039,EST,0.48769982195736566
2040,EST,0.48769982195736566
2041,EST,0.48769982195736566
2042,EST,0.48769982195736566
2043,EST,0.48769982195736566
2044,EST,0.48769982195736566
2045,EST,0.48769982195736566
2046,EST,0.48769982195736566
2047,EST,0.48769982195736566
2048,EST,0.48769982195736566
2049,EST,0.48769982195736566
2050,EST,0.48769982195736566
2021,ETH,0.7426460971128019
2022,ETH,0.7426460971128019
2023,ETH,0.7426460971128019
2024,ETH,0.7426460971128019
2025,ETH,0.7426460971128019
2026,ETH,0.7426460971128019
2027,ETH,0.7426460971128019
2028,ETH,0.7426460971128019
2029,ETH,0.7426460971128019
2030,ETH,0.7426460971128019
2031,ETH,0.7426460971128019
2032,ETH,0.7426460971128019
2033,ETH,0.7426460971128019
2034,ETH,0.7426460971128019
2035,ETH,0.7426460971128019
2036,ETH,0.7426460971128019
2037,ETH,0.7426460971128019
2038,ETH,0.7426460971128019
2039,ETH,0.7426460971128019
2040,ETH,0.7426460971128019
2041,ETH,0.7426460971128019
2042,ETH,0.7426460971128019
2043,ETH,0.7426460971128019
2044,ETH,0.7426460971128019
2045,ETH,0.7426460971128019
2046,ETH,0.7426460971128019
2047,ETH,0.7426460971128019
2048,ETH,0.7426460971128019
2049,ETH,0.7426460971128019
2050,ETH,0.7426460971128019
2021,FIN,0.48510719745402275
2022,FIN,0.48510719745402275
2023,FIN,0.48510719745402275
2024,FIN,0.48510719745402275
2025,FIN,0.48510719745402275
2026,FIN,0.48510719745402275
2027,FIN,0.48510719745402275
2028,FIN,0.48510719745402275
2029,FIN,0.48510719745402275
2030,FIN,0.48510719745402275
2031,FIN,0.48510719745402275
2032,FIN,0.48510719745402275
2033,FIN,0.48510719745402275
2034,FIN,0.48510719745402275
2035,FIN,0.48510719745402275
2036,FIN,0.48510719745402275
2037,FIN,0.48510719745402275
2038,FIN,0.48510719745402275
2039,FIN,0.48510719745402275
2040,FIN,0.48510719745402275
2041,FIN,0.48510719745402275
2042,FIN,0.48510719745402275
2043,FIN,0.48510719745402275
2044,FIN,0.48510719745402275
2045,FIN,0.48510719745402275
2046,FIN,0.48510719745402275
2047,FIN,0.48510719745402275
2048,FIN,0.48510719745402275
2049,FIN,0.48510719745402275
2050,FIN,0.48510719745402275
2021,FJI,0.446287566729195
2022,FJI,0.446287566729195
2023,FJI,0.446287566729195
2024,FJI,0.446287566729195
2025,FJI,0.446287566729195
2026,FJI,0.446287566729195
2027,FJI,0.446287566729195
2028,FJI,0.446287566729195
2029,FJI,0.446287566729195
2030,FJI,0.446287566729195
2031,FJI,0.446287566729195
2032,FJI,0.446287566729195
2033,FJI,0.446287566729195
2034,FJI,0.446287566729195
2035,FJI,0.446287566729195
2036,FJI,0.446287566729195
2037,FJI,0.446287566729195
2038,FJI,0.446287566729195
2039,FJI,0.446287566729195
2040,FJI,0.446287566729195
2041,FJI,0.446287566729195
2042,FJI,0.446287566729195
2043,FJI,0.446287566729195
2044,FJI,0.446287566729195
2045,FJI,0.446287566729195
2046,FJI,0.446287566729195
2047,FJI,0.446287566729195
2048,FJI,0.446287566729195
2049,FJI,0.446287566729195
2050,FJI,0.446287566729195
2021,FRA,0.47685665217726353
2022,FRA,0.47685665217726353
2023,FRA,0.47685665217726353
2024,FRA,0.47685665217726353
2025,FRA,0.47685665217726353
2026,FRA,0.47685665217726353
2027,FRA,0.47685665217726353
2028,FRA,0.47685665217726353
2029,FRA,0.47685665217726353
2030,FRA,0.47685665217726353
2031,FRA,0.47685665217726353
2032,FRA,0.47685665217726353
2033,FRA,0.47685665217726353
2034,FRA,0.47685665217726353
2035,FRA,0.47685665217726353
2036,FRA,0.47685665217726353
2037,FRA,0.47685665217726353
2038,FRA,0.47685665217726353
2039,FRA,0.47685665217726353
2040,FRA,0.47685665217726353
2041,FRA,0.47685665217726353
2042,FRA,0.47685665217726353
2043,FRA,0.47685665217726353
2044,FRA,0.47685665217726353
2045,FRA,0.47685665217726353
2046,FRA,0.47685665217726353
2047,FRA,0.47685665217726353
2048,FRA,0.47685665217726353
2049,FRA,0.47685665217726353
2050,FRA,0.47685665217726353
2021,FRO,0.6709756986661729
2022,FRO,0.6709756986661729
2023,FRO,0.6709756986661729
2024,FRO,0.6709756986661729
2025,FRO,0.6709756986661729
2026,FRO,0.6709756986661729
2027,FRO,0.6709756986661729
2028,FRO,0.6709756986661729
2029,FRO,0.6709756986661729
2030,FRO,0.6709756986661729
2031,FRO,0.6709756986661729
2032,FRO,0.6709756986661729
2033,FRO,0.6709756986661729
2034,FRO,0.6709756986661729
2035,FRO,0.6709756986661729
2036,FRO,0.6709756986661729
2037,FRO,0.6709756986661729
2038,FRO,0.6709756986661729
2039,FRO,0.6709756986661729
2040,FRO,0.6709756986661729
2041,FRO,0.6709756986661729
2042,FRO,0.6709756986661729
2043,FRO,0.6709756986661729
2044,FRO,0.6709756986661729
2045,FRO,0.6709756986661729
2046,FRO,0.6709756986661729
2047,FRO,0.6709756986661729
2048,FRO,0.6709756986661729
2049,FRO,0.6709756986661729
2050,FRO,0.6709756986661729
2021,FSM,0.7888242466178411
2022,FSM,0.7888242466178411
2023,FSM,0.7888242466178411
2024,FSM,0.7888242466178411
2025,FSM,0.7888242466178411
2026,FSM,0.7888242466178411
2027,FSM,0.7888242466178411
2028,FSM,0.7888242466178411
2029,FSM,0.7888242466178411
2030,FSM,0.7888242466178411
2031,FSM,0.7888242466178411
2032,FSM,0.7888242466178411
2033,FSM,0.7888242466178411
2034,FSM,0.7888242466178411
2035,FSM,0.7888242466178411
2036,FSM,0.7888242466178411
2037,FSM,0.7888242466178411
2038,FSM,0.7888242466178411
2039,FSM,0.7888242466178411
2040,FSM,0.7888242466178411
2041,FSM,0.7888242466178411
2042,FSM,0.7888242466178411
2043,FSM,0.7888242466178411
2044,FSM,0.7888242466178411
2045,FSM,0.7888242466178411
2046,FSM,0.7888242466178411
2047,FSM,0.7888242466178411
2048,FSM,0.7888242466178411
2049,FSM,0.7888242466178411
2050,FSM,0.7888242466178411
2021,GAB,0.7406730423991531
2022,GAB,0.7406730423991531
2023,GAB,0.7406730423991531
2024,GAB,0.7406730423991531
2025,GAB,0.7406730423991531
2026,GAB,0.7406730423991531
2027,GAB,0.7406730423991531
2028,GAB,0.7406730423991531
2029,GAB,0.7406730423991531
2030,GAB,0.7406730423991531
2031,GAB,0.7406730423991531
2032,GAB,0.7406730423991531
2033,GAB,0.7406730423991531
2034,GAB,0.7406730423991531
2035,GAB,0.7406730423991531
2036,GAB,0.7406730423991531
2037,GAB,0.7406730423991531
2038,GAB,0.7406730423991531
2039,GAB,0.7406730423991531
2040,GAB,0.7406730423991531
2041,GAB,0.7406730423991531
2042,GAB,0.7406730423991531
2043,GAB,0.7406730423991531
2044,GAB,0.7406730423991531
2045,GAB,0.7406730423991531
2046,GAB,0.7406730423991531
2047,GAB,0.7406730423991531
2048,GAB,0.7406730423991531
2049,GAB,0.7406730423991531
2050,GAB,0.7406730423991531
2021,GBR,0.5053742240920059
2022,GBR,0.5053742240920059
2023,GBR,0.5053742240920059
2024,GBR,0.5053742240920059
2025,GBR,0.5053742240920059
2026,GBR,0.5053742240920059
2027,GBR,0.5053742240920059
2028,GBR,0.5053742240920059
2029,GBR,0.5053742240920059
2030,GBR,0.5053742240920059
2031,GBR,0.5053742240920059
2032,GBR,0.5053742240920059
2033,GBR,0.5053742240920059
2034,GBR,0.5053742240920059
2035,GBR,0.5053742240920059
2036,GBR,0.5053742240920059
2037,GBR,0.5053742240920059
2038,GBR,0.5053742240920059
2039,GBR,0.5053742240920059
2040,GBR,0.5053742240920059
2041,GBR,0.5053742240920059
2042,GBR,0.5053742240920059
2043,GBR,0.5053742240920059
2044,GBR,0.5053742240920059
2045,GBR,0.5053742240920059
2046,GBR,0.5053742240920059
2047,GBR,0.5053742240920059
2048,GBR,0.5053742240920059
2049,GBR,0.5053742240920059
2050,GBR,0.5053742240920059
2021,GEO,0.7585178727426387
2022,GEO,0.7585178727426387
2023,GEO,0.7585178727426387
2024,GEO,0.7585178727426387
2025,GEO,0.7585178727426387
2026,GEO,0.7585178727426387
2027,GEO,0.7585178727426387
2028,GEO,0.7585178727426387
2029,GEO,0.7585178727426387
2030,GEO,0.7585178727426387
2031,GEO,0.7585178727426387
2032,GEO,0.7585178727426387
2033,GEO,0.7585178727426387
2034,GEO,0.7585178727426387
2035,GEO,0.7585178727426387
2036,GEO,0.7585178727426387
2037,GEO,0.7585178727426387
2038,GEO,0.7585178727426387
2039,GEO,0.7585178727426387
2040,GEO,0.7585178727426387
2041,GEO,0.7585178727426387
2042,GEO,0.7585178727426387
2043,GEO,0.7585178727426387
2044,GEO,0.7585178727426387
2045,GEO,0.7585178727426387
2046,GEO,0.7585178727426387
2047,GEO,0.7585178727426387
2048,GEO,0.7585178727426387
2049,GEO,0.7585178727426387
2050,GEO,0.7585178727426387
2021,GHA,0.78792014994507
2022,GHA,0.78792014994507
2023,GHA,0.78792014994507
2024,GHA,0.78792014994507
2025,GHA,0.78792014994507
2026,GHA,0.78792014994507
2027,GHA,0.78792014994507
2028,GHA,0.78792014994507
2029,GHA,0.78792014994507
2030,GHA,0.78792014994507
2031,GHA,0.78792014994507
2032,GHA,0.78792014994507
2033,GHA,0.78792014994507
2034,GHA,0.78792014994507
2035,GHA,0.78792014994507
2036,GHA,0.78792014994507
2037,GHA,0.78792014994507
2038,GHA,0.78792014994507
2039,GHA,0.78792014994507
2040,GHA,0.78792014994507
2041,GHA,0.78792014994507
2042,GHA,0.78792014994507
2043,GHA,0.78792014994507
2044,GHA,0.78792014994507
2045,GHA,0.78792014994507
2046,GHA,0.78792014994507
2047,GHA,0.78792014994507
2048,GHA,0.78792014994507
2049,GHA,0.78792014994507
2050,GHA,0.78792014994507
2021,GIB,0.6726630954605176
2022,GIB,0.6726630954605176
2023,GIB,0.6726630954605176
2024,GIB,0.6726630954605176
2025,GIB,0.6726630954605176
2026,GIB,0.6726630954605176
2027,GIB,0.6726630954605176
2028,GIB,0.6726630954605176
2029,GIB,0.6726630954605176
2030,GIB,0.6726630954605176
2031,GIB,0.6726630954605176
2032,GIB,0.6726630954605176
2033,GIB,0.6726630954605176
2034,GIB,0.6726630954605176
2035,GIB,0.6726630954605176
2036,GIB,0.6726630954605176
2037,GIB,0.6726630954605176
2038,GIB,0.6726630954605176
2039,GIB,0.6726630954605176
2040,GIB,0.6726630954605176
2041,GIB,0.6726630954605176
2042,GIB,0.6726630954605176
2043,GIB,0.6726630954605176
2044,GIB,0.6726630954605176
2045,GIB,0.6726630954605176
2046,GIB,0.6726630954605176
2047,GIB,0.6726630954605176
2048,GIB,0.6726630954605176
2049,GIB,0.6726630954605176
2050,GIB,0.6726630954605176
2021,GIN,0.794276299649267
2022,GIN,0.794276299649267
2023,GIN,0.794276299649267
2024,GIN,0.794276299649267
2025,GIN,0.794276299649267
2026,GIN,0.794276299649267
2027,GIN,0.794276299649267
2028,GIN,0.794276299649267
2029,GIN,0.794276299649267
2030,GIN,0.794276299649267
2031,GIN,0.794276299649267
2032,GIN,0.794276299649267
2033,GIN,0.794276299649267
2034,GIN,0.794276299649267
2035,GIN,0.794276299649267
2036,GIN,0.794276299649267
2037,GIN,0.794276299649267
2038,GIN,0.794276299649267
2039,GIN,0.794276299649267
2040,GIN,0.794276299649267
2041,GIN,0.794276299649267
2042,GIN,0.794276299649267
2043,GIN,0.794276299649267
2044,GIN,0.794276299649267
2045,GIN,0.794276299649267
2046,GIN,0.794276299649267
2047,GIN,0.794276299649267
2048,GIN,0.794276299649267
2049,GIN,0.794276299649267
2050,GIN,0.794276299649267
2021,GMB,0.7930148939740767
2022,GMB,0.7930148939740767
2023,GMB,0.7930148939740767
2024,GMB,0.7930148939740767
2025,GMB,0.7930148939740767
2026,GMB,0.7930148939740767
2027,GMB,0.7930148939740767
2028,GMB,0.7930148939740767
2029,GMB,0.7930148939740767
2030,GMB,0.7930148939740767
2031,GMB,0.7930148939740767
2032,GMB,0.7930148939740767
2033,GMB,0.7930148939740767
2034,GMB,0.7930148939740767
2035,GMB,0.7930148939740767
2036,GMB,0.7930148939740767
2037,GMB,0.7930148939740767
2038,GMB,0.7930148939740767
2039,GMB,0.7930148939740767
2040,GMB,0.7930148939740767
2041,GMB,0.7930148939740767
2042,GMB,0.7930148939740767
2043,GMB,0.7930148939740767
2044,GMB,0.7930148939740767
2045,GMB,0.7930148939740767
2046,GMB,0.7930148939740767
2047,GMB,0.7930148939740767
2048,GMB,0.7930148939740767
2049,GMB,0.7930148939740767
2050,GMB,0.7930148939740767
2021,GNB,0.7942825598229271
2022,GNB,0.7942825598229271
2023,GNB,0.7942825598229271
2024,GNB,0.7942825598229271
2025,GNB,0.7942825598229271
2026,GNB,0.7942825598229271
2027,GNB,0.7942825598229271
2028,GNB,0.7942825598229271
2029,GNB,0.7942825598229271
2030,GNB,0.7942825598229271
2031,GNB,0.7942825598229271
2032,GNB,0.7942825598229271
2033,GNB,0.7942825598229271
2034,GNB,0.7942825598229271
2035,GNB,0.7942825598229271
2036,GNB,0.7942825598229271
2037,GNB,0.7942825598229271
2038,GNB,0.7942825598229271
2039,GNB,0.7942825598229271
2040,GNB,0.7942825598229271
2041,GNB,0.7942825598229271
2042,GNB,0.7942825598229271
2043,GNB,0.7942825598229271
2044,GNB,0.7942825598229271
2045,GNB,0.7942825598229271
2046,GNB,0.7942825598229271
2047,GNB,0.7942825598229271
2048,GNB,0.7942825598229271
2049,GNB,0.7942825598229271
2050,GNB,0.7942825598229271
2021,GNQ,0.7222868352342781
2022,GNQ,0.7222868352342781
2023,GNQ,0.7222868352342781
2024,GNQ,0.7222868352342781
2025,GNQ,0.7222868352342781
2026,GNQ,0.7222868352342781
2027,GNQ,0.7222868352342781
2028,GNQ,0.7222868352342781
2029,GNQ,0.7222868352342781
2030,GNQ,0.7222868352342781
2031,GNQ,0.7222868352342781
2032,GNQ,0.7222868352342781
2033,GNQ,0.7222868352342781
2034,GNQ,0.7222868352342781
2035,GNQ,0.7222868352342781
2036,GNQ,0.7222868352342781
2037,GNQ,0.7222868352342781
2038,GNQ,0.7222868352342781
2039,GNQ,0.7222868352342781
2040,GNQ,0.7222868352342781
2041,GNQ,0.7222868352342781
2042,GNQ,0.7222868352342781
2043,GNQ,0.7222868352342781
2044,GNQ,0.7222868352342781
2045,GNQ,0.7222868352342781
2046,GNQ,0.7222868352342781
2047,GNQ,0.7222868352342781
2048,GNQ,0.7222868352342781
2049,GNQ,0.7222868352342781
2050,GNQ,0.7222868352342781
2021,GRC,0.350695431980386
2022,GRC,0.350695431980386
2023,GRC,0.350695431980386
2024,GRC,0.350695431980386
2025,GRC,0.350695431980386
2026,GRC,0.350695431980386
2027,GRC,0.350695431980386
2028,GRC,0.350695431980386
2029,GRC,0.350695431980386
2030,GRC,0.350695431980386
2031,GRC,0.350695431980386
2032,GRC,0.350695431980386
2033,GRC,0.350695431980386
2034,GRC,0.350695431980386
2035,GRC,0.350695431980386
2036,GRC,0.350695431980386
2037,GRC,0.350695431980386
2038,GRC,0.350695431980386
2039,GRC,0.350695431980386
2040,GRC,0.350695431980386
2041,GRC,0.350695431980386
2042,GRC,0.350695431980386
2043,GRC,0.350695431980386
2044,GRC,0.350695431980386
2045,GRC,0.350695431980386
2046,GRC,0.350695431980386
2047,GRC,0.350695431980386
2048,GRC,0.350695431980386
2049,GRC,0.350695431980386
2050,GRC,0.350695431980386
2021,GRD,0.3243227091555118
2022,GRD,0.3243227091555118
2023,GRD,0.3243227091555118
2024,GRD,0.3243227091555118
2025,GRD,0.3243227091555118
2026,GRD,0.3243227091555118
2027,GRD,0.3243227091555118
2028,GRD,0.3243227091555118
2029,GRD,0.3243227091555118
2030,GRD,0.3243227091555118
2031,GRD,0.3243227091555118
2032,GRD,0.3243227091555118
2033,GRD,0.3243227091555118
2034,GRD,0.3243227091555118
2035,GRD,0.3243227091555118
2036,GRD,0.3243227091555118
2037,GRD,0.3243227091555118
2038,GRD,0.3243227091555118
2039,GRD,0.3243227091555118
2040,GRD,0.3243227091555118
2041,GRD,0.3243227091555118
2042,GRD,0.3243227091555118
2043,GRD,0.3243227091555118
2044,GRD,0.3243227091555118
2045,GRD,0.3243227091555118
2046,GRD,0.3243227091555118
2047,GRD,0.3243227091555118
2048,GRD,0.3243227091555118
2049,GRD,0.3243227091555118
2050,GRD,0.3243227091555118
2021,GRL,0.3590571279483911
2022,GRL,0.3590571279483911
2023,GRL,0.3590571279483911
2024,GRL,0.3590571279483911
2025,GRL,0.3590571279483911
2026,GRL,0.3590571279483911
2027,GRL,0.3590571279483911
2028,GRL,0.3590571279483911
2029,GRL,0.3590571279483911
2030,GRL,0.3590571279483911
2031,GRL,0.3590571279483911
2032,GRL,0.3590571279483911
2033,GRL,0.3590571279483911
2034,GRL,0.3590571279483911
2035,GRL,0.3590571279483911
2036,GRL,0.3590571279483911
2037,GRL,0.3590571279483911
2038,GRL,0.3590571279483911
2039,GRL,0.3590571279483911
2040,GRL,0.3590571279483911
2041,GRL,0.3590571279483911
2042,GRL,0.3590571279483911
2043,GRL,0.3590571279483911
2044,GRL,0.3590571279483911
2045,GRL,0.3590571279483911
2046,GRL,0.3590571279483911
2047,GRL,0.3590571279483911
2048,GRL,0.3590571279483911
2049,GRL,0.3590571279483911
2050,GRL,0.3590571279483911
2021,GTM,0.7283776052167912
2022,GTM,0.7283776052167912
2023,GTM,0.7283776052167912
2024,GTM,0.7283776052167912
2025,GTM,0.7283776052167912
2026,GTM,0.7283776052167912
2027,GTM,0.7283776052167912
2028,GTM,0.7283776052167912
2029,GTM,0.7283776052167912
2030,GTM,0.7283776052167912
2031,GTM,0.7283776052167912
2032,GTM,0.7283776052167912
2033,GTM,0.7283776052167912
2034,GTM,0.7283776052167912
2035,GTM,0.7283776052167912
2036,GTM,0.7283776052167912
2037,GTM,0.7283776052167912
2038,GTM,0.7283776052167912
2039,GTM,0.7283776052167912
2040,GTM,0.7283776052167912
2041,GTM,0.7283776052167912
2042,GTM,0.7283776052167912
2043,GTM,0.7283776052167912
2044,GTM,0.7283776052167912
2045,GTM,0.7283776052167912
2046,GTM,0.7283776052167912
2047,GTM,0.7283776052167912
2048,GTM,0.7283776052167912
2049,GTM,0.7283776052167912
2050,GTM,0.7283776052167912
2021,GUM,0.6371339011428502
2022,GUM,0.6371339011428502
2023,GUM,0.6371339011428502
2024,GUM,0.6371339011428502
2025,GUM,0.6371339011428502
2026,GUM,0.6371339011428502
2027,GUM,0.6371339011428502
2028,GUM,0.6371339011428502
2029,GUM,0.6371339011428502
2030,GUM,0.6371339011428502
2031,GUM,0.6371339011428502
2032,GUM,0.6371339011428502
2033,GUM,0.6371339011428502
2034,GUM,0.6371339011428502
2035,GUM,0.6371339011428502
2036,GUM,0.6371339011428502
2037,GUM,0.6371339011428502
2038,GUM,0.6371339011428502
2039,GUM,0.6371339011428502
2040,GUM,0.6371339011428502
2041,GUM,0.6371339011428502
2042,GUM,0.6371339011428502
2043,GUM,0.6371339011428502
2044,GUM,0.6371339011428502
2045,GUM,0.6371339011428502
2046,GUM,0.6371339011428502
2047,GUM,0.6371339011428502
2048,GUM,0.6371339011428502
2049,GUM,0.6371339011428502
2050,GUM,0.6371339011428502
2021,GUY,0.416050523325077
2022,GUY,0.416050523325077
2023,GUY,0.416050523325077
2024,GUY,0.416050523325077
2025,GUY,0.416050523325077
2026,GUY,0.416050523325077
2027,GUY,0.416050523325077
2028,GUY,0.416050523325077
2029,GUY,0.416050523325077
2030,GUY,0.416050523325077
2031,GUY,0.416050523325077
2032,GUY,0.416050523325077
2033,GUY,0.416050523325077
2034,GUY,0.416050523325077
2035,GUY,0.416050523325077
2036,GUY,0.416050523325077
2037,GUY,0.416050523325077
2038,GUY,0.416050523325077
2039,GUY,0.416050523325077
2040,GUY,0.416050523325077
2041,GUY,0.416050523325077
2042,GUY,0.416050523325077
2043,GUY,0.416050523325077
2044,GUY,0.416050523325077
2045,GUY,0.416050523325077
2046,GUY,0.416050523325077
2047,GUY,0.416050523325077
2048,GUY,0.416050523325077
2049,GUY,0.416050523325077
2050,GUY,0.416050523325077
2021,HKG,0.36506789170829024
2022,HKG,0.36506789170829024
2023,HKG,0.36506789170829024
2024,HKG,0.36506789170829024
2025,HKG,0.36506789170829024
2026,HKG,0.36506789170829024
2027,HKG,0.36506789170829024
2028,HKG,0.36506789170829024
2029,HKG,0.36506789170829024
2030,HKG,0.36506789170829024
2031,HKG,0.36506789170829024
2032,HKG,0.36506789170829024
2033,HKG,0.36506789170829024
2034,HKG,0.36506789170829024
2035,HKG,0.36506789170829024
2036,HKG,0.36506789170829024
2037,HKG,0.36506789170829024
2038,HKG,0.36506789170829024
2039,HKG,0.36506789170829024
2040,HKG,0.36506789170829024
2041,HKG,0.36506789170829024
2042,HKG,0.36506789170829024
2043,HKG,0.36506789170829024
2044,HKG,0.36506789170829024
2045,HKG,0.36506789170829024
2046,HKG,0.36506789170829024
2047,HKG,0.36506789170829024
2048,HKG,0.36506789170829024
2049,HKG,0.36506789170829024
2050,HKG,0.36506789170829024
2021,HND,0.16582512261214247
2022,HND,0.16582512261214247
2023,HND,0.16582512261214247
2024,HND,0.16582512261214247
2025,HND,0.16582512261214247
2026,HND,0.16582512261214247
2027,HND,0.16582512261214247
2028,HND,0.16582512261214247
2029,HND,0.16582512261214247
2030,HND,0.16582512261214247
2031,HND,0.16582512261214247
2032,HND,0.16582512261214247
