Year,iso_code3,cost_enfu_fuel_biogas_usd_per_mmbtu
2044,GRL,22000.0
2045,GRL,22000.0
2046,GRL,22000.0
2047,GRL,22000.0
2048,GRL,22000.0
2049,GRL,22000.0
2050,GRL,22000.0
2021,GTM,22000.0
2022,GTM,22000.0
2023,GTM,22000.0
2024,GTM,22000.0
2025,GTM,22000.0
2026,GTM,22000.0
2027,GTM,22000.0
2028,GTM,22000.0
2029,GTM,22000.0
2030,GTM,22000.0
2031,GTM,22000.0
2032,GTM,22000.0
2033,GTM,22000.0
2034,GTM,22000.0
2035,GTM,22000.0
2036,GTM,22000.0
2037,GTM,22000.0
2038,GTM,22000.0
2039,GTM,22000.0
2040,GTM,22000.0
2041,GTM,22000.0
2042,GTM,22000.0
2043,GTM,22000.0
2044,GTM,22000.0
2045,GTM,22000.0
2046,GTM,22000.0
2047,GTM,22000.0
2048,GTM,22000.0
2049,GTM,22000.0
2050,GTM,22000.0
2021,GUM,22000.0
2022,GUM,22000.0
2023,GUM,22000.0
2024,GUM,22000.0
2025,GUM,22000.0
2026,GUM,22000.0
2027,GUM,22000.0
2028,GUM,22000.0
2029,GUM,22000.0
2030,GUM,22000.0
2031,GUM,22000.0
2032,GUM,22000.0
2033,GUM,22000.0
2034,GUM,22000.0
2035,GUM,22000.0
2036,GUM,22000.0
2037,GUM,22000.0
2038,GUM,22000.0
2039,GUM,22000.0
2040,GUM,22000.0
2041,GUM,22000.0
2042,GUM,22000.0
2043,GUM,22000.0
2044,GUM,22000.0
2045,GUM,22000.0
2046,GUM,22000.0
2047,GUM,22000.0
2048,GUM,22000.0
2049,GUM,22000.0
2050,GUM,22000.0
2021,GUY,22000.0
2022,GUY,22000.0
2023,GUY,22000.0
2024,GUY,22000.0
2025,GUY,22000.0
2026,GUY,22000.0
2027,GUY,22000.0
2028,GUY,22000.0
2029,GUY,22000.0
2030,GUY,22000.0
2031,GUY,22000.0
2032,GUY,22000.0
2033,GUY,22000.0
2034,GUY,22000.0
2035,GUY,22000.0
2036,GUY,22000.0
2037,GUY,22000.0
2038,GUY,22000.0
2039,GUY,22000.0
2040,GUY,22000.0
2041,GUY,22000.0
2042,GUY,22000.0
2043,GUY,22000.0
2044,GUY,22000.0
2045,GUY,22000.0
2046,GUY,22000.0
2047,GUY,22000.0
2048,GUY,22000.0
2049,GUY,22000.0
2050,GUY,22000.0
2021,HKG,22000.0
2022,HKG,22000.0
2023,HKG,22000.0
2024,HKG,22000.0
2025,HKG,22000.0
2026,HKG,22000.0
2027,HKG,22000.0
2028,HKG,22000.0
2029,HKG,22000.0
2030,HKG,22000.0
2031,HKG,22000.0
2032,HKG,22000.0
2033,HKG,22000.0
2034,HKG,22000.0
2035,HKG,22000.0
2036,HKG,22000.0
2037,HKG,22000.0
2038,HKG,22000.0
2039,HKG,22000.0
2040,HKG,22000.0
2041,HKG,22000.0
2042,HKG,22000.0
2043,HKG,22000.0
2044,HKG,22000.0
2045,HKG,22000.0
2046,HKG,22000.0
2047,HKG,22000.0
2048,HKG,22000.0
2049,HKG,22000.0
2050,HKG,22000.0
2021,HND,22000.0
2022,HND,22000.0
2023,HND,22000.0
2024,HND,22000.0
2025,HND,22000.0
2026,HND,22000.0
2027,HND,22000.0
2028,HND,22000.0
2029,HND,22000.0
2030,HND,22000.0
2031,HND,22000.0
2032,HND,22000.0
2033,HND,22000.0
2034,HND,22000.0
2035,HND,22000.0
2036,HND,22000.0
2037,HND,22000.0
2038,HND,22000.0
2039,HND,22000.0
2040,HND,22000.0
2041,HND,22000.0
2042,HND,22000.0
2043,HND,22000.0
2044,HND,22000.0
2045,HND,22000.0
2046,HND,22000.0
2047,HND,22000.0
2048,HND,22000.0
2049,HND,22000.0
2050,HND,22000.0
2021,HRV,22000.0
2022,HRV,22000.0
2023,HRV,22000.0
2024,HRV,22000.0
2025,HRV,22000.0
2026,HRV,22000.0
2027,HRV,22000.0
2028,HRV,22000.0
2029,HRV,22000.0
2030,HRV,22000.0
2031,HRV,22000.0
2032,HRV,22000.0
2033,HRV,22000.0
2034,HRV,22000.0
2035,HRV,22000.0
2036,HRV,22000.0
2037,HRV,22000.0
2038,HRV,22000.0
2039,HRV,22000.0
2040,HRV,22000.0
2041,HRV,22000.0
2042,HRV,22000.0
2043,HRV,22000.0
2044,HRV,22000.0
2045,HRV,22000.0
2046,HRV,22000.0
2047,HRV,22000.0
2048,HRV,22000.0
2049,HRV,22000.0
2050,HRV,22000.0
2021,HTI,22000.0
2022,HTI,22000.0
2023,HTI,22000.0
2024,HTI,22000.0
2025,HTI,22000.0
2026,HTI,22000.0
2027,HTI,22000.0
2028,HTI,22000.0
2029,HTI,22000.0
2030,HTI,22000.0
2031,HTI,22000.0
2032,HTI,22000.0
2033,HTI,22000.0
2034,HTI,22000.0
2035,HTI,22000.0
2036,HTI,22000.0
2037,HTI,22000.0
2038,HTI,22000.0
2039,HTI,22000.0
2040,HTI,22000.0
2041,HTI,22000.0
2042,HTI,22000.0
2043,HTI,22000.0
2044,HTI,22000.0
2045,HTI,22000.0
2046,HTI,22000.0
2047,HTI,22000.0
2048,HTI,22000.0
2049,HTI,22000.0
2050,HTI,22000.0
2021,HUN,22000.0
2022,HUN,22000.0
2023,HUN,22000.0
2024,HUN,22000.0
2025,HUN,22000.0
2026,HUN,22000.0
2027,HUN,22000.0
2028,HUN,22000.0
2029,HUN,22000.0
2030,HUN,22000.0
2031,HUN,22000.0
2032,HUN,22000.0
2033,HUN,22000.0
2034,HUN,22000.0
2035,HUN,22000.0
2036,HUN,22000.0
2037,HUN,22000.0
2038,HUN,22000.0
2039,HUN,22000.0
2040,HUN,22000.0
2041,HUN,22000.0
2042,HUN,22000.0
2043,HUN,22000.0
2044,HUN,22000.0
2045,HUN,22000.0
2046,HUN,22000.0
2047,HUN,22000.0
2048,HUN,22000.0
2049,HUN,22000.0
2050,HUN,22000.0
2021,IDN,22000.0
2022,IDN,22000.0
2023,IDN,22000.0
2024,IDN,22000.0
2025,IDN,22000.0
2026,IDN,22000.0
2027,IDN,22000.0
2028,IDN,22000.0
2029,IDN,22000.0
2030,IDN,22000.0
2031,IDN,22000.0
2032,IDN,22000.0
2033,IDN,22000.0
2034,IDN,22000.0
2035,IDN,22000.0
2036,IDN,22000.0
2037,IDN,22000.0
2038,IDN,22000.0
2039,IDN,22000.0
2040,IDN,22000.0
2041,IDN,22000.0
2042,IDN,22000.0
2043,IDN,22000.0
2044,IDN,22000.0
2045,IDN,22000.0
2046,IDN,22000.0
2047,IDN,22000.0
2048,IDN,22000.0
2049,IDN,22000.0
2050,IDN,22000.0
2021,IMN,22000.0
2022,IMN,22000.0
2023,IMN,22000.0
2024,IMN,22000.0
2025,IMN,22000.0
2026,IMN,22000.0
2027,IMN,22000.0
2028,IMN,22000.0
2029,IMN,22000.0
2030,IMN,22000.0
2031,IMN,22000.0
2032,IMN,22000.0
2033,IMN,22000.0
2034,IMN,22000.0
2035,IMN,22000.0
2036,IMN,22000.0
2037,IMN,22000.0
2038,IMN,22000.0
2039,IMN,22000.0
2040,IMN,22000.0
2041,IMN,22000.0
2042,IMN,22000.0
2043,IMN,22000.0
2044,IMN,22000.0
2045,IMN,22000.0
2046,IMN,22000.0
2047,IMN,22000.0
2048,IMN,22000.0
2049,IMN,22000.0
2050,IMN,22000.0
2021,IND,22000.0
2022,IND,22000.0
2023,IND,22000.0
2024,IND,22000.0
2025,IND,22000.0
2026,IND,22000.0
2027,IND,22000.0
2028,IND,22000.0
2029,IND,22000.0
2030,IND,22000.0
2031,IND,22000.0
2032,IND,22000.0
2033,IND,22000.0
2034,IND,22000.0
2035,IND,22000.0
2036,IND,22000.0
2037,IND,22000.0
2038,IND,22000.0
2039,IND,22000.0
2040,IND,22000.0
2041,IND,22000.0
2042,IND,22000.0
2043,IND,22000.0
2044,IND,22000.0
2045,IND,22000.0
2046,IND,22000.0
2047,IND,22000.0
2048,IND,22000.0
2049,IND,22000.0
2050,IND,22000.0
2021,IRL,22000.0
2022,IRL,22000.0
2023,IRL,22000.0
2024,IRL,22000.0
2025,IRL,22000.0
2026,IRL,22000.0
2027,IRL,22000.0
2028,IRL,22000.0
2029,IRL,22000.0
2030,IRL,22000.0
2031,IRL,22000.0
2032,IRL,22000.0
2033,IRL,22000.0
2034,IRL,22000.0
2035,IRL,22000.0
2036,IRL,22000.0
2037,IRL,22000.0
2038,IRL,22000.0
2039,IRL,22000.0
2040,IRL,22000.0
2041,IRL,22000.0
2042,IRL,22000.0
2043,IRL,22000.0
2044,IRL,22000.0
2045,IRL,22000.0
2046,IRL,22000.0
2047,IRL,22000.0
2048,IRL,22000.0
2049,IRL,22000.0
2050,IRL,22000.0
2021,IRN,22000.0
2022,IRN,22000.0
2023,IRN,22000.0
2024,IRN,22000.0
2025,IRN,22000.0
2026,IRN,22000.0
2027,IRN,22000.0
2028,IRN,22000.0
2029,IRN,22000.0
2030,IRN,22000.0
2031,IRN,22000.0
2032,IRN,22000.0
2033,IRN,22000.0
2034,IRN,22000.0
2035,IRN,22000.0
2036,IRN,22000.0
2037,IRN,22000.0
2038,IRN,22000.0
2039,IRN,22000.0
2040,IRN,22000.0
2041,IRN,22000.0
2042,IRN,22000.0
2043,IRN,22000.0
2044,IRN,22000.0
2045,IRN,22000.0
2046,IRN,22000.0
2047,IRN,22000.0
2048,IRN,22000.0
2049,IRN,22000.0
2050,IRN,22000.0
2021,IRQ,22000.0
2022,IRQ,22000.0
2023,IRQ,22000.0
2024,IRQ,22000.0
2025,IRQ,22000.0
2026,IRQ,22000.0
2027,IRQ,22000.0
2028,IRQ,22000.0
2029,IRQ,22000.0
2030,IRQ,22000.0
2031,IRQ,22000.0
2032,IRQ,22000.0
2033,IRQ,22000.0
2034,IRQ,22000.0
2035,IRQ,22000.0
2036,IRQ,22000.0
2037,IRQ,22000.0
2038,IRQ,22000.0
2039,IRQ,22000.0
2040,IRQ,22000.0
2041,IRQ,22000.0
2042,IRQ,22000.0
2043,IRQ,22000.0
2044,IRQ,22000.0
2045,IRQ,22000.0
2046,IRQ,22000.0
2047,IRQ,22000.0
2048,IRQ,22000.0
2049,IRQ,22000.0
2050,IRQ,22000.0
2021,ISL,22000.0
2022,ISL,22000.0
2023,ISL,22000.0
2024,ISL,22000.0
2025,ISL,22000.0
2026,ISL,22000.0
2027,ISL,22000.0
2028,ISL,22000.0
2029,ISL,22000.0
2030,ISL,22000.0
2031,ISL,22000.0
2032,ISL,22000.0
2033,ISL,22000.0
2034,ISL,22000.0
2035,ISL,22000.0
2036,ISL,22000.0
2037,ISL,22000.0
2038,ISL,22000.0
2039,ISL,22000.0
2040,ISL,22000.0
2041,ISL,22000.0
2042,ISL,22000.0
2043,ISL,22000.0
2044,ISL,22000.0
2045,ISL,22000.0
2046,ISL,22000.0
2047,ISL,22000.0
2048,ISL,22000.0
2049,ISL,22000.0
2050,ISL,22000.0
2021,ISR,22000.0
2022,ISR,22000.0
2023,ISR,22000.0
2024,ISR,22000.0
2025,ISR,22000.0
2026,ISR,22000.0
2027,ISR,22000.0
2028,ISR,22000.0
2029,ISR,22000.0
2030,ISR,22000.0
2031,ISR,22000.0
2032,ISR,22000.0
2033,ISR,22000.0
2034,ISR,22000.0
2035,ISR,22000.0
2036,ISR,22000.0
2037,ISR,22000.0
2038,ISR,22000.0
2039,ISR,22000.0
2040,ISR,22000.0
2041,ISR,22000.0
2042,ISR,22000.0
2043,ISR,22000.0
2044,ISR,22000.0
2045,ISR,22000.0
2046,ISR,22000.0
2047,ISR,22000.0
2048,ISR,22000.0
2049,ISR,22000.0
2050,ISR,22000.0
2021,ITA,22000.0
2022,ITA,22000.0
2023,ITA,22000.0
2024,ITA,22000.0
2025,ITA,22000.0
2026,ITA,22000.0
2027,ITA,22000.0
2028,ITA,22000.0
2029,ITA,22000.0
2030,ITA,22000.0
2031,ITA,22000.0
2032,ITA,22000.0
2033,ITA,22000.0
2034,ITA,22000.0
2035,ITA,22000.0
2036,ITA,22000.0
2037,ITA,22000.0
2038,ITA,22000.0
2039,ITA,22000.0
2040,ITA,22000.0
2041,ITA,22000.0
2042,ITA,22000.0
2043,ITA,22000.0
2044,ITA,22000.0
2045,ITA,22000.0
2046,ITA,22000.0
2047,ITA,22000.0
2048,ITA,22000.0
2049,ITA,22000.0
2050,ITA,22000.0
2021,JAM,22000.0
2022,JAM,22000.0
2023,JAM,22000.0
2024,JAM,22000.0
2025,JAM,22000.0
2026,JAM,22000.0
2027,JAM,22000.0
2028,JAM,22000.0
2029,JAM,22000.0
2030,JAM,22000.0
2031,JAM,22000.0
2032,JAM,22000.0
2033,JAM,22000.0
2034,JAM,22000.0
2035,JAM,22000.0
2036,JAM,22000.0
2037,JAM,22000.0
2038,JAM,22000.0
2039,JAM,22000.0
2040,JAM,22000.0
2041,JAM,22000.0
2042,JAM,22000.0
2043,JAM,22000.0
2044,JAM,22000.0
2045,JAM,22000.0
2046,JAM,22000.0
2047,JAM,22000.0
2048,JAM,22000.0
2049,JAM,22000.0
2050,JAM,22000.0
2021,JOR,22000.0
2022,JOR,22000.0
2023,JOR,22000.0
2024,JOR,22000.0
2025,JOR,22000.0
2026,JOR,22000.0
2027,JOR,22000.0
2028,JOR,22000.0
2029,JOR,22000.0
2030,JOR,22000.0
2031,JOR,22000.0
2032,JOR,22000.0
2033,JOR,22000.0
2034,JOR,22000.0
2035,JOR,22000.0
2036,JOR,22000.0
2037,JOR,22000.0
2038,JOR,22000.0
2039,JOR,22000.0
2040,JOR,22000.0
2041,JOR,22000.0
2042,JOR,22000.0
2043,JOR,22000.0
2044,JOR,22000.0
2045,JOR,22000.0
2046,JOR,22000.0
2047,JOR,22000.0
2048,JOR,22000.0
2049,JOR,22000.0
2050,JOR,22000.0
2021,JPN,22000.0
2022,JPN,22000.0
2023,JPN,22000.0
2024,JPN,22000.0
2025,JPN,22000.0
2026,JPN,22000.0
2027,JPN,22000.0
2028,JPN,22000.0
2029,JPN,22000.0
2030,JPN,22000.0
2031,JPN,22000.0
2032,JPN,22000.0
2033,JPN,22000.0
2034,JPN,22000.0
2035,JPN,22000.0
2036,JPN,22000.0
2037,JPN,22000.0
2038,JPN,22000.0
2039,JPN,22000.0
2040,JPN,22000.0
2041,JPN,22000.0
2042,JPN,22000.0
2043,JPN,22000.0
2044,JPN,22000.0
2045,JPN,22000.0
2046,JPN,22000.0
2047,JPN,22000.0
2048,JPN,22000.0
2049,JPN,22000.0
2050,JPN,22000.0
2021,KAZ,22000.0
2022,KAZ,22000.0
2023,KAZ,22000.0
2024,KAZ,22000.0
2025,KAZ,22000.0
2026,KAZ,22000.0
2027,KAZ,22000.0
2028,KAZ,22000.0
2029,KAZ,22000.0
2030,KAZ,22000.0
2031,KAZ,22000.0
2032,KAZ,22000.0
2033,KAZ,22000.0
2034,KAZ,22000.0
2035,KAZ,22000.0
2036,KAZ,22000.0
2037,KAZ,22000.0
2038,KAZ,22000.0
2039,KAZ,22000.0
2040,KAZ,22000.0
2041,KAZ,22000.0
2042,KAZ,22000.0
2043,KAZ,22000.0
2044,KAZ,22000.0
2045,KAZ,22000.0
2046,KAZ,22000.0
2047,KAZ,22000.0
2048,KAZ,22000.0
2049,KAZ,22000.0
2050,KAZ,22000.0
2021,KEN,22000.0
2022,KEN,22000.0
2023,KEN,22000.0
2024,KEN,22000.0
2025,KEN,22000.0
2026,KEN,22000.0
2027,KEN,22000.0
2028,KEN,22000.0
2029,KEN,22000.0
2030,KEN,22000.0
2031,KEN,22000.0
2032,KEN,22000.0
2033,KEN,22000.0
2034,KEN,22000.0
2035,KEN,22000.0
2036,KEN,22000.0
2037,KEN,22000.0
2038,KEN,22000.0
2039,KEN,22000.0
2040,KEN,22000.0
2041,KEN,22000.0
2042,KEN,22000.0
2043,KEN,22000.0
2044,KEN,22000.0
2045,KEN,22000.0
2046,KEN,22000.0
2047,KEN,22000.0
2048,KEN,22000.0
2049,KEN,22000.0
2050,KEN,22000.0
2021,KGZ,22000.0
2022,KGZ,22000.0
2023,KGZ,22000.0
2024,KGZ,22000.0
2025,KGZ,22000.0
2026,KGZ,22000.0
2027,KGZ,22000.0
2028,KGZ,22000.0
2029,KGZ,22000.0
2030,KGZ,22000.0
2031,KGZ,22000.0
2032,KGZ,22000.0
2033,KGZ,22000.0
2034,KGZ,22000.0
2035,KGZ,22000.0
2036,KGZ,22000.0
2037,KGZ,22000.0
2038,KGZ,22000.0
2039,KGZ,22000.0
2040,KGZ,22000.0
2041,KGZ,22000.0
2042,KGZ,22000.0
2043,KGZ,22000.0
2044,KGZ,22000.0
2045,KGZ,22000.0
2046,KGZ,22000.0
2047,KGZ,22000.0
2048,KGZ,22000.0
2049,KGZ,22000.0
2050,KGZ,22000.0
2021,KHM,22000.0
2022,KHM,22000.0
2023,KHM,22000.0
2024,KHM,22000.0
2025,KHM,22000.0
2026,KHM,22000.0
2027,KHM,22000.0
2028,KHM,22000.0
2029,KHM,22000.0
2030,KHM,22000.0
2031,KHM,22000.0
2032,KHM,22000.0
2033,KHM,22000.0
2034,KHM,22000.0
2035,KHM,22000.0
2036,KHM,22000.0
2037,KHM,22000.0
2038,KHM,22000.0
2039,KHM,22000.0
2040,KHM,22000.0
2041,KHM,22000.0
2042,KHM,22000.0
2043,KHM,22000.0
2044,KHM,22000.0
2045,KHM,22000.0
2046,KHM,22000.0
2047,KHM,22000.0
2048,KHM,22000.0
2049,KHM,22000.0
2050,KHM,22000.0
2021,KIR,22000.0
2022,KIR,22000.0
2023,KIR,22000.0
2024,KIR,22000.0
2025,KIR,22000.0
2026,KIR,22000.0
2027,KIR,22000.0
2028,KIR,22000.0
2029,KIR,22000.0
2030,KIR,22000.0
2031,KIR,22000.0
2032,KIR,22000.0
2033,KIR,22000.0
2034,KIR,22000.0
2035,KIR,22000.0
2036,KIR,22000.0
2037,KIR,22000.0
2038,KIR,22000.0
2039,KIR,22000.0
2040,KIR,22000.0
2041,KIR,22000.0
2042,KIR,22000.0
2043,KIR,22000.0
2044,KIR,22000.0
2045,KIR,22000.0
2046,KIR,22000.0
2047,KIR,22000.0
2048,KIR,22000.0
2049,KIR,22000.0
2050,KIR,22000.0
2021,KNA,22000.0
2022,KNA,22000.0
2023,KNA,22000.0
2024,KNA,22000.0
2025,KNA,22000.0
2026,KNA,22000.0
2027,KNA,22000.0
2028,KNA,22000.0
2029,KNA,22000.0
2030,KNA,22000.0
2031,KNA,22000.0
2032,KNA,22000.0
2033,KNA,22000.0
2034,KNA,22000.0
2035,KNA,22000.0
2036,KNA,22000.0
2037,KNA,22000.0
2038,KNA,22000.0
2039,KNA,22000.0
2040,KNA,22000.0
2041,KNA,22000.0
2042,KNA,22000.0
2043,KNA,22000.0
2044,KNA,22000.0
2045,KNA,22000.0
2046,KNA,22000.0
2047,KNA,22000.0
2048,KNA,22000.0
2049,KNA,22000.0
2050,KNA,22000.0
2021,KOR,22000.0
2022,KOR,22000.0
2023,KOR,22000.0
2024,KOR,22000.0
2025,KOR,22000.0
2026,KOR,22000.0
2027,KOR,22000.0
2028,KOR,22000.0
2029,KOR,22000.0
2030,KOR,22000.0
2031,KOR,22000.0
2032,KOR,22000.0
2033,KOR,22000.0
2034,KOR,22000.0
2035,KOR,22000.0
2036,KOR,22000.0
2037,KOR,22000.0
2038,KOR,22000.0
2039,KOR,22000.0
2040,KOR,22000.0
2041,KOR,22000.0
2042,KOR,22000.0
2043,KOR,22000.0
2044,KOR,22000.0
2045,KOR,22000.0
2046,KOR,22000.0
2047,KOR,22000.0
2048,KOR,22000.0
2049,KOR,22000.0
2050,KOR,22000.0
2021,KWT,22000.0
2022,KWT,22000.0
2023,KWT,22000.0
2024,KWT,22000.0
2025,KWT,22000.0
2026,KWT,22000.0
2027,KWT,22000.0
2028,KWT,22000.0
2029,KWT,22000.0
2030,KWT,22000.0
2031,KWT,22000.0
2032,KWT,22000.0
2033,KWT,22000.0
2034,KWT,22000.0
2035,KWT,22000.0
2036,KWT,22000.0
2037,KWT,22000.0
2038,KWT,22000.0
2039,KWT,22000.0
2040,KWT,22000.0
2041,KWT,22000.0
2042,KWT,22000.0
2043,KWT,22000.0
2044,KWT,22000.0
2045,KWT,22000.0
2046,KWT,22000.0
2047,KWT,22000.0
2048,KWT,22000.0
2049,KWT,22000.0
2050,KWT,22000.0
2021,LAO,22000.0
2022,LAO,22000.0
2023,LAO,22000.0
2024,LAO,22000.0
2025,LAO,22000.0
2026,LAO,22000.0
2027,LAO,22000.0
2028,LAO,22000.0
2029,LAO,22000.0
2030,LAO,22000.0
2031,LAO,22000.0
2032,LAO,22000.0
2033,LAO,22000.0
2034,LAO,22000.0
2035,LAO,22000.0
2036,LAO,22000.0
2037,LAO,22000.0
2038,LAO,22000.0
2039,LAO,22000.0
2040,LAO,22000.0
2041,LAO,22000.0
2042,LAO,22000.0
2043,LAO,22000.0
2044,LAO,22000.0
2045,LAO,22000.0
2046,LAO,22000.0
2047,LAO,22000.0
2048,LAO,22000.0
2049,LAO,22000.0
2050,LAO,22000.0
2021,LBN,22000.0
2022,LBN,22000.0
2023,LBN,22000.0
2024,LBN,22000.0
2025,LBN,22000.0
2026,LBN,22000.0
2027,LBN,22000.0
2028,LBN,22000.0
2029,LBN,22000.0
2030,LBN,22000.0
2031,LBN,22000.0
2032,LBN,22000.0
2033,LBN,22000.0
2034,LBN,22000.0
2035,LBN,22000.0
2036,LBN,22000.0
2037,LBN,22000.0
2038,LBN,22000.0
2039,LBN,22000.0
2040,LBN,22000.0
2041,LBN,22000.0
2042,LBN,22000.0
2043,LBN,22000.0
2044,LBN,22000.0
2045,LBN,22000.0
2046,LBN,22000.0
2047,LBN,22000.0
2048,LBN,22000.0
2049,LBN,22000.0
2050,LBN,22000.0
2021,LBR,22000.0
2022,LBR,22000.0
2023,LBR,22000.0
2024,LBR,22000.0
2025,LBR,22000.0
2026,LBR,22000.0
2027,LBR,22000.0
2028,LBR,22000.0
2029,LBR,22000.0
2030,LBR,22000.0
2031,LBR,22000.0
2032,LBR,22000.0
2033,LBR,22000.0
2034,LBR,22000.0
2035,LBR,22000.0
2036,LBR,22000.0
2037,LBR,22000.0
2038,LBR,22000.0
2039,LBR,22000.0
2040,LBR,22000.0
2041,LBR,22000.0
2042,LBR,22000.0
2043,LBR,22000.0
2044,LBR,22000.0
2045,LBR,22000.0
2046,LBR,22000.0
2047,LBR,22000.0
2048,LBR,22000.0
2049,LBR,22000.0
2050,LBR,22000.0
2021,LBY,22000.0
2022,LBY,22000.0
2023,LBY,22000.0
2024,LBY,22000.0
2025,LBY,22000.0
2026,LBY,22000.0
2027,LBY,22000.0
2028,LBY,22000.0
2029,LBY,22000.0
2030,LBY,22000.0
2031,LBY,22000.0
2032,LBY,22000.0
2033,LBY,22000.0
2034,LBY,22000.0
2035,LBY,22000.0
2036,LBY,22000.0
2037,LBY,22000.0
2038,LBY,22000.0
2039,LBY,22000.0
2040,LBY,22000.0
2041,LBY,22000.0
2042,LBY,22000.0
2043,LBY,22000.0
2044,LBY,22000.0
2045,LBY,22000.0
2046,LBY,22000.0
2047,LBY,22000.0
2048,LBY,22000.0
2049,LBY,22000.0
2050,LBY,22000.0
2021,LCA,22000.0
2022,LCA,22000.0
2023,LCA,22000.0
2024,LCA,22000.0
2025,LCA,22000.0
2026,LCA,22000.0
2027,LCA,22000.0
2028,LCA,22000.0
2029,LCA,22000.0
2030,LCA,22000.0
2031,LCA,22000.0
2032,LCA,22000.0
2033,LCA,22000.0
2034,LCA,22000.0
2035,LCA,22000.0
2036,LCA,22000.0
2037,LCA,22000.0
2038,LCA,22000.0
2039,LCA,22000.0
2040,LCA,22000.0
2041,LCA,22000.0
2042,LCA,22000.0
2043,LCA,22000.0
2044,LCA,22000.0
2045,LCA,22000.0
2046,LCA,22000.0
2047,LCA,22000.0
2048,LCA,22000.0
2049,LCA,22000.0
2050,LCA,22000.0
2021,LIE,22000.0
2022,LIE,22000.0
2023,LIE,22000.0
2024,LIE,22000.0
2025,LIE,22000.0
2026,LIE,22000.0
2027,LIE,22000.0
2028,LIE,22000.0
2029,LIE,22000.0
2030,LIE,22000.0
2031,LIE,22000.0
2032,LIE,22000.0
2033,LIE,22000.0
2034,LIE,22000.0
2035,LIE,22000.0
2036,LIE,22000.0
2037,LIE,22000.0
2038,LIE,22000.0
2039,LIE,22000.0
2040,LIE,22000.0
2041,LIE,22000.0
2042,LIE,22000.0
2043,LIE,22000.0
2044,LIE,22000.0
2045,LIE,22000.0
2046,LIE,22000.0
2047,LIE,22000.0
2048,LIE,22000.0
2049,LIE,22000.0
2050,LIE,22000.0
2021,LKA,22000.0
2022,LKA,22000.0
2023,LKA,22000.0
2024,LKA,22000.0
2025,LKA,22000.0
2026,LKA,22000.0
2027,LKA,22000.0
2028,LKA,22000.0
2029,LKA,22000.0
2030,LKA,22000.0
2031,LKA,22000.0
2032,LKA,22000.0
2033,LKA,22000.0
2034,LKA,22000.0
2035,LKA,22000.0
2036,LKA,22000.0
2037,LKA,22000.0
2038,LKA,22000.0
2039,LKA,22000.0
2040,LKA,22000.0
2041,LKA,22000.0
2042,LKA,22000.0
2043,LKA,22000.0
2044,LKA,22000.0
2045,LKA,22000.0
2046,LKA,22000.0
2047,LKA,22000.0
2048,LKA,22000.0
2049,LKA,22000.0
2050,LKA,22000.0
2021,LSO,22000.0
2022,LSO,22000.0
2023,LSO,22000.0
2024,LSO,22000.0
2025,LSO,22000.0
2026,LSO,22000.0
2027,LSO,22000.0
2028,LSO,22000.0
2029,LSO,22000.0
2030,LSO,22000.0
2031,LSO,22000.0
2032,LSO,22000.0
2033,LSO,22000.0
2034,LSO,22000.0
2035,LSO,22000.0
2036,LSO,22000.0
2037,LSO,22000.0
2038,LSO,22000.0
2039,LSO,22000.0
2040,LSO,22000.0
2041,LSO,22000.0
2042,LSO,22000.0
2043,LSO,22000.0
2044,LSO,22000.0
2045,LSO,22000.0
2046,LSO,22000.0
2047,LSO,22000.0
2048,LSO,22000.0
2049,LSO,22000.0
2050,LSO,22000.0
2021,LTU,22000.0
2022,LTU,22000.0
2023,LTU,22000.0
2024,LTU,22000.0
2025,LTU,22000.0
2026,LTU,22000.0
2027,LTU,22000.0
2028,LTU,22000.0
2029,LTU,22000.0
2030,LTU,22000.0
2031,LTU,22000.0
2032,LTU,22000.0
2033,LTU,22000.0
2034,LTU,22000.0
2035,LTU,22000.0
2036,LTU,22000.0
2037,LTU,22000.0
2038,LTU,22000.0
2039,LTU,22000.0
2040,LTU,22000.0
2041,LTU,22000.0
2042,LTU,22000.0
2043,LTU,22000.0
2044,LTU,22000.0
2045,LTU,22000.0
2046,LTU,22000.0
2047,LTU,22000.0
2048,LTU,22000.0
2049,LTU,22000.0
2050,LTU,22000.0
2021,LUX,22000.0
2022,LUX,22000.0
2023,LUX,22000.0
2024,LUX,22000.0
2025,LUX,22000.0
2026,LUX,22000.0
2027,LUX,22000.0
2028,LUX,22000.0
2029,LUX,22000.0
2030,LUX,22000.0
2031,LUX,22000.0
2032,LUX,22000.0
2033,LUX,22000.0
2034,LUX,22000.0
2035,LUX,22000.0
2036,LUX,22000.0
2037,LUX,22000.0
2038,LUX,22000.0
2039,LUX,22000.0
2040,LUX,22000.0
2041,LUX,22000.0
2042,LUX,22000.0
2043,LUX,22000.0
2044,LUX,22000.0
2045,LUX,22000.0
2046,LUX,22000.0
2047,LUX,22000.0
2048,LUX,22000.0
2049,LUX,22000.0
2050,LUX,22000.0
2021,LVA,22000.0
2022,LVA,22000.0
2023,LVA,22000.0
2024,LVA,22000.0
2025,LVA,22000.0
2026,LVA,22000.0
2027,LVA,22000.0
2028,LVA,22000.0
2029,LVA,22000.0
2030,LVA,22000.0
2031,LVA,22000.0
2032,LVA,22000.0
2033,LVA,22000.0
2034,LVA,22000.0
