Year,iso_code3,cost_enfu_fuel_crude_usd_per_m3
2031,FJI,367.3625548236649
2032,FJI,367.3625548236649
2033,FJI,367.3625548236649
2034,FJI,367.3625548236649
2035,FJI,367.3625548236649
2036,FJI,367.3625548236649
2037,FJI,367.3625548236649
2038,FJI,367.3625548236649
2039,FJI,367.3625548236649
2040,FJI,367.3625548236649
2041,FJI,367.3625548236649
2042,FJI,367.3625548236649
2043,FJI,367.3625548236649
2044,FJI,367.3625548236649
2045,FJI,367.3625548236649
2046,FJI,367.3625548236649
2047,FJI,367.3625548236649
2048,FJI,367.3625548236649
2049,FJI,367.3625548236649
2050,FJI,367.3625548236649
2021,FRA,365.13676618784086
2022,FRA,365.13676618784086
2023,FRA,365.13676618784086
2024,FRA,365.13676618784086
2025,FRA,365.13676618784086
2026,FRA,365.13676618784086
2027,FRA,365.13676618784086
2028,FRA,365.13676618784086
2029,FRA,365.13676618784086
2030,FRA,365.13676618784086
2031,FRA,365.13676618784086
2032,FRA,365.13676618784086
2033,FRA,365.13676618784086
2034,FRA,365.13676618784086
2035,FRA,365.13676618784086
2036,FRA,365.13676618784086
2037,FRA,365.13676618784086
2038,FRA,365.13676618784086
2039,FRA,365.13676618784086
2040,FRA,365.13676618784086
2041,FRA,365.13676618784086
2042,FRA,365.13676618784086
2043,FRA,365.13676618784086
2044,FRA,365.13676618784086
2045,FRA,365.13676618784086
2046,FRA,365.13676618784086
2047,FRA,365.13676618784086
2048,FRA,365.13676618784086
2049,FRA,365.13676618784086
2050,FRA,365.13676618784086
2021,FRO,367.3625548236649
2022,FRO,367.3625548236649
2023,FRO,367.3625548236649
2024,FRO,367.3625548236649
2025,FRO,367.3625548236649
2026,FRO,367.3625548236649
2027,FRO,367.3625548236649
2028,FRO,367.3625548236649
2029,FRO,367.3625548236649
2030,FRO,367.3625548236649
2031,FRO,367.3625548236649
2032,FRO,367.3625548236649
2033,FRO,367.3625548236649
2034,FRO,367.3625548236649
2035,FRO,367.3625548236649
2036,FRO,367.3625548236649
2037,FRO,367.3625548236649
2038,FRO,367.3625548236649
2039,FRO,367.3625548236649
2040,FRO,367.3625548236649
2041,FRO,367.3625548236649
2042,FRO,367.3625548236649
2043,FRO,367.3625548236649
2044,FRO,367.3625548236649
2045,FRO,367.3625548236649
2046,FRO,367.3625548236649
2047,FRO,367.3625548236649
2048,FRO,367.3625548236649
2049,FRO,367.3625548236649
2050,FRO,367.3625548236649
2021,FSM,367.3625548236649
2022,FSM,367.3625548236649
2023,FSM,367.3625548236649
2024,FSM,367.3625548236649
2025,FSM,367.3625548236649
2026,FSM,367.3625548236649
2027,FSM,367.3625548236649
2028,FSM,367.3625548236649
2029,FSM,367.3625548236649
2030,FSM,367.3625548236649
2031,FSM,367.3625548236649
2032,FSM,367.3625548236649
2033,FSM,367.3625548236649
2034,FSM,367.3625548236649
2035,FSM,367.3625548236649
2036,FSM,367.3625548236649
2037,FSM,367.3625548236649
2038,FSM,367.3625548236649
2039,FSM,367.3625548236649
2040,FSM,367.3625548236649
2041,FSM,367.3625548236649
2042,FSM,367.3625548236649
2043,FSM,367.3625548236649
2044,FSM,367.3625548236649
2045,FSM,367.3625548236649
2046,FSM,367.3625548236649
2047,FSM,367.3625548236649
2048,FSM,367.3625548236649
2049,FSM,367.3625548236649
2050,FSM,367.3625548236649
2021,GAB,367.3625548236649
2022,GAB,367.3625548236649
2023,GAB,367.3625548236649
2024,GAB,367.3625548236649
2025,GAB,367.3625548236649
2026,GAB,367.3625548236649
2027,GAB,367.3625548236649
2028,GAB,367.3625548236649
2029,GAB,367.3625548236649
2030,GAB,367.3625548236649
2031,GAB,367.3625548236649
2032,GAB,367.3625548236649
2033,GAB,367.3625548236649
2034,GAB,367.3625548236649
2035,GAB,367.3625548236649
2036,GAB,367.3625548236649
2037,GAB,367.3625548236649
2038,GAB,367.3625548236649
2039,GAB,367.3625548236649
2040,GAB,367.3625548236649
2041,GAB,367.3625548236649
2042,GAB,367.3625548236649
2043,GAB,367.3625548236649
2044,GAB,367.3625548236649
2045,GAB,367.3625548236649
2046,GAB,367.3625548236649
2047,GAB,367.3625548236649
2048,GAB,367.3625548236649
2049,GAB,367.3625548236649
2050,GAB,367.3625548236649
2021,GBR,370.84089666391753
2022,GBR,370.84089666391753
2023,GBR,370.84089666391753
2024,GBR,370.84089666391753
2025,GBR,370.84089666391753
2026,GBR,370.84089666391753
2027,GBR,370.84089666391753
2028,GBR,370.84089666391753
2029,GBR,370.84089666391753
2030,GBR,370.84089666391753
2031,GBR,370.84089666391753
2032,GBR,370.84089666391753
2033,GBR,370.84089666391753
2034,GBR,370.84089666391753
2035,GBR,370.84089666391753
2036,GBR,370.84089666391753
2037,GBR,370.84089666391753
2038,GBR,370.84089666391753
2039,GBR,370.84089666391753
2040,GBR,370.84089666391753
2041,GBR,370.84089666391753
2042,GBR,370.84089666391753
2043,GBR,370.84089666391753
2044,GBR,370.84089666391753
2045,GBR,370.84089666391753
2046,GBR,370.84089666391753
2047,GBR,370.84089666391753
2048,GBR,370.84089666391753
2049,GBR,370.84089666391753
2050,GBR,370.84089666391753
2021,GEO,367.3625548236649
2022,GEO,367.3625548236649
2023,GEO,367.3625548236649
2024,GEO,367.3625548236649
2025,GEO,367.3625548236649
2026,GEO,367.3625548236649
2027,GEO,367.3625548236649
2028,GEO,367.3625548236649
2029,GEO,367.3625548236649
2030,GEO,367.3625548236649
2031,GEO,367.3625548236649
2032,GEO,367.3625548236649
2033,GEO,367.3625548236649
2034,GEO,367.3625548236649
2035,GEO,367.3625548236649
2036,GEO,367.3625548236649
2037,GEO,367.3625548236649
2038,GEO,367.3625548236649
2039,GEO,367.3625548236649
2040,GEO,367.3625548236649
2041,GEO,367.3625548236649
2042,GEO,367.3625548236649
2043,GEO,367.3625548236649
2044,GEO,367.3625548236649
2045,GEO,367.3625548236649
2046,GEO,367.3625548236649
2047,GEO,367.3625548236649
2048,GEO,367.3625548236649
2049,GEO,367.3625548236649
2050,GEO,367.3625548236649
2021,GHA,367.3625548236649
2022,GHA,367.3625548236649
2023,GHA,367.3625548236649
2024,GHA,367.3625548236649
2025,GHA,367.3625548236649
2026,GHA,367.3625548236649
2027,GHA,367.3625548236649
2028,GHA,367.3625548236649
2029,GHA,367.3625548236649
2030,GHA,367.3625548236649
2031,GHA,367.3625548236649
2032,GHA,367.3625548236649
2033,GHA,367.3625548236649
2034,GHA,367.3625548236649
2035,GHA,367.3625548236649
2036,GHA,367.3625548236649
2037,GHA,367.3625548236649
2038,GHA,367.3625548236649
2039,GHA,367.3625548236649
2040,GHA,367.3625548236649
2041,GHA,367.3625548236649
2042,GHA,367.3625548236649
2043,GHA,367.3625548236649
2044,GHA,367.3625548236649
2045,GHA,367.3625548236649
2046,GHA,367.3625548236649
2047,GHA,367.3625548236649
2048,GHA,367.3625548236649
2049,GHA,367.3625548236649
2050,GHA,367.3625548236649
2021,GIB,367.3625548236649
2022,GIB,367.3625548236649
2023,GIB,367.3625548236649
2024,GIB,367.3625548236649
2025,GIB,367.3625548236649
2026,GIB,367.3625548236649
2027,GIB,367.3625548236649
2028,GIB,367.3625548236649
2029,GIB,367.3625548236649
2030,GIB,367.3625548236649
2031,GIB,367.3625548236649
2032,GIB,367.3625548236649
2033,GIB,367.3625548236649
2034,GIB,367.3625548236649
2035,GIB,367.3625548236649
2036,GIB,367.3625548236649
2037,GIB,367.3625548236649
2038,GIB,367.3625548236649
2039,GIB,367.3625548236649
2040,GIB,367.3625548236649
2041,GIB,367.3625548236649
2042,GIB,367.3625548236649
2043,GIB,367.3625548236649
2044,GIB,367.3625548236649
2045,GIB,367.3625548236649
2046,GIB,367.3625548236649
2047,GIB,367.3625548236649
2048,GIB,367.3625548236649
2049,GIB,367.3625548236649
2050,GIB,367.3625548236649
2021,GIN,367.3625548236649
2022,GIN,367.3625548236649
2023,GIN,367.3625548236649
2024,GIN,367.3625548236649
2025,GIN,367.3625548236649
2026,GIN,367.3625548236649
2027,GIN,367.3625548236649
2028,GIN,367.3625548236649
2029,GIN,367.3625548236649
2030,GIN,367.3625548236649
2031,GIN,367.3625548236649
2032,GIN,367.3625548236649
2033,GIN,367.3625548236649
2034,GIN,367.3625548236649
2035,GIN,367.3625548236649
2036,GIN,367.3625548236649
2037,GIN,367.3625548236649
2038,GIN,367.3625548236649
2039,GIN,367.3625548236649
2040,GIN,367.3625548236649
2041,GIN,367.3625548236649
2042,GIN,367.3625548236649
2043,GIN,367.3625548236649
2044,GIN,367.3625548236649
2045,GIN,367.3625548236649
2046,GIN,367.3625548236649
2047,GIN,367.3625548236649
2048,GIN,367.3625548236649
2049,GIN,367.3625548236649
2050,GIN,367.3625548236649
2021,GMB,367.3625548236649
2022,GMB,367.3625548236649
2023,GMB,367.3625548236649
2024,GMB,367.3625548236649
2025,GMB,367.3625548236649
2026,GMB,367.3625548236649
2027,GMB,367.3625548236649
2028,GMB,367.3625548236649
2029,GMB,367.3625548236649
2030,GMB,367.3625548236649
2031,GMB,367.3625548236649
2032,GMB,367.3625548236649
2033,GMB,367.3625548236649
2034,GMB,367.3625548236649
2035,GMB,367.3625548236649
2036,GMB,367.3625548236649
2037,GMB,367.3625548236649
2038,GMB,367.3625548236649
2039,GMB,367.3625548236649
2040,GMB,367.3625548236649
2041,GMB,367.3625548236649
2042,GMB,367.3625548236649
2043,GMB,367.3625548236649
2044,GMB,367.3625548236649
2045,GMB,367.3625548236649
2046,GMB,367.3625548236649
2047,GMB,367.3625548236649
2048,GMB,367.3625548236649
2049,GMB,367.3625548236649
2050,GMB,367.3625548236649
2021,GNB,367.3625548236649
2022,GNB,367.3625548236649
2023,GNB,367.3625548236649
2024,GNB,367.3625548236649
2025,GNB,367.3625548236649
2026,GNB,367.3625548236649
2027,GNB,367.3625548236649
2028,GNB,367.3625548236649
2029,GNB,367.3625548236649
2030,GNB,367.3625548236649
2031,GNB,367.3625548236649
2032,GNB,367.3625548236649
2033,GNB,367.3625548236649
2034,GNB,367.3625548236649
2035,GNB,367.3625548236649
2036,GNB,367.3625548236649
2037,GNB,367.3625548236649
2038,GNB,367.3625548236649
2039,GNB,367.3625548236649
2040,GNB,367.3625548236649
2041,GNB,367.3625548236649
2042,GNB,367.3625548236649
2043,GNB,367.3625548236649
2044,GNB,367.3625548236649
2045,GNB,367.3625548236649
2046,GNB,367.3625548236649
2047,GNB,367.3625548236649
2048,GNB,367.3625548236649
2049,GNB,367.3625548236649
2050,GNB,367.3625548236649
2021,GNQ,367.3625548236649
2022,GNQ,367.3625548236649
2023,GNQ,367.3625548236649
2024,GNQ,367.3625548236649
2025,GNQ,367.3625548236649
2026,GNQ,367.3625548236649
2027,GNQ,367.3625548236649
2028,GNQ,367.3625548236649
2029,GNQ,367.3625548236649
2030,GNQ,367.3625548236649
2031,GNQ,367.3625548236649
2032,GNQ,367.3625548236649
2033,GNQ,367.3625548236649
2034,GNQ,367.3625548236649
2035,GNQ,367.3625548236649
2036,GNQ,367.3625548236649
2037,GNQ,367.3625548236649
2038,GNQ,367.3625548236649
2039,GNQ,367.3625548236649
2040,GNQ,367.3625548236649
2041,GNQ,367.3625548236649
2042,GNQ,367.3625548236649
2043,GNQ,367.3625548236649
2044,GNQ,367.3625548236649
2045,GNQ,367.3625548236649
2046,GNQ,367.3625548236649
2047,GNQ,367.3625548236649
2048,GNQ,367.3625548236649
2049,GNQ,367.3625548236649
2050,GNQ,367.3625548236649
2021,GRC,482.6738442356923
2022,GRC,482.6738442356923
2023,GRC,482.6738442356923
2024,GRC,482.6738442356923
2025,GRC,482.6738442356923
2026,GRC,482.6738442356923
2027,GRC,482.6738442356923
2028,GRC,482.6738442356923
2029,GRC,482.6738442356923
2030,GRC,482.6738442356923
2031,GRC,482.6738442356923
2032,GRC,482.6738442356923
2033,GRC,482.6738442356923
2034,GRC,482.6738442356923
2035,GRC,482.6738442356923
2036,GRC,482.6738442356923
2037,GRC,482.6738442356923
2038,GRC,482.6738442356923
2039,GRC,482.6738442356923
2040,GRC,482.6738442356923
2041,GRC,482.6738442356923
2042,GRC,482.6738442356923
2043,GRC,482.6738442356923
2044,GRC,482.6738442356923
2045,GRC,482.6738442356923
2046,GRC,482.6738442356923
2047,GRC,482.6738442356923
2048,GRC,482.6738442356923
2049,GRC,482.6738442356923
2050,GRC,482.6738442356923
2021,GRD,367.3625548236649
2022,GRD,367.3625548236649
2023,GRD,367.3625548236649
2024,GRD,367.3625548236649
2025,GRD,367.3625548236649
2026,GRD,367.3625548236649
2027,GRD,367.3625548236649
2028,GRD,367.3625548236649
2029,GRD,367.3625548236649
2030,GRD,367.3625548236649
2031,GRD,367.3625548236649
2032,GRD,367.3625548236649
2033,GRD,367.3625548236649
2034,GRD,367.3625548236649
2035,GRD,367.3625548236649
2036,GRD,367.3625548236649
2037,GRD,367.3625548236649
2038,GRD,367.3625548236649
2039,GRD,367.3625548236649
2040,GRD,367.3625548236649
2041,GRD,367.3625548236649
2042,GRD,367.3625548236649
2043,GRD,367.3625548236649
2044,GRD,367.3625548236649
2045,GRD,367.3625548236649
2046,GRD,367.3625548236649
2047,GRD,367.3625548236649
2048,GRD,367.3625548236649
2049,GRD,367.3625548236649
2050,GRD,367.3625548236649
2021,GRL,367.3625548236649
2022,GRL,367.3625548236649
2023,GRL,367.3625548236649
2024,GRL,367.3625548236649
2025,GRL,367.3625548236649
2026,GRL,367.3625548236649
2027,GRL,367.3625548236649
2028,GRL,367.3625548236649
2029,GRL,367.3625548236649
2030,GRL,367.3625548236649
2031,GRL,367.3625548236649
2032,GRL,367.3625548236649
2033,GRL,367.3625548236649
2034,GRL,367.3625548236649
2035,GRL,367.3625548236649
2036,GRL,367.3625548236649
2037,GRL,367.3625548236649
2038,GRL,367.3625548236649
2039,GRL,367.3625548236649
2040,GRL,367.3625548236649
2041,GRL,367.3625548236649
2042,GRL,367.3625548236649
2043,GRL,367.3625548236649
2044,GRL,367.3625548236649
2045,GRL,367.3625548236649
2046,GRL,367.3625548236649
2047,GRL,367.3625548236649
2048,GRL,367.3625548236649
2049,GRL,367.3625548236649
2050,GRL,367.3625548236649
2021,GTM,367.3625548236649
2022,GTM,367.3625548236649
2023,GTM,367.3625548236649
2024,GTM,367.3625548236649
2025,GTM,367.3625548236649
2026,GTM,367.3625548236649
2027,GTM,367.3625548236649
2028,GTM,367.3625548236649
2029,GTM,367.3625548236649
2030,GTM,367.3625548236649
2031,GTM,367.3625548236649
2032,GTM,367.3625548236649
2033,GTM,367.3625548236649
2034,GTM,367.3625548236649
2035,GTM,367.3625548236649
2036,GTM,367.3625548236649
2037,GTM,367.3625548236649
2038,GTM,367.3625548236649
2039,GTM,367.3625548236649
2040,GTM,367.3625548236649
2041,GTM,367.3625548236649
2042,GTM,367.3625548236649
2043,GTM,367.3625548236649
2044,GTM,367.3625548236649
2045,GTM,367.3625548236649
2046,GTM,367.3625548236649
2047,GTM,367.3625548236649
2048,GTM,367.3625548236649
2049,GTM,367.3625548236649
2050,GTM,367.3625548236649
2021,GUM,367.3625548236649
2022,GUM,367.3625548236649
2023,GUM,367.3625548236649
2024,GUM,367.3625548236649
2025,GUM,367.3625548236649
2026,GUM,367.3625548236649
2027,GUM,367.3625548236649
2028,GUM,367.3625548236649
2029,GUM,367.3625548236649
2030,GUM,367.3625548236649
2031,GUM,367.3625548236649
2032,GUM,367.3625548236649
2033,GUM,367.3625548236649
2034,GUM,367.3625548236649
2035,GUM,367.3625548236649
2036,GUM,367.3625548236649
2037,GUM,367.3625548236649
2038,GUM,367.3625548236649
2039,GUM,367.3625548236649
2040,GUM,367.3625548236649
2041,GUM,367.3625548236649
2042,GUM,367.3625548236649
2043,GUM,367.3625548236649
2044,GUM,367.3625548236649
2045,GUM,367.3625548236649
2046,GUM,367.3625548236649
2047,GUM,367.3625548236649
2048,GUM,367.3625548236649
2049,GUM,367.3625548236649
2050,GUM,367.3625548236649
2021,GUY,367.3625548236649
2022,GUY,367.3625548236649
2023,GUY,367.3625548236649
2024,GUY,367.3625548236649
2025,GUY,367.3625548236649
2026,GUY,367.3625548236649
2027,GUY,367.3625548236649
2028,GUY,367.3625548236649
2029,GUY,367.3625548236649
2030,GUY,367.3625548236649
2031,GUY,367.3625548236649
2032,GUY,367.3625548236649
2033,GUY,367.3625548236649
2034,GUY,367.3625548236649
2035,GUY,367.3625548236649
2036,GUY,367.3625548236649
2037,GUY,367.3625548236649
2038,GUY,367.3625548236649
2039,GUY,367.3625548236649
2040,GUY,367.3625548236649
2041,GUY,367.3625548236649
2042,GUY,367.3625548236649
2043,GUY,367.3625548236649
2044,GUY,367.3625548236649
2045,GUY,367.3625548236649
2046,GUY,367.3625548236649
2047,GUY,367.3625548236649
2048,GUY,367.3625548236649
2049,GUY,367.3625548236649
2050,GUY,367.3625548236649
2021,HKG,367.3625548236649
2022,HKG,367.3625548236649
2023,HKG,367.3625548236649
2024,HKG,367.3625548236649
2025,HKG,367.3625548236649
2026,HKG,367.3625548236649
2027,HKG,367.3625548236649
2028,HKG,367.3625548236649
2029,HKG,367.3625548236649
2030,HKG,367.3625548236649
2031,HKG,367.3625548236649
2032,HKG,367.3625548236649
2033,HKG,367.3625548236649
2034,HKG,367.3625548236649
2035,HKG,367.3625548236649
2036,HKG,367.3625548236649
2037,HKG,367.3625548236649
2038,HKG,367.3625548236649
2039,HKG,367.3625548236649
2040,HKG,367.3625548236649
2041,HKG,367.3625548236649
2042,HKG,367.3625548236649
2043,HKG,367.3625548236649
2044,HKG,367.3625548236649
2045,HKG,367.3625548236649
2046,HKG,367.3625548236649
2047,HKG,367.3625548236649
2048,HKG,367.3625548236649
2049,HKG,367.3625548236649
2050,HKG,367.3625548236649
2021,HND,367.3625548236649
2022,HND,367.3625548236649
2023,HND,367.3625548236649
2024,HND,367.3625548236649
2025,HND,367.3625548236649
2026,HND,367.3625548236649
2027,HND,367.3625548236649
2028,HND,367.3625548236649
2029,HND,367.3625548236649
2030,HND,367.3625548236649
2031,HND,367.3625548236649
2032,HND,367.3625548236649
2033,HND,367.3625548236649
2034,HND,367.3625548236649
2035,HND,367.3625548236649
2036,HND,367.3625548236649
2037,HND,367.3625548236649
2038,HND,367.3625548236649
2039,HND,367.3625548236649
2040,HND,367.3625548236649
2041,HND,367.3625548236649
2042,HND,367.3625548236649
2043,HND,367.3625548236649
2044,HND,367.3625548236649
2045,HND,367.3625548236649
2046,HND,367.3625548236649
2047,HND,367.3625548236649
2048,HND,367.3625548236649
2049,HND,367.3625548236649
2050,HND,367.3625548236649
2021,HRV,367.3625548236649
2022,HRV,367.3625548236649
2023,HRV,367.3625548236649
2024,HRV,367.3625548236649
2025,HRV,367.3625548236649
2026,HRV,367.3625548236649
2027,HRV,367.3625548236649
2028,HRV,367.3625548236649
2029,HRV,367.3625548236649
2030,HRV,367.3625548236649
2031,HRV,367.3625548236649
2032,HRV,367.3625548236649
2033,HRV,367.3625548236649
2034,HRV,367.3625548236649
2035,HRV,367.3625548236649
2036,HRV,367.3625548236649
2037,HRV,367.3625548236649
2038,HRV,367.3625548236649
2039,HRV,367.3625548236649
2040,HRV,367.3625548236649
2041,HRV,367.3625548236649
2042,HRV,367.3625548236649
2043,HRV,367.3625548236649
2044,HRV,367.3625548236649
2045,HRV,367.3625548236649
2046,HRV,367.3625548236649
2047,HRV,367.3625548236649
2048,HRV,367.3625548236649
2049,HRV,367.3625548236649
2050,HRV,367.3625548236649
2021,HTI,367.3625548236649
2022,HTI,367.3625548236649
2023,HTI,367.3625548236649
2024,HTI,367.3625548236649
2025,HTI,367.3625548236649
2026,HTI,367.3625548236649
2027,HTI,367.3625548236649
2028,HTI,367.3625548236649
2029,HTI,367.3625548236649
2030,HTI,367.3625548236649
2031,HTI,367.3625548236649
2032,HTI,367.3625548236649
2033,HTI,367.3625548236649
2034,HTI,367.3625548236649
2035,HTI,367.3625548236649
2036,HTI,367.3625548236649
2037,HTI,367.3625548236649
2038,HTI,367.3625548236649
2039,HTI,367.3625548236649
2040,HTI,367.3625548236649
2041,HTI,367.3625548236649
2042,HTI,367.3625548236649
2043,HTI,367.3625548236649
2044,HTI,367.3625548236649
2045,HTI,367.3625548236649
2046,HTI,367.3625548236649
2047,HTI,367.3625548236649
2048,HTI,367.3625548236649
2049,HTI,367.3625548236649
2050,HTI,367.3625548236649
2021,HUN,713.4070360809768
2022,HUN,713.4070360809768
2023,HUN,713.4070360809768
2024,HUN,713.4070360809768
2025,HUN,713.4070360809768
2026,HUN,713.4070360809768
2027,HUN,713.4070360809768
2028,HUN,713.4070360809768
2029,HUN,713.4070360809768
2030,HUN,713.4070360809768
2031,HUN,713.4070360809768
2032,HUN,713.4070360809768
2033,HUN,713.4070360809768
2034,HUN,713.4070360809768
2035,HUN,713.4070360809768
2036,HUN,713.4070360809768
2037,HUN,713.4070360809768
2038,HUN,713.4070360809768
2039,HUN,713.4070360809768
2040,HUN,713.4070360809768
2041,HUN,713.4070360809768
2042,HUN,713.4070360809768
2043,HUN,713.4070360809768
2044,HUN,713.4070360809768
2045,HUN,713.4070360809768
2046,HUN,713.4070360809768
2047,HUN,713.4070360809768
2048,HUN,713.4070360809768
2049,HUN,713.4070360809768
2050,HUN,713.4070360809768
2021,IDN,367.3625548236649
2022,IDN,367.3625548236649
2023,IDN,367.3625548236649
2024,IDN,367.3625548236649
2025,IDN,367.3625548236649
2026,IDN,367.3625548236649
2027,IDN,367.3625548236649
2028,IDN,367.3625548236649
2029,IDN,367.3625548236649
2030,IDN,367.3625548236649
2031,IDN,367.3625548236649
2032,IDN,367.3625548236649
2033,IDN,367.3625548236649
2034,IDN,367.3625548236649
2035,IDN,367.3625548236649
2036,IDN,367.3625548236649
2037,IDN,367.3625548236649
2038,IDN,367.3625548236649
2039,IDN,367.3625548236649
2040,IDN,367.3625548236649
2041,IDN,367.3625548236649
2042,IDN,367.3625548236649
2043,IDN,367.3625548236649
2044,IDN,367.3625548236649
2045,IDN,367.3625548236649
2046,IDN,367.3625548236649
2047,IDN,367.3625548236649
2048,IDN,367.3625548236649
2049,IDN,367.3625548236649
2050,IDN,367.3625548236649
2021,IMN,367.3625548236649
2022,IMN,367.3625548236649
2023,IMN,367.3625548236649
2024,IMN,367.3625548236649
2025,IMN,367.3625548236649
2026,IMN,367.3625548236649
2027,IMN,367.3625548236649
2028,IMN,367.3625548236649
2029,IMN,367.3625548236649
2030,IMN,367.3625548236649
2031,IMN,367.3625548236649
2032,IMN,367.3625548236649
2033,IMN,367.3625548236649
2034,IMN,367.3625548236649
2035,IMN,367.3625548236649
2036,IMN,367.3625548236649
2037,IMN,367.3625548236649
2038,IMN,367.3625548236649
2039,IMN,367.3625548236649
2040,IMN,367.3625548236649
2041,IMN,367.3625548236649
2042,IMN,367.3625548236649
2043,IMN,367.3625548236649
2044,IMN,367.3625548236649
2045,IMN,367.3625548236649
2046,IMN,367.3625548236649
2047,IMN,367.3625548236649
2048,IMN,367.3625548236649
2049,IMN,367.3625548236649
2050,IMN,367.3625548236649
2021,IND,367.3625548236649
2022,IND,367.3625548236649
2023,IND,367.3625548236649
2024,IND,367.3625548236649
2025,IND,367.3625548236649
2026,IND,367.3625548236649
2027,IND,367.3625548236649
2028,IND,367.3625548236649
2029,IND,367.3625548236649
2030,IND,367.3625548236649
2031,IND,367.3625548236649
2032,IND,367.3625548236649
2033,IND,367.3625548236649
2034,IND,367.3625548236649
2035,IND,367.3625548236649
2036,IND,367.3625548236649
2037,IND,367.3625548236649
2038,IND,367.3625548236649
2039,IND,367.3625548236649
2040,IND,367.3625548236649
2041,IND,367.3625548236649
2042,IND,367.3625548236649
2043,IND,367.3625548236649
2044,IND,367.3625548236649
2045,IND,367.3625548236649
2046,IND,367.3625548236649
2047,IND,367.3625548236649
2048,IND,367.3625548236649
2049,IND,367.3625548236649
2050,IND,367.3625548236649
2021,IRL,564.7956568388846
2022,IRL,564.7956568388846
2023,IRL,564.7956568388846
2024,IRL,564.7956568388846
2025,IRL,564.7956568388846
2026,IRL,564.7956568388846
2027,IRL,564.7956568388846
2028,IRL,564.7956568388846
2029,IRL,564.7956568388846
2030,IRL,564.7956568388846
2031,IRL,564.7956568388846
2032,IRL,564.7956568388846
2033,IRL,564.7956568388846
2034,IRL,564.7956568388846
2035,IRL,564.7956568388846
2036,IRL,564.7956568388846
2037,IRL,564.7956568388846
2038,IRL,564.7956568388846
2039,IRL,564.7956568388846
2040,IRL,564.7956568388846
2041,IRL,564.7956568388846
2042,IRL,564.7956568388846
2043,IRL,564.7956568388846
2044,IRL,564.7956568388846
2045,IRL,564.7956568388846
2046,IRL,564.7956568388846
2047,IRL,564.7956568388846
2048,IRL,564.7956568388846
2049,IRL,564.7956568388846
2050,IRL,564.7956568388846
2021,IRN,367.3625548236649
2022,IRN,367.3625548236649
2023,IRN,367.3625548236649
2024,IRN,367.3625548236649
2025,IRN,367.3625548236649
2026,IRN,367.3625548236649
2027,IRN,367.3625548236649
2028,IRN,367.3625548236649
2029,IRN,367.3625548236649
2030,IRN,367.3625548236649
2031,IRN,367.3625548236649
2032,IRN,367.3625548236649
2033,IRN,367.3625548236649
2034,IRN,367.3625548236649
2035,IRN,367.3625548236649
2036,IRN,367.3625548236649
2037,IRN,367.3625548236649
2038,IRN,367.3625548236649
2039,IRN,367.3625548236649
2040,IRN,367.3625548236649
2041,IRN,367.3625548236649
2042,IRN,367.3625548236649
2043,IRN,367.3625548236649
2044,IRN,367.3625548236649
2045,IRN,367.3625548236649
2046,IRN,367.3625548236649
2047,IRN,367.3625548236649
2048,IRN,367.3625548236649
2049,IRN,367.3625548236649
2050,IRN,367.3625548236649
2021,IRQ,367.3625548236649
2022,IRQ,367.3625548236649
2023,IRQ,367.3625548236649
2024,IRQ,367.3625548236649
2025,IRQ,367.3625548236649
2026,IRQ,367.3625548236649
2027,IRQ,367.3625548236649
2028,IRQ,367.3625548236649
2029,IRQ,367.3625548236649
2030,IRQ,367.3625548236649
2031,IRQ,367.3625548236649
2032,IRQ,367.3625548236649
2033,IRQ,367.3625548236649
2034,IRQ,367.3625548236649
2035,IRQ,367.3625548236649
2036,IRQ,367.3625548236649
2037,IRQ,367.3625548236649
2038,IRQ,367.3625548236649
2039,IRQ,367.3625548236649
2040,IRQ,367.3625548236649
2041,IRQ,367.3625548236649
2042,IRQ,367.3625548236649
2043,IRQ,367.3625548236649
2044,IRQ,367.3625548236649
2045,IRQ,367.3625548236649
2046,IRQ,367.3625548236649
2047,IRQ,367.3625548236649
2048,IRQ,367.3625548236649
2049,IRQ,367.3625548236649
2050,IRQ,367.3625548236649
2021,ISL,367.3625548236649
2022,ISL,367.3625548236649
2023,ISL,367.3625548236649
2024,ISL,367.3625548236649
2025,ISL,367.3625548236649
2026,ISL,367.3625548236649
2027,ISL,367.3625548236649
2028,ISL,367.3625548236649
2029,ISL,367.3625548236649
2030,ISL,367.3625548236649
2031,ISL,367.3625548236649
2032,ISL,367.3625548236649
2033,ISL,367.3625548236649
2034,ISL,367.3625548236649
2035,ISL,367.3625548236649
2036,ISL,367.3625548236649
2037,ISL,367.3625548236649
2038,ISL,367.3625548236649
2039,ISL,367.3625548236649
2040,ISL,367.3625548236649
2041,ISL,367.3625548236649
2042,ISL,367.3625548236649
2043,ISL,367.3625548236649
2044,ISL,367.3625548236649
2045,ISL,367.3625548236649
2046,ISL,367.3625548236649
2047,ISL,367.3625548236649
2048,ISL,367.3625548236649
2049,ISL,367.3625548236649
2050,ISL,367.3625548236649
2021,ISR,413.2099279699163
2022,ISR,413.2099279699163
2023,ISR,413.2099279699163
2024,ISR,413.2099279699163
2025,ISR,413.2099279699163
2026,ISR,413.2099279699163
2027,ISR,413.2099279699163
2028,ISR,413.2099279699163
2029,ISR,413.2099279699163
2030,ISR,413.2099279699163
2031,ISR,413.2099279699163
