Year,iso_code3,ef_lndu_conv_forests_secondary_to_grasslands_gg_co2_ha
2043,SYR,0.095874
2044,SYR,0.095874
2045,SYR,0.095874
2046,SYR,0.095874
2047,SYR,0.095874
2048,SYR,0.095874
2049,SYR,0.095874
2050,SYR,0.095874
2020,TCD,0.075008
2021,TCD,0.075008
2022,TCD,0.075008
2023,TCD,0.075008
2024,TCD,0.075008
2025,TCD,0.075008
2026,TCD,0.075008
2027,TCD,0.075008
2028,TCD,0.075008
2029,TCD,0.075008
2030,TCD,0.075008
2031,TCD,0.075008
2032,TCD,0.075008
2033,TCD,0.075008
2034,TCD,0.075008
2035,TCD,0.075008
2036,TCD,0.075008
2037,TCD,0.075008
2038,TCD,0.075008
2039,TCD,0.075008
2040,TCD,0.075008
2041,TCD,0.075008
2042,TCD,0.075008
2043,TCD,0.075008
2044,TCD,0.075008
2045,TCD,0.075008
2046,TCD,0.075008
2047,TCD,0.075008
2048,TCD,0.075008
2049,TCD,0.075008
2050,TCD,0.075008
2020,TGO,0.079471
2021,TGO,0.079471
2022,TGO,0.079471
2023,TGO,0.079471
2024,TGO,0.079471
2025,TGO,0.079471
2026,TGO,0.079471
2027,TGO,0.079471
2028,TGO,0.079471
2029,TGO,0.079471
2030,TGO,0.079471
2031,TGO,0.079471
2032,TGO,0.079471
2033,TGO,0.079471
2034,TGO,0.079471
2035,TGO,0.079471
2036,TGO,0.079471
2037,TGO,0.079471
2038,TGO,0.079471
2039,TGO,0.079471
2040,TGO,0.079471
2041,TGO,0.079471
2042,TGO,0.079471
2043,TGO,0.079471
2044,TGO,0.079471
2045,TGO,0.079471
2046,TGO,0.079471
2047,TGO,0.079471
2048,TGO,0.079471
2049,TGO,0.079471
2050,TGO,0.079471
2020,THA,0.080277
2021,THA,0.080277
2022,THA,0.080277
2023,THA,0.080277
2024,THA,0.080277
2025,THA,0.080277
2026,THA,0.080277
2027,THA,0.080277
2028,THA,0.080277
2029,THA,0.080277
2030,THA,0.080277
2031,THA,0.080277
2032,THA,0.080277
2033,THA,0.080277
2034,THA,0.080277
2035,THA,0.080277
2036,THA,0.080277
2037,THA,0.080277
2038,THA,0.080277
2039,THA,0.080277
2040,THA,0.080277
2041,THA,0.080277
2042,THA,0.080277
2043,THA,0.080277
2044,THA,0.080277
2045,THA,0.080277
2046,THA,0.080277
2047,THA,0.080277
2048,THA,0.080277
2049,THA,0.080277
2050,THA,0.080277
2020,TKM,0.079112
2021,TKM,0.079112
2022,TKM,0.079112
2023,TKM,0.079112
2024,TKM,0.079112
2025,TKM,0.079112
2026,TKM,0.079112
2027,TKM,0.079112
2028,TKM,0.079112
2029,TKM,0.079112
2030,TKM,0.079112
2031,TKM,0.079112
2032,TKM,0.079112
2033,TKM,0.079112
2034,TKM,0.079112
2035,TKM,0.079112
2036,TKM,0.079112
2037,TKM,0.079112
2038,TKM,0.079112
2039,TKM,0.079112
2040,TKM,0.079112
2041,TKM,0.079112
2042,TKM,0.079112
2043,TKM,0.079112
2044,TKM,0.079112
2045,TKM,0.079112
2046,TKM,0.079112
2047,TKM,0.079112
2048,TKM,0.079112
2049,TKM,0.079112
2050,TKM,0.079112
2020,TUN,0.082221
2021,TUN,0.082221
2022,TUN,0.082221
2023,TUN,0.082221
2024,TUN,0.082221
2025,TUN,0.082221
2026,TUN,0.082221
2027,TUN,0.082221
2028,TUN,0.082221
2029,TUN,0.082221
2030,TUN,0.082221
2031,TUN,0.082221
2032,TUN,0.082221
2033,TUN,0.082221
2034,TUN,0.082221
2035,TUN,0.082221
2036,TUN,0.082221
2037,TUN,0.082221
2038,TUN,0.082221
2039,TUN,0.082221
2040,TUN,0.082221
2041,TUN,0.082221
2042,TUN,0.082221
2043,TUN,0.082221
2044,TUN,0.082221
2045,TUN,0.082221
2046,TUN,0.082221
2047,TUN,0.082221
2048,TUN,0.082221
2049,TUN,0.082221
2050,TUN,0.082221
2020,TUR,0.142361
2021,TUR,0.142361
2022,TUR,0.142361
2023,TUR,0.142361
2024,TUR,0.142361
2025,TUR,0.142361
2026,TUR,0.142361
2027,TUR,0.142361
2028,TUR,0.142361
2029,TUR,0.142361
2030,TUR,0.142361
2031,TUR,0.142361
2032,TUR,0.142361
2033,TUR,0.142361
2034,TUR,0.142361
2035,TUR,0.142361
2036,TUR,0.142361
2037,TUR,0.142361
2038,TUR,0.142361
2039,TUR,0.142361
2040,TUR,0.142361
2041,TUR,0.142361
2042,TUR,0.142361
2043,TUR,0.142361
2044,TUR,0.142361
2045,TUR,0.142361
2046,TUR,0.142361
2047,TUR,0.142361
2048,TUR,0.142361
2049,TUR,0.142361
2050,TUR,0.142361
2020,TZA,0.08418
2021,TZA,0.08418
2022,TZA,0.08418
2023,TZA,0.08418
2024,TZA,0.08418
2025,TZA,0.08418
2026,TZA,0.08418
2027,TZA,0.08418
2028,TZA,0.08418
2029,TZA,0.08418
2030,TZA,0.08418
2031,TZA,0.08418
2032,TZA,0.08418
2033,TZA,0.08418
2034,TZA,0.08418
2035,TZA,0.08418
2036,TZA,0.08418
2037,TZA,0.08418
2038,TZA,0.08418
2039,TZA,0.08418
2040,TZA,0.08418
2041,TZA,0.08418
2042,TZA,0.08418
2043,TZA,0.08418
2044,TZA,0.08418
2045,TZA,0.08418
2046,TZA,0.08418
2047,TZA,0.08418
2048,TZA,0.08418
2049,TZA,0.08418
2050,TZA,0.08418
2020,UGA,0.083984
2021,UGA,0.083984
2022,UGA,0.083984
2023,UGA,0.083984
2024,UGA,0.083984
2025,UGA,0.083984
2026,UGA,0.083984
2027,UGA,0.083984
2028,UGA,0.083984
2029,UGA,0.083984
2030,UGA,0.083984
2031,UGA,0.083984
2032,UGA,0.083984
2033,UGA,0.083984
2034,UGA,0.083984
2035,UGA,0.083984
2036,UGA,0.083984
2037,UGA,0.083984
2038,UGA,0.083984
2039,UGA,0.083984
2040,UGA,0.083984
2041,UGA,0.083984
2042,UGA,0.083984
2043,UGA,0.083984
2044,UGA,0.083984
2045,UGA,0.083984
2046,UGA,0.083984
2047,UGA,0.083984
2048,UGA,0.083984
2049,UGA,0.083984
2050,UGA,0.083984
2020,UKR,0.178339
2021,UKR,0.178339
2022,UKR,0.178339
2023,UKR,0.178339
2024,UKR,0.178339
2025,UKR,0.178339
2026,UKR,0.178339
2027,UKR,0.178339
2028,UKR,0.178339
2029,UKR,0.178339
2030,UKR,0.178339
2031,UKR,0.178339
2032,UKR,0.178339
2033,UKR,0.178339
2034,UKR,0.178339
2035,UKR,0.178339
2036,UKR,0.178339
2037,UKR,0.178339
2038,UKR,0.178339
2039,UKR,0.178339
2040,UKR,0.178339
2041,UKR,0.178339
2042,UKR,0.178339
2043,UKR,0.178339
2044,UKR,0.178339
2045,UKR,0.178339
2046,UKR,0.178339
2047,UKR,0.178339
2048,UKR,0.178339
2049,UKR,0.178339
2050,UKR,0.178339
2020,USA,0.149519
2021,USA,0.149519
2022,USA,0.149519
2023,USA,0.149519
2024,USA,0.149519
2025,USA,0.149519
2026,USA,0.149519
2027,USA,0.149519
2028,USA,0.149519
2029,USA,0.149519
2030,USA,0.149519
2031,USA,0.149519
2032,USA,0.149519
2033,USA,0.149519
2034,USA,0.149519
2035,USA,0.149519
2036,USA,0.149519
2037,USA,0.149519
2038,USA,0.149519
2039,USA,0.149519
2040,USA,0.149519
2041,USA,0.149519
2042,USA,0.149519
2043,USA,0.149519
2044,USA,0.149519
2045,USA,0.149519
2046,USA,0.149519
2047,USA,0.149519
2048,USA,0.149519
2049,USA,0.149519
2050,USA,0.149519
2020,UZB,0.084356
2021,UZB,0.084356
2022,UZB,0.084356
2023,UZB,0.084356
2024,UZB,0.084356
2025,UZB,0.084356
2026,UZB,0.084356
2027,UZB,0.084356
2028,UZB,0.084356
2029,UZB,0.084356
2030,UZB,0.084356
2031,UZB,0.084356
2032,UZB,0.084356
2033,UZB,0.084356
2034,UZB,0.084356
2035,UZB,0.084356
2036,UZB,0.084356
2037,UZB,0.084356
2038,UZB,0.084356
2039,UZB,0.084356
2040,UZB,0.084356
2041,UZB,0.084356
2042,UZB,0.084356
2043,UZB,0.084356
2044,UZB,0.084356
2045,UZB,0.084356
2046,UZB,0.084356
2047,UZB,0.084356
2048,UZB,0.084356
2049,UZB,0.084356
2050,UZB,0.084356
2020,VEN,0.173341
2021,VEN,0.173341
2022,VEN,0.173341
2023,VEN,0.173341
2024,VEN,0.173341
2025,VEN,0.173341
2026,VEN,0.173341
2027,VEN,0.173341
2028,VEN,0.173341
2029,VEN,0.173341
2030,VEN,0.173341
2031,VEN,0.173341
2032,VEN,0.173341
2033,VEN,0.173341
2034,VEN,0.173341
2035,VEN,0.173341
2036,VEN,0.173341
2037,VEN,0.173341
2038,VEN,0.173341
2039,VEN,0.173341
2040,VEN,0.173341
2041,VEN,0.173341
2042,VEN,0.173341
2043,VEN,0.173341
2044,VEN,0.173341
2045,VEN,0.173341
2046,VEN,0.173341
2047,VEN,0.173341
2048,VEN,0.173341
2049,VEN,0.173341
2050,VEN,0.173341
2020,VIR,0.119542
2021,VIR,0.119542
2022,VIR,0.119542
2023,VIR,0.119542
2024,VIR,0.119542
2025,VIR,0.119542
2026,VIR,0.119542
2027,VIR,0.119542
2028,VIR,0.119542
2029,VIR,0.119542
2030,VIR,0.119542
2031,VIR,0.119542
2032,VIR,0.119542
2033,VIR,0.119542
2034,VIR,0.119542
2035,VIR,0.119542
2036,VIR,0.119542
2037,VIR,0.119542
2038,VIR,0.119542
2039,VIR,0.119542
2040,VIR,0.119542
2041,VIR,0.119542
2042,VIR,0.119542
2043,VIR,0.119542
2044,VIR,0.119542
2045,VIR,0.119542
2046,VIR,0.119542
2047,VIR,0.119542
2048,VIR,0.119542
2049,VIR,0.119542
2050,VIR,0.119542
2020,VNM,0.272632
2021,VNM,0.272632
2022,VNM,0.272632
2023,VNM,0.272632
2024,VNM,0.272632
2025,VNM,0.272632
2026,VNM,0.272632
2027,VNM,0.272632
2028,VNM,0.272632
2029,VNM,0.272632
2030,VNM,0.272632
2031,VNM,0.272632
2032,VNM,0.272632
2033,VNM,0.272632
2034,VNM,0.272632
2035,VNM,0.272632
2036,VNM,0.272632
2037,VNM,0.272632
2038,VNM,0.272632
2039,VNM,0.272632
2040,VNM,0.272632
2041,VNM,0.272632
2042,VNM,0.272632
2043,VNM,0.272632
2044,VNM,0.272632
2045,VNM,0.272632
2046,VNM,0.272632
2047,VNM,0.272632
2048,VNM,0.272632
2049,VNM,0.272632
2050,VNM,0.272632
2020,ZAF,0.100402
2021,ZAF,0.100402
2022,ZAF,0.100402
2023,ZAF,0.100402
2024,ZAF,0.100402
2025,ZAF,0.100402
2026,ZAF,0.100402
2027,ZAF,0.100402
2028,ZAF,0.100402
2029,ZAF,0.100402
2030,ZAF,0.100402
2031,ZAF,0.100402
2032,ZAF,0.100402
2033,ZAF,0.100402
2034,ZAF,0.100402
2035,ZAF,0.100402
2036,ZAF,0.100402
2037,ZAF,0.100402
2038,ZAF,0.100402
2039,ZAF,0.100402
2040,ZAF,0.100402
2041,ZAF,0.100402
2042,ZAF,0.100402
2043,ZAF,0.100402
2044,ZAF,0.100402
2045,ZAF,0.100402
2046,ZAF,0.100402
2047,ZAF,0.100402
2048,ZAF,0.100402
2049,ZAF,0.100402
2050,ZAF,0.100402
2020,ZMB,0.089596
2021,ZMB,0.089596
2022,ZMB,0.089596
2023,ZMB,0.089596
2024,ZMB,0.089596
2025,ZMB,0.089596
2026,ZMB,0.089596
2027,ZMB,0.089596
2028,ZMB,0.089596
2029,ZMB,0.089596
2030,ZMB,0.089596
2031,ZMB,0.089596
2032,ZMB,0.089596
2033,ZMB,0.089596
2034,ZMB,0.089596
2035,ZMB,0.089596
2036,ZMB,0.089596
2037,ZMB,0.089596
2038,ZMB,0.089596
2039,ZMB,0.089596
2040,ZMB,0.089596
2041,ZMB,0.089596
2042,ZMB,0.089596
2043,ZMB,0.089596
2044,ZMB,0.089596
2045,ZMB,0.089596
2046,ZMB,0.089596
2047,ZMB,0.089596
2048,ZMB,0.089596
2049,ZMB,0.089596
2050,ZMB,0.089596
2020,ZWE,0.11656
2021,ZWE,0.11656
2022,ZWE,0.11656
2023,ZWE,0.11656
2024,ZWE,0.11656
2025,ZWE,0.11656
2026,ZWE,0.11656
2027,ZWE,0.11656
2028,ZWE,0.11656
2029,ZWE,0.11656
2030,ZWE,0.11656
2031,ZWE,0.11656
2032,ZWE,0.11656
2033,ZWE,0.11656
2034,ZWE,0.11656
2035,ZWE,0.11656
2036,ZWE,0.11656
2037,ZWE,0.11656
2038,ZWE,0.11656
2039,ZWE,0.11656
2040,ZWE,0.11656
2041,ZWE,0.11656
2042,ZWE,0.11656
2043,ZWE,0.11656
2044,ZWE,0.11656
2045,ZWE,0.11656
2046,ZWE,0.11656
2047,ZWE,0.11656
2048,ZWE,0.11656
2049,ZWE,0.11656
2050,ZWE,0.11656
2020,ABW,0.135034
2021,ABW,0.135034
2022,ABW,0.135034
2023,ABW,0.135034
2024,ABW,0.135034
2025,ABW,0.135034
2026,ABW,0.135034
2027,ABW,0.135034
2028,ABW,0.135034
2029,ABW,0.135034
2030,ABW,0.135034
2031,ABW,0.135034
2032,ABW,0.135034
2033,ABW,0.135034
2034,ABW,0.135034
2035,ABW,0.135034
2036,ABW,0.135034
2037,ABW,0.135034
2038,ABW,0.135034
2039,ABW,0.135034
2040,ABW,0.135034
2041,ABW,0.135034
2042,ABW,0.135034
2043,ABW,0.135034
2044,ABW,0.135034
2045,ABW,0.135034
2046,ABW,0.135034
2047,ABW,0.135034
2048,ABW,0.135034
2049,ABW,0.135034
2050,ABW,0.135034
2020,AND,0.14308
2021,AND,0.14308
2022,AND,0.14308
2023,AND,0.14308
2024,AND,0.14308
2025,AND,0.14308
2026,AND,0.14308
2027,AND,0.14308
2028,AND,0.14308
2029,AND,0.14308
2030,AND,0.14308
2031,AND,0.14308
2032,AND,0.14308
2033,AND,0.14308
2034,AND,0.14308
2035,AND,0.14308
2036,AND,0.14308
2037,AND,0.14308
2038,AND,0.14308
2039,AND,0.14308
2040,AND,0.14308
2041,AND,0.14308
2042,AND,0.14308
2043,AND,0.14308
2044,AND,0.14308
2045,AND,0.14308
2046,AND,0.14308
2047,AND,0.14308
2048,AND,0.14308
2049,AND,0.14308
2050,AND,0.14308
2020,ARE,0.099063
2021,ARE,0.099063
2022,ARE,0.099063
2023,ARE,0.099063
2024,ARE,0.099063
2025,ARE,0.099063
2026,ARE,0.099063
2027,ARE,0.099063
2028,ARE,0.099063
2029,ARE,0.099063
2030,ARE,0.099063
2031,ARE,0.099063
2032,ARE,0.099063
2033,ARE,0.099063
2034,ARE,0.099063
2035,ARE,0.099063
2036,ARE,0.099063
2037,ARE,0.099063
2038,ARE,0.099063
2039,ARE,0.099063
2040,ARE,0.099063
2041,ARE,0.099063
2042,ARE,0.099063
2043,ARE,0.099063
2044,ARE,0.099063
2045,ARE,0.099063
2046,ARE,0.099063
2047,ARE,0.099063
2048,ARE,0.099063
2049,ARE,0.099063
2050,ARE,0.099063
2020,ARM,0.203957
2021,ARM,0.203957
2022,ARM,0.203957
2023,ARM,0.203957
2024,ARM,0.203957
2025,ARM,0.203957
2026,ARM,0.203957
2027,ARM,0.203957
2028,ARM,0.203957
2029,ARM,0.203957
2030,ARM,0.203957
2031,ARM,0.203957
2032,ARM,0.203957
2033,ARM,0.203957
2034,ARM,0.203957
2035,ARM,0.203957
2036,ARM,0.203957
2037,ARM,0.203957
2038,ARM,0.203957
2039,ARM,0.203957
2040,ARM,0.203957
2041,ARM,0.203957
2042,ARM,0.203957
2043,ARM,0.203957
2044,ARM,0.203957
2045,ARM,0.203957
2046,ARM,0.203957
2047,ARM,0.203957
2048,ARM,0.203957
2049,ARM,0.203957
2050,ARM,0.203957
2020,ASM,0.148406
2021,ASM,0.148406
2022,ASM,0.148406
2023,ASM,0.148406
2024,ASM,0.148406
2025,ASM,0.148406
2026,ASM,0.148406
2027,ASM,0.148406
2028,ASM,0.148406
2029,ASM,0.148406
2030,ASM,0.148406
2031,ASM,0.148406
2032,ASM,0.148406
2033,ASM,0.148406
2034,ASM,0.148406
2035,ASM,0.148406
2036,ASM,0.148406
2037,ASM,0.148406
2038,ASM,0.148406
2039,ASM,0.148406
2040,ASM,0.148406
2041,ASM,0.148406
2042,ASM,0.148406
2043,ASM,0.148406
2044,ASM,0.148406
2045,ASM,0.148406
2046,ASM,0.148406
2047,ASM,0.148406
2048,ASM,0.148406
2049,ASM,0.148406
2050,ASM,0.148406
2020,ATG,0.119542
2021,ATG,0.119542
2022,ATG,0.119542
2023,ATG,0.119542
2024,ATG,0.119542
2025,ATG,0.119542
2026,ATG,0.119542
2027,ATG,0.119542
2028,ATG,0.119542
2029,ATG,0.119542
2030,ATG,0.119542
2031,ATG,0.119542
2032,ATG,0.119542
2033,ATG,0.119542
2034,ATG,0.119542
2035,ATG,0.119542
2036,ATG,0.119542
2037,ATG,0.119542
2038,ATG,0.119542
2039,ATG,0.119542
2040,ATG,0.119542
2041,ATG,0.119542
2042,ATG,0.119542
2043,ATG,0.119542
2044,ATG,0.119542
2045,ATG,0.119542
2046,ATG,0.119542
2047,ATG,0.119542
2048,ATG,0.119542
2049,ATG,0.119542
2050,ATG,0.119542
2020,BHR,0.099063
2021,BHR,0.099063
2022,BHR,0.099063
2023,BHR,0.099063
2024,BHR,0.099063
2025,BHR,0.099063
2026,BHR,0.099063
2027,BHR,0.099063
2028,BHR,0.099063
2029,BHR,0.099063
2030,BHR,0.099063
2031,BHR,0.099063
2032,BHR,0.099063
2033,BHR,0.099063
2034,BHR,0.099063
2035,BHR,0.099063
2036,BHR,0.099063
2037,BHR,0.099063
2038,BHR,0.099063
2039,BHR,0.099063
2040,BHR,0.099063
2041,BHR,0.099063
2042,BHR,0.099063
2043,BHR,0.099063
2044,BHR,0.099063
2045,BHR,0.099063
2046,BHR,0.099063
2047,BHR,0.099063
2048,BHR,0.099063
2049,BHR,0.099063
2050,BHR,0.099063
2020,BLR,0.180781
2021,BLR,0.180781
2022,BLR,0.180781
2023,BLR,0.180781
2024,BLR,0.180781
2025,BLR,0.180781
2026,BLR,0.180781
2027,BLR,0.180781
2028,BLR,0.180781
2029,BLR,0.180781
2030,BLR,0.180781
2031,BLR,0.180781
2032,BLR,0.180781
2033,BLR,0.180781
2034,BLR,0.180781
2035,BLR,0.180781
2036,BLR,0.180781
2037,BLR,0.180781
2038,BLR,0.180781
2039,BLR,0.180781
2040,BLR,0.180781
2041,BLR,0.180781
2042,BLR,0.180781
2043,BLR,0.180781
2044,BLR,0.180781
2045,BLR,0.180781
2046,BLR,0.180781
2047,BLR,0.180781
2048,BLR,0.180781
2049,BLR,0.180781
2050,BLR,0.180781
2020,BLZ,0.160803
2021,BLZ,0.160803
2022,BLZ,0.160803
2023,BLZ,0.160803
2024,BLZ,0.160803
2025,BLZ,0.160803
2026,BLZ,0.160803
2027,BLZ,0.160803
2028,BLZ,0.160803
2029,BLZ,0.160803
2030,BLZ,0.160803
2031,BLZ,0.160803
2032,BLZ,0.160803
2033,BLZ,0.160803
2034,BLZ,0.160803
2035,BLZ,0.160803
2036,BLZ,0.160803
2037,BLZ,0.160803
2038,BLZ,0.160803
2039,BLZ,0.160803
2040,BLZ,0.160803
2041,BLZ,0.160803
2042,BLZ,0.160803
2043,BLZ,0.160803
2044,BLZ,0.160803
2045,BLZ,0.160803
2046,BLZ,0.160803
2047,BLZ,0.160803
2048,BLZ,0.160803
2049,BLZ,0.160803
2050,BLZ,0.160803
2020,BMU,0.12164
2021,BMU,0.12164
2022,BMU,0.12164
2023,BMU,0.12164
2024,BMU,0.12164
2025,BMU,0.12164
2026,BMU,0.12164
2027,BMU,0.12164
2028,BMU,0.12164
2029,BMU,0.12164
2030,BMU,0.12164
2031,BMU,0.12164
2032,BMU,0.12164
2033,BMU,0.12164
2034,BMU,0.12164
2035,BMU,0.12164
2036,BMU,0.12164
2037,BMU,0.12164
2038,BMU,0.12164
2039,BMU,0.12164
2040,BMU,0.12164
2041,BMU,0.12164
2042,BMU,0.12164
2043,BMU,0.12164
2044,BMU,0.12164
2045,BMU,0.12164
2046,BMU,0.12164
2047,BMU,0.12164
2048,BMU,0.12164
2049,BMU,0.12164
2050,BMU,0.12164
2020,BRB,0.119542
2021,BRB,0.119542
2022,BRB,0.119542
2023,BRB,0.119542
2024,BRB,0.119542
2025,BRB,0.119542
2026,BRB,0.119542
2027,BRB,0.119542
2028,BRB,0.119542
2029,BRB,0.119542
2030,BRB,0.119542
2031,BRB,0.119542
2032,BRB,0.119542
2033,BRB,0.119542
2034,BRB,0.119542
2035,BRB,0.119542
2036,BRB,0.119542
2037,BRB,0.119542
2038,BRB,0.119542
2039,BRB,0.119542
2040,BRB,0.119542
2041,BRB,0.119542
2042,BRB,0.119542
2043,BRB,0.119542
2044,BRB,0.119542
2045,BRB,0.119542
2046,BRB,0.119542
2047,BRB,0.119542
2048,BRB,0.119542
2049,BRB,0.119542
2050,BRB,0.119542
2020,BRN,0.143592
2021,BRN,0.143592
2022,BRN,0.143592
2023,BRN,0.143592
2024,BRN,0.143592
2025,BRN,0.143592
2026,BRN,0.143592
2027,BRN,0.143592
2028,BRN,0.143592
2029,BRN,0.143592
2030,BRN,0.143592
2031,BRN,0.143592
2032,BRN,0.143592
2033,BRN,0.143592
2034,BRN,0.143592
2035,BRN,0.143592
2036,BRN,0.143592
2037,BRN,0.143592
2038,BRN,0.143592
2039,BRN,0.143592
2040,BRN,0.143592
2041,BRN,0.143592
2042,BRN,0.143592
2043,BRN,0.143592
2044,BRN,0.143592
2045,BRN,0.143592
2046,BRN,0.143592
2047,BRN,0.143592
2048,BRN,0.143592
2049,BRN,0.143592
2050,BRN,0.143592
2020,BWA,0.100402
2021,BWA,0.100402
2022,BWA,0.100402
2023,BWA,0.100402
2024,BWA,0.100402
2025,BWA,0.100402
2026,BWA,0.100402
2027,BWA,0.100402
2028,BWA,0.100402
2029,BWA,0.100402
2030,BWA,0.100402
2031,BWA,0.100402
2032,BWA,0.100402
2033,BWA,0.100402
2034,BWA,0.100402
2035,BWA,0.100402
2036,BWA,0.100402
2037,BWA,0.100402
2038,BWA,0.100402
2039,BWA,0.100402
2040,BWA,0.100402
2041,BWA,0.100402
2042,BWA,0.100402
2043,BWA,0.100402
2044,BWA,0.100402
2045,BWA,0.100402
2046,BWA,0.100402
2047,BWA,0.100402
2048,BWA,0.100402
2049,BWA,0.100402
2050,BWA,0.100402
2020,COM,0.08222
2021,COM,0.08222
2022,COM,0.08222
2023,COM,0.08222
2024,COM,0.08222
2025,COM,0.08222
2026,COM,0.08222
2027,COM,0.08222
2028,COM,0.08222
2029,COM,0.08222
2030,COM,0.08222
2031,COM,0.08222
2032,COM,0.08222
2033,COM,0.08222
2034,COM,0.08222
2035,COM,0.08222
2036,COM,0.08222
2037,COM,0.08222
2038,COM,0.08222
2039,COM,0.08222
2040,COM,0.08222
2041,COM,0.08222
2042,COM,0.08222
2043,COM,0.08222
2044,COM,0.08222
2045,COM,0.08222
2046,COM,0.08222
2047,COM,0.08222
2048,COM,0.08222
2049,COM,0.08222
2050,COM,0.08222
2020,CPV,0.095473
2021,CPV,0.095473
2022,CPV,0.095473
2023,CPV,0.095473
2024,CPV,0.095473
2025,CPV,0.095473
2026,CPV,0.095473
2027,CPV,0.095473
2028,CPV,0.095473
2029,CPV,0.095473
2030,CPV,0.095473
2031,CPV,0.095473
2032,CPV,0.095473
2033,CPV,0.095473
2034,CPV,0.095473
2035,CPV,0.095473
2036,CPV,0.095473
2037,CPV,0.095473
2038,CPV,0.095473
2039,CPV,0.095473
2040,CPV,0.095473
2041,CPV,0.095473
2042,CPV,0.095473
2043,CPV,0.095473
2044,CPV,0.095473
2045,CPV,0.095473
2046,CPV,0.095473
2047,CPV,0.095473
2048,CPV,0.095473
2049,CPV,0.095473
2050,CPV,0.095473
2020,CYM,0.129109
2021,CYM,0.129109
2022,CYM,0.129109
2023,CYM,0.129109
2024,CYM,0.129109
2025,CYM,0.129109
2026,CYM,0.129109
2027,CYM,0.129109
2028,CYM,0.129109
2029,CYM,0.129109
2030,CYM,0.129109
2031,CYM,0.129109
2032,CYM,0.129109
2033,CYM,0.129109
2034,CYM,0.129109
2035,CYM,0.129109
2036,CYM,0.129109
2037,CYM,0.129109
2038,CYM,0.129109
2039,CYM,0.129109
2040,CYM,0.129109
2041,CYM,0.129109
2042,CYM,0.129109
2043,CYM,0.129109
2044,CYM,0.129109
2045,CYM,0.129109
2046,CYM,0.129109
2047,CYM,0.129109
2048,CYM,0.129109
2049,CYM,0.129109
2050,CYM,0.129109
2020,DJI,0.084686
2021,DJI,0.084686
2022,DJI,0.084686
2023,DJI,0.084686
2024,DJI,0.084686
2025,DJI,0.084686
2026,DJI,0.084686
2027,DJI,0.084686
2028,DJI,0.084686
2029,DJI,0.084686
2030,DJI,0.084686
2031,DJI,0.084686
2032,DJI,0.084686
2033,DJI,0.084686
2034,DJI,0.084686
2035,DJI,0.084686
2036,DJI,0.084686
2037,DJI,0.084686
2038,DJI,0.084686
2039,DJI,0.084686
2040,DJI,0.084686
2041,DJI,0.084686
2042,DJI,0.084686
2043,DJI,0.084686
2044,DJI,0.084686
2045,DJI,0.084686
2046,DJI,0.084686
2047,DJI,0.084686
2048,DJI,0.084686
2049,DJI,0.084686
2050,DJI,0.084686
2020,DMA,0.119542
2021,DMA,0.119542
2022,DMA,0.119542
2023,DMA,0.119542
2024,DMA,0.119542
2025,DMA,0.119542
2026,DMA,0.119542
2027,DMA,0.119542
2028,DMA,0.119542
2029,DMA,0.119542
2030,DMA,0.119542
2031,DMA,0.119542
2032,DMA,0.119542
2033,DMA,0.119542
2034,DMA,0.119542
2035,DMA,0.119542
2036,DMA,0.119542
2037,DMA,0.119542
2038,DMA,0.119542
2039,DMA,0.119542
2040,DMA,0.119542
2041,DMA,0.119542
2042,DMA,0.119542
2043,DMA,0.119542
2044,DMA,0.119542
2045,DMA,0.119542
2046,DMA,0.119542
2047,DMA,0.119542
2048,DMA,0.119542
2049,DMA,0.119542
2050,DMA,0.119542
2020,EGY,0.126165
2021,EGY,0.126165
2022,EGY,0.126165
2023,EGY,0.126165
2024,EGY,0.126165
2025,EGY,0.126165
2026,EGY,0.126165
2027,EGY,0.126165
2028,EGY,0.126165
2029,EGY,0.126165
2030,EGY,0.126165
2031,EGY,0.126165
2032,EGY,0.126165
2033,EGY,0.126165
2034,EGY,0.126165
2035,EGY,0.126165
2036,EGY,0.126165
2037,EGY,0.126165
2038,EGY,0.126165
2039,EGY,0.126165
2040,EGY,0.126165
2041,EGY,0.126165
2042,EGY,0.126165
2043,EGY,0.126165
2044,EGY,0.126165
2045,EGY,0.126165
2046,EGY,0.126165
2047,EGY,0.126165
2048,EGY,0.126165
2049,EGY,0.126165
2050,EGY,0.126165
2020,FJI,0.148406
2021,FJI,0.148406
2022,FJI,0.148406
2023,FJI,0.148406
2024,FJI,0.148406
2025,FJI,0.148406
2026,FJI,0.148406
2027,FJI,0.148406
2028,FJI,0.148406
2029,FJI,0.148406
2030,FJI,0.148406
2031,FJI,0.148406
2032,FJI,0.148406
2033,FJI,0.148406
2034,FJI,0.148406
2035,FJI,0.148406
2036,FJI,0.148406
2037,FJI,0.148406
2038,FJI,0.148406
2039,FJI,0.148406
2040,FJI,0.148406
2041,FJI,0.148406
2042,FJI,0.148406
2043,FJI,0.148406
2044,FJI,0.148406
2045,FJI,0.148406
2046,FJI,0.148406
2047,FJI,0.148406
2048,FJI,0.148406
2049,FJI,0.148406
2050,FJI,0.148406
2020,FRA,0.145637
2021,FRA,0.145637
2022,FRA,0.145637
2023,FRA,0.145637
2024,FRA,0.145637
2025,FRA,0.145637
2026,FRA,0.145637
2027,FRA,0.145637
