COUNTRY,SECTOR,PRODUCT,UNIT,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Germany,Residential,Electricity (MWh),Total price (USD/unit using PPP),49.53,47.63,49.54,50.38,55.08,63.73,69.19,70.83,75.60,79.82,86.48,102.33,113.66,118.10,122.73,125.61,128.28,132.68,138.65,142.42,143.94,143.72,141.55,144.34,149.60,150.30,141.53,145.67,147.84,149.68,139.26,148.60,158.07,172.67,180.68,196.55,207.88,251.01,269.27,282.47,300.81,320.19,333.61,379.22,386.69,378.01,381.15,390.77
Germany,Residential,Electricity (MWh),Total price (2010 USD/unit),262.33,245.31,241.91,231.60,233.08,246.81,250.89,241.56,242.63,237.74,235.57,249.97,258.70,257.66,258.85,256.94,265.41,268.29,273.99,270.97,263.86,253.22,244.96,244.03,246.26,243.28,223.54,223.38,224.68,221.48,201.00,208.08,213.54,228.33,229.80,243.37,247.58,288.78,294.68,304.40,316.68,326.08,333.05,363.56,367.38,362.95,364.20,367.00
Germany,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),249.21,233.04,229.82,220.02,221.43,234.47,238.35,229.48,230.50,225.85,223.79,237.47,245.76,244.78,245.91,244.09,252.14,254.87,260.29,257.42,250.67,240.56,232.71,231.83,233.95,231.11,212.37,212.21,213.44,210.40,190.95,197.68,202.87,216.92,218.31,231.21,235.20,274.34,279.95,289.18,300.84,309.78,316.40,345.38,349.01,344.81,345.99,348.65
Germany,Industry,Electricity (MWh),Total price (National currency/unit),35.30,36.30,37.80,38.30,41.40,49.60,43.80,45.00,54.54,55.46,60.46,67.59,73.68,76.07,78.55,80.14,83.11,85.50,85.73,86.51,85.94,84.82,84.70,86.84,85.10,84.17,76.13,73.26,70.18,61.94,51.04,56.84,59.74,67.16,71.80,78.42,87.12,94.61,88.20,119.54,122.04,134.47,137.68,151.79,157.20,155.65,151.55,150.89
Germany,Industry,Electricity (MWh),Total price (USD/unit),18.98,20.39,23.19,27.96,31.36,39.37,33.95,37.82,52.96,59.00,65.01,58.26,59.42,58.07,53.80,53.07,74.87,92.93,95.25,90.12,103.54,99.78,105.88,102.16,102.53,115.29,98.87,82.31,77.98,65.90,46.83,50.75,56.36,75.47,88.65,96.81,108.90,129.60,129.71,166.02,160.57,186.76,176.52,202.38,209.60,172.95,168.39,169.54
Germany,Industry,Electricity (MWh),Total price (USD/unit using PPP),27.58,27.71,28.85,29.02,31.85,39.37,35.61,37.50,47.02,49.52,55.98,65.62,72.95,76.07,79.34,81.78,83.95,88.14,89.30,91.07,91.43,90.23,87.32,87.72,85.96,85.02,77.68,75.52,72.35,65.20,54.30,61.12,65.65,74.63,81.60,90.13,102.49,112.63,107.56,147.58,152.54,170.22,174.28,197.12,204.15,199.55,194.29,193.45
Germany,Industry,Electricity (MWh),Total price (2010 USD/unit),114.63,113.08,115.10,109.20,104.12,120.77,103.43,103.32,124.36,120.19,122.53,129.13,134.36,136.72,137.27,137.18,145.66,150.48,148.48,144.93,141.92,137.03,134.67,137.98,134.34,130.15,117.56,112.41,107.90,95.50,76.30,83.89,87.97,98.32,103.33,110.23,119.66,127.06,114.94,161.17,160.56,169.85,171.38,188.95,196.47,196.97,193.07,187.32
Germany,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),108.90,107.42,109.35,103.74,98.91,114.73,98.26,98.15,118.14,114.18,116.40,122.67,127.64,129.89,130.41,130.32,138.38,142.96,141.06,137.69,134.82,130.18,127.93,131.08,127.62,123.64,111.68,106.79,102.51,90.72,72.48,79.70,83.58,93.41,98.17,104.72,113.68,120.71,109.19,153.11,152.53,161.36,162.81,179.50,186.64,187.12,183.42,177.96
Ghana,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,Residential,Electricity (MWh),Total price (National currency/unit),3.70,3.60,3.60,3.90,5.10,5.70,6.00,6.60,6.80,7.40,9.30,14.40,16.70,19.00,21.60,25.20,32.10,38.10,40.40,42.30,55.00,59.90,68.30,68.70,70.50,77.30,80.90,82.00,85.80,80.80,75.70,78.40,81.50,84.90,86.00,90.30,..,..,107.30,109.30,119.60,124.40,140.45,163.00,177.60,176.90,171.95,..
Greece,Residential,Electricity (MWh),Total price (USD/unit),41.11,40.00,40.00,43.33,56.67,63.33,54.55,60.00,61.82,67.27,71.54,90.00,83.50,73.08,65.45,61.46,78.29,95.25,96.19,88.13,119.57,113.02,121.96,102.54,99.30,113.68,113.94,102.50,98.62,89.78,70.75,70.00,76.89,95.39,106.17,111.48,..,..,157.79,151.81,157.37,172.78,180.06,217.33,236.80,196.56,191.06,..
Greece,Residential,Electricity (MWh),Total price (USD/unit using PPP),92.50,90.00,90.00,78.00,102.00,95.00,100.00,94.29,97.14,92.50,116.25,160.00,151.82,146.15,144.00,140.00,152.86,165.65,155.38,145.86,161.76,153.59,155.23,140.20,133.02,135.61,134.83,130.16,132.00,120.60,112.99,117.01,123.48,123.04,124.64,127.18,..,..,151.13,156.14,166.11,175.21,206.54,258.73,291.15,290.00,286.58,..
Greece,Residential,Electricity (MWh),Total price (2010 USD/unit),352.78,333.58,317.91,300.09,309.24,303.64,282.97,277.45,253.47,231.83,233.97,290.60,278.50,263.71,253.08,247.63,256.29,261.37,244.18,224.88,242.85,221.39,217.81,191.51,177.27,178.41,172.58,165.76,165.53,151.88,137.96,138.21,138.64,139.50,137.33,139.26,..,..,149.62,150.59,157.37,158.41,176.20,206.40,227.87,230.98,226.39,..
Greece,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),372.38,352.11,335.57,316.76,326.42,320.51,298.69,292.86,267.55,244.71,246.97,306.75,293.97,278.36,267.14,261.39,270.53,275.90,257.75,237.37,256.34,233.69,229.91,202.15,187.11,188.32,182.17,174.97,174.73,160.32,145.62,145.89,146.34,147.25,144.96,147.00,..,..,157.94,158.96,166.11,167.21,185.99,217.87,240.53,243.82,238.96,..
Greece,Industry,Electricity (MWh),Total price (National currency/unit),1.20,1.10,1.20,1.30,1.70,2.10,2.30,2.60,3.13,4.00,5.72,7.78,10.80,13.09,15.84,19.47,23.98,28.20,28.30,29.12,35.49,40.95,45.90,47.08,46.49,49.68,49.44,50.62,51.09,48.71,48.82,52.06,52.60,53.24,55.08,58.75,..,..,83.71,89.38,94.82,101.98,117.58,120.80,121.59,107.29,101.19,..
Greece,Industry,Electricity (MWh),Total price (USD/unit),13.33,12.22,13.33,14.44,18.89,23.33,20.91,23.64,28.47,36.33,44.03,48.60,54.00,50.35,48.00,47.49,58.49,70.51,67.39,60.66,77.14,77.26,81.97,70.27,65.48,73.06,69.64,63.28,58.73,54.12,45.62,46.48,49.62,59.82,68.00,72.53,..,..,123.11,124.14,124.76,141.64,150.74,161.06,162.12,119.22,112.44,..
Greece,Industry,Electricity (MWh),Total price (USD/unit using PPP),30.00,27.50,30.00,26.00,34.00,35.00,38.33,37.14,44.74,49.95,71.55,86.40,98.18,100.69,105.60,108.17,114.19,122.62,108.86,100.40,104.37,104.99,104.32,96.09,87.72,87.15,82.40,80.35,78.61,72.70,72.86,77.70,79.69,77.17,79.83,82.75,..,..,117.90,127.69,131.69,143.64,172.91,191.74,199.32,175.89,168.65,..
Greece,Industry,Electricity (MWh),Total price (2010 USD/unit),92.88,82.24,83.99,73.73,73.82,84.24,80.70,80.31,88.62,93.06,102.33,112.68,127.68,128.63,131.66,136.34,139.37,152.58,138.50,126.60,134.21,138.71,138.69,129.96,118.85,116.02,108.95,107.50,105.46,98.21,92.93,95.80,94.83,94.05,93.72,93.96,..,..,109.24,125.65,124.71,123.55,137.35,144.18,149.23,142.91,141.74,..
Greece,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),98.04,86.81,88.65,77.83,77.92,88.92,85.19,84.77,93.55,98.23,108.02,118.94,134.77,135.78,138.98,143.92,147.11,161.06,146.19,133.64,141.66,146.42,146.39,137.18,125.46,122.47,115.00,113.47,111.32,103.66,98.09,101.12,100.10,99.28,98.93,99.18,..,..,115.31,132.63,131.63,130.41,144.98,152.19,157.52,150.84,149.61,..
Guatemala,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hong Kong (China),Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hong Kong (China),Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hong Kong (China),Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hong Kong (China),Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hong Kong (China),Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hong Kong (China),Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hong Kong (China),Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hong Kong (China),Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hong Kong (China),Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hong Kong (China),Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,1033.00,1018.00,997.00,975.00,998.00,1144.00,1214.00,1253.00,1452.00,1490.00,2450.00,3600.00,3700.00,3930.00,4190.00,7350.00,9090.00,12610.00,14940.00,17220.00,18435.20,19577.60,20552.00,22884.40,27125.00,29150.60,30322.43,34573.20,38661.55,41670.35,45421.63,43904.83,45898.32,40692.95,36803.78,35774.98,35386.85,35368.80
Hungary,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,31.76,29.67,27.22,22.85,20.77,22.83,26.49,26.68,28.80,25.22,38.76,48.15,46.84,42.76,39.86,58.46,59.56,67.57,69.73,72.64,65.31,68.34,79.70,102.03,133.88,146.10,144.12,188.32,224.18,206.23,218.63,218.53,204.16,182.01,158.21,128.14,125.70,128.86
Hungary,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,79.04,80.99,79.70,77.20,76.95,85.95,89.66,87.68,89.46,80.32,108.99,119.52,103.41,92.71,84.48,119.38,122.89,144.23,152.60,164.71,167.46,171.28,173.96,187.33,211.17,222.64,230.40,257.59,295.10,326.34,359.63,353.30,365.37,325.60,284.40,268.26,261.80,257.08
Hungary,Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,150.67,140.00,129.70,117.32,111.71,119.70,119.25,113.79,114.57,99.61,128.18,139.74,115.64,100.62,90.03,123.27,123.25,144.51,150.13,157.28,153.25,149.10,148.75,158.26,175.72,182.46,182.66,192.83,203.37,210.24,218.63,203.33,201.20,175.33,158.95,154.60,152.32,148.75
Hungary,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,247.85,230.29,213.35,192.99,183.76,196.91,196.16,187.19,188.47,163.85,210.85,229.87,190.23,165.51,148.10,202.77,202.74,237.72,246.95,258.71,252.10,245.27,244.70,260.33,289.05,300.14,300.48,317.19,334.55,345.84,359.63,334.48,330.97,288.42,261.46,254.31,250.56,244.68
Hungary,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2040.00,2230.00,2470.00,2820.00,2920.00,4700.00,4700.00,4740.00,5020.38,5346.00,6339.20,8232.00,11368.00,13406.40,14604.80,15402.80,16279.20,16965.20,19689.60,23420.00,23594.73,26417.16,29588.54,35108.64,39539.22,34454.23,34439.71,37564.67,37683.09,36422.11,35359.26,32109.78,30379.25
Hungary,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.70,48.66,52.59,55.94,49.43,74.36,62.86,60.01,54.62,50.86,50.42,53.94,60.91,62.57,61.61,54.56,56.82,65.79,87.78,115.59,118.25,125.56,161.17,203.58,195.68,165.84,171.42,167.09,168.54,156.57,126.65,114.06,110.68
Hungary,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,153.27,164.70,172.85,173.75,157.41,209.07,156.04,132.48,118.43,107.78,102.96,111.29,130.02,136.94,139.69,139.91,142.43,143.60,161.18,182.33,180.21,200.72,220.45,267.98,309.65,272.80,277.14,299.03,301.51,281.45,265.14,237.55,220.81
Hungary,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.87,96.01,103.38,111.99,100.82,133.62,99.44,91.19,84.76,80.39,73.05,78.00,89.79,95.92,99.78,94.31,94.88,100.40,114.93,132.65,130.90,139.07,158.43,183.14,196.87,165.82,158.51,166.61,165.02,158.25,154.83,142.06,129.81
Hungary,Industry,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.27,157.93,170.06,184.22,165.85,219.80,163.57,150.00,139.42,132.23,120.16,128.30,147.70,157.79,164.14,155.14,156.08,165.16,189.06,218.21,215.32,228.77,260.62,301.27,323.84,272.77,260.74,274.07,271.46,260.32,254.70,233.69,213.54
Iceland,Residential,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7395.00,7310.00,7420.00,7710.00,7480.00,7570.00,7835.00,8145.00,7970.00,7987.50,8469.00,8983.00,9319.00,10444.25,12041.50,12794.50,13351.25,13717.00,14022.50,..,..
Iceland,Residential,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104.20,102.71,102.44,97.79,76.58,82.65,102.16,116.04,126.75,114.27,132.18,102.08,75.36,85.44,103.75,102.26,109.28,117.55,106.31,..,..
Iceland,Residential,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.33,95.27,93.63,90.98,84.80,83.09,84.50,87.26,83.16,78.52,78.80,78.43,76.40,78.67,89.10,93.41,97.44,99.00,98.59,..,..
Iceland,Residential,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,121.94,118.58,116.60,115.24,105.07,101.09,102.52,103.30,97.21,91.32,92.17,86.75,80.35,85.44,94.72,95.68,96.12,96.78,97.34,..,..
Iceland,Residential,Electricity (MWh),Total price (2010 USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112.28,109.18,107.36,106.11,96.74,93.08,94.40,95.12,89.51,84.09,84.86,79.88,73.98,78.67,87.21,88.10,88.50,89.11,89.62,..,..
Iceland,Industry,Electricity (MWh),Total price (National currency/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,Industry,Electricity (MWh),Total price (USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,Industry,Electricity (MWh),Total price (USD/unit using PPP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,Industry,Electricity (MWh),Total price (2010 USD/unit),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
