,Nation,iso_code3,Year,fuelefficiency_trns_public_hydrogen_km_per_litre
5861,Solomon Islands,SLB,2032,0.5602
5862,Solomon Islands,SLB,2033,0.5602
5863,Solomon Islands,SLB,2034,0.5602
5864,Solomon Islands,SLB,2035,0.5602
5865,Solomon Islands,SLB,2036,0.5602
5866,Solomon Islands,SLB,2037,0.5602
5867,Solomon Islands,SLB,2038,0.5602
5868,Solomon Islands,SLB,2039,0.5602
5869,Solomon Islands,SLB,2040,0.5602
5870,Solomon Islands,SLB,2041,0.5602
5871,Solomon Islands,SLB,2042,0.5602
5872,Solomon Islands,SLB,2043,0.5602
5873,Solomon Islands,SLB,2044,0.5602
5874,Solomon Islands,SLB,2045,0.5602
5875,Solomon Islands,SLB,2046,0.5602
5876,Solomon Islands,SLB,2047,0.5602
5877,Solomon Islands,SLB,2048,0.5602
5878,Solomon Islands,SLB,2049,0.5602
5879,Solomon Islands,SLB,2050,0.5602
5880,Sierra Leone,SLE,2023,0.5602
5881,Sierra Leone,SLE,2024,0.5602
5882,Sierra Leone,SLE,2025,0.5602
5883,Sierra Leone,SLE,2026,0.5602
5884,Sierra Leone,SLE,2027,0.5602
5885,Sierra Leone,SLE,2028,0.5602
5886,Sierra Leone,SLE,2029,0.5602
5887,Sierra Leone,SLE,2030,0.5602
5888,Sierra Leone,SLE,2031,0.5602
5889,Sierra Leone,SLE,2032,0.5602
5890,Sierra Leone,SLE,2033,0.5602
5891,Sierra Leone,SLE,2034,0.5602
5892,Sierra Leone,SLE,2035,0.5602
5893,Sierra Leone,SLE,2036,0.5602
5894,Sierra Leone,SLE,2037,0.5602
5895,Sierra Leone,SLE,2038,0.5602
5896,Sierra Leone,SLE,2039,0.5602
5897,Sierra Leone,SLE,2040,0.5602
5898,Sierra Leone,SLE,2041,0.5602
5899,Sierra Leone,SLE,2042,0.5602
5900,Sierra Leone,SLE,2043,0.5602
5901,Sierra Leone,SLE,2044,0.5602
5902,Sierra Leone,SLE,2045,0.5602
5903,Sierra Leone,SLE,2046,0.5602
5904,Sierra Leone,SLE,2047,0.5602
5905,Sierra Leone,SLE,2048,0.5602
5906,Sierra Leone,SLE,2049,0.5602
5907,Sierra Leone,SLE,2050,0.5602
5908,El Salvador,SLV,2023,0.5602
5909,El Salvador,SLV,2024,0.5602
5910,El Salvador,SLV,2025,0.5602
5911,El Salvador,SLV,2026,0.5602
5912,El Salvador,SLV,2027,0.5602
5913,El Salvador,SLV,2028,0.5602
5914,El Salvador,SLV,2029,0.5602
5915,El Salvador,SLV,2030,0.5602
5916,El Salvador,SLV,2031,0.5602
5917,El Salvador,SLV,2032,0.5602
5918,El Salvador,SLV,2033,0.5602
5919,El Salvador,SLV,2034,0.5602
5920,El Salvador,SLV,2035,0.5602
5921,El Salvador,SLV,2036,0.5602
5922,El Salvador,SLV,2037,0.5602
5923,El Salvador,SLV,2038,0.5602
5924,El Salvador,SLV,2039,0.5602
5925,El Salvador,SLV,2040,0.5602
5926,El Salvador,SLV,2041,0.5602
5927,El Salvador,SLV,2042,0.5602
5928,El Salvador,SLV,2043,0.5602
5929,El Salvador,SLV,2044,0.5602
5930,El Salvador,SLV,2045,0.5602
5931,El Salvador,SLV,2046,0.5602
5932,El Salvador,SLV,2047,0.5602
5933,El Salvador,SLV,2048,0.5602
5934,El Salvador,SLV,2049,0.5602
5935,El Salvador,SLV,2050,0.5602
5936,San Marino,SMR,2023,0.5602
5937,San Marino,SMR,2024,0.5602
5938,San Marino,SMR,2025,0.5602
5939,San Marino,SMR,2026,0.5602
5940,San Marino,SMR,2027,0.5602
5941,San Marino,SMR,2028,0.5602
5942,San Marino,SMR,2029,0.5602
5943,San Marino,SMR,2030,0.5602
5944,San Marino,SMR,2031,0.5602
5945,San Marino,SMR,2032,0.5602
5946,San Marino,SMR,2033,0.5602
5947,San Marino,SMR,2034,0.5602
5948,San Marino,SMR,2035,0.5602
5949,San Marino,SMR,2036,0.5602
5950,San Marino,SMR,2037,0.5602
5951,San Marino,SMR,2038,0.5602
5952,San Marino,SMR,2039,0.5602
5953,San Marino,SMR,2040,0.5602
5954,San Marino,SMR,2041,0.5602
5955,San Marino,SMR,2042,0.5602
5956,San Marino,SMR,2043,0.5602
5957,San Marino,SMR,2044,0.5602
5958,San Marino,SMR,2045,0.5602
5959,San Marino,SMR,2046,0.5602
5960,San Marino,SMR,2047,0.5602
5961,San Marino,SMR,2048,0.5602
5962,San Marino,SMR,2049,0.5602
5963,San Marino,SMR,2050,0.5602
5964,Somalia,SOM,2023,0.5602
5965,Somalia,SOM,2024,0.5602
5966,Somalia,SOM,2025,0.5602
5967,Somalia,SOM,2026,0.5602
5968,Somalia,SOM,2027,0.5602
5969,Somalia,SOM,2028,0.5602
5970,Somalia,SOM,2029,0.5602
5971,Somalia,SOM,2030,0.5602
5972,Somalia,SOM,2031,0.5602
5973,Somalia,SOM,2032,0.5602
5974,Somalia,SOM,2033,0.5602
5975,Somalia,SOM,2034,0.5602
5976,Somalia,SOM,2035,0.5602
5977,Somalia,SOM,2036,0.5602
5978,Somalia,SOM,2037,0.5602
5979,Somalia,SOM,2038,0.5602
5980,Somalia,SOM,2039,0.5602
5981,Somalia,SOM,2040,0.5602
5982,Somalia,SOM,2041,0.5602
5983,Somalia,SOM,2042,0.5602
5984,Somalia,SOM,2043,0.5602
5985,Somalia,SOM,2044,0.5602
5986,Somalia,SOM,2045,0.5602
5987,Somalia,SOM,2046,0.5602
5988,Somalia,SOM,2047,0.5602
5989,Somalia,SOM,2048,0.5602
5990,Somalia,SOM,2049,0.5602
5991,Somalia,SOM,2050,0.5602
5992,Serbia,SRB,2023,0.5602
5993,Serbia,SRB,2024,0.5602
5994,Serbia,SRB,2025,0.5602
5995,Serbia,SRB,2026,0.5602
5996,Serbia,SRB,2027,0.5602
5997,Serbia,SRB,2028,0.5602
5998,Serbia,SRB,2029,0.5602
5999,Serbia,SRB,2030,0.5602
6000,Serbia,SRB,2031,0.5602
6001,Serbia,SRB,2032,0.5602
6002,Serbia,SRB,2033,0.5602
6003,Serbia,SRB,2034,0.5602
6004,Serbia,SRB,2035,0.5602
6005,Serbia,SRB,2036,0.5602
6006,Serbia,SRB,2037,0.5602
6007,Serbia,SRB,2038,0.5602
6008,Serbia,SRB,2039,0.5602
6009,Serbia,SRB,2040,0.5602
6010,Serbia,SRB,2041,0.5602
6011,Serbia,SRB,2042,0.5602
6012,Serbia,SRB,2043,0.5602
6013,Serbia,SRB,2044,0.5602
6014,Serbia,SRB,2045,0.5602
6015,Serbia,SRB,2046,0.5602
6016,Serbia,SRB,2047,0.5602
6017,Serbia,SRB,2048,0.5602
6018,Serbia,SRB,2049,0.5602
6019,Serbia,SRB,2050,0.5602
6020,Sub-Saharan Africa (excluding high income),SSA,2023,0.5602
6021,Sub-Saharan Africa (excluding high income),SSA,2024,0.5602
6022,Sub-Saharan Africa (excluding high income),SSA,2025,0.5602
6023,Sub-Saharan Africa (excluding high income),SSA,2026,0.5602
6024,Sub-Saharan Africa (excluding high income),SSA,2027,0.5602
6025,Sub-Saharan Africa (excluding high income),SSA,2028,0.5602
6026,Sub-Saharan Africa (excluding high income),SSA,2029,0.5602
6027,Sub-Saharan Africa (excluding high income),SSA,2030,0.5602
6028,Sub-Saharan Africa (excluding high income),SSA,2031,0.5602
6029,Sub-Saharan Africa (excluding high income),SSA,2032,0.5602
6030,Sub-Saharan Africa (excluding high income),SSA,2033,0.5602
6031,Sub-Saharan Africa (excluding high income),SSA,2034,0.5602
6032,Sub-Saharan Africa (excluding high income),SSA,2035,0.5602
6033,Sub-Saharan Africa (excluding high income),SSA,2036,0.5602
6034,Sub-Saharan Africa (excluding high income),SSA,2037,0.5602
6035,Sub-Saharan Africa (excluding high income),SSA,2038,0.5602
6036,Sub-Saharan Africa (excluding high income),SSA,2039,0.5602
6037,Sub-Saharan Africa (excluding high income),SSA,2040,0.5602
6038,Sub-Saharan Africa (excluding high income),SSA,2041,0.5602
6039,Sub-Saharan Africa (excluding high income),SSA,2042,0.5602
6040,Sub-Saharan Africa (excluding high income),SSA,2043,0.5602
6041,Sub-Saharan Africa (excluding high income),SSA,2044,0.5602
6042,Sub-Saharan Africa (excluding high income),SSA,2045,0.5602
6043,Sub-Saharan Africa (excluding high income),SSA,2046,0.5602
6044,Sub-Saharan Africa (excluding high income),SSA,2047,0.5602
6045,Sub-Saharan Africa (excluding high income),SSA,2048,0.5602
6046,Sub-Saharan Africa (excluding high income),SSA,2049,0.5602
6047,Sub-Saharan Africa (excluding high income),SSA,2050,0.5602
6048,South Sudan,SSD,2023,0.5602
6049,South Sudan,SSD,2024,0.5602
6050,South Sudan,SSD,2025,0.5602
6051,South Sudan,SSD,2026,0.5602
6052,South Sudan,SSD,2027,0.5602
6053,South Sudan,SSD,2028,0.5602
6054,South Sudan,SSD,2029,0.5602
6055,South Sudan,SSD,2030,0.5602
6056,South Sudan,SSD,2031,0.5602
6057,South Sudan,SSD,2032,0.5602
6058,South Sudan,SSD,2033,0.5602
6059,South Sudan,SSD,2034,0.5602
6060,South Sudan,SSD,2035,0.5602
6061,South Sudan,SSD,2036,0.5602
6062,South Sudan,SSD,2037,0.5602
6063,South Sudan,SSD,2038,0.5602
6064,South Sudan,SSD,2039,0.5602
6065,South Sudan,SSD,2040,0.5602
6066,South Sudan,SSD,2041,0.5602
6067,South Sudan,SSD,2042,0.5602
6068,South Sudan,SSD,2043,0.5602
6069,South Sudan,SSD,2044,0.5602
6070,South Sudan,SSD,2045,0.5602
6071,South Sudan,SSD,2046,0.5602
6072,South Sudan,SSD,2047,0.5602
6073,South Sudan,SSD,2048,0.5602
6074,South Sudan,SSD,2049,0.5602
6075,South Sudan,SSD,2050,0.5602
6076,Sub-Saharan Africa,SSF,2023,0.5602
6077,Sub-Saharan Africa,SSF,2024,0.5602
6078,Sub-Saharan Africa,SSF,2025,0.5602
6079,Sub-Saharan Africa,SSF,2026,0.5602
6080,Sub-Saharan Africa,SSF,2027,0.5602
6081,Sub-Saharan Africa,SSF,2028,0.5602
6082,Sub-Saharan Africa,SSF,2029,0.5602
6083,Sub-Saharan Africa,SSF,2030,0.5602
6084,Sub-Saharan Africa,SSF,2031,0.5602
6085,Sub-Saharan Africa,SSF,2032,0.5602
6086,Sub-Saharan Africa,SSF,2033,0.5602
6087,Sub-Saharan Africa,SSF,2034,0.5602
6088,Sub-Saharan Africa,SSF,2035,0.5602
6089,Sub-Saharan Africa,SSF,2036,0.5602
6090,Sub-Saharan Africa,SSF,2037,0.5602
6091,Sub-Saharan Africa,SSF,2038,0.5602
6092,Sub-Saharan Africa,SSF,2039,0.5602
6093,Sub-Saharan Africa,SSF,2040,0.5602
6094,Sub-Saharan Africa,SSF,2041,0.5602
6095,Sub-Saharan Africa,SSF,2042,0.5602
6096,Sub-Saharan Africa,SSF,2043,0.5602
6097,Sub-Saharan Africa,SSF,2044,0.5602
6098,Sub-Saharan Africa,SSF,2045,0.5602
6099,Sub-Saharan Africa,SSF,2046,0.5602
6100,Sub-Saharan Africa,SSF,2047,0.5602
6101,Sub-Saharan Africa,SSF,2048,0.5602
6102,Sub-Saharan Africa,SSF,2049,0.5602
6103,Sub-Saharan Africa,SSF,2050,0.5602
6104,Small states,SST,2023,0.5602
6105,Small states,SST,2024,0.5602
6106,Small states,SST,2025,0.5602
6107,Small states,SST,2026,0.5602
6108,Small states,SST,2027,0.5602
6109,Small states,SST,2028,0.5602
6110,Small states,SST,2029,0.5602
6111,Small states,SST,2030,0.5602
6112,Small states,SST,2031,0.5602
6113,Small states,SST,2032,0.5602
6114,Small states,SST,2033,0.5602
6115,Small states,SST,2034,0.5602
6116,Small states,SST,2035,0.5602
6117,Small states,SST,2036,0.5602
6118,Small states,SST,2037,0.5602
6119,Small states,SST,2038,0.5602
6120,Small states,SST,2039,0.5602
6121,Small states,SST,2040,0.5602
6122,Small states,SST,2041,0.5602
6123,Small states,SST,2042,0.5602
6124,Small states,SST,2043,0.5602
6125,Small states,SST,2044,0.5602
6126,Small states,SST,2045,0.5602
6127,Small states,SST,2046,0.5602
6128,Small states,SST,2047,0.5602
6129,Small states,SST,2048,0.5602
6130,Small states,SST,2049,0.5602
6131,Small states,SST,2050,0.5602
6132,Sao Tome and Principe,STP,2023,0.5602
6133,Sao Tome and Principe,STP,2024,0.5602
6134,Sao Tome and Principe,STP,2025,0.5602
6135,Sao Tome and Principe,STP,2026,0.5602
6136,Sao Tome and Principe,STP,2027,0.5602
6137,Sao Tome and Principe,STP,2028,0.5602
6138,Sao Tome and Principe,STP,2029,0.5602
6139,Sao Tome and Principe,STP,2030,0.5602
6140,Sao Tome and Principe,STP,2031,0.5602
6141,Sao Tome and Principe,STP,2032,0.5602
6142,Sao Tome and Principe,STP,2033,0.5602
6143,Sao Tome and Principe,STP,2034,0.5602
6144,Sao Tome and Principe,STP,2035,0.5602
6145,Sao Tome and Principe,STP,2036,0.5602
6146,Sao Tome and Principe,STP,2037,0.5602
6147,Sao Tome and Principe,STP,2038,0.5602
6148,Sao Tome and Principe,STP,2039,0.5602
6149,Sao Tome and Principe,STP,2040,0.5602
6150,Sao Tome and Principe,STP,2041,0.5602
6151,Sao Tome and Principe,STP,2042,0.5602
6152,Sao Tome and Principe,STP,2043,0.5602
6153,Sao Tome and Principe,STP,2044,0.5602
6154,Sao Tome and Principe,STP,2045,0.5602
6155,Sao Tome and Principe,STP,2046,0.5602
6156,Sao Tome and Principe,STP,2047,0.5602
6157,Sao Tome and Principe,STP,2048,0.5602
6158,Sao Tome and Principe,STP,2049,0.5602
6159,Sao Tome and Principe,STP,2050,0.5602
6160,Suriname,SUR,2023,0.5602
6161,Suriname,SUR,2024,0.5602
6162,Suriname,SUR,2025,0.5602
6163,Suriname,SUR,2026,0.5602
6164,Suriname,SUR,2027,0.5602
6165,Suriname,SUR,2028,0.5602
6166,Suriname,SUR,2029,0.5602
6167,Suriname,SUR,2030,0.5602
6168,Suriname,SUR,2031,0.5602
6169,Suriname,SUR,2032,0.5602
6170,Suriname,SUR,2033,0.5602
6171,Suriname,SUR,2034,0.5602
6172,Suriname,SUR,2035,0.5602
6173,Suriname,SUR,2036,0.5602
6174,Suriname,SUR,2037,0.5602
6175,Suriname,SUR,2038,0.5602
6176,Suriname,SUR,2039,0.5602
6177,Suriname,SUR,2040,0.5602
6178,Suriname,SUR,2041,0.5602
6179,Suriname,SUR,2042,0.5602
6180,Suriname,SUR,2043,0.5602
6181,Suriname,SUR,2044,0.5602
6182,Suriname,SUR,2045,0.5602
6183,Suriname,SUR,2046,0.5602
6184,Suriname,SUR,2047,0.5602
6185,Suriname,SUR,2048,0.5602
6186,Suriname,SUR,2049,0.5602
6187,Suriname,SUR,2050,0.5602
6188,Slovak Republic,SVK,2023,0.5602
6189,Slovak Republic,SVK,2024,0.5602
6190,Slovak Republic,SVK,2025,0.5602
6191,Slovak Republic,SVK,2026,0.5602
6192,Slovak Republic,SVK,2027,0.5602
6193,Slovak Republic,SVK,2028,0.5602
6194,Slovak Republic,SVK,2029,0.5602
6195,Slovak Republic,SVK,2030,0.5602
6196,Slovak Republic,SVK,2031,0.5602
6197,Slovak Republic,SVK,2032,0.5602
6198,Slovak Republic,SVK,2033,0.5602
6199,Slovak Republic,SVK,2034,0.5602
6200,Slovak Republic,SVK,2035,0.5602
6201,Slovak Republic,SVK,2036,0.5602
6202,Slovak Republic,SVK,2037,0.5602
6203,Slovak Republic,SVK,2038,0.5602
6204,Slovak Republic,SVK,2039,0.5602
6205,Slovak Republic,SVK,2040,0.5602
6206,Slovak Republic,SVK,2041,0.5602
6207,Slovak Republic,SVK,2042,0.5602
6208,Slovak Republic,SVK,2043,0.5602
6209,Slovak Republic,SVK,2044,0.5602
6210,Slovak Republic,SVK,2045,0.5602
6211,Slovak Republic,SVK,2046,0.5602
6212,Slovak Republic,SVK,2047,0.5602
6213,Slovak Republic,SVK,2048,0.5602
6214,Slovak Republic,SVK,2049,0.5602
6215,Slovak Republic,SVK,2050,0.5602
6216,Slovenia,SVN,2023,0.5602
6217,Slovenia,SVN,2024,0.5602
6218,Slovenia,SVN,2025,0.5602
6219,Slovenia,SVN,2026,0.5602
6220,Slovenia,SVN,2027,0.5602
6221,Slovenia,SVN,2028,0.5602
6222,Slovenia,SVN,2029,0.5602
6223,Slovenia,SVN,2030,0.5602
6224,Slovenia,SVN,2031,0.5602
6225,Slovenia,SVN,2032,0.5602
6226,Slovenia,SVN,2033,0.5602
6227,Slovenia,SVN,2034,0.5602
6228,Slovenia,SVN,2035,0.5602
6229,Slovenia,SVN,2036,0.5602
6230,Slovenia,SVN,2037,0.5602
6231,Slovenia,SVN,2038,0.5602
6232,Slovenia,SVN,2039,0.5602
6233,Slovenia,SVN,2040,0.5602
6234,Slovenia,SVN,2041,0.5602
6235,Slovenia,SVN,2042,0.5602
6236,Slovenia,SVN,2043,0.5602
6237,Slovenia,SVN,2044,0.5602
6238,Slovenia,SVN,2045,0.5602
6239,Slovenia,SVN,2046,0.5602
6240,Slovenia,SVN,2047,0.5602
6241,Slovenia,SVN,2048,0.5602
6242,Slovenia,SVN,2049,0.5602
6243,Slovenia,SVN,2050,0.5602
6244,Sweden,SWE,2023,0.5602
6245,Sweden,SWE,2024,0.5602
6246,Sweden,SWE,2025,0.5602
6247,Sweden,SWE,2026,0.5602
6248,Sweden,SWE,2027,0.5602
6249,Sweden,SWE,2028,0.5602
6250,Sweden,SWE,2029,0.5602
6251,Sweden,SWE,2030,0.5602
6252,Sweden,SWE,2031,0.5602
6253,Sweden,SWE,2032,0.5602
6254,Sweden,SWE,2033,0.5602
6255,Sweden,SWE,2034,0.5602
6256,Sweden,SWE,2035,0.5602
6257,Sweden,SWE,2036,0.5602
6258,Sweden,SWE,2037,0.5602
6259,Sweden,SWE,2038,0.5602
6260,Sweden,SWE,2039,0.5602
6261,Sweden,SWE,2040,0.5602
6262,Sweden,SWE,2041,0.5602
6263,Sweden,SWE,2042,0.5602
6264,Sweden,SWE,2043,0.5602
6265,Sweden,SWE,2044,0.5602
6266,Sweden,SWE,2045,0.5602
6267,Sweden,SWE,2046,0.5602
6268,Sweden,SWE,2047,0.5602
6269,Sweden,SWE,2048,0.5602
6270,Sweden,SWE,2049,0.5602
6271,Sweden,SWE,2050,0.5602
6272,Eswatini,SWZ,2023,0.5602
6273,Eswatini,SWZ,2024,0.5602
6274,Eswatini,SWZ,2025,0.5602
6275,Eswatini,SWZ,2026,0.5602
6276,Eswatini,SWZ,2027,0.5602
6277,Eswatini,SWZ,2028,0.5602
6278,Eswatini,SWZ,2029,0.5602
6279,Eswatini,SWZ,2030,0.5602
6280,Eswatini,SWZ,2031,0.5602
6281,Eswatini,SWZ,2032,0.5602
6282,Eswatini,SWZ,2033,0.5602
6283,Eswatini,SWZ,2034,0.5602
6284,Eswatini,SWZ,2035,0.5602
6285,Eswatini,SWZ,2036,0.5602
6286,Eswatini,SWZ,2037,0.5602
6287,Eswatini,SWZ,2038,0.5602
6288,Eswatini,SWZ,2039,0.5602
6289,Eswatini,SWZ,2040,0.5602
6290,Eswatini,SWZ,2041,0.5602
6291,Eswatini,SWZ,2042,0.5602
6292,Eswatini,SWZ,2043,0.5602
6293,Eswatini,SWZ,2044,0.5602
6294,Eswatini,SWZ,2045,0.5602
6295,Eswatini,SWZ,2046,0.5602
6296,Eswatini,SWZ,2047,0.5602
6297,Eswatini,SWZ,2048,0.5602
6298,Eswatini,SWZ,2049,0.5602
6299,Eswatini,SWZ,2050,0.5602
6300,Sint Maarten (Dutch part),SXM,2023,0.5602
6301,Sint Maarten (Dutch part),SXM,2024,0.5602
6302,Sint Maarten (Dutch part),SXM,2025,0.5602
6303,Sint Maarten (Dutch part),SXM,2026,0.5602
6304,Sint Maarten (Dutch part),SXM,2027,0.5602
6305,Sint Maarten (Dutch part),SXM,2028,0.5602
6306,Sint Maarten (Dutch part),SXM,2029,0.5602
6307,Sint Maarten (Dutch part),SXM,2030,0.5602
6308,Sint Maarten (Dutch part),SXM,2031,0.5602
6309,Sint Maarten (Dutch part),SXM,2032,0.5602
6310,Sint Maarten (Dutch part),SXM,2033,0.5602
6311,Sint Maarten (Dutch part),SXM,2034,0.5602
6312,Sint Maarten (Dutch part),SXM,2035,0.5602
6313,Sint Maarten (Dutch part),SXM,2036,0.5602
6314,Sint Maarten (Dutch part),SXM,2037,0.5602
6315,Sint Maarten (Dutch part),SXM,2038,0.5602
6316,Sint Maarten (Dutch part),SXM,2039,0.5602
6317,Sint Maarten (Dutch part),SXM,2040,0.5602
6318,Sint Maarten (Dutch part),SXM,2041,0.5602
6319,Sint Maarten (Dutch part),SXM,2042,0.5602
6320,Sint Maarten (Dutch part),SXM,2043,0.5602
6321,Sint Maarten (Dutch part),SXM,2044,0.5602
6322,Sint Maarten (Dutch part),SXM,2045,0.5602
6323,Sint Maarten (Dutch part),SXM,2046,0.5602
6324,Sint Maarten (Dutch part),SXM,2047,0.5602
6325,Sint Maarten (Dutch part),SXM,2048,0.5602
6326,Sint Maarten (Dutch part),SXM,2049,0.5602
6327,Sint Maarten (Dutch part),SXM,2050,0.5602
6328,Seychelles,SYC,2023,0.5602
6329,Seychelles,SYC,2024,0.5602
6330,Seychelles,SYC,2025,0.5602
6331,Seychelles,SYC,2026,0.5602
6332,Seychelles,SYC,2027,0.5602
6333,Seychelles,SYC,2028,0.5602
6334,Seychelles,SYC,2029,0.5602
6335,Seychelles,SYC,2030,0.5602
6336,Seychelles,SYC,2031,0.5602
6337,Seychelles,SYC,2032,0.5602
6338,Seychelles,SYC,2033,0.5602
6339,Seychelles,SYC,2034,0.5602
6340,Seychelles,SYC,2035,0.5602
6341,Seychelles,SYC,2036,0.5602
6342,Seychelles,SYC,2037,0.5602
6343,Seychelles,SYC,2038,0.5602
6344,Seychelles,SYC,2039,0.5602
6345,Seychelles,SYC,2040,0.5602
6346,Seychelles,SYC,2041,0.5602
6347,Seychelles,SYC,2042,0.5602
6348,Seychelles,SYC,2043,0.5602
6349,Seychelles,SYC,2044,0.5602
6350,Seychelles,SYC,2045,0.5602
6351,Seychelles,SYC,2046,0.5602
6352,Seychelles,SYC,2047,0.5602
6353,Seychelles,SYC,2048,0.5602
6354,Seychelles,SYC,2049,0.5602
6355,Seychelles,SYC,2050,0.5602
6356,Syrian Arab Republic,SYR,2023,0.5602
6357,Syrian Arab Republic,SYR,2024,0.5602
6358,Syrian Arab Republic,SYR,2025,0.5602
6359,Syrian Arab Republic,SYR,2026,0.5602
6360,Syrian Arab Republic,SYR,2027,0.5602
6361,Syrian Arab Republic,SYR,2028,0.5602
6362,Syrian Arab Republic,SYR,2029,0.5602
6363,Syrian Arab Republic,SYR,2030,0.5602
6364,Syrian Arab Republic,SYR,2031,0.5602
6365,Syrian Arab Republic,SYR,2032,0.5602
6366,Syrian Arab Republic,SYR,2033,0.5602
6367,Syrian Arab Republic,SYR,2034,0.5602
6368,Syrian Arab Republic,SYR,2035,0.5602
6369,Syrian Arab Republic,SYR,2036,0.5602
6370,Syrian Arab Republic,SYR,2037,0.5602
6371,Syrian Arab Republic,SYR,2038,0.5602
6372,Syrian Arab Republic,SYR,2039,0.5602
6373,Syrian Arab Republic,SYR,2040,0.5602
6374,Syrian Arab Republic,SYR,2041,0.5602
6375,Syrian Arab Republic,SYR,2042,0.5602
6376,Syrian Arab Republic,SYR,2043,0.5602
6377,Syrian Arab Republic,SYR,2044,0.5602
6378,Syrian Arab Republic,SYR,2045,0.5602
6379,Syrian Arab Republic,SYR,2046,0.5602
6380,Syrian Arab Republic,SYR,2047,0.5602
6381,Syrian Arab Republic,SYR,2048,0.5602
6382,Syrian Arab Republic,SYR,2049,0.5602
6383,Syrian Arab Republic,SYR,2050,0.5602
6384,Turks and Caicos Islands,TCA,2023,0.5602
6385,Turks and Caicos Islands,TCA,2024,0.5602
6386,Turks and Caicos Islands,TCA,2025,0.5602
6387,Turks and Caicos Islands,TCA,2026,0.5602
6388,Turks and Caicos Islands,TCA,2027,0.5602
6389,Turks and Caicos Islands,TCA,2028,0.5602
6390,Turks and Caicos Islands,TCA,2029,0.5602
6391,Turks and Caicos Islands,TCA,2030,0.5602
6392,Turks and Caicos Islands,TCA,2031,0.5602
6393,Turks and Caicos Islands,TCA,2032,0.5602
6394,Turks and Caicos Islands,TCA,2033,0.5602
6395,Turks and Caicos Islands,TCA,2034,0.5602
6396,Turks and Caicos Islands,TCA,2035,0.5602
6397,Turks and Caicos Islands,TCA,2036,0.5602
6398,Turks and Caicos Islands,TCA,2037,0.5602
6399,Turks and Caicos Islands,TCA,2038,0.5602
6400,Turks and Caicos Islands,TCA,2039,0.5602
6401,Turks and Caicos Islands,TCA,2040,0.5602
6402,Turks and Caicos Islands,TCA,2041,0.5602
6403,Turks and Caicos Islands,TCA,2042,0.5602
6404,Turks and Caicos Islands,TCA,2043,0.5602
6405,Turks and Caicos Islands,TCA,2044,0.5602
6406,Turks and Caicos Islands,TCA,2045,0.5602
6407,Turks and Caicos Islands,TCA,2046,0.5602
6408,Turks and Caicos Islands,TCA,2047,0.5602
6409,Turks and Caicos Islands,TCA,2048,0.5602
6410,Turks and Caicos Islands,TCA,2049,0.5602
6411,Turks and Caicos Islands,TCA,2050,0.5602
6412,Chad,TCD,2023,0.5602
6413,Chad,TCD,2024,0.5602
6414,Chad,TCD,2025,0.5602
6415,Chad,TCD,2026,0.5602
6416,Chad,TCD,2027,0.5602
6417,Chad,TCD,2028,0.5602
6418,Chad,TCD,2029,0.5602
6419,Chad,TCD,2030,0.5602
6420,Chad,TCD,2031,0.5602
6421,Chad,TCD,2032,0.5602
6422,Chad,TCD,2033,0.5602
6423,Chad,TCD,2034,0.5602
6424,Chad,TCD,2035,0.5602
6425,Chad,TCD,2036,0.5602
6426,Chad,TCD,2037,0.5602
6427,Chad,TCD,2038,0.5602
6428,Chad,TCD,2039,0.5602
6429,Chad,TCD,2040,0.5602
6430,Chad,TCD,2041,0.5602
6431,Chad,TCD,2042,0.5602
6432,Chad,TCD,2043,0.5602
6433,Chad,TCD,2044,0.5602
6434,Chad,TCD,2045,0.5602
6435,Chad,TCD,2046,0.5602
6436,Chad,TCD,2047,0.5602
6437,Chad,TCD,2048,0.5602
6438,Chad,TCD,2049,0.5602
6439,Chad,TCD,2050,0.5602
6440,East Asia & Pacific (IDA & IBRD countries),TEA,2023,0.5602
6441,East Asia & Pacific (IDA & IBRD countries),TEA,2024,0.5602
6442,East Asia & Pacific (IDA & IBRD countries),TEA,2025,0.5602
6443,East Asia & Pacific (IDA & IBRD countries),TEA,2026,0.5602
6444,East Asia & Pacific (IDA & IBRD countries),TEA,2027,0.5602
6445,East Asia & Pacific (IDA & IBRD countries),TEA,2028,0.5602
6446,East Asia & Pacific (IDA & IBRD countries),TEA,2029,0.5602
6447,East Asia & Pacific (IDA & IBRD countries),TEA,2030,0.5602
6448,East Asia & Pacific (IDA & IBRD countries),TEA,2031,0.5602
6449,East Asia & Pacific (IDA & IBRD countries),TEA,2032,0.5602
6450,East Asia & Pacific (IDA & IBRD countries),TEA,2033,0.5602
6451,East Asia & Pacific (IDA & IBRD countries),TEA,2034,0.5602
6452,East Asia & Pacific (IDA & IBRD countries),TEA,2035,0.5602
6453,East Asia & Pacific (IDA & IBRD countries),TEA,2036,0.5602
6454,East Asia & Pacific (IDA & IBRD countries),TEA,2037,0.5602
6455,East Asia & Pacific (IDA & IBRD countries),TEA,2038,0.5602
6456,East Asia & Pacific (IDA & IBRD countries),TEA,2039,0.5602
6457,East Asia & Pacific (IDA & IBRD countries),TEA,2040,0.5602
6458,East Asia & Pacific (IDA & IBRD countries),TEA,2041,0.5602
6459,East Asia & Pacific (IDA & IBRD countries),TEA,2042,0.5602
