Year,iso_code3,pij_lndu_forests_primary_to_forests_primary
2035,CIV,0.990008439099247
2036,CIV,0.990008439099247
2037,CIV,0.990008439099247
2038,CIV,0.990008439099247
2039,CIV,0.990008439099247
2040,CIV,0.990008439099247
2041,CIV,0.990008439099247
2042,CIV,0.990008439099247
2043,CIV,0.990008439099247
2044,CIV,0.990008439099247
2045,CIV,0.990008439099247
2046,CIV,0.990008439099247
2047,CIV,0.990008439099247
2048,CIV,0.990008439099247
2049,CIV,0.990008439099247
2050,CIV,0.990008439099247
2019,CMR,0.9985429848078002
2020,CMR,0.9976418735608312
2021,CMR,0.9976418735608312
2022,CMR,0.9976418735608312
2023,CMR,0.9976418735608312
2024,CMR,0.9976418735608312
2025,CMR,0.9976418735608312
2026,CMR,0.9976418735608312
2027,CMR,0.9976418735608312
2028,CMR,0.9976418735608312
2029,CMR,0.9976418735608312
2030,CMR,0.9976418735608312
2031,CMR,0.9976418735608312
2032,CMR,0.9976418735608312
2033,CMR,0.9976418735608312
2034,CMR,0.9976418735608312
2035,CMR,0.9976418735608312
2036,CMR,0.9976418735608312
2037,CMR,0.9976418735608312
2038,CMR,0.9976418735608312
2039,CMR,0.9976418735608312
2040,CMR,0.9976418735608312
2041,CMR,0.9976418735608312
2042,CMR,0.9976418735608312
2043,CMR,0.9976418735608312
2044,CMR,0.9976418735608312
2045,CMR,0.9976418735608312
2046,CMR,0.9976418735608312
2047,CMR,0.9976418735608312
2048,CMR,0.9976418735608312
2049,CMR,0.9976418735608312
2050,CMR,0.9976418735608312
2019,COD,0.99992643332159
2020,COD,0.9999264031767826
2021,COD,0.9999264031767826
2022,COD,0.9999264031767826
2023,COD,0.9999264031767826
2024,COD,0.9999264031767826
2025,COD,0.9999264031767826
2026,COD,0.9999264031767826
2027,COD,0.9999264031767826
2028,COD,0.9999264031767826
2029,COD,0.9999264031767826
2030,COD,0.9999264031767826
2031,COD,0.9999264031767826
2032,COD,0.9999264031767826
2033,COD,0.9999264031767826
2034,COD,0.9999264031767826
2035,COD,0.9999264031767826
2036,COD,0.9999264031767826
2037,COD,0.9999264031767826
2038,COD,0.9999264031767826
2039,COD,0.9999264031767826
2040,COD,0.9999264031767826
2041,COD,0.9999264031767826
2042,COD,0.9999264031767826
2043,COD,0.9999264031767826
2044,COD,0.9999264031767826
2045,COD,0.9999264031767826
2046,COD,0.9999264031767826
2047,COD,0.9999264031767826
2048,COD,0.9999264031767826
2049,COD,0.9999264031767826
2050,COD,0.9999264031767826
2019,COG,0.999340619882015
2020,COG,0.9993664704772276
2021,COG,0.9993664704772276
2022,COG,0.9993664704772276
2023,COG,0.9993664704772276
2024,COG,0.9993664704772276
2025,COG,0.9993664704772276
2026,COG,0.9993664704772276
2027,COG,0.9993664704772276
2028,COG,0.9993664704772276
2029,COG,0.9993664704772276
2030,COG,0.9993664704772276
2031,COG,0.9993664704772276
2032,COG,0.9993664704772276
2033,COG,0.9993664704772276
2034,COG,0.9993664704772276
2035,COG,0.9993664704772276
2036,COG,0.9993664704772276
2037,COG,0.9993664704772276
2038,COG,0.9993664704772276
2039,COG,0.9993664704772276
2040,COG,0.9993664704772276
2041,COG,0.9993664704772276
2042,COG,0.9993664704772276
2043,COG,0.9993664704772276
2044,COG,0.9993664704772276
2045,COG,0.9993664704772276
2046,COG,0.9993664704772276
2047,COG,0.9993664704772276
2048,COG,0.9993664704772276
2049,COG,0.9993664704772276
2050,COG,0.9993664704772276
2019,COL,0.9958187883545264
2020,COL,0.996139672369481
2021,COL,0.996139672369481
2022,COL,0.996139672369481
2023,COL,0.996139672369481
2024,COL,0.996139672369481
2025,COL,0.996139672369481
2026,COL,0.996139672369481
2027,COL,0.996139672369481
2028,COL,0.996139672369481
2029,COL,0.996139672369481
2030,COL,0.996139672369481
2031,COL,0.996139672369481
2032,COL,0.996139672369481
2033,COL,0.996139672369481
2034,COL,0.996139672369481
2035,COL,0.996139672369481
2036,COL,0.996139672369481
2037,COL,0.996139672369481
2038,COL,0.996139672369481
2039,COL,0.996139672369481
2040,COL,0.996139672369481
2041,COL,0.996139672369481
2042,COL,0.996139672369481
2043,COL,0.996139672369481
2044,COL,0.996139672369481
2045,COL,0.996139672369481
2046,COL,0.996139672369481
2047,COL,0.996139672369481
2048,COL,0.996139672369481
2049,COL,0.996139672369481
2050,COL,0.996139672369481
2019,COM,0.9999899903798064
2020,COM,0.8999574022674505
2021,COM,0.8999574022674505
2022,COM,0.8999574022674505
2023,COM,0.8999574022674505
2024,COM,0.8999574022674505
2025,COM,0.8999574022674505
2026,COM,0.8999574022674505
2027,COM,0.8999574022674505
2028,COM,0.8999574022674505
2029,COM,0.8999574022674505
2030,COM,0.8999574022674505
2031,COM,0.8999574022674505
2032,COM,0.8999574022674505
2033,COM,0.8999574022674505
2034,COM,0.8999574022674505
2035,COM,0.8999574022674505
2036,COM,0.8999574022674505
2037,COM,0.8999574022674505
2038,COM,0.8999574022674505
2039,COM,0.8999574022674505
2040,COM,0.8999574022674505
2041,COM,0.8999574022674505
2042,COM,0.8999574022674505
2043,COM,0.8999574022674505
2044,COM,0.8999574022674505
2045,COM,0.8999574022674505
2046,COM,0.8999574022674505
2047,COM,0.8999574022674505
2048,COM,0.8999574022674505
2049,COM,0.8999574022674505
2050,COM,0.8999574022674505
2019,CPV,0.5090208259463141
2020,CPV,0.5050197223083982
2021,CPV,0.5050197223083982
2022,CPV,0.5050197223083982
2023,CPV,0.5050197223083982
2024,CPV,0.5050197223083982
2025,CPV,0.5050197223083982
2026,CPV,0.5050197223083982
2027,CPV,0.5050197223083982
2028,CPV,0.5050197223083982
2029,CPV,0.5050197223083982
2030,CPV,0.5050197223083982
2031,CPV,0.5050197223083982
2032,CPV,0.5050197223083982
2033,CPV,0.5050197223083982
2034,CPV,0.5050197223083982
2035,CPV,0.5050197223083982
2036,CPV,0.5050197223083982
2037,CPV,0.5050197223083982
2038,CPV,0.5050197223083982
2039,CPV,0.5050197223083982
2040,CPV,0.5050197223083982
2041,CPV,0.5050197223083982
2042,CPV,0.5050197223083982
2043,CPV,0.5050197223083982
2044,CPV,0.5050197223083982
2045,CPV,0.5050197223083982
2046,CPV,0.5050197223083982
2047,CPV,0.5050197223083982
2048,CPV,0.5050197223083982
2049,CPV,0.5050197223083982
2050,CPV,0.5050197223083982
2019,CRI,1.0
2020,CRI,0.9999930934104756
2021,CRI,0.9999930934104756
2022,CRI,0.9999930934104756
2023,CRI,0.9999930934104756
2024,CRI,0.9999930934104756
2025,CRI,0.9999930934104756
2026,CRI,0.9999930934104756
2027,CRI,0.9999930934104756
2028,CRI,0.9999930934104756
2029,CRI,0.9999930934104756
2030,CRI,0.9999930934104756
2031,CRI,0.9999930934104756
2032,CRI,0.9999930934104756
2033,CRI,0.9999930934104756
2034,CRI,0.9999930934104756
2035,CRI,0.9999930934104756
2036,CRI,0.9999930934104756
2037,CRI,0.9999930934104756
2038,CRI,0.9999930934104756
2039,CRI,0.9999930934104756
2040,CRI,0.9999930934104756
2041,CRI,0.9999930934104756
2042,CRI,0.9999930934104756
2043,CRI,0.9999930934104756
2044,CRI,0.9999930934104756
2045,CRI,0.9999930934104756
2046,CRI,0.9999930934104756
2047,CRI,0.9999930934104756
2048,CRI,0.9999930934104756
2049,CRI,0.9999930934104756
2050,CRI,0.9999930934104756
2019,CUB,0.9900000741859096
2020,CUB,0.993892218295788
2021,CUB,0.993892218295788
2022,CUB,0.993892218295788
2023,CUB,0.993892218295788
2024,CUB,0.993892218295788
2025,CUB,0.993892218295788
2026,CUB,0.993892218295788
2027,CUB,0.993892218295788
2028,CUB,0.993892218295788
2029,CUB,0.993892218295788
2030,CUB,0.993892218295788
2031,CUB,0.993892218295788
2032,CUB,0.993892218295788
2033,CUB,0.993892218295788
2034,CUB,0.993892218295788
2035,CUB,0.993892218295788
2036,CUB,0.993892218295788
2037,CUB,0.993892218295788
2038,CUB,0.993892218295788
2039,CUB,0.993892218295788
2040,CUB,0.993892218295788
2041,CUB,0.993892218295788
2042,CUB,0.993892218295788
2043,CUB,0.993892218295788
2044,CUB,0.993892218295788
2045,CUB,0.993892218295788
2046,CUB,0.993892218295788
2047,CUB,0.993892218295788
2048,CUB,0.993892218295788
2049,CUB,0.993892218295788
2050,CUB,0.993892218295788
2019,CYM,0.9999899827317958
2020,CYM,0.7047239314439183
2021,CYM,0.7047239314439183
2022,CYM,0.7047239314439183
2023,CYM,0.7047239314439183
2024,CYM,0.7047239314439183
2025,CYM,0.7047239314439183
2026,CYM,0.7047239314439183
2027,CYM,0.7047239314439183
2028,CYM,0.7047239314439183
2029,CYM,0.7047239314439183
2030,CYM,0.7047239314439183
2031,CYM,0.7047239314439183
2032,CYM,0.7047239314439183
2033,CYM,0.7047239314439183
2034,CYM,0.7047239314439183
2035,CYM,0.7047239314439183
2036,CYM,0.7047239314439183
2037,CYM,0.7047239314439183
2038,CYM,0.7047239314439183
2039,CYM,0.7047239314439183
2040,CYM,0.7047239314439183
2041,CYM,0.7047239314439183
2042,CYM,0.7047239314439183
2043,CYM,0.7047239314439183
2044,CYM,0.7047239314439183
2045,CYM,0.7047239314439183
2046,CYM,0.7047239314439183
2047,CYM,0.7047239314439183
2048,CYM,0.7047239314439183
2049,CYM,0.7047239314439183
2050,CYM,0.7047239314439183
2019,CYP,0.997101914261087
2020,CYP,0.8954325071229589
2021,CYP,0.8954325071229589
2022,CYP,0.8954325071229589
2023,CYP,0.8954325071229589
2024,CYP,0.8954325071229589
2025,CYP,0.8954325071229589
2026,CYP,0.8954325071229589
2027,CYP,0.8954325071229589
2028,CYP,0.8954325071229589
2029,CYP,0.8954325071229589
2030,CYP,0.8954325071229589
2031,CYP,0.8954325071229589
2032,CYP,0.8954325071229589
2033,CYP,0.8954325071229589
2034,CYP,0.8954325071229589
2035,CYP,0.8954325071229589
2036,CYP,0.8954325071229589
2037,CYP,0.8954325071229589
2038,CYP,0.8954325071229589
2039,CYP,0.8954325071229589
2040,CYP,0.8954325071229589
2041,CYP,0.8954325071229589
2042,CYP,0.8954325071229589
2043,CYP,0.8954325071229589
2044,CYP,0.8954325071229589
2045,CYP,0.8954325071229589
2046,CYP,0.8954325071229589
2047,CYP,0.8954325071229589
2048,CYP,0.8954325071229589
2049,CYP,0.8954325071229589
2050,CYP,0.8954325071229589
2019,CZE,0.9962846954209854
2020,CZE,0.8996472663836809
2021,CZE,0.8996472663836809
2022,CZE,0.8996472663836809
2023,CZE,0.8996472663836809
2024,CZE,0.8996472663836809
2025,CZE,0.8996472663836809
2026,CZE,0.8996472663836809
2027,CZE,0.8996472663836809
2028,CZE,0.8996472663836809
2029,CZE,0.8996472663836809
2030,CZE,0.8996472663836809
2031,CZE,0.8996472663836809
2032,CZE,0.8996472663836809
2033,CZE,0.8996472663836809
2034,CZE,0.8996472663836809
2035,CZE,0.8996472663836809
2036,CZE,0.8996472663836809
2037,CZE,0.8996472663836809
2038,CZE,0.8996472663836809
2039,CZE,0.8996472663836809
2040,CZE,0.8996472663836809
2041,CZE,0.8996472663836809
2042,CZE,0.8996472663836809
2043,CZE,0.8996472663836809
2044,CZE,0.8996472663836809
2045,CZE,0.8996472663836809
2046,CZE,0.8996472663836809
2047,CZE,0.8996472663836809
2048,CZE,0.8996472663836809
2049,CZE,0.8996472663836809
2050,CZE,0.8996472663836809
2019,DEU,0.9933642383870896
2020,DEU,0.9946089762922892
2021,DEU,0.9946089762922892
2022,DEU,0.9946089762922892
2023,DEU,0.9946089762922892
2024,DEU,0.9946089762922892
2025,DEU,0.9946089762922892
2026,DEU,0.9946089762922892
2027,DEU,0.9946089762922892
2028,DEU,0.9946089762922892
2029,DEU,0.9946089762922892
2030,DEU,0.9946089762922892
2031,DEU,0.9946089762922892
2032,DEU,0.9946089762922892
2033,DEU,0.9946089762922892
2034,DEU,0.9946089762922892
2035,DEU,0.9946089762922892
2036,DEU,0.9946089762922892
2037,DEU,0.9946089762922892
2038,DEU,0.9946089762922892
2039,DEU,0.9946089762922892
2040,DEU,0.9946089762922892
2041,DEU,0.9946089762922892
2042,DEU,0.9946089762922892
2043,DEU,0.9946089762922892
2044,DEU,0.9946089762922892
2045,DEU,0.9946089762922892
2046,DEU,0.9946089762922892
2047,DEU,0.9946089762922892
2048,DEU,0.9946089762922892
2049,DEU,0.9946089762922892
2050,DEU,0.9946089762922892
2019,DNK,1.0
2020,DNK,0.8997638567704543
2021,DNK,0.8997638567704543
2022,DNK,0.8997638567704543
2023,DNK,0.8997638567704543
2024,DNK,0.8997638567704543
2025,DNK,0.8997638567704543
2026,DNK,0.8997638567704543
2027,DNK,0.8997638567704543
2028,DNK,0.8997638567704543
2029,DNK,0.8997638567704543
2030,DNK,0.8997638567704543
2031,DNK,0.8997638567704543
2032,DNK,0.8997638567704543
2033,DNK,0.8997638567704543
2034,DNK,0.8997638567704543
2035,DNK,0.8997638567704543
2036,DNK,0.8997638567704543
2037,DNK,0.8997638567704543
2038,DNK,0.8997638567704543
2039,DNK,0.8997638567704543
2040,DNK,0.8997638567704543
2041,DNK,0.8997638567704543
2042,DNK,0.8997638567704543
2043,DNK,0.8997638567704543
2044,DNK,0.8997638567704543
2045,DNK,0.8997638567704543
2046,DNK,0.8997638567704543
2047,DNK,0.8997638567704543
2048,DNK,0.8997638567704543
2049,DNK,0.8997638567704543
2050,DNK,0.8997638567704543
2019,DOM,0.9913941432812902
2020,DOM,0.8973533206616537
2021,DOM,0.8973533206616537
2022,DOM,0.8973533206616537
2023,DOM,0.8973533206616537
2024,DOM,0.8973533206616537
2025,DOM,0.8973533206616537
2026,DOM,0.8973533206616537
2027,DOM,0.8973533206616537
2028,DOM,0.8973533206616537
2029,DOM,0.8973533206616537
2030,DOM,0.8973533206616537
2031,DOM,0.8973533206616537
2032,DOM,0.8973533206616537
2033,DOM,0.8973533206616537
2034,DOM,0.8973533206616537
2035,DOM,0.8973533206616537
2036,DOM,0.8973533206616537
2037,DOM,0.8973533206616537
2038,DOM,0.8973533206616537
2039,DOM,0.8973533206616537
2040,DOM,0.8973533206616537
2041,DOM,0.8973533206616537
2042,DOM,0.8973533206616537
2043,DOM,0.8973533206616537
2044,DOM,0.8973533206616537
2045,DOM,0.8973533206616537
2046,DOM,0.8973533206616537
2047,DOM,0.8973533206616537
2048,DOM,0.8973533206616537
2049,DOM,0.8973533206616537
2050,DOM,0.8973533206616537
2019,DZA,0.9864568642337044
2020,DZA,0.9850998608940904
2021,DZA,0.9850998608940904
2022,DZA,0.9850998608940904
2023,DZA,0.9850998608940904
2024,DZA,0.9850998608940904
2025,DZA,0.9850998608940904
2026,DZA,0.9850998608940904
2027,DZA,0.9850998608940904
2028,DZA,0.9850998608940904
2029,DZA,0.9850998608940904
2030,DZA,0.9850998608940904
2031,DZA,0.9850998608940904
2032,DZA,0.9850998608940904
2033,DZA,0.9850998608940904
2034,DZA,0.9850998608940904
2035,DZA,0.9850998608940904
2036,DZA,0.9850998608940904
2037,DZA,0.9850998608940904
2038,DZA,0.9850998608940904
2039,DZA,0.9850998608940904
2040,DZA,0.9850998608940904
2041,DZA,0.9850998608940904
2042,DZA,0.9850998608940904
2043,DZA,0.9850998608940904
2044,DZA,0.9850998608940904
2045,DZA,0.9850998608940904
2046,DZA,0.9850998608940904
2047,DZA,0.9850998608940904
2048,DZA,0.9850998608940904
2049,DZA,0.9850998608940904
2050,DZA,0.9850998608940904
2019,ECU,0.9950223169678264
2020,ECU,0.993202096184954
2021,ECU,0.993202096184954
2022,ECU,0.993202096184954
2023,ECU,0.993202096184954
2024,ECU,0.993202096184954
2025,ECU,0.993202096184954
2026,ECU,0.993202096184954
2027,ECU,0.993202096184954
2028,ECU,0.993202096184954
2029,ECU,0.993202096184954
2030,ECU,0.993202096184954
2031,ECU,0.993202096184954
2032,ECU,0.993202096184954
2033,ECU,0.993202096184954
2034,ECU,0.993202096184954
2035,ECU,0.993202096184954
2036,ECU,0.993202096184954
2037,ECU,0.993202096184954
2038,ECU,0.993202096184954
2039,ECU,0.993202096184954
2040,ECU,0.993202096184954
2041,ECU,0.993202096184954
2042,ECU,0.993202096184954
2043,ECU,0.993202096184954
2044,ECU,0.993202096184954
2045,ECU,0.993202096184954
2046,ECU,0.993202096184954
2047,ECU,0.993202096184954
2048,ECU,0.993202096184954
2049,ECU,0.993202096184954
2050,ECU,0.993202096184954
2019,EGY,0.9888956714870868
2020,EGY,0.9886248148809172
2021,EGY,0.9886248148809172
2022,EGY,0.9886248148809172
2023,EGY,0.9886248148809172
2024,EGY,0.9886248148809172
2025,EGY,0.9886248148809172
2026,EGY,0.9886248148809172
2027,EGY,0.9886248148809172
2028,EGY,0.9886248148809172
2029,EGY,0.9886248148809172
2030,EGY,0.9886248148809172
2031,EGY,0.9886248148809172
2032,EGY,0.9886248148809172
2033,EGY,0.9886248148809172
2034,EGY,0.9886248148809172
2035,EGY,0.9886248148809172
2036,EGY,0.9886248148809172
2037,EGY,0.9886248148809172
2038,EGY,0.9886248148809172
2039,EGY,0.9886248148809172
2040,EGY,0.9886248148809172
2041,EGY,0.9886248148809172
2042,EGY,0.9886248148809172
2043,EGY,0.9886248148809172
2044,EGY,0.9886248148809172
2045,EGY,0.9886248148809172
2046,EGY,0.9886248148809172
2047,EGY,0.9886248148809172
2048,EGY,0.9886248148809172
2049,EGY,0.9886248148809172
2050,EGY,0.9886248148809172
2019,ERI,0.5090192743450215
2020,ERI,0.5090195105015279
2021,ERI,0.5090195105015279
2022,ERI,0.5090195105015279
2023,ERI,0.5090195105015279
2024,ERI,0.5090195105015279
2025,ERI,0.5090195105015279
2026,ERI,0.5090195105015279
2027,ERI,0.5090195105015279
2028,ERI,0.5090195105015279
2029,ERI,0.5090195105015279
2030,ERI,0.5090195105015279
2031,ERI,0.5090195105015279
2032,ERI,0.5090195105015279
2033,ERI,0.5090195105015279
2034,ERI,0.5090195105015279
2035,ERI,0.5090195105015279
2036,ERI,0.5090195105015279
2037,ERI,0.5090195105015279
2038,ERI,0.5090195105015279
2039,ERI,0.5090195105015279
2040,ERI,0.5090195105015279
2041,ERI,0.5090195105015279
2042,ERI,0.5090195105015279
2043,ERI,0.5090195105015279
2044,ERI,0.5090195105015279
2045,ERI,0.5090195105015279
2046,ERI,0.5090195105015279
2047,ERI,0.5090195105015279
2048,ERI,0.5090195105015279
2049,ERI,0.5090195105015279
2050,ERI,0.5090195105015279
2019,ESP,0.9982269035780678
2020,ESP,0.997260883604116
2021,ESP,0.997260883604116
2022,ESP,0.997260883604116
2023,ESP,0.997260883604116
2024,ESP,0.997260883604116
2025,ESP,0.997260883604116
2026,ESP,0.997260883604116
2027,ESP,0.997260883604116
2028,ESP,0.997260883604116
2029,ESP,0.997260883604116
2030,ESP,0.997260883604116
2031,ESP,0.997260883604116
2032,ESP,0.997260883604116
2033,ESP,0.997260883604116
2034,ESP,0.997260883604116
2035,ESP,0.997260883604116
2036,ESP,0.997260883604116
2037,ESP,0.997260883604116
2038,ESP,0.997260883604116
2039,ESP,0.997260883604116
2040,ESP,0.997260883604116
2041,ESP,0.997260883604116
2042,ESP,0.997260883604116
2043,ESP,0.997260883604116
2044,ESP,0.997260883604116
2045,ESP,0.997260883604116
2046,ESP,0.997260883604116
2047,ESP,0.997260883604116
2048,ESP,0.997260883604116
2049,ESP,0.997260883604116
2050,ESP,0.997260883604116
2019,EST,0.9995420750916546
2020,EST,0.9964607223483902
2021,EST,0.9964607223483902
2022,EST,0.9964607223483902
2023,EST,0.9964607223483902
2024,EST,0.9964607223483902
2025,EST,0.9964607223483902
2026,EST,0.9964607223483902
2027,EST,0.9964607223483902
2028,EST,0.9964607223483902
2029,EST,0.9964607223483902
2030,EST,0.9964607223483902
2031,EST,0.9964607223483902
2032,EST,0.9964607223483902
2033,EST,0.9964607223483902
2034,EST,0.9964607223483902
2035,EST,0.9964607223483902
2036,EST,0.9964607223483902
2037,EST,0.9964607223483902
2038,EST,0.9964607223483902
2039,EST,0.9964607223483902
2040,EST,0.9964607223483902
2041,EST,0.9964607223483902
2042,EST,0.9964607223483902
2043,EST,0.9964607223483902
2044,EST,0.9964607223483902
2045,EST,0.9964607223483902
2046,EST,0.9964607223483902
2047,EST,0.9964607223483902
2048,EST,0.9964607223483902
2049,EST,0.9964607223483902
2050,EST,0.9964607223483902
2019,ETH,0.992324024726326
2020,ETH,0.9942201804048696
2021,ETH,0.9942201804048696
2022,ETH,0.9942201804048696
2023,ETH,0.9942201804048696
2024,ETH,0.9942201804048696
2025,ETH,0.9942201804048696
2026,ETH,0.9942201804048696
2027,ETH,0.9942201804048696
2028,ETH,0.9942201804048696
2029,ETH,0.9942201804048696
2030,ETH,0.9942201804048696
2031,ETH,0.9942201804048696
2032,ETH,0.9942201804048696
2033,ETH,0.9942201804048696
2034,ETH,0.9942201804048696
2035,ETH,0.9942201804048696
2036,ETH,0.9942201804048696
2037,ETH,0.9942201804048696
2038,ETH,0.9942201804048696
2039,ETH,0.9942201804048696
2040,ETH,0.9942201804048696
2041,ETH,0.9942201804048696
2042,ETH,0.9942201804048696
2043,ETH,0.9942201804048696
2044,ETH,0.9942201804048696
2045,ETH,0.9942201804048696
2046,ETH,0.9942201804048696
2047,ETH,0.9942201804048696
2048,ETH,0.9942201804048696
2049,ETH,0.9942201804048696
2050,ETH,0.9942201804048696
2019,FIN,0.9969422971416296
2020,FIN,0.9971988035207064
2021,FIN,0.9971988035207064
2022,FIN,0.9971988035207064
2023,FIN,0.9971988035207064
2024,FIN,0.9971988035207064
2025,FIN,0.9971988035207064
2026,FIN,0.9971988035207064
2027,FIN,0.9971988035207064
2028,FIN,0.9971988035207064
2029,FIN,0.9971988035207064
2030,FIN,0.9971988035207064
2031,FIN,0.9971988035207064
2032,FIN,0.9971988035207064
2033,FIN,0.9971988035207064
2034,FIN,0.9971988035207064
2035,FIN,0.9971988035207064
2036,FIN,0.9971988035207064
2037,FIN,0.9971988035207064
2038,FIN,0.9971988035207064
2039,FIN,0.9971988035207064
2040,FIN,0.9971988035207064
2041,FIN,0.9971988035207064
2042,FIN,0.9971988035207064
2043,FIN,0.9971988035207064
2044,FIN,0.9971988035207064
2045,FIN,0.9971988035207064
2046,FIN,0.9971988035207064
2047,FIN,0.9971988035207064
2048,FIN,0.9971988035207064
2049,FIN,0.9971988035207064
2050,FIN,0.9971988035207064
2019,FJI,0.9999579124130898
2020,FJI,0.9999834915443396
2021,FJI,0.9999834915443396
2022,FJI,0.9999834915443396
2023,FJI,0.9999834915443396
2024,FJI,0.9999834915443396
2025,FJI,0.9999834915443396
2026,FJI,0.9999834915443396
2027,FJI,0.9999834915443396
2028,FJI,0.9999834915443396
2029,FJI,0.9999834915443396
2030,FJI,0.9999834915443396
2031,FJI,0.9999834915443396
2032,FJI,0.9999834915443396
2033,FJI,0.9999834915443396
2034,FJI,0.9999834915443396
2035,FJI,0.9999834915443396
2036,FJI,0.9999834915443396
2037,FJI,0.9999834915443396
2038,FJI,0.9999834915443396
2039,FJI,0.9999834915443396
2040,FJI,0.9999834915443396
2041,FJI,0.9999834915443396
2042,FJI,0.9999834915443396
2043,FJI,0.9999834915443396
2044,FJI,0.9999834915443396
2045,FJI,0.9999834915443396
2046,FJI,0.9999834915443396
2047,FJI,0.9999834915443396
2048,FJI,0.9999834915443396
2049,FJI,0.9999834915443396
2050,FJI,0.9999834915443396
2019,FRA,0.997620992653759
2020,FRA,0.9968986027193472
2021,FRA,0.9968986027193472
2022,FRA,0.9968986027193472
2023,FRA,0.9968986027193472
2024,FRA,0.9968986027193472
2025,FRA,0.9968986027193472
2026,FRA,0.9968986027193472
2027,FRA,0.9968986027193472
2028,FRA,0.9968986027193472
2029,FRA,0.9968986027193472
2030,FRA,0.9968986027193472
2031,FRA,0.9968986027193472
2032,FRA,0.9968986027193472
2033,FRA,0.9968986027193472
2034,FRA,0.9968986027193472
2035,FRA,0.9968986027193472
2036,FRA,0.9968986027193472
2037,FRA,0.9968986027193472
2038,FRA,0.9968986027193472
2039,FRA,0.9968986027193472
2040,FRA,0.9968986027193472
2041,FRA,0.9968986027193472
2042,FRA,0.9968986027193472
2043,FRA,0.9968986027193472
2044,FRA,0.9968986027193472
2045,FRA,0.9968986027193472
2046,FRA,0.9968986027193472
2047,FRA,0.9968986027193472
2048,FRA,0.9968986027193472
2049,FRA,0.9968986027193472
2050,FRA,0.9968986027193472
2019,GAB,0.9993494848525134
2020,GAB,0.9994658940800968
2021,GAB,0.9994658940800968
2022,GAB,0.9994658940800968
2023,GAB,0.9994658940800968
2024,GAB,0.9994658940800968
2025,GAB,0.9994658940800968
2026,GAB,0.9994658940800968
2027,GAB,0.9994658940800968
2028,GAB,0.9994658940800968
2029,GAB,0.9994658940800968
2030,GAB,0.9994658940800968
2031,GAB,0.9994658940800968
2032,GAB,0.9994658940800968
2033,GAB,0.9994658940800968
2034,GAB,0.9994658940800968
2035,GAB,0.9994658940800968
2036,GAB,0.9994658940800968
2037,GAB,0.9994658940800968
2038,GAB,0.9994658940800968
2039,GAB,0.9994658940800968
2040,GAB,0.9994658940800968
2041,GAB,0.9994658940800968
2042,GAB,0.9994658940800968
2043,GAB,0.9994658940800968
2044,GAB,0.9994658940800968
2045,GAB,0.9994658940800968
2046,GAB,0.9994658940800968
2047,GAB,0.9994658940800968
2048,GAB,0.9994658940800968
2049,GAB,0.9994658940800968
2050,GAB,0.9994658940800968
2019,GBR,0.9900071406111828
2020,GBR,0.9949494312812815
2021,GBR,0.9949494312812815
2022,GBR,0.9949494312812815
2023,GBR,0.9949494312812815
2024,GBR,0.9949494312812815
2025,GBR,0.9949494312812815
2026,GBR,0.9949494312812815
2027,GBR,0.9949494312812815
2028,GBR,0.9949494312812815
2029,GBR,0.9949494312812815
2030,GBR,0.9949494312812815
2031,GBR,0.9949494312812815
2032,GBR,0.9949494312812815
2033,GBR,0.9949494312812815
2034,GBR,0.9949494312812815
2035,GBR,0.9949494312812815
2036,GBR,0.9949494312812815
2037,GBR,0.9949494312812815
2038,GBR,0.9949494312812815
2039,GBR,0.9949494312812815
2040,GBR,0.9949494312812815
2041,GBR,0.9949494312812815
2042,GBR,0.9949494312812815
2043,GBR,0.9949494312812815
2044,GBR,0.9949494312812815
2045,GBR,0.9949494312812815
2046,GBR,0.9949494312812815
2047,GBR,0.9949494312812815
2048,GBR,0.9949494312812815
2049,GBR,0.9949494312812815
2050,GBR,0.9949494312812815
2019,GEO,0.999923491520131
2020,GEO,0.9999234839904904
2021,GEO,0.9999234839904904
2022,GEO,0.9999234839904904
2023,GEO,0.9999234839904904
2024,GEO,0.9999234839904904
2025,GEO,0.9999234839904904
2026,GEO,0.9999234839904904
2027,GEO,0.9999234839904904
2028,GEO,0.9999234839904904
2029,GEO,0.9999234839904904
2030,GEO,0.9999234839904904
2031,GEO,0.9999234839904904
2032,GEO,0.9999234839904904
2033,GEO,0.9999234839904904
2034,GEO,0.9999234839904904
2035,GEO,0.9999234839904904
2036,GEO,0.9999234839904904
2037,GEO,0.9999234839904904
2038,GEO,0.9999234839904904
2039,GEO,0.9999234839904904
2040,GEO,0.9999234839904904
2041,GEO,0.9999234839904904
2042,GEO,0.9999234839904904
2043,GEO,0.9999234839904904
2044,GEO,0.9999234839904904
2045,GEO,0.9999234839904904
2046,GEO,0.9999234839904904
2047,GEO,0.9999234839904904
2048,GEO,0.9999234839904904
2049,GEO,0.9999234839904904
2050,GEO,0.9999234839904904
2019,GHA,0.9999768662080424
2020,GHA,0.9999821894494486
2021,GHA,0.9999821894494486
2022,GHA,0.9999821894494486
2023,GHA,0.9999821894494486
2024,GHA,0.9999821894494486
2025,GHA,0.9999821894494486
2026,GHA,0.9999821894494486
2027,GHA,0.9999821894494486
2028,GHA,0.9999821894494486
2029,GHA,0.9999821894494486
2030,GHA,0.9999821894494486
