,Nation,iso_code3,Year,frac_scoe_heat_energy_residential_natural_gas
3668,Lebanon,LBN,2039,0.22143398925043845
3669,Lebanon,LBN,2040,0.22143398925043845
3670,Lebanon,LBN,2041,0.22143398925043845
3671,Lebanon,LBN,2042,0.22143398925043845
3672,Lebanon,LBN,2043,0.22143398925043845
3673,Lebanon,LBN,2044,0.22143398925043845
3674,Lebanon,LBN,2045,0.22143398925043845
3675,Lebanon,LBN,2046,0.22143398925043845
3676,Lebanon,LBN,2047,0.22143398925043845
3677,Lebanon,LBN,2048,0.22143398925043845
3678,Lebanon,LBN,2049,0.22143398925043845
3679,Lebanon,LBN,2050,0.22143398925043845
3689,Lesotho,LSO,2020,0.22143398925043845
3690,Lesotho,LSO,2021,0.22143398925043845
3691,Lesotho,LSO,2022,0.22143398925043845
3692,Lesotho,LSO,2023,0.22143398925043845
3693,Lesotho,LSO,2024,0.22143398925043845
3694,Lesotho,LSO,2025,0.22143398925043845
3695,Lesotho,LSO,2026,0.22143398925043845
3696,Lesotho,LSO,2027,0.22143398925043845
3697,Lesotho,LSO,2028,0.22143398925043845
3698,Lesotho,LSO,2029,0.22143398925043845
3699,Lesotho,LSO,2030,0.22143398925043845
3700,Lesotho,LSO,2031,0.22143398925043845
3701,Lesotho,LSO,2032,0.22143398925043845
3702,Lesotho,LSO,2033,0.22143398925043845
3703,Lesotho,LSO,2034,0.22143398925043845
3704,Lesotho,LSO,2035,0.22143398925043845
3705,Lesotho,LSO,2036,0.22143398925043845
3706,Lesotho,LSO,2037,0.22143398925043845
3707,Lesotho,LSO,2038,0.22143398925043845
3708,Lesotho,LSO,2039,0.22143398925043845
3709,Lesotho,LSO,2040,0.22143398925043845
3710,Lesotho,LSO,2041,0.22143398925043845
3711,Lesotho,LSO,2042,0.22143398925043845
3712,Lesotho,LSO,2043,0.22143398925043845
3713,Lesotho,LSO,2044,0.22143398925043845
3714,Lesotho,LSO,2045,0.22143398925043845
3715,Lesotho,LSO,2046,0.22143398925043845
3716,Lesotho,LSO,2047,0.22143398925043845
3717,Lesotho,LSO,2048,0.22143398925043845
3718,Lesotho,LSO,2049,0.22143398925043845
3719,Lesotho,LSO,2050,0.22143398925043845
3729,Liberia,LBR,2020,0.22143398925043845
3730,Liberia,LBR,2021,0.22143398925043845
3731,Liberia,LBR,2022,0.22143398925043845
3732,Liberia,LBR,2023,0.22143398925043845
3733,Liberia,LBR,2024,0.22143398925043845
3734,Liberia,LBR,2025,0.22143398925043845
3735,Liberia,LBR,2026,0.22143398925043845
3736,Liberia,LBR,2027,0.22143398925043845
3737,Liberia,LBR,2028,0.22143398925043845
3738,Liberia,LBR,2029,0.22143398925043845
3739,Liberia,LBR,2030,0.22143398925043845
3740,Liberia,LBR,2031,0.22143398925043845
3741,Liberia,LBR,2032,0.22143398925043845
3742,Liberia,LBR,2033,0.22143398925043845
3743,Liberia,LBR,2034,0.22143398925043845
3744,Liberia,LBR,2035,0.22143398925043845
3745,Liberia,LBR,2036,0.22143398925043845
3746,Liberia,LBR,2037,0.22143398925043845
3747,Liberia,LBR,2038,0.22143398925043845
3748,Liberia,LBR,2039,0.22143398925043845
3749,Liberia,LBR,2040,0.22143398925043845
3750,Liberia,LBR,2041,0.22143398925043845
3751,Liberia,LBR,2042,0.22143398925043845
3752,Liberia,LBR,2043,0.22143398925043845
3753,Liberia,LBR,2044,0.22143398925043845
3754,Liberia,LBR,2045,0.22143398925043845
3755,Liberia,LBR,2046,0.22143398925043845
3756,Liberia,LBR,2047,0.22143398925043845
3757,Liberia,LBR,2048,0.22143398925043845
3758,Liberia,LBR,2049,0.22143398925043845
3759,Liberia,LBR,2050,0.22143398925043845
3769,Libya,LBY,2020,0.22143398925043845
3770,Libya,LBY,2021,0.22143398925043845
3771,Libya,LBY,2022,0.22143398925043845
3772,Libya,LBY,2023,0.22143398925043845
3773,Libya,LBY,2024,0.22143398925043845
3774,Libya,LBY,2025,0.22143398925043845
3775,Libya,LBY,2026,0.22143398925043845
3776,Libya,LBY,2027,0.22143398925043845
3777,Libya,LBY,2028,0.22143398925043845
3778,Libya,LBY,2029,0.22143398925043845
3779,Libya,LBY,2030,0.22143398925043845
3780,Libya,LBY,2031,0.22143398925043845
3781,Libya,LBY,2032,0.22143398925043845
3782,Libya,LBY,2033,0.22143398925043845
3783,Libya,LBY,2034,0.22143398925043845
3784,Libya,LBY,2035,0.22143398925043845
3785,Libya,LBY,2036,0.22143398925043845
3786,Libya,LBY,2037,0.22143398925043845
3787,Libya,LBY,2038,0.22143398925043845
3788,Libya,LBY,2039,0.22143398925043845
3789,Libya,LBY,2040,0.22143398925043845
3790,Libya,LBY,2041,0.22143398925043845
3791,Libya,LBY,2042,0.22143398925043845
3792,Libya,LBY,2043,0.22143398925043845
3793,Libya,LBY,2044,0.22143398925043845
3794,Libya,LBY,2045,0.22143398925043845
3795,Libya,LBY,2046,0.22143398925043845
3796,Libya,LBY,2047,0.22143398925043845
3797,Libya,LBY,2048,0.22143398925043845
3798,Libya,LBY,2049,0.22143398925043845
3799,Libya,LBY,2050,0.22143398925043845
3809,Lithuania,LTU,2020,0.4806472774983599
3810,Lithuania,LTU,2021,0.4806472774983599
3811,Lithuania,LTU,2022,0.4806472774983599
3812,Lithuania,LTU,2023,0.4806472774983599
3813,Lithuania,LTU,2024,0.4806472774983599
3814,Lithuania,LTU,2025,0.4806472774983599
3815,Lithuania,LTU,2026,0.4806472774983599
3816,Lithuania,LTU,2027,0.4806472774983599
3817,Lithuania,LTU,2028,0.4806472774983599
3818,Lithuania,LTU,2029,0.4806472774983599
3819,Lithuania,LTU,2030,0.4806472774983599
3820,Lithuania,LTU,2031,0.4806472774983599
3821,Lithuania,LTU,2032,0.4806472774983599
3822,Lithuania,LTU,2033,0.4806472774983599
3823,Lithuania,LTU,2034,0.4806472774983599
3824,Lithuania,LTU,2035,0.4806472774983599
3825,Lithuania,LTU,2036,0.4806472774983599
3826,Lithuania,LTU,2037,0.4806472774983599
3827,Lithuania,LTU,2038,0.4806472774983599
3828,Lithuania,LTU,2039,0.4806472774983599
3829,Lithuania,LTU,2040,0.4806472774983599
3830,Lithuania,LTU,2041,0.4806472774983599
3831,Lithuania,LTU,2042,0.4806472774983599
3832,Lithuania,LTU,2043,0.4806472774983599
3833,Lithuania,LTU,2044,0.4806472774983599
3834,Lithuania,LTU,2045,0.4806472774983599
3835,Lithuania,LTU,2046,0.4806472774983599
3836,Lithuania,LTU,2047,0.4806472774983599
3837,Lithuania,LTU,2048,0.4806472774983599
3838,Lithuania,LTU,2049,0.4806472774983599
3839,Lithuania,LTU,2050,0.4806472774983599
3849,Luxembourg,LUX,2020,0.5826771653543308
3850,Luxembourg,LUX,2021,0.5826771653543308
3851,Luxembourg,LUX,2022,0.5826771653543308
3852,Luxembourg,LUX,2023,0.5826771653543308
3853,Luxembourg,LUX,2024,0.5826771653543308
3854,Luxembourg,LUX,2025,0.5826771653543308
3855,Luxembourg,LUX,2026,0.5826771653543308
3856,Luxembourg,LUX,2027,0.5826771653543308
3857,Luxembourg,LUX,2028,0.5826771653543308
3858,Luxembourg,LUX,2029,0.5826771653543308
3859,Luxembourg,LUX,2030,0.5826771653543308
3860,Luxembourg,LUX,2031,0.5826771653543308
3861,Luxembourg,LUX,2032,0.5826771653543308
3862,Luxembourg,LUX,2033,0.5826771653543308
3863,Luxembourg,LUX,2034,0.5826771653543308
3864,Luxembourg,LUX,2035,0.5826771653543308
3865,Luxembourg,LUX,2036,0.5826771653543308
3866,Luxembourg,LUX,2037,0.5826771653543308
3867,Luxembourg,LUX,2038,0.5826771653543308
3868,Luxembourg,LUX,2039,0.5826771653543308
3869,Luxembourg,LUX,2040,0.5826771653543308
3870,Luxembourg,LUX,2041,0.5826771653543308
3871,Luxembourg,LUX,2042,0.5826771653543308
3872,Luxembourg,LUX,2043,0.5826771653543308
3873,Luxembourg,LUX,2044,0.5826771653543308
3874,Luxembourg,LUX,2045,0.5826771653543308
3875,Luxembourg,LUX,2046,0.5826771653543308
3876,Luxembourg,LUX,2047,0.5826771653543308
3877,Luxembourg,LUX,2048,0.5826771653543308
3878,Luxembourg,LUX,2049,0.5826771653543308
3879,Luxembourg,LUX,2050,0.5826771653543308
3889,"Macao SAR, China",MAC,2020,0.22143398925043845
3890,"Macao SAR, China",MAC,2021,0.22143398925043845
3891,"Macao SAR, China",MAC,2022,0.22143398925043845
3892,"Macao SAR, China",MAC,2023,0.22143398925043845
3893,"Macao SAR, China",MAC,2024,0.22143398925043845
3894,"Macao SAR, China",MAC,2025,0.22143398925043845
3895,"Macao SAR, China",MAC,2026,0.22143398925043845
3896,"Macao SAR, China",MAC,2027,0.22143398925043845
3897,"Macao SAR, China",MAC,2028,0.22143398925043845
3898,"Macao SAR, China",MAC,2029,0.22143398925043845
3899,"Macao SAR, China",MAC,2030,0.22143398925043845
3900,"Macao SAR, China",MAC,2031,0.22143398925043845
3901,"Macao SAR, China",MAC,2032,0.22143398925043845
3902,"Macao SAR, China",MAC,2033,0.22143398925043845
3903,"Macao SAR, China",MAC,2034,0.22143398925043845
3904,"Macao SAR, China",MAC,2035,0.22143398925043845
3905,"Macao SAR, China",MAC,2036,0.22143398925043845
3906,"Macao SAR, China",MAC,2037,0.22143398925043845
3907,"Macao SAR, China",MAC,2038,0.22143398925043845
3908,"Macao SAR, China",MAC,2039,0.22143398925043845
3909,"Macao SAR, China",MAC,2040,0.22143398925043845
3910,"Macao SAR, China",MAC,2041,0.22143398925043845
3911,"Macao SAR, China",MAC,2042,0.22143398925043845
3912,"Macao SAR, China",MAC,2043,0.22143398925043845
3913,"Macao SAR, China",MAC,2044,0.22143398925043845
3914,"Macao SAR, China",MAC,2045,0.22143398925043845
3915,"Macao SAR, China",MAC,2046,0.22143398925043845
3916,"Macao SAR, China",MAC,2047,0.22143398925043845
3917,"Macao SAR, China",MAC,2048,0.22143398925043845
3918,"Macao SAR, China",MAC,2049,0.22143398925043845
3919,"Macao SAR, China",MAC,2050,0.22143398925043845
3929,Madagascar,MDG,2020,0.22143398925043845
3930,Madagascar,MDG,2021,0.22143398925043845
3931,Madagascar,MDG,2022,0.22143398925043845
3932,Madagascar,MDG,2023,0.22143398925043845
3933,Madagascar,MDG,2024,0.22143398925043845
3934,Madagascar,MDG,2025,0.22143398925043845
3935,Madagascar,MDG,2026,0.22143398925043845
3936,Madagascar,MDG,2027,0.22143398925043845
3937,Madagascar,MDG,2028,0.22143398925043845
3938,Madagascar,MDG,2029,0.22143398925043845
3939,Madagascar,MDG,2030,0.22143398925043845
3940,Madagascar,MDG,2031,0.22143398925043845
3941,Madagascar,MDG,2032,0.22143398925043845
3942,Madagascar,MDG,2033,0.22143398925043845
3943,Madagascar,MDG,2034,0.22143398925043845
3944,Madagascar,MDG,2035,0.22143398925043845
3945,Madagascar,MDG,2036,0.22143398925043845
3946,Madagascar,MDG,2037,0.22143398925043845
3947,Madagascar,MDG,2038,0.22143398925043845
3948,Madagascar,MDG,2039,0.22143398925043845
3949,Madagascar,MDG,2040,0.22143398925043845
3950,Madagascar,MDG,2041,0.22143398925043845
3951,Madagascar,MDG,2042,0.22143398925043845
3952,Madagascar,MDG,2043,0.22143398925043845
3953,Madagascar,MDG,2044,0.22143398925043845
3954,Madagascar,MDG,2045,0.22143398925043845
3955,Madagascar,MDG,2046,0.22143398925043845
3956,Madagascar,MDG,2047,0.22143398925043845
3957,Madagascar,MDG,2048,0.22143398925043845
3958,Madagascar,MDG,2049,0.22143398925043845
3959,Madagascar,MDG,2050,0.22143398925043845
3969,Malawi,MWI,2020,0.22143398925043845
3970,Malawi,MWI,2021,0.22143398925043845
3971,Malawi,MWI,2022,0.22143398925043845
3972,Malawi,MWI,2023,0.22143398925043845
3973,Malawi,MWI,2024,0.22143398925043845
3974,Malawi,MWI,2025,0.22143398925043845
3975,Malawi,MWI,2026,0.22143398925043845
3976,Malawi,MWI,2027,0.22143398925043845
3977,Malawi,MWI,2028,0.22143398925043845
3978,Malawi,MWI,2029,0.22143398925043845
3979,Malawi,MWI,2030,0.22143398925043845
3980,Malawi,MWI,2031,0.22143398925043845
3981,Malawi,MWI,2032,0.22143398925043845
3982,Malawi,MWI,2033,0.22143398925043845
3983,Malawi,MWI,2034,0.22143398925043845
3984,Malawi,MWI,2035,0.22143398925043845
3985,Malawi,MWI,2036,0.22143398925043845
3986,Malawi,MWI,2037,0.22143398925043845
3987,Malawi,MWI,2038,0.22143398925043845
3988,Malawi,MWI,2039,0.22143398925043845
3989,Malawi,MWI,2040,0.22143398925043845
3990,Malawi,MWI,2041,0.22143398925043845
3991,Malawi,MWI,2042,0.22143398925043845
3992,Malawi,MWI,2043,0.22143398925043845
3993,Malawi,MWI,2044,0.22143398925043845
3994,Malawi,MWI,2045,0.22143398925043845
3995,Malawi,MWI,2046,0.22143398925043845
3996,Malawi,MWI,2047,0.22143398925043845
3997,Malawi,MWI,2048,0.22143398925043845
3998,Malawi,MWI,2049,0.22143398925043845
3999,Malawi,MWI,2050,0.22143398925043845
4009,Malaysia,MYS,2020,0.22143398925043845
4010,Malaysia,MYS,2021,0.22143398925043845
4011,Malaysia,MYS,2022,0.22143398925043845
4012,Malaysia,MYS,2023,0.22143398925043845
4013,Malaysia,MYS,2024,0.22143398925043845
4014,Malaysia,MYS,2025,0.22143398925043845
4015,Malaysia,MYS,2026,0.22143398925043845
4016,Malaysia,MYS,2027,0.22143398925043845
4017,Malaysia,MYS,2028,0.22143398925043845
4018,Malaysia,MYS,2029,0.22143398925043845
4019,Malaysia,MYS,2030,0.22143398925043845
4020,Malaysia,MYS,2031,0.22143398925043845
4021,Malaysia,MYS,2032,0.22143398925043845
4022,Malaysia,MYS,2033,0.22143398925043845
4023,Malaysia,MYS,2034,0.22143398925043845
4024,Malaysia,MYS,2035,0.22143398925043845
4025,Malaysia,MYS,2036,0.22143398925043845
4026,Malaysia,MYS,2037,0.22143398925043845
4027,Malaysia,MYS,2038,0.22143398925043845
4028,Malaysia,MYS,2039,0.22143398925043845
4029,Malaysia,MYS,2040,0.22143398925043845
4030,Malaysia,MYS,2041,0.22143398925043845
4031,Malaysia,MYS,2042,0.22143398925043845
4032,Malaysia,MYS,2043,0.22143398925043845
4033,Malaysia,MYS,2044,0.22143398925043845
4034,Malaysia,MYS,2045,0.22143398925043845
4035,Malaysia,MYS,2046,0.22143398925043845
4036,Malaysia,MYS,2047,0.22143398925043845
4037,Malaysia,MYS,2048,0.22143398925043845
4038,Malaysia,MYS,2049,0.22143398925043845
4039,Malaysia,MYS,2050,0.22143398925043845
4049,Maldives,MDV,2020,0.22143398925043845
4050,Maldives,MDV,2021,0.22143398925043845
4051,Maldives,MDV,2022,0.22143398925043845
4052,Maldives,MDV,2023,0.22143398925043845
4053,Maldives,MDV,2024,0.22143398925043845
4054,Maldives,MDV,2025,0.22143398925043845
4055,Maldives,MDV,2026,0.22143398925043845
4056,Maldives,MDV,2027,0.22143398925043845
4057,Maldives,MDV,2028,0.22143398925043845
4058,Maldives,MDV,2029,0.22143398925043845
4059,Maldives,MDV,2030,0.22143398925043845
4060,Maldives,MDV,2031,0.22143398925043845
4061,Maldives,MDV,2032,0.22143398925043845
4062,Maldives,MDV,2033,0.22143398925043845
4063,Maldives,MDV,2034,0.22143398925043845
4064,Maldives,MDV,2035,0.22143398925043845
4065,Maldives,MDV,2036,0.22143398925043845
4066,Maldives,MDV,2037,0.22143398925043845
4067,Maldives,MDV,2038,0.22143398925043845
4068,Maldives,MDV,2039,0.22143398925043845
4069,Maldives,MDV,2040,0.22143398925043845
4070,Maldives,MDV,2041,0.22143398925043845
4071,Maldives,MDV,2042,0.22143398925043845
4072,Maldives,MDV,2043,0.22143398925043845
4073,Maldives,MDV,2044,0.22143398925043845
4074,Maldives,MDV,2045,0.22143398925043845
4075,Maldives,MDV,2046,0.22143398925043845
4076,Maldives,MDV,2047,0.22143398925043845
4077,Maldives,MDV,2048,0.22143398925043845
4078,Maldives,MDV,2049,0.22143398925043845
4079,Maldives,MDV,2050,0.22143398925043845
4089,Mali,MLI,2020,0.22143398925043845
4090,Mali,MLI,2021,0.22143398925043845
4091,Mali,MLI,2022,0.22143398925043845
4092,Mali,MLI,2023,0.22143398925043845
4093,Mali,MLI,2024,0.22143398925043845
4094,Mali,MLI,2025,0.22143398925043845
4095,Mali,MLI,2026,0.22143398925043845
4096,Mali,MLI,2027,0.22143398925043845
4097,Mali,MLI,2028,0.22143398925043845
4098,Mali,MLI,2029,0.22143398925043845
4099,Mali,MLI,2030,0.22143398925043845
4100,Mali,MLI,2031,0.22143398925043845
4101,Mali,MLI,2032,0.22143398925043845
4102,Mali,MLI,2033,0.22143398925043845
4103,Mali,MLI,2034,0.22143398925043845
4104,Mali,MLI,2035,0.22143398925043845
4105,Mali,MLI,2036,0.22143398925043845
4106,Mali,MLI,2037,0.22143398925043845
4107,Mali,MLI,2038,0.22143398925043845
4108,Mali,MLI,2039,0.22143398925043845
4109,Mali,MLI,2040,0.22143398925043845
4110,Mali,MLI,2041,0.22143398925043845
4111,Mali,MLI,2042,0.22143398925043845
4112,Mali,MLI,2043,0.22143398925043845
4113,Mali,MLI,2044,0.22143398925043845
4114,Mali,MLI,2045,0.22143398925043845
4115,Mali,MLI,2046,0.22143398925043845
4116,Mali,MLI,2047,0.22143398925043845
4117,Mali,MLI,2048,0.22143398925043845
4118,Mali,MLI,2049,0.22143398925043845
4119,Mali,MLI,2050,0.22143398925043845
4129,Malta,MLT,2020,0.0
4130,Malta,MLT,2021,0.0
4131,Malta,MLT,2022,0.0
4132,Malta,MLT,2023,0.0
4133,Malta,MLT,2024,0.0
4134,Malta,MLT,2025,0.0
4135,Malta,MLT,2026,0.0
4136,Malta,MLT,2027,0.0
4137,Malta,MLT,2028,0.0
4138,Malta,MLT,2029,0.0
4139,Malta,MLT,2030,0.0
4140,Malta,MLT,2031,0.0
4141,Malta,MLT,2032,0.0
4142,Malta,MLT,2033,0.0
4143,Malta,MLT,2034,0.0
4144,Malta,MLT,2035,0.0
4145,Malta,MLT,2036,0.0
4146,Malta,MLT,2037,0.0
4147,Malta,MLT,2038,0.0
4148,Malta,MLT,2039,0.0
4149,Malta,MLT,2040,0.0
4150,Malta,MLT,2041,0.0
4151,Malta,MLT,2042,0.0
4152,Malta,MLT,2043,0.0
4153,Malta,MLT,2044,0.0
4154,Malta,MLT,2045,0.0
4155,Malta,MLT,2046,0.0
4156,Malta,MLT,2047,0.0
4157,Malta,MLT,2048,0.0
4158,Malta,MLT,2049,0.0
4159,Malta,MLT,2050,0.0
4169,Mauritania,MRT,2020,0.22143398925043845
4170,Mauritania,MRT,2021,0.22143398925043845
4171,Mauritania,MRT,2022,0.22143398925043845
4172,Mauritania,MRT,2023,0.22143398925043845
4173,Mauritania,MRT,2024,0.22143398925043845
4174,Mauritania,MRT,2025,0.22143398925043845
4175,Mauritania,MRT,2026,0.22143398925043845
4176,Mauritania,MRT,2027,0.22143398925043845
4177,Mauritania,MRT,2028,0.22143398925043845
4178,Mauritania,MRT,2029,0.22143398925043845
4179,Mauritania,MRT,2030,0.22143398925043845
4180,Mauritania,MRT,2031,0.22143398925043845
4181,Mauritania,MRT,2032,0.22143398925043845
4182,Mauritania,MRT,2033,0.22143398925043845
4183,Mauritania,MRT,2034,0.22143398925043845
4184,Mauritania,MRT,2035,0.22143398925043845
4185,Mauritania,MRT,2036,0.22143398925043845
4186,Mauritania,MRT,2037,0.22143398925043845
4187,Mauritania,MRT,2038,0.22143398925043845
4188,Mauritania,MRT,2039,0.22143398925043845
4189,Mauritania,MRT,2040,0.22143398925043845
4190,Mauritania,MRT,2041,0.22143398925043845
4191,Mauritania,MRT,2042,0.22143398925043845
4192,Mauritania,MRT,2043,0.22143398925043845
4193,Mauritania,MRT,2044,0.22143398925043845
4194,Mauritania,MRT,2045,0.22143398925043845
4195,Mauritania,MRT,2046,0.22143398925043845
4196,Mauritania,MRT,2047,0.22143398925043845
4197,Mauritania,MRT,2048,0.22143398925043845
4198,Mauritania,MRT,2049,0.22143398925043845
4199,Mauritania,MRT,2050,0.22143398925043845
4209,Mauritius,MUS,2020,0.22143398925043845
4210,Mauritius,MUS,2021,0.22143398925043845
4211,Mauritius,MUS,2022,0.22143398925043845
4212,Mauritius,MUS,2023,0.22143398925043845
4213,Mauritius,MUS,2024,0.22143398925043845
4214,Mauritius,MUS,2025,0.22143398925043845
4215,Mauritius,MUS,2026,0.22143398925043845
4216,Mauritius,MUS,2027,0.22143398925043845
4217,Mauritius,MUS,2028,0.22143398925043845
4218,Mauritius,MUS,2029,0.22143398925043845
4219,Mauritius,MUS,2030,0.22143398925043845
4220,Mauritius,MUS,2031,0.22143398925043845
4221,Mauritius,MUS,2032,0.22143398925043845
4222,Mauritius,MUS,2033,0.22143398925043845
4223,Mauritius,MUS,2034,0.22143398925043845
4224,Mauritius,MUS,2035,0.22143398925043845
4225,Mauritius,MUS,2036,0.22143398925043845
4226,Mauritius,MUS,2037,0.22143398925043845
4227,Mauritius,MUS,2038,0.22143398925043845
4228,Mauritius,MUS,2039,0.22143398925043845
4229,Mauritius,MUS,2040,0.22143398925043845
4230,Mauritius,MUS,2041,0.22143398925043845
4231,Mauritius,MUS,2042,0.22143398925043845
4232,Mauritius,MUS,2043,0.22143398925043845
4233,Mauritius,MUS,2044,0.22143398925043845
4234,Mauritius,MUS,2045,0.22143398925043845
4235,Mauritius,MUS,2046,0.22143398925043845
4236,Mauritius,MUS,2047,0.22143398925043845
4237,Mauritius,MUS,2048,0.22143398925043845
4238,Mauritius,MUS,2049,0.22143398925043845
4239,Mauritius,MUS,2050,0.22143398925043845
4249,Mexico,MEX,2020,0.0
4250,Mexico,MEX,2021,0.0
4251,Mexico,MEX,2022,0.0
4252,Mexico,MEX,2023,0.0
4253,Mexico,MEX,2024,0.0
4254,Mexico,MEX,2025,0.0
4255,Mexico,MEX,2026,0.0
4256,Mexico,MEX,2027,0.0
4257,Mexico,MEX,2028,0.0
4258,Mexico,MEX,2029,0.0
4259,Mexico,MEX,2030,0.0
4260,Mexico,MEX,2031,0.0
4261,Mexico,MEX,2032,0.0
4262,Mexico,MEX,2033,0.0
4263,Mexico,MEX,2034,0.0
4264,Mexico,MEX,2035,0.0
4265,Mexico,MEX,2036,0.0
4266,Mexico,MEX,2037,0.0
4267,Mexico,MEX,2038,0.0
4268,Mexico,MEX,2039,0.0
4269,Mexico,MEX,2040,0.0
4270,Mexico,MEX,2041,0.0
4271,Mexico,MEX,2042,0.0
4272,Mexico,MEX,2043,0.0
4273,Mexico,MEX,2044,0.0
4274,Mexico,MEX,2045,0.0
4275,Mexico,MEX,2046,0.0
4276,Mexico,MEX,2047,0.0
4277,Mexico,MEX,2048,0.0
4278,Mexico,MEX,2049,0.0
4279,Mexico,MEX,2050,0.0
4289,Moldova,MDA,2020,0.22143398925043845
4290,Moldova,MDA,2021,0.22143398925043845
4291,Moldova,MDA,2022,0.22143398925043845
4292,Moldova,MDA,2023,0.22143398925043845
4293,Moldova,MDA,2024,0.22143398925043845
4294,Moldova,MDA,2025,0.22143398925043845
4295,Moldova,MDA,2026,0.22143398925043845
4296,Moldova,MDA,2027,0.22143398925043845
4297,Moldova,MDA,2028,0.22143398925043845
4298,Moldova,MDA,2029,0.22143398925043845
4299,Moldova,MDA,2030,0.22143398925043845
4300,Moldova,MDA,2031,0.22143398925043845
4301,Moldova,MDA,2032,0.22143398925043845
4302,Moldova,MDA,2033,0.22143398925043845
4303,Moldova,MDA,2034,0.22143398925043845
4304,Moldova,MDA,2035,0.22143398925043845
4305,Moldova,MDA,2036,0.22143398925043845
4306,Moldova,MDA,2037,0.22143398925043845
4307,Moldova,MDA,2038,0.22143398925043845
4308,Moldova,MDA,2039,0.22143398925043845
4309,Moldova,MDA,2040,0.22143398925043845
4310,Moldova,MDA,2041,0.22143398925043845
4311,Moldova,MDA,2042,0.22143398925043845
4312,Moldova,MDA,2043,0.22143398925043845
4313,Moldova,MDA,2044,0.22143398925043845
4314,Moldova,MDA,2045,0.22143398925043845
4315,Moldova,MDA,2046,0.22143398925043845
4316,Moldova,MDA,2047,0.22143398925043845
4317,Moldova,MDA,2048,0.22143398925043845
4318,Moldova,MDA,2049,0.22143398925043845
4319,Moldova,MDA,2050,0.22143398925043845
4329,Mongolia,MNG,2020,0.22143398925043845
4330,Mongolia,MNG,2021,0.22143398925043845
4331,Mongolia,MNG,2022,0.22143398925043845
4332,Mongolia,MNG,2023,0.22143398925043845
4333,Mongolia,MNG,2024,0.22143398925043845
4334,Mongolia,MNG,2025,0.22143398925043845
4335,Mongolia,MNG,2026,0.22143398925043845
4336,Mongolia,MNG,2027,0.22143398925043845
4337,Mongolia,MNG,2028,0.22143398925043845
4338,Mongolia,MNG,2029,0.22143398925043845
4339,Mongolia,MNG,2030,0.22143398925043845
4340,Mongolia,MNG,2031,0.22143398925043845
4341,Mongolia,MNG,2032,0.22143398925043845
4342,Mongolia,MNG,2033,0.22143398925043845
4343,Mongolia,MNG,2034,0.22143398925043845
4344,Mongolia,MNG,2035,0.22143398925043845
4345,Mongolia,MNG,2036,0.22143398925043845
4346,Mongolia,MNG,2037,0.22143398925043845
4347,Mongolia,MNG,2038,0.22143398925043845
4348,Mongolia,MNG,2039,0.22143398925043845
4349,Mongolia,MNG,2040,0.22143398925043845
4350,Mongolia,MNG,2041,0.22143398925043845
4351,Mongolia,MNG,2042,0.22143398925043845
4352,Mongolia,MNG,2043,0.22143398925043845
4353,Mongolia,MNG,2044,0.22143398925043845
4354,Mongolia,MNG,2045,0.22143398925043845
4355,Mongolia,MNG,2046,0.22143398925043845
4356,Mongolia,MNG,2047,0.22143398925043845
4357,Mongolia,MNG,2048,0.22143398925043845
4358,Mongolia,MNG,2049,0.22143398925043845
4359,Mongolia,MNG,2050,0.22143398925043845
4369,Montenegro,MNE,2020,0.22143398925043845
4370,Montenegro,MNE,2021,0.22143398925043845
4371,Montenegro,MNE,2022,0.22143398925043845
4372,Montenegro,MNE,2023,0.22143398925043845
4373,Montenegro,MNE,2024,0.22143398925043845
4374,Montenegro,MNE,2025,0.22143398925043845
4375,Montenegro,MNE,2026,0.22143398925043845
4376,Montenegro,MNE,2027,0.22143398925043845
4377,Montenegro,MNE,2028,0.22143398925043845
4378,Montenegro,MNE,2029,0.22143398925043845
4379,Montenegro,MNE,2030,0.22143398925043845
4380,Montenegro,MNE,2031,0.22143398925043845
4381,Montenegro,MNE,2032,0.22143398925043845
4382,Montenegro,MNE,2033,0.22143398925043845
4383,Montenegro,MNE,2034,0.22143398925043845
4384,Montenegro,MNE,2035,0.22143398925043845
4385,Montenegro,MNE,2036,0.22143398925043845
4386,Montenegro,MNE,2037,0.22143398925043845
4387,Montenegro,MNE,2038,0.22143398925043845
4388,Montenegro,MNE,2039,0.22143398925043845
4389,Montenegro,MNE,2040,0.22143398925043845
4390,Montenegro,MNE,2041,0.22143398925043845
4391,Montenegro,MNE,2042,0.22143398925043845
4392,Montenegro,MNE,2043,0.22143398925043845
4393,Montenegro,MNE,2044,0.22143398925043845
4394,Montenegro,MNE,2045,0.22143398925043845
4395,Montenegro,MNE,2046,0.22143398925043845
4396,Montenegro,MNE,2047,0.22143398925043845
4397,Montenegro,MNE,2048,0.22143398925043845
4398,Montenegro,MNE,2049,0.22143398925043845
4399,Montenegro,MNE,2050,0.22143398925043845
4409,Morocco,MAR,2020,0.0
4410,Morocco,MAR,2021,0.0
4411,Morocco,MAR,2022,0.0
4412,Morocco,MAR,2023,0.0
4413,Morocco,MAR,2024,0.0
4414,Morocco,MAR,2025,0.0
4415,Morocco,MAR,2026,0.0
4416,Morocco,MAR,2027,0.0
4417,Morocco,MAR,2028,0.0
4418,Morocco,MAR,2029,0.0
4419,Morocco,MAR,2030,0.0
