"iso_code3","frac_waso_initial_composition_mun_wood","Year"
"GUY",0.025,2010
"GUY",0.025,2011
"GUY",0.025,2012
"GUY",0.025,2013
"GUY",0.025,2014
"GUY",0.025,2015
"GUY",0.025,2016
"GUY",0.025,2017
"GUY",0.025,2018
"GUY",0.025,2019
"GUY",0.025,2020
"HKG",0.03,2010
"HKG",0.03,2011
"HKG",0.03,2012
"HKG",0.03,2013
"HKG",0.03,2014
"HKG",0.03,2015
"HKG",0.03,2016
"HKG",0.03,2017
"HKG",0.03,2018
"HKG",0.03,2019
"HKG",0.03,2020
"HND",0.0316613743182545,2010
"HND",0.0316613743182545,2011
"HND",0.0316613743182545,2012
"HND",0.0316613743182545,2013
"HND",0.0316613743182545,2014
"HND",0.0316613743182545,2015
"HND",0.0316613743182545,2016
"HND",0.0316613743182545,2017
"HND",0.0316613743182545,2018
"HND",0.0316613743182545,2019
"HND",0.0316613743182545,2020
"HRV",0.046210727258733,2010
"HRV",0.046210727258733,2011
"HRV",0.046210727258733,2012
"HRV",0.046210727258733,2013
"HRV",0.046210727258733,2014
"HRV",0.046210727258733,2015
"HRV",0.046210727258733,2016
"HRV",0.046210727258733,2017
"HRV",0.046210727258733,2018
"HRV",0.046210727258733,2019
"HRV",0.046210727258733,2020
"HTI",0.01,2010
"HTI",0.01,2011
"HTI",0.01,2012
"HTI",0.01,2013
"HTI",0.01,2014
"HTI",0.01,2015
"HTI",0.01,2016
"HTI",0.01,2017
"HTI",0.01,2018
"HTI",0.01,2019
"HTI",0.01,2020
"HUN",0.0484466483477941,2010
"HUN",0.0484466483477941,2011
"HUN",0.0484466483477941,2012
"HUN",0.0484466483477941,2013
"HUN",0.0484466483477941,2014
"HUN",0.0484466483477941,2015
"HUN",0.0484466483477941,2016
"HUN",0.0484466483477941,2017
"HUN",0.0484466483477941,2018
"HUN",0.0484466483477941,2019
"HUN",0.0484466483477941,2020
"IDN",0.0297219736867137,2010
"IDN",0.0297219736867137,2011
"IDN",0.0297219736867137,2012
"IDN",0.0297219736867137,2013
"IDN",0.0297219736867137,2014
"IDN",0.0297219736867137,2015
"IDN",0.0297219736867137,2016
"IDN",0.0297219736867137,2017
"IDN",0.0297219736867137,2018
"IDN",0.0297219736867137,2019
"IDN",0.0297219736867137,2020
"IMN",0.0557698855409104,2010
"IMN",0.0557698855409104,2011
"IMN",0.0557698855409104,2012
"IMN",0.0557698855409104,2013
"IMN",0.0557698855409104,2014
"IMN",0.0557698855409104,2015
"IMN",0.0557698855409104,2016
"IMN",0.0557698855409104,2017
"IMN",0.0557698855409104,2018
"IMN",0.0557698855409104,2019
"IMN",0.0557698855409104,2020
"IND",0.00512104646564508,2010
"IND",0.00512104646564508,2011
"IND",0.00512104646564508,2012
"IND",0.00512104646564508,2013
"IND",0.00512104646564508,2014
"IND",0.00512104646564508,2015
"IND",0.00512104646564508,2016
"IND",0.00512104646564508,2017
"IND",0.00512104646564508,2018
"IND",0.00512104646564508,2019
"IND",0.00512104646564508,2020
"IRL",0.019,2010
"IRL",0.019,2011
"IRL",0.019,2012
"IRL",0.019,2013
"IRL",0.019,2014
"IRL",0.019,2015
"IRL",0.019,2016
"IRL",0.019,2017
"IRL",0.019,2018
"IRL",0.019,2019
"IRL",0.019,2020
"IRN",0.013,2010
"IRN",0.013,2011
"IRN",0.013,2012
"IRN",0.013,2013
"IRN",0.013,2014
"IRN",0.013,2015
"IRN",0.013,2016
"IRN",0.013,2017
"IRN",0.013,2018
"IRN",0.013,2019
"IRN",0.013,2020
"IRQ",0.0085,2010
"IRQ",0.0085,2011
"IRQ",0.0085,2012
"IRQ",0.0085,2013
"IRQ",0.0085,2014
"IRQ",0.0085,2015
"IRQ",0.0085,2016
"IRQ",0.0085,2017
"IRQ",0.0085,2018
"IRQ",0.0085,2019
"IRQ",0.0085,2020
"ISL",0.29,2010
"ISL",0.29,2011
"ISL",0.29,2012
"ISL",0.29,2013
"ISL",0.29,2014
"ISL",0.29,2015
"ISL",0.29,2016
"ISL",0.29,2017
"ISL",0.29,2018
"ISL",0.29,2019
"ISL",0.29,2020
"ISR",0.0515846403356989,2010
"ISR",0.0515846403356989,2011
"ISR",0.0515846403356989,2012
"ISR",0.0515846403356989,2013
"ISR",0.0515846403356989,2014
"ISR",0.0515846403356989,2015
"ISR",0.0515846403356989,2016
"ISR",0.0515846403356989,2017
"ISR",0.0515846403356989,2018
"ISR",0.0515846403356989,2019
"ISR",0.0515846403356989,2020
"ITA",0.038,2010
"ITA",0.038,2011
"ITA",0.038,2012
"ITA",0.038,2013
"ITA",0.038,2014
"ITA",0.038,2015
"ITA",0.038,2016
"ITA",0.038,2017
"ITA",0.038,2018
"ITA",0.038,2019
"ITA",0.038,2020
"JAM",0.0053,2010
"JAM",0.0053,2011
"JAM",0.0053,2012
"JAM",0.0053,2013
"JAM",0.0053,2014
"JAM",0.0053,2015
"JAM",0.0053,2016
"JAM",0.0053,2017
"JAM",0.0053,2018
"JAM",0.0053,2019
"JAM",0.0053,2020
"JOR",0.0347689209384388,2010
"JOR",0.0347689209384388,2011
"JOR",0.0347689209384388,2012
"JOR",0.0347689209384388,2013
"JOR",0.0347689209384388,2014
"JOR",0.0347689209384388,2015
"JOR",0.0347689209384388,2016
"JOR",0.0347689209384388,2017
"JOR",0.0347689209384388,2018
"JOR",0.0347689209384388,2019
"JOR",0.0347689209384388,2020
"JPN",0.04,2010
"JPN",0.04,2011
"JPN",0.04,2012
"JPN",0.04,2013
"JPN",0.04,2014
"JPN",0.04,2015
"JPN",0.04,2016
"JPN",0.04,2017
"JPN",0.04,2018
"JPN",0.04,2019
"JPN",0.04,2020
"KAZ",0.025,2010
"KAZ",0.025,2011
"KAZ",0.025,2012
"KAZ",0.025,2013
"KAZ",0.025,2014
"KAZ",0.025,2015
"KAZ",0.025,2016
"KAZ",0.025,2017
"KAZ",0.025,2018
"KAZ",0.025,2019
"KAZ",0.025,2020
"KEN",0.0297346900366309,2010
"KEN",0.0297346900366309,2011
"KEN",0.0297346900366309,2012
"KEN",0.0297346900366309,2013
"KEN",0.0297346900366309,2014
"KEN",0.0297346900366309,2015
"KEN",0.0297346900366309,2016
"KEN",0.0297346900366309,2017
"KEN",0.0297346900366309,2018
"KEN",0.0297346900366309,2019
"KEN",0.0297346900366309,2020
"KGZ",0.0313612815402047,2010
"KGZ",0.0313612815402047,2011
"KGZ",0.0313612815402047,2012
"KGZ",0.0313612815402047,2013
"KGZ",0.0313612815402047,2014
"KGZ",0.0313612815402047,2015
"KGZ",0.0313612815402047,2016
"KGZ",0.0313612815402047,2017
"KGZ",0.0313612815402047,2018
"KGZ",0.0313612815402047,2019
"KGZ",0.0313612815402047,2020
"KHM",0.058,2010
"KHM",0.058,2011
"KHM",0.058,2012
"KHM",0.058,2013
"KHM",0.058,2014
"KHM",0.058,2015
"KHM",0.058,2016
"KHM",0.058,2017
"KHM",0.058,2018
"KHM",0.058,2019
"KHM",0.058,2020
"KIR",0.0299042373681021,2010
"KIR",0.0299042373681021,2011
"KIR",0.0299042373681021,2012
"KIR",0.0299042373681021,2013
"KIR",0.0299042373681021,2014
"KIR",0.0299042373681021,2015
"KIR",0.0299042373681021,2016
"KIR",0.0299042373681021,2017
"KIR",0.0299042373681021,2018
"KIR",0.0299042373681021,2019
"KIR",0.0299042373681021,2020
"KNA",0.0442822132391766,2010
"KNA",0.0442822132391766,2011
"KNA",0.0442822132391766,2012
"KNA",0.0442822132391766,2013
"KNA",0.0442822132391766,2014
"KNA",0.0442822132391766,2015
"KNA",0.0442822132391766,2016
"KNA",0.0442822132391766,2017
"KNA",0.0442822132391766,2018
"KNA",0.0442822132391766,2019
"KNA",0.0442822132391766,2020
"KOR",0.0534323307491881,2010
"KOR",0.0534323307491881,2011
"KOR",0.0534323307491881,2012
"KOR",0.0534323307491881,2013
"KOR",0.0534323307491881,2014
"KOR",0.0534323307491881,2015
"KOR",0.0534323307491881,2016
"KOR",0.0534323307491881,2017
"KOR",0.0534323307491881,2018
"KOR",0.0534323307491881,2019
"KOR",0.0534323307491881,2020
"KWT",0.01,2010
"KWT",0.01,2011
"KWT",0.01,2012
"KWT",0.01,2013
"KWT",0.01,2014
"KWT",0.01,2015
"KWT",0.01,2016
"KWT",0.01,2017
"KWT",0.01,2018
"KWT",0.01,2019
"KWT",0.01,2020
"LAO",0.382,2010
"LAO",0.382,2011
"LAO",0.382,2012
"LAO",0.382,2013
"LAO",0.382,2014
"LAO",0.382,2015
"LAO",0.382,2016
"LAO",0.382,2017
"LAO",0.382,2018
"LAO",0.382,2019
"LAO",0.382,2020
"LBN",0.038866192483927,2010
"LBN",0.038866192483927,2011
"LBN",0.038866192483927,2012
"LBN",0.038866192483927,2013
"LBN",0.038866192483927,2014
"LBN",0.038866192483927,2015
"LBN",0.038866192483927,2016
"LBN",0.038866192483927,2017
"LBN",0.038866192483927,2018
"LBN",0.038866192483927,2019
"LBN",0.038866192483927,2020
"LBR",0.0292704468514536,2010
"LBR",0.0292704468514536,2011
"LBR",0.0292704468514536,2012
"LBR",0.0292704468514536,2013
"LBR",0.0292704468514536,2014
"LBR",0.0292704468514536,2015
"LBR",0.0292704468514536,2016
"LBR",0.0292704468514536,2017
"LBR",0.0292704468514536,2018
"LBR",0.0292704468514536,2019
"LBR",0.0292704468514536,2020
"LBY",0.025,2010
"LBY",0.025,2011
"LBY",0.025,2012
"LBY",0.025,2013
"LBY",0.025,2014
"LBY",0.025,2015
"LBY",0.025,2016
"LBY",0.025,2017
"LBY",0.025,2018
"LBY",0.025,2019
"LBY",0.025,2020
"LCA",0.0371655836576607,2010
"LCA",0.0371655836576607,2011
"LCA",0.0371655836576607,2012
"LCA",0.0371655836576607,2013
"LCA",0.0371655836576607,2014
"LCA",0.0371655836576607,2015
"LCA",0.0371655836576607,2016
"LCA",0.0371655836576607,2017
"LCA",0.0371655836576607,2018
"LCA",0.0371655836576607,2019
"LCA",0.0371655836576607,2020
"LIE",0.0567099523096089,2010
"LIE",0.0567099523096089,2011
"LIE",0.0567099523096089,2012
"LIE",0.0567099523096089,2013
"LIE",0.0567099523096089,2014
"LIE",0.0567099523096089,2015
"LIE",0.0567099523096089,2016
"LIE",0.0567099523096089,2017
"LIE",0.0567099523096089,2018
"LIE",0.0567099523096089,2019
"LIE",0.0567099523096089,2020
"LKA",0.06,2010
"LKA",0.06,2011
"LKA",0.06,2012
"LKA",0.06,2013
"LKA",0.06,2014
"LKA",0.06,2015
"LKA",0.06,2016
"LKA",0.06,2017
"LKA",0.06,2018
"LKA",0.06,2019
"LKA",0.06,2020
"LSO",0.0296995580119977,2010
"LSO",0.0296995580119977,2011
"LSO",0.0296995580119977,2012
"LSO",0.0296995580119977,2013
"LSO",0.0296995580119977,2014
"LSO",0.0296995580119977,2015
"LSO",0.0296995580119977,2016
"LSO",0.0296995580119977,2017
"LSO",0.0296995580119977,2018
"LSO",0.0296995580119977,2019
"LSO",0.0296995580119977,2020
"LTU",0.006,2010
"LTU",0.006,2011
"LTU",0.006,2012
"LTU",0.006,2013
"LTU",0.006,2014
"LTU",0.006,2015
"LTU",0.006,2016
"LTU",0.006,2017
"LTU",0.006,2018
"LTU",0.006,2019
"LTU",0.006,2020
"LUX",0.0989885065672095,2010
"LUX",0.0989885065672095,2011
"LUX",0.0989885065672095,2012
"LUX",0.0989885065672095,2013
"LUX",0.0989885065672095,2014
"LUX",0.0989885065672095,2015
"LUX",0.0989885065672095,2016
"LUX",0.0989885065672095,2017
"LUX",0.0989885065672095,2018
"LUX",0.0989885065672095,2019
"LUX",0.0989885065672095,2020
"LVA",0.024,2010
"LVA",0.024,2011
"LVA",0.024,2012
"LVA",0.024,2013
"LVA",0.024,2014
"LVA",0.024,2015
"LVA",0.024,2016
"LVA",0.024,2017
"LVA",0.024,2018
"LVA",0.024,2019
"LVA",0.024,2020
"MAC",0.223,2010
"MAC",0.223,2011
"MAC",0.223,2012
"MAC",0.223,2013
"MAC",0.223,2014
"MAC",0.223,2015
"MAC",0.223,2016
"MAC",0.223,2017
"MAC",0.223,2018
"MAC",0.223,2019
"MAC",0.223,2020
"MAF",0.0472521288400744,2010
"MAF",0.0472521288400744,2011
"MAF",0.0472521288400744,2012
"MAF",0.0472521288400744,2013
"MAF",0.0472521288400744,2014
"MAF",0.0472521288400744,2015
"MAF",0.0472521288400744,2016
"MAF",0.0472521288400744,2017
"MAF",0.0472521288400744,2018
"MAF",0.0472521288400744,2019
"MAF",0.0472521288400744,2020
"MAR",0.032087500219752,2010
"MAR",0.032087500219752,2011
"MAR",0.032087500219752,2012
"MAR",0.032087500219752,2013
"MAR",0.032087500219752,2014
"MAR",0.032087500219752,2015
"MAR",0.032087500219752,2016
"MAR",0.032087500219752,2017
"MAR",0.032087500219752,2018
"MAR",0.032087500219752,2019
"MAR",0.032087500219752,2020
"MCO",0.0554675441223798,2010
"MCO",0.0554675441223798,2011
"MCO",0.0554675441223798,2012
"MCO",0.0554675441223798,2013
"MCO",0.0554675441223798,2014
"MCO",0.0554675441223798,2015
"MCO",0.0554675441223798,2016
"MCO",0.0554675441223798,2017
"MCO",0.0554675441223798,2018
"MCO",0.0554675441223798,2019
"MCO",0.0554675441223798,2020
"MDA",0.0348350992089551,2010
"MDA",0.0348350992089551,2011
"MDA",0.0348350992089551,2012
"MDA",0.0348350992089551,2013
"MDA",0.0348350992089551,2014
"MDA",0.0348350992089551,2015
"MDA",0.0348350992089551,2016
"MDA",0.0348350992089551,2017
"MDA",0.0348350992089551,2018
"MDA",0.0348350992089551,2019
"MDA",0.0348350992089551,2020
"MDG",0.0289805624969713,2010
"MDG",0.0289805624969713,2011
"MDG",0.0289805624969713,2012
"MDG",0.0289805624969713,2013
"MDG",0.0289805624969713,2014
"MDG",0.0289805624969713,2015
"MDG",0.0289805624969713,2016
"MDG",0.0289805624969713,2017
"MDG",0.0289805624969713,2018
"MDG",0.0289805624969713,2019
"MDG",0.0289805624969713,2020
"MDV",0.0391673940757919,2010
"MDV",0.0391673940757919,2011
"MDV",0.0391673940757919,2012
"MDV",0.0391673940757919,2013
"MDV",0.0391673940757919,2014
"MDV",0.0391673940757919,2015
"MDV",0.0391673940757919,2016
"MDV",0.0391673940757919,2017
"MDV",0.0391673940757919,2018
"MDV",0.0391673940757919,2019
"MDV",0.0391673940757919,2020
"MEX",0.0378874318688106,2010
"MEX",0.0378874318688106,2011
"MEX",0.0378874318688106,2012
"MEX",0.0378874318688106,2013
"MEX",0.0378874318688106,2014
"MEX",0.0378874318688106,2015
"MEX",0.0378874318688106,2016
"MEX",0.0378874318688106,2017
"MEX",0.0378874318688106,2018
"MEX",0.0378874318688106,2019
"MEX",0.0378874318688106,2020
"MHL",0.0307557307280232,2010
"MHL",0.0307557307280232,2011
"MHL",0.0307557307280232,2012
"MHL",0.0307557307280232,2013
"MHL",0.0307557307280232,2014
"MHL",0.0307557307280232,2015
"MHL",0.0307557307280232,2016
"MHL",0.0307557307280232,2017
"MHL",0.0307557307280232,2018
"MHL",0.0307557307280232,2019
"MHL",0.0307557307280232,2020
"MKD",0.007,2010
"MKD",0.007,2011
"MKD",0.007,2012
"MKD",0.007,2013
"MKD",0.007,2014
"MKD",0.007,2015
"MKD",0.007,2016
"MKD",0.007,2017
"MKD",0.007,2018
"MKD",0.007,2019
"MKD",0.007,2020
"MLI",0.0294330896583209,2010
"MLI",0.0294330896583209,2011
"MLI",0.0294330896583209,2012
"MLI",0.0294330896583209,2013
"MLI",0.0294330896583209,2014
"MLI",0.0294330896583209,2015
"MLI",0.0294330896583209,2016
"MLI",0.0294330896583209,2017
"MLI",0.0294330896583209,2018
"MLI",0.0294330896583209,2019
"MLI",0.0294330896583209,2020
"MLT",0.0554554985251163,2010
"MLT",0.0554554985251163,2011
"MLT",0.0554554985251163,2012
"MLT",0.0554554985251163,2013
"MLT",0.0554554985251163,2014
"MLT",0.0554554985251163,2015
"MLT",0.0554554985251163,2016
"MLT",0.0554554985251163,2017
"MLT",0.0554554985251163,2018
"MLT",0.0554554985251163,2019
"MLT",0.0554554985251163,2020
"MMR",0.0282599934921825,2010
"MMR",0.0282599934921825,2011
"MMR",0.0282599934921825,2012
"MMR",0.0282599934921825,2013
"MMR",0.0282599934921825,2014
"MMR",0.0282599934921825,2015
"MMR",0.0282599934921825,2016
"MMR",0.0282599934921825,2017
"MMR",0.0282599934921825,2018
"MMR",0.0282599934921825,2019
"MMR",0.0282599934921825,2020
"MNE",0.027,2010
"MNE",0.027,2011
"MNE",0.027,2012
"MNE",0.027,2013
"MNE",0.027,2014
"MNE",0.027,2015
"MNE",0.027,2016
"MNE",0.027,2017
"MNE",0.027,2018
"MNE",0.027,2019
"MNE",0.027,2020
"MNG",0.0352030901685611,2010
"MNG",0.0352030901685611,2011
"MNG",0.0352030901685611,2012
"MNG",0.0352030901685611,2013
"MNG",0.0352030901685611,2014
"MNG",0.0352030901685611,2015
"MNG",0.0352030901685611,2016
"MNG",0.0352030901685611,2017
"MNG",0.0352030901685611,2018
"MNG",0.0352030901685611,2019
"MNG",0.0352030901685611,2020
"MNP",0.0660982663231751,2010
"MNP",0.0660982663231751,2011
"MNP",0.0660982663231751,2012
"MNP",0.0660982663231751,2013
"MNP",0.0660982663231751,2014
"MNP",0.0660982663231751,2015
"MNP",0.0660982663231751,2016
"MNP",0.0660982663231751,2017
"MNP",0.0660982663231751,2018
"MNP",0.0660982663231751,2019
"MNP",0.0660982663231751,2020
"MOZ",0.0287185792449942,2010
"MOZ",0.0287185792449942,2011
"MOZ",0.0287185792449942,2012
"MOZ",0.0287185792449942,2013
"MOZ",0.0287185792449942,2014
"MOZ",0.0287185792449942,2015
"MOZ",0.0287185792449942,2016
"MOZ",0.0287185792449942,2017
"MOZ",0.0287185792449942,2018
"MOZ",0.0287185792449942,2019
"MOZ",0.0287185792449942,2020
"MRT",0.0313976723436212,2010
"MRT",0.0313976723436212,2011
"MRT",0.0313976723436212,2012
"MRT",0.0313976723436212,2013
"MRT",0.0313976723436212,2014
"MRT",0.0313976723436212,2015
"MRT",0.0313976723436212,2016
"MRT",0.0313976723436212,2017
"MRT",0.0313976723436212,2018
"MRT",0.0313976723436212,2019
"MRT",0.0313976723436212,2020
"MUS",0.0412229921373721,2010
"MUS",0.0412229921373721,2011
"MUS",0.0412229921373721,2012
"MUS",0.0412229921373721,2013
"MUS",0.0412229921373721,2014
"MUS",0.0412229921373721,2015
"MUS",0.0412229921373721,2016
"MUS",0.0412229921373721,2017
"MUS",0.0412229921373721,2018
"MUS",0.0412229921373721,2019
"MUS",0.0412229921373721,2020
"MWI",0.0287998650271201,2010
"MWI",0.0287998650271201,2011
"MWI",0.0287998650271201,2012
"MWI",0.0287998650271201,2013
"MWI",0.0287998650271201,2014
"MWI",0.0287998650271201,2015
"MWI",0.0287998650271201,2016
"MWI",0.0287998650271201,2017
"MWI",0.0287998650271201,2018
"MWI",0.0287998650271201,2019
"MWI",0.0287998650271201,2020
"MYS",0.07,2010
"MYS",0.07,2011
"MYS",0.07,2012
"MYS",0.07,2013
"MYS",0.07,2014
"MYS",0.07,2015
"MYS",0.07,2016
"MYS",0.07,2017
"MYS",0.07,2018
"MYS",0.07,2019
"MYS",0.07,2020
"NAM",0.0322813230646732,2010
"NAM",0.0322813230646732,2011
"NAM",0.0322813230646732,2012
"NAM",0.0322813230646732,2013
"NAM",0.0322813230646732,2014
"NAM",0.0322813230646732,2015
"NAM",0.0322813230646732,2016
"NAM",0.0322813230646732,2017
"NAM",0.0322813230646732,2018
"NAM",0.0322813230646732,2019
"NAM",0.0322813230646732,2020
"NCL",0.0638585576394849,2010
"NCL",0.0638585576394849,2011
"NCL",0.0638585576394849,2012
"NCL",0.0638585576394849,2013
"NCL",0.0638585576394849,2014
"NCL",0.0638585576394849,2015
"NCL",0.0638585576394849,2016
"NCL",0.0638585576394849,2017
"NCL",0.0638585576394849,2018
"NCL",0.0638585576394849,2019
"NCL",0.0638585576394849,2020
"NER",0.0289804796511697,2010
"NER",0.0289804796511697,2011
"NER",0.0289804796511697,2012
"NER",0.0289804796511697,2013
"NER",0.0289804796511697,2014
"NER",0.0289804796511697,2015
"NER",0.0289804796511697,2016
"NER",0.0289804796511697,2017
"NER",0.0289804796511697,2018
"NER",0.0289804796511697,2019
"NER",0.0289804796511697,2020
"NGA",0.0282830479455701,2010
"NGA",0.0282830479455701,2011
"NGA",0.0282830479455701,2012
"NGA",0.0282830479455701,2013
"NGA",0.0282830479455701,2014
"NGA",0.0282830479455701,2015
"NGA",0.0282830479455701,2016
"NGA",0.0282830479455701,2017
"NGA",0.0282830479455701,2018
"NGA",0.0282830479455701,2019
"NGA",0.0282830479455701,2020
"NIC",0.0312465501863188,2010
"NIC",0.0312465501863188,2011
"NIC",0.0312465501863188,2012
"NIC",0.0312465501863188,2013
"NIC",0.0312465501863188,2014
"NIC",0.0312465501863188,2015
"NIC",0.0312465501863188,2016
"NIC",0.0312465501863188,2017
"NIC",0.0312465501863188,2018
"NIC",0.0312465501863188,2019
"NIC",0.0312465501863188,2020
"NLD",0.0632165932976138,2010
"NLD",0.0632165932976138,2011
"NLD",0.0632165932976138,2012
"NLD",0.0632165932976138,2013
"NLD",0.0632165932976138,2014
"NLD",0.0632165932976138,2015
"NLD",0.0632165932976138,2016
"NLD",0.0632165932976138,2017
"NLD",0.0632165932976138,2018
"NLD",0.0632165932976138,2019
"NLD",0.0632165932976138,2020
"NOR",0.1721,2010
"NOR",0.1721,2011
"NOR",0.1721,2012
"NOR",0.1721,2013
"NOR",0.1721,2014
"NOR",0.1721,2015
"NOR",0.1721,2016
"NOR",0.1721,2017
"NOR",0.1721,2018
"NOR",0.1721,2019
"NOR",0.1721,2020
"NPL",0.0297216286688408,2010
"NPL",0.0297216286688408,2011
"NPL",0.0297216286688408,2012
"NPL",0.0297216286688408,2013
"NPL",0.0297216286688408,2014
"NPL",0.0297216286688408,2015
"NPL",0.0297216286688408,2016
"NPL",0.0297216286688408,2017
"NPL",0.0297216286688408,2018
"NPL",0.0297216286688408,2019
"NPL",0.0297216286688408,2020
"NRU",0.0354040492369136,2010
"NRU",0.0354040492369136,2011
"NRU",0.0354040492369136,2012
"NRU",0.0354040492369136,2013
"NRU",0.0354040492369136,2014
"NRU",0.0354040492369136,2015
"NRU",0.0354040492369136,2016
"NRU",0.0354040492369136,2017
"NRU",0.0354040492369136,2018
"NRU",0.0354040492369136,2019
"NRU",0.0354040492369136,2020
"NZL",0.11,2010
"NZL",0.11,2011
"NZL",0.11,2012
"NZL",0.11,2013
"NZL",0.11,2014
"NZL",0.11,2015
"NZL",0.11,2016
"NZL",0.11,2017
"NZL",0.11,2018
"NZL",0.11,2019
"NZL",0.11,2020
"OMN",0.02,2010
"OMN",0.02,2011
"OMN",0.02,2012
"OMN",0.02,2013
"OMN",0.02,2014
"OMN",0.02,2015
"OMN",0.02,2016
"OMN",0.02,2017
"OMN",0.02,2018
"OMN",0.02,2019
"OMN",0.02,2020
"PAK",0.02,2010
"PAK",0.02,2011
"PAK",0.02,2012
"PAK",0.02,2013
"PAK",0.02,2014
"PAK",0.02,2015
"PAK",0.02,2016
"PAK",0.02,2017
"PAK",0.02,2018
"PAK",0.02,2019
"PAK",0.02,2020
"PAN",0.0459704318166955,2010
"PAN",0.0459704318166955,2011
"PAN",0.0459704318166955,2012
"PAN",0.0459704318166955,2013
"PAN",0.0459704318166955,2014
"PAN",0.0459704318166955,2015
"PAN",0.0459704318166955,2016
"PAN",0.0459704318166955,2017
"PAN",0.0459704318166955,2018
"PAN",0.0459704318166955,2019
"PAN",0.0459704318166955,2020
"PER",0.0352143744653956,2010
"PER",0.0352143744653956,2011
"PER",0.0352143744653956,2012
"PER",0.0352143744653956,2013
"PER",0.0352143744653956,2014
"PER",0.0352143744653956,2015
"PER",0.0352143744653956,2016
"PER",0.0352143744653956,2017
"PER",0.0352143744653956,2018
"PER",0.0352143744653956,2019
"PER",0.0352143744653956,2020
"PHL",0.0311765331404678,2010
"PHL",0.0311765331404678,2011
"PHL",0.0311765331404678,2012
"PHL",0.0311765331404678,2013
"PHL",0.0311765331404678,2014
"PHL",0.0311765331404678,2015
"PHL",0.0311765331404678,2016
"PHL",0.0311765331404678,2017
"PHL",0.0311765331404678,2018
"PHL",0.0311765331404678,2019
"PHL",0.0311765331404678,2020
"PLW",0.0397858493255649,2010
"PLW",0.0397858493255649,2011
"PLW",0.0397858493255649,2012
"PLW",0.0397858493255649,2013
"PLW",0.0397858493255649,2014
"PLW",0.0397858493255649,2015
"PLW",0.0397858493255649,2016
"PLW",0.0397858493255649,2017
"PLW",0.0397858493255649,2018
"PLW",0.0397858493255649,2019
"PLW",0.0397858493255649,2020
"PNG",0.03077444095409,2010
"PNG",0.03077444095409,2011
"PNG",0.03077444095409,2012
"PNG",0.03077444095409,2013
"PNG",0.03077444095409,2014
"PNG",0.03077444095409,2015
"PNG",0.03077444095409,2016
"PNG",0.03077444095409,2017
"PNG",0.03077444095409,2018
"PNG",0.03077444095409,2019
"PNG",0.03077444095409,2020
"POL",0.004,2010
"POL",0.004,2011
"POL",0.004,2012
"POL",0.004,2013
"POL",0.004,2014
"POL",0.004,2015
"POL",0.004,2016
"POL",0.004,2017
"POL",0.004,2018
"POL",0.004,2019
"POL",0.004,2020
"PRI",0.0496022756386206,2010
"PRI",0.0496022756386206,2011
"PRI",0.0496022756386206,2012
"PRI",0.0496022756386206,2013
"PRI",0.0496022756386206,2014
"PRI",0.0496022756386206,2015
"PRI",0.0496022756386206,2016
"PRI",0.0496022756386206,2017
"PRI",0.0496022756386206,2018
"PRI",0.0496022756386206,2019
"PRI",0.0496022756386206,2020
"PRT",0.0093,2010
"PRT",0.0093,2011
"PRT",0.0093,2012
"PRT",0.0093,2013
"PRT",0.0093,2014
"PRT",0.0093,2015
"PRT",0.0093,2016
"PRT",0.0093,2017
"PRT",0.0093,2018
"PRT",0.0093,2019
"PRT",0.0093,2020
"PRY",0.0356662886402903,2010
"PRY",0.0356662886402903,2011
"PRY",0.0356662886402903,2012
"PRY",0.0356662886402903,2013
"PRY",0.0356662886402903,2014
"PRY",0.0356662886402903,2015
"PRY",0.0356662886402903,2016
"PRY",0.0356662886402903,2017
"PRY",0.0356662886402903,2018
"PRY",0.0356662886402903,2019
"PRY",0.0356662886402903,2020
"PSE",0.0321277937313847,2010
"PSE",0.0321277937313847,2011
"PSE",0.0321277937313847,2012
"PSE",0.0321277937313847,2013
"PSE",0.0321277937313847,2014
"PSE",0.0321277937313847,2015
"PSE",0.0321277937313847,2016
"PSE",0.0321277937313847,2017
"PSE",0.0321277937313847,2018
"PSE",0.0321277937313847,2019
"PSE",0.0321277937313847,2020
"PYF",0.0660938194439938,2010
"PYF",0.0660938194439938,2011
"PYF",0.0660938194439938,2012
"PYF",0.0660938194439938,2013
"PYF",0.0660938194439938,2014
"PYF",0.0660938194439938,2015
"PYF",0.0660938194439938,2016
"PYF",0.0660938194439938,2017
"PYF",0.0660938194439938,2018
"PYF",0.0660938194439938,2019
"PYF",0.0660938194439938,2020
"QAT",0.087823082587334,2010
"QAT",0.087823082587334,2011
"QAT",0.087823082587334,2012
"QAT",0.087823082587334,2013
"QAT",0.087823082587334,2014
"QAT",0.087823082587334,2015
"QAT",0.087823082587334,2016
"QAT",0.087823082587334,2017
"QAT",0.087823082587334,2018
"QAT",0.087823082587334,2019
"QAT",0.087823082587334,2020
"ROU",0.02,2010
"ROU",0.02,2011
"ROU",0.02,2012
"ROU",0.02,2013
"ROU",0.02,2014
"ROU",0.02,2015
"ROU",0.02,2016
"ROU",0.02,2017
"ROU",0.02,2018
"ROU",0.02,2019
"ROU",0.02,2020
"RUS",0.041655483157642,2010
"RUS",0.041655483157642,2011
"RUS",0.041655483157642,2012
"RUS",0.041655483157642,2013
