Year,iso_code3,frac_lndu_initial_grasslands
2041,COL,0.3374341415919277
2042,COL,0.3374341415919277
2043,COL,0.3374341415919277
2044,COL,0.3374341415919277
2045,COL,0.3374341415919277
2046,COL,0.3374341415919277
2047,COL,0.3374341415919277
2048,COL,0.3374341415919277
2049,COL,0.3374341415919277
2050,COL,0.3374341415919277
1992,COM,0.24765601914932595
1993,COM,0.24796021376406116
1994,COM,0.2628330531717021
1995,COM,0.24227657612465492
1996,COM,0.23539326212400496
1997,COM,0.2323295468582848
1998,COM,0.23442442173390585
1999,COM,0.23213524666887395
2000,COM,0.2311549360919951
2001,COM,0.22815329439108842
2002,COM,0.37473190814717217
2003,COM,0.3736910318592392
2004,COM,0.30234447233752576
2005,COM,0.27085930088171906
2006,COM,0.23772537032188398
2007,COM,0.23404191484294565
2008,COM,0.23119833913096297
2009,COM,0.22708537183258448
2010,COM,0.22212806719919906
2011,COM,0.21561917870875988
2012,COM,0.21311414220067468
2013,COM,0.20672097897013708
2014,COM,0.20976202557965945
2019,COM,0.19064160224773008
2020,COM,0.18835050523783936
2021,COM,0.18835050523783936
2022,COM,0.18835050523783936
2023,COM,0.18835050523783936
2024,COM,0.18835050523783936
2025,COM,0.18835050523783936
2026,COM,0.18835050523783936
2027,COM,0.18835050523783936
2028,COM,0.18835050523783936
2029,COM,0.18835050523783936
2030,COM,0.18835050523783936
2031,COM,0.18835050523783936
2032,COM,0.18835050523783936
2033,COM,0.18835050523783936
2034,COM,0.18835050523783936
2035,COM,0.18835050523783936
2036,COM,0.18835050523783936
2037,COM,0.18835050523783936
2038,COM,0.18835050523783936
2039,COM,0.18835050523783936
2040,COM,0.18835050523783936
2041,COM,0.18835050523783936
2042,COM,0.18835050523783936
2043,COM,0.18835050523783936
2044,COM,0.18835050523783936
2045,COM,0.18835050523783936
2046,COM,0.18835050523783936
2047,COM,0.18835050523783936
2048,COM,0.18835050523783936
2049,COM,0.18835050523783936
2050,COM,0.18835050523783936
1992,CPV,0.3626132575759938
1993,CPV,0.3616468378162816
1994,CPV,0.3589192223220383
1995,CPV,0.3604374981710378
1996,CPV,0.3553911283976312
1997,CPV,0.35189371171657247
1998,CPV,0.3518205705872015
1999,CPV,0.35805034888045617
2000,CPV,0.3417333120508674
2001,CPV,0.3477281724387916
2002,CPV,0.3422995014428378
2003,CPV,0.34570280670270387
2004,CPV,0.35604262613548615
2005,CPV,0.37508175543293454
2006,CPV,0.34987181242151455
2007,CPV,0.3528626790825497
2008,CPV,0.34355724294837886
2009,CPV,0.34944316354359034
2010,CPV,0.35390633894915663
2011,CPV,0.3503527699630753
2012,CPV,0.3451375955015962
2013,CPV,0.34528058818451174
2014,CPV,0.3433083696446512
2019,CPV,0.3508140622532538
2020,CPV,0.3508590896907067
2021,CPV,0.3508590896907067
2022,CPV,0.3508590896907067
2023,CPV,0.3508590896907067
2024,CPV,0.3508590896907067
2025,CPV,0.3508590896907067
2026,CPV,0.3508590896907067
2027,CPV,0.3508590896907067
2028,CPV,0.3508590896907067
2029,CPV,0.3508590896907067
2030,CPV,0.3508590896907067
2031,CPV,0.3508590896907067
2032,CPV,0.3508590896907067
2033,CPV,0.3508590896907067
2034,CPV,0.3508590896907067
2035,CPV,0.3508590896907067
2036,CPV,0.3508590896907067
2037,CPV,0.3508590896907067
2038,CPV,0.3508590896907067
2039,CPV,0.3508590896907067
2040,CPV,0.3508590896907067
2041,CPV,0.3508590896907067
2042,CPV,0.3508590896907067
2043,CPV,0.3508590896907067
2044,CPV,0.3508590896907067
2045,CPV,0.3508590896907067
2046,CPV,0.3508590896907067
2047,CPV,0.3508590896907067
2048,CPV,0.3508590896907067
2049,CPV,0.3508590896907067
2050,CPV,0.3508590896907067
1992,CRI,0.25799859952201254
1993,CRI,0.2588444307267296
1994,CRI,0.25863495357298333
1995,CRI,0.25803534992782423
1996,CRI,0.25697619232021046
1997,CRI,0.2573279835532889
1998,CRI,0.25984161903839365
1999,CRI,0.24834101591254862
2000,CRI,0.2507275286542219
2001,CRI,0.25177333574813493
2002,CRI,0.2548971932243271
2003,CRI,0.2496086804840117
2004,CRI,0.2480401068863433
2005,CRI,0.2444257475808199
2006,CRI,0.2437178732774289
2007,CRI,0.2404813481363404
2008,CRI,0.23789024393157396
2009,CRI,0.23178940334188405
2010,CRI,0.22023265869174552
2011,CRI,0.21731930492424545
2012,CRI,0.22209999525684115
2013,CRI,0.21097388333768333
2014,CRI,0.21096035146903347
2019,CRI,0.1987383111723789
2020,CRI,0.1982945542636601
2021,CRI,0.1982945542636601
2022,CRI,0.1982945542636601
2023,CRI,0.1982945542636601
2024,CRI,0.1982945542636601
2025,CRI,0.1982945542636601
2026,CRI,0.1982945542636601
2027,CRI,0.1982945542636601
2028,CRI,0.1982945542636601
2029,CRI,0.1982945542636601
2030,CRI,0.1982945542636601
2031,CRI,0.1982945542636601
2032,CRI,0.1982945542636601
2033,CRI,0.1982945542636601
2034,CRI,0.1982945542636601
2035,CRI,0.1982945542636601
2036,CRI,0.1982945542636601
2037,CRI,0.1982945542636601
2038,CRI,0.1982945542636601
2039,CRI,0.1982945542636601
2040,CRI,0.1982945542636601
2041,CRI,0.1982945542636601
2042,CRI,0.1982945542636601
2043,CRI,0.1982945542636601
2044,CRI,0.1982945542636601
2045,CRI,0.1982945542636601
2046,CRI,0.1982945542636601
2047,CRI,0.1982945542636601
2048,CRI,0.1982945542636601
2049,CRI,0.1982945542636601
2050,CRI,0.1982945542636601
1992,CUB,0.28721654991647877
1993,CUB,0.31099301437152577
1994,CUB,0.2982411993526461
1995,CUB,0.3046815133961151
1996,CUB,0.2883112651324415
1997,CUB,0.28386755415589393
1998,CUB,0.29783331193712287
1999,CUB,0.2972184937535331
2000,CUB,0.2895454536111635
2001,CUB,0.2882995952996776
2002,CUB,0.2801082218867823
2003,CUB,0.28722546128393023
2004,CUB,0.2845607711953759
2005,CUB,0.2865843019938579
2006,CUB,0.2903749175645292
2007,CUB,0.28824038532434887
2008,CUB,0.2850523559324532
2009,CUB,0.27555826500055774
2010,CUB,0.2745112017288544
2011,CUB,0.2738754466705724
2012,CUB,0.2760752253580038
2013,CUB,0.2716281222890695
2014,CUB,0.2719850716597303
2019,CUB,0.27074465680749843
2020,CUB,0.27463786272875995
2021,CUB,0.27463786272875995
2022,CUB,0.27463786272875995
2023,CUB,0.27463786272875995
2024,CUB,0.27463786272875995
2025,CUB,0.27463786272875995
2026,CUB,0.27463786272875995
2027,CUB,0.27463786272875995
2028,CUB,0.27463786272875995
2029,CUB,0.27463786272875995
2030,CUB,0.27463786272875995
2031,CUB,0.27463786272875995
2032,CUB,0.27463786272875995
2033,CUB,0.27463786272875995
2034,CUB,0.27463786272875995
2035,CUB,0.27463786272875995
2036,CUB,0.27463786272875995
2037,CUB,0.27463786272875995
2038,CUB,0.27463786272875995
2039,CUB,0.27463786272875995
2040,CUB,0.27463786272875995
2041,CUB,0.27463786272875995
2042,CUB,0.27463786272875995
2043,CUB,0.27463786272875995
2044,CUB,0.27463786272875995
2045,CUB,0.27463786272875995
2046,CUB,0.27463786272875995
2047,CUB,0.27463786272875995
2048,CUB,0.27463786272875995
2049,CUB,0.27463786272875995
2050,CUB,0.27463786272875995
1992,CUW,0.2235783051233401
1993,CUW,0.22565425302876174
1994,CUW,0.22636286519339643
1995,CUW,0.22761653279689084
1996,CUW,0.2272171901632139
1997,CUW,0.22706805911178554
1998,CUW,0.22862577587138314
1999,CUW,0.22982593207906224
2000,CUW,0.23158187732299634
2001,CUW,0.23271117049771564
2002,CUW,0.23193732219597504
2003,CUW,0.23267075443849541
2004,CUW,0.23099300591471958
2005,CUW,0.23612212917321115
2006,CUW,0.23839229780018545
2007,CUW,0.2362255244171747
2008,CUW,0.23629964727609493
2009,CUW,0.23484058961996201
2010,CUW,0.23477526214268546
2011,CUW,0.2320184225538919
2012,CUW,0.23336467376977724
2013,CUW,0.2310636049381782
2014,CUW,0.23106240511565662
2019,CUW,0.2440851610440049
2020,CUW,0.24475033965371118
2021,CUW,0.24475033965371118
2022,CUW,0.24475033965371118
2023,CUW,0.24475033965371118
2024,CUW,0.24475033965371118
2025,CUW,0.24475033965371118
2026,CUW,0.24475033965371118
2027,CUW,0.24475033965371118
2028,CUW,0.24475033965371118
2029,CUW,0.24475033965371118
2030,CUW,0.24475033965371118
2031,CUW,0.24475033965371118
2032,CUW,0.24475033965371118
2033,CUW,0.24475033965371118
2034,CUW,0.24475033965371118
2035,CUW,0.24475033965371118
2036,CUW,0.24475033965371118
2037,CUW,0.24475033965371118
2038,CUW,0.24475033965371118
2039,CUW,0.24475033965371118
2040,CUW,0.24475033965371118
2041,CUW,0.24475033965371118
2042,CUW,0.24475033965371118
2043,CUW,0.24475033965371118
2044,CUW,0.24475033965371118
2045,CUW,0.24475033965371118
2046,CUW,0.24475033965371118
2047,CUW,0.24475033965371118
2048,CUW,0.24475033965371118
2049,CUW,0.24475033965371118
2050,CUW,0.24475033965371118
1992,CYM,0.2235783051233401
1993,CYM,0.22565425302876174
1994,CYM,0.22636286519339643
1995,CYM,0.22761653279689084
1996,CYM,0.2272171901632139
1997,CYM,0.22706805911178554
1998,CYM,0.22862577587138314
1999,CYM,0.22982593207906224
2000,CYM,0.23158187732299634
2001,CYM,0.23271117049771564
2002,CYM,0.23193732219597504
2003,CYM,0.23267075443849541
2004,CYM,0.23099300591471958
2005,CYM,0.23612212917321115
2006,CYM,0.23839229780018545
2007,CYM,0.2362255244171747
2008,CYM,0.23629964727609493
2009,CYM,0.23484058961996201
2010,CYM,0.23477526214268546
2011,CYM,0.2320184225538919
2012,CYM,0.23336467376977724
2013,CYM,0.2310636049381782
2014,CYM,0.23106240511565662
2019,CYM,0.2440851610440049
2020,CYM,0.24475033965371118
2021,CYM,0.24475033965371118
2022,CYM,0.24475033965371118
2023,CYM,0.24475033965371118
2024,CYM,0.24475033965371118
2025,CYM,0.24475033965371118
2026,CYM,0.24475033965371118
2027,CYM,0.24475033965371118
2028,CYM,0.24475033965371118
2029,CYM,0.24475033965371118
2030,CYM,0.24475033965371118
2031,CYM,0.24475033965371118
2032,CYM,0.24475033965371118
2033,CYM,0.24475033965371118
2034,CYM,0.24475033965371118
2035,CYM,0.24475033965371118
2036,CYM,0.24475033965371118
2037,CYM,0.24475033965371118
2038,CYM,0.24475033965371118
2039,CYM,0.24475033965371118
2040,CYM,0.24475033965371118
2041,CYM,0.24475033965371118
2042,CYM,0.24475033965371118
2043,CYM,0.24475033965371118
2044,CYM,0.24475033965371118
2045,CYM,0.24475033965371118
2046,CYM,0.24475033965371118
2047,CYM,0.24475033965371118
2048,CYM,0.24475033965371118
2049,CYM,0.24475033965371118
2050,CYM,0.24475033965371118
1992,CYP,0.2360794306243172
1993,CYP,0.23526126699937502
1994,CYP,0.23975369467135602
1995,CYP,0.24004888462863141
1996,CYP,0.24118315167517498
1997,CYP,0.2494789302382557
1998,CYP,0.24191512288113745
1999,CYP,0.24262513225543458
2000,CYP,0.2466973232791594
2001,CYP,0.24516704627614588
2002,CYP,0.2448054460337647
2003,CYP,0.23832270020549756
2004,CYP,0.23913278058622886
2005,CYP,0.24423151576627705
2006,CYP,0.24737770809479007
2007,CYP,0.2579264833594889
2008,CYP,0.26266487709637487
2009,CYP,0.2641461154438962
2010,CYP,0.2664177344309978
2011,CYP,0.26553165447039456
2012,CYP,0.26582096306419223
2013,CYP,0.2704990319911946
2014,CYP,0.27282106445256765
2019,CYP,0.2789409796292054
2020,CYP,0.27757789282031564
2021,CYP,0.27757789282031564
2022,CYP,0.27757789282031564
2023,CYP,0.27757789282031564
2024,CYP,0.27757789282031564
2025,CYP,0.27757789282031564
2026,CYP,0.27757789282031564
2027,CYP,0.27757789282031564
2028,CYP,0.27757789282031564
2029,CYP,0.27757789282031564
2030,CYP,0.27757789282031564
2031,CYP,0.27757789282031564
2032,CYP,0.27757789282031564
2033,CYP,0.27757789282031564
2034,CYP,0.27757789282031564
2035,CYP,0.27757789282031564
2036,CYP,0.27757789282031564
2037,CYP,0.27757789282031564
2038,CYP,0.27757789282031564
2039,CYP,0.27757789282031564
2040,CYP,0.27757789282031564
2041,CYP,0.27757789282031564
2042,CYP,0.27757789282031564
2043,CYP,0.27757789282031564
2044,CYP,0.27757789282031564
2045,CYP,0.27757789282031564
2046,CYP,0.27757789282031564
2047,CYP,0.27757789282031564
2048,CYP,0.27757789282031564
2049,CYP,0.27757789282031564
2050,CYP,0.27757789282031564
1993,CZE,0.12787393949347597
1994,CZE,0.119176108715278
1995,CZE,0.11679787112714793
1996,CZE,0.12118581717303206
1997,CZE,0.112565204576062
1998,CZE,0.10872470005471661
1999,CZE,0.09999809274181384
2000,CZE,0.1018090355767782
2001,CZE,0.10140865053220377
2002,CZE,0.11190566365236877
2003,CZE,0.11909639374389897
2004,CZE,0.11058346956611247
2005,CZE,0.108483122791451
2006,CZE,0.11099998909951929
2007,CZE,0.10655611567179289
2008,CZE,0.1050783264700724
2009,CZE,0.10560367511448293
2010,CZE,0.1110867875437833
2011,CZE,0.11281053168224282
2012,CZE,0.11398918860201673
2013,CZE,0.11536672156404724
2014,CZE,0.11805623123238985
2019,CZE,0.1689892686861751
2020,CZE,0.16932853015502447
2021,CZE,0.16932853015502447
2022,CZE,0.16932853015502447
2023,CZE,0.16932853015502447
2024,CZE,0.16932853015502447
2025,CZE,0.16932853015502447
2026,CZE,0.16932853015502447
2027,CZE,0.16932853015502447
2028,CZE,0.16932853015502447
2029,CZE,0.16932853015502447
2030,CZE,0.16932853015502447
2031,CZE,0.16932853015502447
2032,CZE,0.16932853015502447
2033,CZE,0.16932853015502447
2034,CZE,0.16932853015502447
2035,CZE,0.16932853015502447
2036,CZE,0.16932853015502447
2037,CZE,0.16932853015502447
2038,CZE,0.16932853015502447
2039,CZE,0.16932853015502447
2040,CZE,0.16932853015502447
2041,CZE,0.16932853015502447
2042,CZE,0.16932853015502447
2043,CZE,0.16932853015502447
2044,CZE,0.16932853015502447
2045,CZE,0.16932853015502447
2046,CZE,0.16932853015502447
2047,CZE,0.16932853015502447
2048,CZE,0.16932853015502447
2049,CZE,0.16932853015502447
2050,CZE,0.16932853015502447
1992,DEU,0.17113490980712784
1993,DEU,0.17895108174707547
1994,DEU,0.17343979324504308
1995,DEU,0.1723045127844234
1996,DEU,0.17060372563582463
1997,DEU,0.16250834979778062
1998,DEU,0.1574741621744497
1999,DEU,0.1573574650114369
2000,DEU,0.15534945542085332
2001,DEU,0.15544020476781295
2002,DEU,0.15276895735722737
2003,DEU,0.1544370441032591
2004,DEU,0.15138743171748645
2005,DEU,0.15249848999892288
2006,DEU,0.15375991150015553
2007,DEU,0.15292527496890884
2008,DEU,0.14982681466354647
2009,DEU,0.14914308715660451
2010,DEU,0.15574234348882998
2011,DEU,0.16077263043852544
2012,DEU,0.16103272598548785
2013,DEU,0.15726984076397388
2014,DEU,0.16038601750635967
2019,DEU,0.19855379088761177
2020,DEU,0.20467656161093584
2021,DEU,0.20467656161093584
2022,DEU,0.20467656161093584
2023,DEU,0.20467656161093584
2024,DEU,0.20467656161093584
2025,DEU,0.20467656161093584
2026,DEU,0.20467656161093584
2027,DEU,0.20467656161093584
2028,DEU,0.20467656161093584
2029,DEU,0.20467656161093584
2030,DEU,0.20467656161093584
2031,DEU,0.20467656161093584
2032,DEU,0.20467656161093584
2033,DEU,0.20467656161093584
2034,DEU,0.20467656161093584
2035,DEU,0.20467656161093584
2036,DEU,0.20467656161093584
2037,DEU,0.20467656161093584
2038,DEU,0.20467656161093584
2039,DEU,0.20467656161093584
2040,DEU,0.20467656161093584
2041,DEU,0.20467656161093584
2042,DEU,0.20467656161093584
2043,DEU,0.20467656161093584
2044,DEU,0.20467656161093584
2045,DEU,0.20467656161093584
2046,DEU,0.20467656161093584
2047,DEU,0.20467656161093584
2048,DEU,0.20467656161093584
2049,DEU,0.20467656161093584
2050,DEU,0.20467656161093584
1992,DJI,0.04280786681991762
1993,DJI,0.04280537056878086
1994,DJI,0.042801832317819116
1995,DJI,0.04280130431631645
1996,DJI,0.04283523931745992
1997,DJI,0.04300172668110552
1998,DJI,0.04313989024483332
1999,DJI,0.043268890258301725
2000,DJI,0.044093204277417676
2001,DJI,0.043884679994013326
2002,DJI,0.04192960222425112
2003,DJI,0.0420212794071302
2004,DJI,0.04243401312821899
2005,DJI,0.042396757478242
2006,DJI,0.04236099512158951
2007,DJI,0.0422392594275633
2008,DJI,0.042126406226662486
2009,DJI,0.04205550808021392
2010,DJI,0.042012377048054474
2011,DJI,0.04200669942006593
2012,DJI,0.041961448270927196
2013,DJI,0.041775858265579884
2014,DJI,0.04181183479389196
2019,DJI,0.04519114168020246
2020,DJI,0.045170330983770816
2021,DJI,0.045170330983770816
2022,DJI,0.045170330983770816
2023,DJI,0.045170330983770816
2024,DJI,0.045170330983770816
2025,DJI,0.045170330983770816
2026,DJI,0.045170330983770816
2027,DJI,0.045170330983770816
2028,DJI,0.045170330983770816
2029,DJI,0.045170330983770816
2030,DJI,0.045170330983770816
2031,DJI,0.045170330983770816
2032,DJI,0.045170330983770816
2033,DJI,0.045170330983770816
2034,DJI,0.045170330983770816
2035,DJI,0.045170330983770816
2036,DJI,0.045170330983770816
2037,DJI,0.045170330983770816
2038,DJI,0.045170330983770816
2039,DJI,0.045170330983770816
2040,DJI,0.045170330983770816
2041,DJI,0.045170330983770816
2042,DJI,0.045170330983770816
2043,DJI,0.045170330983770816
2044,DJI,0.045170330983770816
2045,DJI,0.045170330983770816
2046,DJI,0.045170330983770816
2047,DJI,0.045170330983770816
2048,DJI,0.045170330983770816
2049,DJI,0.045170330983770816
2050,DJI,0.045170330983770816
1992,DMA,-0.0014790423986633457
1993,DMA,-0.0014610383397274077
1994,DMA,0.0006389878270481694
1995,DMA,0.003228583959362094
1996,DMA,0.00024411395974353962
1997,DMA,0.0001745911239857273
1998,DMA,0.001822906598460395
1999,DMA,0.0024203079757860414
2000,DMA,0.0034322503850228677
2001,DMA,0.005276522681217122
2002,DMA,0.0046375244822987665
2003,DMA,0.009056456805070123
2004,DMA,0.006743831054836103
2005,DMA,0.006814310629240847
2006,DMA,0.005412936262032357
2007,DMA,0.006186192131967606
2008,DMA,0.00592525641607957
2009,DMA,0.004359625922986223
2010,DMA,0.0057347479280894075
2011,DMA,0.006119551850404649
2012,DMA,0.004569492752134421
2013,DMA,0.002362095059898541
2014,DMA,0.0014152561955225636
2019,DMA,-0.001719088442284417
2020,DMA,-0.0019536046368064863
2021,DMA,-0.0019536046368064863
2022,DMA,-0.0019536046368064863
2023,DMA,-0.0019536046368064863
2024,DMA,-0.0019536046368064863
2025,DMA,-0.0019536046368064863
2026,DMA,-0.0019536046368064863
2027,DMA,-0.0019536046368064863
2028,DMA,-0.0019536046368064863
2029,DMA,-0.0019536046368064863
2030,DMA,-0.0019536046368064863
2031,DMA,-0.0019536046368064863
2032,DMA,-0.0019536046368064863
2033,DMA,-0.0019536046368064863
2034,DMA,-0.0019536046368064863
2035,DMA,-0.0019536046368064863
2036,DMA,-0.0019536046368064863
2037,DMA,-0.0019536046368064863
2038,DMA,-0.0019536046368064863
2039,DMA,-0.0019536046368064863
2040,DMA,-0.0019536046368064863
2041,DMA,-0.0019536046368064863
2042,DMA,-0.0019536046368064863
2043,DMA,-0.0019536046368064863
2044,DMA,-0.0019536046368064863
2045,DMA,-0.0019536046368064863
2046,DMA,-0.0019536046368064863
2047,DMA,-0.0019536046368064863
2048,DMA,-0.0019536046368064863
2049,DMA,-0.0019536046368064863
2050,DMA,-0.0019536046368064863
1992,DNK,0.08219532462896907
1993,DNK,0.09252970566167548
1994,DNK,0.09464008429117715
1995,DNK,0.09306301092128624
1996,DNK,0.09203991851557121
1997,DNK,0.0904151446947287
1998,DNK,0.08873620377454843
1999,DNK,0.08910797866243687
2000,DNK,0.0943256882972109
2001,DNK,0.09470544877250217
2002,DNK,0.09409893277980241
2003,DNK,0.09522094433569554
2004,DNK,0.09289847952695082
2005,DNK,0.0927710707200448
2006,DNK,0.09254808774005134
2007,DNK,0.08995001445965717
2008,DNK,0.08625970296955766
2009,DNK,0.08745216917919763
2010,DNK,0.08586493431614928
2011,DNK,0.08753758560630316
2012,DNK,0.08922754277240083
2013,DNK,0.08798088701433632
2014,DNK,0.08856260476331725
2019,DNK,0.10932991057034237
2020,DNK,0.10985485920261033
2021,DNK,0.10985485920261033
2022,DNK,0.10985485920261033
2023,DNK,0.10985485920261033
2024,DNK,0.10985485920261033
2025,DNK,0.10985485920261033
2026,DNK,0.10985485920261033
2027,DNK,0.10985485920261033
2028,DNK,0.10985485920261033
2029,DNK,0.10985485920261033
2030,DNK,0.10985485920261033
2031,DNK,0.10985485920261033
2032,DNK,0.10985485920261033
2033,DNK,0.10985485920261033
2034,DNK,0.10985485920261033
2035,DNK,0.10985485920261033
2036,DNK,0.10985485920261033
2037,DNK,0.10985485920261033
2038,DNK,0.10985485920261033
2039,DNK,0.10985485920261033
2040,DNK,0.10985485920261033
2041,DNK,0.10985485920261033
2042,DNK,0.10985485920261033
2043,DNK,0.10985485920261033
2044,DNK,0.10985485920261033
2045,DNK,0.10985485920261033
2046,DNK,0.10985485920261033
2047,DNK,0.10985485920261033
2048,DNK,0.10985485920261033
2049,DNK,0.10985485920261033
2050,DNK,0.10985485920261033
1992,DOM,0.2700397221406703
1993,DOM,0.2585604366136875
1994,DOM,0.2618063587937587
1995,DOM,0.2415438802708525
1996,DOM,0.24279439313294138
1997,DOM,0.23687946143765107
1998,DOM,0.22783486767876718
1999,DOM,0.2442547759699105
2000,DOM,0.233228552418864
2001,DOM,0.22378406941988738
2002,DOM,0.22623773789636767
2003,DOM,0.23604064341126835
2004,DOM,0.23700059829476985
2005,DOM,0.22848164222485587
2006,DOM,0.2273800604178154
2007,DOM,0.22054086107266324
2008,DOM,0.22285848928940077
2009,DOM,0.2138271937912773
2010,DOM,0.21224782145974475
2011,DOM,0.1998874261906708
2012,DOM,0.20847009885161297
2013,DOM,0.2030879741919202
2014,DOM,0.2010417211204045
2019,DOM,0.3868725391456597
2020,DOM,0.39290204177108834
2021,DOM,0.39290204177108834
2022,DOM,0.39290204177108834
2023,DOM,0.39290204177108834
2024,DOM,0.39290204177108834
2025,DOM,0.39290204177108834
2026,DOM,0.39290204177108834
2027,DOM,0.39290204177108834
2028,DOM,0.39290204177108834
2029,DOM,0.39290204177108834
2030,DOM,0.39290204177108834
2031,DOM,0.39290204177108834
2032,DOM,0.39290204177108834
2033,DOM,0.39290204177108834
2034,DOM,0.39290204177108834
2035,DOM,0.39290204177108834
2036,DOM,0.39290204177108834
2037,DOM,0.39290204177108834
2038,DOM,0.39290204177108834
2039,DOM,0.39290204177108834
2040,DOM,0.39290204177108834
2041,DOM,0.39290204177108834
2042,DOM,0.39290204177108834
2043,DOM,0.39290204177108834
2044,DOM,0.39290204177108834
2045,DOM,0.39290204177108834
2046,DOM,0.39290204177108834
2047,DOM,0.39290204177108834
2048,DOM,0.39290204177108834
2049,DOM,0.39290204177108834
2050,DOM,0.39290204177108834
1992,DZA,0.012474709450706908
1993,DZA,0.01259209880964
1994,DZA,0.012644124519461477
1995,DZA,0.01253860527222671
1996,DZA,0.01246153398208415
1997,DZA,0.012651337960714864
1998,DZA,0.01247899734497195
1999,DZA,0.01263291650049408
2000,DZA,0.012694027072429075
2001,DZA,0.012611790555647564
2002,DZA,0.012649462584061218
2003,DZA,0.012483343968215276
2004,DZA,0.012436962702809785
2005,DZA,0.012441003594888096
2006,DZA,0.012404787420922218
2007,DZA,0.012388075547082903
2008,DZA,0.012442315224561544
2009,DZA,0.012368753683937878
2010,DZA,0.012396024868130295
2011,DZA,0.012424885122732857
2012,DZA,0.01242229071583052
2013,DZA,0.012447207226841662
2014,DZA,0.01248628892210629
2019,DZA,0.01235981164122209
2020,DZA,0.012375737401846824
2021,DZA,0.012375737401846824
2022,DZA,0.012375737401846824
2023,DZA,0.012375737401846824
2024,DZA,0.012375737401846824
2025,DZA,0.012375737401846824
2026,DZA,0.012375737401846824
2027,DZA,0.012375737401846824
2028,DZA,0.012375737401846824
2029,DZA,0.012375737401846824
2030,DZA,0.012375737401846824
2031,DZA,0.012375737401846824
2032,DZA,0.012375737401846824
2033,DZA,0.012375737401846824
2034,DZA,0.012375737401846824
2035,DZA,0.012375737401846824
2036,DZA,0.012375737401846824
2037,DZA,0.012375737401846824
2038,DZA,0.012375737401846824
2039,DZA,0.012375737401846824
2040,DZA,0.012375737401846824
2041,DZA,0.012375737401846824
2042,DZA,0.012375737401846824
2043,DZA,0.012375737401846824
2044,DZA,0.012375737401846824
2045,DZA,0.012375737401846824
2046,DZA,0.012375737401846824
2047,DZA,0.012375737401846824
2048,DZA,0.012375737401846824
2049,DZA,0.012375737401846824
2050,DZA,0.012375737401846824
1992,ECU,0.2808924175169084
1993,ECU,0.28177026968821495
1994,ECU,0.2806328242462305
1995,ECU,0.2839652773305007
1996,ECU,0.2867427268839597
1997,ECU,0.28973293264338845
1998,ECU,0.2680091474886451
1999,ECU,0.26115956766551446
2000,ECU,0.2570141149558949
2001,ECU,0.2599257083676001
2002,ECU,0.2666335168397419
2003,ECU,0.2709936189505166
2004,ECU,0.26443381094212864
2005,ECU,0.2722091514041266
2006,ECU,0.2787138788101992
2007,ECU,0.2774602739020387
2008,ECU,0.2824006877199653
2009,ECU,0.2758616988319904
2010,ECU,0.2772582784215288
2011,ECU,0.27451464130977066
2012,ECU,0.28224596127100554
2013,ECU,0.2792786672538862
2014,ECU,0.2832368703106648
2019,ECU,0.30566078975793326
2020,ECU,0.3058903753638007
2021,ECU,0.3058903753638007
2022,ECU,0.3058903753638007
2023,ECU,0.3058903753638007
2024,ECU,0.3058903753638007
2025,ECU,0.3058903753638007
2026,ECU,0.3058903753638007
2027,ECU,0.3058903753638007
2028,ECU,0.3058903753638007
2029,ECU,0.3058903753638007
2030,ECU,0.3058903753638007
2031,ECU,0.3058903753638007
2032,ECU,0.3058903753638007
2033,ECU,0.3058903753638007
2034,ECU,0.3058903753638007
2035,ECU,0.3058903753638007
2036,ECU,0.3058903753638007
2037,ECU,0.3058903753638007
2038,ECU,0.3058903753638007
2039,ECU,0.3058903753638007
2040,ECU,0.3058903753638007
2041,ECU,0.3058903753638007
2042,ECU,0.3058903753638007
2043,ECU,0.3058903753638007
2044,ECU,0.3058903753638007
2045,ECU,0.3058903753638007
2046,ECU,0.3058903753638007
2047,ECU,0.3058903753638007
2048,ECU,0.3058903753638007
2049,ECU,0.3058903753638007
2050,ECU,0.3058903753638007
1992,EGY,0.003424055244229692
1993,EGY,0.003417795500227
1994,EGY,0.0034227963216683015
1995,EGY,0.003401084989140229
1996,EGY,0.0034075208299843645
1997,EGY,0.0034076592189475384
1998,EGY,0.0034220776340809322
1999,EGY,0.00342743460321684
2000,EGY,0.0034427863792003597
2001,EGY,0.003424376919616817
2002,EGY,0.00339326674822434
2003,EGY,0.0033879433974859778
2004,EGY,0.003388563913667368
2005,EGY,0.003365257167278647
2006,EGY,0.0033569305719096617
2007,EGY,0.0033743537665992984
2008,EGY,0.0033335851916960362
2009,EGY,0.0033400990117026393
2010,EGY,0.0033554065134983988
2011,EGY,0.0033539657436472766
2012,EGY,0.003362388550514278
2013,EGY,0.003373544605754421
2014,EGY,0.003372244762824997
2019,EGY,0.0033906641097576594
2020,EGY,0.0034237982985653175
2021,EGY,0.0034237982985653175
2022,EGY,0.0034237982985653175
2023,EGY,0.0034237982985653175
2024,EGY,0.0034237982985653175
2025,EGY,0.0034237982985653175
2026,EGY,0.0034237982985653175
2027,EGY,0.0034237982985653175
2028,EGY,0.0034237982985653175
2029,EGY,0.0034237982985653175
2030,EGY,0.0034237982985653175
2031,EGY,0.0034237982985653175
2032,EGY,0.0034237982985653175
