Year,prodinit_ippu_chemicals_tonne,iso_code3
2046,9003256.54740657,"POL"
2047,9424133.7646456,"POL"
2048,9864685.82187816,"POL"
2049,10325832.4631838,"POL"
2050,10808536.4281211,"POL"
2021,1084427,"PRT"
2022,1114105.67578097,"PRT"
2023,1144596.59968571,"PRT"
2024,1175922.00137903,"PRT"
2025,1208104.71890878,"PRT"
2026,1241168.21535618,"PRT"
2027,1275136.59594169,"PRT"
2028,1310034.6255992,"PRT"
2029,1345887.74703108,"PRT"
2030,1382722.09925739,"PRT"
2031,1420564.53667277,"PRT"
2032,1459442.64862485,"PRT"
2033,1499384.77952851,"PRT"
2034,1540420.0495306,"PRT"
2035,1582578.37574022,"PRT"
2036,1625890.49404009,"PRT"
2037,1670387.98149474,"PRT"
2038,1716103.27937207,"PRT"
2039,1763069.71679492,"PRT"
2040,1811321.53503995,"PRT"
2041,1860893.91250155,"PRT"
2042,1911822.9903389,"PRT"
2043,1964145.89882502,"PRT"
2044,2017900.78441691,"PRT"
2045,2073126.83756653,"PRT"
2046,2129864.32129293,"PRT"
2047,2188154.60053636,"PRT"
2048,2248040.17231571,"PRT"
2049,2309564.69671132,"PRT"
2050,2372773.02869575,"PRT"
2021,177210.6,"PRY"
2022,184127.88686801,"PRY"
2023,191315.184997277,"PRY"
2024,198783.034080981,"PRY"
2025,206542.385221553,"PRY"
2026,214604.616989745,"PRY"
2027,222981.552110541,"PRY"
2028,231685.474800395,"PRY"
2029,240729.148781214,"PRY"
2030,250125.835997506,"PRY"
2031,259889.316064136,"PRY"
2032,270033.90647321,"PRY"
2033,280574.483589729,"PRY"
2034,291526.504466774,"PRY"
2035,302906.029512256,"PRY"
2036,314729.746040421,"PRY"
2037,327014.992742691,"PRY"
2038,339779.785113696,"PRY"
2039,353042.841869794,"PRY"
2040,366823.612398818,"PRY"
2041,381142.30528131,"PRY"
2042,396019.917925053,"PRY"
2043,411478.267356369,"PRY"
2044,427540.022213333,"PRY"
2045,444228.735987819,"PRY"
2046,461568.881565121,"PRY"
2047,479585.88711181,"PRY"
2048,498306.173364446,"PRY"
2049,517757.192373816,"PRY"
2050,537967.467761546,"PRY"
2021,13379.83,"PSE"
2022,14821.3413894182,"PSE"
2023,16418.1578227586,"PSE"
2024,18187.0114998809,"PSE"
2025,20146.4373084717,"PSE"
2026,22316.9670413876,"PSE"
2027,24721.344538518,"PSE"
2028,27384.764007525,"PSE"
2029,30335.1340206998,"PSE"
2030,33603.369954218,"PSE"
2031,37223.7179341129,"PSE"
2032,41234.1136834246,"PSE"
2033,45676.5800306966,"PSE"
2034,50597.6672451021,"PSE"
2035,56048.9408122404,"PSE"
2036,62087.5217617494,"PSE"
2037,68776.6852085428,"PSE"
2038,76186.5233794719,"PSE"
2039,84394.6800729189,"PSE"
2040,93487.1642473377,"PSE"
2041,103559.25126391,"PSE"
2042,114716.481226962,"PSE"
2043,127075.76488323,"PSE"
2044,140766.608668106,"PSE"
2045,155932.471735488,"PSE"
2046,172732.269190824,"PSE"
2047,191342.037278955,"PSE"
2048,211956.777975368,"PSE"
2049,234792.502309374,"PSE"
2050,260088.493830115,"PSE"
2021,1877.939,"PYF"
2022,1895.17161333605,"PYF"
2023,1912.56235905147,"PYF"
2024,1930.11268822329,"PYF"
2025,1947.82406524414,"PYF"
2026,1965.69796794439,"PYF"
2027,1983.7358877155,"PYF"
2028,2001.93932963445,"PYF"
2029,2020.30981258934,"PYF"
2030,2038.84886940608,"PYF"
2031,2057.55804697633,"PYF"
2032,2076.43890638658,"PYF"
2033,2095.49302304835,"PYF"
2034,2114.72198682969,"PYF"
2035,2134.12740218784,"PYF"
2036,2153.71088830308,"PYF"
2037,2173.47407921384,"PYF"
2038,2193.41862395305,"PYF"
2039,2213.54618668574,"PYF"
2040,2233.85844684789,"PYF"
2041,2254.35709928654,"PYF"
2042,2275.04385440126,"PYF"
2043,2295.92043828681,"PYF"
2044,2316.9885928772,"PYF"
2045,2338.25007609102,"PYF"
2046,2359.70666197813,"PYF"
2047,2381.36014086768,"PYF"
2048,2403.21231951749,"PYF"
2049,2425.26502126482,"PYF"
2050,2447.52008617848,"PYF"
2021,695248.8,"QAT"
2022,725282.996271503,"QAT"
2023,756614.645980789,"QAT"
2024,789299.798086453,"QAT"
2025,823396.922817608,"QAT"
2026,858967.016270851,"QAT"
2027,896073.709525735,"QAT"
2028,934783.382473936,"QAT"
2029,975165.282565761,"QAT"
2030,1017291.6486864,"QAT"
2031,1061237.84038354,"QAT"
2032,1107082.47267751,"QAT"
2033,1154907.55669511,"QAT"
2034,1204798.64637873,"QAT"
2035,1256844.99153312,"QAT"
2036,1311139.6974838,"QAT"
2037,1367779.89163241,"QAT"
2038,1426866.89720725,"QAT"
2039,1488506.41451966,"QAT"
2040,1552808.71005051,"QAT"
2041,1619888.81370514,"QAT"
2042,1689866.72458946,"QAT"
2043,1762867.62567552,"QAT"
2044,1839022.10774038,"QAT"
2045,1918466.40297902,"QAT"
2046,2001342.62870908,"QAT"
2047,2087799.04160354,"QAT"
2048,2177990.30290593,"QAT"
2049,2272077.75510276,"QAT"
2050,2370229.71054788,"QAT"
2021,705038.6,"ROU"
2022,715567.627698373,"ROU"
2023,726253.895616322,"ROU"
2024,737099.751975102,"ROU"
2025,748107.580064245,"ROU"
2026,759279.798765263,"ROU"
2027,770618.863083181,"ROU"
2028,782127.264686003,"ROU"
2029,793807.532452239,"ROU"
2030,805662.2330266,"ROU"
2031,817693.971384004,"ROU"
2032,829905.391401993,"ROU"
2033,842299.176441707,"ROU"
2034,854878.04993753,"ROU"
2035,867644.775995541,"ROU"
2036,880602.160000907,"ROU"
2037,893753.049234343,"ROU"
2038,907100.333497778,"ROU"
2039,920646.945749365,"ROU"
2040,934395.862747977,"ROU"
2041,948350.105707325,"ROU"
2042,962512.740959846,"ROU"
2043,976886.880630501,"ROU"
2044,991475.683320646,"ROU"
2045,1006282.3548021,"ROU"
2046,1021310.14872161,"ROU"
2047,1036562.36731577,"ROU"
2048,1052042.3621367,"ROU"
2049,1067753.53478852,"ROU"
2050,1083699.33767481,"ROU"
2021,10714130,"RUS"
2022,11031820.8367546,"RUS"
2023,11358931.7074045,"RUS"
2024,11695741.9307977,"RUS"
2025,12042539.1080265,"RUS"
2026,12399619.3680083,"RUS"
2027,12767287.62035,"RUS"
2028,13145857.8157085,"RUS"
2029,13535653.2138724,"RUS"
2030,13937006.6597925,"RUS"
2031,14350260.8677967,"RUS"
2032,14775768.7142329,"RUS"
2033,15213893.5387887,"RUS"
2034,15665009.4547458,"RUS"
2035,16129501.6684345,"RUS"
2036,16607766.8081593,"RUS"
2037,17100213.2628794,"RUS"
2038,17607261.5309298,"RUS"
2039,18129344.5790839,"RUS"
2040,18666908.212262,"RUS"
2041,19220411.4542028,"RUS"
2042,19790326.9394222,"RUS"
2043,20377141.3167943,"RUS"
2044,20981355.6650988,"RUS"
2045,21603485.9208911,"RUS"
2046,22244063.3190583,"RUS"
2047,22903634.8464389,"RUS"
2048,23582763.7088933,"RUS"
2049,24282029.8122227,"RUS"
2050,25002030.2573495,"RUS"
2021,12814.49,"RWA"
2022,12872.2828962671,"RWA"
2023,12930.3364364504,"RWA"
2024,12988.6517960449,"RWA"
2025,13047.2301558468,"RWA"
2026,13106.0727019777,"RWA"
2027,13165.1806259086,"RWA"
2028,13224.5551244841,"RWA"
2029,13284.1973999463,"RWA"
2030,13344.1086599594,"RWA"
2031,13404.2901176344,"RWA"
2032,13464.7429915531,"RWA"
2033,13525.4685057931,"RWA"
2034,13586.4678899526,"RWA"
2035,13647.7423791753,"RWA"
2036,13709.2932141753,"RWA"
2037,13771.1216412623,"RWA"
2038,13833.2289123667,"RWA"
2039,13895.6162850651,"RWA"
2040,13958.285022606,"RWA"
2041,14021.2363939346,"RWA"
2042,14084.4716737195,"RWA"
2043,14147.9921423777,"RWA"
2044,14211.7990861009,"RWA"
2045,14275.8937968815,"RWA"
2046,14340.2775725388,"RWA"
2047,14404.9517167451,"RWA"
2048,14469.9175390524,"RWA"
2049,14535.1763549184,"RWA"
2050,14600.7294857338,"RWA"
2021,6960463,"SAU"
2022,7512535.05180783,"SAU"
2023,8108394.93071672,"SAU"
2024,8751515.6866591,"SAU"
2025,9445645.83598427,"SAU"
2026,10194831.2101931,"SAU"
2027,11003438.5376146,"SAU"
2028,11876180.8954724,"SAU"
2029,12818145.1806937,"SAU"
2030,13834821.7595759,"SAU"
2031,14932136.4691297,"SAU"
2032,16116485.1566217,"SAU"
2033,17394770.9586361,"SAU"
2034,18774444.53694,"SAU"
2035,20263547.5056737,"SAU"
2036,21870759.3029869,"SAU"
2037,23605447.7803189,"SAU"
2038,25477723.8041873,"SAU"
2039,27498500.1887426,"SAU"
2040,29679555.3025816,"SAU"
2041,32033601.7205627,"SAU"
2042,34574360.3207687,"SAU"
2043,37316640.2585013,"SAU"
2044,40276425.2834466,"SAU"
2045,43470966.9031229,"SAU"
2046,46918884.935627,"SAU"
2047,50640276.037763,"SAU"
2048,54656830.8411263,"SAU"
2049,58991960.3788847,"SAU"
2050,63670932.5401529,"SAU"
2021,5499735,"SDN"
2022,24379519.160491,"SDN"
2023,108070835.139647,"SDN"
2024,479062172.26417,"SDN"
2025,2123612393.64819,"SDN"
2026,9413662483.81099,"SDN"
2027,41729386033.048,"SDN"
2028,184980252020.91,"SDN"
2029,819990344708.648,"SDN"
2030,3634897012354.61,"SDN"
2031,16112965690003.3,"SDN"
2032,71426415231237.5,"SDN"
2033,316622829771823,"SDN"
2034,1403542597065321,"SDN"
2035,6221698615973177,"SDN"
2036,27579878052109452,"SDN"
2037,122257557030549072,"SDN"
2038,541949831062967296,"SDN"
2039,2402384167677979648,"SDN"
2040,10649416898589743104,"SDN"
2041,47207304229608333312,"SDN"
2042,2.09263060489435e+20,"SDN"
2043,9.27632475525668e+20,"SDN"
2044,4.11205880119164e+21,"SDN"
2045,1.82281539624577e+22,"SDN"
2046,8.0802734820517e+22,"SDN"
2047,3.5818668022675e+23,"SDN"
2048,1.58778905413092e+24,"SDN"
2049,7.03843615519703e+24,"SDN"
2050,3.12003558545127e+25,"SDN"
2021,244810,"SEN"
2022,271784.167415634,"SEN"
2023,301730.458959231,"SEN"
2024,334976.355427359,"SEN"
2025,371885.420790606,"SEN"
2026,412861.277985326,"SEN"
2027,458352.022774382,"SEN"
2028,508855.123945129,"SEN"
2029,564922.863431258,"SEN"
2030,627168.375849517,"SEN"
2031,696272.35349731,"SEN"
2032,772990.49013435,"SEN"
2033,858161.744950645,"SEN"
2034,952717.51709227,"SEN"
2035,1057691.83107395,"SEN"
2036,1174232.64446203,"SEN"
2037,1303614.4014843,"SEN"
2038,1447251.9698478,"SEN"
2039,1606716.11317234,"SEN"
2040,1783750.66823998,"SEN"
2041,1980291.61490414,"SEN"
2042,2198488.24719939,"SEN"
2043,2440726.67717064,"SEN"
2044,2709655.92845042,"SEN"
2045,3008216.90493336,"SEN"
2046,3339674.55133756,"SEN"
2047,3707653.55734839,"SEN"
2048,4116177.9957908,"SEN"
2049,4569715.32829768,"SEN"
2050,5073225.25970282,"SEN"
2021,1518203,"SGP"
2022,1532283.31745083,"SGP"
2023,1546494.22042911,"SGP"
2024,1560836.92002825,"SGP"
2025,1575312.63857378,"SGP"
2026,1589922.60972746,"SGP"
2027,1604668.07859244,"SGP"
2028,1619550.30181938,"SGP"
2029,1634570.54771351,"SGP"
2030,1649730.09634277,"SGP"
2031,1665030.23964686,"SGP"
2032,1680472.28154736,"SGP"
2033,1696057.53805885,"SGP"
2034,1711787.33740107,"SGP"
2035,1727663.02011209,"SGP"
2036,1743685.9391626,"SGP"
2037,1759857.46007118,"SGP"
2038,1776178.96102067,"SGP"
2039,1792651.83297565,"SGP"
2040,1809277.47980095,"SGP"
2041,1826057.31838133,"SGP"
2042,1842992.77874218,"SGP"
2043,1860085.30417144,"SGP"
2044,1877336.35134258,"SGP"
2045,1894747.39043873,"SGP"
2046,1912319.905278,"SGP"
2047,1930055.3934399,"SGP"
2048,1947955.36639301,"SGP"
2049,1966021.34962375,"SGP"
2050,1984254.88276644,"SGP"
2021,509.1842,"SLB"
2022,572.368674091678,"SLB"
2023,643.393685588565,"SLB"
2024,723.232163801007,"SLB"
2025,812.977768468145,"SLB"
2026,913.859871150996,"SLB"
2027,1027.26039566092,"SLB"
2028,1154.73274821043,"SLB"
2029,1298.02309659931,"SLB"
2030,1459.09428992675,"SLB"
2031,1640.15274649157,"SLB"
2032,1843.67867820173,"SLB"
2033,2072.46006551936,"SLB"
2034,2329.63084834381,"SLB"
2035,2618.71385598693,"SLB"
2036,2943.66906431256,"SLB"
2037,3308.94784108633,"SLB"
2038,3719.55392261014,"SLB"
2039,4181.11195692416,"SLB"
2040,4699.94455250878,"SLB"
2041,5283.15888793064,"SLB"
2042,5938.74406884684,"SLB"
2043,6675.68056600279,"SLB"
2044,7504.06323334974,"SLB"
2045,8435.2395914337,"SLB"
2046,9481.96527031776,"SLB"
2047,10658.5787413575,"SLB"
2048,11981.197731376,"SLB"
2049,13467.9400097998,"SLB"
2050,15139.1715731859,"SLB"
2021,3023.475,"SLE"
2022,3248.90711310847,"SLE"
2023,3491.14758005502,"SLE"
2024,3751.44964180362,"SLE"
2025,4031.15998171773,"SLE"
2026,4331.72569268175,"SLE"
2027,4654.70176369524,"SLE"
2028,5001.75912467212,"SLE"
2029,5374.69329106491,"SLE"
2030,5775.43365303737,"SLE"
2031,6206.05345724346,"SLE"
2032,6668.78053285366,"SLE"
2033,7166.00881732033,"SLE"
2034,7700.31074151104,"SLE"
2035,8274.45053828485,"SLE"
2036,8891.39854336415,"SLE"
2037,9554.3465624879,"SLE"
2038,10266.7243843493,"SLE"
2039,11032.2175247477,"SLE"
2040,11854.7862937556,"SLE"
2041,12738.6862845446,"SLE"
2042,13688.4903898707,"SLE"
2043,14709.1124601222,"SLE"
2044,15805.8327253255,"SLE"
2045,16984.3251126312,"SLE"
2046,18250.6866006084,"SLE"
2047,19611.4687622124,"SLE"
2048,21073.7116596157,"SLE"
2049,22644.9802662574,"SLE"
2050,24333.4036045427,"SLE"
2021,64326.12,"SLV"
2022,66740.5104137818,"SLV"
2023,69245.521574939,"SLV"
2024,71844.55480573,"SLV"
2025,74541.1390922589,"SLV"
2026,77338.9358761583,"SLV"
2027,80241.744026121,"SLV"
2028,83253.5049960318,"SLV"
2029,86378.3081767017,"SLV"
2030,89620.3964484724,"SLV"
2031,92984.1719422301,"SLV"
2032,96474.2020166502,"SLV"
2033,100095.22545979,"SLV"
2034,103852.158923451,"SLV"
2035,107750.10359904,"SLV"
2036,111794.352144009,"SLV"
2037,115990.395868261,"SLV"
2038,120343.932190288,"SLV"
2039,124860.872373172,"SLV"
2040,129547.349550938,"SLV"
2041,134409.727056166,"SLV"
2042,139454.607060175,"SLV"
2043,144688.839537491,"SLV"
2044,150119.531566803,"SLV"
2045,155754.056980994,"SLV"
2046,161600.066379393,"SLV"
2047,167665.49751581,"SLV"
2048,173958.586076477,"SLV"
2049,180487.876862523,"SLV"
2050,187262.235392164,"SLV"
2021,253.2119,"SMR"
2022,258.437413925917,"SMR"
2023,263.770766368863,"SMR"
2024,269.214182783773,"SMR"
2025,274.769934552118,"SMR"
2026,280.440339929692,"SMR"
2027,286.227765013946,"SMR"
2028,292.134624731299,"SMR"
2029,298.163383844817,"SMR"
2030,304.316557982682,"SMR"
2031,310.5967146879,"SMR"
2032,317.006474489654,"SMR"
2033,323.548511996784,"SMR"
2034,330.22555701382,"SMR"
2035,337.04039568005,"SMR"
2036,343.9958716321,"SMR"
2037,351.094887190498,"SMR"
2038,358.340404570733,"SMR"
2039,365.735447119299,"SMR"
2040,373.283100575253,"SMR"
2041,380.986514357803,"SMR"
2042,388.848902880473,"SMR"
2043,396.873546892384,"SMR"
2044,405.063794847217,"SMR"
2045,413.423064300427,"SMR"
2046,421.954843335288,"SMR"
2047,430.662692018375,"SMR"
2048,439.550243885073,"SMR"
2049,448.621207455749,"SMR"
2050,457.879367783214,"SMR"
2021,1604.011,"SOM"
2022,1825.55543316366,"SOM"
2023,2077.6993671199,"SOM"
2024,2364.66917504084,"SOM"
2025,2691.2749726345,"SOM"
2026,3062.99124409389,"SOM"
2027,3486.04860402349,"SOM"
2028,3967.53823343335,"SOM"
2029,4515.53074033084,"SOM"
2030,5139.21143722112,"SOM"
2031,5849.03430300405,"SOM"
2032,6656.89720993788,"SOM"
2033,7576.34135278006,"SOM"
2034,8622.77822288635,"SOM"
2035,9813.74793175076,"SOM"
2036,11169.2132139407,"SOM"
2037,12711.8940374304,"SOM"
2038,14467.6484299869,"SOM"
2039,16465.9059049248,"SOM"
2040,18740.1607512025,"SOM"
2041,21328.5334562656,"SOM"
2042,24274.409672065,"SOM"
2043,27627.167434437,"SOM"
2044,31443.0048253152,"SOM"
2045,35785.8819508378,"SOM"
2046,40728.5930245524,"SOM"
2047,46353.9865257053,"SOM"
2048,52756.3538846033,"SOM"
2049,60043.0099718408,"SOM"
2050,68336.0918831565,"SOM"
2021,225276.1,"SRB"
2022,235928.217311192,"SRB"
2023,247084.017006851,"SRB"
2024,258767.315567495,"SRB"
2025,271003.055629256,"SRB"
2026,283817.359233829,"SRB"
2027,297237.58359634,"SRB"
2028,311292.37951017,"SRB"
2029,326011.752513442,"SRB"
2030,341427.126947749,"SRB"
2031,357571.413045878,"SRB"
2032,374479.077191757,"SRB"
2033,392186.215502627,"SRB"
2034,410730.630890529,"SRB"
2035,430151.913767611,"SRB"
2036,450491.526567576,"SRB"
2037,471792.892263697,"SRB"
2038,494101.487072376,"SRB"
2039,517464.937540177,"SRB"
2040,541933.122221582,"SRB"
2041,567558.278164555,"SRB"
2042,594395.112431248,"SRB"
2043,622500.918891928,"SRB"
2044,651935.700541475,"SRB"
2045,682762.297599583,"SRB"
2046,715046.521668136,"SRB"
2047,748857.296232187,"SRB"
2048,784266.803804483,"SRB"
2049,821350.640027673,"SRB"
2050,860187.975063203,"SRB"
2021,500.4851,"SSD"
2022,653.65295977222,"SSD"
2023,853.696127654915,"SSD"
2024,1114.96026672466,"SSD"
2025,1456.18136958123,"SSD"
2026,1901.82936952955,"SSD"
2027,2483.86294891641,"SSD"
2028,3244.02138690595,"SSD"
2029,4236.8178015998,"SSD"
2030,5533.44844038582,"SSD"
2031,7226.89836481678,"SSD"
2032,9438.60967316609,"SSD"
2033,12327.1904578173,"SSD"
2034,16099.7890415281,"SSD"
2035,21026.9491713204,"SSD"
2036,27462.0114780912,"SSD"
2037,35866.4525356559,"SSD"
2038,46842.9786550315,"SSD"
2039,61178.747663833,"SSD"
2040,79901.8182272004,"SSD"
2041,104354.874851202,"SSD"
2042,136291.515597863,"SSD"
2043,178002.007577018,"SSD"
2044,232477.528498081,"SSD"
2045,303624.672509334,"SSD"
2046,396545.60314702,"SSD"
2047,517903.943956993,"SSD"
2048,676402.645843391,"SSD"
2049,883408.100367609,"SSD"
2050,1153765.25593278,"SSD"
2021,87225.74,"SUR"
2022,87225.74,"SUR"
2023,87225.74,"SUR"
2024,87225.74,"SUR"
2025,87225.74,"SUR"
2026,87225.74,"SUR"
2027,87225.74,"SUR"
2028,87225.74,"SUR"
2029,87225.74,"SUR"
2030,87225.74,"SUR"
2031,87225.74,"SUR"
2032,87225.74,"SUR"
2033,87225.74,"SUR"
2034,87225.74,"SUR"
2035,87225.74,"SUR"
2036,87225.74,"SUR"
2037,87225.74,"SUR"
2038,87225.74,"SUR"
2039,87225.74,"SUR"
2040,87225.74,"SUR"
2041,87225.74,"SUR"
2042,87225.74,"SUR"
2043,87225.74,"SUR"
2044,87225.74,"SUR"
2045,87225.74,"SUR"
2046,87225.74,"SUR"
2047,87225.74,"SUR"
2048,87225.74,"SUR"
2049,87225.74,"SUR"
2050,87225.74,"SUR"
2021,237558.5,"SVK"
2022,237456.915186718,"SVK"
2023,237355.373813155,"SVK"
2024,237253.875860734,"SVK"
2025,237152.421310887,"SVK"
2026,237051.010145056,"SVK"
2027,236949.642344688,"SVK"
2028,236848.317891238,"SVK"
2029,236747.036766172,"SVK"
2030,236645.798950961,"SVK"
2031,236544.604427084,"SVK"
2032,236443.45317603,"SVK"
2033,236342.345179294,"SVK"
2034,236241.28041838,"SVK"
2035,236140.258874799,"SVK"
2036,236039.280530071,"SVK"
2037,235938.345365723,"SVK"
2038,235837.45336329,"SVK"
2039,235736.604504315,"SVK"
2040,235635.79877035,"SVK"
2041,235535.036142953,"SVK"
2042,235434.31660369,"SVK"
2043,235333.640134137,"SVK"
2044,235233.006715876,"SVK"
2045,235132.416330498,"SVK"
2046,235031.8689596,"SVK"
2047,234931.364584789,"SVK"
2048,234830.903187679,"SVK"
2049,234730.484749892,"SVK"
2050,234630.109253057,"SVK"
2021,419870.8,"SVN"
2022,449887.745658402,"SVN"
2023,482050.630083347,"SVN"
2024,516512.86839049,"SVN"
2025,553438.843481738,"SVN"
2026,593004.690142283,"SVN"
2027,635399.135193424,"SVN"
2028,680824.397708695,"SVN"
2029,729497.153587257,"SVN"
2030,781649.569085519,"SVN"
2031,837530.40823688,"SVN"
2032,897406.219441912,"SVN"
2033,961562.606888956,"SVN"
2034,1030305.59286973,"SVN"
2035,1103963.07748814,"SVN"
2036,1182886.40272496,"SVN"
2037,1267452.02831897,"SVN"
2038,1358063.32745833,"SVN"
2039,1455152.51084757,"SVN"
2040,1559182.68832788,"SVN"
2041,1670650.07788452,"SVN"
2042,1790086.37257818,"SVN"
2043,1918061.27669042,"SVN"
2044,2055185.22318039,"SVN"
2045,2202112.28541514,"SVN"
2046,2359543.29706207,"SVN"
2047,2528229.19502535,"SVN"
2048,2708974.60137193,"SVN"
2049,2902641.66133269,"SVN"
2050,3110154.1556858,"SVN"
2021,1987465,"SWE"
2022,1986374.31438613,"SWE"
2023,1985284.22732122,"SWE"
2024,1984194.7384768,"SWE"
2025,1983105.84752457,"SWE"
2026,1982017.55413642,"SWE"
2027,1980929.85798442,"SWE"
2028,1979842.75874082,"SWE"
2029,1978756.25607804,"SWE"
2030,1977670.34966869,"SWE"
2031,1976585.03918555,"SWE"
2032,1975500.32430161,"SWE"
2033,1974416.20468998,"SWE"
2034,1973332.68002402,"SWE"
2035,1972249.74997721,"SWE"
2036,1971167.41422324,"SWE"
2037,1970085.67243598,"SWE"
2038,1969004.52428946,"SWE"
2039,1967923.96945791,"SWE"
2040,1966844.00761573,"SWE"
2041,1965764.63843749,"SWE"
2042,1964685.86159795,"SWE"
2043,1963607.67677204,"SWE"
2044,1962530.08363489,"SWE"
2045,1961453.08186177,"SWE"
2046,1960376.67112816,"SWE"
2047,1959300.85110971,"SWE"
2048,1958225.62148225,"SWE"
2049,1957150.98192178,"SWE"
2050,1956076.93210447,"SWE"
2021,28219.44,"SWZ"
2022,26045.7307585149,"SWZ"
2023,24039.4597038442,"SWZ"
2024,22187.7292755098,"SWZ"
2025,20478.6353964766,"SWZ"
2026,18901.1909463272,"SWZ"
2027,17445.2551292058,"SWZ"
2028,16101.468282464,"SWZ"
2029,14861.1917069164,"SWZ"
2030,13716.4521318998,"SWZ"
2031,12659.8904581211,"SWZ"
2032,11684.7144487812,"SWZ"
2033,10784.6550648448,"SWZ"
2034,9953.92616375097,"SWZ"
2035,9187.18730248349,"SWZ"
2036,8479.50940587523,"SWZ"
2037,7826.34307944172,"SWZ"
2038,7223.48936303857,"SWZ"
2039,6667.07273732926,"SWZ"
2040,6153.5162095319,"SWZ"
2041,5679.51831828077,"SWZ"
2042,5242.03190977546,"SWZ"
2043,4838.24454877756,"SWZ"
2044,4465.56043852439,"SWZ"
2045,4121.58373333,"SWZ"
2046,3804.10313659618,"SWZ"
2047,3511.07768522005,"SWZ"
2048,3240.62362901146,"SWZ"
2049,2991.00232077298,"SWZ"
2050,2760.60903919235,"SWZ"
2021,77.0916,"SXM"
2022,82.2796718276534,"SXM"
2023,87.8168879108275,"SXM"
2024,93.7267447844994,"SXM"
2025,100.034320241671,"SXM"
2026,106.76637974808,"SXM"
2027,113.951490018351,"SXM"
2028,121.620140235538,"SXM"
2029,129.804871428447,"SXM"
2030,138.540414555715,"SXM"
2031,147.863837882614,"SXM"
2032,157.814704275937,"SXM"
2033,168.435239084443,"SXM"
2034,179.770509317232,"SXM"
2035,191.868614880376,"SXM"
2036,204.780892683298,"SXM"
2037,218.562134481003,"SXM"
2038,233.270819376539,"SXM"
2039,248.969361970298,"SXM"
2040,265.724377209144,"SXM"
2041,283.606963059217,"SXM"
2042,302.693002201924,"SXM"
2043,323.063484033299,"SXM"
2044,344.804848333128,"SXM"
2045,368.009352062139,"SXM"
2046,392.775460843726,"SXM"
2047,419.208266791416,"SXM"
2048,447.419934455078,"SXM"
2049,477.530176778197,"SXM"
2050,509.666763085879,"SXM"
2021,814.4674,"SYC"
2022,1060.33816054089,"SYC"
2023,1380.43218758571,"SYC"
2024,1797.15594084683,"SYC"
2025,2339.67992398796,"SYC"
2026,3045.9806087461,"SYC"
2027,3965.49877345744,"SYC"
2028,5162.60033866922,"SYC"
2029,6721.08195700935,"SYC"
2030,8750.036746885,"SYC"
2031,11391.4907691299,"SYC"
2032,14830.3447970512,"SYC"
2033,19307.3172999834,"SYC"
2034,25135.7946442593,"SYC"
2035,32723.7680192326,"SYC"
2036,42602.3926648016,"SYC"
2037,55463.1685354584,"SYC"
2038,72206.345033156,"SYC"
2039,94003.9381218177,"SYC"
2040,122381.77099745,"SYC"
2041,159326.281129451,"SYC"
2042,207423.570125241,"SYC"
2043,270040.429855662,"SYC"
2044,351560.016600818,"SYC"
2045,457688.670316624,"SYC"
2046,595855.356253591,"SYC"
2047,775731.689688712,"SYC"
2048,1009908.94530316,"SYC"
2049,1314779.44160386,"SYC"
2050,1711683.99696197,"SYC"
2021,41758.87,"SYR"
2022,38049.2899028316,"SYR"
2023,34669.2442134982,"SYR"
2024,31589.4592883251,"SYR"
2025,28783.2619593198,"SYR"
2026,26226.3485252188,"SYR"
2027,23896.5742638331,"SYR"
2028,21773.7616427152,"SYR"
2029,19839.5255671148,"SYR"
2030,18077.1141517429,"SYR"
2031,16471.2636373122,"SYR"
2032,15008.0661953271,"SYR"
2033,13674.8494762164,"SYR"
2034,12460.0668576076,"SYR"
2035,11353.1974422147,"SYR"
2036,10344.6549392479,"SYR"
2037,9425.70464019269,"SYR"
2038,8588.3877699075,"SYR"
2039,7825.4525578672,"SYR"
2040,7130.29143257814,"SYR"
2041,6496.88379522344,"SYR"
2042,5919.74387691682,"SYR"
2043,5393.87322797098,"SYR"
2044,4914.71742770315,"SYR"
2045,4478.12663985342,"SYR"
2046,4080.31967199726,"SYR"
2047,3717.8512276805,"SYR"
2048,3387.58206765686,"SYR"
2049,3086.6518218024,"SYR"
2050,2812.45421623868,"SYR"
2021,3421.882,"TCD"
2022,5287.48020033979,"TCD"
2023,8170.19607016995,"TCD"
2024,12624.5586358377,"TCD"
2025,19507.4242259144,"TCD"
2026,30142.804267988,"TCD"
2027,46576.5566286926,"TCD"
2028,71969.9337891304,"TCD"
2029,111207.692120825,"TCD"
2030,171837.740230185,"TCD"
2031,265523.08032195,"TCD"
2032,410285.342959091,"TCD"
2033,633971.489193903,"TCD"
2034,979610.546679486,"TCD"
2035,1513690.81973365,"TCD"
2036,2338949.80562678,"TCD"
2037,3614137.12887826,"TCD"
2038,5584552.15879936,"TCD"
2039,8629230.63022525,"TCD"
2040,13333857.246241,"TCD"
2041,20603429.9790748,"TCD"
2042,31836348.5571523,"TCD"
2043,49193415.3916058,"TCD"
2044,76013494.8751027,"TCD"
2045,117455788.689013,"TCD"
2046,181492277.380824,"TCD"
2047,280441237.648079,"TCD"
2048,433336827.927731,"TCD"
2049,669590563.831812,"TCD"
2050,1034649017.29372,"TCD"
2021,38890.91,"TGO"
2022,51472.0934680976,"TGO"
