Year,iso_code3,pij_lndu_forests_primary_to_forests_mangroves
2043,PNG,6.177822399300636e-05
2044,PNG,6.177822399300636e-05
2045,PNG,6.177822399300636e-05
2046,PNG,6.177822399300636e-05
2047,PNG,6.177822399300636e-05
2048,PNG,6.177822399300636e-05
2049,PNG,6.177822399300636e-05
2050,PNG,6.177822399300636e-05
2019,POL,0.0
2020,POL,0.0
2021,POL,0.0
2022,POL,0.0
2023,POL,0.0
2024,POL,0.0
2025,POL,0.0
2026,POL,0.0
2027,POL,0.0
2028,POL,0.0
2029,POL,0.0
2030,POL,0.0
2031,POL,0.0
2032,POL,0.0
2033,POL,0.0
2034,POL,0.0
2035,POL,0.0
2036,POL,0.0
2037,POL,0.0
2038,POL,0.0
2039,POL,0.0
2040,POL,0.0
2041,POL,0.0
2042,POL,0.0
2043,POL,0.0
2044,POL,0.0
2045,POL,0.0
2046,POL,0.0
2047,POL,0.0
2048,POL,0.0
2049,POL,0.0
2050,POL,0.0
2019,PRI,0.0
2020,PRI,0.0980340314077084
2021,PRI,0.0980340314077084
2022,PRI,0.0980340314077084
2023,PRI,0.0980340314077084
2024,PRI,0.0980340314077084
2025,PRI,0.0980340314077084
2026,PRI,0.0980340314077084
2027,PRI,0.0980340314077084
2028,PRI,0.0980340314077084
2029,PRI,0.0980340314077084
2030,PRI,0.0980340314077084
2031,PRI,0.0980340314077084
2032,PRI,0.0980340314077084
2033,PRI,0.0980340314077084
2034,PRI,0.0980340314077084
2035,PRI,0.0980340314077084
2036,PRI,0.0980340314077084
2037,PRI,0.0980340314077084
2038,PRI,0.0980340314077084
2039,PRI,0.0980340314077084
2040,PRI,0.0980340314077084
2041,PRI,0.0980340314077084
2042,PRI,0.0980340314077084
2043,PRI,0.0980340314077084
2044,PRI,0.0980340314077084
2045,PRI,0.0980340314077084
2046,PRI,0.0980340314077084
2047,PRI,0.0980340314077084
2048,PRI,0.0980340314077084
2049,PRI,0.0980340314077084
2050,PRI,0.0980340314077084
2019,PRK,0.0
2020,PRK,0.0
2021,PRK,0.0
2022,PRK,0.0
2023,PRK,0.0
2024,PRK,0.0
2025,PRK,0.0
2026,PRK,0.0
2027,PRK,0.0
2028,PRK,0.0
2029,PRK,0.0
2030,PRK,0.0
2031,PRK,0.0
2032,PRK,0.0
2033,PRK,0.0
2034,PRK,0.0
2035,PRK,0.0
2036,PRK,0.0
2037,PRK,0.0
2038,PRK,0.0
2039,PRK,0.0
2040,PRK,0.0
2041,PRK,0.0
2042,PRK,0.0
2043,PRK,0.0
2044,PRK,0.0
2045,PRK,0.0
2046,PRK,0.0
2047,PRK,0.0
2048,PRK,0.0
2049,PRK,0.0
2050,PRK,0.0
2019,PRT,0.0
2020,PRT,0.0
2021,PRT,0.0
2022,PRT,0.0
2023,PRT,0.0
2024,PRT,0.0
2025,PRT,0.0
2026,PRT,0.0
2027,PRT,0.0
2028,PRT,0.0
2029,PRT,0.0
2030,PRT,0.0
2031,PRT,0.0
2032,PRT,0.0
2033,PRT,0.0
2034,PRT,0.0
2035,PRT,0.0
2036,PRT,0.0
2037,PRT,0.0
2038,PRT,0.0
2039,PRT,0.0
2040,PRT,0.0
2041,PRT,0.0
2042,PRT,0.0
2043,PRT,0.0
2044,PRT,0.0
2045,PRT,0.0
2046,PRT,0.0
2047,PRT,0.0
2048,PRT,0.0
2049,PRT,0.0
2050,PRT,0.0
2019,PRY,0.0
2020,PRY,0.0
2021,PRY,0.0
2022,PRY,0.0
2023,PRY,0.0
2024,PRY,0.0
2025,PRY,0.0
2026,PRY,0.0
2027,PRY,0.0
2028,PRY,0.0
2029,PRY,0.0
2030,PRY,0.0
2031,PRY,0.0
2032,PRY,0.0
2033,PRY,0.0
2034,PRY,0.0
2035,PRY,0.0
2036,PRY,0.0
2037,PRY,0.0
2038,PRY,0.0
2039,PRY,0.0
2040,PRY,0.0
2041,PRY,0.0
2042,PRY,0.0
2043,PRY,0.0
2044,PRY,0.0
2045,PRY,0.0
2046,PRY,0.0
2047,PRY,0.0
2048,PRY,0.0
2049,PRY,0.0
2050,PRY,0.0
2019,ROU,0.0
2020,ROU,0.0
2021,ROU,0.0
2022,ROU,0.0
2023,ROU,0.0
2024,ROU,0.0
2025,ROU,0.0
2026,ROU,0.0
2027,ROU,0.0
2028,ROU,0.0
2029,ROU,0.0
2030,ROU,0.0
2031,ROU,0.0
2032,ROU,0.0
2033,ROU,0.0
2034,ROU,0.0
2035,ROU,0.0
2036,ROU,0.0
2037,ROU,0.0
2038,ROU,0.0
2039,ROU,0.0
2040,ROU,0.0
2041,ROU,0.0
2042,ROU,0.0
2043,ROU,0.0
2044,ROU,0.0
2045,ROU,0.0
2046,ROU,0.0
2047,ROU,0.0
2048,ROU,0.0
2049,ROU,0.0
2050,ROU,0.0
2019,RUS,0.0
2020,RUS,0.0
2021,RUS,0.0
2022,RUS,0.0
2023,RUS,0.0
2024,RUS,0.0
2025,RUS,0.0
2026,RUS,0.0
2027,RUS,0.0
2028,RUS,0.0
2029,RUS,0.0
2030,RUS,0.0
2031,RUS,0.0
2032,RUS,0.0
2033,RUS,0.0
2034,RUS,0.0
2035,RUS,0.0
2036,RUS,0.0
2037,RUS,0.0
2038,RUS,0.0
2039,RUS,0.0
2040,RUS,0.0
2041,RUS,0.0
2042,RUS,0.0
2043,RUS,0.0
2044,RUS,0.0
2045,RUS,0.0
2046,RUS,0.0
2047,RUS,0.0
2048,RUS,0.0
2049,RUS,0.0
2050,RUS,0.0
2019,RWA,0.0
2020,RWA,0.1960444849600917
2021,RWA,0.1960444849600917
2022,RWA,0.1960444849600917
2023,RWA,0.1960444849600917
2024,RWA,0.1960444849600917
2025,RWA,0.1960444849600917
2026,RWA,0.1960444849600917
2027,RWA,0.1960444849600917
2028,RWA,0.1960444849600917
2029,RWA,0.1960444849600917
2030,RWA,0.1960444849600917
2031,RWA,0.1960444849600917
2032,RWA,0.1960444849600917
2033,RWA,0.1960444849600917
2034,RWA,0.1960444849600917
2035,RWA,0.1960444849600917
2036,RWA,0.1960444849600917
2037,RWA,0.1960444849600917
2038,RWA,0.1960444849600917
2039,RWA,0.1960444849600917
2040,RWA,0.1960444849600917
2041,RWA,0.1960444849600917
2042,RWA,0.1960444849600917
2043,RWA,0.1960444849600917
2044,RWA,0.1960444849600917
2045,RWA,0.1960444849600917
2046,RWA,0.1960444849600917
2047,RWA,0.1960444849600917
2048,RWA,0.1960444849600917
2049,RWA,0.1960444849600917
2050,RWA,0.1960444849600917
2019,SAU,0.0
2020,SAU,0.1960874736576017
2021,SAU,0.1960874736576017
2022,SAU,0.1960874736576017
2023,SAU,0.1960874736576017
2024,SAU,0.1960874736576017
2025,SAU,0.1960874736576017
2026,SAU,0.1960874736576017
2027,SAU,0.1960874736576017
2028,SAU,0.1960874736576017
2029,SAU,0.1960874736576017
2030,SAU,0.1960874736576017
2031,SAU,0.1960874736576017
2032,SAU,0.1960874736576017
2033,SAU,0.1960874736576017
2034,SAU,0.1960874736576017
2035,SAU,0.1960874736576017
2036,SAU,0.1960874736576017
2037,SAU,0.1960874736576017
2038,SAU,0.1960874736576017
2039,SAU,0.1960874736576017
2040,SAU,0.1960874736576017
2041,SAU,0.1960874736576017
2042,SAU,0.1960874736576017
2043,SAU,0.1960874736576017
2044,SAU,0.1960874736576017
2045,SAU,0.1960874736576017
2046,SAU,0.1960874736576017
2047,SAU,0.1960874736576017
2048,SAU,0.1960874736576017
2049,SAU,0.1960874736576017
2050,SAU,0.1960874736576017
2019,SDN,0.0030958708797617
2020,SDN,0.0040164722272825
2021,SDN,0.0040164722272825
2022,SDN,0.0040164722272825
2023,SDN,0.0040164722272825
2024,SDN,0.0040164722272825
2025,SDN,0.0040164722272825
2026,SDN,0.0040164722272825
2027,SDN,0.0040164722272825
2028,SDN,0.0040164722272825
2029,SDN,0.0040164722272825
2030,SDN,0.0040164722272825
2031,SDN,0.0040164722272825
2032,SDN,0.0040164722272825
2033,SDN,0.0040164722272825
2034,SDN,0.0040164722272825
2035,SDN,0.0040164722272825
2036,SDN,0.0040164722272825
2037,SDN,0.0040164722272825
2038,SDN,0.0040164722272825
2039,SDN,0.0040164722272825
2040,SDN,0.0040164722272825
2041,SDN,0.0040164722272825
2042,SDN,0.0040164722272825
2043,SDN,0.0040164722272825
2044,SDN,0.0040164722272825
2045,SDN,0.0040164722272825
2046,SDN,0.0040164722272825
2047,SDN,0.0040164722272825
2048,SDN,0.0040164722272825
2049,SDN,0.0040164722272825
2050,SDN,0.0040164722272825
2019,SEN,0.0023850342717864
2020,SEN,0.0020913533192898
2021,SEN,0.0020913533192898
2022,SEN,0.0020913533192898
2023,SEN,0.0020913533192898
2024,SEN,0.0020913533192898
2025,SEN,0.0020913533192898
2026,SEN,0.0020913533192898
2027,SEN,0.0020913533192898
2028,SEN,0.0020913533192898
2029,SEN,0.0020913533192898
2030,SEN,0.0020913533192898
2031,SEN,0.0020913533192898
2032,SEN,0.0020913533192898
2033,SEN,0.0020913533192898
2034,SEN,0.0020913533192898
2035,SEN,0.0020913533192898
2036,SEN,0.0020913533192898
2037,SEN,0.0020913533192898
2038,SEN,0.0020913533192898
2039,SEN,0.0020913533192898
2040,SEN,0.0020913533192898
2041,SEN,0.0020913533192898
2042,SEN,0.0020913533192898
2043,SEN,0.0020913533192898
2044,SEN,0.0020913533192898
2045,SEN,0.0020913533192898
2046,SEN,0.0020913533192898
2047,SEN,0.0020913533192898
2048,SEN,0.0020913533192898
2049,SEN,0.0020913533192898
2050,SEN,0.0020913533192898
2019,SLB,0.0
2020,SLB,0.0
2021,SLB,0.0
2022,SLB,0.0
2023,SLB,0.0
2024,SLB,0.0
2025,SLB,0.0
2026,SLB,0.0
2027,SLB,0.0
2028,SLB,0.0
2029,SLB,0.0
2030,SLB,0.0
2031,SLB,0.0
2032,SLB,0.0
2033,SLB,0.0
2034,SLB,0.0
2035,SLB,0.0
2036,SLB,0.0
2037,SLB,0.0
2038,SLB,0.0
2039,SLB,0.0
2040,SLB,0.0
2041,SLB,0.0
2042,SLB,0.0
2043,SLB,0.0
2044,SLB,0.0
2045,SLB,0.0
2046,SLB,0.0
2047,SLB,0.0
2048,SLB,0.0
2049,SLB,0.0
2050,SLB,0.0
2019,SLE,0.0
2020,SLE,0.0
2021,SLE,0.0
2022,SLE,0.0
2023,SLE,0.0
2024,SLE,0.0
2025,SLE,0.0
2026,SLE,0.0
2027,SLE,0.0
2028,SLE,0.0
2029,SLE,0.0
2030,SLE,0.0
2031,SLE,0.0
2032,SLE,0.0
2033,SLE,0.0
2034,SLE,0.0
2035,SLE,0.0
2036,SLE,0.0
2037,SLE,0.0
2038,SLE,0.0
2039,SLE,0.0
2040,SLE,0.0
2041,SLE,0.0
2042,SLE,0.0
2043,SLE,0.0
2044,SLE,0.0
2045,SLE,0.0
2046,SLE,0.0
2047,SLE,0.0
2048,SLE,0.0
2049,SLE,0.0
2050,SLE,0.0
2019,SLV,0.0012578831979233
2020,SLV,0.000255582075933
2021,SLV,0.000255582075933
2022,SLV,0.000255582075933
2023,SLV,0.000255582075933
2024,SLV,0.000255582075933
2025,SLV,0.000255582075933
2026,SLV,0.000255582075933
2027,SLV,0.000255582075933
2028,SLV,0.000255582075933
2029,SLV,0.000255582075933
2030,SLV,0.000255582075933
2031,SLV,0.000255582075933
2032,SLV,0.000255582075933
2033,SLV,0.000255582075933
2034,SLV,0.000255582075933
2035,SLV,0.000255582075933
2036,SLV,0.000255582075933
2037,SLV,0.000255582075933
2038,SLV,0.000255582075933
2039,SLV,0.000255582075933
2040,SLV,0.000255582075933
2041,SLV,0.000255582075933
2042,SLV,0.000255582075933
2043,SLV,0.000255582075933
2044,SLV,0.000255582075933
2045,SLV,0.000255582075933
2046,SLV,0.000255582075933
2047,SLV,0.000255582075933
2048,SLV,0.000255582075933
2049,SLV,0.000255582075933
2050,SLV,0.000255582075933
2019,SOM,0.0042147969367717
2020,SOM,0.0044862711116952
2021,SOM,0.0044862711116952
2022,SOM,0.0044862711116952
2023,SOM,0.0044862711116952
2024,SOM,0.0044862711116952
2025,SOM,0.0044862711116952
2026,SOM,0.0044862711116952
2027,SOM,0.0044862711116952
2028,SOM,0.0044862711116952
2029,SOM,0.0044862711116952
2030,SOM,0.0044862711116952
2031,SOM,0.0044862711116952
2032,SOM,0.0044862711116952
2033,SOM,0.0044862711116952
2034,SOM,0.0044862711116952
2035,SOM,0.0044862711116952
2036,SOM,0.0044862711116952
2037,SOM,0.0044862711116952
2038,SOM,0.0044862711116952
2039,SOM,0.0044862711116952
2040,SOM,0.0044862711116952
2041,SOM,0.0044862711116952
2042,SOM,0.0044862711116952
2043,SOM,0.0044862711116952
2044,SOM,0.0044862711116952
2045,SOM,0.0044862711116952
2046,SOM,0.0044862711116952
2047,SOM,0.0044862711116952
2048,SOM,0.0044862711116952
2049,SOM,0.0044862711116952
2050,SOM,0.0044862711116952
2019,SRB,0.0
2020,SRB,0.0
2021,SRB,0.0
2022,SRB,0.0
2023,SRB,0.0
2024,SRB,0.0
2025,SRB,0.0
2026,SRB,0.0
2027,SRB,0.0
2028,SRB,0.0
2029,SRB,0.0
2030,SRB,0.0
2031,SRB,0.0
2032,SRB,0.0
2033,SRB,0.0
2034,SRB,0.0
2035,SRB,0.0
2036,SRB,0.0
2037,SRB,0.0
2038,SRB,0.0
2039,SRB,0.0
2040,SRB,0.0
2041,SRB,0.0
2042,SRB,0.0
2043,SRB,0.0
2044,SRB,0.0
2045,SRB,0.0
2046,SRB,0.0
2047,SRB,0.0
2048,SRB,0.0
2049,SRB,0.0
2050,SRB,0.0
2019,SSD,0.0
2020,SSD,0.0980313703910625
2021,SSD,0.0980313703910625
2022,SSD,0.0980313703910625
2023,SSD,0.0980313703910625
2024,SSD,0.0980313703910625
2025,SSD,0.0980313703910625
2026,SSD,0.0980313703910625
2027,SSD,0.0980313703910625
2028,SSD,0.0980313703910625
2029,SSD,0.0980313703910625
2030,SSD,0.0980313703910625
2031,SSD,0.0980313703910625
2032,SSD,0.0980313703910625
2033,SSD,0.0980313703910625
2034,SSD,0.0980313703910625
2035,SSD,0.0980313703910625
2036,SSD,0.0980313703910625
2037,SSD,0.0980313703910625
2038,SSD,0.0980313703910625
2039,SSD,0.0980313703910625
2040,SSD,0.0980313703910625
2041,SSD,0.0980313703910625
2042,SSD,0.0980313703910625
2043,SSD,0.0980313703910625
2044,SSD,0.0980313703910625
2045,SSD,0.0980313703910625
2046,SSD,0.0980313703910625
2047,SSD,0.0980313703910625
2048,SSD,0.0980313703910625
2049,SSD,0.0980313703910625
2050,SSD,0.0980313703910625
2019,STP,0.4901465237454482
2020,STP,0.392118611201981
2021,STP,0.392118611201981
2022,STP,0.392118611201981
2023,STP,0.392118611201981
2024,STP,0.392118611201981
2025,STP,0.392118611201981
2026,STP,0.392118611201981
2027,STP,0.392118611201981
2028,STP,0.392118611201981
2029,STP,0.392118611201981
2030,STP,0.392118611201981
2031,STP,0.392118611201981
2032,STP,0.392118611201981
2033,STP,0.392118611201981
2034,STP,0.392118611201981
2035,STP,0.392118611201981
2036,STP,0.392118611201981
2037,STP,0.392118611201981
2038,STP,0.392118611201981
2039,STP,0.392118611201981
2040,STP,0.392118611201981
2041,STP,0.392118611201981
2042,STP,0.392118611201981
2043,STP,0.392118611201981
2044,STP,0.392118611201981
2045,STP,0.392118611201981
2046,STP,0.392118611201981
2047,STP,0.392118611201981
2048,STP,0.392118611201981
2049,STP,0.392118611201981
2050,STP,0.392118611201981
2019,SUR,1.422986347021861e-05
2020,SUR,1.061096796985504e-05
2021,SUR,1.061096796985504e-05
2022,SUR,1.061096796985504e-05
2023,SUR,1.061096796985504e-05
2024,SUR,1.061096796985504e-05
2025,SUR,1.061096796985504e-05
2026,SUR,1.061096796985504e-05
2027,SUR,1.061096796985504e-05
2028,SUR,1.061096796985504e-05
2029,SUR,1.061096796985504e-05
2030,SUR,1.061096796985504e-05
2031,SUR,1.061096796985504e-05
2032,SUR,1.061096796985504e-05
2033,SUR,1.061096796985504e-05
2034,SUR,1.061096796985504e-05
2035,SUR,1.061096796985504e-05
2036,SUR,1.061096796985504e-05
2037,SUR,1.061096796985504e-05
2038,SUR,1.061096796985504e-05
2039,SUR,1.061096796985504e-05
2040,SUR,1.061096796985504e-05
2041,SUR,1.061096796985504e-05
2042,SUR,1.061096796985504e-05
2043,SUR,1.061096796985504e-05
2044,SUR,1.061096796985504e-05
2045,SUR,1.061096796985504e-05
2046,SUR,1.061096796985504e-05
2047,SUR,1.061096796985504e-05
2048,SUR,1.061096796985504e-05
2049,SUR,1.061096796985504e-05
2050,SUR,1.061096796985504e-05
2019,SVK,0.0
2020,SVK,0.1960570957546492
2021,SVK,0.1960570957546492
2022,SVK,0.1960570957546492
2023,SVK,0.1960570957546492
2024,SVK,0.1960570957546492
2025,SVK,0.1960570957546492
2026,SVK,0.1960570957546492
2027,SVK,0.1960570957546492
2028,SVK,0.1960570957546492
2029,SVK,0.1960570957546492
2030,SVK,0.1960570957546492
2031,SVK,0.1960570957546492
2032,SVK,0.1960570957546492
2033,SVK,0.1960570957546492
2034,SVK,0.1960570957546492
2035,SVK,0.1960570957546492
2036,SVK,0.1960570957546492
2037,SVK,0.1960570957546492
2038,SVK,0.1960570957546492
2039,SVK,0.1960570957546492
2040,SVK,0.1960570957546492
2041,SVK,0.1960570957546492
2042,SVK,0.1960570957546492
2043,SVK,0.1960570957546492
2044,SVK,0.1960570957546492
2045,SVK,0.1960570957546492
2046,SVK,0.1960570957546492
2047,SVK,0.1960570957546492
2048,SVK,0.1960570957546492
2049,SVK,0.1960570957546492
2050,SVK,0.1960570957546492
2019,SVN,0.4901469176299712
2020,SVN,0.4901467009108444
2021,SVN,0.4901467009108444
2022,SVN,0.4901467009108444
2023,SVN,0.4901467009108444
2024,SVN,0.4901467009108444
2025,SVN,0.4901467009108444
2026,SVN,0.4901467009108444
2027,SVN,0.4901467009108444
2028,SVN,0.4901467009108444
2029,SVN,0.4901467009108444
2030,SVN,0.4901467009108444
2031,SVN,0.4901467009108444
2032,SVN,0.4901467009108444
2033,SVN,0.4901467009108444
2034,SVN,0.4901467009108444
2035,SVN,0.4901467009108444
2036,SVN,0.4901467009108444
2037,SVN,0.4901467009108444
2038,SVN,0.4901467009108444
2039,SVN,0.4901467009108444
2040,SVN,0.4901467009108444
2041,SVN,0.4901467009108444
2042,SVN,0.4901467009108444
2043,SVN,0.4901467009108444
2044,SVN,0.4901467009108444
2045,SVN,0.4901467009108444
2046,SVN,0.4901467009108444
2047,SVN,0.4901467009108444
2048,SVN,0.4901467009108444
2049,SVN,0.4901467009108444
2050,SVN,0.4901467009108444
2019,SWE,0.0
2020,SWE,0.0
2021,SWE,0.0
2022,SWE,0.0
2023,SWE,0.0
2024,SWE,0.0
2025,SWE,0.0
2026,SWE,0.0
2027,SWE,0.0
2028,SWE,0.0
2029,SWE,0.0
2030,SWE,0.0
2031,SWE,0.0
2032,SWE,0.0
2033,SWE,0.0
2034,SWE,0.0
2035,SWE,0.0
2036,SWE,0.0
2037,SWE,0.0
2038,SWE,0.0
2039,SWE,0.0
2040,SWE,0.0
2041,SWE,0.0
2042,SWE,0.0
2043,SWE,0.0
2044,SWE,0.0
2045,SWE,0.0
2046,SWE,0.0
2047,SWE,0.0
2048,SWE,0.0
2049,SWE,0.0
2050,SWE,0.0
2019,SWZ,0.0
2020,SWZ,0.0
2021,SWZ,0.0
2022,SWZ,0.0
2023,SWZ,0.0
2024,SWZ,0.0
2025,SWZ,0.0
2026,SWZ,0.0
2027,SWZ,0.0
2028,SWZ,0.0
2029,SWZ,0.0
2030,SWZ,0.0
2031,SWZ,0.0
2032,SWZ,0.0
2033,SWZ,0.0
2034,SWZ,0.0
2035,SWZ,0.0
2036,SWZ,0.0
2037,SWZ,0.0
2038,SWZ,0.0
2039,SWZ,0.0
2040,SWZ,0.0
2041,SWZ,0.0
2042,SWZ,0.0
2043,SWZ,0.0
2044,SWZ,0.0
2045,SWZ,0.0
2046,SWZ,0.0
2047,SWZ,0.0
2048,SWZ,0.0
2049,SWZ,0.0
2050,SWZ,0.0
2019,SYC,0.05433688695797
2020,SYC,0.0543847353088658
2021,SYC,0.0543847353088658
2022,SYC,0.0543847353088658
2023,SYC,0.0543847353088658
2024,SYC,0.0543847353088658
2025,SYC,0.0543847353088658
2026,SYC,0.0543847353088658
2027,SYC,0.0543847353088658
2028,SYC,0.0543847353088658
2029,SYC,0.0543847353088658
2030,SYC,0.0543847353088658
2031,SYC,0.0543847353088658
2032,SYC,0.0543847353088658
2033,SYC,0.0543847353088658
2034,SYC,0.0543847353088658
2035,SYC,0.0543847353088658
2036,SYC,0.0543847353088658
2037,SYC,0.0543847353088658
2038,SYC,0.0543847353088658
2039,SYC,0.0543847353088658
2040,SYC,0.0543847353088658
2041,SYC,0.0543847353088658
2042,SYC,0.0543847353088658
2043,SYC,0.0543847353088658
2044,SYC,0.0543847353088658
2045,SYC,0.0543847353088658
2046,SYC,0.0543847353088658
2047,SYC,0.0543847353088658
2048,SYC,0.0543847353088658
2049,SYC,0.0543847353088658
2050,SYC,0.0543847353088658
2019,SYR,0.0
2020,SYR,0.0
2021,SYR,0.0
2022,SYR,0.0
2023,SYR,0.0
2024,SYR,0.0
2025,SYR,0.0
2026,SYR,0.0
2027,SYR,0.0
2028,SYR,0.0
2029,SYR,0.0
2030,SYR,0.0
2031,SYR,0.0
2032,SYR,0.0
2033,SYR,0.0
2034,SYR,0.0
2035,SYR,0.0
2036,SYR,0.0
2037,SYR,0.0
2038,SYR,0.0
2039,SYR,0.0
2040,SYR,0.0
2041,SYR,0.0
2042,SYR,0.0
2043,SYR,0.0
2044,SYR,0.0
2045,SYR,0.0
2046,SYR,0.0
2047,SYR,0.0
2048,SYR,0.0
2049,SYR,0.0
2050,SYR,0.0
2019,TCA,1.0000761859038536e-05
2020,TCA,0.2940762796126197
2021,TCA,0.2940762796126197
2022,TCA,0.2940762796126197
2023,TCA,0.2940762796126197
2024,TCA,0.2940762796126197
2025,TCA,0.2940762796126197
2026,TCA,0.2940762796126197
2027,TCA,0.2940762796126197
2028,TCA,0.2940762796126197
2029,TCA,0.2940762796126197
2030,TCA,0.2940762796126197
2031,TCA,0.2940762796126197
2032,TCA,0.2940762796126197
2033,TCA,0.2940762796126197
2034,TCA,0.2940762796126197
2035,TCA,0.2940762796126197
2036,TCA,0.2940762796126197
2037,TCA,0.2940762796126197
2038,TCA,0.2940762796126197
2039,TCA,0.2940762796126197
2040,TCA,0.2940762796126197
2041,TCA,0.2940762796126197
2042,TCA,0.2940762796126197
2043,TCA,0.2940762796126197
2044,TCA,0.2940762796126197
2045,TCA,0.2940762796126197
2046,TCA,0.2940762796126197
2047,TCA,0.2940762796126197
2048,TCA,0.2940762796126197
2049,TCA,0.2940762796126197
2050,TCA,0.2940762796126197
2019,TCD,0.4901491874989113
2020,TCD,0.4901505560773055
2021,TCD,0.4901505560773055
2022,TCD,0.4901505560773055
2023,TCD,0.4901505560773055
2024,TCD,0.4901505560773055
2025,TCD,0.4901505560773055
2026,TCD,0.4901505560773055
2027,TCD,0.4901505560773055
2028,TCD,0.4901505560773055
2029,TCD,0.4901505560773055
2030,TCD,0.4901505560773055
2031,TCD,0.4901505560773055
2032,TCD,0.4901505560773055
2033,TCD,0.4901505560773055
2034,TCD,0.4901505560773055
2035,TCD,0.4901505560773055
2036,TCD,0.4901505560773055
2037,TCD,0.4901505560773055
2038,TCD,0.4901505560773055
2039,TCD,0.4901505560773055
2040,TCD,0.4901505560773055
2041,TCD,0.4901505560773055
2042,TCD,0.4901505560773055
2043,TCD,0.4901505560773055
2044,TCD,0.4901505560773055
2045,TCD,0.4901505560773055
2046,TCD,0.4901505560773055
2047,TCD,0.4901505560773055
2048,TCD,0.4901505560773055
2049,TCD,0.4901505560773055
2050,TCD,0.4901505560773055
2019,TGO,0.4901493478264638
2020,TGO,0.4901476255252371
2021,TGO,0.4901476255252371
2022,TGO,0.4901476255252371
2023,TGO,0.4901476255252371
2024,TGO,0.4901476255252371
2025,TGO,0.4901476255252371
2026,TGO,0.4901476255252371
2027,TGO,0.4901476255252371
2028,TGO,0.4901476255252371
2029,TGO,0.4901476255252371
2030,TGO,0.4901476255252371
2031,TGO,0.4901476255252371
2032,TGO,0.4901476255252371
2033,TGO,0.4901476255252371
2034,TGO,0.4901476255252371
2035,TGO,0.4901476255252371
2036,TGO,0.4901476255252371
2037,TGO,0.4901476255252371
2038,TGO,0.4901476255252371
2039,TGO,0.4901476255252371
2040,TGO,0.4901476255252371
2041,TGO,0.4901476255252371
2042,TGO,0.4901476255252371
2043,TGO,0.4901476255252371
2044,TGO,0.4901476255252371
2045,TGO,0.4901476255252371
2046,TGO,0.4901476255252371
2047,TGO,0.4901476255252371
2048,TGO,0.4901476255252371
2049,TGO,0.4901476255252371
2050,TGO,0.4901476255252371
2019,THA,0.0
2020,THA,0.0023943806021917
2021,THA,0.0023943806021917
2022,THA,0.0023943806021917
2023,THA,0.0023943806021917
2024,THA,0.0023943806021917
2025,THA,0.0023943806021917
2026,THA,0.0023943806021917
2027,THA,0.0023943806021917
2028,THA,0.0023943806021917
2029,THA,0.0023943806021917
2030,THA,0.0023943806021917
2031,THA,0.0023943806021917
2032,THA,0.0023943806021917
2033,THA,0.0023943806021917
2034,THA,0.0023943806021917
2035,THA,0.0023943806021917
2036,THA,0.0023943806021917
2037,THA,0.0023943806021917
2038,THA,0.0023943806021917
2039,THA,0.0023943806021917
2040,THA,0.0023943806021917
2041,THA,0.0023943806021917
2042,THA,0.0023943806021917
2043,THA,0.0023943806021917
2044,THA,0.0023943806021917
2045,THA,0.0023943806021917
2046,THA,0.0023943806021917
2047,THA,0.0023943806021917
2048,THA,0.0023943806021917
2049,THA,0.0023943806021917
2050,THA,0.0023943806021917
2019,TJK,0.0
2020,TJK,0.0980273215252005
2021,TJK,0.0980273215252005
2022,TJK,0.0980273215252005
2023,TJK,0.0980273215252005
2024,TJK,0.0980273215252005
2025,TJK,0.0980273215252005
2026,TJK,0.0980273215252005
2027,TJK,0.0980273215252005
2028,TJK,0.0980273215252005
2029,TJK,0.0980273215252005
2030,TJK,0.0980273215252005
2031,TJK,0.0980273215252005
2032,TJK,0.0980273215252005
2033,TJK,0.0980273215252005
2034,TJK,0.0980273215252005
2035,TJK,0.0980273215252005
2036,TJK,0.0980273215252005
2037,TJK,0.0980273215252005
2038,TJK,0.0980273215252005
2039,TJK,0.0980273215252005
2040,TJK,0.0980273215252005
2041,TJK,0.0980273215252005
2042,TJK,0.0980273215252005
2043,TJK,0.0980273215252005
2044,TJK,0.0980273215252005
2045,TJK,0.0980273215252005
2046,TJK,0.0980273215252005
2047,TJK,0.0980273215252005
2048,TJK,0.0980273215252005
2049,TJK,0.0980273215252005
2050,TJK,0.0980273215252005
2019,TKM,0.4901492502494531
2020,TKM,0.4901473846979251
2021,TKM,0.4901473846979251
2022,TKM,0.4901473846979251
2023,TKM,0.4901473846979251
2024,TKM,0.4901473846979251
2025,TKM,0.4901473846979251
2026,TKM,0.4901473846979251
2027,TKM,0.4901473846979251
2028,TKM,0.4901473846979251
2029,TKM,0.4901473846979251
2030,TKM,0.4901473846979251
2031,TKM,0.4901473846979251
2032,TKM,0.4901473846979251
2033,TKM,0.4901473846979251
2034,TKM,0.4901473846979251
2035,TKM,0.4901473846979251
2036,TKM,0.4901473846979251
2037,TKM,0.4901473846979251
2038,TKM,0.4901473846979251
2039,TKM,0.4901473846979251
2040,TKM,0.4901473846979251
2041,TKM,0.4901473846979251
2042,TKM,0.4901473846979251
2043,TKM,0.4901473846979251
2044,TKM,0.4901473846979251
2045,TKM,0.4901473846979251
2046,TKM,0.4901473846979251
2047,TKM,0.4901473846979251
