Year,iso_code3,cost_enfu_fuel_diesel_usd_per_m3
2028,FSM,1840.4389266888888
2029,FSM,1840.4389266888888
2030,FSM,1840.4389266888888
2031,FSM,1840.4389266888888
2032,FSM,1840.4389266888888
2033,FSM,1840.4389266888888
2034,FSM,1840.4389266888888
2035,FSM,1840.4389266888888
2036,FSM,1840.4389266888888
2037,FSM,1840.4389266888888
2038,FSM,1840.4389266888888
2039,FSM,1840.4389266888888
2040,FSM,1840.4389266888888
2041,FSM,1840.4389266888888
2042,FSM,1840.4389266888888
2043,FSM,1840.4389266888888
2044,FSM,1840.4389266888888
2045,FSM,1840.4389266888888
2046,FSM,1840.4389266888888
2047,FSM,1840.4389266888888
2048,FSM,1840.4389266888888
2049,FSM,1840.4389266888888
2050,FSM,1840.4389266888888
2021,GAB,1840.4389266888888
2022,GAB,1840.4389266888888
2023,GAB,1840.4389266888888
2024,GAB,1840.4389266888888
2025,GAB,1840.4389266888888
2026,GAB,1840.4389266888888
2027,GAB,1840.4389266888888
2028,GAB,1840.4389266888888
2029,GAB,1840.4389266888888
2030,GAB,1840.4389266888888
2031,GAB,1840.4389266888888
2032,GAB,1840.4389266888888
2033,GAB,1840.4389266888888
2034,GAB,1840.4389266888888
2035,GAB,1840.4389266888888
2036,GAB,1840.4389266888888
2037,GAB,1840.4389266888888
2038,GAB,1840.4389266888888
2039,GAB,1840.4389266888888
2040,GAB,1840.4389266888888
2041,GAB,1840.4389266888888
2042,GAB,1840.4389266888888
2043,GAB,1840.4389266888888
2044,GAB,1840.4389266888888
2045,GAB,1840.4389266888888
2046,GAB,1840.4389266888888
2047,GAB,1840.4389266888888
2048,GAB,1840.4389266888888
2049,GAB,1840.4389266888888
2050,GAB,1840.4389266888888
2021,GBR,1816.25
2022,GBR,1816.25
2023,GBR,1816.25
2024,GBR,1816.25
2025,GBR,1816.25
2026,GBR,1816.25
2027,GBR,1816.25
2028,GBR,1816.25
2029,GBR,1816.25
2030,GBR,1816.25
2031,GBR,1816.25
2032,GBR,1816.25
2033,GBR,1816.25
2034,GBR,1816.25
2035,GBR,1816.25
2036,GBR,1816.25
2037,GBR,1816.25
2038,GBR,1816.25
2039,GBR,1816.25
2040,GBR,1816.25
2041,GBR,1816.25
2042,GBR,1816.25
2043,GBR,1816.25
2044,GBR,1816.25
2045,GBR,1816.25
2046,GBR,1816.25
2047,GBR,1816.25
2048,GBR,1816.25
2049,GBR,1816.25
2050,GBR,1816.25
2021,GEO,1840.4389266888888
2022,GEO,1840.4389266888888
2023,GEO,1840.4389266888888
2024,GEO,1840.4389266888888
2025,GEO,1840.4389266888888
2026,GEO,1840.4389266888888
2027,GEO,1840.4389266888888
2028,GEO,1840.4389266888888
2029,GEO,1840.4389266888888
2030,GEO,1840.4389266888888
2031,GEO,1840.4389266888888
2032,GEO,1840.4389266888888
2033,GEO,1840.4389266888888
2034,GEO,1840.4389266888888
2035,GEO,1840.4389266888888
2036,GEO,1840.4389266888888
2037,GEO,1840.4389266888888
2038,GEO,1840.4389266888888
2039,GEO,1840.4389266888888
2040,GEO,1840.4389266888888
2041,GEO,1840.4389266888888
2042,GEO,1840.4389266888888
2043,GEO,1840.4389266888888
2044,GEO,1840.4389266888888
2045,GEO,1840.4389266888888
2046,GEO,1840.4389266888888
2047,GEO,1840.4389266888888
2048,GEO,1840.4389266888888
2049,GEO,1840.4389266888888
2050,GEO,1840.4389266888888
2021,GHA,2323.333333
2022,GHA,2323.333333
2023,GHA,2323.333333
2024,GHA,2323.333333
2025,GHA,2323.333333
2026,GHA,2323.333333
2027,GHA,2323.333333
2028,GHA,2323.333333
2029,GHA,2323.333333
2030,GHA,2323.333333
2031,GHA,2323.333333
2032,GHA,2323.333333
2033,GHA,2323.333333
2034,GHA,2323.333333
2035,GHA,2323.333333
2036,GHA,2323.333333
2037,GHA,2323.333333
2038,GHA,2323.333333
2039,GHA,2323.333333
2040,GHA,2323.333333
2041,GHA,2323.333333
2042,GHA,2323.333333
2043,GHA,2323.333333
2044,GHA,2323.333333
2045,GHA,2323.333333
2046,GHA,2323.333333
2047,GHA,2323.333333
2048,GHA,2323.333333
2049,GHA,2323.333333
2050,GHA,2323.333333
2021,GIB,1840.4389266888888
2022,GIB,1840.4389266888888
2023,GIB,1840.4389266888888
2024,GIB,1840.4389266888888
2025,GIB,1840.4389266888888
2026,GIB,1840.4389266888888
2027,GIB,1840.4389266888888
2028,GIB,1840.4389266888888
2029,GIB,1840.4389266888888
2030,GIB,1840.4389266888888
2031,GIB,1840.4389266888888
2032,GIB,1840.4389266888888
2033,GIB,1840.4389266888888
2034,GIB,1840.4389266888888
2035,GIB,1840.4389266888888
2036,GIB,1840.4389266888888
2037,GIB,1840.4389266888888
2038,GIB,1840.4389266888888
2039,GIB,1840.4389266888888
2040,GIB,1840.4389266888888
2041,GIB,1840.4389266888888
2042,GIB,1840.4389266888888
2043,GIB,1840.4389266888888
2044,GIB,1840.4389266888888
2045,GIB,1840.4389266888888
2046,GIB,1840.4389266888888
2047,GIB,1840.4389266888888
2048,GIB,1840.4389266888888
2049,GIB,1840.4389266888888
2050,GIB,1840.4389266888888
2021,GIN,1840.4389266888888
2022,GIN,1840.4389266888888
2023,GIN,1840.4389266888888
2024,GIN,1840.4389266888888
2025,GIN,1840.4389266888888
2026,GIN,1840.4389266888888
2027,GIN,1840.4389266888888
2028,GIN,1840.4389266888888
2029,GIN,1840.4389266888888
2030,GIN,1840.4389266888888
2031,GIN,1840.4389266888888
2032,GIN,1840.4389266888888
2033,GIN,1840.4389266888888
2034,GIN,1840.4389266888888
2035,GIN,1840.4389266888888
2036,GIN,1840.4389266888888
2037,GIN,1840.4389266888888
2038,GIN,1840.4389266888888
2039,GIN,1840.4389266888888
2040,GIN,1840.4389266888888
2041,GIN,1840.4389266888888
2042,GIN,1840.4389266888888
2043,GIN,1840.4389266888888
2044,GIN,1840.4389266888888
2045,GIN,1840.4389266888888
2046,GIN,1840.4389266888888
2047,GIN,1840.4389266888888
2048,GIN,1840.4389266888888
2049,GIN,1840.4389266888888
2050,GIN,1840.4389266888888
2021,GMB,1840.4389266888888
2022,GMB,1840.4389266888888
2023,GMB,1840.4389266888888
2024,GMB,1840.4389266888888
2025,GMB,1840.4389266888888
2026,GMB,1840.4389266888888
2027,GMB,1840.4389266888888
2028,GMB,1840.4389266888888
2029,GMB,1840.4389266888888
2030,GMB,1840.4389266888888
2031,GMB,1840.4389266888888
2032,GMB,1840.4389266888888
2033,GMB,1840.4389266888888
2034,GMB,1840.4389266888888
2035,GMB,1840.4389266888888
2036,GMB,1840.4389266888888
2037,GMB,1840.4389266888888
2038,GMB,1840.4389266888888
2039,GMB,1840.4389266888888
2040,GMB,1840.4389266888888
2041,GMB,1840.4389266888888
2042,GMB,1840.4389266888888
2043,GMB,1840.4389266888888
2044,GMB,1840.4389266888888
2045,GMB,1840.4389266888888
2046,GMB,1840.4389266888888
2047,GMB,1840.4389266888888
2048,GMB,1840.4389266888888
2049,GMB,1840.4389266888888
2050,GMB,1840.4389266888888
2021,GNB,1840.4389266888888
2022,GNB,1840.4389266888888
2023,GNB,1840.4389266888888
2024,GNB,1840.4389266888888
2025,GNB,1840.4389266888888
2026,GNB,1840.4389266888888
2027,GNB,1840.4389266888888
2028,GNB,1840.4389266888888
2029,GNB,1840.4389266888888
2030,GNB,1840.4389266888888
2031,GNB,1840.4389266888888
2032,GNB,1840.4389266888888
2033,GNB,1840.4389266888888
2034,GNB,1840.4389266888888
2035,GNB,1840.4389266888888
2036,GNB,1840.4389266888888
2037,GNB,1840.4389266888888
2038,GNB,1840.4389266888888
2039,GNB,1840.4389266888888
2040,GNB,1840.4389266888888
2041,GNB,1840.4389266888888
2042,GNB,1840.4389266888888
2043,GNB,1840.4389266888888
2044,GNB,1840.4389266888888
2045,GNB,1840.4389266888888
2046,GNB,1840.4389266888888
2047,GNB,1840.4389266888888
2048,GNB,1840.4389266888888
2049,GNB,1840.4389266888888
2050,GNB,1840.4389266888888
2021,GNQ,1840.4389266888888
2022,GNQ,1840.4389266888888
2023,GNQ,1840.4389266888888
2024,GNQ,1840.4389266888888
2025,GNQ,1840.4389266888888
2026,GNQ,1840.4389266888888
2027,GNQ,1840.4389266888888
2028,GNQ,1840.4389266888888
2029,GNQ,1840.4389266888888
2030,GNQ,1840.4389266888888
2031,GNQ,1840.4389266888888
2032,GNQ,1840.4389266888888
2033,GNQ,1840.4389266888888
2034,GNQ,1840.4389266888888
2035,GNQ,1840.4389266888888
2036,GNQ,1840.4389266888888
2037,GNQ,1840.4389266888888
2038,GNQ,1840.4389266888888
2039,GNQ,1840.4389266888888
2040,GNQ,1840.4389266888888
2041,GNQ,1840.4389266888888
2042,GNQ,1840.4389266888888
2043,GNQ,1840.4389266888888
2044,GNQ,1840.4389266888888
2045,GNQ,1840.4389266888888
2046,GNQ,1840.4389266888888
2047,GNQ,1840.4389266888888
2048,GNQ,1840.4389266888888
2049,GNQ,1840.4389266888888
2050,GNQ,1840.4389266888888
2021,GRC,2017.5
2022,GRC,2017.5
2023,GRC,2017.5
2024,GRC,2017.5
2025,GRC,2017.5
2026,GRC,2017.5
2027,GRC,2017.5
2028,GRC,2017.5
2029,GRC,2017.5
2030,GRC,2017.5
2031,GRC,2017.5
2032,GRC,2017.5
2033,GRC,2017.5
2034,GRC,2017.5
2035,GRC,2017.5
2036,GRC,2017.5
2037,GRC,2017.5
2038,GRC,2017.5
2039,GRC,2017.5
2040,GRC,2017.5
2041,GRC,2017.5
2042,GRC,2017.5
2043,GRC,2017.5
2044,GRC,2017.5
2045,GRC,2017.5
2046,GRC,2017.5
2047,GRC,2017.5
2048,GRC,2017.5
2049,GRC,2017.5
2050,GRC,2017.5
2021,GRD,1840.4389266888888
2022,GRD,1840.4389266888888
2023,GRD,1840.4389266888888
2024,GRD,1840.4389266888888
2025,GRD,1840.4389266888888
2026,GRD,1840.4389266888888
2027,GRD,1840.4389266888888
2028,GRD,1840.4389266888888
2029,GRD,1840.4389266888888
2030,GRD,1840.4389266888888
2031,GRD,1840.4389266888888
2032,GRD,1840.4389266888888
2033,GRD,1840.4389266888888
2034,GRD,1840.4389266888888
2035,GRD,1840.4389266888888
2036,GRD,1840.4389266888888
2037,GRD,1840.4389266888888
2038,GRD,1840.4389266888888
2039,GRD,1840.4389266888888
2040,GRD,1840.4389266888888
2041,GRD,1840.4389266888888
2042,GRD,1840.4389266888888
2043,GRD,1840.4389266888888
2044,GRD,1840.4389266888888
2045,GRD,1840.4389266888888
2046,GRD,1840.4389266888888
2047,GRD,1840.4389266888888
2048,GRD,1840.4389266888888
2049,GRD,1840.4389266888888
2050,GRD,1840.4389266888888
2021,GRL,1840.4389266888888
2022,GRL,1840.4389266888888
2023,GRL,1840.4389266888888
2024,GRL,1840.4389266888888
2025,GRL,1840.4389266888888
2026,GRL,1840.4389266888888
2027,GRL,1840.4389266888888
2028,GRL,1840.4389266888888
2029,GRL,1840.4389266888888
2030,GRL,1840.4389266888888
2031,GRL,1840.4389266888888
2032,GRL,1840.4389266888888
2033,GRL,1840.4389266888888
2034,GRL,1840.4389266888888
2035,GRL,1840.4389266888888
2036,GRL,1840.4389266888888
2037,GRL,1840.4389266888888
2038,GRL,1840.4389266888888
2039,GRL,1840.4389266888888
2040,GRL,1840.4389266888888
2041,GRL,1840.4389266888888
2042,GRL,1840.4389266888888
2043,GRL,1840.4389266888888
2044,GRL,1840.4389266888888
2045,GRL,1840.4389266888888
2046,GRL,1840.4389266888888
2047,GRL,1840.4389266888888
2048,GRL,1840.4389266888888
2049,GRL,1840.4389266888888
2050,GRL,1840.4389266888888
2021,GTM,1834.285714
2022,GTM,1834.285714
2023,GTM,1834.285714
2024,GTM,1834.285714
2025,GTM,1834.285714
2026,GTM,1834.285714
2027,GTM,1834.285714
2028,GTM,1834.285714
2029,GTM,1834.285714
2030,GTM,1834.285714
2031,GTM,1834.285714
2032,GTM,1834.285714
2033,GTM,1834.285714
2034,GTM,1834.285714
2035,GTM,1834.285714
2036,GTM,1834.285714
2037,GTM,1834.285714
2038,GTM,1834.285714
2039,GTM,1834.285714
2040,GTM,1834.285714
2041,GTM,1834.285714
2042,GTM,1834.285714
2043,GTM,1834.285714
2044,GTM,1834.285714
2045,GTM,1834.285714
2046,GTM,1834.285714
2047,GTM,1834.285714
2048,GTM,1834.285714
2049,GTM,1834.285714
2050,GTM,1834.285714
2021,GUM,1840.4389266888888
2022,GUM,1840.4389266888888
2023,GUM,1840.4389266888888
2024,GUM,1840.4389266888888
2025,GUM,1840.4389266888888
2026,GUM,1840.4389266888888
2027,GUM,1840.4389266888888
2028,GUM,1840.4389266888888
2029,GUM,1840.4389266888888
2030,GUM,1840.4389266888888
2031,GUM,1840.4389266888888
2032,GUM,1840.4389266888888
2033,GUM,1840.4389266888888
2034,GUM,1840.4389266888888
2035,GUM,1840.4389266888888
2036,GUM,1840.4389266888888
2037,GUM,1840.4389266888888
2038,GUM,1840.4389266888888
2039,GUM,1840.4389266888888
2040,GUM,1840.4389266888888
2041,GUM,1840.4389266888888
2042,GUM,1840.4389266888888
2043,GUM,1840.4389266888888
2044,GUM,1840.4389266888888
2045,GUM,1840.4389266888888
2046,GUM,1840.4389266888888
2047,GUM,1840.4389266888888
2048,GUM,1840.4389266888888
2049,GUM,1840.4389266888888
2050,GUM,1840.4389266888888
2021,GUY,1840.4389266888888
2022,GUY,1840.4389266888888
2023,GUY,1840.4389266888888
2024,GUY,1840.4389266888888
2025,GUY,1840.4389266888888
2026,GUY,1840.4389266888888
2027,GUY,1840.4389266888888
2028,GUY,1840.4389266888888
2029,GUY,1840.4389266888888
2030,GUY,1840.4389266888888
2031,GUY,1840.4389266888888
2032,GUY,1840.4389266888888
2033,GUY,1840.4389266888888
2034,GUY,1840.4389266888888
2035,GUY,1840.4389266888888
2036,GUY,1840.4389266888888
2037,GUY,1840.4389266888888
2038,GUY,1840.4389266888888
2039,GUY,1840.4389266888888
2040,GUY,1840.4389266888888
2041,GUY,1840.4389266888888
2042,GUY,1840.4389266888888
2043,GUY,1840.4389266888888
2044,GUY,1840.4389266888888
2045,GUY,1840.4389266888888
2046,GUY,1840.4389266888888
2047,GUY,1840.4389266888888
2048,GUY,1840.4389266888888
2049,GUY,1840.4389266888888
2050,GUY,1840.4389266888888
2021,HKG,1840.4389266888888
2022,HKG,1840.4389266888888
2023,HKG,1840.4389266888888
2024,HKG,1840.4389266888888
2025,HKG,1840.4389266888888
2026,HKG,1840.4389266888888
2027,HKG,1840.4389266888888
2028,HKG,1840.4389266888888
2029,HKG,1840.4389266888888
2030,HKG,1840.4389266888888
2031,HKG,1840.4389266888888
2032,HKG,1840.4389266888888
2033,HKG,1840.4389266888888
2034,HKG,1840.4389266888888
2035,HKG,1840.4389266888888
2036,HKG,1840.4389266888888
2037,HKG,1840.4389266888888
2038,HKG,1840.4389266888888
2039,HKG,1840.4389266888888
2040,HKG,1840.4389266888888
2041,HKG,1840.4389266888888
2042,HKG,1840.4389266888888
2043,HKG,1840.4389266888888
2044,HKG,1840.4389266888888
2045,HKG,1840.4389266888888
2046,HKG,1840.4389266888888
2047,HKG,1840.4389266888888
2048,HKG,1840.4389266888888
2049,HKG,1840.4389266888888
2050,HKG,1840.4389266888888
2021,HND,1907.142857
2022,HND,1907.142857
2023,HND,1907.142857
2024,HND,1907.142857
2025,HND,1907.142857
2026,HND,1907.142857
2027,HND,1907.142857
2028,HND,1907.142857
2029,HND,1907.142857
2030,HND,1907.142857
2031,HND,1907.142857
2032,HND,1907.142857
2033,HND,1907.142857
2034,HND,1907.142857
2035,HND,1907.142857
2036,HND,1907.142857
2037,HND,1907.142857
2038,HND,1907.142857
2039,HND,1907.142857
2040,HND,1907.142857
2041,HND,1907.142857
2042,HND,1907.142857
2043,HND,1907.142857
2044,HND,1907.142857
2045,HND,1907.142857
2046,HND,1907.142857
2047,HND,1907.142857
2048,HND,1907.142857
2049,HND,1907.142857
2050,HND,1907.142857
2021,HRV,2472.0
2022,HRV,2472.0
2023,HRV,2472.0
2024,HRV,2472.0
2025,HRV,2472.0
2026,HRV,2472.0
2027,HRV,2472.0
2028,HRV,2472.0
2029,HRV,2472.0
2030,HRV,2472.0
2031,HRV,2472.0
2032,HRV,2472.0
2033,HRV,2472.0
2034,HRV,2472.0
2035,HRV,2472.0
2036,HRV,2472.0
2037,HRV,2472.0
2038,HRV,2472.0
2039,HRV,2472.0
2040,HRV,2472.0
2041,HRV,2472.0
2042,HRV,2472.0
2043,HRV,2472.0
2044,HRV,2472.0
2045,HRV,2472.0
2046,HRV,2472.0
2047,HRV,2472.0
2048,HRV,2472.0
2049,HRV,2472.0
2050,HRV,2472.0
2021,HTI,1840.4389266888888
2022,HTI,1840.4389266888888
2023,HTI,1840.4389266888888
2024,HTI,1840.4389266888888
2025,HTI,1840.4389266888888
2026,HTI,1840.4389266888888
2027,HTI,1840.4389266888888
2028,HTI,1840.4389266888888
2029,HTI,1840.4389266888888
2030,HTI,1840.4389266888888
2031,HTI,1840.4389266888888
2032,HTI,1840.4389266888888
2033,HTI,1840.4389266888888
2034,HTI,1840.4389266888888
2035,HTI,1840.4389266888888
2036,HTI,1840.4389266888888
2037,HTI,1840.4389266888888
2038,HTI,1840.4389266888888
2039,HTI,1840.4389266888888
2040,HTI,1840.4389266888888
2041,HTI,1840.4389266888888
2042,HTI,1840.4389266888888
2043,HTI,1840.4389266888888
2044,HTI,1840.4389266888888
2045,HTI,1840.4389266888888
2046,HTI,1840.4389266888888
2047,HTI,1840.4389266888888
2048,HTI,1840.4389266888888
2049,HTI,1840.4389266888888
2050,HTI,1840.4389266888888
2021,HUN,2926.25
2022,HUN,2926.25
2023,HUN,2926.25
2024,HUN,2926.25
2025,HUN,2926.25
2026,HUN,2926.25
2027,HUN,2926.25
2028,HUN,2926.25
2029,HUN,2926.25
2030,HUN,2926.25
2031,HUN,2926.25
2032,HUN,2926.25
2033,HUN,2926.25
2034,HUN,2926.25
2035,HUN,2926.25
2036,HUN,2926.25
2037,HUN,2926.25
2038,HUN,2926.25
2039,HUN,2926.25
2040,HUN,2926.25
2041,HUN,2926.25
2042,HUN,2926.25
2043,HUN,2926.25
2044,HUN,2926.25
2045,HUN,2926.25
2046,HUN,2926.25
2047,HUN,2926.25
2048,HUN,2926.25
2049,HUN,2926.25
2050,HUN,2926.25
2021,IDN,1362.857143
2022,IDN,1362.857143
2023,IDN,1362.857143
2024,IDN,1362.857143
2025,IDN,1362.857143
2026,IDN,1362.857143
2027,IDN,1362.857143
2028,IDN,1362.857143
2029,IDN,1362.857143
2030,IDN,1362.857143
2031,IDN,1362.857143
2032,IDN,1362.857143
2033,IDN,1362.857143
2034,IDN,1362.857143
2035,IDN,1362.857143
2036,IDN,1362.857143
2037,IDN,1362.857143
2038,IDN,1362.857143
2039,IDN,1362.857143
2040,IDN,1362.857143
2041,IDN,1362.857143
2042,IDN,1362.857143
2043,IDN,1362.857143
2044,IDN,1362.857143
2045,IDN,1362.857143
2046,IDN,1362.857143
2047,IDN,1362.857143
2048,IDN,1362.857143
2049,IDN,1362.857143
2050,IDN,1362.857143
2021,IMN,1840.4389266888888
2022,IMN,1840.4389266888888
2023,IMN,1840.4389266888888
2024,IMN,1840.4389266888888
2025,IMN,1840.4389266888888
2026,IMN,1840.4389266888888
2027,IMN,1840.4389266888888
2028,IMN,1840.4389266888888
2029,IMN,1840.4389266888888
2030,IMN,1840.4389266888888
2031,IMN,1840.4389266888888
2032,IMN,1840.4389266888888
2033,IMN,1840.4389266888888
2034,IMN,1840.4389266888888
2035,IMN,1840.4389266888888
2036,IMN,1840.4389266888888
2037,IMN,1840.4389266888888
2038,IMN,1840.4389266888888
2039,IMN,1840.4389266888888
2040,IMN,1840.4389266888888
2041,IMN,1840.4389266888888
2042,IMN,1840.4389266888888
2043,IMN,1840.4389266888888
2044,IMN,1840.4389266888888
2045,IMN,1840.4389266888888
2046,IMN,1840.4389266888888
2047,IMN,1840.4389266888888
2048,IMN,1840.4389266888888
2049,IMN,1840.4389266888888
2050,IMN,1840.4389266888888
2021,IND,3084.285714
2022,IND,3084.285714
2023,IND,3084.285714
2024,IND,3084.285714
2025,IND,3084.285714
2026,IND,3084.285714
2027,IND,3084.285714
2028,IND,3084.285714
2029,IND,3084.285714
2030,IND,3084.285714
2031,IND,3084.285714
2032,IND,3084.285714
2033,IND,3084.285714
2034,IND,3084.285714
2035,IND,3084.285714
2036,IND,3084.285714
2037,IND,3084.285714
2038,IND,3084.285714
2039,IND,3084.285714
2040,IND,3084.285714
2041,IND,3084.285714
2042,IND,3084.285714
2043,IND,3084.285714
2044,IND,3084.285714
2045,IND,3084.285714
2046,IND,3084.285714
2047,IND,3084.285714
2048,IND,3084.285714
2049,IND,3084.285714
2050,IND,3084.285714
2021,IRL,1645.0
2022,IRL,1645.0
2023,IRL,1645.0
2024,IRL,1645.0
2025,IRL,1645.0
2026,IRL,1645.0
2027,IRL,1645.0
2028,IRL,1645.0
2029,IRL,1645.0
2030,IRL,1645.0
2031,IRL,1645.0
2032,IRL,1645.0
2033,IRL,1645.0
2034,IRL,1645.0
2035,IRL,1645.0
2036,IRL,1645.0
2037,IRL,1645.0
2038,IRL,1645.0
2039,IRL,1645.0
2040,IRL,1645.0
2041,IRL,1645.0
2042,IRL,1645.0
2043,IRL,1645.0
2044,IRL,1645.0
2045,IRL,1645.0
2046,IRL,1645.0
2047,IRL,1645.0
2048,IRL,1645.0
2049,IRL,1645.0
2050,IRL,1645.0
2021,IRN,297.142857
2022,IRN,297.142857
2023,IRN,297.142857
2024,IRN,297.142857
2025,IRN,297.142857
2026,IRN,297.142857
2027,IRN,297.142857
2028,IRN,297.142857
2029,IRN,297.142857
2030,IRN,297.142857
2031,IRN,297.142857
2032,IRN,297.142857
2033,IRN,297.142857
2034,IRN,297.142857
2035,IRN,297.142857
2036,IRN,297.142857
2037,IRN,297.142857
2038,IRN,297.142857
2039,IRN,297.142857
2040,IRN,297.142857
2041,IRN,297.142857
2042,IRN,297.142857
2043,IRN,297.142857
2044,IRN,297.142857
2045,IRN,297.142857
2046,IRN,297.142857
2047,IRN,297.142857
2048,IRN,297.142857
2049,IRN,297.142857
2050,IRN,297.142857
2021,IRQ,1840.4389266888888
2022,IRQ,1840.4389266888888
2023,IRQ,1840.4389266888888
2024,IRQ,1840.4389266888888
2025,IRQ,1840.4389266888888
2026,IRQ,1840.4389266888888
2027,IRQ,1840.4389266888888
2028,IRQ,1840.4389266888888
2029,IRQ,1840.4389266888888
2030,IRQ,1840.4389266888888
2031,IRQ,1840.4389266888888
2032,IRQ,1840.4389266888888
2033,IRQ,1840.4389266888888
2034,IRQ,1840.4389266888888
2035,IRQ,1840.4389266888888
2036,IRQ,1840.4389266888888
2037,IRQ,1840.4389266888888
2038,IRQ,1840.4389266888888
2039,IRQ,1840.4389266888888
2040,IRQ,1840.4389266888888
2041,IRQ,1840.4389266888888
2042,IRQ,1840.4389266888888
2043,IRQ,1840.4389266888888
2044,IRQ,1840.4389266888888
2045,IRQ,1840.4389266888888
2046,IRQ,1840.4389266888888
2047,IRQ,1840.4389266888888
2048,IRQ,1840.4389266888888
2049,IRQ,1840.4389266888888
2050,IRQ,1840.4389266888888
2021,ISL,1837.991497
2022,ISL,1837.991497
2023,ISL,1837.991497
2024,ISL,1837.991497
2025,ISL,1837.991497
2026,ISL,1837.991497
2027,ISL,1837.991497
2028,ISL,1837.991497
2029,ISL,1837.991497
2030,ISL,1837.991497
2031,ISL,1837.991497
2032,ISL,1837.991497
2033,ISL,1837.991497
2034,ISL,1837.991497
2035,ISL,1837.991497
2036,ISL,1837.991497
2037,ISL,1837.991497
2038,ISL,1837.991497
2039,ISL,1837.991497
2040,ISL,1837.991497
2041,ISL,1837.991497
2042,ISL,1837.991497
2043,ISL,1837.991497
2044,ISL,1837.991497
2045,ISL,1837.991497
2046,ISL,1837.991497
2047,ISL,1837.991497
2048,ISL,1837.991497
2049,ISL,1837.991497
2050,ISL,1837.991497
2021,ISR,1778.75
2022,ISR,1778.75
2023,ISR,1778.75
2024,ISR,1778.75
2025,ISR,1778.75
2026,ISR,1778.75
2027,ISR,1778.75
2028,ISR,1778.75
2029,ISR,1778.75
2030,ISR,1778.75
2031,ISR,1778.75
2032,ISR,1778.75
2033,ISR,1778.75
2034,ISR,1778.75
2035,ISR,1778.75
2036,ISR,1778.75
2037,ISR,1778.75
2038,ISR,1778.75
2039,ISR,1778.75
2040,ISR,1778.75
2041,ISR,1778.75
2042,ISR,1778.75
2043,ISR,1778.75
2044,ISR,1778.75
2045,ISR,1778.75
2046,ISR,1778.75
2047,ISR,1778.75
2048,ISR,1778.75
2049,ISR,1778.75
2050,ISR,1778.75
2021,ITA,1976.25
2022,ITA,1976.25
2023,ITA,1976.25
2024,ITA,1976.25
2025,ITA,1976.25
2026,ITA,1976.25
2027,ITA,1976.25
2028,ITA,1976.25
2029,ITA,1976.25
2030,ITA,1976.25
2031,ITA,1976.25
2032,ITA,1976.25
2033,ITA,1976.25
2034,ITA,1976.25
2035,ITA,1976.25
2036,ITA,1976.25
2037,ITA,1976.25
2038,ITA,1976.25
2039,ITA,1976.25
2040,ITA,1976.25
2041,ITA,1976.25
2042,ITA,1976.25
2043,ITA,1976.25
2044,ITA,1976.25
2045,ITA,1976.25
2046,ITA,1976.25
2047,ITA,1976.25
2048,ITA,1976.25
2049,ITA,1976.25
2050,ITA,1976.25
2021,JAM,1840.4389266888888
2022,JAM,1840.4389266888888
2023,JAM,1840.4389266888888
2024,JAM,1840.4389266888888
2025,JAM,1840.4389266888888
2026,JAM,1840.4389266888888
2027,JAM,1840.4389266888888
2028,JAM,1840.4389266888888
2029,JAM,1840.4389266888888
2030,JAM,1840.4389266888888
2031,JAM,1840.4389266888888
2032,JAM,1840.4389266888888
2033,JAM,1840.4389266888888
2034,JAM,1840.4389266888888
2035,JAM,1840.4389266888888
2036,JAM,1840.4389266888888
2037,JAM,1840.4389266888888
2038,JAM,1840.4389266888888
2039,JAM,1840.4389266888888
2040,JAM,1840.4389266888888
2041,JAM,1840.4389266888888
2042,JAM,1840.4389266888888
2043,JAM,1840.4389266888888
2044,JAM,1840.4389266888888
2045,JAM,1840.4389266888888
2046,JAM,1840.4389266888888
2047,JAM,1840.4389266888888
2048,JAM,1840.4389266888888
2049,JAM,1840.4389266888888
2050,JAM,1840.4389266888888
2021,JOR,1718.0
2022,JOR,1718.0
2023,JOR,1718.0
2024,JOR,1718.0
2025,JOR,1718.0
2026,JOR,1718.0
2027,JOR,1718.0
2028,JOR,1718.0
2029,JOR,1718.0
2030,JOR,1718.0
2031,JOR,1718.0
2032,JOR,1718.0
2033,JOR,1718.0
2034,JOR,1718.0
2035,JOR,1718.0
2036,JOR,1718.0
2037,JOR,1718.0
2038,JOR,1718.0
2039,JOR,1718.0
2040,JOR,1718.0
2041,JOR,1718.0
2042,JOR,1718.0
2043,JOR,1718.0
2044,JOR,1718.0
2045,JOR,1718.0
2046,JOR,1718.0
2047,JOR,1718.0
2048,JOR,1718.0
2049,JOR,1718.0
2050,JOR,1718.0
2021,JPN,1176.25
2022,JPN,1176.25
2023,JPN,1176.25
2024,JPN,1176.25
2025,JPN,1176.25
2026,JPN,1176.25
2027,JPN,1176.25
2028,JPN,1176.25
2029,JPN,1176.25
2030,JPN,1176.25
2031,JPN,1176.25
2032,JPN,1176.25
2033,JPN,1176.25
2034,JPN,1176.25
2035,JPN,1176.25
2036,JPN,1176.25
2037,JPN,1176.25
2038,JPN,1176.25
2039,JPN,1176.25
2040,JPN,1176.25
2041,JPN,1176.25
2042,JPN,1176.25
2043,JPN,1176.25
2044,JPN,1176.25
2045,JPN,1176.25
2046,JPN,1176.25
2047,JPN,1176.25
2048,JPN,1176.25
