iso_code3,Nation,Year,pop_lvst_initial_chickens
HND,Honduras,2043,47579000.0
HND,Honduras,2044,47579000.0
HND,Honduras,2045,47579000.0
HND,Honduras,2046,47579000.0
HND,Honduras,2047,47579000.0
HND,Honduras,2048,47579000.0
HND,Honduras,2049,47579000.0
HND,Honduras,2050,47579000.0
HRV,Croatia,2023,11386000.0
HRV,Croatia,2024,11386000.0
HRV,Croatia,2025,11386000.0
HRV,Croatia,2026,11386000.0
HRV,Croatia,2027,11386000.0
HRV,Croatia,2028,11386000.0
HRV,Croatia,2029,11386000.0
HRV,Croatia,2030,11386000.0
HRV,Croatia,2031,11386000.0
HRV,Croatia,2032,11386000.0
HRV,Croatia,2033,11386000.0
HRV,Croatia,2034,11386000.0
HRV,Croatia,2035,11386000.0
HRV,Croatia,2036,11386000.0
HRV,Croatia,2037,11386000.0
HRV,Croatia,2038,11386000.0
HRV,Croatia,2039,11386000.0
HRV,Croatia,2040,11386000.0
HRV,Croatia,2041,11386000.0
HRV,Croatia,2042,11386000.0
HRV,Croatia,2043,11386000.0
HRV,Croatia,2044,11386000.0
HRV,Croatia,2045,11386000.0
HRV,Croatia,2046,11386000.0
HRV,Croatia,2047,11386000.0
HRV,Croatia,2048,11386000.0
HRV,Croatia,2049,11386000.0
HRV,Croatia,2050,11386000.0
HTI,Haiti,2023,6446000.0
HTI,Haiti,2024,6446000.0
HTI,Haiti,2025,6446000.0
HTI,Haiti,2026,6446000.0
HTI,Haiti,2027,6446000.0
HTI,Haiti,2028,6446000.0
HTI,Haiti,2029,6446000.0
HTI,Haiti,2030,6446000.0
HTI,Haiti,2031,6446000.0
HTI,Haiti,2032,6446000.0
HTI,Haiti,2033,6446000.0
HTI,Haiti,2034,6446000.0
HTI,Haiti,2035,6446000.0
HTI,Haiti,2036,6446000.0
HTI,Haiti,2037,6446000.0
HTI,Haiti,2038,6446000.0
HTI,Haiti,2039,6446000.0
HTI,Haiti,2040,6446000.0
HTI,Haiti,2041,6446000.0
HTI,Haiti,2042,6446000.0
HTI,Haiti,2043,6446000.0
HTI,Haiti,2044,6446000.0
HTI,Haiti,2045,6446000.0
HTI,Haiti,2046,6446000.0
HTI,Haiti,2047,6446000.0
HTI,Haiti,2048,6446000.0
HTI,Haiti,2049,6446000.0
HTI,Haiti,2050,6446000.0
HUN,Hungary,2023,38991000.0
HUN,Hungary,2024,38991000.0
HUN,Hungary,2025,38991000.0
HUN,Hungary,2026,38991000.0
HUN,Hungary,2027,38991000.0
HUN,Hungary,2028,38991000.0
HUN,Hungary,2029,38991000.0
HUN,Hungary,2030,38991000.0
HUN,Hungary,2031,38991000.0
HUN,Hungary,2032,38991000.0
HUN,Hungary,2033,38991000.0
HUN,Hungary,2034,38991000.0
HUN,Hungary,2035,38991000.0
HUN,Hungary,2036,38991000.0
HUN,Hungary,2037,38991000.0
HUN,Hungary,2038,38991000.0
HUN,Hungary,2039,38991000.0
HUN,Hungary,2040,38991000.0
HUN,Hungary,2041,38991000.0
HUN,Hungary,2042,38991000.0
HUN,Hungary,2043,38991000.0
HUN,Hungary,2044,38991000.0
HUN,Hungary,2045,38991000.0
HUN,Hungary,2046,38991000.0
HUN,Hungary,2047,38991000.0
HUN,Hungary,2048,38991000.0
HUN,Hungary,2049,38991000.0
HUN,Hungary,2050,38991000.0
IDN,Indonesia,2023,3540779000.0
IDN,Indonesia,2024,3540779000.0
IDN,Indonesia,2025,3540779000.0
IDN,Indonesia,2026,3540779000.0
IDN,Indonesia,2027,3540779000.0
IDN,Indonesia,2028,3540779000.0
IDN,Indonesia,2029,3540779000.0
IDN,Indonesia,2030,3540779000.0
IDN,Indonesia,2031,3540779000.0
IDN,Indonesia,2032,3540779000.0
IDN,Indonesia,2033,3540779000.0
IDN,Indonesia,2034,3540779000.0
IDN,Indonesia,2035,3540779000.0
IDN,Indonesia,2036,3540779000.0
IDN,Indonesia,2037,3540779000.0
IDN,Indonesia,2038,3540779000.0
IDN,Indonesia,2039,3540779000.0
IDN,Indonesia,2040,3540779000.0
IDN,Indonesia,2041,3540779000.0
IDN,Indonesia,2042,3540779000.0
IDN,Indonesia,2043,3540779000.0
IDN,Indonesia,2044,3540779000.0
IDN,Indonesia,2045,3540779000.0
IDN,Indonesia,2046,3540779000.0
IDN,Indonesia,2047,3540779000.0
IDN,Indonesia,2048,3540779000.0
IDN,Indonesia,2049,3540779000.0
IDN,Indonesia,2050,3540779000.0
IND,India,2023,878347000.0
IND,India,2024,878347000.0
IND,India,2025,878347000.0
IND,India,2026,878347000.0
IND,India,2027,878347000.0
IND,India,2028,878347000.0
IND,India,2029,878347000.0
IND,India,2030,878347000.0
IND,India,2031,878347000.0
IND,India,2032,878347000.0
IND,India,2033,878347000.0
IND,India,2034,878347000.0
IND,India,2035,878347000.0
IND,India,2036,878347000.0
IND,India,2037,878347000.0
IND,India,2038,878347000.0
IND,India,2039,878347000.0
IND,India,2040,878347000.0
IND,India,2041,878347000.0
IND,India,2042,878347000.0
IND,India,2043,878347000.0
IND,India,2044,878347000.0
IND,India,2045,878347000.0
IND,India,2046,878347000.0
IND,India,2047,878347000.0
IND,India,2048,878347000.0
IND,India,2049,878347000.0
IND,India,2050,878347000.0
IRL,Ireland,2023,16365000.0
IRL,Ireland,2024,16365000.0
IRL,Ireland,2025,16365000.0
IRL,Ireland,2026,16365000.0
IRL,Ireland,2027,16365000.0
IRL,Ireland,2028,16365000.0
IRL,Ireland,2029,16365000.0
IRL,Ireland,2030,16365000.0
IRL,Ireland,2031,16365000.0
IRL,Ireland,2032,16365000.0
IRL,Ireland,2033,16365000.0
IRL,Ireland,2034,16365000.0
IRL,Ireland,2035,16365000.0
IRL,Ireland,2036,16365000.0
IRL,Ireland,2037,16365000.0
IRL,Ireland,2038,16365000.0
IRL,Ireland,2039,16365000.0
IRL,Ireland,2040,16365000.0
IRL,Ireland,2041,16365000.0
IRL,Ireland,2042,16365000.0
IRL,Ireland,2043,16365000.0
IRL,Ireland,2044,16365000.0
IRL,Ireland,2045,16365000.0
IRL,Ireland,2046,16365000.0
IRL,Ireland,2047,16365000.0
IRL,Ireland,2048,16365000.0
IRL,Ireland,2049,16365000.0
IRL,Ireland,2050,16365000.0
IRN,Iran (Islamic Republic of),2023,1034874000.0
IRN,Iran (Islamic Republic of),2024,1034874000.0
IRN,Iran (Islamic Republic of),2025,1034874000.0
IRN,Iran (Islamic Republic of),2026,1034874000.0
IRN,Iran (Islamic Republic of),2027,1034874000.0
IRN,Iran (Islamic Republic of),2028,1034874000.0
IRN,Iran (Islamic Republic of),2029,1034874000.0
IRN,Iran (Islamic Republic of),2030,1034874000.0
IRN,Iran (Islamic Republic of),2031,1034874000.0
IRN,Iran (Islamic Republic of),2032,1034874000.0
IRN,Iran (Islamic Republic of),2033,1034874000.0
IRN,Iran (Islamic Republic of),2034,1034874000.0
IRN,Iran (Islamic Republic of),2035,1034874000.0
IRN,Iran (Islamic Republic of),2036,1034874000.0
IRN,Iran (Islamic Republic of),2037,1034874000.0
IRN,Iran (Islamic Republic of),2038,1034874000.0
IRN,Iran (Islamic Republic of),2039,1034874000.0
IRN,Iran (Islamic Republic of),2040,1034874000.0
IRN,Iran (Islamic Republic of),2041,1034874000.0
IRN,Iran (Islamic Republic of),2042,1034874000.0
IRN,Iran (Islamic Republic of),2043,1034874000.0
IRN,Iran (Islamic Republic of),2044,1034874000.0
IRN,Iran (Islamic Republic of),2045,1034874000.0
IRN,Iran (Islamic Republic of),2046,1034874000.0
IRN,Iran (Islamic Republic of),2047,1034874000.0
IRN,Iran (Islamic Republic of),2048,1034874000.0
IRN,Iran (Islamic Republic of),2049,1034874000.0
IRN,Iran (Islamic Republic of),2050,1034874000.0
IRQ,Iraq,2023,162496000.0
IRQ,Iraq,2024,162496000.0
IRQ,Iraq,2025,162496000.0
IRQ,Iraq,2026,162496000.0
IRQ,Iraq,2027,162496000.0
IRQ,Iraq,2028,162496000.0
IRQ,Iraq,2029,162496000.0
IRQ,Iraq,2030,162496000.0
IRQ,Iraq,2031,162496000.0
IRQ,Iraq,2032,162496000.0
IRQ,Iraq,2033,162496000.0
IRQ,Iraq,2034,162496000.0
IRQ,Iraq,2035,162496000.0
IRQ,Iraq,2036,162496000.0
IRQ,Iraq,2037,162496000.0
IRQ,Iraq,2038,162496000.0
IRQ,Iraq,2039,162496000.0
IRQ,Iraq,2040,162496000.0
IRQ,Iraq,2041,162496000.0
IRQ,Iraq,2042,162496000.0
IRQ,Iraq,2043,162496000.0
IRQ,Iraq,2044,162496000.0
IRQ,Iraq,2045,162496000.0
IRQ,Iraq,2046,162496000.0
IRQ,Iraq,2047,162496000.0
IRQ,Iraq,2048,162496000.0
IRQ,Iraq,2049,162496000.0
IRQ,Iraq,2050,162496000.0
ISL,Iceland,2023,250000.0
ISL,Iceland,2024,250000.0
ISL,Iceland,2025,250000.0
ISL,Iceland,2026,250000.0
ISL,Iceland,2027,250000.0
ISL,Iceland,2028,250000.0
ISL,Iceland,2029,250000.0
ISL,Iceland,2030,250000.0
ISL,Iceland,2031,250000.0
ISL,Iceland,2032,250000.0
ISL,Iceland,2033,250000.0
ISL,Iceland,2034,250000.0
ISL,Iceland,2035,250000.0
ISL,Iceland,2036,250000.0
ISL,Iceland,2037,250000.0
ISL,Iceland,2038,250000.0
ISL,Iceland,2039,250000.0
ISL,Iceland,2040,250000.0
ISL,Iceland,2041,250000.0
ISL,Iceland,2042,250000.0
ISL,Iceland,2043,250000.0
ISL,Iceland,2044,250000.0
ISL,Iceland,2045,250000.0
ISL,Iceland,2046,250000.0
ISL,Iceland,2047,250000.0
ISL,Iceland,2048,250000.0
ISL,Iceland,2049,250000.0
ISL,Iceland,2050,250000.0
ISR,Israel,2023,50337000.0
ISR,Israel,2024,50337000.0
ISR,Israel,2025,50337000.0
ISR,Israel,2026,50337000.0
ISR,Israel,2027,50337000.0
ISR,Israel,2028,50337000.0
ISR,Israel,2029,50337000.0
ISR,Israel,2030,50337000.0
ISR,Israel,2031,50337000.0
ISR,Israel,2032,50337000.0
ISR,Israel,2033,50337000.0
ISR,Israel,2034,50337000.0
ISR,Israel,2035,50337000.0
ISR,Israel,2036,50337000.0
ISR,Israel,2037,50337000.0
ISR,Israel,2038,50337000.0
ISR,Israel,2039,50337000.0
ISR,Israel,2040,50337000.0
ISR,Israel,2041,50337000.0
ISR,Israel,2042,50337000.0
ISR,Israel,2043,50337000.0
ISR,Israel,2044,50337000.0
ISR,Israel,2045,50337000.0
ISR,Israel,2046,50337000.0
ISR,Israel,2047,50337000.0
ISR,Israel,2048,50337000.0
ISR,Israel,2049,50337000.0
ISR,Israel,2050,50337000.0
ITA,Italy,2023,154388000.0
ITA,Italy,2024,154388000.0
ITA,Italy,2025,154388000.0
ITA,Italy,2026,154388000.0
ITA,Italy,2027,154388000.0
ITA,Italy,2028,154388000.0
ITA,Italy,2029,154388000.0
ITA,Italy,2030,154388000.0
ITA,Italy,2031,154388000.0
ITA,Italy,2032,154388000.0
ITA,Italy,2033,154388000.0
ITA,Italy,2034,154388000.0
ITA,Italy,2035,154388000.0
ITA,Italy,2036,154388000.0
ITA,Italy,2037,154388000.0
ITA,Italy,2038,154388000.0
ITA,Italy,2039,154388000.0
ITA,Italy,2040,154388000.0
ITA,Italy,2041,154388000.0
ITA,Italy,2042,154388000.0
ITA,Italy,2043,154388000.0
ITA,Italy,2044,154388000.0
ITA,Italy,2045,154388000.0
ITA,Italy,2046,154388000.0
ITA,Italy,2047,154388000.0
ITA,Italy,2048,154388000.0
ITA,Italy,2049,154388000.0
ITA,Italy,2050,154388000.0
JAM,Jamaica,2023,14093000.0
JAM,Jamaica,2024,14093000.0
JAM,Jamaica,2025,14093000.0
JAM,Jamaica,2026,14093000.0
JAM,Jamaica,2027,14093000.0
JAM,Jamaica,2028,14093000.0
JAM,Jamaica,2029,14093000.0
JAM,Jamaica,2030,14093000.0
JAM,Jamaica,2031,14093000.0
JAM,Jamaica,2032,14093000.0
JAM,Jamaica,2033,14093000.0
JAM,Jamaica,2034,14093000.0
JAM,Jamaica,2035,14093000.0
JAM,Jamaica,2036,14093000.0
JAM,Jamaica,2037,14093000.0
JAM,Jamaica,2038,14093000.0
JAM,Jamaica,2039,14093000.0
JAM,Jamaica,2040,14093000.0
JAM,Jamaica,2041,14093000.0
JAM,Jamaica,2042,14093000.0
JAM,Jamaica,2043,14093000.0
JAM,Jamaica,2044,14093000.0
JAM,Jamaica,2045,14093000.0
JAM,Jamaica,2046,14093000.0
JAM,Jamaica,2047,14093000.0
JAM,Jamaica,2048,14093000.0
JAM,Jamaica,2049,14093000.0
JAM,Jamaica,2050,14093000.0
JOR,Jordan,2023,42012000.0
JOR,Jordan,2024,42012000.0
JOR,Jordan,2025,42012000.0
JOR,Jordan,2026,42012000.0
JOR,Jordan,2027,42012000.0
JOR,Jordan,2028,42012000.0
JOR,Jordan,2029,42012000.0
JOR,Jordan,2030,42012000.0
JOR,Jordan,2031,42012000.0
JOR,Jordan,2032,42012000.0
JOR,Jordan,2033,42012000.0
JOR,Jordan,2034,42012000.0
JOR,Jordan,2035,42012000.0
JOR,Jordan,2036,42012000.0
JOR,Jordan,2037,42012000.0
JOR,Jordan,2038,42012000.0
JOR,Jordan,2039,42012000.0
JOR,Jordan,2040,42012000.0
JOR,Jordan,2041,42012000.0
JOR,Jordan,2042,42012000.0
JOR,Jordan,2043,42012000.0
JOR,Jordan,2044,42012000.0
JOR,Jordan,2045,42012000.0
JOR,Jordan,2046,42012000.0
JOR,Jordan,2047,42012000.0
JOR,Jordan,2048,42012000.0
JOR,Jordan,2049,42012000.0
JOR,Jordan,2050,42012000.0
JPN,Japan,2023,321893000.0
JPN,Japan,2024,321893000.0
JPN,Japan,2025,321893000.0
JPN,Japan,2026,321893000.0
JPN,Japan,2027,321893000.0
JPN,Japan,2028,321893000.0
JPN,Japan,2029,321893000.0
JPN,Japan,2030,321893000.0
JPN,Japan,2031,321893000.0
JPN,Japan,2032,321893000.0
JPN,Japan,2033,321893000.0
JPN,Japan,2034,321893000.0
JPN,Japan,2035,321893000.0
JPN,Japan,2036,321893000.0
JPN,Japan,2037,321893000.0
JPN,Japan,2038,321893000.0
JPN,Japan,2039,321893000.0
JPN,Japan,2040,321893000.0
JPN,Japan,2041,321893000.0
JPN,Japan,2042,321893000.0
JPN,Japan,2043,321893000.0
JPN,Japan,2044,321893000.0
JPN,Japan,2045,321893000.0
JPN,Japan,2046,321893000.0
JPN,Japan,2047,321893000.0
JPN,Japan,2048,321893000.0
JPN,Japan,2049,321893000.0
JPN,Japan,2050,321893000.0
KAZ,Kazakhstan,2023,47714000.0
KAZ,Kazakhstan,2024,47714000.0
KAZ,Kazakhstan,2025,47714000.0
KAZ,Kazakhstan,2026,47714000.0
KAZ,Kazakhstan,2027,47714000.0
KAZ,Kazakhstan,2028,47714000.0
KAZ,Kazakhstan,2029,47714000.0
KAZ,Kazakhstan,2030,47714000.0
KAZ,Kazakhstan,2031,47714000.0
KAZ,Kazakhstan,2032,47714000.0
KAZ,Kazakhstan,2033,47714000.0
KAZ,Kazakhstan,2034,47714000.0
KAZ,Kazakhstan,2035,47714000.0
KAZ,Kazakhstan,2036,47714000.0
KAZ,Kazakhstan,2037,47714000.0
KAZ,Kazakhstan,2038,47714000.0
KAZ,Kazakhstan,2039,47714000.0
KAZ,Kazakhstan,2040,47714000.0
KAZ,Kazakhstan,2041,47714000.0
KAZ,Kazakhstan,2042,47714000.0
KAZ,Kazakhstan,2043,47714000.0
KAZ,Kazakhstan,2044,47714000.0
KAZ,Kazakhstan,2045,47714000.0
KAZ,Kazakhstan,2046,47714000.0
KAZ,Kazakhstan,2047,47714000.0
KAZ,Kazakhstan,2048,47714000.0
KAZ,Kazakhstan,2049,47714000.0
KAZ,Kazakhstan,2050,47714000.0
KEN,Kenya,2023,61708000.0
KEN,Kenya,2024,61708000.0
KEN,Kenya,2025,61708000.0
KEN,Kenya,2026,61708000.0
KEN,Kenya,2027,61708000.0
KEN,Kenya,2028,61708000.0
KEN,Kenya,2029,61708000.0
KEN,Kenya,2030,61708000.0
KEN,Kenya,2031,61708000.0
KEN,Kenya,2032,61708000.0
KEN,Kenya,2033,61708000.0
KEN,Kenya,2034,61708000.0
KEN,Kenya,2035,61708000.0
KEN,Kenya,2036,61708000.0
KEN,Kenya,2037,61708000.0
KEN,Kenya,2038,61708000.0
KEN,Kenya,2039,61708000.0
KEN,Kenya,2040,61708000.0
KEN,Kenya,2041,61708000.0
KEN,Kenya,2042,61708000.0
KEN,Kenya,2043,61708000.0
KEN,Kenya,2044,61708000.0
KEN,Kenya,2045,61708000.0
KEN,Kenya,2046,61708000.0
KEN,Kenya,2047,61708000.0
KEN,Kenya,2048,61708000.0
KEN,Kenya,2049,61708000.0
KEN,Kenya,2050,61708000.0
KGZ,Kyrgyzstan,2023,5250000.0
KGZ,Kyrgyzstan,2024,5250000.0
KGZ,Kyrgyzstan,2025,5250000.0
KGZ,Kyrgyzstan,2026,5250000.0
KGZ,Kyrgyzstan,2027,5250000.0
KGZ,Kyrgyzstan,2028,5250000.0
KGZ,Kyrgyzstan,2029,5250000.0
KGZ,Kyrgyzstan,2030,5250000.0
KGZ,Kyrgyzstan,2031,5250000.0
KGZ,Kyrgyzstan,2032,5250000.0
KGZ,Kyrgyzstan,2033,5250000.0
KGZ,Kyrgyzstan,2034,5250000.0
KGZ,Kyrgyzstan,2035,5250000.0
KGZ,Kyrgyzstan,2036,5250000.0
KGZ,Kyrgyzstan,2037,5250000.0
KGZ,Kyrgyzstan,2038,5250000.0
KGZ,Kyrgyzstan,2039,5250000.0
KGZ,Kyrgyzstan,2040,5250000.0
KGZ,Kyrgyzstan,2041,5250000.0
KGZ,Kyrgyzstan,2042,5250000.0
KGZ,Kyrgyzstan,2043,5250000.0
KGZ,Kyrgyzstan,2044,5250000.0
KGZ,Kyrgyzstan,2045,5250000.0
KGZ,Kyrgyzstan,2046,5250000.0
KGZ,Kyrgyzstan,2047,5250000.0
KGZ,Kyrgyzstan,2048,5250000.0
KGZ,Kyrgyzstan,2049,5250000.0
KGZ,Kyrgyzstan,2050,5250000.0
KHM,Cambodia,2023,21378000.0
KHM,Cambodia,2024,21378000.0
KHM,Cambodia,2025,21378000.0
KHM,Cambodia,2026,21378000.0
KHM,Cambodia,2027,21378000.0
KHM,Cambodia,2028,21378000.0
KHM,Cambodia,2029,21378000.0
KHM,Cambodia,2030,21378000.0
KHM,Cambodia,2031,21378000.0
KHM,Cambodia,2032,21378000.0
KHM,Cambodia,2033,21378000.0
KHM,Cambodia,2034,21378000.0
KHM,Cambodia,2035,21378000.0
KHM,Cambodia,2036,21378000.0
KHM,Cambodia,2037,21378000.0
KHM,Cambodia,2038,21378000.0
KHM,Cambodia,2039,21378000.0
KHM,Cambodia,2040,21378000.0
KHM,Cambodia,2041,21378000.0
KHM,Cambodia,2042,21378000.0
KHM,Cambodia,2043,21378000.0
KHM,Cambodia,2044,21378000.0
KHM,Cambodia,2045,21378000.0
KHM,Cambodia,2046,21378000.0
KHM,Cambodia,2047,21378000.0
KHM,Cambodia,2048,21378000.0
KHM,Cambodia,2049,21378000.0
KHM,Cambodia,2050,21378000.0
KIR,Kiribati,2023,653000.0
KIR,Kiribati,2024,653000.0
KIR,Kiribati,2025,653000.0
KIR,Kiribati,2026,653000.0
KIR,Kiribati,2027,653000.0
KIR,Kiribati,2028,653000.0
KIR,Kiribati,2029,653000.0
KIR,Kiribati,2030,653000.0
KIR,Kiribati,2031,653000.0
KIR,Kiribati,2032,653000.0
KIR,Kiribati,2033,653000.0
KIR,Kiribati,2034,653000.0
KIR,Kiribati,2035,653000.0
KIR,Kiribati,2036,653000.0
KIR,Kiribati,2037,653000.0
KIR,Kiribati,2038,653000.0
KIR,Kiribati,2039,653000.0
KIR,Kiribati,2040,653000.0
KIR,Kiribati,2041,653000.0
KIR,Kiribati,2042,653000.0
KIR,Kiribati,2043,653000.0
KIR,Kiribati,2044,653000.0
KIR,Kiribati,2045,653000.0
KIR,Kiribati,2046,653000.0
KIR,Kiribati,2047,653000.0
KIR,Kiribati,2048,653000.0
KIR,Kiribati,2049,653000.0
KIR,Kiribati,2050,653000.0
KNA,Saint Kitts and Nevis,2023,65000.0
KNA,Saint Kitts and Nevis,2024,65000.0
KNA,Saint Kitts and Nevis,2025,65000.0
KNA,Saint Kitts and Nevis,2026,65000.0
KNA,Saint Kitts and Nevis,2027,65000.0
KNA,Saint Kitts and Nevis,2028,65000.0
KNA,Saint Kitts and Nevis,2029,65000.0
KNA,Saint Kitts and Nevis,2030,65000.0
KNA,Saint Kitts and Nevis,2031,65000.0
KNA,Saint Kitts and Nevis,2032,65000.0
KNA,Saint Kitts and Nevis,2033,65000.0
KNA,Saint Kitts and Nevis,2034,65000.0
KNA,Saint Kitts and Nevis,2035,65000.0
KNA,Saint Kitts and Nevis,2036,65000.0
KNA,Saint Kitts and Nevis,2037,65000.0
KNA,Saint Kitts and Nevis,2038,65000.0
KNA,Saint Kitts and Nevis,2039,65000.0
KNA,Saint Kitts and Nevis,2040,65000.0
KNA,Saint Kitts and Nevis,2041,65000.0
KNA,Saint Kitts and Nevis,2042,65000.0
KNA,Saint Kitts and Nevis,2043,65000.0
KNA,Saint Kitts and Nevis,2044,65000.0
KNA,Saint Kitts and Nevis,2045,65000.0
KNA,Saint Kitts and Nevis,2046,65000.0
KNA,Saint Kitts and Nevis,2047,65000.0
KNA,Saint Kitts and Nevis,2048,65000.0
KNA,Saint Kitts and Nevis,2049,65000.0
KNA,Saint Kitts and Nevis,2050,65000.0
KOR,Republic of Korea,2023,179139000.0
KOR,Republic of Korea,2024,179139000.0
KOR,Republic of Korea,2025,179139000.0
KOR,Republic of Korea,2026,179139000.0
KOR,Republic of Korea,2027,179139000.0
KOR,Republic of Korea,2028,179139000.0
KOR,Republic of Korea,2029,179139000.0
KOR,Republic of Korea,2030,179139000.0
KOR,Republic of Korea,2031,179139000.0
KOR,Republic of Korea,2032,179139000.0
KOR,Republic of Korea,2033,179139000.0
KOR,Republic of Korea,2034,179139000.0
KOR,Republic of Korea,2035,179139000.0
KOR,Republic of Korea,2036,179139000.0
KOR,Republic of Korea,2037,179139000.0
KOR,Republic of Korea,2038,179139000.0
KOR,Republic of Korea,2039,179139000.0
KOR,Republic of Korea,2040,179139000.0
KOR,Republic of Korea,2041,179139000.0
KOR,Republic of Korea,2042,179139000.0
KOR,Republic of Korea,2043,179139000.0
KOR,Republic of Korea,2044,179139000.0
KOR,Republic of Korea,2045,179139000.0
KOR,Republic of Korea,2046,179139000.0
KOR,Republic of Korea,2047,179139000.0
KOR,Republic of Korea,2048,179139000.0
KOR,Republic of Korea,2049,179139000.0
KOR,Republic of Korea,2050,179139000.0
KWT,Kuwait,2023,59218000.0
KWT,Kuwait,2024,59218000.0
KWT,Kuwait,2025,59218000.0
KWT,Kuwait,2026,59218000.0
KWT,Kuwait,2027,59218000.0
KWT,Kuwait,2028,59218000.0
KWT,Kuwait,2029,59218000.0
KWT,Kuwait,2030,59218000.0
KWT,Kuwait,2031,59218000.0
KWT,Kuwait,2032,59218000.0
KWT,Kuwait,2033,59218000.0
KWT,Kuwait,2034,59218000.0
KWT,Kuwait,2035,59218000.0
KWT,Kuwait,2036,59218000.0
KWT,Kuwait,2037,59218000.0
KWT,Kuwait,2038,59218000.0
KWT,Kuwait,2039,59218000.0
KWT,Kuwait,2040,59218000.0
KWT,Kuwait,2041,59218000.0
KWT,Kuwait,2042,59218000.0
KWT,Kuwait,2043,59218000.0
KWT,Kuwait,2044,59218000.0
KWT,Kuwait,2045,59218000.0
KWT,Kuwait,2046,59218000.0
KWT,Kuwait,2047,59218000.0
KWT,Kuwait,2048,59218000.0
KWT,Kuwait,2049,59218000.0
KWT,Kuwait,2050,59218000.0
LAO,Lao People's Democratic Republic,2023,53849000.0
LAO,Lao People's Democratic Republic,2024,53849000.0
LAO,Lao People's Democratic Republic,2025,53849000.0
LAO,Lao People's Democratic Republic,2026,53849000.0
LAO,Lao People's Democratic Republic,2027,53849000.0
LAO,Lao People's Democratic Republic,2028,53849000.0
LAO,Lao People's Democratic Republic,2029,53849000.0
LAO,Lao People's Democratic Republic,2030,53849000.0
LAO,Lao People's Democratic Republic,2031,53849000.0
LAO,Lao People's Democratic Republic,2032,53849000.0
LAO,Lao People's Democratic Republic,2033,53849000.0
LAO,Lao People's Democratic Republic,2034,53849000.0
LAO,Lao People's Democratic Republic,2035,53849000.0
LAO,Lao People's Democratic Republic,2036,53849000.0
LAO,Lao People's Democratic Republic,2037,53849000.0
LAO,Lao People's Democratic Republic,2038,53849000.0
LAO,Lao People's Democratic Republic,2039,53849000.0
LAO,Lao People's Democratic Republic,2040,53849000.0
LAO,Lao People's Democratic Republic,2041,53849000.0
LAO,Lao People's Democratic Republic,2042,53849000.0
LAO,Lao People's Democratic Republic,2043,53849000.0
LAO,Lao People's Democratic Republic,2044,53849000.0
LAO,Lao People's Democratic Republic,2045,53849000.0
LAO,Lao People's Democratic Republic,2046,53849000.0
LAO,Lao People's Democratic Republic,2047,53849000.0
LAO,Lao People's Democratic Republic,2048,53849000.0
LAO,Lao People's Democratic Republic,2049,53849000.0
LAO,Lao People's Democratic Republic,2050,53849000.0
LBN,Lebanon,2023,69673000.0
LBN,Lebanon,2024,69673000.0
LBN,Lebanon,2025,69673000.0
LBN,Lebanon,2026,69673000.0
LBN,Lebanon,2027,69673000.0
LBN,Lebanon,2028,69673000.0
LBN,Lebanon,2029,69673000.0
LBN,Lebanon,2030,69673000.0
LBN,Lebanon,2031,69673000.0
LBN,Lebanon,2032,69673000.0
LBN,Lebanon,2033,69673000.0
LBN,Lebanon,2034,69673000.0
LBN,Lebanon,2035,69673000.0
LBN,Lebanon,2036,69673000.0
LBN,Lebanon,2037,69673000.0
LBN,Lebanon,2038,69673000.0
LBN,Lebanon,2039,69673000.0
LBN,Lebanon,2040,69673000.0
LBN,Lebanon,2041,69673000.0
LBN,Lebanon,2042,69673000.0
LBN,Lebanon,2043,69673000.0
LBN,Lebanon,2044,69673000.0
LBN,Lebanon,2045,69673000.0
LBN,Lebanon,2046,69673000.0
LBN,Lebanon,2047,69673000.0
LBN,Lebanon,2048,69673000.0
LBN,Lebanon,2049,69673000.0
LBN,Lebanon,2050,69673000.0
LBR,Liberia,2023,8705000.0
LBR,Liberia,2024,8705000.0
LBR,Liberia,2025,8705000.0
LBR,Liberia,2026,8705000.0
LBR,Liberia,2027,8705000.0
LBR,Liberia,2028,8705000.0
LBR,Liberia,2029,8705000.0
LBR,Liberia,2030,8705000.0
LBR,Liberia,2031,8705000.0
LBR,Liberia,2032,8705000.0
LBR,Liberia,2033,8705000.0
LBR,Liberia,2034,8705000.0
LBR,Liberia,2035,8705000.0
LBR,Liberia,2036,8705000.0
LBR,Liberia,2037,8705000.0
LBR,Liberia,2038,8705000.0
LBR,Liberia,2039,8705000.0
LBR,Liberia,2040,8705000.0
LBR,Liberia,2041,8705000.0
LBR,Liberia,2042,8705000.0
LBR,Liberia,2043,8705000.0
LBR,Liberia,2044,8705000.0
LBR,Liberia,2045,8705000.0
LBR,Liberia,2046,8705000.0
LBR,Liberia,2047,8705000.0
LBR,Liberia,2048,8705000.0
LBR,Liberia,2049,8705000.0
LBR,Liberia,2050,8705000.0
LBY,Libya,2023,36379000.0
LBY,Libya,2024,36379000.0
LBY,Libya,2025,36379000.0
LBY,Libya,2026,36379000.0
LBY,Libya,2027,36379000.0
LBY,Libya,2028,36379000.0
LBY,Libya,2029,36379000.0
LBY,Libya,2030,36379000.0
LBY,Libya,2031,36379000.0
LBY,Libya,2032,36379000.0
LBY,Libya,2033,36379000.0
LBY,Libya,2034,36379000.0
LBY,Libya,2035,36379000.0
