iso_code3,Nation,Year,frac_trns_fuelmix_public_electricity
DNK,Denmark,2024,0.008542075493478008
DNK,Denmark,2025,0.008542075493478008
DNK,Denmark,2026,0.008542075493478008
DNK,Denmark,2027,0.008542075493478008
DNK,Denmark,2028,0.008542075493478008
DNK,Denmark,2029,0.008542075493478008
DNK,Denmark,2030,0.008542075493478008
DNK,Denmark,2031,0.008542075493478008
DNK,Denmark,2032,0.008542075493478008
DNK,Denmark,2033,0.008542075493478008
DNK,Denmark,2034,0.008542075493478008
DNK,Denmark,2035,0.008542075493478008
DNK,Denmark,2036,0.008542075493478008
DNK,Denmark,2037,0.008542075493478008
DNK,Denmark,2038,0.008542075493478008
DNK,Denmark,2039,0.008542075493478008
DNK,Denmark,2040,0.008542075493478008
DNK,Denmark,2041,0.008542075493478008
DNK,Denmark,2042,0.008542075493478008
DNK,Denmark,2043,0.008542075493478008
DNK,Denmark,2044,0.008542075493478008
DNK,Denmark,2045,0.008542075493478008
DNK,Denmark,2046,0.008542075493478008
DNK,Denmark,2047,0.008542075493478008
DNK,Denmark,2048,0.008542075493478008
DNK,Denmark,2049,0.008542075493478008
DNK,Denmark,2050,0.008542075493478008
DOM,Dominican Republic,2021,0.019534177141653303
DOM,Dominican Republic,2022,0.019078163522986698
DOM,Dominican Republic,2023,0.018648050740547376
DOM,Dominican Republic,2024,0.01824169304349521
DOM,Dominican Republic,2025,0.017857175330809903
DOM,Dominican Republic,2026,0.017528369358605835
DOM,Dominican Republic,2027,0.017214985704385347
DOM,Dominican Republic,2028,0.016915964178919083
DOM,Dominican Republic,2029,0.01663033959141851
DOM,Dominican Republic,2030,0.016357231342233047
DOM,Dominican Republic,2031,0.016080090409608356
DOM,Dominican Republic,2032,0.01581512855869276
DOM,Dominican Republic,2033,0.015561560227663867
DOM,Dominican Republic,2034,0.015318665991994565
DOM,Dominican Republic,2035,0.01508578574771769
DOM,Dominican Republic,2036,0.014836039302303919
DOM,Dominican Republic,2037,0.01459705958430594
DOM,Dominican Republic,2038,0.014368165044086435
DOM,Dominican Republic,2039,0.014148730467425562
DOM,Dominican Republic,2040,0.013938181272662751
DOM,Dominican Republic,2041,0.013636962140407272
DOM,Dominican Republic,2042,0.01335053380321848
DOM,Dominican Republic,2043,0.013077832955916633
DOM,Dominican Republic,2044,0.012817895828986273
DOM,Dominican Republic,2045,0.012569846808030532
DOM,Dominican Republic,2046,0.012322561441969656
DOM,Dominican Republic,2047,0.012086524475346095
DOM,Dominican Republic,2048,0.011860985482867441
DOM,Dominican Republic,2049,0.01164525933890086
DOM,Dominican Republic,2050,0.011438719265982394
DZA,Algeria,2021,0.010859335913728842
DZA,Algeria,2022,0.010888947353506527
DZA,Algeria,2023,0.010918326478932285
DZA,Algeria,2024,0.010947476013231119
DZA,Algeria,2025,0.010976398637231063
DZA,Algeria,2026,0.010861238422378737
DZA,Algeria,2027,0.010750357203595556
DZA,Algeria,2028,0.010643520839549354
DZA,Algeria,2029,0.010540511965472883
DZA,Algeria,2030,0.010441128517024351
DZA,Algeria,2031,0.010379384553525727
DZA,Algeria,2032,0.010319260714818198
DZA,Algeria,2033,0.010260694060004629
DZA,Algeria,2034,0.010203624866796776
DZA,Algeria,2035,0.010147996428374701
DZA,Algeria,2036,0.010109511768722124
DZA,Algeria,2037,0.010071833062982526
DZA,Algeria,2038,0.010034935255825998
DZA,Algeria,2039,0.009998794319824162
DZA,Algeria,2040,0.009963387203272946
DZA,Algeria,2041,0.009909740295790354
DZA,Algeria,2042,0.00985738988338145
DZA,Algeria,2043,0.009806289528215606
DZA,Algeria,2044,0.009756394984041692
DZA,Algeria,2045,0.00970766406840942
DZA,Algeria,2046,0.009629652143858705
DZA,Algeria,2047,0.009553930854722403
DZA,Algeria,2048,0.009480400772120997
DZA,Algeria,2049,0.009408968139604682
DZA,Algeria,2050,0.009339544474325608
ECU,Ecuador,2021,0.018461256571827726
ECU,Ecuador,2022,0.018359650373159207
ECU,Ecuador,2023,0.018259711864649565
ECU,Ecuador,2024,0.018161400322129307
ECU,Ecuador,2025,0.01806467633667524
ECU,Ecuador,2026,0.017670896576660725
ECU,Ecuador,2027,0.017297104053318104
ECU,Ecuador,2028,0.016941814680581254
ECU,Ecuador,2029,0.016603687751530757
ECU,Ecuador,2030,0.01628150903172029
ECU,Ecuador,2031,0.015944313981406517
ECU,Ecuador,2032,0.015623533935768012
ECU,Ecuador,2033,0.01531799872809745
ECU,Ecuador,2034,0.015026646832783564
ECU,Ecuador,2035,0.014748513043188641
ECU,Ecuador,2036,0.014441218192618656
ECU,Ecuador,2037,0.014149033201245047
ECU,Ecuador,2038,0.013870870370142925
ECU,Ecuador,2039,0.013605743952853315
ECU,Ecuador,2040,0.013352758483596659
ECU,Ecuador,2041,0.01307782600312582
ECU,Ecuador,2042,0.012816325984323187
ECU,Ecuador,2043,0.012567297490643238
ECU,Ecuador,2044,0.012329869109205891
ECU,Ecuador,2045,0.012103248762725427
ECU,Ecuador,2046,0.011860451594168585
ECU,Ecuador,2047,0.01162930472638465
ECU,Ecuador,2048,0.011408989269649561
ECU,Ecuador,2049,0.011198761322696536
ECU,Ecuador,2050,0.010997943581148662
ESP,Spain,2021,0.010308874255252431
ESP,Spain,2022,0.010308874255252431
ESP,Spain,2023,0.010308874255252431
ESP,Spain,2024,0.010308874255252431
ESP,Spain,2025,0.010308874255252431
ESP,Spain,2026,0.010308874255252431
ESP,Spain,2027,0.010308874255252431
ESP,Spain,2028,0.010308874255252431
ESP,Spain,2029,0.010308874255252431
ESP,Spain,2030,0.010308874255252431
ESP,Spain,2031,0.010308874255252431
ESP,Spain,2032,0.010308874255252431
ESP,Spain,2033,0.010308874255252431
ESP,Spain,2034,0.010308874255252431
ESP,Spain,2035,0.010308874255252431
ESP,Spain,2036,0.010308874255252431
ESP,Spain,2037,0.010308874255252431
ESP,Spain,2038,0.010308874255252431
ESP,Spain,2039,0.010308874255252431
ESP,Spain,2040,0.010308874255252431
ESP,Spain,2041,0.010308874255252431
ESP,Spain,2042,0.010308874255252431
ESP,Spain,2043,0.010308874255252431
ESP,Spain,2044,0.010308874255252431
ESP,Spain,2045,0.010308874255252431
ESP,Spain,2046,0.010308874255252431
ESP,Spain,2047,0.010308874255252431
ESP,Spain,2048,0.010308874255252431
ESP,Spain,2049,0.010308874255252431
ESP,Spain,2050,0.010308874255252431
EST,Estonia,2021,0.0027506112469437654
EST,Estonia,2022,0.0027506112469437654
EST,Estonia,2023,0.0027506112469437654
EST,Estonia,2024,0.0027506112469437654
EST,Estonia,2025,0.0027506112469437654
EST,Estonia,2026,0.0027506112469437654
EST,Estonia,2027,0.0027506112469437654
EST,Estonia,2028,0.0027506112469437654
EST,Estonia,2029,0.0027506112469437654
EST,Estonia,2030,0.0027506112469437654
EST,Estonia,2031,0.0027506112469437654
EST,Estonia,2032,0.0027506112469437654
EST,Estonia,2033,0.0027506112469437654
EST,Estonia,2034,0.0027506112469437654
EST,Estonia,2035,0.0027506112469437654
EST,Estonia,2036,0.0027506112469437654
EST,Estonia,2037,0.0027506112469437654
EST,Estonia,2038,0.0027506112469437654
EST,Estonia,2039,0.0027506112469437654
EST,Estonia,2040,0.0027506112469437654
EST,Estonia,2041,0.0027506112469437654
EST,Estonia,2042,0.0027506112469437654
EST,Estonia,2043,0.0027506112469437654
EST,Estonia,2044,0.0027506112469437654
EST,Estonia,2045,0.0027506112469437654
EST,Estonia,2046,0.0027506112469437654
EST,Estonia,2047,0.0027506112469437654
EST,Estonia,2048,0.0027506112469437654
EST,Estonia,2049,0.0027506112469437654
EST,Estonia,2050,0.0027506112469437654
ETH,Ethiopia,2021,0.004735990785173744
ETH,Ethiopia,2022,0.004700296896399013
ETH,Ethiopia,2023,0.004666203417490194
ETH,Ethiopia,2024,0.0046336050720253265
ETH,Ethiopia,2025,0.004602405619034537
ETH,Ethiopia,2026,0.004574694913095419
ETH,Ethiopia,2027,0.004548189684378466
ETH,Ethiopia,2028,0.004522812946030456
ETH,Ethiopia,2029,0.004498494130157233
ETH,Ethiopia,2030,0.004475168432489047
ETH,Ethiopia,2031,0.004451574598411837
ETH,Ethiopia,2032,0.004429000498518348
ETH,Ethiopia,2033,0.004407381421306506
ETH,Ethiopia,2034,0.004386658017238019
ETH,Ethiopia,2035,0.0043667757546469975
ETH,Ethiopia,2036,0.004340891814900417
ETH,Ethiopia,2037,0.0043162086746135935
ETH,Ethiopia,2038,0.00429264466744874
ETH,Ethiopia,2039,0.004270125368407446
ETH,Ethiopia,2040,0.004248582808626344
ETH,Ethiopia,2041,0.004218585197608533
ETH,Ethiopia,2042,0.004190104971715406
ETH,Ethiopia,2043,0.004163029838960542
ETH,Ethiopia,2044,0.004137258320634365
ETH,Ethiopia,2045,0.004112698480307149
ETH,Ethiopia,2046,0.00407889096343416
ETH,Ethiopia,2047,0.004046926469651726
ETH,Ethiopia,2048,0.004016658288804095
ETH,Ethiopia,2049,0.0039879548796617
ETH,Ethiopia,2050,0.003960697958852464
FIN,Finland,2021,0.01873797853198486
FIN,Finland,2022,0.01873797853198486
FIN,Finland,2023,0.01873797853198486
FIN,Finland,2024,0.01873797853198486
FIN,Finland,2025,0.01873797853198486
FIN,Finland,2026,0.01873797853198486
FIN,Finland,2027,0.01873797853198486
FIN,Finland,2028,0.01873797853198486
FIN,Finland,2029,0.01873797853198486
FIN,Finland,2030,0.01873797853198486
FIN,Finland,2031,0.01873797853198486
FIN,Finland,2032,0.01873797853198486
FIN,Finland,2033,0.01873797853198486
FIN,Finland,2034,0.01873797853198486
FIN,Finland,2035,0.01873797853198486
FIN,Finland,2036,0.01873797853198486
FIN,Finland,2037,0.01873797853198486
FIN,Finland,2038,0.01873797853198486
FIN,Finland,2039,0.01873797853198486
FIN,Finland,2040,0.01873797853198486
FIN,Finland,2041,0.01873797853198486
FIN,Finland,2042,0.01873797853198486
FIN,Finland,2043,0.01873797853198486
FIN,Finland,2044,0.01873797853198486
FIN,Finland,2045,0.01873797853198486
FIN,Finland,2046,0.01873797853198486
FIN,Finland,2047,0.01873797853198486
FIN,Finland,2048,0.01873797853198486
FIN,Finland,2049,0.01873797853198486
FIN,Finland,2050,0.01873797853198486
FJI,Fiji,2021,0.2599428256935858
FJI,Fiji,2022,0.25789021358212955
FJI,Fiji,2023,0.25587053668543447
FJI,Fiji,2024,0.2538830086188377
FJI,Fiji,2025,0.25192686783503926
FJI,Fiji,2026,0.24952317744465166
FJI,Fiji,2027,0.24716585927869344
FJI,Fiji,2028,0.24485358423170997
FJI,Fiji,2029,0.24258507351008401
FJI,Fiji,2030,0.24035909627372956
FJI,Fiji,2031,0.2377646652533477
FJI,Fiji,2032,0.23522668170643213
FJI,Fiji,2033,0.23274332325210031
FJI,Fiji,2034,0.23031284512056846
FJI,Fiji,2035,0.22793357606507492
FJI,Fiji,2036,0.2251148106440425
FJI,Fiji,2037,0.22236606537489326
FJI,Fiji,2038,0.21968476323903793
FJI,Fiji,2039,0.2170684521445938
FJI,Fiji,2040,0.21451479744690496
FJI,Fiji,2041,0.21156026884009432
FJI,Fiji,2042,0.20868725956959258
FJI,Fiji,2043,0.2058924417075432
FJI,Fiji,2044,0.2031726660389924
FJI,Fiji,2045,0.20052495022449188
FJI,Fiji,2046,0.19748313231724854
FJI,Fiji,2047,0.19453354502568668
FJI,Fiji,2048,0.1916720562236187
FJI,Fiji,2049,0.18889477699011673
FJI,Fiji,2050,0.18619804397600984
FRA,France,2021,0.018642397455615117
FRA,France,2022,0.018642397455615117
FRA,France,2023,0.018642397455615117
FRA,France,2024,0.018642397455615117
FRA,France,2025,0.018642397455615117
FRA,France,2026,0.018642397455615117
FRA,France,2027,0.018642397455615117
FRA,France,2028,0.018642397455615117
FRA,France,2029,0.018642397455615117
FRA,France,2030,0.018642397455615117
FRA,France,2031,0.018642397455615117
FRA,France,2032,0.018642397455615117
FRA,France,2033,0.018642397455615117
FRA,France,2034,0.018642397455615117
FRA,France,2035,0.018642397455615117
FRA,France,2036,0.018642397455615117
FRA,France,2037,0.018642397455615117
FRA,France,2038,0.018642397455615117
FRA,France,2039,0.018642397455615117
FRA,France,2040,0.018642397455615117
FRA,France,2041,0.018642397455615117
FRA,France,2042,0.018642397455615117
FRA,France,2043,0.018642397455615117
FRA,France,2044,0.018642397455615117
FRA,France,2045,0.018642397455615117
FRA,France,2046,0.018642397455615117
FRA,France,2047,0.018642397455615117
FRA,France,2048,0.018642397455615117
FRA,France,2049,0.018642397455615117
FRA,France,2050,0.018642397455615117
GAB,Gabon,2021,0.0706705849779211
GAB,Gabon,2022,0.06922362693786535
GAB,Gabon,2023,0.06783760739828455
GAB,Gabon,2024,0.06650875612202606
GAB,Gabon,2025,0.06523360760451315
GAB,Gabon,2026,0.06406750333634463
GAB,Gabon,2027,0.06294458945271744
GAB,Gabon,2028,0.06186251004284063
GAB,Gabon,2029,0.060819077480290994
GAB,Gabon,2030,0.05981225766079325
GAB,Gabon,2031,0.058739426434820705
GAB,Gabon,2032,0.05770650855541607
GAB,Gabon,2033,0.056711317310177915
GAB,Gabon,2034,0.05575182285830341
GAB,Gabon,2035,0.05482613841125481
GAB,Gabon,2036,0.05379075198180689
GAB,Gabon,2037,0.052795884941313084
GAB,Gabon,2038,0.05183920437605736
GAB,Gabon,2039,0.05091855309074919
GAB,Gabon,2040,0.05003193337009277
GAB,Gabon,2041,0.04899680594025154
GAB,Gabon,2042,0.048005571183705256
GAB,Gabon,2043,0.04705549527974518
GAB,Gabon,2044,0.046144066821867634
GAB,Gabon,2045,0.04526897465008176
GAB,Gabon,2046,0.04433671546381277
GAB,Gabon,2047,0.04344382632740624
GAB,Gabon,2048,0.04258786486954258
GAB,Gabon,2049,0.04176658664683002
GAB,Gabon,2050,0.04097792549203341
GBR,United Kingdom,2021,0.013101736252250161
GBR,United Kingdom,2022,0.013101736252250161
GBR,United Kingdom,2023,0.013101736252250161
GBR,United Kingdom,2024,0.013101736252250161
GBR,United Kingdom,2025,0.013101736252250161
GBR,United Kingdom,2026,0.013101736252250161
GBR,United Kingdom,2027,0.013101736252250161
GBR,United Kingdom,2028,0.013101736252250161
GBR,United Kingdom,2029,0.013101736252250161
GBR,United Kingdom,2030,0.013101736252250161
GBR,United Kingdom,2031,0.013101736252250161
GBR,United Kingdom,2032,0.013101736252250161
GBR,United Kingdom,2033,0.013101736252250161
GBR,United Kingdom,2034,0.013101736252250161
GBR,United Kingdom,2035,0.013101736252250161
GBR,United Kingdom,2036,0.013101736252250161
GBR,United Kingdom,2037,0.013101736252250161
GBR,United Kingdom,2038,0.013101736252250161
GBR,United Kingdom,2039,0.013101736252250161
GBR,United Kingdom,2040,0.013101736252250161
GBR,United Kingdom,2041,0.013101736252250161
GBR,United Kingdom,2042,0.013101736252250161
GBR,United Kingdom,2043,0.013101736252250161
GBR,United Kingdom,2044,0.013101736252250161
GBR,United Kingdom,2045,0.013101736252250161
GBR,United Kingdom,2046,0.013101736252250161
GBR,United Kingdom,2047,0.013101736252250161
GBR,United Kingdom,2048,0.013101736252250161
GBR,United Kingdom,2049,0.013101736252250161
GBR,United Kingdom,2050,0.013101736252250161
GEO,Georgia,2021,0.015608954610803041
GEO,Georgia,2022,0.015608954610803041
GEO,Georgia,2023,0.015608954610803041
GEO,Georgia,2024,0.015608954610803041
GEO,Georgia,2025,0.015608954610803041
GEO,Georgia,2026,0.015608954610803041
GEO,Georgia,2027,0.015608954610803041
GEO,Georgia,2028,0.015608954610803041
GEO,Georgia,2029,0.015608954610803041
GEO,Georgia,2030,0.015608954610803041
GEO,Georgia,2031,0.015608954610803041
GEO,Georgia,2032,0.015608954610803041
GEO,Georgia,2033,0.015608954610803041
GEO,Georgia,2034,0.015608954610803041
GEO,Georgia,2035,0.015608954610803041
GEO,Georgia,2036,0.015608954610803041
GEO,Georgia,2037,0.015608954610803041
GEO,Georgia,2038,0.015608954610803041
GEO,Georgia,2039,0.015608954610803041
GEO,Georgia,2040,0.015608954610803041
GEO,Georgia,2041,0.015608954610803041
GEO,Georgia,2042,0.015608954610803041
GEO,Georgia,2043,0.015608954610803041
GEO,Georgia,2044,0.015608954610803041
GEO,Georgia,2045,0.015608954610803041
GEO,Georgia,2046,0.015608954610803041
GEO,Georgia,2047,0.015608954610803041
GEO,Georgia,2048,0.015608954610803041
GEO,Georgia,2049,0.015608954610803041
GEO,Georgia,2050,0.015608954610803041
GHA,Ghana,2021,0.01900314592279865
GHA,Ghana,2022,0.018851253077825286
GHA,Ghana,2023,0.018704479800602424
GHA,Ghana,2024,0.01856257154731813
GHA,Ghana,2025,0.018425290373539554
GHA,Ghana,2026,0.01814798247554887
GHA,Ghana,2027,0.017884332901783432
GHA,Ghana,2028,0.01763335682917631
GHA,Ghana,2029,0.01739416189235298
GHA,Ghana,2030,0.01716593758224895
GHA,Ghana,2031,0.01690490814330185
GHA,Ghana,2032,0.016657001599551906
GHA,Ghana,2033,0.016421252613311777
GHA,Ghana,2034,0.016196788262852358
GHA,Ghana,2035,0.01598281724167762
GHA,Ghana,2036,0.015720308118256674
GHA,Ghana,2037,0.015471776457600185
GHA,Ghana,2038,0.0152361348514309
GHA,Ghana,2039,0.01501240583683228
GHA,Ghana,2040,0.014799708343417537
GHA,Ghana,2041,0.01453670355549757
GHA,Ghana,2042,0.014288475802439854
GHA,Ghana,2043,0.014053813733473235
GHA,Ghana,2044,0.01383163487719215
GHA,Ghana,2045,0.013620968945791297
GHA,Ghana,2046,0.013361003748702792
GHA,Ghana,2047,0.013116344304079947
GHA,Ghana,2048,0.012885677550052651
GHA,Ghana,2049,0.012667836443791384
GHA,Ghana,2050,0.012461780212981966
GIN,Guinea,2021,0.04293139134586538
GIN,Guinea,2022,0.04234629697655569
GIN,Guinea,2023,0.04177877983055483
GIN,Guinea,2024,0.04122805955519444
GIN,Guinea,2025,0.040693401316570614
GIN,Guinea,2026,0.039791438567802095
GIN,Guinea,2027,0.03893210626701098
GIN,Guinea,2028,0.038112451855246886
GIN,Guinea,2029,0.03732978927751307
GIN,Guinea,2030,0.036581669577331305
GIN,Guinea,2031,0.035757634484159175
GIN,Guinea,2032,0.03497334811393354
GIN,Guinea,2033,0.03422600217786138
GIN,Guinea,2034,0.03351304684509041
GIN,Guinea,2035,0.03283216167781352
GIN,Guinea,2036,0.03205309459476107
GIN,Guinea,2037,0.03131367100882266
GIN,Guinea,2038,0.030610940058499316
GIN,Guinea,2039,0.029942236654754668
GIN,Guinea,2040,0.029305147704679138
GIN,Guinea,2041,0.02858168222494702
GIN,Guinea,2042,0.027896617941117537
GIN,Guinea,2043,0.027246976424746744
GIN,Guinea,2044,0.026630079497336808
GIN,Guinea,2045,0.026043512325842056
GIN,Guinea,2046,0.02538497279150613
GIN,Guinea,2047,0.02476237950899435
GIN,Guinea,2048,0.02417286749196692
GIN,Guinea,2049,0.023613868334726854
GIN,Guinea,2050,0.023083072803176858
GNB,Guinea-Bissau,2021,0.2697108619115577
GNB,Guinea-Bissau,2022,0.26739426510681535
GNB,Guinea-Bissau,2023,0.2651182805379513
GNB,Guinea-Bissau,2024,0.26288184952574795
GNB,Guinea-Bissau,2025,0.2606839498708499
GNB,Guinea-Bissau,2026,0.2573454418368743
GNB,Guinea-Bissau,2027,0.25409324652513815
GNB,Guinea-Bissau,2028,0.2509240594004417
GNB,Guinea-Bissau,2029,0.24783474249012832
GNB,Guinea-Bissau,2030,0.24482231402035842
GNB,Guinea-Bissau,2031,0.24117710576326695
GNB,Guinea-Bissau,2032,0.23764110344038583
GNB,Guinea-Bissau,2033,0.23420947196608072
GNB,Guinea-Bissau,2034,0.23087765753430803
GNB,Guinea-Bissau,2035,0.22764136745764035
GNB,Guinea-Bissau,2036,0.22366768819017524
GNB,Guinea-Bissau,2037,0.21983304049061686
GNB,Guinea-Bissau,2038,0.21613025313300666
GNB,Guinea-Bissau,2039,0.21255263974277636
GNB,Guinea-Bissau,2040,0.20909395850144327
GNB,Guinea-Bissau,2041,0.20486216744015293
GNB,Guinea-Bissau,2042,0.20080138437308626
GNB,Guinea-Bissau,2043,0.19690144886401337
GNB,Guinea-Bissau,2044,0.19315298975452222
GNB,Guinea-Bissau,2045,0.18954734998370482
GNB,Guinea-Bissau,2046,0.1851882549974624
GNB,Guinea-Bissau,2047,0.18102863879258393
GNB,Guinea-Bissau,2048,0.17705511498346418
GNB,Guinea-Bissau,2049,0.17325546873508535
GNB,Guinea-Bissau,2050,0.1696185313423556
GNQ,Equatorial Guinea,2021,0.14428167238840695
GNQ,Equatorial Guinea,2022,0.1465994255123224
GNQ,Equatorial Guinea,2023,0.1489921399084683
GNQ,Equatorial Guinea,2024,0.15146351197214233
GNQ,Equatorial Guinea,2025,0.15401748518933325
GNQ,Equatorial Guinea,2026,0.15056332634557817
GNQ,Equatorial Guinea,2027,0.147264518699803
GNQ,Equatorial Guinea,2028,0.14411081234005454
GNQ,Equatorial Guinea,2029,0.14109283965479347
GNQ,Equatorial Guinea,2030,0.13820202239858032
GNQ,Equatorial Guinea,2031,0.13527562621455885
GNQ,Equatorial Guinea,2032,0.13247399918723754
GNQ,Equatorial Guinea,2033,0.12978932842716343
GNQ,Equatorial Guinea,2034,0.127214440018862
GNQ,Equatorial Guinea,2035,0.12474273500689319
GNQ,Equatorial Guinea,2036,0.12215348071176714
GNQ,Equatorial Guinea,2037,0.11967271429001315
GNQ,Equatorial Guinea,2038,0.1172937573078079
GNQ,Equatorial Guinea,2039,0.11501046846871014
GNQ,Equatorial Guinea,2040,0.11281719067653635
GNQ,Equatorial Guinea,2041,0.1105379221592979
GNQ,Equatorial Guinea,2042,0.10835186184732674
GNQ,Equatorial Guinea,2043,0.1062534068309096
GNQ,Equatorial Guinea,2044,0.10423739444672532
GNQ,Equatorial Guinea,2045,0.10229905987064634
GNQ,Equatorial Guinea,2046,0.1003206439775105
GNQ,Equatorial Guinea,2047,0.09841992882337121
GNQ,Equatorial Guinea,2048,0.09659242511128802
GNQ,Equatorial Guinea,2049,0.09483398284578266
GNQ,Equatorial Guinea,2050,0.09314075987175359
GRC,Greece,2021,0.003342643893951188
GRC,Greece,2022,0.003342643893951188
GRC,Greece,2023,0.003342643893951188
GRC,Greece,2024,0.003342643893951188
GRC,Greece,2025,0.003342643893951188
GRC,Greece,2026,0.003342643893951188
GRC,Greece,2027,0.003342643893951188
GRC,Greece,2028,0.003342643893951188
GRC,Greece,2029,0.003342643893951188
GRC,Greece,2030,0.003342643893951188
GRC,Greece,2031,0.003342643893951188
GRC,Greece,2032,0.003342643893951188
GRC,Greece,2033,0.003342643893951188
GRC,Greece,2034,0.003342643893951188
GRC,Greece,2035,0.003342643893951188
GRC,Greece,2036,0.003342643893951188
GRC,Greece,2037,0.003342643893951188
GRC,Greece,2038,0.003342643893951188
GRC,Greece,2039,0.003342643893951188
GRC,Greece,2040,0.003342643893951188
GRC,Greece,2041,0.003342643893951188
GRC,Greece,2042,0.003342643893951188
GRC,Greece,2043,0.003342643893951188
GRC,Greece,2044,0.003342643893951188
GRC,Greece,2045,0.003342643893951188
GRC,Greece,2046,0.003342643893951188
GRC,Greece,2047,0.003342643893951188
GRC,Greece,2048,0.003342643893951188
GRC,Greece,2049,0.003342643893951188
GRC,Greece,2050,0.003342643893951188
GTM,Guatemala,2021,0.020933560871170338
GTM,Guatemala,2022,0.020607127039870155
GTM,Guatemala,2023,0.02029343501852281
GTM,Guatemala,2024,0.01999175305497828
GTM,Guatemala,2025,0.01970140437654668
GTM,Guatemala,2026,0.019275487991712085
GTM,Guatemala,2027,0.018871676059638045
GTM,Guatemala,2028,0.018488291319695427
GTM,Guatemala,2029,0.01812382201662995
GTM,Guatemala,2030,0.0177769019777764
GTM,Guatemala,2031,0.017386772490980022
GTM,Guatemala,2032,0.017017335445189914
GTM,Guatemala,2033,0.016666987083522725
GTM,Guatemala,2034,0.016334285206414483
GTM,Guatemala,2035,0.0160179293279114
GTM,Guatemala,2036,0.015654294421111752
GTM,Guatemala,2037,0.015310670867512838
GTM,Guatemala,2038,0.014985451022195811
GTM,Guatemala,2039,0.014677194952812677
GTM,Guatemala,2040,0.014384609125354353
GTM,Guatemala,2041,0.014046705681199033
GTM,Guatemala,2042,0.01372815391768208
GTM,Guatemala,2043,0.01342733771053952
GTM,Guatemala,2044,0.013142816018905535
GTM,Guatemala,2045,0.012873299800874725
GTM,Guatemala,2046,0.012565076261276275
GTM,Guatemala,2047,0.012274992961071601
GTM,Guatemala,2048,0.012001494235930698
GTM,Guatemala,2049,0.011743197358137161
GTM,Guatemala,2050,0.01149886915559125
GUY,Guyana,2021,0.11769211579459775
GUY,Guyana,2022,0.11374102103842826
GUY,Guyana,2023,0.11005019607499478
GUY,Guyana,2024,0.10659474386194316
GUY,Guyana,2025,0.10335284471960206
GUY,Guyana,2026,0.10241081946649883
GUY,Guyana,2027,0.10148610344368225
GUY,Guyana,2028,0.10057822392190391
GUY,Guyana,2029,0.09968672523078183
GUY,Guyana,2030,0.09881116799619918
GUY,Guyana,2031,0.0979902742361312
GUY,Guyana,2032,0.09718314843061614
GUY,Guyana,2033,0.09638944708786149
GUY,Guyana,2034,0.09560883804804134
GUY,Guyana,2035,0.09484100001981019
GUY,Guyana,2036,0.09401290486610552
GUY,Guyana,2037,0.09319940670624788
GUY,Guyana,2038,0.0924001229561181
GUY,Guyana,2039,0.09161468428573255
GUY,Guyana,2040,0.09084273405020613
GUY,Guyana,2041,0.08991506316698727
GUY,Guyana,2042,0.08900649766621074
GUY,Guyana,2043,0.08811645335060242
GUY,Guyana,2044,0.08724436960039587
GUY,Guyana,2045,0.08638970819576357
GUY,Guyana,2046,0.08539142998569356
GUY,Guyana,2047,0.08441640295063922
GUY,Guyana,2048,0.08346382411737541
GUY,Guyana,2049,0.0825329270658516
GUY,Guyana,2050,0.08162297987261695
HND,Honduras,2021,0.038782686268011665
HND,Honduras,2022,0.03837351487693048
HND,Honduras,2023,0.03797508793382293
HND,Honduras,2024,0.0375869877148668
HND,Honduras,2025,0.03720881787296078
HND,Honduras,2026,0.03657221282302596
HND,Honduras,2027,0.03596082241010464
HND,Honduras,2028,0.035373177674383464
HND,Honduras,2029,0.03480792158771021
HND,Honduras,2030,0.03426379859169001
HND,Honduras,2031,0.03362824754630351
HND,Honduras,2032,0.03301982289717022
HND,Honduras,2033,0.03243682423165618
HND,Honduras,2034,0.031877690348345526
HND,Honduras,2035,0.03134098529640844
HND,Honduras,2036,0.03069093722005036
HND,Honduras,2037,0.030071610154911926
HND,Honduras,2038,0.029480876579897237
HND,Honduras,2039,0.02891680099085313
HND,Honduras,2040,0.02837761871573985
HND,Honduras,2041,0.027738595261763647
HND,Honduras,2042,0.027132142518613466
HND,Honduras,2043,0.026555832200902692
HND,Honduras,2044,0.026007471555312342
HND,Honduras,2045,0.025485075479811704
HND,Honduras,2046,0.024879048718519245
HND,Honduras,2047,0.024305557975144967
HND,Honduras,2048,0.023762051583229693
HND,Honduras,2049,0.02324623790107094
HND,Honduras,2050,0.02275605301265303
HRV,Croatia,2021,0.01033266129032258
HRV,Croatia,2022,0.01033266129032258
HRV,Croatia,2023,0.01033266129032258
HRV,Croatia,2024,0.01033266129032258
HRV,Croatia,2025,0.01033266129032258
HRV,Croatia,2026,0.01033266129032258
HRV,Croatia,2027,0.01033266129032258
HRV,Croatia,2028,0.01033266129032258
HRV,Croatia,2029,0.01033266129032258
HRV,Croatia,2030,0.01033266129032258
HRV,Croatia,2031,0.01033266129032258
HRV,Croatia,2032,0.01033266129032258
HRV,Croatia,2033,0.01033266129032258
HRV,Croatia,2034,0.01033266129032258
HRV,Croatia,2035,0.01033266129032258
HRV,Croatia,2036,0.01033266129032258
HRV,Croatia,2037,0.01033266129032258
HRV,Croatia,2038,0.01033266129032258
HRV,Croatia,2039,0.01033266129032258
