Year,iso_code3,fuelefficiency_trns_road_heavy_regional_natural_gas_km_per_litre
1938.0,ISL,
1939.0,ISL,
1940.0,ISL,
1941.0,ISL,
1942.0,ISL,
1943.0,ISL,
1944.0,ISL,
1945.0,ISL,
1946.0,ISL,
1947.0,ISL,
1948.0,ISL,
1949.0,ISL,
1950.0,ISL,
1951.0,ISL,
1952.0,ISL,
1953.0,ISL,
1954.0,ISL,
1955.0,ISL,
1956.0,ISL,
1957.0,ISL,
1958.0,ISL,
1959.0,ISL,
1960.0,ISL,
1961.0,ISL,
1962.0,ISL,
1963.0,ISL,
1964.0,ISL,
1965.0,ISL,
1966.0,ISL,
1967.0,ISL,
1968.0,ISL,
1969.0,ISL,
1970.0,ISL,
1971.0,ISL,
1972.0,ISL,
1973.0,ISL,
1974.0,ISL,
1975.0,ISL,
1976.0,ISL,
1977.0,ISL,
1978.0,ISL,
1979.0,ISL,
1980.0,ISL,
1981.0,ISL,
1982.0,ISL,
1983.0,ISL,
1984.0,ISL,
1985.0,ISL,
1986.0,ISL,
1987.0,ISL,
1988.0,ISL,
1989.0,ISL,
1990.0,ISL,
1991.0,ISL,
1992.0,ISL,
1993.0,ISL,
1994.0,ISL,
1995.0,ISL,
1996.0,ISL,
1997.0,ISL,
1998.0,ISL,
1999.0,ISL,
2000.0,ISL,0.0821311825986008
2001.0,ISL,0.0821311825986008
2002.0,ISL,0.0821311825986008
2003.0,ISL,0.0821311825986008
2004.0,ISL,0.0821311825986008
2005.0,ISL,0.0821311825986008
2006.0,ISL,0.0821311825986008
2007.0,ISL,0.0821311825986008
2008.0,ISL,0.0821311825986008
2009.0,ISL,0.0821311825986008
2010.0,ISL,0.0821311825986008
2011.0,ISL,0.0821311825986008
2012.0,ISL,0.0821311825986008
2013.0,ISL,0.0821311825986008
2014.0,ISL,0.0821311825986008
1960.0,ISR,
1961.0,ISR,
1962.0,ISR,
1963.0,ISR,
1964.0,ISR,
1965.0,ISR,
1966.0,ISR,
1967.0,ISR,
1968.0,ISR,
1969.0,ISR,
1970.0,ISR,
1971.0,ISR,
1972.0,ISR,
1973.0,ISR,
1974.0,ISR,
1975.0,ISR,
1976.0,ISR,
1977.0,ISR,
1978.0,ISR,
1979.0,ISR,
1980.0,ISR,
1981.0,ISR,
1982.0,ISR,
1983.0,ISR,
1984.0,ISR,
1985.0,ISR,
1986.0,ISR,
1987.0,ISR,
1988.0,ISR,
1989.0,ISR,
1990.0,ISR,
1991.0,ISR,
1992.0,ISR,
1993.0,ISR,
1994.0,ISR,
1995.0,ISR,
1996.0,ISR,
1997.0,ISR,
1998.0,ISR,
1999.0,ISR,
2000.0,ISR,0.0821311825986008
2001.0,ISR,0.0821311825986008
2002.0,ISR,0.0821311825986008
2003.0,ISR,0.0821311825986008
2004.0,ISR,0.0821311825986008
2005.0,ISR,0.0821311825986008
2006.0,ISR,0.0821311825986008
2007.0,ISR,0.0821311825986008
2008.0,ISR,0.0821311825986008
2009.0,ISR,0.0821311825986008
2010.0,ISR,0.0821311825986008
2011.0,ISR,0.0821311825986008
2012.0,ISR,0.0821311825986008
2013.0,ISR,0.0821311825986008
2014.0,ISR,0.0821311825986008
1920.0,ITA,
1921.0,ITA,
1922.0,ITA,
1923.0,ITA,
1924.0,ITA,
1925.0,ITA,
1926.0,ITA,
1927.0,ITA,
1928.0,ITA,
1929.0,ITA,
1930.0,ITA,
1931.0,ITA,
1932.0,ITA,
1933.0,ITA,
1934.0,ITA,
1935.0,ITA,
1936.0,ITA,
1937.0,ITA,
1938.0,ITA,
1939.0,ITA,
1940.0,ITA,
1941.0,ITA,
1942.0,ITA,
1943.0,ITA,
1944.0,ITA,
1945.0,ITA,
1946.0,ITA,
1947.0,ITA,
1948.0,ITA,
1949.0,ITA,
1950.0,ITA,
1951.0,ITA,
1952.0,ITA,
1953.0,ITA,
1954.0,ITA,
1955.0,ITA,
1956.0,ITA,
1957.0,ITA,
1958.0,ITA,
1959.0,ITA,
1960.0,ITA,
1961.0,ITA,
1962.0,ITA,
1963.0,ITA,
1964.0,ITA,
1965.0,ITA,
1966.0,ITA,
1967.0,ITA,
1968.0,ITA,
1969.0,ITA,
1970.0,ITA,
1971.0,ITA,
1972.0,ITA,
1973.0,ITA,
1974.0,ITA,
1975.0,ITA,
1976.0,ITA,
1977.0,ITA,
1978.0,ITA,
1979.0,ITA,
1980.0,ITA,
1981.0,ITA,
1982.0,ITA,
1983.0,ITA,
1984.0,ITA,
1985.0,ITA,
1986.0,ITA,
1987.0,ITA,
1988.0,ITA,
1989.0,ITA,
1990.0,ITA,
1991.0,ITA,
1992.0,ITA,
1993.0,ITA,
1994.0,ITA,
1995.0,ITA,
1996.0,ITA,
1997.0,ITA,
1998.0,ITA,
1999.0,ITA,
2000.0,ITA,0.0821311825986008
2001.0,ITA,0.0821311825986008
2002.0,ITA,0.0821311825986008
2003.0,ITA,0.0821311825986008
2004.0,ITA,0.0821311825986008
2005.0,ITA,0.0821311825986008
2006.0,ITA,0.0821311825986008
2007.0,ITA,0.0821311825986008
2008.0,ITA,0.0821311825986008
2009.0,ITA,0.0821311825986008
2010.0,ITA,0.0821311825986008
2011.0,ITA,0.0821311825986008
2012.0,ITA,0.0821311825986008
2013.0,ITA,0.0821311825986008
2014.0,ITA,0.0821311825986008
1945.0,JAM,
1946.0,JAM,
1947.0,JAM,
1948.0,JAM,
1949.0,JAM,
1950.0,JAM,
1951.0,JAM,
1952.0,JAM,
1953.0,JAM,
1954.0,JAM,
1955.0,JAM,
1956.0,JAM,
1957.0,JAM,
1958.0,JAM,
1959.0,JAM,
1960.0,JAM,
1961.0,JAM,
1962.0,JAM,
1963.0,JAM,
1964.0,JAM,
1965.0,JAM,
1966.0,JAM,
1967.0,JAM,
1968.0,JAM,
1969.0,JAM,
1970.0,JAM,
1971.0,JAM,
1972.0,JAM,
1973.0,JAM,
1974.0,JAM,
1975.0,JAM,
1976.0,JAM,
1977.0,JAM,
1978.0,JAM,
1979.0,JAM,
1980.0,JAM,
1981.0,JAM,
1982.0,JAM,
1983.0,JAM,
1984.0,JAM,
1985.0,JAM,
1986.0,JAM,
1987.0,JAM,
1988.0,JAM,
1989.0,JAM,
1990.0,JAM,
1991.0,JAM,
1992.0,JAM,
1993.0,JAM,
1994.0,JAM,
1995.0,JAM,
1996.0,JAM,
1997.0,JAM,
1998.0,JAM,
1999.0,JAM,
2000.0,JAM,0.0821311825986008
2001.0,JAM,0.0821311825986008
2002.0,JAM,0.0821311825986008
2003.0,JAM,0.0821311825986008
2004.0,JAM,0.0821311825986008
2005.0,JAM,0.0821311825986008
2006.0,JAM,0.0821311825986008
2007.0,JAM,0.0821311825986008
2008.0,JAM,0.0821311825986008
2009.0,JAM,0.0821311825986008
2010.0,JAM,0.0821311825986008
2011.0,JAM,0.0821311825986008
2012.0,JAM,0.0821311825986008
2013.0,JAM,0.0821311825986008
2014.0,JAM,0.0821311825986008
2000.0,JEY,0.0821311825986008
2001.0,JEY,0.0821311825986008
2002.0,JEY,0.0821311825986008
2003.0,JEY,0.0821311825986008
2004.0,JEY,0.0821311825986008
2005.0,JEY,0.0821311825986008
2006.0,JEY,0.0821311825986008
2007.0,JEY,0.0821311825986008
2008.0,JEY,0.0821311825986008
2009.0,JEY,0.0821311825986008
2010.0,JEY,0.0821311825986008
2011.0,JEY,0.0821311825986008
2012.0,JEY,0.0821311825986008
2013.0,JEY,0.0821311825986008
2014.0,JEY,0.0821311825986008
1960.0,JOR,
1961.0,JOR,
1962.0,JOR,
1963.0,JOR,
1964.0,JOR,
1965.0,JOR,
1966.0,JOR,
1967.0,JOR,
1968.0,JOR,
1969.0,JOR,
1970.0,JOR,
1971.0,JOR,
1972.0,JOR,
1973.0,JOR,
1974.0,JOR,
1975.0,JOR,
1976.0,JOR,
1977.0,JOR,
1978.0,JOR,
1979.0,JOR,
1980.0,JOR,
1981.0,JOR,
1982.0,JOR,
1983.0,JOR,
1984.0,JOR,
1985.0,JOR,
1986.0,JOR,
1987.0,JOR,
1988.0,JOR,
1989.0,JOR,
1990.0,JOR,
1991.0,JOR,
1992.0,JOR,
1993.0,JOR,
1994.0,JOR,
1995.0,JOR,
1996.0,JOR,
1997.0,JOR,
1998.0,JOR,
1999.0,JOR,
2000.0,JOR,0.0821311825986008
2001.0,JOR,0.0821311825986008
2002.0,JOR,0.0821311825986008
2003.0,JOR,0.0821311825986008
2004.0,JOR,0.0821311825986008
2005.0,JOR,0.0821311825986008
2006.0,JOR,0.0821311825986008
2007.0,JOR,0.0821311825986008
2008.0,JOR,0.0821311825986008
2009.0,JOR,0.0821311825986008
2010.0,JOR,0.0821311825986008
2011.0,JOR,0.0821311825986008
2012.0,JOR,0.0821311825986008
2013.0,JOR,0.0821311825986008
2014.0,JOR,0.0821311825986008
1920.0,JPN,
1921.0,JPN,
1922.0,JPN,
1923.0,JPN,
1924.0,JPN,
1925.0,JPN,
1926.0,JPN,
1927.0,JPN,
1928.0,JPN,
1929.0,JPN,
1930.0,JPN,
1931.0,JPN,
1932.0,JPN,
1933.0,JPN,
1934.0,JPN,
1935.0,JPN,
1936.0,JPN,
1937.0,JPN,
1938.0,JPN,
1939.0,JPN,
1940.0,JPN,
1941.0,JPN,
1942.0,JPN,
1943.0,JPN,
1944.0,JPN,
1945.0,JPN,
1946.0,JPN,
1947.0,JPN,
1948.0,JPN,
1949.0,JPN,
1950.0,JPN,
1951.0,JPN,
1952.0,JPN,
1953.0,JPN,
1954.0,JPN,
1955.0,JPN,
1956.0,JPN,
1957.0,JPN,
1958.0,JPN,
1959.0,JPN,
1960.0,JPN,
1961.0,JPN,
1962.0,JPN,
1963.0,JPN,
1964.0,JPN,
1965.0,JPN,
1966.0,JPN,
1967.0,JPN,
1968.0,JPN,
1969.0,JPN,
1970.0,JPN,
1971.0,JPN,
1972.0,JPN,
1973.0,JPN,
1974.0,JPN,
1975.0,JPN,
1976.0,JPN,
1977.0,JPN,
1978.0,JPN,
1979.0,JPN,
1980.0,JPN,
1981.0,JPN,
1982.0,JPN,
1983.0,JPN,
1984.0,JPN,
1985.0,JPN,
1986.0,JPN,
1987.0,JPN,
1988.0,JPN,
1989.0,JPN,
1990.0,JPN,
1991.0,JPN,
1992.0,JPN,
1993.0,JPN,
1994.0,JPN,
1995.0,JPN,
1996.0,JPN,
1997.0,JPN,
1998.0,JPN,
1999.0,JPN,
2000.0,JPN,0.0821311825986008
2001.0,JPN,0.0821311825986008
2002.0,JPN,0.0821311825986008
2003.0,JPN,0.0821311825986008
2004.0,JPN,0.0821311825986008
2005.0,JPN,0.0821311825986008
2006.0,JPN,0.0821311825986008
2007.0,JPN,0.0821311825986008
2008.0,JPN,0.0821311825986008
2009.0,JPN,0.0821311825986008
2010.0,JPN,0.0821311825986008
2011.0,JPN,0.0821311825986008
2012.0,JPN,0.0821311825986008
2013.0,JPN,0.0821311825986008
2014.0,JPN,0.0821311825986008
1945.0,KAZ,
1946.0,KAZ,
1947.0,KAZ,
1948.0,KAZ,
1949.0,KAZ,
1950.0,KAZ,
1951.0,KAZ,
1952.0,KAZ,
1953.0,KAZ,
1954.0,KAZ,
1955.0,KAZ,
1956.0,KAZ,
1957.0,KAZ,
1958.0,KAZ,
1959.0,KAZ,
1960.0,KAZ,
1961.0,KAZ,
1962.0,KAZ,
1963.0,KAZ,
1964.0,KAZ,
1965.0,KAZ,
1966.0,KAZ,
1967.0,KAZ,
1968.0,KAZ,
1969.0,KAZ,
1970.0,KAZ,
1971.0,KAZ,
1972.0,KAZ,
1973.0,KAZ,
1974.0,KAZ,
1975.0,KAZ,
1976.0,KAZ,
1977.0,KAZ,
1978.0,KAZ,
1979.0,KAZ,
1980.0,KAZ,
1981.0,KAZ,
1982.0,KAZ,
1983.0,KAZ,
1984.0,KAZ,
1985.0,KAZ,
1986.0,KAZ,
1987.0,KAZ,
1988.0,KAZ,
1989.0,KAZ,
1990.0,KAZ,
1991.0,KAZ,
1992.0,KAZ,
1993.0,KAZ,
1994.0,KAZ,
1995.0,KAZ,
1996.0,KAZ,
1997.0,KAZ,
1998.0,KAZ,
1999.0,KAZ,
2000.0,KAZ,0.0821311825986008
2001.0,KAZ,0.0821311825986008
2002.0,KAZ,0.0821311825986008
2003.0,KAZ,0.0821311825986008
2004.0,KAZ,0.0821311825986008
2005.0,KAZ,0.0821311825986008
2006.0,KAZ,0.0821311825986008
2007.0,KAZ,0.0821311825986008
2008.0,KAZ,0.0821311825986008
2009.0,KAZ,0.0821311825986008
2010.0,KAZ,0.0821311825986008
2011.0,KAZ,0.0821311825986008
2012.0,KAZ,0.0821311825986008
2013.0,KAZ,0.0821311825986008
2014.0,KAZ,0.0821311825986008
1960.0,KEN,
1961.0,KEN,
1962.0,KEN,
1963.0,KEN,
1964.0,KEN,
1965.0,KEN,
1966.0,KEN,
1967.0,KEN,
1968.0,KEN,
1969.0,KEN,
1970.0,KEN,
1971.0,KEN,
1972.0,KEN,
1973.0,KEN,
1974.0,KEN,
1975.0,KEN,
1976.0,KEN,
1977.0,KEN,
1978.0,KEN,
1979.0,KEN,
1980.0,KEN,
1981.0,KEN,
1982.0,KEN,
1983.0,KEN,
1984.0,KEN,
1985.0,KEN,
1986.0,KEN,
1987.0,KEN,
1988.0,KEN,
1989.0,KEN,
1990.0,KEN,
1991.0,KEN,
1992.0,KEN,
1993.0,KEN,
1994.0,KEN,
1995.0,KEN,
1996.0,KEN,
1997.0,KEN,
1998.0,KEN,
1999.0,KEN,
2000.0,KEN,0.0821311825986008
2001.0,KEN,0.0821311825986008
2002.0,KEN,0.0821311825986008
2003.0,KEN,0.0821311825986008
2004.0,KEN,0.0821311825986008
2005.0,KEN,0.0821311825986008
2006.0,KEN,0.0821311825986008
2007.0,KEN,0.0821311825986008
2008.0,KEN,0.0821311825986008
2009.0,KEN,0.0821311825986008
2010.0,KEN,0.0821311825986008
2011.0,KEN,0.0821311825986008
2012.0,KEN,0.0821311825986008
2013.0,KEN,0.0821311825986008
2014.0,KEN,0.0821311825986008
1920.0,KGZ,
1921.0,KGZ,
1922.0,KGZ,
1923.0,KGZ,
1924.0,KGZ,
1925.0,KGZ,
1926.0,KGZ,
1927.0,KGZ,
1928.0,KGZ,
1929.0,KGZ,
1930.0,KGZ,
1931.0,KGZ,
1932.0,KGZ,
1933.0,KGZ,
1934.0,KGZ,
1935.0,KGZ,
1936.0,KGZ,
1937.0,KGZ,
1938.0,KGZ,
1939.0,KGZ,
1940.0,KGZ,
1941.0,KGZ,
1942.0,KGZ,
1943.0,KGZ,
1944.0,KGZ,
1945.0,KGZ,
1946.0,KGZ,
1947.0,KGZ,
1948.0,KGZ,
1949.0,KGZ,
1950.0,KGZ,
1951.0,KGZ,
1952.0,KGZ,
1953.0,KGZ,
1954.0,KGZ,
1955.0,KGZ,
1956.0,KGZ,
1957.0,KGZ,
1958.0,KGZ,
1959.0,KGZ,
1960.0,KGZ,
1961.0,KGZ,
1962.0,KGZ,
1963.0,KGZ,
1964.0,KGZ,
1965.0,KGZ,
1966.0,KGZ,
1967.0,KGZ,
1968.0,KGZ,
1969.0,KGZ,
1970.0,KGZ,
1971.0,KGZ,
1972.0,KGZ,
1973.0,KGZ,
1974.0,KGZ,
1975.0,KGZ,
1976.0,KGZ,
1977.0,KGZ,
1978.0,KGZ,
1979.0,KGZ,
1980.0,KGZ,
1981.0,KGZ,
1982.0,KGZ,
1983.0,KGZ,
1984.0,KGZ,
1985.0,KGZ,
1986.0,KGZ,
1987.0,KGZ,
1988.0,KGZ,
1989.0,KGZ,
1990.0,KGZ,
1991.0,KGZ,
1992.0,KGZ,
1993.0,KGZ,
1994.0,KGZ,
1995.0,KGZ,
1996.0,KGZ,
1997.0,KGZ,
1998.0,KGZ,
1999.0,KGZ,
2000.0,KGZ,0.0821311825986008
2001.0,KGZ,0.0821311825986008
2002.0,KGZ,0.0821311825986008
2003.0,KGZ,0.0821311825986008
2004.0,KGZ,0.0821311825986008
2005.0,KGZ,0.0821311825986008
2006.0,KGZ,0.0821311825986008
2007.0,KGZ,0.0821311825986008
2008.0,KGZ,0.0821311825986008
2009.0,KGZ,0.0821311825986008
2010.0,KGZ,0.0821311825986008
2011.0,KGZ,0.0821311825986008
2012.0,KGZ,0.0821311825986008
2013.0,KGZ,0.0821311825986008
2014.0,KGZ,0.0821311825986008
1960.0,KHM,
1961.0,KHM,
1962.0,KHM,
1963.0,KHM,
1964.0,KHM,
1965.0,KHM,
1966.0,KHM,
1967.0,KHM,
1968.0,KHM,
1969.0,KHM,
1970.0,KHM,
1971.0,KHM,
1972.0,KHM,
1973.0,KHM,
1974.0,KHM,
1975.0,KHM,
1976.0,KHM,
1977.0,KHM,
1978.0,KHM,
1979.0,KHM,
1980.0,KHM,
1981.0,KHM,
1982.0,KHM,
1983.0,KHM,
1984.0,KHM,
1985.0,KHM,
1986.0,KHM,
1987.0,KHM,
1988.0,KHM,
1989.0,KHM,
1990.0,KHM,
1991.0,KHM,
1992.0,KHM,
1993.0,KHM,
1994.0,KHM,
1995.0,KHM,
1996.0,KHM,
1997.0,KHM,
1998.0,KHM,
1999.0,KHM,
2000.0,KHM,0.0821311825986008
2001.0,KHM,0.0821311825986008
2002.0,KHM,0.0821311825986008
2003.0,KHM,0.0821311825986008
2004.0,KHM,0.0821311825986008
2005.0,KHM,0.0821311825986008
2006.0,KHM,0.0821311825986008
2007.0,KHM,0.0821311825986008
2008.0,KHM,0.0821311825986008
2009.0,KHM,0.0821311825986008
2010.0,KHM,0.0821311825986008
2011.0,KHM,0.0821311825986008
2012.0,KHM,0.0821311825986008
2013.0,KHM,0.0821311825986008
2014.0,KHM,0.0821311825986008
1961.0,KIR,
1962.0,KIR,
1963.0,KIR,
1964.0,KIR,
1965.0,KIR,
1966.0,KIR,
1967.0,KIR,
1968.0,KIR,
1969.0,KIR,
1970.0,KIR,
1971.0,KIR,
1972.0,KIR,
1973.0,KIR,
1974.0,KIR,
1975.0,KIR,
1976.0,KIR,
1977.0,KIR,
1978.0,KIR,
1979.0,KIR,
1980.0,KIR,
1981.0,KIR,
1982.0,KIR,
1983.0,KIR,
1984.0,KIR,
1985.0,KIR,
1986.0,KIR,
1987.0,KIR,
1988.0,KIR,
1989.0,KIR,
1990.0,KIR,
1991.0,KIR,
1992.0,KIR,
1993.0,KIR,
1994.0,KIR,
1995.0,KIR,
1996.0,KIR,
1997.0,KIR,
1998.0,KIR,
1999.0,KIR,
2000.0,KIR,0.0821311825986008
2001.0,KIR,0.0821311825986008
2002.0,KIR,0.0821311825986008
2003.0,KIR,0.0821311825986008
2004.0,KIR,0.0821311825986008
2005.0,KIR,0.0821311825986008
2006.0,KIR,0.0821311825986008
2007.0,KIR,0.0821311825986008
2008.0,KIR,0.0821311825986008
2009.0,KIR,0.0821311825986008
2010.0,KIR,0.0821311825986008
2011.0,KIR,0.0821311825986008
2012.0,KIR,0.0821311825986008
2013.0,KIR,0.0821311825986008
2014.0,KIR,0.0821311825986008
1960.0,KNA,
1961.0,KNA,
1962.0,KNA,
1963.0,KNA,
1964.0,KNA,
1965.0,KNA,
1966.0,KNA,
1967.0,KNA,
1968.0,KNA,
1969.0,KNA,
1970.0,KNA,
1971.0,KNA,
1972.0,KNA,
1973.0,KNA,
1974.0,KNA,
1975.0,KNA,
1976.0,KNA,
1977.0,KNA,
1978.0,KNA,
1979.0,KNA,
1980.0,KNA,
1981.0,KNA,
1982.0,KNA,
1983.0,KNA,
1984.0,KNA,
1985.0,KNA,
1986.0,KNA,
1987.0,KNA,
1988.0,KNA,
1989.0,KNA,
1990.0,KNA,
1991.0,KNA,
1992.0,KNA,
1993.0,KNA,
1994.0,KNA,
1995.0,KNA,
1996.0,KNA,
1997.0,KNA,
1998.0,KNA,
1999.0,KNA,
2000.0,KNA,0.0821311825986008
2001.0,KNA,0.0821311825986008
2002.0,KNA,0.0821311825986008
2003.0,KNA,0.0821311825986008
2004.0,KNA,0.0821311825986008
2005.0,KNA,0.0821311825986008
2006.0,KNA,0.0821311825986008
2007.0,KNA,0.0821311825986008
2008.0,KNA,0.0821311825986008
2009.0,KNA,0.0821311825986008
2010.0,KNA,0.0821311825986008
2011.0,KNA,0.0821311825986008
2012.0,KNA,0.0821311825986008
2013.0,KNA,0.0821311825986008
2014.0,KNA,0.0821311825986008
1944.0,KOR,
1945.0,KOR,
1946.0,KOR,
1947.0,KOR,
1948.0,KOR,
1949.0,KOR,
1950.0,KOR,
1951.0,KOR,
1952.0,KOR,
1953.0,KOR,
1954.0,KOR,
1955.0,KOR,
1956.0,KOR,
1957.0,KOR,
1958.0,KOR,
1959.0,KOR,
1960.0,KOR,
1961.0,KOR,
1962.0,KOR,
1963.0,KOR,
1964.0,KOR,
1965.0,KOR,
1966.0,KOR,
1967.0,KOR,
1968.0,KOR,
1969.0,KOR,
1970.0,KOR,
1971.0,KOR,
1972.0,KOR,
1973.0,KOR,
1974.0,KOR,
1975.0,KOR,
1976.0,KOR,
1977.0,KOR,
1978.0,KOR,
1979.0,KOR,
1980.0,KOR,
1981.0,KOR,
1982.0,KOR,
1983.0,KOR,
1984.0,KOR,
1985.0,KOR,
1986.0,KOR,
1987.0,KOR,
1988.0,KOR,
1989.0,KOR,
1990.0,KOR,
1991.0,KOR,
1992.0,KOR,
1993.0,KOR,
1994.0,KOR,
1995.0,KOR,
1996.0,KOR,
1997.0,KOR,
1998.0,KOR,
1999.0,KOR,
2000.0,KOR,0.0821311825986008
2001.0,KOR,0.0821311825986008
2002.0,KOR,0.0821311825986008
2003.0,KOR,0.0821311825986008
2004.0,KOR,0.0821311825986008
2005.0,KOR,0.0821311825986008
2006.0,KOR,0.0821311825986008
2007.0,KOR,0.0821311825986008
2008.0,KOR,0.0821311825986008
2009.0,KOR,0.0821311825986008
2010.0,KOR,0.0821311825986008
2011.0,KOR,0.0821311825986008
2012.0,KOR,0.0821311825986008
2013.0,KOR,0.0821311825986008
2014.0,KOR,0.0821311825986008
1960.0,KWT,
1961.0,KWT,
1962.0,KWT,
1963.0,KWT,
1964.0,KWT,
1965.0,KWT,
1966.0,KWT,
1967.0,KWT,
1968.0,KWT,
1969.0,KWT,
1970.0,KWT,
1971.0,KWT,
1972.0,KWT,
1973.0,KWT,
1974.0,KWT,
1975.0,KWT,
1976.0,KWT,
1977.0,KWT,
1978.0,KWT,
1979.0,KWT,
1980.0,KWT,
1981.0,KWT,
1982.0,KWT,
1983.0,KWT,
1984.0,KWT,
1985.0,KWT,
1986.0,KWT,
1987.0,KWT,
1988.0,KWT,
1989.0,KWT,
1990.0,KWT,
1991.0,KWT,
1992.0,KWT,
1993.0,KWT,
1994.0,KWT,
1995.0,KWT,
1996.0,KWT,
1997.0,KWT,
1998.0,KWT,
1999.0,KWT,
2000.0,KWT,0.0821311825986008
2001.0,KWT,0.0821311825986008
2002.0,KWT,0.0821311825986008
2003.0,KWT,0.0821311825986008
2004.0,KWT,0.0821311825986008
2005.0,KWT,0.0821311825986008
2006.0,KWT,0.0821311825986008
2007.0,KWT,0.0821311825986008
2008.0,KWT,0.0821311825986008
2009.0,KWT,0.0821311825986008
2010.0,KWT,0.0821311825986008
2011.0,KWT,0.0821311825986008
2012.0,KWT,0.0821311825986008
2013.0,KWT,0.0821311825986008
2014.0,KWT,0.0821311825986008
1991.0,LAC,
1992.0,LAC,
1993.0,LAC,
1994.0,LAC,
1995.0,LAC,
1996.0,LAC,
1997.0,LAC,
1998.0,LAC,
1999.0,LAC,
2000.0,LAC,
2001.0,LAC,
2002.0,LAC,
2003.0,LAC,
2004.0,LAC,
2005.0,LAC,
2006.0,LAC,
2007.0,LAC,
2008.0,LAC,
2009.0,LAC,
2010.0,LAC,
2011.0,LAC,
2012.0,LAC,
2013.0,LAC,
2014.0,LAC,
1961.0,LAO,
1962.0,LAO,
1963.0,LAO,
1964.0,LAO,
1965.0,LAO,
1966.0,LAO,
1967.0,LAO,
1968.0,LAO,
1969.0,LAO,
1970.0,LAO,
1971.0,LAO,
1972.0,LAO,
1973.0,LAO,
1974.0,LAO,
1975.0,LAO,
1976.0,LAO,
1977.0,LAO,
1978.0,LAO,
1979.0,LAO,
1980.0,LAO,
1981.0,LAO,
1982.0,LAO,
1983.0,LAO,
1984.0,LAO,
1985.0,LAO,
1986.0,LAO,
1987.0,LAO,
1988.0,LAO,
1989.0,LAO,
1990.0,LAO,
1991.0,LAO,
1992.0,LAO,
1993.0,LAO,
1994.0,LAO,
1995.0,LAO,
1996.0,LAO,
1997.0,LAO,
1998.0,LAO,
1999.0,LAO,
2000.0,LAO,0.0821311825986008
2001.0,LAO,0.0821311825986008
2002.0,LAO,0.0821311825986008
2003.0,LAO,0.0821311825986008
2004.0,LAO,0.0821311825986008
2005.0,LAO,0.0821311825986008
2006.0,LAO,0.0821311825986008
2007.0,LAO,0.0821311825986008
2008.0,LAO,0.0821311825986008
2009.0,LAO,0.0821311825986008
2010.0,LAO,0.0821311825986008
2011.0,LAO,0.0821311825986008
2012.0,LAO,0.0821311825986008
2013.0,LAO,0.0821311825986008
2014.0,LAO,0.0821311825986008
1960.0,LBN,
1961.0,LBN,
1962.0,LBN,
1963.0,LBN,
1964.0,LBN,
1965.0,LBN,
1966.0,LBN,
1967.0,LBN,
1968.0,LBN,
1969.0,LBN,
1970.0,LBN,
1971.0,LBN,
1972.0,LBN,
1973.0,LBN,
1974.0,LBN,
1975.0,LBN,
1976.0,LBN,
1977.0,LBN,
1978.0,LBN,
1979.0,LBN,
1980.0,LBN,
1981.0,LBN,
1982.0,LBN,
1983.0,LBN,
1984.0,LBN,
1985.0,LBN,
1986.0,LBN,
1987.0,LBN,
1988.0,LBN,
1989.0,LBN,
1990.0,LBN,
1991.0,LBN,
1992.0,LBN,
1993.0,LBN,
1994.0,LBN,
1995.0,LBN,
1996.0,LBN,
1997.0,LBN,
1998.0,LBN,
1999.0,LBN,
2000.0,LBN,0.0821311825986008
2001.0,LBN,0.0821311825986008
2002.0,LBN,0.0821311825986008
2003.0,LBN,0.0821311825986008
2004.0,LBN,0.0821311825986008
2005.0,LBN,0.0821311825986008
2006.0,LBN,0.0821311825986008
2007.0,LBN,0.0821311825986008
2008.0,LBN,0.0821311825986008
2009.0,LBN,0.0821311825986008
2010.0,LBN,0.0821311825986008
2011.0,LBN,0.0821311825986008
2012.0,LBN,0.0821311825986008
2013.0,LBN,0.0821311825986008
2014.0,LBN,0.0821311825986008
1949.0,LBR,
1950.0,LBR,
1951.0,LBR,
1952.0,LBR,
1953.0,LBR,
1954.0,LBR,
1955.0,LBR,
1956.0,LBR,
1957.0,LBR,
1958.0,LBR,
1959.0,LBR,
1960.0,LBR,
1961.0,LBR,
1962.0,LBR,
1963.0,LBR,
1964.0,LBR,
1965.0,LBR,
1966.0,LBR,
1967.0,LBR,
1968.0,LBR,
1969.0,LBR,
1970.0,LBR,
1971.0,LBR,
1972.0,LBR,
1973.0,LBR,
1974.0,LBR,
1975.0,LBR,
1976.0,LBR,
1977.0,LBR,
1978.0,LBR,
1979.0,LBR,
1980.0,LBR,
1981.0,LBR,
1982.0,LBR,
1983.0,LBR,
1984.0,LBR,
1985.0,LBR,
1986.0,LBR,
1987.0,LBR,
1988.0,LBR,
1989.0,LBR,
1990.0,LBR,
1991.0,LBR,
1992.0,LBR,
1993.0,LBR,
1994.0,LBR,
1995.0,LBR,
1996.0,LBR,
1997.0,LBR,
1998.0,LBR,
1999.0,LBR,
2000.0,LBR,0.0821311825986008
2001.0,LBR,0.0821311825986008
2002.0,LBR,0.0821311825986008
2003.0,LBR,0.0821311825986008
2004.0,LBR,0.0821311825986008
2005.0,LBR,0.0821311825986008
2006.0,LBR,0.0821311825986008
2007.0,LBR,0.0821311825986008
2008.0,LBR,0.0821311825986008
2009.0,LBR,0.0821311825986008
